Date,NETHERLANDS SMALL VALUE Small Cap
2005-11-10,538.266
2005-11-11,536.127
2005-11-14,536.449
2005-11-15,535.198
2005-11-16,534.779
2005-11-17,542.573
2005-11-18,542.382
2005-11-21,544.597
2005-11-22,546.226
2005-11-23,552.647
2005-11-24,551.489
2005-11-25,554.52
2005-11-28,555.836
2005-11-29,554.55
2005-11-30,555.908
2005-12-01,551.498
2005-12-02,554.098
2005-12-05,556.496
2005-12-06,555.926
2005-12-07,553.577
2005-12-08,557.627
2005-12-09,557.199
2005-12-12,562.578
2005-12-13,561.401
2005-12-14,564.556
2005-12-15,561.948
2005-12-16,565.693
2005-12-19,565.885
2005-12-20,561.735
2005-12-21,564.091
2005-12-22,568.687
2005-12-23,571.577
2005-12-26,571.577
2005-12-27,573.447
2005-12-28,575.844
2005-12-29,577.504
2005-12-30,572.846
2006-01-02,578.521
2006-01-03,590.512
2006-01-04,602.28
2006-01-05,603.622
2006-01-06,607.446
2006-01-09,605.926
2006-01-10,604.343
2006-01-11,609.485
2006-01-12,609.898
2006-01-13,606.358
2006-01-16,612.447
2006-01-17,603.628
2006-01-18,602.561
2006-01-19,606.032
2006-01-20,606.557
2006-01-23,614.754
2006-01-24,618.179
2006-01-25,628.822
2006-01-26,630.168
2006-01-27,630.872
2006-01-30,630.372
2006-01-31,632.436
2006-02-01,639.424
2006-02-02,644.529
2006-02-03,643.89
2006-02-06,648.395
2006-02-07,642.601
2006-02-08,643.966
2006-02-09,648.119
2006-02-10,646.426
2006-02-13,648.925
2006-02-14,653.454
2006-02-15,658.514
2006-02-16,666.825
2006-02-17,667.768
2006-02-20,674.578
2006-02-21,675.407
2006-02-22,675.315
2006-02-23,680.254
2006-02-24,676.351
2006-02-27,679.103
2006-02-28,675.048
2006-03-01,682.402
2006-03-02,680.874
2006-03-03,682.726
2006-03-06,680.738
2006-03-07,668.815
2006-03-08,665.498
2006-03-09,668.487
2006-03-10,668.936
2006-03-13,673.83
2006-03-14,679.474
2006-03-15,684.777
2006-03-16,692.122
2006-03-17,693.962
2006-03-20,699.658
2006-03-21,695.982
2006-03-22,699.825
2006-03-23,696.209
2006-03-24,698.365
2006-03-27,701.632
2006-03-28,702.108
2006-03-29,696.417
2006-03-30,706.676
2006-03-31,704.462
2006-04-03,708.747
2006-04-04,712.725
2006-04-05,715.985
2006-04-06,716.134
2006-04-07,712.665
2006-04-10,712.779
2006-04-11,703.746
2006-04-12,698.881
2006-04-13,702.667
2006-04-14,702.667
2006-04-17,713.827
2006-04-18,713.944
2006-04-19,722.52
2006-04-20,728.186
2006-04-21,733.627
2006-04-24,736.332
2006-04-25,738.839
2006-04-26,742.393
2006-04-27,743.112
2006-04-28,747.493
2006-05-01,748.799
2006-05-02,753.386
2006-05-03,746.41
2006-05-04,756.731
2006-05-05,761.502
2006-05-08,765.843
2006-05-09,769.097
2006-05-10,772.774
2006-05-11,772.26
2006-05-12,757.107
2006-05-15,739.364
2006-05-16,735.606
2006-05-17,716.386
2006-05-18,705.756
2006-05-19,698.197
2006-05-22,674.391
2006-05-23,700.163
2006-05-24,689.132
2006-05-25,696.832
2006-05-26,710.127
2006-05-29,717.482
2006-05-30,707.496
2006-05-31,711.528
2006-06-01,708.969
2006-06-02,719.268
2006-06-05,720.806
2006-06-06,694.44
2006-06-07,690.113
2006-06-08,659.298
2006-06-09,668.312
2006-06-12,660.148
2006-06-13,640.161
2006-06-14,642.896
2006-06-15,670.304
2006-06-16,662.152
2006-06-19,662.714
2006-06-20,662.5
2006-06-21,663.445
2006-06-22,667.337
2006-06-23,670.316
2006-06-26,674.495
2006-06-27,676.398
2006-06-28,669.179
2006-06-29,678.343
2006-06-30,704.582
2006-07-03,714.189
2006-07-04,720.643
2006-07-05,711.006
2006-07-06,719.813
2006-07-07,719.263
2006-07-10,716.11
2006-07-11,712.339
2006-07-12,712.393
2006-07-13,704.034
2006-07-14,693.935
2006-07-17,679.823
2006-07-18,671.406
2006-07-19,687.638
2006-07-20,697.131
2006-07-21,694.232
2006-07-24,699.165
2006-07-25,699.793
2006-07-26,702.223
2006-07-27,716.894
2006-07-28,723.522
2006-07-31,722.01
2006-08-01,721.701
2006-08-02,722.675
2006-08-03,710.962
2006-08-04,719.684
2006-08-07,711.831
2006-08-08,709.138
2006-08-09,711.654
2006-08-10,700.386
2006-08-11,702.198
2006-08-14,705.501
2006-08-15,712.955
2006-08-16,722.462
2006-08-17,724.321
2006-08-18,720.942
2006-08-21,721.552
2006-08-22,716.39
2006-08-23,716.874
2006-08-24,714.811
2006-08-25,716.715
2006-08-28,719.263
2006-08-29,713.835
2006-08-30,718.899
2006-08-31,714.836
2006-09-01,721.587
2006-09-04,730.988
2006-09-05,724.178
2006-09-06,719.536
2006-09-07,707.01
2006-09-08,703.991
2006-09-11,700.378
2006-09-12,706.62
2006-09-13,708.949
2006-09-14,714.279
2006-09-15,710.983
2006-09-18,713.704
2006-09-19,712.47
2006-09-20,716.781
2006-09-21,720.674
2006-09-22,720.993
2006-09-25,715.295
2006-09-26,718.976
2006-09-27,720.228
2006-09-28,723.654
2006-09-29,727.19
2006-10-02,734.56
2006-10-03,730.703
2006-10-04,731.852
2006-10-05,738.374
2006-10-06,730.55
2006-10-09,731.694
2006-10-10,730.206
2006-10-11,729.204
2006-10-12,735.995
2006-10-13,736.719
2006-10-16,738.709
2006-10-17,733.569
2006-10-18,738.196
2006-10-19,744.51
2006-10-20,747.393
2006-10-23,748.752
2006-10-24,751.635
2006-10-25,757.91
2006-10-26,763.967
2006-10-27,766.179
2006-10-30,763.406
2006-10-31,764.713
2006-11-01,760.989
2006-11-02,764.384
2006-11-03,762.813
2006-11-06,768.478
2006-11-07,777.789
2006-11-08,772.179
2006-11-09,776.753
2006-11-10,779.605
2006-11-13,778.059
2006-11-14,779.343
2006-11-15,784.869
2006-11-16,786.422
2006-11-17,782.38
2006-11-20,777.96
2006-11-21,781.345
2006-11-22,788.07
2006-11-23,786.397
2006-11-24,793.633
2006-11-27,779.345
2006-11-28,778.062
2006-11-29,789.279
2006-11-30,792.795
2006-12-01,794.787
2006-12-04,795.564
2006-12-05,800.115
2006-12-06,801.874
2006-12-07,803.131
2006-12-08,805.107
2006-12-11,805.835
2006-12-12,808.522
2006-12-13,817.667
2006-12-14,819.808
2006-12-15,822.872
2006-12-18,823.019
2006-12-19,826.082
2006-12-20,834.362
2006-12-21,837.27
2006-12-22,834.807
2006-12-25,834.807
2006-12-26,833.506
2006-12-27,841.412
2006-12-28,842.332
2006-12-29,844.98
2007-01-01,844.98
2007-01-02,862.882
2007-01-03,854.769
2007-01-04,841.698
2007-01-05,829.2
2007-01-08,833.453
2007-01-09,836.054
2007-01-10,829.143
2007-01-11,832.917
2007-01-12,836.986
2007-01-15,842.476
2007-01-16,843.082
2007-01-17,846.234
2007-01-18,846.957
2007-01-19,848.732
2007-01-22,848.733
2007-01-23,854.922
2007-01-24,852.837
2007-01-25,848.084
2007-01-26,836.914
2007-01-29,841.215
2007-01-30,843.053
2007-01-31,848.961
2007-02-01,859.389
2007-02-02,858.565
2007-02-05,858.27
2007-02-06,863.587
2007-02-07,873.144
2007-02-08,866.324
2007-02-09,867.982
2007-02-12,859.012
2007-02-13,869.295
2007-02-14,881.607
2007-02-15,883.898
2007-02-16,881.726
2007-02-19,890.279
2007-02-20,891.122
2007-02-21,889.563
2007-02-22,887.821
2007-02-23,891.685
2007-02-26,892.361
2007-02-27,865.521
2007-02-28,856.394
2007-03-01,841.463
2007-03-02,843.926
2007-03-05,827.118
2007-03-06,831.599
2007-03-07,839.112
2007-03-08,848.02
2007-03-09,849.864
2007-03-12,854.799
2007-03-13,849.299
2007-03-14,835.177
2007-03-15,854.869
2007-03-16,867.339
2007-03-19,880.343
2007-03-20,883.628
2007-03-21,896.413
2007-03-22,907.911
2007-03-23,907.969
2007-03-26,901.922
2007-03-27,903.652
2007-03-28,897.852
2007-03-29,903.487
2007-03-30,906.108
2007-04-02,913.174
2007-04-03,919.657
2007-04-04,923.584
2007-04-05,933.498
2007-04-06,933.498
2007-04-09,928.635
2007-04-10,945.31
2007-04-11,941.924
2007-04-12,943.024
2007-04-13,949.431
2007-04-16,956.187
2007-04-17,955.058
2007-04-18,950.778
2007-04-19,951.723
2007-04-20,960.256
2007-04-23,961.133
2007-04-24,963.034
2007-04-25,971.125
2007-04-26,963.355
2007-04-27,970.669
2007-04-30,972.907
2007-05-01,969.272
2007-05-02,972.88
2007-05-03,968.753
2007-05-04,975.053
2007-05-07,978.149
2007-05-08,966.388
2007-05-09,969.039
2007-05-10,970.032
2007-05-11,974.345
2007-05-14,973.458
2007-05-15,978.172
2007-05-16,976.003
2007-05-17,975.19
2007-05-18,977.584
2007-05-21,977.388
2007-05-22,981.699
2007-05-23,987.036
2007-05-24,981.268
2007-05-25,983.176
2007-05-28,987.311
2007-05-29,988.488
2007-05-30,981.326
2007-05-31,1000.0
2007-06-01,1005.289
2007-06-04,1011.699
2007-06-05,1010.957
2007-06-06,990.305
2007-06-07,974.041
2007-06-08,965.448
2007-06-11,979.51
2007-06-12,972.361
2007-06-13,969.983
2007-06-14,976.292
2007-06-15,983.961
2007-06-18,988.557
2007-06-19,990.893
2007-06-20,992.893
2007-06-21,981.466
2007-06-22,984.498
2007-06-25,981.653
2007-06-26,980.844
2007-06-27,977.987
2007-06-28,992.434
2007-06-29,1001.294
2007-07-02,1008.63
2007-07-03,1017.747
2007-07-04,1025.955
2007-07-05,1023.131
2007-07-06,1029.644
2007-07-09,1043.711
2007-07-10,1054.767
2007-07-11,1056.783
2007-07-12,1068.515
2007-07-13,1071.516
2007-07-16,1067.827
2007-07-17,1066.458
2007-07-18,1055.109
2007-07-19,1067.153
2007-07-20,1061.533
2007-07-23,1060.206
2007-07-24,1045.089
2007-07-25,1022.01
2007-07-26,995.209
2007-07-27,976.94
2007-07-30,987.466
2007-07-31,1006.465
2007-08-01,985.968
2007-08-02,988.548
2007-08-03,988.889
2007-08-06,981.245
2007-08-07,989.354
2007-08-08,991.724
2007-08-09,957.456
2007-08-10,936.463
2007-08-13,955.552
2007-08-14,941.878
2007-08-15,920.703
2007-08-16,879.096
2007-08-17,886.467
2007-08-20,904.128
2007-08-21,898.892
2007-08-22,919.28
2007-08-23,932.849
2007-08-24,941.374
2007-08-27,945.074
2007-08-28,929.442
2007-08-29,933.648
2007-08-30,943.064
2007-08-31,948.384
2007-09-03,949.222
2007-09-04,954.463
2007-09-05,939.067
2007-09-06,943.837
2007-09-07,928.017
2007-09-10,917.351
2007-09-11,935.278
2007-09-12,940.588
2007-09-13,938.996
2007-09-14,925.051
2007-09-17,908.567
2007-09-18,921.324
2007-09-19,949.289
2007-09-20,951.47
2007-09-21,952.535
2007-09-24,946.355
2007-09-25,929.999
2007-09-26,941.293
2007-09-27,955.985
2007-09-28,963.502
2007-10-01,975.249
2007-10-02,976.131
2007-10-03,975.473
2007-10-04,978.02
2007-10-05,995.903
2007-10-08,998.091
2007-10-09,1015.945
2007-10-10,1023.153
2007-10-11,1036.966
2007-10-12,1035.522
2007-10-15,1034.713
2007-10-16,1021.215
2007-10-17,1031.758
2007-10-18,1024.365
2007-10-19,1020.799
2007-10-22,993.603
2007-10-23,1015.993
2007-10-24,1005.039
2007-10-25,1020.063
2007-10-26,1022.237
2007-10-29,1032.167
2007-10-30,1020.785
2007-10-31,1035.706
2007-11-01,1023.338
2007-11-02,1021.346
2007-11-05,1004.514
2007-11-06,1011.156
2007-11-07,1012.554
2007-11-08,1007.35
2007-11-09,991.756
2007-11-12,981.77
2007-11-13,981.291
2007-11-14,989.639
2007-11-15,969.733
2007-11-16,954.286
2007-11-19,935.868
2007-11-20,948.764
2007-11-21,920.929
2007-11-22,927.921
2007-11-23,947.162
2007-11-26,950.72
2007-11-27,949.821
2007-11-28,968.302
2007-11-29,978.477
2007-11-30,984.503
2007-12-03,978.496
2007-12-04,965.084
2007-12-05,972.874
2007-12-06,971.682
2007-12-07,982.957
2007-12-10,996.456
2007-12-11,991.928
2007-12-12,982.403
2007-12-13,959.172
2007-12-14,951.214
2007-12-17,924.626
2007-12-18,923.244
2007-12-19,919.566
2007-12-20,920.039
2007-12-21,927.062
2007-12-24,934.918
2007-12-25,934.918
2007-12-26,941.344
2007-12-27,948.179
2007-12-28,960.216
2007-12-31,960.085
2008-01-01,960.085
2008-01-02,962.97
2008-01-03,955.363
2008-01-04,938.701
2008-01-07,921.839
2008-01-08,921.609
2008-01-09,896.727
2008-01-10,884.366
2008-01-11,885.08
2008-01-14,905.505
2008-01-15,875.634
2008-01-16,847.164
2008-01-17,849.534
2008-01-18,830.54
2008-01-21,788.223
2008-01-22,822.781
2008-01-23,800.604
2008-01-24,842.378
2008-01-25,855.075
2008-01-28,852.882
2008-01-29,873.22
2008-01-30,871.997
2008-01-31,877.849
2008-02-01,895.328
2008-02-04,901.19
2008-02-05,869.049
2008-02-06,875.191
2008-02-07,848.553
2008-02-08,852.485
2008-02-11,846.373
2008-02-12,872.831
2008-02-13,883.968
2008-02-14,893.093
2008-02-15,889.278
2008-02-18,899.616
2008-02-19,926.864
2008-02-20,919.585
2008-02-21,936.421
2008-02-22,938.097
2008-02-25,951.481
2008-02-26,962.873
2008-02-27,982.376
2008-02-28,980.881
2008-02-29,972.711
2008-03-03,961.464
2008-03-04,961.937
2008-03-05,975.722
2008-03-06,972.778
2008-03-07,950.175
2008-03-10,943.733
2008-03-11,957.222
2008-03-12,979.357
2008-03-13,976.329
2008-03-14,977.638
2008-03-17,956.084
2008-03-18,975.449
2008-03-19,959.604
2008-03-20,943.513
2008-03-21,943.513
2008-03-24,942.166
2008-03-25,975.282
2008-03-26,985.985
2008-03-27,1004.685
2008-03-28,1004.478
2008-03-31,1018.298
2008-04-01,1025.676
2008-04-02,1030.294
2008-04-03,1015.667
2008-04-04,1028.094
2008-04-07,1029.821
2008-04-08,1026.763
2008-04-09,1033.564
2008-04-10,1027.338
2008-04-11,1017.807
2008-04-14,1010.783
2008-04-15,1012.215
2008-04-16,1038.255
2008-04-17,1040.823
2008-04-18,1041.568
2008-04-21,1049.862
2008-04-22,1056.205
2008-04-23,1059.72
2008-04-24,1041.51
2008-04-25,1043.766
2008-04-28,1052.454
2008-04-29,1046.65
2008-04-30,1049.702
2008-05-01,1041.713
2008-05-02,1054.825
2008-05-05,1057.717
2008-05-06,1066.193
2008-05-07,1062.85
2008-05-08,1067.692
2008-05-09,1060.918
2008-05-12,1073.722
2008-05-13,1076.886
2008-05-14,1086.441
2008-05-15,1076.311
2008-05-16,1083.425
2008-05-19,1089.751
2008-05-20,1076.016
2008-05-21,1077.21
2008-05-22,1077.507
2008-05-23,1068.579
2008-05-26,1066.468
2008-05-27,1055.287
2008-05-28,1055.47
2008-05-29,1053.63
2008-05-30,1057.831
2008-06-02,1054.276
2008-06-03,1062.649
2008-06-04,1059.731
2008-06-05,1075.442
2008-06-06,1072.438
2008-06-09,1055.07
2008-06-10,1023.172
2008-06-11,1007.859
2008-06-12,996.552
2008-06-13,998.613
2008-06-16,1013.112
2008-06-17,1021.585
2008-06-18,995.222
2008-06-19,970.644
2008-06-20,962.305
2008-06-23,941.826
2008-06-24,932.358
2008-06-25,949.723
2008-06-26,935.759
2008-06-27,935.786
2008-06-30,932.92
2008-07-01,916.336
2008-07-02,913.527
2008-07-03,893.566
2008-07-04,894.5
2008-07-07,906.276
2008-07-08,883.133
2008-07-09,900.743
2008-07-10,879.818
2008-07-11,862.758
2008-07-14,865.824
2008-07-15,848.162
2008-07-16,853.943
2008-07-17,889.187
2008-07-18,893.368
2008-07-21,921.929
2008-07-22,909.364
2008-07-23,922.26
2008-07-24,896.975
2008-07-25,884.026
2008-07-28,877.735
2008-07-29,868.558
2008-07-30,881.398
2008-07-31,882.769
2008-08-01,883.493
2008-08-04,883.071
2008-08-05,897.116
2008-08-06,907.289
2008-08-07,892.477
2008-08-08,890.96
2008-08-11,905.966
2008-08-12,902.384
2008-08-13,866.558
2008-08-14,865.118
2008-08-15,860.227
2008-08-18,857.116
2008-08-19,834.442
2008-08-20,840.859
2008-08-21,850.654
2008-08-22,862.013
2008-08-25,859.494
2008-08-26,852.373
2008-08-27,850.954
2008-08-28,862.161
2008-08-29,873.746
2008-09-01,859.287
2008-09-02,868.307
2008-09-03,856.962
2008-09-04,835.243
2008-09-05,812.373
2008-09-08,825.462
2008-09-09,814.373
2008-09-10,800.971
2008-09-11,782.756
2008-09-12,801.782
2008-09-15,796.329
2008-09-16,786.422
2008-09-17,770.518
2008-09-18,776.249
2008-09-19,811.349
2008-09-22,819.885
2008-09-23,809.446
2008-09-24,797.474
2008-09-25,805.787
2008-09-26,782.85
2008-09-29,727.137
2008-09-30,720.293
2008-10-01,721.408
2008-10-02,705.839
2008-10-03,703.676
2008-10-06,639.365
2008-10-07,626.766
2008-10-08,595.009
2008-10-09,599.885
2008-10-10,567.446
2008-10-13,610.883
2008-10-14,629.656
2008-10-15,590.88
2008-10-16,563.696
2008-10-17,564.787
2008-10-20,571.897
2008-10-21,577.599
2008-10-22,544.95
2008-10-23,534.973
2008-10-24,507.237
2008-10-27,472.795
2008-10-28,475.023
2008-10-29,509.979
2008-10-30,519.773
2008-10-31,534.392
2008-11-03,540.626
2008-11-04,572.059
2008-11-05,566.14
2008-11-06,529.564
2008-11-07,533.916
2008-11-10,538.463
2008-11-11,518.294
2008-11-12,502.213
2008-11-13,492.409
2008-11-14,486.519
2008-11-17,473.41
2008-11-18,474.806
2008-11-19,455.394
2008-11-20,427.963
2008-11-21,430.133
2008-11-24,461.112
2008-11-25,457.446
2008-11-26,455.03
2008-11-27,469.324
2008-11-28,462.368
2008-12-01,445.775
2008-12-02,453.071
2008-12-03,455.133
2008-12-04,450.624
2008-12-05,437.027
2008-12-08,463.146
2008-12-09,471.712
2008-12-10,485.426
2008-12-11,491.213
2008-12-12,485.351
2008-12-15,497.787
2008-12-16,503.473
2008-12-17,521.485
2008-12-18,532.235
2008-12-19,509.597
2008-12-22,504.821
2008-12-23,504.948
2008-12-24,505.697
2008-12-25,505.697
2008-12-26,508.138
2008-12-29,513.496
2008-12-30,524.644
2008-12-31,519.242
2009-01-01,519.242
2009-01-02,548.786
2009-01-05,546.853
2009-01-06,542.684
2009-01-07,549.743
2009-01-08,549.898
2009-01-09,540.147
2009-01-12,519.476
2009-01-13,499.678
2009-01-14,475.758
2009-01-15,464.548
2009-01-16,477.124
2009-01-19,466.373
2009-01-20,444.524
2009-01-21,444.783
2009-01-22,447.322
2009-01-23,436.148
2009-01-26,459.806
2009-01-27,460.673
2009-01-28,477.359
2009-01-29,469.445
2009-01-30,460.415
2009-02-02,449.485
2009-02-03,460.451
2009-02-04,464.29
2009-02-05,463.002
2009-02-06,472.246
2009-02-09,489.51
2009-02-10,479.056
2009-02-11,472.616
2009-02-12,459.73
2009-02-13,466.792
2009-02-16,463.003
2009-02-17,438.896
2009-02-18,429.607
2009-02-19,430.15
2009-02-20,413.708
2009-02-23,407.25
2009-02-24,406.516
2009-02-25,409.169
2009-02-26,414.707
2009-02-27,411.813
2009-03-02,394.582
2009-03-03,377.506
2009-03-04,394.576
2009-03-05,370.092
2009-03-06,367.038
2009-03-09,362.115
2009-03-10,384.777
2009-03-11,387.67
2009-03-12,390.472
2009-03-13,396.186
2009-03-16,409.748
2009-03-17,406.711
2009-03-18,408.322
2009-03-19,432.279
2009-03-20,432.292
2009-03-23,441.767
2009-03-24,439.162
2009-03-25,448.829
2009-03-26,452.209
2009-03-27,443.074
2009-03-30,424.13
2009-03-31,439.885
2009-04-01,448.808
2009-04-02,482.795
2009-04-03,482.453
2009-04-06,484.633
2009-04-07,469.15
2009-04-08,473.885
2009-04-09,484.514
2009-04-10,484.514
2009-04-13,488.623
2009-04-14,495.501
2009-04-15,495.139
2009-04-16,496.379
2009-04-17,500.345
2009-04-20,475.94
2009-04-21,484.759
2009-04-22,498.396
2009-04-23,500.687
2009-04-24,513.614
2009-04-27,503.181
2009-04-28,493.408
2009-04-29,508.144
2009-04-30,514.923
2009-05-01,515.0
2009-05-04,532.712
2009-05-05,541.731
2009-05-06,541.104
2009-05-07,552.315
2009-05-08,565.815
2009-05-11,560.915
2009-05-12,560.024
2009-05-13,537.98
2009-05-14,543.042
2009-05-15,558.875
2009-05-18,565.789
2009-05-19,586.866
2009-05-20,604.752
2009-05-21,595.894
2009-05-22,608.679
2009-05-25,607.79
2009-05-26,608.412
2009-05-27,606.35
2009-05-28,597.05
2009-05-29,601.488
2009-06-01,613.121
2009-06-02,626.287
2009-06-03,614.212
2009-06-04,611.833
2009-06-05,608.677
2009-06-08,595.506
2009-06-09,606.076
2009-06-10,613.051
2009-06-11,619.673
2009-06-12,625.173
2009-06-15,601.327
2009-06-16,599.115
2009-06-17,583.416
2009-06-18,586.116
2009-06-19,582.867
2009-06-22,565.714
2009-06-23,569.197
2009-06-24,587.501
2009-06-25,584.571
2009-06-26,593.547
2009-06-29,602.147
2009-06-30,597.694
2009-07-01,613.384
2009-07-02,599.585
2009-07-03,595.951
2009-07-06,579.013
2009-07-07,579.364
2009-07-08,559.607
2009-07-09,563.532
2009-07-10,556.032
2009-07-13,565.35
2009-07-14,570.216
2009-07-15,588.96
2009-07-16,594.74
2009-07-17,598.731
2009-07-20,608.254
2009-07-21,611.887
2009-07-22,616.579
2009-07-23,624.862
2009-07-24,622.513
2009-07-27,630.651
2009-07-28,623.358
2009-07-29,626.079
2009-07-30,639.043
2009-07-31,649.051
2009-08-03,671.716
2009-08-04,667.577
2009-08-05,680.441
2009-08-06,687.064
2009-08-07,681.386
2009-08-10,682.713
2009-08-11,673.187
2009-08-12,689.705
2009-08-13,706.642
2009-08-14,707.487
2009-08-17,686.014
2009-08-18,695.57
2009-08-19,700.119
2009-08-20,711.739
2009-08-21,737.345
2009-08-24,759.885
2009-08-25,768.822
2009-08-26,760.91
2009-08-27,752.01
2009-08-28,775.803
2009-08-31,765.107
2009-09-01,751.775
2009-09-02,732.303
2009-09-03,748.86
2009-09-04,763.625
2009-09-07,785.572
2009-09-08,799.474
2009-09-09,809.953
2009-09-10,812.221
2009-09-11,820.071
2009-09-14,813.371
2009-09-15,819.371
2009-09-16,837.945
2009-09-17,838.22
2009-09-18,834.112
2009-09-21,832.534
2009-09-22,836.935
2009-09-23,836.486
2009-09-24,819.008
2009-09-25,812.526
2009-09-28,818.619
2009-09-29,813.159
2009-09-30,818.207
2009-10-01,807.71
2009-10-02,789.345
2009-10-05,798.479
2009-10-06,832.151
2009-10-07,835.372
2009-10-08,847.561
2009-10-09,851.752
2009-10-12,868.649
2009-10-13,864.849
2009-10-14,880.234
2009-10-15,879.166
2009-10-16,865.286
2009-10-19,875.493
2009-10-20,871.637
2009-10-21,865.447
2009-10-22,856.808
2009-10-23,853.436
2009-10-26,843.408
2009-10-27,837.159
2009-10-28,788.14
2009-10-29,813.017
2009-10-30,793.974
2009-11-02,803.899
2009-11-03,783.057
2009-11-04,812.682
2009-11-05,824.787
2009-11-06,825.28
2009-11-09,849.721
2009-11-10,839.506
2009-11-11,845.239
2009-11-12,843.096
2009-11-13,845.749
2009-11-16,877.773
2009-11-17,865.298
2009-11-18,871.914
2009-11-19,845.381
2009-11-20,839.967
2009-11-23,857.683
2009-11-24,852.185
2009-11-25,854.747
2009-11-26,828.126
2009-11-27,833.674
2009-11-30,822.774
2009-12-01,847.844
2009-12-02,846.718
2009-12-03,846.854
2009-12-04,840.588
2009-12-07,839.332
2009-12-08,828.515
2009-12-09,821.902
2009-12-10,823.839
2009-12-11,818.18
2009-12-14,826.627
2009-12-15,822.19
2009-12-16,829.977
2009-12-17,817.823
2009-12-18,807.337
2009-12-21,821.532
2009-12-22,818.991
2009-12-23,817.38
2009-12-24,821.733
2009-12-25,821.733
2009-12-28,825.428
2009-12-29,825.933
2009-12-30,821.761
2009-12-31,828.125
2010-01-01,828.125
2010-01-04,847.393
2010-01-05,853.692
2010-01-06,853.059
2010-01-07,847.64
2010-01-08,853.019
2010-01-11,867.252
2010-01-12,863.765
2010-01-13,862.277
2010-01-14,858.729
2010-01-15,850.799
2010-01-18,851.468
2010-01-19,846.726
2010-01-20,834.233
2010-01-21,823.774
2010-01-22,819.879
2010-01-25,821.199
2010-01-26,812.402
2010-01-27,807.78
2010-01-28,803.392
2010-01-29,803.049
2010-02-01,808.477
2010-02-02,818.941
2010-02-03,816.069
2010-02-04,789.959
2010-02-05,770.956
2010-02-08,767.053
2010-02-09,773.16
2010-02-10,774.725
2010-02-11,770.531
2010-02-12,770.872
2010-02-15,770.229
2010-02-16,772.859
2010-02-17,777.802
2010-02-18,785.317
2010-02-19,776.851
2010-02-22,784.667
2010-02-23,782.086
2010-02-24,778.978
2010-02-25,762.6
2010-02-26,775.565
2010-03-01,769.319
2010-03-02,780.835
2010-03-03,793.711
2010-03-04,785.313
2010-03-05,789.256
2010-03-08,791.365
2010-03-09,785.96
2010-03-10,794.746
2010-03-11,796.466
2010-03-12,805.303
2010-03-15,796.294
2010-03-16,808.444
2010-03-17,816.386
2010-03-18,804.792
2010-03-19,801.424
2010-03-22,803.618
2010-03-23,813.146
2010-03-24,801.029
2010-03-25,806.445
2010-03-26,809.925
2010-03-29,820.23
2010-03-30,820.019
2010-03-31,823.6
2010-04-01,836.156
2010-04-02,836.156
2010-04-05,834.241
2010-04-06,833.397
2010-04-07,827.58
2010-04-08,825.053
2010-04-09,842.922
2010-04-12,854.515
2010-04-13,851.351
2010-04-14,858.435
2010-04-15,854.892
2010-04-16,844.646
2010-04-19,834.627
2010-04-20,846.09
2010-04-21,844.275
2010-04-22,831.254
2010-04-23,841.561
2010-04-26,839.122
2010-04-27,817.076
2010-04-28,792.447
2010-04-29,803.883
2010-04-30,813.247
2010-05-03,807.723
2010-05-04,775.899
2010-05-05,752.746
2010-05-06,739.047
2010-05-07,703.156
2010-05-10,756.879
2010-05-11,749.998
2010-05-12,765.967
2010-05-13,755.402
2010-05-14,727.932
2010-05-17,719.099
2010-05-18,726.052
2010-05-19,709.437
2010-05-20,697.03
2010-05-21,704.69
2010-05-24,696.816
2010-05-25,669.274
2010-05-26,679.703
2010-05-27,707.051
2010-05-28,710.912
2010-05-31,712.469
2010-06-01,710.745
2010-06-02,704.924
2010-06-03,714.447
2010-06-04,692.288
2010-06-07,677.982
2010-06-08,671.564
2010-06-09,686.503
2010-06-10,701.519
2010-06-11,703.587
2010-06-14,722.781
2010-06-15,728.999
2010-06-16,727.419
2010-06-17,727.616
2010-06-18,729.848
2010-06-21,736.295
2010-06-22,735.636
2010-06-23,727.125
2010-06-24,719.129
2010-06-25,712.576
2010-06-28,721.635
2010-06-29,692.618
2010-06-30,694.572
2010-07-01,692.436
2010-07-02,703.916
2010-07-05,698.696
2010-07-06,720.033
2010-07-07,725.526
2010-07-08,736.099
2010-07-09,731.172
2010-07-12,730.076
2010-07-13,743.75
2010-07-14,746.679
2010-07-15,749.419
2010-07-16,741.834
2010-07-19,741.063
2010-07-20,736.244
2010-07-21,742.57
2010-07-22,759.884
2010-07-23,758.392
2010-07-26,769.829
2010-07-27,775.317
2010-07-28,772.075
2010-07-29,768.657
2010-07-30,766.041
2010-08-02,786.143
2010-08-03,792.171
2010-08-04,787.519
2010-08-05,790.833
2010-08-06,790.517
2010-08-09,794.033
2010-08-10,776.882
2010-08-11,750.982
2010-08-12,744.429
2010-08-13,742.536
2010-08-16,746.036
2010-08-17,756.083
2010-08-18,754.01
2010-08-19,746.32
2010-08-20,726.665
2010-08-23,730.237
2010-08-24,720.493
2010-08-25,712.306
2010-08-26,728.498
2010-08-27,735.319
2010-08-30,733.093
2010-08-31,734.584
2010-09-01,751.44
2010-09-02,755.677
2010-09-03,763.373
2010-09-06,767.966
2010-09-07,753.779
2010-09-08,756.872
2010-09-09,765.67
