Date,NETHERLANDS SMALL VALUE Small Cap
2010-09-10,751.91
2010-09-13,770.429
2010-09-14,780.076
2010-09-15,782.581
2010-09-16,784.64
2010-09-17,779.076
2010-09-20,793.417
2010-09-21,801.837
2010-09-22,808.197
2010-09-23,801.763
2010-09-24,823.74
2010-09-27,825.379
2010-09-28,838.846
2010-09-29,841.272
2010-09-30,851.81
2010-10-01,863.851
2010-10-04,856.178
2010-10-05,875.468
2010-10-06,878.18
2010-10-07,889.009
2010-10-08,891.358
2010-10-11,896.793
2010-10-12,890.21
2010-10-13,908.974
2010-10-14,927.613
2010-10-15,925.02
2010-10-18,923.192
2010-10-19,905.128
2010-10-20,917.586
2010-10-21,929.834
2010-10-22,924.153
2010-10-25,930.782
2010-10-26,920.262
2010-10-27,909.324
2010-10-28,912.711
2010-10-29,906.575
2010-11-01,902.056
2010-11-02,912.668
2010-11-03,913.087
2010-11-04,920.98
2010-11-05,908.755
2010-11-08,901.952
2010-11-09,905.919
2010-11-10,882.324
2010-11-11,882.089
2010-11-12,878.28
2010-11-15,879.751
2010-11-16,863.827
2010-11-17,867.963
2010-11-18,877.699
2010-11-19,879.642
2010-11-22,885.796
2010-11-23,865.105
2010-11-24,871.065
2010-11-25,872.988
2010-11-26,856.424
2010-11-29,836.999
2010-11-30,823.792
2010-12-01,843.089
2010-12-02,866.472
2010-12-03,884.115
2010-12-06,886.763
2010-12-07,902.047
2010-12-08,897.398
2010-12-09,895.475
2010-12-10,901.911
2010-12-13,918.262
2010-12-14,918.201
2010-12-15,912.373
2010-12-16,904.466
2010-12-17,902.546
2010-12-20,904.009
2010-12-21,912.957
2010-12-22,914.424
2010-12-23,908.042
2010-12-24,911.29
2010-12-27,913.303
2010-12-28,916.202
2010-12-29,919.328
2010-12-30,932.608
2010-12-31,944.392
2011-01-03,952.495
2011-01-04,943.677
2011-01-05,931.971
2011-01-06,917.429
2011-01-07,906.184
2011-01-10,891.89
2011-01-11,905.705
2011-01-12,928.654
2011-01-13,943.636
2011-01-14,952.042
2011-01-17,951.475
2011-01-18,962.191
2011-01-19,955.378
2011-01-20,934.725
2011-01-21,949.916
2011-01-24,952.57
2011-01-25,951.914
2011-01-26,956.033
2011-01-27,955.17
2011-01-28,945.135
2011-01-31,943.866
2011-02-01,962.868
2011-02-02,961.656
2011-02-03,946.443
2011-02-04,942.421
2011-02-07,952.474
2011-02-08,962.351
2011-02-09,960.678
2011-02-10,946.787
2011-02-11,945.631
2011-02-14,939.578
2011-02-15,942.957
2011-02-16,952.631
2011-02-17,952.708
2011-02-18,956.268
2011-02-21,948.469
2011-02-22,945.744
2011-02-23,946.457
2011-02-24,943.681
2011-02-25,948.033
2011-02-28,960.59
2011-03-01,964.704
2011-03-02,972.587
2011-03-03,985.387
2011-03-04,987.168
2011-03-07,986.801
2011-03-08,979.851
2011-03-09,979.783
2011-03-10,958.819
2011-03-11,952.041
2011-03-14,954.95
2011-03-15,935.881
2011-03-16,927.099
2011-03-17,944.846
2011-03-18,960.238
2011-03-21,977.143
2011-03-22,977.664
2011-03-23,976.521
2011-03-24,999.287
2011-03-25,1000.358
2011-03-28,999.775
2011-03-29,997.224
2011-03-30,1009.373
2011-03-31,1010.498
2011-04-01,1013.856
2011-04-04,1023.488
2011-04-05,1022.672
2011-04-06,1035.49
2011-04-07,1022.696
2011-04-08,1030.957
2011-04-11,1037.97
2011-04-12,1025.634
2011-04-13,1031.754
2011-04-14,1021.548
2011-04-15,1020.572
2011-04-18,991.083
2011-04-19,1005.999
2011-04-20,1042.427
2011-04-21,1052.539
2011-04-22,1052.539
2011-04-25,1051.781
2011-04-26,1056.824
2011-04-27,1056.134
2011-04-28,1077.917
2011-04-29,1083.099
2011-05-02,1091.872
2011-05-03,1087.163
2011-05-04,1075.147
2011-05-05,1051.418
2011-05-06,1049.683
2011-05-09,1027.565
2011-05-10,1044.027
2011-05-11,1049.075
2011-05-12,1035.358
2011-05-13,1032.17
2011-05-16,1027.441
2011-05-17,1013.755
2011-05-18,1018.653
2011-05-19,1015.87
2011-05-20,1008.979
2011-05-23,982.934
2011-05-24,992.629
2011-05-25,987.16
2011-05-26,989.156
2011-05-27,1007.501
2011-05-30,1011.763
2011-05-31,1028.134
2011-06-01,1025.338
2011-06-02,1016.386
2011-06-03,1022.25
2011-06-06,1013.322
2011-06-07,1017.231
2011-06-08,992.079
2011-06-09,990.143
2011-06-10,973.133
2011-06-13,970.662
2011-06-14,983.289
2011-06-15,967.274
2011-06-16,945.748
2011-06-17,956.343
2011-06-20,946.144
2011-06-21,963.04
2011-06-22,964.614
2011-06-23,925.955
2011-06-24,927.012
2011-06-27,932.315
2011-06-28,930.861
2011-06-29,947.652
2011-06-30,964.798
2011-07-01,972.559
2011-07-04,972.083
2011-07-05,961.196
2011-07-06,944.869
2011-07-07,956.031
2011-07-08,938.647
2011-07-11,896.491
2011-07-12,887.826
2011-07-13,902.379
2011-07-14,890.611
2011-07-15,884.581
2011-07-18,855.399
2011-07-19,874.186
2011-07-20,880.999
2011-07-21,905.735
2011-07-22,907.743
2011-07-25,905.487
2011-07-26,909.121
2011-07-27,890.746
2011-07-28,881.561
2011-07-29,881.718
2011-08-01,855.917
2011-08-02,832.075
2011-08-03,814.563
2011-08-04,773.213
2011-08-05,758.997
2011-08-08,722.102
2011-08-09,745.97
2011-08-10,736.624
2011-08-11,766.659
2011-08-12,784.265
2011-08-15,803.098
2011-08-16,783.099
2011-08-17,785.429
2011-08-18,743.7
2011-08-19,736.709
2011-08-22,743.402
2011-08-23,749.524
2011-08-24,755.191
2011-08-25,755.742
2011-08-26,749.59
2011-08-29,772.341
2011-08-30,772.948
2011-08-31,788.227
2011-09-01,783.7
2011-09-02,767.513
2011-09-05,735.945
2011-09-06,727.053
2011-09-07,737.804
2011-09-08,739.781
2011-09-09,708.561
2011-09-12,678.846
2011-09-13,680.492
2011-09-14,683.981
2011-09-15,702.082
2011-09-16,713.178
2011-09-19,692.513
2011-09-20,700.577
2011-09-21,697.849
2011-09-22,657.549
2011-09-23,650.939
2011-09-26,653.179
2011-09-27,686.386
2011-09-28,681.228
2011-09-29,692.326
2011-09-30,674.864
2011-10-03,657.445
2011-10-04,638.203
2011-10-05,651.485
2011-10-06,674.641
2011-10-07,676.034
2011-10-10,681.87
2011-10-11,682.105
2011-10-12,705.291
2011-10-13,693.521
2011-10-14,713.27
2011-10-17,700.736
2011-10-18,693.749
2011-10-19,706.735
2011-10-20,691.804
2011-10-21,712.091
2011-10-24,719.19
2011-10-25,716.254
2011-10-26,709.509
2011-10-27,739.807
2011-10-28,737.268
2011-10-31,714.648
2011-11-01,672.638
2011-11-02,678.667
2011-11-03,683.84
2011-11-04,683.694
2011-11-07,672.781
2011-11-08,677.518
2011-11-09,651.005
2011-11-10,639.797
2011-11-11,659.685
2011-11-14,646.176
2011-11-15,625.0
2011-11-16,623.862
2011-11-17,609.908
2011-11-18,603.202
2011-11-21,580.082
2011-11-22,579.056
2011-11-23,565.069
2011-11-24,568.705
2011-11-25,562.756
2011-11-28,589.848
2011-11-29,594.998
2011-11-30,620.834
2011-12-01,614.129
2011-12-02,625.656
2011-12-05,639.468
2011-12-06,626.69
2011-12-07,622.802
2011-12-08,601.437
2011-12-09,609.86
2011-12-12,582.324
2011-12-13,578.197
2011-12-14,557.477
2011-12-15,569.337
2011-12-16,574.849
2011-12-19,574.943
2011-12-20,598.617
2011-12-21,590.313
2011-12-22,603.041
2011-12-23,612.202
2011-12-26,612.202
2011-12-27,621.004
2011-12-28,609.594
2011-12-29,613.733
2011-12-30,623.088
2012-01-02,634.603
2012-01-03,643.377
2012-01-04,625.952
2012-01-05,607.963
2012-01-06,601.714
2012-01-09,602.195
2012-01-10,611.429
2012-01-11,612.43
2012-01-12,624.87
2012-01-13,615.789
2012-01-16,621.543
2012-01-17,623.821
2012-01-18,630.183
2012-01-19,650.29
2012-01-20,658.1
2012-01-23,675.507
2012-01-24,665.704
2012-01-25,665.602
2012-01-26,687.784
2012-01-27,687.751
2012-01-30,669.723
2012-01-31,672.533
2012-02-01,694.419
2012-02-02,695.501
2012-02-03,700.524
2012-02-06,696.729
2012-02-07,709.978
2012-02-08,717.924
2012-02-09,721.04
2012-02-10,704.908
2012-02-13,710.25
2012-02-14,698.206
2012-02-15,698.067
2012-02-16,697.531
2012-02-17,709.858
2012-02-20,754.967
2012-02-21,744.024
2012-02-22,738.219
2012-02-23,733.292
2012-02-24,744.906
2012-02-27,738.041
2012-02-28,732.271
2012-02-29,732.204
2012-03-01,735.406
2012-03-02,731.946
2012-03-05,730.866
2012-03-06,703.553
2012-03-07,710.194
2012-03-08,732.165
2012-03-09,728.797
2012-03-12,734.555
2012-03-13,743.333
2012-03-14,744.164
2012-03-15,752.43
2012-03-16,757.81
2012-03-19,765.131
2012-03-20,755.336
2012-03-21,750.649
2012-03-22,743.811
2012-03-23,746.778
2012-03-26,760.407
2012-03-27,762.681
2012-03-28,752.995
2012-03-29,742.597
2012-03-30,748.204
2012-04-02,746.836
2012-04-03,741.733
2012-04-04,708.666
2012-04-05,708.117
2012-04-06,708.117
2012-04-09,708.503
2012-04-10,690.052
2012-04-11,696.18
2012-04-12,706.262
2012-04-13,692.949
2012-04-16,682.664
2012-04-17,704.031
2012-04-18,693.601
2012-04-19,687.755
2012-04-20,692.265
2012-04-23,667.719
2012-04-24,680.647
2012-04-25,684.034
2012-04-26,675.757
2012-04-27,684.892
2012-04-30,678.196
2012-05-01,677.691
2012-05-02,676.734
2012-05-03,673.846
2012-05-04,658.502
2012-05-07,670.354
2012-05-08,656.405
2012-05-09,638.427
2012-05-10,647.49
2012-05-11,651.885
2012-05-14,629.93
2012-05-15,615.308
2012-05-16,606.761
2012-05-17,592.152
2012-05-18,588.049
2012-05-21,594.71
2012-05-22,615.895
2012-05-23,589.651
2012-05-24,597.284
2012-05-25,598.367
2012-05-28,597.649
2012-05-29,600.209
2012-05-30,583.528
2012-05-31,579.458
2012-06-01,567.37
2012-06-04,573.165
2012-06-05,579.439
2012-06-06,598.259
2012-06-07,600.26
2012-06-08,593.589
2012-06-11,588.842
2012-06-12,580.284
2012-06-13,573.138
2012-06-14,574.05
2012-06-15,594.121
2012-06-18,593.786
2012-06-19,610.281
2012-06-20,619.167
2012-06-21,611.569
2012-06-22,609.488
2012-06-25,592.307
2012-06-26,585.57
2012-06-27,594.09
2012-06-28,589.332
2012-06-29,621.129
2012-07-02,622.078
2012-07-03,633.698
2012-07-04,628.343
2012-07-05,618.733
2012-07-06,608.332
2012-07-09,607.822
2012-07-10,608.745
2012-07-11,606.324
2012-07-12,595.539
2012-07-13,601.523
2012-07-16,601.508
2012-07-17,598.449
2012-07-18,603.052
2012-07-19,601.181
2012-07-20,584.661
2012-07-23,552.161
2012-07-24,548.621
2012-07-25,553.091
2012-07-26,569.699
2012-07-27,572.719
2012-07-30,570.608
2012-07-31,572.312
2012-08-01,574.097
2012-08-02,556.531
2012-08-03,576.399
2012-08-06,581.574
2012-08-07,586.422
2012-08-08,581.863
2012-08-09,577.883
2012-08-10,578.334
2012-08-13,577.931
2012-08-14,579.355
2012-08-15,581.167
2012-08-16,591.493
2012-08-17,594.697
2012-08-20,595.439
2012-08-21,604.623
2012-08-22,597.7
2012-08-23,599.609
2012-08-24,589.709
2012-08-27,594.868
2012-08-28,592.099
2012-08-29,592.01
2012-08-30,585.244
2012-08-31,595.003
2012-09-03,593.688
2012-09-04,590.915
2012-09-05,590.456
2012-09-06,604.206
2012-09-07,620.727
2012-09-10,619.344
2012-09-11,624.552
2012-09-12,634.219
2012-09-13,631.311
2012-09-14,649.854
2012-09-17,652.231
2012-09-18,640.921
2012-09-19,643.112
2012-09-20,634.398
2012-09-21,635.713
2012-09-24,640.858
2012-09-25,648.101
2012-09-26,631.959
2012-09-27,630.162
2012-09-28,624.304
2012-10-01,629.315
2012-10-02,635.156
2012-10-03,635.057
2012-10-04,641.065
2012-10-05,652.421
2012-10-08,647.225
2012-10-09,640.452
2012-10-10,638.551
2012-10-11,641.464
2012-10-12,643.222
2012-10-15,648.431
2012-10-16,657.013
2012-10-17,668.068
2012-10-18,671.065
2012-10-19,672.013
2012-10-22,673.266
2012-10-23,659.698
2012-10-24,664.331
2012-10-25,665.748
2012-10-26,661.079
2012-10-29,657.965
2012-10-30,667.309
2012-10-31,666.254
2012-11-01,671.86
2012-11-02,665.621
2012-11-05,651.925
2012-11-06,653.449
2012-11-07,643.228
2012-11-08,638.471
2012-11-09,633.845
2012-11-12,634.251
2012-11-13,635.227
2012-11-14,630.303
2012-11-15,623.82
2012-11-16,611.627
2012-11-19,622.692
2012-11-20,619.203
2012-11-21,627.245
2012-11-22,634.992
2012-11-23,640.577
2012-11-26,640.408
2012-11-27,639.811
2012-11-28,640.793
2012-11-29,652.056
2012-11-30,655.009
2012-12-03,659.316
2012-12-04,662.759
2012-12-05,667.651
2012-12-06,666.446
2012-12-07,664.224
2012-12-10,664.175
2012-12-11,670.953
2012-12-12,677.524
2012-12-13,678.58
2012-12-14,680.813
2012-12-17,685.802
2012-12-18,690.487
2012-12-19,701.159
2012-12-20,718.993
2012-12-21,707.261
2012-12-24,710.333
2012-12-25,710.333
2012-12-26,711.736
2012-12-27,713.327
2012-12-28,711.234
2012-12-31,709.019
2013-01-01,709.019
2013-01-02,729.563
2013-01-03,718.72
2013-01-04,718.463
2013-01-07,728.252
2013-01-08,723.51
2013-01-09,725.949
2013-01-10,741.128
2013-01-11,744.585
2013-01-14,714.383
2013-01-15,707.266
2013-01-16,705.098
2013-01-17,712.483
2013-01-18,712.197
2013-01-21,720.782
2013-01-22,723.892
2013-01-23,723.044
2013-01-24,729.169
2013-01-25,735.416
2013-01-28,740.271
2013-01-29,740.917
2013-01-30,735.777
2013-01-31,734.003
2013-02-01,743.12
2013-02-04,721.034
2013-02-05,717.92
2013-02-06,712.527
2013-02-07,704.825
2013-02-08,709.082
2013-02-11,708.869
2013-02-12,715.891
2013-02-13,726.712
2013-02-14,708.544
2013-02-15,704.489
2013-02-18,703.148
2013-02-19,715.136
2013-02-20,707.968
2013-02-21,689.039
2013-02-22,689.78
2013-02-25,698.167
2013-02-26,682.726
2013-02-27,688.909
2013-02-28,684.738
2013-03-01,671.535
2013-03-04,670.744
2013-03-05,684.167
2013-03-06,682.354
2013-03-07,684.603
2013-03-08,683.886
2013-03-11,685.943
2013-03-12,711.95
2013-03-13,706.179
2013-03-14,711.315
2013-03-15,719.399
2013-03-18,711.144
2013-03-19,702.184
2013-03-20,711.287
2013-03-21,707.039
2013-03-22,705.34
2013-03-25,696.962
2013-03-26,698.119
2013-03-27,682.212
2013-03-28,685.248
2013-03-29,685.248
2013-04-01,685.554
2013-04-02,691.251
2013-04-03,687.267
2013-04-04,688.917
2013-04-05,686.696
2013-04-08,685.811
2013-04-09,695.764
2013-04-10,708.144
2013-04-11,717.448
2013-04-12,715.8
2013-04-15,710.224
2013-04-16,713.03
2013-04-17,695.769
2013-04-18,693.641
2013-04-19,694.703
2013-04-22,689.257
2013-04-23,696.372
2013-04-24,704.211
2013-04-25,715.199
2013-04-26,713.445
2013-04-29,720.949
2013-04-30,724.798
2013-05-01,725.272
2013-05-02,722.366
2013-05-03,733.528
2013-05-06,733.583
2013-05-07,739.715
2013-05-08,751.829
2013-05-09,753.293
2013-05-10,746.74
2013-05-13,748.062
2013-05-14,751.535
2013-05-15,744.352
2013-05-16,748.059
2013-05-17,746.42
2013-05-20,755.14
2013-05-21,755.603
2013-05-22,754.022
2013-05-23,747.634
2013-05-24,753.22
2013-05-27,754.54
2013-05-28,758.37
2013-05-29,759.584
2013-05-30,762.042
2013-05-31,756.081
2013-06-03,755.495
2013-06-04,758.852
2013-06-05,746.59
2013-06-06,745.169
2013-06-07,754.518
2013-06-10,752.645
2013-06-11,748.246
2013-06-12,746.196
2013-06-13,744.768
2013-06-14,747.117
2013-06-17,749.974
2013-06-18,750.508
2013-06-19,750.971
2013-06-20,717.501
2013-06-21,705.13
2013-06-24,688.539
2013-06-25,692.462
2013-06-26,696.557
2013-06-27,698.302
2013-06-28,702.585
2013-07-01,710.667
2013-07-02,713.608
2013-07-03,709.336
2013-07-04,715.702
2013-07-05,712.495
2013-07-08,720.938
2013-07-09,727.79
2013-07-10,735.207
2013-07-11,749.077
2013-07-12,747.09
2013-07-15,750.394
2013-07-16,750.918
2013-07-17,750.819
2013-07-18,753.977
2013-07-19,762.98
2013-07-22,766.264
2013-07-23,767.302
2013-07-24,770.013
2013-07-25,768.174
2013-07-26,766.926
2013-07-29,766.279
2013-07-30,766.426
2013-07-31,770.681
2013-08-01,786.822
2013-08-02,788.833
2013-08-05,778.938
2013-08-06,773.588
2013-08-07,768.025
2013-08-08,792.833
2013-08-09,796.119
2013-08-12,797.386
2013-08-13,797.474
2013-08-14,801.713
2013-08-15,793.428
2013-08-16,802.371
2013-08-19,808.05
2013-08-20,801.206
2013-08-21,797.728
2013-08-22,792.606
2013-08-23,794.366
2013-08-26,790.718
2013-08-27,772.144
2013-08-28,767.402
2013-08-29,765.6
2013-08-30,754.716
2013-09-02,762.715
2013-09-03,763.159
2013-09-04,767.772
2013-09-05,767.456
2013-09-06,775.573
2013-09-09,781.892
2013-09-10,801.576
2013-09-11,806.311
2013-09-12,812.722
2013-09-13,812.477
2013-09-16,822.47
2013-09-17,821.523
2013-09-18,817.934
2013-09-19,836.026
2013-09-20,832.278
2013-09-23,825.61
2013-09-24,829.873
2013-09-25,832.055
2013-09-26,821.29
2013-09-27,827.273
2013-09-30,822.126
2013-10-01,831.037
2013-10-02,836.363
2013-10-03,832.77
2013-10-04,839.69
2013-10-07,830.35
2013-10-08,830.704
2013-10-09,821.777
2013-10-10,835.396
2013-10-11,837.095
2013-10-14,843.448
2013-10-15,848.302
2013-10-16,849.192
2013-10-17,858.333
2013-10-18,867.946
2013-10-21,878.168
2013-10-22,888.382
2013-10-23,889.074
2013-10-24,893.248
2013-10-25,891.535
2013-10-28,888.759
2013-10-29,888.557
2013-10-30,892.962
2013-10-31,883.043
2013-11-01,874.8
2013-11-04,888.261
2013-11-05,888.145
2013-11-06,894.192
2013-11-07,869.5
2013-11-08,871.88
2013-11-11,889.127
2013-11-12,884.524
2013-11-13,870.15
2013-11-14,876.346
2013-11-15,878.53
2013-11-18,890.787
2013-11-19,882.889
2013-11-20,870.136
2013-11-21,867.315
2013-11-22,870.981
2013-11-25,869.898
2013-11-26,864.103
2013-11-27,870.624
2013-11-28,873.634
2013-11-29,874.139
2013-12-02,869.892
2013-12-03,852.355
2013-12-04,845.616
2013-12-05,846.619
2013-12-06,853.586
2013-12-09,856.717
2013-12-10,856.035
2013-12-11,846.967
2013-12-12,839.58
2013-12-13,838.345
2013-12-16,846.073
2013-12-17,836.486
2013-12-18,852.197
2013-12-19,856.374
2013-12-20,865.353
2013-12-23,871.086
2013-12-24,868.568
2013-12-25,868.568
2013-12-26,870.087
2013-12-27,879.73
2013-12-30,885.575
2013-12-31,886.872
2014-01-01,886.872
2014-01-02,876.118
2014-01-03,884.585
2014-01-06,888.23
2014-01-07,891.743
2014-01-08,894.629
2014-01-09,894.426
2014-01-10,904.932
2014-01-13,909.062
2014-01-14,911.174
2014-01-15,908.684
2014-01-16,906.897
2014-01-17,908.545
2014-01-20,913.769
2014-01-21,900.778
2014-01-22,900.958
2014-01-23,908.893
2014-01-24,887.117
2014-01-27,880.314
2014-01-28,886.2
2014-01-29,885.901
2014-01-30,883.267
2014-01-31,880.133
2014-02-03,872.624
2014-02-04,873.555
2014-02-05,875.075
2014-02-06,881.774
2014-02-07,868.66
2014-02-10,868.713
2014-02-11,875.859
2014-02-12,872.926
2014-02-13,878.008
2014-02-14,880.889
2014-02-17,887.54
2014-02-18,884.345
2014-02-19,883.952
2014-02-20,879.826
2014-02-21,887.146
2014-02-24,865.292
2014-02-25,866.277
2014-02-26,862.278
2014-02-27,863.401
2014-02-28,885.839
2014-03-03,858.367
2014-03-04,876.087
2014-03-05,879.225
2014-03-06,892.609
2014-03-07,887.311
2014-03-10,877.905
2014-03-11,882.765
2014-03-12,869.175
2014-03-13,862.034
2014-03-14,849.387
2014-03-17,860.878
2014-03-18,872.228
2014-03-19,874.733
2014-03-20,863.697
2014-03-21,860.355
2014-03-24,851.869
2014-03-25,865.939
2014-03-26,871.421
2014-03-27,873.608
2014-03-28,882.641
2014-03-31,891.644
2014-04-01,897.056
2014-04-02,905.181
2014-04-03,895.651
2014-04-04,896.457
2014-04-07,891.991
2014-04-08,886.941
2014-04-09,897.151
2014-04-10,890.742
2014-04-11,878.059
2014-04-14,862.614
2014-04-15,857.638
2014-04-16,862.393
2014-04-17,871.077
2014-04-18,871.077
2014-04-21,869.219
2014-04-22,881.456
2014-04-23,879.537
2014-04-24,882.975
2014-04-25,875.204
2014-04-28,878.147
2014-04-29,882.836
2014-04-30,888.962
2014-05-01,888.962
2014-05-02,887.42
2014-05-05,885.987
2014-05-06,895.275
2014-05-07,890.062
2014-05-08,901.817
2014-05-09,893.215
2014-05-12,900.85
2014-05-13,898.082
2014-05-14,897.765
2014-05-15,883.735
2014-05-16,873.024
2014-05-19,873.685
2014-05-20,864.79
2014-05-21,868.827
2014-05-22,872.049
2014-05-23,877.848
2014-05-26,886.177
2014-05-27,885.173
2014-05-28,874.998
2014-05-29,884.828
2014-05-30,884.036
2014-06-02,881.918
2014-06-03,877.162
2014-06-04,877.534
2014-06-05,880.862
2014-06-06,893.447
2014-06-09,898.794
2014-06-10,893.821
2014-06-11,888.52
2014-06-12,884.255
2014-06-13,877.78
2014-06-16,872.503
2014-06-17,870.09
2014-06-18,871.02
2014-06-19,880.004
2014-06-20,879.001
2014-06-23,874.075
2014-06-24,869.68
2014-06-25,863.704
2014-06-26,859.933
2014-06-27,862.156
2014-06-30,868.14
2014-07-01,869.697
2014-07-02,871.129
2014-07-03,874.186
2014-07-04,869.148
2014-07-07,861.865
2014-07-08,845.888
2014-07-09,849.788
2014-07-10,833.739
2014-07-11,835.967
2014-07-14,839.96
2014-07-15,830.18
2014-07-16,839.438
2014-07-17,831.705
2014-07-18,826.704
2014-07-21,818.564
2014-07-22,822.773
2014-07-23,827.578
2014-07-24,831.229
2014-07-25,817.066
2014-07-28,813.545
2014-07-29,820.892
2014-07-30,811.84
2014-07-31,796.672
2014-08-01,788.878
2014-08-04,782.797
2014-08-05,781.123
2014-08-06,772.334
2014-08-07,760.264
2014-08-08,746.972
2014-08-11,771.803
2014-08-12,766.315
2014-08-13,769.955
2014-08-14,773.432
2014-08-15,770.859
2014-08-18,780.967
2014-08-19,794.272
2014-08-20,788.994
2014-08-21,800.739
2014-08-22,794.467
2014-08-25,799.702
2014-08-26,805.531
2014-08-27,809.408
2014-08-28,800.902
2014-08-29,800.435
2014-09-01,798.492
2014-09-02,797.368
2014-09-03,803.749
2014-09-04,797.383
2014-09-05,799.022
2014-09-08,799.935
2014-09-09,790.6
2014-09-10,785.662
2014-09-11,784.891
2014-09-12,782.836
2014-09-15,774.494
2014-09-16,769.75
2014-09-17,774.805
2014-09-18,778.068
2014-09-19,772.267
2014-09-22,768.589
2014-09-23,768.086
2014-09-24,760.935
2014-09-25,751.557
2014-09-26,747.303
2014-09-29,746.397
2014-09-30,745.891
2014-10-01,731.635
2014-10-02,723.801
2014-10-03,721.287
2014-10-06,724.009
2014-10-07,720.238
2014-10-08,711.746
2014-10-09,705.978
2014-10-10,673.609
2014-10-13,602.144
2014-10-14,573.134
2014-10-15,565.906
2014-10-16,557.165
2014-10-17,552.273
2014-10-20,543.212
2014-10-21,547.858
2014-10-22,560.462
2014-10-23,543.253
2014-10-24,540.631
2014-10-27,533.864
2014-10-28,542.684
2014-10-29,541.307
2014-10-30,533.371
2014-10-31,533.789
2014-11-03,522.849
2014-11-04,519.438
2014-11-05,518.786
2014-11-06,524.955
2014-11-07,523.602
2014-11-10,533.105
2014-11-11,532.768
2014-11-12,546.406
2014-11-13,541.991
2014-11-14,536.736
2014-11-17,541.673
2014-11-18,540.46
2014-11-19,542.997
2014-11-20,539.957
2014-11-21,540.587
2014-11-24,541.142
2014-11-25,543.96
2014-11-26,544.717
2014-11-27,541.511
2014-11-28,540.776
2014-12-01,533.949
2014-12-02,538.755
2014-12-03,533.536
2014-12-04,531.738
2014-12-05,527.698
2014-12-08,524.269
2014-12-09,525.026
2014-12-10,517.348
2014-12-11,516.405
2014-12-12,516.035
2014-12-15,505.856
2014-12-16,513.324
2014-12-17,507.155
2014-12-18,514.111
2014-12-19,512.171
2014-12-22,516.822
2014-12-23,523.429
2014-12-24,525.253
2014-12-25,525.253
2014-12-26,524.434
2014-12-29,523.751
2014-12-30,519.269
2014-12-31,521.801
2015-01-01,521.801
2015-01-02,517.463
2015-01-05,503.537
2015-01-06,501.624
2015-01-07,498.543
2015-01-08,503.523
2015-01-09,501.7
2015-01-12,500.34
2015-01-13,504.588
2015-01-14,498.13
2015-01-15,493.126
2015-01-16,493.272
2015-01-19,504.16
2015-01-20,504.035
2015-01-21,508.051
2015-01-22,505.09
2015-01-23,502.899
2015-01-26,513.032
2015-01-27,514.641
2015-01-28,516.419
2015-01-29,515.914
2015-01-30,518.232
2015-02-02,526.649
2015-02-03,538.42
2015-02-04,529.947
2015-02-05,544.038
2015-02-06,534.345
2015-02-09,530.289
2015-02-10,529.408
2015-02-11,525.171
2015-02-12,536.529
2015-02-13,544.464
2015-02-16,549.842
2015-02-17,546.405
2015-02-18,550.118
2015-02-19,557.342
2015-02-20,559.379
2015-02-23,567.354
2015-02-24,574.332
2015-02-25,570.264
2015-02-26,569.472
2015-02-27,575.722
2015-03-02,578.561
2015-03-03,579.467
2015-03-04,573.053
2015-03-05,579.692
2015-03-06,572.379
2015-03-09,570.752
2015-03-10,561.057
2015-03-11,564.309
2015-03-12,569.462
2015-03-13,564.291
2015-03-16,570.228
2015-03-17,564.513
2015-03-18,570.827
2015-03-19,574.449
2015-03-20,591.963
2015-03-23,606.167
2015-03-24,606.672
2015-03-25,602.343
2015-03-26,588.317
2015-03-27,584.256
2015-03-30,589.897
2015-03-31,580.294
2015-04-01,585.092
2015-04-02,593.5
2015-04-03,593.5
2015-04-06,601.735
2015-04-07,608.088
2015-04-08,601.576
2015-04-09,600.246
2015-04-10,602.242
2015-04-13,600.298
2015-04-14,607.003
2015-04-15,602.812
2015-04-16,600.501
2015-04-17,595.445
2015-04-20,601.953
2015-04-21,600.976
2015-04-22,596.93
2015-04-23,599.863
2015-04-24,604.821
2015-04-27,613.193
2015-04-28,612.2
2015-04-29,606.016
2015-04-30,607.504
2015-05-01,608.426
2015-05-04,614.207
2015-05-05,603.489
2015-05-06,605.725
2015-05-07,593.857
2015-05-08,600.753
2015-05-11,601.946
2015-05-12,600.944
2015-05-13,609.881
2015-05-14,617.121
2015-05-15,623.143
2015-05-18,614.114
2015-05-19,606.638
2015-05-20,603.237
2015-05-21,606.517
2015-05-22,597.335
2015-05-25,598.852
2015-05-26,587.193
2015-05-27,591.775
2015-05-28,594.433
2015-05-29,592.724
2015-06-01,591.026
2015-06-02,599.432
2015-06-03,605.338
2015-06-04,600.426
2015-06-05,579.789
2015-06-08,579.059
2015-06-09,582.766
2015-06-10,591.747
2015-06-11,586.999
2015-06-12,584.565
2015-06-15,575.868
2015-06-16,579.017
2015-06-17,573.324
2015-06-18,584.957
2015-06-19,582.867
2015-06-22,598.998
2015-06-23,595.707
2015-06-24,592.583
2015-06-25,591.212
2015-06-26,590.675
2015-06-29,575.951
2015-06-30,572.698
2015-07-01,575.161
2015-07-02,568.054
2015-07-03,567.586
2015-07-06,559.697
2015-07-07,542.469
2015-07-08,551.671
2015-07-09,558.918
2015-07-10,574.475
2015-07-13,577.503
2015-07-14,580.893
2015-07-15,580.628
2015-07-16,584.595
2015-07-17,582.095
