Date,GERMANY IMI GROWTH IMI (Large+Mid+Small Cap)
2010-08-20,719.377
2010-08-23,718.581
2010-08-24,709.968
2010-08-25,701.713
2010-08-26,710.614
2010-08-27,713.023
2010-08-30,707.301
2010-08-31,709.808
2010-09-01,737.131
2010-09-02,740.11
2010-09-03,747.225
2010-09-06,750.023
2010-09-07,736.367
2010-09-08,743.808
2010-09-09,752.848
2010-09-10,753.119
2010-09-13,765.793
2010-09-14,775.776
2010-09-15,778.204
2010-09-16,784.455
2010-09-17,783.274
2010-09-20,796.459
2010-09-21,799.832
2010-09-22,807.056
2010-09-23,798.997
2010-09-24,822.738
2010-09-27,820.156
2010-09-28,824.775
2010-09-29,828.345
2010-09-30,829.895
2010-10-01,831.111
2010-10-04,815.927
2010-10-05,837.0
2010-10-06,843.992
2010-10-07,847.529
2010-10-08,850.336
2010-10-11,851.408
2010-10-12,852.247
2010-10-13,875.464
2010-10-14,884.62
2010-10-15,883.726
2010-10-18,882.536
2010-10-19,865.441
2010-10-20,880.894
2010-10-21,894.109
2010-10-22,890.914
2010-10-25,900.544
2010-10-26,889.166
2010-10-27,873.897
2010-10-28,883.245
2010-10-29,886.098
2010-11-01,887.069
2010-11-02,898.764
2010-11-03,893.797
2010-11-04,921.339
2010-11-05,909.707
2010-11-08,902.801
2010-11-09,910.224
2010-11-10,888.491
2010-11-11,888.222
2010-11-12,892.465
2010-11-15,888.487
2010-11-16,869.297
2010-11-17,871.307
2010-11-18,893.806
2010-11-19,898.362
2010-11-22,892.588
2010-11-23,868.774
2010-11-24,883.274
2010-11-25,892.34
2010-11-26,881.089
2010-11-29,854.862
2010-11-30,850.609
2010-12-01,877.745
2010-12-02,900.1
2010-12-03,917.934
2010-12-06,915.216
2010-12-07,923.959
2010-12-08,905.21
2010-12-09,892.471
2010-12-10,904.507
2010-12-13,920.013
2010-12-14,918.091
2010-12-15,915.283
2010-12-16,906.089
2010-12-17,899.474
2010-12-20,903.268
2010-12-21,913.533
2010-12-22,911.315
2010-12-23,908.886
2010-12-24,912.468
2010-12-27,901.153
2010-12-28,899.56
2010-12-29,902.926
2010-12-30,904.384
2010-12-31,913.474
2011-01-03,921.273
2011-01-04,916.545
2011-01-05,895.791
2011-01-06,891.538
2011-01-07,886.605
2011-01-10,870.879
2011-01-11,889.725
2011-01-12,909.189
2011-01-13,921.373
2011-01-14,922.439
2011-01-17,917.713
2011-01-18,930.927
2011-01-19,928.805
2011-01-20,904.434
2011-01-21,916.014
2011-01-24,922.496
2011-01-25,925.849
2011-01-26,943.771
2011-01-27,947.698
2011-01-28,935.602
2011-01-31,936.045
2011-02-01,951.383
2011-02-02,951.166
2011-02-03,940.918
2011-02-04,937.153
2011-02-07,947.262
2011-02-08,965.411
2011-02-09,967.778
2011-02-10,963.277
2011-02-11,967.713
2011-02-14,967.417
2011-02-15,965.387
2011-02-16,964.892
2011-02-17,965.9
2011-02-18,969.874
2011-02-21,960.257
2011-02-22,963.111
2011-02-23,946.465
2011-02-24,941.094
2011-02-25,953.519
2011-02-28,971.856
2011-03-01,971.538
2011-03-02,967.167
2011-03-03,977.423
2011-03-04,974.611
2011-03-07,973.554
2011-03-08,968.112
2011-03-09,966.506
2011-03-10,946.441
2011-03-11,936.814
2011-03-14,935.783
2011-03-15,908.398
2011-03-16,889.786
2011-03-17,913.733
2011-03-18,927.954
2011-03-21,949.074
2011-03-22,942.464
2011-03-23,939.792
2011-03-24,964.439
2011-03-25,963.747
2011-03-28,960.794
2011-03-29,958.627
2011-03-30,977.004
2011-03-31,981.991
2011-04-01,996.479
2011-04-04,1004.104
2011-04-05,1002.434
2011-04-06,1014.66
2011-04-07,1000.51
2011-04-08,1011.693
2011-04-11,1006.849
2011-04-12,994.794
2011-04-13,1005.702
2011-04-14,1000.369
2011-04-15,1003.346
2011-04-18,972.911
2011-04-19,985.682
2011-04-20,1028.405
2011-04-21,1039.878
2011-04-22,1039.878
2011-04-25,1039.129
2011-04-26,1051.87
2011-04-27,1060.172
2011-04-28,1075.745
2011-04-29,1082.767
2011-05-02,1091.477
2011-05-03,1082.003
2011-05-04,1066.924
2011-05-05,1049.74
2011-05-06,1055.813
2011-05-09,1033.642
2011-05-10,1051.48
2011-05-11,1046.112
2011-05-12,1034.381
2011-05-13,1031.784
2011-05-16,1033.148
2011-05-17,1009.823
2011-05-18,1020.497
2011-05-19,1029.746
2011-05-20,1013.479
2011-05-23,984.09
2011-05-24,997.119
2011-05-25,995.16
2011-05-26,989.855
2011-05-27,1008.027
2011-05-30,1012.397
2011-05-31,1034.821
2011-06-01,1031.544
2011-06-02,1016.281
2011-06-03,1028.844
2011-06-06,1031.258
2011-06-07,1034.626
2011-06-08,1021.28
2011-06-09,1028.317
2011-06-10,1004.058
2011-06-13,1007.716
2011-06-14,1028.584
2011-06-15,1007.876
2011-06-16,995.062
2011-06-17,1009.678
2011-06-20,1009.438
2011-06-21,1029.492
2011-06-22,1030.571
2011-06-23,995.196
2011-06-24,999.368
2011-06-27,1007.455
2011-06-28,1020.393
2011-06-29,1038.939
2011-06-30,1054.93
2011-07-01,1057.061
2011-07-04,1067.787
2011-07-05,1064.649
2011-07-06,1053.125
2011-07-07,1068.811
2011-07-08,1055.071
2011-07-11,1014.532
2011-07-12,1008.465
2011-07-13,1035.976
2011-07-14,1024.713
2011-07-15,1029.014
2011-07-18,1005.605
2011-07-19,1028.21
2011-07-20,1029.356
2011-07-21,1043.213
2011-07-22,1048.513
2011-07-25,1053.006
2011-07-26,1061.468
2011-07-27,1042.261
2011-07-28,1022.898
2011-07-29,1024.09
2011-08-01,990.553
2011-08-02,963.797
2011-08-03,944.459
2011-08-04,897.479
2011-08-05,879.695
2011-08-08,829.518
2011-08-09,845.156
2011-08-10,816.923
2011-08-11,851.048
2011-08-12,872.554
2011-08-15,888.191
2011-08-16,878.836
2011-08-17,874.241
2011-08-18,816.638
2011-08-19,808.465
2011-08-22,803.373
2011-08-23,813.952
2011-08-24,837.486
2011-08-25,825.052
2011-08-26,825.348
2011-08-29,851.923
2011-08-30,846.875
2011-08-31,868.462
2011-09-01,855.361
2011-09-02,828.387
2011-09-05,783.114
2011-09-06,775.425
2011-09-07,808.72
2011-09-08,805.27
2011-09-09,764.047
2011-09-12,745.5
2011-09-13,755.888
2011-09-14,780.427
2011-09-15,806.854
2011-09-16,813.634
2011-09-19,782.787
2011-09-20,809.122
2011-09-21,791.734
2011-09-22,742.25
2011-09-23,743.923
2011-09-26,747.583
2011-09-27,790.087
2011-09-28,783.498
2011-09-29,784.937
2011-09-30,752.756
2011-10-03,727.247
2011-10-04,702.784
2011-10-05,730.384
2011-10-06,756.973
2011-10-07,771.258
2011-10-10,801.185
2011-10-11,804.668
2011-10-12,829.848
2011-10-13,820.708
2011-10-14,841.708
2011-10-17,824.727
2011-10-18,827.067
2011-10-19,833.624
2011-10-20,815.328
2011-10-21,852.488
2011-10-24,864.056
2011-10-25,862.756
2011-10-26,856.83
2011-10-27,905.941
2011-10-28,913.647
2011-10-31,874.819
2011-11-01,824.727
2011-11-02,850.559
2011-11-03,868.528
2011-11-04,856.113
2011-11-07,849.84
2011-11-08,860.356
2011-11-09,831.655
2011-11-10,830.791
2011-11-11,861.032
2011-11-14,845.589
2011-11-15,833.899
2011-11-16,829.394
2011-11-17,820.287
2011-11-18,810.683
2011-11-21,782.274
2011-11-22,778.351
2011-11-23,761.011
2011-11-24,758.332
2011-11-25,760.821
2011-11-28,794.644
2011-11-29,797.716
2011-11-30,840.585
2011-12-01,834.357
2011-12-02,836.307
2011-12-05,839.844
2011-12-06,827.28
2011-12-07,823.947
2011-12-08,805.549
2011-12-09,815.456
2011-12-12,786.152
2011-12-13,779.83
2011-12-14,757.835
2011-12-15,766.145
2011-12-16,767.746
2011-12-19,763.615
2011-12-20,789.126
2011-12-21,774.653
2011-12-22,780.619
2011-12-23,782.331
2011-12-26,782.331
2011-12-27,786.821
2011-12-28,769.574
2011-12-29,775.102
2011-12-30,784.672
2012-01-02,803.31
2012-01-03,819.727
2012-01-04,810.098
2012-01-05,806.04
2012-01-06,799.634
2012-01-09,799.738
2012-01-10,813.151
2012-01-11,806.77
2012-01-12,815.507
2012-01-13,804.434
2012-01-16,812.361
2012-01-17,830.261
2012-01-18,841.769
2012-01-19,851.169
2012-01-20,850.315
2012-01-23,862.798
2012-01-24,855.393
2012-01-25,856.575
2012-01-26,882.377
2012-01-27,876.967
2012-01-30,868.785
2012-01-31,869.955
2012-02-01,893.925
2012-02-02,898.876
2012-02-03,909.977
2012-02-06,906.466
2012-02-07,913.081
2012-02-08,911.525
2012-02-09,920.207
2012-02-10,902.421
2012-02-13,908.544
2012-02-14,901.705
2012-02-15,904.787
2012-02-16,901.625
2012-02-17,918.991
2012-02-20,939.225
2012-02-21,934.979
2012-02-22,926.781
2012-02-23,930.653
2012-02-24,945.231
2012-02-27,938.664
2012-02-28,948.563
2012-02-29,941.314
2012-03-01,948.248
2012-03-02,937.138
2012-03-05,932.746
2012-03-06,894.3
2012-03-07,900.754
2012-03-08,931.916
2012-03-09,929.911
2012-03-12,933.258
2012-03-13,942.076
2012-03-14,940.931
2012-03-15,953.693
2012-03-16,963.048
2012-03-19,964.645
2012-03-20,949.727
2012-03-21,949.403
2012-03-22,940.163
2012-03-23,947.404
2012-03-26,963.098
2012-03-27,961.885
2012-03-28,950.014
2012-03-29,936.417
2012-03-30,950.752
2012-04-02,966.344
2012-04-03,960.169
2012-04-04,916.715
2012-04-05,913.961
2012-04-06,913.961
2012-04-09,914.485
2012-04-10,895.141
2012-04-11,906.07
2012-04-12,924.136
2012-04-13,900.532
2012-04-16,904.893
2012-04-17,928.045
2012-04-18,920.133
2012-04-19,916.527
2012-04-20,927.744
2012-04-23,893.331
2012-04-24,904.908
2012-04-25,921.199
2012-04-26,933.196
2012-04-27,943.084
2012-04-30,937.936
2012-05-01,937.192
2012-05-02,926.454
2012-05-03,925.086
2012-05-04,901.507
2012-05-07,895.443
2012-05-08,873.877
2012-05-09,874.117
2012-05-10,878.485
2012-05-11,886.381
2012-05-14,865.602
2012-05-15,857.841
2012-05-16,852.888
2012-05-17,841.42
2012-05-18,833.275
2012-05-21,844.657
2012-05-22,858.379
2012-05-23,828.645
2012-05-24,829.441
2012-05-25,825.046
2012-05-28,829.003
2012-05-29,842.939
2012-05-30,817.892
2012-05-31,813.329
2012-06-01,785.922
2012-06-04,779.213
2012-06-05,779.248
2012-06-06,798.9
2012-06-07,814.987
2012-06-08,804.475
2012-06-11,811.319
2012-06-12,807.939
2012-06-13,813.656
2012-06-14,809.685
2012-06-15,819.088
2012-06-18,822.14
2012-06-19,843.886
2012-06-20,845.145
2012-06-21,832.076
2012-06-22,811.772
2012-06-25,794.888
2012-06-26,792.646
2012-06-27,798.565
2012-06-28,786.451
2012-06-29,834.434
2012-07-02,836.143
2012-07-03,850.995
2012-07-04,846.51
2012-07-05,836.395
2012-07-06,815.353
2012-07-09,809.539
2012-07-10,814.399
2012-07-11,813.174
2012-07-12,807.593
2012-07-13,829.674
2012-07-16,830.262
2012-07-17,832.11
2012-07-18,848.42
2012-07-19,860.899
2012-07-20,844.18
2012-07-23,814.987
2012-07-24,814.469
2012-07-25,819.397
2012-07-26,850.933
2012-07-27,868.045
2012-07-30,866.8
2012-07-31,868.72
2012-08-01,864.178
2012-08-02,839.331
2012-08-03,875.937
2012-08-06,888.433
2012-08-07,891.577
2012-08-08,885.466
2012-08-09,883.29
2012-08-10,879.824
2012-08-13,878.389
2012-08-14,884.698
2012-08-15,878.967
2012-08-16,888.567
2012-08-17,889.484
2012-08-20,891.919
2012-08-21,907.707
2012-08-22,895.518
2012-08-23,896.405
2012-08-24,893.371
2012-08-27,901.66
2012-08-28,900.273
2012-08-29,900.177
2012-08-30,884.11
2012-08-31,898.965
2012-09-03,903.794
2012-09-04,890.124
2012-09-05,898.451
2012-09-06,923.459
2012-09-07,937.36
2012-09-10,933.366
2012-09-11,945.973
2012-09-12,954.129
2012-09-13,951.5
2012-09-14,980.766
2012-09-17,979.236
2012-09-18,971.57
2012-09-19,976.988
2012-09-20,971.736
2012-09-21,983.122
2012-09-24,972.861
2012-09-25,979.44
2012-09-26,953.932
2012-09-27,958.279
2012-09-28,952.042
2012-10-01,970.383
2012-10-02,968.292
2012-10-03,966.773
2012-10-04,973.521
2012-10-05,990.895
2012-10-08,971.947
2012-10-09,960.903
2012-10-10,956.222
2012-10-11,969.909
2012-10-12,966.494
2012-10-15,969.504
2012-10-16,988.341
2012-10-17,994.404
2012-10-18,993.378
2012-10-19,983.683
2012-10-22,977.549
2012-10-23,948.683
2012-10-24,957.257
2012-10-25,962.882
2012-10-26,963.974
2012-10-29,963.298
2012-10-30,977.635
2012-10-31,970.024
2012-11-01,978.22
2012-11-02,977.37
2012-11-05,967.155
2012-11-06,973.842
2012-11-07,955.601
2012-11-08,948.262
2012-11-09,944.22
2012-11-12,944.868
2012-11-13,948.838
2012-11-14,945.086
2012-11-15,939.646
2012-11-16,924.991
2012-11-19,957.112
2012-11-20,966.198
2012-11-21,971.602
2012-11-22,985.606
2012-11-23,999.802
2012-11-26,1000.473
2012-11-27,1005.538
2012-11-28,1006.215
2012-11-29,1018.188
2012-11-30,1021.827
2012-12-03,1031.905
2012-12-04,1030.232
2012-12-05,1028.345
2012-12-06,1036.36
2012-12-07,1028.958
2012-12-10,1032.282
2012-12-11,1043.569
2012-12-12,1047.535
2012-12-13,1047.02
2012-12-14,1051.511
2012-12-17,1054.862
2012-12-18,1063.253
2012-12-19,1067.98
2012-12-20,1066.408
2012-12-21,1056.783
2012-12-24,1058.427
2012-12-25,1058.427
2012-12-26,1060.593
2012-12-27,1060.291
2012-12-28,1057.774
2012-12-31,1054.814
2013-01-01,1054.814
2013-01-02,1077.254
2013-01-03,1061.787
2013-01-04,1058.3
2013-01-07,1053.04
2013-01-08,1046.866
2013-01-09,1048.657
2013-01-10,1057.564
2013-01-11,1070.473
2013-01-14,1074.595
2013-01-15,1065.185
2013-01-16,1068.832
2013-01-17,1080.254
2013-01-18,1072.266
2013-01-21,1079.767
2013-01-22,1073.212
2013-01-23,1079.76
2013-01-24,1090.373
2013-01-25,1118.632
2013-01-28,1114.434
2013-01-29,1113.218
2013-01-30,1117.203
2013-01-31,1111.575
2013-02-01,1136.825
2013-02-04,1101.981
2013-02-05,1102.886
2013-02-06,1090.657
2013-02-07,1080.311
2013-02-08,1087.606
2013-02-11,1082.888
2013-02-12,1093.958
2013-02-13,1102.058
2013-02-14,1084.452
2013-02-15,1084.574
2013-02-18,1086.396
2013-02-19,1106.074
2013-02-20,1110.936
2013-02-21,1083.034
2013-02-22,1085.718
2013-02-25,1100.457
2013-02-26,1069.255
2013-02-27,1079.964
2013-02-28,1086.994
2013-03-01,1078.035
2013-03-04,1078.739
2013-03-05,1100.81
2013-03-06,1106.576
2013-03-07,1118.138
2013-03-08,1110.188
2013-03-11,1114.386
2013-03-12,1113.622
2013-03-13,1111.446
2013-03-14,1124.903
2013-03-15,1131.663
2013-03-18,1120.121
2013-03-19,1107.92
2013-03-20,1117.899
2013-03-21,1099.417
2013-03-22,1101.244
2013-03-25,1090.165
2013-03-26,1093.519
2013-03-27,1077.726
2013-03-28,1089.379
2013-03-29,1089.379
2013-04-01,1089.888
2013-04-02,1105.921
2013-04-03,1103.139
2013-04-04,1090.539
2013-04-05,1078.631
2013-04-08,1082.906
2013-04-09,1079.584
2013-04-10,1099.866
2013-04-11,1113.298
2013-04-12,1096.556
2013-04-15,1093.385
2013-04-16,1092.154
2013-04-17,1059.454
2013-04-18,1063.703
2013-04-19,1061.513
2013-04-22,1058.837
2013-04-23,1079.971
2013-04-24,1089.104
2013-04-25,1099.038
2013-04-26,1100.999
2013-04-29,1110.725
2013-04-30,1120.257
2013-05-01,1121.022
2013-05-02,1113.975
2013-05-03,1138.536
2013-05-06,1133.778
2013-05-07,1144.946
2013-05-08,1160.7
2013-05-09,1156.169
2013-05-10,1148.375
2013-05-13,1149.529
2013-05-14,1157.529
2013-05-15,1147.873
2013-05-16,1152.575
2013-05-17,1142.172
2013-05-20,1148.932
2013-05-21,1155.443
2013-05-22,1162.062
2013-05-23,1143.764
2013-05-24,1139.131
2013-05-27,1148.402
2013-05-28,1155.722
2013-05-29,1144.338
2013-05-30,1154.624
2013-05-31,1140.619
2013-06-03,1136.662
2013-06-04,1144.535
2013-06-05,1134.364
2013-06-06,1137.293
2013-06-07,1156.094
2013-06-10,1161.65
2013-06-11,1158.228
2013-06-12,1162.753
2013-06-13,1152.298
2013-06-14,1160.12
2013-06-17,1174.147
2013-06-18,1180.217
2013-06-19,1181.495
2013-06-20,1129.087
2013-06-21,1110.723
2013-06-24,1088.48
2013-06-25,1102.83
2013-06-26,1117.688
2013-06-27,1130.789
2013-06-28,1122.322
2013-07-01,1128.38
2013-07-02,1118.272
2013-07-03,1103.224
2013-07-04,1115.516
2013-07-05,1087.148
2013-07-08,1107.383
2013-07-09,1114.945
2013-07-10,1122.464
2013-07-11,1147.852
2013-07-12,1154.617
2013-07-15,1155.853
2013-07-16,1157.85
2013-07-17,1158.91
2013-07-18,1168.373
2013-07-19,1166.802
2013-07-22,1165.714
2013-07-23,1164.266
2013-07-24,1171.788
2013-07-25,1170.442
2013-07-26,1163.77
2013-07-29,1167.12
2013-07-30,1172.433
2013-07-31,1180.02
2013-08-01,1192.719
2013-08-02,1200.039
2013-08-05,1199.499
2013-08-06,1197.288
2013-08-07,1188.307
2013-08-08,1195.313
2013-08-09,1193.8
2013-08-12,1188.62
2013-08-13,1189.251
2013-08-14,1198.554
2013-08-15,1189.516
2013-08-16,1196.356
2013-08-19,1198.922
2013-08-20,1201.264
2013-08-21,1195.517
2013-08-22,1206.655
2013-08-23,1213.803
2013-08-26,1214.789
2013-08-27,1193.332
2013-08-28,1171.812
2013-08-29,1168.658
2013-08-30,1152.385
2013-09-02,1169.47
2013-09-03,1155.469
2013-09-04,1155.24
2013-09-05,1144.387
2013-09-06,1145.084
2013-09-09,1153.025
2013-09-10,1173.035
2013-09-11,1177.975
2013-09-12,1176.547
2013-09-13,1175.871
2013-09-16,1196.056
2013-09-17,1190.826
2013-09-18,1197.241
2013-09-19,1221.601
2013-09-20,1217.762
2013-09-23,1210.677
2013-09-24,1211.991
2013-09-25,1216.593
2013-09-26,1214.114
2013-09-27,1221.829
2013-09-30,1215.36
2013-10-01,1222.112
2013-10-02,1219.346
2013-10-03,1220.236
2013-10-04,1214.692
2013-10-07,1203.703
2013-10-08,1198.897
2013-10-09,1182.63
2013-10-10,1200.99
2013-10-11,1217.039
2013-10-14,1216.095
2013-10-15,1219.278
2013-10-16,1220.77
2013-10-17,1236.269
2013-10-18,1251.589
2013-10-21,1258.099
2013-10-22,1280.627
2013-10-23,1281.4
2013-10-24,1283.259
2013-10-25,1285.386
2013-10-28,1285.673
2013-10-29,1285.923
2013-10-30,1288.059
2013-10-31,1270.981
2013-11-01,1259.4
2013-11-04,1269.203
2013-11-05,1268.087
2013-11-06,1280.436
2013-11-07,1270.096
2013-11-08,1267.952
2013-11-11,1280.628
2013-11-12,1280.478
2013-11-13,1271.978
2013-11-14,1292.595
2013-11-15,1299.07
2013-11-18,1305.883
2013-11-19,1303.436
2013-11-20,1300.397
2013-11-21,1298.737
2013-11-22,1306.308
2013-11-25,1317.049
2013-11-26,1320.683
2013-11-27,1330.335
2013-11-28,1338.048
2013-11-29,1343.91
2013-12-02,1336.502
2013-12-03,1318.257
2013-12-04,1305.052
2013-12-05,1311.248
2013-12-06,1323.15
2013-12-09,1330.789
2013-12-10,1325.247
2013-12-11,1323.645
2013-12-12,1309.444
2013-12-13,1306.343
2013-12-16,1324.5
2013-12-17,1314.973
2013-12-18,1335.166
2013-12-19,1345.949
2013-12-20,1352.931
2013-12-23,1369.945
2013-12-24,1365.997
2013-12-25,1365.997
2013-12-26,1368.546
2013-12-27,1388.12
2013-12-30,1388.472
2013-12-31,1384.954
2014-01-01,1384.954
2014-01-02,1355.7
2014-01-03,1360.119
2014-01-06,1362.068
2014-01-07,1361.673
2014-01-08,1364.393
2014-01-09,1351.741
2014-01-10,1366.296
2014-01-13,1367.249
2014-01-14,1368.131
2014-01-15,1380.458
2014-01-16,1382.007
2014-01-17,1380.938
2014-01-20,1378.567
2014-01-21,1379.796
2014-01-22,1383.763
2014-01-23,1382.826
2014-01-24,1346.949
2014-01-27,1335.337
2014-01-28,1340.348
2014-01-29,1332.31
2014-01-30,1328.638
2014-01-31,1310.979
2014-02-03,1303.699
2014-02-04,1296.1
2014-02-05,1293.166
2014-02-06,1317.219
2014-02-07,1321.641
2014-02-10,1326.01
2014-02-11,1353.595
2014-02-12,1352.193
2014-02-13,1366.203
2014-02-14,1378.72
2014-02-17,1382.477
2014-02-18,1387.537
2014-02-19,1388.769
2014-02-20,1372.923
2014-02-21,1380.757
2014-02-24,1386.143
2014-02-25,1383.8
2014-02-26,1370.841
2014-02-27,1365.278
2014-02-28,1396.968
2014-03-03,1346.523
2014-03-04,1374.447
2014-03-05,1364.38
2014-03-06,1378.267
2014-03-07,1356.115
2014-03-10,1347.492
2014-03-11,1345.92
2014-03-12,1330.05
2014-03-13,1310.401
2014-03-14,1316.619
2014-03-17,1332.655
2014-03-18,1339.5
2014-03-19,1345.259
2014-03-20,1332.227
2014-03-21,1337.822
2014-03-24,1316.45
2014-03-25,1336.535
2014-03-26,1348.803
2014-03-27,1346.401
2014-03-28,1363.154
2014-03-31,1362.455
2014-04-01,1367.868
2014-04-02,1371.34
2014-04-03,1368.621
2014-04-04,1369.965
2014-04-07,1348.176
2014-04-08,1345.781
2014-04-09,1351.982
2014-04-10,1350.728
2014-04-11,1327.705
2014-04-14,1322.565
2014-04-15,1303.078
2014-04-16,1322.253
2014-04-17,1333.459
2014-04-18,1333.459
2014-04-21,1330.423
2014-04-22,1355.921
2014-04-23,1354.47
2014-04-24,1354.317
2014-04-25,1335.663
2014-04-28,1344.945
2014-04-29,1361.95
2014-04-30,1369.362
2014-05-01,1369.362
2014-05-02,1363.249
2014-05-05,1358.266
2014-05-06,1356.892
2014-05-07,1360.56
2014-05-08,1366.731
2014-05-09,1353.335
2014-05-12,1371.852
2014-05-13,1371.565
2014-05-14,1374.784
2014-05-15,1361.806
2014-05-16,1356.404
2014-05-19,1360.926
2014-05-20,1356.55
2014-05-21,1359.006
2014-05-22,1361.543
2014-05-23,1363.285
2014-05-26,1383.294
2014-05-27,1389.851
2014-05-28,1384.75
2014-05-29,1386.744
2014-05-30,1392.793
2014-06-02,1389.966
2014-06-03,1384.62
2014-06-04,1386.398
2014-06-05,1387.871
2014-06-06,1394.913
2014-06-09,1392.287
2014-06-10,1391.107
2014-06-11,1378.804
2014-06-12,1380.73
2014-06-13,1371.47
2014-06-16,1373.065
2014-06-17,1375.953
2014-06-18,1379.315
2014-06-19,1390.659
2014-06-20,1384.744
2014-06-23,1376.94
2014-06-24,1380.09
2014-06-25,1373.03
2014-06-26,1363.259
2014-06-27,1371.71
2014-06-30,1379.349
2014-07-01,1389.846
2014-07-02,1390.768
2014-07-03,1401.125
2014-07-04,1394.709
2014-07-07,1382.946
2014-07-08,1366.481
2014-07-09,1370.252
2014-07-10,1346.864
2014-07-11,1349.999
2014-07-14,1367.909
2014-07-15,1348.557
2014-07-16,1362.042
2014-07-17,1352.707
2014-07-18,1349.132
2014-07-21,1336.714
2014-07-22,1343.635
2014-07-23,1346.971
2014-07-24,1354.136
2014-07-25,1329.414
2014-07-28,1323.566
2014-07-29,1326.194
2014-07-30,1321.581
2014-07-31,1293.258
2014-08-01,1270.62
2014-08-04,1261.554
2014-08-05,1268.039
2014-08-06,1259.177
2014-08-07,1248.243
2014-08-08,1250.306
2014-08-11,1273.265
2014-08-12,1254.358
2014-08-13,1267.981
2014-08-14,1274.373
2014-08-15,1255.543
2014-08-18,1276.634
2014-08-19,1289.373
2014-08-20,1281.789
2014-08-21,1290.523
2014-08-22,1279.356
2014-08-25,1296.506
2014-08-26,1306.705
2014-08-27,1303.63
2014-08-28,1286.907
2014-08-29,1287.957
2014-09-01,1286.157
2014-09-02,1287.44
2014-09-03,1302.031
2014-09-04,1298.194
2014-09-05,1300.199
2014-09-08,1303.398
2014-09-09,1294.463
2014-09-10,1292.179
2014-09-11,1294.165
2014-09-12,1290.034
2014-09-15,1289.889
2014-09-16,1284.398
2014-09-17,1290.959
2014-09-18,1310.914
2014-09-19,1296.695
2014-09-22,1288.198
2014-09-23,1272.971
2014-09-24,1274.47
2014-09-25,1253.391
2014-09-26,1250.45
2014-09-29,1242.698
2014-09-30,1243.91
2014-10-01,1231.085
2014-10-02,1214.781
2014-10-03,1201.149
2014-10-06,1211.915
2014-10-07,1202.36
2014-10-08,1193.593
2014-10-09,1199.406
2014-10-10,1166.951
2014-10-13,1169.681
2014-10-14,1171.799
2014-10-15,1148.57
2014-10-16,1154.146
2014-10-17,1191.149
2014-10-20,1172.899
2014-10-21,1190.475
2014-10-22,1193.488
2014-10-23,1205.214
2014-10-24,1199.141
2014-10-27,1195.754
2014-10-28,1217.409
2014-10-29,1222.782
2014-10-30,1216.871
2014-10-31,1231.93
2014-11-03,1221.195
2014-11-04,1219.274
2014-11-05,1229.153
2014-11-06,1232.605
2014-11-07,1216.703
2014-11-10,1227.717
2014-11-11,1227.604
2014-11-12,1213.598
2014-11-13,1221.125
2014-11-14,1221.006
2014-11-17,1225.824
2014-11-18,1250.587
2014-11-19,1254.153
2014-11-20,1259.197
2014-11-21,1273.683
2014-11-24,1281.786
2014-11-25,1293.478
2014-11-26,1300.502
2014-11-27,1305.739
2014-11-28,1306.664
2014-12-01,1306.978
2014-12-02,1292.988
2014-12-03,1290.045
2014-12-04,1286.784
2014-12-05,1299.974
2014-12-08,1292.159
2014-12-09,1278.965
2014-12-10,1279.429
2014-12-11,1284.31
2014-12-12,1262.303
2014-12-15,1228.075
2014-12-16,1262.134
2014-12-17,1246.927
2014-12-18,1266.703
2014-12-19,1268.042
2014-12-22,1278.957
2014-12-23,1274.227
2014-12-24,1275.588
2014-12-25,1275.588
2014-12-26,1273.599
2014-12-29,1277.111
2014-12-30,1264.629
2014-12-31,1257.975
2015-01-01,1257.975
2015-01-02,1246.079
2015-01-05,1208.01
2015-01-06,1206.09
2015-01-07,1196.534
2015-01-08,1234.281
2015-01-09,1221.05
2015-01-12,1239.087
2015-01-13,1254.494
2015-01-14,1240.282
2015-01-15,1245.105
2015-01-16,1250.065
2015-01-19,1273.989
2015-01-20,1264.503
2015-01-21,1269.102
2015-01-22,1262.099
2015-01-23,1272.219
2015-01-26,1292.091
2015-01-27,1290.092
2015-01-28,1295.722
2015-01-29,1295.914
2015-01-30,1287.988
2015-02-02,1303.55
2015-02-03,1322.839
2015-02-04,1326.715
2015-02-05,1326.601
2015-02-06,1305.671
2015-02-09,1281.694
2015-02-10,1293.923
2015-02-11,1290.401
2015-02-12,1320.564
2015-02-13,1324.027
2015-02-16,1319.591
2015-02-17,1316.038
2015-02-18,1320.87
2015-02-19,1330.761
2015-02-20,1333.047
2015-02-23,1345.042
2015-02-24,1348.274
2015-02-25,1348.714
2015-02-26,1350.307
2015-02-27,1358.005
2015-03-02,1357.499
2015-03-03,1342.894
2015-03-04,1338.474
2015-03-05,1347.619
2015-03-06,1333.192
2015-03-09,1334.679
2015-03-10,1312.701
2015-03-11,1327.38
2015-03-12,1330.088
2015-03-13,1331.72
2015-03-16,1366.26
2015-03-17,1347.819
2015-03-18,1345.301
2015-03-19,1346.923
2015-03-20,1380.067
2015-03-23,1378.927
2015-03-24,1387.825
2015-03-25,1379.323
2015-03-26,1362.805
2015-03-27,1365.113
2015-03-30,1382.185
2015-03-31,1357.856
2015-04-01,1363.531
2015-04-02,1375.399
2015-04-03,1375.399
