Date,AUSTRIA Standard (Large+Mid Cap)
2005-06-15,4214.046
2005-06-16,4236.49
2005-06-17,4321.522
2005-06-20,4300.048
2005-06-21,4286.827
2005-06-22,4259.996
2005-06-23,4231.49
2005-06-24,4218.544
2005-06-27,4277.801
2005-06-28,4287.205
2005-06-29,4291.529
2005-06-30,4327.334
2005-07-01,4341.959
2005-07-04,4296.381
2005-07-05,4329.045
2005-07-06,4317.455
2005-07-07,4310.011
2005-07-08,4334.597
2005-07-11,4359.689
2005-07-12,4383.902
2005-07-13,4369.026
2005-07-14,4389.16
2005-07-15,4331.312
2005-07-18,4352.583
2005-07-19,4354.108
2005-07-20,4355.028
2005-07-21,4368.279
2005-07-22,4366.992
2005-07-25,4387.474
2005-07-26,4361.318
2005-07-27,4397.215
2005-07-28,4450.064
2005-07-29,4498.734
2005-08-01,4581.021
2005-08-02,4579.939
2005-08-03,4673.005
2005-08-04,4692.242
2005-08-05,4651.382
2005-08-08,4663.319
2005-08-09,4710.274
2005-08-10,4767.967
2005-08-11,4768.273
2005-08-12,4763.122
2005-08-15,4737.645
2005-08-16,4718.96
2005-08-17,4680.679
2005-08-18,4586.621
2005-08-19,4599.753
2005-08-22,4665.077
2005-08-23,4668.147
2005-08-24,4657.798
2005-08-25,4727.853
2005-08-26,4727.231
2005-08-29,4736.727
2005-08-30,4719.16
2005-08-31,4795.708
2005-09-01,4897.278
2005-09-02,4948.857
2005-09-05,4905.59
2005-09-06,4882.707
2005-09-07,4905.287
2005-09-08,4898.506
2005-09-09,4938.339
2005-09-12,4923.165
2005-09-13,4903.396
2005-09-14,4942.33
2005-09-15,4886.432
2005-09-16,4924.15
2005-09-19,4876.33
2005-09-20,4902.247
2005-09-21,4869.648
2005-09-22,4823.086
2005-09-23,4795.534
2005-09-26,4770.119
2005-09-27,4777.906
2005-09-28,4800.63
2005-09-29,4798.069
2005-09-30,4861.331
2005-10-03,4866.32
2005-10-04,4851.767
2005-10-05,4786.248
2005-10-06,4758.197
2005-10-07,4730.306
2005-10-10,4714.953
2005-10-11,4696.791
2005-10-12,4710.242
2005-10-13,4543.396
2005-10-14,4549.574
2005-10-17,4556.522
2005-10-18,4513.696
2005-10-19,4475.299
2005-10-20,4465.823
2005-10-21,4460.913
2005-10-24,4474.063
2005-10-25,4550.214
2005-10-26,4542.317
2005-10-27,4566.16
2005-10-28,4575.022
2005-10-31,4665.547
2005-11-01,4670.61
2005-11-02,4713.624
2005-11-03,4716.967
2005-11-04,4657.245
2005-11-07,4664.896
2005-11-08,4621.817
2005-11-09,4590.577
2005-11-10,4577.261
2005-11-11,4551.182
2005-11-14,4577.051
2005-11-15,4564.876
2005-11-16,4558.109
2005-11-17,4645.484
2005-11-18,4652.048
2005-11-21,4654.307
2005-11-22,4690.457
2005-11-23,4777.511
2005-11-24,4791.783
2005-11-25,4798.628
2005-11-28,4818.328
2005-11-29,4816.792
2005-11-30,4829.06
2005-12-01,4858.341
2005-12-02,4865.364
2005-12-05,4891.421
2005-12-06,4916.102
2005-12-07,4952.538
2005-12-08,4996.053
2005-12-09,4950.854
2005-12-12,4939.885
2005-12-13,4974.012
2005-12-14,5008.632
2005-12-15,4977.677
2005-12-16,5017.115
2005-12-19,4982.533
2005-12-20,4945.044
2005-12-21,4916.634
2005-12-22,4993.764
2005-12-23,4981.696
2005-12-26,4981.696
2005-12-27,5007.155
2005-12-28,5042.512
2005-12-29,5031.466
2005-12-30,5010.863
2006-01-02,5033.102
2006-01-03,5163.287
2006-01-04,5258.421
2006-01-05,5263.638
2006-01-06,5287.144
2006-01-09,5312.192
2006-01-10,5261.767
2006-01-11,5292.702
2006-01-12,5319.517
2006-01-13,5290.527
2006-01-16,5362.322
2006-01-17,5312.891
2006-01-18,5281.709
2006-01-19,5360.729
2006-01-20,5376.942
2006-01-23,5516.844
2006-01-24,5526.619
2006-01-25,5514.38
2006-01-26,5530.733
2006-01-27,5563.471
2006-01-30,5596.455
2006-01-31,5585.866
2006-02-01,5637.915
2006-02-02,5515.339
2006-02-03,5446.293
2006-02-06,5536.754
2006-02-07,5515.47
2006-02-08,5462.394
2006-02-09,5532.439
2006-02-10,5503.336
2006-02-13,5451.925
2006-02-14,5369.755
2006-02-15,5398.134
2006-02-16,5489.596
2006-02-17,5525.191
2006-02-20,5614.765
2006-02-21,5607.991
2006-02-22,5553.873
2006-02-23,5608.729
2006-02-24,5565.989
2006-02-27,5582.936
2006-02-28,5496.614
2006-03-01,5490.524
2006-03-02,5468.216
2006-03-03,5506.871
2006-03-06,5549.774
2006-03-07,5394.918
2006-03-08,5306.625
2006-03-09,5351.029
2006-03-10,5337.718
2006-03-13,5411.563
2006-03-14,5418.16
2006-03-15,5513.63
2006-03-16,5587.368
2006-03-17,5653.96
2006-03-20,5613.142
2006-03-21,5572.406
2006-03-22,5604.632
2006-03-23,5575.169
2006-03-24,5553.399
2006-03-27,5535.494
2006-03-28,5545.278
2006-03-29,5531.425
2006-03-30,5660.551
2006-03-31,5685.084
2006-04-03,5669.867
2006-04-04,5747.939
2006-04-05,5745.128
2006-04-06,5771.688
2006-04-07,5674.248
2006-04-10,5688.749
2006-04-11,5693.168
2006-04-12,5646.152
2006-04-13,5661.161
2006-04-14,5661.161
2006-04-17,5751.077
2006-04-18,5784.136
2006-04-19,5905.714
2006-04-20,5925.334
2006-04-21,5958.257
2006-04-24,5960.092
2006-04-25,6037.008
2006-04-26,6058.292
2006-04-27,5988.855
2006-04-28,5953.878
2006-05-01,5964.277
2006-05-02,6037.22
2006-05-03,6067.162
2006-05-04,6125.416
2006-05-05,6233.019
2006-05-08,6238.176
2006-05-09,6149.305
2006-05-10,6213.586
2006-05-11,6234.358
2006-05-12,6142.77
2006-05-15,5941.625
2006-05-16,5869.509
2006-05-17,5689.7
2006-05-18,5631.855
2006-05-19,5605.179
2006-05-22,5331.487
2006-05-23,5546.706
2006-05-24,5415.084
2006-05-25,5422.722
2006-05-26,5598.835
2006-05-29,5648.263
2006-05-30,5610.675
2006-05-31,5596.374
2006-06-01,5651.019
2006-06-02,5797.023
2006-06-05,5801.955
2006-06-06,5496.295
2006-06-07,5462.542
2006-06-08,5219.813
2006-06-09,5185.493
2006-06-12,5152.086
2006-06-13,4937.282
2006-06-14,5022.942
2006-06-15,5024.932
2006-06-16,5111.702
2006-06-19,5169.953
2006-06-20,5175.619
2006-06-21,5216.809
2006-06-22,5218.658
2006-06-23,5245.246
2006-06-26,5283.168
2006-06-27,5310.558
2006-06-28,5245.79
2006-06-29,5304.181
2006-06-30,5569.282
2006-07-03,5657.316
2006-07-04,5651.863
2006-07-05,5589.49
2006-07-06,5696.556
2006-07-07,5681.355
2006-07-10,5630.019
2006-07-11,5569.219
2006-07-12,5601.556
2006-07-13,5513.857
2006-07-14,5401.137
2006-07-17,5304.19
2006-07-18,5242.671
2006-07-19,5350.942
2006-07-20,5419.286
2006-07-21,5350.077
2006-07-24,5382.768
2006-07-25,5428.65
2006-07-26,5488.281
2006-07-27,5548.071
2006-07-28,5575.785
2006-07-31,5583.493
2006-08-01,5578.613
2006-08-02,5645.664
2006-08-03,5598.641
2006-08-04,5697.032
2006-08-07,5652.315
2006-08-08,5622.694
2006-08-09,5633.913
2006-08-10,5578.569
2006-08-11,5539.121
2006-08-14,5592.199
2006-08-15,5610.628
2006-08-16,5703.115
2006-08-17,5688.664
2006-08-18,5669.38
2006-08-21,5676.999
2006-08-22,5604.461
2006-08-23,5603.114
2006-08-24,5582.836
2006-08-25,5611.645
2006-08-28,5649.344
2006-08-29,5602.286
2006-08-30,5659.426
2006-08-31,5639.068
2006-09-01,5705.487
2006-09-04,5738.144
2006-09-05,5691.819
2006-09-06,5626.277
2006-09-07,5548.146
2006-09-08,5556.327
2006-09-11,5519.829
2006-09-12,5527.515
2006-09-13,5538.802
2006-09-14,5613.614
2006-09-15,5564.538
2006-09-18,5610.392
2006-09-19,5581.121
2006-09-20,5586.716
2006-09-21,5579.897
2006-09-22,5569.701
2006-09-25,5520.477
2006-09-26,5576.548
2006-09-27,5702.921
2006-09-28,5752.395
2006-09-29,5756.678
2006-10-02,5661.029
2006-10-03,5636.105
2006-10-04,5636.948
2006-10-05,5714.455
2006-10-06,5645.229
2006-10-09,5674.453
2006-10-10,5718.145
2006-10-11,5747.402
2006-10-12,5788.802
2006-10-13,5837.835
2006-10-16,5901.898
2006-10-17,5885.236
2006-10-18,5899.315
2006-10-19,5912.818
2006-10-20,5951.351
2006-10-23,5912.736
2006-10-24,5935.154
2006-10-25,6001.9
2006-10-26,6040.998
2006-10-27,6059.623
2006-10-30,6028.684
2006-10-31,6069.185
2006-11-01,6073.464
2006-11-02,6055.143
2006-11-03,6026.898
2006-11-06,6108.473
2006-11-07,6090.31
2006-11-08,6112.397
2006-11-09,6135.895
2006-11-10,6155.298
2006-11-13,6146.504
2006-11-14,6139.151
2006-11-15,6143.302
2006-11-16,6202.796
2006-11-17,6185.555
2006-11-20,6150.718
2006-11-21,6187.425
2006-11-22,6257.469
2006-11-23,6232.159
2006-11-24,6273.52
2006-11-27,6234.619
2006-11-28,6186.77
2006-11-29,6312.996
2006-11-30,6355.776
2006-12-01,6457.539
2006-12-04,6519.936
2006-12-05,6529.873
2006-12-06,6590.842
2006-12-07,6656.204
2006-12-08,6666.717
2006-12-11,6600.117
2006-12-12,6615.131
2006-12-13,6679.957
2006-12-14,6696.55
2006-12-15,6745.691
2006-12-18,6775.446
2006-12-19,6763.15
2006-12-20,6825.0
2006-12-21,6794.881
2006-12-22,6766.225
2006-12-25,6766.225
2006-12-26,6755.681
2006-12-27,6796.151
2006-12-28,6819.508
2006-12-29,6841.818
2007-01-01,6841.818
2007-01-02,7008.707
2007-01-03,6981.989
2007-01-04,6891.306
2007-01-05,6731.393
2007-01-08,6693.946
2007-01-09,6731.389
2007-01-10,6593.224
2007-01-11,6651.656
2007-01-12,6708.538
2007-01-15,6742.88
2007-01-16,6683.69
2007-01-17,6667.48
2007-01-18,6650.44
2007-01-19,6707.946
2007-01-22,6774.672
2007-01-23,6830.585
2007-01-24,6825.436
2007-01-25,6859.138
2007-01-26,6748.868
2007-01-29,6787.066
2007-01-30,6815.624
2007-01-31,6875.503
2007-02-01,6943.287
2007-02-02,6938.116
2007-02-05,6916.53
2007-02-06,6911.923
2007-02-07,6968.374
2007-02-08,6947.61
2007-02-09,6940.513
2007-02-12,6889.665
2007-02-13,6919.686
2007-02-14,7021.831
2007-02-15,7052.211
2007-02-16,6956.906
2007-02-19,7069.391
2007-02-20,7036.674
2007-02-21,6969.824
2007-02-22,7010.594
2007-02-23,7063.226
2007-02-26,7084.882
2007-02-27,6823.949
2007-02-28,6753.325
2007-03-01,6681.681
2007-03-02,6746.946
2007-03-05,6639.861
2007-03-06,6649.679
2007-03-07,6747.0
2007-03-08,6900.437
2007-03-09,6947.117
2007-03-12,6927.545
2007-03-13,6894.041
2007-03-14,6731.832
2007-03-15,6859.807
2007-03-16,6914.011
2007-03-19,7028.548
2007-03-20,7009.145
2007-03-21,7074.253
2007-03-22,7228.218
2007-03-23,7227.389
2007-03-26,7299.852
2007-03-27,7216.696
2007-03-28,7205.933
2007-03-29,7238.695
2007-03-30,7237.663
2007-04-02,7329.07
2007-04-03,7346.087
2007-04-04,7372.086
2007-04-05,7391.438
2007-04-06,7391.438
2007-04-09,7352.931
2007-04-10,7464.678
2007-04-11,7461.608
2007-04-12,7410.901
2007-04-13,7481.6
2007-04-16,7525.813
2007-04-17,7507.801
2007-04-18,7450.935
2007-04-19,7481.622
2007-04-20,7535.485
2007-04-23,7550.665
2007-04-24,7551.668
2007-04-25,7597.514
2007-04-26,7658.607
2007-04-27,7658.302
2007-04-30,7563.244
2007-05-01,7534.98
2007-05-02,7513.399
2007-05-03,7494.892
2007-05-04,7499.371
2007-05-07,7508.45
2007-05-08,7395.514
2007-05-09,7453.318
2007-05-10,7398.92
2007-05-11,7386.322
2007-05-14,7417.316
2007-05-15,7476.424
2007-05-16,7520.94
2007-05-17,7475.504
2007-05-18,7542.098
2007-05-21,7497.873
2007-05-22,7514.432
2007-05-23,7607.446
2007-05-24,7596.267
2007-05-25,7587.93
2007-05-28,7587.93
2007-05-29,7651.497
2007-05-30,7551.412
2007-05-31,7672.66
2007-06-01,7713.401
2007-06-04,7777.136
2007-06-05,7724.638
2007-06-06,7586.124
2007-06-07,7567.008
2007-06-08,7455.283
2007-06-11,7534.198
2007-06-12,7470.719
2007-06-13,7448.843
2007-06-14,7606.368
2007-06-15,7700.517
2007-06-18,7678.178
2007-06-19,7631.906
2007-06-20,7660.321
2007-06-21,7555.004
2007-06-22,7617.847
2007-06-25,7521.923
2007-06-26,7498.672
2007-06-27,7426.299
2007-06-28,7509.139
2007-06-29,7597.466
2007-07-02,7650.41
2007-07-03,7667.208
2007-07-04,7704.437
2007-07-05,7652.741
2007-07-06,7704.698
2007-07-09,7736.665
2007-07-10,7731.272
2007-07-11,7658.112
2007-07-12,7702.307
2007-07-13,7740.115
2007-07-16,7730.789
2007-07-17,7645.93
2007-07-18,7578.804
2007-07-19,7670.236
2007-07-20,7620.371
2007-07-23,7649.278
2007-07-24,7578.101
2007-07-25,7454.452
2007-07-26,7226.058
2007-07-27,7058.175
2007-07-30,6898.816
2007-07-31,7220.918
2007-08-01,7056.873
2007-08-02,7166.893
2007-08-03,7132.994
2007-08-06,7014.717
2007-08-07,7093.235
2007-08-08,7280.953
2007-08-09,7105.73
2007-08-10,6837.381
2007-08-13,6934.075
2007-08-14,6860.126
2007-08-15,6808.567
2007-08-16,6388.344
2007-08-17,6423.932
2007-08-20,6541.764
2007-08-21,6528.246
2007-08-22,6783.651
2007-08-23,6733.461
2007-08-24,6769.978
2007-08-27,6847.033
2007-08-28,6758.268
2007-08-29,6743.019
2007-08-30,6797.333
2007-08-31,6929.563
2007-09-03,6959.973
2007-09-04,7058.609
2007-09-05,6879.585
2007-09-06,6838.409
2007-09-07,6697.687
2007-09-10,6582.127
2007-09-11,6762.189
2007-09-12,6723.731
2007-09-13,6828.3
2007-09-14,6762.472
2007-09-17,6633.636
2007-09-18,6733.143
2007-09-19,7030.472
2007-09-20,7041.151
2007-09-21,7071.235
2007-09-24,7049.945
2007-09-25,6945.628
2007-09-26,6947.576
2007-09-27,6992.686
2007-09-28,6959.028
2007-10-01,7043.327
2007-10-02,7108.534
2007-10-03,7154.757
2007-10-04,7233.352
2007-10-05,7345.32
2007-10-08,7226.855
2007-10-09,7231.857
2007-10-10,7263.098
2007-10-11,7361.994
2007-10-12,7364.906
2007-10-15,7348.23
2007-10-16,7259.028
2007-10-17,7380.264
2007-10-18,7336.806
2007-10-19,7305.344
2007-10-22,7100.425
2007-10-23,7241.677
2007-10-24,7195.521
2007-10-25,7324.428
2007-10-26,7365.385
2007-10-29,7476.742
2007-10-30,7431.7
2007-10-31,7485.995
2007-11-01,7468.919
2007-11-02,7298.803
2007-11-05,7198.473
2007-11-06,7238.965
2007-11-07,7190.312
2007-11-08,7163.074
2007-11-09,7075.561
2007-11-12,6971.859
2007-11-13,6952.37
2007-11-14,6889.151
2007-11-15,6781.831
2007-11-16,6752.808
2007-11-19,6557.571
2007-11-20,6718.331
2007-11-21,6530.91
2007-11-22,6571.403
2007-11-23,6642.826
2007-11-26,6717.191
2007-11-27,6645.1
2007-11-28,6869.088
2007-11-29,6935.795
2007-11-30,6995.952
2007-12-03,6949.527
2007-12-04,6843.1
2007-12-05,6930.609
2007-12-06,6948.326
2007-12-07,7043.358
2007-12-10,7078.264
2007-12-11,7022.427
2007-12-12,6995.658
2007-12-13,6809.92
2007-12-14,6815.724
2007-12-17,6618.583
2007-12-18,6727.464
2007-12-19,6680.164
2007-12-20,6682.719
2007-12-21,6792.902
2007-12-24,6808.027
2007-12-25,6808.027
2007-12-26,6854.821
2007-12-27,6972.18
2007-12-28,7030.599
2007-12-31,6990.436
2008-01-01,6990.436
2008-01-02,7053.785
2008-01-03,6979.993
2008-01-04,6839.67
2008-01-07,6743.612
2008-01-08,6780.061
2008-01-09,6598.067
2008-01-10,6463.35
2008-01-11,6437.006
2008-01-14,6521.495
2008-01-15,6291.897
2008-01-16,6071.859
2008-01-17,6036.843
2008-01-18,6036.154
2008-01-21,5716.338
2008-01-22,5882.701
2008-01-23,5707.779
2008-01-24,6063.847
2008-01-25,6067.499
2008-01-28,5937.441
2008-01-29,6062.934
2008-01-30,6060.108
2008-01-31,6054.456
2008-02-01,6168.521
2008-02-04,6198.988
2008-02-05,5973.392
2008-02-06,6032.563
2008-02-07,5805.904
2008-02-08,5794.103
2008-02-11,5742.667
2008-02-12,5993.415
2008-02-13,6052.451
2008-02-14,6085.69
2008-02-15,6004.53
2008-02-18,6065.631
2008-02-19,6195.394
2008-02-20,6108.135
2008-02-21,6137.218
2008-02-22,6145.182
2008-02-25,6245.4
2008-02-26,6342.907
2008-02-27,6315.563
2008-02-28,6270.67
2008-02-29,6259.198
2008-03-03,6053.539
2008-03-04,5955.379
2008-03-05,6158.936
2008-03-06,6119.961
2008-03-07,6013.788
2008-03-10,6002.252
2008-03-11,6088.358
2008-03-12,6236.149
2008-03-13,6194.503
2008-03-14,6174.308
2008-03-17,5896.589
2008-03-18,6042.634
2008-03-19,5989.134
2008-03-20,5789.701
2008-03-21,5789.701
2008-03-24,5781.439
2008-03-25,6099.639
2008-03-26,6105.577
2008-03-27,6263.955
2008-03-28,6350.243
2008-03-31,6298.352
2008-04-01,6386.479
2008-04-02,6497.647
2008-04-03,6456.166
2008-04-04,6532.211
2008-04-07,6668.657
2008-04-08,6589.6
2008-04-09,6604.658
2008-04-10,6513.433
2008-04-11,6514.88
2008-04-14,6460.314
2008-04-15,6542.344
2008-04-16,6733.696
2008-04-17,6726.283
2008-04-18,6789.154
2008-04-21,6798.969
2008-04-22,6773.595
2008-04-23,6825.993
2008-04-24,6792.756
2008-04-25,6817.261
2008-04-28,6896.751
2008-04-29,6915.531
2008-04-30,7031.629
2008-05-01,6978.109
2008-05-02,7084.929
2008-05-05,7092.855
2008-05-06,7089.026
2008-05-07,7109.94
2008-05-08,7006.444
2008-05-09,6971.063
2008-05-12,7002.231
2008-05-13,7118.538
2008-05-14,7201.075
2008-05-15,7229.182
2008-05-16,7400.512
2008-05-19,7454.621
2008-05-20,7324.54
2008-05-21,7409.561
2008-05-22,7385.125
2008-05-23,7327.832
2008-05-26,7286.803
2008-05-27,7252.457
2008-05-28,7271.197
2008-05-29,7232.293
2008-05-30,7276.447
2008-06-02,7206.368
2008-06-03,7193.208
2008-06-04,7066.432
2008-06-05,7146.213
2008-06-06,7120.364
2008-06-09,7051.221
2008-06-10,6822.32
2008-06-11,6740.168
2008-06-12,6821.405
2008-06-13,6803.821
2008-06-16,6892.659
2008-06-17,7002.557
2008-06-18,6899.658
2008-06-19,6805.216
2008-06-20,6724.941
2008-06-23,6658.251
2008-06-24,6622.222
2008-06-25,6688.489
2008-06-26,6554.391
2008-06-27,6532.594
2008-06-30,6617.536
2008-07-01,6408.855
2008-07-02,6435.243
2008-07-03,6474.58
2008-07-04,6249.566
2008-07-07,6379.314
2008-07-08,6249.022
2008-07-09,6383.986
2008-07-10,6185.609
2008-07-11,6022.181
2008-07-14,6006.512
2008-07-15,5746.097
2008-07-16,5767.868
2008-07-17,5963.82
2008-07-18,6072.751
2008-07-21,6166.495
2008-07-22,6130.599
2008-07-23,6176.985
2008-07-24,6002.858
2008-07-25,5955.121
2008-07-28,5901.927
2008-07-29,5958.389
2008-07-30,5956.087
2008-07-31,5992.896
2008-08-01,5905.075
2008-08-04,5911.017
2008-08-05,5915.469
2008-08-06,5999.253
2008-08-07,5986.976
2008-08-08,5800.43
2008-08-11,5812.052
2008-08-12,5730.274
2008-08-13,5588.773
2008-08-14,5581.825
2008-08-15,5503.891
2008-08-18,5543.038
2008-08-19,5350.907
2008-08-20,5452.716
2008-08-21,5486.034
2008-08-22,5519.012
2008-08-25,5525.146
2008-08-26,5516.504
2008-08-27,5513.954
2008-08-28,5524.358
2008-08-29,5639.425
2008-09-01,5531.848
2008-09-02,5525.815
2008-09-03,5464.027
2008-09-04,5227.729
2008-09-05,5059.442
2008-09-08,5234.953
2008-09-09,5111.207
2008-09-10,4924.609
2008-09-11,4824.128
2008-09-12,5003.219
2008-09-15,4818.87
2008-09-16,4593.916
2008-09-17,4346.755
2008-09-18,4162.153
2008-09-19,4725.443
2008-09-22,4797.447
2008-09-23,4621.287
2008-09-24,4610.868
2008-09-25,4583.305
2008-09-26,4401.0
2008-09-29,3976.711
2008-09-30,3889.89
2008-10-01,3841.656
2008-10-02,3599.07
2008-10-03,3886.444
2008-10-06,3452.053
2008-10-07,3309.861
2008-10-08,3050.372
2008-10-09,2924.691
2008-10-10,2651.138
2008-10-13,3029.889
2008-10-14,3259.718
2008-10-15,3032.673
2008-10-16,2737.941
2008-10-17,2640.212
2008-10-20,2719.097
2008-10-21,2745.565
2008-10-22,2515.566
2008-10-23,2442.882
2008-10-24,2309.249
2008-10-27,2025.893
2008-10-28,2087.774
2008-10-29,2283.374
2008-10-30,2378.701
2008-10-31,2446.169
2008-11-03,2522.522
2008-11-04,2762.811
2008-11-05,2635.456
2008-11-06,2481.99
2008-11-07,2613.249
2008-11-10,2551.992
2008-11-11,2395.264
2008-11-12,2219.972
2008-11-13,2102.93
2008-11-14,2133.469
2008-11-17,2089.006
2008-11-18,2044.146
2008-11-19,1923.807
2008-11-20,1789.454
2008-11-21,1732.664
2008-11-24,1979.6
2008-11-25,2171.117
2008-11-26,2075.27
2008-11-27,2147.906
2008-11-28,2092.062
2008-12-01,1959.325
2008-12-02,2006.687
2008-12-03,1959.239
2008-12-04,2038.991
2008-12-05,1900.629
2008-12-08,1938.485
2008-12-09,2094.666
2008-12-10,2138.123
2008-12-11,2145.422
2008-12-12,2070.434
2008-12-15,2168.295
2008-12-16,2178.633
2008-12-17,2246.447
2008-12-18,2257.262
2008-12-19,2081.893
2008-12-22,2167.797
2008-12-23,2204.464
2008-12-24,2211.501
2008-12-25,2211.501
2008-12-26,2222.173
2008-12-29,2282.042
2008-12-30,2247.027
2008-12-31,2208.264
2009-01-01,2208.264
2009-01-02,2303.808
2009-01-05,2279.689
2009-01-06,2237.719
2009-01-07,2374.873
2009-01-08,2332.32
2009-01-09,2208.133
2009-01-12,2150.852
2009-01-13,2065.771
2009-01-14,1957.504
2009-01-15,1973.508
2009-01-16,2059.53
2009-01-19,1922.828
2009-01-20,1854.319
2009-01-21,1836.005
2009-01-22,1813.678
2009-01-23,1749.073
2009-01-26,1900.715
2009-01-27,1912.109
2009-01-28,2011.0
2009-01-29,1973.845
2009-01-30,1971.302
2009-02-02,1892.19
2009-02-03,1930.491
2009-02-04,1972.795
2009-02-05,1907.349
2009-02-06,1962.563
2009-02-09,2008.307
2009-02-10,1983.233
2009-02-11,1945.793
2009-02-12,1868.326
2009-02-13,1903.62
2009-02-16,1816.299
2009-02-17,1625.467
2009-02-18,1610.573
2009-02-19,1661.182
2009-02-20,1580.934
2009-02-23,1605.456
2009-02-24,1573.707
2009-02-25,1585.718
2009-02-26,1629.596
2009-02-27,1627.678
2009-03-02,1541.079
2009-03-03,1545.431
2009-03-04,1648.686
2009-03-05,1576.774
2009-03-06,1575.943
2009-03-09,1575.309
2009-03-10,1633.646
2009-03-11,1624.09
2009-03-12,1649.328
2009-03-13,1692.849
2009-03-16,1773.796
2009-03-17,1782.854
2009-03-18,1827.679
2009-03-19,1980.522
2009-03-20,1981.733
2009-03-23,2068.578
2009-03-24,1984.674
2009-03-25,2076.536
2009-03-26,2125.877
2009-03-27,2035.654
2009-03-30,1928.073
2009-03-31,2028.888
2009-04-01,2042.1
2009-04-02,2194.494
2009-04-03,2228.356
2009-04-06,2205.588
2009-04-07,2090.944
2009-04-08,2160.467
2009-04-09,2210.245
2009-04-10,2210.245
2009-04-13,2228.988
2009-04-14,2308.58
2009-04-15,2205.135
2009-04-16,2220.59
2009-04-17,2260.535
2009-04-20,2137.061
2009-04-21,2128.843
2009-04-22,2124.223
2009-04-23,2107.333
2009-04-24,2233.636
2009-04-27,2160.641
2009-04-28,2106.837
2009-04-29,2175.081
2009-04-30,2229.243
2009-05-01,2229.58
2009-05-04,2369.948
2009-05-05,2425.161
2009-05-06,2443.665
2009-05-07,2512.009
2009-05-08,2591.177
2009-05-11,2536.477
2009-05-12,2506.532
2009-05-13,2372.648
2009-05-14,2367.735
2009-05-15,2383.205
2009-05-18,2419.228
2009-05-19,2507.414
2009-05-20,2638.932
2009-05-21,2636.252
2009-05-22,2615.293
2009-05-25,2634.95
2009-05-26,2615.381
2009-05-27,2622.308
2009-05-28,2615.791
2009-05-29,2778.099
2009-06-01,2778.589
2009-06-02,2893.104
2009-06-03,2805.975
2009-06-04,2764.315
2009-06-05,2774.474
2009-06-08,2713.664
2009-06-09,2762.495
2009-06-10,2844.298
2009-06-11,2857.498
2009-06-12,2842.805
2009-06-15,2716.918
2009-06-16,2706.803
2009-06-17,2569.53
2009-06-18,2612.581
2009-06-19,2668.367
2009-06-22,2501.964
2009-06-23,2493.185
2009-06-24,2648.869
2009-06-25,2625.125
2009-06-26,2644.583
2009-06-29,2734.64
2009-06-30,2717.779
2009-07-01,2793.651
2009-07-02,2711.055
2009-07-03,2657.173
2009-07-06,2566.067
2009-07-07,2605.875
2009-07-08,2521.745
2009-07-09,2517.414
2009-07-10,2502.952
2009-07-13,2562.488
2009-07-14,2618.386
2009-07-15,2708.514
2009-07-16,2759.793
2009-07-17,2699.74
2009-07-20,2760.097
2009-07-21,2810.123
2009-07-22,2783.912
2009-07-23,2865.442
2009-07-24,2896.861
2009-07-27,2967.436
2009-07-28,2873.046
2009-07-29,2856.862
2009-07-30,2918.909
2009-07-31,2938.979
2009-08-03,3077.478
2009-08-04,3098.471
2009-08-05,3094.122
2009-08-06,3097.593
2009-08-07,3079.144
2009-08-10,3047.873
2009-08-11,2978.068
2009-08-12,3037.44
2009-08-13,3157.316
2009-08-14,3121.783
2009-08-17,2994.487
2009-08-18,3033.065
2009-08-19,3065.314
2009-08-20,3138.038
2009-08-21,3261.293
2009-08-24,3391.332
2009-08-25,3380.608
2009-08-26,3269.105
2009-08-27,3257.754
2009-08-28,3374.565
2009-08-31,3305.121
2009-09-01,3232.262
2009-09-02,3131.177
2009-09-03,3176.438
2009-09-04,3205.953
2009-09-07,3338.926
2009-09-08,3341.508
2009-09-09,3386.526
2009-09-10,3367.336
2009-09-11,3407.556
2009-09-14,3385.342
2009-09-15,3379.692
2009-09-16,3467.54
2009-09-17,3516.503
2009-09-18,3457.752
2009-09-21,3409.705
2009-09-22,3473.533
2009-09-23,3457.603
2009-09-24,3381.699
2009-09-25,3354.927
2009-09-28,3429.831
2009-09-29,3443.172
2009-09-30,3506.427
2009-10-01,3411.625
2009-10-02,3293.636
2009-10-05,3302.404
2009-10-06,3485.17
2009-10-07,3456.329
2009-10-08,3528.144
2009-10-09,3556.273
2009-10-12,3618.219
2009-10-13,3611.123
2009-10-14,3670.961
2009-10-15,3700.204
2009-10-16,3666.275
2009-10-19,3694.863
2009-10-20,3720.588
2009-10-21,3675.816
2009-10-22,3613.708
2009-10-23,3629.058
2009-10-26,3610.572
2009-10-27,3468.014
2009-10-28,3249.543
2009-10-29,3367.862
2009-10-30,3308.453
2009-11-02,3390.149
2009-11-03,3243.992
2009-11-04,3378.648
2009-11-05,3440.408
2009-11-06,3443.397
2009-11-09,3552.628
2009-11-10,3538.872
2009-11-11,3542.674
2009-11-12,3562.901
2009-11-13,3581.373
2009-11-16,3554.87
2009-11-17,3518.635
2009-11-18,3618.14
2009-11-19,3531.482
2009-11-20,3488.083
2009-11-23,3601.151
2009-11-24,3538.565
2009-11-25,3552.916
2009-11-26,3437.144
2009-11-27,3447.313
2009-11-30,3349.736
