Date,AUSTRIA Standard (Large+Mid Cap)
2009-12-01,4092.876
2009-12-02,4132.064
2009-12-03,4106.73
2009-12-04,4102.616
2009-12-07,4031.918
2009-12-08,4006.495
2009-12-09,3796.585
2009-12-10,3858.411
2009-12-11,3813.117
2009-12-14,3852.812
2009-12-15,3744.374
2009-12-16,3812.914
2009-12-17,3683.043
2009-12-18,3616.011
2009-12-21,3672.492
2009-12-22,3650.772
2009-12-23,3680.942
2009-12-24,3687.234
2009-12-25,3687.234
2009-12-28,3728.136
2009-12-29,3765.996
2009-12-30,3725.997
2009-12-31,3738.112
2010-01-01,3738.112
2010-01-04,3838.413
2010-01-05,3904.757
2010-01-06,3896.903
2010-01-07,3860.316
2010-01-08,3852.527
2010-01-11,4046.646
2010-01-12,3985.065
2010-01-13,4000.221
2010-01-14,4057.412
2010-01-15,3995.587
2010-01-18,4029.156
2010-01-19,3991.311
2010-01-20,3872.159
2010-01-21,3769.321
2010-01-22,3744.154
2010-01-25,3723.694
2010-01-26,3681.404
2010-01-27,3645.155
2010-01-28,3546.667
2010-01-29,3560.185
2010-02-01,3626.368
2010-02-02,3660.721
2010-02-03,3630.993
2010-02-04,3505.121
2010-02-05,3344.242
2010-02-08,3379.866
2010-02-09,3395.708
2010-02-10,3455.173
2010-02-11,3464.669
2010-02-12,3440.165
2010-02-15,3452.843
2010-02-16,3552.886
2010-02-17,3576.775
2010-02-18,3614.663
2010-02-19,3611.715
2010-02-22,3616.64
2010-02-23,3515.858
2010-02-24,3515.323
2010-02-25,3402.526
2010-02-26,3430.902
2010-03-01,3392.853
2010-03-02,3432.111
2010-03-03,3429.066
2010-03-04,3332.021
2010-03-05,3413.561
2010-03-08,3481.38
2010-03-09,3452.21
2010-03-10,3526.112
2010-03-11,3519.968
2010-03-12,3562.592
2010-03-15,3535.609
2010-03-16,3621.358
2010-03-17,3670.287
2010-03-18,3590.249
2010-03-19,3538.984
2010-03-22,3517.282
2010-03-23,3558.431
2010-03-24,3519.622
2010-03-25,3608.199
2010-03-26,3614.616
2010-03-29,3669.539
2010-03-30,3648.0
2010-03-31,3692.362
2010-04-01,3732.146
2010-04-02,3732.146
2010-04-05,3723.599
2010-04-06,3763.067
2010-04-07,3792.789
2010-04-08,3771.089
2010-04-09,3865.375
2010-04-12,3953.416
2010-04-13,3874.132
2010-04-14,3991.169
2010-04-15,3956.715
2010-04-16,3859.988
2010-04-19,3832.509
2010-04-20,3864.982
2010-04-21,3838.194
2010-04-22,3748.357
2010-04-23,3806.189
2010-04-26,3847.113
2010-04-27,3754.166
2010-04-28,3634.627
2010-04-29,3667.67
2010-04-30,3704.94
2010-05-03,3691.152
2010-05-04,3484.893
2010-05-05,3326.302
2010-05-06,3162.961
2010-05-07,3042.044
2010-05-10,3399.416
2010-05-11,3309.045
2010-05-12,3388.654
2010-05-13,3358.056
2010-05-14,3196.595
2010-05-17,3146.952
2010-05-18,3233.01
2010-05-19,3124.92
2010-05-20,3019.669
2010-05-21,3129.364
2010-05-24,3084.755
2010-05-25,2897.057
2010-05-26,2967.364
2010-05-27,3089.924
2010-05-28,3114.419
2010-05-31,3100.576
2010-06-01,3068.24
2010-06-02,3012.363
2010-06-03,3013.104
2010-06-04,2857.841
2010-06-07,2787.662
2010-06-08,2759.422
2010-06-09,2864.054
2010-06-10,2962.416
2010-06-11,2983.277
2010-06-14,3099.337
2010-06-15,3129.303
2010-06-16,3101.29
2010-06-17,3099.266
2010-06-18,3132.184
2010-06-21,3158.073
2010-06-22,3138.308
2010-06-23,3086.063
2010-06-24,3028.588
2010-06-25,3009.254
2010-06-28,3064.977
2010-06-29,2916.011
2010-06-30,2884.694
2010-07-01,2867.321
2010-07-02,2908.744
2010-07-05,2870.912
2010-07-06,2945.089
2010-07-07,3019.228
2010-07-08,3101.321
2010-07-09,3097.957
2010-07-12,3098.885
2010-07-13,3201.304
2010-07-14,3215.482
2010-07-15,3220.591
2010-07-16,3157.821
2010-07-19,3141.92
2010-07-20,3136.336
2010-07-21,3178.999
2010-07-22,3304.296
2010-07-23,3259.802
2010-07-26,3365.606
2010-07-27,3419.382
2010-07-28,3422.233
2010-07-29,3468.059
2010-07-30,3409.631
2010-08-02,3514.074
2010-08-03,3546.633
2010-08-04,3556.351
2010-08-05,3543.473
2010-08-06,3510.962
2010-08-09,3538.011
2010-08-10,3432.271
2010-08-11,3316.031
2010-08-12,3255.484
2010-08-13,3278.912
2010-08-16,3340.391
2010-08-17,3431.166
2010-08-18,3413.141
2010-08-19,3373.522
2010-08-20,3317.171
2010-08-23,3337.613
2010-08-24,3282.516
2010-08-25,3226.789
2010-08-26,3285.574
2010-08-27,3294.903
2010-08-30,3278.697
2010-08-31,3255.557
2010-09-01,3372.719
2010-09-02,3386.792
2010-09-03,3407.765
2010-09-06,3453.795
2010-09-07,3362.475
2010-09-08,3376.863
2010-09-09,3413.232
2010-09-10,3391.67
2010-09-13,3469.675
2010-09-14,3491.752
2010-09-15,3499.42
2010-09-16,3517.627
2010-09-17,3479.924
2010-09-20,3517.322
2010-09-21,3545.836
2010-09-22,3595.036
2010-09-23,3560.054
2010-09-24,3660.644
2010-09-27,3642.713
2010-09-28,3658.708
2010-09-29,3675.513
2010-09-30,3705.106
2010-10-01,3775.162
2010-10-04,3722.653
2010-10-05,3814.134
2010-10-06,3895.441
2010-10-07,3939.139
2010-10-08,3953.267
2010-10-11,3962.173
2010-10-12,3911.824
2010-10-13,4013.922
2010-10-14,4032.88
2010-10-15,4008.357
2010-10-18,4034.362
2010-10-19,3954.49
2010-10-20,4022.357
2010-10-21,4038.085
2010-10-22,4032.421
2010-10-25,4077.688
2010-10-26,4045.6
2010-10-27,3989.684
2010-10-28,4015.327
2010-10-29,3961.318
2010-11-01,3958.182
2010-11-02,4054.134
2010-11-03,4026.665
2010-11-04,4148.918
2010-11-05,4084.654
2010-11-08,4034.577
2010-11-09,4076.772
2010-11-10,3975.344
2010-11-11,3880.089
2010-11-12,3929.394
2010-11-15,3934.414
2010-11-16,3858.756
2010-11-17,3872.678
2010-11-18,3949.256
2010-11-19,3967.479
2010-11-22,3930.674
2010-11-23,3777.368
2010-11-24,3766.585
2010-11-25,3785.467
2010-11-26,3732.891
2010-11-29,3635.717
2010-11-30,3557.221
2010-12-01,3712.458
2010-12-02,3815.266
2010-12-03,3871.677
2010-12-06,3846.81
2010-12-07,3889.564
2010-12-08,3851.672
2010-12-09,3920.914
2010-12-10,3921.63
2010-12-13,4024.834
2010-12-14,4004.289
2010-12-15,3988.039
2010-12-16,3943.381
2010-12-17,3924.736
2010-12-20,3964.825
2010-12-21,4034.481
2010-12-22,4048.324
2010-12-23,4000.575
2010-12-24,4016.341
2010-12-27,4025.073
2010-12-28,4061.638
2010-12-29,4120.82
2010-12-30,4098.101
2010-12-31,4139.292
2011-01-03,4205.419
2011-01-04,4168.647
2011-01-05,4046.745
2011-01-06,4013.188
2011-01-07,4017.388
2011-01-10,3884.807
2011-01-11,3934.852
2011-01-12,4039.138
2011-01-13,4099.712
2011-01-14,4067.275
2011-01-17,4034.671
2011-01-18,4173.71
2011-01-19,4208.855
2011-01-20,4116.225
2011-01-21,4182.684
2011-01-24,4251.609
2011-01-25,4162.46
2011-01-26,4222.656
2011-01-27,4299.066
2011-01-28,4237.834
2011-01-31,4268.951
2011-02-01,4393.175
2011-02-02,4382.565
2011-02-03,4322.339
2011-02-04,4304.942
2011-02-07,4344.2
2011-02-08,4408.647
2011-02-09,4402.05
2011-02-10,4369.105
2011-02-11,4336.382
2011-02-14,4358.098
2011-02-15,4361.903
2011-02-16,4392.112
2011-02-17,4394.963
2011-02-18,4408.494
2011-02-21,4336.815
2011-02-22,4330.231
2011-02-23,4275.262
2011-02-24,4279.24
2011-02-25,4291.83
2011-02-28,4335.711
2011-03-01,4311.526
2011-03-02,4286.18
2011-03-03,4269.091
2011-03-04,4240.264
2011-03-07,4250.845
2011-03-08,4193.429
2011-03-09,4203.183
2011-03-10,4137.727
2011-03-11,4123.43
2011-03-14,4101.845
2011-03-15,4052.741
2011-03-16,4015.212
2011-03-17,4142.567
2011-03-18,4218.603
2011-03-21,4285.759
2011-03-22,4291.294
2011-03-23,4302.915
2011-03-24,4385.177
2011-03-25,4360.078
2011-03-28,4371.101
2011-03-29,4362.487
2011-03-30,4409.512
2011-03-31,4388.263
2011-04-01,4408.28
2011-04-04,4411.608
2011-04-05,4403.296
2011-04-06,4496.232
2011-04-07,4415.401
2011-04-08,4495.456
2011-04-11,4506.38
2011-04-12,4429.032
2011-04-13,4484.974
2011-04-14,4413.972
2011-04-15,4416.609
2011-04-18,4239.274
2011-04-19,4284.283
2011-04-20,4425.646
2011-04-21,4474.621
2011-04-22,4474.621
2011-04-25,4471.396
2011-04-26,4475.469
2011-04-27,4520.344
2011-04-28,4544.651
2011-04-29,4506.314
2011-05-02,4557.508
2011-05-03,4552.405
2011-05-04,4500.454
2011-05-05,4372.967
2011-05-06,4371.216
2011-05-09,4296.18
2011-05-10,4375.663
2011-05-11,4384.025
2011-05-12,4305.561
2011-05-13,4257.686
2011-05-16,4268.076
2011-05-17,4210.732
2011-05-18,4252.675
2011-05-19,4279.787
2011-05-20,4212.885
2011-05-23,4129.513
2011-05-24,4183.519
2011-05-25,4168.237
2011-05-26,4173.382
2011-05-27,4269.423
2011-05-30,4271.951
2011-05-31,4367.089
2011-06-01,4362.104
2011-06-02,4366.488
2011-06-03,4381.915
2011-06-06,4368.161
2011-06-07,4375.246
2011-06-08,4321.478
2011-06-09,4330.717
2011-06-10,4263.253
2011-06-13,4268.3
2011-06-14,4382.751
2011-06-15,4295.656
2011-06-16,4213.132
2011-06-17,4266.231
2011-06-20,4222.875
2011-06-21,4328.893
2011-06-22,4334.515
2011-06-23,4248.779
2011-06-24,4136.284
2011-06-27,4183.737
2011-06-28,4257.181
2011-06-29,4367.619
2011-06-30,4479.204
2011-07-01,4539.587
2011-07-04,4511.822
2011-07-05,4459.721
2011-07-06,4376.36
2011-07-07,4424.98
2011-07-08,4329.554
2011-07-11,4148.284
2011-07-12,4151.158
2011-07-13,4224.714
2011-07-14,4164.959
2011-07-15,4131.0
2011-07-18,4007.155
2011-07-19,4095.852
2011-07-20,4166.554
2011-07-21,4318.872
2011-07-22,4306.731
2011-07-25,4262.515
2011-07-26,4320.547
2011-07-27,4229.51
2011-07-28,4182.682
2011-07-29,4189.109
2011-08-01,4076.821
2011-08-02,3921.873
2011-08-03,3854.252
2011-08-04,3697.293
2011-08-05,3578.844
2011-08-08,3370.622
2011-08-09,3361.309
2011-08-10,3256.947
2011-08-11,3385.261
2011-08-12,3492.347
2011-08-15,3548.851
2011-08-16,3531.085
2011-08-17,3555.332
2011-08-18,3333.436
2011-08-19,3286.26
2011-08-22,3330.973
2011-08-23,3304.562
2011-08-24,3405.5
2011-08-25,3397.236
2011-08-26,3386.348
2011-08-29,3507.463
2011-08-30,3500.855
2011-08-31,3594.191
2011-09-01,3545.676
2011-09-02,3431.953
2011-09-05,3267.807
2011-09-06,3215.568
2011-09-07,3290.623
2011-09-08,3329.386
2011-09-09,3044.363
2011-09-12,2898.667
2011-09-13,2926.058
2011-09-14,2928.932
2011-09-15,3033.175
2011-09-16,3063.827
2011-09-19,2917.54
2011-09-20,2964.263
2011-09-21,2908.011
2011-09-22,2660.299
2011-09-23,2644.251
2011-09-26,2713.601
2011-09-27,2902.334
2011-09-28,2862.232
2011-09-29,2894.447
2011-09-30,2792.989
2011-10-03,2661.26
2011-10-04,2628.248
2011-10-05,2802.193
2011-10-06,2856.295
2011-10-07,2917.817
2011-10-10,2904.798
2011-10-11,2797.748
2011-10-12,2983.866
2011-10-13,2896.471
2011-10-14,2956.165
2011-10-17,2904.177
2011-10-18,2878.429
2011-10-19,2905.222
2011-10-20,2796.672
2011-10-21,2941.362
2011-10-24,2964.073
2011-10-25,2954.911
2011-10-26,2936.848
2011-10-27,3213.524
2011-10-28,3175.242
2011-10-31,2976.641
2011-11-01,2918.593
2011-11-02,2854.016
2011-11-03,2902.025
2011-11-04,2932.505
2011-11-07,2879.49
2011-11-08,2924.882
2011-11-09,2780.895
2011-11-10,2711.649
2011-11-11,2819.104
2011-11-14,2776.415
2011-11-15,2703.665
2011-11-16,2686.205
2011-11-17,2600.205
2011-11-18,2571.392
2011-11-21,2428.28
2011-11-22,2352.275
2011-11-23,2311.501
2011-11-24,2356.418
2011-11-25,2357.572
2011-11-28,2500.259
2011-11-29,2515.08
2011-11-30,2660.565
2011-12-01,2620.113
2011-12-02,2670.185
2011-12-05,2709.957
2011-12-06,2687.756
2011-12-07,2694.173
2011-12-08,2678.379
2011-12-09,2650.579
2011-12-12,2530.386
2011-12-13,2507.976
2011-12-14,2436.561
2011-12-15,2481.577
2011-12-16,2521.325
2011-12-19,2502.898
2011-12-20,2602.954
2011-12-21,2592.974
2011-12-22,2664.035
2011-12-23,2654.302
2011-12-26,2654.302
2011-12-27,2677.776
2011-12-28,2634.209
2011-12-29,2636.632
2011-12-30,2650.311
2012-01-02,2720.042
2012-01-03,2748.063
2012-01-04,2683.009
2012-01-05,2586.441
2012-01-06,2570.469
2012-01-09,2527.084
2012-01-10,2588.442
2012-01-11,2575.352
2012-01-12,2630.552
2012-01-13,2606.615
2012-01-16,2613.756
2012-01-17,2674.741
2012-01-18,2696.029
2012-01-19,2779.389
2012-01-20,2801.171
2012-01-23,2946.82
2012-01-24,2871.029
2012-01-25,2885.717
2012-01-26,3045.993
2012-01-27,3013.781
2012-01-30,2922.794
2012-01-31,2923.183
2012-02-01,3047.06
2012-02-02,3099.275
2012-02-03,3148.833
2012-02-06,3148.01
2012-02-07,3206.809
2012-02-08,3209.242
2012-02-09,3233.346
2012-02-10,3091.281
2012-02-13,3142.172
2012-02-14,3075.258
2012-02-15,3070.026
2012-02-16,3057.43
2012-02-17,3138.043
2012-02-20,3217.917
2012-02-21,3183.478
2012-02-22,3134.81
2012-02-23,3147.436
2012-02-24,3230.606
2012-02-27,3188.2
2012-02-28,3197.292
2012-02-29,3174.412
2012-03-01,3230.306
2012-03-02,3200.149
2012-03-05,3165.047
2012-03-06,3007.004
2012-03-07,3023.596
2012-03-08,3107.641
2012-03-09,3075.012
2012-03-12,3051.906
2012-03-13,3100.281
2012-03-14,3092.149
2012-03-15,3133.693
2012-03-16,3183.681
2012-03-19,3215.011
2012-03-20,3181.901
2012-03-21,3157.933
2012-03-22,3108.711
2012-03-23,3132.962
2012-03-26,3175.09
2012-03-27,3162.666
2012-03-28,3106.147
2012-03-29,3052.869
2012-03-30,3086.684
2012-04-02,3070.341
2012-04-03,3058.319
2012-04-04,2930.04
2012-04-05,2859.237
2012-04-06,2859.237
2012-04-09,2860.878
2012-04-10,2797.128
2012-04-11,2870.479
2012-04-12,2928.773
2012-04-13,2840.767
2012-04-16,2826.833
2012-04-17,2886.099
2012-04-18,2821.947
2012-04-19,2810.631
2012-04-20,2871.694
2012-04-23,2795.433
2012-04-24,2868.833
2012-04-25,2900.066
2012-04-26,2920.647
2012-04-27,2954.816
2012-04-30,2963.47
2012-05-01,2961.119
2012-05-02,2922.028
2012-05-03,2907.659
2012-05-04,2875.936
2012-05-07,2911.129
2012-05-08,2864.756
2012-05-09,2766.708
2012-05-10,2800.606
2012-05-11,2787.497
2012-05-14,2666.045
2012-05-15,2587.296
2012-05-16,2559.356
2012-05-17,2552.728
2012-05-18,2540.215
2012-05-21,2577.33
2012-05-22,2641.097
2012-05-23,2533.399
2012-05-24,2550.022
2012-05-25,2520.889
2012-05-28,2526.127
2012-05-29,2522.214
2012-05-30,2418.082
2012-05-31,2428.037
2012-06-01,2379.996
2012-06-04,2406.945
2012-06-05,2429.229
2012-06-06,2468.956
2012-06-07,2481.796
2012-06-08,2475.937
2012-06-11,2487.011
2012-06-12,2451.316
2012-06-13,2478.762
2012-06-14,2495.954
2012-06-15,2553.817
2012-06-18,2527.877
2012-06-19,2615.466
2012-06-20,2636.236
2012-06-21,2574.346
2012-06-22,2505.272
2012-06-25,2455.276
2012-06-26,2419.998
2012-06-27,2463.338
2012-06-28,2454.506
2012-06-29,2635.114
2012-07-02,2657.504
2012-07-03,2675.933
2012-07-04,2650.617
2012-07-05,2593.436
2012-07-06,2515.21
2012-07-09,2513.539
2012-07-10,2530.136
2012-07-11,2523.142
2012-07-12,2475.77
2012-07-13,2527.556
2012-07-16,2523.32
2012-07-17,2525.67
2012-07-18,2556.208
2012-07-19,2575.315
2012-07-20,2479.73
2012-07-23,2392.835
2012-07-24,2379.89
2012-07-25,2402.601
2012-07-26,2539.354
2012-07-27,2574.342
2012-07-30,2608.221
2012-07-31,2619.164
2012-08-01,2585.982
2012-08-02,2486.968
2012-08-03,2611.105
2012-08-06,2669.709
2012-08-07,2685.689
2012-08-08,2670.616
2012-08-09,2670.033
2012-08-10,2653.536
2012-08-13,2661.081
2012-08-14,2663.022
2012-08-15,2654.485
2012-08-16,2707.318
2012-08-17,2722.889
2012-08-20,2691.271
2012-08-21,2733.374
2012-08-22,2702.234
2012-08-23,2702.198
2012-08-24,2648.717
2012-08-27,2673.644
2012-08-28,2654.876
2012-08-29,2648.018
2012-08-30,2593.581
2012-08-31,2661.568
2012-09-03,2660.375
2012-09-04,2646.781
2012-09-05,2675.626
2012-09-06,2782.337
2012-09-07,2842.396
2012-09-10,2839.302
2012-09-11,2877.921
2012-09-12,2921.05
2012-09-13,2899.419
2012-09-14,3083.663
2012-09-17,3061.913
2012-09-18,2994.792
2012-09-19,2991.233
2012-09-20,2931.584
2012-09-21,2955.002
2012-09-24,2915.963
2012-09-25,2915.925
2012-09-26,2825.401
2012-09-27,2852.16
2012-09-28,2826.068
2012-10-01,2894.519
2012-10-02,2895.477
2012-10-03,2908.369
2012-10-04,2941.831
2012-10-05,2987.434
2012-10-08,2947.811
2012-10-09,2911.397
2012-10-10,2914.097
2012-10-11,2978.309
2012-10-12,2962.071
2012-10-15,2981.433
2012-10-16,3049.162
2012-10-17,3122.781
2012-10-18,3116.331
2012-10-19,3046.167
2012-10-22,3054.145
2012-10-23,2955.902
2012-10-24,2955.581
2012-10-25,2949.158
2012-10-26,2942.786
2012-10-29,2928.615
2012-10-30,3011.838
2012-10-31,3017.951
2012-11-01,3013.061
2012-11-02,3052.024
2012-11-05,3027.317
2012-11-06,3048.073
2012-11-07,2990.932
2012-11-08,2942.114
2012-11-09,2950.574
2012-11-12,2951.374
2012-11-13,2943.191
2012-11-14,2948.598
2012-11-15,2955.464
2012-11-16,2913.736
2012-11-19,3000.552
2012-11-20,3003.684
2012-11-21,2994.873
2012-11-22,3037.631
2012-11-23,3096.758
2012-11-26,3104.77
2012-11-27,3116.877
2012-11-28,3098.689
2012-11-29,3169.416
2012-11-30,3182.879
2012-12-03,3201.407
2012-12-04,3191.577
2012-12-05,3212.751
2012-12-06,3228.088
2012-12-07,3191.103
2012-12-10,3202.789
2012-12-11,3251.008
2012-12-12,3274.649
2012-12-13,3310.676
2012-12-14,3309.618
2012-12-17,3325.545
2012-12-18,3394.47
2012-12-19,3436.018
2012-12-20,3399.532
2012-12-21,3370.801
2012-12-24,3376.046
2012-12-25,3376.046
2012-12-26,3382.954
2012-12-27,3399.631
2012-12-28,3375.808
2012-12-31,3366.36
2013-01-01,3366.36
2013-01-02,3492.124
2013-01-03,3472.485
2013-01-04,3448.992
2013-01-07,3462.514
2013-01-08,3455.029
2013-01-09,3464.642
2013-01-10,3485.207
2013-01-11,3504.791
2013-01-14,3496.432
2013-01-15,3482.958
2013-01-16,3460.445
2013-01-17,3510.823
2013-01-18,3476.09
2013-01-21,3467.986
2013-01-22,3443.425
2013-01-23,3442.766
2013-01-24,3473.36
2013-01-25,3516.852
2013-01-28,3508.557
2013-01-29,3515.004
2013-01-30,3513.882
2013-01-31,3512.707
2013-02-01,3533.088
2013-02-04,3418.614
2013-02-05,3425.148
2013-02-06,3415.162
2013-02-07,3351.861
2013-02-08,3409.339
2013-02-11,3406.161
2013-02-12,3449.371
2013-02-13,3472.939
2013-02-14,3416.16
2013-02-15,3395.015
2013-02-18,3390.86
2013-02-19,3412.46
2013-02-20,3451.863
2013-02-21,3355.019
2013-02-22,3389.531
2013-02-25,3440.352
2013-02-26,3340.98
2013-02-27,3395.399
2013-02-28,3437.174
2013-03-01,3409.635
2013-03-04,3419.818
2013-03-05,3495.424
2013-03-06,3477.378
2013-03-07,3499.65
2013-03-08,3526.481
2013-03-11,3507.242
2013-03-12,3477.33
2013-03-13,3434.131
2013-03-14,3468.245
2013-03-15,3474.83
2013-03-18,3401.88
2013-03-19,3341.835
2013-03-20,3396.316
2013-03-21,3369.659
2013-03-22,3352.936
2013-03-25,3261.014
2013-03-26,3262.179
2013-03-27,3206.208
2013-03-28,3212.023
2013-03-29,3212.023
2013-04-01,3213.524
2013-04-02,3255.263
2013-04-03,3241.109
2013-04-04,3223.288
2013-04-05,3235.73
2013-04-08,3247.274
2013-04-09,3329.787
2013-04-10,3432.098
2013-04-11,3488.57
2013-04-12,3427.459
2013-04-15,3336.511
2013-04-16,3329.879
2013-04-17,3259.81
2013-04-18,3249.101
2013-04-19,3274.809
2013-04-22,3275.926
2013-04-23,3330.535
2013-04-24,3360.637
2013-04-25,3402.624
2013-04-26,3358.806
2013-04-29,3404.814
2013-04-30,3417.934
2013-05-01,3420.268
2013-05-02,3296.255
2013-05-03,3372.07
2013-05-06,3386.044
2013-05-07,3401.039
2013-05-08,3402.565
2013-05-09,3382.289
2013-05-10,3397.18
2013-05-13,3410.344
2013-05-14,3487.94
2013-05-15,3464.247
2013-05-16,3469.267
2013-05-17,3461.992
2013-05-20,3470.766
2013-05-21,3504.811
2013-05-22,3493.398
2013-05-23,3440.511
2013-05-24,3445.998
2013-05-27,3460.48
2013-05-28,3457.968
2013-05-29,3452.738
2013-05-30,3476.037
2013-05-31,3386.546
2013-06-03,3401.361
2013-06-04,3412.347
2013-06-05,3413.902
2013-06-06,3367.949
2013-06-07,3450.018
2013-06-10,3430.75
2013-06-11,3409.963
2013-06-12,3395.982
2013-06-13,3389.038
2013-06-14,3429.655
2013-06-17,3434.764
2013-06-18,3466.672
2013-06-19,3468.583
2013-06-20,3318.286
2013-06-21,3238.798
2013-06-24,3070.087
2013-06-25,3105.355
2013-06-26,3145.943
2013-06-27,3155.776
2013-06-28,3124.984
2013-07-01,3188.129
2013-07-02,3188.685
2013-07-03,3115.814
2013-07-04,3156.102
2013-07-05,3135.783
2013-07-08,3183.469
2013-07-09,3140.731
2013-07-10,3116.996
2013-07-11,3238.287
2013-07-12,3277.412
2013-07-15,3283.782
2013-07-16,3269.018
2013-07-17,3281.046
2013-07-18,3317.072
2013-07-19,3284.674
2013-07-22,3299.239
2013-07-23,3305.844
2013-07-24,3353.557
2013-07-25,3346.457
2013-07-26,3379.016
2013-07-29,3396.372
2013-07-30,3361.237
2013-07-31,3368.168
2013-08-01,3463.149
2013-08-02,3486.141
2013-08-05,3475.867
2013-08-06,3486.559
2013-08-07,3482.203
2013-08-08,3564.734
2013-08-09,3594.192
2013-08-12,3588.019
2013-08-13,3595.344
2013-08-14,3628.452
2013-08-15,3624.35
2013-08-16,3691.13
2013-08-19,3627.572
2013-08-20,3599.655
2013-08-21,3581.475
2013-08-22,3623.823
2013-08-23,3680.902
2013-08-26,3655.255
2013-08-27,3582.967
2013-08-28,3583.028
2013-08-29,3564.431
2013-08-30,3503.679
2013-09-02,3542.067
2013-09-03,3548.185
2013-09-04,3586.796
2013-09-05,3597.752
2013-09-06,3594.477
2013-09-09,3627.512
2013-09-10,3662.107
2013-09-11,3690.354
2013-09-12,3630.2
2013-09-13,3584.738
2013-09-16,3653.608
2013-09-17,3635.151
2013-09-18,3644.317
2013-09-19,3717.444
2013-09-20,3684.118
2013-09-23,3654.045
2013-09-24,3686.707
2013-09-25,3705.254
2013-09-26,3708.35
2013-09-27,3755.286
2013-09-30,3722.244
2013-10-01,3745.785
2013-10-02,3754.578
2013-10-03,3765.074
2013-10-04,3750.477
2013-10-07,3705.633
2013-10-08,3670.806
2013-10-09,3627.253
2013-10-10,3709.701
2013-10-11,3716.201
2013-10-14,3736.529
2013-10-15,3761.467
2013-10-16,3757.681
2013-10-17,3807.806
2013-10-18,3846.192
2013-10-21,3835.521
2013-10-22,3849.549
2013-10-23,3825.941
2013-10-24,3836.057
2013-10-25,3821.007
2013-10-28,3811.021
2013-10-29,3851.151
2013-10-30,3929.571
2013-10-31,3862.474
2013-11-01,3831.932
2013-11-04,3934.662
2013-11-05,3901.444
2013-11-06,3958.618
2013-11-07,3903.273
2013-11-08,3846.846
2013-11-11,3881.22
2013-11-12,3873.838
2013-11-13,3836.957
2013-11-14,3840.161
2013-11-15,3860.083
2013-11-18,3905.765
2013-11-19,3889.272
2013-11-20,3852.136
2013-11-21,3892.12
2013-11-22,3918.129
2013-11-25,3935.796
2013-11-26,3948.634
2013-11-27,3959.751
2013-11-28,3968.015
2013-11-29,3959.059
2013-12-02,3916.543
2013-12-03,3850.139
2013-12-04,3789.518
2013-12-05,3766.498
2013-12-06,3764.447
2013-12-09,3800.502
2013-12-10,3824.644
2013-12-11,3783.453
2013-12-12,3741.467
2013-12-13,3691.947
2013-12-16,3719.897
2013-12-17,3671.175
2013-12-18,3739.059
2013-12-19,3710.385
2013-12-20,3740.414
2013-12-23,3800.519
2013-12-24,3789.567
2013-12-25,3789.567
2013-12-26,3796.637
2013-12-27,3853.215
2013-12-30,3856.251
2013-12-31,3846.481
2014-01-01,3846.481
2014-01-02,3786.722
2014-01-03,3797.817
2014-01-06,3805.907
2014-01-07,3924.925
2014-01-08,3990.478
2014-01-09,3987.787
2014-01-10,4002.243
2014-01-13,4016.754
2014-01-14,4016.532
2014-01-15,4058.224
2014-01-16,4039.844
2014-01-17,4039.792
2014-01-20,4013.65
2014-01-21,3987.941
2014-01-22,4010.079
2014-01-23,4009.933
2014-01-24,3931.734
2014-01-27,3885.771
2014-01-28,3954.847
2014-01-29,3867.493
2014-01-30,3807.201
2014-01-31,3751.046
2014-02-03,3699.498
2014-02-04,3687.87
2014-02-05,3733.479
2014-02-06,3793.342
2014-02-07,3842.409
2014-02-10,3846.137
2014-02-11,3927.637
2014-02-12,3930.122
2014-02-13,3888.286
2014-02-14,3944.812
2014-02-17,3971.182
2014-02-18,3987.012
2014-02-19,3945.661
2014-02-20,3939.289
2014-02-21,3978.432
2014-02-24,4000.023
2014-02-25,3998.592
2014-02-26,3979.721
2014-02-27,3917.446
2014-02-28,3849.721
2014-03-03,3693.646
2014-03-04,3768.688
2014-03-05,3761.325
2014-03-06,3838.116
2014-03-07,3780.39
2014-03-10,3728.152
2014-03-11,3691.999
2014-03-12,3642.626
2014-03-13,3580.368
2014-03-14,3549.884
2014-03-17,3634.082
2014-03-18,3704.448
2014-03-19,3710.18
2014-03-20,3656.015
2014-03-21,3666.091
2014-03-24,3599.885
2014-03-25,3620.519
2014-03-26,3676.546
2014-03-27,3620.961
2014-03-28,3661.228
2014-03-31,3740.996
2014-04-01,3792.915
2014-04-02,3786.249
2014-04-03,3798.303
2014-04-04,3810.539
2014-04-07,3736.858
2014-04-08,3695.081
2014-04-09,3759.826
2014-04-10,3750.853
2014-04-11,3717.099
2014-04-14,3658.446
2014-04-15,3603.507
2014-04-16,3633.647
2014-04-17,3653.176
2014-04-18,3653.176
2014-04-21,3644.859
2014-04-22,3716.944
2014-04-23,3736.795
2014-04-24,3721.256
2014-04-25,3661.876
2014-04-28,3674.144
2014-04-29,3749.971
2014-04-30,3757.964
2014-05-01,3757.964
2014-05-02,3752.788
2014-05-05,3717.242
2014-05-06,3692.803
2014-05-07,3678.928
2014-05-08,3707.259
2014-05-09,3665.124
2014-05-12,3682.393
2014-05-13,3638.296
2014-05-14,3630.328
2014-05-15,3543.312
2014-05-16,3518.481
