Date,WORLD SMALL GROWTH Small Cap
2005-11-10,696.569
2005-11-11,699.625
2005-11-14,698.087
2005-11-15,693.271
2005-11-16,692.982
2005-11-17,703.219
2005-11-18,705.879
2005-11-21,711.507
2005-11-22,714.582
2005-11-23,717.581
2005-11-24,716.796
2005-11-25,716.664
2005-11-28,711.559
2005-11-29,713.096
2005-11-30,715.873
2005-12-01,724.66
2005-12-02,728.518
2005-12-05,729.477
2005-12-06,730.691
2005-12-07,728.806
2005-12-08,729.898
2005-12-09,733.902
2005-12-12,739.147
2005-12-13,739.842
2005-12-14,743.5
2005-12-15,739.43
2005-12-16,739.981
2005-12-19,734.611
2005-12-20,735.089
2005-12-21,740.054
2005-12-22,744.878
2005-12-23,747.116
2005-12-26,748.317
2005-12-27,741.754
2005-12-28,746.482
2005-12-29,746.803
2005-12-30,742.895
2006-01-02,743.592
2006-01-03,756.807
2006-01-04,766.582
2006-01-05,768.65
2006-01-06,777.465
2006-01-09,781.065
2006-01-10,780.671
2006-01-11,783.848
2006-01-12,783.81
2006-01-13,785.595
2006-01-16,787.63
2006-01-17,777.157
2006-01-18,768.007
2006-01-19,781.868
2006-01-20,774.903
2006-01-23,773.23
2006-01-24,781.577
2006-01-25,783.276
2006-01-26,791.15
2006-01-27,796.847
2006-01-30,797.663
2006-01-31,800.354
2006-02-01,801.195
2006-02-02,796.918
2006-02-03,793.256
2006-02-06,798.023
2006-02-07,790.491
2006-02-08,787.362
2006-02-09,788.671
2006-02-10,784.629
2006-02-13,773.778
2006-02-14,777.683
2006-02-15,780.748
2006-02-16,783.777
2006-02-17,782.225
2006-02-20,780.357
2006-02-21,783.151
2006-02-22,786.43
2006-02-23,791.498
2006-02-24,794.891
2006-02-27,797.502
2006-02-28,791.923
2006-03-01,798.713
2006-03-02,798.637
2006-03-03,796.36
2006-03-06,792.833
2006-03-07,781.01
2006-03-08,777.906
2006-03-09,780.721
2006-03-10,784.68
2006-03-13,792.263
2006-03-14,800.655
2006-03-15,805.478
2006-03-16,807.317
2006-03-17,811.021
2006-03-20,812.476
2006-03-21,806.363
2006-03-22,812.225
2006-03-23,811.757
2006-03-24,816.688
2006-03-27,818.699
2006-03-28,818.644
2006-03-29,824.146
2006-03-30,830.097
2006-03-31,829.629
2006-04-03,831.583
2006-04-04,836.581
2006-04-05,839.31
2006-04-06,843.245
2006-04-07,835.612
2006-04-10,834.24
2006-04-11,826.689
2006-04-12,826.138
2006-04-13,828.33
2006-04-14,828.368
2006-04-17,830.884
2006-04-18,843.931
2006-04-19,853.764
2006-04-20,851.116
2006-04-21,853.059
2006-04-24,850.602
2006-04-25,851.483
2006-04-26,853.553
2006-04-27,851.489
2006-04-28,853.537
2006-05-01,855.113
2006-05-02,861.018
2006-05-03,860.274
2006-05-04,866.612
2006-05-05,876.783
2006-05-08,880.979
2006-05-09,882.413
2006-05-10,880.892
2006-05-11,872.435
2006-05-12,857.25
2006-05-15,840.831
2006-05-16,835.281
2006-05-17,822.343
2006-05-18,809.194
2006-05-19,808.791
2006-05-22,791.342
2006-05-23,797.725
2006-05-24,790.246
2006-05-25,800.741
2006-05-26,811.235
2006-05-29,814.22
2006-05-30,802.704
2006-05-31,808.282
2006-06-01,813.568
2006-06-02,821.207
2006-06-05,807.304
2006-06-06,790.893
2006-06-07,781.556
2006-06-08,764.332
2006-06-09,769.239
2006-06-12,755.236
2006-06-13,734.362
2006-06-14,739.731
2006-06-15,765.03
2006-06-16,764.733
2006-06-19,755.524
2006-06-20,752.413
2006-06-21,761.403
2006-06-22,762.6
2006-06-23,765.898
2006-06-26,769.226
2006-06-27,764.639
2006-06-28,761.384
2006-06-29,779.462
2006-06-30,796.583
2006-07-03,802.276
2006-07-04,804.51
2006-07-05,791.974
2006-07-06,793.308
2006-07-07,788.21
2006-07-10,784.248
2006-07-11,783.785
2006-07-12,774.778
2006-07-13,762.222
2006-07-14,752.696
2006-07-17,742.306
2006-07-18,735.579
2006-07-19,751.174
2006-07-20,747.428
2006-07-21,737.267
2006-07-24,746.756
2006-07-25,754.58
2006-07-26,753.011
2006-07-27,754.454
2006-07-28,764.258
2006-07-31,769.596
2006-08-01,763.698
2006-08-02,771.939
2006-08-03,772.445
2006-08-04,773.786
2006-08-07,766.301
2006-08-08,763.571
2006-08-09,762.121
2006-08-10,761.095
2006-08-11,757.315
2006-08-14,758.379
2006-08-15,770.355
2006-08-16,782.699
2006-08-17,785.052
2006-08-18,785.373
2006-08-21,783.252
2006-08-22,783.467
2006-08-23,778.77
2006-08-24,776.875
2006-08-25,775.984
2006-08-28,778.216
2006-08-29,783.09
2006-08-30,787.074
2006-08-31,789.14
2006-09-01,794.024
2006-09-04,798.969
2006-09-05,801.474
2006-09-06,789.595
2006-09-07,781.849
2006-09-08,781.662
2006-09-11,773.571
2006-09-12,781.557
2006-09-13,786.687
2006-09-14,786.837
2006-09-15,786.068
2006-09-18,788.041
2006-09-19,786.58
2006-09-20,788.637
2006-09-21,788.133
2006-09-22,782.171
2006-09-25,783.441
2006-09-26,787.603
2006-09-27,793.004
2006-09-28,794.383
2006-09-29,792.73
2006-10-02,790.924
2006-10-03,785.492
2006-10-04,790.864
2006-10-05,802.253
2006-10-06,796.871
2006-10-09,799.52
2006-10-10,800.223
2006-10-11,795.615
2006-10-12,804.473
2006-10-13,810.076
2006-10-16,819.266
2006-10-17,813.895
2006-10-18,814.695
2006-10-19,821.195
2006-10-20,819.001
2006-10-23,820.433
2006-10-24,821.985
2006-10-25,826.886
2006-10-26,833.776
2006-10-27,829.111
2006-10-30,826.985
2006-10-31,829.084
2006-11-01,823.663
2006-11-02,822.196
2006-11-03,823.318
2006-11-06,831.456
2006-11-07,837.283
2006-11-08,835.974
2006-11-09,833.626
2006-11-10,837.983
2006-11-13,836.543
2006-11-14,844.636
2006-11-15,849.123
2006-11-16,847.858
2006-11-17,844.988
2006-11-20,841.081
2006-11-21,845.219
2006-11-22,853.981
2006-11-23,854.51
2006-11-24,856.124
2006-11-27,844.944
2006-11-28,844.613
2006-11-29,856.852
2006-11-30,863.798
2006-12-01,864.565
2006-12-04,873.114
2006-12-05,875.679
2006-12-06,877.602
2006-12-07,876.165
2006-12-08,877.031
2006-12-11,875.152
2006-12-12,871.879
2006-12-13,873.435
2006-12-14,878.185
2006-12-15,876.678
2006-12-18,870.788
2006-12-19,870.133
2006-12-20,874.646
2006-12-21,870.973
2006-12-22,869.057
2006-12-25,868.352
2006-12-26,871.024
2006-12-27,878.059
2006-12-28,877.551
2006-12-29,875.723
2007-01-01,875.723
2007-01-02,880.629
2007-01-03,875.522
2007-01-04,871.856
2007-01-05,863.28
2007-01-08,865.467
2007-01-09,867.169
2007-01-10,864.311
2007-01-11,870.848
2007-01-12,879.087
2007-01-15,883.941
2007-01-16,882.6
2007-01-17,883.91
2007-01-18,878.532
2007-01-19,883.875
2007-01-22,882.763
2007-01-23,889.054
2007-01-24,894.852
2007-01-25,889.026
2007-01-26,887.4
2007-01-29,890.036
2007-01-30,894.136
2007-01-31,897.851
2007-02-01,907.475
2007-02-02,908.954
2007-02-05,909.193
2007-02-06,912.929
2007-02-07,916.989
2007-02-08,915.503
2007-02-09,912.523
2007-02-12,908.666
2007-02-13,914.676
2007-02-14,923.555
2007-02-15,927.647
2007-02-16,928.511
2007-02-19,930.823
2007-02-20,933.771
2007-02-21,934.843
2007-02-22,937.961
2007-02-23,940.761
2007-02-26,941.701
2007-02-27,913.539
2007-02-28,906.099
2007-03-01,901.45
2007-03-02,892.012
2007-03-05,870.262
2007-03-06,887.317
2007-03-07,891.475
2007-03-08,900.685
2007-03-09,902.209
2007-03-12,908.212
2007-03-13,894.95
2007-03-14,887.725
2007-03-15,897.816
2007-03-16,897.136
2007-03-19,906.218
2007-03-20,912.282
2007-03-21,922.15
2007-03-22,930.351
2007-03-23,931.237
2007-03-26,932.313
2007-03-27,928.656
2007-03-28,926.96
2007-03-29,928.491
2007-03-30,930.83
2007-04-02,933.274
2007-04-03,940.629
2007-04-04,945.121
2007-04-05,949.072
2007-04-06,948.777
2007-04-09,948.036
2007-04-10,953.707
2007-04-11,950.214
2007-04-12,954.888
2007-04-13,957.703
2007-04-16,967.287
2007-04-17,965.754
2007-04-18,964.599
2007-04-19,958.164
2007-04-20,965.533
2007-04-23,967.131
2007-04-24,963.922
2007-04-25,969.982
2007-04-26,971.825
2007-04-27,972.797
2007-04-30,965.625
2007-05-01,963.632
2007-05-02,973.964
2007-05-03,974.01
2007-05-04,980.023
2007-05-07,983.616
2007-05-08,979.189
2007-05-09,983.893
2007-05-10,973.246
2007-05-11,977.538
2007-05-14,974.245
2007-05-15,970.742
2007-05-16,971.699
2007-05-17,970.283
2007-05-18,976.305
2007-05-21,983.72
2007-05-22,989.404
2007-05-23,991.526
2007-05-24,979.119
2007-05-25,982.153
2007-05-28,984.288
2007-05-29,988.576
2007-05-30,990.407
2007-05-31,1000.0
2007-06-01,1006.482
2007-06-04,1010.017
2007-06-05,1007.935
2007-06-06,996.526
2007-06-07,979.275
2007-06-08,980.437
2007-06-11,982.252
2007-06-12,973.071
2007-06-13,979.206
2007-06-14,989.048
2007-06-15,999.97
2007-06-18,1001.273
2007-06-19,1001.765
2007-06-20,997.214
2007-06-21,997.262
2007-06-22,993.179
2007-06-25,985.933
2007-06-26,982.41
2007-06-27,986.737
2007-06-28,993.744
2007-06-29,996.653
2007-07-02,1009.205
2007-07-03,1014.72
2007-07-04,1016.939
2007-07-05,1018.224
2007-07-06,1023.634
2007-07-09,1027.05
2007-07-10,1018.231
2007-07-11,1019.724
2007-07-12,1032.19
2007-07-13,1035.852
2007-07-16,1031.41
2007-07-17,1030.141
2007-07-18,1027.174
2007-07-19,1033.774
2007-07-20,1026.837
2007-07-23,1024.787
2007-07-24,1008.652
2007-07-25,1000.572
2007-07-26,978.595
2007-07-27,962.629
2007-07-30,971.444
2007-07-31,972.957
2007-08-01,964.555
2007-08-02,971.868
2007-08-03,956.182
2007-08-06,954.592
2007-08-07,959.495
2007-08-08,976.674
2007-08-09,961.838
2007-08-10,948.549
2007-08-13,949.384
2007-08-14,935.338
2007-08-15,915.225
2007-08-16,899.308
2007-08-17,908.694
2007-08-20,917.883
2007-08-21,921.144
2007-08-22,936.763
2007-08-23,938.55
2007-08-24,949.231
2007-08-27,946.819
2007-08-28,928.951
2007-08-29,939.347
2007-08-30,941.422
2007-08-31,957.186
2007-09-03,959.483
2007-09-04,967.442
2007-09-05,957.974
2007-09-06,961.585
2007-09-07,950.606
2007-09-10,940.35
2007-09-11,954.204
2007-09-12,954.705
2007-09-13,954.34
2007-09-14,953.533
2007-09-17,943.857
2007-09-18,960.071
2007-09-19,976.772
2007-09-20,976.23
2007-09-21,979.023
2007-09-24,977.219
2007-09-25,975.984
2007-09-26,982.879
2007-09-27,992.756
2007-09-28,993.83
2007-10-01,1005.337
2007-10-02,1010.649
2007-10-03,1010.282
2007-10-04,1010.921
2007-10-05,1025.539
2007-10-08,1022.474
2007-10-09,1030.416
2007-10-10,1034.475
2007-10-11,1033.667
2007-10-12,1035.959
2007-10-15,1031.689
2007-10-16,1020.904
2007-10-17,1025.27
2007-10-18,1030.318
2007-10-19,1011.748
2007-10-22,1004.963
2007-10-23,1020.437
2007-10-24,1016.974
2007-10-25,1015.959
2007-10-26,1028.525
2007-10-29,1036.728
2007-10-30,1031.614
2007-10-31,1049.045
2007-11-01,1029.944
2007-11-02,1029.724
2007-11-05,1018.925
2007-11-06,1032.031
2007-11-07,1017.039
2007-11-08,1010.199
2007-11-09,993.894
2007-11-12,972.58
2007-11-13,985.476
2007-11-14,991.54
2007-11-15,976.521
2007-11-16,971.901
2007-11-19,948.275
2007-11-20,949.729
2007-11-21,932.354
2007-11-22,932.564
2007-11-23,945.856
2007-11-26,941.485
2007-11-27,943.627
2007-11-28,965.922
2007-11-29,970.609
2007-11-30,975.474
2007-12-03,970.811
2007-12-04,961.47
2007-12-05,970.201
2007-12-06,982.666
2007-12-07,986.706
2007-12-10,991.71
2007-12-11,977.244
2007-12-12,980.471
2007-12-13,967.723
2007-12-14,953.876
2007-12-17,929.098
2007-12-18,935.576
2007-12-19,935.311
2007-12-20,941.641
2007-12-21,958.243
2007-12-24,964.151
2007-12-25,965.227
2007-12-26,971.135
2007-12-27,962.379
2007-12-28,965.426
2007-12-31,962.515
2008-01-01,962.515
2008-01-02,957.041
2008-01-03,951.993
2008-01-04,927.144
2008-01-07,914.771
2008-01-08,905.231
2008-01-09,901.102
2008-01-10,901.47
2008-01-11,888.708
2008-01-14,899.83
2008-01-15,876.86
2008-01-16,858.082
2008-01-17,846.344
2008-01-18,842.173
2008-01-21,821.072
2008-01-22,815.137
2008-01-23,822.276
2008-01-24,844.854
2008-01-25,851.468
2008-01-28,856.208
2008-01-29,866.162
2008-01-30,858.924
2008-01-31,871.303
2008-02-01,891.356
2008-02-04,893.738
2008-02-05,866.621
2008-02-06,853.499
2008-02-07,852.539
2008-02-08,853.808
2008-02-11,856.574
2008-02-12,865.758
2008-02-13,876.102
2008-02-14,875.885
2008-02-15,871.781
2008-02-18,874.637
2008-02-19,881.953
2008-02-20,878.41
2008-02-21,880.409
2008-02-22,879.74
2008-02-25,895.027
2008-02-26,903.265
2008-02-27,909.889
2008-02-28,903.455
2008-02-29,886.547
2008-03-03,878.087
2008-03-04,871.506
2008-03-05,878.063
2008-03-06,867.692
2008-03-07,854.279
2008-03-10,832.121
2008-03-11,850.649
2008-03-12,856.963
2008-03-13,860.514
2008-03-14,847.251
2008-03-17,825.596
2008-03-18,849.03
2008-03-19,831.933
2008-03-20,832.787
2008-03-21,834.859
2008-03-24,848.895
2008-03-25,867.862
2008-03-26,872.589
2008-03-27,871.291
2008-03-28,867.243
2008-03-31,871.502
2008-04-01,885.415
2008-04-02,891.592
2008-04-03,895.391
2008-04-04,901.498
2008-04-07,903.934
2008-04-08,898.167
2008-04-09,889.243
2008-04-10,892.595
2008-04-11,881.58
2008-04-14,876.681
2008-04-15,880.931
2008-04-16,904.209
2008-04-17,900.219
2008-04-18,910.064
2008-04-21,914.525
2008-04-22,905.77
2008-04-23,908.005
2008-04-24,906.626
2008-04-25,917.567
2008-04-28,921.21
2008-04-29,914.452
2008-04-30,917.318
2008-05-01,921.005
2008-05-02,926.338
2008-05-05,929.699
2008-05-06,937.671
2008-05-07,930.563
2008-05-08,937.734
2008-05-09,933.1
2008-05-12,942.164
2008-05-13,945.669
2008-05-14,947.103
2008-05-15,957.549
2008-05-16,962.965
2008-05-19,963.993
2008-05-20,960.665
2008-05-21,953.591
2008-05-22,955.366
2008-05-23,948.069
2008-05-26,944.445
2008-05-27,946.631
2008-05-28,951.502
2008-05-29,954.743
2008-05-30,961.647
2008-06-02,957.682
2008-06-03,954.372
2008-06-04,954.753
2008-06-05,968.057
2008-06-06,956.503
2008-06-09,949.35
2008-06-10,934.597
2008-06-11,925.191
2008-06-12,921.346
2008-06-13,932.112
2008-06-16,941.051
2008-06-17,945.598
2008-06-18,939.504
2008-06-19,939.996
2008-06-20,929.607
2008-06-23,923.607
2008-06-24,913.36
2008-06-25,919.59
2008-06-26,906.733
2008-06-27,907.06
2008-06-30,904.012
2008-07-01,899.001
2008-07-02,878.882
2008-07-03,866.734
2008-07-04,865.581
2008-07-07,861.364
2008-07-08,862.199
2008-07-09,858.213
2008-07-10,860.339
2008-07-11,859.924
2008-07-14,857.128
2008-07-15,851.27
2008-07-16,860.429
2008-07-17,867.897
2008-07-18,864.659
2008-07-21,873.004
2008-07-22,878.772
2008-07-23,879.13
2008-07-24,863.539
2008-07-25,864.638
2008-07-28,858.151
2008-07-29,863.115
2008-07-30,875.713
2008-07-31,873.641
2008-08-01,867.819
2008-08-04,851.322
2008-08-05,855.605
2008-08-06,865.228
2008-08-07,856.459
2008-08-08,860.238
2008-08-11,866.532
2008-08-12,858.255
2008-08-13,856.721
2008-08-14,861.838
2008-08-15,859.158
2008-08-18,853.327
2008-08-19,842.348
2008-08-20,848.511
2008-08-21,853.272
2008-08-22,857.393
2008-08-25,848.05
2008-08-26,846.437
2008-08-27,854.094
2008-08-28,863.554
2008-08-29,864.45
2008-09-01,859.079
2008-09-02,848.481
2008-09-03,839.385
2008-09-04,816.057
2008-09-05,808.872
2008-09-08,817.032
2008-09-09,788.598
2008-09-10,791.671
2008-09-11,788.213
2008-09-12,800.345
2008-09-15,773.745
2008-09-16,771.339
2008-09-17,751.139
2008-09-18,771.589
2008-09-19,806.741
2008-09-22,792.321
2008-09-23,780.677
2008-09-24,772.522
2008-09-25,776.25
2008-09-26,765.907
2008-09-29,718.542
2008-09-30,725.996
2008-10-01,718.872
2008-10-02,683.248
2008-10-03,669.741
2008-10-06,629.954
2008-10-07,604.921
2008-10-08,584.416
2008-10-09,561.525
2008-10-10,547.044
2008-10-13,593.028
2008-10-14,598.518
2008-10-15,554.934
2008-10-16,554.437
2008-10-17,558.158
2008-10-20,578.549
2008-10-21,568.19
2008-10-22,534.83
2008-10-23,520.849
2008-10-24,499.533
2008-10-27,473.238
2008-10-28,497.993
2008-10-29,520.625
2008-10-30,543.894
2008-10-31,554.984
2008-11-03,559.929
2008-11-04,580.566
2008-11-05,565.291
2008-11-06,536.995
2008-11-07,541.067
2008-11-10,541.394
2008-11-11,523.896
2008-11-12,499.904
2008-11-13,516.751
2008-11-14,500.069
2008-11-17,492.321
2008-11-18,487.219
2008-11-19,462.062
2008-11-20,435.142
2008-11-21,448.462
2008-11-24,473.672
2008-11-25,481.627
2008-11-26,496.625
2008-11-27,500.427
2008-11-28,504.053
2008-12-01,467.893
2008-12-02,477.427
2008-12-03,484.108
2008-12-04,474.851
2008-12-05,482.712
2008-12-08,504.684
2008-12-09,499.133
2008-12-10,509.073
2008-12-11,500.973
2008-12-12,503.654
2008-12-15,502.539
2008-12-16,518.627
2008-12-17,528.805
2008-12-18,524.101
2008-12-19,519.486
2008-12-22,510.197
2008-12-23,507.493
2008-12-24,508.196
2008-12-25,508.969
2008-12-26,513.61
2008-12-29,513.917
2008-12-30,525.053
2008-12-31,532.275
2009-01-01,532.275
2009-01-02,544.764
2009-01-05,545.158
2009-01-06,551.553
2009-01-07,543.171
2009-01-08,544.805
2009-01-09,533.875
2009-01-12,522.039
2009-01-13,517.477
2009-01-14,503.317
2009-01-15,505.663
2009-01-16,513.542
2009-01-19,511.254
2009-01-20,487.739
2009-01-21,500.579
2009-01-22,495.599
2009-01-23,492.425
2009-01-26,499.621
2009-01-27,506.497
2009-01-28,520.29
2009-01-29,508.25
2009-01-30,500.557
2009-02-02,497.932
2009-02-03,504.128
2009-02-04,506.436
2009-02-05,510.55
2009-02-06,521.763
2009-02-09,522.834
2009-02-10,507.858
2009-02-11,507.241
2009-02-12,506.481
2009-02-13,508.693
2009-02-16,507.019
2009-02-17,489.454
2009-02-18,483.409
2009-02-19,480.378
2009-02-20,472.475
2009-02-23,461.38
2009-02-24,468.28
2009-02-25,463.996
2009-02-26,459.502
2009-02-27,457.041
2009-03-02,435.207
2009-03-03,430.241
2009-03-04,441.876
2009-03-05,429.679
2009-03-06,426.921
2009-03-09,418.942
2009-03-10,437.413
2009-03-11,441.067
2009-03-12,453.737
2009-03-13,459.9
2009-03-16,460.354
2009-03-17,469.361
2009-03-18,477.696
2009-03-19,486.596
2009-03-20,475.394
2009-03-23,498.946
2009-03-24,493.432
2009-03-25,500.304
2009-03-26,514.543
2009-03-27,503.233
2009-03-30,488.232
2009-03-31,493.117
2009-04-01,499.888
2009-04-02,521.185
2009-04-03,525.556
2009-04-06,519.299
2009-04-07,507.117
2009-04-08,511.57
2009-04-09,532.052
2009-04-10,531.977
2009-04-13,533.4
2009-04-14,531.181
2009-04-15,533.709
2009-04-16,543.986
2009-04-17,548.694
2009-04-20,527.685
2009-04-21,535.3
2009-04-22,539.937
2009-04-23,541.854
2009-04-24,553.572
2009-04-27,548.241
2009-04-28,545.339
2009-04-29,561.493
2009-04-30,564.42
2009-05-01,566.0
2009-05-04,583.337
2009-05-05,584.915
2009-05-06,587.635
2009-05-07,583.613
2009-05-08,596.441
2009-05-11,590.832
2009-05-12,588.429
2009-05-13,570.282
2009-05-14,574.151
2009-05-15,576.079
2009-05-18,587.695
2009-05-19,595.443
2009-05-20,599.499
2009-05-21,590.947
2009-05-22,592.2
2009-05-25,593.254
2009-05-26,606.47
2009-05-27,603.128
2009-05-28,603.955
2009-05-29,614.422
2009-06-01,632.607
2009-06-02,639.393
2009-06-03,631.231
2009-06-04,635.136
2009-06-05,632.127
2009-06-08,625.365
2009-06-09,633.348
2009-06-10,635.568
2009-06-11,641.662
2009-06-12,638.936
2009-06-15,624.49
2009-06-16,616.146
2009-06-17,614.938
2009-06-18,616.299
2009-06-19,619.301
2009-06-22,601.221
2009-06-23,598.39
2009-06-24,608.106
2009-06-25,617.379
2009-06-26,624.874
2009-06-29,626.228
2009-06-30,623.811
2009-07-01,630.545
2009-07-02,615.7
2009-07-03,614.566
2009-07-06,606.736
2009-07-07,600.081
2009-07-08,592.447
2009-07-09,595.953
2009-07-10,595.062
2009-07-13,599.744
2009-07-14,608.269
2009-07-15,625.424
2009-07-16,631.614
2009-07-17,631.53
2009-07-20,641.198
2009-07-21,646.026
2009-07-22,648.526
2009-07-23,661.157
2009-07-24,663.447
2009-07-27,664.858
2009-07-28,662.661
2009-07-29,658.551
2009-07-30,666.469
2009-07-31,671.477
2009-08-03,686.147
2009-08-04,687.889
2009-08-05,684.44
2009-08-06,679.877
2009-08-07,683.609
2009-08-10,683.556
2009-08-11,678.481
2009-08-12,684.539
2009-08-13,693.836
2009-08-14,688.496
2009-08-17,668.209
2009-08-18,675.916
2009-08-19,679.97
2009-08-20,688.486
2009-08-21,698.611
2009-08-24,702.968
2009-08-25,704.243
2009-08-26,702.177
2009-08-27,700.668
2009-08-28,705.271
2009-08-31,698.401
2009-09-01,686.799
2009-09-02,682.159
2009-09-03,689.744
2009-09-04,698.161
2009-09-07,703.74
2009-09-08,714.729
2009-09-09,722.882
2009-09-10,731.169
2009-09-11,733.228
2009-09-14,732.921
2009-09-15,737.023
2009-09-16,749.868
2009-09-17,751.264
2009-09-18,749.746
2009-09-21,744.93
2009-09-22,753.576
2009-09-23,749.163
2009-09-24,737.013
2009-09-25,733.318
2009-09-28,741.647
2009-09-29,741.242
2009-09-30,743.167
2009-10-01,724.581
2009-10-02,714.426
2009-10-05,723.421
2009-10-06,739.219
2009-10-07,741.175
2009-10-08,752.359
2009-10-09,756.429
2009-10-12,758.375
2009-10-13,757.974
2009-10-14,771.093
2009-10-15,772.333
2009-10-16,765.542
2009-10-19,773.352
2009-10-20,768.564
2009-10-21,764.256
2009-10-22,765.275
2009-10-23,758.005
2009-10-26,749.32
2009-10-27,738.56
2009-10-28,716.853
2009-10-29,730.246
2009-10-30,718.763
2009-11-02,718.707
2009-11-03,722.531
2009-11-04,727.168
2009-11-05,738.945
2009-11-06,740.739
2009-11-09,755.072
2009-11-10,752.237
2009-11-11,756.051
2009-11-12,745.57
2009-11-13,751.633
2009-11-16,766.61
2009-11-17,761.396
2009-11-18,759.773
2009-11-19,744.893
2009-11-20,741.538
2009-11-23,752.497
2009-11-24,748.243
2009-11-25,753.364
2009-11-26,746.685
2009-11-27,737.977
2009-11-30,738.75
2009-12-01,755.991
2009-12-02,761.288
2009-12-03,757.832
2009-12-04,760.474
2009-12-07,760.52
2009-12-08,752.592
2009-12-09,750.697
2009-12-10,751.206
2009-12-11,753.035
2009-12-14,762.493
2009-12-15,760.393
2009-12-16,766.056
2009-12-17,754.41
2009-12-18,756.318
2009-12-21,763.894
2009-12-22,767.567
2009-12-23,775.436
2009-12-24,778.15
2009-12-25,777.963
2009-12-28,779.811
2009-12-29,781.145
2009-12-30,777.754
2009-12-31,774.897
2010-01-01,774.897
2010-01-04,793.528
2010-01-05,798.007
2010-01-06,800.954
2010-01-07,802.473
2010-01-08,807.341
2010-01-11,812.092
2010-01-12,802.565
2010-01-13,806.677
2010-01-14,810.979
2010-01-15,803.213
2010-01-18,803.638
2010-01-19,808.535
2010-01-20,797.519
2010-01-21,785.544
2010-01-22,773.898
2010-01-25,774.669
2010-01-26,769.028
2010-01-27,767.757
2010-01-28,761.127
2010-01-29,752.586
2010-02-01,760.008
2010-02-02,771.855
2010-02-03,768.867
2010-02-04,744.1
2010-02-05,737.243
2010-02-08,731.746
2010-02-09,739.697
2010-02-10,741.168
2010-02-11,751.184
2010-02-12,754.733
2010-02-15,754.087
2010-02-16,765.759
2010-02-17,772.387
2010-02-18,775.674
2010-02-19,772.821
2010-02-22,776.183
2010-02-23,767.384
2010-02-24,770.027
2010-02-25,765.929
2010-02-26,771.08
2010-03-01,782.424
2010-03-02,791.721
2010-03-03,797.427
2010-03-04,796.984
2010-03-05,809.144
2010-03-08,811.688
2010-03-09,812.601
2010-03-10,819.093
2010-03-11,821.938
2010-03-12,825.486
2010-03-15,821.268
2010-03-16,828.736
2010-03-17,836.495
2010-03-18,831.299
2010-03-19,823.812
2010-03-22,829.607
2010-03-23,837.566
2010-03-24,828.076
2010-03-25,825.637
2010-03-26,827.101
2010-03-29,833.306
2010-03-30,834.133
2010-03-31,832.536
2010-04-01,842.471
2010-04-02,842.715
2010-04-05,852.547
2010-04-06,856.421
2010-04-07,854.996
2010-04-08,853.348
2010-04-09,861.586
2010-04-12,865.232
2010-04-13,862.505
2010-04-14,876.533
2010-04-15,880.029
2010-04-16,868.99
2010-04-19,859.64
2010-04-20,870.772
2010-04-21,873.689
2010-04-22,876.323
2010-04-23,884.821
2010-04-26,887.672
2010-04-27,870.507
2010-04-28,861.574
2010-04-29,873.986
2010-04-30,864.29
2010-05-03,871.012
2010-05-04,845.802
2010-05-05,832.172
2010-05-06,808.543
2010-05-07,782.757
2010-05-10,823.308
2010-05-11,822.862
2010-05-12,841.317
2010-05-13,838.847
2010-05-14,819.36
2010-05-17,810.125
2010-05-18,802.688
2010-05-19,786.861
2010-05-20,757.189
2010-05-21,766.003
2010-05-24,760.934
2010-05-25,749.112
2010-05-26,757.091
2010-05-27,783.916
2010-05-28,780.369
2010-05-31,781.817
2010-06-01,767.676
2010-06-02,778.672
2010-06-03,790.282
2010-06-04,764.567
2010-06-07,745.426
2010-06-08,744.49
2010-06-09,750.414
2010-06-10,770.678
2010-06-11,778.578
2010-06-14,788.452
2010-06-15,802.171
2010-06-16,801.74
2010-06-17,800.864
2010-06-18,803.849
2010-06-21,803.993
2010-06-22,791.415
2010-06-23,786.08
2010-06-24,776.383
2010-06-25,780.967
2010-06-28,780.654
2010-06-29,752.648
2010-06-30,747.304
2010-07-01,741.858
2010-07-02,741.541
2010-07-05,741.212
2010-07-06,746.034
2010-07-07,760.566
2010-07-08,769.642
2010-07-09,776.635
2010-07-12,772.146
2010-07-13,787.981
2010-07-14,790.247
2010-07-15,788.361
2010-07-16,769.744
2010-07-19,768.032
2010-07-20,773.825
2010-07-21,770.545
2010-07-22,788.377
2010-07-23,801.116
2010-07-26,815.265
2010-07-27,810.772
2010-07-28,804.758
2010-07-29,805.003
2010-07-30,804.091
2010-08-02,819.867
2010-08-03,819.069
2010-08-04,821.929
2010-08-05,820.497
2010-08-06,820.5
2010-08-09,826.813
2010-08-10,812.34
2010-08-11,786.032
2010-08-12,779.977
2010-08-13,777.292
2010-08-16,781.65
2010-08-17,793.435
2010-08-18,795.361
2010-08-19,785.837
2010-08-20,777.965
2010-08-23,773.724
2010-08-24,762.638
2010-08-25,763.095
2010-08-26,764.708
2010-08-27,777.632
2010-08-30,771.121
2010-08-31,768.577
2010-09-01,791.514
2010-09-02,801.084
2010-09-03,811.872
2010-09-06,815.737
2010-09-07,804.953
2010-09-08,809.465
2010-09-09,812.93
2010-09-10,815.275
2010-09-13,830.93
2010-09-14,832.946
2010-09-15,834.027
