Date,WORLD SMALL GROWTH Small Cap
2010-09-16,826.909
2010-09-17,830.262
2010-09-20,843.714
2010-09-21,842.169
2010-09-22,839.712
2010-09-23,834.582
2010-09-24,851.334
2010-09-27,852.788
2010-09-28,858.586
2010-09-29,862.402
2010-09-30,859.85
2010-10-01,863.679
2010-10-04,854.752
2010-10-05,872.623
2010-10-06,873.093
2010-10-07,873.699
2010-10-08,880.177
2010-10-11,882.962
2010-10-12,882.098
2010-10-13,895.165
2010-10-14,897.174
2010-10-15,893.91
2010-10-18,895.953
2010-10-19,877.996
2010-10-20,887.148
2010-10-21,887.351
2010-10-22,892.207
2010-10-25,901.29
2010-10-26,897.832
2010-10-27,891.422
2010-10-28,893.129
2010-10-29,897.744
2010-11-01,897.785
2010-11-02,908.242
2010-11-03,908.887
2010-11-04,929.685
2010-11-05,933.544
2010-11-08,935.481
2010-11-09,932.097
2010-11-10,930.185
2010-11-11,928.709
2010-11-12,916.267
2010-11-15,916.015
2010-11-16,898.726
2010-11-17,902.54
2010-11-18,918.948
2010-11-19,922.242
2010-11-22,926.75
2010-11-23,914.457
2010-11-24,928.08
2010-11-25,930.989
2010-11-26,924.117
2010-11-29,918.23
2010-11-30,914.098
2010-12-01,931.262
2010-12-02,946.918
2010-12-03,958.422
2010-12-06,962.683
2010-12-07,966.792
2010-12-08,962.025
2010-12-09,964.6
2010-12-10,970.947
2010-12-13,975.081
2010-12-14,976.052
2010-12-15,972.262
2010-12-16,973.987
2010-12-17,978.043
2010-12-20,979.695
2010-12-21,988.409
2010-12-22,988.083
2010-12-23,988.62
2010-12-24,988.392
2010-12-27,988.699
2010-12-28,988.988
2010-12-29,995.52
2010-12-30,997.639
2010-12-31,999.07
2011-01-03,1007.16
2011-01-04,1001.264
2011-01-05,1001.267
2011-01-06,998.16
2011-01-07,996.413
2011-01-10,997.432
2011-01-11,1004.289
2011-01-12,1014.282
2011-01-13,1017.581
2011-01-14,1019.282
2011-01-17,1018.78
2011-01-18,1024.8
2011-01-19,1013.055
2011-01-20,994.291
2011-01-21,992.766
2011-01-24,998.757
2011-01-25,996.916
2011-01-26,1010.7
2011-01-27,1013.784
2011-01-28,999.036
2011-01-31,1004.532
2011-02-01,1024.098
2011-02-02,1025.12
2011-02-03,1026.695
2011-02-04,1031.485
2011-02-07,1040.863
2011-02-08,1046.09
2011-02-09,1040.485
2011-02-10,1039.642
2011-02-11,1045.315
2011-02-14,1053.256
2011-02-15,1048.872
2011-02-16,1055.086
2011-02-17,1060.254
2011-02-18,1061.668
2011-02-21,1059.232
2011-02-22,1037.164
2011-02-23,1025.537
2011-02-24,1024.539
2011-02-25,1043.843
2011-02-28,1049.312
2011-03-01,1041.078
2011-03-02,1043.22
2011-03-03,1057.754
2011-03-04,1059.509
2011-03-07,1048.987
2011-03-08,1051.048
2011-03-09,1048.065
2011-03-10,1023.4
2011-03-11,1024.761
2011-03-14,1010.774
2011-03-15,987.699
2011-03-16,986.827
2011-03-17,997.284
2011-03-18,1008.928
2011-03-21,1030.101
2011-03-22,1032.123
2011-03-23,1032.841
2011-03-24,1042.832
2011-03-25,1048.264
2011-03-28,1045.009
2011-03-29,1051.097
2011-03-30,1064.04
2011-03-31,1068.436
2011-04-01,1070.813
2011-04-04,1077.898
2011-04-05,1080.758
2011-04-06,1080.0
2011-04-07,1074.094
2011-04-08,1076.11
2011-04-11,1070.06
2011-04-12,1054.313
2011-04-13,1062.112
2011-04-14,1065.826
2011-04-15,1069.695
2011-04-18,1052.326
2011-04-19,1057.809
2011-04-20,1080.509
2011-04-21,1092.602
2011-04-22,1092.972
2011-04-25,1091.035
2011-04-26,1096.212
2011-04-27,1100.174
2011-04-28,1108.924
2011-04-29,1113.578
2011-05-02,1108.772
2011-05-03,1093.923
2011-05-04,1083.447
2011-05-05,1075.925
2011-05-06,1080.901
2011-05-09,1086.234
2011-05-10,1098.823
2011-05-11,1087.518
2011-05-12,1083.806
2011-05-13,1074.531
2011-05-16,1062.638
2011-05-17,1054.604
2011-05-18,1070.78
2011-05-19,1073.894
2011-05-20,1069.544
2011-05-23,1049.285
2011-05-24,1050.352
2011-05-25,1057.946
2011-05-26,1068.971
2011-05-27,1079.547
2011-05-30,1081.25
2011-05-31,1092.23
2011-06-01,1075.939
2011-06-02,1070.758
2011-06-03,1062.259
2011-06-06,1049.755
2011-06-07,1052.755
2011-06-08,1038.03
2011-06-09,1044.176
2011-06-10,1028.424
2011-06-13,1024.356
2011-06-14,1041.428
2011-06-15,1025.909
2011-06-16,1014.282
2011-06-17,1015.833
2011-06-20,1016.769
2011-06-21,1039.491
2011-06-22,1038.405
2011-06-23,1030.095
2011-06-24,1025.171
2011-06-27,1027.536
2011-06-28,1042.734
2011-06-29,1055.196
2011-06-30,1068.615
2011-07-01,1079.973
2011-07-04,1084.694
2011-07-05,1087.107
2011-07-06,1088.157
2011-07-07,1098.708
2011-07-08,1093.197
2011-07-11,1067.271
2011-07-12,1061.3
2011-07-13,1075.647
2011-07-14,1063.56
2011-07-15,1066.419
2011-07-18,1051.918
2011-07-19,1071.175
2011-07-20,1072.365
2011-07-21,1081.824
2011-07-22,1090.273
2011-07-25,1082.474
2011-07-26,1081.164
2011-07-27,1056.664
2011-07-28,1049.374
2011-07-29,1045.539
2011-08-01,1040.885
2011-08-02,1014.203
2011-08-03,1011.857
2011-08-04,954.563
2011-08-05,932.582
2011-08-08,869.274
2011-08-09,904.45
2011-08-10,886.99
2011-08-11,918.302
2011-08-12,929.954
2011-08-15,953.295
2011-08-16,940.065
2011-08-17,939.667
2011-08-18,889.719
2011-08-19,877.026
2011-08-22,875.665
2011-08-23,902.775
2011-08-24,908.773
2011-08-25,896.569
2011-08-26,913.42
2011-08-29,943.83
2011-08-30,952.42
2011-08-31,960.428
2011-09-01,949.183
2011-09-02,926.616
2011-09-05,914.247
2011-09-06,905.003
2011-09-07,934.076
2011-09-08,929.175
2011-09-09,903.371
2011-09-12,895.197
2011-09-13,908.717
2011-09-14,917.574
2011-09-15,932.295
2011-09-16,938.302
2011-09-19,922.936
2011-09-20,915.491
2011-09-21,895.529
2011-09-22,854.988
2011-09-23,857.273
2011-09-26,860.916
2011-09-27,887.143
2011-09-28,867.281
2011-09-29,869.656
2011-09-30,848.911
2011-10-03,816.472
2011-10-04,827.363
2011-10-05,842.998
2011-10-06,866.784
2011-10-07,863.554
2011-10-10,888.579
2011-10-11,895.114
2011-10-12,909.499
2011-10-13,909.267
2011-10-14,922.544
2011-10-17,907.099
2011-10-18,914.866
2011-10-19,905.793
2011-10-20,899.497
2011-10-21,918.946
2011-10-24,945.237
2011-10-25,929.991
2011-10-26,937.338
2011-10-27,978.302
2011-10-28,980.648
2011-10-31,953.663
2011-11-01,920.592
2011-11-02,935.435
2011-11-03,953.483
2011-11-04,954.73
2011-11-07,952.151
2011-11-08,959.661
2011-11-09,928.404
2011-11-10,925.772
2011-11-11,948.456
2011-11-14,941.211
2011-11-15,943.191
2011-11-16,931.728
2011-11-17,917.063
2011-11-18,911.313
2011-11-21,890.009
2011-11-22,886.591
2011-11-23,864.244
2011-11-24,863.105
2011-11-25,856.475
2011-11-28,888.469
2011-11-29,893.071
2011-11-30,931.646
2011-12-01,928.273
2011-12-02,931.387
2011-12-05,943.989
2011-12-06,936.791
2011-12-07,936.528
2011-12-08,916.312
2011-12-09,930.227
2011-12-12,915.418
2011-12-13,901.122
2011-12-14,881.053
2011-12-15,884.58
2011-12-16,892.231
2011-12-19,879.411
2011-12-20,906.97
2011-12-21,906.381
2011-12-22,910.833
2011-12-23,916.488
2011-12-26,916.593
2011-12-27,919.176
2011-12-28,903.864
2011-12-29,911.311
2011-12-30,915.157
2012-01-02,916.78
2012-01-03,930.553
2012-01-04,926.213
2012-01-05,926.365
2012-01-06,924.475
2012-01-09,928.223
2012-01-10,940.199
2012-01-11,941.523
2012-01-12,945.888
2012-01-13,940.757
2012-01-16,941.775
2012-01-17,947.308
2012-01-18,960.276
2012-01-19,968.929
2012-01-20,969.567
2012-01-23,972.436
2012-01-24,971.435
2012-01-25,980.432
2012-01-26,984.676
2012-01-27,990.28
2012-01-30,983.441
2012-01-31,985.942
2012-02-01,1004.478
2012-02-02,1008.917
2012-02-03,1021.614
2012-02-06,1023.153
2012-02-07,1023.645
2012-02-08,1024.612
2012-02-09,1025.427
2012-02-10,1014.897
2012-02-13,1024.779
2012-02-14,1020.021
2012-02-15,1019.245
2012-02-16,1025.754
2012-02-17,1027.337
2012-02-20,1031.804
2012-02-21,1028.474
2012-02-22,1026.238
2012-02-23,1035.651
2012-02-24,1039.468
2012-02-27,1037.335
2012-02-28,1038.049
2012-02-29,1030.891
2012-03-01,1034.914
2012-03-02,1025.673
2012-03-05,1019.065
2012-03-06,996.081
2012-03-07,1004.34
2012-03-08,1020.949
2012-03-09,1027.204
2012-03-12,1022.263
2012-03-13,1037.285
2012-03-14,1029.361
2012-03-15,1035.965
2012-03-16,1039.05
2012-03-19,1043.434
2012-03-20,1033.329
2012-03-21,1033.378
2012-03-22,1025.775
2012-03-23,1033.066
2012-03-26,1049.475
2012-03-27,1046.485
2012-03-28,1037.727
2012-03-29,1033.769
2012-03-30,1037.95
2012-04-02,1047.592
2012-04-03,1045.164
2012-04-04,1023.039
2012-04-05,1021.199
2012-04-06,1020.851
2012-04-09,1010.634
2012-04-10,990.703
2012-04-11,1000.295
2012-04-12,1018.281
2012-04-13,1008.911
2012-04-16,1004.146
2012-04-17,1018.613
2012-04-18,1019.234
2012-04-19,1016.43
2012-04-20,1018.88
2012-04-23,1003.256
2012-04-24,1004.947
2012-04-25,1020.942
2012-04-26,1031.1
2012-04-27,1038.123
2012-04-30,1033.611
2012-05-01,1034.345
2012-05-02,1035.832
2012-05-03,1024.138
2012-05-04,1006.867
2012-05-07,1001.069
2012-05-08,991.818
2012-05-09,984.313
2012-05-10,989.348
2012-05-11,989.052
2012-05-14,971.993
2012-05-15,964.413
2012-05-16,956.089
2012-05-17,941.845
2012-05-18,928.768
2012-05-21,945.325
2012-05-22,950.301
2012-05-23,946.202
2012-05-24,946.773
2012-05-25,945.818
2012-05-28,948.066
2012-05-29,960.486
2012-05-30,942.289
2012-05-31,939.571
2012-06-01,913.754
2012-06-04,909.857
2012-06-05,920.902
2012-06-06,941.177
2012-06-07,942.519
2012-06-08,942.157
2012-06-11,932.035
2012-06-12,936.761
2012-06-13,929.912
2012-06-14,934.094
2012-06-15,945.503
2012-06-18,951.799
2012-06-19,964.309
2012-06-20,966.456
2012-06-21,945.818
2012-06-22,946.534
2012-06-25,931.989
2012-06-26,932.63
2012-06-27,941.706
2012-06-28,939.527
2012-06-29,970.217
2012-07-02,977.832
2012-07-03,990.413
2012-07-04,990.828
2012-07-05,988.37
2012-07-06,974.784
2012-07-09,970.241
2012-07-10,962.307
2012-07-11,957.292
2012-07-12,950.983
2012-07-13,964.831
2012-07-16,963.319
2012-07-17,964.093
2012-07-18,970.275
2012-07-19,978.819
2012-07-20,966.884
2012-07-23,946.989
2012-07-24,939.083
2012-07-25,941.371
2012-07-26,958.066
2012-07-27,975.027
2012-07-30,973.861
2012-07-31,969.604
2012-08-01,959.708
2012-08-02,951.841
2012-08-03,969.297
2012-08-06,980.055
2012-08-07,989.191
2012-08-08,988.617
2012-08-09,992.318
2012-08-10,992.98
2012-08-13,990.593
2012-08-14,989.318
2012-08-15,993.913
2012-08-16,1002.515
2012-08-17,1008.155
2012-08-20,1005.0
2012-08-21,1010.217
2012-08-22,1006.668
2012-08-23,1006.35
2012-08-24,1004.853
2012-08-27,1004.825
2012-08-28,1005.682
2012-08-29,1007.217
2012-08-30,997.048
2012-08-31,1004.799
2012-09-03,1005.781
2012-09-04,1010.62
2012-09-05,1008.597
2012-09-06,1026.218
2012-09-07,1037.567
2012-09-10,1035.437
2012-09-11,1037.401
2012-09-12,1042.276
2012-09-13,1050.681
2012-09-14,1067.032
2012-09-17,1061.042
2012-09-18,1056.272
2012-09-19,1058.858
2012-09-20,1051.087
2012-09-21,1056.215
2012-09-24,1048.843
2012-09-25,1041.349
2012-09-26,1029.9
2012-09-27,1042.11
2012-09-28,1039.603
2012-10-01,1040.866
2012-10-02,1041.327
2012-10-03,1036.876
2012-10-04,1046.093
2012-10-05,1048.767
2012-10-08,1042.71
2012-10-09,1030.889
2012-10-10,1025.228
2012-10-11,1028.453
2012-10-12,1025.493
2012-10-15,1029.296
2012-10-16,1040.657
2012-10-17,1049.603
2012-10-18,1047.277
2012-10-19,1033.708
2012-10-22,1032.184
2012-10-23,1023.585
2012-10-24,1020.535
2012-10-25,1025.295
2012-10-26,1022.236
2012-10-29,1020.997
2012-10-30,1022.254
2012-10-31,1026.717
2012-11-01,1040.39
2012-11-02,1029.46
2012-11-05,1031.093
2012-11-06,1036.951
2012-11-07,1023.484
2012-11-08,1012.972
2012-11-09,1011.906
2012-11-12,1009.016
2012-11-13,1004.677
2012-11-14,991.322
2012-11-15,986.066
2012-11-16,988.55
2012-11-19,1008.516
2012-11-20,1009.512
2012-11-21,1012.474
2012-11-22,1016.312
2012-11-23,1026.12
2012-11-26,1025.871
2012-11-27,1025.51
2012-11-28,1028.068
2012-11-29,1038.094
2012-11-30,1036.927
2012-12-03,1035.978
2012-12-04,1036.806
2012-12-05,1034.612
2012-12-06,1037.624
2012-12-07,1037.432
2012-12-10,1040.344
2012-12-11,1047.716
2012-12-12,1048.09
2012-12-13,1042.947
2012-12-14,1041.805
2012-12-17,1048.803
2012-12-18,1060.876
2012-12-19,1063.523
2012-12-20,1064.672
2012-12-21,1057.329
2012-12-24,1054.824
2012-12-25,1055.227
2012-12-26,1050.748
2012-12-27,1051.959
2012-12-28,1047.974
2012-12-31,1061.247
2013-01-01,1061.329
2013-01-02,1085.131
2013-01-03,1083.414
2013-01-04,1087.327
2013-01-07,1088.454
2013-01-08,1085.315
2013-01-09,1090.545
2013-01-10,1094.845
2013-01-11,1096.305
2013-01-14,1095.137
2013-01-15,1100.014
2013-01-16,1097.257
2013-01-17,1103.582
2013-01-18,1105.728
2013-01-21,1106.517
2013-01-22,1111.109
2013-01-23,1109.607
2013-01-24,1112.085
2013-01-25,1120.827
2013-01-28,1118.038
2013-01-29,1116.486
2013-01-30,1112.148
2013-01-31,1116.756
2013-02-01,1127.209
2013-02-04,1116.248
2013-02-05,1120.024
2013-02-06,1125.582
2013-02-07,1122.356
2013-02-08,1128.891
2013-02-11,1123.751
2013-02-12,1128.816
2013-02-13,1130.122
2013-02-14,1130.553
2013-02-15,1127.759
2013-02-18,1127.789
2013-02-19,1137.393
2013-02-20,1124.443
2013-02-21,1110.762
2013-02-22,1119.774
2013-02-25,1107.175
2013-02-26,1106.939
2013-02-27,1116.876
2013-02-28,1120.561
2013-03-01,1118.03
2013-03-04,1119.355
2013-03-05,1132.63
2013-03-06,1137.04
2013-03-07,1140.129
2013-03-08,1144.856
2013-03-11,1147.023
2013-03-12,1146.09
2013-03-13,1146.762
2013-03-14,1156.63
2013-03-15,1162.025
2013-03-18,1154.659
2013-03-19,1150.095
2013-03-20,1156.866
2013-03-21,1153.744
2013-03-22,1154.681
2013-03-25,1153.491
2013-03-26,1157.789
2013-03-27,1158.61
2013-03-28,1163.001
2013-03-29,1162.68
2013-04-01,1149.784
2013-04-02,1146.723
2013-04-03,1135.04
2013-04-04,1133.598
2013-04-05,1131.097
2013-04-08,1138.656
2013-04-09,1140.76
2013-04-10,1155.78
2013-04-11,1161.907
2013-04-12,1156.518
2013-04-15,1124.974
2013-04-16,1133.833
2013-04-17,1119.647
2013-04-18,1113.394
2013-04-19,1120.994
2013-04-22,1125.579
2013-04-23,1139.131
2013-04-24,1145.682
2013-04-25,1157.991
2013-04-26,1155.986
2013-04-29,1162.501
2013-04-30,1171.472
2013-05-01,1158.122
2013-05-02,1164.579
2013-05-03,1176.38
2013-05-06,1178.862
2013-05-07,1187.841
2013-05-08,1197.529
2013-05-09,1194.608
2013-05-10,1198.214
2013-05-13,1198.258
2013-05-14,1208.244
2013-05-15,1206.072
2013-05-16,1203.936
2013-05-17,1210.519
2013-05-20,1214.74
2013-05-21,1215.91
2013-05-22,1201.972
2013-05-23,1191.588
2013-05-24,1191.966
2013-05-27,1189.9
2013-05-28,1200.975
2013-05-29,1196.912
2013-05-30,1201.684
2013-05-31,1192.958
2013-06-03,1191.628
2013-06-04,1188.19
2013-06-05,1173.553
2013-06-06,1177.28
2013-06-07,1185.593
2013-06-10,1192.836
2013-06-11,1183.564
2013-06-12,1180.374
2013-06-13,1185.967
2013-06-14,1186.495
2013-06-17,1196.957
2013-06-18,1203.509
2013-06-19,1198.877
2013-06-20,1159.943
2013-06-21,1156.763
2013-06-24,1139.506
2013-06-25,1148.627
2013-06-26,1153.191
2013-06-27,1168.495
2013-06-28,1169.23
2013-07-01,1184.936
2013-07-02,1185.416
2013-07-03,1186.14
2013-07-04,1190.304
2013-07-05,1198.296
2013-07-08,1202.86
2013-07-09,1212.203
2013-07-10,1216.002
2013-07-11,1235.297
2013-07-12,1238.907
2013-07-15,1241.205
2013-07-16,1237.601
2013-07-17,1240.62
2013-07-18,1247.126
2013-07-19,1247.925
2013-07-22,1255.133
2013-07-23,1253.391
2013-07-24,1247.516
2013-07-25,1252.285
2013-07-26,1247.948
2013-07-29,1240.887
2013-07-30,1246.709
2013-07-31,1247.754
2013-08-01,1265.19
2013-08-02,1271.414
2013-08-05,1275.137
2013-08-06,1268.508
2013-08-07,1258.965
2013-08-08,1268.464
2013-08-09,1268.824
2013-08-12,1270.028
2013-08-13,1271.104
2013-08-14,1270.749
2013-08-15,1250.806
2013-08-16,1252.748
2013-08-19,1248.647
2013-08-20,1255.03
2013-08-21,1249.066
2013-08-22,1258.068
2013-08-23,1264.227
2013-08-26,1265.479
2013-08-27,1242.42
2013-08-28,1238.709
2013-08-29,1246.013
2013-08-30,1233.481
2013-09-02,1239.824
2013-09-03,1246.737
2013-09-04,1258.476
2013-09-05,1261.424
2013-09-06,1265.318
2013-09-09,1283.495
2013-09-10,1296.598
2013-09-11,1298.659
2013-09-12,1294.889
2013-09-13,1298.028
2013-09-16,1306.19
2013-09-17,1311.506
2013-09-18,1320.636
2013-09-19,1329.263
2013-09-20,1321.486
2013-09-23,1317.522
2013-09-24,1320.765
2013-09-25,1319.784
2013-09-26,1325.673
2013-09-27,1326.462
2013-09-30,1324.167
2013-10-01,1337.07
2013-10-02,1334.659
2013-10-03,1326.539
2013-10-04,1330.104
2013-10-07,1314.844
2013-10-08,1297.896
2013-10-09,1289.825
2013-10-10,1313.363
2013-10-11,1325.213
2013-10-14,1331.195
2013-10-15,1324.095
2013-10-16,1333.963
2013-10-17,1348.147
2013-10-18,1361.34
2013-10-21,1363.718
2013-10-22,1368.935
2013-10-23,1360.703
2013-10-24,1368.492
2013-10-25,1367.234
2013-10-28,1364.922
2013-10-29,1367.468
2013-10-30,1358.783
2013-10-31,1355.161
2013-11-01,1347.54
2013-11-04,1357.365
2013-11-05,1356.365
2013-11-06,1355.823
2013-11-07,1336.107
2013-11-08,1347.13
2013-11-11,1352.97
2013-11-12,1353.103
2013-11-13,1359.005
2013-11-14,1365.152
2013-11-15,1372.495
2013-11-18,1367.411
2013-11-19,1359.027
2013-11-20,1356.379
2013-11-21,1367.686
2013-11-22,1372.906
2013-11-25,1372.808
2013-11-26,1381.07
2013-11-27,1383.772
2013-11-28,1386.913
2013-11-29,1388.506
2013-12-02,1380.567
2013-12-03,1373.545
2013-12-04,1368.107
2013-12-05,1369.722
2013-12-06,1376.454
2013-12-09,1379.244
2013-12-10,1377.035
2013-12-11,1361.017
2013-12-12,1355.326
2013-12-13,1357.868
2013-12-16,1366.745
2013-12-17,1366.066
2013-12-18,1379.62
2013-12-19,1377.357
2013-12-20,1392.313
2013-12-23,1404.463
2013-12-24,1406.198
2013-12-25,1406.642
2013-12-26,1411.215
2013-12-27,1414.858
2013-12-30,1419.794
2013-12-31,1424.214
2014-01-01,1424.268
2014-01-02,1414.93
2014-01-03,1421.944
2014-01-06,1416.343
2014-01-07,1423.821
2014-01-08,1428.744
2014-01-09,1426.44
2014-01-10,1440.185
2014-01-13,1429.191
2014-01-14,1438.435
2014-01-15,1445.19
2014-01-16,1445.242
2014-01-17,1442.817
2014-01-20,1442.823
2014-01-21,1445.84
2014-01-22,1451.838
2014-01-23,1441.428
2014-01-24,1408.677
2014-01-27,1388.265
2014-01-28,1402.154
2014-01-29,1396.237
2014-01-30,1404.966
2014-01-31,1399.311
2014-02-03,1364.814
2014-02-04,1364.486
2014-02-05,1362.657
2014-02-06,1379.706
2014-02-07,1396.976
2014-02-10,1402.75
2014-02-11,1415.384
2014-02-12,1422.724
2014-02-13,1434.713
2014-02-14,1437.578
2014-02-17,1441.562
2014-02-18,1453.544
2014-02-19,1445.764
2014-02-20,1451.84
2014-02-21,1457.884
2014-02-24,1467.486
2014-02-25,1470.179
2014-02-26,1471.107
2014-02-27,1475.527
2014-02-28,1477.217
2014-03-03,1461.623
2014-03-04,1489.51
2014-03-05,1489.969
2014-03-06,1492.551
2014-03-07,1491.809
2014-03-10,1483.593
2014-03-11,1475.84
2014-03-12,1472.874
2014-03-13,1459.038
2014-03-14,1454.793
2014-03-17,1463.413
2014-03-18,1481.033
2014-03-19,1474.097
2014-03-20,1465.736
2014-03-21,1457.116
2014-03-24,1442.053
2014-03-25,1443.032
2014-03-26,1430.957
2014-03-27,1430.716
2014-03-28,1434.337
2014-03-31,1453.091
2014-04-01,1468.644
2014-04-02,1472.215
2014-04-03,1460.625
2014-04-04,1441.366
2014-04-07,1417.863
2014-04-08,1421.209
2014-04-09,1440.02
2014-04-10,1414.15
2014-04-11,1391.477
2014-04-14,1387.795
2014-04-15,1388.628
2014-04-16,1408.797
2014-04-17,1416.727
2014-04-18,1417.771
2014-04-21,1421.105
2014-04-22,1436.212
2014-04-23,1430.088
2014-04-24,1429.377
2014-04-25,1410.988
2014-04-28,1400.606
2014-04-29,1408.772
2014-04-30,1414.793
2014-05-01,1420.23
2014-05-02,1425.323
2014-05-05,1424.371
2014-05-06,1415.936
2014-05-07,1405.421
2014-05-08,1398.42
2014-05-09,1399.273
2014-05-12,1419.78
2014-05-13,1414.131
2014-05-14,1403.838
2014-05-15,1390.279
2014-05-16,1388.852
2014-05-19,1395.926
2014-05-20,1385.472
2014-05-21,1392.808
2014-05-22,1405.469
2014-05-23,1414.443
2014-05-26,1419.782
2014-05-27,1430.918
2014-05-28,1428.337
2014-05-29,1433.634
2014-05-30,1430.124
2014-06-02,1431.401
2014-06-03,1428.708
2014-06-04,1434.382
2014-06-05,1447.648
2014-06-06,1460.303
2014-06-09,1466.92
2014-06-10,1463.195
2014-06-11,1460.717
2014-06-12,1457.005
2014-06-13,1457.996
2014-06-16,1460.872
2014-06-17,1467.885
2014-06-18,1476.373
2014-06-19,1483.33
2014-06-20,1484.988
2014-06-23,1485.389
2014-06-24,1473.501
2014-06-25,1478.22
2014-06-26,1480.694
2014-06-27,1485.707
2014-06-30,1495.127
2014-07-01,1507.502
2014-07-02,1506.518
2014-07-03,1514.313
2014-07-04,1514.907
2014-07-07,1495.476
2014-07-08,1477.4
2014-07-09,1478.608
2014-07-10,1464.093
2014-07-11,1463.736
2014-07-14,1471.254
2014-07-15,1458.093
2014-07-16,1461.072
2014-07-17,1447.418
2014-07-18,1457.173
2014-07-21,1453.269
2014-07-22,1464.397
2014-07-23,1468.199
2014-07-24,1468.843
2014-07-25,1460.754
2014-07-28,1455.011
2014-07-29,1456.097
2014-07-30,1456.024
2014-07-31,1429.223
2014-08-01,1421.754
2014-08-04,1427.076
2014-08-05,1420.493
2014-08-06,1416.79
2014-08-07,1413.798
2014-08-08,1418.1
2014-08-11,1434.3
2014-08-12,1429.08
2014-08-13,1437.6
2014-08-14,1442.396
2014-08-15,1442.693
2014-08-18,1458.558
2014-08-19,1466.953
2014-08-20,1463.716
2014-08-21,1465.5
2014-08-22,1464.676
2014-08-25,1471.734
2014-08-26,1479.525
2014-08-27,1479.233
2014-08-28,1471.439
2014-08-29,1477.566
2014-09-01,1477.572
2014-09-02,1478.137
2014-09-03,1476.475
2014-09-04,1468.323
2014-09-05,1469.002
2014-09-08,1466.052
2014-09-09,1453.918
2014-09-10,1456.67
2014-09-11,1461.589
2014-09-12,1454.295
2014-09-15,1442.314
2014-09-16,1444.53
2014-09-17,1448.129
2014-09-18,1453.022
2014-09-19,1445.943
2014-09-22,1427.308
2014-09-23,1418.274
2014-09-24,1425.317
2014-09-25,1409.559
2014-09-26,1412.369
2014-09-29,1413.11
2014-09-30,1400.086
2014-10-01,1381.711
2014-10-02,1379.61
2014-10-03,1385.473
2014-10-06,1383.419
2014-10-07,1363.12
2014-10-08,1371.141
2014-10-09,1346.557
2014-10-10,1316.734
2014-10-13,1303.848
2014-10-14,1308.175
2014-10-15,1312.531
2014-10-16,1321.42
2014-10-17,1330.797
2014-10-20,1345.867
2014-10-21,1368.86
2014-10-22,1361.175
2014-10-23,1374.361
2014-10-24,1378.833
2014-10-27,1376.179
2014-10-28,1399.707
2014-10-29,1401.076
2014-10-30,1402.93
2014-10-31,1419.971
2014-11-03,1415.373
2014-11-04,1411.365
2014-11-05,1410.118
2014-11-06,1415.26
2014-11-07,1415.36
2014-11-10,1422.289
2014-11-11,1423.692
2014-11-12,1427.176
2014-11-13,1419.977
2014-11-14,1421.753
2014-11-17,1413.267
2014-11-18,1424.687
2014-11-19,1416.015
2014-11-20,1425.603
2014-11-21,1432.528
2014-11-24,1442.519
2014-11-25,1444.595
2014-11-26,1447.504
2014-11-27,1444.702
2014-11-28,1431.81
2014-12-01,1415.146
2014-12-02,1421.699
2014-12-03,1430.636
2014-12-04,1427.152
2014-12-05,1430.554
2014-12-08,1419.103
2014-12-09,1427.609
2014-12-10,1405.716
2014-12-11,1406.692
2014-12-12,1394.079
2014-12-15,1379.604
2014-12-16,1378.085
2014-12-17,1400.804
2014-12-18,1423.484
2014-12-19,1431.892
2014-12-22,1435.084
2014-12-23,1433.932
2014-12-24,1439.627
2014-12-25,1439.068
2014-12-26,1445.885
2014-12-29,1448.663
2014-12-30,1443.973
2014-12-31,1439.948
2015-01-01,1439.928
2015-01-02,1433.896
2015-01-05,1414.14
2015-01-06,1394.543
2015-01-07,1401.256
2015-01-08,1423.969
2015-01-09,1420.36
2015-01-12,1414.289
2015-01-13,1415.449
2015-01-14,1409.296
2015-01-15,1393.519
2015-01-16,1404.124
2015-01-19,1409.849
2015-01-20,1407.572
2015-01-21,1409.107
2015-01-22,1421.931
2015-01-23,1422.606
2015-01-26,1433.582
2015-01-27,1433.554
2015-01-28,1420.711
2015-01-29,1425.192
2015-01-30,1414.241
2015-02-02,1424.131
2015-02-03,1442.432
2015-02-04,1443.039
2015-02-05,1459.013
2015-02-06,1453.571
2015-02-09,1447.869
2015-02-10,1456.511
2015-02-11,1454.398
2015-02-12,1476.054
2015-02-13,1485.985
2015-02-16,1486.995
2015-02-17,1488.267
2015-02-18,1496.33
2015-02-19,1500.094
2015-02-20,1505.752
2015-02-23,1506.466
2015-02-24,1507.913
2015-02-25,1515.326
2015-02-26,1514.542
2015-02-27,1511.872
2015-03-02,1516.949
2015-03-03,1509.733
2015-03-04,1503.671
2015-03-05,1508.562
2015-03-06,1492.659
2015-03-09,1492.327
2015-03-10,1473.809
2015-03-11,1479.151
2015-03-12,1496.779
2015-03-13,1491.35
2015-03-16,1502.279
2015-03-17,1501.699
2015-03-18,1513.64
2015-03-19,1516.764
2015-03-20,1532.822
2015-03-23,1535.615
2015-03-24,1534.887
2015-03-25,1515.26
2015-03-26,1505.945
2015-03-27,1512.591
2015-03-30,1525.816
2015-03-31,1520.439
2015-04-01,1517.187
2015-04-02,1527.667
2015-04-03,1529.461
2015-04-06,1542.359
2015-04-07,1537.442
