Date,SWITZERLAND LARGE GROWTH Large Cap
2005-11-10,721.473
2005-11-11,729.895
2005-11-14,724.364
2005-11-15,722.226
2005-11-16,714.729
2005-11-17,721.696
2005-11-18,730.53
2005-11-21,734.933
2005-11-22,736.385
2005-11-23,741.753
2005-11-24,737.954
2005-11-25,738.159
2005-11-28,733.415
2005-11-29,731.529
2005-11-30,728.69
2005-12-01,736.776
2005-12-02,741.215
2005-12-05,743.472
2005-12-06,749.942
2005-12-07,745.41
2005-12-08,750.881
2005-12-09,751.301
2005-12-12,756.996
2005-12-13,755.119
2005-12-14,756.553
2005-12-15,745.147
2005-12-16,748.598
2005-12-19,751.815
2005-12-20,742.131
2005-12-21,739.256
2005-12-22,738.293
2005-12-23,735.48
2005-12-26,735.48
2005-12-27,740.065
2005-12-28,744.258
2005-12-29,746.922
2005-12-30,742.167
2006-01-02,742.167
2006-01-03,758.822
2006-01-04,776.855
2006-01-05,776.727
2006-01-06,782.108
2006-01-09,775.557
2006-01-10,769.819
2006-01-11,778.36
2006-01-12,778.855
2006-01-13,781.728
2006-01-16,787.397
2006-01-17,779.597
2006-01-18,777.195
2006-01-19,779.276
2006-01-20,770.554
2006-01-23,786.059
2006-01-24,785.46
2006-01-25,782.2
2006-01-26,785.367
2006-01-27,780.277
2006-01-30,775.657
2006-01-31,782.998
2006-02-01,781.741
2006-02-02,775.257
2006-02-03,776.327
2006-02-06,772.05
2006-02-07,770.681
2006-02-08,770.065
2006-02-09,773.151
2006-02-10,769.353
2006-02-13,770.817
2006-02-14,767.513
2006-02-15,765.629
2006-02-16,775.175
2006-02-17,776.132
2006-02-20,783.245
2006-02-21,786.187
2006-02-22,787.757
2006-02-23,785.277
2006-02-24,777.003
2006-02-27,779.772
2006-02-28,775.292
2006-03-01,784.243
2006-03-02,783.819
2006-03-03,788.215
2006-03-06,788.402
2006-03-07,775.596
2006-03-08,776.902
2006-03-09,778.144
2006-03-10,785.127
2006-03-13,794.053
2006-03-14,799.951
2006-03-15,798.001
2006-03-16,803.722
2006-03-17,807.061
2006-03-20,808.787
2006-03-21,802.16
2006-03-22,803.197
2006-03-23,790.796
2006-03-24,796.527
2006-03-27,791.476
2006-03-28,795.352
2006-03-29,788.671
2006-03-30,801.594
2006-03-31,795.547
2006-04-03,800.752
2006-04-04,807.454
2006-04-05,811.801
2006-04-06,810.533
2006-04-07,803.175
2006-04-10,804.82
2006-04-11,800.029
2006-04-12,797.925
2006-04-13,801.741
2006-04-14,801.741
2006-04-17,816.307
2006-04-18,811.796
2006-04-19,822.18
2006-04-20,818.6
2006-04-21,824.628
2006-04-24,826.629
2006-04-25,824.167
2006-04-26,827.175
2006-04-27,834.002
2006-04-28,840.711
2006-05-01,845.708
2006-05-02,848.343
2006-05-03,835.752
2006-05-04,841.647
2006-05-05,853.797
2006-05-08,855.68
2006-05-09,864.021
2006-05-10,863.887
2006-05-11,865.167
2006-05-12,860.303
2006-05-15,846.062
2006-05-16,852.051
2006-05-17,825.766
2006-05-18,821.191
2006-05-19,814.113
2006-05-22,804.796
2006-05-23,820.713
2006-05-24,804.491
2006-05-25,804.491
2006-05-26,819.181
2006-05-29,822.25
2006-05-30,816.522
2006-05-31,818.539
2006-06-01,817.613
2006-06-02,830.487
2006-06-05,832.038
2006-06-06,805.571
2006-06-07,809.562
2006-06-08,778.611
2006-06-09,791.869
2006-06-12,777.59
2006-06-13,758.999
2006-06-14,763.882
2006-06-15,777.921
2006-06-16,773.559
2006-06-19,774.228
2006-06-20,780.157
2006-06-21,786.421
2006-06-22,789.369
2006-06-23,786.782
2006-06-26,784.768
2006-06-27,781.289
2006-06-28,780.407
2006-06-29,790.882
2006-06-30,817.674
2006-07-03,825.828
2006-07-04,826.873
2006-07-05,813.12
2006-07-06,821.118
2006-07-07,821.121
2006-07-10,820.627
2006-07-11,819.573
2006-07-12,819.414
2006-07-13,810.637
2006-07-14,797.899
2006-07-17,789.812
2006-07-18,783.679
2006-07-19,801.424
2006-07-20,813.286
2006-07-21,813.49
2006-07-24,824.545
2006-07-25,823.415
2006-07-26,824.706
2006-07-27,837.555
2006-07-28,848.901
2006-07-31,849.289
2006-08-01,846.23
2006-08-02,848.769
2006-08-03,834.808
2006-08-04,850.947
2006-08-07,839.0
2006-08-08,836.511
2006-08-09,849.642
2006-08-10,835.97
2006-08-11,837.414
2006-08-14,841.839
2006-08-15,860.386
2006-08-16,869.635
2006-08-17,871.172
2006-08-18,864.689
2006-08-21,870.125
2006-08-22,864.58
2006-08-23,863.429
2006-08-24,865.27
2006-08-25,862.04
2006-08-28,867.004
2006-08-29,870.35
2006-08-30,878.634
2006-08-31,873.335
2006-09-01,874.766
2006-09-04,881.611
2006-09-05,877.043
2006-09-06,870.11
2006-09-07,861.857
2006-09-08,861.761
2006-09-11,855.016
2006-09-12,863.567
2006-09-13,862.457
2006-09-14,861.055
2006-09-15,856.476
2006-09-18,865.466
2006-09-19,864.559
2006-09-20,876.743
2006-09-21,876.965
2006-09-22,880.881
2006-09-25,875.56
2006-09-26,882.361
2006-09-27,887.667
2006-09-28,885.296
2006-09-29,882.595
2006-10-02,884.881
2006-10-03,885.121
2006-10-04,885.281
2006-10-05,890.186
2006-10-06,885.425
2006-10-09,889.654
2006-10-10,892.521
2006-10-11,891.935
2006-10-12,895.278
2006-10-13,889.685
2006-10-16,890.434
2006-10-17,884.036
2006-10-18,889.23
2006-10-19,896.994
2006-10-20,901.535
2006-10-23,901.704
2006-10-24,896.668
2006-10-25,899.919
2006-10-26,904.631
2006-10-27,912.662
2006-10-30,908.607
2006-10-31,901.945
2006-11-01,907.377
2006-11-02,907.778
2006-11-03,906.424
2006-11-06,914.629
2006-11-07,924.744
2006-11-08,913.444
2006-11-09,914.369
2006-11-10,916.991
2006-11-13,914.466
2006-11-14,911.499
2006-11-15,915.807
2006-11-16,915.815
2006-11-17,914.672
2006-11-20,917.512
2006-11-21,918.968
2006-11-22,929.979
2006-11-23,930.69
2006-11-24,929.159
2006-11-27,917.096
2006-11-28,910.023
2006-11-29,920.559
2006-11-30,919.597
2006-12-01,914.766
2006-12-04,918.268
2006-12-05,915.739
2006-12-06,921.985
2006-12-07,925.722
2006-12-08,923.331
2006-12-11,919.747
2006-12-12,931.446
2006-12-13,930.176
2006-12-14,935.957
2006-12-15,931.03
2006-12-18,931.509
2006-12-19,930.654
2006-12-20,930.457
2006-12-21,930.358
2006-12-22,924.173
2006-12-25,924.173
2006-12-26,922.809
2006-12-27,929.03
2006-12-28,929.102
2006-12-29,928.649
2007-01-01,928.649
2007-01-02,934.12
2007-01-03,941.189
2007-01-04,936.212
2007-01-05,928.684
2007-01-08,924.032
2007-01-09,922.384
2007-01-10,917.837
2007-01-11,929.452
2007-01-12,936.275
2007-01-15,943.063
2007-01-16,940.596
2007-01-17,945.459
2007-01-18,942.476
2007-01-19,947.601
2007-01-22,940.816
2007-01-23,947.043
2007-01-24,945.473
2007-01-25,945.908
2007-01-26,930.24
2007-01-29,937.102
2007-01-30,943.16
2007-01-31,946.38
2007-02-01,959.737
2007-02-02,961.107
2007-02-05,960.554
2007-02-06,964.195
2007-02-07,967.403
2007-02-08,954.487
2007-02-09,958.172
2007-02-12,954.067
2007-02-13,952.669
2007-02-14,966.681
2007-02-15,967.009
2007-02-16,968.565
2007-02-19,969.594
2007-02-20,965.007
2007-02-21,950.639
2007-02-22,951.646
2007-02-23,960.415
2007-02-26,955.47
2007-02-27,932.078
2007-02-28,921.452
2007-03-01,918.934
2007-03-02,923.738
2007-03-05,909.173
2007-03-06,918.73
2007-03-07,931.262
2007-03-08,934.38
2007-03-09,930.708
2007-03-12,933.323
2007-03-13,929.776
2007-03-14,911.729
2007-03-15,923.286
2007-03-16,930.329
2007-03-19,937.863
2007-03-20,940.002
2007-03-21,946.33
2007-03-22,960.637
2007-03-23,956.319
2007-03-26,950.51
2007-03-27,946.891
2007-03-28,940.849
2007-03-29,945.0
2007-03-30,942.946
2007-04-02,944.107
2007-04-03,951.878
2007-04-04,952.814
2007-04-05,963.062
2007-04-06,963.062
2007-04-09,954.135
2007-04-10,967.046
2007-04-11,963.411
2007-04-12,961.702
2007-04-13,969.642
2007-04-16,979.273
2007-04-17,977.243
2007-04-18,989.705
2007-04-19,993.75
2007-04-20,1005.014
2007-04-23,1007.713
2007-04-24,1010.51
2007-04-25,1018.261
2007-04-26,1020.375
2007-04-27,1017.415
2007-04-30,1015.245
2007-05-01,1008.891
2007-05-02,1010.965
2007-05-03,1005.163
2007-05-04,1014.398
2007-05-07,1016.142
2007-05-08,1000.592
2007-05-09,1007.044
2007-05-10,997.078
2007-05-11,1002.232
2007-05-14,998.498
2007-05-15,1002.764
2007-05-16,994.396
2007-05-17,987.91
2007-05-18,994.604
2007-05-21,989.875
2007-05-22,984.308
2007-05-23,996.921
2007-05-24,986.658
2007-05-25,992.437
2007-05-28,992.437
2007-05-29,997.611
2007-05-30,995.365
2007-05-31,1000.0
2007-06-01,1005.421
2007-06-04,1005.511
2007-06-05,1001.749
2007-06-06,991.665
2007-06-07,973.968
2007-06-08,967.51
2007-06-11,968.87
2007-06-12,962.913
2007-06-13,956.084
2007-06-14,969.578
2007-06-15,981.42
2007-06-18,978.822
2007-06-19,974.728
2007-06-20,977.621
2007-06-21,964.093
2007-06-22,963.823
2007-06-25,964.857
2007-06-26,961.276
2007-06-27,958.142
2007-06-28,973.632
2007-06-29,984.923
2007-07-02,995.397
2007-07-03,995.905
2007-07-04,1002.752
2007-07-05,992.727
2007-07-06,997.275
2007-07-09,1001.037
2007-07-10,1007.568
2007-07-11,1010.381
2007-07-12,1012.831
2007-07-13,1012.487
2007-07-16,1013.914
2007-07-17,1006.589
2007-07-18,993.76
2007-07-19,1011.939
2007-07-20,1005.599
2007-07-23,1003.584
2007-07-24,996.916
2007-07-25,977.994
2007-07-26,960.941
2007-07-27,963.063
2007-07-30,969.202
2007-07-31,987.337
2007-08-01,989.31
2007-08-02,974.348
2007-08-03,972.203
2007-08-06,977.154
2007-08-07,980.241
2007-08-08,1002.552
2007-08-09,985.203
2007-08-10,958.392
2007-08-13,964.28
2007-08-14,952.066
2007-08-15,966.494
2007-08-16,938.021
2007-08-17,961.833
2007-08-20,964.97
2007-08-21,971.582
2007-08-22,978.477
2007-08-23,982.299
2007-08-24,994.232
2007-08-27,1001.32
2007-08-28,990.016
2007-08-29,991.309
2007-08-30,994.013
2007-08-31,1003.899
2007-09-03,1000.935
2007-09-04,1005.5
2007-09-05,997.83
2007-09-06,1001.313
2007-09-07,995.411
2007-09-10,992.067
2007-09-11,1005.526
2007-09-12,1015.644
2007-09-13,1024.451
2007-09-14,1010.805
2007-09-17,1003.344
2007-09-18,1011.653
2007-09-19,1038.22
2007-09-20,1037.244
2007-09-21,1039.244
2007-09-24,1041.66
2007-09-25,1037.916
2007-09-26,1039.785
2007-09-27,1040.057
2007-09-28,1050.421
2007-10-01,1058.881
2007-10-02,1050.367
2007-10-03,1045.909
2007-10-04,1041.922
2007-10-05,1042.017
2007-10-08,1038.524
2007-10-09,1044.612
2007-10-10,1052.631
2007-10-11,1059.733
2007-10-12,1051.499
2007-10-15,1056.602
2007-10-16,1039.454
2007-10-17,1042.604
2007-10-18,1049.788
2007-10-19,1038.415
2007-10-22,1025.737
2007-10-23,1036.658
2007-10-24,1034.44
2007-10-25,1049.055
2007-10-26,1060.775
2007-10-29,1064.166
2007-10-30,1059.021
2007-10-31,1069.504
2007-11-01,1059.694
2007-11-02,1056.4
2007-11-05,1056.299
2007-11-06,1071.023
2007-11-07,1076.772
2007-11-08,1072.473
2007-11-09,1058.701
2007-11-12,1049.931
2007-11-13,1060.017
2007-11-14,1078.227
2007-11-15,1072.764
2007-11-16,1067.802
2007-11-19,1050.243
2007-11-20,1069.281
2007-11-21,1052.201
2007-11-22,1072.22
2007-11-23,1086.991
2007-11-26,1085.444
2007-11-27,1094.299
2007-11-28,1100.142
2007-11-29,1110.166
2007-11-30,1105.929
2007-12-03,1090.176
2007-12-04,1096.354
2007-12-05,1103.063
2007-12-06,1093.486
2007-12-07,1095.522
2007-12-10,1104.108
2007-12-11,1096.909
2007-12-12,1095.535
2007-12-13,1068.457
2007-12-14,1058.888
2007-12-17,1046.322
2007-12-18,1035.564
2007-12-19,1025.51
2007-12-20,1026.839
2007-12-21,1036.541
2007-12-24,1035.153
2007-12-25,1035.153
2007-12-26,1041.947
2007-12-27,1054.177
2007-12-28,1063.158
2007-12-31,1060.2
2008-01-01,1060.2
2008-01-02,1073.666
2008-01-03,1057.171
2008-01-04,1040.823
2008-01-07,1040.337
2008-01-08,1072.397
2008-01-09,1078.498
2008-01-10,1075.773
2008-01-11,1055.312
2008-01-14,1064.173
2008-01-15,1036.574
2008-01-16,1017.238
2008-01-17,1011.766
2008-01-18,1008.959
2008-01-21,961.304
2008-01-22,982.111
2008-01-23,963.19
2008-01-24,996.899
2008-01-25,994.429
2008-01-28,986.926
2008-01-29,993.995
2008-01-30,991.709
2008-01-31,1005.879
2008-02-01,1028.37
2008-02-04,1012.433
2008-02-05,975.601
2008-02-06,989.704
2008-02-07,966.241
2008-02-08,969.021
2008-02-11,962.168
2008-02-12,990.879
2008-02-13,981.708
2008-02-14,989.309
2008-02-15,981.124
2008-02-18,989.104
2008-02-19,998.467
2008-02-20,975.543
2008-02-21,998.129
2008-02-22,1006.695
2008-02-25,1023.807
2008-02-26,1044.02
2008-02-27,1067.457
2008-02-28,1069.207
2008-02-29,1066.213
2008-03-03,1052.664
2008-03-04,1043.871
2008-03-05,1050.348
2008-03-06,1056.377
2008-03-07,1051.606
2008-03-10,1042.879
2008-03-11,1038.774
2008-03-12,1051.446
2008-03-13,1073.193
2008-03-14,1065.164
2008-03-17,1045.277
2008-03-18,1063.995
2008-03-19,1058.221
2008-03-20,1040.886
2008-03-21,1040.886
2008-03-24,1028.623
2008-03-25,1067.288
2008-03-26,1076.742
2008-03-27,1091.718
2008-03-28,1083.623
2008-03-31,1091.567
2008-04-01,1092.02
2008-04-02,1096.703
2008-04-03,1096.62
2008-04-04,1110.043
2008-04-07,1100.563
2008-04-08,1091.206
2008-04-09,1077.472
2008-04-10,1071.655
2008-04-11,1061.12
2008-04-14,1051.251
2008-04-15,1053.88
2008-04-16,1072.357
2008-04-17,1051.036
2008-04-18,1062.654
2008-04-21,1077.835
2008-04-22,1072.524
2008-04-23,1066.642
2008-04-24,1071.475
2008-04-25,1072.588
2008-04-28,1076.95
2008-04-29,1065.812
2008-04-30,1067.408
2008-05-01,1060.687
2008-05-02,1065.412
2008-05-05,1068.615
2008-05-06,1066.048
2008-05-07,1073.907
2008-05-08,1078.97
2008-05-09,1069.992
2008-05-12,1068.457
2008-05-13,1081.719
2008-05-14,1079.334
2008-05-15,1093.512
2008-05-16,1099.728
2008-05-19,1114.873
2008-05-20,1107.295
2008-05-21,1116.212
2008-05-22,1114.775
2008-05-23,1105.71
2008-05-26,1096.154
2008-05-27,1102.25
2008-05-28,1102.771
2008-05-29,1105.89
2008-05-30,1105.076
2008-06-02,1124.315
2008-06-03,1126.114
2008-06-04,1114.406
2008-06-05,1118.494
2008-06-06,1116.727
2008-06-09,1112.298
2008-06-10,1085.913
2008-06-11,1073.764
2008-06-12,1071.32
2008-06-13,1064.13
2008-06-16,1066.171
2008-06-17,1066.6
2008-06-18,1067.84
2008-06-19,1065.334
2008-06-20,1066.578
2008-06-23,1052.129
2008-06-24,1059.376
2008-06-25,1054.502
2008-06-26,1057.629
2008-06-27,1050.758
2008-06-30,1076.284
2008-07-01,1064.009
2008-07-02,1067.43
2008-07-03,1053.047
2008-07-04,1047.365
2008-07-07,1051.252
2008-07-08,1053.48
2008-07-09,1066.693
2008-07-10,1052.254
2008-07-11,1036.959
2008-07-14,1041.734
2008-07-15,1046.279
2008-07-16,1035.295
2008-07-17,1049.918
2008-07-18,1047.156
2008-07-21,1046.665
2008-07-22,1059.573
2008-07-23,1054.778
2008-07-24,1050.78
2008-07-25,1057.751
2008-07-28,1066.033
2008-07-29,1063.172
2008-07-30,1074.545
2008-07-31,1080.393
2008-08-01,1079.775
2008-08-04,1078.335
2008-08-05,1075.71
2008-08-06,1065.312
2008-08-07,1059.759
2008-08-08,1053.882
2008-08-11,1059.487
2008-08-12,1049.015
2008-08-13,1044.72
2008-08-14,1045.604
2008-08-15,1041.252
2008-08-18,1036.996
2008-08-19,1031.572
2008-08-20,1023.187
2008-08-21,1017.954
2008-08-22,1016.586
2008-08-25,1012.002
2008-08-26,1012.639
2008-08-27,1016.584
2008-08-28,1029.213
2008-08-29,1032.677
2008-09-01,1027.284
2008-09-02,1030.886
2008-09-03,1020.915
2008-09-04,998.94
2008-09-05,989.839
2008-09-08,992.019
2008-09-09,989.351
2008-09-10,980.627
2008-09-11,971.962
2008-09-12,999.099
2008-09-15,984.862
2008-09-16,968.662
2008-09-17,963.038
2008-09-18,969.502
2008-09-19,983.443
2008-09-22,984.829
2008-09-23,987.136
2008-09-24,968.119
2008-09-25,988.853
2008-09-26,970.622
2008-09-29,933.559
2008-09-30,932.946
2008-10-01,939.419
2008-10-02,918.534
2008-10-03,928.475
2008-10-06,871.349
2008-10-07,883.473
2008-10-08,851.768
2008-10-09,807.489
2008-10-10,761.484
2008-10-13,834.219
2008-10-14,856.04
2008-10-15,816.512
2008-10-16,796.148
2008-10-17,861.583
2008-10-20,868.598
2008-10-21,857.03
2008-10-22,817.739
2008-10-23,820.795
2008-10-24,800.426
2008-10-27,783.68
2008-10-28,788.714
2008-10-29,840.01
2008-10-30,819.177
2008-10-31,842.889
2008-11-03,859.123
2008-11-04,882.649
2008-11-05,849.756
2008-11-06,815.34
2008-11-07,828.611
2008-11-10,840.809
2008-11-11,815.152
2008-11-12,798.888
2008-11-13,799.736
2008-11-14,815.062
2008-11-17,786.122
2008-11-18,794.61
2008-11-19,779.382
2008-11-20,743.043
2008-11-21,711.833
2008-11-24,757.913
2008-11-25,759.444
2008-11-26,754.577
2008-11-27,769.623
2008-11-28,785.013
2008-12-01,754.444
2008-12-02,757.808
2008-12-03,766.004
2008-12-04,769.663
2008-12-05,745.422
2008-12-08,790.22
2008-12-09,789.236
2008-12-10,780.627
2008-12-11,785.711
2008-12-12,784.866
2008-12-15,781.702
2008-12-16,796.071
2008-12-17,835.547
2008-12-18,849.106
2008-12-19,806.167
2008-12-22,811.402
2008-12-23,816.555
2008-12-24,824.608
2008-12-25,824.608
2008-12-26,828.075
2008-12-29,862.609
2008-12-30,862.598
2008-12-31,852.833
2009-01-01,852.833
2009-01-02,847.537
2009-01-05,852.91
2009-01-06,840.528
2009-01-07,857.027
2009-01-08,863.467
2009-01-09,840.672
2009-01-12,819.45
2009-01-13,808.532
2009-01-14,792.146
2009-01-15,788.397
2009-01-16,799.984
2009-01-19,790.519
2009-01-20,777.748
2009-01-21,775.835
2009-01-22,773.792
2009-01-23,761.88
2009-01-26,788.952
2009-01-27,783.629
2009-01-28,780.464
2009-01-29,760.228
2009-01-30,755.921
2009-02-02,735.484
2009-02-03,756.548
2009-02-04,739.967
2009-02-05,722.661
2009-02-06,723.728
2009-02-09,737.628
2009-02-10,738.114
2009-02-11,730.473
2009-02-12,724.462
2009-02-13,730.696
2009-02-16,726.427
2009-02-17,701.028
2009-02-18,702.085
2009-02-19,714.205
2009-02-20,694.573
2009-02-23,696.953
2009-02-24,684.255
2009-02-25,679.689
2009-02-26,683.581
2009-02-27,681.118
2009-03-02,641.294
2009-03-03,628.084
2009-03-04,641.757
2009-03-05,639.446
2009-03-06,643.351
2009-03-09,640.524
2009-03-10,672.094
2009-03-11,675.931
2009-03-12,666.041
2009-03-13,676.563
2009-03-16,696.066
2009-03-17,695.304
2009-03-18,697.211
2009-03-19,725.369
2009-03-20,717.451
2009-03-23,732.144
2009-03-24,736.015
2009-03-25,743.87
2009-03-26,740.256
2009-03-27,718.84
2009-03-30,699.133
2009-03-31,732.288
2009-04-01,736.563
2009-04-02,762.95
2009-04-03,740.712
2009-04-06,736.906
2009-04-07,731.951
2009-04-08,731.789
2009-04-09,734.579
2009-04-10,734.579
2009-04-13,743.32
2009-04-14,743.846
2009-04-15,737.048
2009-04-16,745.692
2009-04-17,739.526
2009-04-20,721.566
2009-04-21,725.239
2009-04-22,719.216
2009-04-23,709.258
2009-04-24,735.409
2009-04-27,740.464
2009-04-28,729.78
2009-04-29,748.494
2009-04-30,755.842
2009-05-01,757.105
2009-05-04,775.762
2009-05-05,771.189
2009-05-06,776.75
2009-05-07,783.669
2009-05-08,791.12
2009-05-11,797.521
2009-05-12,798.324
2009-05-13,795.489
2009-05-14,803.727
2009-05-15,804.403
2009-05-18,803.12
2009-05-19,813.579
2009-05-20,826.983
2009-05-21,823.235
2009-05-22,822.313
2009-05-25,832.284
2009-05-26,827.505
2009-05-27,820.952
2009-05-28,812.947
2009-05-29,825.237
2009-06-01,821.118
2009-06-02,840.747
2009-06-03,827.599
2009-06-04,832.896
2009-06-05,816.278
2009-06-08,807.439
2009-06-09,815.755
2009-06-10,824.626
2009-06-11,837.016
2009-06-12,838.277
2009-06-15,811.071
2009-06-16,812.277
2009-06-17,800.682
2009-06-18,815.544
2009-06-19,820.898
2009-06-22,804.141
2009-06-23,816.359
2009-06-24,826.532
2009-06-25,802.768
2009-06-26,814.859
2009-06-29,825.5
2009-06-30,817.689
2009-07-01,835.341
2009-07-02,813.591
2009-07-03,810.063
2009-07-06,810.662
2009-07-07,812.434
2009-07-08,801.954
2009-07-09,810.568
2009-07-10,797.821
2009-07-13,808.576
2009-07-14,814.573
2009-07-15,839.146
2009-07-16,850.193
2009-07-17,856.927
2009-07-20,867.458
2009-07-21,870.707
2009-07-22,870.809
2009-07-23,890.278
2009-07-24,884.883
2009-07-27,889.264
2009-07-28,886.099
2009-07-29,880.934
2009-07-30,897.973
2009-07-31,911.999
2009-08-03,929.073
2009-08-04,921.349
2009-08-05,914.023
2009-08-06,920.625
2009-08-07,917.308
2009-08-10,909.883
2009-08-11,904.642
2009-08-12,907.333
2009-08-13,916.726
2009-08-14,917.226
2009-08-17,894.382
2009-08-18,906.846
2009-08-19,920.326
2009-08-20,929.318
2009-08-21,949.728
2009-08-24,956.835
2009-08-25,958.97
2009-08-26,946.102
2009-08-27,945.058
2009-08-28,964.174
2009-08-31,964.792
2009-09-01,947.861
2009-09-02,938.369
2009-09-03,939.328
2009-09-04,942.206
2009-09-07,956.477
2009-09-08,972.363
2009-09-09,976.531
2009-09-10,976.429
2009-09-11,984.989
2009-09-14,985.848
2009-09-15,979.287
2009-09-16,997.845
2009-09-17,1004.943
2009-09-18,1006.645
2009-09-21,997.52
2009-09-22,1013.732
2009-09-23,1015.194
2009-09-24,1000.011
2009-09-25,992.874
2009-09-28,997.271
2009-09-29,993.78
2009-09-30,995.592
2009-10-01,981.506
2009-10-02,970.945
2009-10-05,973.267
2009-10-06,999.128
2009-10-07,988.704
2009-10-08,1000.34
2009-10-09,996.587
2009-10-12,1014.019
2009-10-13,1005.521
2009-10-14,1027.313
2009-10-15,1028.399
2009-10-16,1015.783
2009-10-19,1039.789
2009-10-20,1039.679
2009-10-21,1047.519
2009-10-22,1041.297
2009-10-23,1034.801
2009-10-26,1018.907
2009-10-27,1022.905
2009-10-28,1009.327
2009-10-29,1026.902
2009-10-30,1011.879
2009-11-02,1018.951
2009-11-03,992.811
2009-11-04,1010.956
2009-11-05,1019.146
2009-11-06,1020.659
2009-11-09,1044.591
2009-11-10,1040.203
2009-11-11,1041.439
2009-11-12,1030.002
2009-11-13,1030.17
2009-11-16,1047.577
2009-11-17,1028.503
2009-11-18,1037.081
2009-11-19,1015.273
2009-11-20,1013.221
2009-11-23,1045.726
2009-11-24,1040.694
2009-11-25,1053.842
2009-11-26,1028.036
2009-11-27,1037.399
2009-11-30,1026.484
2009-12-01,1050.044
2009-12-02,1052.591
2009-12-03,1063.384
2009-12-04,1057.103
2009-12-07,1045.863
2009-12-08,1028.085
2009-12-09,1020.924
2009-12-10,1028.417
2009-12-11,1021.242
2009-12-14,1027.423
2009-12-15,1021.273
2009-12-16,1040.086
2009-12-17,1021.865
2009-12-18,1018.596
2009-12-21,1028.296
2009-12-22,1035.923
2009-12-23,1044.508
2009-12-24,1045.162
2009-12-25,1045.162
2009-12-28,1050.973
2009-12-29,1055.4
2009-12-30,1036.049
2009-12-31,1043.316
2010-01-01,1043.316
2010-01-04,1063.434
2010-01-05,1049.696
2010-01-06,1047.555
2010-01-07,1044.725
2010-01-08,1055.855
2010-01-11,1068.301
2010-01-12,1059.832
2010-01-13,1057.295
2010-01-14,1066.961
2010-01-15,1053.479
2010-01-18,1059.309
2010-01-19,1055.632
2010-01-20,1037.745
2010-01-21,1035.589
2010-01-22,1027.506
2010-01-25,1020.598
2010-01-26,1017.534
2010-01-27,1015.615
2010-01-28,1005.297
2010-01-29,1003.628
2010-02-01,1006.648
2010-02-02,1018.275
2010-02-03,1017.476
2010-02-04,984.367
2010-02-05,954.793
2010-02-08,972.952
2010-02-09,969.475
2010-02-10,969.94
2010-02-11,974.511
2010-02-12,976.028
2010-02-15,979.907
2010-02-16,995.092
2010-02-17,1002.787
2010-02-18,1012.402
2010-02-19,1016.797
2010-02-22,1018.617
2010-02-23,1010.228
2010-02-24,1020.631
2010-02-25,1008.31
2010-02-26,1026.403
2010-03-01,1028.266
2010-03-02,1045.889
2010-03-03,1054.027
2010-03-04,1052.101
2010-03-05,1058.926
2010-03-08,1062.477
2010-03-09,1060.656
2010-03-10,1067.977
2010-03-11,1065.258
2010-03-12,1070.963
2010-03-15,1066.389
2010-03-16,1082.29
2010-03-17,1085.467
2010-03-18,1077.983
2010-03-19,1076.369
2010-03-22,1078.543
2010-03-23,1081.447
2010-03-24,1069.603
2010-03-25,1071.372
2010-03-26,1065.144
2010-03-29,1070.22
2010-03-30,1069.801
2010-03-31,1084.412
2010-04-01,1094.88
2010-04-02,1094.88
2010-04-05,1080.685
2010-04-06,1069.346
2010-04-07,1059.129
2010-04-08,1052.395
2010-04-09,1072.038
2010-04-12,1085.983
2010-04-13,1082.238
2010-04-14,1092.225
2010-04-15,1098.058
2010-04-16,1081.689
2010-04-19,1072.547
2010-04-20,1076.507
2010-04-21,1068.385
2010-04-22,1046.439
2010-04-23,1057.229
2010-04-26,1060.402
2010-04-27,1039.249
2010-04-28,1017.84
2010-04-29,1034.708
2010-04-30,1032.507
2010-05-03,1022.33
2010-05-04,995.754
2010-05-05,977.486
2010-05-06,973.283
2010-05-07,942.211
2010-05-10,986.689
2010-05-11,990.764
2010-05-12,1001.186
2010-05-13,995.078
2010-05-14,961.545
2010-05-17,956.865
2010-05-18,964.648
2010-05-19,934.253
2010-05-20,917.071
2010-05-21,912.017
2010-05-24,904.379
2010-05-25,884.622
2010-05-26,898.237
2010-05-27,916.12
2010-05-28,920.818
2010-05-31,921.54
2010-06-01,925.576
2010-06-02,930.055
2010-06-03,941.488
2010-06-04,920.6
2010-06-07,918.002
2010-06-08,920.259
2010-06-09,937.455
2010-06-10,945.81
2010-06-11,944.791
2010-06-14,961.744
2010-06-15,967.523
2010-06-16,970.152
2010-06-17,980.506
2010-06-18,977.884
2010-06-21,989.702
2010-06-22,984.867
2010-06-23,968.177
2010-06-24,969.14
2010-06-25,969.304
2010-06-28,986.71
2010-06-29,960.177
2010-06-30,964.136
2010-07-01,953.929
2010-07-02,947.86
2010-07-05,945.045
2010-07-06,967.511
2010-07-07,974.952
2010-07-08,986.163
2010-07-09,987.812
2010-07-12,987.044
2010-07-13,1005.985
2010-07-14,1011.179
2010-07-15,1019.863
2010-07-16,996.039
2010-07-19,989.64
2010-07-20,987.83
2010-07-21,984.901
2010-07-22,1004.03
2010-07-23,993.605
2010-07-26,998.788
2010-07-27,992.446
2010-07-28,998.129
2010-07-29,1003.888
2010-07-30,995.275
