Date,SWITZERLAND LARGE GROWTH Large Cap
2010-07-29,975.9
2010-07-30,967.527
2010-08-02,991.861
2010-08-03,992.295
2010-08-04,986.165
2010-08-05,987.266
2010-08-06,991.958
2010-08-09,994.146
2010-08-10,984.144
2010-08-11,967.805
2010-08-12,978.324
2010-08-13,978.911
2010-08-16,993.514
2010-08-17,999.236
2010-08-18,1002.356
2010-08-19,1002.286
2010-08-20,981.412
2010-08-23,981.226
2010-08-24,978.17
2010-08-25,973.753
2010-08-26,983.768
2010-08-27,988.651
2010-08-30,995.768
2010-08-31,1003.231
2010-09-01,1023.204
2010-09-02,1028.347
2010-09-03,1033.345
2010-09-06,1041.246
2010-09-07,1035.804
2010-09-08,1041.905
2010-09-09,1044.339
2010-09-10,1039.052
2010-09-13,1051.8
2010-09-14,1064.656
2010-09-15,1052.511
2010-09-16,1036.583
2010-09-17,1033.763
2010-09-20,1052.465
2010-09-21,1047.668
2010-09-22,1057.327
2010-09-23,1052.33
2010-09-24,1064.196
2010-09-27,1059.422
2010-09-28,1066.096
2010-09-29,1062.886
2010-09-30,1060.835
2010-10-01,1060.848
2010-10-04,1057.381
2010-10-05,1076.631
2010-10-06,1085.589
2010-10-07,1085.945
2010-10-08,1089.083
2010-10-11,1088.84
2010-10-12,1093.624
2010-10-13,1107.588
2010-10-14,1109.101
2010-10-15,1105.985
2010-10-18,1112.42
2010-10-19,1089.976
2010-10-20,1109.007
2010-10-21,1114.047
2010-10-22,1094.033
2010-10-25,1106.726
2010-10-26,1083.985
2010-10-27,1078.895
2010-10-28,1086.107
2010-10-29,1084.785
2010-11-01,1079.583
2010-11-02,1102.478
2010-11-03,1097.898
2010-11-04,1132.477
2010-11-05,1136.399
2010-11-08,1127.41
2010-11-09,1127.622
2010-11-10,1105.221
2010-11-11,1102.37
2010-11-12,1096.057
2010-11-15,1097.115
2010-11-16,1079.871
2010-11-17,1080.956
2010-11-18,1094.608
2010-11-19,1086.802
2010-11-22,1086.734
2010-11-23,1062.71
2010-11-24,1073.091
2010-11-25,1075.934
2010-11-26,1069.481
2010-11-29,1056.495
2010-11-30,1047.082
2010-12-01,1053.311
2010-12-02,1073.477
2010-12-03,1089.091
2010-12-06,1075.392
2010-12-07,1085.761
2010-12-08,1084.676
2010-12-09,1093.707
2010-12-10,1097.467
2010-12-13,1113.93
2010-12-14,1123.406
2010-12-15,1117.151
2010-12-16,1107.771
2010-12-17,1102.226
2010-12-20,1105.184
2010-12-21,1120.3
2010-12-22,1127.677
2010-12-23,1126.139
2010-12-24,1124.968
2010-12-27,1120.296
2010-12-28,1131.849
2010-12-29,1132.412
2010-12-30,1126.387
2010-12-31,1132.067
2011-01-03,1138.502
2011-01-04,1119.271
2011-01-05,1096.997
2011-01-06,1096.318
2011-01-07,1093.171
2011-01-10,1078.905
2011-01-11,1086.48
2011-01-12,1104.136
2011-01-13,1101.842
2011-01-14,1102.11
2011-01-17,1105.343
2011-01-18,1117.61
2011-01-19,1107.675
2011-01-20,1089.557
2011-01-21,1108.603
2011-01-24,1131.348
2011-01-25,1136.371
2011-01-26,1140.528
2011-01-27,1130.986
2011-01-28,1128.541
2011-01-31,1122.326
2011-02-01,1133.168
2011-02-02,1136.33
2011-02-03,1120.691
2011-02-04,1111.798
2011-02-07,1114.69
2011-02-08,1122.766
2011-02-09,1119.057
2011-02-10,1114.957
2011-02-11,1117.475
2011-02-14,1118.058
2011-02-15,1125.708
2011-02-16,1125.497
2011-02-17,1141.857
2011-02-18,1140.187
2011-02-21,1141.934
2011-02-22,1143.787
2011-02-23,1151.079
2011-02-24,1151.257
2011-02-25,1150.714
2011-02-28,1163.566
2011-03-01,1159.182
2011-03-02,1165.316
2011-03-03,1161.508
2011-03-04,1152.895
2011-03-07,1150.701
2011-03-08,1146.448
2011-03-09,1141.445
2011-03-10,1126.555
2011-03-11,1126.731
2011-03-14,1118.198
2011-03-15,1089.469
2011-03-16,1087.143
2011-03-17,1112.064
2011-03-18,1111.517
2011-03-21,1134.327
2011-03-22,1134.055
2011-03-23,1139.37
2011-03-24,1151.543
2011-03-25,1145.803
2011-03-28,1146.495
2011-03-29,1140.677
2011-03-30,1149.464
2011-03-31,1151.397
2011-04-01,1149.642
2011-04-04,1160.631
2011-04-05,1155.246
2011-04-06,1164.403
2011-04-07,1163.311
2011-04-08,1171.962
2011-04-11,1173.854
2011-04-12,1178.008
2011-04-13,1182.019
2011-04-14,1186.266
2011-04-15,1195.342
2011-04-18,1173.207
2011-04-19,1189.006
2011-04-20,1219.253
2011-04-21,1239.85
2011-04-22,1239.85
2011-04-25,1240.272
2011-04-26,1252.833
2011-04-27,1247.98
2011-04-28,1270.003
2011-04-29,1282.792
2011-05-02,1294.545
2011-05-03,1299.722
2011-05-04,1292.643
2011-05-05,1274.464
2011-05-06,1281.673
2011-05-09,1268.434
2011-05-10,1276.321
2011-05-11,1276.507
2011-05-12,1273.338
2011-05-13,1269.756
2011-05-16,1282.287
2011-05-17,1263.573
2011-05-18,1279.422
2011-05-19,1275.617
2011-05-20,1277.149
2011-05-23,1254.148
2011-05-24,1263.376
2011-05-25,1270.818
2011-05-26,1279.137
2011-05-27,1305.599
2011-05-30,1303.293
2011-05-31,1318.855
2011-06-01,1328.755
2011-06-02,1324.975
2011-06-03,1319.807
2011-06-06,1309.989
2011-06-07,1297.856
2011-06-08,1282.974
2011-06-09,1282.145
2011-06-10,1266.006
2011-06-13,1274.479
2011-06-14,1275.965
2011-06-15,1253.165
2011-06-16,1242.791
2011-06-17,1245.792
2011-06-20,1248.457
2011-06-21,1260.324
2011-06-22,1261.487
2011-06-23,1233.754
2011-06-24,1237.26
2011-06-27,1243.448
2011-06-28,1253.75
2011-06-29,1266.26
2011-06-30,1272.254
2011-07-01,1272.975
2011-07-04,1274.686
2011-07-05,1278.105
2011-07-06,1275.484
2011-07-07,1273.33
2011-07-08,1268.076
2011-07-11,1251.233
2011-07-12,1247.671
2011-07-13,1268.039
2011-07-14,1266.027
2011-07-15,1259.899
2011-07-18,1233.51
2011-07-19,1242.985
2011-07-20,1257.375
2011-07-21,1274.88
2011-07-22,1277.351
2011-07-25,1294.605
2011-07-26,1291.521
2011-07-27,1275.708
2011-07-28,1268.375
2011-07-29,1273.914
2011-08-01,1285.576
2011-08-02,1248.202
2011-08-03,1246.08
2011-08-04,1192.006
2011-08-05,1178.549
2011-08-08,1135.396
2011-08-09,1179.139
2011-08-10,1150.946
2011-08-11,1156.157
2011-08-12,1190.359
2011-08-15,1192.229
2011-08-16,1186.691
2011-08-17,1192.966
2011-08-18,1145.118
2011-08-19,1128.311
2011-08-22,1141.259
2011-08-23,1154.265
2011-08-24,1170.116
2011-08-25,1159.136
2011-08-26,1147.367
2011-08-29,1159.704
2011-08-30,1164.52
2011-08-31,1200.099
2011-09-01,1217.388
2011-09-02,1200.952
2011-09-05,1145.01
2011-09-06,1093.36
2011-09-07,1114.836
2011-09-08,1106.561
2011-09-09,1067.888
2011-09-12,1043.876
2011-09-13,1058.532
2011-09-14,1072.766
2011-09-15,1080.066
2011-09-16,1075.835
2011-09-19,1045.215
2011-09-20,1068.917
2011-09-21,1054.834
2011-09-22,1002.894
2011-09-23,1010.596
2011-09-26,1028.211
2011-09-27,1072.77
2011-09-28,1061.568
2011-09-29,1074.825
2011-09-30,1037.962
2011-10-03,1022.768
2011-10-04,1011.004
2011-10-05,1018.699
2011-10-06,1047.285
2011-10-07,1055.356
2011-10-10,1082.395
2011-10-11,1078.938
2011-10-12,1106.556
2011-10-13,1080.077
2011-10-14,1098.458
2011-10-17,1085.003
2011-10-18,1074.757
2011-10-19,1081.664
2011-10-20,1076.184
2011-10-21,1115.128
2011-10-24,1119.693
2011-10-25,1114.559
2011-10-26,1109.902
2011-10-27,1159.64
2011-10-28,1170.581
2011-10-31,1134.309
2011-11-01,1081.466
2011-11-02,1098.247
2011-11-03,1109.974
2011-11-04,1101.772
2011-11-07,1083.924
2011-11-08,1098.878
2011-11-09,1069.143
2011-11-10,1061.123
2011-11-11,1087.356
2011-11-14,1081.221
2011-11-15,1070.484
2011-11-16,1074.081
2011-11-17,1065.224
2011-11-18,1060.978
2011-11-21,1029.05
2011-11-22,1028.162
2011-11-23,1010.391
2011-11-24,1007.189
2011-11-25,1001.843
2011-11-28,1038.096
2011-11-29,1044.351
2011-11-30,1084.307
2011-12-01,1085.966
2011-12-02,1084.065
2011-12-05,1088.738
2011-12-06,1082.362
2011-12-07,1083.743
2011-12-08,1074.671
2011-12-09,1089.856
2011-12-12,1069.369
2011-12-13,1062.684
2011-12-14,1041.974
2011-12-15,1061.31
2011-12-16,1060.96
2011-12-19,1063.439
2011-12-20,1079.355
2011-12-21,1071.535
2011-12-22,1076.252
2011-12-23,1084.843
2011-12-26,1084.843
2011-12-27,1087.469
2011-12-28,1080.808
2011-12-29,1080.359
2011-12-30,1095.907
2012-01-02,1095.907
2012-01-03,1122.779
2012-01-04,1111.194
2012-01-05,1096.681
2012-01-06,1089.341
2012-01-09,1092.077
2012-01-10,1107.466
2012-01-11,1094.369
2012-01-12,1109.092
2012-01-13,1095.009
2012-01-16,1106.033
2012-01-17,1113.404
2012-01-18,1132.215
2012-01-19,1154.774
2012-01-20,1149.751
2012-01-23,1162.154
2012-01-24,1158.493
2012-01-25,1146.524
2012-01-26,1170.962
2012-01-27,1156.711
2012-01-30,1143.014
2012-01-31,1143.382
2012-02-01,1166.27
2012-02-02,1162.987
2012-02-03,1177.07
2012-02-06,1170.332
2012-02-07,1184.636
2012-02-08,1186.238
2012-02-09,1195.37
2012-02-10,1179.126
2012-02-13,1189.894
2012-02-14,1178.833
2012-02-15,1182.212
2012-02-16,1182.013
2012-02-17,1194.423
2012-02-20,1206.511
2012-02-21,1202.878
2012-02-22,1192.569
2012-02-23,1204.57
2012-02-24,1215.158
2012-02-27,1208.72
2012-02-28,1208.67
2012-02-29,1201.767
2012-03-01,1198.581
2012-03-02,1191.737
2012-03-05,1193.935
2012-03-06,1163.056
2012-03-07,1178.621
2012-03-08,1209.269
2012-03-09,1199.318
2012-03-12,1200.999
2012-03-13,1211.627
2012-03-14,1202.892
2012-03-15,1219.939
2012-03-16,1230.774
2012-03-19,1232.577
2012-03-20,1223.698
2012-03-21,1220.774
2012-03-22,1211.983
2012-03-23,1216.94
2012-03-26,1232.989
2012-03-27,1230.271
2012-03-28,1223.108
2012-03-29,1207.865
2012-03-30,1224.967
2012-04-02,1241.147
2012-04-03,1237.418
2012-04-04,1197.842
2012-04-05,1193.165
2012-04-06,1193.165
2012-04-09,1194.788
2012-04-10,1173.657
2012-04-11,1176.992
2012-04-12,1196.183
2012-04-13,1178.429
2012-04-16,1185.853
2012-04-17,1209.939
2012-04-18,1203.123
2012-04-19,1212.28
2012-04-20,1227.301
2012-04-23,1199.484
2012-04-24,1213.174
2012-04-25,1220.077
2012-04-26,1218.278
2012-04-27,1219.977
2012-04-30,1215.208
2012-05-01,1213.937
2012-05-02,1213.088
2012-05-03,1213.219
2012-05-04,1197.745
2012-05-07,1184.179
2012-05-08,1163.261
2012-05-09,1153.537
2012-05-10,1155.167
2012-05-11,1158.605
2012-05-14,1131.852
2012-05-15,1126.858
2012-05-16,1128.15
2012-05-17,1125.166
2012-05-18,1107.889
2012-05-21,1117.788
2012-05-22,1135.146
2012-05-23,1099.762
2012-05-24,1103.841
2012-05-25,1099.692
2012-05-28,1100.954
2012-05-29,1114.299
2012-05-30,1096.5
2012-05-31,1081.995
2012-06-01,1065.504
2012-06-04,1066.112
2012-06-05,1064.708
2012-06-06,1088.01
2012-06-07,1103.852
2012-06-08,1093.689
2012-06-11,1099.736
2012-06-12,1105.617
2012-06-13,1117.629
2012-06-14,1114.573
2012-06-15,1113.561
2012-06-18,1114.695
2012-06-19,1142.761
2012-06-20,1140.727
2012-06-21,1129.429
2012-06-22,1117.304
2012-06-25,1106.668
2012-06-26,1111.267
2012-06-27,1112.144
2012-06-28,1110.865
2012-06-29,1148.467
2012-07-02,1146.158
2012-07-03,1165.696
2012-07-04,1159.735
2012-07-05,1148.54
2012-07-06,1140.019
2012-07-09,1133.882
2012-07-10,1138.519
2012-07-11,1131.777
2012-07-12,1119.187
2012-07-13,1133.051
2012-07-16,1135.967
2012-07-17,1137.364
2012-07-18,1153.423
2012-07-19,1163.449
2012-07-20,1149.606
2012-07-23,1122.777
2012-07-24,1120.125
2012-07-25,1125.271
2012-07-26,1159.822
2012-07-27,1184.23
2012-07-30,1176.702
2012-07-31,1187.807
2012-08-01,1185.801
2012-08-02,1174.823
2012-08-03,1201.627
2012-08-06,1208.805
2012-08-07,1207.969
2012-08-08,1201.81
2012-08-09,1210.606
2012-08-10,1207.051
2012-08-13,1207.133
2012-08-14,1211.918
2012-08-15,1205.26
2012-08-16,1212.677
2012-08-17,1206.96
2012-08-20,1208.809
2012-08-21,1220.316
2012-08-22,1208.153
2012-08-23,1217.343
2012-08-24,1217.246
2012-08-27,1221.854
2012-08-28,1213.605
2012-08-29,1209.773
2012-08-30,1197.711
2012-08-31,1209.73
2012-09-03,1219.752
2012-09-04,1202.207
2012-09-05,1212.05
2012-09-06,1231.685
2012-09-07,1248.464
2012-09-10,1241.335
2012-09-11,1242.905
2012-09-12,1237.484
2012-09-13,1241.653
2012-09-14,1270.114
2012-09-17,1267.3
2012-09-18,1263.136
2012-09-19,1272.904
2012-09-20,1259.485
2012-09-21,1265.497
2012-09-24,1258.816
2012-09-25,1266.245
2012-09-26,1246.526
2012-09-27,1248.437
2012-09-28,1236.612
2012-10-01,1263.341
2012-10-02,1265.235
2012-10-03,1257.077
2012-10-04,1269.389
2012-10-05,1284.322
2012-10-08,1274.671
2012-10-09,1269.022
2012-10-10,1264.418
2012-10-11,1276.198
2012-10-12,1280.595
2012-10-15,1286.377
2012-10-16,1303.886
2012-10-17,1315.381
2012-10-18,1310.724
2012-10-19,1303.901
2012-10-22,1303.864
2012-10-23,1271.041
2012-10-24,1272.374
2012-10-25,1267.951
2012-10-26,1267.491
2012-10-29,1260.759
2012-10-30,1272.018
2012-10-31,1262.439
2012-11-01,1271.279
2012-11-02,1270.927
2012-11-05,1268.948
2012-11-06,1276.319
2012-11-07,1264.965
2012-11-08,1263.403
2012-11-09,1263.163
2012-11-12,1262.619
2012-11-13,1267.185
2012-11-14,1262.981
2012-11-15,1249.46
2012-11-16,1228.972
2012-11-19,1267.032
2012-11-20,1264.318
2012-11-21,1271.758
2012-11-22,1283.747
2012-11-23,1296.725
2012-11-26,1293.533
2012-11-27,1294.528
2012-11-28,1304.93
2012-11-29,1323.605
2012-11-30,1326.447
2012-12-03,1331.266
2012-12-04,1330.167
2012-12-05,1328.714
2012-12-06,1336.282
2012-12-07,1334.971
2012-12-10,1340.411
2012-12-11,1347.262
2012-12-12,1348.801
2012-12-13,1348.375
2012-12-14,1350.458
2012-12-17,1352.497
2012-12-18,1362.182
2012-12-19,1369.962
2012-12-20,1363.714
2012-12-21,1351.833
2012-12-24,1353.901
2012-12-25,1353.901
2012-12-26,1356.124
2012-12-27,1350.459
2012-12-28,1343.716
2012-12-31,1340.56
2013-01-01,1340.56
2013-01-02,1342.834
2013-01-03,1368.284
2013-01-04,1367.245
2013-01-07,1370.192
2013-01-08,1370.667
2013-01-09,1385.306
2013-01-10,1397.852
2013-01-11,1414.654
2013-01-14,1409.305
2013-01-15,1410.542
2013-01-16,1411.022
2013-01-17,1432.982
2013-01-18,1416.457
2013-01-21,1413.763
2013-01-22,1410.543
2013-01-23,1423.412
2013-01-24,1436.307
2013-01-25,1450.356
2013-01-28,1445.449
2013-01-29,1449.623
2013-01-30,1448.167
2013-01-31,1454.125
2013-02-01,1476.313
2013-02-04,1453.438
2013-02-05,1458.043
2013-02-06,1461.033
2013-02-07,1427.32
2013-02-08,1442.286
2013-02-11,1438.319
2013-02-12,1448.181
2013-02-13,1454.57
2013-02-14,1445.917
2013-02-15,1446.579
2013-02-18,1446.52
2013-02-19,1464.99
2013-02-20,1475.615
2013-02-21,1442.967
2013-02-22,1449.943
2013-02-25,1459.247
2013-02-26,1440.071
2013-02-27,1448.348
2013-02-28,1463.05
2013-03-01,1441.875
2013-03-04,1441.906
2013-03-05,1467.95
2013-03-06,1455.38
2013-03-07,1469.009
2013-03-08,1459.753
2013-03-11,1468.882
2013-03-12,1481.902
2013-03-13,1473.193
2013-03-14,1490.454
2013-03-15,1511.609
2013-03-18,1492.646
2013-03-19,1477.652
2013-03-20,1489.622
2013-03-21,1467.449
2013-03-22,1474.244
2013-03-25,1468.226
2013-03-26,1472.425
2013-03-27,1460.704
2013-03-28,1478.891
2013-03-29,1478.891
2013-04-01,1477.487
2013-04-02,1493.492
2013-04-03,1494.914
2013-04-04,1470.12
2013-04-05,1465.365
2013-04-08,1477.047
2013-04-09,1469.391
2013-04-10,1498.501
2013-04-11,1507.986
2013-04-12,1498.319
2013-04-15,1499.338
2013-04-16,1503.458
2013-04-17,1459.574
2013-04-18,1469.555
2013-04-19,1478.454
2013-04-22,1462.958
2013-04-23,1492.214
2013-04-24,1495.418
2013-04-25,1504.503
2013-04-26,1503.903
2013-04-29,1525.353
2013-04-30,1541.07
2013-05-01,1542.897
2013-05-02,1532.33
2013-05-03,1540.034
2013-05-06,1529.585
2013-05-07,1535.301
2013-05-08,1565.953
2013-05-09,1557.297
2013-05-10,1542.009
2013-05-13,1538.032
2013-05-14,1545.361
2013-05-15,1551.722
2013-05-16,1558.874
2013-05-17,1546.054
2013-05-20,1553.72
2013-05-21,1557.871
2013-05-22,1560.56
2013-05-23,1532.149
2013-05-24,1549.36
2013-05-27,1544.192
2013-05-28,1533.224
2013-05-29,1520.502
2013-05-30,1529.541
2013-05-31,1502.692
2013-06-03,1478.716
2013-06-04,1506.945
2013-06-05,1491.539
2013-06-06,1480.628
2013-06-07,1513.305
2013-06-10,1507.377
2013-06-11,1501.229
2013-06-12,1509.493
2013-06-13,1497.281
2013-06-14,1503.333
2013-06-17,1514.937
2013-06-18,1516.717
2013-06-19,1524.945
2013-06-20,1457.439
2013-06-21,1436.337
2013-06-24,1402.205
2013-06-25,1423.58
2013-06-26,1450.827
2013-06-27,1464.487
2013-06-28,1469.184
2013-07-01,1479.185
2013-07-02,1477.103
2013-07-03,1463.583
2013-07-04,1484.164
2013-07-05,1465.916
2013-07-08,1475.075
2013-07-09,1477.486
2013-07-10,1490.58
2013-07-11,1520.813
2013-07-12,1524.456
2013-07-15,1522.437
2013-07-16,1523.047
2013-07-17,1519.832
2013-07-18,1515.875
2013-07-19,1525.597
2013-07-22,1533.02
2013-07-23,1524.759
2013-07-24,1532.315
2013-07-25,1524.529
2013-07-26,1520.302
2013-07-29,1519.855
2013-07-30,1521.04
2013-07-31,1524.45
2013-08-01,1516.859
2013-08-02,1555.346
2013-08-05,1553.058
2013-08-06,1569.47
2013-08-07,1567.562
2013-08-08,1566.841
2013-08-09,1567.804
2013-08-12,1565.717
2013-08-13,1561.842
2013-08-14,1570.314
2013-08-15,1551.84
2013-08-16,1564.098
2013-08-19,1560.389
2013-08-20,1569.635
2013-08-21,1555.047
2013-08-22,1568.689
2013-08-23,1580.024
2013-08-26,1577.892
2013-08-27,1559.466
2013-08-28,1530.725
2013-08-29,1512.107
2013-08-30,1506.301
2013-09-02,1529.84
2013-09-03,1516.954
2013-09-04,1524.004
2013-09-05,1517.325
2013-09-06,1531.283
2013-09-09,1540.43
2013-09-10,1556.186
2013-09-11,1565.449
2013-09-12,1566.753
2013-09-13,1560.548
2013-09-16,1574.457
2013-09-17,1568.283
2013-09-18,1580.473
2013-09-19,1619.976
2013-09-20,1619.343
2013-09-23,1609.87
2013-09-24,1607.301
2013-09-25,1608.358
2013-09-26,1609.914
2013-09-27,1621.08
2013-09-30,1614.97
2013-10-01,1618.827
2013-10-02,1608.202
2013-10-03,1606.901
2013-10-04,1599.47
2013-10-07,1585.786
2013-10-08,1575.992
2013-10-09,1547.088
2013-10-10,1566.676
2013-10-11,1586.458
2013-10-14,1588.852
2013-10-15,1585.258
2013-10-16,1582.83
2013-10-17,1617.682
2013-10-18,1631.836
2013-10-21,1638.927
2013-10-22,1667.257
2013-10-23,1671.907
2013-10-24,1676.167
2013-10-25,1672.925
2013-10-28,1678.139
2013-10-29,1659.633
2013-10-30,1661.068
2013-10-31,1644.742
2013-11-01,1630.584
2013-11-04,1623.26
2013-11-05,1612.739
2013-11-06,1628.939
2013-11-07,1614.157
2013-11-08,1607.087
2013-11-11,1616.504
2013-11-12,1617.91
2013-11-13,1607.348
2013-11-14,1627.847
2013-11-15,1633.01
2013-11-18,1646.71
2013-11-19,1637.224
2013-11-20,1628.779
2013-11-21,1624.483
2013-11-22,1631.582
2013-11-25,1638.756
2013-11-26,1633.173
2013-11-27,1635.286
2013-11-28,1643.487
2013-11-29,1648.744
2013-12-02,1641.645
2013-12-03,1614.029
2013-12-04,1599.377
2013-12-05,1609.087
2013-12-06,1624.737
2013-12-09,1626.067
2013-12-10,1616.821
2013-12-11,1617.808
2013-12-12,1588.031
2013-12-13,1581.272
2013-12-16,1593.079
2013-12-17,1584.408
2013-12-18,1596.845
2013-12-19,1608.18
2013-12-20,1622.545
2013-12-23,1632.924
2013-12-24,1626.732
2013-12-25,1626.732
2013-12-26,1628.548
2013-12-27,1665.27
2013-12-30,1665.011
2013-12-31,1659.488
2014-01-01,1659.488
2014-01-02,1638.485
2014-01-03,1647.653
2014-01-06,1649.623
2014-01-07,1649.361
2014-01-08,1657.82
2014-01-09,1643.803
2014-01-10,1671.367
2014-01-13,1682.831
2014-01-14,1678.738
2014-01-15,1666.791
2014-01-16,1674.914
2014-01-17,1675.112
2014-01-20,1676.034
2014-01-21,1672.221
2014-01-22,1670.074
2014-01-23,1675.237
2014-01-24,1644.796
2014-01-27,1625.432
2014-01-28,1632.243
2014-01-29,1625.403
2014-01-30,1628.161
2014-01-31,1621.662
2014-02-03,1609.424
2014-02-04,1606.418
2014-02-05,1612.656
2014-02-06,1640.985
2014-02-07,1663.84
2014-02-10,1669.998
2014-02-11,1681.747
2014-02-12,1676.652
2014-02-13,1685.355
2014-02-14,1695.63
2014-02-17,1699.219
2014-02-18,1708.413
2014-02-19,1707.581
2014-02-20,1698.199
2014-02-21,1710.989
2014-02-24,1718.975
2014-02-25,1725.579
2014-02-26,1722.446
2014-02-27,1724.328
2014-02-28,1740.622
2014-03-03,1697.275
2014-03-04,1721.245
2014-03-05,1722.365
2014-03-06,1744.87
2014-03-07,1728.973
2014-03-10,1728.539
2014-03-11,1723.887
2014-03-12,1720.145
2014-03-13,1702.668
2014-03-14,1684.949
2014-03-17,1692.268
2014-03-18,1708.21
2014-03-19,1704.34
2014-03-20,1696.936
2014-03-21,1701.37
2014-03-24,1680.798
2014-03-25,1699.347
2014-03-26,1707.894
2014-03-27,1703.878
2014-03-28,1715.101
2014-03-31,1734.753
2014-04-01,1736.997
2014-04-02,1741.142
2014-04-03,1734.859
2014-04-04,1732.081
2014-04-07,1720.637
2014-04-08,1729.488
2014-04-09,1734.109
2014-04-10,1741.731
2014-04-11,1719.852
2014-04-14,1724.345
2014-04-15,1719.291
2014-04-16,1722.479
2014-04-17,1735.853
2014-04-18,1735.853
2014-04-21,1730.255
2014-04-22,1743.231
2014-04-23,1744.102
2014-04-24,1738.187
2014-04-25,1732.904
2014-04-28,1734.66
2014-04-29,1735.318
2014-04-30,1751.542
2014-05-01,1753.533
2014-05-02,1744.503
2014-05-05,1740.8
2014-05-06,1745.096
2014-05-07,1745.796
2014-05-08,1749.44
2014-05-09,1742.5
2014-05-12,1747.444
2014-05-13,1744.71
2014-05-14,1761.11
2014-05-15,1769.131
2014-05-16,1775.035
2014-05-19,1766.939
2014-05-20,1764.524
2014-05-21,1761.665
2014-05-22,1769.756
2014-05-23,1768.698
2014-05-26,1773.061
2014-05-27,1764.639
2014-05-28,1763.81
2014-05-29,1767.254
2014-05-30,1763.456
2014-06-02,1764.295
2014-06-03,1760.464
2014-06-04,1763.485
2014-06-05,1759.734
2014-06-06,1761.991
2014-06-09,1754.726
2014-06-10,1768.654
2014-06-11,1760.664
2014-06-12,1752.843
2014-06-13,1742.273
2014-06-16,1744.201
2014-06-17,1739.361
2014-06-18,1741.599
2014-06-19,1755.276
2014-06-20,1752.326
2014-06-23,1741.774
2014-06-24,1747.145
2014-06-25,1734.799
2014-06-26,1722.165
2014-06-27,1733.715
2014-06-30,1740.738
2014-07-01,1747.665
2014-07-02,1743.328
2014-07-03,1754.323
2014-07-04,1747.618
2014-07-07,1737.106
2014-07-08,1730.342
2014-07-09,1730.09
2014-07-10,1714.996
2014-07-11,1713.494
2014-07-14,1735.76
2014-07-15,1729.943
2014-07-16,1730.683
2014-07-17,1716.744
2014-07-18,1706.496
2014-07-21,1707.878
2014-07-22,1715.683
2014-07-23,1719.888
2014-07-24,1727.919
2014-07-25,1709.55
2014-07-28,1705.968
2014-07-29,1697.89
2014-07-30,1684.275
2014-07-31,1668.129
2014-08-01,1675.592
2014-08-04,1650.883
2014-08-05,1653.51
2014-08-06,1646.884
2014-08-07,1650.127
2014-08-08,1654.245
2014-08-11,1661.333
2014-08-12,1655.935
2014-08-13,1668.627
2014-08-14,1680.173
2014-08-15,1669.01
2014-08-18,1682.355
2014-08-19,1690.778
2014-08-20,1686.068
2014-08-21,1693.176
2014-08-22,1683.219
2014-08-25,1694.981
2014-08-26,1705.614
2014-08-27,1706.033
2014-08-28,1695.491
2014-08-29,1698.86
2014-09-01,1703.771
2014-09-02,1704.459
2014-09-03,1713.551
2014-09-04,1697.336
2014-09-05,1689.474
2014-09-08,1692.87
2014-09-09,1689.349
2014-09-10,1680.841
2014-09-11,1689.27
2014-09-12,1683.617
2014-09-15,1682.156
2014-09-16,1688.773
2014-09-17,1689.068
2014-09-18,1691.843
2014-09-19,1682.731
2014-09-22,1675.07
2014-09-23,1671.739
2014-09-24,1669.9
2014-09-25,1657.326
2014-09-26,1647.186
2014-09-29,1644.936
2014-09-30,1646.183
2014-10-01,1632.434
2014-10-02,1612.772
2014-10-03,1595.308
2014-10-06,1607.095
2014-10-07,1583.624
2014-10-08,1581.832
2014-10-09,1580.314
2014-10-10,1550.743
2014-10-13,1555.433
2014-10-14,1555.222
2014-10-15,1532.785
2014-10-16,1525.205
2014-10-17,1559.428
2014-10-20,1568.828
2014-10-21,1587.68
2014-10-22,1598.466
2014-10-23,1602.665
2014-10-24,1600.413
2014-10-27,1603.824
2014-10-28,1627.725
2014-10-29,1635.624
2014-10-30,1629.692
2014-10-31,1636.441
2014-11-03,1615.047
2014-11-04,1622.928
2014-11-05,1636.344
2014-11-06,1636.553
2014-11-07,1627.422
2014-11-10,1639.47
2014-11-11,1643.612
2014-11-12,1645.64
2014-11-13,1659.242
2014-11-14,1654.651
2014-11-17,1652.685
2014-11-18,1669.783
2014-11-19,1673.566
2014-11-20,1678.245
2014-11-21,1678.141
2014-11-24,1675.486
2014-11-25,1676.557
2014-11-26,1687.292
2014-11-27,1697.024
2014-11-28,1700.393
2014-12-01,1699.717
2014-12-02,1684.156
2014-12-03,1680.348
2014-12-04,1688.958
2014-12-05,1686.864
2014-12-08,1681.389
2014-12-09,1673.93
2014-12-10,1665.895
2014-12-11,1669.909
2014-12-12,1651.287
2014-12-15,1611.737
2014-12-16,1637.705
2014-12-17,1618.253
2014-12-18,1645.129
2014-12-19,1629.324
2014-12-22,1639.078
2014-12-23,1624.414
2014-12-24,1625.978
2014-12-25,1625.978
2014-12-26,1623.181
2014-12-29,1626.926
2014-12-30,1617.573
2014-12-31,1609.27
2015-01-01,1609.27
2015-01-02,1600.412
2015-01-05,1584.538
2015-01-06,1572.027
2015-01-07,1561.25
2015-01-08,1604.584
2015-01-09,1605.24
2015-01-12,1611.002
2015-01-13,1628.749
2015-01-14,1614.625
2015-01-15,1647.575
