Date,EUROPE SMALL VALUE Small Cap
2010-09-22,709.965
2010-09-23,705.995
2010-09-24,720.093
2010-09-27,721.971
2010-09-28,726.032
2010-09-29,727.632
2010-09-30,728.26
2010-10-01,733.915
2010-10-04,729.723
2010-10-05,744.42
2010-10-06,751.3
2010-10-07,754.025
2010-10-08,752.821
2010-10-11,756.331
2010-10-12,750.839
2010-10-13,766.488
2010-10-14,772.892
2010-10-15,767.667
2010-10-18,766.491
2010-10-19,754.211
2010-10-20,763.729
2010-10-21,769.399
2010-10-22,764.795
2010-10-25,771.541
2010-10-26,768.174
2010-10-27,758.012
2010-10-28,764.595
2010-10-29,765.863
2010-11-01,766.824
2010-11-02,773.505
2010-11-03,772.085
2010-11-04,790.634
2010-11-05,783.957
2010-11-08,777.092
2010-11-09,780.196
2010-11-10,762.973
2010-11-11,757.028
2010-11-12,756.284
2010-11-15,756.631
2010-11-16,738.36
2010-11-17,740.711
2010-11-18,751.409
2010-11-19,752.846
2010-11-22,749.19
2010-11-23,729.543
2010-11-24,733.438
2010-11-25,736.263
2010-11-26,725.511
2010-11-29,711.496
2010-11-30,706.134
2010-12-01,723.131
2010-12-02,745.115
2010-12-03,758.126
2010-12-06,757.613
2010-12-07,770.298
2010-12-08,765.014
2010-12-09,765.398
2010-12-10,769.451
2010-12-13,780.635
2010-12-14,781.991
2010-12-15,778.269
2010-12-16,771.833
2010-12-17,770.662
2010-12-20,771.846
2010-12-21,779.307
2010-12-22,780.229
2010-12-23,779.64
2010-12-24,779.699
2010-12-27,777.266
2010-12-28,777.822
2010-12-29,785.149
2010-12-30,788.575
2010-12-31,798.784
2011-01-03,799.582
2011-01-04,801.797
2011-01-05,791.303
2011-01-06,787.359
2011-01-07,782.977
2011-01-10,775.248
2011-01-11,785.76
2011-01-12,799.856
2011-01-13,812.492
2011-01-14,813.918
2011-01-17,811.674
2011-01-18,822.646
2011-01-19,820.812
2011-01-20,802.652
2011-01-21,816.055
2011-01-24,820.441
2011-01-25,815.847
2011-01-26,824.997
2011-01-27,828.162
2011-01-28,820.822
2011-01-31,822.392
2011-02-01,838.132
2011-02-02,836.086
2011-02-03,825.839
2011-02-04,826.339
2011-02-07,836.356
2011-02-08,842.77
2011-02-09,842.653
2011-02-10,830.719
2011-02-11,831.128
2011-02-14,831.873
2011-02-15,833.373
2011-02-16,833.68
2011-02-17,837.919
2011-02-18,844.353
2011-02-21,833.775
2011-02-22,829.751
2011-02-23,826.234
2011-02-24,818.687
2011-02-25,828.751
2011-02-28,840.827
2011-03-01,840.877
2011-03-02,837.506
2011-03-03,841.953
2011-03-04,846.357
2011-03-07,849.52
2011-03-08,842.455
2011-03-09,846.982
2011-03-10,828.049
2011-03-11,820.854
2011-03-14,823.673
2011-03-15,803.789
2011-03-16,795.795
2011-03-17,814.779
2011-03-18,827.336
2011-03-21,844.005
2011-03-22,843.561
2011-03-23,838.997
2011-03-24,850.257
2011-03-25,848.189
2011-03-28,846.738
2011-03-29,842.385
2011-03-30,848.663
2011-03-31,848.026
2011-04-01,853.468
2011-04-04,861.423
2011-04-05,861.359
2011-04-06,871.989
2011-04-07,864.479
2011-04-08,874.839
2011-04-11,872.495
2011-04-12,860.703
2011-04-13,868.122
2011-04-14,865.147
2011-04-15,863.971
2011-04-18,839.174
2011-04-19,852.234
2011-04-20,872.667
2011-04-21,882.992
2011-04-22,882.992
2011-04-25,880.937
2011-04-26,887.928
2011-04-27,891.053
2011-04-28,906.623
2011-04-29,910.74
2011-05-02,915.503
2011-05-03,906.791
2011-05-04,899.897
2011-05-05,884.155
2011-05-06,886.959
2011-05-09,874.681
2011-05-10,888.463
2011-05-11,888.925
2011-05-12,876.718
2011-05-13,876.851
2011-05-16,875.177
2011-05-17,865.747
2011-05-18,869.72
2011-05-19,873.193
2011-05-20,869.802
2011-05-23,849.301
2011-05-24,855.246
2011-05-25,854.786
2011-05-26,856.756
2011-05-27,871.589
2011-05-30,872.894
2011-05-31,883.501
2011-06-01,883.816
2011-06-02,878.47
2011-06-03,880.975
2011-06-06,877.408
2011-06-07,879.973
2011-06-08,862.257
2011-06-09,862.359
2011-06-10,846.064
2011-06-13,846.287
2011-06-14,856.73
2011-06-15,838.549
2011-06-16,821.042
2011-06-17,829.914
2011-06-20,819.976
2011-06-21,832.903
2011-06-22,832.654
2011-06-23,806.494
2011-06-24,807.156
2011-06-27,810.264
2011-06-28,817.325
2011-06-29,835.377
2011-06-30,849.831
2011-07-01,857.436
2011-07-04,864.102
2011-07-05,861.891
2011-07-06,849.581
2011-07-07,853.989
2011-07-08,842.537
2011-07-11,810.43
2011-07-12,804.713
2011-07-13,819.464
2011-07-14,811.572
2011-07-15,806.528
2011-07-18,783.084
2011-07-19,797.371
2011-07-20,807.161
2011-07-21,825.242
2011-07-22,832.467
2011-07-25,828.036
2011-07-26,831.228
2011-07-27,815.947
2011-07-28,810.384
2011-07-29,810.37
2011-08-01,792.329
2011-08-02,769.552
2011-08-03,756.278
2011-08-04,718.163
2011-08-05,704.978
2011-08-08,668.65
2011-08-09,682.816
2011-08-10,669.2
2011-08-11,687.323
2011-08-12,710.256
2011-08-15,726.49
2011-08-16,716.956
2011-08-17,722.145
2011-08-18,681.35
2011-08-19,677.308
2011-08-22,678.353
2011-08-23,680.455
2011-08-24,689.452
2011-08-25,685.486
2011-08-26,681.189
2011-08-29,700.084
2011-08-30,703.951
2011-08-31,724.113
2011-09-01,720.305
2011-09-02,704.238
2011-09-05,672.619
2011-09-06,659.067
2011-09-07,676.903
2011-09-08,679.315
2011-09-09,652.606
2011-09-12,629.451
2011-09-13,632.434
2011-09-14,638.514
2011-09-15,658.726
2011-09-16,666.348
2011-09-19,644.572
2011-09-20,653.042
2011-09-21,646.359
2011-09-22,610.151
2011-09-23,609.006
2011-09-26,610.564
2011-09-27,641.225
2011-09-28,636.385
2011-09-29,641.442
2011-09-30,624.926
2011-10-03,611.56
2011-10-04,590.627
2011-10-05,604.233
2011-10-06,624.324
2011-10-07,633.5
2011-10-10,651.494
2011-10-11,650.404
2011-10-12,670.755
2011-10-13,661.783
2011-10-14,675.443
2011-10-17,665.091
2011-10-18,658.621
2011-10-19,665.641
2011-10-20,652.334
2011-10-21,674.91
2011-10-24,685.695
2011-10-25,683.17
2011-10-26,679.555
2011-10-27,714.267
2011-10-28,714.807
2011-10-31,692.558
2011-11-01,654.532
2011-11-02,663.796
2011-11-03,675.652
2011-11-04,673.652
2011-11-07,668.308
2011-11-08,675.354
2011-11-09,654.368
2011-11-10,648.01
2011-11-11,669.882
2011-11-14,658.918
2011-11-15,645.795
2011-11-16,643.741
2011-11-17,634.184
2011-11-18,629.372
2011-11-21,605.963
2011-11-22,600.801
2011-11-23,585.414
2011-11-24,586.281
2011-11-25,584.703
2011-11-28,607.592
2011-11-29,612.908
2011-11-30,639.454
2011-12-01,629.462
2011-12-02,636.657
2011-12-05,647.16
2011-12-06,638.665
2011-12-07,638.369
2011-12-08,620.207
2011-12-09,627.028
2011-12-12,605.359
2011-12-13,601.183
2011-12-14,581.693
2011-12-15,589.091
2011-12-16,589.831
2011-12-19,587.738
2011-12-20,605.911
2011-12-21,602.238
2011-12-22,609.184
2011-12-23,612.301
2011-12-26,612.301
2011-12-27,613.861
2011-12-28,606.114
2011-12-29,606.667
2011-12-30,616.023
2012-01-02,622.763
2012-01-03,637.63
2012-01-04,627.041
2012-01-05,613.285
2012-01-06,611.681
2012-01-09,610.135
2012-01-10,619.723
2012-01-11,618.52
2012-01-12,629.47
2012-01-13,624.909
2012-01-16,629.324
2012-01-17,637.833
2012-01-18,646.232
2012-01-19,662.455
2012-01-20,665.554
2012-01-23,679.341
2012-01-24,668.718
2012-01-25,669.83
2012-01-26,688.8
2012-01-27,685.838
2012-01-30,673.581
2012-01-31,681.305
2012-02-01,702.904
2012-02-02,707.389
2012-02-03,715.534
2012-02-06,715.446
2012-02-07,721.001
2012-02-08,724.455
2012-02-09,730.73
2012-02-10,718.381
2012-02-13,725.332
2012-02-14,716.418
2012-02-15,715.136
2012-02-16,710.883
2012-02-17,727.345
2012-02-20,743.381
2012-02-21,738.159
2012-02-22,730.371
2012-02-23,728.478
2012-02-24,741.354
2012-02-27,734.938
2012-02-28,737.731
2012-02-29,738.361
2012-03-01,742.651
2012-03-02,737.911
2012-03-05,731.697
2012-03-06,703.7
2012-03-07,711.225
2012-03-08,730.856
2012-03-09,726.481
2012-03-12,725.506
2012-03-13,738.528
2012-03-14,736.105
2012-03-15,739.349
2012-03-16,749.232
2012-03-19,752.473
2012-03-20,742.434
2012-03-21,739.907
2012-03-22,728.652
2012-03-23,735.171
2012-03-26,748.751
2012-03-27,747.014
2012-03-28,736.867
2012-03-29,725.702
2012-03-30,733.748
2012-04-02,736.917
2012-04-03,735.47
2012-04-04,707.816
2012-04-05,704.681
2012-04-06,704.681
2012-04-09,704.935
2012-04-10,688.175
2012-04-11,696.416
2012-04-12,709.525
2012-04-13,697.865
2012-04-16,692.01
2012-04-17,710.28
2012-04-18,707.693
2012-04-19,704.924
2012-04-20,708.677
2012-04-23,687.337
2012-04-24,698.481
2012-04-25,707.372
2012-04-26,707.008
2012-04-27,717.715
2012-04-30,715.438
2012-05-01,716.454
2012-05-02,711.684
2012-05-03,710.423
2012-05-04,691.858
2012-05-07,692.593
2012-05-08,675.555
2012-05-09,664.899
2012-05-10,676.478
2012-05-11,677.991
2012-05-14,658.462
2012-05-15,646.441
2012-05-16,641.446
2012-05-17,633.469
2012-05-18,624.137
2012-05-21,630.069
2012-05-22,643.871
2012-05-23,623.582
2012-05-24,625.656
2012-05-25,622.23
2012-05-28,626.253
2012-05-29,631.732
2012-05-30,614.075
2012-05-31,612.041
2012-06-01,597.399
2012-06-04,598.961
2012-06-05,598.843
2012-06-06,614.764
2012-06-07,628.179
2012-06-08,620.662
2012-06-11,619.7
2012-06-12,611.369
2012-06-13,610.138
2012-06-14,612.8
2012-06-15,626.703
2012-06-18,625.913
2012-06-19,640.043
2012-06-20,649.65
2012-06-21,643.427
2012-06-22,635.281
2012-06-25,618.505
2012-06-26,614.738
2012-06-27,620.155
2012-06-28,614.383
2012-06-29,647.795
2012-07-02,653.004
2012-07-03,659.537
2012-07-04,655.145
2012-07-05,646.742
2012-07-06,634.999
2012-07-09,631.016
2012-07-10,632.458
2012-07-11,628.987
2012-07-12,619.0
2012-07-13,630.554
2012-07-16,636.087
2012-07-17,635.207
2012-07-18,639.547
2012-07-19,649.995
2012-07-20,638.802
2012-07-23,616.957
2012-07-24,615.048
2012-07-25,614.917
2012-07-26,635.938
2012-07-27,643.384
2012-07-30,645.086
2012-07-31,643.344
2012-08-01,642.483
2012-08-02,627.123
2012-08-03,648.652
2012-08-06,658.597
2012-08-07,663.378
2012-08-08,660.392
2012-08-09,660.955
2012-08-10,661.915
2012-08-13,660.912
2012-08-14,662.631
2012-08-15,661.66
2012-08-16,669.256
2012-08-17,674.227
2012-08-20,673.789
2012-08-21,684.392
2012-08-22,677.803
2012-08-23,679.252
2012-08-24,674.477
2012-08-27,676.491
2012-08-28,674.017
2012-08-29,672.903
2012-08-30,667.55
2012-08-31,677.847
2012-09-03,682.347
2012-09-04,678.951
2012-09-05,682.864
2012-09-06,697.974
2012-09-07,715.378
2012-09-10,717.756
2012-09-11,721.324
2012-09-12,730.016
2012-09-13,728.169
2012-09-14,753.603
2012-09-17,751.207
2012-09-18,741.532
2012-09-19,743.744
2012-09-20,736.537
2012-09-21,742.543
2012-09-24,734.696
2012-09-25,740.612
2012-09-26,720.102
2012-09-27,723.6
2012-09-28,720.376
2012-10-01,728.3
2012-10-02,731.55
2012-10-03,727.458
2012-10-04,736.524
2012-10-05,748.897
2012-10-08,736.806
2012-10-09,730.499
2012-10-10,724.092
2012-10-11,729.988
2012-10-12,730.674
2012-10-15,730.39
2012-10-16,744.012
2012-10-17,755.368
2012-10-18,756.592
2012-10-19,749.251
2012-10-22,750.971
2012-10-23,735.469
2012-10-24,739.096
2012-10-25,743.722
2012-10-26,741.161
2012-10-29,734.109
2012-10-30,741.088
2012-10-31,739.4
2012-11-01,745.208
2012-11-02,744.233
2012-11-05,736.97
2012-11-06,740.867
2012-11-07,731.253
2012-11-08,725.834
2012-11-09,720.357
2012-11-12,716.436
2012-11-13,714.322
2012-11-14,711.292
2012-11-15,707.681
2012-11-16,697.2
2012-11-19,715.476
2012-11-20,716.73
2012-11-21,720.54
2012-11-22,730.765
2012-11-23,737.145
2012-11-26,735.248
2012-11-27,735.322
2012-11-28,733.225
2012-11-29,746.491
2012-11-30,747.837
2012-12-03,753.387
2012-12-04,755.294
2012-12-05,758.708
2012-12-06,760.819
2012-12-07,758.457
2012-12-10,757.712
2012-12-11,765.524
2012-12-12,770.667
2012-12-13,773.007
2012-12-14,775.857
2012-12-17,780.362
2012-12-18,789.109
2012-12-19,799.857
2012-12-20,800.559
2012-12-21,792.829
2012-12-24,793.074
2012-12-25,793.074
2012-12-26,794.271
2012-12-27,796.47
2012-12-28,793.059
2012-12-31,793.786
2013-01-01,793.786
2013-01-02,814.734
2013-01-03,811.607
2013-01-04,812.856
2013-01-07,821.016
2013-01-08,818.678
2013-01-09,823.187
2013-01-10,834.912
2013-01-11,842.395
2013-01-14,839.049
2013-01-15,836.101
2013-01-16,831.351
2013-01-17,841.943
2013-01-18,841.073
2013-01-21,846.154
2013-01-22,845.732
2013-01-23,844.974
2013-01-24,851.496
2013-01-25,859.136
2013-01-28,859.035
2013-01-29,857.999
2013-01-30,857.42
2013-01-31,854.446
2013-02-01,868.797
2013-02-04,850.614
2013-02-05,852.05
2013-02-06,856.69
2013-02-07,851.28
2013-02-08,860.494
2013-02-11,856.408
2013-02-12,867.726
2013-02-13,873.688
2013-02-14,865.818
2013-02-15,867.459
2013-02-18,864.329
2013-02-19,875.453
2013-02-20,875.097
2013-02-21,853.092
2013-02-22,856.963
2013-02-25,857.551
2013-02-26,839.502
2013-02-27,848.177
2013-02-28,852.213
2013-03-01,842.461
2013-03-04,839.187
2013-03-05,854.503
2013-03-06,852.193
2013-03-07,856.299
2013-03-08,855.203
2013-03-11,854.791
2013-03-12,856.727
2013-03-13,852.845
2013-03-14,863.146
2013-03-15,867.826
2013-03-18,861.303
2013-03-19,851.037
2013-03-20,858.005
2013-03-21,854.946
2013-03-22,856.575
2013-03-25,847.995
2013-03-26,845.759
2013-03-27,833.648
2013-03-28,841.898
2013-03-29,841.898
2013-04-01,842.929
2013-04-02,847.07
2013-04-03,842.556
2013-04-04,834.356
2013-04-05,830.165
2013-04-08,828.833
2013-04-09,838.029
2013-04-10,857.577
2013-04-11,869.676
2013-04-12,863.638
2013-04-15,853.57
2013-04-16,850.14
2013-04-17,834.175
2013-04-18,835.386
2013-04-19,840.252
2013-04-22,840.44
2013-04-23,855.398
2013-04-24,860.401
2013-04-25,873.261
2013-04-26,872.947
2013-04-29,879.557
2013-04-30,884.044
2013-05-01,886.569
2013-05-02,880.559
2013-05-03,893.165
2013-05-06,891.285
2013-05-07,895.558
2013-05-08,910.631
2013-05-09,908.203
2013-05-10,901.629
2013-05-13,901.346
2013-05-14,902.251
2013-05-15,904.648
2013-05-16,912.492
2013-05-17,910.23
2013-05-20,915.375
2013-05-21,917.689
2013-05-22,916.744
2013-05-23,898.339
2013-05-24,898.477
2013-05-27,902.78
2013-05-28,909.645
2013-05-29,904.829
2013-05-30,913.427
2013-05-31,903.497
2013-06-03,901.457
2013-06-04,904.777
2013-06-05,893.603
2013-06-06,891.041
2013-06-07,901.47
2013-06-10,899.621
2013-06-11,890.538
2013-06-12,891.88
2013-06-13,887.636
2013-06-14,898.6
2013-06-17,905.361
2013-06-18,907.692
2013-06-19,907.815
2013-06-20,869.978
2013-06-21,857.266
2013-06-24,837.272
2013-06-25,847.16
2013-06-26,855.433
2013-06-27,863.663
2013-06-28,862.042
2013-07-01,873.96
2013-07-02,872.322
2013-07-03,865.74
2013-07-04,878.702
2013-07-05,867.434
2013-07-08,880.379
2013-07-09,882.706
2013-07-10,887.35
2013-07-11,905.892
2013-07-12,907.229
2013-07-15,910.033
2013-07-16,912.988
2013-07-17,915.245
2013-07-18,926.229
2013-07-19,930.029
2013-07-22,936.647
2013-07-23,938.435
2013-07-24,944.257
2013-07-25,941.541
2013-07-26,941.744
2013-07-29,940.828
2013-07-30,943.368
2013-07-31,944.391
2013-08-01,954.831
2013-08-02,962.465
2013-08-05,967.46
2013-08-06,965.405
2013-08-07,965.332
2013-08-08,979.874
2013-08-09,982.878
2013-08-12,981.158
2013-08-13,981.263
2013-08-14,988.145
2013-08-15,974.343
2013-08-16,986.903
2013-08-19,989.302
2013-08-20,981.818
2013-08-21,977.999
2013-08-22,984.881
2013-08-23,992.883
2013-08-26,987.325
2013-08-27,971.219
2013-08-28,963.537
2013-08-29,962.909
2013-08-30,952.063
2013-09-02,969.789
2013-09-03,967.897
2013-09-04,971.682
2013-09-05,974.359
2013-09-06,981.868
2013-09-09,993.746
2013-09-10,1009.705
2013-09-11,1016.729
2013-09-12,1016.283
2013-09-13,1016.142
2013-09-16,1027.939
2013-09-17,1023.329
2013-09-18,1024.387
2013-09-19,1042.158
2013-09-20,1032.922
2013-09-23,1027.444
2013-09-24,1032.481
2013-09-25,1033.714
2013-09-26,1031.512
2013-09-27,1033.921
2013-09-30,1031.714
2013-10-01,1041.194
2013-10-02,1043.674
2013-10-03,1043.999
2013-10-04,1043.865
2013-10-07,1040.339
2013-10-08,1038.355
2013-10-09,1028.257
2013-10-10,1045.6
2013-10-11,1052.278
2013-10-14,1057.425
2013-10-15,1061.697
2013-10-16,1062.815
2013-10-17,1080.974
2013-10-18,1094.495
2013-10-21,1102.566
2013-10-22,1109.069
2013-10-23,1103.329
2013-10-24,1107.782
2013-10-25,1103.726
2013-10-28,1096.041
2013-10-29,1101.174
2013-10-30,1105.115
2013-10-31,1096.578
2013-11-01,1086.702
2013-11-04,1090.298
2013-11-05,1086.717
2013-11-06,1098.149
2013-11-07,1087.531
2013-11-08,1080.185
2013-11-11,1091.68
2013-11-12,1084.22
2013-11-13,1070.098
2013-11-14,1080.88
2013-11-15,1081.528
2013-11-18,1092.186
2013-11-19,1085.155
2013-11-20,1078.01
2013-11-21,1075.664
2013-11-22,1084.766
2013-11-25,1088.236
2013-11-26,1090.422
2013-11-27,1099.238
2013-11-28,1104.354
2013-11-29,1107.11
2013-12-02,1097.645
2013-12-03,1083.222
2013-12-04,1075.95
2013-12-05,1076.572
2013-12-06,1085.235
2013-12-09,1092.211
2013-12-10,1094.45
2013-12-11,1090.537
2013-12-12,1073.934
2013-12-13,1070.902
2013-12-16,1081.465
2013-12-17,1078.614
2013-12-18,1089.595
2013-12-19,1099.063
2013-12-20,1106.183
2013-12-23,1116.936
2013-12-24,1117.399
2013-12-25,1117.399
2013-12-26,1119.948
2013-12-27,1137.161
2013-12-30,1143.483
2013-12-31,1143.34
2014-01-01,1143.34
2014-01-02,1131.555
2014-01-03,1137.092
2014-01-06,1141.381
2014-01-07,1146.232
2014-01-08,1146.787
2014-01-09,1146.555
2014-01-10,1165.06
2014-01-13,1169.811
2014-01-14,1173.753
2014-01-15,1175.905
2014-01-16,1173.185
2014-01-17,1177.441
2014-01-20,1176.483
2014-01-21,1170.462
2014-01-22,1173.329
2014-01-23,1171.598
2014-01-24,1144.587
2014-01-27,1132.023
2014-01-28,1146.175
2014-01-29,1141.504
2014-01-30,1137.566
2014-01-31,1130.978
2014-02-03,1115.854
2014-02-04,1114.856
2014-02-05,1119.115
2014-02-06,1141.233
2014-02-07,1149.786
2014-02-10,1154.214
2014-02-11,1170.393
2014-02-12,1172.805
2014-02-13,1175.606
2014-02-14,1186.761
2014-02-17,1195.275
2014-02-18,1198.358
2014-02-19,1202.885
2014-02-20,1197.303
2014-02-21,1206.66
2014-02-24,1209.501
2014-02-25,1212.824
2014-02-26,1205.308
2014-02-27,1209.679
2014-02-28,1233.241
2014-03-03,1200.173
2014-03-04,1221.763
2014-03-05,1226.608
2014-03-06,1238.883
2014-03-07,1231.693
2014-03-10,1224.66
2014-03-11,1224.552
2014-03-12,1213.706
2014-03-13,1207.11
2014-03-14,1195.472
2014-03-17,1215.107
2014-03-18,1220.084
2014-03-19,1220.212
2014-03-20,1201.263
2014-03-21,1196.331
2014-03-24,1181.1
2014-03-25,1191.818
2014-03-26,1203.405
2014-03-27,1202.141
2014-03-28,1208.258
2014-03-31,1223.988
2014-04-01,1234.627
2014-04-02,1235.655
2014-04-03,1229.683
2014-04-04,1236.83
2014-04-07,1230.897
2014-04-08,1220.6
2014-04-09,1234.414
2014-04-10,1233.234
2014-04-11,1213.493
2014-04-14,1193.557
2014-04-15,1181.094
2014-04-16,1196.371
2014-04-17,1208.495
2014-04-18,1208.495
2014-04-21,1206.265
2014-04-22,1220.467
2014-04-23,1217.268
2014-04-24,1220.196
2014-04-25,1212.493
2014-04-28,1211.129
2014-04-29,1219.07
2014-04-30,1223.772
2014-05-01,1224.792
2014-05-02,1230.773
2014-05-05,1227.565
2014-05-06,1234.479
2014-05-07,1227.074
2014-05-08,1235.735
2014-05-09,1221.067
2014-05-12,1231.524
2014-05-13,1226.864
2014-05-14,1220.523
2014-05-15,1197.645
2014-05-16,1184.504
2014-05-19,1186.885
2014-05-20,1187.603
2014-05-21,1194.008
2014-05-22,1199.409
2014-05-23,1204.577
2014-05-26,1215.436
2014-05-27,1220.59
2014-05-28,1221.148
2014-05-29,1223.713
2014-05-30,1227.486
2014-06-02,1231.387
2014-06-03,1223.307
2014-06-04,1226.867
2014-06-05,1230.57
2014-06-06,1248.106
2014-06-09,1249.049
2014-06-10,1244.985
2014-06-11,1234.461
2014-06-12,1238.485
2014-06-13,1227.091
2014-06-16,1220.764
2014-06-17,1216.145
2014-06-18,1219.22
2014-06-19,1230.35
2014-06-20,1224.69
2014-06-23,1221.11
2014-06-24,1212.695
2014-06-25,1206.503
2014-06-26,1210.562
2014-06-27,1214.071
2014-06-30,1220.775
2014-07-01,1227.523
2014-07-02,1231.896
2014-07-03,1239.458
2014-07-04,1236.523
2014-07-07,1225.557
2014-07-08,1207.152
2014-07-09,1204.527
2014-07-10,1187.513
2014-07-11,1188.513
2014-07-14,1200.115
2014-07-15,1190.404
2014-07-16,1202.426
2014-07-17,1195.518
2014-07-18,1189.936
2014-07-21,1185.339
2014-07-22,1191.462
2014-07-23,1197.973
2014-07-24,1200.668
2014-07-25,1194.05
2014-07-28,1189.286
2014-07-29,1190.269
2014-07-30,1181.482
2014-07-31,1164.629
2014-08-01,1152.244
2014-08-04,1148.234
2014-08-05,1142.401
2014-08-06,1126.586
2014-08-07,1116.791
2014-08-08,1113.064
2014-08-11,1133.203
2014-08-12,1131.306
2014-08-13,1134.165
2014-08-14,1139.372
2014-08-15,1136.655
2014-08-18,1147.619
2014-08-19,1150.708
2014-08-20,1144.522
2014-08-21,1152.921
2014-08-22,1147.851
2014-08-25,1154.1
2014-08-26,1163.056
2014-08-27,1169.009
2014-08-28,1156.822
2014-08-29,1156.294
2014-09-01,1154.602
2014-09-02,1151.073
2014-09-03,1156.435
2014-09-04,1151.468
2014-09-05,1148.531
2014-09-08,1139.57
2014-09-09,1131.651
2014-09-10,1126.386
2014-09-11,1126.026
2014-09-12,1127.983
2014-09-15,1121.195
2014-09-16,1114.435
2014-09-17,1124.422
2014-09-18,1130.064
2014-09-19,1126.378
2014-09-22,1119.153
2014-09-23,1109.044
2014-09-24,1104.604
2014-09-25,1094.146
2014-09-26,1087.623
2014-09-29,1083.214
2014-09-30,1084.979
2014-10-01,1072.493
2014-10-02,1052.866
2014-10-03,1051.608
2014-10-06,1056.327
2014-10-07,1045.186
2014-10-08,1035.167
2014-10-09,1028.34
2014-10-10,1004.493
2014-10-13,1000.813
2014-10-14,1002.26
2014-10-15,984.69
2014-10-16,982.972
2014-10-17,1010.23
2014-10-20,1009.284
2014-10-21,1030.526
2014-10-22,1036.718
2014-10-23,1038.287
2014-10-24,1036.63
2014-10-27,1031.252
2014-10-28,1043.483
2014-10-29,1046.273
2014-10-30,1038.652
2014-10-31,1047.837
2014-11-03,1041.724
2014-11-04,1039.212
2014-11-05,1042.038
2014-11-06,1038.769
2014-11-07,1030.503
2014-11-10,1040.467
2014-11-11,1041.218
2014-11-12,1036.753
2014-11-13,1034.882
2014-11-14,1033.606
2014-11-17,1036.642
2014-11-18,1048.236
2014-11-19,1046.445
2014-11-20,1045.276
2014-11-21,1051.258
2014-11-24,1057.36
2014-11-25,1066.877
2014-11-26,1067.493
2014-11-27,1065.54
2014-11-28,1060.407
2014-12-01,1056.001
2014-12-02,1055.408
2014-12-03,1056.614
2014-12-04,1058.299
2014-12-05,1060.246
2014-12-08,1056.28
2014-12-09,1046.758
2014-12-10,1046.203
2014-12-11,1039.87
2014-12-12,1026.127
2014-12-15,1006.964
2014-12-16,1022.471
2014-12-17,1019.114
2014-12-18,1034.722
2014-12-19,1040.331
2014-12-22,1046.654
2014-12-23,1049.021
2014-12-24,1050.384
2014-12-25,1050.384
2014-12-26,1049.447
2014-12-29,1048.711
2014-12-30,1044.923
2014-12-31,1045.903
2015-01-01,1045.903
2015-01-02,1041.109
2015-01-05,1020.033
2015-01-06,1009.813
2015-01-07,1002.695
2015-01-08,1018.504
2015-01-09,1018.055
2015-01-12,1017.043
2015-01-13,1025.659
2015-01-14,1015.565
2015-01-15,1016.937
2015-01-16,1017.524
2015-01-19,1034.07
2015-01-20,1035.337
2015-01-21,1039.651
2015-01-22,1043.243
2015-01-23,1039.971
2015-01-26,1047.602
2015-01-27,1047.946
2015-01-28,1048.399
2015-01-29,1044.032
2015-01-30,1042.631
2015-02-02,1050.834
2015-02-03,1073.592
2015-02-04,1075.0
2015-02-05,1086.016
2015-02-06,1079.661
2015-02-09,1071.385
2015-02-10,1078.949
2015-02-11,1072.196
2015-02-12,1092.875
2015-02-13,1103.149
2015-02-16,1105.8
2015-02-17,1103.346
2015-02-18,1115.252
2015-02-19,1119.342
2015-02-20,1121.098
2015-02-23,1125.756
2015-02-24,1130.006
2015-02-25,1132.672
2015-02-26,1128.915
2015-02-27,1134.594
2015-03-02,1129.529
2015-03-03,1120.696
2015-03-04,1109.939
2015-03-05,1118.218
2015-03-06,1105.871
2015-03-09,1101.463
2015-03-10,1080.998
2015-03-11,1077.694
2015-03-12,1082.128
2015-03-13,1076.958
2015-03-16,1086.893
2015-03-17,1079.429
2015-03-18,1084.531
2015-03-19,1092.487
2015-03-20,1116.44
2015-03-23,1128.469
2015-03-24,1133.263
2015-03-25,1132.344
2015-03-26,1113.282
2015-03-27,1110.759
2015-03-30,1113.287
2015-03-31,1104.342
2015-04-01,1108.865
2015-04-02,1122.784
2015-04-03,1122.784
2015-04-06,1136.122
2015-04-07,1136.981
2015-04-08,1136.881
2015-04-09,1134.809
2015-04-10,1138.692
2015-04-13,1135.61
2015-04-14,1147.27
2015-04-15,1145.1
2015-04-16,1146.176
2015-04-17,1133.929
2015-04-20,1138.828
2015-04-21,1144.222
2015-04-22,1137.983
2015-04-23,1142.093
2015-04-24,1154.996
2015-04-27,1166.63
2015-04-28,1163.32
2015-04-29,1159.563
2015-04-30,1161.77
2015-05-01,1156.016
2015-05-04,1157.126
2015-05-05,1149.455
2015-05-06,1157.725
2015-05-07,1151.611
2015-05-08,1180.629
2015-05-11,1182.236
2015-05-12,1177.408
2015-05-13,1194.657
2015-05-14,1203.39
2015-05-15,1214.089
2015-05-18,1206.855
2015-05-19,1197.878
2015-05-20,1196.461
2015-05-21,1199.653
2015-05-22,1188.929
2015-05-25,1185.911
2015-05-26,1166.868
2015-05-27,1171.782
2015-05-28,1171.723
2015-05-29,1163.541
2015-06-01,1161.479
2015-06-02,1179.701
2015-06-03,1191.804
2015-06-04,1185.801
2015-06-05,1156.879
2015-06-08,1156.374
