Date,EUROPE SMALL VALUE Small Cap
2005-11-10,539.194
2005-11-11,540.495
2005-11-14,541.35
2005-11-15,539.709
2005-11-16,535.381
2005-11-17,540.628
2005-11-18,541.983
2005-11-21,545.13
2005-11-22,544.82
2005-11-23,551.201
2005-11-24,551.299
2005-11-25,550.673
2005-11-28,551.965
2005-11-29,551.978
2005-11-30,553.924
2005-12-01,555.335
2005-12-02,559.308
2005-12-05,562.725
2005-12-06,564.054
2005-12-07,563.751
2005-12-08,567.095
2005-12-09,569.411
2005-12-12,575.516
2005-12-13,574.486
2005-12-14,576.826
2005-12-15,573.422
2005-12-16,578.802
2005-12-19,578.279
2005-12-20,576.26
2005-12-21,575.746
2005-12-22,578.536
2005-12-23,580.212
2005-12-26,580.212
2005-12-27,580.932
2005-12-28,581.913
2005-12-29,583.137
2005-12-30,580.268
2006-01-02,581.709
2006-01-03,595.457
2006-01-04,607.637
2006-01-05,605.965
2006-01-06,610.936
2006-01-09,607.758
2006-01-10,605.026
2006-01-11,610.117
2006-01-12,610.894
2006-01-13,610.805
2006-01-16,613.285
2006-01-17,607.262
2006-01-18,604.601
2006-01-19,611.338
2006-01-20,612.426
2006-01-23,618.281
2006-01-24,619.79
2006-01-25,627.405
2006-01-26,629.912
2006-01-27,630.288
2006-01-30,628.728
2006-01-31,632.11
2006-02-01,637.593
2006-02-02,636.329
2006-02-03,630.958
2006-02-06,632.369
2006-02-07,628.526
2006-02-08,629.176
2006-02-09,634.959
2006-02-10,633.136
2006-02-13,633.81
2006-02-14,631.446
2006-02-15,636.467
2006-02-16,637.24
2006-02-17,644.105
2006-02-20,648.033
2006-02-21,647.774
2006-02-22,648.498
2006-02-23,652.608
2006-02-24,651.346
2006-02-27,653.582
2006-02-28,651.288
2006-03-01,655.7
2006-03-02,653.746
2006-03-03,655.046
2006-03-06,657.94
2006-03-07,645.913
2006-03-08,640.529
2006-03-09,645.021
2006-03-10,645.202
2006-03-13,654.063
2006-03-14,662.549
2006-03-15,667.424
2006-03-16,677.299
2006-03-17,680.399
2006-03-20,683.331
2006-03-21,679.732
2006-03-22,682.726
2006-03-23,677.448
2006-03-24,681.702
2006-03-27,680.239
2006-03-28,678.741
2006-03-29,674.681
2006-03-30,685.04
2006-03-31,681.435
2006-04-03,686.06
2006-04-04,694.409
2006-04-05,696.5
2006-04-06,697.922
2006-04-07,690.638
2006-04-10,688.893
2006-04-11,682.846
2006-04-12,678.476
2006-04-13,681.911
2006-04-14,681.911
2006-04-17,691.989
2006-04-18,692.696
2006-04-19,703.063
2006-04-20,703.056
2006-04-21,709.48
2006-04-24,710.888
2006-04-25,713.653
2006-04-26,716.047
2006-04-27,715.947
2006-04-28,718.362
2006-05-01,721.498
2006-05-02,728.759
2006-05-03,726.199
2006-05-04,734.858
2006-05-05,745.803
2006-05-08,747.885
2006-05-09,752.36
2006-05-10,753.187
2006-05-11,755.169
2006-05-12,742.93
2006-05-15,721.467
2006-05-16,718.166
2006-05-17,699.465
2006-05-18,687.454
2006-05-19,682.534
2006-05-22,659.251
2006-05-23,682.857
2006-05-24,668.871
2006-05-25,676.771
2006-05-26,691.148
2006-05-29,696.744
2006-05-30,689.359
2006-05-31,691.786
2006-06-01,691.707
2006-06-02,705.877
2006-06-05,701.595
2006-06-06,677.08
2006-06-07,673.118
2006-06-08,647.795
2006-06-09,659.364
2006-06-12,651.588
2006-06-13,632.143
2006-06-14,638.413
2006-06-15,660.124
2006-06-16,657.382
2006-06-19,658.572
2006-06-20,659.166
2006-06-21,660.794
2006-06-22,661.499
2006-06-23,659.773
2006-06-26,662.016
2006-06-27,663.388
2006-06-28,659.504
2006-06-29,667.452
2006-06-30,689.865
2006-07-03,694.633
2006-07-04,696.156
2006-07-05,685.691
2006-07-06,691.386
2006-07-07,693.058
2006-07-10,688.305
2006-07-11,684.538
2006-07-12,683.952
2006-07-13,674.459
2006-07-14,664.417
2006-07-17,651.136
2006-07-18,648.35
2006-07-19,666.247
2006-07-20,673.86
2006-07-21,670.83
2006-07-24,673.716
2006-07-25,675.27
2006-07-26,677.456
2006-07-27,691.109
2006-07-28,693.469
2006-07-31,695.34
2006-08-01,693.53
2006-08-02,700.615
2006-08-03,695.826
2006-08-04,706.74
2006-08-07,701.474
2006-08-08,700.867
2006-08-09,703.419
2006-08-10,691.445
2006-08-11,692.782
2006-08-14,694.929
2006-08-15,700.034
2006-08-16,708.501
2006-08-17,710.244
2006-08-18,708.647
2006-08-21,713.888
2006-08-22,709.382
2006-08-23,707.852
2006-08-24,707.215
2006-08-25,706.439
2006-08-28,710.371
2006-08-29,710.668
2006-08-30,718.11
2006-08-31,717.164
2006-09-01,722.38
2006-09-04,728.413
2006-09-05,723.931
2006-09-06,717.853
2006-09-07,706.794
2006-09-08,705.849
2006-09-11,702.095
2006-09-12,708.871
2006-09-13,711.862
2006-09-14,720.964
2006-09-15,718.53
2006-09-18,719.643
2006-09-19,719.659
2006-09-20,723.382
2006-09-21,728.314
2006-09-22,728.011
2006-09-25,723.026
2006-09-26,726.082
2006-09-27,732.347
2006-09-28,733.137
2006-09-29,733.872
2006-10-02,739.251
2006-10-03,737.181
2006-10-04,739.243
2006-10-05,745.165
2006-10-06,742.787
2006-10-09,742.497
2006-10-10,744.967
2006-10-11,746.143
2006-10-12,752.237
2006-10-13,752.525
2006-10-16,757.836
2006-10-17,748.949
2006-10-18,754.465
2006-10-19,759.827
2006-10-20,763.884
2006-10-23,760.893
2006-10-24,762.793
2006-10-25,767.375
2006-10-26,774.278
2006-10-27,774.701
2006-10-30,772.76
2006-10-31,779.118
2006-11-01,781.475
2006-11-02,779.655
2006-11-03,777.731
2006-11-06,784.016
2006-11-07,792.688
2006-11-08,790.785
2006-11-09,793.528
2006-11-10,800.137
2006-11-13,799.329
2006-11-14,799.663
2006-11-15,802.287
2006-11-16,804.94
2006-11-17,801.409
2006-11-20,801.147
2006-11-21,805.878
2006-11-22,813.221
2006-11-23,813.265
2006-11-24,817.288
2006-11-27,810.51
2006-11-28,809.298
2006-11-29,822.363
2006-11-30,829.292
2006-12-01,835.273
2006-12-04,837.643
2006-12-05,839.47
2006-12-06,843.145
2006-12-07,845.392
2006-12-08,848.583
2006-12-11,847.371
2006-12-12,849.377
2006-12-13,853.095
2006-12-14,853.858
2006-12-15,853.579
2006-12-18,853.144
2006-12-19,855.821
2006-12-20,860.121
2006-12-21,861.393
2006-12-22,860.822
2006-12-25,860.822
2006-12-26,859.353
2006-12-27,864.136
2006-12-28,867.699
2006-12-29,870.038
2007-01-01,870.038
2007-01-02,886.157
2007-01-03,881.086
2007-01-04,869.701
2007-01-05,860.079
2007-01-08,862.32
2007-01-09,865.511
2007-01-10,857.34
2007-01-11,862.064
2007-01-12,868.987
2007-01-15,877.099
2007-01-16,872.993
2007-01-17,875.856
2007-01-18,877.145
2007-01-19,880.889
2007-01-22,882.414
2007-01-23,885.033
2007-01-24,885.246
2007-01-25,885.598
2007-01-26,877.728
2007-01-29,881.468
2007-01-30,883.891
2007-01-31,885.491
2007-02-01,896.781
2007-02-02,900.789
2007-02-05,899.195
2007-02-06,905.617
2007-02-07,912.003
2007-02-08,905.392
2007-02-09,907.149
2007-02-12,899.262
2007-02-13,903.33
2007-02-14,919.317
2007-02-15,920.395
2007-02-16,918.476
2007-02-19,925.311
2007-02-20,925.257
2007-02-21,920.785
2007-02-22,922.75
2007-02-23,927.11
2007-02-26,929.284
2007-02-27,899.611
2007-02-28,887.643
2007-03-01,876.754
2007-03-02,879.7
2007-03-05,856.752
2007-03-06,867.355
2007-03-07,880.301
2007-03-08,893.053
2007-03-09,894.667
2007-03-12,898.323
2007-03-13,890.568
2007-03-14,869.967
2007-03-15,888.463
2007-03-16,897.34
2007-03-19,909.376
2007-03-20,912.709
2007-03-21,922.926
2007-03-22,934.653
2007-03-23,932.631
2007-03-26,933.612
2007-03-27,933.143
2007-03-28,929.371
2007-03-29,935.23
2007-03-30,936.84
2007-04-02,946.926
2007-04-03,955.828
2007-04-04,957.577
2007-04-05,962.73
2007-04-06,962.73
2007-04-09,957.427
2007-04-10,970.548
2007-04-11,969.538
2007-04-12,967.563
2007-04-13,972.341
2007-04-16,981.387
2007-04-17,982.139
2007-04-18,978.871
2007-04-19,974.766
2007-04-20,982.878
2007-04-23,982.734
2007-04-24,977.951
2007-04-25,986.09
2007-04-26,982.945
2007-04-27,986.429
2007-04-30,987.355
2007-05-01,984.791
2007-05-02,988.923
2007-05-03,986.183
2007-05-04,997.865
2007-05-07,1001.342
2007-05-08,987.544
2007-05-09,988.358
2007-05-10,984.144
2007-05-11,983.916
2007-05-14,984.163
2007-05-15,990.528
2007-05-16,988.606
2007-05-17,985.681
2007-05-18,990.399
2007-05-21,989.872
2007-05-22,992.99
2007-05-23,1001.342
2007-05-24,992.266
2007-05-25,990.508
2007-05-28,992.355
2007-05-29,994.89
2007-05-30,987.344
2007-05-31,1000.0
2007-06-01,1003.702
2007-06-04,1005.786
2007-06-05,1004.189
2007-06-06,984.395
2007-06-07,965.384
2007-06-08,955.124
2007-06-11,964.061
2007-06-12,957.221
2007-06-13,955.943
2007-06-14,968.291
2007-06-15,981.142
2007-06-18,981.62
2007-06-19,980.395
2007-06-20,982.551
2007-06-21,970.652
2007-06-22,971.794
2007-06-25,968.774
2007-06-26,965.606
2007-06-27,957.383
2007-06-28,970.805
2007-06-29,976.307
2007-07-02,983.624
2007-07-03,992.401
2007-07-04,999.19
2007-07-05,994.957
2007-07-06,998.693
2007-07-09,1001.908
2007-07-10,1002.454
2007-07-11,1003.439
2007-07-12,1011.197
2007-07-13,1016.439
2007-07-16,1017.301
2007-07-17,1014.612
2007-07-18,1008.982
2007-07-19,1016.981
2007-07-20,1013.603
2007-07-23,1012.603
2007-07-24,999.174
2007-07-25,979.921
2007-07-26,955.603
2007-07-27,943.829
2007-07-30,946.94
2007-07-31,964.568
2007-08-01,948.533
2007-08-02,951.61
2007-08-03,949.579
2007-08-06,935.378
2007-08-07,942.615
2007-08-08,959.245
2007-08-09,932.806
2007-08-10,906.775
2007-08-13,919.631
2007-08-14,907.682
2007-08-15,893.501
2007-08-16,857.234
2007-08-17,873.025
2007-08-20,878.684
2007-08-21,875.772
2007-08-22,896.86
2007-08-23,906.441
2007-08-24,913.135
2007-08-27,916.095
2007-08-28,901.39
2007-08-29,909.079
2007-08-30,919.187
2007-08-31,932.466
2007-09-03,935.22
2007-09-04,940.352
2007-09-05,930.506
2007-09-06,932.839
2007-09-07,920.772
2007-09-10,911.071
2007-09-11,926.878
2007-09-12,929.376
2007-09-13,926.75
2007-09-14,912.699
2007-09-17,893.75
2007-09-18,900.475
2007-09-19,926.28
2007-09-20,926.458
2007-09-21,932.614
2007-09-24,931.048
2007-09-25,918.063
2007-09-26,921.42
2007-09-27,932.61
2007-09-28,937.035
2007-10-01,943.294
2007-10-02,948.503
2007-10-03,952.86
2007-10-04,954.383
2007-10-05,959.118
2007-10-08,955.224
2007-10-09,960.445
2007-10-10,968.86
2007-10-11,977.774
2007-10-12,971.577
2007-10-15,969.391
2007-10-16,957.368
2007-10-17,968.736
2007-10-18,963.405
2007-10-19,956.56
2007-10-22,934.666
2007-10-23,956.39
2007-10-24,948.353
2007-10-25,964.017
2007-10-26,971.136
2007-10-29,975.742
2007-10-30,970.476
2007-10-31,986.843
2007-11-01,972.148
2007-11-02,969.587
2007-11-05,958.863
2007-11-06,967.883
2007-11-07,963.393
2007-11-08,955.953
2007-11-09,938.63
2007-11-12,925.247
2007-11-13,927.685
2007-11-14,937.851
2007-11-15,916.04
2007-11-16,904.785
2007-11-19,877.779
2007-11-20,888.371
2007-11-21,862.309
2007-11-22,868.692
2007-11-23,882.832
2007-11-26,882.085
2007-11-27,878.435
2007-11-28,893.445
2007-11-29,899.986
2007-11-30,906.41
2007-12-03,901.5
2007-12-04,885.189
2007-12-05,890.554
2007-12-06,889.628
2007-12-07,901.133
2007-12-10,909.993
2007-12-11,908.84
2007-12-12,908.341
2007-12-13,884.425
2007-12-14,876.72
2007-12-17,851.803
2007-12-18,852.192
2007-12-19,847.978
2007-12-20,846.496
2007-12-21,856.367
2007-12-24,857.96
2007-12-25,857.96
2007-12-26,863.044
2007-12-27,869.874
2007-12-28,879.976
2007-12-31,877.525
2008-01-01,877.525
2008-01-02,880.077
2008-01-03,871.05
2008-01-04,854.856
2008-01-07,837.518
2008-01-08,838.311
2008-01-09,815.264
2008-01-10,803.147
2008-01-11,803.155
2008-01-14,816.163
2008-01-15,796.127
2008-01-16,778.993
2008-01-17,782.851
2008-01-18,773.244
2008-01-21,734.773
2008-01-22,756.608
2008-01-23,741.216
2008-01-24,775.458
2008-01-25,781.646
2008-01-28,777.158
2008-01-29,797.262
2008-01-30,796.847
2008-01-31,796.666
2008-02-01,815.538
2008-02-04,823.547
2008-02-05,793.013
2008-02-06,793.719
2008-02-07,772.846
2008-02-08,775.83
2008-02-11,771.149
2008-02-12,798.04
2008-02-13,799.707
2008-02-14,806.999
2008-02-15,799.134
2008-02-18,805.958
2008-02-19,815.861
2008-02-20,805.284
2008-02-21,818.868
2008-02-22,814.537
2008-02-25,827.371
2008-02-26,839.34
2008-02-27,849.12
2008-02-28,840.665
2008-02-29,830.144
2008-03-03,818.779
2008-03-04,814.859
2008-03-05,828.745
2008-03-06,826.206
2008-03-07,812.476
2008-03-10,801.261
2008-03-11,807.806
2008-03-12,826.194
2008-03-13,818.131
2008-03-14,814.521
2008-03-17,789.672
2008-03-18,807.612
2008-03-19,790.722
2008-03-20,777.955
2008-03-21,777.955
2008-03-24,776.977
2008-03-25,809.466
2008-03-26,816.308
2008-03-27,836.048
2008-03-28,830.575
2008-03-31,838.767
2008-04-01,850.055
2008-04-02,856.481
2008-04-03,847.807
2008-04-04,852.626
2008-04-07,856.324
2008-04-08,844.944
2008-04-09,846.003
2008-04-10,840.399
2008-04-11,834.537
2008-04-14,831.061
2008-04-15,829.097
2008-04-16,847.818
2008-04-17,846.405
2008-04-18,851.241
2008-04-21,850.525
2008-04-22,850.315
2008-04-23,845.941
2008-04-24,832.56
2008-04-25,839.824
2008-04-28,847.084
2008-04-29,836.814
2008-04-30,844.772
2008-05-01,837.617
2008-05-02,850.393
2008-05-05,853.623
2008-05-06,856.508
2008-05-07,857.203
2008-05-08,862.79
2008-05-09,855.115
2008-05-12,863.965
2008-05-13,857.776
2008-05-14,854.447
2008-05-15,858.537
2008-05-16,866.956
2008-05-19,872.172
2008-05-20,863.566
2008-05-21,862.624
2008-05-22,862.18
2008-05-23,856.74
2008-05-26,854.267
2008-05-27,845.725
2008-05-28,846.807
2008-05-29,844.525
2008-05-30,845.298
2008-06-02,837.346
2008-06-03,839.799
2008-06-04,835.305
2008-06-05,843.431
2008-06-06,840.969
2008-06-09,829.684
2008-06-10,806.828
2008-06-11,796.313
2008-06-12,792.67
2008-06-13,795.971
2008-06-16,805.053
2008-06-17,811.33
2008-06-18,793.564
2008-06-19,783.773
2008-06-20,781.747
2008-06-23,766.276
2008-06-24,759.153
2008-06-25,769.38
2008-06-26,760.909
2008-06-27,753.888
2008-06-30,752.705
2008-07-01,733.454
2008-07-02,723.907
2008-07-03,716.16
2008-07-04,709.772
2008-07-07,712.81
2008-07-08,699.933
2008-07-09,714.916
2008-07-10,707.204
2008-07-11,695.17
2008-07-14,698.139
2008-07-15,686.871
2008-07-16,686.382
2008-07-17,712.5
2008-07-18,728.063
2008-07-21,741.181
2008-07-22,732.934
2008-07-23,744.933
2008-07-24,729.013
2008-07-25,722.298
2008-07-28,715.43
2008-07-29,707.792
2008-07-30,719.875
2008-07-31,719.072
2008-08-01,715.762
2008-08-04,714.459
2008-08-05,730.308
2008-08-06,737.088
2008-08-07,731.726
2008-08-08,726.664
2008-08-11,738.481
2008-08-12,733.692
2008-08-13,711.805
2008-08-14,713.154
2008-08-15,711.033
2008-08-18,709.568
2008-08-19,690.057
2008-08-20,688.57
2008-08-21,692.356
2008-08-22,702.0
2008-08-25,699.013
2008-08-26,693.227
2008-08-27,693.754
2008-08-28,701.972
2008-08-29,706.823
2008-09-01,701.118
2008-09-02,708.507
2008-09-03,698.972
2008-09-04,680.406
2008-09-05,664.799
2008-09-08,679.591
2008-09-09,671.349
2008-09-10,660.986
2008-09-11,645.627
2008-09-12,663.229
2008-09-15,649.948
2008-09-16,631.736
2008-09-17,625.87
2008-09-18,627.022
2008-09-19,660.674
2008-09-22,661.6
2008-09-23,646.876
2008-09-24,642.275
2008-09-25,643.359
2008-09-26,628.409
2008-09-29,585.99
2008-09-30,575.686
2008-10-01,573.308
2008-10-02,565.847
2008-10-03,568.358
2008-10-06,520.39
2008-10-07,515.333
2008-10-08,491.268
2008-10-09,488.927
2008-10-10,459.436
2008-10-13,491.542
2008-10-14,506.737
2008-10-15,480.744
2008-10-16,455.009
2008-10-17,454.799
2008-10-20,453.798
2008-10-21,453.786
2008-10-22,428.299
2008-10-23,417.162
2008-10-24,390.463
2008-10-27,370.426
2008-10-28,372.886
2008-10-29,402.544
2008-10-30,413.203
2008-10-31,416.647
2008-11-03,426.399
2008-11-04,450.608
2008-11-05,450.124
2008-11-06,426.214
2008-11-07,426.325
2008-11-10,430.84
2008-11-11,409.941
2008-11-12,396.422
2008-11-13,390.503
2008-11-14,391.54
2008-11-17,384.32
2008-11-18,380.629
2008-11-19,369.284
2008-11-20,352.643
2008-11-21,349.609
2008-11-24,372.653
2008-11-25,374.759
2008-11-26,374.01
2008-11-27,385.559
2008-11-28,380.354
2008-12-01,361.89
2008-12-02,366.483
2008-12-03,364.426
2008-12-04,364.863
2008-12-05,353.953
2008-12-08,375.762
2008-12-09,379.705
2008-12-10,388.228
2008-12-11,393.441
2008-12-12,387.384
2008-12-15,397.026
2008-12-16,400.33
2008-12-17,413.686
2008-12-18,418.597
2008-12-19,401.072
2008-12-22,397.162
2008-12-23,398.705
2008-12-24,400.109
2008-12-25,400.109
2008-12-26,401.235
2008-12-29,408.239
2008-12-30,412.982
2008-12-31,407.498
2009-01-01,407.498
2009-01-02,424.209
2009-01-05,425.905
2009-01-06,428.291
2009-01-07,436.209
2009-01-08,433.244
2009-01-09,430.448
2009-01-12,421.271
2009-01-13,406.438
2009-01-14,391.334
2009-01-15,385.077
2009-01-16,394.463
2009-01-19,381.662
2009-01-20,364.988
2009-01-21,364.031
2009-01-22,363.99
2009-01-23,354.496
2009-01-26,370.064
2009-01-27,373.504
2009-01-28,387.517
2009-01-29,378.832
2009-01-30,375.18
2009-02-02,362.395
2009-02-03,370.638
2009-02-04,378.306
2009-02-05,378.828
2009-02-06,390.903
2009-02-09,404.321
2009-02-10,394.091
2009-02-11,386.192
2009-02-12,379.152
2009-02-13,387.087
2009-02-16,378.408
2009-02-17,361.448
2009-02-18,356.843
2009-02-19,359.556
2009-02-20,345.815
2009-02-23,342.929
2009-02-24,338.474
2009-02-25,340.401
2009-02-26,348.449
2009-02-27,343.832
2009-03-02,329.589
2009-03-03,323.817
2009-03-04,334.166
2009-03-05,322.662
2009-03-06,318.611
2009-03-09,311.627
2009-03-10,327.277
2009-03-11,330.706
2009-03-12,333.355
2009-03-13,340.04
2009-03-16,350.285
2009-03-17,346.983
2009-03-18,348.564
2009-03-19,369.844
2009-03-20,367.313
2009-03-23,377.06
2009-03-24,379.195
2009-03-25,380.339
2009-03-26,381.66
2009-03-27,373.337
2009-03-30,360.477
2009-03-31,371.068
2009-04-01,379.97
2009-04-02,406.604
2009-04-03,414.656
2009-04-06,416.23
2009-04-07,407.953
2009-04-08,407.017
2009-04-09,419.014
2009-04-10,419.014
2009-04-13,422.773
2009-04-14,433.584
2009-04-15,434.286
2009-04-16,439.376
2009-04-17,442.805
2009-04-20,422.193
2009-04-21,423.164
2009-04-22,434.055
2009-04-23,439.061
2009-04-24,454.42
2009-04-27,450.039
2009-04-28,440.414
2009-04-29,458.414
2009-04-30,467.6
2009-05-01,470.157
2009-05-04,484.18
2009-05-05,496.336
2009-05-06,500.737
2009-05-07,504.394
2009-05-08,511.526
2009-05-11,503.512
2009-05-12,504.117
2009-05-13,480.319
2009-05-14,486.089
2009-05-15,495.288
2009-05-18,501.307
2009-05-19,518.641
2009-05-20,531.999
2009-05-21,522.297
2009-05-22,529.872
2009-05-25,529.966
2009-05-26,526.287
2009-05-27,530.915
2009-05-28,524.287
2009-05-29,531.838
2009-06-01,548.528
2009-06-02,559.503
2009-06-03,549.09
2009-06-04,544.261
2009-06-05,540.959
2009-06-08,530.111
2009-06-09,539.604
2009-06-10,549.567
2009-06-11,558.135
2009-06-12,553.636
2009-06-15,534.66
2009-06-16,534.569
2009-06-17,514.625
2009-06-18,515.132
2009-06-19,519.455
2009-06-22,500.753
2009-06-23,502.039
2009-06-24,518.327
2009-06-25,512.952
2009-06-26,522.998
2009-06-29,529.352
2009-06-30,524.811
2009-07-01,536.705
2009-07-02,524.508
2009-07-03,520.858
2009-07-06,508.618
2009-07-07,509.868
2009-07-08,496.855
2009-07-09,501.312
2009-07-10,494.725
2009-07-13,500.211
2009-07-14,511.797
2009-07-15,530.618
2009-07-16,532.26
2009-07-17,532.905
2009-07-20,544.166
2009-07-21,550.858
2009-07-22,551.173
2009-07-23,562.178
2009-07-24,562.462
2009-07-27,564.448
2009-07-28,555.842
2009-07-29,555.756
2009-07-30,569.812
2009-07-31,581.331
2009-08-03,604.99
2009-08-04,604.722
2009-08-05,611.076
2009-08-06,616.716
2009-08-07,613.663
2009-08-10,612.047
2009-08-11,600.997
2009-08-12,610.009
2009-08-13,624.577
2009-08-14,626.03
2009-08-17,601.896
2009-08-18,613.042
2009-08-19,614.461
2009-08-20,627.71
2009-08-21,642.664
2009-08-24,655.923
2009-08-25,660.592
2009-08-26,653.074
2009-08-27,648.381
2009-08-28,665.093
2009-08-31,657.131
2009-09-01,642.436
2009-09-02,628.738
2009-09-03,638.432
2009-09-04,648.922
2009-09-07,666.822
2009-09-08,681.484
2009-09-09,692.117
2009-09-10,693.414
2009-09-11,701.971
2009-09-14,697.11
2009-09-15,701.013
2009-09-16,715.395
2009-09-17,724.409
2009-09-18,717.769
2009-09-21,705.596
2009-09-22,717.36
2009-09-23,717.671
2009-09-24,699.272
2009-09-25,693.502
2009-09-28,699.765
2009-09-29,700.106
2009-09-30,702.816
2009-10-01,691.395
2009-10-02,676.692
2009-10-05,683.113
2009-10-06,706.913
2009-10-07,704.671
2009-10-08,720.542
2009-10-09,720.208
2009-10-12,728.502
2009-10-13,722.492
2009-10-14,739.016
2009-10-15,742.463
2009-10-16,735.898
2009-10-19,745.9
2009-10-20,744.096
2009-10-21,743.527
2009-10-22,733.096
2009-10-23,730.766
2009-10-26,715.331
2009-10-27,700.685
2009-10-28,671.387
2009-10-29,693.385
2009-10-30,681.753
2009-11-02,680.457
2009-11-03,662.354
2009-11-04,690.999
2009-11-05,698.721
2009-11-06,700.956
2009-11-09,718.42
2009-11-10,711.296
2009-11-11,716.33
2009-11-12,715.125
2009-11-13,720.463
2009-11-16,734.732
2009-11-17,724.359
2009-11-18,728.707
2009-11-19,708.264
2009-11-20,700.558
2009-11-23,716.385
2009-11-24,709.207
2009-11-25,710.703
2009-11-26,682.872
2009-11-27,693.228
2009-11-30,682.367
2009-12-01,705.1
2009-12-02,708.646
2009-12-03,708.382
2009-12-04,704.412
2009-12-07,699.879
2009-12-08,684.263
2009-12-09,675.285
2009-12-10,679.738
2009-12-11,677.861
2009-12-14,681.995
2009-12-15,677.855
2009-12-16,686.682
2009-12-17,672.112
2009-12-18,667.129
2009-12-21,672.039
2009-12-22,670.729
2009-12-23,676.039
2009-12-24,675.606
2009-12-25,675.606
2009-12-28,680.133
2009-12-29,685.289
2009-12-30,683.962
2009-12-31,687.91
2010-01-01,687.91
2010-01-04,705.506
2010-01-05,708.485
2010-01-06,710.644
2010-01-07,711.023
2010-01-08,715.55
2010-01-11,727.862
2010-01-12,719.085
2010-01-13,721.132
2010-01-14,724.591
2010-01-15,719.427
2010-01-18,723.053
2010-01-19,720.962
2010-01-20,705.913
2010-01-21,697.755
2010-01-22,690.714
2010-01-25,692.352
2010-01-26,686.813
2010-01-27,684.268
2010-01-28,680.347
2010-01-29,681.11
2010-02-01,684.539
2010-02-02,695.928
2010-02-03,691.972
2010-02-04,670.576
2010-02-05,651.489
2010-02-08,647.552
2010-02-09,649.799
2010-02-10,652.57
2010-02-11,652.695
2010-02-12,649.572
2010-02-15,648.016
2010-02-16,655.445
2010-02-17,665.002
2010-02-18,666.033
2010-02-19,661.18
2010-02-22,667.359
2010-02-23,661.052
2010-02-24,659.988
2010-02-25,646.31
2010-02-26,656.302
2010-03-01,654.938
2010-03-02,664.94
2010-03-03,675.228
2010-03-04,675.271
2010-03-05,685.273
2010-03-08,686.439
2010-03-09,682.08
2010-03-10,690.76
2010-03-11,691.663
2010-03-12,701.108
2010-03-15,693.732
2010-03-16,703.899
2010-03-17,709.108
2010-03-18,702.31
2010-03-19,695.267
2010-03-22,696.22
2010-03-23,700.995
2010-03-24,694.487
2010-03-25,700.888
2010-03-26,704.23
2010-03-29,707.56
2010-03-30,707.135
2010-03-31,712.017
2010-04-01,722.76
2010-04-02,722.76
2010-04-05,721.606
2010-04-06,724.447
2010-04-07,723.575
2010-04-08,721.675
2010-04-09,733.322
2010-04-12,740.809
2010-04-13,735.441
2010-04-14,744.915
2010-04-15,747.668
2010-04-16,737.603
2010-04-19,727.657
2010-04-20,737.906
2010-04-21,735.632
2010-04-22,725.565
2010-04-23,736.877
2010-04-26,741.821
2010-04-27,722.466
2010-04-28,701.277
2010-04-29,715.113
2010-04-30,717.963
2010-05-03,714.955
2010-05-04,688.108
2010-05-05,667.466
2010-05-06,653.147
2010-05-07,619.352
2010-05-10,670.28
2010-05-11,659.007
2010-05-12,673.504
2010-05-13,669.43
2010-05-14,645.696
2010-05-17,634.279
2010-05-18,640.899
2010-05-19,619.812
2010-05-20,603.331
2010-05-21,612.738
2010-05-24,607.859
2010-05-25,580.735
2010-05-26,596.283
2010-05-27,614.391
2010-05-28,616.147
2010-05-31,616.686
2010-06-01,618.447
2010-06-02,614.831
2010-06-03,624.568
2010-06-04,606.393
2010-06-07,594.361
2010-06-08,585.98
2010-06-09,602.358
2010-06-10,614.716
2010-06-11,616.557
2010-06-14,635.247
2010-06-15,641.169
2010-06-16,639.251
2010-06-17,641.658
2010-06-18,646.901
2010-06-21,650.3
2010-06-22,646.247
2010-06-23,640.721
2010-06-24,633.099
2010-06-25,627.912
2010-06-28,634.684
2010-06-29,610.559
2010-06-30,611.969
2010-07-01,606.657
2010-07-02,616.797
2010-07-05,614.282
2010-07-06,633.548
2010-07-07,637.53
2010-07-08,646.712
2010-07-09,645.884
2010-07-12,645.733
2010-07-13,659.802
2010-07-14,662.019
2010-07-15,665.077
2010-07-16,658.454
2010-07-19,652.788
2010-07-20,646.581
2010-07-21,653.064
2010-07-22,667.472
2010-07-23,668.533
2010-07-26,679.371
2010-07-27,683.872
2010-07-28,682.464
2010-07-29,687.857
2010-07-30,683.086
2010-08-02,705.325
2010-08-03,708.504
2010-08-04,704.063
2010-08-05,705.469
2010-08-06,707.467
2010-08-09,711.381
2010-08-10,694.156
2010-08-11,672.048
2010-08-12,663.817
2010-08-13,661.912
2010-08-16,666.689
2010-08-17,676.349
2010-08-18,673.972
2010-08-19,669.915
2010-08-20,654.003
2010-08-23,656.54
2010-08-24,646.037
2010-08-25,639.3
2010-08-26,649.839
2010-08-27,653.804
2010-08-30,653.917
2010-08-31,653.846
2010-09-01,672.683
2010-09-02,675.735
2010-09-03,681.931
2010-09-06,685.383
2010-09-07,673.956
2010-09-08,681.093
2010-09-09,686.4
2010-09-10,687.683
2010-09-13,699.736
2010-09-14,704.465
2010-09-15,707.857
2010-09-16,707.706
2010-09-17,704.944
2010-09-20,712.125
2010-09-21,715.806
