Date,GERMANY SMID VALUE SMID (Small+Mid Cap)
2010-09-15,647.373
2010-09-16,648.82
2010-09-17,648.453
2010-09-20,656.294
2010-09-21,659.748
2010-09-22,663.827
2010-09-23,654.75
2010-09-24,672.585
2010-09-27,671.034
2010-09-28,678.425
2010-09-29,679.403
2010-09-30,683.7
2010-10-01,688.891
2010-10-04,678.978
2010-10-05,695.534
2010-10-06,704.709
2010-10-07,710.673
2010-10-08,716.755
2010-10-11,721.445
2010-10-12,716.416
2010-10-13,736.835
2010-10-14,743.109
2010-10-15,742.754
2010-10-18,741.452
2010-10-19,726.492
2010-10-20,743.047
2010-10-21,751.409
2010-10-22,748.801
2010-10-25,758.864
2010-10-26,749.455
2010-10-27,740.5
2010-10-28,747.01
2010-10-29,750.345
2010-11-01,751.274
2010-11-02,763.857
2010-11-03,764.485
2010-11-04,786.113
2010-11-05,774.641
2010-11-08,768.222
2010-11-09,773.061
2010-11-10,751.515
2010-11-11,743.185
2010-11-12,747.203
2010-11-15,750.16
2010-11-16,730.139
2010-11-17,733.175
2010-11-18,751.296
2010-11-19,756.24
2010-11-22,751.753
2010-11-23,727.279
2010-11-24,738.982
2010-11-25,748.331
2010-11-26,735.858
2010-11-29,713.969
2010-11-30,712.514
2010-12-01,732.222
2010-12-02,753.974
2010-12-03,770.01
2010-12-06,769.601
2010-12-07,777.286
2010-12-08,768.217
2010-12-09,770.343
2010-12-10,771.803
2010-12-13,788.549
2010-12-14,790.338
2010-12-15,790.586
2010-12-16,782.96
2010-12-17,780.051
2010-12-20,780.58
2010-12-21,787.466
2010-12-22,789.679
2010-12-23,786.061
2010-12-24,789.159
2010-12-27,786.594
2010-12-28,785.891
2010-12-29,791.562
2010-12-30,797.45
2010-12-31,805.465
2011-01-03,810.368
2011-01-04,805.514
2011-01-05,787.873
2011-01-06,784.368
2011-01-07,777.686
2011-01-10,762.353
2011-01-11,768.902
2011-01-12,793.611
2011-01-13,807.633
2011-01-14,807.249
2011-01-17,802.377
2011-01-18,814.176
2011-01-19,814.966
2011-01-20,800.219
2011-01-21,813.504
2011-01-24,821.649
2011-01-25,816.592
2011-01-26,827.348
2011-01-27,834.024
2011-01-28,823.712
2011-01-31,826.188
2011-02-01,842.84
2011-02-02,844.109
2011-02-03,834.107
2011-02-04,833.036
2011-02-07,841.273
2011-02-08,849.815
2011-02-09,849.836
2011-02-10,838.977
2011-02-11,841.315
2011-02-14,840.303
2011-02-15,842.279
2011-02-16,840.353
2011-02-17,842.319
2011-02-18,850.562
2011-02-21,837.523
2011-02-22,839.795
2011-02-23,833.671
2011-02-24,829.568
2011-02-25,839.215
2011-02-28,850.685
2011-03-01,852.957
2011-03-02,845.842
2011-03-03,853.537
2011-03-04,855.638
2011-03-07,860.821
2011-03-08,854.491
2011-03-09,861.359
2011-03-10,845.051
2011-03-11,832.2
2011-03-14,825.164
2011-03-15,800.15
2011-03-16,797.516
2011-03-17,817.286
2011-03-18,828.07
2011-03-21,843.544
2011-03-22,842.759
2011-03-23,838.65
2011-03-24,854.38
2011-03-25,852.231
2011-03-28,851.325
2011-03-29,845.621
2011-03-30,851.718
2011-03-31,854.795
2011-04-01,863.88
2011-04-04,872.812
2011-04-05,871.971
2011-04-06,885.734
2011-04-07,875.663
2011-04-08,888.237
2011-04-11,886.296
2011-04-12,874.971
2011-04-13,878.157
2011-04-14,871.423
2011-04-15,873.265
2011-04-18,840.39
2011-04-19,850.725
2011-04-20,876.757
2011-04-21,883.218
2011-04-22,883.218
2011-04-25,882.581
2011-04-26,889.919
2011-04-27,893.987
2011-04-28,907.75
2011-04-29,914.776
2011-05-02,922.923
2011-05-03,915.18
2011-05-04,907.313
2011-05-05,888.776
2011-05-06,894.017
2011-05-09,878.166
2011-05-10,893.223
2011-05-11,892.627
2011-05-12,880.98
2011-05-13,885.282
2011-05-16,881.958
2011-05-17,872.543
2011-05-18,879.39
2011-05-19,883.272
2011-05-20,876.882
2011-05-23,854.911
2011-05-24,861.583
2011-05-25,860.271
2011-05-26,861.319
2011-05-27,873.455
2011-05-30,877.294
2011-05-31,897.49
2011-06-01,896.963
2011-06-02,888.865
2011-06-03,896.315
2011-06-06,892.328
2011-06-07,899.274
2011-06-08,882.541
2011-06-09,885.179
2011-06-10,872.412
2011-06-13,872.836
2011-06-14,890.025
2011-06-15,873.711
2011-06-16,855.539
2011-06-17,857.955
2011-06-20,853.602
2011-06-21,866.354
2011-06-22,872.416
2011-06-23,845.758
2011-06-24,841.54
2011-06-27,842.342
2011-06-28,848.748
2011-06-29,868.743
2011-06-30,890.892
2011-07-01,894.916
2011-07-04,902.59
2011-07-05,901.565
2011-07-06,888.577
2011-07-07,900.302
2011-07-08,881.265
2011-07-11,839.939
2011-07-12,834.913
2011-07-13,854.382
2011-07-14,841.854
2011-07-15,832.979
2011-07-18,806.857
2011-07-19,824.37
2011-07-20,835.524
2011-07-21,858.615
2011-07-22,861.467
2011-07-25,856.522
2011-07-26,860.28
2011-07-27,841.133
2011-07-28,828.785
2011-07-29,829.404
2011-08-01,805.318
2011-08-02,774.871
2011-08-03,764.706
2011-08-04,714.539
2011-08-05,704.255
2011-08-08,654.772
2011-08-09,676.528
2011-08-10,654.191
2011-08-11,685.823
2011-08-12,705.833
2011-08-15,727.589
2011-08-16,709.917
2011-08-17,705.03
2011-08-18,662.377
2011-08-19,657.027
2011-08-22,657.91
2011-08-23,662.247
2011-08-24,683.583
2011-08-25,678.762
2011-08-26,671.048
2011-08-29,696.228
2011-08-30,696.341
2011-08-31,712.635
2011-09-01,707.188
2011-09-02,682.913
2011-09-05,645.281
2011-09-06,630.582
2011-09-07,653.939
2011-09-08,660.081
2011-09-09,624.447
2011-09-12,600.995
2011-09-13,611.161
2011-09-14,622.445
2011-09-15,643.777
2011-09-16,648.876
2011-09-19,627.427
2011-09-20,641.222
2011-09-21,634.534
2011-09-22,594.64
2011-09-23,590.802
2011-09-26,597.333
2011-09-27,634.119
2011-09-28,630.969
2011-09-29,642.241
2011-09-30,614.482
2011-10-03,594.576
2011-10-04,572.27
2011-10-05,592.996
2011-10-06,620.179
2011-10-07,625.499
2011-10-10,646.182
2011-10-11,645.431
2011-10-12,673.791
2011-10-13,664.945
2011-10-14,682.027
2011-10-17,665.289
2011-10-18,662.709
2011-10-19,673.363
2011-10-20,655.792
2011-10-21,682.661
2011-10-24,695.851
2011-10-25,690.222
2011-10-26,685.119
2011-10-27,724.712
2011-10-28,723.778
2011-10-31,695.851
2011-11-01,651.246
2011-11-02,666.563
2011-11-03,685.008
2011-11-04,683.871
2011-11-07,675.441
2011-11-08,683.905
2011-11-09,658.164
2011-11-10,653.579
2011-11-11,684.079
2011-11-14,673.018
2011-11-15,654.601
2011-11-16,653.46
2011-11-17,643.42
2011-11-18,637.927
2011-11-21,614.145
2011-11-22,604.771
2011-11-23,588.714
2011-11-24,593.718
2011-11-25,593.102
2011-11-28,620.868
2011-11-29,624.615
2011-11-30,657.544
2011-12-01,649.486
2011-12-02,656.035
2011-12-05,663.749
2011-12-06,651.44
2011-12-07,643.317
2011-12-08,622.085
2011-12-09,632.624
2011-12-12,608.621
2011-12-13,603.695
2011-12-14,586.005
2011-12-15,595.593
2011-12-16,596.983
2011-12-19,593.262
2011-12-20,615.906
2011-12-21,611.498
2011-12-22,617.742
2011-12-23,620.575
2011-12-26,620.575
2011-12-27,621.842
2011-12-28,611.077
2011-12-29,614.631
2011-12-30,623.371
2012-01-02,640.188
2012-01-03,653.511
2012-01-04,637.841
2012-01-05,625.425
2012-01-06,623.164
2012-01-09,616.544
2012-01-10,631.768
2012-01-11,638.778
2012-01-12,652.803
2012-01-13,643.956
2012-01-16,650.661
2012-01-17,663.789
2012-01-18,671.083
2012-01-19,686.245
2012-01-20,685.897
2012-01-23,700.26
2012-01-24,686.933
2012-01-25,688.334
2012-01-26,712.427
2012-01-27,710.553
2012-01-30,695.12
2012-01-31,702.677
2012-02-01,722.982
2012-02-02,730.076
2012-02-03,742.369
2012-02-06,737.72
2012-02-07,741.626
2012-02-08,750.331
2012-02-09,755.837
2012-02-10,739.257
2012-02-13,745.464
2012-02-14,733.876
2012-02-15,731.33
2012-02-16,724.451
2012-02-17,744.382
2012-02-20,760.728
2012-02-21,752.555
2012-02-22,741.069
2012-02-23,740.967
2012-02-24,756.262
2012-02-27,745.072
2012-02-28,748.251
2012-02-29,746.518
2012-03-01,749.523
2012-03-02,743.956
2012-03-05,740.569
2012-03-06,706.682
2012-03-07,713.253
2012-03-08,731.462
2012-03-09,731.63
2012-03-12,733.017
2012-03-13,744.076
2012-03-14,745.535
2012-03-15,751.896
2012-03-16,761.03
2012-03-19,767.129
2012-03-20,756.773
2012-03-21,754.461
2012-03-22,744.617
2012-03-23,752.733
2012-03-26,768.124
2012-03-27,772.211
2012-03-28,760.78
2012-03-29,746.484
2012-03-30,756.339
2012-04-02,760.426
2012-04-03,762.839
2012-04-04,728.059
2012-04-05,727.517
2012-04-06,727.517
2012-04-09,727.934
2012-04-10,714.03
2012-04-11,721.044
2012-04-12,735.561
2012-04-13,721.984
2012-04-16,715.634
2012-04-17,733.789
2012-04-18,724.94
2012-04-19,719.237
2012-04-20,728.241
2012-04-23,701.252
2012-04-24,713.293
2012-04-25,728.682
2012-04-26,730.246
2012-04-27,742.622
2012-04-30,740.599
2012-05-01,740.011
2012-05-02,735.324
2012-05-03,735.137
2012-05-04,714.965
2012-05-07,712.789
2012-05-08,699.619
2012-05-09,689.744
2012-05-10,700.042
2012-05-11,705.766
2012-05-14,686.863
2012-05-15,674.749
2012-05-16,667.258
2012-05-17,656.558
2012-05-18,648.87
2012-05-21,656.894
2012-05-22,672.612
2012-05-23,651.929
2012-05-24,653.404
2012-05-25,651.7
2012-05-28,653.226
2012-05-29,661.326
2012-05-30,641.762
2012-05-31,638.124
2012-06-01,622.109
2012-06-04,618.009
2012-06-05,617.208
2012-06-06,637.71
2012-06-07,648.33
2012-06-08,639.682
2012-06-11,636.768
2012-06-12,627.727
2012-06-13,631.835
2012-06-14,631.212
2012-06-15,640.393
2012-06-18,640.15
2012-06-19,660.304
2012-06-20,672.285
2012-06-21,665.5
2012-06-22,655.609
2012-06-25,640.492
2012-06-26,631.461
2012-06-27,636.016
2012-06-28,628.085
2012-06-29,664.263
2012-07-02,668.988
2012-07-03,680.499
2012-07-04,676.136
2012-07-05,663.051
2012-07-06,648.731
2012-07-09,644.807
2012-07-10,650.842
2012-07-11,647.355
2012-07-12,638.224
2012-07-13,652.004
2012-07-16,658.445
2012-07-17,654.66
2012-07-18,663.066
2012-07-19,673.246
2012-07-20,658.082
2012-07-23,634.707
2012-07-24,632.281
2012-07-25,635.011
2012-07-26,658.336
2012-07-27,666.853
2012-07-30,667.93
2012-07-31,671.706
2012-08-01,670.277
2012-08-02,649.576
2012-08-03,675.762
2012-08-06,689.661
2012-08-07,693.365
2012-08-08,682.418
2012-08-09,681.416
2012-08-10,679.899
2012-08-13,677.993
2012-08-14,679.221
2012-08-15,675.094
2012-08-16,685.363
2012-08-17,689.008
2012-08-20,685.1
2012-08-21,696.989
2012-08-22,689.642
2012-08-23,690.024
2012-08-24,684.972
2012-08-27,689.701
2012-08-28,688.103
2012-08-29,685.527
2012-08-30,678.752
2012-08-31,687.16
2012-09-03,689.116
2012-09-04,679.419
2012-09-05,680.449
2012-09-06,695.785
2012-09-07,715.827
2012-09-10,713.433
2012-09-11,722.566
2012-09-12,732.169
2012-09-13,730.084
2012-09-14,758.144
2012-09-17,751.915
2012-09-18,742.08
2012-09-19,742.353
2012-09-20,735.067
2012-09-21,737.794
2012-09-24,728.881
2012-09-25,732.848
2012-09-26,712.086
2012-09-27,715.54
2012-09-28,710.963
2012-10-01,721.999
2012-10-02,725.59
2012-10-03,726.473
2012-10-04,735.988
2012-10-05,748.457
2012-10-08,737.501
2012-10-09,731.097
2012-10-10,727.636
2012-10-11,734.654
2012-10-12,734.946
2012-10-15,735.487
2012-10-16,753.479
2012-10-17,762.442
2012-10-18,764.418
2012-10-19,754.447
2012-10-22,759.575
2012-10-23,739.819
2012-10-24,738.37
2012-10-25,740.154
2012-10-26,740.235
2012-10-29,735.294
2012-10-30,746.398
2012-10-31,749.51
2012-11-01,755.946
2012-11-02,752.645
2012-11-05,747.054
2012-11-06,756.103
2012-11-07,745.485
2012-11-08,737.942
2012-11-09,730.844
2012-11-12,733.534
2012-11-13,732.953
2012-11-14,732.757
2012-11-15,725.272
2012-11-16,709.777
2012-11-19,731.629
2012-11-20,734.808
2012-11-21,740.288
2012-11-22,755.015
2012-11-23,761.403
2012-11-26,761.336
2012-11-27,764.428
2012-11-28,761.412
2012-11-29,773.264
2012-11-30,776.524
2012-12-03,781.323
2012-12-04,777.106
2012-12-05,779.53
2012-12-06,781.933
2012-12-07,776.092
2012-12-10,774.409
2012-12-11,785.64
2012-12-12,792.07
2012-12-13,794.729
2012-12-14,798.213
2012-12-17,802.62
2012-12-18,813.458
2012-12-19,826.931
2012-12-20,822.344
2012-12-21,813.163
2012-12-24,814.428
2012-12-25,814.428
2012-12-26,816.094
2012-12-27,816.044
2012-12-28,809.726
2012-12-31,807.46
2013-01-01,807.46
2013-01-02,829.129
2013-01-03,824.902
2013-01-04,825.874
2013-01-07,830.249
2013-01-08,826.734
2013-01-09,837.179
2013-01-10,854.071
2013-01-11,857.465
2013-01-14,857.526
2013-01-15,852.522
2013-01-16,851.002
2013-01-17,865.934
2013-01-18,862.564
2013-01-21,868.319
2013-01-22,866.599
2013-01-23,871.551
2013-01-24,882.857
2013-01-25,890.508
2013-01-28,891.56
2013-01-29,885.738
2013-01-30,886.364
2013-01-31,887.353
2013-02-01,909.028
2013-02-04,883.481
2013-02-05,882.545
2013-02-06,882.207
2013-02-07,868.912
2013-02-08,876.619
2013-02-11,874.184
2013-02-12,883.244
2013-02-13,892.313
2013-02-14,879.177
2013-02-15,880.775
2013-02-18,881.914
2013-02-19,900.674
2013-02-20,902.374
2013-02-21,881.132
2013-02-22,879.43
2013-02-25,890.428
2013-02-26,868.442
2013-02-27,880.108
2013-02-28,887.103
2013-03-01,878.737
2013-03-04,873.032
2013-03-05,887.301
2013-03-06,881.711
2013-03-07,887.883
2013-03-08,886.608
2013-03-11,886.659
2013-03-12,887.657
2013-03-13,881.076
2013-03-14,886.646
2013-03-15,892.187
2013-03-18,881.4
2013-03-19,867.213
2013-03-20,869.493
2013-03-21,860.558
2013-03-22,865.956
2013-03-25,855.748
2013-03-26,857.727
2013-03-27,842.439
2013-03-28,849.321
2013-03-29,849.321
2013-04-01,849.718
2013-04-02,853.917
2013-04-03,849.566
2013-04-04,839.793
2013-04-05,833.849
2013-04-08,835.998
2013-04-09,840.35
2013-04-10,861.436
2013-04-11,872.2
2013-04-12,863.808
2013-04-15,855.057
2013-04-16,853.591
2013-04-17,829.136
2013-04-18,827.433
2013-04-19,830.667
2013-04-22,830.659
2013-04-23,846.346
2013-04-24,850.02
2013-04-25,857.52
2013-04-26,855.966
2013-04-29,864.77
2013-04-30,876.205
2013-05-01,876.803
2013-05-02,878.885
2013-05-03,891.749
2013-05-06,891.301
2013-05-07,898.942
2013-05-08,908.525
2013-05-09,906.132
2013-05-10,898.794
2013-05-13,900.0
2013-05-14,906.099
2013-05-15,897.714
2013-05-16,901.944
2013-05-17,897.051
2013-05-20,906.494
2013-05-21,912.785
2013-05-22,910.515
2013-05-23,892.224
2013-05-24,890.431
2013-05-27,899.731
2013-05-28,908.077
2013-05-29,904.791
2013-05-30,914.714
2013-05-31,901.284
2013-06-03,896.394
2013-06-04,904.311
2013-06-05,893.965
2013-06-06,892.189
2013-06-07,904.697
2013-06-10,908.291
2013-06-11,907.737
2013-06-12,903.764
2013-06-13,897.784
2013-06-14,909.687
2013-06-17,916.865
2013-06-18,924.371
2013-06-19,926.769
2013-06-20,886.283
2013-06-21,871.371
2013-06-24,846.117
2013-06-25,857.225
2013-06-26,869.165
2013-06-27,880.502
2013-06-28,872.509
2013-07-01,880.385
2013-07-02,879.617
2013-07-03,865.152
2013-07-04,875.828
2013-07-05,859.676
2013-07-08,870.86
2013-07-09,878.477
2013-07-10,881.718
2013-07-11,902.553
2013-07-12,906.323
2013-07-15,908.393
2013-07-16,913.689
2013-07-17,910.289
2013-07-18,926.147
2013-07-19,927.724
2013-07-22,935.222
2013-07-23,933.985
2013-07-24,939.033
2013-07-25,941.483
2013-07-26,940.504
2013-07-29,940.917
2013-07-30,936.988
2013-07-31,939.536
2013-08-01,950.39
2013-08-02,951.196
2013-08-05,952.553
2013-08-06,948.827
2013-08-07,956.721
2013-08-08,971.597
2013-08-09,978.351
2013-08-12,978.156
2013-08-13,977.585
2013-08-14,984.692
2013-08-15,973.702
2013-08-16,984.473
2013-08-19,982.953
2013-08-20,980.839
2013-08-21,979.434
2013-08-22,989.254
2013-08-23,996.87
2013-08-26,992.313
2013-08-27,973.5
2013-08-28,960.17
2013-08-29,958.368
2013-08-30,952.342
2013-09-02,968.435
2013-09-03,963.824
2013-09-04,968.869
2013-09-05,971.383
2013-09-06,969.786
2013-09-09,979.371
2013-09-10,997.483
2013-09-11,1002.518
2013-09-12,1000.965
2013-09-13,999.299
2013-09-16,1017.539
2013-09-17,1012.702
2013-09-18,1016.91
2013-09-19,1037.372
2013-09-20,1032.011
2013-09-23,1029.351
2013-09-24,1029.958
2013-09-25,1032.074
2013-09-26,1031.007
2013-09-27,1038.818
2013-09-30,1033.554
2013-10-01,1041.004
2013-10-02,1047.698
2013-10-03,1048.595
2013-10-04,1048.997
2013-10-07,1041.956
2013-10-08,1048.405
2013-10-09,1033.137
2013-10-10,1053.178
2013-10-11,1060.452
2013-10-14,1063.429
2013-10-15,1070.202
2013-10-16,1069.061
2013-10-17,1085.136
2013-10-18,1099.826
2013-10-21,1110.858
2013-10-22,1117.09
2013-10-23,1114.282
2013-10-24,1119.638
2013-10-25,1116.184
2013-10-28,1112.539
2013-10-29,1119.081
2013-10-30,1122.531
2013-10-31,1110.343
2013-11-01,1103.453
2013-11-04,1107.098
2013-11-05,1102.642
2013-11-06,1114.921
2013-11-07,1096.178
2013-11-08,1088.133
2013-11-11,1103.825
2013-11-12,1095.106
2013-11-13,1080.857
2013-11-14,1099.433
2013-11-15,1103.548
2013-11-18,1119.281
2013-11-19,1114.914
2013-11-20,1108.523
2013-11-21,1105.323
2013-11-22,1113.328
2013-11-25,1116.397
2013-11-26,1122.938
2013-11-27,1124.076
2013-11-28,1131.345
2013-11-29,1140.279
2013-12-02,1140.228
2013-12-03,1123.923
2013-12-04,1112.346
2013-12-05,1116.261
2013-12-06,1126.157
2013-12-09,1135.241
2013-12-10,1137.47
2013-12-11,1130.503
2013-12-12,1115.736
2013-12-13,1112.459
2013-12-16,1124.883
2013-12-17,1123.723
2013-12-18,1130.409
2013-12-19,1134.13
2013-12-20,1143.8
2013-12-23,1155.349
2013-12-24,1152.019
2013-12-25,1152.019
2013-12-26,1154.169
2013-12-27,1169.817
2013-12-30,1173.907
2013-12-31,1170.933
2014-01-01,1170.933
2014-01-02,1152.252
2014-01-03,1158.231
2014-01-06,1160.312
2014-01-07,1159.273
2014-01-08,1164.132
2014-01-09,1161.604
2014-01-10,1176.657
2014-01-13,1186.583
2014-01-14,1193.705
2014-01-15,1201.305
2014-01-16,1208.666
2014-01-17,1202.426
2014-01-20,1202.595
2014-01-21,1198.382
2014-01-22,1196.461
2014-01-23,1196.478
2014-01-24,1170.406
2014-01-27,1157.739
2014-01-28,1171.117
2014-01-29,1166.287
2014-01-30,1158.071
2014-01-31,1152.265
2014-02-03,1142.398
2014-02-04,1136.865
2014-02-05,1141.417
2014-02-06,1170.183
2014-02-07,1179.619
2014-02-10,1182.312
2014-02-11,1197.913
2014-02-12,1197.994
2014-02-13,1206.291
2014-02-14,1214.031
2014-02-17,1224.212
2014-02-18,1225.618
2014-02-19,1227.298
2014-02-20,1220.485
2014-02-21,1229.148
2014-02-24,1233.355
2014-02-25,1230.867
2014-02-26,1222.96
2014-02-27,1223.536
2014-02-28,1242.128
2014-03-03,1204.346
2014-03-04,1228.621
2014-03-05,1231.96
2014-03-06,1245.383
2014-03-07,1231.964
2014-03-10,1223.017
2014-03-11,1218.598
2014-03-12,1205.252
2014-03-13,1188.067
2014-03-14,1182.791
2014-03-17,1205.128
2014-03-18,1217.958
2014-03-19,1220.656
2014-03-20,1200.235
2014-03-21,1199.515
2014-03-24,1178.275
2014-03-25,1191.573
2014-03-26,1204.508
2014-03-27,1198.205
2014-03-28,1206.919
2014-03-31,1216.608
2014-04-01,1227.106
2014-04-02,1226.671
2014-04-03,1218.992
2014-04-04,1223.603
2014-04-07,1212.47
2014-04-08,1198.616
2014-04-09,1208.369
2014-04-10,1208.081
2014-04-11,1192.909
2014-04-14,1176.91
2014-04-15,1161.619
2014-04-16,1181.011
2014-04-17,1190.623
2014-04-18,1190.623
2014-04-21,1187.912
2014-04-22,1209.498
2014-04-23,1206.491
2014-04-24,1206.455
2014-04-25,1194.634
2014-04-28,1197.412
2014-04-29,1207.319
2014-04-30,1210.675
2014-05-01,1210.675
2014-05-02,1215.863
2014-05-05,1210.746
2014-05-06,1216.805
2014-05-07,1214.519
2014-05-08,1230.298
2014-05-09,1225.36
2014-05-12,1237.262
2014-05-13,1231.096
2014-05-14,1224.82
2014-05-15,1211.468
2014-05-16,1197.271
2014-05-19,1207.585
2014-05-20,1200.985
2014-05-21,1202.324
2014-05-22,1209.517
2014-05-23,1216.707
2014-05-26,1232.534
2014-05-27,1235.328
2014-05-28,1237.688
2014-05-29,1240.684
2014-05-30,1241.037
2014-06-02,1241.907
2014-06-03,1230.423
2014-06-04,1232.795
2014-06-05,1235.216
2014-06-06,1254.879
2014-06-09,1251.432
2014-06-10,1248.719
2014-06-11,1237.144
2014-06-12,1242.367
2014-06-13,1229.828
2014-06-16,1227.978
2014-06-17,1231.942
2014-06-18,1236.937
2014-06-19,1250.114
2014-06-20,1239.322
2014-06-23,1235.299
2014-06-24,1237.38
2014-06-25,1228.567
2014-06-26,1222.768
2014-06-27,1232.125
2014-06-30,1236.993
2014-07-01,1223.816
2014-07-02,1223.936
2014-07-03,1234.409
2014-07-04,1232.128
2014-07-07,1222.056
2014-07-08,1203.635
2014-07-09,1203.571
2014-07-10,1184.82
2014-07-11,1182.713
2014-07-14,1199.321
2014-07-15,1184.14
2014-07-16,1193.979
2014-07-17,1191.408
2014-07-18,1185.071
2014-07-21,1175.358
2014-07-22,1180.857
2014-07-23,1186.282
2014-07-24,1194.396
2014-07-25,1177.61
2014-07-28,1169.024
2014-07-29,1172.721
2014-07-30,1162.256
2014-07-31,1132.59
2014-08-01,1123.384
2014-08-04,1115.296
2014-08-05,1109.127
2014-08-06,1097.604
2014-08-07,1097.299
2014-08-08,1093.532
2014-08-11,1124.804
2014-08-12,1112.686
2014-08-13,1122.681
2014-08-14,1129.31
2014-08-15,1120.313
2014-08-18,1130.427
2014-08-19,1134.368
2014-08-20,1126.927
2014-08-21,1131.656
2014-08-22,1126.673
2014-08-25,1134.424
2014-08-26,1143.286
2014-08-27,1145.564
2014-08-28,1129.129
2014-08-29,1125.467
2014-09-01,1125.24
2014-09-02,1126.234
2014-09-03,1138.226
2014-09-04,1127.982
2014-09-05,1128.88
2014-09-08,1129.075
2014-09-09,1120.784
2014-09-10,1112.614
2014-09-11,1117.408
2014-09-12,1115.868
2014-09-15,1111.055
2014-09-16,1103.898
2014-09-17,1114.326
2014-09-18,1115.34
2014-09-19,1114.6
2014-09-22,1104.534
2014-09-23,1090.197
2014-09-24,1081.246
2014-09-25,1069.423
2014-09-26,1068.32
2014-09-29,1061.851
2014-09-30,1061.522
2014-10-01,1047.585
2014-10-02,1028.902
2014-10-03,1017.356
2014-10-06,1027.964
2014-10-07,1018.658
2014-10-08,1011.552
2014-10-09,1003.429
2014-10-10,978.011
2014-10-13,977.678
2014-10-14,984.695
2014-10-15,975.242
2014-10-16,975.413
2014-10-17,1007.935
2014-10-20,1000.179
2014-10-21,1019.464
2014-10-22,1022.551
2014-10-23,1030.108
2014-10-24,1026.042
2014-10-27,1018.124
2014-10-28,1034.438
2014-10-29,1042.834
2014-10-30,1037.244
2014-10-31,1047.743
2014-11-03,1044.747
2014-11-04,1045.132
2014-11-05,1041.616
2014-11-06,1041.706
2014-11-07,1036.809
2014-11-10,1049.506
2014-11-11,1048.74
2014-11-12,1042.649
2014-11-13,1049.856
2014-11-14,1052.435
2014-11-17,1059.372
2014-11-18,1079.222
2014-11-19,1086.263
2014-11-20,1088.14
2014-11-21,1095.716
2014-11-24,1103.907
2014-11-25,1109.443
2014-11-26,1114.625
2014-11-27,1113.814
2014-11-28,1107.884
2014-12-01,1107.394
2014-12-02,1104.916
2014-12-03,1105.654
2014-12-04,1107.715
2014-12-05,1107.291
2014-12-08,1100.259
2014-12-09,1097.199
2014-12-10,1095.724
2014-12-11,1097.115
2014-12-12,1086.651
2014-12-15,1067.769
2014-12-16,1090.7
2014-12-17,1080.201
2014-12-18,1090.486
2014-12-19,1094.657
2014-12-22,1101.7
2014-12-23,1108.31
2014-12-24,1109.493
2014-12-25,1109.493
2014-12-26,1107.764
2014-12-29,1106.811
2014-12-30,1100.409
2014-12-31,1094.619
2015-01-01,1094.619
2015-01-02,1092.592
2015-01-05,1065.678
2015-01-06,1061.968
2015-01-07,1060.634
2015-01-08,1081.3
2015-01-09,1084.382
2015-01-12,1085.144
2015-01-13,1090.599
2015-01-14,1083.369
2015-01-15,1084.527
2015-01-16,1087.699
2015-01-19,1112.473
2015-01-20,1113.981
2015-01-21,1117.815
2015-01-22,1123.978
2015-01-23,1122.47
2015-01-26,1133.685
2015-01-27,1133.035
2015-01-28,1132.83
2015-01-29,1130.12
2015-01-30,1125.021
2015-02-02,1136.791
2015-02-03,1159.924
2015-02-04,1163.061
2015-02-05,1168.551
2015-02-06,1156.543
2015-02-09,1138.095
2015-02-10,1146.889
2015-02-11,1143.0
2015-02-12,1175.951
2015-02-13,1182.248
2015-02-16,1180.919
2015-02-17,1177.433
2015-02-18,1187.396
2015-02-19,1194.564
2015-02-20,1191.309
2015-02-23,1200.252
2015-02-24,1202.359
2015-02-25,1201.779
2015-02-26,1196.8
2015-02-27,1200.269
2015-03-02,1203.989
2015-03-03,1185.89
2015-03-04,1171.888
2015-03-05,1173.153
2015-03-06,1159.981
2015-03-09,1157.215
2015-03-10,1141.608
2015-03-11,1150.256
2015-03-12,1160.313
2015-03-13,1155.549
2015-03-16,1176.916
2015-03-17,1163.092
2015-03-18,1165.89
2015-03-19,1170.049
2015-03-20,1196.047
2015-03-23,1202.769
2015-03-24,1210.12
2015-03-25,1208.912
2015-03-26,1188.661
2015-03-27,1190.238
2015-03-30,1198.471
2015-03-31,1177.554
2015-04-01,1187.591
2015-04-02,1203.617
2015-04-03,1203.617
2015-04-06,1220.317
2015-04-07,1212.648
2015-04-08,1208.999
2015-04-09,1210.873
2015-04-10,1219.899
2015-04-13,1212.386
2015-04-14,1222.934
2015-04-15,1213.697
2015-04-16,1208.447
2015-04-17,1191.011
2015-04-20,1203.078
2015-04-21,1211.811
2015-04-22,1201.863
2015-04-23,1198.061
2015-04-24,1209.897
2015-04-27,1231.166
2015-04-28,1225.823
2015-04-29,1212.954
2015-04-30,1210.426
2015-05-01,1212.262
2015-05-04,1224.794
2015-05-05,1202.815
2015-05-06,1211.307
2015-05-07,1203.619
2015-05-08,1234.235
2015-05-11,1232.248
2015-05-12,1222.361
2015-05-13,1234.433
2015-05-14,1252.562
2015-05-15,1257.633
2015-05-18,1257.894
2015-05-19,1254.756
2015-05-20,1244.986
2015-05-21,1242.474
2015-05-22,1226.353
2015-05-25,1226.353
2015-05-26,1198.414
2015-05-27,1206.092
2015-05-28,1200.979
2015-05-29,1182.073
2015-06-01,1184.3
