Date,GERMANY SMID VALUE SMID (Small+Mid Cap)
2005-11-09,514.189
2005-11-10,512.675
2005-11-11,514.357
2005-11-14,516.39
2005-11-15,513.349
2005-11-16,511.729
2005-11-17,516.636
2005-11-18,517.893
2005-11-21,521.725
2005-11-22,521.69
2005-11-23,530.3
2005-11-24,528.724
2005-11-25,527.662
2005-11-28,525.142
2005-11-29,521.976
2005-11-30,522.89
2005-12-01,522.214
2005-12-02,524.911
2005-12-05,529.095
2005-12-06,530.159
2005-12-07,529.673
2005-12-08,533.115
2005-12-09,533.557
2005-12-12,539.444
2005-12-13,537.003
2005-12-14,539.635
2005-12-15,536.361
2005-12-16,541.137
2005-12-19,541.225
2005-12-20,541.205
2005-12-21,542.397
2005-12-22,545.72
2005-12-23,547.22
2005-12-26,547.22
2005-12-27,549.527
2005-12-28,552.534
2005-12-29,552.019
2005-12-30,549.332
2006-01-02,557.622
2006-01-03,573.452
2006-01-04,587.984
2006-01-05,587.0
2006-01-06,593.68
2006-01-09,591.941
2006-01-10,586.456
2006-01-11,593.723
2006-01-12,592.62
2006-01-13,589.819
2006-01-16,594.652
2006-01-17,588.37
2006-01-18,584.967
2006-01-19,593.725
2006-01-20,588.578
2006-01-23,594.005
2006-01-24,598.08
2006-01-25,609.273
2006-01-26,622.686
2006-01-27,632.891
2006-01-30,630.841
2006-01-31,629.875
2006-02-01,635.927
2006-02-02,629.733
2006-02-03,625.966
2006-02-06,624.473
2006-02-07,619.705
2006-02-08,618.14
2006-02-09,623.906
2006-02-10,619.473
2006-02-13,626.041
2006-02-14,626.258
2006-02-15,629.145
2006-02-16,630.446
2006-02-17,635.091
2006-02-20,638.22
2006-02-21,636.756
2006-02-22,639.969
2006-02-23,643.25
2006-02-24,647.559
2006-02-27,651.806
2006-02-28,647.083
2006-03-01,651.899
2006-03-02,650.238
2006-03-03,649.028
2006-03-06,655.752
2006-03-07,642.816
2006-03-08,633.753
2006-03-09,639.881
2006-03-10,644.587
2006-03-13,650.624
2006-03-14,656.185
2006-03-15,660.018
2006-03-16,671.488
2006-03-17,675.239
2006-03-20,678.142
2006-03-21,677.152
2006-03-22,675.086
2006-03-23,674.379
2006-03-24,676.982
2006-03-27,675.57
2006-03-28,675.157
2006-03-29,672.663
2006-03-30,685.077
2006-03-31,682.575
2006-04-03,684.881
2006-04-04,694.144
2006-04-05,697.179
2006-04-06,698.314
2006-04-07,690.902
2006-04-10,692.556
2006-04-11,684.44
2006-04-12,677.853
2006-04-13,678.921
2006-04-14,678.921
2006-04-17,689.704
2006-04-18,689.165
2006-04-19,706.361
2006-04-20,712.625
2006-04-21,724.214
2006-04-24,724.895
2006-04-25,732.626
2006-04-26,731.647
2006-04-27,732.327
2006-04-28,733.37
2006-05-01,734.651
2006-05-02,746.056
2006-05-03,740.045
2006-05-04,748.7
2006-05-05,771.707
2006-05-08,776.76
2006-05-09,782.794
2006-05-10,780.725
2006-05-11,779.16
2006-05-12,771.012
2006-05-15,740.927
2006-05-16,733.498
2006-05-17,709.089
2006-05-18,699.352
2006-05-19,698.377
2006-05-22,667.953
2006-05-23,693.179
2006-05-24,674.43
2006-05-25,692.378
2006-05-26,711.525
2006-05-29,716.059
2006-05-30,707.631
2006-05-31,709.601
2006-06-01,710.835
2006-06-02,724.664
2006-06-05,720.44
2006-06-06,690.236
2006-06-07,686.764
2006-06-08,655.101
2006-06-09,667.821
2006-06-12,654.686
2006-06-13,635.103
2006-06-14,640.628
2006-06-15,664.106
2006-06-16,658.683
2006-06-19,661.464
2006-06-20,664.3
2006-06-21,669.169
2006-06-22,669.096
2006-06-23,667.091
2006-06-26,668.681
2006-06-27,665.133
2006-06-28,657.313
2006-06-29,669.227
2006-06-30,696.275
2006-07-03,705.695
2006-07-04,707.831
2006-07-05,691.918
2006-07-06,701.09
2006-07-07,700.149
2006-07-10,697.099
2006-07-11,688.668
2006-07-12,687.354
2006-07-13,677.163
2006-07-14,659.922
2006-07-17,646.712
2006-07-18,645.588
2006-07-19,667.895
2006-07-20,674.568
2006-07-21,667.032
2006-07-24,673.595
2006-07-25,675.368
2006-07-26,676.453
2006-07-27,692.258
2006-07-28,695.952
2006-07-31,698.655
2006-08-01,692.053
2006-08-02,703.147
2006-08-03,697.021
2006-08-04,708.719
2006-08-07,699.821
2006-08-08,700.991
2006-08-09,703.153
2006-08-10,687.572
2006-08-11,687.697
2006-08-14,689.946
2006-08-15,696.863
2006-08-16,706.321
2006-08-17,710.14
2006-08-18,707.828
2006-08-21,709.01
2006-08-22,705.114
2006-08-23,702.244
2006-08-24,700.335
2006-08-25,698.353
2006-08-28,705.703
2006-08-29,706.39
2006-08-30,713.848
2006-08-31,711.605
2006-09-01,716.176
2006-09-04,725.35
2006-09-05,719.336
2006-09-06,714.153
2006-09-07,703.595
2006-09-08,702.644
2006-09-11,702.874
2006-09-12,709.191
2006-09-13,713.927
2006-09-14,721.321
2006-09-15,718.715
2006-09-18,720.774
2006-09-19,715.93
2006-09-20,723.52
2006-09-21,731.17
2006-09-22,725.306
2006-09-25,721.769
2006-09-26,725.681
2006-09-27,730.904
2006-09-28,733.617
2006-09-29,736.96
2006-10-02,739.969
2006-10-03,738.206
2006-10-04,743.579
2006-10-05,748.767
2006-10-06,740.015
2006-10-09,741.022
2006-10-10,742.72
2006-10-11,744.758
2006-10-12,749.008
2006-10-13,745.706
2006-10-16,749.609
2006-10-17,737.783
2006-10-18,741.8
2006-10-19,746.066
2006-10-20,747.06
2006-10-23,747.558
2006-10-24,750.636
2006-10-25,756.018
2006-10-26,763.067
2006-10-27,760.583
2006-10-30,754.504
2006-10-31,762.526
2006-11-01,764.92
2006-11-02,762.704
2006-11-03,759.653
2006-11-06,768.483
2006-11-07,772.735
2006-11-08,774.141
2006-11-09,772.434
2006-11-10,775.769
2006-11-13,775.98
2006-11-14,777.978
2006-11-15,781.242
2006-11-16,783.935
2006-11-17,779.065
2006-11-20,776.066
2006-11-21,777.91
2006-11-22,788.049
2006-11-23,786.156
2006-11-24,791.148
2006-11-27,777.227
2006-11-28,773.365
2006-11-29,788.3
2006-11-30,793.343
2006-12-01,798.981
2006-12-04,801.674
2006-12-05,803.576
2006-12-06,805.088
2006-12-07,807.415
2006-12-08,809.417
2006-12-11,808.702
2006-12-12,813.29
2006-12-13,818.943
2006-12-14,821.649
2006-12-15,820.061
2006-12-18,818.934
2006-12-19,819.433
2006-12-20,823.522
2006-12-21,823.816
2006-12-22,821.704
2006-12-25,821.704
2006-12-26,820.423
2006-12-27,826.572
2006-12-28,830.942
2006-12-29,836.597
2007-01-01,836.597
2007-01-02,853.815
2007-01-03,856.994
2007-01-04,848.734
2007-01-05,837.824
2007-01-08,836.99
2007-01-09,841.297
2007-01-10,828.541
2007-01-11,835.116
2007-01-12,840.126
2007-01-15,845.282
2007-01-16,842.86
2007-01-17,846.847
2007-01-18,849.169
2007-01-19,858.927
2007-01-22,856.448
2007-01-23,856.743
2007-01-24,858.048
2007-01-25,853.54
2007-01-26,846.131
2007-01-29,853.312
2007-01-30,857.455
2007-01-31,857.492
2007-02-01,869.418
2007-02-02,865.204
2007-02-05,861.158
2007-02-06,864.332
2007-02-07,874.975
2007-02-08,876.302
2007-02-09,876.32
2007-02-12,868.255
2007-02-13,880.747
2007-02-14,902.54
2007-02-15,904.068
2007-02-16,901.08
2007-02-19,907.185
2007-02-20,906.554
2007-02-21,901.169
2007-02-22,901.4
2007-02-23,906.131
2007-02-26,907.258
2007-02-27,873.13
2007-02-28,857.811
2007-03-01,846.496
2007-03-02,846.171
2007-03-05,825.595
2007-03-06,837.597
2007-03-07,852.234
2007-03-08,862.871
2007-03-09,862.27
2007-03-12,868.402
2007-03-13,861.007
2007-03-14,837.86
2007-03-15,853.652
2007-03-16,861.545
2007-03-19,877.75
2007-03-20,880.414
2007-03-21,883.674
2007-03-22,901.702
2007-03-23,900.731
2007-03-26,897.809
2007-03-27,899.321
2007-03-28,895.906
2007-03-29,908.187
2007-03-30,909.209
2007-04-02,918.122
2007-04-03,931.05
2007-04-04,933.582
2007-04-05,940.31
2007-04-06,940.31
2007-04-09,935.412
2007-04-10,950.64
2007-04-11,951.292
2007-04-12,952.998
2007-04-13,962.857
2007-04-16,976.355
2007-04-17,974.039
2007-04-18,965.769
2007-04-19,965.255
2007-04-20,977.144
2007-04-23,978.651
2007-04-24,975.061
2007-04-25,987.871
2007-04-26,989.022
2007-04-27,993.006
2007-04-30,991.239
2007-05-01,987.535
2007-05-02,989.111
2007-05-03,976.021
2007-05-04,994.062
2007-05-07,1002.923
2007-05-08,980.498
2007-05-09,987.709
2007-05-10,981.285
2007-05-11,987.434
2007-05-14,990.1
2007-05-15,996.648
2007-05-16,993.7
2007-05-17,994.181
2007-05-18,998.427
2007-05-21,995.979
2007-05-22,1000.646
2007-05-23,1008.731
2007-05-24,994.414
2007-05-25,989.856
2007-05-28,989.856
2007-05-29,996.017
2007-05-30,981.884
2007-05-31,1000.0
2007-06-01,1005.772
2007-06-04,1008.26
2007-06-05,1007.549
2007-06-06,978.583
2007-06-07,961.297
2007-06-08,949.723
2007-06-11,968.705
2007-06-12,957.2
2007-06-13,952.462
2007-06-14,966.56
2007-06-15,985.645
2007-06-18,988.219
2007-06-19,993.665
2007-06-20,1003.085
2007-06-21,988.528
2007-06-22,991.003
2007-06-25,986.474
2007-06-26,982.796
2007-06-27,972.239
2007-06-28,992.274
2007-06-29,998.391
2007-07-02,1008.964
2007-07-03,1017.722
2007-07-04,1028.671
2007-07-05,1022.646
2007-07-06,1029.039
2007-07-09,1038.485
2007-07-10,1032.118
2007-07-11,1030.644
2007-07-12,1047.854
2007-07-13,1051.34
2007-07-16,1050.142
2007-07-17,1046.348
2007-07-18,1032.614
2007-07-19,1040.36
2007-07-20,1032.447
2007-07-23,1031.288
2007-07-24,1016.558
2007-07-25,994.812
2007-07-26,973.147
2007-07-27,965.647
2007-07-30,963.352
2007-07-31,983.226
2007-08-01,962.304
2007-08-02,964.636
2007-08-03,956.36
2007-08-06,949.322
2007-08-07,954.515
2007-08-08,967.158
2007-08-09,931.418
2007-08-10,902.409
2007-08-13,920.291
2007-08-14,906.027
2007-08-15,885.704
2007-08-16,843.026
2007-08-17,857.176
2007-08-20,865.221
2007-08-21,870.381
2007-08-22,893.342
2007-08-23,907.048
2007-08-24,906.71
2007-08-27,912.379
2007-08-28,898.229
2007-08-29,905.521
2007-08-30,912.562
2007-08-31,929.593
2007-09-03,930.775
2007-09-04,939.164
2007-09-05,929.315
2007-09-06,934.654
2007-09-07,918.663
2007-09-10,903.931
2007-09-11,921.348
2007-09-12,925.1
2007-09-13,923.979
2007-09-14,920.292
2007-09-17,902.794
2007-09-18,913.624
2007-09-19,947.763
2007-09-20,950.672
2007-09-21,965.397
2007-09-24,968.074
2007-09-25,958.769
2007-09-26,963.88
2007-09-27,977.554
2007-09-28,985.137
2007-10-01,1000.174
2007-10-02,1007.342
2007-10-03,1011.932
2007-10-04,1009.581
2007-10-05,1015.249
2007-10-08,1008.428
2007-10-09,1012.199
2007-10-10,1022.424
2007-10-11,1038.14
2007-10-12,1027.892
2007-10-15,1029.315
2007-10-16,1014.059
2007-10-17,1028.01
2007-10-18,1024.772
2007-10-19,1014.092
2007-10-22,987.706
2007-10-23,1010.362
2007-10-24,998.469
2007-10-25,1014.161
2007-10-26,1027.657
2007-10-29,1032.058
2007-10-30,1026.904
2007-10-31,1042.146
2007-11-01,1019.305
2007-11-02,1019.664
2007-11-05,1008.047
2007-11-06,1027.246
2007-11-07,1024.306
2007-11-08,1016.121
2007-11-09,996.129
2007-11-12,975.428
2007-11-13,972.394
2007-11-14,985.531
2007-11-15,956.65
2007-11-16,941.721
2007-11-19,906.473
2007-11-20,922.391
2007-11-21,883.014
2007-11-22,890.408
2007-11-23,902.194
2007-11-26,902.515
2007-11-27,907.234
2007-11-28,930.188
2007-11-29,940.787
2007-11-30,957.47
2007-12-03,960.022
2007-12-04,951.244
2007-12-05,958.622
2007-12-06,951.841
2007-12-07,969.201
2007-12-10,980.863
2007-12-11,977.575
2007-12-12,981.484
2007-12-13,953.68
2007-12-14,941.907
2007-12-17,910.38
2007-12-18,913.812
2007-12-19,910.821
2007-12-20,908.374
2007-12-21,920.76
2007-12-24,922.81
2007-12-25,922.81
2007-12-26,929.153
2007-12-27,939.216
2007-12-28,953.347
2007-12-31,947.901
2008-01-01,947.901
2008-01-02,940.958
2008-01-03,932.369
2008-01-04,917.524
2008-01-07,900.654
2008-01-08,902.386
2008-01-09,872.693
2008-01-10,855.788
2008-01-11,868.725
2008-01-14,885.258
2008-01-15,811.446
2008-01-16,789.941
2008-01-17,783.273
2008-01-18,775.515
2008-01-21,713.948
2008-01-22,743.979
2008-01-23,721.561
2008-01-24,767.416
2008-01-25,778.652
2008-01-28,769.706
2008-01-29,797.781
2008-01-30,795.902
2008-01-31,795.048
2008-02-01,820.836
2008-02-04,823.773
2008-02-05,771.574
2008-02-06,788.124
2008-02-07,763.648
2008-02-08,765.187
2008-02-11,761.552
2008-02-12,795.617
2008-02-13,803.397
2008-02-14,803.843
2008-02-15,795.585
2008-02-18,808.674
2008-02-19,822.531
2008-02-20,808.936
2008-02-21,822.153
2008-02-22,815.759
2008-02-25,831.14
2008-02-26,851.415
2008-02-27,865.611
2008-02-28,851.533
2008-02-29,840.206
2008-03-03,823.669
2008-03-04,815.824
2008-03-05,835.525
2008-03-06,829.617
2008-03-07,817.58
2008-03-10,791.988
2008-03-11,808.793
2008-03-12,824.538
2008-03-13,812.939
2008-03-14,817.039
2008-03-17,779.783
2008-03-18,803.406
2008-03-19,782.734
2008-03-20,769.749
2008-03-21,769.749
2008-03-24,768.65
2008-03-25,809.435
2008-03-26,815.414
2008-03-27,838.743
2008-03-28,832.748
2008-03-31,836.292
2008-04-01,851.274
2008-04-02,854.598
2008-04-03,846.657
2008-04-04,858.416
2008-04-07,870.382
2008-04-08,850.58
2008-04-09,844.078
2008-04-10,837.647
2008-04-11,831.889
2008-04-14,826.426
2008-04-15,828.629
2008-04-16,873.789
2008-04-17,869.207
2008-04-18,878.39
2008-04-21,881.914
2008-04-22,879.746
2008-04-23,876.463
2008-04-24,867.611
2008-04-25,875.84
2008-04-28,883.37
2008-04-29,872.054
2008-04-30,874.103
2008-05-01,867.45
2008-05-02,880.851
2008-05-05,888.536
2008-05-06,883.55
2008-05-07,889.789
2008-05-08,890.395
2008-05-09,882.382
2008-05-12,888.27
2008-05-13,886.72
2008-05-14,883.758
2008-05-15,889.796
2008-05-16,900.842
2008-05-19,907.466
2008-05-20,896.361
2008-05-21,893.328
2008-05-22,892.352
2008-05-23,886.43
2008-05-26,882.605
2008-05-27,877.518
2008-05-28,878.67
2008-05-29,873.368
2008-05-30,886.413
2008-06-02,877.009
2008-06-03,877.38
2008-06-04,873.445
2008-06-05,885.56
2008-06-06,886.938
2008-06-09,880.099
2008-06-10,858.971
2008-06-11,849.95
2008-06-12,847.213
2008-06-13,846.36
2008-06-16,854.899
2008-06-17,858.66
2008-06-18,842.142
2008-06-19,832.075
2008-06-20,836.422
2008-06-23,814.54
2008-06-24,813.222
2008-06-25,820.601
2008-06-26,808.587
2008-06-27,798.247
2008-06-30,789.795
2008-07-01,766.261
2008-07-02,764.106
2008-07-03,756.332
2008-07-04,747.508
2008-07-07,753.471
2008-07-08,736.919
2008-07-09,756.16
2008-07-10,750.042
2008-07-11,738.698
2008-07-14,742.918
2008-07-15,722.501
2008-07-16,720.614
2008-07-17,745.026
2008-07-18,758.414
2008-07-21,762.873
2008-07-22,756.287
2008-07-23,763.712
2008-07-24,743.927
2008-07-25,740.546
2008-07-28,729.334
2008-07-29,721.381
2008-07-30,732.732
2008-07-31,742.288
2008-08-01,731.107
2008-08-04,724.474
2008-08-05,737.162
2008-08-06,747.327
2008-08-07,737.076
2008-08-08,728.826
2008-08-11,735.681
2008-08-12,728.044
2008-08-13,708.319
2008-08-14,707.985
2008-08-15,701.654
2008-08-18,702.197
2008-08-19,682.438
2008-08-20,685.443
2008-08-21,682.697
2008-08-22,696.117
2008-08-25,688.842
2008-08-26,685.325
2008-08-27,687.761
2008-08-28,700.68
2008-08-29,708.688
2008-09-01,699.06
2008-09-02,704.461
2008-09-03,691.019
2008-09-04,664.835
2008-09-05,646.041
2008-09-08,660.756
2008-09-09,647.709
2008-09-10,641.205
2008-09-11,628.013
2008-09-12,640.884
2008-09-15,616.347
2008-09-16,602.371
2008-09-17,588.119
2008-09-18,587.824
2008-09-19,628.379
2008-09-22,632.632
2008-09-23,622.911
2008-09-24,616.916
2008-09-25,615.496
2008-09-26,595.44
2008-09-29,513.127
2008-09-30,507.432
2008-10-01,502.645
2008-10-02,495.553
2008-10-03,507.604
2008-10-06,450.172
2008-10-07,437.632
2008-10-08,414.101
2008-10-09,419.402
2008-10-10,383.964
2008-10-13,436.923
2008-10-14,447.995
2008-10-15,413.287
2008-10-16,388.017
2008-10-17,395.503
2008-10-20,395.233
2008-10-21,388.452
2008-10-22,363.187
2008-10-23,357.414
2008-10-24,336.18
2008-10-27,303.612
2008-10-28,304.614
2008-10-29,334.488
2008-10-30,351.949
2008-10-31,353.17
2008-11-03,368.363
2008-11-04,400.158
2008-11-05,391.41
2008-11-06,357.384
2008-11-07,358.86
2008-11-10,367.514
2008-11-11,344.737
2008-11-12,334.427
2008-11-13,334.67
2008-11-14,338.255
2008-11-17,332.451
2008-11-18,329.585
2008-11-19,315.327
2008-11-20,300.059
2008-11-21,297.205
2008-11-24,329.357
2008-11-25,337.344
2008-11-26,333.813
2008-11-27,351.32
2008-11-28,339.895
2008-12-01,319.835
2008-12-02,328.737
2008-12-03,327.323
2008-12-04,331.567
2008-12-05,318.983
2008-12-08,343.9
2008-12-09,347.871
2008-12-10,354.232
2008-12-11,358.516
2008-12-12,354.736
2008-12-15,363.727
2008-12-16,370.642
2008-12-17,387.826
2008-12-18,396.752
2008-12-19,374.741
2008-12-22,376.954
2008-12-23,390.07
2008-12-24,391.315
2008-12-25,391.315
2008-12-26,393.203
2008-12-29,414.86
2008-12-30,424.444
2008-12-31,417.122
2009-01-01,417.122
2009-01-02,427.098
2009-01-05,421.645
2009-01-06,416.565
2009-01-07,419.7
2009-01-08,402.974
2009-01-09,389.134
2009-01-12,377.129
2009-01-13,369.536
2009-01-14,348.962
2009-01-15,341.877
2009-01-16,346.675
2009-01-19,331.67
2009-01-20,319.311
2009-01-21,322.34
2009-01-22,320.31
2009-01-23,311.073
2009-01-26,329.941
2009-01-27,329.188
2009-01-28,353.361
2009-01-29,344.286
2009-01-30,336.466
2009-02-02,328.174
2009-02-03,338.444
2009-02-04,347.256
2009-02-05,346.79
2009-02-06,360.446
2009-02-09,368.985
2009-02-10,353.86
2009-02-11,349.175
2009-02-12,340.679
2009-02-13,349.102
2009-02-16,341.99
2009-02-17,322.426
2009-02-18,319.403
2009-02-19,323.901
2009-02-20,308.154
2009-02-23,301.363
2009-02-24,298.145
2009-02-25,296.696
2009-02-26,309.393
2009-02-27,304.842
2009-03-02,290.366
2009-03-03,283.45
2009-03-04,295.235
2009-03-05,272.53
2009-03-06,267.865
2009-03-09,266.533
2009-03-10,287.017
2009-03-11,292.042
2009-03-12,292.81
2009-03-13,297.178
2009-03-16,307.485
2009-03-17,303.179
2009-03-18,303.172
2009-03-19,322.011
2009-03-20,320.254
2009-03-23,331.545
2009-03-24,330.283
2009-03-25,336.232
2009-03-26,338.702
2009-03-27,330.787
2009-03-30,313.821
2009-03-31,324.484
2009-04-01,328.206
2009-04-02,355.947
2009-04-03,362.899
2009-04-06,365.966
2009-04-07,352.649
2009-04-08,355.284
2009-04-09,371.612
2009-04-10,371.612
2009-04-13,374.764
2009-04-14,385.657
2009-04-15,383.212
2009-04-16,392.135
2009-04-17,402.93
2009-04-20,376.055
2009-04-21,379.034
2009-04-22,390.684
2009-04-23,395.352
2009-04-24,416.697
2009-04-27,408.148
2009-04-28,394.886
2009-04-29,410.584
2009-04-30,419.322
2009-05-01,419.385
2009-05-04,442.692
2009-05-05,448.195
2009-05-06,448.821
2009-05-07,453.665
2009-05-08,458.758
2009-05-11,442.259
2009-05-12,434.434
2009-05-13,410.872
2009-05-14,417.766
2009-05-15,429.12
2009-05-18,438.199
2009-05-19,459.717
2009-05-20,476.463
2009-05-21,461.532
2009-05-22,472.208
2009-05-25,470.495
2009-05-26,468.84
2009-05-27,473.424
2009-05-28,463.089
2009-05-29,470.968
2009-06-01,490.132
2009-06-02,500.139
2009-06-03,486.883
2009-06-04,483.678
2009-06-05,479.017
2009-06-08,462.884
2009-06-09,466.962
2009-06-10,475.966
2009-06-11,484.135
2009-06-12,479.797
2009-06-15,458.255
2009-06-16,455.018
2009-06-17,436.642
2009-06-18,439.783
2009-06-19,440.341
2009-06-22,422.506
2009-06-23,430.311
2009-06-24,445.89
2009-06-25,441.049
2009-06-26,449.518
2009-06-29,455.628
2009-06-30,453.372
2009-07-01,475.578
2009-07-02,458.357
2009-07-03,454.957
2009-07-06,442.796
2009-07-07,443.679
2009-07-08,434.061
2009-07-09,440.608
2009-07-10,435.154
2009-07-13,447.463
2009-07-14,455.497
2009-07-15,474.13
2009-07-16,480.674
2009-07-17,480.218
2009-07-20,488.078
2009-07-21,496.204
2009-07-22,494.503
2009-07-23,504.37
2009-07-24,497.967
2009-07-27,502.817
2009-07-28,491.459
2009-07-29,492.706
2009-07-30,502.288
2009-07-31,508.0
2009-08-03,531.933
2009-08-04,529.634
2009-08-05,535.443
2009-08-06,539.569
2009-08-07,540.739
2009-08-10,541.789
2009-08-11,526.276
2009-08-12,537.258
2009-08-13,550.162
2009-08-14,547.836
2009-08-17,529.43
2009-08-18,538.557
2009-08-19,538.953
2009-08-20,550.353
2009-08-21,563.303
2009-08-24,573.142
2009-08-25,577.167
2009-08-26,570.768
2009-08-27,565.361
2009-08-28,583.871
2009-08-31,573.995
2009-09-01,563.917
2009-09-02,551.345
2009-09-03,564.081
2009-09-04,573.771
2009-09-07,591.825
2009-09-08,612.18
2009-09-09,629.232
2009-09-10,626.726
2009-09-11,635.093
2009-09-14,630.307
2009-09-15,638.461
2009-09-16,659.142
2009-09-17,663.376
2009-09-18,663.73
2009-09-21,646.685
2009-09-22,661.238
2009-09-23,655.255
2009-09-24,638.676
2009-09-25,629.795
2009-09-28,644.533
2009-09-29,641.731
2009-09-30,643.492
2009-10-01,624.205
2009-10-02,604.251
2009-10-05,611.762
2009-10-06,641.667
2009-10-07,639.121
2009-10-08,652.321
2009-10-09,653.431
2009-10-12,663.917
2009-10-13,656.872
2009-10-14,676.614
2009-10-15,676.56
2009-10-16,661.754
2009-10-19,670.653
2009-10-20,667.193
2009-10-21,666.797
2009-10-22,652.651
2009-10-23,656.189
2009-10-26,633.18
2009-10-27,612.282
2009-10-28,581.964
2009-10-29,601.245
2009-10-30,584.84
2009-11-02,588.306
2009-11-03,572.616
2009-11-04,602.88
2009-11-05,604.383
2009-11-06,611.371
2009-11-09,631.67
2009-11-10,623.977
2009-11-11,633.412
2009-11-12,626.522
2009-11-13,625.04
2009-11-16,638.853
2009-11-17,626.781
2009-11-18,633.996
2009-11-19,616.737
2009-11-20,610.455
2009-11-23,633.913
2009-11-24,627.545
2009-11-25,633.006
2009-11-26,608.811
2009-11-27,617.608
2009-11-30,614.276
2009-12-01,635.063
2009-12-02,635.048
2009-12-03,636.08
2009-12-04,632.77
2009-12-07,630.845
2009-12-08,617.187
2009-12-09,612.539
2009-12-10,612.841
2009-12-11,612.602
2009-12-14,618.266
2009-12-15,616.948
2009-12-16,622.596
2009-12-17,608.477
2009-12-18,603.786
2009-12-21,610.18
2009-12-22,610.986
2009-12-23,614.41
2009-12-24,615.46
2009-12-25,615.46
2009-12-28,617.045
2009-12-29,617.976
2009-12-30,612.606
2009-12-31,614.598
2010-01-01,614.598
2010-01-04,634.661
2010-01-05,637.084
2010-01-06,638.841
2010-01-07,639.825
2010-01-08,643.663
2010-01-11,659.58
2010-01-12,649.436
2010-01-13,652.798
2010-01-14,661.387
2010-01-15,651.98
2010-01-18,655.971
2010-01-19,653.555
2010-01-20,635.401
2010-01-21,627.843
2010-01-22,622.628
2010-01-25,621.182
2010-01-26,617.536
2010-01-27,614.278
2010-01-28,607.568
2010-01-29,610.963
2010-02-01,618.071
2010-02-02,629.205
2010-02-03,625.185
2010-02-04,601.865
2010-02-05,582.234
2010-02-08,584.602
2010-02-09,588.566
2010-02-10,593.653
2010-02-11,589.92
2010-02-12,588.536
2010-02-15,589.496
2010-02-16,600.402
2010-02-17,606.135
2010-02-18,609.624
2010-02-19,604.605
2010-02-22,606.717
2010-02-23,597.821
2010-02-24,598.729
2010-02-25,587.348
2010-02-26,602.73
2010-03-01,606.049
2010-03-02,616.896
2010-03-03,628.669
2010-03-04,626.931
2010-03-05,633.795
2010-03-08,634.175
2010-03-09,630.83
2010-03-10,641.356
2010-03-11,639.757
2010-03-12,643.521
2010-03-15,635.144
2010-03-16,643.976
2010-03-17,648.425
2010-03-18,640.659
2010-03-19,633.481
2010-03-22,638.135
2010-03-23,641.064
2010-03-24,631.457
2010-03-25,640.582
2010-03-26,643.056
2010-03-29,650.275
2010-03-30,646.419
2010-03-31,654.132
2010-04-01,664.866
2010-04-02,664.866
2010-04-05,663.344
2010-04-06,665.502
2010-04-07,661.484
2010-04-08,657.314
2010-04-09,671.419
2010-04-12,676.936
2010-04-13,671.958
2010-04-14,681.996
2010-04-15,683.424
2010-04-16,667.896
2010-04-19,658.84
2010-04-20,671.19
2010-04-21,666.735
2010-04-22,652.884
2010-04-23,665.557
2010-04-26,671.661
2010-04-27,652.798
2010-04-28,632.737
2010-04-29,649.681
2010-04-30,651.69
2010-05-03,653.399
2010-05-04,625.348
2010-05-05,602.869
2010-05-06,585.566
2010-05-07,563.256
2010-05-10,605.633
2010-05-11,595.752
2010-05-12,611.713
2010-05-13,611.037
2010-05-14,585.869
2010-05-17,577.358
2010-05-18,582.382
2010-05-19,564.341
2010-05-20,548.977
2010-05-21,559.747
2010-05-24,550.405
2010-05-25,522.755
2010-05-26,536.036
2010-05-27,558.755
2010-05-28,562.867
2010-05-31,562.494
2010-06-01,561.169
2010-06-02,558.378
2010-06-03,568.283
2010-06-04,549.046
2010-06-07,536.637
2010-06-08,529.852
2010-06-09,547.507
2010-06-10,561.475
2010-06-11,567.133
2010-06-14,587.201
2010-06-15,594.431
2010-06-16,592.941
2010-06-17,597.307
2010-06-18,602.086
2010-06-21,606.818
2010-06-22,598.33
2010-06-23,591.247
2010-06-24,584.922
2010-06-25,576.57
2010-06-28,589.428
2010-06-29,559.989
2010-06-30,563.67
2010-07-01,561.558
2010-07-02,572.209
2010-07-05,568.141
2010-07-06,589.519
2010-07-07,589.677
2010-07-08,596.161
2010-07-09,598.815
2010-07-12,598.499
2010-07-13,613.92
2010-07-14,613.942
2010-07-15,618.088
2010-07-16,611.121
2010-07-19,608.928
2010-07-20,602.324
2010-07-21,609.904
2010-07-22,627.978
2010-07-23,628.368
2010-07-26,641.507
2010-07-27,642.972
2010-07-28,640.498
2010-07-29,639.939
2010-07-30,633.087
2010-08-02,658.457
2010-08-03,661.265
2010-08-04,659.429
2010-08-05,662.717
2010-08-06,666.446
2010-08-09,670.622
2010-08-10,651.403
2010-08-11,627.466
2010-08-12,618.496
2010-08-13,615.622
2010-08-16,619.579
2010-08-17,630.278
2010-08-18,627.255
2010-08-19,621.406
2010-08-20,602.744
2010-08-23,602.548
2010-08-24,592.295
2010-08-25,583.546
2010-08-26,595.075
2010-08-27,599.565
2010-08-30,598.345
2010-08-31,602.433
2010-09-01,624.314
2010-09-02,628.055
2010-09-03,634.859
2010-09-06,636.662
2010-09-07,626.7
2010-09-08,632.7
2010-09-09,638.925
2010-09-10,639.54
2010-09-13,651.8
2010-09-14,660.111
