Date,EUROPE LARGE CAP Large Cap
2010-09-09,708.559
2010-09-10,706.632
2010-09-13,719.257
2010-09-14,724.993
2010-09-15,725.214
2010-09-16,723.629
2010-09-17,717.894
2010-09-20,729.886
2010-09-21,728.461
2010-09-22,733.229
2010-09-23,728.736
2010-09-24,744.631
2010-09-27,740.964
2010-09-28,743.074
2010-09-29,741.33
2010-09-30,740.328
2010-10-01,743.911
2010-10-04,736.129
2010-10-05,754.89
2010-10-06,761.429
2010-10-07,763.804
2010-10-08,763.231
2010-10-11,763.489
2010-10-12,758.042
2010-10-13,776.064
2010-10-14,781.069
2010-10-15,777.895
2010-10-18,778.265
2010-10-19,764.374
2010-10-20,777.058
2010-10-21,782.939
2010-10-22,775.972
2010-10-25,780.675
2010-10-26,772.957
2010-10-27,762.528
2010-10-28,772.864
2010-10-29,773.099
2010-11-01,773.39
2010-11-02,785.101
2010-11-03,781.81
2010-11-04,807.072
2010-11-05,799.348
2010-11-08,791.642
2010-11-09,796.479
2010-11-10,779.049
2010-11-11,778.069
2010-11-12,776.814
2010-11-15,776.691
2010-11-16,756.075
2010-11-17,759.708
2010-11-18,774.367
2010-11-19,772.369
2010-11-22,764.147
2010-11-23,742.077
2010-11-24,747.164
2010-11-25,749.646
2010-11-26,737.122
2010-11-29,717.608
2010-11-30,712.71
2010-12-01,729.577
2010-12-02,747.348
2010-12-03,757.103
2010-12-06,752.687
2010-12-07,762.88
2010-12-08,758.906
2010-12-09,760.098
2010-12-10,763.498
2010-12-13,775.293
2010-12-14,777.455
2010-12-15,770.645
2010-12-16,765.637
2010-12-17,758.817
2010-12-20,761.328
2010-12-21,771.098
2010-12-22,769.724
2010-12-23,768.999
2010-12-24,771.32
2010-12-27,766.423
2010-12-28,766.858
2010-12-29,769.389
2010-12-30,767.232
2010-12-31,771.165
2011-01-03,773.689
2011-01-04,778.519
2011-01-05,769.175
2011-01-06,765.516
2011-01-07,760.642
2011-01-10,751.382
2011-01-11,759.718
2011-01-12,778.376
2011-01-13,790.566
2011-01-14,791.087
2011-01-17,787.603
2011-01-18,801.4
2011-01-19,796.57
2011-01-20,783.467
2011-01-21,799.433
2011-01-24,807.632
2011-01-25,801.532
2011-01-26,808.889
2011-01-27,811.792
2011-01-28,798.348
2011-01-31,802.718
2011-02-01,819.814
2011-02-02,823.406
2011-02-03,813.349
2011-02-04,810.274
2011-02-07,817.079
2011-02-08,824.804
2011-02-09,823.658
2011-02-10,816.117
2011-02-11,816.072
2011-02-14,812.801
2011-02-15,818.196
2011-02-16,822.432
2011-02-17,827.824
2011-02-18,831.262
2011-02-21,822.369
2011-02-22,818.755
2011-02-23,814.906
2011-02-24,811.762
2011-02-25,818.533
2011-02-28,828.717
2011-03-01,823.77
2011-03-02,821.339
2011-03-03,827.571
2011-03-04,824.883
2011-03-07,822.198
2011-03-08,818.965
2011-03-09,817.89
2011-03-10,802.032
2011-03-11,798.118
2011-03-14,796.658
2011-03-15,778.212
2011-03-16,763.513
2011-03-17,783.839
2011-03-18,791.215
2011-03-21,807.896
2011-03-22,808.38
2011-03-23,807.503
2011-03-24,819.854
2011-03-25,817.461
2011-03-28,815.909
2011-03-29,814.676
2011-03-30,822.463
2011-03-31,819.815
2011-04-01,830.123
2011-04-04,835.881
2011-04-05,836.057
2011-04-06,846.75
2011-04-07,842.054
2011-04-08,854.019
2011-04-11,853.391
2011-04-12,841.019
2011-04-13,847.673
2011-04-14,841.351
2011-04-15,841.32
2011-04-18,814.771
2011-04-19,824.83
2011-04-20,851.38
2011-04-21,859.072
2011-04-22,859.072
2011-04-25,857.087
2011-04-26,864.747
2011-04-27,869.138
2011-04-28,883.058
2011-04-29,886.947
2011-05-02,890.94
2011-05-03,884.189
2011-05-04,874.484
2011-05-05,856.601
2011-05-06,862.119
2011-05-09,844.096
2011-05-10,857.135
2011-05-11,856.546
2011-05-12,844.76
2011-05-13,841.088
2011-05-16,842.748
2011-05-17,830.376
2011-05-18,838.839
2011-05-19,844.21
2011-05-20,837.4
2011-05-23,816.41
2011-05-24,823.006
2011-05-25,827.446
2011-05-26,828.77
2011-05-27,843.91
2011-05-30,843.511
2011-05-31,857.103
2011-06-01,851.947
2011-06-02,840.656
2011-06-03,844.781
2011-06-06,842.275
2011-06-07,846.09
2011-06-08,834.015
2011-06-09,837.159
2011-06-10,817.829
2011-06-13,820.933
2011-06-14,832.957
2011-06-15,813.295
2011-06-16,802.554
2011-06-17,813.357
2011-06-20,810.449
2011-06-21,825.246
2011-06-22,823.986
2011-06-23,796.724
2011-06-24,796.659
2011-06-27,803.523
2011-06-28,812.185
2011-06-29,827.251
2011-06-30,842.605
2011-07-01,847.693
2011-07-04,850.595
2011-07-05,848.342
2011-07-06,836.949
2011-07-07,843.77
2011-07-08,831.019
2011-07-11,804.92
2011-07-12,799.037
2011-07-13,814.319
2011-07-14,807.999
2011-07-15,804.427
2011-07-18,785.6
2011-07-19,800.859
2011-07-20,811.78
2011-07-21,830.718
2011-07-22,833.981
2011-07-25,830.252
2011-07-26,836.115
2011-07-27,821.029
2011-07-28,817.966
2011-07-29,815.767
2011-08-01,797.017
2011-08-02,784.608
2011-08-03,774.176
2011-08-04,741.287
2011-08-05,729.018
2011-08-08,700.776
2011-08-09,710.203
2011-08-10,680.41
2011-08-11,701.453
2011-08-12,724.495
2011-08-15,736.829
2011-08-16,734.884
2011-08-17,739.749
2011-08-18,698.792
2011-08-19,691.545
2011-08-22,695.433
2011-08-23,701.839
2011-08-24,712.049
2011-08-25,700.081
2011-08-26,695.565
2011-08-29,711.645
2011-08-30,713.974
2011-08-31,733.036
2011-09-01,730.59
2011-09-02,710.431
2011-09-05,675.893
2011-09-06,668.572
2011-09-07,689.244
2011-09-08,692.539
2011-09-09,660.762
2011-09-12,639.488
2011-09-13,649.344
2011-09-14,658.418
2011-09-15,680.521
2011-09-16,681.436
2011-09-19,658.037
2011-09-20,675.656
2011-09-21,662.863
2011-09-22,621.915
2011-09-23,629.483
2011-09-26,639.871
2011-09-27,676.005
2011-09-28,667.125
2011-09-29,673.979
2011-09-30,655.62
2011-10-03,641.503
2011-10-04,625.216
2011-10-05,646.453
2011-10-06,668.699
2011-10-07,677.858
2011-10-10,697.525
2011-10-11,694.987
2011-10-12,714.106
2011-10-13,701.755
2011-10-14,715.683
2011-10-17,704.776
2011-10-18,697.613
2011-10-19,708.746
2011-10-20,692.962
2011-10-21,720.56
2011-10-24,728.158
2011-10-25,723.886
2011-10-26,721.319
2011-10-27,764.464
2011-10-28,764.93
2011-10-31,736.229
2011-11-01,698.147
2011-11-02,711.124
2011-11-03,721.692
2011-11-04,715.033
2011-11-07,711.31
2011-11-08,720.884
2011-11-09,697.378
2011-11-10,695.184
2011-11-11,719.133
2011-11-14,706.804
2011-11-15,697.399
2011-11-16,698.687
2011-11-17,689.423
2011-11-18,684.851
2011-11-21,660.595
2011-11-22,657.453
2011-11-23,642.213
2011-11-24,638.772
2011-11-25,641.204
2011-11-28,669.152
2011-11-29,673.015
2011-11-30,704.115
2011-12-01,700.029
2011-12-02,704.707
2011-12-05,712.411
2011-12-06,706.035
2011-12-07,705.335
2011-12-08,691.275
2011-12-09,702.674
2011-12-12,682.596
2011-12-13,679.764
2011-12-14,659.404
2011-12-15,667.998
2011-12-16,666.887
2011-12-19,666.02
2011-12-20,683.014
2011-12-21,676.571
2011-12-22,684.824
2011-12-23,689.439
2011-12-26,689.439
2011-12-27,690.953
2011-12-28,679.477
2011-12-29,684.693
2011-12-30,693.946
2012-01-02,701.266
2012-01-03,716.004
2012-01-04,704.423
2012-01-05,692.197
2012-01-06,687.982
2012-01-09,685.882
2012-01-10,700.492
2012-01-11,692.047
2012-01-12,695.54
2012-01-13,687.472
2012-01-16,693.67
2012-01-17,703.081
2012-01-18,707.682
2012-01-19,720.102
2012-01-20,719.218
2012-01-23,729.827
2012-01-24,724.613
2012-01-25,720.348
2012-01-26,738.416
2012-01-27,729.475
2012-01-30,721.184
2012-01-31,724.399
2012-02-01,744.396
2012-02-02,743.955
2012-02-03,753.72
2012-02-06,750.463
2012-02-07,758.556
2012-02-08,757.516
2012-02-09,762.496
2012-02-10,748.814
2012-02-13,756.269
2012-02-14,749.81
2012-02-15,751.128
2012-02-16,750.566
2012-02-17,761.564
2012-02-20,773.038
2012-02-21,769.773
2012-02-22,762.032
2012-02-23,765.116
2012-02-24,774.806
2012-02-27,769.102
2012-02-28,771.874
2012-02-29,769.098
2012-03-01,774.715
2012-03-02,767.589
2012-03-05,765.104
2012-03-06,739.024
2012-03-07,743.528
2012-03-08,763.603
2012-03-09,758.29
2012-03-12,757.74
2012-03-13,769.221
2012-03-14,767.062
2012-03-15,771.635
2012-03-16,781.593
2012-03-19,785.004
2012-03-20,774.759
2012-03-21,772.2
2012-03-22,763.621
2012-03-23,767.645
2012-03-26,777.642
2012-03-27,773.789
2012-03-28,763.976
2012-03-29,753.452
2012-03-30,762.7
2012-04-02,773.905
2012-04-03,766.982
2012-04-04,739.604
2012-04-05,737.44
2012-04-06,737.44
2012-04-09,738.001
2012-04-10,720.229
2012-04-11,727.568
2012-04-12,737.7
2012-04-13,721.715
2012-04-16,723.726
2012-04-17,743.138
2012-04-18,737.653
2012-04-19,734.724
2012-04-20,743.127
2012-04-23,722.724
2012-04-24,734.732
2012-04-25,740.823
2012-04-26,745.139
2012-04-27,751.659
2012-04-30,745.603
2012-05-01,748.627
2012-05-02,741.185
2012-05-03,741.791
2012-05-04,728.203
2012-05-07,730.073
2012-05-08,715.437
2012-05-09,710.789
2012-05-10,716.257
2012-05-11,718.242
2012-05-14,699.758
2012-05-15,692.188
2012-05-16,686.9
2012-05-17,677.586
2012-05-18,671.645
2012-05-21,677.451
2012-05-22,689.754
2012-05-23,665.75
2012-05-24,672.781
2012-05-25,671.071
2012-05-28,671.583
2012-05-29,675.947
2012-05-30,658.514
2012-05-31,655.18
2012-06-01,643.289
2012-06-04,647.04
2012-06-05,647.266
2012-06-06,664.776
2012-06-07,675.052
2012-06-08,668.355
2012-06-11,671.164
2012-06-12,673.926
2012-06-13,678.925
2012-06-14,677.856
2012-06-15,685.441
2012-06-18,683.405
2012-06-19,699.807
2012-06-20,704.152
2012-06-21,695.104
2012-06-22,686.581
2012-06-25,673.314
2012-06-26,673.089
2012-06-27,681.759
2012-06-28,676.919
2012-06-29,708.711
2012-07-02,713.081
2012-07-03,721.618
2012-07-04,715.871
2012-07-05,707.641
2012-07-06,696.991
2012-07-09,693.918
2012-07-10,696.863
2012-07-11,697.702
2012-07-12,686.738
2012-07-13,699.13
2012-07-16,699.887
2012-07-17,696.592
2012-07-18,707.763
2012-07-19,714.444
2012-07-20,698.952
2012-07-23,679.564
2012-07-24,674.08
2012-07-25,675.403
2012-07-26,701.718
2012-07-27,715.211
2012-07-30,719.337
2012-07-31,716.866
2012-08-01,719.771
2012-08-02,703.151
2012-08-03,731.286
2012-08-06,738.207
2012-08-07,744.563
2012-08-08,743.69
2012-08-09,743.544
2012-08-10,742.62
2012-08-13,742.158
2012-08-14,745.256
2012-08-15,742.632
2012-08-16,749.38
2012-08-17,748.947
2012-08-20,748.318
2012-08-21,759.417
2012-08-22,749.454
2012-08-23,751.972
2012-08-24,749.301
2012-08-27,752.91
2012-08-28,750.851
2012-08-29,746.957
2012-08-30,739.334
2012-08-31,748.44
2012-09-03,754.008
2012-09-04,743.713
2012-09-05,746.32
2012-09-06,766.199
2012-09-07,777.205
2012-09-10,774.189
2012-09-11,781.26
2012-09-12,783.693
2012-09-13,783.992
2012-09-14,807.844
2012-09-17,804.537
2012-09-18,796.392
2012-09-19,800.14
2012-09-20,792.081
2012-09-21,798.02
2012-09-24,791.32
2012-09-25,797.407
2012-09-26,775.565
2012-09-27,779.27
2012-09-28,769.156
2012-10-01,782.947
2012-10-02,782.589
2012-10-03,780.095
2012-10-04,785.528
2012-10-05,797.023
2012-10-08,784.11
2012-10-09,776.24
2012-10-10,772.958
2012-10-11,781.538
2012-10-12,778.895
2012-10-15,780.884
2012-10-16,797.041
2012-10-17,807.151
2012-10-18,806.537
2012-10-19,796.596
2012-10-22,795.843
2012-10-23,776.04
2012-10-24,779.834
2012-10-25,780.624
2012-10-26,780.135
2012-10-29,775.424
2012-10-30,787.164
2012-10-31,780.81
2012-11-01,789.4
2012-11-02,787.279
2012-11-05,778.814
2012-11-06,784.146
2012-11-07,770.66
2012-11-08,768.238
2012-11-09,766.6
2012-11-12,764.79
2012-11-13,768.386
2012-11-14,762.271
2012-11-15,758.936
2012-11-16,745.672
2012-11-19,769.371
2012-11-20,770.823
2012-11-21,774.107
2012-11-22,782.057
2012-11-23,791.197
2012-11-26,787.731
2012-11-27,787.666
2012-11-28,787.259
2012-11-29,800.38
2012-11-30,800.305
2012-12-03,805.369
2012-12-04,806.682
2012-12-05,807.442
2012-12-06,808.138
2012-12-07,805.372
2012-12-10,806.777
2012-12-11,813.962
2012-12-12,817.17
2012-12-13,817.199
2012-12-14,817.6
2012-12-17,820.637
2012-12-18,827.149
2012-12-19,832.835
2012-12-20,831.479
2012-12-21,825.52
2012-12-24,825.561
2012-12-25,825.561
2012-12-26,826.7
2012-12-27,827.569
2012-12-28,822.09
2012-12-31,822.352
2013-01-01,822.352
2013-01-02,842.072
2013-01-03,837.621
2013-01-04,837.792
2013-01-07,837.517
2013-01-08,834.443
2013-01-09,839.042
2013-01-10,847.721
2013-01-11,855.37
2013-01-14,853.917
2013-01-15,852.728
2013-01-16,849.826
2013-01-17,857.236
2013-01-18,851.704
2013-01-21,855.5
2013-01-22,853.162
2013-01-23,854.914
2013-01-24,863.35
2013-01-25,872.258
2013-01-28,870.514
2013-01-29,875.61
2013-01-30,876.631
2013-01-31,872.12
2013-02-01,881.854
2013-02-04,859.25
2013-02-05,862.785
2013-02-06,859.307
2013-02-07,847.132
2013-02-08,856.909
2013-02-11,851.911
2013-02-12,861.684
2013-02-13,863.111
2013-02-14,855.661
2013-02-15,854.012
2013-02-18,852.769
2013-02-19,862.691
2013-02-20,860.639
2013-02-21,838.372
2013-02-22,845.448
2013-02-25,849.245
2013-02-26,828.801
2013-02-27,839.123
2013-02-28,845.296
2013-03-01,836.24
2013-03-04,837.418
2013-03-05,853.835
2013-03-06,850.143
2013-03-07,855.656
2013-03-08,856.632
2013-03-11,858.156
2013-03-12,858.813
2013-03-13,854.554
2013-03-14,866.437
2013-03-15,868.74
2013-03-18,858.979
2013-03-19,850.574
2013-03-20,858.408
2013-03-21,850.908
2013-03-22,854.919
2013-03-25,844.937
2013-03-26,844.846
2013-03-27,836.544
2013-03-28,843.341
2013-03-29,843.341
2013-04-01,844.312
2013-04-02,854.746
2013-04-03,846.986
2013-04-04,838.91
2013-04-05,837.299
2013-04-08,838.765
2013-04-09,842.72
2013-04-10,859.084
2013-04-11,866.609
2013-04-12,857.113
2013-04-15,851.967
2013-04-16,848.554
2013-04-17,829.533
2013-04-18,832.225
2013-04-19,837.104
2013-04-22,835.112
2013-04-23,854.86
2013-04-24,860.681
2013-04-25,867.321
2013-04-26,866.025
2013-04-29,876.613
2013-04-30,880.703
2013-05-01,881.896
2013-05-02,877.617
2013-05-03,889.851
2013-05-06,885.741
2013-05-07,890.425
2013-05-08,903.009
2013-05-09,897.783
2013-05-10,892.974
2013-05-13,891.892
2013-05-14,895.779
2013-05-15,894.615
2013-05-16,897.716
2013-05-17,894.347
2013-05-20,899.958
2013-05-21,901.91
2013-05-22,904.744
2013-05-23,887.087
2013-05-24,887.189
2013-05-27,890.684
2013-05-28,896.209
2013-05-29,886.903
2013-05-30,895.948
2013-05-31,881.145
2013-06-03,878.664
2013-06-04,884.835
2013-06-05,872.469
2013-06-06,869.042
2013-06-07,882.781
2013-06-10,880.267
2013-06-11,875.665
2013-06-12,876.57
2013-06-13,873.464
2013-06-14,876.974
2013-06-17,884.094
2013-06-18,885.793
2013-06-19,884.125
2013-06-20,842.731
2013-06-21,831.004
2013-06-24,815.788
2013-06-25,826.256
2013-06-26,836.397
2013-06-27,841.679
2013-06-28,837.141
2013-07-01,848.477
2013-07-02,844.331
2013-07-03,834.701
2013-07-04,851.121
2013-07-05,833.582
2013-07-08,847.595
2013-07-09,848.782
2013-07-10,854.362
2013-07-11,871.497
2013-07-12,871.016
2013-07-15,874.398
2013-07-16,874.064
2013-07-17,876.64
2013-07-18,883.835
2013-07-19,887.434
2013-07-22,892.604
2013-07-23,891.886
2013-07-24,898.227
2013-07-25,893.595
2013-07-26,893.43
2013-07-29,893.081
2013-07-30,893.236
2013-07-31,896.027
2013-08-01,903.299
2013-08-02,909.132
2013-08-05,907.007
2013-08-06,908.016
2013-08-07,907.243
2013-08-08,915.167
2013-08-09,918.516
2013-08-12,915.346
2013-08-13,916.952
2013-08-14,921.8
2013-08-15,911.916
2013-08-16,920.404
2013-08-19,915.976
2013-08-20,913.702
2013-08-21,905.223
2013-08-22,911.939
2013-08-23,919.58
2013-08-26,917.467
2013-08-27,902.88
2013-08-28,896.861
2013-08-29,895.005
2013-08-30,883.839
2013-09-02,900.404
2013-09-03,894.089
2013-09-04,899.099
2013-09-05,900.103
2013-09-06,907.605
2013-09-09,912.447
2013-09-10,924.903
2013-09-11,931.299
2013-09-12,931.678
2013-09-13,930.307
2013-09-16,942.536
2013-09-17,937.841
2013-09-18,942.578
2013-09-19,962.362
2013-09-20,956.893
2013-09-23,951.094
2013-09-24,952.79
2013-09-25,953.747
2013-09-26,952.394
2013-09-27,953.968
2013-09-30,948.164
2013-10-01,953.812
2013-10-02,952.053
2013-10-03,950.738
2013-10-04,950.206
2013-10-07,946.506
2013-10-08,940.772
2013-10-09,930.327
2013-10-10,946.451
2013-10-11,953.723
2013-10-14,957.069
2013-10-15,959.131
2013-10-16,960.876
2013-10-17,975.04
2013-10-18,984.508
2013-10-21,985.515
2013-10-22,998.279
2013-10-23,992.479
2013-10-24,998.749
2013-10-25,997.71
2013-10-28,995.691
2013-10-29,998.579
2013-10-30,998.499
2013-10-31,989.237
2013-11-01,979.334
2013-11-04,984.259
2013-11-05,979.953
2013-11-06,987.751
2013-11-07,977.052
2013-11-08,973.38
2013-11-11,980.199
2013-11-12,976.794
2013-11-13,969.81
2013-11-14,982.036
2013-11-15,985.585
2013-11-18,995.148
2013-11-19,988.222
2013-11-20,986.105
2013-11-21,984.322
2013-11-22,989.595
2013-11-25,992.392
2013-11-26,989.225
2013-11-27,995.363
2013-11-28,1000.811
2013-11-29,1001.799
2013-12-02,994.141
2013-12-03,981.397
2013-12-04,973.287
2013-12-05,971.205
2013-12-06,980.464
2013-12-09,984.551
2013-12-10,980.027
2013-12-11,976.264
2013-12-12,964.654
2013-12-13,961.129
2013-12-16,975.771
2013-12-17,966.287
2013-12-18,977.207
2013-12-19,987.444
2013-12-20,992.652
2013-12-23,1002.363
2013-12-24,1001.734
2013-12-25,1001.734
2013-12-26,1003.963
2013-12-27,1021.252
2013-12-30,1021.58
2013-12-31,1022.556
2014-01-01,1022.556
2014-01-02,1004.72
2014-01-03,1006.371
2014-01-06,1005.848
2014-01-07,1011.487
2014-01-08,1011.598
2014-01-09,1005.633
2014-01-10,1016.612
2014-01-13,1017.254
2014-01-14,1021.443
2014-01-15,1025.5
2014-01-16,1024.811
2014-01-17,1026.808
2014-01-20,1026.592
2014-01-21,1026.128
2014-01-22,1028.694
2014-01-23,1026.616
2014-01-24,1002.257
2014-01-27,992.895
2014-01-28,997.446
2014-01-29,990.04
2014-01-30,987.222
2014-01-31,979.417
2014-02-03,968.126
2014-02-04,965.168
2014-02-05,968.196
2014-02-06,987.286
2014-02-07,995.971
2014-02-10,998.716
2014-02-11,1013.847
2014-02-12,1015.385
2014-02-13,1019.764
2014-02-14,1026.74
2014-02-17,1031.417
2014-02-18,1035.683
2014-02-19,1037.852
2014-02-20,1034.63
2014-02-21,1041.119
2014-02-24,1045.786
2014-02-25,1046.021
2014-02-26,1039.062
2014-02-27,1038.267
2014-02-28,1049.181
2014-03-03,1022.785
2014-03-04,1041.508
2014-03-05,1040.715
2014-03-06,1048.794
2014-03-07,1036.753
2014-03-10,1033.607
2014-03-11,1032.498
2014-03-12,1025.342
2014-03-13,1015.646
2014-03-14,1008.756
2014-03-17,1018.831
2014-03-18,1024.832
2014-03-19,1023.682
2014-03-20,1015.651
2014-03-21,1017.499
2014-03-24,1007.779
2014-03-25,1020.527
2014-03-26,1027.641
2014-03-27,1026.603
2014-03-28,1035.89
2014-03-31,1039.202
2014-04-01,1045.619
2014-04-02,1045.448
2014-04-03,1043.261
2014-04-04,1047.843
2014-04-07,1038.818
2014-04-08,1042.251
2014-04-09,1047.654
2014-04-10,1046.732
2014-04-11,1033.971
2014-04-14,1036.283
2014-04-15,1027.233
2014-04-16,1037.984
2014-04-17,1044.594
2014-04-18,1044.594
2014-04-21,1042.643
2014-04-22,1055.321
2014-04-23,1051.905
2014-04-24,1054.936
2014-04-25,1048.306
2014-04-28,1052.189
2014-04-29,1063.207
2014-04-30,1067.465
2014-05-01,1069.092
2014-05-02,1066.433
2014-05-05,1065.712
2014-05-06,1066.288
2014-05-07,1067.73
2014-05-08,1075.454
2014-05-09,1064.071
2014-05-12,1071.681
2014-05-13,1071.296
2014-05-14,1073.097
2014-05-15,1066.929
2014-05-16,1070.802
2014-05-19,1069.768
2014-05-20,1065.948
2014-05-21,1069.724
2014-05-22,1070.096
2014-05-23,1070.475
2014-05-26,1077.93
2014-05-27,1076.549
2014-05-28,1074.016
2014-05-29,1076.643
2014-05-30,1077.419
2014-06-02,1077.076
2014-06-03,1074.216
2014-06-04,1073.811
2014-06-05,1077.373
2014-06-06,1085.231
2014-06-09,1085.648
2014-06-10,1085.856
2014-06-11,1080.722
2014-06-12,1082.38
2014-06-13,1079.841
2014-06-16,1078.343
2014-06-17,1079.285
2014-06-18,1081.242
2014-06-19,1092.706
2014-06-20,1088.139
2014-06-23,1084.5
2014-06-24,1083.718
2014-06-25,1075.641
2014-06-26,1069.985
2014-06-27,1074.348
2014-06-30,1077.932
2014-07-01,1086.77
2014-07-02,1087.021
2014-07-03,1093.652
2014-07-04,1089.047
2014-07-07,1080.057
2014-07-08,1067.672
2014-07-09,1070.195
2014-07-10,1056.431
2014-07-11,1058.051
2014-07-14,1069.097
2014-07-15,1060.865
2014-07-16,1071.998
2014-07-17,1059.803
2014-07-18,1058.949
2014-07-21,1054.448
2014-07-22,1064.215
2014-07-23,1065.155
2014-07-24,1070.337
2014-07-25,1060.052
2014-07-28,1059.281
2014-07-29,1059.942
2014-07-30,1051.701
2014-07-31,1038.889
2014-08-01,1029.975
2014-08-04,1027.323
2014-08-05,1027.34
2014-08-06,1019.406
2014-08-07,1011.659
2014-08-08,1010.202
2014-08-11,1020.665
2014-08-12,1015.802
2014-08-13,1022.77
2014-08-14,1025.631
2014-08-15,1021.271
2014-08-18,1032.024
2014-08-19,1034.282
2014-08-20,1032.13
2014-08-21,1038.577
2014-08-22,1031.185
2014-08-25,1040.571
2014-08-26,1048.622
2014-08-27,1049.301
2014-08-28,1040.819
2014-08-29,1044.038
2014-09-01,1043.771
2014-09-02,1042.155
2014-09-03,1050.795
2014-09-04,1049.087
2014-09-05,1044.457
2014-09-08,1040.061
2014-09-09,1033.599
2014-09-10,1034.055
2014-09-11,1034.557
2014-09-12,1033.73
2014-09-15,1033.894
2014-09-16,1032.302
2014-09-17,1037.744
2014-09-18,1045.033
2014-09-19,1040.383
2014-09-22,1033.44
2014-09-23,1023.194
2014-09-24,1026.683
2014-09-25,1013.214
2014-09-26,1011.688
2014-09-29,1006.583
2014-09-30,1008.466
2014-10-01,997.528
2014-10-02,977.789
2014-10-03,975.204
2014-10-06,982.145
2014-10-07,972.43
2014-10-08,969.274
2014-10-09,967.753
2014-10-10,945.934
2014-10-13,951.015
2014-10-14,949.023
2014-10-15,925.053
2014-10-16,921.458
2014-10-17,945.898
2014-10-20,941.046
2014-10-21,956.327
2014-10-22,957.636
2014-10-23,963.653
2014-10-24,961.92
2014-10-27,959.281
2014-10-28,970.641
2014-10-29,973.845
2014-10-30,968.436
2014-10-31,979.442
2014-11-03,967.301
2014-11-04,963.155
2014-11-05,973.069
2014-11-06,971.833
2014-11-07,964.904
2014-11-10,973.928
2014-11-11,975.925
2014-11-12,968.888
2014-11-13,971.349
2014-11-14,970.687
2014-11-17,973.769
2014-11-18,985.382
2014-11-19,986.156
2014-11-20,983.717
2014-11-21,994.799
2014-11-24,997.721
2014-11-25,1002.864
2014-11-26,1006.436
2014-11-27,1005.407
2014-11-28,1003.871
2014-12-01,999.647
2014-12-02,999.234
2014-12-03,997.369
2014-12-04,992.442
2014-12-05,998.986
2014-12-08,991.125
2014-12-09,978.664
2014-12-10,973.977
2014-12-11,971.966
2014-12-12,951.513
2014-12-15,926.192
2014-12-16,949.739
2014-12-17,942.531
2014-12-18,961.088
2014-12-19,963.246
2014-12-22,967.329
2014-12-23,966.677
2014-12-24,967.3
2014-12-25,967.3
2014-12-26,966.359
2014-12-29,968.37
2014-12-30,956.722
2014-12-31,955.779
2015-01-01,955.779
2015-01-02,946.228
2015-01-05,916.537
2015-01-06,909.458
2015-01-07,905.507
2015-01-08,931.336
2015-01-09,920.175
2015-01-12,924.824
2015-01-13,935.146
2015-01-14,920.861
2015-01-15,930.931
2015-01-16,935.545
2015-01-19,947.523
2015-01-20,950.389
2015-01-21,957.818
2015-01-22,959.234
2015-01-23,962.425
2015-01-26,967.714
2015-01-27,970.857
2015-01-28,966.331
2015-01-29,964.719
2015-01-30,954.784
2015-02-02,961.813
2015-02-03,978.837
2015-02-04,981.281
2015-02-05,981.866
2015-02-06,976.331
2015-02-09,969.259
2015-02-10,972.914
2015-02-11,968.603
2015-02-12,980.823
2015-02-13,990.533
2015-02-16,989.29
2015-02-17,990.798
2015-02-18,995.171
2015-02-19,1000.284
2015-02-20,1001.015
2015-02-23,1006.489
2015-02-24,1011.081
2015-02-25,1011.599
2015-02-26,1009.324
2015-02-27,1014.031
2015-03-02,1009.351
2015-03-03,999.726
2015-03-04,997.788
2015-03-05,1002.421
2015-03-06,987.939
2015-03-09,984.242
2015-03-10,961.9
2015-03-11,964.208
2015-03-12,967.734
2015-03-13,961.678
2015-03-16,976.308
2015-03-17,972.65
2015-03-18,980.04
2015-03-19,983.694
2015-03-20,1009.006
2015-03-23,1014.511
2015-03-24,1015.204
2015-03-25,1011.327
2015-03-26,997.485
2015-03-27,997.801
2015-03-30,1003.13
2015-03-31,987.303
2015-04-01,992.51
2015-04-02,1002.005
2015-04-03,1002.005
2015-04-06,1013.819
2015-04-07,1017.202
2015-04-08,1010.058
2015-04-09,1010.296
2015-04-10,1015.014
2015-04-13,1011.454
2015-04-14,1018.058
2015-04-15,1016.647
2015-04-16,1017.954
2015-04-17,1007.21
2015-04-20,1014.48
2015-04-21,1017.735
2015-04-22,1016.215
2015-04-23,1020.1
2015-04-24,1029.211
2015-04-27,1041.485
2015-04-28,1035.262
2015-04-29,1027.647
2015-04-30,1029.223
2015-05-01,1028.421
2015-05-04,1028.507
2015-05-05,1016.328
2015-05-06,1026.216
2015-05-07,1017.987
2015-05-08,1043.206
2015-05-11,1040.12
2015-05-12,1035.529
2015-05-13,1042.413
2015-05-14,1052.544
2015-05-15,1052.307
2015-05-18,1050.482
2015-05-19,1045.583
2015-05-20,1048.778
2015-05-21,1054.959
2015-05-22,1045.714
2015-05-25,1042.985
2015-05-26,1022.494
2015-05-27,1034.315
2015-05-28,1033.286
2015-05-29,1019.089
2015-06-01,1014.241
2015-06-02,1025.043
2015-06-03,1036.501
2015-06-04,1029.635
2015-06-05,1004.729
2015-06-08,1003.908
2015-06-09,1002.688
2015-06-10,1026.61
2015-06-11,1026.616
2015-06-12,1019.901
2015-06-15,1002.3
2015-06-16,1006.691
2015-06-17,1002.465
2015-06-18,1019.48
