Date,EUROPE LARGE CAP Large Cap
2005-11-10,643.485
2005-11-11,648.271
2005-11-14,648.209
2005-11-15,644.282
2005-11-16,638.531
2005-11-17,644.799
2005-11-18,647.959
2005-11-21,651.885
2005-11-22,651.034
2005-11-23,658.081
2005-11-24,656.3
2005-11-25,655.015
2005-11-28,653.52
2005-11-29,653.384
2005-11-30,651.129
2005-12-01,657.848
2005-12-02,661.406
2005-12-05,662.491
2005-12-06,667.204
2005-12-07,663.269
2005-12-08,669.75
2005-12-09,669.347
2005-12-12,675.715
2005-12-13,675.634
2005-12-14,679.069
2005-12-15,672.591
2005-12-16,680.449
2005-12-19,678.854
2005-12-20,675.349
2005-12-21,674.734
2005-12-22,676.188
2005-12-23,676.25
2005-12-26,676.25
2005-12-27,677.722
2005-12-28,679.83
2005-12-29,679.612
2005-12-30,672.288
2006-01-02,674.761
2006-01-03,689.471
2006-01-04,702.512
2006-01-05,700.558
2006-01-06,708.737
2006-01-09,705.821
2006-01-10,700.793
2006-01-11,705.932
2006-01-12,704.722
2006-01-13,702.579
2006-01-16,706.73
2006-01-17,697.864
2006-01-18,693.675
2006-01-19,698.014
2006-01-20,691.49
2006-01-23,701.072
2006-01-24,698.036
2006-01-25,704.776
2006-01-26,711.079
2006-01-27,713.031
2006-01-30,710.038
2006-01-31,713.616
2006-02-01,718.414
2006-02-02,709.992
2006-02-03,705.248
2006-02-06,704.269
2006-02-07,700.303
2006-02-08,699.212
2006-02-09,707.829
2006-02-10,702.266
2006-02-13,706.062
2006-02-14,703.052
2006-02-15,704.86
2006-02-16,708.265
2006-02-17,712.206
2006-02-20,715.442
2006-02-21,714.958
2006-02-22,718.147
2006-02-23,718.95
2006-02-24,718.123
2006-02-27,719.02
2006-02-28,712.434
2006-03-01,719.807
2006-03-02,716.077
2006-03-03,717.915
2006-03-06,721.688
2006-03-07,711.104
2006-03-08,709.521
2006-03-09,714.808
2006-03-10,718.365
2006-03-13,726.201
2006-03-14,732.676
2006-03-15,734.949
2006-03-16,742.022
2006-03-17,743.052
2006-03-20,744.485
2006-03-21,740.177
2006-03-22,742.65
2006-03-23,735.272
2006-03-24,741.098
2006-03-27,735.794
2006-03-28,734.909
2006-03-29,731.726
2006-03-30,746.561
2006-03-31,738.812
2006-04-03,745.975
2006-04-04,750.621
2006-04-05,754.085
2006-04-06,753.289
2006-04-07,743.094
2006-04-10,747.207
2006-04-11,740.675
2006-04-12,738.83
2006-04-13,740.202
2006-04-14,740.202
2006-04-17,751.187
2006-04-18,751.483
2006-04-19,763.057
2006-04-20,763.6
2006-04-21,770.708
2006-04-24,768.07
2006-04-25,769.851
2006-04-26,774.066
2006-04-27,776.353
2006-04-28,777.201
2006-05-01,780.725
2006-05-02,788.669
2006-05-03,778.996
2006-05-04,787.392
2006-05-05,798.47
2006-05-08,797.064
2006-05-09,804.345
2006-05-10,802.47
2006-05-11,801.189
2006-05-12,788.899
2006-05-15,776.527
2006-05-16,780.384
2006-05-17,754.77
2006-05-18,755.3
2006-05-19,749.347
2006-05-22,737.786
2006-05-23,756.715
2006-05-24,741.261
2006-05-25,752.08
2006-05-26,761.896
2006-05-29,762.915
2006-05-30,754.347
2006-05-31,759.293
2006-06-01,760.956
2006-06-02,768.56
2006-06-05,764.762
2006-06-06,743.597
2006-06-07,747.221
2006-06-08,719.732
2006-06-09,732.367
2006-06-12,723.078
2006-06-13,706.904
2006-06-14,710.615
2006-06-15,726.543
2006-06-16,722.634
2006-06-19,723.16
2006-06-20,728.886
2006-06-21,733.072
2006-06-22,731.767
2006-06-23,729.623
2006-06-26,728.776
2006-06-27,726.249
2006-06-28,724.146
2006-06-29,738.212
2006-06-30,762.904
2006-07-03,767.752
2006-07-04,768.808
2006-07-05,755.172
2006-07-06,764.613
2006-07-07,767.874
2006-07-10,765.535
2006-07-11,759.373
2006-07-12,757.065
2006-07-13,746.925
2006-07-14,734.516
2006-07-17,726.149
2006-07-18,723.669
2006-07-19,743.433
2006-07-20,749.186
2006-07-21,745.235
2006-07-24,756.023
2006-07-25,756.042
2006-07-26,758.235
2006-07-27,773.113
2006-07-28,780.409
2006-07-31,776.647
2006-08-01,769.047
2006-08-02,781.704
2006-08-03,774.056
2006-08-04,789.419
2006-08-07,778.263
2006-08-08,777.321
2006-08-09,786.842
2006-08-10,774.1
2006-08-11,774.29
2006-08-14,780.14
2006-08-15,789.947
2006-08-16,796.944
2006-08-17,797.659
2006-08-18,793.065
2006-08-21,798.739
2006-08-22,794.624
2006-08-23,789.479
2006-08-24,791.948
2006-08-25,789.765
2006-08-28,795.94
2006-08-29,794.884
2006-08-30,803.972
2006-08-31,799.581
2006-09-01,803.116
2006-09-04,810.082
2006-09-05,803.952
2006-09-06,793.743
2006-09-07,783.042
2006-09-08,782.156
2006-09-11,779.407
2006-09-12,789.306
2006-09-13,790.352
2006-09-14,793.896
2006-09-15,789.79
2006-09-18,792.493
2006-09-19,789.059
2006-09-20,797.843
2006-09-21,802.062
2006-09-22,797.493
2006-09-25,793.035
2006-09-26,799.944
2006-09-27,806.82
2006-09-28,806.01
2006-09-29,803.786
2006-10-02,808.197
2006-10-03,806.172
2006-10-04,808.8
2006-10-05,812.961
2006-10-06,807.675
2006-10-09,809.927
2006-10-10,811.14
2006-10-11,812.779
2006-10-12,818.447
2006-10-13,818.111
2006-10-16,821.266
2006-10-17,814.543
2006-10-18,820.012
2006-10-19,825.029
2006-10-20,827.582
2006-10-23,827.407
2006-10-24,827.135
2006-10-25,832.47
2006-10-26,836.425
2006-10-27,838.21
2006-10-30,835.207
2006-10-31,837.122
2006-11-01,841.141
2006-11-02,837.396
2006-11-03,836.29
2006-11-06,846.272
2006-11-07,855.987
2006-11-08,852.607
2006-11-09,853.087
2006-11-10,855.855
2006-11-13,853.795
2006-11-14,851.365
2006-11-15,856.136
2006-11-16,857.566
2006-11-17,852.465
2006-11-20,854.754
2006-11-21,855.899
2006-11-22,861.884
2006-11-23,860.796
2006-11-24,863.445
2006-11-27,852.625
2006-11-28,852.461
2006-11-29,863.124
2006-11-30,863.211
2006-12-01,860.691
2006-12-04,865.859
2006-12-05,870.921
2006-12-06,871.769
2006-12-07,875.049
2006-12-08,876.935
2006-12-11,874.708
2006-12-12,879.889
2006-12-13,883.875
2006-12-14,885.988
2006-12-15,885.372
2006-12-18,882.881
2006-12-19,883.933
2006-12-20,886.717
2006-12-21,883.845
2006-12-22,879.15
2006-12-25,879.15
2006-12-26,877.69
2006-12-27,886.602
2006-12-28,887.804
2006-12-29,887.485
2007-01-01,887.485
2007-01-02,905.304
2007-01-03,900.229
2007-01-04,891.022
2007-01-05,876.116
2007-01-08,875.583
2007-01-09,876.792
2007-01-10,867.463
2007-01-11,879.177
2007-01-12,886.195
2007-01-15,891.628
2007-01-16,886.213
2007-01-17,886.539
2007-01-18,885.998
2007-01-19,892.273
2007-01-22,888.867
2007-01-23,894.445
2007-01-24,897.831
2007-01-25,896.085
2007-01-26,885.33
2007-01-29,889.828
2007-01-30,894.722
2007-01-31,892.258
2007-02-01,904.36
2007-02-02,905.309
2007-02-05,902.23
2007-02-06,906.983
2007-02-07,913.892
2007-02-08,907.43
2007-02-09,909.178
2007-02-12,901.809
2007-02-13,907.163
2007-02-14,921.807
2007-02-15,921.918
2007-02-16,919.276
2007-02-19,923.598
2007-02-20,921.826
2007-02-21,913.708
2007-02-22,915.242
2007-02-23,922.01
2007-02-26,926.724
2007-02-27,905.831
2007-02-28,888.793
2007-03-01,877.77
2007-03-02,875.034
2007-03-05,861.09
2007-03-06,869.429
2007-03-07,877.285
2007-03-08,887.569
2007-03-09,888.803
2007-03-12,888.741
2007-03-13,880.325
2007-03-14,859.368
2007-03-15,877.789
2007-03-16,880.987
2007-03-19,893.219
2007-03-20,899.385
2007-03-21,903.658
2007-03-22,921.321
2007-03-23,922.313
2007-03-26,915.73
2007-03-27,916.345
2007-03-28,912.139
2007-03-29,920.091
2007-03-30,918.135
2007-04-02,925.03
2007-04-03,934.576
2007-04-04,936.26
2007-04-05,941.758
2007-04-06,941.758
2007-04-09,936.437
2007-04-10,947.401
2007-04-11,946.957
2007-04-12,948.331
2007-04-13,956.937
2007-04-16,970.829
2007-04-17,973.268
2007-04-18,969.648
2007-04-19,968.758
2007-04-20,980.485
2007-04-23,977.495
2007-04-24,973.501
2007-04-25,983.17
2007-04-26,981.423
2007-04-27,979.274
2007-04-30,981.249
2007-05-01,976.822
2007-05-02,982.088
2007-05-03,983.709
2007-05-04,993.072
2007-05-07,995.958
2007-05-08,981.402
2007-05-09,986.333
2007-05-10,975.938
2007-05-11,982.721
2007-05-14,981.914
2007-05-15,989.412
2007-05-16,986.003
2007-05-17,983.138
2007-05-18,993.631
2007-05-21,991.184
2007-05-22,990.884
2007-05-23,1000.632
2007-05-24,989.813
2007-05-25,992.195
2007-05-28,993.62
2007-05-29,996.517
2007-05-30,991.381
2007-05-31,1000.0
2007-06-01,1007.134
2007-06-04,1009.231
2007-06-05,1006.209
2007-06-06,989.147
2007-06-07,976.618
2007-06-08,968.934
2007-06-11,976.788
2007-06-12,969.309
2007-06-13,972.335
2007-06-14,988.223
2007-06-15,1004.804
2007-06-18,1003.742
2007-06-19,1001.197
2007-06-20,1005.691
2007-06-21,994.308
2007-06-22,993.169
2007-06-25,994.427
2007-06-26,988.671
2007-06-27,982.196
2007-06-28,994.549
2007-06-29,1003.418
2007-07-02,1008.672
2007-07-03,1016.286
2007-07-04,1021.437
2007-07-05,1012.79
2007-07-06,1021.951
2007-07-09,1025.141
2007-07-10,1019.941
2007-07-11,1020.703
2007-07-12,1032.615
2007-07-13,1037.057
2007-07-16,1038.878
2007-07-17,1035.216
2007-07-18,1024.082
2007-07-19,1035.134
2007-07-20,1023.469
2007-07-23,1029.124
2007-07-24,1014.037
2007-07-25,996.692
2007-07-26,969.39
2007-07-27,960.594
2007-07-30,960.584
2007-07-31,981.853
2007-08-01,966.77
2007-08-02,973.688
2007-08-03,967.195
2007-08-06,961.456
2007-08-07,972.587
2007-08-08,995.933
2007-08-09,970.282
2007-08-10,938.706
2007-08-13,956.259
2007-08-14,941.306
2007-08-15,933.368
2007-08-16,897.515
2007-08-17,925.98
2007-08-20,928.63
2007-08-21,929.771
2007-08-22,946.279
2007-08-23,951.821
2007-08-24,959.914
2007-08-27,961.587
2007-08-28,944.658
2007-08-29,950.383
2007-08-30,960.674
2007-08-31,972.823
2007-09-03,973.675
2007-09-04,978.663
2007-09-05,965.867
2007-09-06,972.248
2007-09-07,956.297
2007-09-10,950.412
2007-09-11,969.759
2007-09-12,976.034
2007-09-13,985.069
2007-09-14,973.593
2007-09-17,960.211
2007-09-18,975.15
2007-09-19,1007.355
2007-09-20,1010.247
2007-09-21,1014.727
2007-09-24,1014.322
2007-09-25,1006.172
2007-09-26,1012.73
2007-09-27,1022.0
2007-09-28,1026.855
2007-10-01,1036.319
2007-10-02,1033.349
2007-10-03,1034.26
2007-10-04,1034.75
2007-10-05,1043.111
2007-10-08,1033.903
2007-10-09,1041.181
2007-10-10,1047.668
2007-10-11,1060.351
2007-10-12,1056.879
2007-10-15,1050.856
2007-10-16,1038.864
2007-10-17,1047.511
2007-10-18,1045.738
2007-10-19,1037.077
2007-10-22,1016.894
2007-10-23,1032.814
2007-10-24,1026.288
2007-10-25,1043.593
2007-10-26,1056.964
2007-10-29,1065.763
2007-10-30,1062.349
2007-10-31,1075.09
2007-11-01,1055.779
2007-11-02,1052.087
2007-11-05,1044.643
2007-11-06,1053.652
2007-11-07,1054.83
2007-11-08,1051.323
2007-11-09,1034.342
2007-11-12,1025.062
2007-11-13,1032.988
2007-11-14,1044.893
2007-11-15,1028.606
2007-11-16,1021.835
2007-11-19,1002.999
2007-11-20,1023.215
2007-11-21,1001.434
2007-11-22,1011.228
2007-11-23,1023.564
2007-11-26,1019.723
2007-11-27,1017.722
2007-11-28,1037.757
2007-11-29,1043.342
2007-11-30,1049.707
2007-12-03,1044.023
2007-12-04,1037.276
2007-12-05,1048.351
2007-12-06,1046.932
2007-12-07,1056.479
2007-12-10,1066.709
2007-12-11,1060.535
2007-12-12,1063.652
2007-12-13,1032.847
2007-12-14,1025.806
2007-12-17,1005.097
2007-12-18,1005.436
2007-12-19,999.985
2007-12-20,999.574
2007-12-21,1015.548
2007-12-24,1018.494
2007-12-25,1018.494
2007-12-26,1024.445
2007-12-27,1031.433
2007-12-28,1038.274
2007-12-31,1032.478
2008-01-01,1032.478
2008-01-02,1026.674
2008-01-03,1025.43
2008-01-04,1010.085
2008-01-07,1007.636
2008-01-08,1013.26
2008-01-09,998.618
2008-01-10,994.644
2008-01-11,992.405
2008-01-14,1000.31
2008-01-15,974.044
2008-01-16,954.001
2008-01-17,948.35
2008-01-18,933.167
2008-01-21,869.212
2008-01-22,894.467
2008-01-23,861.708
2008-01-24,918.403
2008-01-25,917.547
2008-01-28,913.729
2008-01-29,926.021
2008-01-30,921.06
2008-01-31,923.008
2008-02-01,941.144
2008-02-04,941.481
2008-02-05,902.13
2008-02-06,908.269
2008-02-07,881.369
2008-02-08,885.202
2008-02-11,877.286
2008-02-12,912.767
2008-02-13,911.024
2008-02-14,914.864
2008-02-15,900.354
2008-02-18,916.28
2008-02-19,923.282
2008-02-20,906.243
2008-02-21,921.157
2008-02-22,915.791
2008-02-25,932.422
2008-02-26,949.127
2008-02-27,961.482
2008-02-28,949.274
2008-02-29,936.799
2008-03-03,925.097
2008-03-04,914.062
2008-03-05,932.654
2008-03-06,924.925
2008-03-07,915.336
2008-03-10,906.025
2008-03-11,914.097
2008-03-12,935.195
2008-03-13,929.068
2008-03-14,920.126
2008-03-17,887.389
2008-03-18,921.226
2008-03-19,904.561
2008-03-20,889.078
2008-03-21,889.078
2008-03-24,887.613
2008-03-25,928.342
2008-03-26,931.676
2008-03-27,944.476
2008-03-28,936.836
2008-03-31,939.562
2008-04-01,955.507
2008-04-02,968.236
2008-04-03,966.071
2008-04-04,976.883
2008-04-07,983.763
2008-04-08,975.145
2008-04-09,972.947
2008-04-10,970.563
2008-04-11,957.827
2008-04-14,951.688
2008-04-15,954.441
2008-04-16,980.137
2008-04-17,971.121
2008-04-18,984.296
2008-04-21,984.978
2008-04-22,983.676
2008-04-23,984.176
2008-04-24,975.611
2008-04-25,986.511
2008-04-28,991.287
2008-04-29,981.519
2008-04-30,986.089
2008-05-01,980.276
2008-05-02,995.69
2008-05-05,997.514
2008-05-06,997.073
2008-05-07,994.742
2008-05-08,994.864
2008-05-09,983.731
2008-05-12,991.477
2008-05-13,990.304
2008-05-14,994.455
2008-05-15,999.882
2008-05-16,1010.036
2008-05-19,1019.229
2008-05-20,1007.787
2008-05-21,1008.763
2008-05-22,1010.013
2008-05-23,996.301
2008-05-26,994.944
2008-05-27,988.158
2008-05-28,991.415
2008-05-29,988.66
2008-05-30,991.907
2008-06-02,979.801
2008-06-03,983.162
2008-06-04,969.386
2008-06-05,973.57
2008-06-06,966.334
2008-06-09,962.961
2008-06-10,941.458
2008-06-11,928.907
2008-06-12,930.192
2008-06-13,930.33
2008-06-16,934.246
2008-06-17,941.377
2008-06-18,929.265
2008-06-19,923.173
2008-06-20,914.655
2008-06-23,906.804
2008-06-24,907.135
2008-06-25,915.84
2008-06-26,903.352
2008-06-27,899.566
2008-06-30,907.925
2008-07-01,889.407
2008-07-02,890.028
2008-07-03,889.937
2008-07-04,877.272
2008-07-07,887.296
2008-07-08,875.757
2008-07-09,893.31
2008-07-10,878.504
2008-07-11,861.199
2008-07-14,866.722
2008-07-15,852.314
2008-07-16,849.007
2008-07-17,875.621
2008-07-18,887.465
2008-07-21,892.301
2008-07-22,887.19
2008-07-23,897.058
2008-07-24,883.427
2008-07-25,882.832
2008-07-28,877.807
2008-07-29,872.726
2008-07-30,884.573
2008-07-31,886.557
2008-08-01,873.429
2008-08-04,867.737
2008-08-05,882.874
2008-08-06,887.11
2008-08-07,882.05
2008-08-08,868.474
2008-08-11,877.401
2008-08-12,869.216
2008-08-13,845.703
2008-08-14,852.294
2008-08-15,842.939
2008-08-18,843.394
2008-08-19,822.558
2008-08-20,828.084
2008-08-21,829.246
2008-08-22,841.226
2008-08-25,834.163
2008-08-26,828.201
2008-08-27,833.706
2008-08-28,845.774
2008-08-29,848.058
2008-09-01,837.085
2008-09-02,840.751
2008-09-03,824.713
2008-09-04,799.187
2008-09-05,775.657
2008-09-08,798.104
2008-09-09,790.234
2008-09-10,780.149
2008-09-11,768.517
2008-09-12,796.313
2008-09-15,768.754
2008-09-16,744.194
2008-09-17,732.79
2008-09-18,737.947
2008-09-19,801.462
2008-09-22,797.696
2008-09-23,789.522
2008-09-24,781.654
2008-09-25,799.195
2008-09-26,781.392
2008-09-29,731.607
2008-09-30,724.013
2008-10-01,727.925
2008-10-02,707.614
2008-10-03,730.312
2008-10-06,659.664
2008-10-07,665.464
2008-10-08,625.109
2008-10-09,610.883
2008-10-10,557.34
2008-10-13,618.118
2008-10-14,640.395
2008-10-15,596.519
2008-10-16,559.359
2008-10-17,586.16
2008-10-20,602.55
2008-10-21,592.743
2008-10-22,549.735
2008-10-23,548.035
2008-10-24,515.821
2008-10-27,495.742
2008-10-28,509.454
2008-10-29,563.402
2008-10-30,568.196
2008-10-31,576.265
2008-11-03,581.442
2008-11-04,617.107
2008-11-05,607.024
2008-11-06,560.926
2008-11-07,571.14
2008-11-10,576.78
2008-11-11,541.926
2008-11-12,523.879
2008-11-13,523.753
2008-11-14,533.525
2008-11-17,517.764
2008-11-18,523.379
2008-11-19,502.412
2008-11-20,478.956
2008-11-21,465.863
2008-11-24,520.303
2008-11-25,529.335
2008-11-26,525.655
2008-11-27,537.099
2008-11-28,536.147
2008-12-01,499.956
2008-12-02,513.737
2008-12-03,515.888
2008-12-04,515.779
2008-12-05,492.876
2008-12-08,538.119
2008-12-09,543.779
2008-12-10,546.707
2008-12-11,553.381
2008-12-12,543.392
2008-12-15,553.456
2008-12-16,561.541
2008-12-17,580.489
2008-12-18,585.672
2008-12-19,560.526
2008-12-22,551.296
2008-12-23,550.815
2008-12-24,550.455
2008-12-25,550.455
2008-12-26,552.067
2008-12-29,563.8
2008-12-30,570.55
2008-12-31,565.145
2009-01-01,565.145
2009-01-02,584.194
2009-01-05,582.628
2009-01-06,582.605
2009-01-07,585.926
2009-01-08,585.525
2009-01-09,573.354
2009-01-12,557.728
2009-01-13,542.878
2009-01-14,518.118
2009-01-15,509.326
2009-01-16,521.578
2009-01-19,509.17
2009-01-20,489.874
2009-01-21,484.504
2009-01-22,482.633
2009-01-23,476.264
2009-01-26,504.948
2009-01-27,506.696
2009-01-28,524.897
2009-01-29,509.844
2009-01-30,499.897
2009-02-02,487.409
2009-02-03,503.322
2009-02-04,512.548
2009-02-05,509.719
2009-02-06,520.493
2009-02-09,531.042
2009-02-10,515.004
2009-02-11,508.202
2009-02-12,496.75
2009-02-13,503.677
2009-02-16,492.207
2009-02-17,471.811
2009-02-18,469.32
2009-02-19,475.873
2009-02-20,456.036
2009-02-23,456.28
2009-02-24,450.375
2009-02-25,446.849
2009-02-26,458.895
2009-02-27,448.519
2009-03-02,421.392
2009-03-03,412.604
2009-03-04,429.043
2009-03-05,413.136
2009-03-06,411.912
2009-03-09,407.334
2009-03-10,432.295
2009-03-11,434.288
2009-03-12,438.175
2009-03-13,444.597
2009-03-16,461.069
2009-03-17,457.068
2009-03-18,458.068
2009-03-19,482.356
2009-03-20,478.471
2009-03-23,493.84
2009-03-24,493.382
2009-03-25,496.364
2009-03-26,498.259
2009-03-27,483.795
2009-03-30,459.687
2009-03-31,480.357
2009-04-01,485.902
2009-04-02,518.633
2009-04-03,510.522
2009-04-06,506.459
2009-04-07,497.992
2009-04-08,497.86
2009-04-09,507.245
2009-04-10,507.27
2009-04-13,511.932
2009-04-14,516.632
2009-04-15,512.285
2009-04-16,522.193
2009-04-17,524.176
2009-04-20,501.538
2009-04-21,503.671
2009-04-22,511.153
2009-04-23,510.06
2009-04-24,531.135
2009-04-27,528.82
2009-04-28,519.006
2009-04-29,537.66
2009-04-30,545.531
2009-05-01,546.184
2009-05-04,559.412
2009-05-05,563.2
2009-05-06,569.431
2009-05-07,570.361
2009-05-08,583.194
2009-05-11,581.765
2009-05-12,582.512
2009-05-13,567.373
2009-05-14,569.009
2009-05-15,571.722
2009-05-18,582.256
2009-05-19,595.497
2009-05-20,606.09
2009-05-21,593.459
2009-05-22,601.867
2009-05-25,603.77
2009-05-26,608.604
2009-05-27,609.885
2009-05-28,603.702
2009-05-29,613.749
2009-06-01,631.773
2009-06-02,637.766
2009-06-03,620.512
2009-06-04,619.705
2009-06-05,615.784
2009-06-08,605.18
2009-06-09,614.298
2009-06-10,621.716
2009-06-11,630.675
2009-06-12,625.682
2009-06-15,602.747
2009-06-16,604.677
2009-06-17,593.003
2009-06-18,600.723
2009-06-19,606.924
2009-06-22,588.636
2009-06-23,591.039
2009-06-24,605.81
2009-06-25,594.921
2009-06-26,600.845
2009-06-29,611.346
2009-06-30,602.626
2009-07-01,618.347
2009-07-02,596.976
2009-07-03,596.47
2009-07-06,586.325
2009-07-07,585.119
2009-07-08,575.039
2009-07-09,582.573
2009-07-10,574.872
2009-07-13,585.887
2009-07-14,593.478
2009-07-15,616.079
2009-07-16,619.857
2009-07-17,622.164
2009-07-20,634.046
2009-07-21,639.602
2009-07-22,640.251
2009-07-23,655.088
2009-07-24,652.468
2009-07-27,656.523
2009-07-28,648.753
2009-07-29,649.006
2009-07-30,663.185
2009-07-31,666.408
2009-08-03,688.088
2009-08-04,685.132
2009-08-05,680.709
2009-08-06,682.91
2009-08-07,684.514
2009-08-10,678.284
2009-08-11,668.42
2009-08-12,679.187
2009-08-13,687.734
2009-08-14,678.681
2009-08-17,657.885
2009-08-18,668.337
2009-08-19,672.29
2009-08-20,682.072
2009-08-21,701.524
2009-08-24,707.639
2009-08-25,711.306
2009-08-26,702.512
2009-08-27,698.889
2009-08-28,712.749
2009-08-31,707.659
2009-09-01,692.146
2009-09-02,687.32
2009-09-03,687.581
2009-09-04,695.328
2009-09-07,709.502
2009-09-08,719.881
2009-09-09,729.879
2009-09-10,729.735
2009-09-11,735.613
2009-09-14,734.902
2009-09-15,734.05
2009-09-16,748.458
2009-09-17,755.258
2009-09-18,751.151
2009-09-21,742.444
2009-09-22,752.981
2009-09-23,753.969
2009-09-24,735.785
2009-09-25,732.184
2009-09-28,742.523
2009-09-29,739.111
2009-09-30,738.732
2009-10-01,723.891
2009-10-02,712.98
2009-10-05,720.092
2009-10-06,741.332
2009-10-07,734.864
2009-10-08,748.064
2009-10-09,745.275
2009-10-12,752.702
2009-10-13,746.022
2009-10-14,766.192
2009-10-15,768.821
2009-10-16,760.156
2009-10-19,776.412
2009-10-20,772.692
2009-10-21,779.897
2009-10-22,771.624
2009-10-23,767.893
2009-10-26,754.887
2009-10-27,752.106
2009-10-28,735.864
2009-10-29,751.117
2009-10-30,732.195
2009-11-02,738.071
2009-11-03,722.346
2009-11-04,742.027
2009-11-05,749.511
2009-11-06,749.525
2009-11-09,771.52
2009-11-10,768.601
2009-11-11,772.814
2009-11-12,768.112
2009-11-13,772.351
2009-11-16,788.522
2009-11-17,778.345
2009-11-18,783.179
2009-11-19,765.282
2009-11-20,758.631
2009-11-23,781.744
2009-11-24,774.941
2009-11-25,784.521
2009-11-26,755.244
2009-11-27,763.042
2009-11-30,753.811
2009-12-01,778.104
2009-12-02,780.736
2009-12-03,779.751
2009-12-04,778.355
2009-12-07,771.059
2009-12-08,753.846
2009-12-09,747.248
2009-12-10,753.872
2009-12-11,752.129
2009-12-14,760.012
2009-12-15,755.481
2009-12-16,766.444
2009-12-17,744.143
2009-12-18,737.439
2009-12-21,750.46
2009-12-22,751.167
2009-12-23,759.23
2009-12-24,760.786
2009-12-25,760.786
2009-12-28,766.52
2009-12-29,769.557
2009-12-30,760.474
2009-12-31,765.076
2010-01-01,765.076
2010-01-04,781.063
2010-01-05,778.963
2010-01-06,778.085
2010-01-07,774.391
2010-01-08,777.558
2010-01-11,788.586
2010-01-12,781.3
2010-01-13,780.768
2010-01-14,784.585
2010-01-15,771.078
2010-01-18,777.668
2010-01-19,778.922
2010-01-20,757.235
2010-01-21,742.947
2010-01-22,738.749
2010-01-25,734.267
2010-01-26,733.139
2010-01-27,725.921
2010-01-28,713.019
2010-01-29,717.196
2010-02-01,721.244
2010-02-02,730.603
2010-02-03,724.962
2010-02-04,698.551
2010-02-05,678.236
2010-02-08,685.306
2010-02-09,687.511
2010-02-10,691.033
2010-02-11,688.757
2010-02-12,687.331
2010-02-15,689.549
2010-02-16,702.499
2010-02-17,709.348
2010-02-18,712.421
2010-02-19,709.9
2010-02-22,711.613
2010-02-23,701.758
2010-02-24,705.961
2010-02-25,690.159
2010-02-26,703.646
2010-03-01,702.813
2010-03-02,713.019
2010-03-03,725.85
2010-03-04,722.497
2010-03-05,734.708
2010-03-08,736.637
2010-03-09,732.634
2010-03-10,741.653
2010-03-11,740.118
2010-03-12,746.239
2010-03-15,735.696
2010-03-16,748.292
2010-03-17,754.301
2010-03-18,746.376
2010-03-19,739.302
2010-03-22,739.124
2010-03-23,743.637
2010-03-24,734.157
2010-03-25,740.828
2010-03-26,739.913
2010-03-29,744.964
2010-03-30,742.659
2010-03-31,747.89
2010-04-01,759.809
2010-04-02,759.809
2010-04-05,757.883
2010-04-06,755.251
2010-04-07,750.91
2010-04-08,745.188
2010-04-09,760.096
2010-04-12,768.687
2010-04-13,764.364
2010-04-14,773.28
2010-04-15,775.044
2010-04-16,759.354
2010-04-19,753.276
2010-04-20,763.02
2010-04-21,754.219
2010-04-22,740.492
2010-04-23,749.557
2010-04-26,755.198
2010-04-27,730.872
2010-04-28,717.124
2010-04-29,727.993
2010-04-30,725.928
2010-05-03,721.559
2010-05-04,693.684
2010-05-05,680.544
2010-05-06,662.287
2010-05-07,634.989
2010-05-10,690.975
2010-05-11,680.421
2010-05-12,688.254
2010-05-13,683.975
2010-05-14,652.754
2010-05-17,648.051
2010-05-18,658.758
2010-05-19,637.939
2010-05-20,625.349
2010-05-21,632.857
2010-05-24,626.689
2010-05-25,605.763
2010-05-26,618.254
2010-05-27,639.494
2010-05-28,640.733
2010-05-31,640.187
2010-06-01,641.773
2010-06-02,637.953
2010-06-03,646.996
2010-06-04,626.738
2010-06-07,617.044
2010-06-08,611.413
2010-06-09,628.013
2010-06-10,639.544
2010-06-11,641.903
2010-06-14,659.316
2010-06-15,665.42
2010-06-16,667.172
2010-06-17,670.906
2010-06-18,673.075
2010-06-21,680.607
2010-06-22,671.774
2010-06-23,662.802
2010-06-24,654.829
2010-06-25,649.527
2010-06-28,660.017
2010-06-29,632.072
2010-06-30,635.1
2010-07-01,629.631
2010-07-02,636.642
2010-07-05,631.176
2010-07-06,653.601
2010-07-07,662.373
2010-07-08,671.653
2010-07-09,673.213
2010-07-12,673.924
2010-07-13,691.351
2010-07-14,694.68
2010-07-15,695.432
2010-07-16,684.632
2010-07-19,680.374
2010-07-20,676.841
2010-07-21,680.328
2010-07-22,699.397
2010-07-23,698.187
2010-07-26,707.802
2010-07-27,713.698
2010-07-28,713.395
2010-07-29,714.251
2010-07-30,708.556
2010-08-02,736.643
2010-08-03,738.854
2010-08-04,735.704
2010-08-05,733.844
2010-08-06,733.5
2010-08-09,741.596
2010-08-10,727.052
2010-08-11,702.964
2010-08-12,701.862
2010-08-13,698.946
2010-08-16,703.425
2010-08-17,712.028
2010-08-18,708.584
2010-08-19,698.18
2010-08-20,684.293
2010-08-23,687.344
2010-08-24,677.205
2010-08-25,669.273
2010-08-26,680.742
2010-08-27,684.12
2010-08-30,682.325
2010-08-31,684.05
2010-09-01,708.881
2010-09-02,708.646
2010-09-03,716.931
2010-09-06,719.274
2010-09-07,707.953
2010-09-08,716.311
