Date,SINGAPORE MID VALUE Mid Cap
2005-11-10,542.285
2005-11-11,538.999
2005-11-14,531.58
2005-11-15,524.861
2005-11-16,530.839
2005-11-17,539.284
2005-11-18,546.894
2005-11-21,543.309
2005-11-22,538.7
2005-11-23,543.725
2005-11-24,547.963
2005-11-25,541.381
2005-11-28,545.797
2005-11-29,544.855
2005-11-30,537.862
2005-12-01,541.901
2005-12-02,547.261
2005-12-05,545.915
2005-12-06,539.33
2005-12-07,543.313
2005-12-08,545.612
2005-12-09,548.959
2005-12-12,551.093
2005-12-13,549.183
2005-12-14,553.017
2005-12-15,549.122
2005-12-16,538.925
2005-12-19,543.229
2005-12-20,542.348
2005-12-21,544.261
2005-12-22,547.763
2005-12-23,554.446
2005-12-26,554.446
2005-12-27,553.931
2005-12-28,555.541
2005-12-29,556.459
2005-12-30,559.022
2006-01-02,559.022
2006-01-03,563.11
2006-01-04,565.187
2006-01-05,564.827
2006-01-06,571.814
2006-01-09,568.003
2006-01-10,568.612
2006-01-11,568.444
2006-01-12,565.072
2006-01-13,564.167
2006-01-16,562.392
2006-01-17,557.629
2006-01-18,561.06
2006-01-19,564.236
2006-01-20,565.069
2006-01-23,560.06
2006-01-24,561.095
2006-01-25,563.878
2006-01-26,567.376
2006-01-27,576.064
2006-01-30,573.997
2006-01-31,576.738
2006-02-01,575.426
2006-02-02,571.179
2006-02-03,567.697
2006-02-06,570.662
2006-02-07,573.571
2006-02-08,566.443
2006-02-09,566.116
2006-02-10,561.722
2006-02-13,567.521
2006-02-14,569.983
2006-02-15,571.722
2006-02-16,574.937
2006-02-17,571.229
2006-02-20,576.408
2006-02-21,572.927
2006-02-22,569.465
2006-02-23,578.718
2006-02-24,583.067
2006-02-27,589.674
2006-02-28,596.811
2006-03-01,590.029
2006-03-02,599.495
2006-03-03,595.954
2006-03-06,598.982
2006-03-07,593.325
2006-03-08,597.731
2006-03-09,602.773
2006-03-10,607.212
2006-03-13,609.166
2006-03-14,610.726
2006-03-15,608.943
2006-03-16,604.777
2006-03-17,603.282
2006-03-20,602.978
2006-03-21,604.554
2006-03-22,605.788
2006-03-23,598.912
2006-03-24,596.771
2006-03-27,603.393
2006-03-28,603.599
2006-03-29,604.815
2006-03-30,607.974
2006-03-31,611.861
2006-04-03,609.867
2006-04-04,598.481
2006-04-05,609.609
2006-04-06,605.832
2006-04-07,613.135
2006-04-10,622.445
2006-04-11,613.95
2006-04-12,614.631
2006-04-13,615.852
2006-04-14,615.852
2006-04-17,623.564
2006-04-18,635.631
2006-04-19,646.005
2006-04-20,634.406
2006-04-21,634.358
2006-04-24,642.853
2006-04-25,641.606
2006-04-26,635.558
2006-04-27,644.878
2006-04-28,645.319
2006-05-01,646.729
2006-05-02,660.665
2006-05-03,657.07
2006-05-04,645.554
2006-05-05,644.097
2006-05-08,651.888
2006-05-09,645.7
2006-05-10,651.113
2006-05-11,641.42
2006-05-12,640.172
2006-05-15,616.691
2006-05-16,607.931
2006-05-17,620.294
2006-05-18,611.838
2006-05-19,607.27
2006-05-22,597.489
2006-05-23,602.535
2006-05-24,593.794
2006-05-25,589.984
2006-05-26,596.588
2006-05-29,602.081
2006-05-30,605.446
2006-05-31,583.727
2006-06-01,591.636
2006-06-02,603.119
2006-06-05,594.826
2006-06-06,576.274
2006-06-07,575.402
2006-06-08,563.355
2006-06-09,564.695
2006-06-12,558.705
2006-06-13,553.999
2006-06-14,548.351
2006-06-15,569.016
2006-06-16,568.319
2006-06-19,561.217
2006-06-20,553.95
2006-06-21,551.908
2006-06-22,551.464
2006-06-23,544.551
2006-06-26,541.935
2006-06-27,538.35
2006-06-28,542.586
2006-06-29,550.813
2006-06-30,561.422
2006-07-03,565.24
2006-07-04,575.4
2006-07-05,559.462
2006-07-06,555.954
2006-07-07,565.169
2006-07-10,567.118
2006-07-11,562.406
2006-07-12,558.735
2006-07-13,555.102
2006-07-14,539.885
2006-07-17,540.141
2006-07-18,543.727
2006-07-19,540.625
2006-07-20,555.794
2006-07-21,553.954
2006-07-24,548.732
2006-07-25,555.588
2006-07-26,555.447
2006-07-27,580.908
2006-07-28,578.465
2006-07-31,584.193
2006-08-01,571.872
2006-08-02,571.084
2006-08-03,572.596
2006-08-04,574.835
2006-08-07,597.679
2006-08-08,614.101
2006-08-09,614.57
2006-08-10,623.181
2006-08-11,611.79
2006-08-14,607.806
2006-08-15,617.963
2006-08-16,619.534
2006-08-17,620.514
2006-08-18,617.552
2006-08-21,629.003
2006-08-22,633.197
2006-08-23,633.304
2006-08-24,621.997
2006-08-25,620.279
2006-08-28,613.291
2006-08-29,619.66
2006-08-30,621.795
2006-08-31,627.635
2006-09-01,629.617
2006-09-04,632.674
2006-09-05,635.69
2006-09-06,636.024
2006-09-07,632.639
2006-09-08,633.722
2006-09-11,626.6
2006-09-12,633.795
2006-09-13,636.996
2006-09-14,636.209
2006-09-15,641.714
2006-09-18,642.244
2006-09-19,645.988
2006-09-20,645.621
2006-09-21,652.355
2006-09-22,636.012
2006-09-25,643.947
2006-09-26,654.868
2006-09-27,670.558
2006-09-28,653.25
2006-09-29,672.222
2006-10-02,694.543
2006-10-03,696.908
2006-10-04,678.591
2006-10-05,690.256
2006-10-06,697.707
2006-10-09,696.132
2006-10-10,695.319
2006-10-11,692.887
2006-10-12,692.661
2006-10-13,695.009
2006-10-16,697.009
2006-10-17,692.047
2006-10-18,693.561
2006-10-19,700.194
2006-10-20,716.019
2006-10-23,714.906
2006-10-24,715.201
2006-10-25,729.415
2006-10-26,734.202
2006-10-27,735.169
2006-10-30,721.885
2006-10-31,735.282
2006-11-01,747.357
2006-11-02,745.004
2006-11-03,740.219
2006-11-06,738.353
2006-11-07,740.764
2006-11-08,725.655
2006-11-09,723.195
2006-11-10,729.403
2006-11-13,731.21
2006-11-14,721.33
2006-11-15,727.346
2006-11-16,726.0
2006-11-17,725.566
2006-11-20,721.742
2006-11-21,729.07
2006-11-22,745.35
2006-11-23,741.441
2006-11-24,730.332
2006-11-27,741.441
2006-11-28,736.04
2006-11-29,738.351
2006-11-30,759.679
2006-12-01,762.612
2006-12-04,768.489
2006-12-05,800.154
2006-12-06,790.17
2006-12-07,783.357
2006-12-08,758.3
2006-12-11,771.4
2006-12-12,776.376
2006-12-13,761.053
2006-12-14,766.129
2006-12-15,765.468
2006-12-18,755.435
2006-12-19,743.855
2006-12-20,746.407
2006-12-21,751.854
2006-12-22,764.761
2006-12-25,764.761
2006-12-26,760.927
2006-12-27,763.38
2006-12-28,776.623
2006-12-29,783.72
2007-01-01,783.72
2007-01-02,785.82
2007-01-03,788.533
2007-01-04,781.772
2007-01-05,779.651
2007-01-08,772.753
2007-01-09,771.83
2007-01-10,762.998
2007-01-11,764.117
2007-01-12,779.8
2007-01-15,795.868
2007-01-16,793.554
2007-01-17,800.705
2007-01-18,821.138
2007-01-19,837.044
2007-01-22,868.784
2007-01-23,864.268
2007-01-24,881.488
2007-01-25,862.632
2007-01-26,856.398
2007-01-29,885.143
2007-01-30,893.874
2007-01-31,885.933
2007-02-01,917.291
2007-02-02,923.351
2007-02-05,924.852
2007-02-06,923.222
2007-02-07,923.838
2007-02-08,933.472
2007-02-09,926.215
2007-02-12,900.027
2007-02-13,887.942
2007-02-14,894.902
2007-02-15,922.269
2007-02-16,916.392
2007-02-19,915.913
2007-02-20,914.6
2007-02-21,936.546
2007-02-22,946.466
2007-02-23,958.137
2007-02-26,960.056
2007-02-27,933.781
2007-02-28,891.634
2007-03-01,884.138
2007-03-02,867.754
2007-03-05,812.924
2007-03-06,846.307
2007-03-07,869.444
2007-03-08,894.426
2007-03-09,907.314
2007-03-12,952.255
2007-03-13,929.238
2007-03-14,882.582
2007-03-15,895.703
2007-03-16,886.222
2007-03-19,915.091
2007-03-20,916.853
2007-03-21,922.302
2007-03-22,941.689
2007-03-23,932.597
2007-03-26,924.491
2007-03-27,936.775
2007-03-28,934.494
2007-03-29,933.811
2007-03-30,930.257
2007-04-02,932.933
2007-04-03,937.791
2007-04-04,938.999
2007-04-05,952.258
2007-04-06,952.258
2007-04-09,950.934
2007-04-10,948.028
2007-04-11,942.174
2007-04-12,929.191
2007-04-13,947.102
2007-04-16,958.382
2007-04-17,958.015
2007-04-18,937.196
2007-04-19,907.647
2007-04-20,933.975
2007-04-23,954.546
2007-04-24,953.104
2007-04-25,947.8
2007-04-26,959.159
2007-04-27,966.507
2007-04-30,957.717
2007-05-01,956.867
2007-05-02,969.629
2007-05-03,990.4
2007-05-04,1011.571
2007-05-07,1018.209
2007-05-08,1004.475
2007-05-09,1023.798
2007-05-10,1028.231
2007-05-11,1019.734
2007-05-14,1047.512
2007-05-15,1038.114
2007-05-16,1045.846
2007-05-17,1050.403
2007-05-18,1042.91
2007-05-21,1041.649
2007-05-22,1041.162
2007-05-23,1049.472
2007-05-24,1038.381
2007-05-25,1008.142
2007-05-28,1017.387
2007-05-29,1018.3
2007-05-30,998.401
2007-05-31,1000.0
2007-06-01,1014.924
2007-06-04,1029.529
2007-06-05,1037.609
2007-06-06,1036.953
2007-06-07,1015.915
2007-06-08,998.522
2007-06-11,1000.214
2007-06-12,1000.258
2007-06-13,1005.316
2007-06-14,1013.089
2007-06-15,1014.279
2007-06-18,1028.457
2007-06-19,1039.17
2007-06-20,1046.638
2007-06-21,1053.727
2007-06-22,1046.685
2007-06-25,1033.017
2007-06-26,1021.047
2007-06-27,1020.585
2007-06-28,1011.776
2007-06-29,1035.411
2007-07-02,1037.62
2007-07-03,1058.472
2007-07-04,1058.3
2007-07-05,1052.072
2007-07-06,1042.476
2007-07-09,1065.852
2007-07-10,1076.536
2007-07-11,1062.587
2007-07-12,1079.026
2007-07-13,1084.0
2007-07-16,1082.826
2007-07-17,1075.706
2007-07-18,1052.469
2007-07-19,1059.162
2007-07-20,1083.198
2007-07-23,1063.496
2007-07-24,1070.92
2007-07-25,1050.095
2007-07-26,1024.375
2007-07-27,993.033
2007-07-30,1006.097
2007-07-31,1004.061
2007-08-01,964.863
2007-08-02,970.317
2007-08-03,975.677
2007-08-06,943.466
2007-08-07,937.025
2007-08-08,965.903
2007-08-09,962.019
2007-08-10,929.758
2007-08-13,941.587
2007-08-14,944.554
2007-08-15,905.69
2007-08-16,861.393
2007-08-17,851.459
2007-08-20,908.234
2007-08-21,888.789
2007-08-22,930.245
2007-08-23,952.711
2007-08-24,943.719
2007-08-27,963.44
2007-08-28,943.212
2007-08-29,934.226
2007-08-30,923.996
2007-08-31,947.602
2007-09-03,943.233
2007-09-04,938.289
2007-09-05,969.199
2007-09-06,981.729
2007-09-07,990.377
2007-09-10,974.172
2007-09-11,1004.866
2007-09-12,1010.207
2007-09-13,1009.818
2007-09-14,1014.067
2007-09-17,986.423
2007-09-18,978.69
2007-09-19,1024.598
2007-09-20,1023.701
2007-09-21,1008.758
2007-09-24,1037.234
2007-09-25,1032.401
2007-09-26,1043.499
2007-09-27,1069.313
2007-09-28,1083.053
2007-10-01,1083.552
2007-10-02,1073.91
2007-10-03,1059.251
2007-10-04,1067.736
2007-10-05,1089.478
2007-10-08,1088.902
2007-10-09,1091.099
2007-10-10,1076.983
2007-10-11,1110.443
2007-10-12,1096.393
2007-10-15,1100.502
2007-10-16,1080.677
2007-10-17,1086.352
2007-10-18,1074.415
2007-10-19,1050.569
2007-10-22,1023.324
2007-10-23,1054.11
2007-10-24,1045.779
2007-10-25,1060.253
2007-10-26,1079.001
2007-10-29,1100.977
2007-10-30,1097.54
2007-10-31,1090.143
2007-11-01,1100.045
2007-11-02,1073.2
2007-11-05,1061.043
2007-11-06,1076.547
2007-11-07,1080.301
2007-11-08,1080.414
2007-11-09,1061.168
2007-11-12,1036.063
2007-11-13,1025.793
2007-11-14,1035.866
2007-11-15,1012.855
2007-11-16,993.079
2007-11-19,991.395
2007-11-20,1002.027
2007-11-21,956.736
2007-11-22,953.981
2007-11-23,962.418
2007-11-26,988.117
2007-11-27,974.24
2007-11-28,984.111
2007-11-29,1005.517
2007-11-30,1000.935
2007-12-03,986.322
2007-12-04,991.923
2007-12-05,1000.929
2007-12-06,1005.828
2007-12-07,1027.573
2007-12-10,1020.683
2007-12-11,1024.733
2007-12-12,1014.544
2007-12-13,1005.46
2007-12-14,1003.495
2007-12-17,964.288
2007-12-18,971.343
2007-12-19,972.12
2007-12-20,971.754
2007-12-21,990.415
2007-12-24,1001.365
2007-12-25,1001.365
2007-12-26,1006.044
2007-12-27,1006.707
2007-12-28,1003.681
2007-12-31,1027.322
2008-01-01,1027.322
2008-01-02,1020.472
2008-01-03,999.114
2008-01-04,1009.722
2008-01-07,973.913
2008-01-08,968.591
2008-01-09,968.138
2008-01-10,963.221
2008-01-11,964.656
2008-01-14,955.971
2008-01-15,931.596
2008-01-16,902.058
2008-01-17,930.099
2008-01-18,910.848
2008-01-21,849.548
2008-01-22,829.66
2008-01-23,872.732
2008-01-24,885.939
2008-01-25,939.97
2008-01-28,909.413
2008-01-29,909.268
2008-01-30,898.733
2008-01-31,905.345
2008-02-01,918.826
2008-02-04,944.136
2008-02-05,924.756
2008-02-06,900.044
2008-02-07,898.932
2008-02-08,898.425
2008-02-11,886.192
2008-02-12,901.631
2008-02-13,910.257
2008-02-14,942.92
2008-02-15,956.432
2008-02-18,955.859
2008-02-19,956.035
2008-02-20,946.71
2008-02-21,952.9
2008-02-22,960.082
2008-02-25,970.805
2008-02-26,966.913
2008-02-27,976.399
2008-02-28,978.467
2008-02-29,964.451
2008-03-03,937.466
2008-03-04,944.021
2008-03-05,936.164
2008-03-06,940.305
2008-03-07,926.847
2008-03-10,905.841
2008-03-11,908.03
2008-03-12,929.75
2008-03-13,906.967
2008-03-14,915.545
2008-03-17,897.277
2008-03-18,917.684
2008-03-19,920.074
2008-03-20,912.984
2008-03-21,912.984
2008-03-24,943.063
2008-03-25,969.04
2008-03-26,977.578
2008-03-27,986.536
2008-03-28,991.866
2008-03-31,1003.686
2008-04-01,999.592
2008-04-02,1015.189
2008-04-03,1014.169
2008-04-04,1005.798
2008-04-07,1004.523
2008-04-08,992.824
2008-04-09,976.402
2008-04-10,991.189
2008-04-11,1009.312
2008-04-14,984.455
2008-04-15,991.148
2008-04-16,1002.842
2008-04-17,1017.565
2008-04-18,1000.088
2008-04-21,1017.125
2008-04-22,1018.596
2008-04-23,1009.244
2008-04-24,998.545
2008-04-25,1000.012
2008-04-28,1006.358
2008-04-29,1006.224
2008-04-30,1012.64
2008-05-01,1010.259
2008-05-02,1033.537
2008-05-05,1044.181
2008-05-06,1034.571
2008-05-07,1028.449
2008-05-08,1009.595
2008-05-09,1010.751
2008-05-12,1012.42
2008-05-13,1012.222
2008-05-14,1009.944
2008-05-15,1015.441
2008-05-16,1027.269
2008-05-19,1026.558
2008-05-20,1017.107
2008-05-21,1021.851
2008-05-22,1006.152
2008-05-23,997.804
2008-05-26,979.327
2008-05-27,983.914
2008-05-28,986.772
2008-05-29,993.684
2008-05-30,992.376
2008-06-02,1001.326
2008-06-03,998.909
2008-06-04,991.925
2008-06-05,990.611
2008-06-06,992.715
2008-06-09,970.362
2008-06-10,946.069
2008-06-11,941.053
2008-06-12,933.767
2008-06-13,914.763
2008-06-16,932.409
2008-06-17,933.239
2008-06-18,930.696
2008-06-19,918.718
2008-06-20,921.655
2008-06-23,912.598
2008-06-24,901.883
2008-06-25,910.573
2008-06-26,920.193
2008-06-27,908.824
2008-06-30,907.023
2008-07-01,901.806
2008-07-02,911.681
2008-07-03,899.045
2008-07-04,906.178
2008-07-07,911.012
2008-07-08,885.148
2008-07-09,910.102
2008-07-10,903.522
2008-07-11,909.737
2008-07-14,906.519
2008-07-15,892.008
2008-07-16,893.727
2008-07-17,909.664
2008-07-18,902.476
2008-07-21,928.881
2008-07-22,923.971
2008-07-23,944.416
2008-07-24,952.68
2008-07-25,938.361
2008-07-28,932.976
2008-07-29,910.972
2008-07-30,926.842
2008-07-31,920.919
2008-08-01,907.965
2008-08-04,897.426
2008-08-05,901.458
2008-08-06,916.613
2008-08-07,886.4
2008-08-08,869.45
2008-08-11,866.293
2008-08-12,857.853
2008-08-13,855.259
2008-08-14,853.255
2008-08-15,840.296
2008-08-18,849.646
2008-08-19,832.269
2008-08-20,844.775
2008-08-21,837.827
2008-08-22,841.82
2008-08-25,845.724
2008-08-26,822.241
2008-08-27,823.93
2008-08-28,821.558
2008-08-29,839.457
2008-09-01,820.921
2008-09-02,831.066
2008-09-03,812.716
2008-09-04,790.292
2008-09-05,771.301
2008-09-08,808.941
2008-09-09,793.555
2008-09-10,780.49
2008-09-11,751.491
2008-09-12,760.487
2008-09-15,737.126
2008-09-16,738.593
2008-09-17,742.251
2008-09-18,726.826
2008-09-19,768.062
2008-09-22,763.642
2008-09-23,743.086
2008-09-24,735.318
2008-09-25,727.964
2008-09-26,712.777
2008-09-29,692.238
2008-09-30,688.509
2008-10-01,684.845
2008-10-02,690.376
2008-10-03,667.794
2008-10-06,620.311
2008-10-07,627.917
2008-10-08,575.344
2008-10-09,576.687
2008-10-10,522.789
2008-10-13,557.331
2008-10-14,591.395
2008-10-15,580.384
2008-10-16,553.233
2008-10-17,529.31
2008-10-20,554.167
2008-10-21,556.746
2008-10-22,521.153
2008-10-23,486.607
2008-10-24,440.634
2008-10-27,438.521
2008-10-28,451.611
2008-10-29,457.335
2008-10-30,510.603
2008-10-31,504.793
2008-11-03,551.365
2008-11-04,543.545
2008-11-05,564.553
2008-11-06,547.697
2008-11-07,552.453
2008-11-10,559.38
2008-11-11,539.705
2008-11-12,527.503
2008-11-13,512.336
2008-11-14,508.464
2008-11-17,502.973
2008-11-18,474.067
2008-11-19,466.051
2008-11-20,445.682
2008-11-21,459.289
2008-11-24,453.773
2008-11-25,469.168
2008-11-26,484.175
2008-11-27,495.534
2008-11-28,503.222
2008-12-01,478.634
2008-12-02,461.303
2008-12-03,463.429
2008-12-04,458.732
2008-12-05,456.817
2008-12-08,462.26
2008-12-09,490.721
2008-12-10,519.902
2008-12-11,522.368
2008-12-12,497.547
2008-12-15,518.597
2008-12-16,523.197
2008-12-17,537.455
2008-12-18,560.44
2008-12-19,544.645
2008-12-22,534.877
2008-12-23,521.27
2008-12-24,526.533
2008-12-25,526.533
2008-12-26,523.187
2008-12-29,571.209
2008-12-30,544.793
2008-12-31,538.276
2009-01-01,538.276
2009-01-02,556.346
2009-01-05,590.757
2009-01-06,589.779
2009-01-07,583.606
2009-01-08,565.126
2009-01-09,562.263
2009-01-12,547.366
2009-01-13,538.453
2009-01-14,536.512
2009-01-15,512.754
2009-01-16,522.747
2009-01-19,525.458
2009-01-20,515.702
2009-01-21,519.844
2009-01-22,522.637
2009-01-23,509.333
2009-01-26,512.098
2009-01-27,510.262
2009-01-28,545.336
2009-01-29,529.313
2009-01-30,534.434
2009-02-02,512.72
2009-02-03,513.103
2009-02-04,512.984
2009-02-05,514.146
2009-02-06,530.856
2009-02-09,523.225
2009-02-10,523.326
2009-02-11,523.11
2009-02-12,511.823
2009-02-13,521.53
2009-02-16,508.869
2009-02-17,482.521
2009-02-18,486.394
2009-02-19,479.66
2009-02-20,463.784
2009-02-23,476.911
2009-02-24,464.017
2009-02-25,469.14
2009-02-26,470.958
2009-02-27,462.759
2009-03-02,445.007
2009-03-03,448.255
2009-03-04,446.524
2009-03-05,438.252
2009-03-06,435.959
2009-03-09,420.94
2009-03-10,434.628
2009-03-11,437.738
2009-03-12,428.946
2009-03-13,457.683
2009-03-16,456.563
2009-03-17,453.276
2009-03-18,463.681
2009-03-19,467.286
2009-03-20,472.295
2009-03-23,497.143
2009-03-24,518.286
2009-03-25,517.119
2009-03-26,549.188
2009-03-27,535.881
2009-03-30,503.68
2009-03-31,519.87
2009-04-01,516.724
2009-04-02,558.055
2009-04-03,554.929
2009-04-06,569.807
2009-04-07,551.085
2009-04-08,550.998
2009-04-09,562.39
2009-04-10,562.39
2009-04-13,576.231
2009-04-14,589.085
2009-04-15,604.182
2009-04-16,600.072
2009-04-17,605.697
2009-04-20,587.37
2009-04-21,588.975
2009-04-22,574.851
2009-04-23,580.887
2009-04-24,580.693
2009-04-27,566.809
2009-04-28,559.053
2009-04-29,583.718
2009-04-30,605.278
2009-05-01,603.42
2009-05-04,643.483
2009-05-05,672.917
2009-05-06,691.756
2009-05-07,725.833
2009-05-08,734.21
2009-05-11,717.612
2009-05-12,723.941
2009-05-13,720.375
2009-05-14,692.366
2009-05-15,686.891
2009-05-18,679.55
2009-05-19,717.485
2009-05-20,744.588
2009-05-21,718.091
2009-05-22,742.653
2009-05-25,745.993
2009-05-26,731.774
2009-05-27,742.288
2009-05-28,740.069
2009-05-29,759.17
2009-06-01,791.119
2009-06-02,793.518
2009-06-03,792.905
2009-06-04,795.064
2009-06-05,793.008
2009-06-08,761.592
2009-06-09,760.272
2009-06-10,786.402
2009-06-11,790.836
2009-06-12,793.316
2009-06-15,770.741
2009-06-16,752.465
2009-06-17,740.637
2009-06-18,735.056
2009-06-19,752.843
2009-06-22,748.198
2009-06-23,739.453
2009-06-24,761.236
2009-06-25,766.025
2009-06-26,776.147
2009-06-29,772.943
2009-06-30,780.863
2009-07-01,792.352
2009-07-02,778.237
2009-07-03,765.092
2009-07-06,745.363
2009-07-07,742.369
2009-07-08,729.033
2009-07-09,746.84
2009-07-10,745.543
2009-07-13,724.756
2009-07-14,742.487
2009-07-15,780.544
2009-07-16,782.629
2009-07-17,791.181
2009-07-20,813.849
2009-07-21,804.32
2009-07-22,799.629
2009-07-23,815.441
2009-07-24,833.215
2009-07-27,841.262
2009-07-28,858.41
2009-07-29,841.846
2009-07-30,853.86
2009-07-31,869.732
2009-08-03,891.299
2009-08-04,879.452
2009-08-05,872.503
2009-08-06,880.449
2009-08-07,856.418
2009-08-10,855.141
2009-08-11,872.6
2009-08-12,858.522
2009-08-13,869.853
2009-08-14,876.344
2009-08-17,834.322
2009-08-18,844.268
2009-08-19,832.22
2009-08-20,852.982
2009-08-21,855.235
2009-08-24,876.076
2009-08-25,870.769
2009-08-26,874.5
2009-08-27,880.606
2009-08-28,888.897
2009-08-31,864.175
2009-09-01,868.157
2009-09-02,866.993
2009-09-03,881.957
2009-09-04,887.064
2009-09-07,900.552
2009-09-08,918.542
2009-09-09,917.888
2009-09-10,925.483
2009-09-11,920.902
2009-09-14,908.212
2009-09-15,919.351
2009-09-16,936.148
2009-09-17,932.69
2009-09-18,929.023
2009-09-21,928.564
2009-09-22,934.191
2009-09-23,927.42
2009-09-24,926.698
2009-09-25,926.822
2009-09-28,911.734
2009-09-29,922.305
2009-09-30,940.34
2009-10-01,926.317
2009-10-02,906.216
2009-10-05,897.071
2009-10-06,907.361
2009-10-07,926.738
2009-10-08,932.666
2009-10-09,929.828
2009-10-12,934.248
2009-10-13,932.687
2009-10-14,953.463
2009-10-15,958.042
2009-10-16,957.148
2009-10-19,955.471
2009-10-20,952.865
2009-10-21,942.84
2009-10-22,934.786
2009-10-23,944.943
2009-10-26,941.728
2009-10-27,927.433
2009-10-28,904.674
2009-10-29,900.21
2009-10-30,906.738
2009-11-02,897.578
2009-11-03,883.261
2009-11-04,900.984
2009-11-05,892.879
2009-11-06,900.363
2009-11-09,921.331
2009-11-10,916.276
2009-11-11,940.122
2009-11-12,941.234
2009-11-13,943.246
2009-11-16,954.337
2009-11-17,943.713
2009-11-18,947.153
2009-11-19,945.928
2009-11-20,956.981
2009-11-23,976.025
2009-11-24,976.342
2009-11-25,984.698
2009-11-26,973.875
2009-11-27,972.155
2009-11-30,970.929
2009-12-01,985.251
2009-12-02,995.707
2009-12-03,1003.292
2009-12-04,986.652
2009-12-07,984.531
2009-12-08,985.002
2009-12-09,979.328
2009-12-10,976.951
2009-12-11,976.92
2009-12-14,978.759
2009-12-15,983.124
2009-12-16,986.486
2009-12-17,973.807
2009-12-18,964.861
2009-12-21,959.725
2009-12-22,978.861
2009-12-23,988.473
2009-12-24,987.107
2009-12-25,987.107
2009-12-28,993.229
2009-12-29,1005.017
2009-12-30,1002.246
2009-12-31,1015.962
2010-01-01,1015.962
2010-01-04,1018.965
2010-01-05,1030.182
2010-01-06,1036.794
2010-01-07,1031.19
2010-01-08,1039.209
2010-01-11,1062.7
2010-01-12,1051.022
2010-01-13,1040.79
2010-01-14,1050.862
2010-01-15,1038.726
2010-01-18,1034.698
2010-01-19,1043.665
2010-01-20,1029.655
2010-01-21,1006.225
2010-01-22,998.903
2010-01-25,998.843
2010-01-26,968.63
2010-01-27,951.587
2010-01-28,976.753
2010-01-29,972.507
2010-02-01,963.386
2010-02-02,959.551
2010-02-03,970.619
2010-02-04,960.595
2010-02-05,943.466
2010-02-08,940.896
2010-02-09,951.415
2010-02-10,950.992
2010-02-11,965.461
2010-02-12,968.394
2010-02-15,969.766
2010-02-16,974.112
2010-02-17,993.732
2010-02-18,978.842
2010-02-19,971.248
2010-02-22,980.382
2010-02-23,992.246
2010-02-24,989.795
2010-02-25,983.02
2010-02-26,996.345
2010-03-01,1005.159
2010-03-02,1008.016
2010-03-03,1012.039
2010-03-04,1009.222
2010-03-05,1019.329
2010-03-08,1033.182
2010-03-09,1028.619
2010-03-10,1042.989
2010-03-11,1044.982
2010-03-12,1041.644
2010-03-15,1034.43
2010-03-16,1040.331
2010-03-17,1052.37
2010-03-18,1042.476
2010-03-19,1038.5
2010-03-22,1028.651
2010-03-23,1041.887
2010-03-24,1034.095
2010-03-25,1029.209
2010-03-26,1038.787
2010-03-29,1050.45
2010-03-30,1054.401
2010-03-31,1046.467
2010-04-01,1074.396
2010-04-02,1074.396
2010-04-05,1085.528
2010-04-06,1081.827
2010-04-07,1087.342
2010-04-08,1080.627
2010-04-09,1092.014
2010-04-12,1094.314
2010-04-13,1093.814
2010-04-14,1128.109
2010-04-15,1124.123
2010-04-16,1125.145
2010-04-19,1108.861
2010-04-20,1121.891
2010-04-21,1117.301
2010-04-22,1125.599
2010-04-23,1129.775
2010-04-26,1133.683
2010-04-27,1134.325
2010-04-28,1110.814
2010-04-29,1128.363
2010-04-30,1132.141
2010-05-03,1116.005
2010-05-04,1088.241
2010-05-05,1064.602
2010-05-06,1045.467
2010-05-07,1036.56
2010-05-10,1067.539
2010-05-11,1057.599
2010-05-12,1076.985
2010-05-13,1087.514
2010-05-14,1080.27
2010-05-17,1068.655
2010-05-18,1082.756
2010-05-19,1053.191
2010-05-20,1039.81
2010-05-21,1024.326
2010-05-24,1034.316
2010-05-25,990.575
2010-05-26,1027.917
2010-05-27,1037.947
2010-05-28,1040.019
2010-05-31,1036.1
2010-06-01,1016.433
2010-06-02,1023.955
2010-06-03,1044.186
2010-06-04,1035.82
2010-06-07,1015.235
2010-06-08,1004.544
2010-06-09,1008.838
2010-06-10,1029.599
2010-06-11,1046.317
2010-06-14,1062.6
2010-06-15,1055.695
2010-06-16,1073.597
2010-06-17,1065.553
2010-06-18,1072.622
2010-06-21,1091.972
2010-06-22,1089.707
2010-06-23,1083.596
2010-06-24,1080.532
2010-06-25,1077.463
2010-06-28,1085.032
2010-06-29,1071.745
2010-06-30,1063.144
2010-07-01,1062.932
2010-07-02,1076.594
2010-07-05,1071.777
2010-07-06,1098.336
2010-07-07,1096.121
2010-07-08,1109.765
2010-07-09,1123.233
2010-07-12,1125.232
2010-07-13,1134.344
2010-07-14,1145.965
2010-07-15,1143.089
2010-07-16,1146.673
2010-07-19,1151.087
2010-07-20,1167.313
2010-07-21,1157.995
2010-07-22,1180.07
2010-07-23,1175.546
2010-07-26,1178.405
2010-07-27,1189.131
2010-07-28,1181.341
2010-07-29,1183.183
2010-07-30,1174.414
2010-08-02,1202.298
2010-08-03,1205.549
2010-08-04,1213.261
2010-08-05,1207.541
2010-08-06,1207.913
2010-08-09,1207.779
2010-08-10,1195.978
2010-08-11,1178.154
2010-08-12,1177.723
2010-08-13,1181.493
2010-08-16,1174.037
