Date,SINGAPORE MID VALUE Mid Cap
2005-11-10,543.203
2005-11-11,539.911
2005-11-14,532.48
2005-11-15,525.749
2005-11-16,531.738
2005-11-17,540.197
2005-11-18,547.82
2005-11-21,544.228
2005-11-22,539.612
2005-11-23,544.646
2005-11-24,548.891
2005-11-25,542.298
2005-11-28,546.721
2005-11-29,545.777
2005-11-30,538.773
2005-12-01,542.818
2005-12-02,548.187
2005-12-05,546.839
2005-12-06,540.243
2005-12-07,544.233
2005-12-08,546.536
2005-12-09,549.888
2005-12-12,552.026
2005-12-13,550.113
2005-12-14,553.954
2005-12-15,550.051
2005-12-16,539.837
2005-12-19,544.149
2005-12-20,543.266
2005-12-21,545.183
2005-12-22,548.691
2005-12-23,555.385
2005-12-26,555.385
2005-12-27,554.868
2005-12-28,556.482
2005-12-29,557.401
2005-12-30,559.968
2006-01-02,559.968
2006-01-03,564.064
2006-01-04,566.144
2006-01-05,565.783
2006-01-06,572.782
2006-01-09,568.965
2006-01-10,569.575
2006-01-11,569.407
2006-01-12,566.029
2006-01-13,565.122
2006-01-16,563.344
2006-01-17,558.573
2006-01-18,562.01
2006-01-19,565.191
2006-01-20,566.025
2006-01-23,561.008
2006-01-24,562.045
2006-01-25,564.833
2006-01-26,568.337
2006-01-27,577.039
2006-01-30,574.969
2006-01-31,577.715
2006-02-01,576.4
2006-02-02,572.147
2006-02-03,568.658
2006-02-06,571.628
2006-02-07,574.542
2006-02-08,567.402
2006-02-09,567.074
2006-02-10,562.673
2006-02-13,568.482
2006-02-14,570.948
2006-02-15,572.69
2006-02-16,575.911
2006-02-17,572.196
2006-02-20,577.384
2006-02-21,573.897
2006-02-22,570.429
2006-02-23,579.698
2006-02-24,584.055
2006-02-27,590.672
2006-02-28,597.822
2006-03-01,591.028
2006-03-02,600.51
2006-03-03,596.963
2006-03-06,599.996
2006-03-07,594.33
2006-03-08,598.743
2006-03-09,603.793
2006-03-10,608.24
2006-03-13,610.198
2006-03-14,611.76
2006-03-15,609.974
2006-03-16,605.801
2006-03-17,604.303
2006-03-20,603.999
2006-03-21,605.577
2006-03-22,606.814
2006-03-23,599.926
2006-03-24,597.782
2006-03-27,604.415
2006-03-28,604.621
2006-03-29,605.839
2006-03-30,609.003
2006-03-31,612.897
2006-04-03,610.9
2006-04-04,599.495
2006-04-05,610.641
2006-04-06,606.858
2006-04-07,614.173
2006-04-10,623.499
2006-04-11,614.99
2006-04-12,615.672
2006-04-13,616.895
2006-04-14,616.895
2006-04-17,624.62
2006-04-18,636.708
2006-04-19,647.099
2006-04-20,635.481
2006-04-21,635.432
2006-04-24,643.941
2006-04-25,642.693
2006-04-26,636.634
2006-04-27,645.97
2006-04-28,646.411
2006-05-01,647.825
2006-05-02,661.784
2006-05-03,658.183
2006-05-04,646.647
2006-05-05,645.187
2006-05-08,652.992
2006-05-09,646.793
2006-05-10,652.215
2006-05-11,642.506
2006-05-12,641.256
2006-05-15,617.735
2006-05-16,608.96
2006-05-17,621.344
2006-05-18,612.874
2006-05-19,608.298
2006-05-22,598.501
2006-05-23,603.556
2006-05-24,594.799
2006-05-25,590.983
2006-05-26,597.598
2006-05-29,603.1
2006-05-30,606.471
2006-05-31,584.715
2006-06-01,592.638
2006-06-02,604.141
2006-06-05,595.833
2006-06-06,577.249
2006-06-07,576.377
2006-06-08,564.309
2006-06-09,565.651
2006-06-12,559.651
2006-06-13,554.938
2006-06-14,549.28
2006-06-15,569.979
2006-06-16,569.282
2006-06-19,562.167
2006-06-20,554.888
2006-06-21,552.843
2006-06-22,552.398
2006-06-23,545.473
2006-06-26,542.852
2006-06-27,539.261
2006-06-28,543.505
2006-06-29,551.746
2006-06-30,562.372
2006-07-03,566.197
2006-07-04,576.374
2006-07-05,560.409
2006-07-06,556.895
2006-07-07,566.126
2006-07-10,568.078
2006-07-11,563.359
2006-07-12,559.681
2006-07-13,556.042
2006-07-14,540.8
2006-07-17,541.056
2006-07-18,544.648
2006-07-19,541.541
2006-07-20,556.735
2006-07-21,554.892
2006-07-24,549.661
2006-07-25,556.529
2006-07-26,556.388
2006-07-27,581.892
2006-07-28,579.105
2006-07-31,584.839
2006-08-01,572.504
2006-08-02,571.715
2006-08-03,573.23
2006-08-04,575.471
2006-08-07,598.34
2006-08-08,614.78
2006-08-09,615.25
2006-08-10,623.87
2006-08-11,612.466
2006-08-14,608.478
2006-08-15,618.647
2006-08-16,620.22
2006-08-17,621.2
2006-08-18,618.235
2006-08-21,629.699
2006-08-22,633.897
2006-08-23,634.005
2006-08-24,622.685
2006-08-25,620.965
2006-08-28,613.969
2006-08-29,620.345
2006-08-30,622.483
2006-08-31,628.329
2006-09-01,630.313
2006-09-04,633.373
2006-09-05,636.393
2006-09-06,636.727
2006-09-07,633.339
2006-09-08,634.423
2006-09-11,627.293
2006-09-12,634.496
2006-09-13,637.7
2006-09-14,636.912
2006-09-15,642.424
2006-09-18,642.954
2006-09-19,646.702
2006-09-20,646.335
2006-09-21,653.077
2006-09-22,636.715
2006-09-25,644.659
2006-09-26,655.593
2006-09-27,671.299
2006-09-28,653.973
2006-09-29,672.965
2006-10-02,694.964
2006-10-03,697.33
2006-10-04,679.002
2006-10-05,690.674
2006-10-06,698.13
2006-10-09,696.553
2006-10-10,695.741
2006-10-11,693.307
2006-10-12,693.081
2006-10-13,695.43
2006-10-16,697.432
2006-10-17,692.466
2006-10-18,693.981
2006-10-19,700.618
2006-10-20,716.453
2006-10-23,715.339
2006-10-24,715.634
2006-10-25,729.857
2006-10-26,734.647
2006-10-27,735.614
2006-10-30,722.323
2006-10-31,735.728
2006-11-01,747.81
2006-11-02,745.456
2006-11-03,740.667
2006-11-06,738.8
2006-11-07,741.213
2006-11-08,726.094
2006-11-09,723.633
2006-11-10,729.845
2006-11-13,731.653
2006-11-14,721.767
2006-11-15,727.786
2006-11-16,726.44
2006-11-17,726.005
2006-11-20,722.179
2006-11-21,729.512
2006-11-22,745.801
2006-11-23,741.89
2006-11-24,730.775
2006-11-27,741.89
2006-11-28,736.486
2006-11-29,738.798
2006-11-30,760.139
2006-12-01,763.074
2006-12-04,768.955
2006-12-05,800.639
2006-12-06,790.649
2006-12-07,783.832
2006-12-08,758.759
2006-12-11,771.867
2006-12-12,776.846
2006-12-13,761.515
2006-12-14,766.593
2006-12-15,765.932
2006-12-18,755.892
2006-12-19,744.305
2006-12-20,746.859
2006-12-21,752.31
2006-12-22,765.224
2006-12-25,765.224
2006-12-26,761.388
2006-12-27,763.842
2006-12-28,777.093
2006-12-29,784.195
2007-01-01,784.195
2007-01-02,786.296
2007-01-03,789.011
2007-01-04,782.245
2007-01-05,780.124
2007-01-08,773.221
2007-01-09,772.297
2007-01-10,763.46
2007-01-11,764.58
2007-01-12,780.272
2007-01-15,796.35
2007-01-16,794.035
2007-01-17,801.19
2007-01-18,821.636
2007-01-19,837.551
2007-01-22,869.31
2007-01-23,864.791
2007-01-24,882.022
2007-01-25,863.155
2007-01-26,856.917
2007-01-29,885.679
2007-01-30,894.415
2007-01-31,886.295
2007-02-01,917.483
2007-02-02,923.544
2007-02-05,925.046
2007-02-06,923.415
2007-02-07,924.031
2007-02-08,933.667
2007-02-09,926.408
2007-02-12,900.215
2007-02-13,888.128
2007-02-14,895.089
2007-02-15,922.461
2007-02-16,916.583
2007-02-19,916.105
2007-02-20,914.791
2007-02-21,936.742
2007-02-22,946.664
2007-02-23,958.337
2007-02-26,960.257
2007-02-27,933.976
2007-02-28,891.821
2007-03-01,884.323
2007-03-02,867.935
2007-03-05,813.094
2007-03-06,846.484
2007-03-07,869.626
2007-03-08,894.613
2007-03-09,907.504
2007-03-12,952.454
2007-03-13,929.432
2007-03-14,882.766
2007-03-15,895.891
2007-03-16,886.408
2007-03-19,915.282
2007-03-20,917.045
2007-03-21,922.495
2007-03-22,941.886
2007-03-23,932.792
2007-03-26,924.684
2007-03-27,936.971
2007-03-28,934.689
2007-03-29,934.006
2007-03-30,930.452
2007-04-02,933.128
2007-04-03,937.987
2007-04-04,939.195
2007-04-05,952.457
2007-04-06,952.457
2007-04-09,951.133
2007-04-10,948.226
2007-04-11,942.371
2007-04-12,929.385
2007-04-13,947.3
2007-04-16,958.582
2007-04-17,958.215
2007-04-18,937.392
2007-04-19,907.837
2007-04-20,934.17
2007-04-23,954.745
2007-04-24,953.304
2007-04-25,947.998
2007-04-26,959.159
2007-04-27,966.507
2007-04-30,957.717
2007-05-01,956.867
2007-05-02,969.629
2007-05-03,990.4
2007-05-04,1011.571
2007-05-07,1018.209
2007-05-08,1004.475
2007-05-09,1023.798
2007-05-10,1028.231
2007-05-11,1019.734
2007-05-14,1047.512
2007-05-15,1038.114
2007-05-16,1045.846
2007-05-17,1050.403
2007-05-18,1042.91
2007-05-21,1041.649
2007-05-22,1041.162
2007-05-23,1049.472
2007-05-24,1038.381
2007-05-25,1008.142
2007-05-28,1017.387
2007-05-29,1018.3
2007-05-30,998.401
2007-05-31,1000.0
2007-06-01,1014.924
2007-06-04,1029.529
2007-06-05,1037.609
2007-06-06,1036.953
2007-06-07,1015.915
2007-06-08,998.522
2007-06-11,1000.214
2007-06-12,1000.258
2007-06-13,1005.316
2007-06-14,1013.089
2007-06-15,1014.279
2007-06-18,1028.457
2007-06-19,1039.17
2007-06-20,1046.638
2007-06-21,1053.727
2007-06-22,1046.685
2007-06-25,1033.017
2007-06-26,1021.047
2007-06-27,1020.585
2007-06-28,1011.776
2007-06-29,1035.411
2007-07-02,1037.62
2007-07-03,1058.472
2007-07-04,1058.3
2007-07-05,1052.072
2007-07-06,1042.476
2007-07-09,1065.852
2007-07-10,1076.536
2007-07-11,1062.587
2007-07-12,1079.026
2007-07-13,1084.0
2007-07-16,1082.826
2007-07-17,1075.706
2007-07-18,1052.469
2007-07-19,1059.162
2007-07-20,1083.198
2007-07-23,1063.496
2007-07-24,1070.92
2007-07-25,1050.095
2007-07-26,1024.375
2007-07-27,992.775
2007-07-30,1005.836
2007-07-31,1003.801
2007-08-01,964.612
2007-08-02,969.994
2007-08-03,975.28
2007-08-06,943.082
2007-08-07,936.644
2007-08-08,965.51
2007-08-09,961.627
2007-08-10,929.38
2007-08-13,941.204
2007-08-14,944.169
2007-08-15,905.321
2007-08-16,861.043
2007-08-17,851.113
2007-08-20,907.865
2007-08-21,888.427
2007-08-22,929.866
2007-08-23,952.324
2007-08-24,943.335
2007-08-27,963.047
2007-08-28,942.828
2007-08-29,933.845
2007-08-30,923.62
2007-08-31,947.216
2007-09-03,942.849
2007-09-04,937.907
2007-09-05,968.804
2007-09-06,981.329
2007-09-07,989.974
2007-09-10,973.776
2007-09-11,1004.457
2007-09-12,1009.796
2007-09-13,1009.407
2007-09-14,1013.654
2007-09-17,986.021
2007-09-18,978.292
2007-09-19,1024.181
2007-09-20,1023.284
2007-09-21,1008.348
2007-09-24,1036.812
2007-09-25,1031.981
2007-09-26,1043.074
2007-09-27,1068.878
2007-09-28,1082.612
2007-10-01,1083.111
2007-10-02,1073.473
2007-10-03,1058.82
2007-10-04,1067.301
2007-10-05,1089.034
2007-10-08,1088.458
2007-10-09,1090.655
2007-10-10,1076.545
2007-10-11,1109.991
2007-10-12,1095.947
2007-10-15,1100.054
2007-10-16,1080.237
2007-10-17,1085.91
2007-10-18,1073.977
2007-10-19,1050.141
2007-10-22,1022.907
2007-10-23,1053.681
2007-10-24,1045.353
2007-10-25,1059.821
2007-10-26,1078.562
2007-10-29,1100.402
2007-10-30,1096.967
2007-10-31,1089.574
2007-11-01,1099.471
2007-11-02,1072.523
2007-11-05,1060.297
2007-11-06,1075.791
2007-11-07,1079.542
2007-11-08,1079.655
2007-11-09,1060.422
2007-11-12,1035.335
2007-11-13,1025.072
2007-11-14,1035.138
2007-11-15,1012.143
2007-11-16,992.381
2007-11-19,990.697
2007-11-20,1001.321
2007-11-21,956.065
2007-11-22,953.312
2007-11-23,961.744
2007-11-26,987.424
2007-11-27,973.557
2007-11-28,983.422
2007-11-29,1004.813
2007-11-30,1000.234
2007-12-03,985.631
2007-12-04,991.228
2007-12-05,1000.228
2007-12-06,1005.123
2007-12-07,1026.853
2007-12-10,1019.968
2007-12-11,1024.015
2007-12-12,1013.833
2007-12-13,1004.755
2007-12-14,1002.792
2007-12-17,963.612
2007-12-18,970.663
2007-12-19,971.439
2007-12-20,971.073
2007-12-21,989.721
2007-12-24,1000.664
2007-12-25,1000.664
2007-12-26,1005.339
2007-12-27,1006.001
2007-12-28,1002.978
2007-12-31,1026.603
2008-01-01,1026.603
2008-01-02,1019.756
2008-01-03,998.414
2008-01-04,1009.014
2008-01-07,973.231
2008-01-08,967.913
2008-01-09,967.46
2008-01-10,962.546
2008-01-11,963.98
2008-01-14,955.301
2008-01-15,930.943
2008-01-16,901.426
2008-01-17,929.447
2008-01-18,910.21
2008-01-21,848.953
2008-01-22,829.079
2008-01-23,872.12
2008-01-24,885.319
2008-01-25,939.311
2008-01-28,908.579
2008-01-29,908.434
2008-01-30,897.772
2008-01-31,904.377
2008-02-01,917.843
2008-02-04,943.126
2008-02-05,923.768
2008-02-06,899.081
2008-02-07,897.971
2008-02-08,897.464
2008-02-11,885.244
2008-02-12,900.667
2008-02-13,909.283
2008-02-14,941.912
2008-02-15,955.409
2008-02-18,954.837
2008-02-19,955.012
2008-02-20,945.698
2008-02-21,951.88
2008-02-22,959.055
2008-02-25,969.767
2008-02-26,965.879
2008-02-27,975.355
2008-02-28,977.421
2008-02-29,963.42
2008-03-03,936.463
2008-03-04,943.011
2008-03-05,935.163
2008-03-06,939.299
2008-03-07,925.856
2008-03-10,904.872
2008-03-11,907.059
2008-03-12,928.756
2008-03-13,905.997
2008-03-14,914.566
2008-03-17,896.317
2008-03-18,916.703
2008-03-19,919.09
2008-03-20,912.007
2008-03-21,912.007
2008-03-24,942.054
2008-03-25,968.003
2008-03-26,976.533
2008-03-27,985.481
2008-03-28,990.805
2008-03-31,1002.612
2008-04-01,998.523
2008-04-02,1014.104
2008-04-03,1013.085
2008-04-04,1004.722
2008-04-07,1003.449
2008-04-08,991.763
2008-04-09,975.357
2008-04-10,990.129
2008-04-11,1008.233
2008-04-14,983.402
2008-04-15,990.088
2008-04-16,1001.769
2008-04-17,1016.477
2008-04-18,999.019
2008-04-21,1016.037
2008-04-22,1017.507
2008-04-23,1008.164
2008-04-24,997.477
2008-04-25,998.943
2008-04-28,1005.029
2008-04-29,1004.895
2008-04-30,1011.302
2008-05-01,1008.924
2008-05-02,1032.172
2008-05-05,1042.802
2008-05-06,1033.204
2008-05-07,1027.09
2008-05-08,1008.261
2008-05-09,1009.416
2008-05-12,1011.082
2008-05-13,1010.885
2008-05-14,1008.61
2008-05-15,1014.099
2008-05-16,1025.912
2008-05-19,1025.202
2008-05-20,1015.764
2008-05-21,1020.501
2008-05-22,1004.823
2008-05-23,996.486
2008-05-26,978.033
2008-05-27,982.614
2008-05-28,985.469
2008-05-29,992.372
2008-05-30,991.065
2008-06-02,1000.003
2008-06-03,997.589
2008-06-04,990.614
2008-06-05,989.303
2008-06-06,991.403
2008-06-09,969.08
2008-06-10,944.819
2008-06-11,939.81
2008-06-12,932.533
2008-06-13,913.554
2008-06-16,931.177
2008-06-17,932.006
2008-06-18,929.467
2008-06-19,917.504
2008-06-20,920.438
2008-06-23,911.392
2008-06-24,900.691
2008-06-25,909.37
2008-06-26,918.977
2008-06-27,907.623
2008-06-30,905.825
2008-07-01,900.615
2008-07-02,910.477
2008-07-03,897.858
2008-07-04,904.981
2008-07-07,909.809
2008-07-08,883.979
2008-07-09,908.9
2008-07-10,902.328
2008-07-11,908.535
2008-07-14,905.322
2008-07-15,890.829
2008-07-16,892.546
2008-07-17,908.462
2008-07-18,901.284
2008-07-21,927.653
2008-07-22,922.751
2008-07-23,943.022
2008-07-24,951.274
2008-07-25,936.976
2008-07-28,931.46
2008-07-29,909.493
2008-07-30,925.274
2008-07-31,919.361
2008-08-01,906.429
2008-08-04,895.908
2008-08-05,899.933
2008-08-06,915.063
2008-08-07,884.9
2008-08-08,867.979
2008-08-11,864.828
2008-08-12,856.402
2008-08-13,853.812
2008-08-14,851.811
2008-08-15,838.874
2008-08-18,848.209
2008-08-19,830.861
2008-08-20,843.346
2008-08-21,836.41
2008-08-22,840.396
2008-08-25,844.293
2008-08-26,820.85
2008-08-27,822.537
2008-08-28,820.168
2008-08-29,838.037
2008-09-01,819.533
2008-09-02,829.66
2008-09-03,811.341
2008-09-04,788.955
2008-09-05,769.996
2008-09-08,807.572
2008-09-09,792.212
2008-09-10,779.169
2008-09-11,750.22
2008-09-12,759.201
2008-09-15,735.879
2008-09-16,737.343
2008-09-17,740.995
2008-09-18,725.596
2008-09-19,766.763
2008-09-22,762.35
2008-09-23,741.829
2008-09-24,734.074
2008-09-25,726.733
2008-09-26,711.571
2008-09-29,691.067
2008-09-30,687.344
2008-10-01,683.686
2008-10-02,689.208
2008-10-03,666.665
2008-10-06,619.262
2008-10-07,626.854
2008-10-08,574.371
2008-10-09,575.711
2008-10-10,521.905
2008-10-13,556.388
2008-10-14,590.395
2008-10-15,579.402
2008-10-16,552.297
2008-10-17,528.415
2008-10-20,553.23
2008-10-21,555.804
2008-10-22,520.141
2008-10-23,485.662
2008-10-24,439.778
2008-10-27,437.669
2008-10-28,450.595
2008-10-29,456.307
2008-10-30,509.454
2008-10-31,503.657
2008-11-03,550.125
2008-11-04,542.322
2008-11-05,563.283
2008-11-06,546.466
2008-11-07,551.211
2008-11-10,558.122
2008-11-11,538.492
2008-11-12,526.317
2008-11-13,511.184
2008-11-14,507.321
2008-11-17,501.841
2008-11-18,473.001
2008-11-19,465.003
2008-11-20,444.679
2008-11-21,458.256
2008-11-24,452.752
2008-11-25,468.113
2008-11-26,483.086
2008-11-27,494.419
2008-11-28,502.09
2008-12-01,477.558
2008-12-02,460.266
2008-12-03,462.386
2008-12-04,457.701
2008-12-05,455.789
2008-12-08,461.22
2008-12-09,489.618
2008-12-10,518.733
2008-12-11,521.194
2008-12-12,496.428
2008-12-15,517.43
2008-12-16,522.02
2008-12-17,536.247
2008-12-18,559.18
2008-12-19,543.42
2008-12-22,533.674
2008-12-23,520.098
2008-12-24,525.349
2008-12-25,525.349
2008-12-26,522.011
2008-12-29,569.925
2008-12-30,543.568
2008-12-31,537.066
2009-01-01,537.066
2009-01-02,555.095
2009-01-05,589.429
2009-01-06,588.453
2009-01-07,582.293
2009-01-08,563.855
2009-01-09,560.999
2009-01-12,546.135
2009-01-13,537.242
2009-01-14,535.306
2009-01-15,511.6
2009-01-16,521.572
2009-01-19,524.276
2009-01-20,514.542
2009-01-21,518.504
2009-01-22,521.29
2009-01-23,508.02
2009-01-26,510.778
2009-01-27,508.947
2009-01-28,543.93
2009-01-29,527.948
2009-01-30,532.959
2009-02-02,511.306
2009-02-03,511.687
2009-02-04,511.569
2009-02-05,512.727
2009-02-06,529.392
2009-02-09,521.781
2009-02-10,521.882
2009-02-11,521.667
2009-02-12,510.411
2009-02-13,520.091
2009-02-16,507.465
2009-02-17,481.189
2009-02-18,485.052
2009-02-19,478.336
2009-02-20,462.504
2009-02-23,475.595
2009-02-24,462.736
2009-02-25,467.845
2009-02-26,469.659
2009-02-27,461.482
2009-03-02,443.779
2009-03-03,447.018
2009-03-04,445.292
2009-03-05,437.043
2009-03-06,434.756
2009-03-09,419.779
2009-03-10,433.429
2009-03-11,436.531
2009-03-12,427.763
2009-03-13,456.42
2009-03-16,455.303
2009-03-17,452.025
2009-03-18,462.402
2009-03-19,465.996
2009-03-20,470.992
2009-03-23,495.771
2009-03-24,516.856
2009-03-25,515.692
2009-03-26,547.673
2009-03-27,534.402
2009-03-30,502.29
2009-03-31,518.436
2009-04-01,515.299
2009-04-02,556.515
2009-04-03,553.398
2009-04-06,568.235
2009-04-07,549.564
2009-04-08,549.478
2009-04-09,560.839
2009-04-10,560.839
2009-04-13,574.642
2009-04-14,587.46
2009-04-15,602.515
2009-04-16,598.416
2009-04-17,604.026
2009-04-20,585.749
2009-04-21,587.35
2009-04-22,573.265
2009-04-23,579.188
2009-04-24,578.994
2009-04-27,565.036
2009-04-28,557.304
2009-04-29,581.892
2009-04-30,603.385
2009-05-01,601.532
2009-05-04,641.47
2009-05-05,670.812
2009-05-06,689.592
2009-05-07,723.562
2009-05-08,731.913
2009-05-11,715.367
2009-05-12,721.676
2009-05-13,718.121
2009-05-14,690.2
2009-05-15,684.742
2009-05-18,677.424
2009-05-19,715.24
2009-05-20,742.258
2009-05-21,715.845
2009-05-22,740.329
2009-05-25,743.659
2009-05-26,729.484
2009-05-27,739.966
2009-05-28,737.754
2009-05-29,756.795
2009-06-01,788.644
2009-06-02,791.035
2009-06-03,790.424
2009-06-04,792.576
2009-06-05,790.527
2009-06-08,759.209
2009-06-09,757.893
2009-06-10,783.941
2009-06-11,788.362
2009-06-12,790.834
2009-06-15,768.33
2009-06-16,750.11
2009-06-17,738.32
2009-06-18,732.756
2009-06-19,750.488
2009-06-22,745.857
2009-06-23,737.14
2009-06-24,758.855
2009-06-25,763.629
2009-06-26,773.718
2009-06-29,770.525
2009-06-30,778.42
2009-07-01,789.873
2009-07-02,775.803
2009-07-03,762.698
2009-07-06,743.031
2009-07-07,740.047
2009-07-08,726.753
2009-07-09,744.503
2009-07-10,743.21
2009-07-13,722.488
2009-07-14,740.164
2009-07-15,778.102
2009-07-16,780.18
2009-07-17,788.706
2009-07-20,811.303
2009-07-21,801.804
2009-07-22,797.127
2009-07-23,812.89
2009-07-24,830.608
2009-07-27,838.46
2009-07-28,855.551
2009-07-29,839.041
2009-07-30,850.839
2009-07-31,866.655
2009-08-03,888.146
2009-08-04,876.341
2009-08-05,869.417
2009-08-06,877.334
2009-08-07,853.389
2009-08-10,852.116
2009-08-11,869.513
2009-08-12,855.485
2009-08-13,866.775
2009-08-14,873.244
2009-08-17,831.28
2009-08-18,841.189
2009-08-19,829.186
2009-08-20,849.873
2009-08-21,852.117
2009-08-24,872.882
2009-08-25,867.594
2009-08-26,871.311
2009-08-27,877.395
2009-08-28,885.657
2009-08-31,861.024
2009-09-01,864.992
2009-09-02,863.832
2009-09-03,878.742
2009-09-04,883.83
2009-09-07,897.176
2009-09-08,915.099
2009-09-09,914.448
2009-09-10,922.015
2009-09-11,917.45
2009-09-14,904.808
2009-09-15,915.998
2009-09-16,932.733
2009-09-17,929.288
2009-09-18,925.634
2009-09-21,925.177
2009-09-22,930.783
2009-09-23,924.037
2009-09-24,923.317
2009-09-25,923.441
2009-09-28,908.408
2009-09-29,918.94
2009-09-30,936.91
2009-10-01,922.938
2009-10-02,902.91
2009-10-05,893.799
2009-10-06,904.051
2009-10-07,923.357
2009-10-08,929.263
2009-10-09,926.437
2009-10-12,930.84
2009-10-13,929.285
2009-10-14,949.985
2009-10-15,954.547
2009-10-16,953.657
2009-10-19,951.986
2009-10-20,949.39
2009-10-21,939.401
2009-10-22,931.376
2009-10-23,941.496
2009-10-26,938.293
2009-10-27,923.963
2009-10-28,901.091
2009-10-29,896.645
2009-10-30,903.147
2009-11-02,894.023
2009-11-03,879.763
2009-11-04,897.416
2009-11-05,889.343
2009-11-06,896.797
2009-11-09,917.683
2009-11-10,912.647
2009-11-11,936.399
2009-11-12,937.507
2009-11-13,939.51
2009-11-16,950.558
2009-11-17,939.976
2009-11-18,943.402
2009-11-19,942.182
2009-11-20,953.191
2009-11-23,972.16
2009-11-24,972.476
2009-11-25,980.799
2009-11-26,970.018
2009-11-27,968.305
2009-11-30,967.084
2009-12-01,981.35
2009-12-02,991.764
2009-12-03,999.319
2009-12-04,982.745
2009-12-07,980.632
2009-12-08,981.102
2009-12-09,975.45
2009-12-10,973.082
2009-12-11,973.051
2009-12-14,974.883
2009-12-15,979.23
2009-12-16,982.58
2009-12-17,969.951
2009-12-18,961.04
2009-12-21,955.925
2009-12-22,974.985
2009-12-23,984.559
2009-12-24,983.198
2009-12-25,983.198
2009-12-28,989.296
2009-12-29,1001.036
2009-12-30,998.277
2009-12-31,1011.939
2010-01-01,1011.939
2010-01-04,1014.93
2010-01-05,1026.102
2010-01-06,1032.688
2010-01-07,1027.106
2010-01-08,1035.093
2010-01-11,1058.491
2010-01-12,1046.86
2010-01-13,1036.668
2010-01-14,1046.701
2010-01-15,1034.612
2010-01-18,1030.601
2010-01-19,1039.532
2010-01-20,1025.577
2010-01-21,1002.24
2010-01-22,994.743
2010-01-25,994.684
2010-01-26,964.597
2010-01-27,947.624
2010-01-28,972.462
2010-01-29,968.235
2010-02-01,959.154
2010-02-02,955.336
2010-02-03,966.355
2010-02-04,956.376
2010-02-05,939.322
2010-02-08,936.763
2010-02-09,947.235
2010-02-10,946.815
2010-02-11,961.22
2010-02-12,964.14
2010-02-15,965.506
2010-02-16,969.833
2010-02-17,989.367
2010-02-18,974.543
2010-02-19,966.981
2010-02-22,976.075
2010-02-23,987.887
2010-02-24,985.447
2010-02-25,978.702
2010-02-26,991.969
2010-03-01,1000.744
2010-03-02,1003.588
2010-03-03,1007.593
2010-03-04,1004.789
2010-03-05,1014.852
2010-03-08,1028.644
2010-03-09,1024.1
2010-03-10,1038.408
2010-03-11,1040.392
2010-03-12,1037.068
2010-03-15,1029.886
2010-03-16,1035.761
2010-03-17,1047.747
2010-03-18,1037.897
2010-03-19,1033.938
2010-03-22,1024.133
2010-03-23,1037.31
2010-03-24,1029.552
2010-03-25,1024.688
2010-03-26,1034.224
2010-03-29,1045.836
2010-03-30,1049.77
2010-03-31,1041.87
2010-04-01,1069.677
2010-04-02,1069.677
2010-04-05,1080.76
2010-04-06,1077.075
2010-04-07,1082.566
2010-04-08,1075.88
2010-04-09,1087.218
2010-04-12,1089.507
2010-04-13,1089.009
2010-04-14,1123.153
2010-04-15,1119.185
2010-04-16,1120.203
2010-04-19,1103.99
2010-04-20,1116.963
2010-04-21,1112.393
2010-04-22,1120.655
2010-04-23,1124.636
2010-04-26,1128.527
2010-04-27,1128.95
2010-04-28,1105.551
2010-04-29,1123.016
2010-04-30,1126.776
2010-05-03,1110.717
2010-05-04,1083.084
2010-05-05,1059.558
2010-05-06,1040.513
2010-05-07,1031.648
2010-05-10,1062.48
2010-05-11,1052.587
2010-05-12,1071.882
2010-05-13,1082.36
2010-05-14,1075.151
2010-05-17,1063.591
2010-05-18,1077.625
2010-05-19,1048.201
2010-05-20,1034.882
2010-05-21,1019.473
2010-05-24,1029.415
2010-05-25,985.881
2010-05-26,1023.046
2010-05-27,1033.029
2010-05-28,1035.091
2010-05-31,1031.19
2010-06-01,1011.617
2010-06-02,1019.103
2010-06-03,1039.238
2010-06-04,1030.912
2010-06-07,1010.424
2010-06-08,999.784
2010-06-09,1004.058
2010-06-10,1024.72
2010-06-11,1041.359
2010-06-14,1057.565
2010-06-15,1050.693
2010-06-16,1068.51
2010-06-17,1060.504
2010-06-18,1067.539
2010-06-21,1086.798
2010-06-22,1084.543
2010-06-23,1078.462
2010-06-24,1075.412
2010-06-25,1072.357
2010-06-28,1079.89
2010-06-29,1066.666
2010-06-30,1058.106
2010-07-01,1057.895
2010-07-02,1071.492
2010-07-05,1066.698
2010-07-06,1093.131
2010-07-07,1090.927
2010-07-08,1104.506
2010-07-09,1117.91
2010-07-12,1119.9
2010-07-13,1128.969
2010-07-14,1140.535
2010-07-15,1137.672
2010-07-16,1141.239
2010-07-19,1145.633
2010-07-20,1161.782
2010-07-21,1152.508
2010-07-22,1174.131
2010-07-23,1169.63
2010-07-26,1172.474
2010-07-27,1183.147
2010-07-28,1175.042
2010-07-29,1176.874
2010-07-30,1168.152
2010-08-02,1195.887
2010-08-03,1199.121
2010-08-04,1206.792
2010-08-05,1201.102
2010-08-06,1201.472
2010-08-09,1201.338
2010-08-10,1189.601
2010-08-11,1171.872
2010-08-12,1171.443
2010-08-13,1175.193
2010-08-16,1167.777
