Date,SWEDEN LARGE VALUE Large Cap
2010-09-16,775.352
2010-09-17,768.48
2010-09-20,783.808
2010-09-21,786.002
2010-09-22,795.411
2010-09-23,782.245
2010-09-24,800.292
2010-09-27,790.701
2010-09-28,796.765
2010-09-29,806.64
2010-09-30,812.821
2010-10-01,815.861
2010-10-04,796.523
2010-10-05,824.125
2010-10-06,815.855
2010-10-07,819.535
2010-10-08,821.199
2010-10-11,825.485
2010-10-12,817.196
2010-10-13,835.444
2010-10-14,838.68
2010-10-15,826.539
2010-10-18,829.641
2010-10-19,810.397
2010-10-20,820.546
2010-10-21,830.142
2010-10-22,838.9
2010-10-25,842.734
2010-10-26,825.308
2010-10-27,823.028
2010-10-28,820.522
2010-10-29,822.325
2010-11-01,821.668
2010-11-02,829.776
2010-11-03,818.424
2010-11-04,847.572
2010-11-05,826.569
2010-11-08,816.725
2010-11-09,823.691
2010-11-10,806.801
2010-11-11,795.927
2010-11-12,788.04
2010-11-15,788.256
2010-11-16,769.066
2010-11-17,775.457
2010-11-18,793.29
2010-11-19,796.421
2010-11-22,785.037
2010-11-23,766.904
2010-11-24,778.107
2010-11-25,787.315
2010-11-26,775.187
2010-11-29,766.902
2010-11-30,767.956
2010-12-01,788.03
2010-12-02,801.433
2010-12-03,813.766
2010-12-06,802.891
2010-12-07,804.649
2010-12-08,796.15
2010-12-09,794.602
2010-12-10,797.075
2010-12-13,803.627
2010-12-14,814.63
2010-12-15,819.809
2010-12-16,824.262
2010-12-17,826.101
2010-12-20,829.748
2010-12-21,841.508
2010-12-22,828.678
2010-12-23,826.615
2010-12-24,827.935
2010-12-27,830.353
2010-12-28,829.84
2010-12-29,835.027
2010-12-30,835.582
2010-12-31,840.678
2011-01-03,856.582
2011-01-04,843.94
2011-01-05,831.191
2011-01-06,820.917
2011-01-07,820.467
2011-01-10,815.802
2011-01-11,829.999
2011-01-12,846.906
2011-01-13,855.087
2011-01-14,859.947
2011-01-17,856.936
2011-01-18,878.214
2011-01-19,876.516
2011-01-20,854.238
2011-01-21,874.483
2011-01-24,880.651
2011-01-25,883.369
2011-01-26,910.46
2011-01-27,919.2
2011-01-28,900.15
2011-01-31,908.471
2011-02-01,928.004
2011-02-02,914.072
2011-02-03,911.886
2011-02-04,897.857
2011-02-07,900.603
2011-02-08,903.673
2011-02-09,898.455
2011-02-10,884.94
2011-02-11,894.531
2011-02-14,883.321
2011-02-15,883.209
2011-02-16,889.179
2011-02-17,878.753
2011-02-18,887.29
2011-02-21,877.772
2011-02-22,879.612
2011-02-23,873.011
2011-02-24,872.71
2011-02-25,877.568
2011-02-28,901.896
2011-03-01,898.204
2011-03-02,881.405
2011-03-03,885.576
2011-03-04,888.535
2011-03-07,895.174
2011-03-08,890.568
2011-03-09,892.04
2011-03-10,878.513
2011-03-11,867.648
2011-03-14,864.696
2011-03-15,830.665
2011-03-16,811.917
2011-03-17,840.158
2011-03-18,864.017
2011-03-21,872.599
2011-03-22,874.611
2011-03-23,874.649
2011-03-24,885.475
2011-03-25,883.686
2011-03-28,892.661
2011-03-29,891.693
2011-03-30,899.261
2011-03-31,904.171
2011-04-01,908.617
2011-04-04,911.71
2011-04-05,907.862
2011-04-06,918.152
2011-04-07,917.525
2011-04-08,936.853
2011-04-11,934.148
2011-04-12,913.063
2011-04-13,926.433
2011-04-14,919.149
2011-04-15,914.536
2011-04-18,888.089
2011-04-19,892.721
2011-04-20,926.804
2011-04-21,933.068
2011-04-22,933.068
2011-04-25,933.298
2011-04-26,944.303
2011-04-27,962.756
2011-04-28,987.44
2011-04-29,988.231
2011-05-02,997.251
2011-05-03,977.547
2011-05-04,973.071
2011-05-05,959.076
2011-05-06,966.58
2011-05-09,948.309
2011-05-10,968.198
2011-05-11,968.565
2011-05-12,954.851
2011-05-13,953.315
2011-05-16,963.214
2011-05-17,941.527
2011-05-18,952.687
2011-05-19,960.191
2011-05-20,958.413
2011-05-23,922.944
2011-05-24,920.835
2011-05-25,938.767
2011-05-26,934.512
2011-05-27,952.616
2011-05-30,951.929
2011-05-31,963.225
2011-06-01,972.182
2011-06-02,965.14
2011-06-03,955.459
2011-06-06,952.195
2011-06-07,949.562
2011-06-08,918.664
2011-06-09,918.364
2011-06-10,894.23
2011-06-13,891.298
2011-06-14,902.492
2011-06-15,877.663
2011-06-16,858.847
2011-06-17,875.244
2011-06-20,865.691
2011-06-21,887.155
2011-06-22,872.633
2011-06-23,834.17
2011-06-24,836.659
2011-06-27,847.68
2011-06-28,848.536
2011-06-29,880.563
2011-06-30,905.106
2011-07-01,914.852
2011-07-04,919.996
2011-07-05,920.764
2011-07-06,898.754
2011-07-07,916.903
2011-07-08,890.387
2011-07-11,856.189
2011-07-12,850.443
2011-07-13,863.929
2011-07-14,845.014
2011-07-15,839.891
2011-07-18,815.175
2011-07-19,854.346
2011-07-20,880.785
2011-07-21,890.721
2011-07-22,886.922
2011-07-25,880.611
2011-07-26,885.621
2011-07-27,872.977
2011-07-28,871.272
2011-07-29,872.951
2011-08-01,844.879
2011-08-02,833.087
2011-08-03,801.129
2011-08-04,756.984
2011-08-05,765.501
2011-08-08,728.415
2011-08-09,735.818
2011-08-10,715.235
2011-08-11,745.399
2011-08-12,756.67
2011-08-15,773.86
2011-08-16,764.737
2011-08-17,773.401
2011-08-18,710.866
2011-08-19,706.838
2011-08-22,715.318
2011-08-23,730.382
2011-08-24,746.296
2011-08-25,736.25
2011-08-26,732.124
2011-08-29,764.149
2011-08-30,752.718
2011-08-31,769.845
2011-09-01,771.774
2011-09-02,749.626
2011-09-05,706.512
2011-09-06,703.175
2011-09-07,731.453
2011-09-08,734.672
2011-09-09,689.259
2011-09-12,647.406
2011-09-13,663.111
2011-09-14,663.993
2011-09-15,707.291
2011-09-16,706.888
2011-09-19,673.366
2011-09-20,701.246
2011-09-21,686.87
2011-09-22,637.022
2011-09-23,646.396
2011-09-26,659.243
2011-09-27,720.816
2011-09-28,699.296
2011-09-29,717.789
2011-09-30,691.485
2011-10-03,683.94
2011-10-04,652.356
2011-10-05,681.815
2011-10-06,698.661
2011-10-07,704.54
2011-10-10,741.473
2011-10-11,737.994
2011-10-12,749.646
2011-10-13,719.968
2011-10-14,746.706
2011-10-17,725.336
2011-10-18,722.574
2011-10-19,728.02
2011-10-20,716.523
2011-10-21,750.42
2011-10-24,751.86
2011-10-25,749.632
2011-10-26,749.435
2011-10-27,816.027
2011-10-28,810.954
2011-10-31,768.117
2011-11-01,714.1
2011-11-02,732.595
2011-11-03,739.302
2011-11-04,746.366
2011-11-07,733.825
2011-11-08,740.038
2011-11-09,704.709
2011-11-10,701.42
2011-11-11,733.412
2011-11-14,714.767
2011-11-15,707.555
2011-11-16,704.581
2011-11-17,695.563
2011-11-18,691.134
2011-11-21,663.352
2011-11-22,660.154
2011-11-23,641.096
2011-11-24,631.239
2011-11-25,626.045
2011-11-28,659.574
2011-11-29,663.628
2011-11-30,714.313
2011-12-01,700.365
2011-12-02,708.065
2011-12-05,726.439
2011-12-06,715.858
2011-12-07,717.869
2011-12-08,696.587
2011-12-09,703.552
2011-12-12,674.861
2011-12-13,672.074
2011-12-14,657.83
2011-12-15,668.328
2011-12-16,664.031
2011-12-19,663.439
2011-12-20,691.594
2011-12-21,684.981
2011-12-22,696.089
2011-12-23,701.924
2011-12-26,701.924
2011-12-27,698.49
2011-12-28,684.82
2011-12-29,691.422
2011-12-30,703.77
2012-01-02,711.751
2012-01-03,728.377
2012-01-04,708.428
2012-01-05,698.253
2012-01-06,696.255
2012-01-09,688.462
2012-01-10,701.553
2012-01-11,695.044
2012-01-12,700.915
2012-01-13,687.829
2012-01-16,696.985
2012-01-17,706.45
2012-01-18,711.385
2012-01-19,730.006
2012-01-20,731.105
2012-01-23,742.788
2012-01-24,734.37
2012-01-25,708.337
2012-01-26,732.644
2012-01-27,727.368
2012-01-30,720.176
2012-01-31,722.772
2012-02-01,754.951
2012-02-02,750.338
2012-02-03,762.031
2012-02-06,752.301
2012-02-07,771.094
2012-02-08,775.308
2012-02-09,784.496
2012-02-10,769.19
2012-02-13,780.003
2012-02-14,771.605
2012-02-15,777.296
2012-02-16,778.425
2012-02-17,794.969
2012-02-20,812.681
2012-02-21,808.408
2012-02-22,794.547
2012-02-23,799.879
2012-02-24,816.541
2012-02-27,805.218
2012-02-28,815.024
2012-02-29,815.981
2012-03-01,813.953
2012-03-02,808.236
2012-03-05,803.725
2012-03-06,760.842
2012-03-07,762.393
2012-03-08,792.923
2012-03-09,782.259
2012-03-12,780.437
2012-03-13,802.124
2012-03-14,798.897
2012-03-15,803.43
2012-03-16,809.868
2012-03-19,815.786
2012-03-20,806.146
2012-03-21,792.42
2012-03-22,782.197
2012-03-23,791.717
2012-03-26,807.142
2012-03-27,801.356
2012-03-28,796.329
2012-03-29,779.401
2012-03-30,796.031
2012-04-02,805.013
2012-04-03,799.871
2012-04-04,758.752
2012-04-05,753.104
2012-04-06,753.104
2012-04-09,747.525
2012-04-10,729.651
2012-04-11,743.938
2012-04-12,759.573
2012-04-13,737.501
2012-04-16,739.959
2012-04-17,762.195
2012-04-18,748.213
2012-04-19,750.564
2012-04-20,763.168
2012-04-23,718.924
2012-04-24,745.691
2012-04-25,756.604
2012-04-26,755.797
2012-04-27,771.248
2012-04-30,777.88
2012-05-01,777.36
2012-05-02,764.247
2012-05-03,769.545
2012-05-04,752.184
2012-05-07,753.264
2012-05-08,748.326
2012-05-09,743.721
2012-05-10,742.939
2012-05-11,743.508
2012-05-14,714.338
2012-05-15,699.027
2012-05-16,691.396
2012-05-17,686.02
2012-05-18,663.233
2012-05-21,684.228
2012-05-22,701.382
2012-05-23,677.639
2012-05-24,690.383
2012-05-25,687.381
2012-05-28,684.668
2012-05-29,693.65
2012-05-30,677.864
2012-05-31,671.373
2012-06-01,662.801
2012-06-04,667.14
2012-06-05,670.26
2012-06-06,670.102
2012-06-07,690.858
2012-06-08,690.073
2012-06-11,700.866
2012-06-12,708.133
2012-06-13,713.174
2012-06-14,710.814
2012-06-15,715.364
2012-06-18,714.559
2012-06-19,737.896
2012-06-20,742.919
2012-06-21,730.081
2012-06-22,727.554
2012-06-25,706.711
2012-06-26,702.488
2012-06-27,712.802
2012-06-28,703.214
2012-06-29,751.492
2012-07-02,750.948
2012-07-03,762.785
2012-07-04,759.212
2012-07-05,751.689
2012-07-06,738.645
2012-07-09,737.608
2012-07-10,744.319
2012-07-11,747.198
2012-07-12,728.055
2012-07-13,740.972
2012-07-16,746.998
2012-07-17,738.097
2012-07-18,755.595
2012-07-19,766.998
2012-07-20,755.764
2012-07-23,740.092
2012-07-24,740.413
2012-07-25,744.593
2012-07-26,771.851
2012-07-27,780.048
2012-07-30,791.757
2012-07-31,796.029
2012-08-01,799.699
2012-08-02,789.473
2012-08-03,815.044
2012-08-06,808.305
2012-08-07,808.919
2012-08-08,820.127
2012-08-09,820.763
2012-08-10,825.286
2012-08-13,819.729
2012-08-14,819.582
2012-08-15,820.073
2012-08-16,820.547
2012-08-17,832.769
2012-08-20,829.595
2012-08-21,832.192
2012-08-22,813.628
2012-08-23,817.882
2012-08-24,821.254
2012-08-27,828.446
2012-08-28,806.886
2012-08-29,802.834
2012-08-30,792.212
2012-08-31,802.348
2012-09-03,795.981
2012-09-04,783.75
2012-09-05,784.358
2012-09-06,796.864
2012-09-07,817.727
2012-09-10,813.184
2012-09-11,822.552
2012-09-12,837.338
2012-09-13,832.639
2012-09-14,857.901
2012-09-17,855.369
2012-09-18,846.486
2012-09-19,861.081
2012-09-20,852.859
2012-09-21,850.492
2012-09-24,849.803
2012-09-25,859.137
2012-09-26,833.698
2012-09-27,847.357
2012-09-28,836.466
2012-10-01,841.716
2012-10-02,835.681
2012-10-03,818.221
2012-10-04,828.685
2012-10-05,839.915
2012-10-08,824.08
2012-10-09,813.583
2012-10-10,800.966
2012-10-11,803.889
2012-10-12,801.077
2012-10-15,801.483
2012-10-16,814.178
2012-10-17,815.263
2012-10-18,829.663
2012-10-19,809.934
2012-10-22,807.829
2012-10-23,788.582
2012-10-24,780.683
2012-10-25,788.827
2012-10-26,783.535
2012-10-29,783.532
2012-10-30,791.632
2012-10-31,784.921
2012-11-01,787.117
2012-11-02,786.893
2012-11-05,782.128
2012-11-06,788.627
2012-11-07,776.695
2012-11-08,782.343
2012-11-09,774.03
2012-11-12,770.236
2012-11-13,768.684
2012-11-14,767.54
2012-11-15,763.231
2012-11-16,746.667
2012-11-19,772.715
2012-11-20,766.216
2012-11-21,771.25
2012-11-22,781.205
2012-11-23,796.741
2012-11-26,797.04
2012-11-27,790.925
2012-11-28,789.633
2012-11-29,805.081
2012-11-30,805.392
2012-12-03,815.729
2012-12-04,819.628
2012-12-05,820.993
2012-12-06,821.694
2012-12-07,819.777
2012-12-10,821.624
2012-12-11,826.275
2012-12-12,820.07
2012-12-13,813.951
2012-12-14,817.757
2012-12-17,821.126
2012-12-18,827.997
2012-12-19,838.482
2012-12-20,842.904
2012-12-21,839.601
2012-12-24,838.503
2012-12-25,838.503
2012-12-26,841.528
2012-12-27,842.445
2012-12-28,839.008
2012-12-31,839.698
2013-01-01,839.698
2013-01-02,865.951
2013-01-03,860.531
2013-01-04,865.585
2013-01-07,872.309
2013-01-08,856.026
2013-01-09,858.595
2013-01-10,876.58
2013-01-11,886.748
2013-01-14,888.878
2013-01-15,873.449
2013-01-16,873.817
2013-01-17,880.552
2013-01-18,874.839
2013-01-21,883.827
2013-01-22,877.304
2013-01-23,873.976
2013-01-24,886.061
2013-01-25,903.452
2013-01-28,910.694
2013-01-29,917.094
2013-01-30,946.886
2013-01-31,963.67
2013-02-01,987.261
2013-02-04,975.173
2013-02-05,986.16
2013-02-06,978.812
2013-02-07,960.523
2013-02-08,973.233
2013-02-11,974.507
2013-02-12,988.987
2013-02-13,1004.285
2013-02-14,999.817
2013-02-15,997.155
2013-02-18,997.881
2013-02-19,1009.569
2013-02-20,1019.967
2013-02-21,994.117
2013-02-22,998.042
2013-02-25,1001.027
2013-02-26,978.225
2013-02-27,995.933
2013-02-28,998.566
2013-03-01,998.537
2013-03-04,1008.491
2013-03-05,1031.406
2013-03-06,1012.214
2013-03-07,1024.552
2013-03-08,1024.297
2013-03-11,1030.556
2013-03-12,1032.599
2013-03-13,1030.513
2013-03-14,1041.966
2013-03-15,1047.579
2013-03-18,1034.121
2013-03-19,1019.298
2013-03-20,1031.587
2013-03-21,1012.877
2013-03-22,1020.151
2013-03-25,1009.464
2013-03-26,1007.069
2013-03-27,1003.181
2013-03-28,1009.144
2013-03-29,1009.144
2013-04-01,1008.291
2013-04-02,1022.972
2013-04-03,1011.721
2013-04-04,985.62
2013-04-05,991.881
2013-04-08,993.178
2013-04-09,1008.826
2013-04-10,1032.168
2013-04-11,1041.575
2013-04-12,1032.141
2013-04-15,1028.788
2013-04-16,1021.688
2013-04-17,984.802
2013-04-18,971.553
2013-04-19,974.12
2013-04-22,968.489
2013-04-23,978.845
2013-04-24,994.997
2013-04-25,1015.171
2013-04-26,1027.914
2013-04-29,1037.958
2013-04-30,1051.587
2013-05-01,1052.473
2013-05-02,1044.454
2013-05-03,1047.896
2013-05-06,1045.585
2013-05-07,1056.073
2013-05-08,1073.698
2013-05-09,1068.915
2013-05-10,1055.921
2013-05-13,1048.432
2013-05-14,1044.309
2013-05-15,1047.325
2013-05-16,1051.371
2013-05-17,1050.862
2013-05-20,1055.165
2013-05-21,1057.189
2013-05-22,1066.993
2013-05-23,1033.495
2013-05-24,1027.676
2013-05-27,1043.66
2013-05-28,1051.76
2013-05-29,1041.819
2013-05-30,1054.607
2013-05-31,1031.613
2013-06-03,1032.393
2013-06-04,1034.42
2013-06-05,1005.749
2013-06-06,1009.549
2013-06-07,1024.655
2013-06-10,1015.516
2013-06-11,1016.15
2013-06-12,1022.515
2013-06-13,1017.649
2013-06-14,1036.036
2013-06-17,1042.092
2013-06-18,1043.854
2013-06-19,1027.633
2013-06-20,962.69
2013-06-21,951.183
2013-06-24,916.675
2013-06-25,938.451
2013-06-26,955.669
2013-06-27,963.348
2013-06-28,962.007
2013-07-01,987.424
2013-07-02,979.616
2013-07-03,971.666
2013-07-04,994.752
2013-07-05,971.331
2013-07-08,989.079
2013-07-09,991.374
2013-07-10,996.387
2013-07-11,1018.906
2013-07-12,1020.374
2013-07-15,1025.679
2013-07-16,1031.63
2013-07-17,1021.299
2013-07-18,1032.406
2013-07-19,1048.816
2013-07-22,1052.777
2013-07-23,1060.719
2013-07-24,1066.831
2013-07-25,1070.585
2013-07-26,1070.491
2013-07-29,1067.099
2013-07-30,1063.435
2013-07-31,1062.007
2013-08-01,1068.778
2013-08-02,1069.773
2013-08-05,1070.766
2013-08-06,1066.348
2013-08-07,1074.058
2013-08-08,1093.684
2013-08-09,1092.492
2013-08-12,1084.165
2013-08-13,1079.119
2013-08-14,1090.734
2013-08-15,1070.525
2013-08-16,1084.159
2013-08-19,1079.473
2013-08-20,1078.678
2013-08-21,1041.667
2013-08-22,1057.311
2013-08-23,1066.228
2013-08-26,1057.657
2013-08-27,1037.255
2013-08-28,1031.074
2013-08-29,1023.029
2013-08-30,1006.856
2013-09-02,1025.211
2013-09-03,1034.319
2013-09-04,1038.455
2013-09-05,1026.641
2013-09-06,1036.09
2013-09-09,1049.975
2013-09-10,1069.495
2013-09-11,1075.751
2013-09-12,1069.881
2013-09-13,1061.484
2013-09-16,1075.571
2013-09-17,1070.835
2013-09-18,1073.972
2013-09-19,1105.277
2013-09-20,1096.613
2013-09-23,1085.073
2013-09-24,1088.385
2013-09-25,1063.337
2013-09-26,1066.632
2013-09-27,1065.331
2013-09-30,1055.463
2013-10-01,1073.906
2013-10-02,1072.076
2013-10-03,1075.328
2013-10-04,1064.635
2013-10-07,1058.815
2013-10-08,1058.12
2013-10-09,1044.809
2013-10-10,1057.307
2013-10-11,1067.666
2013-10-14,1063.401
2013-10-15,1068.157
2013-10-16,1072.269
2013-10-17,1101.718
2013-10-18,1110.023
2013-10-21,1115.952
2013-10-22,1140.981
2013-10-23,1125.916
2013-10-24,1132.293
2013-10-25,1141.853
2013-10-28,1145.832
2013-10-29,1142.562
2013-10-30,1144.344
2013-10-31,1117.438
2013-11-01,1107.995
2013-11-04,1113.553
2013-11-05,1104.744
2013-11-06,1113.523
2013-11-07,1107.078
2013-11-08,1092.636
2013-11-11,1103.134
2013-11-12,1084.864
2013-11-13,1074.854
2013-11-14,1090.369
2013-11-15,1099.114
2013-11-18,1120.415
2013-11-19,1111.633
2013-11-20,1101.602
2013-11-21,1093.603
2013-11-22,1111.75
2013-11-25,1118.812
2013-11-26,1118.655
2013-11-27,1121.685
2013-11-28,1132.613
2013-11-29,1128.281
2013-12-02,1124.333
2013-12-03,1104.978
2013-12-04,1100.021
2013-12-05,1095.721
2013-12-06,1102.285
2013-12-09,1109.032
2013-12-10,1095.092
2013-12-11,1092.522
2013-12-12,1075.106
2013-12-13,1073.563
2013-12-16,1085.659
2013-12-17,1080.758
2013-12-18,1104.595
2013-12-19,1119.63
2013-12-20,1140.691
2013-12-23,1154.309
2013-12-24,1149.962
2013-12-25,1149.962
2013-12-26,1154.494
2013-12-27,1174.127
2013-12-30,1189.361
2013-12-31,1190.009
2014-01-01,1190.009
2014-01-02,1168.553
2014-01-03,1162.688
2014-01-06,1161.831
2014-01-07,1169.974
2014-01-08,1165.103
2014-01-09,1168.362
2014-01-10,1181.263
2014-01-13,1185.074
2014-01-14,1195.847
2014-01-15,1205.646
2014-01-16,1204.12
2014-01-17,1207.582
2014-01-20,1206.642
2014-01-21,1198.875
2014-01-22,1207.218
2014-01-23,1212.859
2014-01-24,1190.326
2014-01-27,1187.347
2014-01-28,1173.983
2014-01-29,1153.762
2014-01-30,1146.965
2014-01-31,1140.408
2014-02-03,1132.379
2014-02-04,1131.52
2014-02-05,1146.248
2014-02-06,1157.322
2014-02-07,1160.447
2014-02-10,1169.285
2014-02-11,1192.862
2014-02-12,1181.187
2014-02-13,1179.247
2014-02-14,1180.043
2014-02-17,1185.8
2014-02-18,1173.987
2014-02-19,1183.229
2014-02-20,1177.082
2014-02-21,1183.84
2014-02-24,1217.309
2014-02-25,1223.328
2014-02-26,1220.195
2014-02-27,1214.962
2014-02-28,1241.334
2014-03-03,1201.596
2014-03-04,1226.424
2014-03-05,1233.399
2014-03-06,1239.995
2014-03-07,1234.251
2014-03-10,1240.813
2014-03-11,1246.836
2014-03-12,1237.336
2014-03-13,1232.561
2014-03-14,1205.757
2014-03-17,1234.064
2014-03-18,1245.53
2014-03-19,1250.167
2014-03-20,1229.76
2014-03-21,1227.262
2014-03-24,1216.576
2014-03-25,1227.487
2014-03-26,1217.095
2014-03-27,1209.007
2014-03-28,1207.305
2014-03-31,1235.371
2014-04-01,1252.658
2014-04-02,1246.86
2014-04-03,1235.363
2014-04-04,1227.664
2014-04-07,1218.986
2014-04-08,1229.673
2014-04-09,1230.414
2014-04-10,1206.561
2014-04-11,1200.28
2014-04-14,1201.87
2014-04-15,1178.971
2014-04-16,1185.763
2014-04-17,1185.915
2014-04-18,1185.915
2014-04-21,1181.53
2014-04-22,1208.367
2014-04-23,1201.491
2014-04-24,1213.176
2014-04-25,1207.454
2014-04-28,1208.298
2014-04-29,1231.297
2014-04-30,1240.094
2014-05-01,1242.898
2014-05-02,1231.518
2014-05-05,1224.568
2014-05-06,1229.082
2014-05-07,1222.719
2014-05-08,1239.565
2014-05-09,1215.261
2014-05-12,1218.694
2014-05-13,1229.638
2014-05-14,1233.355
2014-05-15,1238.891
2014-05-16,1241.595
2014-05-19,1238.1
2014-05-20,1244.117
2014-05-21,1250.191
2014-05-22,1247.923
2014-05-23,1242.244
2014-05-26,1251.977
2014-05-27,1254.159
2014-05-28,1250.587
2014-05-29,1252.679
2014-05-30,1256.567
2014-06-02,1254.951
2014-06-03,1252.313
2014-06-04,1263.953
2014-06-05,1254.624
2014-06-06,1265.12
2014-06-09,1272.811
2014-06-10,1261.347
2014-06-11,1254.525
2014-06-12,1247.843
2014-06-13,1248.465
2014-06-16,1248.807
2014-06-17,1248.171
2014-06-18,1238.484
2014-06-19,1234.042
2014-06-20,1224.621
2014-06-23,1238.65
2014-06-24,1233.879
2014-06-25,1213.735
2014-06-26,1203.009
2014-06-27,1213.088
2014-06-30,1217.774
2014-07-01,1228.22
2014-07-02,1227.177
2014-07-03,1215.461
2014-07-04,1200.869
2014-07-07,1204.971
2014-07-08,1192.197
2014-07-09,1202.879
2014-07-10,1181.491
2014-07-11,1190.252
2014-07-14,1208.221
2014-07-15,1196.342
2014-07-16,1212.697
2014-07-17,1186.281
2014-07-18,1194.248
2014-07-21,1193.747
2014-07-22,1205.675
2014-07-23,1208.459
2014-07-24,1217.537
2014-07-25,1222.993
2014-07-28,1219.113
2014-07-29,1215.816
2014-07-30,1211.866
2014-07-31,1191.858
2014-08-01,1176.846
2014-08-04,1173.122
2014-08-05,1171.848
2014-08-06,1149.411
2014-08-07,1143.048
2014-08-08,1144.084
2014-08-11,1164.822
2014-08-12,1155.379
2014-08-13,1173.93
2014-08-14,1166.976
2014-08-15,1166.023
2014-08-18,1176.932
2014-08-19,1179.057
2014-08-20,1169.747
2014-08-21,1182.569
2014-08-22,1177.031
2014-08-25,1182.303
2014-08-26,1179.84
2014-08-27,1181.033
2014-08-28,1158.408
2014-08-29,1164.816
2014-09-01,1156.02
2014-09-02,1152.357
2014-09-03,1159.575
2014-09-04,1152.986
2014-09-05,1137.849
2014-09-08,1140.565
2014-09-09,1122.367
2014-09-10,1135.211
2014-09-11,1122.943
2014-09-12,1125.628
2014-09-15,1125.498
2014-09-16,1124.95
2014-09-17,1139.493
2014-09-18,1150.25
2014-09-19,1151.952
2014-09-22,1158.971
2014-09-23,1160.247
2014-09-24,1164.627
2014-09-25,1146.112
2014-09-26,1147.261
2014-09-29,1138.272
2014-09-30,1156.486
2014-10-01,1143.231
2014-10-02,1125.676
2014-10-03,1129.013
2014-10-06,1139.269
2014-10-07,1118.533
2014-10-08,1110.577
2014-10-09,1098.758
2014-10-10,1083.413
2014-10-13,1087.848
2014-10-14,1080.633
2014-10-15,1050.84
2014-10-16,1052.217
2014-10-17,1094.643
2014-10-20,1088.471
2014-10-21,1123.606
2014-10-22,1120.398
2014-10-23,1132.681
2014-10-24,1133.367
2014-10-27,1128.704
2014-10-28,1140.241
2014-10-29,1148.611
2014-10-30,1148.06
2014-10-31,1149.319
2014-11-03,1132.474
2014-11-04,1137.639
2014-11-05,1151.593
2014-11-06,1137.196
2014-11-07,1121.771
2014-11-10,1130.549
2014-11-11,1129.85
2014-11-12,1112.821
2014-11-13,1119.696
2014-11-14,1122.734
2014-11-17,1121.721
2014-11-18,1138.753
2014-11-19,1136.574
2014-11-20,1130.688
2014-11-21,1139.485
2014-11-24,1156.723
2014-11-25,1169.023
2014-11-26,1167.998
2014-11-27,1170.775
2014-11-28,1158.537
2014-12-01,1151.887
2014-12-02,1139.373
2014-12-03,1151.605
2014-12-04,1141.699
2014-12-05,1151.408
2014-12-08,1146.564
2014-12-09,1150.123
2014-12-10,1144.283
2014-12-11,1139.797
2014-12-12,1117.281
2014-12-15,1087.231
2014-12-16,1083.043
2014-12-17,1063.204
2014-12-18,1082.291
2014-12-19,1085.637
2014-12-22,1084.733
2014-12-23,1089.665
2014-12-24,1085.658
2014-12-25,1085.658
2014-12-26,1080.882
2014-12-29,1093.987
2014-12-30,1096.488
2014-12-31,1085.604
2015-01-01,1085.604
2015-01-02,1075.486
2015-01-05,1059.638
2015-01-06,1060.985
2015-01-07,1022.554
2015-01-08,1032.34
2015-01-09,1019.561
2015-01-12,1017.263
2015-01-13,1031.132
2015-01-14,1009.796
2015-01-15,1017.156
2015-01-16,1026.073
2015-01-19,1037.999
2015-01-20,1043.322
2015-01-21,1043.819
2015-01-22,1068.216
2015-01-23,1059.813
2015-01-26,1071.4
2015-01-27,1084.136
2015-01-28,1107.35
2015-01-29,1111.495
2015-01-30,1111.73
2015-02-02,1120.266
2015-02-03,1140.76
2015-02-04,1114.519
2015-02-05,1113.908
2015-02-06,1115.233
2015-02-09,1105.104
2015-02-10,1117.471
2015-02-11,1094.714
2015-02-12,1095.568
2015-02-13,1120.255
2015-02-16,1124.22
2015-02-17,1124.461
2015-02-18,1129.373
2015-02-19,1132.796
2015-02-20,1139.276
2015-02-23,1143.654
2015-02-24,1154.117
2015-02-25,1158.852
2015-02-26,1159.486
2015-02-27,1173.117
2015-03-02,1176.615
2015-03-03,1169.901
2015-03-04,1161.138
2015-03-05,1161.176
2015-03-06,1142.078
2015-03-09,1140.992
2015-03-10,1123.76
2015-03-11,1134.199
2015-03-12,1132.409
2015-03-13,1125.088
2015-03-16,1142.836
2015-03-17,1133.536
2015-03-18,1134.618
2015-03-19,1145.448
2015-03-20,1156.377
2015-03-23,1163.946
2015-03-24,1164.538
2015-03-25,1165.811
2015-03-26,1137.227
2015-03-27,1123.892
2015-03-30,1138.209
2015-03-31,1116.994
2015-04-01,1121.242
2015-04-02,1124.135
2015-04-03,1124.135
2015-04-06,1142.781
2015-04-07,1136.202
2015-04-08,1121.731
2015-04-09,1113.875
2015-04-10,1105.228
2015-04-13,1102.615
2015-04-14,1114.545
2015-04-15,1117.162
2015-04-16,1125.59
2015-04-17,1102.518
2015-04-20,1111.633
2015-04-21,1122.254
2015-04-22,1121.574
2015-04-23,1138.152
2015-04-24,1147.544
2015-04-27,1170.126
2015-04-28,1159.373
2015-04-29,1162.361
2015-04-30,1164.587
2015-05-01,1161.992
2015-05-04,1158.752
2015-05-05,1134.412
2015-05-06,1148.268
2015-05-07,1144.521
2015-05-08,1166.801
2015-05-11,1164.339
2015-05-12,1149.939
2015-05-13,1179.699
2015-05-14,1176.329
2015-05-15,1177.597
2015-05-18,1178.785
2015-05-19,1165.211
