Date,SWEDEN LARGE VALUE Large Cap
2005-11-10,520.095
2005-11-11,532.587
2005-11-14,531.026
2005-11-15,523.404
2005-11-16,522.993
2005-11-17,528.101
2005-11-18,528.657
2005-11-21,537.014
2005-11-22,531.519
2005-11-23,539.561
2005-11-24,536.935
2005-11-25,534.788
2005-11-28,540.534
2005-11-29,535.204
2005-11-30,529.274
2005-12-01,538.384
2005-12-02,544.295
2005-12-05,543.436
2005-12-06,551.46
2005-12-07,548.56
2005-12-08,556.159
2005-12-09,557.461
2005-12-12,561.824
2005-12-13,560.051
2005-12-14,561.886
2005-12-15,554.858
2005-12-16,561.915
2005-12-19,563.807
2005-12-20,562.445
2005-12-21,562.372
2005-12-22,564.841
2005-12-23,571.579
2005-12-26,571.579
2005-12-27,576.047
2005-12-28,579.16
2005-12-29,578.651
2005-12-30,571.432
2006-01-02,576.062
2006-01-03,589.818
2006-01-04,599.331
2006-01-05,600.526
2006-01-06,603.886
2006-01-09,601.119
2006-01-10,591.676
2006-01-11,599.515
2006-01-12,598.602
2006-01-13,595.455
2006-01-16,596.81
2006-01-17,591.684
2006-01-18,579.026
2006-01-19,575.487
2006-01-20,575.69
2006-01-23,588.811
2006-01-24,585.042
2006-01-25,588.092
2006-01-26,594.445
2006-01-27,593.175
2006-01-30,589.597
2006-01-31,593.413
2006-02-01,594.064
2006-02-02,591.789
2006-02-03,577.979
2006-02-06,579.982
2006-02-07,576.159
2006-02-08,589.217
2006-02-09,592.392
2006-02-10,582.966
2006-02-13,579.543
2006-02-14,578.143
2006-02-15,570.277
2006-02-16,569.202
2006-02-17,573.8
2006-02-20,579.046
2006-02-21,584.817
2006-02-22,593.963
2006-02-23,594.292
2006-02-24,598.169
2006-02-27,596.261
2006-02-28,586.327
2006-03-01,594.645
2006-03-02,588.741
2006-03-03,592.899
2006-03-06,595.365
2006-03-07,583.914
2006-03-08,578.879
2006-03-09,587.051
2006-03-10,594.339
2006-03-13,601.085
2006-03-14,604.577
2006-03-15,610.585
2006-03-16,619.327
2006-03-17,624.567
2006-03-20,625.926
2006-03-21,621.626
2006-03-22,618.431
2006-03-23,621.996
2006-03-24,630.303
2006-03-27,635.655
2006-03-28,635.371
2006-03-29,635.066
2006-03-30,643.831
2006-03-31,638.202
2006-04-03,653.415
2006-04-04,660.2
2006-04-05,668.769
2006-04-06,668.39
2006-04-07,655.856
2006-04-10,655.847
2006-04-11,650.921
2006-04-12,649.799
2006-04-13,649.755
2006-04-14,649.755
2006-04-17,661.385
2006-04-18,657.161
2006-04-19,673.785
2006-04-20,674.372
2006-04-21,680.925
2006-04-24,674.477
2006-04-25,681.203
2006-04-26,687.779
2006-04-27,688.605
2006-04-28,684.682
2006-05-01,687.339
2006-05-02,691.752
2006-05-03,680.502
2006-05-04,690.008
2006-05-05,701.333
2006-05-08,699.856
2006-05-09,704.805
2006-05-10,710.152
2006-05-11,704.441
2006-05-12,688.962
2006-05-15,677.73
2006-05-16,679.621
2006-05-17,648.532
2006-05-18,644.586
2006-05-19,647.629
2006-05-22,620.678
2006-05-23,657.024
2006-05-24,637.713
2006-05-25,638.562
2006-05-26,662.391
2006-05-29,661.312
2006-05-30,647.613
2006-05-31,653.82
2006-06-01,665.679
2006-06-02,664.856
2006-06-05,666.392
2006-06-06,658.584
2006-06-07,642.567
2006-06-08,606.951
2006-06-09,624.803
2006-06-12,608.148
2006-06-13,584.026
2006-06-14,597.68
2006-06-15,610.262
2006-06-16,601.194
2006-06-19,605.084
2006-06-20,605.891
2006-06-21,611.088
2006-06-22,609.618
2006-06-23,607.376
2006-06-26,613.256
2006-06-27,603.981
2006-06-28,599.605
2006-06-29,619.746
2006-06-30,642.262
2006-07-03,647.121
2006-07-04,656.256
2006-07-05,644.049
2006-07-06,650.825
2006-07-07,649.248
2006-07-10,645.595
2006-07-11,643.205
2006-07-12,640.318
2006-07-13,629.579
2006-07-14,619.427
2006-07-17,609.508
2006-07-18,597.221
2006-07-19,624.734
2006-07-20,634.027
2006-07-21,626.834
2006-07-24,634.46
2006-07-25,631.977
2006-07-26,641.853
2006-07-27,659.551
2006-07-28,659.462
2006-07-31,658.419
2006-08-01,648.444
2006-08-02,660.813
2006-08-03,660.426
2006-08-04,670.66
2006-08-07,661.504
2006-08-08,661.151
2006-08-09,669.493
2006-08-10,658.589
2006-08-11,662.534
2006-08-14,663.402
2006-08-15,675.031
2006-08-16,683.154
2006-08-17,693.093
2006-08-18,689.714
2006-08-21,696.649
2006-08-22,694.527
2006-08-23,686.035
2006-08-24,682.184
2006-08-25,678.239
2006-08-28,682.737
2006-08-29,685.813
2006-08-30,691.781
2006-08-31,691.527
2006-09-01,687.213
2006-09-04,704.688
2006-09-05,698.664
2006-09-06,694.357
2006-09-07,682.285
2006-09-08,692.386
2006-09-11,690.617
2006-09-12,702.037
2006-09-13,707.9
2006-09-14,721.868
2006-09-15,709.141
2006-09-18,723.006
2006-09-19,721.627
2006-09-20,728.274
2006-09-21,731.011
2006-09-22,721.508
2006-09-25,709.261
2006-09-26,708.834
2006-09-27,722.019
2006-09-28,722.076
2006-09-29,719.074
2006-10-02,720.595
2006-10-03,712.289
2006-10-04,720.153
2006-10-05,734.954
2006-10-06,729.722
2006-10-09,730.889
2006-10-10,737.211
2006-10-11,740.153
2006-10-12,750.144
2006-10-13,743.981
2006-10-16,748.159
2006-10-17,735.639
2006-10-18,746.728
2006-10-19,747.242
2006-10-20,751.576
2006-10-23,752.348
2006-10-24,747.953
2006-10-25,743.482
2006-10-26,752.764
2006-10-27,756.481
2006-10-30,750.794
2006-10-31,756.841
2006-11-01,764.824
2006-11-02,756.02
2006-11-03,754.556
2006-11-06,769.461
2006-11-07,781.507
2006-11-08,782.171
2006-11-09,787.095
2006-11-10,788.177
2006-11-13,791.006
2006-11-14,791.18
2006-11-15,796.093
2006-11-16,793.434
2006-11-17,787.348
2006-11-20,784.985
2006-11-21,788.005
2006-11-22,794.953
2006-11-23,795.981
2006-11-24,792.339
2006-11-27,771.968
2006-11-28,775.244
2006-11-29,791.493
2006-11-30,788.133
2006-12-01,793.274
2006-12-04,803.318
2006-12-05,813.5
2006-12-06,812.045
2006-12-07,818.832
2006-12-08,816.421
2006-12-11,819.072
2006-12-12,848.128
2006-12-13,839.829
2006-12-14,837.986
2006-12-15,840.887
2006-12-18,838.824
2006-12-19,839.309
2006-12-20,847.457
2006-12-21,854.663
2006-12-22,854.033
2006-12-25,854.033
2006-12-26,850.272
2006-12-27,854.983
2006-12-28,855.694
2006-12-29,854.704
2007-01-01,854.704
2007-01-02,874.301
2007-01-03,862.95
2007-01-04,842.024
2007-01-05,836.407
2007-01-08,833.905
2007-01-09,833.885
2007-01-10,815.24
2007-01-11,838.652
2007-01-12,845.526
2007-01-15,855.64
2007-01-16,856.618
2007-01-17,860.238
2007-01-18,860.669
2007-01-19,871.326
2007-01-22,872.74
2007-01-23,872.491
2007-01-24,868.561
2007-01-25,873.718
2007-01-26,859.158
2007-01-29,868.35
2007-01-30,877.405
2007-01-31,873.543
2007-02-01,883.277
2007-02-02,880.919
2007-02-05,872.9
2007-02-06,882.9
2007-02-07,890.264
2007-02-08,888.762
2007-02-09,898.658
2007-02-12,882.111
2007-02-13,883.089
2007-02-14,908.752
2007-02-15,904.989
2007-02-16,902.633
2007-02-19,908.083
2007-02-20,897.868
2007-02-21,893.073
2007-02-22,887.13
2007-02-23,899.46
2007-02-26,912.819
2007-02-27,884.951
2007-02-28,855.216
2007-03-01,848.383
2007-03-02,860.016
2007-03-05,841.622
2007-03-06,846.37
2007-03-07,865.517
2007-03-08,875.236
2007-03-09,875.826
2007-03-12,880.168
2007-03-13,869.55
2007-03-14,837.905
2007-03-15,867.267
2007-03-16,869.719
2007-03-19,884.916
2007-03-20,889.172
2007-03-21,897.189
2007-03-22,912.947
2007-03-23,907.916
2007-03-26,896.397
2007-03-27,900.016
2007-03-28,892.35
2007-03-29,903.761
2007-03-30,900.692
2007-04-02,912.179
2007-04-03,926.611
2007-04-04,924.986
2007-04-05,940.498
2007-04-06,940.498
2007-04-09,934.24
2007-04-10,951.432
2007-04-11,947.524
2007-04-12,961.311
2007-04-13,966.345
2007-04-16,992.5
2007-04-17,1002.175
2007-04-18,993.623
2007-04-19,988.421
2007-04-20,1010.53
2007-04-23,1001.881
2007-04-24,996.081
2007-04-25,1015.103
2007-04-26,1029.124
2007-04-27,1029.546
2007-04-30,1035.092
2007-05-01,1034.167
2007-05-02,1028.661
2007-05-03,1012.144
2007-05-04,1015.235
2007-05-07,1026.353
2007-05-08,983.159
2007-05-09,980.2
2007-05-10,959.956
2007-05-11,989.053
2007-05-14,1003.501
2007-05-15,1017.055
2007-05-16,1013.006
2007-05-17,1003.23
2007-05-18,1010.304
2007-05-21,1001.84
2007-05-22,998.675
2007-05-23,1017.896
2007-05-24,1009.852
2007-05-25,1002.592
2007-05-28,1011.091
2007-05-29,1001.349
2007-05-30,984.749
2007-05-31,1000.0
2007-06-01,1009.022
2007-06-04,1002.811
2007-06-05,1005.615
2007-06-06,1001.344
2007-06-07,964.337
2007-06-08,955.917
2007-06-11,959.964
2007-06-12,934.766
2007-06-13,938.737
2007-06-14,951.725
2007-06-15,965.712
2007-06-18,970.044
2007-06-19,962.389
2007-06-20,984.575
2007-06-21,963.595
2007-06-22,968.244
2007-06-25,969.447
2007-06-26,953.632
2007-06-27,948.705
2007-06-28,969.015
2007-06-29,966.689
2007-07-02,973.786
2007-07-03,988.269
2007-07-04,999.83
2007-07-05,990.721
2007-07-06,994.648
2007-07-09,1001.268
2007-07-10,1001.043
2007-07-11,1005.344
2007-07-12,1022.593
2007-07-13,1031.055
2007-07-16,1040.391
2007-07-17,1032.038
2007-07-18,1039.164
2007-07-19,1042.322
2007-07-20,1034.76
2007-07-23,1042.351
2007-07-24,1035.454
2007-07-25,1008.663
2007-07-26,974.902
2007-07-27,973.428
2007-07-30,981.484
2007-07-31,997.359
2007-08-01,970.974
2007-08-02,986.091
2007-08-03,974.439
2007-08-06,960.629
2007-08-07,980.361
2007-08-08,1013.196
2007-08-09,978.326
2007-08-10,938.744
2007-08-13,958.145
2007-08-14,939.509
2007-08-15,917.274
2007-08-16,885.307
2007-08-17,928.502
2007-08-20,925.217
2007-08-21,910.396
2007-08-22,923.489
2007-08-23,937.988
2007-08-24,946.127
2007-08-27,941.631
2007-08-28,913.152
2007-08-29,924.119
2007-08-30,923.923
2007-08-31,923.496
2007-09-03,939.463
2007-09-04,940.417
2007-09-05,924.676
2007-09-06,927.149
2007-09-07,904.179
2007-09-10,901.017
2007-09-11,921.287
2007-09-12,934.66
2007-09-13,940.422
2007-09-14,918.219
2007-09-17,902.909
2007-09-18,917.905
2007-09-19,965.712
2007-09-20,964.474
2007-09-21,968.339
2007-09-24,958.008
2007-09-25,939.202
2007-09-26,946.673
2007-09-27,988.66
2007-09-28,1001.159
2007-10-01,1011.588
2007-10-02,1009.558
2007-10-03,1013.1
2007-10-04,1016.598
2007-10-05,1023.962
2007-10-08,1010.693
2007-10-09,1023.24
2007-10-10,1024.7
2007-10-11,1036.033
2007-10-12,1023.674
2007-10-15,1011.775
2007-10-16,995.494
2007-10-17,998.085
2007-10-18,992.677
2007-10-19,977.86
2007-10-22,950.998
2007-10-23,979.879
2007-10-24,953.682
2007-10-25,968.916
2007-10-26,971.783
2007-10-29,979.667
2007-10-30,988.188
2007-10-31,1004.4
2007-11-01,979.76
2007-11-02,964.806
2007-11-05,955.936
2007-11-06,961.106
2007-11-07,952.764
2007-11-08,949.946
2007-11-09,929.734
2007-11-12,935.236
2007-11-13,948.956
2007-11-14,950.951
2007-11-15,928.536
2007-11-16,922.231
2007-11-19,903.958
2007-11-20,926.305
2007-11-21,911.997
2007-11-22,913.115
2007-11-23,913.079
2007-11-26,922.158
2007-11-27,921.662
2007-11-28,953.068
2007-11-29,949.945
2007-11-30,957.092
2007-12-03,950.412
2007-12-04,943.003
2007-12-05,949.313
2007-12-06,949.828
2007-12-07,961.668
2007-12-10,970.984
2007-12-11,963.401
2007-12-12,962.44
2007-12-13,936.09
2007-12-14,923.215
2007-12-17,900.01
2007-12-18,900.335
2007-12-19,898.547
2007-12-20,891.064
2007-12-21,907.973
2007-12-24,907.015
2007-12-25,907.015
2007-12-26,917.51
2007-12-27,914.611
2007-12-28,935.412
2007-12-31,930.354
2008-01-01,930.354
2008-01-02,922.247
2008-01-03,924.103
2008-01-04,907.96
2008-01-07,907.963
2008-01-08,912.615
2008-01-09,896.969
2008-01-10,891.885
2008-01-11,884.532
2008-01-14,897.381
2008-01-15,864.776
2008-01-16,837.09
2008-01-17,832.614
2008-01-18,818.489
2008-01-21,768.505
2008-01-22,803.471
2008-01-23,766.549
2008-01-24,813.835
2008-01-25,810.022
2008-01-28,798.831
2008-01-29,809.79
2008-01-30,816.03
2008-01-31,801.5
2008-02-01,823.497
2008-02-04,832.082
2008-02-05,796.168
2008-02-06,797.952
2008-02-07,779.755
2008-02-08,771.19
2008-02-11,757.049
2008-02-12,795.002
2008-02-13,800.596
2008-02-14,807.883
2008-02-15,801.632
2008-02-18,818.864
2008-02-19,834.32
2008-02-20,814.183
2008-02-21,826.611
2008-02-22,814.326
2008-02-25,833.859
2008-02-26,854.169
2008-02-27,859.682
2008-02-28,849.267
2008-02-29,847.769
2008-03-03,848.143
2008-03-04,829.167
2008-03-05,846.226
2008-03-06,835.848
2008-03-07,821.262
2008-03-10,817.132
2008-03-11,834.099
2008-03-12,859.253
2008-03-13,851.074
2008-03-14,831.18
2008-03-17,807.065
2008-03-18,845.267
2008-03-19,840.081
2008-03-20,811.441
2008-03-21,811.441
2008-03-24,809.801
2008-03-25,866.437
2008-03-26,868.76
2008-03-27,892.52
2008-03-28,891.058
2008-03-31,887.555
2008-04-01,908.574
2008-04-02,934.999
2008-04-03,926.794
2008-04-04,928.154
2008-04-07,945.226
2008-04-08,936.913
2008-04-09,935.938
2008-04-10,931.028
2008-04-11,922.017
2008-04-14,911.848
2008-04-15,914.587
2008-04-16,956.735
2008-04-17,941.812
2008-04-18,953.297
2008-04-21,956.331
2008-04-22,950.247
2008-04-23,953.949
2008-04-24,930.464
2008-04-25,950.613
2008-04-28,953.511
2008-04-29,942.603
2008-04-30,936.623
2008-05-01,927.984
2008-05-02,953.288
2008-05-05,958.91
2008-05-06,964.887
2008-05-07,964.358
2008-05-08,957.938
2008-05-09,948.481
2008-05-12,962.475
2008-05-13,957.326
2008-05-14,945.126
2008-05-15,937.739
2008-05-16,944.479
2008-05-19,957.116
2008-05-20,944.467
2008-05-21,939.809
2008-05-22,948.721
2008-05-23,935.18
2008-05-26,937.149
2008-05-27,930.469
2008-05-28,924.889
2008-05-29,922.432
2008-05-30,928.0
2008-06-02,911.187
2008-06-03,911.612
2008-06-04,893.588
2008-06-05,900.369
2008-06-06,911.888
2008-06-09,879.076
2008-06-10,860.737
2008-06-11,853.229
2008-06-12,852.457
2008-06-13,852.466
2008-06-16,860.285
2008-06-17,869.713
2008-06-18,846.196
2008-06-19,826.999
2008-06-20,833.249
2008-06-23,803.149
2008-06-24,798.796
2008-06-25,809.752
2008-06-26,793.4
2008-06-27,766.184
2008-06-30,759.513
2008-07-01,754.377
2008-07-02,775.06
2008-07-03,769.573
2008-07-04,757.546
2008-07-07,764.258
2008-07-08,749.619
2008-07-09,767.585
2008-07-10,763.61
2008-07-11,746.469
2008-07-14,753.047
2008-07-15,743.117
2008-07-16,745.754
2008-07-17,793.852
2008-07-18,823.118
2008-07-21,833.169
2008-07-22,787.76
2008-07-23,797.098
2008-07-24,781.891
2008-07-25,786.134
2008-07-28,775.534
2008-07-29,765.772
2008-07-30,773.93
2008-07-31,777.154
2008-08-01,769.237
2008-08-04,770.223
2008-08-05,802.539
2008-08-06,813.87
2008-08-07,796.5
2008-08-08,787.658
2008-08-11,806.167
2008-08-12,797.432
2008-08-13,774.949
2008-08-14,773.244
2008-08-15,756.145
2008-08-18,759.294
2008-08-19,720.071
2008-08-20,725.009
2008-08-21,731.529
2008-08-22,753.118
2008-08-25,742.76
2008-08-26,742.936
2008-08-27,747.355
2008-08-28,756.463
2008-08-29,749.88
2008-09-01,744.243
2008-09-02,758.775
2008-09-03,750.122
2008-09-04,720.116
2008-09-05,692.451
2008-09-08,722.262
2008-09-09,716.647
2008-09-10,707.082
2008-09-11,686.807
2008-09-12,723.117
2008-09-15,693.508
2008-09-16,667.76
2008-09-17,645.523
2008-09-18,655.169
2008-09-19,722.202
2008-09-22,718.067
2008-09-23,700.773
2008-09-24,697.185
2008-09-25,713.469
2008-09-26,701.82
2008-09-29,651.072
2008-09-30,624.914
2008-10-01,632.272
2008-10-02,619.89
2008-10-03,635.123
2008-10-06,570.179
2008-10-07,561.555
2008-10-08,518.012
2008-10-09,508.17
2008-10-10,476.711
2008-10-13,512.64
2008-10-14,524.875
2008-10-15,486.464
2008-10-16,465.398
2008-10-17,474.051
2008-10-20,508.274
2008-10-21,496.248
2008-10-22,465.234
2008-10-23,468.8
2008-10-24,433.815
2008-10-27,404.086
2008-10-28,406.951
2008-10-29,448.025
2008-10-30,467.194
2008-10-31,453.776
2008-11-03,475.285
2008-11-04,522.87
2008-11-05,518.069
2008-11-06,472.51
2008-11-07,489.604
2008-11-10,493.294
2008-11-11,448.51
2008-11-12,436.857
2008-11-13,450.997
2008-11-14,455.668
2008-11-17,447.852
2008-11-18,440.135
2008-11-19,416.82
2008-11-20,401.596
2008-11-21,376.73
2008-11-24,432.289
2008-11-25,444.969
2008-11-26,435.644
2008-11-27,450.718
2008-11-28,439.729
2008-12-01,401.776
2008-12-02,433.389
2008-12-03,438.836
2008-12-04,431.705
2008-12-05,403.824
2008-12-08,467.98
2008-12-09,473.73
2008-12-10,477.898
2008-12-11,471.687
2008-12-12,454.891
2008-12-15,448.778
2008-12-16,455.104
2008-12-17,481.229
2008-12-18,497.381
2008-12-19,472.868
2008-12-22,460.268
2008-12-23,453.642
2008-12-24,449.838
2008-12-25,449.838
2008-12-26,451.882
2008-12-29,465.726
2008-12-30,471.735
2008-12-31,461.916
2009-01-01,461.916
2009-01-02,493.281
2009-01-05,487.621
2009-01-06,486.878
2009-01-07,503.529
2009-01-08,492.901
2009-01-09,476.522
2009-01-12,453.801
2009-01-13,434.181
2009-01-14,398.276
2009-01-15,395.192
2009-01-16,410.628
2009-01-19,399.144
2009-01-20,372.186
2009-01-21,395.24
2009-01-22,393.223
2009-01-23,385.808
2009-01-26,421.361
2009-01-27,414.53
2009-01-28,431.575
2009-01-29,411.19
2009-01-30,397.351
2009-02-02,381.447
2009-02-03,398.141
2009-02-04,417.405
2009-02-05,413.384
2009-02-06,443.555
2009-02-09,474.722
2009-02-10,457.871
2009-02-11,440.504
2009-02-12,438.398
2009-02-13,451.444
2009-02-16,445.065
2009-02-17,404.851
2009-02-18,410.503
2009-02-19,421.42
2009-02-20,395.999
2009-02-23,385.72
2009-02-24,378.576
2009-02-25,377.465
2009-02-26,399.2
2009-02-27,396.235
2009-03-02,371.932
2009-03-03,361.664
2009-03-04,381.12
2009-03-05,363.395
2009-03-06,364.766
2009-03-09,375.327
2009-03-10,407.713
2009-03-11,428.697
2009-03-12,437.019
2009-03-13,434.575
2009-03-16,456.503
2009-03-17,444.134
2009-03-18,450.051
2009-03-19,490.125
2009-03-20,455.555
2009-03-23,463.987
2009-03-24,446.305
2009-03-25,456.57
2009-03-26,464.819
2009-03-27,449.899
2009-03-30,420.492
2009-03-31,439.551
2009-04-01,467.905
2009-04-02,506.081
2009-04-03,504.637
2009-04-06,507.994
2009-04-07,494.937
2009-04-08,488.916
2009-04-09,498.278
2009-04-10,498.278
2009-04-13,502.685
2009-04-14,532.029
2009-04-15,508.503
2009-04-16,518.515
2009-04-17,533.297
2009-04-20,489.256
2009-04-21,504.71
2009-04-22,528.458
2009-04-23,541.387
2009-04-24,558.378
2009-04-27,554.551
2009-04-28,528.757
2009-04-29,558.245
2009-04-30,548.832
2009-05-01,548.506
2009-05-04,560.927
2009-05-05,564.849
2009-05-06,576.898
2009-05-07,579.665
2009-05-08,588.585
2009-05-11,569.029
2009-05-12,554.818
2009-05-13,534.47
2009-05-14,543.198
2009-05-15,556.991
2009-05-18,565.142
2009-05-19,582.514
2009-05-20,588.185
2009-05-21,582.743
2009-05-22,581.616
2009-05-25,582.0
2009-05-26,578.111
2009-05-27,571.478
2009-05-28,566.832
2009-05-29,583.871
2009-06-01,609.28
2009-06-02,594.129
2009-06-03,559.257
2009-06-04,564.995
2009-06-05,557.177
2009-06-08,558.604
2009-06-09,560.063
2009-06-10,581.859
2009-06-11,599.151
2009-06-12,589.71
2009-06-15,567.44
2009-06-16,572.559
2009-06-17,556.989
2009-06-18,566.279
2009-06-19,564.06
2009-06-22,537.808
2009-06-23,537.164
2009-06-24,570.246
2009-06-25,553.954
2009-06-26,571.628
2009-06-29,589.69
2009-06-30,585.482
2009-07-01,614.98
2009-07-02,581.953
2009-07-03,581.81
2009-07-06,569.655
2009-07-07,568.264
2009-07-08,558.291
2009-07-09,562.364
2009-07-10,561.409
2009-07-13,568.144
2009-07-14,572.068
2009-07-15,607.82
2009-07-16,601.242
2009-07-17,611.067
2009-07-20,621.118
2009-07-21,633.456
2009-07-22,630.994
2009-07-23,663.629
2009-07-24,669.842
2009-07-27,658.52
2009-07-28,655.473
2009-07-29,658.817
2009-07-30,683.488
2009-07-31,696.157
2009-08-03,727.826
2009-08-04,700.962
2009-08-05,694.856
2009-08-06,692.473
2009-08-07,704.262
2009-08-10,686.924
2009-08-11,658.429
2009-08-12,685.754
2009-08-13,695.019
2009-08-14,684.396
2009-08-17,657.312
2009-08-18,677.522
2009-08-19,678.185
2009-08-20,700.662
2009-08-21,737.419
2009-08-24,745.59
2009-08-25,738.627
2009-08-26,728.241
2009-08-27,730.467
2009-08-28,756.854
2009-08-31,738.162
2009-09-01,716.513
2009-09-02,692.031
2009-09-03,703.085
2009-09-04,712.472
2009-09-07,731.951
2009-09-08,740.805
2009-09-09,757.639
2009-09-10,743.738
2009-09-11,743.822
2009-09-14,737.447
2009-09-15,737.998
2009-09-16,747.157
2009-09-17,756.966
2009-09-18,756.792
2009-09-21,737.451
2009-09-22,761.271
2009-09-23,763.725
2009-09-24,740.246
2009-09-25,730.252
2009-09-28,742.289
2009-09-29,724.184
2009-09-30,724.449
2009-10-01,706.374
2009-10-02,696.914
2009-10-05,705.877
2009-10-06,734.96
2009-10-07,713.539
2009-10-08,724.268
2009-10-09,731.187
2009-10-12,737.323
2009-10-13,727.204
2009-10-14,756.342
2009-10-15,756.865
2009-10-16,750.111
2009-10-19,762.206
2009-10-20,776.997
2009-10-21,791.684
2009-10-22,777.07
2009-10-23,785.005
2009-10-26,765.336
2009-10-27,767.717
2009-10-28,769.504
2009-10-29,781.607
2009-10-30,776.087
2009-11-02,767.12
2009-11-03,735.603
2009-11-04,751.912
2009-11-05,760.353
2009-11-06,759.639
2009-11-09,794.502
2009-11-10,792.115
2009-11-11,804.237
2009-11-12,802.068
2009-11-13,796.115
2009-11-16,815.828
2009-11-17,795.767
2009-11-18,804.983
2009-11-19,784.971
2009-11-20,780.8
2009-11-23,816.971
2009-11-24,801.033
2009-11-25,807.907
2009-11-26,761.678
2009-11-27,781.844
2009-11-30,758.38
2009-12-01,780.737
2009-12-02,790.639
2009-12-03,795.452
2009-12-04,792.641
2009-12-07,780.221
2009-12-08,759.615
2009-12-09,757.189
2009-12-10,761.97
2009-12-11,753.422
2009-12-14,765.472
2009-12-15,752.561
2009-12-16,764.815
2009-12-17,736.255
2009-12-18,730.57
2009-12-21,740.661
2009-12-22,745.447
2009-12-23,753.156
2009-12-24,750.522
2009-12-25,750.522
2009-12-28,762.335
2009-12-29,766.398
2009-12-30,750.437
2009-12-31,754.252
2010-01-01,754.252
2010-01-04,772.65
2010-01-05,772.913
2010-01-06,771.639
2010-01-07,761.28
2010-01-08,763.302
2010-01-11,773.744
2010-01-12,772.158
2010-01-13,773.337
2010-01-14,776.228
2010-01-15,763.048
2010-01-18,766.068
2010-01-19,756.962
2010-01-20,731.854
2010-01-21,727.553
2010-01-22,727.297
2010-01-25,720.772
2010-01-26,707.646
2010-01-27,712.598
2010-01-28,698.807
2010-01-29,715.331
2010-02-01,730.935
2010-02-02,736.008
2010-02-03,734.599
2010-02-04,706.198
2010-02-05,688.485
2010-02-08,697.545
2010-02-09,709.418
2010-02-10,705.646
2010-02-11,711.864
2010-02-12,710.122
2010-02-15,708.888
2010-02-16,718.05
2010-02-17,726.116
2010-02-18,725.96
2010-02-19,719.552
2010-02-22,730.408
2010-02-23,719.218
2010-02-24,728.985
2010-02-25,724.78
2010-02-26,739.143
2010-03-01,740.73
2010-03-02,745.439
2010-03-03,762.997
2010-03-04,765.019
2010-03-05,780.371
2010-03-08,785.408
2010-03-09,772.571
2010-03-10,786.587
2010-03-11,786.979
2010-03-12,799.133
2010-03-15,787.263
2010-03-16,800.567
2010-03-17,799.844
2010-03-18,783.698
2010-03-19,780.997
2010-03-22,773.127
2010-03-23,782.668
2010-03-24,769.079
2010-03-25,777.221
2010-03-26,772.906
2010-03-29,773.594
2010-03-30,770.363
2010-03-31,776.658
2010-04-01,793.51
2010-04-02,793.51
2010-04-05,795.089
2010-04-06,787.717
2010-04-07,784.904
2010-04-08,776.736
2010-04-09,785.204
2010-04-12,796.671
2010-04-13,792.104
2010-04-14,807.731
2010-04-15,808.024
2010-04-16,790.281
2010-04-19,787.867
2010-04-20,799.778
2010-04-21,784.41
2010-04-22,775.944
2010-04-23,806.013
2010-04-26,800.904
2010-04-27,775.191
2010-04-28,781.152
2010-04-29,792.76
2010-04-30,795.411
2010-05-03,790.322
2010-05-04,756.032
2010-05-05,722.283
2010-05-06,689.542
2010-05-07,658.003
2010-05-10,725.218
2010-05-11,704.387
2010-05-12,724.922
2010-05-13,718.353
2010-05-14,687.268
2010-05-17,692.198
2010-05-18,702.905
2010-05-19,672.233
2010-05-20,651.94
2010-05-21,667.655
2010-05-24,666.609
2010-05-25,637.227
2010-05-26,662.213
2010-05-27,675.928
2010-05-28,681.989
2010-05-31,685.03
2010-06-01,690.362
2010-06-02,687.686
2010-06-03,702.576
2010-06-04,676.309
2010-06-07,658.691
2010-06-08,659.222
2010-06-09,688.093
2010-06-10,709.983
2010-06-11,702.065
2010-06-14,725.165
2010-06-15,742.11
2010-06-16,740.804
2010-06-17,749.712
2010-06-18,764.583
2010-06-21,765.618
2010-06-22,753.566
2010-06-23,744.104
2010-06-24,723.695
2010-06-25,724.328
2010-06-28,738.708
2010-06-29,709.247
2010-06-30,722.685
2010-07-01,709.717
2010-07-02,721.262
2010-07-05,713.468
2010-07-06,740.758
2010-07-07,750.613
2010-07-08,747.838
2010-07-09,762.48
2010-07-12,761.571
2010-07-13,796.983
2010-07-14,803.787
2010-07-15,806.448
2010-07-16,789.711
2010-07-19,792.795
2010-07-20,777.854
2010-07-21,782.696
2010-07-22,808.618
2010-07-23,779.898
2010-07-26,785.316
2010-07-27,794.971
2010-07-28,783.567
2010-07-29,794.068
2010-07-30,792.72
2010-08-02,832.64
2010-08-03,827.428
2010-08-04,817.597
2010-08-05,819.679
2010-08-06,815.631
2010-08-09,824.374
2010-08-10,802.862
2010-08-11,762.796
2010-08-12,756.064
2010-08-13,756.61
2010-08-16,765.921
2010-08-17,779.053
2010-08-18,775.99
2010-08-19,762.652
2010-08-20,737.551
2010-08-23,740.011
2010-08-24,720.846
2010-08-25,709.726
2010-08-26,725.984
2010-08-27,733.795
2010-08-30,722.784
2010-08-31,724.546
2010-09-01,765.249
2010-09-02,760.95
2010-09-03,762.728
2010-09-06,768.442
2010-09-07,753.449
2010-09-08,772.546
2010-09-09,783.267
2010-09-10,784.775
2010-09-13,805.247
2010-09-14,813.115
2010-09-15,810.415
