Date,IRELAND VALUE Standard (Large+Mid Cap)
2011-04-05,52.025
2011-04-06,53.143
2011-04-07,52.6
2011-04-08,53.003
2011-04-11,51.609
2011-04-12,50.899
2011-04-13,52.392
2011-04-14,51.779
2011-04-15,51.304
2011-04-18,48.569
2011-04-19,49.014
2011-04-20,50.489
2011-04-21,52.47
2011-04-22,52.47
2011-04-25,52.432
2011-04-26,52.979
2011-04-27,53.01
2011-04-28,54.061
2011-04-29,54.815
2011-05-02,55.02
2011-05-03,54.191
2011-05-04,53.025
2011-05-05,51.107
2011-05-06,52.557
2011-05-09,51.21
2011-05-10,52.212
2011-05-11,51.767
2011-05-12,50.354
2011-05-13,50.086
2011-05-16,49.515
2011-05-17,48.79
2011-05-18,48.528
2011-05-19,49.066
2011-05-20,47.847
2011-05-23,46.163
2011-05-24,46.76
2011-05-25,45.955
2011-05-26,45.539
2011-05-27,46.712
2011-05-30,46.129
2011-05-31,46.844
2011-06-01,46.228
2011-06-02,45.591
2011-06-03,45.41
2011-06-06,45.524
2011-06-07,45.693
2011-06-08,44.656
2011-06-09,45.412
2011-06-10,43.527
2011-06-13,44.166
2011-06-14,45.337
2011-06-15,43.598
2011-06-16,43.645
2011-06-17,44.387
2011-06-20,44.062
2011-06-21,45.534
2011-06-22,45.153
2011-06-23,42.797
2011-06-24,42.939
2011-06-27,43.599
2011-06-28,44.188
2011-06-29,45.963
2011-06-30,47.664
2011-07-01,48.266
2011-07-04,47.599
2011-07-05,46.741
2011-07-06,45.414
2011-07-07,46.086
2011-07-08,43.744
2011-07-11,41.866
2011-07-12,41.341
2011-07-13,42.684
2011-07-14,42.057
2011-07-15,41.657
2011-07-18,41.066
2011-07-19,42.619
2011-07-20,43.325
2011-07-21,44.146
2011-07-22,44.706
2011-07-25,44.168
2011-07-26,43.583
2011-07-27,42.579
2011-07-28,41.993
2011-07-29,42.385
2011-08-01,39.348
2011-08-02,38.737
2011-08-03,38.662
2011-08-04,36.985
2011-08-05,37.325
2011-08-08,36.412
2011-08-09,38.164
2011-08-10,34.961
2011-08-11,36.081
2011-08-12,37.017
2011-08-15,37.818
2011-08-16,38.113
2011-08-17,38.586
2011-08-18,35.292
2011-08-19,34.488
2011-08-22,34.956
2011-08-23,34.546
2011-08-24,36.28
2011-08-25,36.105
2011-08-26,35.778
2011-08-29,37.312
2011-08-30,37.131
2011-08-31,39.15
2011-09-01,39.263
2011-09-02,36.583
2011-09-05,34.328
2011-09-06,34.722
2011-09-07,36.569
2011-09-08,36.409
2011-09-09,33.176
2011-09-12,31.26
2011-09-13,31.686
2011-09-14,33.361
2011-09-15,34.962
2011-09-16,35.22
2011-09-19,33.948
2011-09-20,35.197
2011-09-21,33.439
2011-09-22,30.972
2011-09-23,31.554
2011-09-26,32.416
2011-09-27,34.748
2011-09-28,34.29
2011-09-29,35.007
2011-09-30,34.178
2011-10-03,34.554
2011-10-04,32.88
2011-10-05,34.792
2011-10-06,37.369
2011-10-07,37.631
2011-10-10,39.414
2011-10-11,37.707
2011-10-12,39.474
2011-10-13,38.346
2011-10-14,39.126
2011-10-17,38.209
2011-10-18,38.765
2011-10-19,40.578
2011-10-20,40.258
2011-10-21,40.738
2011-10-24,42.991
2011-10-25,41.52
2011-10-26,41.493
2011-10-27,43.699
2011-10-28,42.825
2011-10-31,39.925
2011-11-01,36.095
2011-11-02,36.832
2011-11-03,38.782
2011-11-04,38.481
2011-11-07,37.661
2011-11-08,39.31
2011-11-09,37.743
2011-11-10,38.787
2011-11-11,40.697
2011-11-14,40.261
2011-11-15,38.457
2011-11-16,38.994
2011-11-17,38.076
2011-11-18,37.865
2011-11-21,36.826
2011-11-22,37.181
2011-11-23,35.91
2011-11-24,35.905
2011-11-25,35.761
2011-11-28,38.495
2011-11-29,39.176
2011-11-30,41.963
2011-12-01,41.4
2011-12-02,41.66
2011-12-05,42.13
2011-12-06,41.116
2011-12-07,40.716
2011-12-08,39.109
2011-12-09,39.469
2011-12-12,38.595
2011-12-13,39.078
2011-12-14,37.34
2011-12-15,38.043
2011-12-16,38.216
2011-12-19,39.299
2011-12-20,40.236
2011-12-21,41.386
2011-12-22,42.041
2011-12-23,42.657
2011-12-26,42.657
2011-12-27,42.745
2011-12-28,41.462
2011-12-29,41.896
2011-12-30,43.619
2012-01-02,43.619
2012-01-03,44.772
2012-01-04,43.714
2012-01-05,42.188
2012-01-06,40.689
2012-01-09,40.723
2012-01-10,42.725
2012-01-11,41.739
2012-01-12,41.879
2012-01-13,41.535
2012-01-16,41.804
2012-01-17,42.365
2012-01-18,43.176
2012-01-19,45.688
2012-01-20,45.502
2012-01-23,45.665
2012-01-24,44.41
2012-01-25,43.677
2012-01-26,44.827
2012-01-27,43.981
2012-01-30,43.002
2012-01-31,43.355
2012-02-01,44.75
2012-02-02,44.172
2012-02-03,45.296
2012-02-06,44.672
2012-02-07,45.566
2012-02-08,44.636
2012-02-09,45.226
2012-02-10,43.955
2012-02-13,44.09
2012-02-14,43.518
2012-02-15,43.931
2012-02-16,43.879
2012-02-17,46.417
2012-02-20,47.669
2012-02-21,46.76
2012-02-22,46.576
2012-02-23,46.833
2012-02-24,47.769
2012-02-27,47.337
2012-02-28,46.366
2012-02-29,46.937
2012-03-01,47.479
2012-03-02,47.215
2012-03-05,46.676
2012-03-06,43.897
2012-03-07,44.573
2012-03-08,46.75
2012-03-09,47.258
2012-03-12,46.932
2012-03-13,47.855
2012-03-14,48.006
2012-03-15,49.082
2012-03-16,49.771
2012-03-19,49.249
2012-03-20,48.291
2012-03-21,48.343
2012-03-22,47.602
2012-03-23,46.969
2012-03-26,47.267
2012-03-27,47.043
2012-03-28,46.027
2012-03-29,44.836
2012-03-30,45.871
2012-04-02,46.804
2012-04-03,45.496
2012-04-04,43.456
2012-04-05,43.672
2012-04-06,43.672
2012-04-09,43.697
2012-04-10,43.003
2012-04-11,43.746
2012-04-12,45.35
2012-04-13,44.093
2012-04-16,43.963
2012-04-17,45.471
2012-04-18,44.935
2012-04-19,43.94
2012-04-20,45.049
2012-04-23,43.317
2012-04-24,44.646
2012-04-25,44.893
2012-04-26,44.661
2012-04-27,46.09
2012-04-30,45.635
2012-05-01,46.209
2012-05-02,45.806
2012-05-03,45.2
2012-05-04,43.075
2012-05-07,42.862
2012-05-08,41.412
2012-05-09,41.602
2012-05-10,42.146
2012-05-11,42.342
2012-05-14,40.174
2012-05-15,39.963
2012-05-16,39.512
2012-05-17,38.466
2012-05-18,39.339
2012-05-21,39.725
2012-05-22,41.217
2012-05-23,40.058
2012-05-24,39.998
2012-05-25,39.83
2012-05-28,40.026
2012-05-29,40.923
2012-05-30,39.268
2012-05-31,37.858
2012-06-01,36.851
2012-06-04,37.247
2012-06-05,36.451
2012-06-06,39.195
2012-06-07,38.762
2012-06-08,38.62
2012-06-11,39.081
2012-06-12,38.87
2012-06-13,39.065
2012-06-14,38.71
2012-06-15,40.119
2012-06-18,39.804
2012-06-19,40.668
2012-06-20,41.123
2012-06-21,40.172
2012-06-22,38.579
2012-06-25,37.79
2012-06-26,38.296
2012-06-27,39.543
2012-06-28,40.034
2012-06-29,43.17
2012-07-02,43.473
2012-07-03,44.003
2012-07-04,43.739
2012-07-05,42.396
2012-07-06,40.369
2012-07-09,40.995
2012-07-10,41.18
2012-07-11,41.849
2012-07-12,41.351
2012-07-13,41.444
2012-07-16,42.684
2012-07-17,42.04
2012-07-18,42.687
2012-07-19,42.371
2012-07-20,41.528
2012-07-23,40.046
2012-07-24,39.967
2012-07-25,40.013
2012-07-26,40.845
2012-07-27,42.525
2012-07-30,43.134
2012-07-31,41.437
2012-08-01,40.904
2012-08-02,40.31
2012-08-03,41.366
2012-08-06,43.148
2012-08-07,43.76
2012-08-08,43.579
2012-08-09,44.103
2012-08-10,44.051
2012-08-13,43.129
2012-08-14,40.722
2012-08-15,39.568
2012-08-16,39.62
2012-08-17,40.641
2012-08-20,40.05
2012-08-21,41.611
2012-08-22,40.545
2012-08-23,40.82
2012-08-24,40.791
2012-08-27,41.361
2012-08-28,41.339
2012-08-29,40.811
2012-08-30,39.832
2012-08-31,40.316
2012-09-03,40.174
2012-09-04,39.634
2012-09-05,40.382
2012-09-06,41.608
2012-09-07,43.206
2012-09-10,44.03
2012-09-11,44.236
2012-09-12,45.191
2012-09-13,45.388
2012-09-14,47.089
2012-09-17,46.317
2012-09-18,45.583
2012-09-19,45.456
2012-09-20,45.872
2012-09-21,46.358
2012-09-24,45.462
2012-09-25,44.918
2012-09-26,44.26
2012-09-27,44.319
2012-09-28,44.008
2012-10-01,43.66
2012-10-02,43.732
2012-10-03,43.471
2012-10-04,43.36
2012-10-05,44.675
2012-10-08,43.403
2012-10-09,41.688
2012-10-10,40.838
2012-10-11,41.471
2012-10-12,40.986
2012-10-15,41.006
2012-10-16,41.208
2012-10-17,42.341
2012-10-18,42.844
2012-10-19,41.56
2012-10-22,41.313
2012-10-23,39.942
2012-10-24,40.46
2012-10-25,40.844
2012-10-26,40.786
2012-10-29,40.82
2012-10-30,41.731
2012-10-31,42.435
2012-11-01,43.207
2012-11-02,43.647
2012-11-05,43.728
2012-11-06,43.806
2012-11-07,42.178
2012-11-08,40.837
2012-11-09,41.388
2012-11-12,41.163
2012-11-13,41.366
2012-11-14,40.319
2012-11-15,40.316
2012-11-16,39.406
2012-11-19,40.71
2012-11-20,40.583
2012-11-21,40.723
2012-11-22,40.977
2012-11-23,41.358
2012-11-26,40.729
2012-11-27,40.607
2012-11-28,40.819
2012-11-29,41.407
2012-11-30,41.673
2012-12-03,41.764
2012-12-04,41.961
2012-12-05,41.812
2012-12-06,42.514
2012-12-07,42.514
2012-12-10,42.537
2012-12-11,43.133
2012-12-12,43.001
2012-12-13,43.158
2012-12-14,43.094
2012-12-17,42.952
2012-12-18,43.15
2012-12-19,45.479
2012-12-20,45.99
2012-12-21,46.209
2012-12-24,45.604
2012-12-25,45.604
2012-12-26,45.697
2012-12-27,46.076
2012-12-28,45.92
2012-12-31,46.002
2013-01-01,46.002
2013-01-02,47.856
2013-01-03,46.649
2013-01-04,46.171
2013-01-07,45.869
2013-01-08,44.696
2013-01-09,44.796
2013-01-10,45.246
2013-01-11,45.439
2013-01-14,45.387
2013-01-15,44.687
2013-01-16,44.666
2013-01-17,45.101
2013-01-18,45.331
2013-01-21,45.7
2013-01-22,46.481
2013-01-23,45.886
2013-01-24,48.373
2013-01-25,48.461
2013-01-28,48.411
2013-01-29,48.872
2013-01-30,48.476
2013-01-31,49.251
2013-02-01,49.287
2013-02-04,47.2
2013-02-05,46.895
2013-02-06,47.082
2013-02-07,46.826
2013-02-08,47.969
2013-02-11,47.628
2013-02-12,48.424
2013-02-13,50.422
2013-02-14,49.959
2013-02-15,49.003
2013-02-18,49.218
2013-02-19,49.04
2013-02-20,49.029
2013-02-21,46.468
2013-02-22,48.521
2013-02-25,48.866
2013-02-26,49.714
2013-02-27,49.776
2013-02-28,49.85
2013-03-01,49.286
2013-03-04,50.377
2013-03-05,51.973
2013-03-06,50.948
2013-03-07,51.991
2013-03-08,52.0
2013-03-11,52.193
2013-03-12,51.975
2013-03-13,51.735
2013-03-14,54.229
2013-03-15,53.867
2013-03-18,53.71
2013-03-19,53.172
2013-03-20,54.132
2013-03-21,52.895
2013-03-22,52.396
2013-03-25,52.146
2013-03-26,51.494
2013-03-27,50.853
2013-03-28,51.752
2013-03-29,51.752
2013-04-01,51.777
2013-04-02,52.163
2013-04-03,51.45
2013-04-04,50.241
2013-04-05,49.221
2013-04-08,49.019
2013-04-09,48.744
2013-04-10,51.097
2013-04-11,51.336
2013-04-12,50.089
2013-04-15,49.226
2013-04-16,48.646
2013-04-17,47.129
2013-04-18,47.243
2013-04-19,47.027
2013-04-22,46.844
2013-04-23,49.392
2013-04-24,50.246
2013-04-25,50.85
2013-04-26,49.88
2013-04-29,51.263
2013-04-30,50.373
2013-05-01,49.744
2013-05-02,49.46
2013-05-03,51.036
2013-05-06,50.803
2013-05-07,51.848
2013-05-08,50.318
2013-05-09,49.727
2013-05-10,49.169
2013-05-13,49.558
2013-05-14,50.196
2013-05-15,50.121
2013-05-16,50.351
2013-05-17,51.099
2013-05-20,51.785
2013-05-21,51.156
2013-05-22,49.801
2013-05-23,49.537
2013-05-24,49.208
2013-05-27,49.77
2013-05-28,50.698
2013-05-29,49.514
2013-05-30,50.902
2013-05-31,49.442
2013-06-03,49.707
2013-06-04,49.875
2013-06-05,49.037
2013-06-06,48.53
2013-06-07,49.889
2013-06-10,49.577
2013-06-11,49.075
2013-06-12,48.227
2013-06-13,48.357
2013-06-14,49.3
2013-06-17,49.716
2013-06-18,49.537
2013-06-19,49.65
2013-06-20,47.936
2013-06-21,48.036
2013-06-24,46.967
2013-06-25,48.011
2013-06-26,48.647
2013-06-27,48.628
2013-06-28,48.785
2013-07-01,49.717
2013-07-02,49.385
2013-07-03,47.766
2013-07-04,49.201
2013-07-05,47.377
2013-07-08,48.552
2013-07-09,48.556
2013-07-10,48.155
2013-07-11,48.629
2013-07-12,49.005
2013-07-15,49.183
2013-07-16,48.714
2013-07-17,48.444
2013-07-18,49.502
2013-07-19,49.753
2013-07-22,49.694
2013-07-23,49.823
2013-07-24,50.505
2013-07-25,50.298
2013-07-26,50.521
2013-07-29,50.678
2013-07-30,50.799
2013-07-31,51.204
2013-08-01,51.83
2013-08-02,53.006
2013-08-05,53.379
2013-08-06,53.755
2013-08-07,53.615
2013-08-08,54.237
2013-08-09,54.977
2013-08-12,54.729
2013-08-13,54.663
2013-08-14,55.021
2013-08-15,53.937
2013-08-16,54.256
2013-08-19,53.82
2013-08-20,52.683
2013-08-21,52.467
2013-08-22,52.677
2013-08-23,52.825
2013-08-26,52.89
2013-08-27,50.925
2013-08-28,50.797
2013-08-29,52.263
2013-08-30,51.767
2013-09-02,52.726
2013-09-03,52.344
2013-09-04,53.036
2013-09-05,54.219
2013-09-06,54.346
2013-09-09,55.246
2013-09-10,56.375
2013-09-11,56.682
2013-09-12,56.171
2013-09-13,56.083
2013-09-16,57.604
2013-09-17,56.748
2013-09-18,56.995
2013-09-19,58.845
2013-09-20,58.3
2013-09-23,57.634
2013-09-24,57.785
2013-09-25,57.809
2013-09-26,57.941
2013-09-27,57.892
2013-09-30,57.607
2013-10-01,58.476
2013-10-02,58.42
2013-10-03,57.312
2013-10-04,57.643
2013-10-07,57.747
2013-10-08,57.005
2013-10-09,55.96
2013-10-10,57.994
2013-10-11,57.955
2013-10-14,59.5
2013-10-15,59.86
2013-10-16,60.399
2013-10-17,59.819
2013-10-18,59.839
2013-10-21,59.869
2013-10-22,60.175
2013-10-23,59.246
2013-10-24,59.217
2013-10-25,59.017
2013-10-28,59.313
2013-10-29,58.967
2013-10-30,59.123
2013-10-31,59.139
2013-11-01,58.44
2013-11-04,60.131
2013-11-05,60.176
2013-11-06,60.841
2013-11-07,60.193
2013-11-08,59.789
2013-11-11,60.828
2013-11-12,62.259
2013-11-13,61.752
2013-11-14,63.147
2013-11-15,62.55
2013-11-18,61.905
2013-11-19,61.704
2013-11-20,62.099
2013-11-21,61.783
2013-11-22,61.925
2013-11-25,62.4
2013-11-26,61.539
2013-11-27,62.369
2013-11-28,62.651
2013-11-29,62.357
2013-12-02,61.871
2013-12-03,59.544
2013-12-04,58.843
2013-12-05,58.137
2013-12-06,58.657
2013-12-09,59.197
2013-12-10,59.117
2013-12-11,58.132
2013-12-12,57.318
2013-12-13,56.784
2013-12-16,59.548
2013-12-17,59.093
2013-12-18,59.078
2013-12-19,60.0
2013-12-20,60.965
2013-12-23,61.075
2013-12-24,60.211
2013-12-25,60.211
2013-12-26,60.324
2013-12-27,62.575
2013-12-30,61.251
2013-12-31,61.891
2014-01-01,61.891
2014-01-02,61.917
2014-01-03,63.451
2014-01-06,63.552
2014-01-07,63.952
2014-01-08,64.091
2014-01-09,65.454
2014-01-10,65.367
2014-01-13,66.268
2014-01-14,66.617
2014-01-15,66.448
2014-01-16,66.533
2014-01-17,66.584
2014-01-20,66.047
2014-01-21,65.955
2014-01-22,66.518
2014-01-23,66.281
2014-01-24,64.458
2014-01-27,63.462
2014-01-28,65.631
2014-01-29,65.454
2014-01-30,64.699
2014-01-31,63.102
2014-02-03,62.477
2014-02-04,62.772
2014-02-05,62.176
2014-02-06,63.602
2014-02-07,66.248
2014-02-10,65.803
2014-02-11,66.883
2014-02-12,67.286
2014-02-13,66.68
2014-02-14,66.61
2014-02-17,67.531
2014-02-18,68.04
2014-02-19,67.816
2014-02-20,67.496
2014-02-21,67.808
2014-02-24,68.643
2014-02-25,73.549
2014-02-26,71.549
2014-02-27,71.927
2014-02-28,72.712
2014-03-03,70.602
2014-03-04,72.619
2014-03-05,72.3
2014-03-06,73.106
2014-03-07,71.208
2014-03-10,71.071
2014-03-11,71.126
2014-03-12,70.732
2014-03-13,69.974
2014-03-14,68.705
2014-03-17,69.099
2014-03-18,69.256
2014-03-19,68.733
2014-03-20,68.317
2014-03-21,67.622
2014-03-24,67.005
2014-03-25,68.374
2014-03-26,69.554
2014-03-27,69.408
2014-03-28,69.887
2014-03-31,69.746
2014-04-01,71.483
2014-04-02,71.691
2014-04-03,70.873
2014-04-04,73.43
2014-04-07,73.225
2014-04-08,72.555
2014-04-09,73.474
2014-04-10,74.088
2014-04-11,72.765
2014-04-14,71.8
2014-04-15,71.324
2014-04-16,72.583
2014-04-17,72.406
2014-04-18,72.406
2014-04-21,72.241
2014-04-22,73.602
2014-04-23,72.6
2014-04-24,72.513
2014-04-25,71.879
2014-04-28,71.881
2014-04-29,72.676
2014-04-30,72.65
2014-05-01,73.449
2014-05-02,72.963
2014-05-05,73.031
2014-05-06,74.016
2014-05-07,71.414
2014-05-08,71.317
2014-05-09,70.252
2014-05-12,71.47
2014-05-13,71.164
2014-05-14,70.876
2014-05-15,67.573
2014-05-16,67.376
2014-05-19,68.533
2014-05-20,67.984
2014-05-21,68.618
2014-05-22,68.646
2014-05-23,68.657
2014-05-26,70.468
2014-05-27,70.533
2014-05-28,70.155
2014-05-29,69.771
2014-05-30,68.659
2014-06-02,68.468
2014-06-03,68.465
2014-06-04,69.358
2014-06-05,70.621
2014-06-06,72.386
2014-06-09,72.244
2014-06-10,72.178
2014-06-11,71.62
2014-06-12,72.074
2014-06-13,70.63
2014-06-16,69.659
2014-06-17,68.997
2014-06-18,68.391
2014-06-19,70.965
2014-06-20,68.715
2014-06-23,67.371
2014-06-24,66.215
2014-06-25,64.943
2014-06-26,65.108
2014-06-27,64.943
2014-06-30,64.293
2014-07-01,66.02
2014-07-02,65.454
2014-07-03,66.775
2014-07-04,65.821
2014-07-07,65.31
2014-07-08,64.168
2014-07-09,65.114
2014-07-10,64.022
2014-07-11,63.552
2014-07-14,64.264
2014-07-15,63.755
2014-07-16,64.205
2014-07-17,62.615
2014-07-18,62.846
2014-07-21,62.423
2014-07-22,62.432
2014-07-23,62.261
2014-07-24,61.915
2014-07-25,61.11
2014-07-28,61.123
2014-07-29,62.035
2014-07-30,60.678
2014-07-31,58.606
2014-08-01,58.383
2014-08-04,58.073
2014-08-05,57.773
2014-08-06,57.282
2014-08-07,56.441
2014-08-08,56.505
2014-08-11,57.197
2014-08-12,57.604
2014-08-13,58.273
2014-08-14,59.212
2014-08-15,59.022
2014-08-18,60.677
2014-08-19,59.374
2014-08-20,57.119
2014-08-21,58.157
2014-08-22,57.177
2014-08-25,58.373
2014-08-26,58.859
2014-08-27,58.675
2014-08-28,59.753
2014-08-29,58.637
2014-09-01,58.099
2014-09-02,58.317
2014-09-03,60.014
2014-09-04,61.005
2014-09-05,60.607
2014-09-08,60.429
2014-09-09,60.434
2014-09-10,60.639
2014-09-11,60.82
2014-09-12,60.806
2014-09-15,59.465
2014-09-16,58.172
2014-09-17,58.905
2014-09-18,60.142
2014-09-19,58.429
2014-09-22,59.583
2014-09-23,58.827
2014-09-24,58.5
2014-09-25,57.909
2014-09-26,57.209
2014-09-29,57.279
2014-09-30,57.931
2014-10-01,57.41
2014-10-02,55.912
2014-10-03,55.792
2014-10-06,56.669
2014-10-07,55.564
2014-10-08,54.709
2014-10-09,54.258
2014-10-10,52.546
2014-10-13,52.082
2014-10-14,52.847
2014-10-15,51.502
2014-10-16,51.328
2014-10-17,53.522
2014-10-20,53.189
2014-10-21,54.926
2014-10-22,55.12
2014-10-23,55.89
2014-10-24,55.978
2014-10-27,55.75
2014-10-28,56.277
2014-10-29,55.741
2014-10-30,56.042
2014-10-31,56.06
2014-11-03,55.924
2014-11-04,55.502
2014-11-05,56.543
2014-11-06,56.717
2014-11-07,56.111
2014-11-10,55.756
2014-11-11,55.051
2014-11-12,54.627
2014-11-13,54.6
2014-11-14,53.721
2014-11-17,53.812
2014-11-18,54.088
2014-11-19,55.699
2014-11-20,56.397
2014-11-21,58.071
2014-11-24,58.795
2014-11-25,59.375
2014-11-26,59.405
2014-11-27,59.767
2014-11-28,59.979
2014-12-01,60.422
2014-12-02,60.488
2014-12-03,61.341
2014-12-04,62.01
2014-12-05,62.402
2014-12-08,61.16
2014-12-09,60.15
2014-12-10,59.581
2014-12-11,59.371
2014-12-12,57.843
2014-12-15,56.15
2014-12-16,58.444
2014-12-17,58.189
2014-12-18,60.167
2014-12-19,60.4
2014-12-22,59.842
2014-12-23,61.266
2014-12-24,61.085
2014-12-25,61.085
2014-12-26,60.989
2014-12-29,60.916
2014-12-30,60.189
2014-12-31,60.976
2015-01-01,60.976
2015-01-02,59.983
2015-01-05,58.036
2015-01-06,56.532
2015-01-07,56.849
2015-01-08,59.185
2015-01-09,58.377
2015-01-12,58.325
2015-01-13,58.861
2015-01-14,57.294
2015-01-15,57.51
2015-01-16,57.733
2015-01-19,59.79
2015-01-20,60.073
2015-01-21,61.232
2015-01-22,62.27
2015-01-23,63.667
2015-01-26,63.276
2015-01-27,62.717
2015-01-28,62.303
2015-01-29,61.612
2015-01-30,60.907
2015-02-02,65.965
2015-02-03,66.851
2015-02-04,68.635
2015-02-05,67.643
2015-02-06,66.847
2015-02-09,67.913
2015-02-10,68.59
2015-02-11,68.715
2015-02-12,70.698
2015-02-13,71.029
2015-02-16,71.171
2015-02-17,70.314
2015-02-18,72.226
2015-02-19,71.675
2015-02-20,71.479
2015-02-23,71.736
2015-02-24,71.54
2015-02-25,71.813
2015-02-26,71.271
2015-02-27,71.901
2015-03-02,70.803
2015-03-03,69.09
2015-03-04,68.973
2015-03-05,70.786
2015-03-06,69.806
2015-03-09,67.261
2015-03-10,66.36
2015-03-11,66.878
2015-03-12,69.531
2015-03-13,69.004
2015-03-16,66.106
2015-03-17,64.096
2015-03-18,67.129
2015-03-19,66.387
2015-03-20,71.253
2015-03-23,71.35
2015-03-24,70.292
2015-03-25,69.865
2015-03-26,68.808
2015-03-27,68.393
2015-03-30,68.306
2015-03-31,67.06
2015-04-01,66.743
2015-04-02,67.333
2015-04-03,67.333
2015-04-06,68.267
2015-04-07,68.33
2015-04-08,67.465
2015-04-09,68.737
2015-04-10,68.008
2015-04-13,67.594
2015-04-14,68.884
2015-04-15,70.794
2015-04-16,71.55
2015-04-17,70.621
2015-04-20,71.515
2015-04-21,72.301
2015-04-22,71.852
2015-04-23,71.842
2015-04-24,74.34
2015-04-27,74.799
2015-04-28,74.78
2015-04-29,72.536
2015-04-30,72.522
2015-05-01,71.793
2015-05-04,71.403
2015-05-05,72.132
2015-05-06,73.179
2015-05-07,72.435
2015-05-08,74.962
2015-05-11,73.926
2015-05-12,73.324
2015-05-13,73.108
2015-05-14,73.769
2015-05-15,73.81
2015-05-18,73.358
2015-05-19,73.896
2015-05-20,74.13
2015-05-21,74.329
2015-05-22,73.12
2015-05-25,72.779
2015-05-26,70.515
2015-05-27,72.712
2015-05-28,72.634
2015-05-29,72.1
2015-06-01,71.666
2015-06-02,70.776
2015-06-03,73.36
2015-06-04,72.16
2015-06-05,70.985
2015-06-08,71.649
2015-06-09,70.906
2015-06-10,73.499
2015-06-11,75.185
2015-06-12,74.12
2015-06-15,73.5
2015-06-16,73.651
2015-06-17,74.252
2015-06-18,75.549
2015-06-19,76.489
2015-06-22,78.105
2015-06-23,78.1
2015-06-24,76.897
2015-06-25,76.303
2015-06-26,75.331
2015-06-29,73.344
2015-06-30,72.7
2015-07-01,72.954
2015-07-02,73.199
2015-07-03,72.944
2015-07-06,71.517
2015-07-07,69.042
2015-07-08,69.089
2015-07-09,70.932
2015-07-10,73.823
2015-07-13,74.622
2015-07-14,74.679
2015-07-15,74.962
2015-07-16,75.639
2015-07-17,75.208
2015-07-20,75.25
2015-07-21,74.664
2015-07-22,75.444
2015-07-23,76.131
2015-07-24,75.462
2015-07-27,74.138
2015-07-28,74.478
2015-07-29,75.948
2015-07-30,75.588
2015-07-31,76.631
2015-08-03,77.376
2015-08-04,77.772
2015-08-05,78.659
2015-08-06,77.364
2015-08-07,77.439
2015-08-10,78.621
2015-08-11,78.389
2015-08-12,76.758
2015-08-13,78.57
2015-08-14,78.668
2015-08-17,79.18
2015-08-18,79.235
2015-08-19,77.392
2015-08-20,76.805
2015-08-21,73.02
2015-08-24,70.323
2015-08-25,72.838
2015-08-26,72.297
2015-08-27,75.188
2015-08-28,75.807
2015-08-31,77.067
2015-09-01,74.388
2015-09-02,73.263
2015-09-03,73.447
2015-09-04,72.527
2015-09-07,73.702
2015-09-08,75.736
2015-09-09,77.168
2015-09-10,76.883
2015-09-11,76.476
2015-09-14,75.081
2015-09-15,76.263
2015-09-16,76.768
2015-09-17,76.881
2015-09-18,76.023
2015-09-21,75.097
2015-09-22,71.998
2015-09-23,72.39
2015-09-24,69.675
2015-09-25,71.473
2015-09-28,69.37
2015-09-29,66.876
2015-09-30,68.072
2015-10-01,67.991
2015-10-02,67.547
2015-10-05,69.113
2015-10-06,70.102
2015-10-07,69.882
2015-10-08,70.193
2015-10-09,70.009
2015-10-12,70.385
2015-10-13,70.451
2015-10-14,69.725
2015-10-15,70.487
2015-10-16,70.369
2015-10-19,69.412
2015-10-20,69.199
2015-10-21,71.629
2015-10-22,71.492
2015-10-23,72.848
2015-10-26,71.62
2015-10-27,69.594
2015-10-28,71.486
2015-10-29,70.011
2015-10-30,71.263
2015-11-02,72.546
2015-11-03,71.662
2015-11-04,71.789
2015-11-05,70.872
2015-11-06,72.919
2015-11-09,71.186
2015-11-10,70.068
2015-11-11,70.478
2015-11-12,69.156
2015-11-13,69.983
2015-11-16,70.278
2015-11-17,70.947
2015-11-18,70.399
2015-11-19,74.557
2015-11-20,75.036
2015-11-23,75.473
2015-11-24,74.153
2015-11-25,75.04
2015-11-26,76.924
2015-11-27,76.567
2015-11-30,76.329
2016-05-31,100.0
2016-06-01,95.598
2016-06-02,95.857
2016-06-03,95.481
2016-06-06,95.767
2016-06-07,99.388
2016-06-08,95.995
2016-06-09,92.451
2016-06-10,90.371
2016-06-13,85.949
2016-06-14,80.851
2016-06-15,83.241
2016-06-16,80.028
2016-06-17,88.873
2016-06-20,93.289
2016-06-21,93.115
2016-06-22,95.055
2016-06-23,101.214
2016-06-24,78.347
2016-06-27,61.172
2016-06-28,68.108
2016-06-29,67.339
2016-06-30,67.379
2016-07-01,65.326
2016-07-04,67.183
2016-07-05,61.913
2016-07-06,59.889
2016-07-07,60.257
2016-07-08,62.945
2016-07-11,66.994
2016-07-12,69.676
2016-07-13,67.342
2016-07-14,68.805
2016-07-15,68.957
2016-07-18,67.475
2016-07-19,67.145
2016-07-20,69.66
2016-07-21,72.111
2016-07-22,73.056
2016-07-25,69.435
2016-07-26,66.261
2016-07-27,68.452
2016-07-28,69.038
2016-07-29,67.821
2016-08-01,63.36
2016-08-02,58.138
2016-08-03,60.804
2016-08-04,65.729
2016-08-05,66.416
2016-08-08,69.345
2016-08-09,71.765
2016-08-10,69.533
2016-08-11,71.462
2016-08-12,71.099
2016-08-15,70.849
