Date,IRELAND VALUE Standard (Large+Mid Cap)
2011-04-05,51.753
2011-04-06,52.866
2011-04-07,52.325
2011-04-08,52.726
2011-04-11,51.339
2011-04-12,50.633
2011-04-13,52.118
2011-04-14,51.508
2011-04-15,51.036
2011-04-18,48.315
2011-04-19,48.758
2011-04-20,50.226
2011-04-21,52.196
2011-04-22,52.196
2011-04-25,52.159
2011-04-26,52.703
2011-04-27,52.734
2011-04-28,53.779
2011-04-29,54.529
2011-05-02,54.733
2011-05-03,53.909
2011-05-04,52.748
2011-05-05,50.84
2011-05-06,52.283
2011-05-09,50.943
2011-05-10,51.94
2011-05-11,51.497
2011-05-12,50.092
2011-05-13,49.824
2011-05-16,49.257
2011-05-17,48.535
2011-05-18,48.275
2011-05-19,48.81
2011-05-20,47.597
2011-05-23,45.922
2011-05-24,46.516
2011-05-25,45.715
2011-05-26,45.301
2011-05-27,46.468
2011-05-30,45.888
2011-05-31,46.599
2011-06-01,45.987
2011-06-02,45.353
2011-06-03,45.173
2011-06-06,45.286
2011-06-07,45.454
2011-06-08,44.423
2011-06-09,45.175
2011-06-10,43.3
2011-06-13,43.936
2011-06-14,45.1
2011-06-15,43.37
2011-06-16,43.418
2011-06-17,44.156
2011-06-20,43.832
2011-06-21,45.297
2011-06-22,44.917
2011-06-23,42.574
2011-06-24,42.715
2011-06-27,43.372
2011-06-28,43.958
2011-06-29,45.724
2011-06-30,47.415
2011-07-01,48.014
2011-07-04,47.351
2011-07-05,46.497
2011-07-06,45.177
2011-07-07,45.845
2011-07-08,43.516
2011-07-11,41.648
2011-07-12,41.125
2011-07-13,42.461
2011-07-14,41.837
2011-07-15,41.44
2011-07-18,40.852
2011-07-19,42.396
2011-07-20,43.098
2011-07-21,43.916
2011-07-22,44.473
2011-07-25,43.938
2011-07-26,43.355
2011-07-27,42.357
2011-07-28,41.774
2011-07-29,42.163
2011-08-01,39.143
2011-08-02,38.535
2011-08-03,38.46
2011-08-04,36.792
2011-08-05,37.13
2011-08-08,36.222
2011-08-09,37.965
2011-08-10,34.779
2011-08-11,35.893
2011-08-12,36.824
2011-08-15,37.62
2011-08-16,37.914
2011-08-17,38.384
2011-08-18,35.107
2011-08-19,34.308
2011-08-22,34.774
2011-08-23,34.366
2011-08-24,35.976
2011-08-25,35.803
2011-08-26,35.479
2011-08-29,37.0
2011-08-30,36.82
2011-08-31,38.822
2011-09-01,38.934
2011-09-02,36.277
2011-09-05,34.041
2011-09-06,34.431
2011-09-07,36.263
2011-09-08,36.104
2011-09-09,32.899
2011-09-12,30.998
2011-09-13,31.421
2011-09-14,33.082
2011-09-15,34.669
2011-09-16,34.925
2011-09-19,33.664
2011-09-20,34.903
2011-09-21,33.159
2011-09-22,30.713
2011-09-23,31.29
2011-09-26,32.145
2011-09-27,34.458
2011-09-28,34.003
2011-09-29,34.714
2011-09-30,33.892
2011-10-03,34.265
2011-10-04,32.605
2011-10-05,34.501
2011-10-06,37.056
2011-10-07,37.316
2011-10-10,39.085
2011-10-11,37.391
2011-10-12,39.144
2011-10-13,38.025
2011-10-14,38.799
2011-10-17,37.889
2011-10-18,38.44
2011-10-19,40.239
2011-10-20,39.921
2011-10-21,40.397
2011-10-24,42.632
2011-10-25,41.173
2011-10-26,41.146
2011-10-27,43.333
2011-10-28,42.467
2011-10-31,39.591
2011-11-01,35.793
2011-11-02,36.524
2011-11-03,38.457
2011-11-04,38.159
2011-11-07,37.346
2011-11-08,38.981
2011-11-09,37.427
2011-11-10,38.463
2011-11-11,40.357
2011-11-14,39.924
2011-11-15,38.135
2011-11-16,38.668
2011-11-17,37.758
2011-11-18,37.548
2011-11-21,36.518
2011-11-22,36.87
2011-11-23,35.609
2011-11-24,35.604
2011-11-25,35.461
2011-11-28,38.173
2011-11-29,38.849
2011-11-30,41.612
2011-12-01,41.053
2011-12-02,41.312
2011-12-05,41.778
2011-12-06,40.772
2011-12-07,40.375
2011-12-08,38.782
2011-12-09,39.139
2011-12-12,38.273
2011-12-13,38.751
2011-12-14,37.028
2011-12-15,37.724
2011-12-16,37.896
2011-12-19,38.97
2011-12-20,39.899
2011-12-21,41.039
2011-12-22,41.69
2011-12-23,42.3
2011-12-26,42.3
2011-12-27,42.387
2011-12-28,41.115
2011-12-29,41.546
2011-12-30,43.254
2012-01-02,43.254
2012-01-03,44.398
2012-01-04,43.348
2012-01-05,41.835
2012-01-06,40.349
2012-01-09,40.382
2012-01-10,42.368
2012-01-11,41.39
2012-01-12,41.528
2012-01-13,41.187
2012-01-16,41.454
2012-01-17,42.011
2012-01-18,42.815
2012-01-19,45.306
2012-01-20,45.121
2012-01-23,45.283
2012-01-24,44.039
2012-01-25,43.311
2012-01-26,44.452
2012-01-27,43.613
2012-01-30,42.643
2012-01-31,42.992
2012-02-01,44.376
2012-02-02,43.803
2012-02-03,44.917
2012-02-06,44.299
2012-02-07,45.184
2012-02-08,44.262
2012-02-09,44.848
2012-02-10,43.587
2012-02-13,43.721
2012-02-14,43.154
2012-02-15,43.563
2012-02-16,43.512
2012-02-17,46.028
2012-02-20,47.27
2012-02-21,46.369
2012-02-22,46.186
2012-02-23,46.441
2012-02-24,47.37
2012-02-27,46.941
2012-02-28,45.978
2012-02-29,46.545
2012-03-01,47.082
2012-03-02,46.82
2012-03-05,46.286
2012-03-06,43.529
2012-03-07,43.95
2012-03-08,46.096
2012-03-09,46.597
2012-03-12,46.276
2012-03-13,47.185
2012-03-14,47.335
2012-03-15,48.396
2012-03-16,49.075
2012-03-19,48.561
2012-03-20,47.616
2012-03-21,47.667
2012-03-22,46.937
2012-03-23,46.312
2012-03-26,46.606
2012-03-27,46.385
2012-03-28,45.383
2012-03-29,44.209
2012-03-30,45.229
2012-04-02,46.149
2012-04-03,44.86
2012-04-04,42.848
2012-04-05,43.062
2012-04-06,43.062
2012-04-09,43.086
2012-04-10,42.401
2012-04-11,43.135
2012-04-12,44.716
2012-04-13,43.476
2012-04-16,43.348
2012-04-17,44.836
2012-04-18,44.306
2012-04-19,43.325
2012-04-20,44.419
2012-04-23,42.711
2012-04-24,44.021
2012-04-25,44.265
2012-04-26,44.036
2012-04-27,45.446
2012-04-30,44.996
2012-05-01,45.563
2012-05-02,45.165
2012-05-03,44.568
2012-05-04,42.473
2012-05-07,42.262
2012-05-08,40.833
2012-05-09,41.021
2012-05-10,41.557
2012-05-11,41.75
2012-05-14,39.613
2012-05-15,39.404
2012-05-16,38.96
2012-05-17,37.928
2012-05-18,38.789
2012-05-21,39.17
2012-05-22,40.64
2012-05-23,39.498
2012-05-24,39.439
2012-05-25,39.273
2012-05-28,39.466
2012-05-29,40.35
2012-05-30,38.719
2012-05-31,37.328
2012-06-01,36.336
2012-06-04,36.726
2012-06-05,35.941
2012-06-06,38.647
2012-06-07,38.22
2012-06-08,38.08
2012-06-11,38.534
2012-06-12,38.326
2012-06-13,38.519
2012-06-14,38.168
2012-06-15,39.558
2012-06-18,39.248
2012-06-19,40.099
2012-06-20,40.548
2012-06-21,39.61
2012-06-22,38.039
2012-06-25,37.261
2012-06-26,37.76
2012-06-27,38.99
2012-06-28,39.474
2012-06-29,42.566
2012-07-02,42.865
2012-07-03,43.388
2012-07-04,43.127
2012-07-05,41.803
2012-07-06,39.805
2012-07-09,40.422
2012-07-10,40.604
2012-07-11,41.264
2012-07-12,40.773
2012-07-13,40.865
2012-07-16,42.088
2012-07-17,41.452
2012-07-18,42.09
2012-07-19,41.779
2012-07-20,40.947
2012-07-23,39.486
2012-07-24,39.408
2012-07-25,39.453
2012-07-26,40.273
2012-07-27,41.93
2012-07-30,42.531
2012-07-31,40.857
2012-08-01,40.332
2012-08-02,39.746
2012-08-03,40.788
2012-08-06,42.545
2012-08-07,43.148
2012-08-08,42.97
2012-08-09,43.486
2012-08-10,43.435
2012-08-13,42.526
2012-08-14,40.152
2012-08-15,39.015
2012-08-16,39.066
2012-08-17,40.072
2012-08-20,39.49
2012-08-21,41.029
2012-08-22,39.875
2012-08-23,40.146
2012-08-24,40.118
2012-08-27,40.678
2012-08-28,40.657
2012-08-29,40.137
2012-08-30,39.174
2012-08-31,39.651
2012-09-03,39.511
2012-09-04,38.98
2012-09-05,39.715
2012-09-06,40.921
2012-09-07,42.492
2012-09-10,43.303
2012-09-11,43.506
2012-09-12,44.445
2012-09-13,44.639
2012-09-14,46.311
2012-09-17,45.552
2012-09-18,44.83
2012-09-19,44.706
2012-09-20,45.114
2012-09-21,45.593
2012-09-24,44.712
2012-09-25,44.177
2012-09-26,43.529
2012-09-27,43.587
2012-09-28,43.282
2012-10-01,42.939
2012-10-02,43.01
2012-10-03,42.754
2012-10-04,42.644
2012-10-05,43.938
2012-10-08,42.686
2012-10-09,41.0
2012-10-10,40.164
2012-10-11,40.786
2012-10-12,40.309
2012-10-15,40.329
2012-10-16,40.527
2012-10-17,41.642
2012-10-18,42.137
2012-10-19,40.874
2012-10-22,40.631
2012-10-23,39.282
2012-10-24,39.792
2012-10-25,40.17
2012-10-26,40.112
2012-10-29,40.146
2012-10-30,41.042
2012-10-31,41.735
2012-11-01,42.494
2012-11-02,42.926
2012-11-05,43.006
2012-11-06,43.083
2012-11-07,41.481
2012-11-08,40.163
2012-11-09,40.705
2012-11-12,40.483
2012-11-13,40.683
2012-11-14,39.654
2012-11-15,39.651
2012-11-16,38.756
2012-11-19,40.038
2012-11-20,39.913
2012-11-21,40.051
2012-11-22,40.3
2012-11-23,40.675
2012-11-26,40.056
2012-11-27,39.937
2012-11-28,40.145
2012-11-29,40.724
2012-11-30,40.985
2012-12-03,41.074
2012-12-04,41.268
2012-12-05,41.122
2012-12-06,41.812
2012-12-07,41.812
2012-12-10,41.835
2012-12-11,42.421
2012-12-12,42.291
2012-12-13,42.445
2012-12-14,42.383
2012-12-17,42.243
2012-12-18,42.437
2012-12-19,44.728
2012-12-20,45.231
2012-12-21,45.446
2012-12-24,44.851
2012-12-25,44.851
2012-12-26,44.943
2012-12-27,45.315
2012-12-28,45.162
2012-12-31,45.242
2013-01-01,45.242
2013-01-02,47.066
2013-01-03,45.878
2013-01-04,45.409
2013-01-07,45.112
2013-01-08,43.958
2013-01-09,44.056
2013-01-10,44.499
2013-01-11,44.689
2013-01-14,44.638
2013-01-15,43.949
2013-01-16,43.928
2013-01-17,44.356
2013-01-18,44.583
2013-01-21,44.945
2013-01-22,45.713
2013-01-23,45.128
2013-01-24,47.574
2013-01-25,47.661
2013-01-28,47.612
2013-01-29,48.065
2013-01-30,47.676
2013-01-31,48.438
2013-02-01,48.474
2013-02-04,46.421
2013-02-05,46.121
2013-02-06,46.305
2013-02-07,46.052
2013-02-08,47.177
2013-02-11,46.842
2013-02-12,47.624
2013-02-13,49.589
2013-02-14,49.134
2013-02-15,48.194
2013-02-18,48.405
2013-02-19,48.231
2013-02-20,48.219
2013-02-21,45.7
2013-02-22,47.72
2013-02-25,48.059
2013-02-26,48.893
2013-02-27,48.954
2013-02-28,49.027
2013-03-01,48.473
2013-03-04,49.545
2013-03-05,51.115
2013-03-06,49.85
2013-03-07,50.871
2013-03-08,50.879
2013-03-11,51.068
2013-03-12,50.855
2013-03-13,50.62
2013-03-14,53.06
2013-03-15,52.707
2013-03-18,52.553
2013-03-19,52.027
2013-03-20,52.965
2013-03-21,51.755
2013-03-22,51.267
2013-03-25,51.022
2013-03-26,50.384
2013-03-27,49.757
2013-03-28,50.637
2013-03-29,50.637
2013-04-01,50.661
2013-04-02,51.039
2013-04-03,50.341
2013-04-04,49.158
2013-04-05,48.16
2013-04-08,47.963
2013-04-09,47.694
2013-04-10,49.996
2013-04-11,50.23
2013-04-12,49.009
2013-04-15,48.165
2013-04-16,47.598
2013-04-17,46.114
2013-04-18,46.225
2013-04-19,46.014
2013-04-22,45.834
2013-04-23,48.328
2013-04-24,49.163
2013-04-25,49.754
2013-04-26,48.805
2013-04-29,50.159
2013-04-30,49.288
2013-05-01,48.672
2013-05-02,48.394
2013-05-03,49.937
2013-05-06,49.708
2013-05-07,50.731
2013-05-08,49.234
2013-05-09,48.655
2013-05-10,48.109
2013-05-13,48.49
2013-05-14,49.114
2013-05-15,49.041
2013-05-16,49.266
2013-05-17,49.998
2013-05-20,50.669
2013-05-21,50.054
2013-05-22,48.728
2013-05-23,48.47
2013-05-24,48.148
2013-05-27,48.698
2013-05-28,49.605
2013-05-29,48.447
2013-05-30,49.805
2013-05-31,48.376
2013-06-03,48.636
2013-06-04,48.801
2013-06-05,47.98
2013-06-06,47.484
2013-06-07,48.814
2013-06-10,48.509
2013-06-11,48.017
2013-06-12,47.188
2013-06-13,47.315
2013-06-14,48.237
2013-06-17,48.644
2013-06-18,48.47
2013-06-19,48.58
2013-06-20,46.903
2013-06-21,47.001
2013-06-24,45.955
2013-06-25,46.976
2013-06-26,47.599
2013-06-27,47.58
2013-06-28,47.734
2013-07-01,48.646
2013-07-02,48.321
2013-07-03,46.737
2013-07-04,48.141
2013-07-05,46.356
2013-07-08,47.505
2013-07-09,47.51
2013-07-10,47.118
2013-07-11,47.582
2013-07-12,47.949
2013-07-15,48.123
2013-07-16,47.665
2013-07-17,47.4
2013-07-18,48.436
2013-07-19,48.681
2013-07-22,48.623
2013-07-23,48.749
2013-07-24,49.417
2013-07-25,49.214
2013-07-26,49.432
2013-07-29,49.586
2013-07-30,49.704
2013-07-31,50.1
2013-08-01,50.714
2013-08-02,51.864
2013-08-05,52.229
2013-08-06,52.597
2013-08-07,52.46
2013-08-08,53.069
2013-08-09,53.792
2013-08-12,53.55
2013-08-13,53.486
2013-08-14,53.836
2013-08-15,52.775
2013-08-16,53.087
2013-08-19,52.661
2013-08-20,51.548
2013-08-21,51.336
2013-08-22,51.542
2013-08-23,51.687
2013-08-26,51.75
2013-08-27,49.827
2013-08-28,49.608
2013-08-29,51.039
2013-08-30,50.555
2013-09-02,51.491
2013-09-03,51.118
2013-09-04,51.795
2013-09-05,52.95
2013-09-06,53.073
2013-09-09,53.952
2013-09-10,55.055
2013-09-11,55.355
2013-09-12,54.856
2013-09-13,54.77
2013-09-16,56.256
2013-09-17,55.419
2013-09-18,55.66
2013-09-19,57.467
2013-09-20,56.935
2013-09-23,56.285
2013-09-24,56.432
2013-09-25,56.456
2013-09-26,56.584
2013-09-27,56.537
2013-09-30,56.259
2013-10-01,57.107
2013-10-02,57.053
2013-10-03,55.97
2013-10-04,56.293
2013-10-07,56.395
2013-10-08,55.671
2013-10-09,54.65
2013-10-10,56.636
2013-10-11,56.598
2013-10-14,58.107
2013-10-15,58.459
2013-10-16,58.985
2013-10-17,58.418
2013-10-18,58.438
2013-10-21,58.467
2013-10-22,58.767
2013-10-23,57.859
2013-10-24,57.831
2013-10-25,57.636
2013-10-28,57.924
2013-10-29,57.586
2013-10-30,57.739
2013-10-31,57.755
2013-11-01,57.071
2013-11-04,58.724
2013-11-05,58.767
2013-11-06,59.417
2013-11-07,58.784
2013-11-08,58.389
2013-11-11,59.404
2013-11-12,60.802
2013-11-13,60.306
2013-11-14,61.669
2013-11-15,61.086
2013-11-18,60.456
2013-11-19,60.26
2013-11-20,60.645
2013-11-21,60.337
2013-11-22,60.475
2013-11-25,60.939
2013-11-26,60.099
2013-11-27,60.909
2013-11-28,61.184
2013-11-29,60.897
2013-12-02,60.422
2013-12-03,58.15
2013-12-04,57.465
2013-12-05,56.776
2013-12-06,57.284
2013-12-09,57.811
2013-12-10,57.733
2013-12-11,56.771
2013-12-12,55.976
2013-12-13,55.455
2013-12-16,58.154
2013-12-17,57.709
2013-12-18,57.695
2013-12-19,58.595
2013-12-20,59.538
2013-12-23,59.645
2013-12-24,58.802
2013-12-25,58.802
2013-12-26,58.911
2013-12-27,61.11
2013-12-30,59.817
2013-12-31,60.442
2014-01-01,60.442
2014-01-02,60.468
2014-01-03,61.965
2014-01-06,62.064
2014-01-07,62.455
2014-01-08,62.59
2014-01-09,63.922
2014-01-10,63.837
2014-01-13,64.716
2014-01-14,65.058
2014-01-15,64.893
2014-01-16,64.975
2014-01-17,65.025
2014-01-20,64.501
2014-01-21,64.411
2014-01-22,64.961
2014-01-23,64.729
2014-01-24,62.949
2014-01-27,61.976
2014-01-28,64.095
2014-01-29,63.921
2014-01-30,63.184
2014-01-31,61.625
2014-02-03,61.014
2014-02-04,61.302
2014-02-05,60.721
2014-02-06,62.113
2014-02-07,64.697
2014-02-10,64.262
2014-02-11,65.317
2014-02-12,65.711
2014-02-13,65.119
2014-02-14,65.051
2014-02-17,65.95
2014-02-18,66.447
2014-02-19,66.229
2014-02-20,65.916
2014-02-21,66.221
2014-02-24,67.036
2014-02-25,71.827
2014-02-26,69.874
2014-02-27,70.243
2014-02-28,71.01
2014-03-03,68.949
2014-03-04,70.919
2014-03-05,70.317
2014-03-06,71.101
2014-03-07,69.255
2014-03-10,69.123
2014-03-11,69.176
2014-03-12,68.792
2014-03-13,68.055
2014-03-14,66.821
2014-03-17,67.204
2014-03-18,67.357
2014-03-19,66.848
2014-03-20,66.444
2014-03-21,65.768
2014-03-24,65.168
2014-03-25,66.499
2014-03-26,67.647
2014-03-27,67.505
2014-03-28,67.971
2014-03-31,67.833
2014-04-01,69.523
2014-04-02,69.725
2014-04-03,68.929
2014-04-04,71.417
2014-04-07,71.218
2014-04-08,70.565
2014-04-09,71.46
2014-04-10,72.056
2014-04-11,70.77
2014-04-14,69.831
2014-04-15,69.368
2014-04-16,70.593
2014-04-17,70.421
2014-04-18,70.421
2014-04-21,70.26
2014-04-22,71.584
2014-04-23,70.609
2014-04-24,70.525
2014-04-25,69.908
2014-04-28,69.91
2014-04-29,70.683
2014-04-30,70.658
2014-05-01,71.435
2014-05-02,70.962
2014-05-05,71.029
2014-05-06,71.987
2014-05-07,69.455
2014-05-08,69.361
2014-05-09,68.326
2014-05-12,69.511
2014-05-13,69.213
2014-05-14,68.932
2014-05-15,65.72
2014-05-16,65.529
2014-05-19,66.654
2014-05-20,66.12
2014-05-21,66.736
2014-05-22,66.764
2014-05-23,66.775
2014-05-26,68.536
2014-05-27,68.599
2014-05-28,68.232
2014-05-29,67.858
2014-05-30,66.777
2014-06-02,66.591
2014-06-03,66.588
2014-06-04,67.456
2014-06-05,68.685
2014-06-06,70.401
2014-06-09,70.263
2014-06-10,70.199
2014-06-11,69.656
2014-06-12,70.098
2014-06-13,68.693
2014-06-16,67.749
2014-06-17,67.105
2014-06-18,66.516
2014-06-19,69.02
2014-06-20,66.831
2014-06-23,65.524
2014-06-24,64.4
2014-06-25,63.163
2014-06-26,63.323
2014-06-27,63.162
2014-06-30,62.531
2014-07-01,64.209
2014-07-02,63.659
2014-07-03,64.944
2014-07-04,64.016
2014-07-07,63.519
2014-07-08,62.409
2014-07-09,63.328
2014-07-10,62.266
2014-07-11,61.81
2014-07-14,62.502
2014-07-15,62.006
2014-07-16,62.445
2014-07-17,60.898
2014-07-18,61.123
2014-07-21,60.712
2014-07-22,60.72
2014-07-23,60.554
2014-07-24,60.218
2014-07-25,59.435
2014-07-28,59.447
2014-07-29,60.334
2014-07-30,59.014
2014-07-31,56.999
2014-08-01,56.783
2014-08-04,56.481
2014-08-05,56.189
2014-08-06,55.711
2014-08-07,54.893
2014-08-08,54.956
2014-08-11,55.628
2014-08-12,56.024
2014-08-13,56.675
2014-08-14,57.588
2014-08-15,57.403
2014-08-18,59.013
2014-08-19,57.746
2014-08-20,55.553
2014-08-21,56.562
2014-08-22,55.609
2014-08-25,56.773
2014-08-26,57.245
2014-08-27,56.947
2014-08-28,57.994
2014-08-29,56.91
2014-09-01,56.388
2014-09-02,56.599
2014-09-03,58.246
2014-09-04,59.209
2014-09-05,58.822
2014-09-08,58.649
2014-09-09,58.654
2014-09-10,58.854
2014-09-11,59.029
2014-09-12,59.015
2014-09-15,57.714
2014-09-16,56.459
2014-09-17,57.17
2014-09-18,58.371
2014-09-19,56.709
2014-09-22,57.829
2014-09-23,57.095
2014-09-24,56.777
2014-09-25,56.204
2014-09-26,55.524
2014-09-29,55.592
2014-09-30,56.225
2014-10-01,55.719
2014-10-02,54.266
2014-10-03,54.149
2014-10-06,55.0
2014-10-07,53.928
2014-10-08,53.098
2014-10-09,52.66
2014-10-10,50.998
2014-10-13,50.548
2014-10-14,51.29
2014-10-15,49.985
2014-10-16,49.816
2014-10-17,51.946
2014-10-20,51.622
2014-10-21,53.309
2014-10-22,53.496
2014-10-23,54.244
2014-10-24,54.33
2014-10-27,54.108
2014-10-28,54.62
2014-10-29,54.099
2014-10-30,54.392
2014-10-31,54.409
2014-11-03,54.277
2014-11-04,53.868
2014-11-05,54.878
2014-11-06,55.047
2014-11-07,54.459
2014-11-10,54.114
2014-11-11,53.43
2014-11-12,53.018
2014-11-13,52.992
2014-11-14,52.139
2014-11-17,52.227
2014-11-18,52.495
2014-11-19,54.058
2014-11-20,54.736
2014-11-21,56.361
2014-11-24,57.064
2014-11-25,57.626
2014-11-26,57.655
2014-11-27,58.007
2014-11-28,58.213
2014-12-01,58.643
2014-12-02,58.706
2014-12-03,59.534
2014-12-04,60.184
2014-12-05,60.564
2014-12-08,59.359
2014-12-09,58.378
2014-12-10,57.827
2014-12-11,57.623
2014-12-12,56.14
2014-12-15,54.496
2014-12-16,56.722
2014-12-17,56.475
2014-12-18,58.396
2014-12-19,58.621
2014-12-22,58.08
2014-12-23,59.462
2014-12-24,59.286
2014-12-25,59.286
2014-12-26,59.193
2014-12-29,59.122
2014-12-30,58.417
2014-12-31,59.18
2015-01-01,59.18
2015-01-02,58.217
2015-01-05,56.327
2015-01-06,54.867
2015-01-07,55.175
2015-01-08,57.442
2015-01-09,56.658
2015-01-12,56.608
2015-01-13,57.128
2015-01-14,55.607
2015-01-15,55.817
2015-01-16,56.033
2015-01-19,58.03
2015-01-20,58.304
2015-01-21,59.428
2015-01-22,60.436
2015-01-23,61.792
2015-01-26,61.412
2015-01-27,60.87
2015-01-28,60.469
2015-01-29,59.798
2015-01-30,59.113
2015-02-02,64.022
2015-02-03,64.882
2015-02-04,66.613
2015-02-05,65.651
2015-02-06,64.878
2015-02-09,65.913
2015-02-10,66.57
2015-02-11,66.692
2015-02-12,68.616
2015-02-13,68.937
2015-02-16,69.075
2015-02-17,68.244
2015-02-18,70.099
2015-02-19,69.565
2015-02-20,69.374
2015-02-23,69.624
2015-02-24,69.433
2015-02-25,69.698
2015-02-26,69.173
2015-02-27,69.784
2015-03-02,68.718
2015-03-03,67.056
2015-03-04,66.942
2015-03-05,68.463
2015-03-06,67.515
2015-03-09,65.053
2015-03-10,64.183
2015-03-11,64.683
2015-03-12,67.249
2015-03-13,66.739
2015-03-16,63.937
2015-03-17,61.993
2015-03-18,64.926
2015-03-19,64.209
2015-03-20,68.915
2015-03-23,69.008
2015-03-24,67.985
2015-03-25,67.572
2015-03-26,66.549
2015-03-27,66.148
2015-03-30,66.064
2015-03-31,64.859
2015-04-01,64.552
2015-04-02,65.123
2015-04-03,65.123
2015-04-06,66.027
2015-04-07,66.088
2015-04-08,65.251
2015-04-09,66.481
2015-04-10,65.776
2015-04-13,65.376
2015-04-14,66.623
2015-04-15,68.471
2015-04-16,69.201
2015-04-17,68.303
2015-04-20,69.168
2015-04-21,69.928
2015-04-22,69.493
2015-04-23,69.484
2015-04-24,71.9
2015-04-27,72.344
2015-04-28,72.325
2015-04-29,70.156
2015-04-30,70.142
2015-05-01,69.437
2015-05-04,69.06
2015-05-05,69.764
2015-05-06,70.778
2015-05-07,70.057
2015-05-08,72.502
2015-05-11,71.499
2015-05-12,70.917
2015-05-13,70.708
2015-05-14,71.348
2015-05-15,71.388
2015-05-18,70.95
2015-05-19,71.47
2015-05-20,71.697
2015-05-21,71.889
2015-05-22,70.72
2015-05-25,70.39
2015-05-26,68.2
2015-05-27,70.326
2015-05-28,70.25
2015-05-29,69.734
2015-06-01,69.314
2015-06-02,68.453
2015-06-03,70.953
2015-06-04,69.791
2015-06-05,68.655
2015-06-08,69.298
2015-06-09,68.578
2015-06-10,71.087
2015-06-11,72.718
2015-06-12,71.688
2015-06-15,71.088
2015-06-16,71.234
2015-06-17,71.815
2015-06-18,73.069
2015-06-19,73.979
2015-06-22,75.541
2015-06-23,75.537
2015-06-24,74.373
2015-06-25,73.799
2015-06-26,72.859
2015-06-29,70.937
2015-06-30,70.314
2015-07-01,70.559
2015-07-02,70.797
2015-07-03,70.55
2015-07-06,69.17
2015-07-07,66.776
2015-07-08,66.822
2015-07-09,68.604
2015-07-10,71.401
2015-07-13,72.173
2015-07-14,72.228
2015-07-15,72.502
2015-07-16,73.157
2015-07-17,72.74
2015-07-20,72.78
2015-07-21,72.214
2015-07-22,72.968
2015-07-23,73.633
2015-07-24,72.985
2015-07-27,71.705
2015-07-28,72.034
2015-07-29,73.455
2015-07-30,73.107
2015-07-31,74.116
2015-08-03,74.837
2015-08-04,75.219
2015-08-05,76.077
2015-08-06,74.825
2015-08-07,74.898
2015-08-10,76.041
2015-08-11,75.816
2015-08-12,74.239
2015-08-13,75.991
2015-08-14,76.086
2015-08-17,76.581
2015-08-18,76.635
2015-08-19,74.852
2015-08-20,74.285
2015-08-21,70.624
2015-08-24,68.015
2015-08-25,70.447
2015-08-26,69.924
2015-08-27,72.72
2015-08-28,73.319
2015-08-31,74.537
2015-09-01,71.947
2015-09-02,70.858
2015-09-03,71.036
2015-09-04,70.147
2015-09-07,71.283
2015-09-08,73.251
2015-09-09,74.636
2015-09-10,74.257
2015-09-11,73.863
2015-09-14,72.515
2015-09-15,73.657
2015-09-16,74.145
2015-09-17,74.255
2015-09-18,73.425
2015-09-21,72.531
2015-09-22,69.538
2015-09-23,69.917
2015-09-24,67.295
2015-09-25,69.032
2015-09-28,67.0
2015-09-29,64.592
2015-09-30,65.746
2015-10-01,65.668
2015-10-02,65.239
2015-10-05,66.751
2015-10-06,67.707
2015-10-07,67.495
2015-10-08,67.794
2015-10-09,67.617
2015-10-12,67.981
2015-10-13,68.044
2015-10-14,67.343
2015-10-15,68.079
2015-10-16,67.965
2015-10-19,67.04
2015-10-20,66.835
2015-10-21,69.182
2015-10-22,69.049
2015-10-23,70.359
2015-10-26,69.173
2015-10-27,67.216
2015-10-28,69.044
2015-10-29,67.619
2015-10-30,68.828
2015-11-02,70.067
2015-11-03,69.214
2015-11-04,69.336
2015-11-05,68.451
2015-11-06,70.428
2015-11-09,68.754
2015-11-10,67.674
2015-11-11,68.07
2015-11-12,66.793
2015-11-13,67.592
2015-11-16,67.877
2015-11-17,68.523
2015-11-18,67.994
2015-11-19,72.01
2015-11-20,72.473
2015-11-23,72.895
2015-11-24,71.619
2015-11-25,72.476
2015-11-26,74.296
2015-11-27,73.952
2015-11-30,73.721
2016-05-31,100.0
2016-06-01,95.598
2016-06-02,95.857
2016-06-03,95.481
2016-06-06,95.767
2016-06-07,99.388
2016-06-08,95.995
2016-06-09,92.451
2016-06-10,90.371
2016-06-13,85.949
2016-06-14,80.851
2016-06-15,83.241
2016-06-16,80.028
2016-06-17,88.873
2016-06-20,93.289
2016-06-21,93.115
2016-06-22,95.055
2016-06-23,101.214
2016-06-24,78.347
2016-06-27,61.172
2016-06-28,68.108
2016-06-29,67.339
2016-06-30,67.379
2016-07-01,65.326
2016-07-04,67.183
2016-07-05,61.913
2016-07-06,59.889
2016-07-07,60.257
2016-07-08,62.945
2016-07-11,66.994
2016-07-12,69.676
2016-07-13,67.342
2016-07-14,68.805
2016-07-15,68.957
2016-07-18,67.475
2016-07-19,67.145
2016-07-20,69.66
2016-07-21,72.111
2016-07-22,73.056
2016-07-25,69.435
2016-07-26,66.261
2016-07-27,68.452
2016-07-28,69.038
2016-07-29,67.821
2016-08-01,63.36
2016-08-02,58.138
2016-08-03,60.804
2016-08-04,65.729
2016-08-05,66.416
2016-08-08,69.345
2016-08-09,71.765
2016-08-10,69.533
2016-08-11,71.462
2016-08-12,71.099
2016-08-15,70.849
