Date,SINGAPORE MID GROWTH Mid Cap
2011-01-03,1635.466
2011-01-04,1636.379
2011-01-05,1627.046
2011-01-06,1631.835
2011-01-07,1618.322
2011-01-10,1591.783
2011-01-11,1615.639
2011-01-12,1625.228
2011-01-13,1636.402
2011-01-14,1619.891
2011-01-17,1613.915
2011-01-18,1631.733
2011-01-19,1638.079
2011-01-20,1598.728
2011-01-21,1589.261
2011-01-24,1601.633
2011-01-25,1588.361
2011-01-26,1600.872
2011-01-27,1601.747
2011-01-28,1589.028
2011-01-31,1568.902
2011-02-01,1581.693
2011-02-02,1602.178
2011-02-03,1597.72
2011-02-04,1598.597
2011-02-07,1591.718
2011-02-08,1588.135
2011-02-09,1579.082
2011-02-10,1549.22
2011-02-11,1526.82
2011-02-14,1541.435
2011-02-15,1528.82
2011-02-16,1533.415
2011-02-17,1531.25
2011-02-18,1526.439
2011-02-21,1510.503
2011-02-22,1463.362
2011-02-23,1452.395
2011-02-24,1451.223
2011-02-25,1480.204
2011-02-28,1471.485
2011-03-01,1516.733
2011-03-02,1494.392
2011-03-03,1500.06
2011-03-04,1515.342
2011-03-07,1519.346
2011-03-08,1525.833
2011-03-09,1526.74
2011-03-10,1505.675
2011-03-11,1480.509
2011-03-14,1475.494
2011-03-15,1414.848
2011-03-16,1430.903
2011-03-17,1414.395
2011-03-18,1419.929
2011-03-21,1450.979
2011-03-22,1469.688
2011-03-23,1486.711
2011-03-24,1507.546
2011-03-25,1529.329
2011-03-28,1523.564
2011-03-29,1521.439
2011-03-30,1547.075
2011-03-31,1551.787
2011-04-01,1563.869
2011-04-04,1580.946
2011-04-05,1570.937
2011-04-06,1595.393
2011-04-07,1594.803
2011-04-08,1619.876
2011-04-11,1606.684
2011-04-12,1595.081
2011-04-13,1610.991
2011-04-14,1611.176
2011-04-15,1612.504
2011-04-18,1595.856
2011-04-19,1599.342
2011-04-20,1628.369
2011-04-21,1630.851
2011-04-22,1630.851
2011-04-25,1624.393
2011-04-26,1626.567
2011-04-27,1632.086
2011-04-28,1633.571
2011-04-29,1635.95
2011-05-02,1636.084
2011-05-03,1608.45
2011-05-04,1589.496
2011-05-05,1577.466
2011-05-06,1577.489
2011-05-09,1595.422
2011-05-10,1604.757
2011-05-11,1607.067
2011-05-12,1564.072
2011-05-13,1587.845
2011-05-16,1564.881
2011-05-17,1562.813
2011-05-18,1579.693
2011-05-19,1589.656
2011-05-20,1593.66
2011-05-23,1538.319
2011-05-24,1543.28
2011-05-25,1542.997
2011-05-26,1553.596
2011-05-27,1570.113
2011-05-30,1574.846
2011-05-31,1580.994
2011-06-01,1578.273
2011-06-02,1562.071
2011-06-03,1558.374
2011-06-06,1535.159
2011-06-07,1535.345
2011-06-08,1522.185
2011-06-09,1519.523
2011-06-10,1501.598
2011-06-13,1485.395
2011-06-14,1490.85
2011-06-15,1473.91
2011-06-16,1445.604
2011-06-17,1442.782
2011-06-20,1442.226
2011-06-21,1478.714
2011-06-22,1460.103
2011-06-23,1458.883
2011-06-24,1491.681
2011-06-27,1476.744
2011-06-28,1477.642
2011-06-29,1493.983
2011-06-30,1510.936
2011-07-01,1519.733
2011-07-04,1534.365
2011-07-05,1511.689
2011-07-06,1505.295
2011-07-07,1522.234
2011-07-08,1538.804
2011-07-11,1506.901
2011-07-12,1481.29
2011-07-13,1494.673
2011-07-14,1492.32
2011-07-15,1470.349
2011-07-18,1454.227
2011-07-19,1484.2
2011-07-20,1521.001
2011-07-21,1527.529
2011-07-22,1558.742
2011-07-25,1548.706
2011-07-26,1556.513
2011-07-27,1554.623
2011-07-28,1563.926
2011-07-29,1555.491
2011-08-01,1560.692
2011-08-02,1524.802
2011-08-03,1510.599
2011-08-04,1477.351
2011-08-05,1420.719
2011-08-08,1353.604
2011-08-09,1355.551
2011-08-10,1292.723
2011-08-11,1278.448
2011-08-12,1311.745
2011-08-15,1344.331
2011-08-16,1321.722
2011-08-17,1342.555
2011-08-18,1319.653
2011-08-19,1253.668
2011-08-22,1263.796
2011-08-23,1283.7
2011-08-24,1254.521
2011-08-25,1271.056
2011-08-26,1258.911
2011-08-29,1295.601
2011-08-30,1293.775
2011-08-31,1377.253
2011-09-01,1344.996
2011-09-02,1315.391
2011-09-05,1282.065
2011-09-06,1285.746
2011-09-07,1315.159
2011-09-08,1315.971
2011-09-09,1291.114
2011-09-12,1245.607
2011-09-13,1233.556
2011-09-14,1247.395
2011-09-15,1264.382
2011-09-16,1281.932
2011-09-19,1239.333
2011-09-20,1263.154
2011-09-21,1247.386
2011-09-22,1188.74
2011-09-23,1184.399
2011-09-26,1138.709
2011-09-27,1197.844
2011-09-28,1163.906
2011-09-29,1152.284
2011-09-30,1125.62
2011-10-03,1086.345
2011-10-04,1045.339
2011-10-05,1067.024
2011-10-06,1099.531
2011-10-07,1124.299
2011-10-10,1156.388
2011-10-11,1161.421
2011-10-12,1205.875
2011-10-13,1201.822
2011-10-14,1232.218
2011-10-17,1250.594
2011-10-18,1211.343
2011-10-19,1222.394
2011-10-20,1194.276
2011-10-21,1200.098
2011-10-24,1223.796
2011-10-25,1236.906
2011-10-26,1225.713
2011-10-27,1310.601
2011-10-28,1338.063
2011-10-31,1280.58
2011-11-01,1222.778
2011-11-02,1262.303
2011-11-03,1253.054
2011-11-04,1264.507
2011-11-07,1259.836
2011-11-08,1269.015
2011-11-09,1260.656
2011-11-10,1227.357
2011-11-11,1237.405
2011-11-14,1254.45
2011-11-15,1246.533
2011-11-16,1243.501
2011-11-17,1230.028
2011-11-18,1207.251
2011-11-21,1178.828
2011-11-22,1213.165
2011-11-23,1187.472
2011-11-24,1191.672
2011-11-25,1169.579
2011-11-28,1214.317
2011-11-29,1212.885
2011-11-30,1234.063
2011-12-01,1246.896
2011-12-02,1260.41
2011-12-05,1269.211
2011-12-06,1253.924
2011-12-07,1260.411
2011-12-08,1211.828
2011-12-09,1195.827
2011-12-12,1200.263
2011-12-13,1200.868
2011-12-14,1185.563
2011-12-15,1178.541
2011-12-16,1190.41
2011-12-19,1166.546
2011-12-20,1186.435
2011-12-21,1204.544
2011-12-22,1208.408
2011-12-23,1214.445
2011-12-26,1214.445
2011-12-27,1209.333
2011-12-28,1201.337
2011-12-29,1198.388
2011-12-30,1194.481
2012-01-02,1194.481
2012-01-03,1224.769
2012-01-04,1236.358
2012-01-05,1223.504
2012-01-06,1226.658
2012-01-09,1213.04
2012-01-10,1237.498
2012-01-11,1248.967
2012-01-12,1238.851
2012-01-13,1248.717
2012-01-16,1241.584
2012-01-17,1284.992
2012-01-18,1286.254
2012-01-19,1301.364
2012-01-20,1305.924
2012-01-23,1313.399
2012-01-24,1309.625
2012-01-25,1351.521
2012-01-26,1368.302
2012-01-27,1384.998
2012-01-30,1363.876
2012-01-31,1387.728
2012-02-01,1387.171
2012-02-02,1394.51
2012-02-03,1401.38
2012-02-06,1403.324
2012-02-07,1423.128
2012-02-08,1440.988
2012-02-09,1429.199
2012-02-10,1401.6
2012-02-13,1401.614
2012-02-14,1393.802
2012-02-15,1392.057
2012-02-16,1362.754
2012-02-17,1381.031
2012-02-20,1397.227
2012-02-21,1395.982
2012-02-22,1383.813
2012-02-23,1376.373
2012-02-24,1369.758
2012-02-27,1353.44
2012-02-28,1374.161
2012-02-29,1393.067
2012-03-01,1370.866
2012-03-02,1374.529
2012-03-05,1355.959
2012-03-06,1328.367
2012-03-07,1329.291
2012-03-08,1361.578
2012-03-09,1361.947
2012-03-12,1354.56
2012-03-13,1361.978
2012-03-14,1368.746
2012-03-15,1379.909
2012-03-16,1387.464
2012-03-19,1384.852
2012-03-20,1381.191
2012-03-21,1380.02
2012-03-22,1382.825
2012-03-23,1391.232
2012-03-26,1387.382
2012-03-27,1414.074
2012-03-28,1409.314
2012-03-29,1393.936
2012-03-30,1396.081
2012-04-02,1403.944
2012-04-03,1398.461
2012-04-04,1376.607
2012-04-05,1374.709
2012-04-06,1374.709
2012-04-09,1361.199
2012-04-10,1371.681
2012-04-11,1359.357
2012-04-12,1377.292
2012-04-13,1382.3
2012-04-16,1376.234
2012-04-17,1386.451
2012-04-18,1391.205
2012-04-19,1390.73
2012-04-20,1388.146
2012-04-23,1375.379
2012-04-24,1384.57
2012-04-25,1388.284
2012-04-26,1397.449
2012-04-27,1402.059
2012-04-30,1401.58
2012-05-01,1403.338
2012-05-02,1411.136
2012-05-03,1406.132
2012-05-04,1391.92
2012-05-07,1356.949
2012-05-08,1356.651
2012-05-09,1323.011
2012-05-10,1338.586
2012-05-11,1320.022
2012-05-14,1298.699
2012-05-15,1298.502
2012-05-16,1233.939
2012-05-17,1232.028
2012-05-18,1195.668
2012-05-21,1215.235
2012-05-22,1239.547
2012-05-23,1203.942
2012-05-24,1197.951
2012-05-25,1192.969
2012-05-28,1207.616
2012-05-29,1231.992
2012-05-30,1208.834
2012-05-31,1199.354
2012-06-01,1182.799
2012-06-04,1164.567
2012-06-05,1177.54
2012-06-06,1215.84
2012-06-07,1229.576
2012-06-08,1207.407
2012-06-11,1251.506
2012-06-12,1249.384
2012-06-13,1258.038
2012-06-14,1253.829
2012-06-15,1273.669
2012-06-18,1291.023
2012-06-19,1315.153
2012-06-20,1325.286
2012-06-21,1292.687
2012-06-22,1281.488
2012-06-25,1266.624
2012-06-26,1265.518
2012-06-27,1280.542
2012-06-28,1284.863
2012-06-29,1312.229
2012-07-02,1329.269
2012-07-03,1344.498
2012-07-04,1344.001
2012-07-05,1364.135
2012-07-06,1366.122
2012-07-09,1336.843
2012-07-10,1371.797
2012-07-11,1375.634
2012-07-12,1355.223
2012-07-13,1404.624
2012-07-16,1414.821
2012-07-17,1431.447
2012-07-18,1428.156
2012-07-19,1409.548
2012-07-20,1402.694
2012-07-23,1400.213
2012-07-24,1417.141
2012-07-25,1445.494
2012-07-26,1454.892
2012-07-27,1470.166
2012-07-30,1474.166
2012-07-31,1465.3
2012-08-01,1469.773
2012-08-02,1457.98
2012-08-03,1466.87
2012-08-06,1477.694
2012-08-07,1481.42
2012-08-08,1509.918
2012-08-09,1509.736
2012-08-10,1525.102
2012-08-13,1533.4
2012-08-14,1549.562
2012-08-15,1526.743
2012-08-16,1515.836
2012-08-17,1508.28
2012-08-20,1509.363
2012-08-21,1512.308
2012-08-22,1497.156
2012-08-23,1507.146
2012-08-24,1506.186
2012-08-27,1489.361
2012-08-28,1484.962
2012-08-29,1483.875
2012-08-30,1469.901
2012-08-31,1480.24
2012-09-03,1476.577
2012-09-04,1472.718
2012-09-05,1459.01
2012-09-06,1470.715
2012-09-07,1507.278
2012-09-10,1521.292
2012-09-11,1536.255
2012-09-12,1534.255
2012-09-13,1566.195
2012-09-14,1608.566
2012-09-17,1606.56
2012-09-18,1601.786
2012-09-19,1593.478
2012-09-20,1591.694
2012-09-21,1601.549
2012-09-24,1586.797
2012-09-25,1589.627
2012-09-26,1580.285
2012-09-27,1586.035
2012-09-28,1589.132
2012-10-01,1589.909
2012-10-02,1589.866
2012-10-03,1579.014
2012-10-04,1583.268
2012-10-05,1585.138
2012-10-08,1577.588
2012-10-09,1574.446
2012-10-10,1574.6
2012-10-11,1564.405
2012-10-12,1574.688
2012-10-15,1571.378
2012-10-16,1575.189
2012-10-17,1586.192
2012-10-18,1591.992
2012-10-19,1617.072
2012-10-22,1609.223
2012-10-23,1603.012
2012-10-24,1597.597
2012-10-25,1607.731
2012-10-26,1606.744
2012-10-29,1582.617
2012-10-30,1595.985
2012-10-31,1597.181
2012-11-01,1583.736
2012-11-02,1585.297
2012-11-05,1581.692
2012-11-06,1568.745
2012-11-07,1578.892
2012-11-08,1565.987
2012-11-09,1565.559
2012-11-12,1568.213
2012-11-13,1569.303
2012-11-14,1554.137
2012-11-15,1538.86
2012-11-16,1540.741
2012-11-19,1553.653
2012-11-20,1535.145
2012-11-21,1548.014
2012-11-22,1557.18
2012-11-23,1554.163
2012-11-26,1555.866
2012-11-27,1543.203
2012-11-28,1534.287
2012-11-29,1556.302
2012-11-30,1564.257
2012-12-03,1555.649
2012-12-04,1556.976
2012-12-05,1541.347
2012-12-06,1527.62
2012-12-07,1538.273
2012-12-10,1546.04
2012-12-11,1534.548
2012-12-12,1531.356
2012-12-13,1543.089
2012-12-14,1546.709
2012-12-17,1542.878
2012-12-18,1550.224
2012-12-19,1573.914
2012-12-20,1579.361
2012-12-21,1569.845
2012-12-24,1576.455
2012-12-25,1576.455
2012-12-26,1571.844
2012-12-27,1570.165
2012-12-28,1577.796
2012-12-31,1573.502
2013-01-01,1573.502
2013-01-02,1609.771
2013-01-03,1635.54
2013-01-04,1622.857
2013-01-07,1610.132
2013-01-08,1614.108
2013-01-09,1623.336
2013-01-10,1628.996
2013-01-11,1629.385
2013-01-14,1634.639
2013-01-15,1625.006
2013-01-16,1631.121
2013-01-17,1634.642
2013-01-18,1632.349
2013-01-21,1637.192
2013-01-22,1641.413
2013-01-23,1641.048
2013-01-24,1639.101
2013-01-25,1638.754
2013-01-28,1638.578
2013-01-29,1641.428
2013-01-30,1643.287
2013-01-31,1632.319
2013-02-01,1640.904
2013-02-04,1642.548
2013-02-05,1642.316
2013-02-06,1639.358
2013-02-07,1626.016
2013-02-08,1636.204
2013-02-11,1631.522
2013-02-12,1632.772
2013-02-13,1642.827
2013-02-14,1644.468
2013-02-15,1633.4
2013-02-18,1631.981
2013-02-19,1640.991
2013-02-20,1647.297
2013-02-21,1636.508
2013-02-22,1611.206
2013-02-25,1607.344
2013-02-26,1595.295
2013-02-27,1614.274
2013-02-28,1619.567
2013-03-01,1612.407
2013-03-04,1582.475
2013-03-05,1587.854
2013-03-06,1592.115
2013-03-07,1588.752
2013-03-08,1584.29
2013-03-11,1591.41
2013-03-12,1609.396
2013-03-13,1603.617
2013-03-14,1603.677
2013-03-15,1598.132
2013-03-18,1605.122
2013-03-19,1623.571
2013-03-20,1614.832
2013-03-21,1620.908
2013-03-22,1619.078
2013-03-25,1627.944
2013-03-26,1628.86
2013-03-27,1631.726
2013-03-28,1633.405
2013-03-29,1633.405
2013-04-01,1630.634
2013-04-02,1636.15
2013-04-03,1642.611
2013-04-04,1619.32
2013-04-05,1613.295
2013-04-08,1601.372
2013-04-09,1603.828
2013-04-10,1610.6
2013-04-11,1615.827
2013-04-12,1610.441
2013-04-15,1590.638
2013-04-16,1586.657
2013-04-17,1564.576
2013-04-18,1587.902
2013-04-19,1574.244
2013-04-22,1581.713
2013-04-23,1572.475
2013-04-24,1586.907
2013-04-25,1611.88
2013-04-26,1623.785
2013-04-29,1637.177
2013-04-30,1648.539
2013-05-01,1646.401
2013-05-02,1642.318
2013-05-03,1628.843
2013-05-06,1634.649
2013-05-07,1626.09
2013-05-08,1652.33
2013-05-09,1653.967
2013-05-10,1652.02
2013-05-13,1652.168
2013-05-14,1648.206
2013-05-15,1646.692
2013-05-16,1639.281
2013-05-17,1628.595
2013-05-20,1633.502
2013-05-21,1622.862
2013-05-22,1639.173
2013-05-23,1609.563
2013-05-24,1610.581
2013-05-27,1617.528
2013-05-28,1616.042
2013-05-29,1603.321
2013-05-30,1592.039
2013-05-31,1555.716
2013-06-03,1578.859
2013-06-04,1594.83
2013-06-05,1592.281
2013-06-06,1573.792
2013-06-07,1576.146
2013-06-10,1556.636
2013-06-11,1553.763
2013-06-12,1546.357
2013-06-13,1537.738
2013-06-14,1556.225
2013-06-17,1557.987
2013-06-18,1564.712
2013-06-19,1566.167
2013-06-20,1508.268
2013-06-21,1504.264
2013-06-24,1480.171
2013-06-25,1496.085
2013-06-26,1509.299
2013-06-27,1528.284
2013-06-28,1551.52
2013-07-01,1536.02
2013-07-02,1549.506
2013-07-03,1538.648
2013-07-04,1549.673
2013-07-05,1549.219
2013-07-08,1543.766
2013-07-09,1551.185
2013-07-10,1559.61
2013-07-11,1608.516
2013-07-12,1606.518
2013-07-15,1606.828
2013-07-16,1615.044
2013-07-17,1596.422
2013-07-18,1585.003
2013-07-19,1591.861
2013-07-22,1606.835
2013-07-23,1614.57
2013-07-24,1623.193
2013-07-25,1609.266
2013-07-26,1609.74
2013-07-29,1604.835
2013-07-30,1617.998
2013-07-31,1620.441
2013-08-01,1612.482
2013-08-02,1614.341
2013-08-05,1604.721
2013-08-06,1607.23
2013-08-07,1608.641
2013-08-08,1618.54
2013-08-09,1621.05
2013-08-12,1615.36
2013-08-13,1609.695
2013-08-14,1593.428
2013-08-15,1577.549
2013-08-16,1568.995
2013-08-19,1557.587
2013-08-20,1548.267
2013-08-21,1543.515
2013-08-22,1538.654
2013-08-23,1534.609
2013-08-26,1534.736
2013-08-27,1514.782
2013-08-28,1508.763
2013-08-29,1512.648
2013-08-30,1524.71
2013-09-02,1523.865
2013-09-03,1523.49
2013-09-04,1516.975
2013-09-05,1513.079
2013-09-06,1531.506
2013-09-09,1542.299
2013-09-10,1567.826
2013-09-11,1564.805
2013-09-12,1563.92
2013-09-13,1564.947
2013-09-16,1616.486
2013-09-17,1609.518
2013-09-18,1604.402
2013-09-19,1645.083
2013-09-20,1637.402
2013-09-23,1633.198
2013-09-24,1630.662
2013-09-25,1641.121
2013-09-26,1640.709
2013-09-27,1645.905
2013-09-30,1633.09
2013-10-01,1641.036
2013-10-02,1639.549
2013-10-03,1634.032
2013-10-04,1630.961
2013-10-07,1635.429
2013-10-08,1639.724
2013-10-09,1634.96
2013-10-10,1649.725
2013-10-11,1657.218
2013-10-14,1654.479
2013-10-15,1656.542
2013-10-16,1676.738
2013-10-17,1681.982
2013-10-18,1696.455
2013-10-21,1698.551
2013-10-22,1707.104
2013-10-23,1703.78
2013-10-24,1715.696
2013-10-25,1706.785
2013-10-28,1703.068
2013-10-29,1703.999
2013-10-30,1710.909
2013-10-31,1698.04
2013-11-01,1693.929
2013-11-04,1688.162
2013-11-05,1676.591
2013-11-06,1695.061
2013-11-07,1685.196
2013-11-08,1665.294
2013-11-11,1668.462
2013-11-12,1660.783
2013-11-13,1665.982
2013-11-14,1673.594
2013-11-15,1687.788
2013-11-18,1698.585
2013-11-19,1689.461
2013-11-20,1687.607
2013-11-21,1665.13
2013-11-22,1659.619
2013-11-25,1661.679
2013-11-26,1661.88
2013-11-27,1661.146
2013-11-28,1662.352
2013-11-29,1668.127
2013-12-02,1661.896
2013-12-03,1654.069
2013-12-04,1630.218
2013-12-05,1600.703
2013-12-06,1622.557
2013-12-09,1616.029
2013-12-10,1601.808
2013-12-11,1588.137
2013-12-12,1578.702
2013-12-13,1590.362
2013-12-16,1586.654
2013-12-17,1591.364
2013-12-18,1593.658
2013-12-19,1602.432
2013-12-20,1604.328
2013-12-23,1618.011
2013-12-24,1624.242
2013-12-25,1624.242
2013-12-26,1627.976
2013-12-27,1638.506
2013-12-30,1641.708
2013-12-31,1651.667
2014-01-01,1651.667
2014-01-02,1644.196
2014-01-03,1623.668
2014-01-06,1621.576
2014-01-07,1608.205
2014-01-08,1625.665
2014-01-09,1615.148
2014-01-10,1626.561
2014-01-13,1615.009
2014-01-14,1607.018
2014-01-15,1598.968
2014-01-16,1592.995
2014-01-17,1583.953
2014-01-20,1577.182
2014-01-21,1565.211
2014-01-22,1578.846
2014-01-23,1567.743
2014-01-24,1551.378
2014-01-27,1538.987
2014-01-28,1558.189
2014-01-29,1549.361
2014-01-30,1541.248
2014-01-31,1537.149
2014-02-03,1522.782
2014-02-04,1519.694
2014-02-05,1533.332
2014-02-06,1539.4
2014-02-07,1550.015
2014-02-10,1545.244
2014-02-11,1561.34
2014-02-12,1563.307
2014-02-13,1571.001
2014-02-14,1587.461
2014-02-17,1585.796
2014-02-18,1581.285
2014-02-19,1576.352
2014-02-20,1590.654
2014-02-21,1580.907
2014-02-24,1586.219
2014-02-25,1592.92
2014-02-26,1586.953
2014-02-27,1599.642
2014-02-28,1586.868
2014-03-03,1555.612
2014-03-04,1567.955
2014-03-05,1569.416
2014-03-06,1585.143
2014-03-07,1586.478
2014-03-10,1580.476
2014-03-11,1589.339
2014-03-12,1581.075
2014-03-13,1565.907
2014-03-14,1561.172
2014-03-17,1558.654
2014-03-18,1564.957
2014-03-19,1560.889
2014-03-20,1524.91
2014-03-21,1545.264
2014-03-24,1573.787
2014-03-25,1573.173
2014-03-26,1610.238
2014-03-27,1622.051
2014-03-28,1640.709
2014-03-31,1651.865
2014-04-01,1642.678
2014-04-02,1644.38
2014-04-03,1669.622
2014-04-04,1656.236
2014-04-07,1635.958
2014-04-08,1662.93
2014-04-09,1654.961
2014-04-10,1663.625
2014-04-11,1669.102
2014-04-14,1663.093
2014-04-15,1741.965
2014-04-16,1748.88
2014-04-17,1736.708
2014-04-18,1736.708
2014-04-21,1740.539
2014-04-22,1751.775
2014-04-23,1737.313
2014-04-24,1751.65
2014-04-25,1756.161
2014-04-28,1751.339
2014-04-29,1757.846
2014-04-30,1765.407
2014-05-01,1769.494
2014-05-02,1767.584
2014-05-05,1765.134
2014-05-06,1773.651
2014-05-07,1763.278
2014-05-08,1769.621
2014-05-09,1764.801
2014-05-12,1765.482
2014-05-13,1764.142
2014-05-14,1787.979
2014-05-15,1790.084
2014-05-16,1813.516
2014-05-19,1832.707
2014-05-20,1838.348
2014-05-21,1823.754
2014-05-22,1820.494
2014-05-23,1833.465
2014-05-26,1828.63
2014-05-27,1828.424
2014-05-28,1841.332
2014-05-29,1859.421
2014-05-30,1851.234
2014-06-02,1857.447
2014-06-03,1866.242
2014-06-04,1868.281
2014-06-05,1881.197
2014-06-06,1902.98
2014-06-09,1904.435
2014-06-10,1894.187
2014-06-11,1888.243
2014-06-12,1902.37
2014-06-13,1891.758
2014-06-16,1881.901
2014-06-17,1872.276
2014-06-18,1875.739
2014-06-19,1877.806
2014-06-20,1870.133
2014-06-23,1875.797
2014-06-24,1883.561
2014-06-25,1866.468
2014-06-26,1875.216
2014-06-27,1877.188
2014-06-30,1880.757
2014-07-01,1864.356
2014-07-02,1882.274
2014-07-03,1884.033
2014-07-04,1890.22
2014-07-07,1887.725
2014-07-08,1892.923
2014-07-09,1884.763
2014-07-10,1884.395
2014-07-11,1891.977
2014-07-14,1891.72
2014-07-15,1885.213
2014-07-16,1901.033
2014-07-17,1915.771
2014-07-18,1907.958
2014-07-21,1914.007
2014-07-22,1914.294
2014-07-23,1927.76
2014-07-24,1939.216
2014-07-25,1944.133
2014-07-28,1942.802
2014-07-29,1931.152
2014-07-30,1913.031
2014-07-31,1913.081
2014-08-01,1911.931
2014-08-04,1904.232
2014-08-05,1905.87
2014-08-06,1897.502
2014-08-07,1878.87
2014-08-08,1869.517
2014-08-11,1877.363
2014-08-12,1874.911
2014-08-13,1880.623
2014-08-14,1881.068
2014-08-15,1890.463
2014-08-18,1890.045
2014-08-19,1884.939
2014-08-20,1889.228
2014-08-21,1888.859
2014-08-22,1879.908
2014-08-25,1886.54
2014-08-26,1885.306
2014-08-27,1892.343
2014-08-28,1878.952
2014-08-29,1882.118
2014-09-01,1878.601
2014-09-02,1882.16
2014-09-03,1896.539
2014-09-04,1888.253
2014-09-05,1882.332
2014-09-08,1876.983
2014-09-09,1866.581
2014-09-10,1867.736
2014-09-11,1868.981
2014-09-12,1871.965
2014-09-15,1859.401
2014-09-16,1845.214
2014-09-17,1852.157
2014-09-18,1859.57
2014-09-19,1866.344
2014-09-22,1850.998
2014-09-23,1844.066
2014-09-24,1849.951
2014-09-25,1854.391
2014-09-26,1840.821
2014-09-29,1849.573
2014-09-30,1804.614
2014-10-01,1803.349
2014-10-02,1792.065
2014-10-03,1806.886
2014-10-06,1812.612
2014-10-07,1806.727
2014-10-08,1790.482
2014-10-09,1808.278
2014-10-10,1785.757
2014-10-13,1775.462
2014-10-14,1765.657
2014-10-15,1770.109
2014-10-16,1726.45
2014-10-17,1739.668
2014-10-20,1741.718
2014-10-21,1756.946
2014-10-22,1756.117
2014-10-23,1777.057
2014-10-24,1764.29
2014-10-27,1758.577
2014-10-28,1758.292
2014-10-29,1765.512
2014-10-30,1753.595
2014-10-31,1768.892
2014-11-03,1759.342
2014-11-04,1748.29
2014-11-05,1749.143
2014-11-06,1756.067
2014-11-07,1748.083
2014-11-10,1764.793
2014-11-11,1765.737
2014-11-12,1776.466
2014-11-13,1781.087
2014-11-14,1764.293
2014-11-17,1746.812
2014-11-18,1767.25
2014-11-19,1749.426
2014-11-20,1750.675
2014-11-21,1761.915
2014-11-24,1757.885
2014-11-25,1755.045
2014-11-26,1769.38
2014-11-27,1752.878
2014-11-28,1751.768
2014-12-01,1705.798
2014-12-02,1713.577
2014-12-03,1684.006
2014-12-04,1688.627
2014-12-05,1689.519
2014-12-08,1679.242
2014-12-09,1705.402
2014-12-10,1719.632
2014-12-11,1713.715
2014-12-12,1714.645
2014-12-15,1683.204
2014-12-16,1660.107
2014-12-17,1664.803
2014-12-18,1650.21
2014-12-19,1675.342
2014-12-22,1701.511
2014-12-23,1695.686
2014-12-24,1709.129
2014-12-25,1709.129
2014-12-26,1714.44
2014-12-29,1715.666
2014-12-30,1726.437
2014-12-31,1719.656
2015-01-01,1719.656
2015-01-02,1719.44
2015-01-05,1687.898
2015-01-06,1676.9
2015-01-07,1669.137
2015-01-08,1681.438
2015-01-09,1672.336
2015-01-12,1671.186
2015-01-13,1652.615
2015-01-14,1645.361
2015-01-15,1674.065
2015-01-16,1650.625
2015-01-19,1639.685
2015-01-20,1644.129
2015-01-21,1650.922
2015-01-22,1673.955
2015-01-23,1684.339
2015-01-26,1659.15
2015-01-27,1678.578
2015-01-28,1674.142
2015-01-29,1694.202
2015-01-30,1681.946
2015-02-02,1714.861
2015-02-03,1718.291
2015-02-04,1721.848
2015-02-05,1718.924
2015-02-06,1743.194
2015-02-09,1734.908
2015-02-10,1751.489
2015-02-11,1754.417
2015-02-12,1724.017
2015-02-13,1738.892
2015-02-16,1713.913
2015-02-17,1699.12
2015-02-18,1701.025
2015-02-19,1702.59
2015-02-20,1701.776
2015-02-23,1709.069
2015-02-24,1714.917
2015-02-25,1710.769
2015-02-26,1702.884
2015-02-27,1673.569
2015-03-02,1660.199
2015-03-03,1686.886
2015-03-04,1675.32
2015-03-05,1662.929
2015-03-06,1670.216
2015-03-09,1650.256
2015-03-10,1617.36
2015-03-11,1610.707
2015-03-12,1623.195
2015-03-13,1607.741
2015-03-16,1603.814
2015-03-17,1594.784
2015-03-18,1583.283
2015-03-19,1580.136
2015-03-20,1608.189
2015-03-23,1635.099
2015-03-24,1646.048
2015-03-25,1647.361
2015-03-26,1654.256
2015-03-27,1662.671
2015-03-30,1646.036
2015-03-31,1646.968
2015-04-01,1653.334
2015-04-02,1664.054
2015-04-03,1664.054
2015-04-06,1674.307
2015-04-07,1671.583
2015-04-08,1672.496
2015-04-09,1664.841
2015-04-10,1671.572
2015-04-13,1671.817
2015-04-14,1711.71
2015-04-15,1714.018
2015-04-16,1719.592
2015-04-17,1721.04
2015-04-20,1726.232
2015-04-21,1727.843
2015-04-22,1732.465
2015-04-23,1725.632
2015-04-24,1741.361
2015-04-27,1754.672
2015-04-28,1762.761
2015-04-29,1759.639
2015-04-30,1763.651
2015-05-01,1758.606
2015-05-04,1735.232
2015-05-05,1747.523
2015-05-06,1744.293
2015-05-07,1734.809
2015-05-08,1730.63
2015-05-11,1744.592
2015-05-12,1735.513
2015-05-13,1743.075
2015-05-14,1754.898
2015-05-15,1760.941
2015-05-18,1749.053
2015-05-19,1723.553
2015-05-20,1711.957
2015-05-21,1704.897
2015-05-22,1713.202
2015-05-25,1718.415
2015-05-26,1704.129
2015-05-27,1680.541
2015-05-28,1691.024
2015-05-29,1679.116
2015-06-01,1673.41
2015-06-02,1640.021
2015-06-03,1642.209
2015-06-04,1615.733
2015-06-05,1601.472
2015-06-08,1595.209
2015-06-09,1573.46
2015-06-10,1592.18
2015-06-11,1615.949
2015-06-12,1624.537
2015-06-15,1625.5
2015-06-16,1621.503
2015-06-17,1624.322
2015-06-18,1622.824
