Date,WORLD ex USA IMI GROWTH IMI (Large+Mid+Small Cap)
2010-08-30,756.336
2010-08-31,751.954
2010-09-01,772.539
2010-09-02,776.62
2010-09-03,782.804
2010-09-06,788.994
2010-09-07,781.402
2010-09-08,783.581
2010-09-09,790.932
2010-09-10,790.812
2010-09-13,802.742
2010-09-14,808.918
2010-09-15,808.281
2010-09-16,805.678
2010-09-17,805.706
2010-09-20,814.833
2010-09-21,814.253
2010-09-22,820.34
2010-09-23,817.543
2010-09-24,827.589
2010-09-27,829.754
2010-09-28,832.26
2010-09-29,834.861
2010-09-30,830.595
2010-10-01,833.9
2010-10-04,829.513
2010-10-05,843.902
2010-10-06,853.281
2010-10-07,854.557
2010-10-08,854.958
2010-10-11,856.383
2010-10-12,850.868
2010-10-13,864.697
2010-10-14,873.337
2010-10-15,867.961
2010-10-18,866.808
2010-10-19,852.579
2010-10-20,862.289
2010-10-21,865.997
2010-10-22,861.373
2010-10-25,870.548
2010-10-26,861.799
2010-10-27,850.006
2010-10-28,858.783
2010-10-29,859.58
2010-11-01,861.619
2010-11-02,868.855
2010-11-03,867.248
2010-11-04,893.293
2010-11-05,894.796
2010-11-08,893.08
2010-11-09,895.563
2010-11-10,880.478
2010-11-11,881.787
2010-11-12,874.426
2010-11-15,873.87
2010-11-16,855.732
2010-11-17,857.803
2010-11-18,873.154
2010-11-19,872.028
2010-11-22,870.597
2010-11-23,854.946
2010-11-24,859.767
2010-11-25,863.767
2010-11-26,852.522
2010-11-29,841.496
2010-11-30,837.436
2010-12-01,850.648
2010-12-02,870.072
2010-12-03,882.511
2010-12-06,881.971
2010-12-07,887.644
2010-12-08,878.568
2010-12-09,879.451
2010-12-10,881.853
2010-12-13,894.034
2010-12-14,895.863
2010-12-15,889.252
2010-12-16,884.559
2010-12-17,882.695
2010-12-20,883.573
2010-12-21,894.239
2010-12-22,895.207
2010-12-23,896.374
2010-12-24,897.554
2010-12-27,895.827
2010-12-28,899.161
2010-12-29,903.091
2010-12-30,901.944
2010-12-31,907.271
2011-01-03,907.507
2011-01-04,909.376
2011-01-05,898.288
2011-01-06,897.358
2011-01-07,896.232
2011-01-10,890.192
2011-01-11,897.276
2011-01-12,908.875
2011-01-13,915.892
2011-01-14,912.744
2011-01-17,911.25
2011-01-18,920.937
2011-01-19,918.664
2011-01-20,896.891
2011-01-21,902.317
2011-01-24,909.368
2011-01-25,908.044
2011-01-26,917.336
2011-01-27,917.783
2011-01-28,908.11
2011-01-31,909.223
2011-02-01,924.116
2011-02-02,930.598
2011-02-03,926.139
2011-02-04,926.178
2011-02-07,931.35
2011-02-08,937.844
2011-02-09,932.674
2011-02-10,925.535
2011-02-11,926.635
2011-02-14,931.664
2011-02-15,932.012
2011-02-16,934.234
2011-02-17,940.653
2011-02-18,941.959
2011-02-21,936.745
2011-02-22,929.338
2011-02-23,923.623
2011-02-24,919.741
2011-02-25,931.657
2011-02-28,941.225
2011-03-01,942.729
2011-03-02,938.15
2011-03-03,943.04
2011-03-04,944.98
2011-03-07,939.421
2011-03-08,933.758
2011-03-09,933.337
2011-03-10,913.02
2011-03-11,909.031
2011-03-14,894.632
2011-03-15,864.507
2011-03-16,868.051
2011-03-17,883.337
2011-03-18,891.78
2011-03-21,905.981
2011-03-22,912.331
2011-03-23,911.603
2011-03-24,920.751
2011-03-25,920.51
2011-03-28,916.922
2011-03-29,917.15
2011-03-30,930.252
2011-03-31,931.425
2011-04-01,934.176
2011-04-04,941.689
2011-04-05,940.394
2011-04-06,944.626
2011-04-07,939.062
2011-04-08,951.007
2011-04-11,949.613
2011-04-12,935.248
2011-04-13,942.006
2011-04-14,941.593
2011-04-15,941.442
2011-04-18,925.194
2011-04-19,932.113
2011-04-20,955.462
2011-04-21,967.307
2011-04-22,967.512
2011-04-25,963.949
2011-04-26,967.439
2011-04-27,966.613
2011-04-28,980.568
2011-04-29,983.925
2011-05-02,989.798
2011-05-03,980.495
2011-05-04,971.366
2011-05-05,958.451
2011-05-06,961.11
2011-05-09,951.613
2011-05-10,960.813
2011-05-11,958.427
2011-05-12,944.847
2011-05-13,942.996
2011-05-16,941.282
2011-05-17,931.687
2011-05-18,941.053
2011-05-19,944.059
2011-05-20,939.984
2011-05-23,920.056
2011-05-24,925.281
2011-05-25,927.294
2011-05-26,934.647
2011-05-27,947.785
2011-05-30,948.819
2011-05-31,960.576
2011-06-01,958.213
2011-06-02,945.567
2011-06-03,945.966
2011-06-06,942.873
2011-06-07,945.569
2011-06-08,933.452
2011-06-09,936.462
2011-06-10,922.279
2011-06-13,921.574
2011-06-14,932.372
2011-06-15,918.718
2011-06-16,901.487
2011-06-17,906.262
2011-06-20,902.601
2011-06-21,918.479
2011-06-22,920.969
2011-06-23,899.877
2011-06-24,903.429
2011-06-27,904.143
2011-06-28,912.834
2011-06-29,930.115
2011-06-30,943.446
2011-07-01,947.404
2011-07-04,955.105
2011-07-05,954.597
2011-07-06,950.457
2011-07-07,956.558
2011-07-08,952.216
2011-07-11,932.167
2011-07-12,926.01
2011-07-13,942.786
2011-07-14,936.246
2011-07-15,934.579
2011-07-18,920.934
2011-07-19,931.933
2011-07-20,941.057
2011-07-21,952.151
2011-07-22,959.279
2011-07-25,956.92
2011-07-26,962.409
2011-07-27,950.197
2011-07-28,942.4
2011-07-29,937.912
2011-08-01,932.725
2011-08-02,916.157
2011-08-03,901.769
2011-08-04,866.147
2011-08-05,845.926
2011-08-08,813.394
2011-08-09,824.453
2011-08-10,816.134
2011-08-11,829.422
2011-08-12,844.43
2011-08-15,860.341
2011-08-16,857.421
2011-08-17,862.128
2011-08-18,824.649
2011-08-19,815.176
2011-08-22,813.719
2011-08-23,823.51
2011-08-24,826.648
2011-08-25,821.631
2011-08-26,823.371
2011-08-29,838.603
2011-08-30,846.22
2011-08-31,863.909
2011-09-01,863.283
2011-09-02,847.468
2011-09-05,817.823
2011-09-06,807.958
2011-09-07,829.126
2011-09-08,832.361
2011-09-09,807.056
2011-09-12,785.746
2011-09-13,793.152
2011-09-14,796.022
2011-09-15,812.834
2011-09-16,818.557
2011-09-19,799.265
2011-09-20,808.451
2011-09-21,798.104
2011-09-22,754.33
2011-09-23,754.391
2011-09-26,752.747
2011-09-27,786.604
2011-09-28,778.978
2011-09-29,780.789
2011-09-30,764.246
2011-10-03,746.169
2011-10-04,728.033
2011-10-05,743.223
2011-10-06,767.994
2011-10-07,778.159
2011-10-10,792.403
2011-10-11,796.813
2011-10-12,811.099
2011-10-13,806.404
2011-10-14,815.702
2011-10-17,811.838
2011-10-18,803.946
2011-10-19,808.195
2011-10-20,793.384
2011-10-21,815.573
2011-10-24,830.932
2011-10-25,827.504
2011-10-26,825.979
2011-10-27,864.468
2011-10-28,871.881
2011-10-31,841.555
2011-11-01,809.65
2011-11-02,817.329
2011-11-03,825.965
2011-11-04,828.469
2011-11-07,826.11
2011-11-08,831.297
2011-11-09,814.998
2011-11-10,803.768
2011-11-11,823.982
2011-11-14,816.914
2011-11-15,809.364
2011-11-16,805.589
2011-11-17,796.771
2011-11-18,789.397
2011-11-21,767.341
2011-11-22,767.434
2011-11-23,751.717
2011-11-24,748.736
2011-11-25,747.03
2011-11-28,771.051
2011-11-29,779.823
2011-11-30,806.593
2011-12-01,807.489
2011-12-02,809.225
2011-12-05,815.367
2011-12-06,807.037
2011-12-07,811.383
2011-12-08,799.521
2011-12-09,800.24
2011-12-12,789.19
2011-12-13,783.443
2011-12-14,764.362
2011-12-15,765.591
2011-12-16,768.166
2011-12-19,762.828
2011-12-20,778.064
2011-12-21,776.898
2011-12-22,780.616
2011-12-23,785.216
2011-12-26,786.126
2011-12-27,787.262
2011-12-28,778.399
2011-12-29,781.595
2011-12-30,792.206
2012-01-02,796.212
2012-01-03,812.084
2012-01-04,808.997
2012-01-05,799.245
2012-01-06,793.895
2012-01-09,794.832
2012-01-10,806.376
2012-01-11,801.385
2012-01-12,803.369
2012-01-13,799.4
2012-01-16,801.757
2012-01-17,810.544
2012-01-18,816.884
2012-01-19,824.932
2012-01-20,827.556
2012-01-23,835.44
2012-01-24,827.847
2012-01-25,830.272
2012-01-26,846.561
2012-01-27,842.736
2012-01-30,835.456
2012-01-31,838.556
2012-02-01,852.916
2012-02-02,855.428
2012-02-03,861.073
2012-02-06,861.122
2012-02-07,864.895
2012-02-08,866.289
2012-02-09,869.015
2012-02-10,857.486
2012-02-13,864.422
2012-02-14,857.934
2012-02-15,864.396
2012-02-16,861.255
2012-02-17,868.807
2012-02-20,880.724
2012-02-21,878.143
2012-02-22,875.178
2012-02-23,879.78
2012-02-24,885.547
2012-02-27,881.856
2012-02-28,886.337
2012-02-29,885.172
2012-03-01,886.105
2012-03-02,880.257
2012-03-05,874.699
2012-03-06,852.388
2012-03-07,855.012
2012-03-08,874.235
2012-03-09,873.568
2012-03-12,870.936
2012-03-13,878.949
2012-03-14,874.036
2012-03-15,880.743
2012-03-16,888.871
2012-03-19,890.806
2012-03-20,880.812
2012-03-21,877.662
2012-03-22,873.062
2012-03-23,876.389
2012-03-26,885.553
2012-03-27,887.36
2012-03-28,881.05
2012-03-29,874.738
2012-03-30,882.202
2012-04-02,893.502
2012-04-03,888.31
2012-04-04,862.399
2012-04-05,861.194
2012-04-06,859.671
2012-04-09,858.519
2012-04-10,846.795
2012-04-11,849.936
2012-04-12,864.342
2012-04-13,855.002
2012-04-16,854.605
2012-04-17,866.906
2012-04-18,868.525
2012-04-19,867.749
2012-04-20,872.008
2012-04-23,855.241
2012-04-24,861.257
2012-04-25,868.412
2012-04-26,874.152
2012-04-27,878.559
2012-04-30,877.39
2012-05-01,876.652
2012-05-02,873.734
2012-05-03,872.32
2012-05-04,859.628
2012-05-07,851.669
2012-05-08,839.05
2012-05-09,832.66
2012-05-10,835.773
2012-05-11,836.008
2012-05-14,821.266
2012-05-15,812.258
2012-05-16,803.457
2012-05-17,800.95
2012-05-18,788.174
2012-05-21,792.921
2012-05-22,804.064
2012-05-23,784.902
2012-05-24,789.396
2012-05-25,787.633
2012-05-28,791.238
2012-05-29,799.048
2012-05-30,784.075
2012-05-31,780.925
2012-06-01,766.429
2012-06-04,761.824
2012-06-05,766.729
2012-06-06,782.216
2012-06-07,793.652
2012-06-08,782.971
2012-06-11,789.062
2012-06-12,789.003
2012-06-13,792.837
2012-06-14,790.072
2012-06-15,796.034
2012-06-18,801.842
2012-06-19,812.467
2012-06-20,816.57
2012-06-21,805.529
2012-06-22,795.491
2012-06-25,787.381
2012-06-26,786.165
2012-06-27,793.113
2012-06-28,792.291
2012-06-29,818.824
2012-07-02,823.31
2012-07-03,833.563
2012-07-04,832.918
2012-07-05,827.008
2012-07-06,818.748
2012-07-09,812.089
2012-07-10,812.368
2012-07-11,809.878
2012-07-12,798.213
2012-07-13,809.639
2012-07-16,812.099
2012-07-17,810.712
2012-07-18,818.132
2012-07-19,829.807
2012-07-20,819.818
2012-07-23,799.953
2012-07-24,797.887
2012-07-25,795.994
2012-07-26,816.841
2012-07-27,827.812
2012-07-30,832.269
2012-07-31,831.878
2012-08-01,831.808
2012-08-02,821.883
2012-08-03,835.334
2012-08-06,844.624
2012-08-07,848.913
2012-08-08,848.767
2012-08-09,852.026
2012-08-10,850.773
2012-08-13,848.865
2012-08-14,850.573
2012-08-15,848.992
2012-08-16,856.005
2012-08-17,856.741
2012-08-20,857.339
2012-08-21,865.676
2012-08-22,857.561
2012-08-23,863.205
2012-08-24,857.979
2012-08-27,859.034
2012-08-28,856.293
2012-08-29,854.666
2012-08-30,846.83
2012-08-31,851.626
2012-09-03,854.646
2012-09-04,847.025
2012-09-05,846.672
2012-09-06,859.998
2012-09-07,874.191
2012-09-10,871.689
2012-09-11,874.29
2012-09-12,877.797
2012-09-13,881.065
2012-09-14,900.758
2012-09-17,897.391
2012-09-18,894.088
2012-09-19,899.105
2012-09-20,890.796
2012-09-21,895.107
2012-09-24,888.53
2012-09-25,893.009
2012-09-26,877.553
2012-09-27,882.936
2012-09-28,877.374
2012-10-01,884.367
2012-10-02,884.596
2012-10-03,879.192
2012-10-04,887.312
2012-10-05,894.868
2012-10-08,887.481
2012-10-09,879.043
2012-10-10,872.811
2012-10-11,876.397
2012-10-12,875.866
2012-10-15,876.824
2012-10-16,887.624
2012-10-17,896.726
2012-10-18,897.631
2012-10-19,892.06
2012-10-22,889.749
2012-10-23,875.174
2012-10-24,877.278
2012-10-25,881.854
2012-10-26,879.309
2012-10-29,876.391
2012-10-30,881.461
2012-10-31,879.485
2012-11-01,883.986
2012-11-02,883.374
2012-11-05,879.3
2012-11-06,881.937
2012-11-07,875.289
2012-11-08,869.678
2012-11-09,867.94
2012-11-12,864.59
2012-11-13,864.698
2012-11-14,857.019
2012-11-15,852.489
2012-11-16,848.692
2012-11-19,868.352
2012-11-20,869.051
2012-11-21,870.227
2012-11-22,879.619
2012-11-23,887.019
2012-11-26,886.828
2012-11-27,888.054
2012-11-28,886.789
2012-11-29,896.767
2012-11-30,897.262
2012-12-03,900.222
2012-12-04,901.291
2012-12-05,900.282
2012-12-06,902.896
2012-12-07,902.598
2012-12-10,905.311
2012-12-11,908.983
2012-12-12,911.198
2012-12-13,909.61
2012-12-14,910.775
2012-12-17,912.192
2012-12-18,917.883
2012-12-19,925.2
2012-12-20,923.817
2012-12-21,916.975
2012-12-24,915.458
2012-12-25,916.65
2012-12-26,917.488
2012-12-27,919.408
2012-12-28,917.786
2012-12-31,918.087
2013-01-01,918.159
2013-01-02,932.961
2013-01-03,930.84
2013-01-04,932.7
2013-01-07,930.812
2013-01-08,927.654
2013-01-09,930.304
2013-01-10,937.352
2013-01-11,941.584
2013-01-14,939.484
2013-01-15,943.31
2013-01-16,939.41
2013-01-17,943.426
2013-01-18,942.941
2013-01-21,944.2
2013-01-22,946.663
2013-01-23,945.844
2013-01-24,948.597
2013-01-25,956.029
2013-01-28,952.823
2013-01-29,957.087
2013-01-30,960.152
2013-01-31,957.366
2013-02-01,966.301
2013-02-04,956.583
2013-02-05,952.409
2013-02-06,957.981
2013-02-07,951.356
2013-02-08,956.91
2013-02-11,949.011
2013-02-12,958.78
2013-02-13,959.349
2013-02-14,957.523
2013-02-15,953.456
2013-02-18,954.589
2013-02-19,964.022
2013-02-20,965.317
2013-02-21,948.908
2013-02-22,953.565
2013-02-25,955.715
2013-02-26,946.009
2013-02-27,950.708
2013-02-28,960.412
2013-03-01,954.1
2013-03-04,954.467
2013-03-05,964.857
2013-03-06,966.74
2013-03-07,969.736
2013-03-08,967.878
2013-03-11,972.981
2013-03-12,973.846
2013-03-13,969.873
2013-03-14,978.138
2013-03-15,988.557
2013-03-18,976.342
2013-03-19,973.712
2013-03-20,975.952
2013-03-21,973.681
2013-03-22,973.364
2013-03-25,971.333
2013-03-26,972.293
2013-03-27,970.512
2013-03-28,976.081
2013-03-29,976.24
2013-04-01,971.562
2013-04-02,974.852
2013-04-03,975.638
2013-04-04,965.126
2013-04-05,964.323
2013-04-08,969.561
2013-04-09,972.269
2013-04-10,983.965
2013-04-11,995.455
2013-04-12,989.217
2013-04-15,978.01
2013-04-16,973.206
2013-04-17,963.023
2013-04-18,960.845
2013-04-19,964.021
2013-04-22,965.094
2013-04-23,976.991
2013-04-24,986.399
2013-04-25,994.595
2013-04-26,995.882
2013-04-29,1002.398
2013-04-30,1010.013
2013-05-01,1007.216
2013-05-02,1000.861
2013-05-03,1007.164
2013-05-06,1005.301
2013-05-07,1013.368
2013-05-08,1027.078
2013-05-09,1021.643
2013-05-10,1017.976
2013-05-13,1021.001
2013-05-14,1022.491
2013-05-15,1022.942
2013-05-16,1025.265
2013-05-17,1019.673
2013-05-20,1027.834
2013-05-21,1028.488
2013-05-22,1027.783
2013-05-23,1003.428
2013-05-24,1005.439
2013-05-27,1000.217
2013-05-28,1003.389
2013-05-29,1001.756
2013-05-30,1000.919
2013-05-31,990.821
2013-06-03,984.217
2013-06-04,991.542
2013-06-05,976.6
2013-06-06,972.488
2013-06-07,979.451
2013-06-10,986.112
2013-06-11,983.91
2013-06-12,988.398
2013-06-13,978.45
2013-06-14,984.884
2013-06-17,994.505
2013-06-18,993.791
2013-06-19,999.909
2013-06-20,954.82
2013-06-21,949.234
2013-06-24,932.18
2013-06-25,938.613
2013-06-26,946.008
2013-06-27,955.351
2013-06-28,956.672
2013-07-01,966.921
2013-07-02,969.334
2013-07-03,963.812
2013-07-04,974.39
2013-07-05,965.21
2013-07-08,969.971
2013-07-09,977.195
2013-07-10,984.264
2013-07-11,1003.08
2013-07-12,1002.157
2013-07-15,1003.18
2013-07-16,1006.165
2013-07-17,1006.633
2013-07-18,1009.707
2013-07-19,1010.637
2013-07-22,1018.029
2013-07-23,1016.925
2013-07-24,1018.313
2013-07-25,1013.397
2013-07-26,1010.029
2013-07-29,1003.905
2013-07-30,1006.625
2013-07-31,1003.265
2013-08-01,1013.528
2013-08-02,1026.086
2013-08-05,1024.14
2013-08-06,1029.774
2013-08-07,1020.955
2013-08-08,1026.783
2013-08-09,1028.078
2013-08-12,1024.762
2013-08-13,1026.54
2013-08-14,1033.829
2013-08-15,1021.955
2013-08-16,1026.327
2013-08-19,1025.443
2013-08-20,1020.117
2013-08-21,1011.748
2013-08-22,1012.259
2013-08-23,1022.477
2013-08-26,1021.522
2013-08-27,1011.533
2013-08-28,999.195
2013-08-29,998.133
2013-08-30,990.95
2013-09-02,1003.941
2013-09-03,1006.263
2013-09-04,1011.35
2013-09-05,1009.692
2013-09-06,1015.397
2013-09-09,1023.545
2013-09-10,1033.586
2013-09-11,1038.797
2013-09-12,1038.104
2013-09-13,1037.166
2013-09-16,1049.929
2013-09-17,1045.171
2013-09-18,1051.794
2013-09-19,1072.043
2013-09-20,1066.753
2013-09-23,1064.577
2013-09-24,1063.446
2013-09-25,1062.802
2013-09-26,1064.117
2013-09-27,1067.158
2013-09-30,1059.116
2013-10-01,1062.104
2013-10-02,1057.671
2013-10-03,1057.128
2013-10-04,1052.68
2013-10-07,1046.098
2013-10-08,1042.372
2013-10-09,1035.453
2013-10-10,1046.499
2013-10-11,1055.691
2013-10-14,1057.666
2013-10-15,1058.569
2013-10-16,1057.94
2013-10-17,1073.941
2013-10-18,1084.21
2013-10-21,1088.217
2013-10-22,1097.612
2013-10-23,1092.548
2013-10-24,1096.649
2013-10-25,1091.435
2013-10-28,1094.085
2013-10-29,1090.546
2013-10-30,1093.499
2013-10-31,1086.213
2013-11-01,1075.198
2013-11-04,1078.897
2013-11-05,1077.358
2013-11-06,1084.276
2013-11-07,1074.398
2013-11-08,1069.11
2013-11-11,1075.187
2013-11-12,1074.704
2013-11-13,1068.166
2013-11-14,1079.489
2013-11-15,1086.174
2013-11-18,1092.873
2013-11-19,1087.658
2013-11-20,1085.223
2013-11-21,1081.124
2013-11-22,1084.82
2013-11-25,1089.056
2013-11-26,1086.127
2013-11-27,1087.217
2013-11-28,1093.544
2013-11-29,1093.885
2013-12-02,1087.506
2013-12-03,1080.567
2013-12-04,1070.112
2013-12-05,1069.063
2013-12-06,1074.774
2013-12-09,1079.983
2013-12-10,1078.913
2013-12-11,1073.849
2013-12-12,1060.032
2013-12-13,1059.278
2013-12-16,1065.162
2013-12-17,1061.537
2013-12-18,1071.377
2013-12-19,1078.747
2013-12-20,1083.565
2013-12-23,1091.984
2013-12-24,1091.139
2013-12-25,1091.534
2013-12-26,1095.677
2013-12-27,1108.096
2013-12-30,1111.824
2013-12-31,1113.479
2014-01-01,1113.533
2014-01-02,1103.892
2014-01-03,1106.779
2014-01-06,1102.645
2014-01-07,1102.881
2014-01-08,1107.486
2014-01-09,1101.599
2014-01-10,1112.083
2014-01-13,1115.054
2014-01-14,1108.772
2014-01-15,1112.706
2014-01-16,1113.28
2014-01-17,1114.433
2014-01-20,1114.486
2014-01-21,1115.929
2014-01-22,1117.991
2014-01-23,1111.463
2014-01-24,1091.866
2014-01-27,1077.743
2014-01-28,1079.74
2014-01-29,1082.93
2014-01-30,1072.584
2014-01-31,1068.699
2014-02-03,1059.745
2014-02-04,1046.435
2014-02-05,1052.613
2014-02-06,1067.519
2014-02-07,1077.751
2014-02-10,1084.031
2014-02-11,1095.22
2014-02-12,1098.999
2014-02-13,1098.411
2014-02-14,1102.519
2014-02-17,1107.92
2014-02-18,1115.154
2014-02-19,1115.216
2014-02-20,1107.983
2014-02-21,1115.796
2014-02-24,1121.422
2014-02-25,1126.165
2014-02-26,1119.967
2014-02-27,1119.44
2014-02-28,1127.399
2014-03-03,1106.981
2014-03-04,1120.52
2014-03-05,1122.76
2014-03-06,1132.309
2014-03-07,1126.858
2014-03-10,1120.633
2014-03-11,1120.731
2014-03-12,1109.98
2014-03-13,1105.681
2014-03-14,1093.426
2014-03-17,1099.596
2014-03-18,1107.628
2014-03-19,1105.778
2014-03-20,1091.854
2014-03-21,1093.695
2014-03-24,1090.959
2014-03-25,1098.813
2014-03-26,1106.416
2014-03-27,1109.616
2014-03-28,1115.209
2014-03-31,1122.489
2014-04-01,1127.107
2014-04-02,1129.457
2014-04-03,1128.225
2014-04-04,1131.756
2014-04-07,1120.821
2014-04-08,1120.151
2014-04-09,1122.833
2014-04-10,1123.336
2014-04-11,1108.46
2014-04-14,1105.593
2014-04-15,1100.715
2014-04-16,1114.416
2014-04-17,1119.61
2014-04-18,1121.2
2014-04-21,1118.872
2014-04-22,1127.104
2014-04-23,1127.078
2014-04-24,1127.31
2014-04-25,1124.047
2014-04-28,1121.142
2014-04-29,1126.272
2014-04-30,1130.916
2014-05-01,1136.475
2014-05-02,1136.744
2014-05-05,1135.536
2014-05-06,1139.217
2014-05-07,1130.957
2014-05-08,1135.623
2014-05-09,1129.003
2014-05-12,1133.608
2014-05-13,1138.706
2014-05-14,1140.927
2014-05-15,1134.204
2014-05-16,1130.696
2014-05-19,1129.496
2014-05-20,1128.984
2014-05-21,1130.823
2014-05-22,1138.093
2014-05-23,1139.435
2014-05-26,1147.65
2014-05-27,1147.293
2014-05-28,1147.302
2014-05-29,1150.989
2014-05-30,1152.779
2014-06-02,1155.335
2014-06-03,1153.119
2014-06-04,1154.646
2014-06-05,1157.034
2014-06-06,1162.373
2014-06-09,1162.885
2014-06-10,1163.042
2014-06-11,1161.166
2014-06-12,1162.27
2014-06-13,1158.954
2014-06-16,1157.374
2014-06-17,1157.475
2014-06-18,1159.232
2014-06-19,1172.739
2014-06-20,1170.001
2014-06-23,1167.629
2014-06-24,1164.445
2014-06-25,1158.852
2014-06-26,1160.784
2014-06-27,1163.135
2014-06-30,1168.321
2014-07-01,1175.669
2014-07-02,1178.576
2014-07-03,1182.56
2014-07-04,1181.67
2014-07-07,1174.299
2014-07-08,1164.956
2014-07-09,1164.197
2014-07-10,1153.28
2014-07-11,1153.164
2014-07-14,1162.534
2014-07-15,1156.507
2014-07-16,1164.303
2014-07-17,1158.778
2014-07-18,1157.152
2014-07-21,1154.399
2014-07-22,1163.073
2014-07-23,1165.61
2014-07-24,1167.033
2014-07-25,1161.572
2014-07-28,1160.466
2014-07-29,1160.3
2014-07-30,1154.676
2014-07-31,1142.606
2014-08-01,1135.182
2014-08-04,1130.452
2014-08-05,1127.206
2014-08-06,1120.809
2014-08-07,1117.193
2014-08-08,1110.409
2014-08-11,1124.022
2014-08-12,1123.76
2014-08-13,1128.215
2014-08-14,1133.21
2014-08-15,1131.284
2014-08-18,1139.46
2014-08-19,1145.325
2014-08-20,1143.051
2014-08-21,1147.065
2014-08-22,1141.691
2014-08-25,1148.848
2014-08-26,1152.617
2014-08-27,1154.759
2014-08-28,1148.045
2014-08-29,1149.083
2014-09-01,1148.536
2014-09-02,1148.427
2014-09-03,1155.756
2014-09-04,1152.956
2014-09-05,1148.684
2014-09-08,1143.832
2014-09-09,1138.026
2014-09-10,1135.449
2014-09-11,1136.57
2014-09-12,1134.922
2014-09-15,1133.556
2014-09-16,1130.888
2014-09-17,1132.669
2014-09-18,1137.169
2014-09-19,1134.657
2014-09-22,1125.354
2014-09-23,1118.465
2014-09-24,1118.116
2014-09-25,1112.364
2014-09-26,1108.422
2014-09-29,1105.393
2014-09-30,1103.674
2014-10-01,1093.694
2014-10-02,1078.135
2014-10-03,1074.292
2014-10-06,1083.341
2014-10-07,1075.657
2014-10-08,1068.276
2014-10-09,1067.195
2014-10-10,1044.795
2014-10-13,1045.954
2014-10-14,1039.989
2014-10-15,1029.967
2014-10-16,1027.001
2014-10-17,1040.966
2014-10-20,1048.694
2014-10-21,1058.019
2014-10-22,1063.887
2014-10-23,1064.836
2014-10-24,1067.08
2014-10-27,1068.502
2014-10-28,1077.218
2014-10-29,1084.228
2014-10-30,1080.591
2014-10-31,1091.189
2014-11-03,1079.146
2014-11-04,1084.462
2014-11-05,1087.441
2014-11-06,1085.123
2014-11-07,1083.222
2014-11-10,1090.571
2014-11-11,1093.088
2014-11-12,1092.062
2014-11-13,1094.612
2014-11-14,1094.685
2014-11-17,1089.418
2014-11-18,1101.924
2014-11-19,1098.924
2014-11-20,1098.557
2014-11-21,1106.575
2014-11-24,1106.657
2014-11-25,1112.392
2014-11-26,1115.706
2014-11-27,1113.6
2014-11-28,1110.447
2014-12-01,1107.494
2014-12-02,1105.767
2014-12-03,1105.412
2014-12-04,1105.782
2014-12-05,1106.389
2014-12-08,1100.756
2014-12-09,1094.719
2014-12-10,1085.161
2014-12-11,1079.571
2014-12-12,1070.153
2014-12-15,1050.929
2014-12-16,1061.643
2014-12-17,1056.653
2014-12-18,1072.772
2014-12-19,1080.557
2014-12-22,1084.202
2014-12-23,1081.264
2014-12-24,1084.75
2014-12-25,1084.07
2014-12-26,1084.969
2014-12-29,1087.742
2014-12-30,1080.493
2014-12-31,1079.063
2015-01-01,1079.072
2015-01-02,1072.557
2015-01-05,1054.937
2015-01-06,1041.775
2015-01-07,1035.563
2015-01-08,1057.388
2015-01-09,1056.672
2015-01-12,1058.724
2015-01-13,1064.329
2015-01-14,1055.263
2015-01-15,1064.399
2015-01-16,1061.631
2015-01-19,1072.712
2015-01-20,1074.684
2015-01-21,1079.791
2015-01-22,1078.874
2015-01-23,1083.77
2015-01-26,1086.835
2015-01-27,1096.113
2015-01-28,1092.622
2015-01-29,1086.88
2015-01-30,1082.249
2015-02-02,1086.518
2015-02-03,1091.937
2015-02-04,1099.888
2015-02-05,1102.063
2015-02-06,1095.855
2015-02-09,1092.678
2015-02-10,1095.711
2015-02-11,1089.803
2015-02-12,1105.371
2015-02-13,1112.576
2015-02-16,1113.196
2015-02-17,1114.496
2015-02-18,1121.692
2015-02-19,1127.578
2015-02-20,1130.072
2015-02-23,1136.588
2015-02-24,1138.842
2015-02-25,1142.812
2015-02-26,1142.383
2015-02-27,1145.558
2015-03-02,1142.717
2015-03-03,1137.671
2015-03-04,1133.473
2015-03-05,1136.938
2015-03-06,1127.162
2015-03-09,1120.944
2015-03-10,1103.795
2015-03-11,1103.984
2015-03-12,1113.204
2015-03-13,1111.69
2015-03-16,1122.234
2015-03-17,1120.544
2015-03-18,1128.379
2015-03-19,1131.986
2015-03-20,1151.853
2015-03-23,1158.922
2015-03-24,1159.77
2015-03-25,1156.744
2015-03-26,1141.967
2015-03-27,1142.097
2015-03-30,1143.734
2015-03-31,1133.615
2015-04-01,1134.5
2015-04-02,1146.743
2015-04-03,1148.656
2015-04-06,1160.34
2015-04-07,1162.039
2015-04-08,1164.541
2015-04-09,1167.001
2015-04-10,1172.02
2015-04-13,1168.184
2015-04-14,1176.658
2015-04-15,1173.081
2015-04-16,1178.254
2015-04-17,1167.376
2015-04-20,1168.447
2015-04-21,1178.002
2015-04-22,1177.386
2015-04-23,1181.309
2015-04-24,1189.878
2015-04-27,1198.915
2015-04-28,1196.803
2015-04-29,1190.226
2015-04-30,1180.355
2015-05-01,1177.758
2015-05-04,1180.32
2015-05-05,1172.882
2015-05-06,1177.552
2015-05-07,1168.438
