Date,WORLD ex USA IMI GROWTH IMI (Large+Mid+Small Cap)
2005-11-08,680.579
2005-11-09,678.393
2005-11-10,676.509
2005-11-11,681.119
2005-11-14,678.602
2005-11-15,675.66
2005-11-16,673.473
2005-11-17,681.774
2005-11-18,685.607
2005-11-21,689.671
2005-11-22,688.782
2005-11-23,694.025
2005-11-24,693.243
2005-11-25,692.206
2005-11-28,693.32
2005-11-29,692.329
2005-11-30,690.127
2005-12-01,696.591
2005-12-02,703.554
2005-12-05,706.436
2005-12-06,708.639
2005-12-07,707.259
2005-12-08,708.585
2005-12-09,712.486
2005-12-12,720.888
2005-12-13,721.926
2005-12-14,725.559
2005-12-15,719.686
2005-12-16,725.022
2005-12-19,726.122
2005-12-20,724.462
2005-12-21,725.78
2005-12-22,728.253
2005-12-23,729.173
2005-12-26,731.102
2005-12-27,729.459
2005-12-28,733.369
2005-12-29,734.782
2005-12-30,728.558
2006-01-02,729.953
2006-01-03,744.075
2006-01-04,758.048
2006-01-05,758.498
2006-01-06,765.879
2006-01-09,765.099
2006-01-10,758.503
2006-01-11,764.118
2006-01-12,766.007
2006-01-13,766.199
2006-01-16,768.474
2006-01-17,755.799
2006-01-18,744.92
2006-01-19,756.584
2006-01-20,753.859
2006-01-23,756.131
2006-01-24,758.564
2006-01-25,762.618
2006-01-26,768.192
2006-01-27,775.513
2006-01-30,774.914
2006-01-31,778.894
2006-02-01,778.954
2006-02-02,774.934
2006-02-03,770.249
2006-02-06,771.441
2006-02-07,766.902
2006-02-08,757.702
2006-02-09,764.791
2006-02-10,758.37
2006-02-13,751.371
2006-02-14,752.809
2006-02-15,752.953
2006-02-16,755.318
2006-02-17,754.012
2006-02-20,753.701
2006-02-21,758.165
2006-02-22,759.121
2006-02-23,766.025
2006-02-24,766.806
2006-02-27,771.088
2006-02-28,768.036
2006-03-01,769.626
2006-03-02,769.042
2006-03-03,766.941
2006-03-06,768.171
2006-03-07,756.757
2006-03-08,752.139
2006-03-09,761.641
2006-03-10,762.189
2006-03-13,772.23
2006-03-14,778.565
2006-03-15,781.472
2006-03-16,784.135
2006-03-17,788.143
2006-03-20,791.254
2006-03-21,785.808
2006-03-22,788.06
2006-03-23,781.974
2006-03-24,788.337
2006-03-27,788.312
2006-03-28,789.317
2006-03-29,787.504
2006-03-30,802.205
2006-03-31,797.357
2006-04-03,807.148
2006-04-04,811.257
2006-04-05,814.296
2006-04-06,819.44
2006-04-07,813.065
2006-04-10,813.686
2006-04-11,809.116
2006-04-12,803.542
2006-04-13,805.101
2006-04-14,805.259
2006-04-17,812.2
2006-04-18,817.696
2006-04-19,827.533
2006-04-20,825.087
2006-04-21,832.429
2006-04-24,829.683
2006-04-25,831.758
2006-04-26,834.97
2006-04-27,837.451
2006-04-28,836.066
2006-05-01,841.535
2006-05-02,849.755
2006-05-03,844.586
2006-05-04,850.021
2006-05-05,860.517
2006-05-08,864.772
2006-05-09,869.525
2006-05-10,867.083
2006-05-11,864.845
2006-05-12,852.833
2006-05-15,836.063
2006-05-16,831.522
2006-05-17,817.709
2006-05-18,807.832
2006-05-19,800.628
2006-05-22,785.54
2006-05-23,797.136
2006-05-24,786.337
2006-05-25,792.818
2006-05-26,805.139
2006-05-29,808.969
2006-05-30,803.255
2006-05-31,799.252
2006-06-01,799.25
2006-06-02,810.893
2006-06-05,806.166
2006-06-06,781.553
2006-06-07,775.46
2006-06-08,747.019
2006-06-09,759.538
2006-06-12,753.199
2006-06-13,729.638
2006-06-14,734.512
2006-06-15,752.134
2006-06-16,757.127
2006-06-19,753.041
2006-06-20,754.558
2006-06-21,758.826
2006-06-22,762.858
2006-06-23,761.365
2006-06-26,762.304
2006-06-27,761.899
2006-06-28,756.266
2006-06-29,769.717
2006-06-30,796.623
2006-07-03,800.932
2006-07-04,804.05
2006-07-05,790.387
2006-07-06,794.67
2006-07-07,798.235
2006-07-10,797.385
2006-07-11,792.218
2006-07-12,786.801
2006-07-13,777.812
2006-07-14,763.656
2006-07-17,753.345
2006-07-18,744.601
2006-07-19,757.982
2006-07-20,769.657
2006-07-21,764.769
2006-07-24,769.938
2006-07-25,774.972
2006-07-26,774.889
2006-07-27,788.948
2006-07-28,797.029
2006-07-31,798.779
2006-08-01,793.06
2006-08-02,802.571
2006-08-03,796.327
2006-08-04,806.743
2006-08-07,794.677
2006-08-08,796.537
2006-08-09,803.238
2006-08-10,795.094
2006-08-11,794.347
2006-08-14,799.012
2006-08-15,806.681
2006-08-16,816.638
2006-08-17,819.065
2006-08-18,816.522
2006-08-21,819.363
2006-08-22,818.591
2006-08-23,815.985
2006-08-24,813.312
2006-08-25,809.595
2006-08-28,810.869
2006-08-29,813.294
2006-08-30,819.326
2006-08-31,820.387
2006-09-01,824.12
2006-09-04,833.655
2006-09-05,830.364
2006-09-06,820.28
2006-09-07,808.623
2006-09-08,806.851
2006-09-11,796.246
2006-09-12,800.012
2006-09-13,801.749
2006-09-14,805.693
2006-09-15,801.214
2006-09-18,804.32
2006-09-19,803.504
2006-09-20,803.237
2006-09-21,808.143
2006-09-22,804.598
2006-09-25,799.446
2006-09-26,803.461
2006-09-27,814.874
2006-09-28,816.102
2006-09-29,815.328
2006-10-02,820.187
2006-10-03,814.596
2006-10-04,811.891
2006-10-05,820.972
2006-10-06,814.822
2006-10-09,816.794
2006-10-10,816.962
2006-10-11,814.738
2006-10-12,818.229
2006-10-13,821.807
2006-10-16,829.477
2006-10-17,825.469
2006-10-18,829.062
2006-10-19,834.888
2006-10-20,837.943
2006-10-23,838.793
2006-10-24,839.046
2006-10-25,844.179
2006-10-26,847.967
2006-10-27,848.248
2006-10-30,842.734
2006-10-31,844.982
2006-11-01,847.95
2006-11-02,845.644
2006-11-03,843.703
2006-11-06,849.218
2006-11-07,857.935
2006-11-08,850.95
2006-11-09,850.013
2006-11-10,852.093
2006-11-13,847.122
2006-11-14,850.331
2006-11-15,852.746
2006-11-16,852.428
2006-11-17,848.26
2006-11-20,843.55
2006-11-21,846.964
2006-11-22,858.227
2006-11-23,859.093
2006-11-24,860.335
2006-11-27,854.732
2006-11-28,852.76
2006-11-29,865.46
2006-11-30,871.627
2006-12-01,872.622
2006-12-04,876.024
2006-12-05,878.572
2006-12-06,881.262
2006-12-07,884.108
2006-12-08,882.923
2006-12-11,880.028
2006-12-12,883.678
2006-12-13,886.703
2006-12-14,890.203
2006-12-15,889.117
2006-12-18,887.114
2006-12-19,884.653
2006-12-20,889.311
2006-12-21,886.635
2006-12-22,883.436
2006-12-25,882.694
2006-12-26,882.331
2006-12-27,889.132
2006-12-28,890.907
2006-12-29,891.648
2007-01-01,891.648
2007-01-02,903.309
2007-01-03,896.421
2007-01-04,889.006
2007-01-05,878.938
2007-01-08,879.287
2007-01-09,880.393
2007-01-10,871.032
2007-01-11,876.95
2007-01-12,886.931
2007-01-15,894.428
2007-01-16,890.865
2007-01-17,893.272
2007-01-18,892.522
2007-01-19,895.971
2007-01-22,897.015
2007-01-23,901.652
2007-01-24,904.515
2007-01-25,903.112
2007-01-26,894.327
2007-01-29,896.689
2007-01-30,901.345
2007-01-31,900.665
2007-02-01,912.484
2007-02-02,913.685
2007-02-05,910.895
2007-02-06,915.215
2007-02-07,919.246
2007-02-08,914.033
2007-02-09,917.146
2007-02-12,912.112
2007-02-13,918.077
2007-02-14,932.189
2007-02-15,938.15
2007-02-16,936.553
2007-02-19,940.03
2007-02-20,937.668
2007-02-21,931.886
2007-02-22,935.404
2007-02-23,941.846
2007-02-26,945.239
2007-02-27,926.979
2007-02-28,909.592
2007-03-01,901.547
2007-03-02,898.912
2007-03-05,878.726
2007-03-06,890.36
2007-03-07,896.51
2007-03-08,906.02
2007-03-09,907.519
2007-03-12,911.831
2007-03-13,904.666
2007-03-14,885.74
2007-03-15,900.413
2007-03-16,902.878
2007-03-19,912.504
2007-03-20,919.495
2007-03-21,924.185
2007-03-22,937.816
2007-03-23,937.956
2007-03-26,936.611
2007-03-27,934.653
2007-03-28,932.362
2007-03-29,935.9
2007-03-30,936.711
2007-04-02,938.793
2007-04-03,948.068
2007-04-04,955.182
2007-04-05,958.186
2007-04-06,958.009
2007-04-09,955.865
2007-04-10,964.629
2007-04-11,963.18
2007-04-12,962.784
2007-04-13,965.805
2007-04-16,976.653
2007-04-17,976.532
2007-04-18,978.238
2007-04-19,972.961
2007-04-20,980.014
2007-04-23,978.831
2007-04-24,975.249
2007-04-25,979.991
2007-04-26,978.661
2007-04-27,977.193
2007-04-30,977.138
2007-05-01,972.325
2007-05-02,978.457
2007-05-03,978.619
2007-05-04,987.363
2007-05-07,994.946
2007-05-08,986.047
2007-05-09,992.19
2007-05-10,983.998
2007-05-11,985.148
2007-05-14,985.157
2007-05-15,987.346
2007-05-16,985.098
2007-05-17,982.754
2007-05-18,987.208
2007-05-21,986.796
2007-05-22,989.804
2007-05-23,997.791
2007-05-24,989.172
2007-05-25,988.034
2007-05-28,990.046
2007-05-29,993.542
2007-05-30,989.699
2007-05-31,1000.0
2007-06-01,1006.516
2007-06-04,1010.807
2007-06-05,1009.072
2007-06-06,996.549
2007-06-07,984.514
2007-06-08,975.316
2007-06-11,982.189
2007-06-12,976.656
2007-06-13,977.041
2007-06-14,989.959
2007-06-15,1003.544
2007-06-18,1006.038
2007-06-19,1004.421
2007-06-20,1005.825
2007-06-21,999.912
2007-06-22,997.437
2007-06-25,994.34
2007-06-26,990.544
2007-06-27,983.729
2007-06-28,994.417
2007-06-29,1003.614
2007-07-02,1012.484
2007-07-03,1018.744
2007-07-04,1023.646
2007-07-05,1020.431
2007-07-06,1024.797
2007-07-09,1029.939
2007-07-10,1028.37
2007-07-11,1028.295
2007-07-12,1036.513
2007-07-13,1043.593
2007-07-16,1043.145
2007-07-17,1039.712
2007-07-18,1033.209
2007-07-19,1043.979
2007-07-20,1041.429
2007-07-23,1041.26
2007-07-24,1032.556
2007-07-25,1019.094
2007-07-26,996.986
2007-07-27,981.515
2007-07-30,986.018
2007-07-31,998.823
2007-08-01,981.321
2007-08-02,987.071
2007-08-03,984.866
2007-08-06,978.338
2007-08-07,980.68
2007-08-08,999.9
2007-08-09,987.189
2007-08-10,959.749
2007-08-13,967.885
2007-08-14,957.774
2007-08-15,941.844
2007-08-16,910.279
2007-08-17,914.394
2007-08-20,928.09
2007-08-21,934.907
2007-08-22,949.381
2007-08-23,961.555
2007-08-24,967.824
2007-08-27,971.229
2007-08-28,960.164
2007-08-29,960.242
2007-08-30,969.383
2007-08-31,986.098
2007-09-03,987.276
2007-09-04,989.73
2007-09-05,979.517
2007-09-06,985.993
2007-09-07,977.208
2007-09-10,965.965
2007-09-11,981.486
2007-09-12,986.73
2007-09-13,989.888
2007-09-14,986.59
2007-09-17,976.894
2007-09-18,981.715
2007-09-19,1013.047
2007-09-20,1019.498
2007-09-21,1021.533
2007-09-24,1026.392
2007-09-25,1024.956
2007-09-26,1028.976
2007-09-27,1042.686
2007-09-28,1049.783
2007-10-01,1055.775
2007-10-02,1056.72
2007-10-03,1057.686
2007-10-04,1055.569
2007-10-05,1065.842
2007-10-08,1059.349
2007-10-09,1066.681
2007-10-10,1073.922
2007-10-11,1085.987
2007-10-12,1080.132
2007-10-15,1078.18
2007-10-16,1062.697
2007-10-17,1069.461
2007-10-18,1075.301
2007-10-19,1065.066
2007-10-22,1043.1
2007-10-23,1060.937
2007-10-24,1056.943
2007-10-25,1068.189
2007-10-26,1082.71
2007-10-29,1095.094
2007-10-30,1089.515
2007-10-31,1101.169
2007-11-01,1093.519
2007-11-02,1088.282
2007-11-05,1077.943
2007-11-06,1089.579
2007-11-07,1091.665
2007-11-08,1084.996
2007-11-09,1070.974
2007-11-12,1048.074
2007-11-13,1051.444
2007-11-14,1067.079
2007-11-15,1050.468
2007-11-16,1041.514
2007-11-19,1024.154
2007-11-20,1039.264
2007-11-21,1017.192
2007-11-22,1023.497
2007-11-23,1034.505
2007-11-26,1040.731
2007-11-27,1036.041
2007-11-28,1048.967
2007-11-29,1061.84
2007-11-30,1065.843
2007-12-03,1062.043
2007-12-04,1054.211
2007-12-05,1060.32
2007-12-06,1062.257
2007-12-07,1070.823
2007-12-10,1076.745
2007-12-11,1075.208
2007-12-12,1073.662
2007-12-13,1047.652
2007-12-14,1035.94
2007-12-17,1012.37
2007-12-18,1011.328
2007-12-19,1007.198
2007-12-20,1007.878
2007-12-21,1024.608
2007-12-24,1028.482
2007-12-25,1032.561
2007-12-26,1039.253
2007-12-27,1043.105
2007-12-28,1048.317
2007-12-31,1047.437
2008-01-01,1047.437
2008-01-02,1047.714
2008-01-03,1044.814
2008-01-04,1024.916
2008-01-07,1010.568
2008-01-08,1017.266
2008-01-09,1007.785
2008-01-10,1000.376
2008-01-11,992.181
2008-01-14,1001.386
2008-01-15,977.752
2008-01-16,947.943
2008-01-17,948.125
2008-01-18,944.305
2008-01-21,892.5
2008-01-22,895.451
2008-01-23,885.893
2008-01-24,928.932
2008-01-25,943.943
2008-01-28,932.548
2008-01-29,947.062
2008-01-30,940.883
2008-01-31,949.847
2008-02-01,967.325
2008-02-04,974.173
2008-02-05,942.105
2008-02-06,934.966
2008-02-07,916.927
2008-02-08,918.698
2008-02-11,915.769
2008-02-12,939.185
2008-02-13,937.835
2008-02-14,953.712
2008-02-15,946.335
2008-02-18,954.104
2008-02-19,964.428
2008-02-20,945.709
2008-02-21,963.737
2008-02-22,959.842
2008-02-25,974.796
2008-02-26,986.526
2008-02-27,1003.211
2008-02-28,996.886
2008-02-29,983.694
2008-03-03,966.71
2008-03-04,960.138
2008-03-05,971.219
2008-03-06,975.619
2008-03-07,958.45
2008-03-10,942.154
2008-03-11,946.716
2008-03-12,965.291
2008-03-13,960.878
2008-03-14,955.057
2008-03-17,926.938
2008-03-18,945.495
2008-03-19,934.03
2008-03-20,916.44
2008-03-21,919.08
2008-03-24,917.652
2008-03-25,952.632
2008-03-26,961.755
2008-03-27,968.697
2008-03-28,967.172
2008-03-31,965.265
2008-04-01,969.864
2008-04-02,984.964
2008-04-03,991.047
2008-04-04,1000.904
2008-04-07,1008.713
2008-04-08,996.411
2008-04-09,992.798
2008-04-10,991.754
2008-04-11,987.111
2008-04-14,977.9
2008-04-15,982.694
2008-04-16,1007.201
2008-04-17,1001.031
2008-04-18,1003.766
2008-04-21,1016.917
2008-04-22,1014.565
2008-04-23,1016.476
2008-04-24,1006.009
2008-04-25,1017.098
2008-04-28,1019.997
2008-04-29,1010.016
2008-04-30,1013.729
2008-05-01,1008.879
2008-05-02,1023.236
2008-05-05,1027.66
2008-05-06,1033.321
2008-05-07,1031.234
2008-05-08,1036.813
2008-05-09,1026.232
2008-05-12,1033.361
2008-05-13,1034.81
2008-05-14,1038.434
2008-05-15,1048.058
2008-05-16,1059.868
2008-05-19,1069.954
2008-05-20,1061.463
2008-05-21,1058.639
2008-05-22,1057.899
2008-05-23,1047.806
2008-05-26,1041.395
2008-05-27,1037.286
2008-05-28,1037.748
2008-05-29,1039.906
2008-05-30,1044.412
2008-06-02,1044.826
2008-06-03,1041.687
2008-06-04,1036.609
2008-06-05,1034.227
2008-06-06,1037.075
2008-06-09,1028.455
2008-06-10,1004.603
2008-06-11,1000.038
2008-06-12,989.22
2008-06-13,991.09
2008-06-16,1001.414
2008-06-17,1008.971
2008-06-18,1005.763
2008-06-19,997.318
2008-06-20,988.492
2008-06-23,982.706
2008-06-24,979.797
2008-06-25,980.961
2008-06-26,976.06
2008-06-27,972.671
2008-06-30,979.02
2008-07-01,964.272
2008-07-02,953.677
2008-07-03,946.192
2008-07-04,940.642
2008-07-07,945.018
2008-07-08,931.593
2008-07-09,943.979
2008-07-10,936.209
2008-07-11,929.716
2008-07-14,935.009
2008-07-15,924.225
2008-07-16,920.587
2008-07-17,935.401
2008-07-18,932.185
2008-07-21,940.274
2008-07-22,942.127
2008-07-23,942.673
2008-07-24,932.424
2008-07-25,927.357
2008-07-28,927.932
2008-07-29,920.692
2008-07-30,935.231
2008-07-31,935.703
2008-08-01,919.176
2008-08-04,910.145
2008-08-05,907.389
2008-08-06,915.045
2008-08-07,908.705
2008-08-08,895.494
2008-08-11,900.811
2008-08-12,892.468
2008-08-13,880.336
2008-08-14,884.115
2008-08-15,874.572
2008-08-18,877.871
2008-08-19,863.65
2008-08-20,871.341
2008-08-21,878.79
2008-08-22,879.749
2008-08-25,878.99
2008-08-26,874.051
2008-08-27,878.482
2008-08-28,884.851
2008-08-29,893.122
2008-09-01,880.946
2008-09-02,872.217
2008-09-03,857.346
2008-09-04,835.975
2008-09-05,816.657
2008-09-08,831.816
2008-09-09,813.819
2008-09-10,807.295
2008-09-11,797.312
2008-09-12,822.768
2008-09-15,807.24
2008-09-16,786.107
2008-09-17,779.764
2008-09-18,782.389
2008-09-19,827.442
2008-09-22,833.213
2008-09-23,825.211
2008-09-24,817.581
2008-09-25,821.657
2008-09-26,803.737
2008-09-29,764.945
2008-09-30,750.466
2008-10-01,753.455
2008-10-02,724.365
2008-10-03,725.333
2008-10-06,671.793
2008-10-07,672.661
2008-10-08,635.543
2008-10-09,627.3
2008-10-10,579.551
2008-10-13,621.553
2008-10-14,656.215
2008-10-15,621.739
2008-10-16,580.898
2008-10-17,599.372
2008-10-20,617.249
2008-10-21,614.434
2008-10-22,573.555
2008-10-23,565.211
2008-10-24,539.062
2008-10-27,515.976
2008-10-28,536.443
2008-10-29,573.777
2008-10-30,592.266
2008-10-31,592.238
2008-11-03,599.634
2008-11-04,631.409
2008-11-05,633.471
2008-11-06,591.891
2008-11-07,593.563
2008-11-10,606.217
2008-11-11,576.939
2008-11-12,560.946
2008-11-13,553.166
2008-11-14,558.2
2008-11-17,546.654
2008-11-18,544.564
2008-11-19,530.857
2008-11-20,501.523
2008-11-21,502.583
2008-11-24,535.235
2008-11-25,545.529
2008-11-26,543.434
2008-11-27,552.744
2008-11-28,557.168
2008-12-01,530.822
2008-12-02,529.756
2008-12-03,533.5
2008-12-04,530.059
2008-12-05,516.245
2008-12-08,549.342
2008-12-09,552.603
2008-12-10,560.045
2008-12-11,567.742
2008-12-12,558.15
2008-12-15,573.775
2008-12-16,578.176
2008-12-17,598.806
2008-12-18,600.234
2008-12-19,582.511
2008-12-22,575.556
2008-12-23,575.278
2008-12-24,573.238
2008-12-25,574.349
2008-12-26,576.339
2008-12-29,588.052
2008-12-30,592.468
2008-12-31,590.031
2009-01-01,590.031
2009-01-02,602.848
2009-01-05,605.331
2009-01-06,605.549
2009-01-07,609.15
2009-01-08,606.752
2009-01-09,599.029
2009-01-12,585.965
2009-01-13,570.071
2009-01-14,556.597
2009-01-15,547.535
2009-01-16,560.029
2009-01-19,555.018
2009-01-20,539.163
2009-01-21,536.933
2009-01-22,536.47
2009-01-23,528.342
2009-01-26,543.494
2009-01-27,553.405
2009-01-28,561.075
2009-01-29,554.647
2009-01-30,544.716
2009-02-02,532.524
2009-02-03,542.253
2009-02-04,549.77
2009-02-05,547.899
2009-02-06,555.011
2009-02-09,560.447
2009-02-10,550.919
2009-02-11,545.39
2009-02-12,536.273
2009-02-13,541.543
2009-02-16,535.815
2009-02-17,518.764
2009-02-18,512.867
2009-02-19,517.194
2009-02-20,502.35
2009-02-23,501.203
2009-02-24,494.062
2009-02-25,493.414
2009-02-26,497.424
2009-02-27,494.342
2009-03-02,470.86
2009-03-03,462.658
2009-03-04,473.867
2009-03-05,469.576
2009-03-06,466.853
2009-03-09,460.721
2009-03-10,476.249
2009-03-11,482.493
2009-03-12,480.8
2009-03-13,490.576
2009-03-16,502.198
2009-03-17,502.41
2009-03-18,503.812
2009-03-19,527.087
2009-03-20,521.37
2009-03-23,534.834
2009-03-24,539.09
2009-03-25,541.146
2009-03-26,544.457
2009-03-27,533.909
2009-03-30,514.825
2009-03-31,523.218
2009-04-01,528.302
2009-04-02,553.629
2009-04-03,548.521
2009-04-06,544.75
2009-04-07,538.982
2009-04-08,535.709
2009-04-09,545.308
2009-04-10,545.153
2009-04-13,548.989
2009-04-14,552.471
2009-04-15,550.058
2009-04-16,555.302
2009-04-17,556.572
2009-04-20,542.704
2009-04-21,542.486
2009-04-22,545.957
2009-04-23,550.422
2009-04-24,563.374
2009-04-27,561.826
2009-04-28,552.203
2009-04-29,564.106
2009-04-30,571.587
2009-05-01,573.144
2009-05-04,586.49
2009-05-05,588.615
2009-05-06,594.777
2009-05-07,602.825
2009-05-08,612.017
2009-05-11,613.281
2009-05-12,614.667
2009-05-13,607.213
2009-05-14,603.131
2009-05-15,609.845
2009-05-18,610.53
2009-05-19,624.72
2009-05-20,636.142
2009-05-21,627.295
2009-05-22,631.973
2009-05-25,634.533
2009-05-26,638.075
2009-05-27,640.509
2009-05-28,635.909
2009-05-29,646.69
2009-06-01,659.436
2009-06-02,667.064
2009-06-03,656.05
2009-06-04,652.497
2009-06-05,649.001
2009-06-08,640.95
2009-06-09,648.008
2009-06-10,656.083
2009-06-11,664.149
2009-06-12,660.505
2009-06-15,643.357
2009-06-16,641.172
2009-06-17,632.775
2009-06-18,634.607
2009-06-19,639.568
2009-06-22,626.768
2009-06-23,626.109
2009-06-24,637.511
2009-06-25,634.033
2009-06-26,643.436
2009-06-29,645.804
2009-06-30,642.389
2009-07-01,651.235
2009-07-02,638.346
2009-07-03,636.325
2009-07-06,628.281
2009-07-07,626.75
2009-07-08,617.298
2009-07-09,622.461
2009-07-10,618.285
2009-07-13,618.873
2009-07-14,628.62
2009-07-15,643.845
2009-07-16,648.544
2009-07-17,651.76
2009-07-20,660.77
2009-07-21,670.669
2009-07-22,672.079
2009-07-23,680.813
2009-07-24,681.079
2009-07-27,683.869
2009-07-28,681.011
2009-07-29,677.182
2009-07-30,688.222
2009-07-31,696.039
2009-08-03,710.347
2009-08-04,709.379
2009-08-05,704.547
2009-08-06,704.828
2009-08-07,698.976
2009-08-10,696.366
2009-08-11,693.1
2009-08-12,696.465
2009-08-13,706.943
2009-08-14,704.62
2009-08-17,683.284
2009-08-18,690.185
2009-08-19,692.576
2009-08-20,701.254
2009-08-21,710.237
2009-08-24,718.669
2009-08-25,718.746
2009-08-26,714.082
2009-08-27,710.159
2009-08-28,721.679
2009-08-31,716.936
2009-09-01,709.534
2009-09-02,703.906
2009-09-03,705.318
2009-09-04,709.918
2009-09-07,722.668
2009-09-08,735.224
2009-09-09,739.33
2009-09-10,744.624
2009-09-11,752.001
2009-09-14,746.521
2009-09-15,746.438
2009-09-16,758.57
2009-09-17,764.453
2009-09-18,757.914
2009-09-21,750.04
2009-09-22,761.359
2009-09-23,761.586
2009-09-24,750.089
2009-09-25,745.35
2009-09-28,746.43
2009-09-29,745.566
2009-09-30,750.461
2009-10-01,737.496
2009-10-02,724.566
2009-10-05,727.242
2009-10-06,745.576
2009-10-07,745.66
2009-10-08,759.084
2009-10-09,758.203
2009-10-12,762.645
2009-10-13,761.126
2009-10-14,773.907
2009-10-15,776.73
2009-10-16,770.964
2009-10-19,782.411
2009-10-20,781.927
2009-10-21,784.55
2009-10-22,777.561
2009-10-23,773.284
2009-10-26,765.963
2009-10-27,758.355
2009-10-28,744.1
2009-10-29,752.308
2009-10-30,746.55
2009-11-02,745.136
2009-11-03,738.354
2009-11-04,751.386
2009-11-05,754.671
2009-11-06,758.719
2009-11-09,774.499
2009-11-10,773.263
2009-11-11,775.747
2009-11-12,770.315
2009-11-13,774.052
2009-11-16,786.056
2009-11-17,778.643
2009-11-18,781.333
2009-11-19,767.079
2009-11-20,762.489
2009-11-23,777.633
2009-11-24,771.591
2009-11-25,781.781
2009-11-26,764.203
2009-11-27,762.866
2009-11-30,766.134
2009-12-01,787.665
2009-12-02,791.208
2009-12-03,793.674
2009-12-04,786.427
2009-12-07,784.182
2009-12-08,773.64
2009-12-09,768.83
2009-12-10,770.528
2009-12-11,770.878
2009-12-14,777.625
2009-12-15,772.954
2009-12-16,780.881
2009-12-17,763.532
2009-12-18,758.888
2009-12-21,765.256
2009-12-22,766.924
2009-12-23,774.435
2009-12-24,778.236
2009-12-25,777.641
2009-12-28,782.747
2009-12-29,786.073
2009-12-30,777.591
2009-12-31,781.386
2010-01-01,781.386
2010-01-04,797.26
2010-01-05,798.115
2010-01-06,798.893
2010-01-07,795.917
2010-01-08,800.654
2010-01-11,810.904
2010-01-12,806.932
2010-01-13,804.361
2010-01-14,811.418
2010-01-15,804.407
2010-01-18,807.805
2010-01-19,804.921
2010-01-20,788.942
2010-01-21,779.452
2010-01-22,773.646
2010-01-25,769.342
2010-01-26,764.668
2010-01-27,758.135
2010-01-28,753.038
2010-01-29,747.636
2010-02-01,750.013
2010-02-02,762.093
2010-02-03,759.849
2010-02-04,740.255
2010-02-05,723.686
2010-02-08,725.159
2010-02-09,728.01
2010-02-10,729.195
2010-02-11,733.461
2010-02-12,734.573
2010-02-15,734.529
2010-02-16,744.138
2010-02-17,752.889
2010-02-18,755.23
2010-02-19,747.928
2010-02-22,755.816
2010-02-23,750.606
2010-02-24,749.841
2010-02-25,739.492
2010-02-26,750.369
2010-03-01,753.991
2010-03-02,764.083
2010-03-03,773.972
2010-03-04,769.096
2010-03-05,778.124
2010-03-08,783.788
2010-03-09,781.562
2010-03-10,785.956
2010-03-11,786.095
2010-03-12,792.254
2010-03-15,785.177
2010-03-16,793.945
2010-03-17,801.045
2010-03-18,794.736
2010-03-19,791.302
2010-03-22,791.407
2010-03-23,795.415
2010-03-24,785.924
2010-03-25,788.36
2010-03-26,790.064
2010-03-29,796.283
2010-03-30,797.381
2010-03-31,799.643
2010-04-01,809.778
2010-04-02,810.339
2010-04-05,810.374
2010-04-06,810.001
2010-04-07,808.32
2010-04-08,803.3
2010-04-09,813.382
2010-04-12,818.795
2010-04-13,813.61
2010-04-14,821.583
2010-04-15,823.521
2010-04-16,811.212
2010-04-19,801.638
2010-04-20,808.491
2010-04-21,807.334
2010-04-22,798.389
2010-04-23,803.335
2010-04-26,812.143
2010-04-27,798.407
2010-04-28,782.117
2010-04-29,791.801
2010-04-30,793.228
2010-05-03,787.469
2010-05-04,767.166
2010-05-05,755.048
2010-05-06,740.9
2010-05-07,718.904
2010-05-10,754.994
2010-05-11,747.66
2010-05-12,755.413
2010-05-13,757.65
2010-05-14,736.342
2010-05-17,724.046
2010-05-18,728.144
2010-05-19,709.772
2010-05-20,694.636
2010-05-21,696.909
2010-05-24,694.993
2010-05-25,673.648
2010-05-26,685.218
2010-05-27,703.677
2010-05-28,707.309
2010-05-31,707.885
2010-06-01,707.962
2010-06-02,703.63
2010-06-03,716.661
2010-06-04,702.764
2010-06-07,687.221
2010-06-08,686.406
2010-06-09,698.021
2010-06-10,711.184
2010-06-11,713.005
2010-06-14,729.56
2010-06-15,734.771
2010-06-16,739.635
2010-06-17,740.238
2010-06-18,742.219
2010-06-21,752.763
2010-06-22,745.146
2010-06-23,735.232
2010-06-24,730.615
2010-06-25,724.586
2010-06-28,730.127
2010-06-29,707.331
2010-06-30,703.536
2010-07-01,697.313
2010-07-02,701.002
2010-07-05,697.906
2010-07-06,717.154
2010-07-07,720.464
2010-07-08,730.63
2010-07-09,734.717
2010-07-12,734.31
2010-07-13,745.501
2010-07-14,751.578
2010-07-15,751.757
2010-07-16,741.53
2010-07-19,736.15
2010-07-20,734.029
2010-07-21,737.657
2010-07-22,749.501
2010-07-23,755.044
2010-07-26,762.301
2010-07-27,761.238
2010-07-28,764.419
2010-07-29,765.528
2010-07-30,761.276
2010-08-02,779.717
2010-08-03,784.766
2010-08-04,778.575
2010-08-05,780.472
2010-08-06,782.657
2010-08-09,786.017
2010-08-10,773.805
2010-08-11,752.672
2010-08-12,748.563
2010-08-13,749.285
2010-08-16,753.927
2010-08-17,762.045
2010-08-18,762.436
2010-08-19,759.602
2010-08-20,744.988
2010-08-23,745.864
2010-08-24,737.925
2010-08-25,729.03
2010-08-26,739.82
2010-08-27,743.76
2010-08-30,747.776
