Date,JAPAN IMI VALUE IMI (Large+Mid+Small Cap)
2005-11-08,811.68
2005-11-09,804.81
2005-11-10,798.538
2005-11-11,802.957
2005-11-14,787.976
2005-11-15,781.567
2005-11-16,788.648
2005-11-17,806.054
2005-11-18,811.836
2005-11-21,813.037
2005-11-22,809.715
2005-11-23,813.332
2005-11-24,805.947
2005-11-25,807.704
2005-11-28,818.259
2005-11-29,816.144
2005-11-30,811.89
2005-12-01,818.09
2005-12-02,829.141
2005-12-05,831.694
2005-12-06,827.409
2005-12-07,832.447
2005-12-08,820.762
2005-12-09,828.06
2005-12-12,844.957
2005-12-13,850.084
2005-12-14,859.408
2005-12-15,851.391
2005-12-16,856.031
2005-12-19,857.383
2005-12-20,861.861
2005-12-21,869.232
2005-12-22,876.732
2005-12-23,879.107
2005-12-26,881.298
2005-12-27,869.401
2005-12-28,875.91
2005-12-29,876.042
2005-12-30,868.111
2006-01-02,868.111
2006-01-03,878.419
2006-01-04,892.552
2006-01-05,903.694
2006-01-06,912.567
2006-01-09,915.122
2006-01-10,901.267
2006-01-11,909.66
2006-01-12,915.064
2006-01-13,908.151
2006-01-16,896.766
2006-01-17,874.741
2006-01-18,852.486
2006-01-19,874.592
2006-01-20,877.456
2006-01-23,867.494
2006-01-24,877.687
2006-01-25,870.613
2006-01-26,879.682
2006-01-27,893.634
2006-01-30,895.403
2006-01-31,903.673
2006-02-01,890.176
2006-02-02,893.206
2006-02-03,882.818
2006-02-06,889.201
2006-02-07,896.227
2006-02-08,873.523
2006-02-09,879.288
2006-02-10,876.497
2006-02-13,859.384
2006-02-14,869.776
2006-02-15,865.907
2006-02-16,868.573
2006-02-17,854.831
2006-02-20,844.874
2006-02-21,855.262
2006-02-22,855.504
2006-02-23,881.786
2006-02-24,885.423
2006-02-27,897.304
2006-02-28,901.699
2006-03-01,888.108
2006-03-02,887.887
2006-03-03,876.418
2006-03-06,876.052
2006-03-07,871.21
2006-03-08,865.027
2006-03-09,882.368
2006-03-10,872.683
2006-03-13,884.853
2006-03-14,894.231
2006-03-15,896.323
2006-03-16,890.576
2006-03-17,908.053
2006-03-20,919.695
2006-03-21,913.723
2006-03-22,914.877
2006-03-23,904.344
2006-03-24,908.99
2006-03-27,921.247
2006-03-28,923.123
2006-03-29,919.412
2006-03-30,931.571
2006-03-31,925.029
2006-04-03,936.547
2006-04-04,938.087
2006-04-05,936.087
2006-04-06,951.598
2006-04-07,953.221
2006-04-10,948.79
2006-04-11,944.43
2006-04-12,932.861
2006-04-13,933.017
2006-04-14,932.788
2006-04-17,927.474
2006-04-18,938.026
2006-04-19,939.752
2006-04-20,944.503
2006-04-21,957.119
2006-04-24,948.804
2006-04-25,953.58
2006-04-26,955.452
2006-04-27,966.634
2006-04-28,958.293
2006-05-01,972.939
2006-05-02,982.5
2006-05-03,978.868
2006-05-04,979.601
2006-05-05,990.021
2006-05-08,1006.845
2006-05-09,1005.05
2006-05-10,997.176
2006-05-11,988.926
2006-05-12,977.565
2006-05-15,976.187
2006-05-16,960.283
2006-05-17,970.031
2006-05-18,946.879
2006-05-19,936.233
2006-05-22,925.081
2006-05-23,913.861
2006-05-24,918.502
2006-05-25,911.454
2006-05-26,924.549
2006-05-29,927.265
2006-05-30,932.671
2006-05-31,912.098
2006-06-01,915.478
2006-06-02,935.921
2006-06-05,925.793
2006-06-06,899.039
2006-06-07,880.483
2006-06-08,845.049
2006-06-09,856.168
2006-06-12,858.059
2006-06-13,823.625
2006-06-14,831.551
2006-06-15,838.942
2006-06-16,864.328
2006-06-19,858.173
2006-06-20,854.44
2006-06-21,852.27
2006-06-22,869.303
2006-06-23,861.162
2006-06-26,861.888
2006-06-27,863.332
2006-06-28,849.818
2006-06-29,862.249
2006-06-30,898.301
2006-07-03,896.644
2006-07-04,902.536
2006-07-05,887.091
2006-07-06,883.981
2006-07-07,894.918
2006-07-10,905.103
2006-07-11,899.646
2006-07-12,878.27
2006-07-13,875.265
2006-07-14,852.424
2006-07-17,846.602
2006-07-18,822.768
2006-07-19,824.411
2006-07-20,854.597
2006-07-21,851.487
2006-07-24,847.766
2006-07-25,859.083
2006-07-26,852.367
2006-07-27,874.221
2006-07-28,887.166
2006-07-31,894.108
2006-08-01,887.968
2006-08-02,894.178
2006-08-03,891.572
2006-08-04,898.653
2006-08-07,876.906
2006-08-08,889.757
2006-08-09,898.169
2006-08-10,897.443
2006-08-11,889.693
2006-08-14,897.725
2006-08-15,902.099
2006-08-16,917.577
2006-08-17,920.295
2006-08-18,923.854
2006-08-21,913.447
2006-08-22,918.269
2006-08-23,916.213
2006-08-24,908.87
2006-08-25,900.522
2006-08-28,892.538
2006-08-29,902.702
2006-08-30,900.633
2006-08-31,910.662
2006-09-01,908.021
2006-09-04,927.661
2006-09-05,926.525
2006-09-06,919.014
2006-09-07,903.343
2006-09-08,904.125
2006-09-11,884.523
2006-09-12,879.208
2006-09-13,879.73
2006-09-14,892.075
2006-09-15,887.625
2006-09-18,884.465
2006-09-19,888.212
2006-09-20,878.189
2006-09-21,887.745
2006-09-22,880.777
2006-09-25,879.676
2006-09-26,873.945
2006-09-27,893.363
2006-09-28,895.468
2006-09-29,896.956
2006-10-02,909.016
2006-10-03,904.51
2006-10-04,896.764
2006-10-05,918.031
2006-10-06,908.403
2006-10-09,907.183
2006-10-10,904.08
2006-10-11,900.905
2006-10-12,898.138
2006-10-13,901.419
2006-10-16,912.196
2006-10-17,910.809
2006-10-18,908.178
2006-10-19,913.035
2006-10-20,916.963
2006-10-23,919.748
2006-10-24,920.392
2006-10-25,918.799
2006-10-26,928.112
2006-10-27,929.572
2006-10-30,914.648
2006-10-31,915.263
2006-11-01,919.463
2006-11-02,918.394
2006-11-03,910.926
2006-11-06,908.788
2006-11-07,918.136
2006-11-08,908.884
2006-11-09,903.436
2006-11-10,905.506
2006-11-13,893.769
2006-11-14,909.391
2006-11-15,903.482
2006-11-16,898.634
2006-11-17,899.384
2006-11-20,875.297
2006-11-21,876.241
2006-11-22,893.987
2006-11-23,897.605
2006-11-24,893.06
2006-11-27,898.469
2006-11-28,896.297
2006-11-29,910.495
2006-11-30,927.916
2006-12-01,931.219
2006-12-04,930.714
2006-12-05,931.056
2006-12-06,943.773
2006-12-07,945.655
2006-12-08,939.76
2006-12-11,935.47
2006-12-12,939.994
2006-12-13,940.702
2006-12-14,944.384
2006-12-15,946.125
2006-12-18,949.027
2006-12-19,939.694
2006-12-20,951.834
2006-12-21,955.634
2006-12-22,955.791
2006-12-25,951.469
2006-12-26,954.754
2006-12-27,960.933
2006-12-28,960.99
2006-12-29,961.871
2007-01-01,961.871
2007-01-02,964.542
2007-01-03,960.179
2007-01-04,971.914
2007-01-05,959.894
2007-01-08,961.027
2007-01-09,963.215
2007-01-10,943.197
2007-01-11,934.631
2007-01-12,950.906
2007-01-15,959.19
2007-01-16,956.563
2007-01-17,958.549
2007-01-18,959.166
2007-01-19,959.749
2007-01-22,966.668
2007-01-23,970.354
2007-01-24,981.11
2007-01-25,974.13
2007-01-26,971.654
2007-01-29,973.712
2007-01-30,975.701
2007-01-31,973.912
2007-02-01,989.039
2007-02-02,987.118
2007-02-05,978.612
2007-02-06,991.743
2007-02-07,991.064
2007-02-08,982.052
2007-02-09,992.469
2007-02-12,991.572
2007-02-13,1002.252
2007-02-14,1009.446
2007-02-15,1025.838
2007-02-16,1025.262
2007-02-19,1023.945
2007-02-20,1024.075
2007-02-21,1017.23
2007-02-22,1020.968
2007-02-23,1032.292
2007-02-26,1041.062
2007-02-27,1055.971
2007-02-28,1022.393
2007-03-01,1023.169
2007-03-02,1016.728
2007-03-05,991.513
2007-03-06,1008.945
2007-03-07,1004.979
2007-03-08,1017.794
2007-03-09,1014.32
2007-03-12,1026.233
2007-03-13,1021.448
2007-03-14,997.313
2007-03-15,1002.938
2007-03-16,998.39
2007-03-19,1003.332
2007-03-20,1011.937
2007-03-21,1007.6
2007-03-22,1021.671
2007-03-23,1028.174
2007-03-26,1025.948
2007-03-27,1021.46
2007-03-28,1027.697
2007-03-29,1015.412
2007-03-30,1013.619
2007-04-02,998.029
2007-04-03,1000.306
2007-04-04,1015.925
2007-04-05,1009.226
2007-04-06,1005.741
2007-04-09,1011.984
2007-04-10,1012.065
2007-04-11,1012.051
2007-04-12,1007.866
2007-04-13,989.891
2007-04-16,999.097
2007-04-17,999.56
2007-04-18,1017.92
2007-04-19,1004.982
2007-04-20,1001.735
2007-04-23,1001.11
2007-04-24,1004.135
2007-04-25,991.986
2007-04-26,991.927
2007-04-27,991.968
2007-04-30,991.772
2007-05-01,986.502
2007-05-02,989.471
2007-05-03,987.662
2007-05-04,988.566
2007-05-07,1005.957
2007-05-08,1002.602
2007-05-09,1011.157
2007-05-10,998.19
2007-05-11,994.831
2007-05-14,1000.561
2007-05-15,993.116
2007-05-16,991.417
2007-05-17,982.86
2007-05-18,977.595
2007-05-21,981.844
2007-05-22,991.084
2007-05-23,993.166
2007-05-24,993.016
2007-05-25,977.271
2007-05-28,983.328
2007-05-29,989.664
2007-05-30,990.049
2007-05-31,1000.0
2007-06-01,1005.632
2007-06-04,1010.698
2007-06-05,1014.226
2007-06-06,1021.822
2007-06-07,1017.359
2007-06-08,1001.012
2007-06-11,1002.939
2007-06-12,998.437
2007-06-13,988.263
2007-06-14,989.553
2007-06-15,994.714
2007-06-18,1000.811
2007-06-19,996.86
2007-06-20,998.463
2007-06-21,1000.332
2007-06-22,989.953
2007-06-25,985.645
2007-06-26,992.033
2007-06-27,982.476
2007-06-28,986.166
2007-06-29,996.104
2007-07-02,1008.493
2007-07-03,1010.323
2007-07-04,1006.047
2007-07-05,1007.246
2007-07-06,999.454
2007-07-09,1006.698
2007-07-10,1015.603
2007-07-11,1004.63
2007-07-12,997.674
2007-07-13,1010.559
2007-07-16,1011.966
2007-07-17,1007.538
2007-07-18,998.769
2007-07-19,1000.447
2007-07-20,1011.256
2007-07-23,997.501
2007-07-24,1007.888
2007-07-25,1004.113
2007-07-26,1001.704
2007-07-27,985.982
2007-07-30,989.694
2007-07-31,985.544
2007-08-01,971.041
2007-08-02,965.687
2007-08-03,972.064
2007-08-06,974.619
2007-08-07,965.906
2007-08-08,958.762
2007-08-09,972.445
2007-08-10,949.428
2007-08-13,947.009
2007-08-14,955.085
2007-08-15,935.401
2007-08-16,945.608
2007-08-17,896.971
2007-08-20,914.072
2007-08-21,933.999
2007-08-22,924.789
2007-08-23,941.845
2007-08-24,939.468
2007-08-27,940.614
2007-08-28,947.687
2007-08-29,931.211
2007-08-30,931.027
2007-08-31,953.8
2007-09-03,952.753
2007-09-04,946.199
2007-09-05,937.201
2007-09-06,935.961
2007-09-07,946.303
2007-09-10,930.706
2007-09-11,927.072
2007-09-12,925.669
2007-09-13,915.642
2007-09-14,928.907
2007-09-17,929.311
2007-09-18,903.059
2007-09-19,930.745
2007-09-20,946.477
2007-09-21,930.081
2007-09-24,933.641
2007-09-25,952.629
2007-09-26,943.521
2007-09-27,963.178
2007-09-28,970.305
2007-10-01,967.642
2007-10-02,977.033
2007-10-03,982.655
2007-10-04,977.738
2007-10-05,978.035
2007-10-08,970.715
2007-10-09,975.181
2007-10-10,972.005
2007-10-11,978.335
2007-10-12,971.435
2007-10-15,966.058
2007-10-16,955.478
2007-10-17,939.771
2007-10-18,958.143
2007-10-19,948.975
2007-10-22,940.566
2007-10-23,939.496
2007-10-24,939.262
2007-10-25,928.557
2007-10-26,946.422
2007-10-29,963.716
2007-10-30,962.228
2007-10-31,967.843
2007-11-01,982.414
2007-11-02,960.813
2007-11-05,947.469
2007-11-06,948.737
2007-11-07,950.308
2007-11-08,929.655
2007-11-09,933.887
2007-11-12,922.418
2007-11-13,911.725
2007-11-14,926.843
2007-11-15,933.128
2007-11-16,919.042
2007-11-19,913.806
2007-11-20,919.026
2007-11-21,916.161
2007-11-22,913.726
2007-11-23,918.096
2007-11-26,934.571
2007-11-27,939.815
2007-11-28,924.687
2007-11-29,950.58
2007-11-30,951.313
2007-12-03,955.946
2007-12-04,954.744
2007-12-05,951.608
2007-12-06,964.204
2007-12-07,967.476
2007-12-10,965.855
2007-12-11,971.688
2007-12-12,960.182
2007-12-13,934.995
2007-12-14,913.805
2007-12-17,898.35
2007-12-18,899.153
2007-12-19,890.236
2007-12-20,894.999
2007-12-21,891.789
2007-12-24,888.124
2007-12-25,902.087
2007-12-26,911.753
2007-12-27,905.783
2007-12-28,899.918
2007-12-31,911.196
2008-01-01,911.196
2008-01-02,927.468
2008-01-03,929.5
2008-01-04,900.619
2008-01-07,887.695
2008-01-08,885.933
2008-01-09,901.306
2008-01-10,886.329
2008-01-11,877.641
2008-01-14,885.848
2008-01-15,879.857
2008-01-16,853.307
2008-01-17,867.437
2008-01-18,871.125
2008-01-21,850.31
2008-01-22,794.793
2008-01-23,823.803
2008-01-24,838.059
2008-01-25,873.924
2008-01-28,849.147
2008-01-29,870.035
2008-01-30,861.373
2008-01-31,887.819
2008-02-01,881.314
2008-02-04,896.092
2008-02-05,889.837
2008-02-06,857.112
2008-02-07,863.532
2008-02-08,848.449
2008-02-11,853.972
2008-02-12,848.962
2008-02-13,839.265
2008-02-14,866.587
2008-02-15,874.452
2008-02-18,866.489
2008-02-19,881.479
2008-02-20,850.64
2008-02-21,872.252
2008-02-22,867.783
2008-02-25,877.449
2008-02-26,873.935
2008-02-27,895.014
2008-02-28,892.373
2008-02-29,889.438
2008-03-03,862.93
2008-03-04,862.587
2008-03-05,850.684
2008-03-06,871.817
2008-03-07,847.819
2008-03-10,846.669
2008-03-11,842.514
2008-03-12,861.675
2008-03-13,850.808
2008-03-14,837.318
2008-03-17,833.081
2008-03-18,832.555
2008-03-19,844.323
2008-03-20,849.153
2008-03-21,868.638
2008-03-24,854.958
2008-03-25,871.891
2008-03-26,884.374
2008-03-27,868.92
2008-03-28,880.96
2008-03-31,860.175
2008-04-01,852.09
2008-04-02,879.049
2008-04-03,894.276
2008-04-04,891.85
2008-04-07,892.134
2008-04-08,878.553
2008-04-09,867.797
2008-04-10,868.36
2008-04-11,887.252
2008-04-14,868.86
2008-04-15,873.158
2008-04-16,882.526
2008-04-17,887.43
2008-04-18,875.685
2008-04-21,903.242
2008-04-22,890.876
2008-04-23,887.812
2008-04-24,879.153
2008-04-25,899.98
2008-04-28,914.945
2008-04-29,924.858
2008-04-30,911.116
2008-05-01,904.595
2008-05-02,911.995
2008-05-05,913.209
2008-05-06,919.68
2008-05-07,927.465
2008-05-08,929.618
2008-05-09,912.323
2008-05-12,905.825
2008-05-13,909.138
2008-05-14,909.455
2008-05-15,926.873
2008-05-16,937.606
2008-05-19,938.257
2008-05-20,938.91
2008-05-21,922.242
2008-05-22,922.918
2008-05-23,925.743
2008-05-26,901.773
2008-05-27,913.981
2008-05-28,894.021
2008-05-29,909.262
2008-05-30,928.771
2008-06-02,947.771
2008-06-03,928.975
2008-06-04,947.889
2008-06-05,937.38
2008-06-06,946.353
2008-06-09,918.116
2008-06-10,900.856
2008-06-11,909.137
2008-06-12,880.223
2008-06-13,885.487
2008-06-16,901.3
2008-06-17,902.794
2008-06-18,909.941
2008-06-19,885.135
2008-06-20,879.26
2008-06-23,868.024
2008-06-24,869.892
2008-06-25,865.067
2008-06-26,870.939
2008-06-27,865.61
2008-06-30,868.463
2008-07-01,871.27
2008-07-02,857.295
2008-07-03,848.396
2008-07-04,848.147
2008-07-07,851.385
2008-07-08,836.982
2008-07-09,839.971
2008-07-10,844.508
2008-07-11,846.414
2008-07-14,836.085
2008-07-15,835.029
2008-07-16,829.235
2008-07-17,830.221
2008-07-18,815.845
2008-07-21,814.929
2008-07-22,838.905
2008-07-23,840.154
2008-07-24,863.904
2008-07-25,842.441
2008-07-28,845.28
2008-07-29,826.518
2008-07-30,841.26
2008-07-31,844.707
2008-08-01,830.744
2008-08-04,811.587
2008-08-05,810.813
2008-08-06,822.721
2008-08-07,808.416
2008-08-08,805.963
2008-08-11,821.507
2008-08-12,818.801
2008-08-13,813.788
2008-08-14,801.324
2008-08-15,801.715
2008-08-18,812.846
2008-08-19,797.794
2008-08-20,792.279
2008-08-21,798.763
2008-08-22,781.035
2008-08-25,798.692
2008-08-26,791.75
2008-08-27,788.316
2008-08-28,789.874
2008-08-29,819.49
2008-09-01,805.467
2008-09-02,788.646
2008-09-03,800.6
2008-09-04,793.868
2008-09-05,787.131
2008-09-08,803.169
2008-09-09,792.94
2008-09-10,795.239
2008-09-11,784.554
2008-09-12,786.099
2008-09-15,793.572
2008-09-16,764.972
2008-09-17,767.286
2008-09-18,749.614
2008-09-19,765.957
2008-09-22,779.885
2008-09-23,787.63
2008-09-24,785.643
2008-09-25,780.797
2008-09-26,782.28
2008-09-29,774.624
2008-09-30,738.363
2008-10-01,753.065
2008-10-02,739.526
2008-10-03,713.197
2008-10-06,713.167
2008-10-07,685.553
2008-10-08,649.306
2008-10-09,646.362
2008-10-10,601.905
2008-10-13,595.724
2008-10-14,666.508
2008-10-15,673.987
2008-10-16,616.633
2008-10-17,637.628
2008-10-20,660.322
2008-10-21,687.078
2008-10-22,652.511
2008-10-23,652.864
2008-10-24,637.446
2008-10-27,588.714
2008-10-28,606.232
2008-10-29,633.037
2008-10-30,686.829
2008-10-31,649.837
2008-11-03,645.73
2008-11-04,673.876
2008-11-05,714.911
2008-11-06,679.552
2008-11-07,653.741
2008-11-10,679.671
2008-11-11,667.331
2008-11-12,670.042
2008-11-13,640.555
2008-11-14,642.966
2008-11-17,648.137
2008-11-18,632.97
2008-11-19,633.376
2008-11-20,614.292
2008-11-21,628.938
2008-11-24,619.509
2008-11-25,646.38
2008-11-26,637.413
2008-11-27,643.278
2008-11-28,654.881
2008-12-01,657.909
2008-12-02,624.55
2008-12-03,632.09
2008-12-04,625.741
2008-12-05,625.592
2008-12-08,640.125
2008-12-09,652.41
2008-12-10,669.571
2008-12-11,693.847
2008-12-12,662.349
2008-12-15,699.748
2008-12-16,686.665
2008-12-17,708.4
2008-12-18,696.758
2008-12-19,689.914
2008-12-22,694.542
2008-12-23,693.123
2008-12-24,671.924
2008-12-25,682.723
2008-12-26,691.692
2008-12-29,703.484
2008-12-30,707.408
2008-12-31,703.74
2009-01-01,703.74
2009-01-02,701.226
2009-01-05,699.864
2009-01-06,692.729
2009-01-07,723.179
2009-01-08,710.928
2009-01-09,714.411
2009-01-12,722.458
2009-01-13,681.469
2009-01-14,693.409
2009-01-15,666.644
2009-01-16,680.221
2009-01-19,683.836
2009-01-20,677.277
2009-01-21,680.236
2009-01-22,676.351
2009-01-23,653.521
2009-01-26,647.251
2009-01-27,687.061
2009-01-28,681.924
2009-01-29,692.237
2009-01-30,671.372
2009-02-02,660.217
2009-02-03,662.255
2009-02-04,677.219
2009-02-05,670.933
2009-02-06,665.46
2009-02-09,658.359
2009-02-10,659.364
2009-02-11,665.864
2009-02-12,646.296
2009-02-13,640.304
2009-02-16,642.839
2009-02-17,629.15
2009-02-18,616.275
2009-02-19,616.021
2009-02-20,607.152
2009-02-23,599.159
2009-02-24,582.511
2009-02-25,594.362
2009-02-26,582.737
2009-02-27,595.768
2009-03-02,579.499
2009-03-03,568.788
2009-03-04,566.625
2009-03-05,581.955
2009-03-06,567.065
2009-03-09,551.923
2009-03-10,548.832
2009-03-11,567.855
2009-03-12,550.394
2009-03-13,570.272
2009-03-16,582.871
2009-03-17,594.835
2009-03-18,602.743
2009-03-19,628.456
2009-03-20,613.201
2009-03-23,628.032
2009-03-24,642.311
2009-03-25,647.713
2009-03-26,655.219
2009-03-27,658.49
2009-03-30,635.494
2009-03-31,611.543
2009-04-01,630.622
2009-04-02,655.377
2009-04-03,661.613
2009-04-06,654.773
2009-04-07,658.16
2009-04-08,647.382
2009-04-09,668.191
2009-04-10,675.935
2009-04-13,682.424
2009-04-14,683.927
2009-04-15,675.6
2009-04-16,673.237
2009-04-17,689.892
2009-04-20,699.184
2009-04-21,680.668
2009-04-22,681.925
2009-04-23,691.883
2009-04-24,688.257
2009-04-27,695.657
2009-04-28,675.27
2009-04-29,672.52
2009-04-30,685.692
2009-05-01,687.096
2009-05-04,686.681
2009-05-05,690.327
2009-05-06,691.376
2009-05-07,725.003
2009-05-08,729.27
2009-05-11,741.187
2009-05-12,735.014
2009-05-13,739.044
2009-05-14,718.264
2009-05-15,737.486
2009-05-18,716.215
2009-05-19,731.578
2009-05-20,745.401
2009-05-21,747.867
2009-05-22,742.356
2009-05-25,744.607
2009-05-26,747.337
2009-05-27,753.529
2009-05-28,745.664
2009-05-29,757.098
2009-06-01,761.395
2009-06-02,767.844
2009-06-03,769.061
2009-06-04,760.035
2009-06-05,752.945
2009-06-08,757.644
2009-06-09,758.639
2009-06-10,769.718
2009-06-11,774.322
2009-06-12,779.465
2009-06-15,777.315
2009-06-16,759.246
2009-06-17,773.848
2009-06-18,757.56
2009-06-19,763.131
2009-06-22,772.281
2009-06-23,759.374
2009-06-24,760.748
2009-06-25,767.678
2009-06-26,781.013
2009-06-29,766.953
2009-06-30,773.408
2009-07-01,770.528
2009-07-02,772.366
2009-07-03,768.209
2009-07-06,771.678
2009-07-07,765.741
2009-07-08,755.635
2009-07-09,752.265
2009-07-10,756.924
2009-07-13,737.499
2009-07-14,749.277
2009-07-15,739.394
2009-07-16,747.065
2009-07-17,748.293
2009-07-20,744.613
2009-07-21,772.398
2009-07-22,775.128
2009-07-23,767.974
2009-07-24,778.667
2009-07-27,781.403
2009-07-28,790.829
2009-07-29,787.081
2009-07-30,787.512
2009-07-31,802.989
2009-08-03,809.106
2009-08-04,810.428
2009-08-05,805.318
2009-08-06,806.768
2009-08-07,790.689
2009-08-10,802.537
2009-08-11,817.883
2009-08-12,802.449
2009-08-13,816.349
2009-08-14,829.559
2009-08-17,809.365
2009-08-18,807.178
2009-08-19,810.716
2009-08-20,818.619
2009-08-21,805.888
2009-08-24,822.494
2009-08-25,822.428
2009-08-26,830.579
2009-08-27,827.18
2009-08-28,832.354
2009-08-31,834.508
2009-09-01,833.83
2009-09-02,822.289
2009-09-03,815.48
2009-09-04,806.069
2009-09-07,811.682
2009-09-08,818.964
2009-09-09,815.855
2009-09-10,832.919
2009-09-11,836.056
2009-09-14,820.552
2009-09-15,814.161
2009-09-16,814.182
2009-09-17,819.855
2009-09-18,818.941
2009-09-21,810.817
2009-09-22,820.514
2009-09-23,818.359
2009-09-24,826.239
2009-09-25,817.873
2009-09-28,802.797
2009-09-29,797.159
2009-09-30,808.287
2009-10-01,796.141
2009-10-02,780.902
2009-10-05,773.196
2009-10-06,784.887
2009-10-07,795.834
2009-10-08,804.091
2009-10-09,803.244
2009-10-12,800.606
2009-10-13,805.959
2009-10-14,800.623
2009-10-15,799.794
2009-10-16,792.159
2009-10-19,798.077
2009-10-20,803.096
2009-10-21,799.675
2009-10-22,791.681
2009-10-23,781.807
2009-10-26,789.241
2009-10-27,776.226
2009-10-28,779.568
2009-10-29,771.585
2009-10-30,791.172
2009-11-02,779.701
2009-11-03,781.118
2009-11-04,778.556
2009-11-05,775.279
2009-11-06,779.791
2009-11-09,775.406
2009-11-10,776.8
2009-11-11,777.166
2009-11-12,768.246
2009-11-13,774.829
2009-11-16,771.942
2009-11-17,769.242
2009-11-18,763.377
2009-11-19,754.601
2009-11-20,755.077
2009-11-23,755.034
2009-11-24,749.899
2009-11-25,760.493
2009-11-26,766.934
2009-11-27,748.38
2009-11-30,779.991
2009-12-01,791.065
2009-12-02,785.311
2009-12-03,802.417
2009-12-04,787.515
2009-12-07,795.752
2009-12-08,804.715
2009-12-09,797.268
2009-12-10,785.247
2009-12-11,785.721
2009-12-14,790.456
2009-12-15,778.869
2009-12-16,795.586
2009-12-17,788.913
2009-12-18,780.05
2009-12-21,777.11
2009-12-22,779.076
2009-12-23,782.144
2009-12-24,788.591
2009-12-25,784.207
2009-12-28,789.872
2009-12-29,788.865
2009-12-30,775.837
2009-12-31,772.378
2010-01-01,772.378
2010-01-04,784.81
2010-01-05,795.494
2010-01-06,799.441
2010-01-07,797.536
2010-01-08,808.464
2010-01-11,817.435
2010-01-12,838.139
2010-01-13,827.474
2010-01-14,843.069
2010-01-15,853.159
2010-01-18,845.353
2010-01-19,835.486
2010-01-20,831.469
2010-01-21,841.114
2010-01-22,838.88
2010-01-25,832.903
2010-01-26,822.125
2010-01-27,814.133
2010-01-28,811.772
2010-01-29,793.918
2010-02-01,791.197
2010-02-02,808.242
2010-02-03,802.269
2010-02-04,802.584
2010-02-05,796.282
2010-02-08,790.065
2010-02-09,788.159
2010-02-10,785.617
2010-02-11,786.142
2010-02-12,792.993
2010-02-15,783.331
2010-02-16,782.593
2010-02-17,792.472
2010-02-18,791.382
2010-02-19,769.521
2010-02-22,793.292
2010-02-23,800.289
2010-02-24,792.699
2010-02-25,798.886
2010-02-26,802.621
2010-03-01,802.662
2010-03-02,809.005
2010-03-03,817.095
2010-03-04,806.401
2010-03-05,801.741
2010-03-08,817.301
2010-03-09,819.871
2010-03-10,810.26
2010-03-11,818.802
2010-03-12,821.379
2010-03-15,826.785
2010-03-16,827.221
2010-03-17,834.63
2010-03-18,829.649
2010-03-19,836.54
2010-03-22,840.953
2010-03-23,837.472
2010-03-24,827.203
2010-03-25,820.355
2010-03-26,833.336
2010-03-29,839.091
2010-03-30,847.787
2010-03-31,843.351
2010-04-01,843.252
2010-04-02,848.258
2010-04-05,847.836
2010-04-06,849.429
2010-04-07,857.614
2010-04-08,855.215
2010-04-09,854.489
2010-04-12,862.605
2010-04-13,859.273
2010-04-14,858.102
2010-04-15,866.951
2010-04-16,867.742
2010-04-19,851.2
2010-04-20,843.8
2010-04-21,855.22
2010-04-22,849.196
2010-04-23,837.709
2010-04-26,853.463
2010-04-27,856.914
2010-04-28,835.669
2010-04-29,834.295
2010-04-30,842.984
2010-05-03,838.524
2010-05-04,838.48
2010-05-05,839.724
2010-05-06,822.583
2010-05-07,822.486
2010-05-10,813.659
2010-05-11,807.845
2010-05-12,805.812
2010-05-13,820.581
2010-05-14,817.306
2010-05-17,800.785
2010-05-18,793.262
2010-05-19,801.153
2010-05-20,808.141
2010-05-21,788.892
2010-05-24,784.453
2010-05-25,775.847
2010-05-26,768.589
2010-05-27,774.341
2010-05-28,778.893
2010-05-31,779.289
2010-06-01,779.37
2010-06-02,761.783
2010-06-03,775.57
2010-06-04,778.869
2010-06-07,755.786
2010-06-08,759.377
2010-06-09,748.928
2010-06-10,755.16
2010-06-11,759.441
2010-06-14,766.242
2010-06-15,771.17
2010-06-16,780.303
2010-06-17,782.65
2010-06-18,779.409
2010-06-21,790.732
2010-06-22,790.272
2010-06-23,784.208
2010-06-24,789.519
2010-06-25,781.152
2010-06-28,775.083
2010-06-29,775.454
2010-06-30,767.359
2010-07-01,769.828
2010-07-02,766.461
2010-07-05,770.703
2010-07-06,782.587
2010-07-07,780.304
2010-07-08,785.113
2010-07-09,784.781
2010-07-12,778.583
2010-07-13,779.835
2010-07-14,789.018
2010-07-15,784.324
2010-07-16,782.167
2010-07-19,779.821
2010-07-20,768.831
2010-07-21,764.777
2010-07-22,763.887
2010-07-23,773.547
2010-07-26,776.247
2010-07-27,771.82
2010-07-28,791.623
2010-07-29,790.064
2010-07-30,784.894
2010-08-02,787.603
2010-08-03,801.905
2010-08-04,788.631
2010-08-05,801.107
2010-08-06,812.217
2010-08-09,803.408
2010-08-10,800.782
2010-08-11,788.13
2010-08-12,775.723
2010-08-13,775.576
2010-08-16,784.031
2010-08-17,780.776
2010-08-18,791.527
2010-08-19,800.882
2010-08-20,781.049
2010-08-23,783.847
2010-08-24,789.049
2010-08-25,773.852
2010-08-26,776.436
2010-08-27,779.631
2010-08-30,789.433
2010-08-31,775.784
2010-09-01,776.176
2010-09-02,783.497
2010-09-03,786.511
2010-09-06,802.088
2010-09-07,803.28
2010-09-08,788.976
