Date,JAPAN IMI VALUE IMI (Large+Mid+Small Cap)
2010-09-09,792.205
2010-09-10,791.064
2010-09-13,798.644
2010-09-14,803.509
2010-09-15,789.644
2010-09-16,784.406
2010-09-17,789.52
2010-09-20,790.486
2010-09-21,792.616
2010-09-22,798.711
2010-09-23,800.464
2010-09-24,794.673
2010-09-27,802.872
2010-09-28,805.257
2010-09-29,810.211
2010-09-30,792.365
2010-10-01,795.417
2010-10-04,784.465
2010-10-05,799.38
2010-10-06,813.801
2010-10-07,821.463
2010-10-08,821.047
2010-10-11,818.796
2010-10-12,806.034
2010-10-13,802.919
2010-10-14,820.403
2010-10-15,809.158
2010-10-18,815.245
2010-10-19,812.077
2010-10-20,812.201
2010-10-21,806.126
2010-10-22,808.129
2010-10-25,813.38
2010-10-26,803.307
2010-10-27,797.667
2010-10-28,800.128
2010-10-29,805.164
2010-11-01,796.7
2010-11-02,795.279
2010-11-03,789.369
2010-11-04,808.681
2010-11-05,818.194
2010-11-08,824.524
2010-11-09,827.184
2010-11-10,822.081
2010-11-11,829.505
2010-11-12,822.676
2010-11-15,819.886
2010-11-16,813.698
2010-11-17,818.996
2010-11-18,831.835
2010-11-19,835.697
2010-11-22,839.124
2010-11-23,844.333
2010-11-24,831.61
2010-11-25,830.473
2010-11-26,823.507
2010-11-29,827.149
2010-11-30,820.741
2010-12-01,822.496
2010-12-02,833.518
2010-12-03,847.775
2010-12-06,850.53
2010-12-07,844.649
2010-12-08,840.628
2010-12-09,848.541
2010-12-10,846.58
2010-12-13,858.787
2010-12-14,865.983
2010-12-15,862.117
2010-12-16,860.109
2010-12-17,861.545
2010-12-20,861.102
2010-12-21,866.679
2010-12-22,870.638
2010-12-23,874.936
2010-12-24,872.013
2010-12-27,874.411
2010-12-28,882.484
2010-12-29,889.344
2010-12-30,883.731
2010-12-31,890.704
2011-01-03,884.272
2011-01-04,894.803
2011-01-05,881.367
2011-01-06,894.38
2011-01-07,898.795
2011-01-10,901.566
2011-01-11,894.637
2011-01-12,900.81
2011-01-13,914.372
2011-01-14,907.962
2011-01-17,907.183
2011-01-18,909.713
2011-01-19,921.283
2011-01-20,902.368
2011-01-21,890.495
2011-01-24,897.578
2011-01-25,911.251
2011-01-26,904.329
2011-01-27,901.509
2011-01-28,897.35
2011-01-31,893.606
2011-02-01,900.691
2011-02-02,916.976
2011-02-03,914.073
2011-02-04,918.359
2011-02-07,920.363
2011-02-08,930.289
2011-02-09,926.295
2011-02-10,923.476
2011-02-11,921.261
2011-02-14,932.475
2011-02-15,931.548
2011-02-16,935.014
2011-02-17,948.374
2011-02-18,947.752
2011-02-21,951.675
2011-02-22,936.224
2011-02-23,929.845
2011-02-24,926.565
2011-02-25,934.161
2011-02-28,940.97
2011-03-01,952.351
2011-03-02,936.287
2011-03-03,932.998
2011-03-04,939.899
2011-03-07,931.482
2011-03-08,920.648
2011-03-09,926.635
2011-03-10,909.352
2011-03-11,907.389
2011-03-14,841.184
2011-03-15,765.395
2011-03-16,821.01
2011-03-17,827.711
2011-03-18,822.42
2011-03-21,822.522
2011-03-22,865.754
2011-03-23,860.087
2011-03-24,853.994
2011-03-25,853.726
2011-03-28,846.972
2011-03-29,838.153
2011-03-30,842.188
2011-03-31,847.149
2011-04-01,828.95
2011-04-04,830.446
2011-04-05,811.315
2011-04-06,794.664
2011-04-07,799.827
2011-04-08,813.313
2011-04-11,816.109
2011-04-12,814.04
2011-04-13,815.37
2011-04-14,822.938
2011-04-15,815.999
2011-04-18,820.377
2011-04-19,808.926
2011-04-20,817.055
2011-04-21,828.462
2011-04-22,829.059
2011-04-25,825.866
2011-04-26,821.921
2011-04-27,816.488
2011-04-28,840.902
2011-04-29,844.218
2011-05-02,857.596
2011-05-03,860.036
2011-05-04,862.009
2011-05-05,869.284
2011-05-06,855.0
2011-05-09,852.163
2011-05-10,856.275
2011-05-11,853.005
2011-05-12,851.245
2011-05-13,839.162
2011-05-16,825.865
2011-05-17,817.124
2011-05-18,827.781
2011-05-19,815.991
2011-05-20,812.547
2011-05-23,802.902
2011-05-24,798.969
2011-05-25,802.072
2011-05-26,815.35
2011-05-27,817.902
2011-05-30,817.238
2011-05-31,828.189
2011-06-01,832.001
2011-06-02,818.303
2011-06-03,811.814
2011-06-06,805.241
2011-06-07,810.928
2011-06-08,816.496
2011-06-09,811.878
2011-06-10,815.411
2011-06-13,811.017
2011-06-14,820.662
2011-06-15,821.35
2011-06-16,809.034
2011-06-17,809.233
2011-06-20,810.794
2011-06-21,820.377
2011-06-22,834.474
2011-06-23,826.065
2011-06-24,834.466
2011-06-27,822.423
2011-06-28,828.818
2011-06-29,841.056
2011-06-30,849.231
2011-07-01,852.537
2011-07-04,864.608
2011-07-05,864.188
2011-07-06,871.829
2011-07-07,864.258
2011-07-08,873.86
2011-07-11,872.55
2011-07-12,870.156
2011-07-13,878.69
2011-07-14,872.192
2011-07-15,876.006
2011-07-18,875.397
2011-07-19,872.31
2011-07-20,879.892
2011-07-21,885.016
2011-07-22,894.936
2011-07-25,887.69
2011-07-26,894.635
2011-07-27,887.518
2011-07-28,878.31
2011-07-29,878.645
2011-08-01,896.294
2011-08-02,882.793
2011-08-03,869.499
2011-08-04,846.257
2011-08-05,827.02
2011-08-08,817.214
2011-08-09,807.92
2011-08-10,825.385
2011-08-11,816.585
2011-08-12,814.112
2011-08-15,822.785
2011-08-16,824.229
2011-08-17,824.965
2011-08-18,816.751
2011-08-19,805.055
2011-08-22,790.978
2011-08-23,800.48
2011-08-24,789.228
2011-08-25,789.623
2011-08-26,800.199
2011-08-29,801.088
2011-08-30,812.207
2011-08-31,819.641
2011-09-01,820.369
2011-09-02,815.193
2011-09-05,799.845
2011-09-06,783.91
2011-09-07,792.813
2011-09-08,797.717
2011-09-09,793.915
2011-09-12,787.723
2011-09-13,797.297
2011-09-14,790.837
2011-09-15,803.064
2011-09-16,816.577
2011-09-19,821.6
2011-09-20,807.518
2011-09-21,810.814
2011-09-22,799.833
2011-09-23,800.357
2011-09-26,782.182
2011-09-27,800.293
2011-09-28,817.224
2011-09-29,820.359
2011-09-30,817.435
2011-10-03,806.361
2011-10-04,791.806
2011-10-05,775.926
2011-10-06,788.846
2011-10-07,793.165
2011-10-10,793.476
2011-10-11,807.471
2011-10-12,799.374
2011-10-13,809.156
2011-10-14,793.995
2011-10-17,814.399
2011-10-18,801.727
2011-10-19,801.709
2011-10-20,797.511
2011-10-21,801.845
2011-10-24,812.039
2011-10-25,806.358
2011-10-26,802.469
2011-10-27,822.577
2011-10-28,831.311
2011-10-31,800.186
2011-11-01,788.622
2011-11-02,774.672
2011-11-03,775.318
2011-11-04,786.904
2011-11-07,786.492
2011-11-08,776.585
2011-11-09,788.671
2011-11-10,772.934
2011-11-11,773.855
2011-11-14,782.682
2011-11-15,777.013
2011-11-16,770.008
2011-11-17,773.414
2011-11-18,765.151
2011-11-21,761.192
2011-11-22,762.171
2011-11-23,758.089
2011-11-24,748.449
2011-11-25,743.284
2011-11-28,747.264
2011-11-29,765.735
2011-11-30,766.989
2011-12-01,780.243
2011-12-02,782.889
2011-12-05,789.489
2011-12-06,778.761
2011-12-07,792.223
2011-12-08,788.8
2011-12-09,781.226
2011-12-12,788.594
2011-12-13,782.082
2011-12-14,776.938
2011-12-15,765.608
2011-12-16,766.401
2011-12-19,756.466
2011-12-20,759.538
2011-12-21,765.827
2011-12-22,762.496
2011-12-23,762.398
2011-12-26,765.337
2011-12-27,766.191
2011-12-28,762.713
2011-12-29,765.938
2011-12-30,781.326
2012-01-02,781.326
2012-01-03,783.26
2012-01-04,800.399
2012-01-05,789.413
2012-01-06,782.081
2012-01-09,784.778
2012-01-10,788.255
2012-01-11,789.271
2012-01-12,784.188
2012-01-13,789.516
2012-01-16,780.601
2012-01-17,786.961
2012-01-18,790.715
2012-01-19,795.762
2012-01-20,813.544
2012-01-23,817.034
2012-01-24,810.174
2012-01-25,814.854
2012-01-26,821.384
2012-01-27,823.468
2012-01-30,823.963
2012-01-31,822.283
2012-02-01,826.421
2012-02-02,832.719
2012-02-03,826.017
2012-02-06,834.195
2012-02-07,835.323
2012-02-08,845.531
2012-02-09,844.064
2012-02-10,833.886
2012-02-13,838.463
2012-02-14,832.545
2012-02-15,851.883
2012-02-16,843.869
2012-02-17,849.126
2012-02-20,857.794
2012-02-21,851.645
2012-02-22,855.254
2012-02-23,862.081
2012-02-24,863.6
2012-02-27,868.514
2012-02-28,869.81
2012-02-29,862.735
2012-03-01,856.248
2012-03-02,858.125
2012-03-05,855.081
2012-03-06,855.867
2012-03-07,849.695
2012-03-08,858.219
2012-03-09,861.994
2012-03-12,859.578
2012-03-13,855.309
2012-03-14,856.457
2012-03-15,866.767
2012-03-16,870.155
2012-03-19,872.722
2012-03-20,869.331
2012-03-21,857.697
2012-03-22,872.442
2012-03-23,864.14
2012-03-26,858.005
2012-03-27,875.501
2012-03-28,876.478
2012-03-29,874.44
2012-03-30,869.684
2012-04-02,875.604
2012-04-03,868.029
2012-04-04,849.214
2012-04-05,846.259
2012-04-06,839.624
2012-04-09,836.0
2012-04-10,841.169
2012-04-11,831.338
2012-04-12,837.057
2012-04-13,843.199
2012-04-16,835.532
2012-04-17,829.522
2012-04-18,841.801
2012-04-19,834.491
2012-04-20,831.408
2012-04-23,833.86
2012-04-24,825.454
2012-04-25,827.546
2012-04-26,834.067
2012-04-27,832.518
2012-04-30,838.826
2012-05-01,819.938
2012-05-02,823.223
2012-05-03,821.175
2012-05-04,826.315
2012-05-07,802.377
2012-05-08,809.417
2012-05-09,800.211
2012-05-10,795.79
2012-05-11,789.106
2012-05-14,787.833
2012-05-15,775.792
2012-05-16,763.301
2012-05-17,782.119
2012-05-18,761.715
2012-05-21,760.02
2012-05-22,763.172
2012-05-23,757.598
2012-05-24,756.046
2012-05-25,752.816
2012-05-28,752.108
2012-05-29,758.925
2012-05-30,759.778
2012-05-31,760.509
2012-06-01,752.024
2012-06-04,735.786
2012-06-05,745.581
2012-06-06,751.081
2012-06-07,758.948
2012-06-08,744.534
2012-06-11,759.342
2012-06-12,751.565
2012-06-13,754.77
2012-06-14,755.989
2012-06-15,763.517
2012-06-18,775.344
2012-06-19,770.535
2012-06-20,781.472
2012-06-21,779.972
2012-06-22,774.98
2012-06-25,777.077
2012-06-26,770.425
2012-06-27,775.079
2012-06-28,793.418
2012-06-29,800.69
2012-07-02,805.626
2012-07-03,808.274
2012-07-04,810.589
2012-07-05,807.178
2012-07-06,806.901
2012-07-09,797.201
2012-07-10,793.091
2012-07-11,789.277
2012-07-12,782.71
2012-07-13,780.722
2012-07-16,785.382
2012-07-17,778.5
2012-07-18,776.228
2012-07-19,786.256
2012-07-20,771.12
2012-07-23,757.983
2012-07-24,757.006
2012-07-25,744.578
2012-07-26,754.882
2012-07-27,764.944
2012-07-30,774.756
2012-07-31,779.265
2012-08-01,768.052
2012-08-02,773.27
2012-08-03,758.76
2012-08-06,773.025
2012-08-07,778.983
2012-08-08,784.6
2012-08-09,787.873
2012-08-10,787.44
2012-08-13,786.262
2012-08-14,783.471
2012-08-15,779.113
2012-08-16,785.711
2012-08-17,792.142
2012-08-20,791.753
2012-08-21,793.165
2012-08-22,791.997
2012-08-23,801.916
2012-08-24,791.488
2012-08-27,789.161
2012-08-28,779.533
2012-08-29,780.657
2012-08-30,774.715
2012-08-31,763.842
2012-09-03,761.362
2012-09-04,759.034
2012-09-05,750.068
2012-09-06,743.017
2012-09-07,771.029
2012-09-10,771.769
2012-09-11,770.897
2012-09-12,779.331
2012-09-13,786.92
2012-09-14,793.904
2012-09-17,788.968
2012-09-18,793.161
2012-09-19,803.829
2012-09-20,792.64
2012-09-21,794.932
2012-09-24,795.589
2012-09-25,799.267
2012-09-26,791.115
2012-09-27,795.498
2012-09-28,785.257
2012-10-01,778.568
2012-10-02,777.349
2012-10-03,766.478
2012-10-04,776.374
2012-10-05,776.207
2012-10-08,781.52
2012-10-09,770.781
2012-10-10,759.433
2012-10-11,755.453
2012-10-12,762.976
2012-10-15,764.342
2012-10-16,773.327
2012-10-17,782.002
2012-10-18,791.559
2012-10-19,792.058
2012-10-22,787.137
2012-10-23,780.938
2012-10-24,772.692
2012-10-25,778.539
2012-10-26,773.473
2012-10-29,768.834
2012-10-30,764.294
2012-10-31,771.165
2012-11-01,769.524
2012-11-02,774.655
2012-11-05,773.381
2012-11-06,768.679
2012-11-07,775.653
2012-11-08,765.623
2012-11-09,764.333
2012-11-12,756.33
2012-11-13,756.357
2012-11-14,748.853
2012-11-15,756.204
2012-11-16,769.176
2012-11-19,780.88
2012-11-20,774.454
2012-11-21,773.724
2012-11-22,781.718
2012-11-23,783.378
2012-11-26,789.124
2012-11-27,789.767
2012-11-28,782.713
2012-11-29,787.68
2012-11-30,787.073
2012-12-03,790.078
2012-12-04,792.863
2012-12-05,787.734
2012-12-06,794.497
2012-12-07,798.019
2012-12-10,795.543
2012-12-11,792.568
2012-12-12,794.242
2012-12-13,797.224
2012-12-14,802.517
2012-12-17,808.478
2012-12-18,816.392
2012-12-19,839.062
2012-12-20,836.728
2012-12-21,834.32
2012-12-24,827.679
2012-12-25,831.907
2012-12-26,834.125
2012-12-27,837.145
2012-12-28,842.107
2012-12-31,838.503
2013-01-01,838.503
2013-01-02,831.722
2013-01-03,834.882
2013-01-04,851.914
2013-01-07,847.054
2013-01-08,841.952
2013-01-09,841.152
2013-01-10,849.606
2013-01-11,851.309
2013-01-14,849.687
2013-01-15,862.975
2013-01-16,846.073
2013-01-17,839.073
2013-01-18,855.976
2013-01-21,852.665
2013-01-22,860.162
2013-01-23,846.625
2013-01-24,841.988
2013-01-25,850.164
2013-01-28,852.334
2013-01-29,862.076
2013-01-30,868.678
2013-01-31,875.918
2013-02-01,861.922
2013-02-04,876.953
2013-02-05,856.627
2013-02-06,880.421
2013-02-07,886.781
2013-02-08,879.319
2013-02-11,872.778
2013-02-12,885.681
2013-02-13,870.639
2013-02-14,871.535
2013-02-15,852.125
2013-02-18,870.103
2013-02-19,874.96
2013-02-20,883.27
2013-02-21,880.471
2013-02-22,875.648
2013-02-25,886.883
2013-02-26,893.811
2013-02-27,882.64
2013-02-28,896.63
2013-03-01,892.008
2013-03-04,898.463
2013-03-05,894.589
2013-03-06,905.018
2013-03-07,892.191
2013-03-08,891.662
2013-03-11,915.217
2013-03-12,913.13
2013-03-13,908.935
2013-03-14,912.344
2013-03-15,933.368
2013-03-18,915.852
2013-03-19,932.424
2013-03-20,926.029
2013-03-21,941.586
2013-03-22,932.928
2013-03-25,943.043
2013-03-26,940.222
2013-03-27,948.847
2013-03-28,940.095
2013-03-29,936.666
2013-04-01,910.294
2013-04-02,899.444
2013-04-03,917.784
2013-04-04,906.908
2013-04-05,923.077
2013-04-08,937.977
2013-04-09,937.174
2013-04-10,953.07
2013-04-11,972.049
2013-04-12,983.844
2013-04-15,977.976
2013-04-16,962.836
2013-04-17,981.275
2013-04-18,965.078
2013-04-19,958.834
2013-04-22,974.557
2013-04-23,971.743
2013-04-24,988.016
2013-04-25,994.885
2013-04-26,1002.693
2013-04-29,997.891
2013-04-30,1007.154
2013-05-01,1000.645
2013-05-02,990.081
2013-05-03,980.875
2013-05-06,977.22
2013-05-07,1007.647
2013-05-08,1014.438
2013-05-09,997.423
2013-05-10,990.961
2013-05-13,1009.583
2013-05-14,1005.511
2013-05-15,1019.058
2013-05-16,1017.426
2013-05-17,1014.205
2013-05-20,1038.253
2013-05-21,1042.601
2013-05-22,1036.104
2013-05-23,983.266
2013-05-24,987.231
2013-05-27,954.085
2013-05-28,952.678
2013-05-29,975.729
2013-05-30,939.323
2013-05-31,937.132
2013-06-03,920.064
2013-06-04,937.484
2013-06-05,915.409
2013-06-06,907.12
2013-06-07,903.045
2013-06-10,928.888
2013-06-11,942.723
2013-06-12,948.809
2013-06-13,922.41
2013-06-14,928.045
2013-06-17,949.628
2013-06-18,942.388
2013-06-19,969.129
2013-06-20,927.295
2013-06-21,939.397
2013-06-24,928.498
2013-06-25,918.221
2013-06-26,915.439
2013-06-27,926.721
2013-06-28,948.664
2013-07-01,957.518
2013-07-02,968.191
2013-07-03,975.32
2013-07-04,968.605
2013-07-05,975.457
2013-07-08,961.879
2013-07-09,981.701
2013-07-10,990.458
2013-07-11,1002.493
2013-07-12,1004.451
2013-07-15,999.925
2013-07-16,1012.258
2013-07-17,1009.511
2013-07-18,1008.551
2013-07-19,1002.306
2013-07-22,1014.607
2013-07-23,1017.891
2013-07-24,1011.519
2013-07-25,1001.427
2013-07-26,986.089
2013-07-29,955.79
2013-07-30,969.978
2013-07-31,955.939
2013-08-01,973.057
2013-08-02,1002.015
2013-08-05,995.776
2013-08-06,1013.266
2013-08-07,992.801
2013-08-08,987.826
2013-08-09,986.18
2013-08-12,981.344
2013-08-13,982.072
2013-08-14,993.176
2013-08-15,982.316
2013-08-16,975.348
2013-08-19,974.955
2013-08-20,964.067
2013-08-21,954.842
2013-08-22,943.859
2013-08-23,962.658
2013-08-26,959.223
2013-08-27,969.432
2013-08-28,947.252
2013-08-29,941.955
2013-08-30,936.42
2013-09-02,931.127
2013-09-03,953.551
2013-09-04,961.756
2013-09-05,958.891
2013-09-06,962.848
2013-09-09,976.796
2013-09-10,983.874
2013-09-11,985.969
2013-09-12,992.3
2013-09-13,989.688
2013-09-16,995.148
2013-09-17,988.035
2013-09-18,999.955
2013-09-19,1014.403
2013-09-20,1015.261
2013-09-23,1024.827
2013-09-24,1021.887
2013-09-25,1019.364
2013-09-26,1030.578
2013-09-27,1035.499
2013-09-30,1016.887
2013-10-01,1014.784
2013-10-02,1006.377
2013-10-03,1004.004
2013-10-04,999.186
2013-10-07,985.868
2013-10-08,988.945
2013-10-09,1002.212
2013-10-10,1000.821
2013-10-11,1015.074
2013-10-14,1017.04
2013-10-15,1011.363
2013-10-16,1007.383
2013-10-17,1027.551
2013-10-18,1026.449
2013-10-21,1027.445
2013-10-22,1029.513
2013-10-23,1023.508
2013-10-24,1026.815
2013-10-25,1006.326
2013-10-28,1019.052
2013-10-29,1010.635
2013-10-30,1018.833
2013-10-31,1008.937
2013-11-01,991.94
2013-11-04,993.7
2013-11-05,991.958
2013-11-06,1000.255
2013-11-07,990.708
2013-11-08,983.914
2013-11-11,989.6
2013-11-12,1002.883
2013-11-13,1005.64
2013-11-14,1011.166
2013-11-15,1024.536
2013-11-18,1029.972
2013-11-19,1023.256
2013-11-20,1022.502
2013-11-21,1020.814
2013-11-22,1020.387
2013-11-25,1023.058
2013-11-26,1021.932
2013-11-27,1011.259
2013-11-28,1019.43
2013-11-29,1017.576
2013-12-02,1012.101
2013-12-03,1019.294
2013-12-04,1000.137
2013-12-05,996.803
2013-12-06,994.915
2013-12-09,1005.38
2013-12-10,1009.144
2013-12-11,1008.429
2013-12-12,996.359
2013-12-13,991.244
2013-12-16,981.76
2013-12-17,991.699
2013-12-18,1000.46
2013-12-19,999.447
2013-12-20,999.056
2013-12-23,1000.016
2013-12-24,994.833
2013-12-25,994.142
2013-12-26,1006.656
2013-12-27,1011.859
2013-12-30,1023.592
2013-12-31,1022.91
2014-01-01,1022.91
2014-01-02,1023.689
2014-01-03,1029.078
2014-01-06,1022.839
2014-01-07,1013.398
2014-01-08,1028.001
2014-01-09,1021.409
2014-01-10,1029.287
2014-01-13,1037.054
2014-01-14,1014.855
2014-01-15,1023.964
2014-01-16,1027.16
2014-01-17,1031.042
2014-01-20,1031.718
2014-01-21,1028.375
2014-01-22,1031.813
2014-01-23,1029.297
2014-01-24,1023.914
2014-01-27,994.344
2014-01-28,985.67
2014-01-29,1015.571
2014-01-30,985.822
2014-01-31,992.173
2014-02-03,980.014
2014-02-04,934.521
2014-02-05,953.75
2014-02-06,946.134
2014-02-07,967.141
2014-02-10,976.709
2014-02-11,973.322
2014-02-12,985.444
2014-02-13,975.391
2014-02-14,966.808
2014-02-17,973.522
2014-02-18,995.305
2014-02-19,994.188
2014-02-20,974.631
2014-02-21,991.568
2014-02-24,990.519
2014-02-25,1003.336
2014-02-26,995.945
2014-02-27,989.433
2014-02-28,986.282
2014-03-03,982.377
2014-03-04,980.123
2014-03-05,986.07
2014-03-06,989.629
2014-03-07,993.415
2014-03-10,986.91
2014-03-11,991.389
2014-03-12,975.959
2014-03-13,978.797
2014-03-14,955.379
2014-03-17,945.252
2014-03-18,955.193
2014-03-19,952.136
2014-03-20,930.381
2014-03-21,930.518
2014-03-24,941.433
2014-03-25,943.511
2014-03-26,949.323
2014-03-27,961.007
2014-03-28,962.783
2014-03-31,975.415
2014-04-01,970.85
2014-04-02,975.114
2014-04-03,977.639
2014-04-04,980.117
2014-04-07,970.317
2014-04-08,963.876
2014-04-09,947.2
2014-04-10,950.68
2014-04-11,939.166
2014-04-14,936.686
2014-04-15,941.637
2014-04-16,958.7
2014-04-17,959.648
2014-04-18,963.974
2014-04-21,959.536
2014-04-22,952.529
2014-04-23,962.865
2014-04-24,958.3
2014-04-25,964.743
2014-04-28,953.621
2014-04-29,953.993
2014-04-30,959.479
2014-05-01,972.16
2014-05-02,971.994
2014-05-05,973.232
2014-05-06,978.598
2014-05-07,953.762
2014-05-08,964.069
2014-05-09,968.507
2014-05-12,960.147
2014-05-13,975.201
2014-05-14,983.077
2014-05-15,981.548
2014-05-16,967.998
2014-05-19,964.291
2014-05-20,963.577
2014-05-21,959.202
2014-05-22,972.202
2014-05-23,979.909
2014-05-26,989.76
2014-05-27,988.51
2014-05-28,994.323
2014-05-29,997.045
2014-05-30,995.096
2014-06-02,1003.789
2014-06-03,1007.668
2014-06-04,1009.062
2014-06-05,1009.04
2014-06-06,1011.163
2014-06-09,1010.98
2014-06-10,1009.335
2014-06-11,1024.267
2014-06-12,1025.94
2014-06-13,1027.827
2014-06-16,1023.524
2014-06-17,1022.596
2014-06-18,1031.592
2014-06-19,1050.97
2014-06-20,1047.641
2014-06-23,1048.014
2014-06-24,1045.343
2014-06-25,1043.289
2014-06-26,1047.722
2014-06-27,1042.755
2014-06-30,1050.988
2014-07-01,1058.268
2014-07-02,1058.943
2014-07-03,1052.434
2014-07-04,1058.633
2014-07-07,1056.9
2014-07-08,1055.863
2014-07-09,1050.251
2014-07-10,1044.655
2014-07-11,1040.599
2014-07-14,1045.45
2014-07-15,1051.223
2014-07-16,1050.865
2014-07-17,1052.191
2014-07-18,1045.864
2014-07-21,1046.586
2014-07-22,1051.643
2014-07-23,1050.182
2014-07-24,1045.665
2014-07-25,1052.899
2014-07-28,1058.051
2014-07-29,1056.661
2014-07-30,1051.065
2014-07-31,1049.871
2014-08-01,1045.219
2014-08-04,1040.983
2014-08-05,1027.178
2014-08-06,1021.101
2014-08-07,1027.803
2014-08-08,1007.951
2014-08-11,1024.093
2014-08-12,1027.553
2014-08-13,1029.643
2014-08-14,1035.712
2014-08-15,1037.025
2014-08-18,1034.932
2014-08-19,1038.999
2014-08-20,1032.229
2014-08-21,1036.973
2014-08-22,1030.293
2014-08-25,1033.925
2014-08-26,1028.574
2014-08-27,1030.967
2014-08-28,1029.034
2014-08-29,1025.875
2014-09-01,1025.338
2014-09-02,1026.628
2014-09-03,1031.901
2014-09-04,1027.344
2014-09-05,1026.642
2014-09-08,1026.45
2014-09-09,1018.075
2014-09-10,1020.335
2014-09-11,1023.235
2014-09-12,1019.173
2014-09-15,1020.408
2014-09-16,1017.366
2014-09-17,1010.36
2014-09-18,1009.117
2014-09-19,1015.589
2014-09-22,1018.268
2014-09-23,1019.484
2014-09-24,1015.493
2014-09-25,1030.066
2014-09-26,1019.218
2014-09-29,1021.434
2014-09-30,1008.119
2014-10-01,1004.474
2014-10-02,986.793
2014-10-03,975.867
2014-10-06,991.35
2014-10-07,995.142
2014-10-08,984.873
2014-10-09,978.311
2014-10-10,964.852
2014-10-13,969.885
2014-10-14,952.766
2014-10-15,964.336
2014-10-16,943.239
2014-10-17,922.853
2014-10-20,954.59
2014-10-21,942.378
2014-10-22,959.29
2014-10-23,947.732
2014-10-24,953.71
2014-10-27,968.026
2014-10-28,964.2
2014-10-29,977.541
2014-10-30,975.511
2014-10-31,988.07
2014-11-03,970.029
2014-11-04,1000.627
2014-11-05,994.355
2014-11-06,979.348
2014-11-07,983.945
2014-11-10,986.689
2014-11-11,984.353
2014-11-12,990.729
2014-11-13,993.658
2014-11-14,995.442
2014-11-17,974.417
2014-11-18,990.289
2014-11-19,983.029
2014-11-20,980.949
2014-11-21,988.309
2014-11-24,981.381
2014-11-25,992.893
2014-11-26,993.592
2014-11-27,979.737
2014-11-28,984.985
2014-12-01,994.73
2014-12-02,992.501
2014-12-03,990.192
2014-12-04,995.517
2014-12-05,984.875
2014-12-08,991.442
2014-12-09,1002.888
2014-12-10,984.121
2014-12-11,972.002
2014-12-12,977.931
2014-12-15,964.604
2014-12-16,956.825
2014-12-17,953.528
2014-12-18,957.924
2014-12-19,977.638
2014-12-22,977.101
2014-12-23,970.746
2014-12-24,980.287
2014-12-25,976.851
2014-12-26,981.449
2014-12-29,979.274
2014-12-30,979.9
2014-12-31,975.65
2015-01-01,975.65
2015-01-02,973.134
2015-01-05,972.502
2015-01-06,952.566
2015-01-07,945.045
2015-01-08,954.672
2015-01-09,964.399
2015-01-12,966.187
2015-01-13,962.893
2015-01-14,965.965
2015-01-15,977.21
2015-01-16,963.85
2015-01-19,969.102
2015-01-20,980.073
2015-01-21,978.837
2015-01-22,976.812
2015-01-23,987.444
2015-01-26,980.442
2015-01-27,1005.058
2015-01-28,1004.941
2015-01-29,990.819
2015-01-30,996.554
2015-02-02,994.496
2015-02-03,982.068
2015-02-04,1002.564
2015-02-05,1000.794
2015-02-06,995.052
2015-02-09,1004.491
2015-02-10,1001.039
2015-02-11,991.85
2015-02-12,1018.949
2015-02-13,1022.686
2015-02-16,1036.253
2015-02-17,1033.785
2015-02-18,1045.599
2015-02-19,1055.781
2015-02-20,1060.06
2015-02-23,1059.81
2015-02-24,1060.373
2015-02-25,1063.334
2015-02-26,1069.043
2015-02-27,1066.783
2015-03-02,1061.968
2015-03-03,1067.862
2015-03-04,1059.986
2015-03-05,1061.021
2015-03-06,1064.72
2015-03-09,1057.405
2015-03-10,1051.291
2015-03-11,1047.679
2015-03-12,1063.789
2015-03-13,1070.958
2015-03-16,1068.92
2015-03-17,1074.294
2015-03-18,1085.737
2015-03-19,1079.929
2015-03-20,1088.77
2015-03-23,1103.209
2015-03-24,1100.845
2015-03-25,1108.945
2015-03-26,1097.057
2015-03-27,1089.842
2015-03-30,1084.003
2015-03-31,1072.796
2015-04-01,1065.371
2015-04-02,1082.639
2015-04-03,1087.559
2015-04-06,1091.488
2015-04-07,1092.886
2015-04-08,1102.818
2015-04-09,1103.49
2015-04-10,1102.183
2015-04-13,1098.21
2015-04-14,1114.899
2015-04-15,1112.158
2015-04-16,1126.531
2015-04-17,1128.821
2015-04-20,1121.731
2015-04-21,1136.377
2015-04-22,1143.05
2015-04-23,1148.5
2015-04-24,1150.768
2015-04-27,1148.623
2015-04-28,1156.243
2015-04-29,1154.931
2015-04-30,1126.359
2015-05-01,1117.763
2015-05-04,1117.391
2015-05-05,1118.787
2015-05-06,1124.692
2015-05-07,1117.703
2015-05-08,1126.749
2015-05-11,1134.418
2015-05-12,1137.739
2015-05-13,1143.147
2015-05-14,1132.801
2015-05-15,1141.328
2015-05-18,1153.783
2015-05-19,1149.492
2015-05-20,1148.839
2015-05-21,1153.41
2015-05-22,1150.755
2015-05-25,1160.445
2015-05-26,1146.3
2015-05-27,1139.687
2015-05-28,1145.292
2015-05-29,1145.705
2015-06-01,1147.398
2015-06-02,1143.849
2015-06-03,1142.439
2015-06-04,1142.245
2015-06-05,1125.171
2015-06-08,1126.183
2015-06-09,1116.946
2015-06-10,1128.011
2015-06-11,1130.488
2015-06-12,1134.036
2015-06-15,1131.613
