Date,DENMARK SMID CAP SMID (Small+Mid Cap)
2005-11-09,492.938
2005-11-10,493.601
2005-11-11,492.243
2005-11-14,497.857
2005-11-15,498.306
2005-11-16,496.388
2005-11-17,505.374
2005-11-18,504.63
2005-11-21,506.67
2005-11-22,504.352
2005-11-23,507.701
2005-11-24,496.633
2005-11-25,494.71
2005-11-28,492.062
2005-11-29,494.588
2005-11-30,502.482
2005-12-01,504.82
2005-12-02,507.43
2005-12-05,510.586
2005-12-06,513.719
2005-12-07,512.129
2005-12-08,515.397
2005-12-09,516.702
2005-12-12,521.682
2005-12-13,520.905
2005-12-14,524.536
2005-12-15,520.219
2005-12-16,524.656
2005-12-19,525.418
2005-12-20,525.189
2005-12-21,523.52
2005-12-22,528.638
2005-12-23,533.641
2005-12-26,533.641
2005-12-27,535.965
2005-12-28,538.351
2005-12-29,537.336
2005-12-30,534.728
2006-01-02,542.324
2006-01-03,552.484
2006-01-04,562.39
2006-01-05,558.441
2006-01-06,559.878
2006-01-09,552.411
2006-01-10,551.623
2006-01-11,553.579
2006-01-12,555.5
2006-01-13,556.238
2006-01-16,559.55
2006-01-17,555.729
2006-01-18,553.428
2006-01-19,556.956
2006-01-20,557.979
2006-01-23,564.241
2006-01-24,567.444
2006-01-25,571.697
2006-01-26,575.112
2006-01-27,573.526
2006-01-30,570.953
2006-01-31,574.231
2006-02-01,579.702
2006-02-02,581.321
2006-02-03,575.661
2006-02-06,574.348
2006-02-07,569.236
2006-02-08,570.111
2006-02-09,574.287
2006-02-10,571.928
2006-02-13,575.314
2006-02-14,576.691
2006-02-15,576.428
2006-02-16,579.298
2006-02-17,584.327
2006-02-20,584.936
2006-02-21,584.605
2006-02-22,583.465
2006-02-23,588.588
2006-02-24,586.426
2006-02-27,589.176
2006-02-28,585.79
2006-03-01,591.164
2006-03-02,592.76
2006-03-03,595.568
2006-03-06,600.279
2006-03-07,588.826
2006-03-08,590.727
2006-03-09,593.333
2006-03-10,592.703
2006-03-13,598.509
2006-03-14,603.822
2006-03-15,607.741
2006-03-16,613.451
2006-03-17,615.724
2006-03-20,621.411
2006-03-21,617.727
2006-03-22,619.412
2006-03-23,612.914
2006-03-24,612.986
2006-03-27,615.754
2006-03-28,622.162
2006-03-29,618.843
2006-03-30,632.932
2006-03-31,635.204
2006-04-03,640.317
2006-04-04,647.998
2006-04-05,651.034
2006-04-06,656.785
2006-04-07,650.544
2006-04-10,648.166
2006-04-11,651.001
2006-04-12,644.082
2006-04-13,642.892
2006-04-14,642.892
2006-04-17,653.123
2006-04-18,657.273
2006-04-19,660.853
2006-04-20,666.399
2006-04-21,673.868
2006-04-24,677.46
2006-04-25,681.061
2006-04-26,690.016
2006-04-27,689.708
2006-04-28,695.1
2006-05-01,696.5
2006-05-02,705.208
2006-05-03,702.836
2006-05-04,716.137
2006-05-05,719.887
2006-05-08,726.409
2006-05-09,727.731
2006-05-10,730.898
2006-05-11,735.35
2006-05-12,739.219
2006-05-15,703.543
2006-05-16,701.928
2006-05-17,679.691
2006-05-18,661.545
2006-05-19,664.802
2006-05-22,639.986
2006-05-23,663.555
2006-05-24,648.621
2006-05-25,649.482
2006-05-26,660.291
2006-05-29,675.833
2006-05-30,670.067
2006-05-31,673.496
2006-06-01,669.639
2006-06-02,679.729
2006-06-05,680.295
2006-06-06,656.572
2006-06-07,650.083
2006-06-08,616.43
2006-06-09,623.507
2006-06-12,614.322
2006-06-13,587.817
2006-06-14,589.655
2006-06-15,617.581
2006-06-16,614.1
2006-06-19,618.565
2006-06-20,610.836
2006-06-21,616.873
2006-06-22,615.985
2006-06-23,617.148
2006-06-26,624.406
2006-06-27,625.085
2006-06-28,619.164
2006-06-29,630.235
2006-06-30,654.948
2006-07-03,663.124
2006-07-04,666.503
2006-07-05,660.195
2006-07-06,667.684
2006-07-07,669.605
2006-07-10,664.148
2006-07-11,660.276
2006-07-12,656.819
2006-07-13,644.326
2006-07-14,636.167
2006-07-17,620.816
2006-07-18,618.153
2006-07-19,630.599
2006-07-20,640.098
2006-07-21,638.537
2006-07-24,643.257
2006-07-25,646.966
2006-07-26,646.697
2006-07-27,658.319
2006-07-28,660.289
2006-07-31,658.912
2006-08-01,658.467
2006-08-02,671.705
2006-08-03,671.484
2006-08-04,683.528
2006-08-07,676.083
2006-08-08,673.768
2006-08-09,678.717
2006-08-10,668.683
2006-08-11,669.674
2006-08-14,676.705
2006-08-15,683.493
2006-08-16,692.221
2006-08-17,693.225
2006-08-18,692.062
2006-08-21,692.548
2006-08-22,686.397
2006-08-23,682.386
2006-08-24,674.299
2006-08-25,672.216
2006-08-28,675.245
2006-08-29,672.06
2006-08-30,681.139
2006-08-31,680.198
2006-09-01,681.862
2006-09-04,689.023
2006-09-05,684.887
2006-09-06,683.932
2006-09-07,674.527
2006-09-08,673.385
2006-09-11,671.402
2006-09-12,673.926
2006-09-13,679.922
2006-09-14,687.014
2006-09-15,683.05
2006-09-18,686.341
2006-09-19,687.538
2006-09-20,688.806
2006-09-21,694.449
2006-09-22,693.325
2006-09-25,690.211
2006-09-26,693.574
2006-09-27,697.406
2006-09-28,696.798
2006-09-29,702.418
2006-10-02,703.363
2006-10-03,700.748
2006-10-04,699.645
2006-10-05,705.569
2006-10-06,697.07
2006-10-09,701.357
2006-10-10,702.06
2006-10-11,702.443
2006-10-12,706.187
2006-10-13,706.137
2006-10-16,711.778
2006-10-17,708.518
2006-10-18,713.995
2006-10-19,719.922
2006-10-20,722.275
2006-10-23,721.69
2006-10-24,722.37
2006-10-25,730.377
2006-10-26,732.798
2006-10-27,731.447
2006-10-30,726.338
2006-10-31,734.413
2006-11-01,738.324
2006-11-02,734.934
2006-11-03,732.513
2006-11-06,740.425
2006-11-07,748.247
2006-11-08,743.609
2006-11-09,750.059
2006-11-10,753.592
2006-11-13,751.887
2006-11-14,755.451
2006-11-15,758.776
2006-11-16,760.829
2006-11-17,756.944
2006-11-20,759.079
2006-11-21,767.281
2006-11-22,792.091
2006-11-23,794.365
2006-11-24,801.585
2006-11-27,794.152
2006-11-28,786.549
2006-11-29,800.819
2006-11-30,810.582
2006-12-01,815.53
2006-12-04,823.22
2006-12-05,827.873
2006-12-06,829.991
2006-12-07,830.643
2006-12-08,833.193
2006-12-11,837.054
2006-12-12,843.891
2006-12-13,841.377
2006-12-14,841.799
2006-12-15,834.777
2006-12-18,836.953
2006-12-19,837.231
2006-12-20,841.399
2006-12-21,839.584
2006-12-22,841.826
2006-12-25,841.826
2006-12-26,840.431
2006-12-27,846.833
2006-12-28,850.252
2006-12-29,853.393
2007-01-01,853.393
2007-01-02,870.696
2007-01-03,869.78
2007-01-04,852.851
2007-01-05,848.764
2007-01-08,847.284
2007-01-09,850.946
2007-01-10,846.251
2007-01-11,845.75
2007-01-12,848.755
2007-01-15,853.149
2007-01-16,849.73
2007-01-17,851.114
2007-01-18,851.516
2007-01-19,851.015
2007-01-22,859.19
2007-01-23,863.292
2007-01-24,867.857
2007-01-25,863.726
2007-01-26,852.718
2007-01-29,853.451
2007-01-30,855.125
2007-01-31,860.96
2007-02-01,871.982
2007-02-02,877.159
2007-02-05,876.747
2007-02-06,878.536
2007-02-07,889.663
2007-02-08,885.459
2007-02-09,897.709
2007-02-12,886.384
2007-02-13,889.354
2007-02-14,903.131
2007-02-15,903.159
2007-02-16,902.998
2007-02-19,908.11
2007-02-20,897.195
2007-02-21,886.185
2007-02-22,884.64
2007-02-23,884.043
2007-02-26,884.043
2007-02-27,857.911
2007-02-28,851.37
2007-03-01,843.237
2007-03-02,851.506
2007-03-05,824.294
2007-03-06,834.588
2007-03-07,840.458
2007-03-08,855.568
2007-03-09,856.987
2007-03-12,867.02
2007-03-13,862.739
2007-03-14,845.971
2007-03-15,855.114
2007-03-16,862.588
2007-03-19,877.217
2007-03-20,876.856
2007-03-21,886.17
2007-03-22,897.358
2007-03-23,893.093
2007-03-26,889.424
2007-03-27,885.01
2007-03-28,878.808
2007-03-29,890.145
2007-03-30,895.302
2007-04-02,897.271
2007-04-03,907.038
2007-04-04,911.784
2007-04-05,915.967
2007-04-06,915.967
2007-04-09,911.13
2007-04-10,930.958
2007-04-11,919.388
2007-04-12,916.877
2007-04-13,918.584
2007-04-16,932.058
2007-04-17,940.237
2007-04-18,944.44
2007-04-19,951.08
2007-04-20,959.176
2007-04-23,961.332
2007-04-24,954.535
2007-04-25,969.507
2007-04-26,970.034
2007-04-27,969.091
2007-04-30,973.607
2007-05-01,966.206
2007-05-02,974.44
2007-05-03,971.671
2007-05-04,973.23
2007-05-07,984.333
2007-05-08,977.098
2007-05-09,979.728
2007-05-10,978.358
2007-05-11,980.345
2007-05-14,982.577
2007-05-15,991.385
2007-05-16,986.597
2007-05-17,980.65
2007-05-18,986.617
2007-05-21,985.444
2007-05-22,994.701
2007-05-23,1007.585
2007-05-24,998.267
2007-05-25,998.869
2007-05-28,998.869
2007-05-29,1003.177
2007-05-30,986.761
2007-05-31,1000.0
2007-06-01,993.704
2007-06-04,995.72
2007-06-05,998.604
2007-06-06,981.913
2007-06-07,951.948
2007-06-08,939.332
2007-06-11,953.746
2007-06-12,943.542
2007-06-13,941.01
2007-06-14,958.871
2007-06-15,968.651
2007-06-18,967.521
2007-06-19,963.679
2007-06-20,966.059
2007-06-21,952.312
2007-06-22,948.932
2007-06-25,943.895
2007-06-26,941.461
2007-06-27,934.248
2007-06-28,948.182
2007-06-29,962.618
2007-07-02,975.272
2007-07-03,981.612
2007-07-04,989.801
2007-07-05,989.139
2007-07-06,991.665
2007-07-09,994.434
2007-07-10,1001.808
2007-07-11,1006.181
2007-07-12,1009.409
2007-07-13,1012.718
2007-07-16,1022.098
2007-07-17,1021.27
2007-07-18,1022.963
2007-07-19,1033.461
2007-07-20,1031.731
2007-07-23,1036.066
2007-07-24,1032.319
2007-07-25,1015.884
2007-07-26,1002.688
2007-07-27,982.719
2007-07-30,988.827
2007-07-31,1002.335
2007-08-01,988.012
2007-08-02,994.482
2007-08-03,991.788
2007-08-06,977.192
2007-08-07,981.221
2007-08-08,1016.095
2007-08-09,988.286
2007-08-10,966.483
2007-08-13,969.467
2007-08-14,958.902
2007-08-15,930.337
2007-08-16,879.874
2007-08-17,908.908
2007-08-20,929.655
2007-08-21,935.511
2007-08-22,962.625
2007-08-23,962.964
2007-08-24,974.171
2007-08-27,980.865
2007-08-28,960.899
2007-08-29,962.058
2007-08-30,963.402
2007-08-31,982.571
2007-09-03,985.001
2007-09-04,989.962
2007-09-05,978.598
2007-09-06,980.509
2007-09-07,962.791
2007-09-10,943.751
2007-09-11,970.887
2007-09-12,973.049
2007-09-13,974.596
2007-09-14,969.539
2007-09-17,955.481
2007-09-18,967.064
2007-09-19,1001.704
2007-09-20,1009.41
2007-09-21,1019.963
2007-09-24,1019.758
2007-09-25,1015.298
2007-09-26,1028.852
2007-09-27,1038.606
2007-09-28,1033.36
2007-10-01,1039.512
2007-10-02,1037.9
2007-10-03,1040.753
2007-10-04,1048.328
2007-10-05,1060.914
2007-10-08,1062.653
2007-10-09,1075.382
2007-10-10,1080.173
2007-10-11,1092.53
2007-10-12,1081.657
2007-10-15,1081.767
2007-10-16,1056.436
2007-10-17,1068.726
2007-10-18,1063.607
2007-10-19,1056.311
2007-10-22,1028.282
2007-10-23,1058.162
2007-10-24,1044.112
2007-10-25,1066.081
2007-10-26,1069.684
2007-10-29,1075.432
2007-10-30,1070.185
2007-10-31,1077.941
2007-11-01,1066.238
2007-11-02,1060.953
2007-11-05,1056.21
2007-11-06,1089.188
2007-11-07,1097.468
2007-11-08,1083.781
2007-11-09,1068.371
2007-11-12,1051.512
2007-11-13,1034.608
2007-11-14,1040.566
2007-11-15,1010.751
2007-11-16,985.241
2007-11-19,951.057
2007-11-20,975.636
2007-11-21,944.443
2007-11-22,954.905
2007-11-23,970.709
2007-11-26,981.605
2007-11-27,973.715
2007-11-28,992.604
2007-11-29,999.955
2007-11-30,1010.09
2007-12-03,1012.157
2007-12-04,1005.797
2007-12-05,1018.962
2007-12-06,1018.089
2007-12-07,1031.838
2007-12-10,1039.529
2007-12-11,1037.378
2007-12-12,1044.255
2007-12-13,1024.265
2007-12-14,1005.682
2007-12-17,973.176
2007-12-18,975.702
2007-12-19,974.616
2007-12-20,975.237
2007-12-21,981.485
2007-12-24,983.787
2007-12-25,983.787
2007-12-26,990.729
2007-12-27,1005.173
2007-12-28,1022.002
2007-12-31,1016.291
2008-01-01,1016.291
2008-01-02,1021.96
2008-01-03,1016.402
2008-01-04,994.727
2008-01-07,968.411
2008-01-08,974.603
2008-01-09,947.605
2008-01-10,920.119
2008-01-11,918.302
2008-01-14,937.492
2008-01-15,896.386
2008-01-16,862.313
2008-01-17,866.61
2008-01-18,863.564
2008-01-21,804.273
2008-01-22,829.555
2008-01-23,823.742
2008-01-24,861.913
2008-01-25,872.918
2008-01-28,866.003
2008-01-29,876.437
2008-01-30,876.335
2008-01-31,861.627
2008-02-01,888.6
2008-02-04,918.578
2008-02-05,882.36
2008-02-06,887.157
2008-02-07,862.742
2008-02-08,860.699
2008-02-11,853.658
2008-02-12,894.022
2008-02-13,895.157
2008-02-14,905.86
2008-02-15,896.231
2008-02-18,911.058
2008-02-19,919.64
2008-02-20,904.66
2008-02-21,919.994
2008-02-22,912.758
2008-02-25,925.381
2008-02-26,940.466
2008-02-27,946.578
2008-02-28,938.061
2008-02-29,928.603
2008-03-03,925.382
2008-03-04,925.32
2008-03-05,946.712
2008-03-06,954.85
2008-03-07,940.232
2008-03-10,919.012
2008-03-11,918.212
2008-03-12,936.66
2008-03-13,923.23
2008-03-14,922.608
2008-03-17,909.529
2008-03-18,931.664
2008-03-19,906.81
2008-03-20,893.681
2008-03-21,893.681
2008-03-24,892.409
2008-03-25,928.824
2008-03-26,938.133
2008-03-27,954.626
2008-03-28,959.518
2008-03-31,967.39
2008-04-01,966.78
2008-04-02,962.139
2008-04-03,951.055
2008-04-04,968.646
2008-04-07,983.466
2008-04-08,976.453
2008-04-09,978.061
2008-04-10,979.187
2008-04-11,965.879
2008-04-14,960.578
2008-04-15,967.154
2008-04-16,989.396
2008-04-17,975.2
2008-04-18,964.581
2008-04-21,977.917
2008-04-22,985.197
2008-04-23,987.171
2008-04-24,980.914
2008-04-25,987.24
2008-04-28,988.991
2008-04-29,976.502
2008-04-30,985.819
2008-05-01,978.359
2008-05-02,987.743
2008-05-05,999.7
2008-05-06,995.044
2008-05-07,985.184
2008-05-08,1015.03
2008-05-09,1015.704
2008-05-12,1020.166
2008-05-13,1024.563
2008-05-14,1037.476
2008-05-15,1048.019
2008-05-16,1067.841
2008-05-19,1080.845
2008-05-20,1071.201
2008-05-21,1079.514
2008-05-22,1065.722
2008-05-23,1070.964
2008-05-26,1070.467
2008-05-27,1049.901
2008-05-28,1044.732
2008-05-29,1044.698
2008-05-30,1073.015
2008-06-02,1066.647
2008-06-03,1060.871
2008-06-04,1049.505
2008-06-05,1055.462
2008-06-06,1043.411
2008-06-09,1036.738
2008-06-10,1012.403
2008-06-11,1000.965
2008-06-12,997.169
2008-06-13,991.896
2008-06-16,1005.149
2008-06-17,1029.973
2008-06-18,1008.981
2008-06-19,1001.626
2008-06-20,993.154
2008-06-23,977.982
2008-06-24,964.138
2008-06-25,974.728
2008-06-26,965.123
2008-06-27,965.945
2008-06-30,950.894
2008-07-01,925.705
2008-07-02,935.837
2008-07-03,913.971
2008-07-04,906.97
2008-07-07,909.511
2008-07-08,892.793
2008-07-09,913.358
2008-07-10,908.464
2008-07-11,885.8
2008-07-14,881.547
2008-07-15,869.215
2008-07-16,855.98
2008-07-17,889.929
2008-07-18,900.525
2008-07-21,926.509
2008-07-22,919.841
2008-07-23,942.79
2008-07-24,929.627
2008-07-25,917.206
2008-07-28,916.46
2008-07-29,903.466
2008-07-30,916.042
2008-07-31,923.796
2008-08-01,915.664
2008-08-04,904.432
2008-08-05,911.977
2008-08-06,921.659
2008-08-07,917.728
2008-08-08,902.088
2008-08-11,915.382
2008-08-12,903.503
2008-08-13,892.788
2008-08-14,897.149
2008-08-15,892.71
2008-08-18,889.067
2008-08-19,870.872
2008-08-20,865.78
2008-08-21,863.623
2008-08-22,874.148
2008-08-25,866.971
2008-08-26,855.91
2008-08-27,856.362
2008-08-28,860.071
2008-08-29,859.734
2008-09-01,850.235
2008-09-02,856.477
2008-09-03,838.023
2008-09-04,806.466
2008-09-05,782.225
2008-09-08,790.631
2008-09-09,775.693
2008-09-10,762.216
2008-09-11,745.124
2008-09-12,766.751
2008-09-15,748.396
2008-09-16,736.906
2008-09-17,728.88
2008-09-18,744.817
2008-09-19,790.017
2008-09-22,803.251
2008-09-23,784.105
2008-09-24,779.07
2008-09-25,777.989
2008-09-26,758.632
2008-09-29,703.941
2008-09-30,683.231
2008-10-01,671.57
2008-10-02,649.416
2008-10-03,655.802
2008-10-06,582.019
2008-10-07,572.086
2008-10-08,540.406
2008-10-09,558.085
2008-10-10,526.129
2008-10-13,569.269
2008-10-14,604.198
2008-10-15,569.692
2008-10-16,542.828
2008-10-17,553.363
2008-10-20,562.075
2008-10-21,558.361
2008-10-22,517.959
2008-10-23,494.953
2008-10-24,454.54
2008-10-27,424.218
2008-10-28,430.052
2008-10-29,482.237
2008-10-30,505.878
2008-10-31,508.473
2008-11-03,519.742
2008-11-04,563.378
2008-11-05,554.997
2008-11-06,509.757
2008-11-07,509.675
2008-11-10,518.903
2008-11-11,484.051
2008-11-12,466.982
2008-11-13,465.914
2008-11-14,475.825
2008-11-17,463.088
2008-11-18,455.031
2008-11-19,442.416
2008-11-20,410.208
2008-11-21,411.801
2008-11-24,435.545
2008-11-25,449.358
2008-11-26,450.898
2008-11-27,465.478
2008-11-28,462.917
2008-12-01,446.98
2008-12-02,450.853
2008-12-03,445.073
2008-12-04,452.998
2008-12-05,430.484
2008-12-08,463.661
2008-12-09,467.093
2008-12-10,468.435
2008-12-11,473.686
2008-12-12,474.161
2008-12-15,484.527
2008-12-16,482.791
2008-12-17,500.836
2008-12-18,497.416
2008-12-19,474.074
2008-12-22,468.058
2008-12-23,467.72
2008-12-24,469.371
2008-12-25,469.371
2008-12-26,471.597
2008-12-29,481.819
2008-12-30,484.086
2008-12-31,476.339
2009-01-01,476.339
2009-01-02,502.323
2009-01-05,510.93
2009-01-06,510.514
2009-01-07,506.096
2009-01-08,509.348
2009-01-09,498.869
2009-01-12,490.217
2009-01-13,478.546
2009-01-14,460.555
2009-01-15,460.784
2009-01-16,475.105
2009-01-19,462.97
2009-01-20,446.408
2009-01-21,451.147
2009-01-22,456.826
2009-01-23,446.55
2009-01-26,469.96
2009-01-27,463.176
2009-01-28,473.394
2009-01-29,465.963
2009-01-30,462.206
2009-02-02,451.996
2009-02-03,460.49
2009-02-04,468.562
2009-02-05,470.078
2009-02-06,478.889
2009-02-09,483.706
2009-02-10,474.061
2009-02-11,469.863
2009-02-12,462.389
2009-02-13,474.013
2009-02-16,470.762
2009-02-17,452.985
2009-02-18,447.531
2009-02-19,451.877
2009-02-20,436.651
2009-02-23,438.526
2009-02-24,425.464
2009-02-25,417.115
2009-02-26,420.257
2009-02-27,408.987
2009-03-02,392.237
2009-03-03,376.726
2009-03-04,381.863
2009-03-05,368.746
2009-03-06,360.22
2009-03-09,353.9
2009-03-10,369.734
2009-03-11,377.403
2009-03-12,382.368
2009-03-13,386.038
2009-03-16,400.874
2009-03-17,403.476
2009-03-18,403.246
2009-03-19,429.57
2009-03-20,418.399
2009-03-23,423.229
2009-03-24,415.247
2009-03-25,415.151
2009-03-26,419.812
2009-03-27,409.474
2009-03-30,395.452
2009-03-31,406.336
2009-04-01,406.875
2009-04-02,430.187
2009-04-03,426.757
2009-04-06,433.779
2009-04-07,423.071
2009-04-08,419.326
2009-04-09,418.642
2009-04-10,418.642
2009-04-13,422.209
2009-04-14,429.919
2009-04-15,432.354
2009-04-16,452.928
2009-04-17,463.408
2009-04-20,442.932
2009-04-21,442.088
2009-04-22,456.592
2009-04-23,462.876
2009-04-24,479.536
2009-04-27,469.615
2009-04-28,462.768
2009-04-29,469.35
2009-04-30,479.683
2009-05-01,486.15
2009-05-04,512.598
2009-05-05,508.422
2009-05-06,523.233
2009-05-07,525.375
2009-05-08,528.181
2009-05-11,530.324
2009-05-12,530.501
2009-05-13,520.874
2009-05-14,517.369
2009-05-15,527.36
2009-05-18,535.156
2009-05-19,547.999
2009-05-20,560.204
2009-05-21,559.593
2009-05-22,568.593
2009-05-25,565.19
2009-05-26,550.436
2009-05-27,546.7
2009-05-28,537.914
2009-05-29,542.166
2009-06-01,542.239
2009-06-02,559.186
2009-06-03,548.373
2009-06-04,546.161
2009-06-05,539.232
2009-06-08,526.768
2009-06-09,536.173
2009-06-10,542.401
2009-06-11,552.594
2009-06-12,552.117
2009-06-15,539.375
2009-06-16,538.955
2009-06-17,521.717
2009-06-18,524.962
2009-06-19,530.036
2009-06-22,513.367
2009-06-23,513.156
2009-06-24,522.474
2009-06-25,516.26
2009-06-26,522.734
2009-06-29,530.825
2009-06-30,526.492
2009-07-01,537.282
2009-07-02,524.03
2009-07-03,523.241
2009-07-06,512.251
2009-07-07,516.818
2009-07-08,513.055
2009-07-09,516.127
2009-07-10,510.95
2009-07-13,508.583
2009-07-14,511.035
2009-07-15,526.462
2009-07-16,533.78
2009-07-17,541.606
2009-07-20,551.52
2009-07-21,562.673
2009-07-22,559.123
2009-07-23,569.106
2009-07-24,568.092
2009-07-27,574.75
2009-07-28,579.696
2009-07-29,572.204
2009-07-30,585.79
2009-07-31,593.723
2009-08-03,619.872
2009-08-04,610.369
2009-08-05,617.223
2009-08-06,623.123
2009-08-07,618.43
2009-08-10,618.116
2009-08-11,613.543
2009-08-12,617.609
2009-08-13,628.026
2009-08-14,625.482
2009-08-17,604.259
2009-08-18,595.132
2009-08-19,590.841
2009-08-20,602.447
2009-08-21,613.441
2009-08-24,623.471
2009-08-25,631.245
2009-08-26,632.818
2009-08-27,627.933
2009-08-28,637.576
2009-08-31,628.49
2009-09-01,626.665
2009-09-02,608.146
2009-09-03,611.619
2009-09-04,619.993
2009-09-07,634.595
2009-09-08,647.972
2009-09-09,658.017
2009-09-10,660.977
2009-09-11,659.797
2009-09-14,657.111
2009-09-15,658.138
2009-09-16,679.829
2009-09-17,692.774
2009-09-18,690.425
2009-09-21,686.879
2009-09-22,698.437
2009-09-23,698.806
2009-09-24,685.191
2009-09-25,680.774
2009-09-28,681.608
2009-09-29,674.297
2009-09-30,679.619
2009-10-01,672.113
2009-10-02,656.917
2009-10-05,662.506
2009-10-06,684.892
2009-10-07,674.184
2009-10-08,685.336
2009-10-09,687.712
2009-10-12,694.813
2009-10-13,687.162
2009-10-14,704.337
2009-10-15,705.486
2009-10-16,695.814
2009-10-19,703.472
2009-10-20,701.091
2009-10-21,703.263
2009-10-22,694.704
2009-10-23,698.126
2009-10-26,686.816
2009-10-27,673.018
2009-10-28,656.405
2009-10-29,665.996
2009-10-30,657.275
2009-11-02,659.234
2009-11-03,645.676
2009-11-04,660.724
2009-11-05,665.625
2009-11-06,663.757
2009-11-09,681.243
2009-11-10,671.252
2009-11-11,673.468
2009-11-12,674.414
2009-11-13,678.21
2009-11-16,697.117
2009-11-17,687.879
2009-11-18,699.898
2009-11-19,688.574
2009-11-20,688.332
2009-11-23,696.694
2009-11-24,689.242
2009-11-25,690.409
2009-11-26,675.86
2009-11-27,677.081
2009-11-30,674.806
2009-12-01,689.965
2009-12-02,695.255
2009-12-03,696.038
2009-12-04,691.529
2009-12-07,694.953
2009-12-08,684.096
2009-12-09,683.232
2009-12-10,681.468
2009-12-11,680.299
2009-12-14,688.019
2009-12-15,684.764
2009-12-16,693.087
2009-12-17,689.369
2009-12-18,681.501
2009-12-21,677.545
2009-12-22,677.436
2009-12-23,685.316
2009-12-24,686.472
2009-12-25,686.472
2009-12-28,689.923
2009-12-29,694.152
2009-12-30,691.201
2009-12-31,693.5
2010-01-01,693.5
2010-01-04,719.223
2010-01-05,717.262
2010-01-06,713.9
2010-01-07,721.811
2010-01-08,720.605
2010-01-11,736.376
2010-01-12,730.441
2010-01-13,725.692
2010-01-14,733.786
2010-01-15,726.223
2010-01-18,728.264
2010-01-19,723.162
2010-01-20,710.565
2010-01-21,698.735
2010-01-22,694.764
2010-01-25,697.736
2010-01-26,688.043
2010-01-27,687.76
2010-01-28,695.109
2010-01-29,697.3
2010-02-01,700.195
2010-02-02,705.732
2010-02-03,708.014
2010-02-04,691.418
2010-02-05,676.327
2010-02-08,665.759
2010-02-09,666.869
2010-02-10,658.86
2010-02-11,655.565
2010-02-12,653.965
2010-02-15,655.67
2010-02-16,672.635
2010-02-17,674.731
2010-02-18,676.597
2010-02-19,669.133
2010-02-22,676.718
2010-02-23,667.689
2010-02-24,668.061
2010-02-25,660.582
2010-02-26,673.467
2010-03-01,678.771
2010-03-02,689.043
2010-03-03,701.674
2010-03-04,693.394
2010-03-05,702.889
2010-03-08,704.321
2010-03-09,696.051
2010-03-10,706.472
2010-03-11,708.507
2010-03-12,712.977
2010-03-15,706.396
2010-03-16,718.928
2010-03-17,717.016
2010-03-18,712.691
2010-03-19,706.823
2010-03-22,704.149
2010-03-23,712.039
2010-03-24,703.659
2010-03-25,709.492
2010-03-26,711.258
2010-03-29,712.389
2010-03-30,708.699
2010-03-31,716.851
2010-04-01,717.112
2010-04-02,717.112
2010-04-05,715.382
2010-04-06,717.615
2010-04-07,725.271
2010-04-08,718.772
2010-04-09,732.089
2010-04-12,744.81
2010-04-13,739.86
2010-04-14,751.009
2010-04-15,749.92
2010-04-16,741.707
2010-04-19,734.052
2010-04-20,744.706
2010-04-21,744.782
2010-04-22,733.467
2010-04-23,747.065
2010-04-26,747.479
2010-04-27,742.092
2010-04-28,716.568
2010-04-29,735.891
2010-04-30,738.79
2010-05-03,730.479
2010-05-04,704.101
2010-05-05,675.189
2010-05-06,665.146
2010-05-07,630.985
2010-05-10,685.24
2010-05-11,663.769
2010-05-12,676.325
2010-05-13,670.418
2010-05-14,662.866
2010-05-17,647.745
2010-05-18,654.808
2010-05-19,639.374
2010-05-20,620.909
2010-05-21,629.587
2010-05-24,620.649
2010-05-25,597.327
2010-05-26,614.56
2010-05-27,634.642
2010-05-28,629.262
2010-05-31,630.368
2010-06-01,626.904
2010-06-02,621.93
2010-06-03,635.969
2010-06-04,620.726
2010-06-07,613.015
2010-06-08,612.279
2010-06-09,627.783
2010-06-10,642.957
2010-06-11,642.279
2010-06-14,664.144
2010-06-15,666.559
2010-06-16,664.057
2010-06-17,662.769
2010-06-18,668.011
2010-06-21,670.938
2010-06-22,665.059
2010-06-23,658.66
2010-06-24,650.137
2010-06-25,640.895
2010-06-28,644.695
2010-06-29,612.912
2010-06-30,619.961
2010-07-01,615.216
2010-07-02,631.524
2010-07-05,630.764
2010-07-06,655.172
2010-07-07,656.436
2010-07-08,662.044
2010-07-09,661.878
2010-07-12,659.207
2010-07-13,671.271
2010-07-14,677.034
2010-07-15,686.797
2010-07-16,681.828
2010-07-19,674.465
2010-07-20,662.834
2010-07-21,669.576
2010-07-22,681.993
2010-07-23,678.095
2010-07-26,688.808
2010-07-27,697.104
2010-07-28,696.264
2010-07-29,703.509
2010-07-30,698.941
2010-08-02,723.447
2010-08-03,729.892
2010-08-04,729.182
2010-08-05,726.391
2010-08-06,726.226
2010-08-09,733.588
2010-08-10,717.431
2010-08-11,693.775
2010-08-12,687.408
2010-08-13,679.022
2010-08-16,683.422
2010-08-17,693.16
2010-08-18,684.456
2010-08-19,679.238
2010-08-20,657.793
2010-08-23,657.758
2010-08-24,641.519
2010-08-25,629.886
2010-08-26,646.188
2010-08-27,641.308
2010-08-30,637.299
2010-08-31,640.288
2010-09-01,667.924
2010-09-02,669.925
2010-09-03,683.792
2010-09-06,691.593
2010-09-07,677.538
