Date,DENMARK SMID CAP SMID (Small+Mid Cap)
2021-09-24,3920.882
2021-09-27,3862.893
2021-09-28,3767.047
2021-09-29,3742.526
2021-09-30,3738.332
2021-10-01,3705.404
2021-10-04,3683.494
2021-10-05,3679.764
2021-10-06,3668.37
2021-10-07,3719.722
2021-10-08,3678.874
2021-10-11,3639.886
2021-10-12,3652.468
2021-10-13,3753.984
2021-10-14,3743.253
2021-10-15,3811.898
2021-10-18,3803.774
2021-10-19,3855.434
2021-10-20,3874.682
2021-10-21,3892.959
2021-10-22,3918.201
2021-10-25,3913.826
2021-10-26,3897.91
2021-10-27,3878.045
2021-10-28,3918.814
2021-10-29,3840.562
2021-11-01,3855.057
2021-11-02,3883.845
2021-11-03,3931.444
2021-11-04,3957.019
2021-11-05,3915.843
2021-11-08,3952.384
2021-11-09,3952.66
2021-11-10,3887.317
2021-11-11,3931.95
2021-11-12,3926.27
2021-11-15,3890.826
2021-11-16,3858.026
2021-11-17,3841.728
2021-11-18,3842.538
2021-11-19,3812.106
2021-11-22,3758.46
2021-11-23,3660.362
2021-11-24,3639.559
2021-11-25,3677.24
2021-11-26,3648.585
2021-11-29,3608.262
2021-11-30,3581.577
2021-12-01,3640.963
2021-12-02,3564.364
2021-12-03,3538.206
2021-12-06,3533.975
2021-12-07,3643.587
2021-12-08,3683.991
2021-12-09,3675.635
2021-12-10,3640.126
2021-12-13,3614.575
2021-12-14,3533.922
2021-12-15,3546.418
2021-12-16,3602.069
2021-12-17,3558.758
2021-12-20,3541.726
2021-12-21,3567.488
2021-12-22,3636.47
2021-12-23,3657.408
2021-12-24,3664.011
2021-12-27,3707.479
2021-12-28,3709.545
2021-12-29,3731.544
2021-12-30,3736.193
2021-12-31,3749.075
2022-01-03,3747.493
2022-01-04,3738.73
2022-01-05,3747.651
2022-01-06,3653.879
2022-01-07,3640.873
2022-01-10,3548.028
2022-01-11,3606.616
2022-01-12,3681.849
2022-01-13,3666.858
2022-01-14,3616.317
2022-01-17,3611.518
2022-01-18,3528.223
2022-01-19,3569.532
2022-01-20,3587.06
2022-01-21,3507.208
2022-01-24,3358.215
2022-01-25,3317.668
2022-01-26,3391.673
2022-01-27,3342.777
2022-01-28,3317.601
2022-01-31,3402.45
2022-02-01,3429.476
2022-02-02,3504.167
2022-02-03,3424.643
2022-02-04,3371.341
2022-02-07,3391.686
2022-02-08,3316.334
2022-02-09,3422.387
2022-02-10,3417.659
2022-02-11,3375.827
2022-02-14,3279.328
2022-02-15,3364.499
2022-02-16,3360.082
2022-02-17,3302.279
2022-02-18,3223.989
2022-02-21,3175.139
2022-02-22,3185.769
2022-02-23,3178.113
2022-02-24,3049.107
2022-02-25,3179.534
2022-02-28,3229.844
2022-03-01,3180.878
2022-03-02,3084.434
2022-03-03,3064.666
2022-03-04,2934.842
2022-03-07,2913.548
2022-03-08,2860.551
2022-03-09,3006.471
2022-03-10,2973.592
2022-03-11,2981.078
2022-03-14,3029.36
2022-03-15,3004.2
2022-03-16,3166.655
2022-03-17,3245.117
2022-03-18,3262.364
2022-03-21,3261.57
2022-03-22,3261.305
2022-03-23,3208.884
2022-03-24,3177.663
2022-03-25,3163.228
2022-03-28,3213.834
2022-03-29,3314.227
2022-03-30,3347.858
2022-03-31,3303.985
2022-04-01,3301.213
2022-04-04,3327.225
2022-04-05,3346.775
2022-04-06,3261.734
2022-04-07,3302.04
2022-04-08,3282.629
2022-04-11,3239.0
2022-04-12,3222.477
2022-04-13,3204.988
2022-04-14,3183.515
2022-04-15,3183.515
2022-04-18,3188.966
2022-04-19,3225.292
2022-04-20,3298.099
2022-04-21,3318.48
2022-04-22,3248.993
2022-04-25,3179.67
2022-04-26,3131.991
2022-04-27,3105.139
2022-04-28,3120.72
2022-04-29,3154.689
2022-05-02,3104.936
2022-05-03,3126.706
2022-05-04,3093.79
2022-05-05,3055.315
2022-05-06,2941.783
2022-05-09,2783.688
2022-05-10,2813.452
2022-05-11,2841.864
2022-05-12,2787.525
2022-05-13,2782.346
2022-05-16,2860.744
2022-05-17,2926.632
2022-05-18,2906.464
2022-05-19,2887.689
2022-05-20,2938.623
2022-05-23,2974.112
2022-05-24,2961.032
2022-05-25,2964.37
2022-05-26,2974.703
2022-05-27,2973.461
2022-05-30,3114.444
2022-05-31,3056.611
2022-06-01,2993.367
2022-06-02,3005.441
2022-06-03,3029.295
2022-06-06,3028.837
2022-06-07,3048.888
2022-06-08,3064.606
2022-06-09,2988.71
2022-06-10,2866.667
2022-06-13,2768.653
2022-06-14,2715.856
2022-06-15,2761.055
2022-06-16,2665.755
2022-06-17,2702.817
2022-06-20,2782.428
2022-06-21,2834.693
2022-06-22,2809.975
2022-06-23,2781.572
2022-06-24,2877.536
2022-06-27,2931.906
2022-06-28,2875.667
2022-06-29,2843.271
2022-06-30,2813.181
2022-07-01,2831.362
2022-07-04,2841.912
2022-07-05,2786.335
2022-07-06,2791.913
2022-07-07,2805.146
2022-07-08,2837.155
2022-07-11,2780.343
2022-07-12,2761.512
2022-07-13,2769.785
2022-07-14,2696.354
2022-07-15,2755.274
2022-07-18,2830.598
2022-07-19,2876.971
2022-07-20,2867.716
2022-07-21,2901.304
2022-07-22,2937.417
2022-07-25,2898.013
2022-07-26,2869.534
2022-07-27,2878.624
2022-07-28,2917.404
2022-07-29,2984.732
2022-08-01,3011.161
2022-08-02,2954.197
2022-08-03,2947.484
2022-08-04,3010.366
2022-08-05,2939.508
2022-08-08,2957.411
2022-08-09,2914.811
2022-08-10,3006.629
2022-08-11,3074.203
2022-08-12,2994.294
2022-08-15,3008.706
2022-08-16,2977.962
2022-08-17,2948.983
2022-08-18,2922.653
2022-08-19,2923.363
2022-08-22,2842.107
2022-08-23,2839.624
2022-08-24,2878.649
2022-08-25,2876.173
2022-08-26,2817.788
2022-08-29,2738.022
2022-08-30,2756.772
2022-08-31,2787.523
2022-09-01,2670.102
2022-09-02,2768.514
2022-09-05,2713.521
2022-09-06,2713.797
2022-09-07,2715.631
2022-09-08,2755.453
2022-09-09,2823.858
2022-09-12,2873.197
2022-09-13,2792.234
2022-09-14,2765.197
2022-09-15,2744.617
2022-09-16,2690.701
2022-09-19,2659.994
2022-09-20,2629.529
2022-09-21,2613.413
2022-09-22,2529.738
2022-09-23,2451.853
2022-09-26,2445.197
2022-09-27,2436.74
2022-09-28,2420.995
2022-09-29,2384.218
2022-09-30,2430.25
2022-10-03,2461.002
2022-10-04,2578.059
2022-10-05,2511.409
2022-10-06,2548.882
2022-10-07,2477.451
2022-10-10,2441.832
2022-10-11,2445.367
2022-10-12,2475.804
2022-10-13,2475.358
2022-10-14,2543.086
2022-10-17,2586.932
2022-10-18,2644.398
2022-10-19,2586.932
2022-10-20,2599.275
2022-10-21,2558.156
2022-10-24,2639.889
2022-10-25,2689.526
2022-10-26,2753.931
2022-10-27,2737.797
2022-10-28,2749.645
2022-10-31,2734.377
2022-11-01,2727.93
2022-11-02,2716.557
2022-11-03,2699.424
2022-11-04,2759.892
2022-11-07,2806.509
2022-11-08,2883.39
2022-11-09,2875.088
2022-11-10,2995.378
2022-11-11,3018.684
2022-11-14,3030.879
2022-11-15,3033.543
2022-11-16,3008.352
2022-11-17,2984.068
2022-11-18,3015.839
2022-11-21,2982.318
2022-11-22,3001.466
2022-11-23,3037.271
2022-11-24,3082.458
2022-11-25,3079.237
2022-11-28,3086.823
2022-11-29,3060.685
2022-11-30,3076.29
2022-12-01,3194.725
2022-12-02,3205.167
2022-12-05,3205.963
2022-12-06,3166.28
2022-12-07,3156.815
2022-12-08,3156.298
2022-12-09,3166.638
2022-12-12,3124.402
2022-12-13,3191.361
2022-12-14,3205.69
2022-12-15,3158.433
2022-12-16,3088.872
2022-12-19,3092.717
2022-12-20,3105.229
2022-12-21,3135.405
2022-12-22,3115.313
2022-12-23,3139.849
2022-12-26,3139.849
2022-12-27,3158.664
2022-12-28,3147.326
2022-12-29,3192.748
2022-12-30,3182.688
2023-01-02,3249.794
2023-01-03,3236.851
2023-01-04,3239.391
2023-01-05,3206.491
2023-01-06,3240.173
2023-01-09,3329.675
2023-01-10,3288.287
2023-01-11,3332.536
2023-01-12,3327.207
2023-01-13,3324.255
2023-01-16,3357.355
2023-01-17,3351.43
2023-01-18,3357.806
2023-01-19,3312.467
2023-01-20,3340.16
2023-01-23,3365.488
2023-01-24,3370.126
2023-01-25,3297.18
2023-01-26,3322.936
2023-01-27,3328.469
2023-01-30,3345.005
2023-01-31,3329.275
2023-02-01,3388.853
2023-02-02,3433.512
2023-02-03,3442.958
2023-02-06,3356.223
2023-02-07,3372.173
2023-02-08,3422.632
2023-02-09,3437.627
2023-02-10,3348.619
2023-02-13,3382.985
2023-02-14,3386.605
2023-02-15,3406.171
2023-02-16,3438.141
2023-02-17,3421.817
2023-02-20,3448.099
2023-02-21,3444.96
2023-02-22,3380.848
2023-02-23,3395.24
2023-02-24,3360.061
2023-02-27,3404.954
2023-02-28,3404.845
2023-03-01,3405.657
2023-03-02,3414.902
2023-03-03,3448.707
2023-03-06,3467.064
2023-03-07,3418.774
2023-03-08,3394.643
2023-03-09,3423.841
2023-03-10,3356.505
2023-03-13,3265.461
2023-03-14,3326.499
2023-03-15,3173.576
2023-03-16,3222.994
2023-03-17,3198.345
2023-03-20,3251.47
2023-03-21,3311.998
2023-03-22,3322.553
2023-03-23,3335.83
2023-03-24,3253.406
2023-03-27,3284.782
2023-03-28,3284.021
2023-03-29,3352.029
2023-03-30,3420.049
2023-03-31,3402.922
2023-04-03,3368.073
2023-04-04,3407.544
2023-04-05,3357.865
2023-04-06,3360.794
2023-04-07,3360.794
2023-04-10,3335.08
2023-04-11,3402.707
2023-04-12,3402.274
2023-04-13,3461.579
2023-04-14,3512.929
2023-04-17,3486.548
2023-04-18,3531.854
2023-04-19,3525.307
2023-04-20,3527.877
2023-04-21,3546.233
2023-04-24,3579.947
2023-04-25,3530.085
2023-04-26,3508.55
2023-04-27,3549.194
2023-04-28,3560.013
2023-05-01,3572.04
2023-05-02,3516.022
2023-05-03,3522.927
2023-05-04,3466.619
2023-05-05,3468.514
2023-05-08,3529.4
2023-05-09,3488.029
2023-05-10,3497.728
2023-05-11,3518.581
2023-05-12,3520.038
2023-05-15,3550.974
2023-05-16,3527.192
2023-05-17,3499.447
2023-05-18,3482.672
2023-05-19,3487.994
2023-05-22,3531.268
2023-05-23,3487.952
2023-05-24,3434.812
2023-05-25,3433.338
2023-05-26,3444.801
2023-05-29,3445.915
2023-05-30,3436.992
2023-05-31,3368.482
2023-06-01,3405.886
2023-06-02,3456.913
2023-06-05,3452.513
2023-06-06,3467.966
2023-06-07,3492.731
2023-06-08,3516.767
2023-06-09,3507.39
2023-06-12,3511.995
2023-06-13,3568.577
2023-06-14,3599.362
2023-06-15,3595.759
2023-06-16,3626.618
2023-06-19,3573.211
2023-06-20,3566.641
2023-06-21,3565.516
2023-06-22,3524.178
2023-06-23,3483.602
2023-06-26,3483.013
2023-06-27,3466.371
2023-06-28,3472.633
2023-06-29,3501.309
2023-06-30,3541.85
2023-07-03,3549.133
2023-07-04,3562.596
2023-07-05,3519.693
2023-07-06,3460.208
2023-07-07,3509.403
2023-07-10,3503.879
2023-07-11,3511.628
2023-07-12,3580.801
2023-07-13,3625.563
2023-07-14,3619.588
2023-07-17,3607.565
2023-07-18,3630.387
2023-07-19,3614.672
2023-07-20,3587.683
2023-07-21,3597.686
2023-07-24,3585.93
2023-07-25,3599.914
2023-07-26,3573.822
2023-07-27,3589.576
2023-07-28,3579.877
2023-07-31,3584.113
2023-08-01,3559.907
2023-08-02,3496.587
2023-08-03,3503.377
2023-08-04,3547.613
2023-08-07,3548.492
2023-08-08,3523.195
2023-08-09,3558.887
2023-08-10,3587.023
2023-08-11,3516.483
2023-08-14,3499.063
2023-08-15,3464.706
2023-08-16,3449.647
2023-08-17,3426.28
2023-08-18,3399.265
2023-08-21,3411.253
2023-08-22,3393.887
2023-08-23,3385.417
2023-08-24,3397.957
2023-08-25,3377.314
2023-08-28,3422.683
2023-08-29,3445.676
2023-08-30,3443.661
2023-08-31,3406.845
2023-09-01,3391.642
2023-09-04,3402.691
2023-09-05,3377.099
2023-09-06,3359.426
2023-09-07,3336.292
2023-09-08,3357.214
2023-09-11,3383.749
2023-09-12,3357.0
2023-09-13,3348.366
2023-09-14,3373.37
2023-09-15,3373.687
2023-09-18,3358.375
2023-09-19,3359.228
2023-09-20,3427.83
2023-09-21,3371.095
2023-09-22,3374.423
2023-09-25,3325.193
2023-09-26,3297.947
2023-09-27,3257.708
2023-09-28,3275.829
2023-09-29,3319.45
2023-10-02,3225.325
2023-10-03,3188.343
2023-10-04,3193.548
2023-10-05,3278.045
2023-10-06,3310.294
2023-10-09,3276.963
2023-10-10,3340.7
2023-10-11,3347.622
2023-10-12,3336.574
2023-10-13,3300.368
2023-10-16,3317.356
2023-10-17,3316.281
2023-10-18,3291.723
2023-10-19,3268.94
2023-10-20,3233.816
2023-10-23,3209.428
2023-10-24,3231.611
2023-10-25,3182.369
2023-10-26,3187.205
2023-10-27,3234.537
2023-10-30,3269.098
2023-10-31,3299.348
2023-11-01,3306.502
2023-11-02,3383.571
2023-11-03,3435.03
2023-11-06,3439.465
2023-11-07,3389.55
2023-11-08,3426.412
2023-11-09,3464.078
2023-11-10,3417.505
2023-11-13,3465.898
2023-11-14,3583.258
2023-11-15,3640.449
2023-11-16,3611.545
2023-11-17,3673.124
2023-11-20,3710.257
2023-11-21,3681.374
2023-11-22,3665.08
2023-11-23,3695.111
2023-11-24,3711.487
2023-11-27,3707.845
2023-11-28,3683.699
2023-11-29,3707.414
2023-11-30,3721.997
2023-12-01,3690.947
2023-12-04,3697.337
2023-12-05,3707.334
2023-12-06,3721.308
2023-12-07,3702.778
2023-12-08,3723.32
2023-12-11,3708.055
2023-12-12,3698.374
2023-12-13,3704.993
2023-12-14,3820.895
2023-12-15,3807.306
2023-12-18,3792.545
2023-12-19,3838.723
2023-12-20,3846.205
2023-12-21,3840.539
2023-12-22,3862.211
2023-12-25,3862.211
2023-12-26,3867.466
2023-12-27,3912.412
2023-12-28,3916.582
2023-12-29,3900.103
2024-01-01,3900.103
2024-01-02,3869.362
2024-01-03,3801.306
2024-01-04,3872.436
2024-01-05,3895.537
2024-01-08,3916.406
2024-01-09,3919.707
2024-01-10,3947.21
2024-01-11,3927.061
2024-01-12,3992.299
2024-01-15,3960.926
2024-01-16,3918.233
2024-01-17,3842.729
2024-01-18,3850.73
2024-01-19,3847.976
2024-01-22,3906.04
2024-01-23,3867.933
2024-01-24,3918.437
2024-01-25,3954.638
2024-01-26,3979.248
2024-01-29,3939.323
2024-01-30,3969.558
2024-01-31,3961.695
2024-02-01,3964.948
2024-02-02,4017.317
2024-02-05,3974.887
2024-02-06,4007.167
2024-02-07,3998.72
2024-02-08,4059.727
2024-02-09,4099.65
2024-02-12,4119.71
2024-02-13,4073.889
2024-02-14,4078.743
2024-02-15,4139.51
2024-02-16,4167.457
2024-02-19,4168.908
2024-02-20,4187.377
2024-02-21,4183.002
2024-02-22,4190.31
2024-02-23,4198.915
2024-02-26,4259.837
2024-02-27,4244.818
2024-02-28,4260.609
2024-02-29,4270.302
2024-03-01,4297.963
2024-03-04,4308.946
2024-03-05,4276.595
2024-03-06,4280.585
2024-03-07,4342.961
2024-03-08,4391.461
2024-03-11,4313.223
2024-03-12,4356.987
2024-03-13,4381.337
2024-03-14,4354.642
2024-03-15,4338.025
2024-03-18,4333.029
2024-03-19,4357.037
2024-03-20,4331.851
2024-03-21,4366.777
2024-03-22,4351.189
2024-03-25,4361.1
2024-03-26,4377.701
2024-03-27,4357.025
2024-03-28,4348.634
2024-03-29,4348.634
2024-04-01,4326.365
2024-04-02,4325.509
2024-04-03,4374.294
2024-04-04,4381.406
2024-04-05,4345.673
2024-04-08,4377.026
2024-04-09,4328.567
2024-04-10,4290.028
2024-04-11,4248.618
2024-04-12,4166.896
2024-04-15,4197.437
2024-04-16,4142.742
2024-04-17,4161.899
2024-04-18,4164.913
2024-04-19,4199.643
2024-04-22,4232.646
2024-04-23,4298.082
2024-04-24,4264.568
2024-04-25,4197.873
2024-04-26,4257.363
2024-04-29,4299.578
2024-04-30,4271.307
2024-05-01,4250.861
2024-05-02,4306.856
2024-05-03,4314.409
2024-05-06,4374.553
2024-05-07,4378.15
2024-05-08,4358.486
2024-05-09,4369.694
2024-05-10,4364.02
2024-05-13,4444.46
2024-05-14,4441.676
2024-05-15,4501.884
2024-05-16,4536.374
2024-05-17,4556.48
2024-05-20,4552.101
2024-05-21,4536.953
2024-05-22,4508.309
2024-05-23,4529.322
2024-05-24,4538.945
2024-05-27,4563.655
2024-05-28,4561.596
2024-05-29,4507.59
2024-05-30,4544.137
2024-05-31,4596.775
2024-06-03,4600.613
2024-06-04,4523.435
2024-06-05,4517.603
2024-06-06,4585.913
2024-06-07,4558.693
2024-06-10,4511.162
2024-06-11,4452.666
2024-06-12,4578.327
2024-06-13,4478.29
2024-06-14,4381.001
2024-06-17,4441.87
2024-06-18,4446.676
2024-06-19,4487.901
2024-06-20,4498.62
2024-06-21,4484.179
2024-06-24,4581.336
2024-06-25,4558.705
2024-06-26,4533.805
2024-06-27,4529.095
2024-06-28,4528.048
2024-07-01,4535.8
2024-07-02,4515.98
2024-07-03,4541.704
2024-07-04,4589.759
2024-07-05,4568.849
2024-07-08,4577.367
2024-07-09,4555.106
2024-07-10,4575.075
2024-07-11,4615.639
2024-07-12,4647.203
2024-07-15,4597.451
2024-07-16,4585.285
2024-07-17,4514.243
2024-07-18,4512.031
2024-07-19,4550.988
2024-07-22,4602.162
2024-07-23,4617.691
2024-07-24,4619.639
2024-07-25,4573.423
2024-07-26,4586.25
2024-07-29,4592.739
2024-07-30,4657.005
2024-07-31,4672.609
2024-08-01,4581.139
2024-08-02,4487.758
2024-08-05,4367.027
2024-08-06,4398.387
2024-08-07,4474.557
2024-08-08,4458.858
2024-08-09,4497.309
2024-08-12,4513.87
2024-08-13,4569.67
2024-08-14,4643.768
2024-08-15,4684.538
2024-08-16,4717.268
2024-08-19,4775.207
2024-08-20,4769.803
2024-08-21,4749.773
2024-08-22,4757.247
2024-08-23,4837.258
2024-08-26,4807.123
2024-08-27,4817.169
2024-08-28,4794.104
2024-08-29,4814.504
2024-08-30,4807.711
2024-09-02,4809.291
2024-09-03,4767.97
2024-09-04,4772.296
2024-09-05,4723.046
2024-09-06,4720.853
2024-09-09,4708.859
2024-09-10,4657.47
2024-09-11,4678.455
2024-09-12,4740.378
2024-09-13,4815.69
2024-09-16,4820.899
2024-09-17,4834.967
2024-09-18,4811.685
2024-09-19,4873.778
2024-09-20,4809.957
2024-09-23,4771.034
2024-09-24,4752.736
2024-09-25,4766.3
2024-09-26,4779.858
2024-09-27,4757.336
2024-09-30,4725.781
2024-10-01,4618.18
2024-10-02,4610.798
2024-10-03,4542.616
2024-10-04,4519.925
2024-10-07,4545.366
2024-10-08,4571.565
2024-10-09,4541.742
2024-10-10,4527.835
2024-10-11,4570.569
2024-10-14,4559.163
2024-10-15,4581.057
2024-10-16,4560.187
2024-10-17,4587.953
2024-10-18,4590.913
2024-10-21,4547.07
2024-10-22,4514.802
2024-10-23,4511.085
2024-10-24,4522.758
2024-10-25,4522.492
2024-10-28,4527.735
2024-10-29,4498.096
2024-10-30,4469.74
2024-10-31,4468.358
2024-11-01,4558.846
2024-11-04,4562.487
2024-11-05,4546.558
2024-11-06,4469.173
2024-11-07,4497.781
2024-11-08,4502.387
2024-11-11,4522.554
2024-11-12,4417.571
2024-11-13,4387.681
2024-11-14,4423.722
2024-11-15,4336.682
2024-11-18,4334.056
2024-11-19,4290.292
2024-11-20,4300.774
2024-11-21,4279.059
2024-11-22,4298.209
2024-11-25,4333.962
2024-11-26,4283.963
2024-11-27,4309.039
2024-11-28,4335.586
2024-11-29,4347.282
2024-12-02,4337.389
2024-12-03,4361.079
2024-12-04,4389.95
2024-12-05,4428.25
2024-12-06,4425.881
2024-12-09,4462.282
2024-12-10,4445.681
2024-12-11,4448.254
2024-12-12,4446.268
2024-12-13,4454.862
2024-12-16,4459.017
2024-12-17,4392.678
2024-12-18,4429.461
2024-12-19,4303.972
2024-12-20,4288.07
2024-12-23,4323.816
2024-12-24,4322.581
2024-12-25,4322.581
2024-12-26,4330.422
2024-12-27,4422.442
2024-12-30,4363.531
2024-12-31,4353.443
2025-01-01,4353.443
2025-01-02,4366.494
2025-01-03,4356.819
2025-01-06,4406.515
2025-01-07,4414.492
2025-01-08,4344.897
2025-01-09,4362.785
2025-01-10,4368.907
2025-01-13,4305.946
2025-01-14,4330.631
2025-01-15,4380.756
2025-01-16,4371.884
2025-01-17,4380.494
2025-01-20,4419.339
2025-01-21,4466.503
2025-01-22,4493.682
2025-01-23,4486.669
2025-01-24,4529.136
2025-01-27,4531.812
2025-01-28,4498.814
2025-01-29,4510.813
2025-01-30,4549.564
2025-01-31,4508.561
2025-02-03,4399.946
2025-02-04,4429.371
2025-02-05,4428.162
2025-02-06,4478.634
2025-02-07,4519.759
2025-02-10,4492.047
2025-02-11,4516.701
2025-02-12,4530.151
2025-02-13,4575.36
2025-02-14,4584.837
2025-02-17,4602.871
2025-02-18,4640.987
2025-02-19,4609.577
2025-02-20,4616.482
2025-02-21,4625.107
2025-02-24,4598.816
2025-02-25,4674.933
2025-02-26,4722.125
2025-02-27,4618.322
2025-02-28,4589.632
2025-03-03,4602.275
2025-03-04,4526.844
2025-03-05,4707.214
2025-03-06,4745.456
2025-03-07,4753.531
2025-03-10,4658.648
2025-03-11,4610.467
2025-03-12,4661.337
2025-03-13,4615.227
2025-03-14,4692.238
2025-03-17,4745.76
2025-03-18,4764.661
2025-03-19,4782.038
2025-03-20,4735.455
2025-03-21,4683.725
2025-03-24,4642.483
2025-03-25,4665.794
2025-03-26,4656.475
2025-03-27,4631.936
2025-03-28,4606.069
2025-03-31,4468.13
2025-04-01,4466.06
2025-04-02,4460.846
2025-04-03,4481.258
2025-04-04,4135.494
2025-04-07,4057.924
2025-04-08,4177.42
2025-04-09,4016.341
2025-04-10,4238.26
2025-04-11,4327.125
2025-04-14,4454.853
2025-04-15,4512.452
2025-04-16,4511.675
2025-04-17,4499.468
2025-04-18,4499.468
2025-04-21,4558.365
2025-04-22,4520.567
2025-04-23,4582.577
2025-04-24,4568.137
2025-04-25,4593.609
2025-04-28,4633.906
2025-04-29,4642.928
2025-04-30,4692.847
2025-05-01,4669.767
2025-05-02,4840.495
2025-05-05,4837.801
2025-05-06,4820.274
2025-05-07,4795.624
2025-05-08,4726.534
2025-05-09,4784.76
2025-05-12,4804.112
2025-05-13,4861.793
2025-05-14,4910.943
2025-05-15,4935.965
2025-05-16,4958.452
2025-05-19,5007.044
2025-05-20,5065.209
2025-05-21,5105.193
2025-05-22,5012.616
2025-05-23,5020.376
2025-05-26,5089.957
2025-05-27,5094.048
2025-05-28,5044.647
2025-05-29,5066.102
2025-05-30,5066.873
