Date,FRANCE SMALL VALUE Small Cap
2010-09-07,725.708
2010-09-08,732.254
2010-09-09,739.561
2010-09-10,742.771
2010-09-13,755.48
2010-09-14,763.947
2010-09-15,764.807
2010-09-16,769.719
2010-09-17,765.826
2010-09-20,775.655
2010-09-21,788.492
2010-09-22,800.818
2010-09-23,792.785
2010-09-24,813.812
2010-09-27,818.178
2010-09-28,825.504
2010-09-29,824.692
2010-09-30,823.328
2010-10-01,828.435
2010-10-04,820.299
2010-10-05,841.283
2010-10-06,851.506
2010-10-07,856.415
2010-10-08,853.207
2010-10-11,856.02
2010-10-12,850.674
2010-10-13,873.434
2010-10-14,880.905
2010-10-15,874.192
2010-10-18,872.976
2010-10-19,860.674
2010-10-20,873.6
2010-10-21,883.948
2010-10-22,883.201
2010-10-25,889.814
2010-10-26,881.188
2010-10-27,873.002
2010-10-28,881.52
2010-10-29,881.92
2010-11-01,890.92
2010-11-02,901.828
2010-11-03,898.931
2010-11-04,914.312
2010-11-05,899.127
2010-11-08,891.899
2010-11-09,895.77
2010-11-10,872.956
2010-11-11,864.929
2010-11-12,863.178
2010-11-15,869.825
2010-11-16,849.596
2010-11-17,855.939
2010-11-18,866.157
2010-11-19,868.976
2010-11-22,865.432
2010-11-23,837.135
2010-11-24,838.53
2010-11-25,839.936
2010-11-26,829.62
2010-11-29,808.581
2010-11-30,797.107
2010-12-01,824.242
2010-12-02,853.051
2010-12-03,870.691
2010-12-06,867.159
2010-12-07,883.873
2010-12-08,876.675
2010-12-09,869.629
2010-12-10,876.028
2010-12-13,890.252
2010-12-14,887.886
2010-12-15,884.178
2010-12-16,875.906
2010-12-17,873.057
2010-12-20,872.433
2010-12-21,881.769
2010-12-22,884.785
2010-12-23,882.412
2010-12-24,879.564
2010-12-27,875.782
2010-12-28,874.464
2010-12-29,881.815
2010-12-30,891.732
2010-12-31,902.413
2011-01-03,909.291
2011-01-04,907.823
2011-01-05,898.169
2011-01-06,893.237
2011-01-07,886.435
2011-01-10,878.065
2011-01-11,891.836
2011-01-12,905.748
2011-01-13,922.806
2011-01-14,926.28
2011-01-17,919.565
2011-01-18,933.711
2011-01-19,930.276
2011-01-20,906.514
2011-01-21,925.806
2011-01-24,929.662
2011-01-25,929.436
2011-01-26,946.095
2011-01-27,954.155
2011-01-28,943.453
2011-01-31,942.028
2011-02-01,958.933
2011-02-02,951.64
2011-02-03,935.303
2011-02-04,932.786
2011-02-07,944.864
2011-02-08,962.844
2011-02-09,960.524
2011-02-10,944.556
2011-02-11,949.536
2011-02-14,951.236
2011-02-15,948.981
2011-02-16,951.189
2011-02-17,949.882
2011-02-18,954.576
2011-02-21,946.067
2011-02-22,938.547
2011-02-23,935.62
2011-02-24,929.855
2011-02-25,951.005
2011-02-28,964.708
2011-03-01,969.206
2011-03-02,962.425
2011-03-03,970.518
2011-03-04,969.492
2011-03-07,971.808
2011-03-08,965.01
2011-03-09,965.37
2011-03-10,946.501
2011-03-11,937.29
2011-03-14,934.317
2011-03-15,911.447
2011-03-16,894.212
2011-03-17,920.253
2011-03-18,940.208
2011-03-21,963.834
2011-03-22,959.012
2011-03-23,955.381
2011-03-24,974.08
2011-03-25,977.795
2011-03-28,978.34
2011-03-29,978.48
2011-03-30,989.108
2011-03-31,991.831
2011-04-01,1003.169
2011-04-04,1014.355
2011-04-05,1015.063
2011-04-06,1026.849
2011-04-07,1014.428
2011-04-08,1028.215
2011-04-11,1024.743
2011-04-12,1007.361
2011-04-13,1017.26
2011-04-14,1010.007
2011-04-15,1007.691
2011-04-18,975.068
2011-04-19,995.217
2011-04-20,1030.503
2011-04-21,1039.942
2011-04-22,1039.942
2011-04-25,1039.192
2011-04-26,1054.853
2011-04-27,1056.24
2011-04-28,1070.568
2011-04-29,1077.626
2011-05-02,1085.025
2011-05-03,1068.783
2011-05-04,1062.719
2011-05-05,1041.99
2011-05-06,1046.76
2011-05-09,1029.025
2011-05-10,1047.769
2011-05-11,1046.657
2011-05-12,1029.966
2011-05-13,1029.307
2011-05-16,1027.236
2011-05-17,1012.43
2011-05-18,1022.351
2011-05-19,1027.212
2011-05-20,1018.849
2011-05-23,993.41
2011-05-24,1003.025
2011-05-25,999.57
2011-05-26,1002.97
2011-05-27,1020.585
2011-05-30,1024.526
2011-05-31,1043.477
2011-06-01,1048.384
2011-06-02,1038.752
2011-06-03,1046.898
2011-06-06,1046.909
2011-06-07,1051.834
2011-06-08,1033.613
2011-06-09,1033.2
2011-06-10,1010.078
2011-06-13,1007.84
2011-06-14,1026.11
2011-06-15,1005.959
2011-06-16,983.573
2011-06-17,994.565
2011-06-20,987.141
2011-06-21,1012.652
2011-06-22,1015.087
2011-06-23,980.384
2011-06-24,983.18
2011-06-27,988.873
2011-06-28,1002.265
2011-06-29,1021.259
2011-06-30,1043.374
2011-07-01,1051.528
2011-07-04,1061.292
2011-07-05,1051.403
2011-07-06,1040.497
2011-07-07,1052.351
2011-07-08,1033.03
2011-07-11,988.335
2011-07-12,983.212
2011-07-13,1003.564
2011-07-14,992.878
2011-07-15,983.794
2011-07-18,951.769
2011-07-19,974.688
2011-07-20,991.333
2011-07-21,1018.351
2011-07-22,1020.412
2011-07-25,1018.334
2011-07-26,1014.945
2011-07-27,991.696
2011-07-28,979.538
2011-07-29,974.767
2011-08-01,950.939
2011-08-02,921.891
2011-08-03,900.798
2011-08-04,846.999
2011-08-05,834.536
2011-08-08,777.175
2011-08-09,800.08
2011-08-10,780.31
2011-08-11,808.014
2011-08-12,836.444
2011-08-15,860.041
2011-08-16,846.652
2011-08-17,855.813
2011-08-18,799.371
2011-08-19,792.942
2011-08-22,790.063
2011-08-23,792.739
2011-08-24,814.856
2011-08-25,812.682
2011-08-26,812.085
2011-08-29,842.584
2011-08-30,844.239
2011-08-31,870.308
2011-09-01,858.317
2011-09-02,829.749
2011-09-05,789.562
2011-09-06,771.166
2011-09-07,799.366
2011-09-08,800.723
2011-09-09,760.988
2011-09-12,724.245
2011-09-13,727.424
2011-09-14,742.868
2011-09-15,772.949
2011-09-16,781.144
2011-09-19,748.917
2011-09-20,760.84
2011-09-21,751.306
2011-09-22,700.153
2011-09-23,697.169
2011-09-26,695.582
2011-09-27,739.95
2011-09-28,729.434
2011-09-29,735.614
2011-09-30,710.965
2011-10-03,686.707
2011-10-04,655.83
2011-10-05,680.231
2011-10-06,712.605
2011-10-07,719.794
2011-10-10,748.316
2011-10-11,747.073
2011-10-12,773.906
2011-10-13,761.725
2011-10-14,777.114
2011-10-17,761.383
2011-10-18,754.709
2011-10-19,758.745
2011-10-20,736.662
2011-10-21,764.666
2011-10-24,779.818
2011-10-25,777.584
2011-10-26,772.292
2011-10-27,818.467
2011-10-28,814.555
2011-10-31,782.553
2011-11-01,730.573
2011-11-02,742.51
2011-11-03,760.745
2011-11-04,753.903
2011-11-07,748.662
2011-11-08,752.72
2011-11-09,723.504
2011-11-10,715.375
2011-11-11,743.508
2011-11-14,729.071
2011-11-15,707.25
2011-11-16,702.266
2011-11-17,685.997
2011-11-18,681.466
2011-11-21,653.421
2011-11-22,648.357
2011-11-23,634.12
2011-11-24,637.52
2011-11-25,638.393
2011-11-28,671.072
2011-11-29,674.177
2011-11-30,707.73
2011-12-01,701.658
2011-12-02,710.54
2011-12-05,724.735
2011-12-06,709.809
2011-12-07,705.966
2011-12-08,679.785
2011-12-09,693.046
2011-12-12,667.574
2011-12-13,658.913
2011-12-14,632.695
2011-12-15,640.917
2011-12-16,635.875
2011-12-19,633.279
2011-12-20,658.479
2011-12-21,654.031
2011-12-22,663.781
2011-12-23,666.962
2011-12-26,666.962
2011-12-27,669.276
2011-12-28,659.276
2011-12-29,663.687
2011-12-30,676.277
2012-01-02,691.373
2012-01-03,704.644
2012-01-04,687.123
2012-01-05,668.581
2012-01-06,664.623
2012-01-09,661.596
2012-01-10,679.835
2012-01-11,681.937
2012-01-12,701.453
2012-01-13,686.907
2012-01-16,695.048
2012-01-17,709.129
2012-01-18,722.196
2012-01-19,744.638
2012-01-20,747.026
2012-01-23,766.773
2012-01-24,755.057
2012-01-25,755.276
2012-01-26,782.097
2012-01-27,778.863
2012-01-30,762.328
2012-01-31,770.51
2012-02-01,795.833
2012-02-02,800.778
2012-02-03,807.501
2012-02-06,803.254
2012-02-07,809.994
2012-02-08,817.346
2012-02-09,827.345
2012-02-10,807.039
2012-02-13,812.248
2012-02-14,798.896
2012-02-15,795.583
2012-02-16,790.255
2012-02-17,817.41
2012-02-20,835.194
2012-02-21,830.411
2012-02-22,825.308
2012-02-23,821.994
2012-02-24,839.107
2012-02-27,829.111
2012-02-28,836.212
2012-02-29,832.67
2012-03-01,838.22
2012-03-02,833.962
2012-03-05,827.429
2012-03-06,790.181
2012-03-07,800.429
2012-03-08,826.466
2012-03-09,822.145
2012-03-12,825.985
2012-03-13,840.852
2012-03-14,839.018
2012-03-15,842.716
2012-03-16,849.917
2012-03-19,855.834
2012-03-20,841.671
2012-03-21,836.163
2012-03-22,819.026
2012-03-23,829.69
2012-03-26,848.082
2012-03-27,849.901
2012-03-28,834.315
2012-03-29,818.807
2012-03-30,828.948
2012-04-02,828.523
2012-04-03,824.121
2012-04-04,782.432
2012-04-05,776.234
2012-04-06,776.234
2012-04-09,776.679
2012-04-10,754.679
2012-04-11,765.004
2012-04-12,779.509
2012-04-13,760.43
2012-04-16,750.436
2012-04-17,769.231
2012-04-18,758.368
2012-04-19,744.226
2012-04-20,747.379
2012-04-23,716.298
2012-04-24,730.122
2012-04-25,751.092
2012-04-26,751.157
2012-04-27,760.37
2012-04-30,753.635
2012-05-01,753.037
2012-05-02,747.326
2012-05-03,743.984
2012-05-04,724.921
2012-05-07,733.266
2012-05-08,712.514
2012-05-09,703.242
2012-05-10,714.246
2012-05-11,716.259
2012-05-14,693.673
2012-05-15,682.117
2012-05-16,682.041
2012-05-17,673.799
2012-05-18,665.552
2012-05-21,673.843
2012-05-22,688.76
2012-05-23,663.079
2012-05-24,661.53
2012-05-25,659.123
2012-05-28,664.193
2012-05-29,673.271
2012-05-30,652.626
2012-05-31,645.294
2012-06-01,632.3
2012-06-04,632.575
2012-06-05,636.655
2012-06-06,650.859
2012-06-07,665.38
2012-06-08,655.859
2012-06-11,653.793
2012-06-12,642.47
2012-06-13,635.723
2012-06-14,632.868
2012-06-15,644.108
2012-06-18,642.341
2012-06-19,656.262
2012-06-20,664.373
2012-06-21,660.407
2012-06-22,650.052
2012-06-25,631.595
2012-06-26,624.64
2012-06-27,632.624
2012-06-28,628.156
2012-06-29,662.662
2012-07-02,670.085
2012-07-03,678.01
2012-07-04,677.015
2012-07-05,664.111
2012-07-06,646.63
2012-07-09,641.431
2012-07-10,640.811
2012-07-11,636.739
2012-07-12,627.399
2012-07-13,635.989
2012-07-16,638.753
2012-07-17,634.276
2012-07-18,646.069
2012-07-19,656.684
2012-07-20,644.914
2012-07-23,623.067
2012-07-24,620.732
2012-07-25,626.269
2012-07-26,651.287
2012-07-27,661.048
2012-07-30,663.068
2012-07-31,666.777
2012-08-01,664.516
2012-08-02,645.265
2012-08-03,665.067
2012-08-06,682.715
2012-08-07,688.075
2012-08-08,684.399
2012-08-09,684.845
2012-08-10,683.665
2012-08-13,683.247
2012-08-14,683.992
2012-08-15,681.386
2012-08-16,693.637
2012-08-17,699.721
2012-08-20,697.361
2012-08-21,712.918
2012-08-22,707.777
2012-08-23,710.445
2012-08-24,700.207
2012-08-27,704.879
2012-08-28,705.005
2012-08-29,702.754
2012-08-30,694.43
2012-08-31,704.675
2012-09-03,704.449
2012-09-04,698.489
2012-09-05,697.262
2012-09-06,712.274
2012-09-07,731.399
2012-09-10,731.76
2012-09-11,737.968
2012-09-12,752.26
2012-09-13,747.19
2012-09-14,778.218
2012-09-17,775.846
2012-09-18,763.361
2012-09-19,762.538
2012-09-20,749.713
2012-09-21,755.425
2012-09-24,742.876
2012-09-25,751.134
2012-09-26,731.208
2012-09-27,734.311
2012-09-28,731.275
2012-10-01,737.457
2012-10-02,738.824
2012-10-03,736.001
2012-10-04,742.811
2012-10-05,753.425
2012-10-08,741.318
2012-10-09,735.161
2012-10-10,730.335
2012-10-11,735.108
2012-10-12,734.819
2012-10-15,733.247
2012-10-16,745.312
2012-10-17,759.268
2012-10-18,758.759
2012-10-19,752.111
2012-10-22,749.606
2012-10-23,732.505
2012-10-24,737.374
2012-10-25,737.245
2012-10-26,734.835
2012-10-29,727.775
2012-10-30,738.39
2012-10-31,742.36
2012-11-01,748.325
2012-11-02,746.114
2012-11-05,737.339
2012-11-06,743.942
2012-11-07,736.674
2012-11-08,729.101
2012-11-09,729.286
2012-11-12,729.806
2012-11-13,728.24
2012-11-14,726.225
2012-11-15,722.412
2012-11-16,711.321
2012-11-19,731.395
2012-11-20,732.283
2012-11-21,735.797
2012-11-22,750.085
2012-11-23,762.365
2012-11-26,759.43
2012-11-27,761.015
2012-11-28,759.744
2012-11-29,775.225
2012-11-30,775.536
2012-12-03,779.044
2012-12-04,777.427
2012-12-05,780.919
2012-12-06,784.571
2012-12-07,785.068
2012-12-10,787.532
2012-12-11,801.639
2012-12-12,805.046
2012-12-13,810.249
2012-12-14,811.657
2012-12-17,819.969
2012-12-18,824.382
2012-12-19,828.559
2012-12-20,825.077
2012-12-21,817.909
2012-12-24,815.123
2012-12-25,815.123
2012-12-26,816.79
2012-12-27,826.746
2012-12-28,821.731
2012-12-31,821.806
2013-01-01,821.806
2013-01-02,842.375
2013-01-03,838.638
2013-01-04,836.163
2013-01-07,846.856
2013-01-08,840.305
2013-01-09,841.246
2013-01-10,853.836
2013-01-11,864.648
2013-01-14,868.283
2013-01-15,863.907
2013-01-16,857.034
2013-01-17,873.805
2013-01-18,875.148
2013-01-21,885.178
2013-01-22,883.948
2013-01-23,883.57
2013-01-24,895.068
2013-01-25,903.139
2013-01-28,903.7
2013-01-29,900.27
2013-01-30,899.385
2013-01-31,898.221
2013-02-01,923.495
2013-02-04,895.288
2013-02-05,895.966
2013-02-06,897.236
2013-02-07,889.914
2013-02-08,902.095
2013-02-11,899.67
2013-02-12,910.984
2013-02-13,911.638
2013-02-14,905.294
2013-02-15,910.975
2013-02-18,908.492
2013-02-19,919.125
2013-02-20,914.089
2013-02-21,887.024
2013-02-22,889.092
2013-02-25,895.792
2013-02-26,872.404
2013-02-27,887.321
2013-02-28,888.022
2013-03-01,874.152
2013-03-04,875.311
2013-03-05,893.161
2013-03-06,891.086
2013-03-07,900.763
2013-03-08,899.188
2013-03-11,899.116
2013-03-12,902.408
2013-03-13,895.204
2013-03-14,904.86
2013-03-15,908.97
2013-03-18,901.503
2013-03-19,888.024
2013-03-20,896.61
2013-03-21,889.473
2013-03-22,888.906
2013-03-25,874.062
2013-03-26,872.489
2013-03-27,859.264
2013-03-28,863.798
2013-03-29,863.798
2013-04-01,864.202
2013-04-02,867.367
2013-04-03,862.791
2013-04-04,856.184
2013-04-05,847.552
2013-04-08,844.959
2013-04-09,853.472
2013-04-10,869.88
2013-04-11,879.508
2013-04-12,869.501
2013-04-15,855.864
2013-04-16,853.759
2013-04-17,830.892
2013-04-18,830.657
2013-04-19,836.715
2013-04-22,838.83
2013-04-23,856.193
2013-04-24,865.494
2013-04-25,875.821
2013-04-26,878.896
2013-04-29,892.145
2013-04-30,895.858
2013-05-01,896.469
2013-05-02,891.355
2013-05-03,901.315
2013-05-06,900.313
2013-05-07,907.955
2013-05-08,925.531
2013-05-09,920.557
2013-05-10,915.939
2013-05-13,916.736
2013-05-14,922.75
2013-05-15,919.685
2013-05-16,923.717
2013-05-17,922.455
2013-05-20,934.116
2013-05-21,940.026
2013-05-22,939.537
2013-05-23,921.518
2013-05-24,919.821
2013-05-27,932.544
2013-05-28,939.876
2013-05-29,938.465
2013-05-30,954.559
2013-05-31,949.01
2013-06-03,948.39
2013-06-04,955.158
2013-06-05,950.525
2013-06-06,953.141
2013-06-07,964.907
2013-06-10,962.275
2013-06-11,959.18
2013-06-12,955.255
2013-06-13,948.508
2013-06-14,962.619
2013-06-17,971.694
2013-06-18,978.079
2013-06-19,974.003
2013-06-20,934.75
2013-06-21,918.043
2013-06-24,895.673
2013-06-25,907.716
2013-06-26,916.39
2013-06-27,930.492
2013-06-28,927.187
2013-07-01,938.476
2013-07-02,937.786
2013-07-03,930.448
2013-07-04,948.703
2013-07-05,939.799
2013-07-08,952.36
2013-07-09,951.445
2013-07-10,957.961
2013-07-11,978.534
2013-07-12,986.858
2013-07-15,987.977
2013-07-16,994.725
2013-07-17,995.143
2013-07-18,1012.479
2013-07-19,1016.32
2013-07-22,1024.69
2013-07-23,1025.123
2013-07-24,1030.61
2013-07-25,1031.835
2013-07-26,1030.107
2013-07-29,1031.208
2013-07-30,1040.885
2013-07-31,1047.183
2013-08-01,1052.98
2013-08-02,1057.888
2013-08-05,1064.057
2013-08-06,1060.116
2013-08-07,1053.695
2013-08-08,1077.516
2013-08-09,1080.433
2013-08-12,1076.797
2013-08-13,1076.14
2013-08-14,1084.565
2013-08-15,1069.858
2013-08-16,1083.0
2013-08-19,1086.565
2013-08-20,1077.343
2013-08-21,1079.034
2013-08-22,1091.667
2013-08-23,1096.901
2013-08-26,1086.283
2013-08-27,1069.945
2013-08-28,1054.036
2013-08-29,1052.896
2013-08-30,1035.988
2013-09-02,1052.665
2013-09-03,1050.266
2013-09-04,1054.412
2013-09-05,1061.835
2013-09-06,1073.953
2013-09-09,1086.648
2013-09-10,1105.52
2013-09-11,1113.867
2013-09-12,1110.562
2013-09-13,1109.239
2013-09-16,1126.002
2013-09-17,1117.207
2013-09-18,1119.874
2013-09-19,1141.942
2013-09-20,1136.479
2013-09-23,1124.632
2013-09-24,1130.207
2013-09-25,1134.327
2013-09-26,1134.575
2013-09-27,1142.355
2013-09-30,1133.853
2013-10-01,1146.134
2013-10-02,1150.139
2013-10-03,1147.762
2013-10-04,1150.275
2013-10-07,1147.323
2013-10-08,1144.806
2013-10-09,1137.402
2013-10-10,1155.197
2013-10-11,1166.54
2013-10-14,1161.414
2013-10-15,1160.76
2013-10-16,1146.802
2013-10-17,1172.36
2013-10-18,1196.068
2013-10-21,1196.235
2013-10-22,1200.381
2013-10-23,1200.981
2013-10-24,1202.549
2013-10-25,1194.395
2013-10-28,1181.335
2013-10-29,1185.728
2013-10-30,1188.144
2013-10-31,1181.651
2013-11-01,1171.334
2013-11-04,1180.329
2013-11-05,1172.663
2013-11-06,1179.73
2013-11-07,1167.305
2013-11-08,1153.36
2013-11-11,1171.546
2013-11-12,1164.888
2013-11-13,1154.948
2013-11-14,1169.143
2013-11-15,1172.636
2013-11-18,1188.147
2013-11-19,1181.745
2013-11-20,1171.543
2013-11-21,1166.22
2013-11-22,1175.3
2013-11-25,1187.649
2013-11-26,1202.47
2013-11-27,1210.833
2013-11-28,1213.014
2013-11-29,1212.99
2013-12-02,1199.209
2013-12-03,1178.783
2013-12-04,1175.477
2013-12-05,1181.61
2013-12-06,1195.023
2013-12-09,1205.419
2013-12-10,1199.157
2013-12-11,1204.251
2013-12-12,1184.427
2013-12-13,1167.201
2013-12-16,1169.243
2013-12-17,1163.767
2013-12-18,1174.736
2013-12-19,1181.472
2013-12-20,1184.909
2013-12-23,1195.008
2013-12-24,1194.208
2013-12-25,1194.208
2013-12-26,1196.436
2013-12-27,1216.651
2013-12-30,1225.709
2013-12-31,1226.198
2014-01-01,1226.198
2014-01-02,1213.593
2014-01-03,1217.888
2014-01-06,1223.186
2014-01-07,1230.993
2014-01-08,1232.991
2014-01-09,1226.213
2014-01-10,1241.509
2014-01-13,1257.801
2014-01-14,1259.044
2014-01-15,1272.32
2014-01-16,1270.254
2014-01-17,1276.792
2014-01-20,1265.894
2014-01-21,1258.147
2014-01-22,1264.43
2014-01-23,1265.899
2014-01-24,1237.913
2014-01-27,1228.466
2014-01-28,1247.962
2014-01-29,1244.946
2014-01-30,1237.97
2014-01-31,1229.025
2014-02-03,1214.908
2014-02-04,1213.331
2014-02-05,1214.429
2014-02-06,1243.367
2014-02-07,1258.539
2014-02-10,1263.515
2014-02-11,1279.571
2014-02-12,1288.505
2014-02-13,1295.073
2014-02-14,1305.403
2014-02-17,1319.092
2014-02-18,1319.012
2014-02-19,1323.893
2014-02-20,1320.384
2014-02-21,1339.502
2014-02-24,1342.432
2014-02-25,1344.055
2014-02-26,1337.148
2014-02-27,1340.563
2014-02-28,1365.157
2014-03-03,1337.107
2014-03-04,1348.737
2014-03-05,1355.572
2014-03-06,1376.767
2014-03-07,1369.936
2014-03-10,1361.772
2014-03-11,1352.229
2014-03-12,1342.332
2014-03-13,1334.884
2014-03-14,1321.082
2014-03-17,1354.055
2014-03-18,1365.696
2014-03-19,1376.763
2014-03-20,1355.877
2014-03-21,1346.329
2014-03-24,1322.841
2014-03-25,1323.757
2014-03-26,1337.683
2014-03-27,1337.564
2014-03-28,1345.92
2014-03-31,1360.58
2014-04-01,1374.219
2014-04-02,1378.572
2014-04-03,1375.968
2014-04-04,1379.543
2014-04-07,1377.262
2014-04-08,1365.449
2014-04-09,1386.175
2014-04-10,1389.58
2014-04-11,1370.302
2014-04-14,1336.995
2014-04-15,1326.77
2014-04-16,1347.508
2014-04-17,1362.559
2014-04-18,1362.559
2014-04-21,1359.457
2014-04-22,1377.787
2014-04-23,1382.804
2014-04-24,1388.936
2014-04-25,1377.824
2014-04-28,1384.466
2014-04-29,1398.077
2014-04-30,1398.179
2014-05-01,1398.179
2014-05-02,1401.897
2014-05-05,1395.612
2014-05-06,1395.521
2014-05-07,1398.479
2014-05-08,1403.345
2014-05-09,1394.18
2014-05-12,1405.191
2014-05-13,1398.645
2014-05-14,1398.581
2014-05-15,1376.232
2014-05-16,1357.658
2014-05-19,1368.052
2014-05-20,1368.235
2014-05-21,1375.796
2014-05-22,1385.284
2014-05-23,1391.357
2014-05-26,1405.155
2014-05-27,1412.439
2014-05-28,1408.386
2014-05-29,1415.234
2014-05-30,1420.492
2014-06-02,1420.672
2014-06-03,1412.811
2014-06-04,1414.603
2014-06-05,1418.965
2014-06-06,1425.149
2014-06-09,1428.969
2014-06-10,1424.859
2014-06-11,1414.307
2014-06-12,1417.686
2014-06-13,1408.861
2014-06-16,1403.98
2014-06-17,1404.702
2014-06-18,1413.693
2014-06-19,1422.384
2014-06-20,1409.983
2014-06-23,1404.051
2014-06-24,1398.609
2014-06-25,1388.199
2014-06-26,1384.774
2014-06-27,1384.495
2014-06-30,1391.19
2014-07-01,1395.512
2014-07-02,1396.927
2014-07-03,1404.952
2014-07-04,1404.492
2014-07-07,1389.095
2014-07-08,1365.768
2014-07-09,1366.229
2014-07-10,1346.216
2014-07-11,1351.354
2014-07-14,1365.907
2014-07-15,1350.533
2014-07-16,1358.449
2014-07-17,1350.684
2014-07-18,1350.949
2014-07-21,1347.126
2014-07-22,1351.018
2014-07-23,1361.847
2014-07-24,1356.482
2014-07-25,1343.145
2014-07-28,1337.707
2014-07-29,1346.999
2014-07-30,1335.748
2014-07-31,1318.907
2014-08-01,1304.229
2014-08-04,1300.235
2014-08-05,1291.258
2014-08-06,1274.894
2014-08-07,1264.646
2014-08-08,1253.075
2014-08-11,1273.301
2014-08-12,1269.878
2014-08-13,1270.385
2014-08-14,1271.761
2014-08-15,1267.505
2014-08-18,1280.339
2014-08-19,1288.573
2014-08-20,1283.098
2014-08-21,1294.672
2014-08-22,1280.138
2014-08-25,1287.774
2014-08-26,1303.909
2014-08-27,1307.48
2014-08-28,1304.41
2014-08-29,1306.103
2014-09-01,1303.463
2014-09-02,1299.563
2014-09-03,1304.572
2014-09-04,1297.545
2014-09-05,1308.238
2014-09-08,1307.306
2014-09-09,1303.963
2014-09-10,1296.664
2014-09-11,1297.937
2014-09-12,1299.326
2014-09-15,1295.378
2014-09-16,1280.827
2014-09-17,1287.072
2014-09-18,1279.448
2014-09-19,1272.185
2014-09-22,1259.656
2014-09-23,1251.609
2014-09-24,1241.296
2014-09-25,1227.205
2014-09-26,1223.02
2014-09-29,1220.178
2014-09-30,1223.037
2014-10-01,1204.274
2014-10-02,1190.464
2014-10-03,1185.834
2014-10-06,1196.366
2014-10-07,1180.951
2014-10-08,1159.752
2014-10-09,1148.851
2014-10-10,1116.952
2014-10-13,1118.418
2014-10-14,1126.202
2014-10-15,1105.116
2014-10-16,1096.961
2014-10-17,1126.913
2014-10-20,1124.99
2014-10-21,1152.503
2014-10-22,1160.261
2014-10-23,1167.76
2014-10-24,1161.539
2014-10-27,1149.873
2014-10-28,1161.514
2014-10-29,1169.289
2014-10-30,1161.729
2014-10-31,1172.155
2014-11-03,1170.584
2014-11-04,1165.503
2014-11-05,1167.717
2014-11-06,1176.369
2014-11-07,1173.753
2014-11-10,1180.915
2014-11-11,1181.313
2014-11-12,1180.353
2014-11-13,1178.639
2014-11-14,1184.042
2014-11-17,1180.959
2014-11-18,1200.83
2014-11-19,1204.004
2014-11-20,1206.87
2014-11-21,1210.854
2014-11-24,1221.208
2014-11-25,1233.394
2014-11-26,1235.645
2014-11-27,1232.51
2014-11-28,1233.596
2014-12-01,1238.607
2014-12-02,1220.795
2014-12-03,1215.037
2014-12-04,1228.057
2014-12-05,1226.719
2014-12-08,1214.651
2014-12-09,1200.02
2014-12-10,1200.643
2014-12-11,1188.946
2014-12-12,1180.32
2014-12-15,1155.835
2014-12-16,1173.321
2014-12-17,1168.724
2014-12-18,1178.508
2014-12-19,1180.294
2014-12-22,1183.347
2014-12-23,1188.014
2014-12-24,1186.224
2014-12-25,1186.224
2014-12-26,1184.375
2014-12-29,1189.31
2014-12-30,1181.958
2014-12-31,1186.874
2015-01-01,1186.874
2015-01-02,1185.592
2015-01-05,1160.598
2015-01-06,1148.473
2015-01-07,1142.258
2015-01-08,1160.716
2015-01-09,1164.419
2015-01-12,1182.18
2015-01-13,1186.726
2015-01-14,1179.428
2015-01-15,1168.894
2015-01-16,1160.037
2015-01-19,1184.271
2015-01-20,1177.718
2015-01-21,1182.16
2015-01-22,1180.862
2015-01-23,1176.504
2015-01-26,1195.833
2015-01-27,1198.102
2015-01-28,1194.194
2015-01-29,1194.133
2015-01-30,1189.001
2015-02-02,1197.14
2015-02-03,1228.704
2015-02-04,1224.197
2015-02-05,1239.27
2015-02-06,1229.78
2015-02-09,1219.868
2015-02-10,1227.382
2015-02-11,1220.136
2015-02-12,1244.525
2015-02-13,1256.21
2015-02-16,1260.036
2015-02-17,1259.331
2015-02-18,1267.66
2015-02-19,1268.529
2015-02-20,1272.692
2015-02-23,1268.653
2015-02-24,1269.993
2015-02-25,1269.043
2015-02-26,1265.901
2015-02-27,1271.318
2015-03-02,1268.129
2015-03-03,1258.284
2015-03-04,1246.073
2015-03-05,1254.82
2015-03-06,1245.148
2015-03-09,1241.459
2015-03-10,1217.803
2015-03-11,1222.38
2015-03-12,1228.301
2015-03-13,1222.577
2015-03-16,1235.465
2015-03-17,1224.177
2015-03-18,1229.795
2015-03-19,1235.193
2015-03-20,1262.685
2015-03-23,1277.219
2015-03-24,1287.736
2015-03-25,1286.491
2015-03-26,1258.92
2015-03-27,1253.864
2015-03-30,1262.342
2015-03-31,1245.378
2015-04-01,1249.372
2015-04-02,1267.686
2015-04-03,1267.686
2015-04-06,1285.275
2015-04-07,1271.356
2015-04-08,1267.19
2015-04-09,1264.321
2015-04-10,1264.906
2015-04-13,1256.299
2015-04-14,1265.978
2015-04-15,1266.213
2015-04-16,1273.334
2015-04-17,1252.599
2015-04-20,1262.263
2015-04-21,1276.006
2015-04-22,1267.849
2015-04-23,1272.678
2015-04-24,1283.489
2015-04-27,1296.891
2015-04-28,1296.71
2015-04-29,1296.443
2015-04-30,1302.775
2015-05-01,1304.752
2015-05-04,1310.6
2015-05-05,1293.643
2015-05-06,1307.081
2015-05-07,1289.198
2015-05-08,1308.537
2015-05-11,1304.959
2015-05-12,1304.248
