Date,FRANCE SMALL VALUE Small Cap
2005-11-10,543.601
2005-11-11,547.512
2005-11-14,549.596
2005-11-15,547.57
2005-11-16,545.238
2005-11-17,550.492
2005-11-18,550.118
2005-11-21,552.204
2005-11-22,547.518
2005-11-23,549.515
2005-11-24,550.656
2005-11-25,551.324
2005-11-28,552.606
2005-11-29,556.134
2005-11-30,558.384
2005-12-01,558.349
2005-12-02,563.5
2005-12-05,566.229
2005-12-06,568.912
2005-12-07,569.052
2005-12-08,575.646
2005-12-09,580.568
2005-12-12,587.479
2005-12-13,583.779
2005-12-14,586.538
2005-12-15,582.819
2005-12-16,587.869
2005-12-19,585.547
2005-12-20,579.572
2005-12-21,576.673
2005-12-22,577.693
2005-12-23,578.907
2005-12-26,578.907
2005-12-27,579.074
2005-12-28,579.982
2005-12-29,580.318
2005-12-30,577.417
2006-01-02,578.955
2006-01-03,593.813
2006-01-04,607.944
2006-01-05,609.778
2006-01-06,615.15
2006-01-09,612.695
2006-01-10,611.317
2006-01-11,618.327
2006-01-12,619.124
2006-01-13,618.518
2006-01-16,621.094
2006-01-17,613.996
2006-01-18,611.029
2006-01-19,616.185
2006-01-20,613.943
2006-01-23,622.756
2006-01-24,623.933
2006-01-25,626.542
2006-01-26,631.007
2006-01-27,628.042
2006-01-30,629.322
2006-01-31,633.901
2006-02-01,637.655
2006-02-02,640.214
2006-02-03,632.614
2006-02-06,637.633
2006-02-07,634.308
2006-02-08,630.64
2006-02-09,635.446
2006-02-10,633.589
2006-02-13,637.033
2006-02-14,634.715
2006-02-15,639.066
2006-02-16,640.062
2006-02-17,643.267
2006-02-20,644.386
2006-02-21,642.549
2006-02-22,645.59
2006-02-23,645.219
2006-02-24,644.825
2006-02-27,649.747
2006-02-28,647.188
2006-03-01,652.185
2006-03-02,655.196
2006-03-03,655.604
2006-03-06,659.549
2006-03-07,647.744
2006-03-08,645.968
2006-03-09,649.207
2006-03-10,652.829
2006-03-13,659.189
2006-03-14,664.357
2006-03-15,669.053
2006-03-16,682.839
2006-03-17,687.889
2006-03-20,691.141
2006-03-21,683.566
2006-03-22,687.85
2006-03-23,684.202
2006-03-24,685.062
2006-03-27,683.902
2006-03-28,687.065
2006-03-29,682.835
2006-03-30,694.118
2006-03-31,693.22
2006-04-03,699.076
2006-04-04,707.782
2006-04-05,707.267
2006-04-06,706.166
2006-04-07,698.56
2006-04-10,695.858
2006-04-11,692.275
2006-04-12,684.594
2006-04-13,687.193
2006-04-14,687.193
2006-04-17,698.108
2006-04-18,698.13
2006-04-19,710.292
2006-04-20,712.811
2006-04-21,719.93
2006-04-24,721.461
2006-04-25,729.312
2006-04-26,731.88
2006-04-27,729.083
2006-04-28,726.486
2006-05-01,727.755
2006-05-02,736.534
2006-05-03,731.592
2006-05-04,737.971
2006-05-05,745.406
2006-05-08,749.125
2006-05-09,752.719
2006-05-10,757.493
2006-05-11,760.262
2006-05-12,745.599
2006-05-15,730.661
2006-05-16,729.835
2006-05-17,708.847
2006-05-18,696.882
2006-05-19,690.111
2006-05-22,669.418
2006-05-23,685.387
2006-05-24,673.577
2006-05-25,684.065
2006-05-26,699.066
2006-05-29,701.517
2006-05-30,694.275
2006-05-31,696.955
2006-06-01,699.537
2006-06-02,711.667
2006-06-05,709.513
2006-06-06,682.42
2006-06-07,676.903
2006-06-08,653.16
2006-06-09,660.465
2006-06-12,649.374
2006-06-13,626.765
2006-06-14,632.565
2006-06-15,656.923
2006-06-16,656.655
2006-06-19,657.591
2006-06-20,655.576
2006-06-21,656.719
2006-06-22,659.862
2006-06-23,655.614
2006-06-26,658.473
2006-06-27,660.036
2006-06-28,654.482
2006-06-29,662.785
2006-06-30,680.743
2006-07-03,686.605
2006-07-04,687.012
2006-07-05,678.658
2006-07-06,683.403
2006-07-07,669.005
2006-07-10,665.717
2006-07-11,660.379
2006-07-12,659.689
2006-07-13,650.305
2006-07-14,641.126
2006-07-17,622.002
2006-07-18,616.986
2006-07-19,629.339
2006-07-20,639.537
2006-07-21,639.232
2006-07-24,640.752
2006-07-25,645.961
2006-07-26,646.984
2006-07-27,669.055
2006-07-28,670.673
2006-07-31,674.682
2006-08-01,668.025
2006-08-02,677.116
2006-08-03,670.131
2006-08-04,677.088
2006-08-07,673.886
2006-08-08,671.354
2006-08-09,673.716
2006-08-10,661.703
2006-08-11,665.499
2006-08-14,670.821
2006-08-15,678.922
2006-08-16,687.174
2006-08-17,690.936
2006-08-18,691.232
2006-08-21,693.91
2006-08-22,687.344
2006-08-23,684.818
2006-08-24,687.606
2006-08-25,684.736
2006-08-28,689.675
2006-08-29,692.631
2006-08-30,697.837
2006-08-31,696.865
2006-09-01,701.072
2006-09-04,707.098
2006-09-05,697.771
2006-09-06,695.488
2006-09-07,684.609
2006-09-08,683.402
2006-09-11,681.55
2006-09-12,686.378
2006-09-13,688.861
2006-09-14,697.402
2006-09-15,690.386
2006-09-18,691.872
2006-09-19,693.968
2006-09-20,698.559
2006-09-21,701.094
2006-09-22,699.884
2006-09-25,694.274
2006-09-26,696.852
2006-09-27,708.094
2006-09-28,711.464
2006-09-29,712.033
2006-10-02,713.918
2006-10-03,711.806
2006-10-04,714.471
2006-10-05,719.273
2006-10-06,713.87
2006-10-09,715.132
2006-10-10,718.905
2006-10-11,720.755
2006-10-12,722.487
2006-10-13,720.655
2006-10-16,726.277
2006-10-17,722.691
2006-10-18,725.997
2006-10-19,727.735
2006-10-20,730.296
2006-10-23,730.362
2006-10-24,727.848
2006-10-25,734.402
2006-10-26,746.306
2006-10-27,746.751
2006-10-30,744.203
2006-10-31,746.093
2006-11-01,752.829
2006-11-02,749.017
2006-11-03,748.251
2006-11-06,753.732
2006-11-07,765.725
2006-11-08,767.921
2006-11-09,774.419
2006-11-10,781.61
2006-11-13,782.07
2006-11-14,783.928
2006-11-15,789.086
2006-11-16,789.616
2006-11-17,785.259
2006-11-20,785.207
2006-11-21,792.126
2006-11-22,798.809
2006-11-23,796.841
2006-11-24,802.911
2006-11-27,792.125
2006-11-28,790.704
2006-11-29,803.516
2006-11-30,809.103
2006-12-01,808.271
2006-12-04,810.014
2006-12-05,812.183
2006-12-06,814.271
2006-12-07,814.554
2006-12-08,815.809
2006-12-11,816.342
2006-12-12,818.834
2006-12-13,824.115
2006-12-14,820.613
2006-12-15,818.305
2006-12-18,818.948
2006-12-19,820.735
2006-12-20,826.082
2006-12-21,828.066
2006-12-22,825.249
2006-12-25,825.249
2006-12-26,823.963
2006-12-27,828.411
2006-12-28,831.569
2006-12-29,839.117
2007-01-01,839.117
2007-01-02,851.577
2007-01-03,848.147
2007-01-04,834.332
2007-01-05,826.14
2007-01-08,830.112
2007-01-09,829.56
2007-01-10,822.52
2007-01-11,825.083
2007-01-12,830.527
2007-01-15,836.857
2007-01-16,833.125
2007-01-17,836.643
2007-01-18,835.102
2007-01-19,833.433
2007-01-22,839.05
2007-01-23,842.14
2007-01-24,846.0
2007-01-25,841.915
2007-01-26,836.115
2007-01-29,844.754
2007-01-30,842.475
2007-01-31,853.358
2007-02-01,863.531
2007-02-02,866.085
2007-02-05,864.513
2007-02-06,870.948
2007-02-07,879.087
2007-02-08,874.418
2007-02-09,878.693
2007-02-12,870.763
2007-02-13,878.751
2007-02-14,899.887
2007-02-15,899.155
2007-02-16,892.726
2007-02-19,900.608
2007-02-20,897.925
2007-02-21,894.743
2007-02-22,892.368
2007-02-23,893.656
2007-02-26,892.421
2007-02-27,869.67
2007-02-28,860.391
2007-03-01,845.853
2007-03-02,848.434
2007-03-05,826.686
2007-03-06,837.88
2007-03-07,843.133
2007-03-08,850.292
2007-03-09,847.692
2007-03-12,851.548
2007-03-13,845.073
2007-03-14,828.789
2007-03-15,841.632
2007-03-16,854.809
2007-03-19,869.021
2007-03-20,872.248
2007-03-21,878.555
2007-03-22,889.294
2007-03-23,886.662
2007-03-26,889.353
2007-03-27,887.827
2007-03-28,887.558
2007-03-29,890.815
2007-03-30,891.352
2007-04-02,897.008
2007-04-03,902.631
2007-04-04,903.761
2007-04-05,909.915
2007-04-06,909.915
2007-04-09,905.175
2007-04-10,916.512
2007-04-11,913.926
2007-04-12,909.613
2007-04-13,919.634
2007-04-16,928.946
2007-04-17,932.236
2007-04-18,932.788
2007-04-19,929.705
2007-04-20,931.843
2007-04-23,931.206
2007-04-24,928.646
2007-04-25,939.937
2007-04-26,936.504
2007-04-27,940.004
2007-04-30,939.947
2007-05-01,936.435
2007-05-02,941.704
2007-05-03,943.611
2007-05-04,954.647
2007-05-07,956.667
2007-05-08,946.383
2007-05-09,950.379
2007-05-10,950.207
2007-05-11,949.846
2007-05-14,949.504
2007-05-15,955.175
2007-05-16,951.611
2007-05-17,949.587
2007-05-18,956.787
2007-05-21,959.925
2007-05-22,961.248
2007-05-23,963.365
2007-05-24,953.893
2007-05-25,958.114
2007-05-28,962.648
2007-05-29,979.66
2007-05-30,993.708
2007-05-31,1000.0
2007-06-01,1002.034
2007-06-04,1008.43
2007-06-05,1006.54
2007-06-06,984.265
2007-06-07,962.11
2007-06-08,954.503
2007-06-11,965.833
2007-06-12,959.855
2007-06-13,959.965
2007-06-14,972.939
2007-06-15,993.363
2007-06-18,994.702
2007-06-19,997.828
2007-06-20,996.92
2007-06-21,985.327
2007-06-22,980.689
2007-06-25,975.237
2007-06-26,971.548
2007-06-27,971.035
2007-06-28,985.393
2007-06-29,997.637
2007-07-02,1007.935
2007-07-03,1007.98
2007-07-04,1012.541
2007-07-05,1004.705
2007-07-06,1016.415
2007-07-09,1020.313
2007-07-10,1028.056
2007-07-11,1026.633
2007-07-12,1035.401
2007-07-13,1036.243
2007-07-16,1034.124
2007-07-17,1032.433
2007-07-18,1024.09
2007-07-19,1037.82
2007-07-20,1031.103
2007-07-23,1036.542
2007-07-24,1028.507
2007-07-25,1006.958
2007-07-26,981.981
2007-07-27,969.422
2007-07-30,972.811
2007-07-31,993.022
2007-08-01,980.249
2007-08-02,978.777
2007-08-03,977.895
2007-08-06,958.913
2007-08-07,962.231
2007-08-08,987.606
2007-08-09,959.993
2007-08-10,937.254
2007-08-13,944.931
2007-08-14,939.199
2007-08-15,920.833
2007-08-16,878.046
2007-08-17,888.772
2007-08-20,899.516
2007-08-21,899.631
2007-08-22,920.208
2007-08-23,928.15
2007-08-24,938.122
2007-08-27,943.233
2007-08-28,928.996
2007-08-29,938.597
2007-08-30,947.933
2007-08-31,957.752
2007-09-03,959.968
2007-09-04,964.29
2007-09-05,952.51
2007-09-06,957.993
2007-09-07,942.217
2007-09-10,937.287
2007-09-11,957.042
2007-09-12,963.618
2007-09-13,969.308
2007-09-14,963.535
2007-09-17,941.718
2007-09-18,957.314
2007-09-19,983.637
2007-09-20,982.701
2007-09-21,998.342
2007-09-24,992.711
2007-09-25,983.896
2007-09-26,979.145
2007-09-27,996.219
2007-09-28,1000.427
2007-10-01,1008.869
2007-10-02,1006.291
2007-10-03,998.978
2007-10-04,1001.038
2007-10-05,1012.622
2007-10-08,1015.524
2007-10-09,1015.42
2007-10-10,1017.52
2007-10-11,1031.295
2007-10-12,1027.802
2007-10-15,1031.123
2007-10-16,1017.922
2007-10-17,1029.914
2007-10-18,1024.272
2007-10-19,1017.292
2007-10-22,986.69
2007-10-23,1008.016
2007-10-24,998.535
2007-10-25,1013.988
2007-10-26,1023.229
2007-10-29,1031.408
2007-10-30,1019.913
2007-10-31,1040.426
2007-11-01,1019.336
2007-11-02,1024.376
2007-11-05,1010.572
2007-11-06,1030.728
2007-11-07,1036.83
2007-11-08,1021.345
2007-11-09,997.59
2007-11-12,977.862
2007-11-13,968.884
2007-11-14,994.302
2007-11-15,965.45
2007-11-16,945.855
2007-11-19,917.793
2007-11-20,940.071
2007-11-21,917.192
2007-11-22,912.931
2007-11-23,926.683
2007-11-26,928.627
2007-11-27,927.245
2007-11-28,933.866
2007-11-29,944.63
2007-11-30,953.676
2007-12-03,945.881
2007-12-04,937.628
2007-12-05,942.509
2007-12-06,936.288
2007-12-07,946.454
2007-12-10,959.826
2007-12-11,957.944
2007-12-12,955.599
2007-12-13,932.661
2007-12-14,920.023
2007-12-17,892.443
2007-12-18,887.097
2007-12-19,877.387
2007-12-20,874.553
2007-12-21,882.976
2007-12-24,890.642
2007-12-25,890.642
2007-12-26,896.763
2007-12-27,904.496
2007-12-28,915.128
2007-12-31,914.23
2008-01-01,914.23
2008-01-02,918.926
2008-01-03,907.401
2008-01-04,890.16
2008-01-07,860.402
2008-01-08,856.867
2008-01-09,822.703
2008-01-10,815.569
2008-01-11,815.407
2008-01-14,827.723
2008-01-15,804.994
2008-01-16,780.897
2008-01-17,774.497
2008-01-18,755.105
2008-01-21,705.69
2008-01-22,729.542
2008-01-23,710.87
2008-01-24,751.281
2008-01-25,768.969
2008-01-28,767.141
2008-01-29,792.99
2008-01-30,790.128
2008-01-31,791.216
2008-02-01,804.581
2008-02-04,814.476
2008-02-05,777.032
2008-02-06,776.735
2008-02-07,753.307
2008-02-08,754.647
2008-02-11,746.093
2008-02-12,776.355
2008-02-13,785.053
2008-02-14,790.054
2008-02-15,782.419
2008-02-18,794.133
2008-02-19,808.469
2008-02-20,801.498
2008-02-21,816.994
2008-02-22,811.769
2008-02-25,828.391
2008-02-26,843.186
2008-02-27,853.846
2008-02-28,841.89
2008-02-29,829.366
2008-03-03,818.766
2008-03-04,813.223
2008-03-05,837.463
2008-03-06,834.713
2008-03-07,818.311
2008-03-10,806.003
2008-03-11,813.881
2008-03-12,832.503
2008-03-13,823.772
2008-03-14,826.323
2008-03-17,807.588
2008-03-18,819.858
2008-03-19,802.727
2008-03-20,787.819
2008-03-21,787.819
2008-03-24,786.695
2008-03-25,824.905
2008-03-26,837.016
2008-03-27,853.199
2008-03-28,847.6
2008-03-31,862.185
2008-04-01,869.995
2008-04-02,875.722
2008-04-03,872.268
2008-04-04,877.89
2008-04-07,884.414
2008-04-08,874.661
2008-04-09,875.015
2008-04-10,866.57
2008-04-11,865.391
2008-04-14,857.295
2008-04-15,857.908
2008-04-16,877.471
2008-04-17,878.611
2008-04-18,880.013
2008-04-21,885.554
2008-04-22,888.822
2008-04-23,882.851
2008-04-24,872.455
2008-04-25,882.753
2008-04-28,890.776
2008-04-29,884.715
2008-04-30,884.885
2008-05-01,878.149
2008-05-02,884.646
2008-05-05,894.549
2008-05-06,891.885
2008-05-07,891.074
2008-05-08,893.223
2008-05-09,889.223
2008-05-12,898.147
2008-05-13,902.273
2008-05-14,903.282
2008-05-15,905.125
2008-05-16,916.383
2008-05-19,920.398
2008-05-20,912.766
2008-05-21,913.42
2008-05-22,902.758
2008-05-23,897.636
2008-05-26,894.907
2008-05-27,884.874
2008-05-28,889.654
2008-05-29,887.37
2008-05-30,888.799
2008-06-02,885.069
2008-06-03,888.44
2008-06-04,888.974
2008-06-05,903.685
2008-06-06,905.154
2008-06-09,891.703
2008-06-10,865.116
2008-06-11,857.19
2008-06-12,851.826
2008-06-13,852.569
2008-06-16,861.693
2008-06-17,871.857
2008-06-18,851.116
2008-06-19,835.345
2008-06-20,832.827
2008-06-23,814.61
2008-06-24,804.935
2008-06-25,817.91
2008-06-26,807.934
2008-06-27,797.124
2008-06-30,793.622
2008-07-01,780.287
2008-07-02,777.182
2008-07-03,768.902
2008-07-04,755.819
2008-07-07,757.889
2008-07-08,744.453
2008-07-09,759.84
2008-07-10,748.002
2008-07-11,729.76
2008-07-14,729.165
2008-07-15,717.99
2008-07-16,722.673
2008-07-17,752.31
2008-07-18,764.792
2008-07-21,779.925
2008-07-22,769.746
2008-07-23,779.84
2008-07-24,765.768
2008-07-25,765.342
2008-07-28,761.184
2008-07-29,745.093
2008-07-30,763.376
2008-07-31,763.928
2008-08-01,758.194
2008-08-04,756.538
2008-08-05,773.422
2008-08-06,787.842
2008-08-07,781.078
2008-08-08,772.852
2008-08-11,779.46
2008-08-12,779.517
2008-08-13,760.209
2008-08-14,764.658
2008-08-15,763.35
2008-08-18,759.61
2008-08-19,738.85
2008-08-20,736.195
2008-08-21,742.901
2008-08-22,755.793
2008-08-25,753.401
2008-08-26,750.744
2008-08-27,752.292
2008-08-28,762.468
2008-08-29,769.628
2008-09-01,764.012
2008-09-02,774.21
2008-09-03,764.646
2008-09-04,742.274
2008-09-05,720.698
2008-09-08,733.543
2008-09-09,724.983
2008-09-10,712.254
2008-09-11,693.77
2008-09-12,712.528
2008-09-15,698.74
2008-09-16,685.342
2008-09-17,674.106
2008-09-18,659.444
2008-09-19,686.612
2008-09-22,699.105
2008-09-23,689.917
2008-09-24,683.872
2008-09-25,686.03
2008-09-26,668.338
2008-09-29,629.579
2008-09-30,615.297
2008-10-01,609.537
2008-10-02,592.843
2008-10-03,588.737
2008-10-06,538.739
2008-10-07,528.571
2008-10-08,503.346
2008-10-09,501.821
2008-10-10,470.715
2008-10-13,512.142
2008-10-14,533.961
2008-10-15,505.217
2008-10-16,472.31
2008-10-17,478.263
2008-10-20,472.926
2008-10-21,474.215
2008-10-22,450.76
2008-10-23,439.209
2008-10-24,412.589
2008-10-27,380.843
2008-10-28,386.692
2008-10-29,416.381
2008-10-30,428.736
2008-10-31,433.263
2008-11-03,446.425
2008-11-04,473.274
2008-11-05,468.894
2008-11-06,439.126
2008-11-07,439.806
2008-11-10,447.689
2008-11-11,427.659
2008-11-12,412.97
2008-11-13,414.282
2008-11-14,415.66
2008-11-17,407.62
2008-11-18,403.35
2008-11-19,387.543
2008-11-20,369.52
2008-11-21,364.555
2008-11-24,390.488
2008-11-25,395.869
2008-11-26,394.712
2008-11-27,407.621
2008-11-28,401.535
2008-12-01,383.265
2008-12-02,390.169
2008-12-03,388.844
2008-12-04,391.371
2008-12-05,377.075
2008-12-08,394.938
2008-12-09,398.079
2008-12-10,405.791
2008-12-11,413.662
2008-12-12,406.227
2008-12-15,415.381
2008-12-16,419.65
2008-12-17,430.92
2008-12-18,435.892
2008-12-19,413.702
2008-12-22,407.85
2008-12-23,406.132
2008-12-24,409.67
2008-12-25,409.67
2008-12-26,411.647
2008-12-29,420.799
2008-12-30,424.094
2008-12-31,419.294
2009-01-01,419.294
2009-01-02,438.235
2009-01-05,439.642
2009-01-06,440.981
2009-01-07,448.736
2009-01-08,445.39
2009-01-09,440.403
2009-01-12,434.621
2009-01-13,419.785
2009-01-14,401.457
2009-01-15,395.948
2009-01-16,401.369
2009-01-19,394.592
2009-01-20,376.854
2009-01-21,377.556
2009-01-22,376.304
2009-01-23,364.061
2009-01-26,382.357
2009-01-27,387.09
2009-01-28,401.133
2009-01-29,389.283
2009-01-30,381.626
2009-02-02,372.01
2009-02-03,381.28
2009-02-04,388.04
2009-02-05,388.114
2009-02-06,399.765
2009-02-09,412.702
2009-02-10,402.364
2009-02-11,395.795
2009-02-12,378.757
2009-02-13,385.914
2009-02-16,380.755
2009-02-17,362.785
2009-02-18,358.412
2009-02-19,367.615
2009-02-20,351.701
2009-02-23,347.42
2009-02-24,343.921
2009-02-25,347.382
2009-02-26,350.962
2009-02-27,347.6
2009-03-02,331.0
2009-03-03,327.851
2009-03-04,340.5
2009-03-05,331.553
2009-03-06,330.2
2009-03-09,325.154
2009-03-10,341.584
2009-03-11,345.145
2009-03-12,349.402
2009-03-13,349.767
2009-03-16,359.059
2009-03-17,359.381
2009-03-18,364.277
2009-03-19,382.344
2009-03-20,382.43
2009-03-23,387.799
2009-03-24,387.428
2009-03-25,390.462
2009-03-26,394.947
2009-03-27,384.489
2009-03-30,370.014
2009-03-31,382.349
2009-04-01,389.78
2009-04-02,416.933
2009-04-03,423.52
2009-04-06,427.249
2009-04-07,417.29
2009-04-08,419.225
2009-04-09,432.056
2009-04-10,432.056
2009-04-13,435.72
2009-04-14,441.226
2009-04-15,444.845
2009-04-16,449.208
2009-04-17,452.645
2009-04-20,433.169
2009-04-21,432.448
2009-04-22,441.199
2009-04-23,444.614
2009-04-24,459.957
2009-04-27,457.566
2009-04-28,448.388
2009-04-29,459.616
2009-04-30,466.539
2009-05-01,466.609
2009-05-04,482.137
2009-05-05,488.563
2009-05-06,488.027
2009-05-07,493.767
2009-05-08,501.153
2009-05-11,491.765
2009-05-12,495.584
2009-05-13,480.559
2009-05-14,483.844
2009-05-15,494.7
2009-05-18,493.295
2009-05-19,508.011
2009-05-20,520.832
2009-05-21,510.704
2009-05-22,518.063
2009-05-25,517.515
2009-05-26,517.278
2009-05-27,520.933
2009-05-28,518.447
2009-05-29,524.843
2009-06-01,534.875
2009-06-02,543.938
2009-06-03,539.859
2009-06-04,540.278
2009-06-05,537.256
2009-06-08,524.955
2009-06-09,527.139
2009-06-10,533.84
2009-06-11,536.416
2009-06-12,531.333
2009-06-15,513.638
2009-06-16,511.969
2009-06-17,498.669
2009-06-18,500.059
2009-06-19,505.489
2009-06-22,486.427
2009-06-23,488.462
2009-06-24,503.603
2009-06-25,501.05
2009-06-26,509.636
2009-06-29,514.401
2009-06-30,510.816
2009-07-01,524.681
2009-07-02,516.304
2009-07-03,510.8
2009-07-06,500.544
2009-07-07,503.725
2009-07-08,489.225
2009-07-09,495.424
2009-07-10,489.626
2009-07-13,497.523
2009-07-14,503.535
2009-07-15,520.07
2009-07-16,523.382
2009-07-17,526.339
2009-07-20,535.803
2009-07-21,540.846
2009-07-22,540.679
2009-07-23,548.217
2009-07-24,545.29
2009-07-27,551.296
2009-07-28,545.988
2009-07-29,545.471
2009-07-30,558.418
2009-07-31,573.125
2009-08-03,591.058
2009-08-04,596.03
2009-08-05,599.867
2009-08-06,607.506
2009-08-07,601.911
2009-08-10,606.642
2009-08-11,596.626
2009-08-12,604.334
2009-08-13,615.3
2009-08-14,614.254
2009-08-17,587.935
2009-08-18,594.724
2009-08-19,599.334
2009-08-20,609.668
2009-08-21,621.445
2009-08-24,635.694
2009-08-25,644.538
2009-08-26,637.312
2009-08-27,630.597
2009-08-28,645.962
2009-08-31,636.288
2009-09-01,626.468
2009-09-02,615.422
2009-09-03,625.254
2009-09-04,635.649
2009-09-07,652.466
2009-09-08,668.182
2009-09-09,679.839
2009-09-10,687.181
2009-09-11,691.546
2009-09-14,688.745
2009-09-15,698.121
2009-09-16,711.731
2009-09-17,715.865
2009-09-18,716.347
2009-09-21,709.013
2009-09-22,720.046
2009-09-23,720.388
2009-09-24,706.572
2009-09-25,705.363
2009-09-28,714.472
2009-09-29,714.355
2009-09-30,724.443
2009-10-01,711.335
2009-10-02,696.213
2009-10-05,704.887
2009-10-06,729.921
2009-10-07,733.188
2009-10-08,751.532
2009-10-09,750.732
2009-10-12,759.942
2009-10-13,754.305
2009-10-14,771.519
2009-10-15,776.052
2009-10-16,766.115
2009-10-19,775.352
2009-10-20,771.146
2009-10-21,765.036
2009-10-22,752.585
2009-10-23,752.833
2009-10-26,729.575
2009-10-27,714.089
2009-10-28,687.874
2009-10-29,715.636
2009-10-30,695.576
2009-11-02,703.575
2009-11-03,687.424
2009-11-04,715.002
2009-11-05,721.045
2009-11-06,721.277
2009-11-09,737.579
2009-11-10,723.442
2009-11-11,725.968
2009-11-12,722.196
2009-11-13,717.96
2009-11-16,735.203
2009-11-17,722.035
2009-11-18,727.23
2009-11-19,709.531
2009-11-20,704.045
2009-11-23,717.448
2009-11-24,711.492
2009-11-25,713.851
2009-11-26,688.492
2009-11-27,695.994
2009-11-30,686.83
2009-12-01,702.283
2009-12-02,706.693
2009-12-03,709.179
2009-12-04,702.274
2009-12-07,698.485
2009-12-08,687.821
2009-12-09,682.463
2009-12-10,682.562
2009-12-11,681.78
2009-12-14,688.812
2009-12-15,685.148
2009-12-16,695.833
2009-12-17,683.734
2009-12-18,676.052
2009-12-21,682.989
2009-12-22,680.394
2009-12-23,686.743
2009-12-24,686.674
2009-12-25,686.674
2009-12-28,690.668
2009-12-29,696.588
2009-12-30,692.538
2009-12-31,694.346
2010-01-01,694.346
2010-01-04,714.138
2010-01-05,716.973
2010-01-06,724.954
2010-01-07,725.266
2010-01-08,730.82
2010-01-11,745.978
2010-01-12,733.041
2010-01-13,731.298
2010-01-14,738.315
2010-01-15,732.545
2010-01-18,737.699
2010-01-19,734.615
2010-01-20,721.56
2010-01-21,713.027
2010-01-22,710.235
2010-01-25,712.429
2010-01-26,706.258
2010-01-27,701.945
2010-01-28,700.336
2010-01-29,700.15
2010-02-01,704.778
2010-02-02,716.613
2010-02-03,713.832
2010-02-04,692.328
2010-02-05,669.064
2010-02-08,663.962
2010-02-09,667.118
2010-02-10,667.428
2010-02-11,664.972
2010-02-12,660.563
2010-02-15,653.02
2010-02-16,662.148
2010-02-17,672.726
2010-02-18,675.264
2010-02-19,668.049
2010-02-22,673.485
2010-02-23,670.32
2010-02-24,670.832
2010-02-25,660.495
2010-02-26,672.215
2010-03-01,673.682
2010-03-02,685.327
2010-03-03,696.059
2010-03-04,695.131
2010-03-05,702.78
2010-03-08,705.883
2010-03-09,702.139
2010-03-10,711.179
2010-03-11,710.247
2010-03-12,716.011
2010-03-15,710.05
2010-03-16,724.519
2010-03-17,731.507
2010-03-18,725.874
2010-03-19,721.462
2010-03-22,721.699
2010-03-23,729.987
2010-03-24,726.774
2010-03-25,730.975
2010-03-26,737.745
2010-03-29,745.983
2010-03-30,738.785
2010-03-31,741.654
2010-04-01,757.762
2010-04-02,757.762
2010-04-05,756.027
2010-04-06,759.013
2010-04-07,754.491
2010-04-08,750.759
2010-04-09,765.033
2010-04-12,776.236
2010-04-13,771.157
2010-04-14,783.544
2010-04-15,786.959
2010-04-16,776.099
2010-04-19,765.008
2010-04-20,776.633
2010-04-21,774.674
2010-04-22,759.656
2010-04-23,770.621
2010-04-26,779.047
2010-04-27,765.57
2010-04-28,741.042
2010-04-29,758.163
2010-04-30,760.019
2010-05-03,756.251
2010-05-04,724.279
2010-05-05,700.192
2010-05-06,691.938
2010-05-07,661.503
2010-05-10,714.277
2010-05-11,700.369
2010-05-12,716.506
2010-05-13,709.083
2010-05-14,682.925
2010-05-17,666.614
2010-05-18,680.473
2010-05-19,659.42
2010-05-20,648.039
2010-05-21,657.055
2010-05-24,644.659
2010-05-25,616.08
2010-05-26,628.442
2010-05-27,651.673
2010-05-28,656.659
2010-05-31,657.205
2010-06-01,655.18
2010-06-02,646.751
2010-06-03,661.715
2010-06-04,641.906
2010-06-07,628.673
2010-06-08,623.983
2010-06-09,640.721
2010-06-10,656.583
2010-06-11,657.663
2010-06-14,678.872
2010-06-15,685.23
2010-06-16,683.896
2010-06-17,690.094
2010-06-18,695.599
2010-06-21,697.536
2010-06-22,686.899
2010-06-23,679.762
2010-06-24,669.125
2010-06-25,663.722
2010-06-28,674.291
2010-06-29,647.5
2010-06-30,651.841
2010-07-01,648.079
2010-07-02,656.205
2010-07-05,654.242
2010-07-06,675.518
2010-07-07,678.485
2010-07-08,688.513
2010-07-09,687.218
2010-07-12,693.248
2010-07-13,710.068
2010-07-14,712.904
2010-07-15,716.968
2010-07-16,709.317
2010-07-19,706.601
2010-07-20,697.438
2010-07-21,702.832
2010-07-22,720.14
2010-07-23,717.297
2010-07-26,728.339
2010-07-27,731.418
2010-07-28,727.507
2010-07-29,730.38
2010-07-30,722.754
2010-08-02,745.052
2010-08-03,748.987
2010-08-04,742.508
2010-08-05,745.581
2010-08-06,748.858
2010-08-09,752.469
2010-08-10,735.584
2010-08-11,706.844
2010-08-12,698.283
2010-08-13,694.635
2010-08-16,700.913
2010-08-17,716.323
2010-08-18,715.154
2010-08-19,709.852
2010-08-20,689.218
2010-08-23,690.99
2010-08-24,679.974
2010-08-25,672.662
2010-08-26,683.088
2010-08-27,688.154
2010-08-30,694.648
2010-08-31,694.759
2010-09-01,708.624
2010-09-02,712.007
2010-09-03,715.968
2010-09-06,720.288
2010-09-07,708.09
2010-09-08,714.478
2010-09-09,721.608
2010-09-10,724.739
2010-09-13,737.026
2010-09-14,745.221
2010-09-15,746.06
2010-09-16,750.852
