Date,WORLD ex USA SMID CAP SMID (Small+Mid Cap)
2005-11-08,635.562
2005-11-09,634.295
2005-11-10,633.36
2005-11-11,636.712
2005-11-14,633.891
2005-11-15,630.577
2005-11-16,629.716
2005-11-17,638.097
2005-11-18,640.405
2005-11-21,644.085
2005-11-22,643.915
2005-11-23,649.763
2005-11-24,648.627
2005-11-25,647.476
2005-11-28,650.522
2005-11-29,650.76
2005-11-30,651.276
2005-12-01,655.589
2005-12-02,661.473
2005-12-05,665.705
2005-12-06,667.016
2005-12-07,666.71
2005-12-08,666.88
2005-12-09,670.99
2005-12-12,679.81
2005-12-13,680.249
2005-12-14,685.06
2005-12-15,680.961
2005-12-16,685.634
2005-12-19,685.188
2005-12-20,684.078
2005-12-21,685.997
2005-12-22,689.578
2005-12-23,691.153
2005-12-26,692.779
2005-12-27,690.847
2005-12-28,695.009
2005-12-29,696.181
2005-12-30,691.804
2006-01-02,693.051
2006-01-03,705.977
2006-01-04,719.279
2006-01-05,720.175
2006-01-06,727.803
2006-01-09,727.178
2006-01-10,723.387
2006-01-11,729.084
2006-01-12,731.244
2006-01-13,731.392
2006-01-16,733.625
2006-01-17,720.831
2006-01-18,708.293
2006-01-19,720.911
2006-01-20,719.616
2006-01-23,719.342
2006-01-24,723.71
2006-01-25,729.559
2006-01-26,734.362
2006-01-27,739.27
2006-01-30,738.215
2006-01-31,742.006
2006-02-01,743.311
2006-02-02,741.856
2006-02-03,736.273
2006-02-06,740.004
2006-02-07,737.819
2006-02-08,730.251
2006-02-09,735.812
2006-02-10,731.01
2006-02-13,722.005
2006-02-14,722.801
2006-02-15,724.145
2006-02-16,723.716
2006-02-17,722.56
2006-02-20,721.039
2006-02-21,726.157
2006-02-22,727.719
2006-02-23,736.742
2006-02-24,737.732
2006-02-27,740.977
2006-02-28,739.513
2006-03-01,739.853
2006-03-02,739.168
2006-03-03,736.46
2006-03-06,738.539
2006-03-07,726.551
2006-03-08,720.0
2006-03-09,729.317
2006-03-10,729.506
2006-03-13,739.317
2006-03-14,747.13
2006-03-15,750.995
2006-03-16,755.097
2006-03-17,759.888
2006-03-20,763.479
2006-03-21,759.042
2006-03-22,762.675
2006-03-23,757.68
2006-03-24,762.11
2006-03-27,764.401
2006-03-28,764.58
2006-03-29,763.172
2006-03-30,775.12
2006-03-31,770.936
2006-04-03,778.633
2006-04-04,784.378
2006-04-05,785.454
2006-04-06,790.944
2006-04-07,785.112
2006-04-10,784.261
2006-04-11,778.456
2006-04-12,773.221
2006-04-13,774.706
2006-04-14,774.531
2006-04-17,780.54
2006-04-18,785.517
2006-04-19,794.801
2006-04-20,792.992
2006-04-21,799.738
2006-04-24,797.622
2006-04-25,801.429
2006-04-26,806.344
2006-04-27,808.37
2006-04-28,807.69
2006-05-01,813.231
2006-05-02,820.343
2006-05-03,818.045
2006-05-04,824.674
2006-05-05,835.675
2006-05-08,841.591
2006-05-09,844.588
2006-05-10,843.427
2006-05-11,841.3
2006-05-12,828.782
2006-05-15,809.841
2006-05-16,802.942
2006-05-17,790.443
2006-05-18,778.809
2006-05-19,772.948
2006-05-22,754.213
2006-05-23,768.082
2006-05-24,757.194
2006-05-25,764.021
2006-05-26,776.493
2006-05-29,780.55
2006-05-30,775.212
2006-05-31,773.112
2006-06-01,771.911
2006-06-02,785.025
2006-06-05,780.255
2006-06-06,754.904
2006-06-07,746.774
2006-06-08,719.589
2006-06-09,732.054
2006-06-12,727.202
2006-06-13,702.711
2006-06-14,708.097
2006-06-15,727.575
2006-06-16,732.694
2006-06-19,728.912
2006-06-20,727.822
2006-06-21,730.539
2006-06-22,735.072
2006-06-23,732.56
2006-06-26,734.581
2006-06-27,735.131
2006-06-28,728.76
2006-06-29,739.234
2006-06-30,763.937
2006-07-03,768.109
2006-07-04,772.323
2006-07-05,759.371
2006-07-06,762.598
2006-07-07,765.103
2006-07-10,762.893
2006-07-11,758.136
2006-07-12,752.69
2006-07-13,743.707
2006-07-14,730.814
2006-07-17,719.258
2006-07-18,708.982
2006-07-19,721.665
2006-07-20,733.355
2006-07-21,727.981
2006-07-24,730.512
2006-07-25,736.098
2006-07-26,736.219
2006-07-27,750.176
2006-07-28,756.536
2006-07-31,760.571
2006-08-01,757.624
2006-08-02,766.546
2006-08-03,761.313
2006-08-04,769.892
2006-08-07,760.221
2006-08-08,762.367
2006-08-09,766.32
2006-08-10,758.716
2006-08-11,759.415
2006-08-14,762.397
2006-08-15,768.211
2006-08-16,778.408
2006-08-17,780.94
2006-08-18,779.309
2006-08-21,781.815
2006-08-22,780.7
2006-08-23,779.838
2006-08-24,777.191
2006-08-25,774.288
2006-08-28,774.438
2006-08-29,777.319
2006-08-30,782.99
2006-08-31,785.608
2006-09-01,790.165
2006-09-04,799.975
2006-09-05,797.271
2006-09-06,790.3
2006-09-07,779.14
2006-09-08,778.282
2006-09-11,768.134
2006-09-12,770.593
2006-09-13,772.485
2006-09-14,778.564
2006-09-15,775.411
2006-09-18,777.179
2006-09-19,777.285
2006-09-20,776.618
2006-09-21,781.803
2006-09-22,778.577
2006-09-25,775.013
2006-09-26,777.698
2006-09-27,787.536
2006-09-28,789.311
2006-09-29,789.668
2006-10-02,794.685
2006-10-03,789.272
2006-10-04,786.096
2006-10-05,795.831
2006-10-06,789.33
2006-10-09,789.946
2006-10-10,789.694
2006-10-11,786.708
2006-10-12,790.695
2006-10-13,794.279
2006-10-16,801.519
2006-10-17,796.795
2006-10-18,801.008
2006-10-19,807.645
2006-10-20,810.698
2006-10-23,809.817
2006-10-24,810.724
2006-10-25,815.353
2006-10-26,821.075
2006-10-27,821.753
2006-10-30,816.576
2006-10-31,822.3
2006-11-01,823.239
2006-11-02,820.811
2006-11-03,818.966
2006-11-06,823.643
2006-11-07,831.265
2006-11-08,825.229
2006-11-09,825.329
2006-11-10,829.724
2006-11-13,825.135
2006-11-14,828.668
2006-11-15,830.117
2006-11-16,830.338
2006-11-17,826.879
2006-11-20,820.107
2006-11-21,824.9
2006-11-22,837.691
2006-11-23,838.889
2006-11-24,841.784
2006-11-27,837.455
2006-11-28,835.299
2006-11-29,848.209
2006-11-30,856.034
2006-12-01,860.004
2006-12-04,862.965
2006-12-05,864.978
2006-12-06,868.598
2006-12-07,871.188
2006-12-08,870.923
2006-12-11,869.101
2006-12-12,870.496
2006-12-13,874.134
2006-12-14,876.552
2006-12-15,875.752
2006-12-18,874.549
2006-12-19,872.78
2006-12-20,879.467
2006-12-21,878.063
2006-12-22,876.031
2006-12-25,874.755
2006-12-26,875.042
2006-12-27,881.005
2006-12-28,883.13
2006-12-29,884.669
2007-01-01,884.669
2007-01-02,895.442
2007-01-03,888.437
2007-01-04,880.216
2007-01-05,871.549
2007-01-08,873.254
2007-01-09,875.628
2007-01-10,866.508
2007-01-11,870.808
2007-01-12,880.252
2007-01-15,888.715
2007-01-16,886.034
2007-01-17,888.755
2007-01-18,889.371
2007-01-19,892.493
2007-01-22,894.886
2007-01-23,897.823
2007-01-24,900.445
2007-01-25,897.712
2007-01-26,890.375
2007-01-29,893.113
2007-01-30,896.002
2007-01-31,896.198
2007-02-01,907.945
2007-02-02,910.087
2007-02-05,908.929
2007-02-06,914.082
2007-02-07,917.283
2007-02-08,912.483
2007-02-09,914.791
2007-02-12,909.483
2007-02-13,914.548
2007-02-14,928.571
2007-02-15,934.724
2007-02-16,933.244
2007-02-19,937.444
2007-02-20,935.634
2007-02-21,933.199
2007-02-22,937.084
2007-02-23,943.142
2007-02-26,947.148
2007-02-27,927.267
2007-02-28,910.683
2007-03-01,903.732
2007-03-02,902.014
2007-03-05,877.316
2007-03-06,890.348
2007-03-07,898.481
2007-03-08,908.878
2007-03-09,910.488
2007-03-12,916.897
2007-03-13,909.621
2007-03-14,889.398
2007-03-15,902.758
2007-03-16,905.725
2007-03-19,915.042
2007-03-20,921.68
2007-03-21,927.329
2007-03-22,940.362
2007-03-23,940.001
2007-03-26,941.02
2007-03-27,938.737
2007-03-28,938.188
2007-03-29,940.876
2007-03-30,942.634
2007-04-02,945.253
2007-04-03,952.131
2007-04-04,958.74
2007-04-05,961.69
2007-04-06,961.361
2007-04-09,959.873
2007-04-10,968.571
2007-04-11,966.901
2007-04-12,967.07
2007-04-13,967.948
2007-04-16,978.049
2007-04-17,978.269
2007-04-18,980.836
2007-04-19,973.826
2007-04-20,979.319
2007-04-23,979.304
2007-04-24,975.186
2007-04-25,980.336
2007-04-26,978.94
2007-04-27,980.434
2007-04-30,981.324
2007-05-01,977.413
2007-05-02,983.419
2007-05-03,983.258
2007-05-04,991.509
2007-05-07,998.583
2007-05-08,988.682
2007-05-09,992.223
2007-05-10,987.2
2007-05-11,986.227
2007-05-14,985.952
2007-05-15,987.222
2007-05-16,984.218
2007-05-17,982.501
2007-05-18,984.74
2007-05-21,985.975
2007-05-22,990.718
2007-05-23,997.955
2007-05-24,988.886
2007-05-25,985.651
2007-05-28,988.761
2007-05-29,992.229
2007-05-30,987.173
2007-05-31,1000.0
2007-06-01,1004.772
2007-06-04,1009.077
2007-06-05,1008.122
2007-06-06,996.017
2007-06-07,982.474
2007-06-08,972.042
2007-06-11,977.558
2007-06-12,971.966
2007-06-13,969.786
2007-06-14,980.899
2007-06-15,992.449
2007-06-18,995.668
2007-06-19,994.709
2007-06-20,997.731
2007-06-21,990.473
2007-06-22,988.648
2007-06-25,983.713
2007-06-26,980.996
2007-06-27,973.182
2007-06-28,985.564
2007-06-29,992.281
2007-07-02,1001.813
2007-07-03,1007.529
2007-07-04,1012.067
2007-07-05,1009.562
2007-07-06,1012.777
2007-07-09,1017.199
2007-07-10,1017.022
2007-07-11,1015.063
2007-07-12,1021.273
2007-07-13,1027.743
2007-07-16,1027.765
2007-07-17,1024.213
2007-07-18,1020.079
2007-07-19,1027.859
2007-07-20,1027.569
2007-07-23,1024.345
2007-07-24,1016.35
2007-07-25,1002.465
2007-07-26,981.964
2007-07-27,965.441
2007-07-30,968.777
2007-07-31,981.49
2007-08-01,964.408
2007-08-02,968.566
2007-08-03,966.734
2007-08-06,957.317
2007-08-07,959.058
2007-08-08,974.487
2007-08-09,962.622
2007-08-10,935.997
2007-08-13,942.763
2007-08-14,933.699
2007-08-15,914.718
2007-08-16,882.493
2007-08-17,884.048
2007-08-20,896.529
2007-08-21,900.692
2007-08-22,916.195
2007-08-23,927.945
2007-08-24,931.606
2007-08-27,936.233
2007-08-28,925.571
2007-08-29,925.003
2007-08-30,932.256
2007-08-31,948.37
2007-09-03,951.609
2007-09-04,954.724
2007-09-05,944.427
2007-09-06,947.123
2007-09-07,940.677
2007-09-10,928.699
2007-09-11,940.814
2007-09-12,943.945
2007-09-13,942.396
2007-09-14,936.123
2007-09-17,924.19
2007-09-18,924.588
2007-09-19,952.381
2007-09-20,957.787
2007-09-21,958.968
2007-09-24,961.101
2007-09-25,957.022
2007-09-26,962.721
2007-09-27,976.934
2007-09-28,982.719
2007-10-01,987.523
2007-10-02,991.398
2007-10-03,994.409
2007-10-04,993.519
2007-10-05,1001.912
2007-10-08,997.72
2007-10-09,1004.665
2007-10-10,1010.967
2007-10-11,1019.176
2007-10-12,1013.117
2007-10-15,1011.497
2007-10-16,997.018
2007-10-17,1004.046
2007-10-18,1007.16
2007-10-19,998.606
2007-10-22,976.92
2007-10-23,994.857
2007-10-24,990.661
2007-10-25,1000.726
2007-10-26,1009.748
2007-10-29,1019.887
2007-10-30,1017.116
2007-10-31,1031.183
2007-11-01,1023.901
2007-11-02,1016.353
2007-11-05,1005.132
2007-11-06,1014.082
2007-11-07,1011.345
2007-11-08,999.767
2007-11-09,987.212
2007-11-12,965.739
2007-11-13,966.532
2007-11-14,980.83
2007-11-15,964.67
2007-11-16,952.926
2007-11-19,932.138
2007-11-20,941.081
2007-11-21,920.075
2007-11-22,922.525
2007-11-23,933.193
2007-11-26,939.644
2007-11-27,934.798
2007-11-28,945.661
2007-11-29,955.384
2007-11-30,960.195
2007-12-03,958.611
2007-12-04,946.906
2007-12-05,951.398
2007-12-06,953.788
2007-12-07,965.073
2007-12-10,968.484
2007-12-11,968.67
2007-12-12,966.172
2007-12-13,942.336
2007-12-14,931.467
2007-12-17,905.274
2007-12-18,905.327
2007-12-19,901.833
2007-12-20,900.475
2007-12-21,912.053
2007-12-24,915.462
2007-12-25,918.06
2007-12-26,924.931
2007-12-27,927.723
2007-12-28,932.774
2007-12-31,934.44
2008-01-01,934.44
2008-01-02,937.335
2008-01-03,931.877
2008-01-04,913.391
2008-01-07,895.316
2008-01-08,897.866
2008-01-09,885.017
2008-01-10,875.955
2008-01-11,871.048
2008-01-14,881.354
2008-01-15,858.783
2008-01-16,833.351
2008-01-17,838.185
2008-01-18,833.591
2008-01-21,794.402
2008-01-22,796.916
2008-01-23,795.201
2008-01-24,828.541
2008-01-25,843.747
2008-01-28,834.907
2008-01-29,850.966
2008-01-30,846.307
2008-01-31,852.295
2008-02-01,867.919
2008-02-04,878.038
2008-02-05,850.163
2008-02-06,841.369
2008-02-07,827.051
2008-02-08,827.381
2008-02-11,823.549
2008-02-12,839.891
2008-02-13,840.424
2008-02-14,854.971
2008-02-15,850.709
2008-02-18,856.253
2008-02-19,866.026
2008-02-20,850.644
2008-02-21,866.143
2008-02-22,862.047
2008-02-25,875.245
2008-02-26,883.586
2008-02-27,897.496
2008-02-28,892.3
2008-02-29,883.108
2008-03-03,866.971
2008-03-04,860.445
2008-03-05,868.478
2008-03-06,872.639
2008-03-07,857.637
2008-03-10,842.578
2008-03-11,847.962
2008-03-12,865.271
2008-03-13,858.588
2008-03-14,853.212
2008-03-17,830.87
2008-03-18,844.845
2008-03-19,835.683
2008-03-20,823.098
2008-03-21,827.726
2008-03-24,826.576
2008-03-25,858.203
2008-03-26,867.913
2008-03-27,876.623
2008-03-28,875.218
2008-03-31,876.08
2008-04-01,878.819
2008-04-02,890.464
2008-04-03,891.269
2008-04-04,897.731
2008-04-07,903.93
2008-04-08,890.958
2008-04-09,886.36
2008-04-10,883.271
2008-04-11,882.644
2008-04-14,874.592
2008-04-15,876.315
2008-04-16,898.105
2008-04-17,896.452
2008-04-18,896.893
2008-04-21,904.676
2008-04-22,903.507
2008-04-23,902.189
2008-04-24,891.009
2008-04-25,899.986
2008-04-28,906.735
2008-04-29,900.088
2008-04-30,905.048
2008-05-01,898.711
2008-05-02,911.431
2008-05-05,915.743
2008-05-06,920.248
2008-05-07,920.388
2008-05-08,926.802
2008-05-09,917.125
2008-05-12,922.084
2008-05-13,919.465
2008-05-14,921.452
2008-05-15,929.065
2008-05-16,938.846
2008-05-19,943.533
2008-05-20,936.363
2008-05-21,934.542
2008-05-22,934.627
2008-05-23,929.911
2008-05-26,922.191
2008-05-27,917.909
2008-05-28,916.195
2008-05-29,918.185
2008-05-30,924.881
2008-06-02,922.725
2008-06-03,918.991
2008-06-04,918.396
2008-06-05,919.679
2008-06-06,920.371
2008-06-09,907.219
2008-06-10,886.21
2008-06-11,881.195
2008-06-12,871.604
2008-06-13,872.631
2008-06-16,882.353
2008-06-17,888.893
2008-06-18,880.554
2008-06-19,870.99
2008-06-20,865.205
2008-06-23,855.633
2008-06-24,852.973
2008-06-25,857.603
2008-06-26,853.224
2008-06-27,850.612
2008-06-30,850.468
2008-07-01,836.231
2008-07-02,825.134
2008-07-03,815.321
2008-07-04,811.34
2008-07-07,813.387
2008-07-08,799.253
2008-07-09,810.77
2008-07-10,804.784
2008-07-11,798.452
2008-07-14,799.952
2008-07-15,790.247
2008-07-16,789.094
2008-07-17,805.463
2008-07-18,806.404
2008-07-21,816.369
2008-07-22,816.024
2008-07-23,821.602
2008-07-24,812.272
2008-07-25,803.749
2008-07-28,800.93
2008-07-29,791.659
2008-07-30,804.257
2008-07-31,805.209
2008-08-01,793.623
2008-08-04,785.956
2008-08-05,788.19
2008-08-06,797.673
2008-08-07,790.898
2008-08-08,781.981
2008-08-11,789.863
2008-08-12,782.013
2008-08-13,768.263
2008-08-14,769.294
2008-08-15,766.093
2008-08-18,768.074
2008-08-19,752.534
2008-08-20,756.623
2008-08-21,763.899
2008-08-22,765.394
2008-08-25,766.593
2008-08-26,761.456
2008-08-27,763.598
2008-08-28,770.976
2008-08-29,781.846
2008-09-01,771.653
2008-09-02,766.426
2008-09-03,757.473
2008-09-04,738.903
2008-09-05,723.009
2008-09-08,738.091
2008-09-09,723.375
2008-09-10,717.217
2008-09-11,705.518
2008-09-12,724.414
2008-09-15,710.034
2008-09-16,691.078
2008-09-17,683.735
2008-09-18,686.015
2008-09-19,722.906
2008-09-22,726.311
2008-09-23,717.029
2008-09-24,712.235
2008-09-25,713.057
2008-09-26,698.531
2008-09-29,662.649
2008-09-30,652.136
2008-10-01,652.202
2008-10-02,632.682
2008-10-03,628.547
2008-10-06,583.174
2008-10-07,575.002
2008-10-08,543.317
2008-10-09,540.524
2008-10-10,501.514
2008-10-13,528.552
2008-10-14,558.512
2008-10-15,536.309
2008-10-16,502.321
2008-10-17,512.232
2008-10-20,523.615
2008-10-21,524.529
2008-10-22,493.639
2008-10-23,484.721
2008-10-24,460.79
2008-10-27,432.979
2008-10-28,443.141
2008-10-29,475.647
2008-10-30,495.912
2008-10-31,493.833
2008-11-03,503.428
2008-11-04,532.654
2008-11-05,537.856
2008-11-06,507.456
2008-11-07,504.692
2008-11-10,514.899
2008-11-11,492.989
2008-11-12,482.134
2008-11-13,473.998
2008-11-14,475.793
2008-11-17,468.625
2008-11-18,463.85
2008-11-19,453.168
2008-11-20,433.232
2008-11-21,435.297
2008-11-24,454.598
2008-11-25,465.84
2008-11-26,464.092
2008-11-27,473.031
2008-11-28,476.046
2008-12-01,457.702
2008-12-02,454.993
2008-12-03,456.706
2008-12-04,454.763
2008-12-05,444.579
2008-12-08,468.663
2008-12-09,472.981
2008-12-10,482.002
2008-12-11,489.545
2008-12-12,480.006
2008-12-15,494.909
2008-12-16,495.595
2008-12-17,510.94
2008-12-18,511.925
2008-12-19,497.869
2008-12-22,492.693
2008-12-23,493.441
2008-12-24,491.024
2008-12-25,492.553
2008-12-26,494.773
2008-12-29,505.367
2008-12-30,508.687
2008-12-31,506.23
2009-01-01,506.23
2009-01-02,517.951
2009-01-05,518.169
2009-01-06,520.562
2009-01-07,525.403
2009-01-08,520.973
2009-01-09,516.912
2009-01-12,508.009
2009-01-13,492.127
2009-01-14,482.861
2009-01-15,473.524
2009-01-16,483.524
2009-01-19,477.208
2009-01-20,462.47
2009-01-21,463.612
2009-01-22,464.544
2009-01-23,454.708
2009-01-26,465.625
2009-01-27,474.747
2009-01-28,483.253
2009-01-29,477.687
2009-01-30,471.024
2009-02-02,459.881
2009-02-03,465.457
2009-02-04,473.654
2009-02-05,471.984
2009-02-06,478.715
2009-02-09,483.92
2009-02-10,476.191
2009-02-11,472.279
2009-02-12,464.202
2009-02-13,468.971
2009-02-16,464.015
2009-02-17,448.831
2009-02-18,442.617
2009-02-19,444.082
2009-02-20,431.5
2009-02-23,428.153
2009-02-24,421.061
2009-02-25,421.81
2009-02-26,426.152
2009-02-27,424.371
2009-03-02,407.645
2009-03-03,400.847
2009-03-04,410.047
2009-03-05,406.127
2009-03-06,401.216
2009-03-09,394.239
2009-03-10,406.104
2009-03-11,411.646
2009-03-12,410.766
2009-03-13,419.142
2009-03-16,430.44
2009-03-17,430.846
2009-03-18,434.127
2009-03-19,456.749
2009-03-20,450.647
2009-03-23,461.12
2009-03-24,465.311
2009-03-25,467.07
2009-03-26,470.358
2009-03-27,464.519
2009-03-30,448.441
2009-03-31,453.551
2009-04-01,460.358
2009-04-02,483.347
2009-04-03,484.894
2009-04-06,482.68
2009-04-07,476.125
2009-04-08,473.286
2009-04-09,486.415
2009-04-10,487.062
2009-04-13,491.902
2009-04-14,499.184
2009-04-15,497.277
2009-04-16,502.007
2009-04-17,505.762
2009-04-20,491.933
2009-04-21,490.281
2009-04-22,497.146
2009-04-23,503.556
2009-04-24,513.838
2009-04-27,511.068
2009-04-28,500.973
2009-04-29,513.088
2009-04-30,520.508
2009-05-01,521.624
2009-05-04,534.56
2009-05-05,540.094
2009-05-06,545.126
2009-05-07,551.912
2009-05-08,559.99
2009-05-11,558.824
2009-05-12,558.974
2009-05-13,546.385
2009-05-14,543.865
2009-05-15,552.202
2009-05-18,553.344
2009-05-19,568.349
2009-05-20,580.02
2009-05-21,573.043
2009-05-22,577.611
2009-05-25,579.517
2009-05-26,580.457
2009-05-27,584.912
2009-05-28,580.147
2009-05-29,590.643
2009-06-01,604.739
2009-06-02,612.176
2009-06-03,603.32
2009-06-04,599.451
2009-06-05,594.98
2009-06-08,587.112
2009-06-09,594.838
2009-06-10,603.089
2009-06-11,610.78
2009-06-12,607.799
2009-06-15,594.047
2009-06-16,589.758
2009-06-17,581.316
2009-06-18,581.76
2009-06-19,585.694
2009-06-22,574.389
2009-06-23,572.116
2009-06-24,583.679
2009-06-25,582.548
2009-06-26,592.993
2009-06-29,594.283
2009-06-30,593.262
2009-07-01,600.432
2009-07-02,591.487
2009-07-03,588.991
2009-07-06,581.014
2009-07-07,579.858
2009-07-08,568.861
2009-07-09,572.539
2009-07-10,569.501
2009-07-13,567.525
2009-07-14,578.214
2009-07-15,592.32
2009-07-16,596.38
2009-07-17,598.077
2009-07-20,606.891
2009-07-21,617.394
2009-07-22,619.688
2009-07-23,626.546
2009-07-24,628.262
2009-07-27,630.776
2009-07-28,627.445
2009-07-29,624.5
2009-07-30,633.438
2009-07-31,643.046
2009-08-03,658.817
2009-08-04,659.201
2009-08-05,658.793
2009-08-06,659.573
2009-08-07,653.815
2009-08-10,654.953
2009-08-11,651.516
2009-08-12,654.884
2009-08-13,667.798
2009-08-14,668.943
2009-08-17,647.902
2009-08-18,654.156
2009-08-19,656.446
2009-08-20,666.009
2009-08-21,673.456
2009-08-24,684.045
2009-08-25,685.764
2009-08-26,681.781
2009-08-27,678.807
2009-08-28,690.919
2009-08-31,685.204
2009-09-01,677.004
2009-09-02,667.175
2009-09-03,671.626
2009-09-04,676.785
2009-09-07,689.572
2009-09-08,701.777
2009-09-09,707.197
2009-09-10,712.147
2009-09-11,718.287
2009-09-14,710.967
2009-09-15,712.722
2009-09-16,725.0
2009-09-17,731.18
2009-09-18,724.559
2009-09-21,715.298
2009-09-22,726.737
2009-09-23,726.815
2009-09-24,716.639
2009-09-25,712.913
2009-09-28,714.668
2009-09-29,713.384
2009-09-30,720.524
2009-10-01,707.94
2009-10-02,694.16
2009-10-05,697.063
2009-10-06,715.423
2009-10-07,717.591
2009-10-08,730.894
2009-10-09,730.855
2009-10-12,735.737
2009-10-13,734.632
2009-10-14,745.498
2009-10-15,747.69
2009-10-16,741.724
2009-10-19,749.991
2009-10-20,749.568
2009-10-21,749.876
2009-10-22,742.095
2009-10-23,739.02
2009-10-26,729.874
2009-10-27,717.473
2009-10-28,699.432
2009-10-29,708.521
2009-10-30,704.687
2009-11-02,702.806
2009-11-03,696.693
2009-11-04,712.292
2009-11-05,714.411
2009-11-06,718.468
2009-11-09,732.466
2009-11-10,729.857
2009-11-11,732.762
2009-11-12,727.246
2009-11-13,731.242
2009-11-16,741.683
2009-11-17,732.594
2009-11-18,735.873
2009-11-19,721.475
2009-11-20,717.358
2009-11-23,730.17
2009-11-24,722.984
2009-11-25,729.146
2009-11-26,712.875
2009-11-27,712.928
2009-11-30,715.728
2009-12-01,735.707
2009-12-02,737.571
2009-12-03,739.586
2009-12-04,732.145
2009-12-07,731.377
2009-12-08,722.408
2009-12-09,716.356
2009-12-10,717.503
2009-12-11,717.494
2009-12-14,723.625
2009-12-15,719.261
2009-12-16,726.247
2009-12-17,712.265
2009-12-18,708.159
2009-12-21,712.381
2009-12-22,712.886
2009-12-23,719.211
2009-12-24,721.057
2009-12-25,720.616
2009-12-28,725.574
2009-12-29,729.802
2009-12-30,723.229
2009-12-31,726.923
2010-01-01,726.923
2010-01-04,742.782
2010-01-05,747.919
2010-01-06,749.327
2010-01-07,748.351
2010-01-08,753.068
2010-01-11,764.029
2010-01-12,759.175
2010-01-13,757.666
2010-01-14,763.706
2010-01-15,758.825
2010-01-18,760.562
2010-01-19,757.233
2010-01-20,744.697
2010-01-21,736.255
2010-01-22,730.531
2010-01-25,729.012
2010-01-26,723.222
2010-01-27,716.632
2010-01-28,713.629
2010-01-29,708.348
2010-02-01,710.413
2010-02-02,722.56
2010-02-03,720.044
2010-02-04,703.307
2010-02-05,688.709
2010-02-08,685.91
2010-02-09,688.435
2010-02-10,690.83
2010-02-11,693.682
2010-02-12,693.116
2010-02-15,692.376
2010-02-16,699.819
2010-02-17,707.377
2010-02-18,709.023
2010-02-19,701.228
2010-02-22,710.032
2010-02-23,706.003
2010-02-24,704.716
2010-02-25,696.014
2010-02-26,705.591
2010-03-01,708.051
2010-03-02,717.304
2010-03-03,726.375
2010-03-04,722.957
2010-03-05,730.341
2010-03-08,734.629
2010-03-09,732.617
2010-03-10,737.425
2010-03-11,738.625
2010-03-12,745.404
2010-03-15,739.84
2010-03-16,747.774
2010-03-17,754.942
2010-03-18,748.878
2010-03-19,745.386
2010-03-22,745.088
2010-03-23,749.591
2010-03-24,741.175
2010-03-25,744.104
2010-03-26,747.953
2010-03-29,753.807
2010-03-30,754.105
2010-03-31,756.242
2010-04-01,765.454
2010-04-02,765.878
2010-04-05,767.095
2010-04-06,769.206
2010-04-07,769.382
2010-04-08,765.543
2010-04-09,774.973
2010-04-12,780.28
2010-04-13,774.73
2010-04-14,782.507
2010-04-15,785.253
2010-04-16,775.611
2010-04-19,765.287
2010-04-20,773.107
2010-04-21,774.672
2010-04-22,767.824
2010-04-23,773.455
2010-04-26,780.415
2010-04-27,767.97
2010-04-28,750.393
2010-04-29,760.539
2010-04-30,763.942
2010-05-03,759.422
2010-05-04,739.738
2010-05-05,725.853
2010-05-06,712.435
2010-05-07,689.322
2010-05-10,722.929
2010-05-11,716.17
2010-05-12,726.741
2010-05-13,728.366
2010-05-14,710.567
2010-05-17,695.866
2010-05-18,697.512
2010-05-19,679.878
2010-05-20,665.22
2010-05-21,667.966
2010-05-24,665.214
2010-05-25,642.901
2010-05-26,654.3
2010-05-27,671.063
2010-05-28,675.168
2010-05-31,676.602
2010-06-01,675.671
2010-06-02,670.75
2010-06-03,682.604
2010-06-04,669.919
2010-06-07,654.566
2010-06-08,652.676
2010-06-09,663.308
2010-06-10,676.412
2010-06-11,679.353
2010-06-14,695.165
2010-06-15,700.498
2010-06-16,702.978
2010-06-17,703.391
2010-06-18,707.748
2010-06-21,715.626
2010-06-22,709.532
2010-06-23,700.481
2010-06-24,696.133
2010-06-25,692.211
2010-06-28,695.86
2010-06-29,674.9
2010-06-30,671.204
2010-07-01,666.959
2010-07-02,671.834
2010-07-05,669.586
2010-07-06,686.697
2010-07-07,689.3
2010-07-08,698.713
2010-07-09,702.349
2010-07-12,700.709
2010-07-13,711.232
2010-07-14,715.813
2010-07-15,716.282
2010-07-16,709.077
2010-07-19,703.785
2010-07-20,701.61
2010-07-21,706.913
2010-07-22,717.978
2010-07-23,722.886
2010-07-26,731.349
2010-07-27,731.611
2010-07-28,733.186
2010-07-29,735.814
2010-07-30,730.935
2010-08-02,747.61
2010-08-03,752.408
2010-08-04,747.178
2010-08-05,750.499
2010-08-06,752.858
2010-08-09,755.215
2010-08-10,741.382
2010-08-11,720.488
2010-08-12,713.223
2010-08-13,714.301
2010-08-16,718.33
2010-08-17,726.903
2010-08-18,728.246
2010-08-19,725.963
2010-08-20,710.25
2010-08-23,711.722
2010-08-24,704.326
2010-08-25,696.066
2010-08-26,705.965
2010-08-27,710.2
2010-08-30,713.891
2010-08-31,709.97
2010-09-01,727.767
2010-09-02,732.549
2010-09-03,739.103
2010-09-06,746.205
2010-09-07,738.005
2010-09-08,739.688
2010-09-09,746.487
2010-09-10,746.938
2010-09-13,758.214
2010-09-14,763.866
