Date,WORLD ex USA SMID CAP SMID (Small+Mid Cap)
2010-09-15,752.606
2010-09-16,750.822
2010-09-17,751.246
2010-09-20,758.722
2010-09-21,760.085
2010-09-22,765.504
2010-09-23,761.824
2010-09-24,770.861
2010-09-27,773.647
2010-09-28,776.899
2010-09-29,781.648
2010-09-30,778.62
2010-10-01,781.784
2010-10-04,776.538
2010-10-05,789.928
2010-10-06,798.892
2010-10-07,801.033
2010-10-08,800.869
2010-10-11,803.2
2010-10-12,796.435
2010-10-13,809.73
2010-10-14,817.606
2010-10-15,811.509
2010-10-18,811.111
2010-10-19,798.169
2010-10-20,806.994
2010-10-21,809.837
2010-10-22,807.342
2010-10-25,815.44
2010-10-26,808.868
2010-10-27,797.725
2010-10-28,804.391
2010-10-29,807.126
2010-11-01,809.475
2010-11-02,814.937
2010-11-03,812.527
2010-11-04,833.316
2010-11-05,832.984
2010-11-08,831.747
2010-11-09,834.962
2010-11-10,820.263
2010-11-11,818.762
2010-11-12,812.895
2010-11-15,812.251
2010-11-16,795.577
2010-11-17,798.036
2010-11-18,810.962
2010-11-19,812.014
2010-11-22,811.158
2010-11-23,797.891
2010-11-24,801.796
2010-11-25,805.558
2010-11-26,795.572
2010-11-29,785.601
2010-11-30,782.142
2010-12-01,795.128
2010-12-02,813.725
2010-12-03,826.102
2010-12-06,827.107
2010-12-07,832.693
2010-12-08,825.775
2010-12-09,826.039
2010-12-10,828.049
2010-12-13,840.228
2010-12-14,842.588
2010-12-15,838.657
2010-12-16,833.573
2010-12-17,833.408
2010-12-20,833.744
2010-12-21,841.916
2010-12-22,842.286
2010-12-23,843.835
2010-12-24,844.202
2010-12-27,842.935
2010-12-28,846.84
2010-12-29,853.033
2010-12-30,853.895
2010-12-31,860.787
2011-01-03,861.547
2011-01-04,863.905
2011-01-05,853.869
2011-01-06,852.8
2011-01-07,852.975
2011-01-10,847.505
2011-01-11,854.912
2011-01-12,865.984
2011-01-13,873.739
2011-01-14,871.916
2011-01-17,870.832
2011-01-18,879.223
2011-01-19,879.552
2011-01-20,859.762
2011-01-21,864.553
2011-01-24,869.293
2011-01-25,868.197
2011-01-26,876.44
2011-01-27,878.56
2011-01-28,871.259
2011-01-31,870.41
2011-02-01,886.162
2011-02-02,888.504
2011-02-03,884.465
2011-02-04,886.324
2011-02-07,893.3
2011-02-08,897.983
2011-02-09,893.48
2011-02-10,885.137
2011-02-11,885.308
2011-02-14,890.062
2011-02-15,889.938
2011-02-16,891.968
2011-02-17,897.446
2011-02-18,900.599
2011-02-21,894.998
2011-02-22,886.421
2011-02-23,880.599
2011-02-24,875.652
2011-02-25,886.848
2011-02-28,897.67
2011-03-01,900.304
2011-03-02,895.21
2011-03-03,899.487
2011-03-04,903.908
2011-03-07,900.774
2011-03-08,894.414
2011-03-09,895.553
2011-03-10,875.096
2011-03-11,869.97
2011-03-14,856.264
2011-03-15,823.398
2011-03-16,828.829
2011-03-17,844.582
2011-03-18,855.751
2011-03-21,869.751
2011-03-22,877.762
2011-03-23,876.022
2011-03-24,884.775
2011-03-25,884.5
2011-03-28,881.619
2011-03-29,880.433
2011-03-30,891.283
2011-03-31,893.565
2011-04-01,895.058
2011-04-04,902.173
2011-04-05,900.035
2011-04-06,903.393
2011-04-07,897.438
2011-04-08,908.513
2011-04-11,905.926
2011-04-12,892.443
2011-04-13,898.855
2011-04-14,899.336
2011-04-15,897.948
2011-04-18,882.458
2011-04-19,889.012
2011-04-20,908.931
2011-04-21,919.251
2011-04-22,919.492
2011-04-25,916.483
2011-04-26,920.399
2011-04-27,920.014
2011-04-28,934.529
2011-04-29,937.286
2011-05-02,941.984
2011-05-03,932.654
2011-05-04,925.286
2011-05-05,913.506
2011-05-06,916.254
2011-05-09,909.214
2011-05-10,918.85
2011-05-11,917.139
2011-05-12,904.944
2011-05-13,902.62
2011-05-16,897.901
2011-05-17,887.877
2011-05-18,896.015
2011-05-19,899.183
2011-05-20,896.921
2011-05-23,878.379
2011-05-24,881.89
2011-05-25,882.572
2011-05-26,888.203
2011-05-27,900.39
2011-05-30,902.453
2011-05-31,913.342
2011-06-01,912.104
2011-06-02,901.648
2011-06-03,901.93
2011-06-06,898.22
2011-06-07,900.693
2011-06-08,888.68
2011-06-09,890.117
2011-06-10,877.662
2011-06-13,876.105
2011-06-14,887.568
2011-06-15,874.985
2011-06-16,856.896
2011-06-17,862.239
2011-06-20,857.391
2011-06-21,872.827
2011-06-22,876.928
2011-06-23,856.046
2011-06-24,856.991
2011-06-27,855.087
2011-06-28,862.948
2011-06-29,880.127
2011-06-30,894.456
2011-07-01,898.55
2011-07-04,906.693
2011-07-05,905.038
2011-07-06,899.633
2011-07-07,905.305
2011-07-08,900.458
2011-07-11,879.127
2011-07-12,875.277
2011-07-13,891.174
2011-07-14,883.645
2011-07-15,881.373
2011-07-18,867.611
2011-07-19,879.441
2011-07-20,888.518
2011-07-21,900.662
2011-07-22,908.049
2011-07-25,904.101
2011-07-26,908.079
2011-07-27,895.704
2011-07-28,886.815
2011-07-29,884.944
2011-08-01,879.331
2011-08-02,861.35
2011-08-03,847.269
2011-08-04,811.763
2011-08-05,792.49
2011-08-08,758.445
2011-08-09,769.504
2011-08-10,767.393
2011-08-11,779.95
2011-08-12,793.824
2011-08-15,810.372
2011-08-16,804.64
2011-08-17,809.504
2011-08-18,775.717
2011-08-19,767.932
2011-08-22,765.111
2011-08-23,773.171
2011-08-24,776.966
2011-08-25,774.097
2011-08-26,775.76
2011-08-29,793.427
2011-08-30,800.643
2011-08-31,816.237
2011-09-01,813.195
2011-09-02,799.409
2011-09-05,774.558
2011-09-06,762.659
2011-09-07,781.517
2011-09-08,785.918
2011-09-09,763.325
2011-09-12,742.661
2011-09-13,749.473
2011-09-14,750.963
2011-09-15,767.908
2011-09-16,775.712
2011-09-19,758.679
2011-09-20,763.463
2011-09-21,755.36
2011-09-22,717.177
2011-09-23,714.144
2011-09-26,709.943
2011-09-27,740.324
2011-09-28,737.135
2011-09-29,739.3
2011-09-30,725.118
2011-10-03,707.457
2011-10-04,688.589
2011-10-05,699.663
2011-10-06,720.908
2011-10-07,729.948
2011-10-10,743.011
2011-10-11,747.822
2011-10-12,762.472
2011-10-13,757.964
2011-10-14,765.487
2011-10-17,762.572
2011-10-18,755.426
2011-10-19,759.826
2011-10-20,746.815
2011-10-21,766.076
2011-10-24,780.914
2011-10-25,776.963
2011-10-26,774.654
2011-10-27,808.409
2011-10-28,811.928
2011-10-31,786.319
2011-11-01,755.161
2011-11-02,761.408
2011-11-03,770.072
2011-11-04,771.813
2011-11-07,769.726
2011-11-08,772.35
2011-11-09,758.281
2011-11-10,748.634
2011-11-11,766.723
2011-11-14,760.737
2011-11-15,751.829
2011-11-16,747.589
2011-11-17,739.288
2011-11-18,733.189
2011-11-21,713.93
2011-11-22,712.485
2011-11-23,698.062
2011-11-24,695.751
2011-11-25,693.083
2011-11-28,713.362
2011-11-29,722.831
2011-11-30,747.048
2011-12-01,746.012
2011-12-02,750.248
2011-12-05,758.496
2011-12-06,748.963
2011-12-07,752.547
2011-12-08,739.912
2011-12-09,740.966
2011-12-12,729.566
2011-12-13,723.89
2011-12-14,705.731
2011-12-15,707.501
2011-12-16,711.786
2011-12-19,705.098
2011-12-20,721.918
2011-12-21,721.292
2011-12-22,723.93
2011-12-23,728.119
2011-12-26,728.747
2011-12-27,729.702
2011-12-28,721.356
2011-12-29,724.092
2011-12-30,734.862
2012-01-02,738.478
2012-01-03,752.672
2012-01-04,749.989
2012-01-05,739.188
2012-01-06,735.539
2012-01-09,735.434
2012-01-10,745.792
2012-01-11,743.825
2012-01-12,747.318
2012-01-13,744.19
2012-01-16,745.873
2012-01-17,754.459
2012-01-18,760.588
2012-01-19,769.662
2012-01-20,772.872
2012-01-23,781.57
2012-01-24,772.18
2012-01-25,775.581
2012-01-26,790.335
2012-01-27,788.558
2012-01-30,781.092
2012-01-31,786.727
2012-02-01,801.204
2012-02-02,804.989
2012-02-03,808.273
2012-02-06,808.692
2012-02-07,810.6
2012-02-08,813.246
2012-02-09,815.26
2012-02-10,804.88
2012-02-13,810.144
2012-02-14,803.507
2012-02-15,808.458
2012-02-16,804.389
2012-02-17,813.298
2012-02-20,823.919
2012-02-21,821.567
2012-02-22,818.887
2012-02-23,822.863
2012-02-24,830.058
2012-02-27,826.247
2012-02-28,829.741
2012-02-29,829.665
2012-03-01,829.505
2012-03-02,826.636
2012-03-05,819.707
2012-03-06,799.314
2012-03-07,803.1
2012-03-08,819.622
2012-03-09,819.397
2012-03-12,815.957
2012-03-13,823.76
2012-03-14,819.404
2012-03-15,824.174
2012-03-16,830.839
2012-03-19,833.254
2012-03-20,824.51
2012-03-21,821.691
2012-03-22,816.867
2012-03-23,821.201
2012-03-26,829.841
2012-03-27,831.661
2012-03-28,824.798
2012-03-29,819.485
2012-03-30,826.878
2012-04-02,833.334
2012-04-03,829.56
2012-04-04,805.645
2012-04-05,804.408
2012-04-06,803.346
2012-04-09,801.647
2012-04-10,791.161
2012-04-11,795.004
2012-04-12,808.491
2012-04-13,800.927
2012-04-16,796.849
2012-04-17,808.162
2012-04-18,808.964
2012-04-19,806.431
2012-04-20,809.776
2012-04-23,794.235
2012-04-24,799.451
2012-04-25,807.696
2012-04-26,812.856
2012-04-27,818.894
2012-04-30,817.771
2012-05-01,817.222
2012-05-02,814.998
2012-05-03,812.107
2012-05-04,799.82
2012-05-07,791.911
2012-05-08,781.77
2012-05-09,772.756
2012-05-10,779.079
2012-05-11,776.707
2012-05-14,761.275
2012-05-15,750.7
2012-05-16,740.979
2012-05-17,739.191
2012-05-18,727.596
2012-05-21,732.073
2012-05-22,743.267
2012-05-23,726.836
2012-05-24,729.654
2012-05-25,727.556
2012-05-28,730.747
2012-05-29,738.051
2012-05-30,724.55
2012-05-31,722.208
2012-06-01,708.626
2012-06-04,704.744
2012-06-05,710.327
2012-06-06,724.399
2012-06-07,734.411
2012-06-08,724.467
2012-06-11,728.082
2012-06-12,725.339
2012-06-13,726.554
2012-06-14,725.293
2012-06-15,733.824
2012-06-18,738.536
2012-06-19,747.913
2012-06-20,754.452
2012-06-21,744.487
2012-06-22,735.668
2012-06-25,726.58
2012-06-26,723.356
2012-06-27,730.68
2012-06-28,729.95
2012-06-29,755.378
2012-07-02,759.583
2012-07-03,767.811
2012-07-04,767.781
2012-07-05,762.013
2012-07-06,753.375
2012-07-09,747.783
2012-07-10,748.54
2012-07-11,745.756
2012-07-12,735.723
2012-07-13,746.609
2012-07-16,749.575
2012-07-17,747.388
2012-07-18,751.344
2012-07-19,762.605
2012-07-20,752.471
2012-07-23,733.121
2012-07-24,731.156
2012-07-25,730.606
2012-07-26,749.841
2012-07-27,758.823
2012-07-30,764.073
2012-07-31,763.031
2012-08-01,760.423
2012-08-02,750.51
2012-08-03,761.802
2012-08-06,771.778
2012-08-07,776.728
2012-08-08,776.461
2012-08-09,778.87
2012-08-10,779.155
2012-08-13,776.715
2012-08-14,778.803
2012-08-15,777.918
2012-08-16,785.043
2012-08-17,788.728
2012-08-20,788.248
2012-08-21,796.813
2012-08-22,790.422
2012-08-23,795.082
2012-08-24,789.224
2012-08-27,789.588
2012-08-28,786.464
2012-08-29,785.788
2012-08-30,778.482
2012-08-31,784.726
2012-09-03,786.071
2012-09-04,780.794
2012-09-05,779.758
2012-09-06,791.024
2012-09-07,808.119
2012-09-10,807.385
2012-09-11,809.687
2012-09-12,817.035
2012-09-13,818.982
2012-09-14,838.59
2012-09-17,834.494
2012-09-18,829.285
2012-09-19,833.307
2012-09-20,826.164
2012-09-21,831.46
2012-09-24,825.018
2012-09-25,829.237
2012-09-26,814.79
2012-09-27,820.336
2012-09-28,817.444
2012-10-01,821.824
2012-10-02,821.897
2012-10-03,816.376
2012-10-04,824.868
2012-10-05,832.541
2012-10-08,825.486
2012-10-09,817.985
2012-10-10,811.515
2012-10-11,814.308
2012-10-12,814.67
2012-10-15,815.347
2012-10-16,825.438
2012-10-17,835.758
2012-10-18,836.886
2012-10-19,830.663
2012-10-22,829.209
2012-10-23,816.922
2012-10-24,817.498
2012-10-25,822.067
2012-10-26,819.233
2012-10-29,816.124
2012-10-30,819.998
2012-10-31,821.262
2012-11-01,827.008
2012-11-02,825.579
2012-11-05,820.393
2012-11-06,822.852
2012-11-07,817.382
2012-11-08,811.271
2012-11-09,807.637
2012-11-12,804.18
2012-11-13,802.586
2012-11-14,797.252
2012-11-15,793.225
2012-11-16,789.232
2012-11-19,805.883
2012-11-20,806.013
2012-11-21,807.383
2012-11-22,816.351
2012-11-23,823.07
2012-11-26,822.635
2012-11-27,823.645
2012-11-28,821.714
2012-11-29,831.015
2012-11-30,831.788
2012-12-03,834.199
2012-12-04,835.243
2012-12-05,835.259
2012-12-06,838.0
2012-12-07,837.746
2012-12-10,838.656
2012-12-11,842.822
2012-12-12,846.436
2012-12-13,845.644
2012-12-14,847.243
2012-12-17,849.714
2012-12-18,855.686
2012-12-19,864.569
2012-12-20,864.703
2012-12-21,858.345
2012-12-24,856.636
2012-12-25,857.509
2012-12-26,858.819
2012-12-27,861.056
2012-12-28,859.403
2012-12-31,860.105
2013-01-01,860.289
2013-01-02,874.961
2013-01-03,872.665
2013-01-04,874.464
2013-01-07,875.389
2013-01-08,871.954
2013-01-09,874.766
2013-01-10,882.787
2013-01-11,886.343
2013-01-14,884.575
2013-01-15,886.963
2013-01-16,882.544
2013-01-17,885.808
2013-01-18,886.919
2013-01-21,889.43
2013-01-22,891.346
2013-01-23,888.032
2013-01-24,889.179
2013-01-25,894.734
2013-01-28,892.805
2013-01-29,894.757
2013-01-30,897.039
2013-01-31,895.881
2013-02-01,902.596
2013-02-04,893.875
2013-02-05,889.29
2013-02-06,895.721
2013-02-07,892.585
2013-02-08,896.962
2013-02-11,890.779
2013-02-12,898.847
2013-02-13,898.66
2013-02-14,896.501
2013-02-15,892.468
2013-02-18,893.991
2013-02-19,901.829
2013-02-20,901.879
2013-02-21,888.19
2013-02-22,891.954
2013-02-25,893.488
2013-02-26,885.32
2013-02-27,890.115
2013-02-28,897.4
2013-03-01,891.203
2013-03-04,891.051
2013-03-05,900.0
2013-03-06,903.566
2013-03-07,903.843
2013-03-08,902.098
2013-03-11,906.35
2013-03-12,906.032
2013-03-13,901.714
2013-03-14,909.289
2013-03-15,919.846
2013-03-18,911.11
2013-03-19,909.126
2013-03-20,910.823
2013-03-21,913.004
2013-03-22,911.607
2013-03-25,909.106
2013-03-26,910.049
2013-03-27,908.26
2013-03-28,912.796
2013-03-29,913.295
2013-04-01,905.755
2013-04-02,906.427
2013-04-03,906.868
2013-04-04,897.192
2013-04-05,897.339
2013-04-08,900.993
2013-04-09,906.261
2013-04-10,918.672
2013-04-11,927.002
2013-04-12,923.583
2013-04-15,910.929
2013-04-16,907.001
2013-04-17,899.906
2013-04-18,896.416
2013-04-19,899.23
2013-04-22,903.771
2013-04-23,914.235
2013-04-24,923.326
2013-04-25,933.164
2013-04-26,933.58
2013-04-29,937.994
2013-04-30,947.76
2013-05-01,945.451
2013-05-02,938.566
2013-05-03,944.369
2013-05-06,942.692
2013-05-07,951.269
2013-05-08,963.021
2013-05-09,959.062
2013-05-10,953.092
2013-05-13,954.518
2013-05-14,954.433
2013-05-15,952.486
2013-05-16,955.461
2013-05-17,952.118
2013-05-20,961.232
2013-05-21,962.49
2013-05-22,958.867
2013-05-23,933.534
2013-05-24,936.48
2013-05-27,931.76
2013-05-28,933.543
2013-05-29,936.635
2013-05-30,933.854
2013-05-31,927.288
2013-06-03,922.906
2013-06-04,927.556
2013-06-05,914.676
2013-06-06,909.151
2013-06-07,913.0
2013-06-10,919.332
2013-06-11,915.826
2013-06-12,919.318
2013-06-13,910.786
2013-06-14,918.866
2013-06-17,929.569
2013-06-18,929.16
2013-06-19,935.267
2013-06-20,894.843
2013-06-21,888.411
2013-06-24,872.457
2013-06-25,877.453
2013-06-26,880.794
2013-06-27,889.432
2013-06-28,893.707
2013-07-01,903.645
2013-07-02,906.705
2013-07-03,903.419
2013-07-04,911.342
2013-07-05,904.853
2013-07-08,909.585
2013-07-09,915.857
2013-07-10,922.047
2013-07-11,939.429
2013-07-12,939.451
2013-07-15,940.375
2013-07-16,944.979
2013-07-17,944.014
2013-07-18,949.264
2013-07-19,949.789
2013-07-22,958.203
2013-07-23,959.144
2013-07-24,959.488
2013-07-25,955.804
2013-07-26,953.691
2013-07-29,946.191
2013-07-30,950.315
2013-07-31,945.846
2013-08-01,954.385
2013-08-02,964.537
2013-08-05,964.91
2013-08-06,969.274
2013-08-07,962.404
2013-08-08,970.971
2013-08-09,972.828
2013-08-12,969.941
2013-08-13,970.386
2013-08-14,977.499
2013-08-15,966.353
2013-08-16,971.26
2013-08-19,970.56
2013-08-20,965.291
2013-08-21,958.13
2013-08-22,958.481
2013-08-23,967.949
2013-08-26,965.354
2013-08-27,955.553
2013-08-28,944.504
2013-08-29,944.134
2013-08-30,938.017
2013-09-02,949.114
2013-09-03,953.109
2013-09-04,958.411
2013-09-05,958.361
2013-09-06,964.094
2013-09-09,975.01
2013-09-10,985.351
2013-09-11,990.188
2013-09-12,989.776
2013-09-13,989.087
2013-09-16,1000.652
2013-09-17,997.049
2013-09-18,1001.834
2013-09-19,1018.956
2013-09-20,1012.512
2013-09-23,1011.255
2013-09-24,1011.964
2013-09-25,1011.101
2013-09-26,1012.182
2013-09-27,1016.104
2013-09-30,1010.693
2013-10-01,1014.531
2013-10-02,1011.503
2013-10-03,1008.952
2013-10-04,1006.069
2013-10-07,998.46
2013-10-08,996.925
2013-10-09,992.502
2013-10-10,1002.454
2013-10-11,1010.839
2013-10-14,1013.743
2013-10-15,1015.299
2013-10-16,1015.267
2013-10-17,1030.136
2013-10-18,1039.263
2013-10-21,1044.719
2013-10-22,1050.343
2013-10-23,1044.206
2013-10-24,1048.407
2013-10-25,1043.113
2013-10-28,1043.03
2013-10-29,1040.774
2013-10-30,1043.868
2013-10-31,1038.78
2013-11-01,1026.074
2013-11-04,1029.829
2013-11-05,1027.842
2013-11-06,1035.719
2013-11-07,1025.904
2013-11-08,1020.21
2013-11-11,1025.167
2013-11-12,1024.449
2013-11-13,1018.033
2013-11-14,1027.35
2013-11-15,1033.44
2013-11-18,1038.14
2013-11-19,1033.206
2013-11-20,1028.872
2013-11-21,1025.0
2013-11-22,1028.649
2013-11-25,1031.176
2013-11-26,1031.711
2013-11-27,1031.653
2013-11-28,1036.56
2013-11-29,1038.015
2013-12-02,1031.795
2013-12-03,1025.62
2013-12-04,1016.47
2013-12-05,1015.612
2013-12-06,1019.136
2013-12-09,1024.77
2013-12-10,1027.333
2013-12-11,1022.626
2013-12-12,1010.471
2013-12-13,1009.697
2013-12-16,1013.649
2013-12-17,1012.901
2013-12-18,1019.128
2013-12-19,1023.99
2013-12-20,1029.433
2013-12-23,1037.369
2013-12-24,1037.212
2013-12-25,1037.374
2013-12-26,1041.9
2013-12-27,1051.46
2013-12-30,1057.474
2013-12-31,1059.324
2014-01-01,1059.393
2014-01-02,1053.3
2014-01-03,1057.425
2014-01-06,1056.899
2014-01-07,1055.255
2014-01-08,1059.812
2014-01-09,1056.148
2014-01-10,1067.291
2014-01-13,1071.44
2014-01-14,1065.437
2014-01-15,1069.573
2014-01-16,1070.063
2014-01-17,1073.073
2014-01-20,1072.513
2014-01-21,1072.193
2014-01-22,1073.974
2014-01-23,1069.58
2014-01-24,1053.29
2014-01-27,1039.194
2014-01-28,1044.086
2014-01-29,1050.952
2014-01-30,1040.308
2014-01-31,1036.459
2014-02-03,1027.072
2014-02-04,1012.785
2014-02-05,1018.32
2014-02-06,1031.342
2014-02-07,1042.229
2014-02-10,1047.407
2014-02-11,1057.562
2014-02-12,1062.263
2014-02-13,1062.595
2014-02-14,1066.762
2014-02-17,1073.919
2014-02-18,1079.291
2014-02-19,1079.377
2014-02-20,1072.374
2014-02-21,1080.772
2014-02-24,1085.889
2014-02-25,1090.825
2014-02-26,1084.204
2014-02-27,1084.439
2014-02-28,1095.079
2014-03-03,1076.919
2014-03-04,1088.358
2014-03-05,1092.609
2014-03-06,1101.437
2014-03-07,1097.613
2014-03-10,1091.067
2014-03-11,1091.658
2014-03-12,1080.954
2014-03-13,1080.09
2014-03-14,1066.731
2014-03-17,1073.577
2014-03-18,1081.294
2014-03-19,1078.968
2014-03-20,1062.139
2014-03-21,1062.211
2014-03-24,1058.814
2014-03-25,1065.564
2014-03-26,1073.238
2014-03-27,1076.403
2014-03-28,1080.968
2014-03-31,1089.308
2014-04-01,1093.838
2014-04-02,1096.069
2014-04-03,1093.652
2014-04-04,1098.341
2014-04-07,1089.301
2014-04-08,1084.92
2014-04-09,1089.647
2014-04-10,1090.012
2014-04-11,1075.049
2014-04-14,1065.546
2014-04-15,1060.415
2014-04-16,1074.84
2014-04-17,1082.193
2014-04-18,1083.953
2014-04-21,1081.371
2014-04-22,1088.706
2014-04-23,1090.067
2014-04-24,1091.642
2014-04-25,1089.859
2014-04-28,1084.671
2014-04-29,1090.503
2014-04-30,1094.447
2014-05-01,1098.665
2014-05-02,1101.963
2014-05-05,1100.916
2014-05-06,1106.573
2014-05-07,1096.245
2014-05-08,1099.857
2014-05-09,1093.7
2014-05-12,1098.102
2014-05-13,1100.896
2014-05-14,1100.759
2014-05-15,1090.045
2014-05-16,1081.112
2014-05-19,1081.259
2014-05-20,1081.659
2014-05-21,1084.025
2014-05-22,1091.71
2014-05-23,1094.23
2014-05-26,1102.837
2014-05-27,1103.595
2014-05-28,1106.08
2014-05-29,1109.039
2014-05-30,1110.44
2014-06-02,1114.177
2014-06-03,1110.47
2014-06-04,1112.421
2014-06-05,1115.431
2014-06-06,1124.836
2014-06-09,1125.667
2014-06-10,1123.718
2014-06-11,1121.225
2014-06-12,1123.949
2014-06-13,1119.455
2014-06-16,1117.568
2014-06-17,1117.26
2014-06-18,1120.81
2014-06-19,1132.403
2014-06-20,1128.714
2014-06-23,1128.152
2014-06-24,1123.06
2014-06-25,1117.727
2014-06-26,1122.838
2014-06-27,1123.862
2014-06-30,1131.179
2014-07-01,1137.371
2014-07-02,1140.263
2014-07-03,1143.366
2014-07-04,1142.906
2014-07-07,1135.662
2014-07-08,1126.104
2014-07-09,1124.524
2014-07-10,1113.27
2014-07-11,1112.651
2014-07-14,1120.319
2014-07-15,1114.563
2014-07-16,1122.912
2014-07-17,1118.819
2014-07-18,1116.506
2014-07-21,1114.266
2014-07-22,1122.076
2014-07-23,1125.322
2014-07-24,1125.343
2014-07-25,1122.549
2014-07-28,1120.641
2014-07-29,1120.462
2014-07-30,1113.66
2014-07-31,1104.25
2014-08-01,1096.772
2014-08-04,1093.301
2014-08-05,1086.559
2014-08-06,1079.307
2014-08-07,1077.692
2014-08-08,1070.331
2014-08-11,1085.33
2014-08-12,1086.654
2014-08-13,1089.588
2014-08-14,1093.835
2014-08-15,1093.317
2014-08-18,1100.125
2014-08-19,1104.394
2014-08-20,1101.214
2014-08-21,1104.976
2014-08-22,1100.846
2014-08-25,1105.895
2014-08-26,1109.614
2014-08-27,1113.699
2014-08-28,1106.654
2014-08-29,1106.904
2014-09-01,1106.342
2014-09-02,1103.935
2014-09-03,1109.511
2014-09-04,1104.573
2014-09-05,1100.996
2014-09-08,1093.766
2014-09-09,1086.278
2014-09-10,1083.141
2014-09-11,1082.96
2014-09-12,1080.972
2014-09-15,1076.825
2014-09-16,1071.817
2014-09-17,1074.124
2014-09-18,1076.347
2014-09-19,1074.56
2014-09-22,1067.165
2014-09-23,1060.969
2014-09-24,1058.821
2014-09-25,1054.779
2014-09-26,1049.659
2014-09-29,1048.162
2014-09-30,1044.921
2014-10-01,1035.826
2014-10-02,1020.756
2014-10-03,1016.899
2014-10-06,1025.361
2014-10-07,1018.894
2014-10-08,1011.435
2014-10-09,1007.115
2014-10-10,986.578
2014-10-13,986.179
2014-10-14,981.673
2014-10-15,974.518
2014-10-16,971.039
2014-10-17,982.224
2014-10-20,991.845
2014-10-21,1001.715
2014-10-22,1009.013
2014-10-23,1008.123
2014-10-24,1009.795
2014-10-27,1010.283
2014-10-28,1018.326
2014-10-29,1024.069
2014-10-30,1018.001
2014-10-31,1024.755
2014-11-03,1015.554
2014-11-04,1019.634
2014-11-05,1020.938
2014-11-06,1016.213
2014-11-07,1017.548
2014-11-10,1024.373
2014-11-11,1025.739
2014-11-12,1025.417
2014-11-13,1024.699
2014-11-14,1027.141
2014-11-17,1021.582
2014-11-18,1033.527
2014-11-19,1029.067
2014-11-20,1029.135
2014-11-21,1036.206
2014-11-24,1035.705
2014-11-25,1042.33
2014-11-26,1044.617
2014-11-27,1038.428
2014-11-28,1033.783
2014-12-01,1032.125
2014-12-02,1031.311
2014-12-03,1033.972
2014-12-04,1033.788
2014-12-05,1032.031
2014-12-08,1027.576
2014-12-09,1024.497
2014-12-10,1016.321
2014-12-11,1010.43
2014-12-12,1003.69
2014-12-15,988.631
2014-12-16,997.373
2014-12-17,995.735
2014-12-18,1009.741
2014-12-19,1018.54
2014-12-22,1020.417
2014-12-23,1019.322
2014-12-24,1023.418
2014-12-25,1022.399
2014-12-26,1024.223
2014-12-29,1024.877
2014-12-30,1022.069
2014-12-31,1021.512
2015-01-01,1021.52
2015-01-02,1017.405
2015-01-05,1003.904
2015-01-06,991.594
2015-01-07,984.194
2015-01-08,998.749
2015-01-09,1001.524
2015-01-12,999.529
2015-01-13,1003.693
2015-01-14,997.665
2015-01-15,1002.922
2015-01-16,998.087
2015-01-19,1009.303
2015-01-20,1010.697
2015-01-21,1014.211
2015-01-22,1014.354
2015-01-23,1015.917
2015-01-26,1019.209
2015-01-27,1028.313
2015-01-28,1026.692
2015-01-29,1019.563
2015-01-30,1020.101
2015-02-02,1023.944
2015-02-03,1031.652
2015-02-04,1036.812
2015-02-05,1043.284
2015-02-06,1037.71
2015-02-09,1034.814
2015-02-10,1037.024
2015-02-11,1030.717
2015-02-12,1048.655
2015-02-13,1054.821
2015-02-16,1056.571
2015-02-17,1056.412
2015-02-18,1065.969
2015-02-19,1070.469
2015-02-20,1072.009
2015-02-23,1075.839
2015-02-24,1076.866
2015-02-25,1082.827
2015-02-26,1079.925
2015-02-27,1083.17
2015-03-02,1079.351
2015-03-03,1076.04
2015-03-04,1069.12
2015-03-05,1072.516
2015-03-06,1062.47
2015-03-09,1055.889
2015-03-10,1041.285
2015-03-11,1040.906
2015-03-12,1049.887
2015-03-13,1046.66
2015-03-16,1053.344
2015-03-17,1050.573
2015-03-18,1057.608
2015-03-19,1060.457
2015-03-20,1078.805
2015-03-23,1087.736
2015-03-24,1089.853
2015-03-25,1090.244
2015-03-26,1075.172
2015-03-27,1071.877
2015-03-30,1071.373
2015-03-31,1064.964
2015-04-01,1065.578
2015-04-02,1077.763
2015-04-03,1079.554
2015-04-06,1091.944
2015-04-07,1092.368
2015-04-08,1094.735
2015-04-09,1095.212
2015-04-10,1098.318
2015-04-13,1094.336
2015-04-14,1107.034
2015-04-15,1103.746
2015-04-16,1110.013
2015-04-17,1100.126
2015-04-20,1098.703
2015-04-21,1106.111
2015-04-22,1104.307
2015-04-23,1108.043
2015-04-24,1117.177
2015-04-27,1125.298
2015-04-28,1125.267
2015-04-29,1122.379
2015-04-30,1114.609
2015-05-01,1108.699
2015-05-04,1111.486
2015-05-05,1106.949
2015-05-06,1110.57
2015-05-07,1102.401
2015-05-08,1119.544
2015-05-11,1123.25
2015-05-12,1123.268
2015-05-13,1136.016
2015-05-14,1139.081
2015-05-15,1146.645
2015-05-18,1143.88
2015-05-19,1137.395
2015-05-20,1137.485
2015-05-21,1141.911
2015-05-22,1135.502
2015-05-25,1135.513
2015-05-26,1119.131
2015-05-27,1120.589
2015-05-28,1119.77
2015-05-29,1115.775
2015-06-01,1113.79
2015-06-02,1123.626
