Date,EUROPE GROWTH Standard (Large+Mid Cap)
2009-12-01,4297.911
2009-12-02,4317.729
2009-12-03,4313.707
2009-12-04,4299.282
2009-12-07,4265.333
2009-12-08,4171.352
2009-12-09,4137.384
2009-12-10,4171.986
2009-12-11,4173.391
2009-12-14,4212.932
2009-12-15,4190.474
2009-12-16,4247.877
2009-12-17,4132.193
2009-12-18,4102.53
2009-12-21,4159.452
2009-12-22,4161.357
2009-12-23,4201.143
2009-12-24,4210.424
2009-12-25,4210.424
2009-12-28,4236.71
2009-12-29,4259.877
2009-12-30,4212.723
2009-12-31,4241.318
2010-01-01,4241.318
2010-01-04,4326.58
2010-01-05,4301.029
2010-01-06,4299.687
2010-01-07,4285.066
2010-01-08,4303.886
2010-01-11,4362.527
2010-01-12,4319.797
2010-01-13,4326.818
2010-01-14,4358.682
2010-01-15,4295.446
2010-01-18,4334.903
2010-01-19,4336.719
2010-01-20,4228.125
2010-01-21,4152.14
2010-01-22,4130.854
2010-01-25,4107.181
2010-01-26,4096.513
2010-01-27,4068.748
2010-01-28,4006.128
2010-01-29,4023.627
2010-02-01,4042.017
2010-02-02,4101.941
2010-02-03,4073.615
2010-02-04,3932.361
2010-02-05,3816.85
2010-02-08,3854.473
2010-02-09,3872.371
2010-02-10,3882.262
2010-02-11,3885.853
2010-02-12,3881.573
2010-02-15,3888.405
2010-02-16,3952.221
2010-02-17,3991.682
2010-02-18,4010.868
2010-02-19,3999.821
2010-02-22,4009.317
2010-02-23,3963.314
2010-02-24,3986.098
2010-02-25,3901.918
2010-02-26,3976.095
2010-03-01,3987.441
2010-03-02,4047.73
2010-03-03,4112.988
2010-03-04,4097.989
2010-03-05,4157.484
2010-03-08,4165.418
2010-03-09,4140.297
2010-03-10,4186.18
2010-03-11,4178.128
2010-03-12,4214.401
2010-03-15,4158.64
2010-03-16,4226.867
2010-03-17,4251.189
2010-03-18,4219.068
2010-03-19,4186.786
2010-03-22,4193.857
2010-03-23,4221.701
2010-03-24,4173.519
2010-03-25,4205.891
2010-03-26,4197.47
2010-03-29,4222.592
2010-03-30,4211.277
2010-03-31,4245.822
2010-04-01,4311.901
2010-04-02,4311.901
2010-04-05,4297.395
2010-04-06,4280.961
2010-04-07,4253.874
2010-04-08,4222.366
2010-04-09,4299.447
2010-04-12,4341.489
2010-04-13,4321.656
2010-04-14,4369.123
2010-04-15,4370.954
2010-04-16,4292.995
2010-04-19,4256.043
2010-04-20,4306.56
2010-04-21,4267.293
2010-04-22,4205.954
2010-04-23,4269.856
2010-04-26,4305.535
2010-04-27,4176.83
2010-04-28,4090.749
2010-04-29,4169.899
2010-04-30,4157.741
2010-05-03,4132.816
2010-05-04,3986.761
2010-05-05,3903.899
2010-05-06,3827.401
2010-05-07,3671.779
2010-05-10,3956.788
2010-05-11,3903.975
2010-05-12,3957.141
2010-05-13,3937.829
2010-05-14,3776.212
2010-05-17,3748.356
2010-05-18,3798.34
2010-05-19,3676.81
2010-05-20,3588.75
2010-05-21,3630.171
2010-05-24,3606.754
2010-05-25,3485.749
2010-05-26,3571.963
2010-05-27,3681.684
2010-05-28,3693.868
2010-05-31,3698.664
2010-06-01,3726.617
2010-06-02,3711.798
2010-06-03,3767.445
2010-06-04,3662.929
2010-06-07,3607.569
2010-06-08,3580.323
2010-06-09,3690.456
2010-06-10,3765.149
2010-06-11,3752.515
2010-06-14,3862.542
2010-06-15,3894.578
2010-06-16,3905.297
2010-06-17,3918.715
2010-06-18,3927.214
2010-06-21,3977.011
2010-06-22,3935.372
2010-06-23,3887.246
2010-06-24,3846.993
2010-06-25,3819.314
2010-06-28,3878.247
2010-06-29,3727.218
2010-06-30,3728.438
2010-07-01,3688.183
2010-07-02,3729.618
2010-07-05,3701.846
2010-07-06,3827.923
2010-07-07,3856.641
2010-07-08,3904.118
2010-07-09,3913.513
2010-07-12,3909.388
2010-07-13,4007.655
2010-07-14,4028.664
2010-07-15,4038.577
2010-07-16,3980.83
2010-07-19,3952.954
2010-07-20,3935.245
2010-07-21,3964.939
2010-07-22,4063.874
2010-07-23,4067.609
2010-07-26,4109.372
2010-07-27,4113.99
2010-07-28,4111.224
2010-07-29,4101.542
2010-07-30,4077.682
2010-08-02,4220.387
2010-08-03,4234.46
2010-08-04,4210.347
2010-08-05,4192.565
2010-08-06,4193.77
2010-08-09,4232.041
2010-08-10,4152.277
2010-08-11,4025.332
2010-08-12,4025.067
2010-08-13,4017.901
2010-08-16,4058.223
2010-08-17,4107.366
2010-08-18,4095.243
2010-08-19,4050.009
2010-08-20,3973.024
2010-08-23,3983.59
2010-08-24,3931.839
2010-08-25,3887.657
2010-08-26,3958.799
2010-08-27,3973.214
2010-08-30,3968.723
2010-08-31,3977.904
2010-09-01,4120.556
2010-09-02,4120.653
2010-09-03,4160.606
2010-09-06,4168.777
2010-09-07,4109.084
2010-09-08,4160.344
2010-09-09,4203.686
2010-09-10,4190.639
2010-09-13,4256.958
2010-09-14,4293.843
2010-09-15,4299.301
2010-09-16,4284.102
2010-09-17,4270.055
2010-09-20,4337.737
2010-09-21,4331.099
2010-09-22,4369.133
2010-09-23,4349.965
2010-09-24,4442.01
2010-09-27,4424.1
2010-09-28,4442.279
2010-09-29,4437.554
2010-09-30,4425.775
2010-10-01,4438.525
2010-10-04,4400.393
2010-10-05,4500.098
2010-10-06,4539.022
2010-10-07,4540.55
2010-10-08,4542.43
2010-10-11,4546.231
2010-10-12,4527.106
2010-10-13,4622.61
2010-10-14,4653.068
2010-10-15,4631.937
2010-10-18,4621.251
2010-10-19,4530.546
2010-10-20,4611.676
2010-10-21,4654.267
2010-10-22,4608.364
2010-10-25,4652.102
2010-10-26,4598.977
2010-10-27,4534.395
2010-10-28,4587.023
2010-10-29,4587.066
2010-11-01,4598.881
2010-11-02,4659.597
2010-11-03,4648.916
2010-11-04,4802.592
2010-11-05,4776.034
2010-11-08,4732.362
2010-11-09,4758.12
2010-11-10,4660.647
2010-11-11,4664.267
2010-11-12,4647.499
2010-11-15,4646.881
2010-11-16,4527.143
2010-11-17,4546.507
2010-11-18,4635.569
2010-11-19,4622.303
2010-11-22,4590.116
2010-11-23,4474.944
2010-11-24,4518.03
2010-11-25,4542.104
2010-11-26,4478.714
2010-11-29,4369.476
2010-11-30,4348.205
2010-12-01,4438.801
2010-12-02,4551.171
2010-12-03,4614.679
2010-12-06,4595.981
2010-12-07,4658.168
2010-12-08,4614.844
2010-12-09,4598.403
2010-12-10,4627.902
2010-12-13,4699.643
2010-12-14,4702.737
2010-12-15,4661.878
2010-12-16,4638.916
2010-12-17,4613.754
2010-12-20,4628.622
2010-12-21,4685.428
2010-12-22,4687.834
2010-12-23,4681.135
2010-12-24,4695.933
2010-12-27,4671.67
2010-12-28,4676.251
2010-12-29,4688.636
2010-12-30,4678.542
2010-12-31,4700.454
2011-01-03,4710.106
2011-01-04,4728.573
2011-01-05,4662.685
2011-01-06,4638.86
2011-01-07,4624.796
2011-01-10,4576.267
2011-01-11,4637.994
2011-01-12,4719.147
2011-01-13,4751.388
2011-01-14,4747.267
2011-01-17,4730.99
2011-01-18,4804.008
2011-01-19,4756.837
2011-01-20,4642.501
2011-01-21,4716.43
2011-01-24,4757.931
2011-01-25,4735.621
2011-01-26,4801.615
2011-01-27,4802.953
2011-01-28,4720.1
2011-01-31,4746.203
2011-02-01,4832.04
2011-02-02,4856.985
2011-02-03,4814.064
2011-02-04,4798.638
2011-02-07,4845.966
2011-02-08,4886.311
2011-02-09,4879.661
2011-02-10,4839.881
2011-02-11,4863.205
2011-02-14,4860.546
2011-02-15,4867.546
2011-02-16,4867.898
2011-02-17,4892.264
2011-02-18,4901.846
2011-02-21,4859.572
2011-02-22,4848.113
2011-02-23,4810.95
2011-02-24,4795.27
2011-02-25,4850.88
2011-02-28,4907.483
2011-03-01,4890.149
2011-03-02,4880.272
2011-03-03,4927.472
2011-03-04,4907.401
2011-03-07,4894.651
2011-03-08,4872.12
2011-03-09,4876.623
2011-03-10,4770.351
2011-03-11,4744.254
2011-03-14,4742.0
2011-03-15,4633.571
2011-03-16,4557.829
2011-03-17,4667.273
2011-03-18,4720.564
2011-03-21,4808.58
2011-03-22,4801.557
2011-03-23,4806.394
2011-03-24,4882.93
2011-03-25,4867.761
2011-03-28,4860.007
2011-03-29,4865.461
2011-03-30,4925.256
2011-03-31,4916.442
2011-04-01,4970.643
2011-04-04,5012.341
2011-04-05,5018.413
2011-04-06,5068.354
2011-04-07,5022.869
2011-04-08,5087.024
2011-04-11,5080.484
2011-04-12,5004.269
2011-04-13,5049.363
2011-04-14,5028.491
2011-04-15,5038.983
2011-04-18,4902.691
2011-04-19,4977.475
2011-04-20,5131.431
2011-04-21,5192.336
2011-04-22,5192.336
2011-04-25,5179.468
2011-04-26,5221.127
2011-04-27,5229.253
2011-04-28,5295.655
2011-04-29,5324.909
2011-05-02,5351.592
2011-05-03,5307.882
2011-05-04,5245.301
2011-05-05,5144.168
2011-05-06,5189.959
2011-05-09,5106.09
2011-05-10,5179.429
2011-05-11,5173.747
2011-05-12,5109.152
2011-05-13,5097.269
2011-05-16,5114.725
2011-05-17,5034.455
2011-05-18,5080.843
2011-05-19,5109.722
2011-05-20,5077.524
2011-05-23,4953.959
2011-05-24,4999.282
2011-05-25,5020.602
2011-05-26,5031.075
2011-05-27,5128.079
2011-05-30,5132.216
2011-05-31,5204.255
2011-06-01,5186.836
2011-06-02,5124.154
2011-06-03,5138.34
2011-06-06,5134.969
2011-06-07,5150.073
2011-06-08,5064.589
2011-06-09,5089.701
2011-06-10,4972.173
2011-06-13,4992.261
2011-06-14,5052.391
2011-06-15,4944.172
2011-06-16,4868.171
2011-06-17,4915.9
2011-06-20,4902.67
2011-06-21,4987.092
2011-06-22,4974.9
2011-06-23,4822.376
2011-06-24,4841.59
2011-06-27,4888.563
2011-06-28,4936.534
2011-06-29,5024.687
2011-06-30,5104.96
2011-07-01,5131.881
2011-07-04,5163.464
2011-07-05,5161.567
2011-07-06,5105.899
2011-07-07,5156.818
2011-07-08,5094.69
2011-07-11,4957.726
2011-07-12,4923.265
2011-07-13,5023.445
2011-07-14,4981.129
2011-07-15,4964.7
2011-07-18,4853.45
2011-07-19,4936.944
2011-07-20,4984.216
2011-07-21,5068.629
2011-07-22,5100.071
2011-07-25,5103.514
2011-07-26,5130.821
2011-07-27,5050.968
2011-07-28,5015.324
2011-07-29,4996.837
2011-08-01,4908.59
2011-08-02,4819.693
2011-08-03,4751.74
2011-08-04,4539.377
2011-08-05,4470.056
2011-08-08,4269.54
2011-08-09,4372.5
2011-08-10,4229.898
2011-08-11,4357.087
2011-08-12,4490.138
2011-08-15,4555.863
2011-08-16,4545.285
2011-08-17,4574.17
2011-08-18,4316.092
2011-08-19,4286.647
2011-08-22,4297.104
2011-08-23,4333.724
2011-08-24,4390.661
2011-08-25,4325.653
2011-08-26,4315.404
2011-08-29,4404.401
2011-08-30,4435.891
2011-08-31,4565.096
2011-09-01,4551.709
2011-09-02,4448.099
2011-09-05,4243.359
2011-09-06,4205.206
2011-09-07,4334.191
2011-09-08,4348.714
2011-09-09,4171.964
2011-09-12,4058.265
2011-09-13,4093.094
2011-09-14,4148.143
2011-09-15,4259.327
2011-09-16,4265.613
2011-09-19,4122.782
2011-09-20,4233.799
2011-09-21,4159.298
2011-09-22,3893.702
2011-09-23,3923.098
2011-09-26,3964.048
2011-09-27,4177.515
2011-09-28,4112.755
2011-09-29,4132.9
2011-09-30,4010.022
2011-10-03,3923.808
2011-10-04,3816.395
2011-10-05,3927.389
2011-10-06,4063.118
2011-10-07,4120.871
2011-10-10,4234.109
2011-10-11,4219.064
2011-10-12,4330.887
2011-10-13,4267.045
2011-10-14,4354.915
2011-10-17,4284.689
2011-10-18,4252.833
2011-10-19,4297.521
2011-10-20,4213.195
2011-10-21,4381.365
2011-10-24,4439.328
2011-10-25,4420.893
2011-10-26,4410.952
2011-10-27,4647.768
2011-10-28,4675.158
2011-10-31,4498.38
2011-11-01,4293.995
2011-11-02,4374.228
2011-11-03,4439.907
2011-11-04,4415.852
2011-11-07,4387.851
2011-11-08,4448.842
2011-11-09,4309.795
2011-11-10,4280.948
2011-11-11,4417.572
2011-11-14,4341.188
2011-11-15,4295.319
2011-11-16,4289.872
2011-11-17,4227.439
2011-11-18,4190.771
2011-11-21,4041.479
2011-11-22,4045.227
2011-11-23,3956.195
2011-11-24,3949.821
2011-11-25,3956.007
2011-11-28,4115.801
2011-11-29,4143.864
2011-11-30,4330.819
2011-12-01,4307.51
2011-12-02,4319.534
2011-12-05,4354.296
2011-12-06,4316.473
2011-12-07,4319.908
2011-12-08,4241.203
2011-12-09,4289.22
2011-12-12,4184.786
2011-12-13,4171.798
2011-12-14,4050.116
2011-12-15,4094.982
2011-12-16,4095.996
2011-12-19,4094.917
2011-12-20,4197.165
2011-12-21,4155.463
2011-12-22,4194.115
2011-12-23,4221.191
2011-12-26,4221.191
2011-12-27,4233.873
2011-12-28,4182.991
2011-12-29,4206.298
2011-12-30,4261.55
2012-01-02,4298.254
2012-01-03,4395.848
2012-01-04,4334.513
2012-01-05,4279.487
2012-01-06,4254.571
2012-01-09,4259.625
2012-01-10,4336.057
2012-01-11,4284.002
2012-01-12,4305.45
2012-01-13,4257.818
2012-01-16,4292.187
2012-01-17,4341.135
2012-01-18,4381.272
2012-01-19,4437.09
2012-01-20,4432.847
2012-01-23,4489.008
2012-01-24,4453.987
2012-01-25,4439.396
2012-01-26,4553.933
2012-01-27,4502.369
2012-01-30,4457.578
2012-01-31,4473.45
2012-02-01,4592.843
2012-02-02,4591.35
2012-02-03,4656.754
2012-02-06,4633.988
2012-02-07,4673.164
2012-02-08,4660.224
2012-02-09,4692.802
2012-02-10,4628.773
2012-02-13,4670.679
2012-02-14,4634.841
2012-02-15,4650.811
2012-02-16,4648.468
2012-02-17,4702.299
2012-02-20,4778.309
2012-02-21,4749.811
2012-02-22,4716.589
2012-02-23,4746.044
2012-02-24,4799.604
2012-02-27,4769.47
2012-02-28,4792.261
2012-02-29,4781.944
2012-03-01,4809.281
2012-03-02,4762.067
2012-03-05,4746.212
2012-03-06,4588.254
2012-03-07,4629.644
2012-03-08,4767.143
2012-03-09,4741.547
2012-03-12,4742.645
2012-03-13,4804.757
2012-03-14,4774.244
2012-03-15,4809.27
2012-03-16,4874.186
2012-03-19,4886.517
2012-03-20,4817.621
2012-03-21,4811.713
2012-03-22,4757.601
2012-03-23,4788.495
2012-03-26,4862.385
2012-03-27,4844.938
2012-03-28,4787.95
2012-03-29,4737.008
2012-03-30,4802.914
2012-04-02,4885.243
2012-04-03,4857.429
2012-04-04,4677.753
2012-04-05,4669.91
2012-04-06,4669.91
2012-04-09,4672.868
2012-04-10,4569.819
2012-04-11,4614.652
2012-04-12,4706.133
2012-04-13,4614.151
2012-04-16,4637.467
2012-04-17,4742.321
2012-04-18,4724.921
2012-04-19,4731.118
2012-04-20,4774.603
2012-04-23,4642.566
2012-04-24,4704.386
2012-04-25,4745.688
2012-04-26,4777.501
2012-04-27,4813.018
2012-04-30,4783.026
2012-05-01,4803.289
2012-05-02,4776.985
2012-05-03,4789.507
2012-05-04,4688.952
2012-05-07,4686.182
2012-05-08,4578.66
2012-05-09,4557.719
2012-05-10,4575.125
2012-05-11,4596.792
2012-05-14,4489.669
2012-05-15,4451.466
2012-05-16,4418.713
2012-05-17,4364.547
2012-05-18,4308.723
2012-05-21,4353.596
2012-05-22,4424.462
2012-05-23,4273.803
2012-05-24,4312.081
2012-05-25,4300.47
2012-05-28,4320.469
2012-05-29,4364.657
2012-05-30,4248.65
2012-05-31,4218.521
2012-06-01,4118.571
2012-06-04,4122.73
2012-06-05,4125.638
2012-06-06,4229.879
2012-06-07,4309.74
2012-06-08,4258.848
2012-06-11,4284.15
2012-06-12,4297.732
2012-06-13,4319.991
2012-06-14,4303.269
2012-06-15,4332.955
2012-06-18,4344.362
2012-06-19,4435.404
2012-06-20,4457.636
2012-06-21,4403.969
2012-06-22,4336.266
2012-06-25,4267.817
2012-06-26,4268.173
2012-06-27,4313.676
2012-06-28,4283.311
2012-06-29,4473.777
2012-07-02,4503.066
2012-07-03,4563.349
2012-07-04,4536.385
2012-07-05,4496.63
2012-07-06,4440.745
2012-07-09,4415.374
2012-07-10,4441.113
2012-07-11,4420.111
2012-07-12,4351.282
2012-07-13,4436.925
2012-07-16,4445.604
2012-07-17,4429.073
2012-07-18,4502.01
2012-07-19,4560.884
2012-07-20,4494.751
2012-07-23,4367.533
2012-07-24,4353.977
2012-07-25,4354.383
2012-07-26,4518.216
2012-07-27,4585.353
2012-07-30,4596.251
2012-07-31,4578.827
2012-08-01,4596.222
2012-08-02,4509.168
2012-08-03,4654.58
2012-08-06,4689.883
2012-08-07,4701.334
2012-08-08,4694.612
2012-08-09,4703.694
2012-08-10,4696.646
2012-08-13,4687.292
2012-08-14,4706.236
2012-08-15,4690.7
2012-08-16,4717.697
2012-08-17,4707.49
2012-08-20,4708.535
2012-08-21,4771.938
2012-08-22,4705.428
2012-08-23,4729.799
2012-08-24,4717.092
2012-08-27,4734.114
2012-08-28,4718.756
2012-08-29,4702.664
2012-08-30,4662.674
2012-08-31,4708.795
2012-09-03,4747.79
2012-09-04,4679.605
2012-09-05,4704.702
2012-09-06,4807.076
2012-09-07,4851.697
2012-09-10,4826.492
2012-09-11,4845.981
2012-09-12,4847.58
2012-09-13,4854.912
2012-09-14,4995.53
2012-09-17,4980.065
2012-09-18,4954.647
2012-09-19,4973.636
2012-09-20,4938.414
2012-09-21,4963.382
2012-09-24,4921.846
2012-09-25,4960.249
2012-09-26,4849.453
2012-09-27,4866.621
2012-09-28,4825.299
2012-10-01,4908.695
2012-10-02,4910.143
2012-10-03,4887.628
2012-10-04,4932.895
2012-10-05,4995.558
2012-10-08,4918.461
2012-10-09,4870.835
2012-10-10,4844.997
2012-10-11,4892.535
2012-10-12,4882.173
2012-10-15,4894.286
2012-10-16,4969.556
2012-10-17,5010.545
2012-10-18,4998.082
2012-10-19,4951.492
2012-10-22,4943.821
2012-10-23,4823.581
2012-10-24,4857.488
2012-10-25,4881.039
2012-10-26,4877.978
2012-10-29,4859.322
2012-10-30,4911.693
2012-10-31,4865.484
2012-11-01,4909.374
2012-11-02,4902.218
2012-11-05,4864.046
2012-11-06,4890.192
2012-11-07,4820.53
2012-11-08,4802.641
2012-11-09,4805.022
2012-11-12,4791.527
2012-11-13,4811.996
2012-11-14,4776.053
2012-11-15,4742.993
2012-11-16,4679.47
2012-11-19,4812.763
2012-11-20,4832.52
2012-11-21,4844.442
2012-11-22,4902.43
2012-11-23,4955.312
2012-11-26,4943.817
2012-11-27,4954.173
2012-11-28,4955.358
2012-11-29,5027.691
2012-11-30,5028.423
2012-12-03,5064.515
2012-12-04,5068.022
2012-12-05,5062.564
2012-12-06,5068.672
2012-12-07,5058.287
2012-12-10,5076.811
2012-12-11,5107.059
2012-12-12,5111.909
2012-12-13,5102.159
2012-12-14,5109.246
2012-12-17,5121.357
2012-12-18,5161.245
2012-12-19,5193.78
2012-12-20,5188.563
2012-12-21,5143.646
2012-12-24,5143.097
2012-12-25,5143.097
2012-12-26,5150.337
2012-12-27,5151.605
2012-12-28,5125.956
2012-12-31,5126.542
2013-01-01,5126.542
2013-01-02,5232.063
2013-01-03,5207.406
2013-01-04,5201.494
2013-01-07,5189.134
2013-01-08,5168.699
2013-01-09,5182.608
2013-01-10,5223.28
2013-01-11,5268.926
2013-01-14,5255.664
2013-01-15,5265.238
2013-01-16,5260.201
2013-01-17,5305.368
2013-01-18,5276.355
2013-01-21,5295.014
2013-01-22,5293.885
2013-01-23,5316.469
2013-01-24,5357.449
2013-01-25,5418.375
2013-01-28,5396.998
2013-01-29,5419.216
2013-01-30,5422.919
2013-01-31,5404.638
2013-02-01,5490.647
2013-02-04,5382.434
2013-02-05,5395.798
2013-02-06,5386.578
2013-02-07,5319.127
2013-02-08,5371.729
2013-02-11,5323.278
2013-02-12,5378.322
2013-02-13,5402.446
2013-02-14,5372.203
2013-02-15,5376.132
2013-02-18,5362.324
2013-02-19,5431.82
2013-02-20,5445.741
2013-02-21,5323.959
2013-02-22,5362.017
2013-02-25,5366.267
2013-02-26,5275.244
2013-02-27,5322.885
2013-02-28,5366.488
2013-03-01,5321.379
2013-03-04,5335.39
2013-03-05,5430.229
2013-03-06,5399.042
2013-03-07,5438.388
2013-03-08,5413.794
2013-03-11,5434.836
2013-03-12,5443.294
2013-03-13,5428.462
2013-03-14,5490.281
2013-03-15,5517.372
2013-03-18,5468.188
2013-03-19,5424.051
2013-03-20,5458.423
2013-03-21,5400.999
2013-03-22,5425.524
2013-03-25,5387.396
2013-03-26,5392.495
2013-03-27,5349.441
2013-03-28,5413.346
2013-03-29,5413.346
2013-04-01,5418.966
2013-04-02,5473.77
2013-04-03,5451.495
2013-04-04,5382.236
2013-04-05,5353.672
2013-04-08,5377.443
2013-04-09,5372.305
2013-04-10,5466.109
2013-04-11,5517.996
2013-04-12,5464.703
2013-04-15,5434.719
2013-04-16,5407.741
2013-04-17,5294.366
2013-04-18,5323.445
2013-04-19,5350.832
2013-04-22,5324.766
2013-04-23,5445.781
2013-04-24,5467.147
2013-04-25,5511.171
2013-04-26,5509.645
2013-04-29,5568.053
2013-04-30,5591.054
2013-05-01,5600.192
2013-05-02,5574.08
2013-05-03,5643.392
2013-05-06,5623.375
2013-05-07,5633.606
2013-05-08,5719.35
2013-05-09,5695.645
2013-05-10,5664.47
2013-05-13,5669.114
2013-05-14,5696.298
2013-05-15,5686.994
2013-05-16,5711.245
2013-05-17,5673.3
2013-05-20,5707.346
2013-05-21,5728.073
2013-05-22,5740.162
2013-05-23,5632.965
2013-05-24,5643.659
2013-05-27,5656.318
2013-05-28,5681.213
2013-05-29,5617.917
2013-05-30,5674.38
2013-05-31,5582.739
2013-06-03,5563.606
2013-06-04,5600.551
2013-06-05,5532.758
2013-06-06,5520.837
2013-06-07,5601.482
2013-06-10,5594.813
2013-06-11,5565.258
2013-06-12,5593.784
2013-06-13,5568.867
2013-06-14,5590.494
2013-06-17,5628.454
2013-06-18,5635.875
2013-06-19,5647.421
2013-06-20,5386.831
2013-06-21,5315.949
2013-06-24,5204.303
2013-06-25,5277.431
2013-06-26,5342.81
2013-06-27,5386.678
2013-06-28,5356.099
2013-07-01,5434.667
2013-07-02,5412.968
2013-07-03,5364.598
2013-07-04,5459.933
2013-07-05,5363.761
2013-07-08,5440.489
2013-07-09,5447.092
2013-07-10,5490.538
2013-07-11,5599.657
2013-07-12,5600.276
2013-07-15,5615.133
2013-07-16,5605.278
2013-07-17,5614.188
2013-07-18,5644.348
2013-07-19,5661.37
2013-07-22,5681.059
2013-07-23,5656.413
2013-07-24,5689.697
2013-07-25,5662.103
2013-07-26,5658.067
2013-07-29,5664.94
2013-07-30,5676.158
2013-07-31,5699.846
2013-08-01,5750.397
2013-08-02,5798.363
2013-08-05,5797.693
2013-08-06,5827.329
2013-08-07,5811.827
2013-08-08,5845.403
2013-08-09,5854.143
2013-08-12,5832.849
2013-08-13,5838.061
2013-08-14,5872.715
2013-08-15,5802.149
2013-08-16,5844.472
2013-08-19,5836.909
2013-08-20,5835.527
2013-08-21,5787.988
2013-08-22,5823.905
2013-08-23,5864.961
2013-08-26,5854.687
2013-08-27,5768.692
2013-08-28,5700.594
2013-08-29,5685.315
2013-08-30,5624.887
2013-09-02,5724.908
2013-09-03,5683.932
2013-09-04,5703.376
2013-09-05,5691.598
2013-09-06,5731.813
2013-09-09,5760.587
2013-09-10,5834.193
2013-09-11,5863.699
2013-09-12,5861.077
2013-09-13,5858.084
2013-09-16,5939.716
2013-09-17,5915.829
2013-09-18,5944.72
2013-09-19,6080.337
2013-09-20,6053.79
2013-09-23,6016.465
2013-09-24,6015.854
2013-09-25,6010.515
2013-09-26,5999.861
2013-09-27,6011.919
2013-09-30,5985.586
2013-10-01,6007.054
2013-10-02,5974.448
2013-10-03,5966.109
2013-10-04,5941.43
2013-10-07,5913.91
2013-10-08,5875.4
2013-10-09,5790.257
2013-10-10,5878.307
2013-10-11,5929.078
2013-10-14,5941.064
2013-10-15,5939.567
2013-10-16,5933.262
2013-10-17,6030.796
2013-10-18,6106.243
2013-10-21,6125.608
2013-10-22,6209.904
2013-10-23,6192.222
2013-10-24,6219.576
2013-10-25,6213.013
2013-10-28,6213.72
2013-10-29,6204.262
2013-10-30,6203.352
2013-10-31,6152.377
2013-11-01,6080.188
2013-11-04,6107.319
2013-11-05,6085.796
2013-11-06,6133.342
2013-11-07,6075.296
2013-11-08,6054.02
2013-11-11,6096.828
2013-11-12,6073.998
2013-11-13,6026.495
2013-11-14,6106.367
2013-11-15,6121.093
2013-11-18,6170.979
2013-11-19,6139.496
2013-11-20,6123.481
2013-11-21,6101.133
2013-11-22,6133.498
2013-11-25,6161.309
2013-11-26,6141.1
2013-11-27,6184.847
2013-11-28,6215.957
2013-11-29,6223.185
2013-12-02,6179.068
2013-12-03,6099.721
2013-12-04,6054.074
2013-12-05,6055.134
2013-12-06,6101.922
2013-12-09,6129.726
2013-12-10,6108.429
2013-12-11,6091.302
2013-12-12,6004.461
2013-12-13,5989.309
2013-12-16,6071.731
2013-12-17,6015.085
2013-12-18,6081.763
2013-12-19,6140.605
2013-12-20,6170.752
2013-12-23,6228.788
2013-12-24,6225.777
2013-12-25,6225.777
2013-12-26,6239.124
2013-12-27,6348.763
2013-12-30,6356.139
2013-12-31,6360.91
2014-01-01,6360.91
2014-01-02,6261.351
2014-01-03,6280.982
2014-01-06,6278.696
2014-01-07,6293.847
2014-01-08,6302.467
2014-01-09,6264.625
2014-01-10,6336.273
2014-01-13,6344.946
2014-01-14,6364.764
2014-01-15,6369.998
2014-01-16,6367.427
2014-01-17,6370.443
2014-01-20,6374.96
2014-01-21,6385.901
2014-01-22,6401.589
2014-01-23,6380.464
2014-01-24,6228.335
2014-01-27,6162.228
2014-01-28,6193.029
2014-01-29,6150.741
2014-01-30,6113.716
2014-01-31,6077.064
2014-02-03,6021.393
2014-02-04,6007.68
2014-02-05,6025.518
2014-02-06,6146.839
2014-02-07,6194.542
2014-02-10,6217.666
2014-02-11,6309.448
2014-02-12,6303.734
2014-02-13,6327.38
2014-02-14,6373.952
2014-02-17,6404.288
2014-02-18,6421.027
2014-02-19,6431.526
2014-02-20,6402.973
2014-02-21,6434.384
2014-02-24,6476.192
2014-02-25,6489.849
2014-02-26,6448.122
2014-02-27,6446.757
2014-02-28,6524.299
2014-03-03,6354.363
2014-03-04,6471.583
2014-03-05,6465.675
2014-03-06,6528.042
2014-03-07,6466.534
2014-03-10,6443.475
2014-03-11,6436.572
2014-03-12,6386.054
2014-03-13,6329.862
2014-03-14,6289.673
2014-03-17,6350.308
2014-03-18,6386.473
2014-03-19,6382.073
2014-03-20,6330.961
2014-03-21,6336.526
2014-03-24,6274.818
2014-03-25,6353.214
2014-03-26,6397.873
2014-03-27,6394.193
2014-03-28,6446.124
2014-03-31,6471.562
2014-04-01,6509.696
2014-04-02,6511.609
2014-04-03,6497.088
2014-04-04,6519.071
2014-04-07,6462.872
2014-04-08,6472.118
2014-04-09,6506.756
2014-04-10,6506.484
2014-04-11,6419.187
2014-04-14,6420.265
2014-04-15,6369.871
2014-04-16,6438.883
2014-04-17,6477.531
2014-04-18,6477.531
2014-04-21,6464.271
2014-04-22,6540.937
2014-04-23,6525.378
2014-04-24,6538.282
2014-04-25,6502.479
2014-04-28,6515.953
2014-04-29,6562.324
2014-04-30,6593.654
2014-05-01,6612.242
2014-05-02,6593.892
2014-05-05,6584.839
2014-05-06,6594.743
2014-05-07,6588.984
2014-05-08,6625.487
2014-05-09,6561.665
2014-05-12,6615.05
2014-05-13,6620.177
2014-05-14,6626.32
2014-05-15,6579.067
2014-05-16,6592.163
