Date,EUROPE GROWTH Standard (Large+Mid Cap)
2005-06-15,2723.751
2005-06-16,2730.621
2005-06-17,2765.9
2005-06-20,2746.934
2005-06-21,2762.482
2005-06-22,2762.641
2005-06-23,2748.986
2005-06-24,2733.026
2005-06-27,2723.312
2005-06-28,2727.02
2005-06-29,2738.025
2005-06-30,2737.163
2005-07-01,2725.384
2005-07-04,2714.581
2005-07-05,2709.554
2005-07-06,2730.795
2005-07-07,2688.981
2005-07-08,2720.542
2005-07-11,2766.721
2005-07-12,2788.134
2005-07-13,2777.274
2005-07-14,2790.023
2005-07-15,2772.093
2005-07-18,2767.74
2005-07-19,2760.961
2005-07-20,2764.555
2005-07-21,2789.316
2005-07-22,2790.212
2005-07-25,2790.667
2005-07-26,2783.726
2005-07-27,2795.0
2005-07-28,2824.027
2005-07-29,2838.778
2005-08-01,2855.578
2005-08-02,2877.775
2005-08-03,2901.698
2005-08-04,2897.882
2005-08-05,2880.153
2005-08-08,2903.456
2005-08-09,2914.815
2005-08-10,2943.845
2005-08-11,2948.494
2005-08-12,2941.245
2005-08-15,2925.733
2005-08-16,2911.06
2005-08-17,2901.037
2005-08-18,2867.848
2005-08-19,2887.662
2005-08-22,2909.905
2005-08-23,2887.299
2005-08-24,2882.762
2005-08-25,2872.892
2005-08-26,2862.249
2005-08-29,2856.352
2005-08-30,2839.169
2005-08-31,2883.88
2005-09-01,2944.202
2005-09-02,2961.411
2005-09-05,2968.175
2005-09-06,2981.052
2005-09-07,2982.53
2005-09-08,2972.53
2005-09-09,2986.732
2005-09-12,2964.472
2005-09-13,2941.474
2005-09-14,2960.906
2005-09-15,2938.247
2005-09-16,2954.043
2005-09-19,2943.464
2005-09-20,2949.335
2005-09-21,2930.925
2005-09-22,2902.06
2005-09-23,2899.95
2005-09-26,2922.855
2005-09-27,2903.241
2005-09-28,2923.621
2005-09-29,2913.719
2005-09-30,2939.536
2005-10-03,2926.645
2005-10-04,2945.911
2005-10-05,2926.667
2005-10-06,2935.867
2005-10-07,2917.893
2005-10-10,2908.945
2005-10-11,2900.918
2005-10-12,2888.483
2005-10-13,2837.046
2005-10-14,2875.863
2005-10-17,2862.671
2005-10-18,2837.688
2005-10-19,2805.359
2005-10-20,2811.649
2005-10-21,2805.972
2005-10-24,2827.594
2005-10-25,2846.634
2005-10-26,2847.5
2005-10-27,2824.965
2005-10-28,2821.76
2005-10-31,2851.636
2005-11-01,2853.859
2005-11-02,2882.587
2005-11-03,2907.096
2005-11-04,2857.391
2005-11-07,2866.572
2005-11-08,2861.496
2005-11-09,2850.529
2005-11-10,2851.276
2005-11-11,2866.573
2005-11-14,2862.547
2005-11-15,2832.781
2005-11-16,2806.765
2005-11-17,2831.026
2005-11-18,2840.805
2005-11-21,2848.885
2005-11-22,2845.811
2005-11-23,2879.793
2005-11-24,2873.237
2005-11-25,2870.668
2005-11-28,2863.188
2005-11-29,2864.571
2005-11-30,2858.78
2005-12-01,2887.021
2005-12-02,2907.308
2005-12-05,2912.23
2005-12-06,2927.908
2005-12-07,2910.959
2005-12-08,2942.526
2005-12-09,2945.256
2005-12-12,2973.185
2005-12-13,2973.06
2005-12-14,2987.198
2005-12-15,2959.676
2005-12-16,2991.039
2005-12-19,2991.514
2005-12-20,2973.533
2005-12-21,2966.288
2005-12-22,2970.632
2005-12-23,2973.264
2005-12-26,2973.264
2005-12-27,2981.668
2005-12-28,2991.951
2005-12-29,2992.493
2005-12-30,2963.575
2006-01-02,2974.254
2006-01-03,3037.218
2006-01-04,3094.04
2006-01-05,3088.449
2006-01-06,3121.735
2006-01-09,3107.514
2006-01-10,3086.021
2006-01-11,3104.607
2006-01-12,3098.356
2006-01-13,3095.201
2006-01-16,3116.532
2006-01-17,3082.509
2006-01-18,3067.731
2006-01-19,3084.724
2006-01-20,3063.163
2006-01-23,3102.549
2006-01-24,3097.071
2006-01-25,3127.533
2006-01-26,3144.907
2006-01-27,3149.457
2006-01-30,3134.747
2006-01-31,3146.699
2006-02-01,3165.175
2006-02-02,3134.703
2006-02-03,3116.941
2006-02-06,3110.623
2006-02-07,3088.893
2006-02-08,3083.722
2006-02-09,3119.429
2006-02-10,3093.296
2006-02-13,3101.335
2006-02-14,3089.054
2006-02-15,3105.187
2006-02-16,3116.648
2006-02-17,3134.914
2006-02-20,3149.849
2006-02-21,3142.147
2006-02-22,3151.322
2006-02-23,3154.896
2006-02-24,3148.79
2006-02-27,3156.249
2006-02-28,3125.481
2006-03-01,3160.143
2006-03-02,3151.464
2006-03-03,3163.555
2006-03-06,3178.039
2006-03-07,3131.613
2006-03-08,3121.938
2006-03-09,3153.138
2006-03-10,3163.522
2006-03-13,3200.366
2006-03-14,3228.572
2006-03-15,3243.143
2006-03-16,3272.523
2006-03-17,3277.41
2006-03-20,3283.429
2006-03-21,3261.519
2006-03-22,3277.99
2006-03-23,3246.322
2006-03-24,3274.655
2006-03-27,3253.902
2006-03-28,3251.205
2006-03-29,3234.295
2006-03-30,3297.595
2006-03-31,3264.918
2006-04-03,3297.407
2006-04-04,3318.093
2006-04-05,3332.703
2006-04-06,3329.331
2006-04-07,3288.223
2006-04-10,3303.463
2006-04-11,3277.731
2006-04-12,3268.849
2006-04-13,3276.912
2006-04-14,3276.912
2006-04-17,3325.504
2006-04-18,3327.643
2006-04-19,3378.837
2006-04-20,3380.519
2006-04-21,3411.389
2006-04-24,3403.675
2006-04-25,3405.382
2006-04-26,3423.156
2006-04-27,3435.965
2006-04-28,3434.805
2006-05-01,3450.002
2006-05-02,3484.285
2006-05-03,3448.992
2006-05-04,3489.43
2006-05-05,3534.431
2006-05-08,3526.623
2006-05-09,3557.495
2006-05-10,3548.455
2006-05-11,3544.651
2006-05-12,3495.442
2006-05-15,3428.426
2006-05-16,3441.153
2006-05-17,3337.488
2006-05-18,3330.243
2006-05-19,3295.399
2006-05-22,3235.564
2006-05-23,3329.67
2006-05-24,3255.087
2006-05-25,3302.128
2006-05-26,3353.755
2006-05-29,3363.655
2006-05-30,3327.506
2006-05-31,3340.177
2006-06-01,3343.346
2006-06-02,3384.534
2006-06-05,3368.928
2006-06-06,3264.377
2006-06-07,3269.917
2006-06-08,3141.164
2006-06-09,3194.611
2006-06-12,3156.428
2006-06-13,3082.421
2006-06-14,3103.693
2006-06-15,3185.672
2006-06-16,3165.172
2006-06-19,3169.219
2006-06-20,3194.372
2006-06-21,3215.547
2006-06-22,3210.567
2006-06-23,3204.803
2006-06-26,3203.041
2006-06-27,3195.024
2006-06-28,3181.724
2006-06-29,3241.114
2006-06-30,3353.392
2006-07-03,3376.897
2006-07-04,3379.274
2006-07-05,3318.333
2006-07-06,3357.374
2006-07-07,3369.646
2006-07-10,3357.999
2006-07-11,3331.858
2006-07-12,3328.261
2006-07-13,3281.253
2006-07-14,3225.704
2006-07-17,3177.025
2006-07-18,3164.825
2006-07-19,3251.97
2006-07-20,3283.462
2006-07-21,3260.66
2006-07-24,3304.641
2006-07-25,3310.338
2006-07-26,3319.648
2006-07-27,3373.568
2006-07-28,3398.443
2006-07-31,3387.64
2006-08-01,3358.272
2006-08-02,3407.417
2006-08-03,3370.651
2006-08-04,3430.637
2006-08-07,3379.969
2006-08-08,3371.757
2006-08-09,3405.494
2006-08-10,3352.267
2006-08-11,3356.625
2006-08-14,3380.28
2006-08-15,3421.637
2006-08-16,3457.994
2006-08-17,3467.985
2006-08-18,3445.956
2006-08-21,3471.106
2006-08-22,3453.616
2006-08-23,3433.193
2006-08-24,3442.687
2006-08-25,3430.961
2006-08-28,3456.414
2006-08-29,3455.046
2006-08-30,3500.377
2006-08-31,3486.109
2006-09-01,3503.239
2006-09-04,3532.257
2006-09-05,3505.68
2006-09-06,3459.765
2006-09-07,3409.586
2006-09-08,3403.628
2006-09-11,3383.102
2006-09-12,3424.823
2006-09-13,3432.219
2006-09-14,3447.178
2006-09-15,3423.577
2006-09-18,3438.614
2006-09-19,3425.045
2006-09-20,3454.749
2006-09-21,3472.275
2006-09-22,3457.359
2006-09-25,3431.308
2006-09-26,3462.043
2006-09-27,3491.318
2006-09-28,3493.814
2006-09-29,3482.65
2006-10-02,3501.997
2006-10-03,3487.751
2006-10-04,3488.625
2006-10-05,3509.162
2006-10-06,3481.224
2006-10-09,3496.753
2006-10-10,3500.355
2006-10-11,3508.656
2006-10-12,3529.534
2006-10-13,3527.643
2006-10-16,3542.093
2006-10-17,3518.664
2006-10-18,3543.882
2006-10-19,3574.667
2006-10-20,3591.398
2006-10-23,3587.431
2006-10-24,3588.558
2006-10-25,3614.908
2006-10-26,3619.956
2006-10-27,3618.727
2006-10-30,3602.634
2006-10-31,3613.084
2006-11-01,3631.11
2006-11-02,3619.667
2006-11-03,3612.912
2006-11-06,3655.069
2006-11-07,3697.594
2006-11-08,3677.939
2006-11-09,3683.518
2006-11-10,3694.245
2006-11-13,3685.005
2006-11-14,3674.906
2006-11-15,3698.17
2006-11-16,3706.144
2006-11-17,3681.331
2006-11-20,3694.197
2006-11-21,3702.896
2006-11-22,3734.339
2006-11-23,3731.518
2006-11-24,3746.39
2006-11-27,3698.384
2006-11-28,3692.646
2006-11-29,3746.458
2006-11-30,3750.566
2006-12-01,3747.593
2006-12-04,3770.029
2006-12-05,3790.058
2006-12-06,3789.584
2006-12-07,3810.412
2006-12-08,3818.462
2006-12-11,3808.343
2006-12-12,3829.997
2006-12-13,3850.125
2006-12-14,3856.094
2006-12-15,3850.978
2006-12-18,3843.485
2006-12-19,3845.293
2006-12-20,3858.839
2006-12-21,3848.914
2006-12-22,3830.088
2006-12-25,3830.088
2006-12-26,3823.707
2006-12-27,3860.2
2006-12-28,3865.703
2006-12-29,3872.741
2007-01-01,3872.741
2007-01-02,3946.47
2007-01-03,3918.394
2007-01-04,3875.452
2007-01-05,3817.038
2007-01-08,3818.047
2007-01-09,3823.473
2007-01-10,3788.819
2007-01-11,3840.283
2007-01-12,3869.567
2007-01-15,3892.923
2007-01-16,3873.999
2007-01-17,3884.011
2007-01-18,3882.092
2007-01-19,3901.136
2007-01-22,3888.369
2007-01-23,3910.033
2007-01-24,3921.767
2007-01-25,3919.589
2007-01-26,3875.58
2007-01-29,3894.576
2007-01-30,3917.639
2007-01-31,3908.243
2007-02-01,3964.708
2007-02-02,3973.954
2007-02-05,3961.979
2007-02-06,3982.893
2007-02-07,4018.587
2007-02-08,3990.078
2007-02-09,3997.622
2007-02-12,3966.069
2007-02-13,3988.724
2007-02-14,4062.178
2007-02-15,4066.592
2007-02-16,4054.013
2007-02-19,4073.929
2007-02-20,4062.221
2007-02-21,4024.879
2007-02-22,4031.275
2007-02-23,4057.183
2007-02-26,4071.172
2007-02-27,3964.95
2007-02-28,3905.358
2007-03-01,3855.485
2007-03-02,3851.317
2007-03-05,3778.735
2007-03-06,3821.167
2007-03-07,3859.558
2007-03-08,3905.581
2007-03-09,3911.266
2007-03-12,3919.275
2007-03-13,3885.932
2007-03-14,3805.014
2007-03-15,3897.34
2007-03-16,3924.332
2007-03-19,3974.486
2007-03-20,4003.892
2007-03-21,4028.558
2007-03-22,4093.4
2007-03-23,4089.288
2007-03-26,4066.154
2007-03-27,4066.403
2007-03-28,4048.136
2007-03-29,4087.577
2007-03-30,4086.284
2007-04-02,4118.258
2007-04-03,4163.631
2007-04-04,4172.639
2007-04-05,4193.161
2007-04-06,4193.161
2007-04-09,4169.768
2007-04-10,4220.749
2007-04-11,4211.361
2007-04-12,4208.568
2007-04-13,4242.384
2007-04-16,4297.483
2007-04-17,4307.206
2007-04-18,4287.97
2007-04-19,4291.534
2007-04-20,4334.265
2007-04-23,4323.892
2007-04-24,4301.889
2007-04-25,4342.277
2007-04-26,4332.183
2007-04-27,4323.428
2007-04-30,4331.093
2007-05-01,4314.713
2007-05-02,4336.403
2007-05-03,4337.373
2007-05-04,4389.148
2007-05-07,4405.376
2007-05-08,4340.823
2007-05-09,4364.706
2007-05-10,4321.821
2007-05-11,4340.328
2007-05-14,4338.15
2007-05-15,4369.533
2007-05-16,4363.066
2007-05-17,4346.083
2007-05-18,4385.976
2007-05-21,4364.998
2007-05-22,4366.469
2007-05-23,4404.334
2007-05-24,4364.012
2007-05-25,4371.569
2007-05-28,4376.226
2007-05-29,4384.678
2007-05-30,4363.753
2007-05-31,4407.689
2007-06-01,4430.53
2007-06-04,4439.224
2007-06-05,4421.326
2007-06-06,4334.919
2007-06-07,4270.675
2007-06-08,4232.231
2007-06-11,4275.972
2007-06-12,4249.751
2007-06-13,4268.193
2007-06-14,4336.104
2007-06-15,4412.032
2007-06-18,4404.548
2007-06-19,4387.896
2007-06-20,4404.317
2007-06-21,4353.868
2007-06-22,4352.459
2007-06-25,4354.832
2007-06-26,4332.017
2007-06-27,4312.769
2007-06-28,4366.92
2007-06-29,4402.205
2007-07-02,4429.32
2007-07-03,4466.84
2007-07-04,4493.011
2007-07-05,4464.806
2007-07-06,4492.287
2007-07-09,4507.129
2007-07-10,4487.673
2007-07-11,4504.789
2007-07-12,4556.88
2007-07-13,4569.711
2007-07-16,4574.234
2007-07-17,4555.545
2007-07-18,4511.036
2007-07-19,4569.031
2007-07-20,4529.605
2007-07-23,4548.842
2007-07-24,4485.983
2007-07-25,4409.395
2007-07-26,4281.23
2007-07-27,4240.132
2007-07-30,4250.521
2007-07-31,4335.068
2007-08-01,4266.739
2007-08-02,4298.61
2007-08-03,4278.047
2007-08-06,4250.32
2007-08-07,4281.319
2007-08-08,4387.036
2007-08-09,4289.204
2007-08-10,4160.667
2007-08-13,4222.596
2007-08-14,4162.406
2007-08-15,4114.409
2007-08-16,3941.501
2007-08-17,4033.288
2007-08-20,4059.526
2007-08-21,4067.46
2007-08-22,4157.821
2007-08-23,4187.298
2007-08-24,4231.12
2007-08-27,4239.1
2007-08-28,4171.534
2007-08-29,4202.017
2007-08-30,4255.806
2007-08-31,4315.173
2007-09-03,4315.866
2007-09-04,4336.997
2007-09-05,4280.482
2007-09-06,4315.004
2007-09-07,4244.197
2007-09-10,4210.307
2007-09-11,4301.251
2007-09-12,4329.557
2007-09-13,4366.516
2007-09-14,4313.018
2007-09-17,4257.064
2007-09-18,4320.054
2007-09-19,4459.228
2007-09-20,4478.427
2007-09-21,4505.319
2007-09-24,4515.628
2007-09-25,4476.32
2007-09-26,4505.188
2007-09-27,4542.356
2007-09-28,4566.78
2007-10-01,4614.366
2007-10-02,4596.359
2007-10-03,4600.928
2007-10-04,4594.561
2007-10-05,4632.99
2007-10-08,4595.456
2007-10-09,4625.695
2007-10-10,4667.48
2007-10-11,4727.883
2007-10-12,4705.288
2007-10-15,4679.835
2007-10-16,4614.713
2007-10-17,4670.167
2007-10-18,4665.063
2007-10-19,4626.01
2007-10-22,4529.026
2007-10-23,4616.791
2007-10-24,4583.121
2007-10-25,4664.289
2007-10-26,4710.242
2007-10-29,4745.354
2007-10-30,4720.695
2007-10-31,4776.308
2007-11-01,4716.575
2007-11-02,4714.321
2007-11-05,4683.503
2007-11-06,4737.544
2007-11-07,4741.706
2007-11-08,4755.359
2007-11-09,4681.766
2007-11-12,4616.468
2007-11-13,4633.966
2007-11-14,4691.103
2007-11-15,4607.559
2007-11-16,4578.635
2007-11-19,4479.595
2007-11-20,4574.783
2007-11-21,4473.546
2007-11-22,4529.309
2007-11-23,4590.324
2007-11-26,4582.072
2007-11-27,4553.524
2007-11-28,4648.971
2007-11-29,4682.549
2007-11-30,4706.898
2007-12-03,4680.813
2007-12-04,4650.448
2007-12-05,4695.513
2007-12-06,4676.629
2007-12-07,4721.749
2007-12-10,4765.03
2007-12-11,4748.105
2007-12-12,4757.424
2007-12-13,4626.613
2007-12-14,4587.652
2007-12-17,4491.71
2007-12-18,4491.555
2007-12-19,4469.86
2007-12-20,4469.234
2007-12-21,4548.859
2007-12-24,4563.377
2007-12-25,4563.377
2007-12-26,4590.35
2007-12-27,4615.537
2007-12-28,4651.212
2007-12-31,4629.584
2008-01-01,4629.584
2008-01-02,4600.081
2008-01-03,4578.215
2008-01-04,4498.946
2008-01-07,4462.697
2008-01-08,4512.0
2008-01-09,4436.214
2008-01-10,4411.058
2008-01-11,4386.568
2008-01-14,4432.869
2008-01-15,4314.297
2008-01-16,4215.512
2008-01-17,4202.195
2008-01-18,4168.881
2008-01-21,3903.179
2008-01-22,4014.951
2008-01-23,3886.094
2008-01-24,4119.956
2008-01-25,4137.675
2008-01-28,4112.02
2008-01-29,4179.069
2008-01-30,4156.699
2008-01-31,4184.976
2008-02-01,4278.285
2008-02-04,4285.12
2008-02-05,4107.74
2008-02-06,4144.122
2008-02-07,4018.537
2008-02-08,4046.527
2008-02-11,4023.119
2008-02-12,4183.456
2008-02-13,4173.938
2008-02-14,4207.995
2008-02-15,4152.718
2008-02-18,4213.977
2008-02-19,4248.539
2008-02-20,4174.978
2008-02-21,4245.108
2008-02-22,4222.395
2008-02-25,4281.919
2008-02-26,4345.382
2008-02-27,4413.648
2008-02-28,4359.617
2008-02-29,4303.634
2008-03-03,4254.943
2008-03-04,4216.289
2008-03-05,4297.425
2008-03-06,4291.651
2008-03-07,4241.188
2008-03-10,4187.127
2008-03-11,4198.435
2008-03-12,4287.2
2008-03-13,4276.506
2008-03-14,4255.043
2008-03-17,4107.738
2008-03-18,4236.682
2008-03-19,4154.103
2008-03-20,4071.428
2008-03-21,4071.428
2008-03-24,4062.775
2008-03-25,4230.233
2008-03-26,4256.084
2008-03-27,4318.086
2008-03-28,4287.677
2008-03-31,4307.401
2008-04-01,4352.916
2008-04-02,4385.369
2008-04-03,4386.653
2008-04-04,4441.734
2008-04-07,4474.242
2008-04-08,4422.104
2008-04-09,4416.246
2008-04-10,4402.561
2008-04-11,4347.11
2008-04-14,4322.968
2008-04-15,4343.502
2008-04-16,4456.325
2008-04-17,4399.398
2008-04-18,4438.929
2008-04-21,4452.635
2008-04-22,4459.264
2008-04-23,4478.608
2008-04-24,4434.467
2008-04-25,4474.925
2008-04-28,4491.889
2008-04-29,4423.417
2008-04-30,4453.228
2008-05-01,4430.606
2008-05-02,4483.567
2008-05-05,4493.54
2008-05-06,4506.792
2008-05-07,4499.674
2008-05-08,4524.687
2008-05-09,4478.124
2008-05-12,4510.022
2008-05-13,4513.718
2008-05-14,4532.841
2008-05-15,4562.866
2008-05-16,4611.616
2008-05-19,4665.471
2008-05-20,4591.285
2008-05-21,4603.745
2008-05-22,4605.197
2008-05-23,4539.547
2008-05-26,4533.306
2008-05-27,4507.805
2008-05-28,4535.858
2008-05-29,4527.104
2008-05-30,4543.703
2008-06-02,4503.931
2008-06-03,4524.445
2008-06-04,4473.956
2008-06-05,4481.71
2008-06-06,4464.829
2008-06-09,4452.394
2008-06-10,4352.055
2008-06-11,4300.586
2008-06-12,4300.185
2008-06-13,4290.478
2008-06-16,4317.186
2008-06-17,4348.517
2008-06-18,4307.973
2008-06-19,4296.412
2008-06-20,4260.27
2008-06-23,4228.505
2008-06-24,4210.97
2008-06-25,4240.002
2008-06-26,4193.489
2008-06-27,4183.514
2008-06-30,4226.587
2008-07-01,4139.587
2008-07-02,4113.491
2008-07-03,4098.373
2008-07-04,4058.214
2008-07-07,4108.435
2008-07-08,4053.871
2008-07-09,4135.383
2008-07-10,4060.988
2008-07-11,3988.268
2008-07-14,4023.874
2008-07-15,3975.654
2008-07-16,3968.157
2008-07-17,4076.451
2008-07-18,4093.018
2008-07-21,4115.936
2008-07-22,4108.114
2008-07-23,4122.046
2008-07-24,4044.754
2008-07-25,4058.528
2008-07-28,4059.34
2008-07-29,4048.271
2008-07-30,4103.652
2008-07-31,4112.887
2008-08-01,4034.526
2008-08-04,4010.417
2008-08-05,4055.187
2008-08-06,4072.28
2008-08-07,4051.207
2008-08-08,3990.868
2008-08-11,4016.512
2008-08-12,3967.608
2008-08-13,3891.389
2008-08-14,3925.144
2008-08-15,3887.246
2008-08-18,3886.549
2008-08-19,3814.566
2008-08-20,3840.958
2008-08-21,3858.343
2008-08-22,3899.938
2008-08-25,3870.183
2008-08-26,3850.175
2008-08-27,3871.995
2008-08-28,3914.441
2008-08-29,3924.339
2008-09-01,3873.241
2008-09-02,3880.65
2008-09-03,3796.625
2008-09-04,3690.077
2008-09-05,3586.036
2008-09-08,3655.817
2008-09-09,3599.046
2008-09-10,3559.399
2008-09-11,3518.003
2008-09-12,3648.72
2008-09-15,3567.129
2008-09-16,3480.637
2008-09-17,3439.493
2008-09-18,3486.781
2008-09-19,3691.035
2008-09-22,3681.594
2008-09-23,3643.657
2008-09-24,3598.078
2008-09-25,3650.887
2008-09-26,3568.76
2008-09-29,3362.899
2008-09-30,3341.04
2008-10-01,3336.92
2008-10-02,3220.146
2008-10-03,3277.234
2008-10-06,2978.656
2008-10-07,3028.707
2008-10-08,2863.091
2008-10-09,2796.423
2008-10-10,2592.67
2008-10-13,2869.687
2008-10-14,2951.239
2008-10-15,2752.962
2008-10-16,2597.037
2008-10-17,2709.952
2008-10-20,2763.478
2008-10-21,2721.751
2008-10-22,2532.515
2008-10-23,2508.928
2008-10-24,2390.577
2008-10-27,2340.388
2008-10-28,2437.891
2008-10-29,2617.374
2008-10-30,2630.795
2008-10-31,2675.53
2008-11-03,2707.217
2008-11-04,2858.178
2008-11-05,2799.246
2008-11-06,2601.193
2008-11-07,2647.696
2008-11-10,2684.652
2008-11-11,2533.614
2008-11-12,2451.008
2008-11-13,2446.359
2008-11-14,2481.886
2008-11-17,2411.829
2008-11-18,2436.884
2008-11-19,2370.025
2008-11-20,2255.247
2008-11-21,2199.505
2008-11-24,2421.763
2008-11-25,2444.345
2008-11-26,2425.113
2008-11-27,2470.674
2008-11-28,2471.621
2008-12-01,2317.084
2008-12-02,2365.24
2008-12-03,2376.211
2008-12-04,2370.292
2008-12-05,2270.628
2008-12-08,2444.998
2008-12-09,2463.444
2008-12-10,2474.765
2008-12-11,2509.512
2008-12-12,2486.229
2008-12-15,2538.453
2008-12-16,2572.327
2008-12-17,2667.536
2008-12-18,2698.894
2008-12-19,2586.752
2008-12-22,2548.758
2008-12-23,2549.951
2008-12-24,2550.906
2008-12-25,2550.906
2008-12-26,2557.945
2008-12-29,2609.277
2008-12-30,2630.501
2008-12-31,2607.613
2009-01-01,2607.613
2009-01-02,2682.981
2009-01-05,2687.824
2009-01-06,2691.754
2009-01-07,2712.324
2009-01-08,2715.372
2009-01-09,2656.977
2009-01-12,2577.826
2009-01-13,2521.052
2009-01-14,2422.402
2009-01-15,2403.211
2009-01-16,2464.925
2009-01-19,2431.845
2009-01-20,2359.327
2009-01-21,2332.962
2009-01-22,2325.446
2009-01-23,2301.162
2009-01-26,2412.571
2009-01-27,2427.541
2009-01-28,2476.443
2009-01-29,2417.148
2009-01-30,2384.832
2009-02-02,2328.873
2009-02-03,2398.293
2009-02-04,2431.716
2009-02-05,2423.387
2009-02-06,2468.241
2009-02-09,2510.533
2009-02-10,2447.468
2009-02-11,2418.45
2009-02-12,2372.018
2009-02-13,2408.072
2009-02-16,2365.808
2009-02-17,2287.913
2009-02-18,2274.638
2009-02-19,2309.696
2009-02-20,2231.93
2009-02-23,2236.607
2009-02-24,2207.406
2009-02-25,2188.867
2009-02-26,2217.562
2009-02-27,2184.31
2009-03-02,2068.703
2009-03-03,2024.082
2009-03-04,2096.091
2009-03-05,2049.027
2009-03-06,2053.375
2009-03-09,2035.501
2009-03-10,2135.981
2009-03-11,2141.626
2009-03-12,2149.549
2009-03-13,2178.874
2009-03-16,2244.586
2009-03-17,2221.974
2009-03-18,2218.883
2009-03-19,2317.121
2009-03-20,2305.989
2009-03-23,2355.749
2009-03-24,2365.623
2009-03-25,2376.375
2009-03-26,2375.007
2009-03-27,2306.158
2009-03-30,2218.596
2009-03-31,2310.696
2009-04-01,2321.992
2009-04-02,2449.137
2009-04-03,2405.0
2009-04-06,2385.815
2009-04-07,2353.706
2009-04-08,2345.992
2009-04-09,2370.854
2009-04-10,2370.854
2009-04-13,2393.309
2009-04-14,2398.9
2009-04-15,2390.691
2009-04-16,2426.628
2009-04-17,2422.21
2009-04-20,2338.196
2009-04-21,2359.947
2009-04-22,2377.302
2009-04-23,2379.863
2009-04-24,2467.734
2009-04-27,2456.833
2009-04-28,2418.815
2009-04-29,2490.924
2009-04-30,2513.365
2009-05-01,2518.035
2009-05-04,2575.681
2009-05-05,2579.299
2009-05-06,2609.769
2009-05-07,2621.153
2009-05-08,2660.577
2009-05-11,2657.723
2009-05-12,2672.206
2009-05-13,2627.17
2009-05-14,2635.255
2009-05-15,2651.2
2009-05-18,2683.226
2009-05-19,2736.092
2009-05-20,2791.084
2009-05-21,2744.221
2009-05-22,2773.132
2009-05-25,2785.188
2009-05-26,2798.264
2009-05-27,2800.799
2009-05-28,2776.829
2009-05-29,2820.032
2009-06-01,2884.506
2009-06-02,2923.384
2009-06-03,2853.549
2009-06-04,2844.347
2009-06-05,2822.439
2009-06-08,2779.922
2009-06-09,2821.853
2009-06-10,2852.785
2009-06-11,2889.527
2009-06-12,2869.325
2009-06-15,2773.684
2009-06-16,2787.214
2009-06-17,2731.115
2009-06-18,2761.914
2009-06-19,2788.727
2009-06-22,2715.025
2009-06-23,2736.59
2009-06-24,2800.074
2009-06-25,2750.127
2009-06-26,2783.816
2009-06-29,2821.103
2009-06-30,2786.488
2009-07-01,2856.321
2009-07-02,2769.881
2009-07-03,2762.366
2009-07-06,2724.687
2009-07-07,2723.011
2009-07-08,2683.991
2009-07-09,2716.872
2009-07-10,2684.563
2009-07-13,2723.081
2009-07-14,2752.534
2009-07-15,2842.827
2009-07-16,2856.324
2009-07-17,2870.635
2009-07-20,2914.365
2009-07-21,2946.323
2009-07-22,2954.213
2009-07-23,3010.1
2009-07-24,2994.253
2009-07-27,3005.358
2009-07-28,2979.393
2009-07-29,2974.122
2009-07-30,3034.78
2009-07-31,3054.98
2009-08-03,3136.036
2009-08-04,3116.324
2009-08-05,3094.678
2009-08-06,3093.408
2009-08-07,3088.435
2009-08-10,3055.462
2009-08-11,3020.263
2009-08-12,3060.887
2009-08-13,3092.513
2009-08-14,3059.552
2009-08-17,2971.868
2009-08-18,3015.088
2009-08-19,3032.254
2009-08-20,3072.67
2009-08-21,3147.175
2009-08-24,3164.691
2009-08-25,3168.365
2009-08-26,3130.789
2009-08-27,3111.225
2009-08-28,3168.677
2009-08-31,3152.247
2009-09-01,3096.945
2009-09-02,3078.871
2009-09-03,3077.883
2009-09-04,3105.163
2009-09-07,3173.392
2009-09-08,3229.431
2009-09-09,3268.941
2009-09-10,3277.03
2009-09-11,3309.803
2009-09-14,3307.676
2009-09-15,3302.339
2009-09-16,3360.868
2009-09-17,3381.277
2009-09-18,3357.882
2009-09-21,3322.359
2009-09-22,3368.874
2009-09-23,3375.134
2009-09-24,3293.82
2009-09-25,3277.221
2009-09-28,3310.134
2009-09-29,3297.025
2009-09-30,3300.595
2009-10-01,3245.037
2009-10-02,3201.349
2009-10-05,3229.902
2009-10-06,3315.115
2009-10-07,3287.029
2009-10-08,3350.458
2009-10-09,3338.132
2009-10-12,3370.16
2009-10-13,3345.469
2009-10-14,3422.848
2009-10-15,3437.797
2009-10-16,3411.981
2009-10-19,3479.65
2009-10-20,3469.041
2009-10-21,3495.847
2009-10-22,3461.035
2009-10-23,3445.789
2009-10-26,3400.838
2009-10-27,3390.947
2009-10-28,3322.08
2009-10-29,3388.087
2009-10-30,3322.597
2009-11-02,3344.714
2009-11-03,3285.291
2009-11-04,3370.2
2009-11-05,3401.315
2009-11-06,3403.303
2009-11-09,3490.993
2009-11-10,3476.026
2009-11-11,3488.673
2009-11-12,3470.363
2009-11-13,3488.082
2009-11-16,3556.541
2009-11-17,3518.768
2009-11-18,3538.872
2009-11-19,3459.149
2009-11-20,3438.167
2009-11-23,3531.994
2009-11-24,3506.224
2009-11-25,3545.552
2009-11-26,3429.081
2009-11-27,3464.462
2009-11-30,3428.821
