Date,ACWI LARGE CAP Large Cap
2010-09-13,799.485
2010-09-14,801.784
2010-09-15,802.611
2010-09-16,800.72
2010-09-17,800.383
2010-09-20,810.468
2010-09-21,809.304
2010-09-22,810.538
2010-09-23,806.148
2010-09-24,818.273
2010-09-27,817.626
2010-09-28,819.88
2010-09-29,820.367
2010-09-30,817.989
2010-10-01,822.366
2010-10-04,817.683
2010-10-05,832.434
2010-10-06,837.72
2010-10-07,837.817
2010-10-08,839.486
2010-10-11,840.488
2010-10-12,838.102
2010-10-13,848.627
2010-10-14,852.173
2010-10-15,850.012
2010-10-18,852.257
2010-10-19,839.451
2010-10-20,847.588
2010-10-21,850.003
2010-10-22,848.425
2010-10-25,853.258
2010-10-26,849.976
2010-10-27,842.029
2010-10-28,847.315
2010-10-29,847.658
2010-11-01,849.876
2010-11-02,856.635
2010-11-03,857.859
2010-11-04,877.65
2010-11-05,878.966
2010-11-08,876.883
2010-11-09,875.473
2010-11-10,869.871
2010-11-11,867.457
2010-11-12,858.976
2010-11-15,857.759
2010-11-16,842.792
2010-11-17,843.184
2010-11-18,856.781
2010-11-19,857.156
2010-11-22,854.509
2010-11-23,839.292
2010-11-24,846.425
2010-11-25,847.609
2010-11-26,837.556
2010-11-29,832.088
2010-11-30,826.915
2010-12-01,843.136
2010-12-02,857.052
2010-12-03,863.371
2010-12-06,862.294
2010-12-07,865.56
2010-12-08,862.647
2010-12-09,866.02
2010-12-10,868.924
2010-12-13,875.292
2010-12-14,877.502
2010-12-15,871.677
2010-12-16,870.833
2010-12-17,869.415
2010-12-20,870.186
2010-12-21,878.475
2010-12-22,880.434
2010-12-23,880.605
2010-12-24,881.103
2010-12-27,879.917
2010-12-28,881.656
2010-12-29,884.918
2010-12-30,884.282
2010-12-31,886.969
2011-01-03,892.891
2011-01-04,894.292
2011-01-05,891.595
2011-01-06,890.169
2011-01-07,887.573
2011-01-10,882.748
2011-01-11,887.204
2011-01-12,899.459
2011-01-13,903.711
2011-01-14,905.705
2011-01-17,904.276
2011-01-18,909.776
2011-01-19,906.084
2011-01-20,896.599
2011-01-21,900.667
2011-01-24,906.493
2011-01-25,905.688
2011-01-26,910.303
2011-01-27,911.665
2011-01-28,898.631
2011-01-31,901.56
2011-02-01,916.203
2011-02-02,918.718
2011-02-03,916.499
2011-02-04,916.726
2011-02-07,921.0
2011-02-08,925.896
2011-02-09,921.471
2011-02-10,916.361
2011-02-11,918.292
2011-02-14,922.133
2011-02-15,922.015
2011-02-16,927.266
2011-02-17,932.285
2011-02-18,935.165
2011-02-21,932.381
2011-02-22,919.029
2011-02-23,914.173
2011-02-24,911.668
2011-02-25,920.762
2011-02-28,927.967
2011-03-01,922.116
2011-03-02,920.5
2011-03-03,930.34
2011-03-04,929.248
2011-03-07,923.003
2011-03-08,924.929
2011-03-09,924.179
2011-03-10,906.698
2011-03-11,906.953
2011-03-14,899.582
2011-03-15,879.613
2011-03-16,872.37
2011-03-17,883.505
2011-03-18,888.281
2011-03-21,901.544
2011-03-22,905.063
2011-03-23,905.889
2011-03-24,914.336
2011-03-25,916.483
2011-03-28,913.614
2011-03-29,916.005
2011-03-30,924.808
2011-03-31,925.077
2011-04-01,930.616
2011-04-04,934.077
2011-04-05,932.833
2011-04-06,937.352
2011-04-07,935.389
2011-04-08,939.723
2011-04-11,937.799
2011-04-12,926.61
2011-04-13,930.275
2011-04-14,928.549
2011-04-15,929.01
2011-04-18,914.352
2011-04-19,919.237
2011-04-20,937.839
2011-04-21,945.61
2011-04-22,945.643
2011-04-25,943.293
2011-04-26,948.873
2011-04-27,951.948
2011-04-28,960.191
2011-04-29,963.03
2011-05-02,965.518
2011-05-03,958.697
2011-05-04,950.252
2011-05-05,939.528
2011-05-06,942.09
2011-05-09,938.272
2011-05-10,946.069
2011-05-11,940.92
2011-05-12,935.226
2011-05-13,930.315
2011-05-16,925.959
2011-05-17,921.806
2011-05-18,930.253
2011-05-19,932.361
2011-05-20,926.809
2011-05-23,910.602
2011-05-24,913.213
2011-05-25,915.216
2011-05-26,920.876
2011-05-27,929.255
2011-05-30,929.012
2011-05-31,941.138
2011-06-01,929.884
2011-06-02,922.777
2011-06-03,919.507
2011-06-06,912.796
2011-06-07,914.485
2011-06-08,908.288
2011-06-09,911.773
2011-06-10,898.798
2011-06-13,898.881
2011-06-14,910.078
2011-06-15,896.243
2011-06-16,888.32
2011-06-17,892.112
2011-06-20,892.138
2011-06-21,905.522
2011-06-22,904.328
2011-06-23,892.121
2011-06-24,889.666
2011-06-27,893.389
2011-06-28,903.269
2011-06-29,915.232
2011-06-30,927.149
2011-07-01,935.872
2011-07-04,939.81
2011-07-05,938.089
2011-07-06,935.297
2011-07-07,942.103
2011-07-08,936.226
2011-07-11,917.261
2011-07-12,910.114
2011-07-13,919.737
2011-07-14,914.254
2011-07-15,915.375
2011-07-18,904.683
2011-07-19,916.902
2011-07-20,922.529
2011-07-21,935.345
2011-07-22,939.124
2011-07-25,934.007
2011-07-26,936.196
2011-07-27,921.693
2011-07-28,918.019
2011-07-29,912.855
2011-08-01,908.979
2011-08-02,890.657
2011-08-03,884.225
2011-08-04,849.201
2011-08-05,837.56
2011-08-08,796.174
2011-08-09,811.99
2011-08-10,791.392
2011-08-11,814.087
2011-08-12,822.62
2011-08-15,839.621
2011-08-16,835.893
2011-08-17,839.393
2011-08-18,804.89
2011-08-19,792.26
2011-08-22,791.973
2011-08-23,810.105
2011-08-24,815.801
2011-08-25,807.047
2011-08-26,811.897
2011-08-29,831.297
2011-08-30,835.025
2011-08-31,846.217
2011-09-01,842.285
2011-09-02,823.634
2011-09-05,806.836
2011-09-06,799.837
2011-09-07,821.087
2011-09-08,819.343
2011-09-09,795.832
2011-09-12,786.207
2011-09-13,792.771
2011-09-14,797.695
2011-09-15,814.22
2011-09-16,819.66
2011-09-19,804.956
2011-09-20,809.055
2011-09-21,792.852
2011-09-22,757.535
2011-09-23,759.101
2011-09-26,767.342
2011-09-27,790.565
2011-09-28,780.754
2011-09-29,786.051
2011-09-30,769.232
2011-10-03,749.066
2011-10-04,746.22
2011-10-05,760.071
2011-10-06,779.722
2011-10-07,783.682
2011-10-10,803.845
2011-10-11,806.747
2011-10-12,818.214
2011-10-13,814.721
2011-10-14,825.874
2011-10-17,817.915
2011-10-18,819.31
2011-10-19,819.02
2011-10-20,811.237
2011-10-21,828.854
2011-10-24,841.956
2011-10-25,833.178
2011-10-26,836.681
2011-10-27,870.921
2011-10-28,874.959
2011-10-31,850.969
2011-11-01,822.168
2011-11-02,832.05
2011-11-03,842.136
2011-11-04,841.265
2011-11-07,843.204
2011-11-08,850.308
2011-11-09,828.185
2011-11-10,824.698
2011-11-11,842.576
2011-11-14,836.871
2011-11-15,834.033
2011-11-16,825.853
2011-11-17,815.431
2011-11-18,810.312
2011-11-21,791.3
2011-11-22,789.045
2011-11-23,771.743
2011-11-24,770.034
2011-11-25,767.661
2011-11-28,791.561
2011-11-29,796.821
2011-11-30,826.226
2011-12-01,829.835
2011-12-02,831.974
2011-12-05,839.638
2011-12-06,835.145
2011-12-07,838.419
2011-12-08,823.589
2011-12-09,829.773
2011-12-12,817.565
2011-12-13,811.556
2011-12-14,798.12
2011-12-15,799.499
2011-12-16,802.071
2011-12-19,793.946
2011-12-20,812.239
2011-12-21,814.232
2011-12-22,820.421
2011-12-23,826.825
2011-12-26,827.181
2011-12-27,827.177
2011-12-28,816.543
2011-12-29,822.544
2011-12-30,825.791
2012-01-02,828.109
2012-01-03,843.321
2012-01-04,841.644
2012-01-05,836.809
2012-01-06,832.977
2012-01-09,833.853
2012-01-10,844.974
2012-01-11,842.793
2012-01-12,844.842
2012-01-13,841.023
2012-01-16,841.897
2012-01-17,849.87
2012-01-18,856.868
2012-01-19,864.633
2012-01-20,867.032
2012-01-23,871.787
2012-01-24,868.245
2012-01-25,871.987
2012-01-26,878.181
2012-01-27,875.188
2012-01-30,869.9
2012-01-31,872.299
2012-02-01,883.25
2012-02-02,886.039
2012-02-03,894.975
2012-02-06,894.868
2012-02-07,898.262
2012-02-08,901.323
2012-02-09,903.134
2012-02-10,891.991
2012-02-13,899.444
2012-02-14,895.528
2012-02-15,897.433
2012-02-16,899.802
2012-02-17,906.313
2012-02-20,911.897
2012-02-21,911.018
2012-02-22,907.617
2012-02-23,910.06
2012-02-24,914.848
2012-02-27,912.505
2012-02-28,917.326
2012-02-29,916.0
2012-03-01,919.252
2012-03-02,915.977
2012-03-05,910.8
2012-03-06,892.044
2012-03-07,894.677
2012-03-08,908.237
2012-03-09,909.755
2012-03-12,907.637
2012-03-13,921.428
2012-03-14,920.286
2012-03-15,925.455
2012-03-16,929.384
2012-03-19,932.243
2012-03-20,925.708
2012-03-21,922.53
2012-03-22,917.025
2012-03-23,919.395
2012-03-26,928.973
2012-03-27,929.694
2012-03-28,923.464
2012-03-29,917.534
2012-03-30,922.405
2012-04-02,930.956
2012-04-03,927.344
2012-04-04,910.317
2012-04-05,909.431
2012-04-06,908.67
2012-04-09,902.251
2012-04-10,888.536
2012-04-11,892.737
2012-04-12,904.19
2012-04-13,894.676
2012-04-16,893.337
2012-04-17,905.813
2012-04-18,904.49
2012-04-19,900.603
2012-04-20,903.101
2012-04-23,891.318
2012-04-24,896.693
2012-04-25,904.89
2012-04-26,910.144
2012-04-27,913.839
2012-04-30,912.008
2012-05-01,913.705
2012-05-02,910.697
2012-05-03,906.093
2012-05-04,893.06
2012-05-07,889.486
2012-05-08,882.307
2012-05-09,875.08
2012-05-10,878.335
2012-05-11,875.602
2012-05-14,862.791
2012-05-15,856.297
2012-05-16,848.511
2012-05-17,840.72
2012-05-18,831.608
2012-05-21,840.029
2012-05-22,845.806
2012-05-23,835.235
2012-05-24,838.652
2012-05-25,836.648
2012-05-28,838.388
2012-05-29,846.694
2012-05-30,833.349
2012-05-31,831.26
2012-06-01,815.31
2012-06-04,813.225
2012-06-05,817.487
2012-06-06,835.423
2012-06-07,841.407
2012-06-08,839.309
2012-06-11,838.051
2012-06-12,842.747
2012-06-13,843.233
2012-06-14,846.434
2012-06-15,855.452
2012-06-18,858.088
2012-06-19,868.554
2012-06-20,870.523
2012-06-21,855.071
2012-06-22,852.69
2012-06-25,840.493
2012-06-26,842.295
2012-06-27,850.326
2012-06-28,848.458
2012-06-29,873.953
2012-07-02,877.426
2012-07-03,885.832
2012-07-04,884.982
2012-07-05,879.894
2012-07-06,871.175
2012-07-09,867.087
2012-07-10,863.721
2012-07-11,863.962
2012-07-12,854.674
2012-07-13,867.402
2012-07-16,867.507
2012-07-17,870.692
2012-07-18,876.677
2012-07-19,883.035
2012-07-20,872.492
2012-07-23,857.908
2012-07-24,851.946
2012-07-25,850.578
2012-07-26,867.677
2012-07-27,884.578
2012-07-30,888.104
2012-07-31,886.816
2012-08-01,885.972
2012-08-02,876.781
2012-08-03,893.024
2012-08-06,899.686
2012-08-07,904.735
2012-08-08,905.357
2012-08-09,907.408
2012-08-10,907.741
2012-08-13,905.951
2012-08-14,907.478
2012-08-15,906.552
2012-08-16,913.231
2012-08-17,914.022
2012-08-20,914.027
2012-08-21,916.847
2012-08-22,912.723
2012-08-23,911.618
2012-08-24,911.175
2012-08-27,911.282
2012-08-28,909.423
2012-08-29,908.19
2012-08-30,900.31
2012-08-31,904.928
2012-09-03,906.746
2012-09-04,902.057
2012-09-05,900.461
2012-09-06,917.174
2012-09-07,928.058
2012-09-10,924.72
2012-09-11,928.702
2012-09-12,932.277
2012-09-13,941.024
2012-09-14,955.663
2012-09-17,952.686
2012-09-18,949.045
2012-09-19,951.925
2012-09-20,946.455
2012-09-21,949.563
2012-09-24,945.845
2012-09-25,942.979
2012-09-26,931.224
2012-09-27,938.816
2012-09-28,933.417
2012-10-01,938.746
2012-10-02,939.246
2012-10-03,938.593
2012-10-04,945.144
2012-10-05,949.142
2012-10-08,942.778
2012-10-09,934.782
2012-10-10,929.193
2012-10-11,931.742
2012-10-12,930.075
2012-10-15,934.243
2012-10-16,945.65
2012-10-17,953.068
2012-10-18,953.242
2012-10-19,941.463
2012-10-22,940.934
2012-10-23,926.387
2012-10-24,925.645
2012-10-25,928.571
2012-10-26,926.058
2012-10-29,923.901
2012-10-30,927.632
2012-10-31,927.033
2012-11-01,934.249
2012-11-02,930.488
2012-11-05,928.363
2012-11-06,933.945
2012-11-07,920.235
2012-11-08,911.323
2012-11-09,910.641
2012-11-12,909.58
2012-11-13,907.178
2012-11-14,898.11
2012-11-15,895.442
2012-11-16,894.463
2012-11-19,913.028
2012-11-20,913.449
2012-11-21,915.662
2012-11-22,919.977
2012-11-23,930.281
2012-11-26,928.838
2012-11-27,926.783
2012-11-28,929.159
2012-11-29,937.523
2012-11-30,938.249
2012-12-03,937.632
2012-12-04,937.29
2012-12-05,939.431
2012-12-06,942.128
2012-12-07,943.459
2012-12-10,944.742
2012-12-11,950.548
2012-12-12,952.965
2012-12-13,950.453
2012-12-14,948.912
2012-12-17,954.636
2012-12-18,963.165
2012-12-19,964.166
2012-12-20,965.71
2012-12-21,957.846
2012-12-24,956.35
2012-12-25,956.99
2012-12-26,955.497
2012-12-27,955.936
2012-12-28,950.651
2012-12-31,957.834
2013-01-01,957.923
2013-01-02,978.918
2013-01-03,977.424
2013-01-04,980.253
2013-01-07,978.033
2013-01-08,974.602
2013-01-09,977.982
2013-01-10,985.804
2013-01-11,987.645
2013-01-14,987.447
2013-01-15,987.795
2013-01-16,985.367
2013-01-17,989.965
2013-01-18,991.982
2013-01-21,992.478
2013-01-22,994.96
2013-01-23,994.816
2013-01-24,996.091
2013-01-25,1001.232
2013-01-28,999.039
2013-01-29,1005.28
2013-01-30,1004.441
2013-01-31,1001.72
2013-02-01,1009.293
2013-02-04,998.277
2013-02-05,1001.299
2013-02-06,1002.352
2013-02-07,997.876
2013-02-08,1003.428
2013-02-11,1000.366
2013-02-12,1005.496
2013-02-13,1006.577
2013-02-14,1004.929
2013-02-15,1002.029
2013-02-18,1002.948
2013-02-19,1010.186
2013-02-20,1005.153
2013-02-21,992.17
2013-02-22,998.179
2013-02-25,991.938
2013-02-26,987.166
2013-02-27,995.786
2013-02-28,1000.175
2013-03-01,997.848
2013-03-04,998.443
2013-03-05,1009.143
2013-03-06,1011.838
2013-03-07,1013.527
2013-03-08,1016.91
2013-03-11,1020.633
2013-03-12,1018.999
2013-03-13,1015.821
2013-03-14,1022.163
2013-03-15,1024.21
2013-03-18,1014.09
2013-03-19,1010.831
2013-03-20,1015.866
2013-03-21,1010.538
2013-03-22,1013.717
2013-03-25,1011.053
2013-03-26,1015.697
2013-03-27,1014.306
2013-03-28,1017.325
2013-03-29,1017.356
2013-04-01,1013.6
2013-04-02,1018.763
2013-04-03,1012.315
2013-04-04,1009.301
2013-04-05,1006.088
2013-04-08,1010.604
2013-04-09,1016.002
2013-04-10,1029.002
2013-04-11,1036.224
2013-04-12,1031.105
2013-04-15,1014.252
2013-04-16,1019.523
2013-04-17,1007.321
2013-04-18,1002.603
2013-04-19,1009.441
2013-04-22,1012.476
2013-04-23,1022.456
2013-04-24,1027.695
2013-04-25,1033.928
2013-04-26,1032.927
2013-04-29,1040.739
2013-04-30,1046.664
2013-05-01,1040.712
2013-05-02,1042.909
2013-05-03,1051.553
2013-05-06,1051.448
2013-05-07,1058.567
2013-05-08,1067.157
2013-05-09,1062.275
2013-05-10,1060.875
2013-05-13,1061.129
2013-05-14,1067.224
2013-05-15,1070.68
2013-05-16,1068.999
2013-05-17,1072.158
2013-05-20,1075.962
2013-05-21,1077.339
2013-05-22,1073.448
2013-05-23,1058.814
2013-05-24,1058.54
2013-05-27,1056.945
2013-05-28,1062.259
2013-05-29,1055.851
2013-05-30,1057.087
2013-05-31,1043.356
2013-06-03,1043.268
2013-06-04,1044.638
2013-06-05,1029.076
2013-06-06,1030.746
2013-06-07,1039.942
2013-06-10,1040.788
2013-06-11,1032.653
2013-06-12,1029.302
2013-06-13,1032.096
2013-06-14,1032.714
2013-06-17,1041.217
2013-06-18,1044.489
2013-06-19,1038.389
2013-06-20,1002.053
2013-06-21,999.853
2013-06-24,985.218
2013-06-25,992.737
2013-06-26,1003.363
2013-06-27,1011.708
2013-06-28,1012.516
2013-07-01,1018.985
2013-07-02,1018.054
2013-07-03,1012.898
2013-07-04,1019.236
2013-07-05,1018.841
2013-07-08,1023.135
2013-07-09,1030.852
2013-07-10,1034.033
2013-07-11,1052.071
2013-07-12,1053.327
2013-07-15,1055.885
2013-07-16,1055.734
2013-07-17,1058.717
2013-07-18,1063.029
2013-07-19,1063.63
2013-07-22,1068.567
2013-07-23,1070.166
2013-07-24,1069.493
2013-07-25,1068.27
2013-07-26,1067.464
2013-07-29,1062.101
2013-07-30,1062.392
2013-07-31,1060.003
2013-08-01,1070.937
2013-08-02,1076.844
2013-08-05,1074.702
2013-08-06,1071.821
2013-08-07,1066.018
2013-08-08,1072.174
2013-08-09,1072.09
2013-08-12,1071.251
2013-08-13,1074.659
2013-08-14,1075.233
2013-08-15,1062.978
2013-08-16,1063.177
2013-08-19,1057.163
2013-08-20,1054.45
2013-08-21,1046.902
2013-08-22,1051.645
2013-08-23,1059.988
2013-08-26,1057.421
2013-08-27,1043.121
2013-08-28,1040.076
2013-08-29,1042.013
2013-08-30,1037.903
2013-09-02,1044.53
2013-09-03,1046.887
2013-09-04,1053.788
2013-09-05,1055.894
2013-09-06,1060.208
2013-09-09,1070.419
2013-09-10,1080.828
2013-09-11,1085.132
2013-09-12,1083.482
2013-09-13,1083.554
2013-09-16,1093.38
2013-09-17,1093.792
2013-09-18,1102.726
2013-09-19,1112.862
2013-09-20,1105.694
2013-09-23,1102.666
2013-09-24,1100.26
2013-09-25,1098.791
2013-09-26,1100.852
2013-09-27,1099.221
2013-09-30,1089.888
2013-10-01,1097.055
2013-10-02,1095.883
2013-10-03,1091.837
2013-10-04,1095.068
2013-10-07,1088.086
2013-10-08,1080.585
2013-10-09,1078.338
2013-10-10,1096.07
2013-10-11,1104.397
2013-10-14,1107.732
2013-10-15,1106.124
2013-10-16,1113.955
2013-10-17,1124.307
2013-10-18,1132.514
2013-10-21,1133.443
2013-10-22,1140.913
2013-10-23,1134.048
2013-10-24,1137.687
2013-10-25,1137.514
2013-10-28,1140.299
2013-10-29,1143.405
2013-10-30,1142.922
2013-10-31,1135.82
2013-11-01,1132.495
2013-11-04,1135.819
2013-11-05,1132.046
2013-11-06,1138.108
2013-11-07,1125.831
2013-11-08,1129.036
2013-11-11,1131.599
2013-11-12,1129.95
2013-11-13,1130.596
2013-11-14,1139.339
2013-11-15,1146.643
2013-11-18,1150.923
2013-11-19,1147.259
2013-11-20,1143.685
2013-11-21,1144.645
2013-11-22,1149.757
2013-11-25,1150.334
2013-11-26,1148.202
2013-11-27,1150.705
2013-11-28,1153.738
2013-11-29,1154.358
2013-12-02,1149.179
2013-12-03,1142.701
2013-12-04,1136.577
2013-12-05,1132.931
2013-12-06,1142.623
2013-12-09,1147.123
2013-12-10,1144.529
2013-12-11,1134.683
2013-12-12,1126.059
2013-12-13,1124.954
2013-12-16,1131.745
2013-12-17,1127.718
2013-12-18,1141.901
2013-12-19,1145.032
2013-12-20,1149.411
2013-12-23,1156.867
2013-12-24,1158.49
2013-12-25,1158.489
2013-12-26,1162.742
2013-12-27,1168.628
2013-12-30,1170.049
2013-12-31,1173.184
2014-01-01,1173.188
2014-01-02,1161.534
2014-01-03,1160.338
2014-01-06,1156.42
2014-01-07,1160.593
2014-01-08,1162.014
2014-01-09,1158.174
2014-01-10,1164.348
2014-01-13,1159.221
2014-01-14,1162.944
2014-01-15,1168.787
2014-01-16,1167.905
2014-01-17,1166.217
2014-01-20,1166.039
2014-01-21,1167.355
2014-01-22,1169.181
2014-01-23,1160.405
2014-01-24,1138.619
2014-01-27,1127.995
2014-01-28,1131.778
2014-01-29,1126.834
2014-01-30,1129.667
2014-01-31,1123.737
2014-02-03,1105.93
2014-02-04,1103.472
2014-02-05,1105.116
2014-02-06,1119.773
2014-02-07,1132.747
2014-02-10,1135.577
2014-02-11,1148.239
2014-02-12,1151.415
2014-02-13,1153.798
2014-02-14,1159.877
2014-02-17,1162.885
2014-02-18,1166.391
2014-02-19,1162.807
2014-02-20,1162.236
2014-02-21,1165.518
2014-02-24,1170.716
2014-02-25,1170.82
2014-02-26,1167.957
2014-02-27,1171.247
2014-02-28,1175.982
2014-03-03,1161.271
2014-03-04,1176.372
2014-03-05,1177.768
2014-03-06,1183.781
2014-03-07,1180.136
2014-03-10,1176.145
2014-03-11,1173.5
2014-03-12,1168.446
2014-03-13,1159.328
2014-03-14,1151.785
2014-03-17,1160.771
2014-03-18,1169.169
2014-03-19,1164.255
2014-03-20,1161.392
2014-03-21,1161.533
2014-03-24,1158.678
2014-03-25,1165.833
2014-03-26,1166.53
2014-03-27,1167.428
2014-03-28,1174.248
2014-03-31,1182.643
2014-04-01,1189.317
2014-04-02,1192.324
2014-04-03,1190.914
2014-04-04,1185.72
2014-04-07,1175.858
2014-04-08,1179.931
2014-04-09,1187.509
2014-04-10,1176.557
2014-04-11,1165.176
2014-04-14,1169.453
2014-04-15,1169.488
2014-04-16,1181.099
2014-04-17,1184.82
2014-04-18,1185.646
2014-04-21,1186.838
2014-04-22,1192.426
2014-04-23,1190.088
2014-04-24,1191.596
2014-04-25,1184.005
2014-04-28,1186.166
2014-04-29,1193.415
2014-04-30,1195.911
2014-05-01,1197.544
2014-05-02,1197.284
2014-05-05,1197.856
2014-05-06,1194.07
2014-05-07,1195.448
2014-05-08,1198.373
2014-05-09,1196.071
2014-05-12,1204.48
2014-05-13,1207.795
2014-05-14,1207.977
2014-05-15,1200.099
2014-05-16,1201.876
2014-05-19,1203.414
2014-05-20,1197.972
2014-05-21,1204.057
2014-05-22,1208.643
2014-05-23,1212.272
2014-05-26,1215.45
2014-05-27,1217.011
2014-05-28,1216.65
2014-05-29,1221.459
2014-05-30,1221.205
2014-06-02,1222.71
2014-06-03,1222.906
2014-06-04,1223.223
2014-06-05,1228.569
2014-06-06,1235.295
2014-06-09,1236.972
2014-06-10,1238.143
2014-06-11,1235.705
2014-06-12,1231.948
2014-06-13,1232.597
2014-06-16,1232.227
2014-06-17,1232.539
2014-06-18,1238.753
2014-06-19,1246.587
2014-06-20,1244.984
2014-06-23,1244.215
2014-06-24,1239.693
2014-06-25,1239.386
2014-06-26,1239.163
2014-06-27,1241.384
2014-06-30,1243.064
2014-07-01,1250.408
2014-07-02,1253.649
2014-07-03,1258.49
2014-07-04,1258.134
2014-07-07,1253.371
2014-07-08,1245.285
2014-07-09,1247.694
2014-07-10,1240.811
2014-07-11,1241.693
2014-07-14,1249.656
2014-07-15,1246.725
2014-07-16,1253.506
2014-07-17,1242.455
2014-07-18,1248.521
2014-07-21,1245.863
2014-07-22,1254.045
2014-07-23,1256.903
2014-07-24,1258.712
2014-07-25,1253.223
2014-07-28,1253.447
2014-07-29,1251.351
2014-07-30,1248.933
2014-07-31,1230.438
2014-08-01,1223.927
2014-08-04,1228.023
2014-08-05,1219.658
2014-08-06,1216.088
2014-08-07,1209.943
2014-08-08,1212.965
2014-08-11,1221.783
2014-08-12,1220.687
2014-08-13,1228.107
2014-08-14,1232.754
2014-08-15,1232.182
2014-08-18,1240.889
2014-08-19,1246.937
2014-08-20,1247.677
2014-08-21,1251.547
2014-08-22,1247.629
2014-08-25,1254.127
2014-08-26,1256.926
2014-08-27,1258.747
2014-08-28,1253.857
2014-08-29,1256.777
2014-09-01,1256.942
2014-09-02,1255.665
2014-09-03,1261.069
2014-09-04,1259.145
2014-09-05,1260.087
2014-09-08,1256.108
2014-09-09,1248.383
2014-09-10,1248.779
2014-09-11,1248.865
2014-09-12,1243.293
2014-09-15,1241.659
2014-09-16,1245.655
2014-09-17,1248.684
2014-09-18,1252.894
2014-09-19,1251.264
2014-09-22,1240.798
2014-09-23,1233.659
2014-09-24,1239.081
2014-09-25,1224.058
2014-09-26,1227.849
2014-09-29,1221.826
2014-09-30,1219.326
2014-10-01,1206.237
2014-10-02,1198.368
2014-10-03,1203.907
2014-10-06,1208.762
2014-10-07,1197.112
2014-10-08,1203.708
2014-10-09,1192.273
2014-10-10,1173.42
2014-10-13,1165.899
2014-10-14,1163.322
2014-10-15,1151.101
2014-10-16,1147.123
2014-10-17,1161.845
2014-10-20,1169.774
2014-10-21,1185.4
2014-10-22,1183.673
2014-10-23,1191.259
2014-10-24,1196.562
2014-10-27,1194.9
2014-10-28,1208.019
2014-10-29,1211.236
2014-10-30,1213.789
2014-10-31,1227.255
2014-11-03,1220.455
2014-11-04,1219.622
2014-11-05,1223.966
2014-11-06,1223.888
2014-11-07,1222.953
2014-11-10,1229.509
2014-11-11,1230.362
2014-11-12,1229.39
2014-11-13,1230.28
2014-11-14,1230.507
2014-11-17,1228.705
2014-11-18,1237.251
2014-11-19,1235.409
2014-11-20,1235.647
2014-11-21,1245.448
2014-11-24,1248.138
2014-11-25,1249.484
2014-11-26,1253.747
2014-11-27,1251.965
2014-11-28,1247.876
2014-12-01,1239.256
2014-12-02,1243.354
2014-12-03,1245.316
2014-12-04,1243.539
2014-12-05,1244.777
2014-12-08,1236.158
2014-12-09,1231.238
2014-12-10,1215.347
2014-12-11,1214.377
2014-12-12,1197.295
2014-12-15,1181.697
2014-12-16,1180.06
2014-12-17,1192.061
2014-12-18,1216.614
2014-12-19,1224.684
2014-12-22,1230.8
2014-12-23,1230.254
2014-12-24,1231.37
2014-12-25,1231.061
2014-12-26,1233.785
2014-12-29,1236.502
2014-12-30,1228.828
2014-12-31,1221.515
2015-01-01,1221.515
2015-01-02,1217.957
2015-01-05,1194.232
2015-01-06,1182.989
2015-01-07,1189.397
2015-01-08,1212.786
2015-01-09,1205.738
2015-01-12,1200.672
2015-01-13,1202.193
2015-01-14,1192.91
2015-01-15,1192.099
2015-01-16,1200.417
2015-01-19,1203.686
2015-01-20,1206.946
2015-01-21,1215.289
2015-01-22,1227.101
2015-01-23,1226.259
2015-01-26,1228.393
2015-01-27,1222.899
2015-01-28,1211.279
2015-01-29,1212.858
2015-01-30,1200.432
2015-02-02,1212.285
2015-02-03,1227.412
2015-02-04,1228.187
2015-02-05,1236.061
2015-02-06,1231.471
2015-02-09,1226.775
2015-02-10,1233.249
2015-02-11,1230.091
2015-02-12,1243.822
2015-02-13,1253.306
2015-02-16,1253.477
2015-02-17,1254.797
2015-02-18,1257.052
2015-02-19,1258.199
2015-02-20,1262.888
2015-02-23,1264.073
2015-02-24,1268.133
2015-02-25,1269.713
2015-02-26,1268.497
2015-02-27,1266.952
2015-03-02,1269.109
2015-03-03,1263.728
2015-03-04,1258.009
2015-03-05,1259.518
2015-03-06,1244.975
2015-03-09,1243.759
2015-03-10,1222.378
2015-03-11,1220.849
2015-03-12,1233.174
2015-03-13,1226.278
2015-03-16,1239.792
2015-03-17,1238.672
2015-03-18,1251.08
2015-03-19,1250.333
2015-03-20,1266.097
2015-03-23,1269.227
2015-03-24,1265.738
2015-03-25,1255.21
2015-03-26,1246.296
2015-03-27,1245.966
2015-03-30,1255.706
2015-03-31,1245.447
2015-04-01,1245.01
2015-04-02,1253.3
2015-04-03,1254.001
2015-04-06,1264.591
2015-04-07,1264.908
2015-04-08,1268.015
2015-04-09,1272.855
2015-04-10,1279.118
2015-04-13,1275.491
2015-04-14,1279.546
2015-04-15,1282.238
2015-04-16,1286.282
2015-04-17,1273.766
2015-04-20,1279.915
2015-04-21,1282.328
2015-04-22,1286.604
2015-04-23,1291.315
2015-04-24,1297.841
2015-04-27,1299.853
2015-04-28,1301.695
2015-04-29,1295.868
2015-04-30,1282.751
2015-05-01,1288.559
2015-05-04,1291.181
2015-05-05,1280.075
2015-05-06,1278.87
2015-05-07,1274.882
2015-05-08,1293.097
2015-05-11,1289.264
2015-05-12,1285.651
