Date,DENMARK IMI IMI (Large+Mid+Small Cap)
2005-11-09,548.82
2005-11-10,548.531
2005-11-11,546.509
2005-11-14,551.977
2005-11-15,549.99
2005-11-16,549.433
2005-11-17,557.374
2005-11-18,558.584
2005-11-21,562.587
2005-11-22,561.754
2005-11-23,565.926
2005-11-24,556.57
2005-11-25,557.074
2005-11-28,557.144
2005-11-29,554.509
2005-11-30,560.296
2005-12-01,564.259
2005-12-02,569.634
2005-12-05,573.192
2005-12-06,581.069
2005-12-07,580.048
2005-12-08,582.057
2005-12-09,582.055
2005-12-12,586.259
2005-12-13,582.674
2005-12-14,586.417
2005-12-15,583.075
2005-12-16,588.055
2005-12-19,590.113
2005-12-20,587.24
2005-12-21,586.573
2005-12-22,590.903
2005-12-23,599.685
2005-12-26,599.685
2005-12-27,602.565
2005-12-28,604.171
2005-12-29,603.637
2005-12-30,599.978
2006-01-02,608.23
2006-01-03,616.446
2006-01-04,625.028
2006-01-05,618.327
2006-01-06,617.623
2006-01-09,613.614
2006-01-10,610.706
2006-01-11,615.026
2006-01-12,617.163
2006-01-13,615.064
2006-01-16,619.163
2006-01-17,612.652
2006-01-18,609.115
2006-01-19,612.798
2006-01-20,609.177
2006-01-23,613.153
2006-01-24,618.778
2006-01-25,619.181
2006-01-26,621.064
2006-01-27,619.91
2006-01-30,619.81
2006-01-31,619.349
2006-02-01,626.793
2006-02-02,630.889
2006-02-03,623.906
2006-02-06,621.694
2006-02-07,613.507
2006-02-08,614.438
2006-02-09,614.499
2006-02-10,608.767
2006-02-13,614.134
2006-02-14,614.116
2006-02-15,612.775
2006-02-16,615.75
2006-02-17,619.949
2006-02-20,621.897
2006-02-21,622.249
2006-02-22,621.587
2006-02-23,623.477
2006-02-24,623.91
2006-02-27,627.462
2006-02-28,623.126
2006-03-01,628.259
2006-03-02,630.882
2006-03-03,634.728
2006-03-06,637.945
2006-03-07,624.657
2006-03-08,624.502
2006-03-09,629.694
2006-03-10,630.265
2006-03-13,636.946
2006-03-14,642.752
2006-03-15,650.615
2006-03-16,656.88
2006-03-17,656.807
2006-03-20,663.433
2006-03-21,658.584
2006-03-22,661.695
2006-03-23,654.006
2006-03-24,655.072
2006-03-27,660.779
2006-03-28,665.436
2006-03-29,647.019
2006-03-30,657.065
2006-03-31,660.049
2006-04-03,666.716
2006-04-04,674.364
2006-04-05,679.588
2006-04-06,685.62
2006-04-07,679.391
2006-04-10,677.977
2006-04-11,676.966
2006-04-12,667.757
2006-04-13,666.524
2006-04-14,666.524
2006-04-17,677.131
2006-04-18,679.557
2006-04-19,680.855
2006-04-20,682.79
2006-04-21,693.236
2006-04-24,695.744
2006-04-25,700.879
2006-04-26,706.297
2006-04-27,705.762
2006-04-28,706.477
2006-05-01,710.165
2006-05-02,717.644
2006-05-03,713.305
2006-05-04,723.368
2006-05-05,730.03
2006-05-08,737.276
2006-05-09,745.012
2006-05-10,747.703
2006-05-11,745.302
2006-05-12,749.224
2006-05-15,716.745
2006-05-16,718.64
2006-05-17,696.814
2006-05-18,683.434
2006-05-19,684.051
2006-05-22,664.611
2006-05-23,684.209
2006-05-24,669.215
2006-05-25,670.104
2006-05-26,674.694
2006-05-29,689.846
2006-05-30,683.166
2006-05-31,680.099
2006-06-01,678.472
2006-06-02,690.749
2006-06-05,691.325
2006-06-06,670.006
2006-06-07,665.652
2006-06-08,635.521
2006-06-09,644.611
2006-06-12,636.777
2006-06-13,610.968
2006-06-14,613.93
2006-06-15,634.598
2006-06-16,630.845
2006-06-19,637.421
2006-06-20,631.837
2006-06-21,636.6
2006-06-22,637.565
2006-06-23,635.686
2006-06-26,644.317
2006-06-27,635.781
2006-06-28,633.024
2006-06-29,643.252
2006-06-30,668.156
2006-07-03,673.077
2006-07-04,674.6
2006-07-05,664.968
2006-07-06,671.528
2006-07-07,674.593
2006-07-10,670.022
2006-07-11,668.587
2006-07-12,665.918
2006-07-13,655.752
2006-07-14,649.073
2006-07-17,632.212
2006-07-18,631.57
2006-07-19,639.23
2006-07-20,650.743
2006-07-21,650.295
2006-07-24,654.294
2006-07-25,655.334
2006-07-26,655.315
2006-07-27,665.192
2006-07-28,667.565
2006-07-31,664.774
2006-08-01,664.592
2006-08-02,683.391
2006-08-03,684.127
2006-08-04,692.836
2006-08-07,686.293
2006-08-08,684.413
2006-08-09,686.808
2006-08-10,679.956
2006-08-11,679.658
2006-08-14,687.366
2006-08-15,695.784
2006-08-16,700.006
2006-08-17,700.634
2006-08-18,700.799
2006-08-21,702.584
2006-08-22,698.664
2006-08-23,695.126
2006-08-24,689.99
2006-08-25,689.584
2006-08-28,692.055
2006-08-29,694.073
2006-08-30,708.153
2006-08-31,706.146
2006-09-01,704.684
2006-09-04,708.974
2006-09-05,704.583
2006-09-06,708.509
2006-09-07,700.132
2006-09-08,699.689
2006-09-11,697.438
2006-09-12,698.425
2006-09-13,706.716
2006-09-14,713.458
2006-09-15,705.867
2006-09-18,708.996
2006-09-19,708.93
2006-09-20,709.792
2006-09-21,716.357
2006-09-22,715.588
2006-09-25,714.376
2006-09-26,717.977
2006-09-27,723.969
2006-09-28,721.36
2006-09-29,724.217
2006-10-02,728.007
2006-10-03,726.262
2006-10-04,725.445
2006-10-05,729.962
2006-10-06,720.06
2006-10-09,726.349
2006-10-10,728.953
2006-10-11,730.223
2006-10-12,733.862
2006-10-13,731.843
2006-10-16,736.05
2006-10-17,734.334
2006-10-18,737.9
2006-10-19,744.853
2006-10-20,746.74
2006-10-23,750.61
2006-10-24,747.536
2006-10-25,758.198
2006-10-26,760.916
2006-10-27,754.089
2006-10-30,748.439
2006-10-31,757.724
2006-11-01,763.954
2006-11-02,760.684
2006-11-03,761.543
2006-11-06,771.212
2006-11-07,776.886
2006-11-08,775.477
2006-11-09,776.675
2006-11-10,777.291
2006-11-13,772.834
2006-11-14,773.73
2006-11-15,775.85
2006-11-16,775.689
2006-11-17,772.944
2006-11-20,772.919
2006-11-21,780.769
2006-11-22,798.124
2006-11-23,798.679
2006-11-24,805.94
2006-11-27,799.109
2006-11-28,788.597
2006-11-29,803.776
2006-11-30,811.209
2006-12-01,811.931
2006-12-04,820.343
2006-12-05,827.779
2006-12-06,827.589
2006-12-07,827.02
2006-12-08,829.258
2006-12-11,829.669
2006-12-12,834.529
2006-12-13,832.711
2006-12-14,836.886
2006-12-15,832.861
2006-12-18,833.908
2006-12-19,833.339
2006-12-20,832.833
2006-12-21,831.274
2006-12-22,834.96
2006-12-25,834.96
2006-12-26,833.577
2006-12-27,839.223
2006-12-28,842.524
2006-12-29,846.517
2007-01-01,846.517
2007-01-02,864.173
2007-01-03,860.501
2007-01-04,841.725
2007-01-05,838.026
2007-01-08,838.46
2007-01-09,844.672
2007-01-10,838.724
2007-01-11,836.981
2007-01-12,841.365
2007-01-15,850.237
2007-01-16,849.389
2007-01-17,851.479
2007-01-18,852.293
2007-01-19,853.022
2007-01-22,858.385
2007-01-23,861.94
2007-01-24,866.148
2007-01-25,860.604
2007-01-26,852.424
2007-01-29,852.66
2007-01-30,856.073
2007-01-31,867.123
2007-02-01,875.659
2007-02-02,884.601
2007-02-05,882.706
2007-02-06,888.737
2007-02-07,902.45
2007-02-08,895.097
2007-02-09,906.99
2007-02-12,898.017
2007-02-13,901.129
2007-02-14,915.618
2007-02-15,918.824
2007-02-16,918.625
2007-02-19,921.31
2007-02-20,911.511
2007-02-21,901.272
2007-02-22,901.197
2007-02-23,904.561
2007-02-26,895.204
2007-02-27,874.695
2007-02-28,865.421
2007-03-01,854.195
2007-03-02,863.856
2007-03-05,840.026
2007-03-06,847.657
2007-03-07,853.123
2007-03-08,866.311
2007-03-09,868.331
2007-03-12,876.918
2007-03-13,872.299
2007-03-14,854.991
2007-03-15,860.526
2007-03-16,864.848
2007-03-19,878.531
2007-03-20,879.31
2007-03-21,888.121
2007-03-22,903.715
2007-03-23,899.319
2007-03-26,897.453
2007-03-27,896.267
2007-03-28,890.72
2007-03-29,904.162
2007-03-30,906.331
2007-04-02,908.764
2007-04-03,917.07
2007-04-04,921.286
2007-04-05,925.512
2007-04-06,925.512
2007-04-09,920.625
2007-04-10,937.548
2007-04-11,928.253
2007-04-12,926.502
2007-04-13,933.201
2007-04-16,949.637
2007-04-17,954.362
2007-04-18,960.547
2007-04-19,967.757
2007-04-20,972.999
2007-04-23,973.683
2007-04-24,965.461
2007-04-25,976.447
2007-04-26,976.851
2007-04-27,976.042
2007-04-30,976.095
2007-05-01,967.144
2007-05-02,983.211
2007-05-03,980.234
2007-05-04,981.807
2007-05-07,989.424
2007-05-08,980.663
2007-05-09,983.422
2007-05-10,980.223
2007-05-11,980.557
2007-05-14,979.662
2007-05-15,982.253
2007-05-16,976.461
2007-05-17,970.575
2007-05-18,979.506
2007-05-21,981.274
2007-05-22,988.216
2007-05-23,1004.226
2007-05-24,995.407
2007-05-25,994.081
2007-05-28,994.081
2007-05-29,1000.433
2007-05-30,988.063
2007-05-31,1000.0
2007-06-01,995.923
2007-06-04,1001.757
2007-06-05,1004.658
2007-06-06,982.406
2007-06-07,958.271
2007-06-08,945.268
2007-06-11,957.636
2007-06-12,946.671
2007-06-13,945.628
2007-06-14,960.214
2007-06-15,970.483
2007-06-18,964.956
2007-06-19,968.408
2007-06-20,970.973
2007-06-21,967.62
2007-06-22,962.333
2007-06-25,960.54
2007-06-26,958.538
2007-06-27,949.387
2007-06-28,959.564
2007-06-29,975.865
2007-07-02,988.835
2007-07-03,1000.216
2007-07-04,1006.842
2007-07-05,1007.94
2007-07-06,1009.817
2007-07-09,1014.559
2007-07-10,1014.949
2007-07-11,1024.322
2007-07-12,1026.431
2007-07-13,1030.762
2007-07-16,1036.032
2007-07-17,1037.953
2007-07-18,1040.512
2007-07-19,1047.863
2007-07-20,1046.274
2007-07-23,1048.326
2007-07-24,1044.021
2007-07-25,1030.488
2007-07-26,1014.138
2007-07-27,992.759
2007-07-30,999.147
2007-07-31,1012.006
2007-08-01,999.522
2007-08-02,1010.202
2007-08-03,1011.656
2007-08-06,1005.19
2007-08-07,1009.929
2007-08-08,1033.33
2007-08-09,998.295
2007-08-10,974.161
2007-08-13,981.991
2007-08-14,975.396
2007-08-15,949.329
2007-08-16,902.506
2007-08-17,927.925
2007-08-20,953.852
2007-08-21,951.238
2007-08-22,982.575
2007-08-23,987.902
2007-08-24,996.06
2007-08-27,1004.355
2007-08-28,982.007
2007-08-29,983.846
2007-08-30,988.02
2007-08-31,1002.623
2007-09-03,1005.139
2007-09-04,1012.649
2007-09-05,1002.203
2007-09-06,1002.245
2007-09-07,985.747
2007-09-10,969.397
2007-09-11,997.01
2007-09-12,999.85
2007-09-13,1005.123
2007-09-14,1001.185
2007-09-17,984.286
2007-09-18,993.213
2007-09-19,1023.531
2007-09-20,1028.486
2007-09-21,1031.674
2007-09-24,1032.915
2007-09-25,1029.662
2007-09-26,1041.149
2007-09-27,1052.513
2007-09-28,1050.987
2007-10-01,1065.295
2007-10-02,1061.979
2007-10-03,1059.775
2007-10-04,1059.668
2007-10-05,1065.905
2007-10-08,1061.073
2007-10-09,1075.281
2007-10-10,1083.069
2007-10-11,1092.09
2007-10-12,1077.303
2007-10-15,1079.335
2007-10-16,1062.124
2007-10-17,1069.124
2007-10-18,1060.763
2007-10-19,1053.691
2007-10-22,1028.809
2007-10-23,1057.807
2007-10-24,1043.862
2007-10-25,1057.846
2007-10-26,1068.878
2007-10-29,1073.536
2007-10-30,1075.216
2007-10-31,1093.417
2007-11-01,1077.1
2007-11-02,1070.498
2007-11-05,1067.341
2007-11-06,1087.652
2007-11-07,1098.147
2007-11-08,1089.612
2007-11-09,1078.95
2007-11-12,1061.895
2007-11-13,1054.528
2007-11-14,1062.413
2007-11-15,1040.536
2007-11-16,1018.566
2007-11-19,989.861
2007-11-20,1008.031
2007-11-21,977.226
2007-11-22,984.948
2007-11-23,1006.665
2007-11-26,1012.071
2007-11-27,1000.979
2007-11-28,1016.91
2007-11-29,1024.818
2007-11-30,1028.994
2007-12-03,1038.94
2007-12-04,1036.543
2007-12-05,1040.167
2007-12-06,1034.2
2007-12-07,1046.365
2007-12-10,1054.595
2007-12-11,1053.539
2007-12-12,1056.55
2007-12-13,1031.187
2007-12-14,1014.331
2007-12-17,987.665
2007-12-18,984.633
2007-12-19,985.922
2007-12-20,989.433
2007-12-21,999.177
2007-12-24,1001.521
2007-12-25,1001.521
2007-12-26,1008.588
2007-12-27,1011.844
2007-12-28,1027.928
2007-12-31,1022.184
2008-01-01,1022.184
2008-01-02,1022.543
2008-01-03,1011.128
2008-01-04,989.406
2008-01-07,975.937
2008-01-08,986.559
2008-01-09,965.698
2008-01-10,950.67
2008-01-11,944.382
2008-01-14,965.783
2008-01-15,924.274
2008-01-16,890.301
2008-01-17,892.139
2008-01-18,887.793
2008-01-21,832.57
2008-01-22,862.547
2008-01-23,849.68
2008-01-24,881.177
2008-01-25,890.968
2008-01-28,882.955
2008-01-29,897.186
2008-01-30,906.55
2008-01-31,900.437
2008-02-01,921.363
2008-02-04,942.655
2008-02-05,912.176
2008-02-06,910.73
2008-02-07,892.215
2008-02-08,890.804
2008-02-11,893.278
2008-02-12,929.528
2008-02-13,931.466
2008-02-14,943.523
2008-02-15,931.861
2008-02-18,943.521
2008-02-19,959.158
2008-02-20,939.407
2008-02-21,959.188
2008-02-22,955.865
2008-02-25,974.92
2008-02-26,981.383
2008-02-27,991.885
2008-02-28,988.821
2008-02-29,977.45
2008-03-03,971.984
2008-03-04,968.778
2008-03-05,989.869
2008-03-06,992.971
2008-03-07,979.316
2008-03-10,957.757
2008-03-11,957.662
2008-03-12,976.041
2008-03-13,972.15
2008-03-14,967.856
2008-03-17,953.18
2008-03-18,979.622
2008-03-19,954.892
2008-03-20,941.067
2008-03-21,941.067
2008-03-24,939.727
2008-03-25,978.655
2008-03-26,987.793
2008-03-27,1000.752
2008-03-28,1002.872
2008-03-31,1012.247
2008-04-01,1011.289
2008-04-02,1011.007
2008-04-03,1001.811
2008-04-04,1017.634
2008-04-07,1033.366
2008-04-08,1032.072
2008-04-09,1024.869
2008-04-10,1023.465
2008-04-11,1007.165
2008-04-14,1001.478
2008-04-15,1008.019
2008-04-16,1030.194
2008-04-17,1018.966
2008-04-18,1007.872
2008-04-21,1010.001
2008-04-22,1010.985
2008-04-23,1005.71
2008-04-24,1002.882
2008-04-25,1014.4
2008-04-28,1003.646
2008-04-29,991.251
2008-04-30,1009.189
2008-05-01,1001.552
2008-05-02,1005.628
2008-05-05,1018.962
2008-05-06,1016.621
2008-05-07,1004.718
2008-05-08,1022.326
2008-05-09,1020.069
2008-05-12,1024.551
2008-05-13,1030.494
2008-05-14,1038.01
2008-05-15,1059.938
2008-05-16,1080.031
2008-05-19,1085.683
2008-05-20,1078.259
2008-05-21,1084.746
2008-05-22,1066.178
2008-05-23,1070.505
2008-05-26,1068.672
2008-05-27,1055.539
2008-05-28,1055.381
2008-05-29,1050.522
2008-05-30,1068.528
2008-06-02,1060.017
2008-06-03,1060.843
2008-06-04,1051.957
2008-06-05,1057.928
2008-06-06,1054.067
2008-06-09,1053.048
2008-06-10,1024.623
2008-06-11,1014.507
2008-06-12,1008.559
2008-06-13,1007.068
2008-06-16,1019.405
2008-06-17,1046.815
2008-06-18,1027.64
2008-06-19,1025.407
2008-06-20,1024.468
2008-06-23,1009.088
2008-06-24,1001.173
2008-06-25,1015.429
2008-06-26,1012.016
2008-06-27,1000.206
2008-06-30,993.237
2008-07-01,976.995
2008-07-02,987.323
2008-07-03,956.401
2008-07-04,950.813
2008-07-07,955.383
2008-07-08,928.83
2008-07-09,959.413
2008-07-10,957.445
2008-07-11,940.436
2008-07-14,941.83
2008-07-15,922.008
2008-07-16,910.666
2008-07-17,944.445
2008-07-18,937.93
2008-07-21,958.299
2008-07-22,952.987
2008-07-23,966.03
2008-07-24,950.605
2008-07-25,946.171
2008-07-28,943.337
2008-07-29,937.351
2008-07-30,953.248
2008-07-31,965.32
2008-08-01,952.46
2008-08-04,943.915
2008-08-05,949.782
2008-08-06,957.764
2008-08-07,945.284
2008-08-08,931.511
2008-08-11,935.878
2008-08-12,925.369
2008-08-13,905.91
2008-08-14,920.192
2008-08-15,923.456
2008-08-18,920.025
2008-08-19,897.75
2008-08-20,901.688
2008-08-21,913.862
2008-08-22,919.606
2008-08-25,912.953
2008-08-26,900.848
2008-08-27,913.294
2008-08-28,923.967
2008-08-29,921.672
2008-09-01,911.316
2008-09-02,912.597
2008-09-03,888.981
2008-09-04,859.752
2008-09-05,829.078
2008-09-08,844.581
2008-09-09,823.998
2008-09-10,809.322
2008-09-11,788.509
2008-09-12,820.483
2008-09-15,797.874
2008-09-16,782.826
2008-09-17,778.206
2008-09-18,792.113
2008-09-19,846.08
2008-09-22,855.466
2008-09-23,838.414
2008-09-24,833.912
2008-09-25,839.459
2008-09-26,813.453
2008-09-29,756.036
2008-09-30,722.114
2008-10-01,722.665
2008-10-02,690.682
2008-10-03,712.484
2008-10-06,621.637
2008-10-07,617.364
2008-10-08,584.378
2008-10-09,593.424
2008-10-10,549.214
2008-10-13,608.313
2008-10-14,637.578
2008-10-15,600.289
2008-10-16,566.752
2008-10-17,586.7
2008-10-20,604.037
2008-10-21,589.118
2008-10-22,536.533
2008-10-23,515.366
2008-10-24,476.084
2008-10-27,451.791
2008-10-28,452.243
2008-10-29,503.333
2008-10-30,526.268
2008-10-31,532.79
2008-11-03,546.461
2008-11-04,600.296
2008-11-05,581.598
2008-11-06,534.171
2008-11-07,532.304
2008-11-10,549.951
2008-11-11,517.143
2008-11-12,496.798
2008-11-13,495.582
2008-11-14,502.79
2008-11-17,492.107
2008-11-18,484.489
2008-11-19,468.186
2008-11-20,438.082
2008-11-21,431.25
2008-11-24,463.751
2008-11-25,480.519
2008-11-26,474.646
2008-11-27,492.946
2008-11-28,493.521
2008-12-01,477.413
2008-12-02,482.074
2008-12-03,480.038
2008-12-04,485.63
2008-12-05,467.704
2008-12-08,503.854
2008-12-09,508.082
2008-12-10,501.897
2008-12-11,503.663
2008-12-12,501.256
2008-12-15,514.002
2008-12-16,513.897
2008-12-17,534.684
2008-12-18,535.065
2008-12-19,512.938
2008-12-22,508.643
2008-12-23,507.619
2008-12-24,509.41
2008-12-25,509.41
2008-12-26,511.827
2008-12-29,519.506
2008-12-30,517.372
2008-12-31,509.091
2009-01-01,509.091
2009-01-02,536.273
2009-01-05,554.609
2009-01-06,550.643
2009-01-07,545.461
2009-01-08,552.464
2009-01-09,544.814
2009-01-12,538.253
2009-01-13,524.075
2009-01-14,496.174
2009-01-15,498.925
2009-01-16,514.665
2009-01-19,502.656
2009-01-20,484.65
2009-01-21,487.3
2009-01-22,488.105
2009-01-23,475.316
2009-01-26,503.039
2009-01-27,498.511
2009-01-28,510.021
2009-01-29,501.518
2009-01-30,500.835
2009-02-02,491.067
2009-02-03,503.248
2009-02-04,508.719
2009-02-05,498.25
2009-02-06,510.152
2009-02-09,518.663
2009-02-10,510.271
2009-02-11,499.47
2009-02-12,496.212
2009-02-13,512.595
2009-02-16,506.449
2009-02-17,486.629
2009-02-18,478.046
2009-02-19,483.832
2009-02-20,470.067
2009-02-23,475.964
2009-02-24,463.972
2009-02-25,453.849
2009-02-26,465.273
2009-02-27,447.702
2009-03-02,427.572
2009-03-03,414.039
2009-03-04,423.297
2009-03-05,406.47
2009-03-06,396.127
2009-03-09,395.25
2009-03-10,411.213
2009-03-11,421.698
2009-03-12,420.912
2009-03-13,425.487
2009-03-16,437.166
2009-03-17,439.309
2009-03-18,439.471
2009-03-19,461.951
2009-03-20,454.332
2009-03-23,457.863
2009-03-24,458.046
2009-03-25,461.987
2009-03-26,472.899
2009-03-27,460.411
2009-03-30,448.118
2009-03-31,452.306
2009-04-01,467.856
2009-04-02,490.141
2009-04-03,472.231
2009-04-06,480.644
2009-04-07,466.274
2009-04-08,460.023
2009-04-09,459.273
2009-04-10,459.273
2009-04-13,463.186
2009-04-14,471.465
2009-04-15,466.666
2009-04-16,492.412
2009-04-17,504.379
2009-04-20,486.536
2009-04-21,483.885
2009-04-22,500.133
2009-04-23,508.278
2009-04-24,525.105
2009-04-27,515.633
2009-04-28,510.706
2009-04-29,527.912
2009-04-30,538.208
2009-05-01,546.947
2009-05-04,575.994
2009-05-05,573.876
2009-05-06,585.186
2009-05-07,589.032
2009-05-08,592.178
2009-05-11,601.838
2009-05-12,596.514
2009-05-13,584.901
2009-05-14,583.921
2009-05-15,595.17
2009-05-18,605.485
2009-05-19,618.988
2009-05-20,633.273
2009-05-21,632.582
2009-05-22,642.756
2009-05-25,636.31
2009-05-26,623.367
2009-05-27,620.962
2009-05-28,607.478
2009-05-29,613.059
2009-06-01,613.141
2009-06-02,629.653
2009-06-03,617.624
2009-06-04,620.108
2009-06-05,612.241
2009-06-08,597.919
2009-06-09,614.6
2009-06-10,624.409
2009-06-11,633.807
2009-06-12,630.276
2009-06-15,619.382
2009-06-16,617.856
2009-06-17,598.253
2009-06-18,607.497
2009-06-19,609.958
2009-06-22,589.096
2009-06-23,587.944
2009-06-24,606.804
2009-06-25,594.346
2009-06-26,591.975
2009-06-29,611.48
2009-06-30,610.131
2009-07-01,623.1
2009-07-02,609.556
2009-07-03,602.614
2009-07-06,592.21
2009-07-07,595.472
2009-07-08,589.897
2009-07-09,592.365
2009-07-10,587.544
2009-07-13,586.695
2009-07-14,590.19
2009-07-15,607.73
2009-07-16,614.736
2009-07-17,621.519
2009-07-20,632.026
2009-07-21,642.413
2009-07-22,639.683
2009-07-23,651.432
2009-07-24,650.706
2009-07-27,655.113
2009-07-28,657.126
2009-07-29,635.257
2009-07-30,654.62
2009-07-31,661.718
2009-08-03,685.399
2009-08-04,683.733
2009-08-05,691.57
2009-08-06,696.237
2009-08-07,686.543
2009-08-10,685.466
2009-08-11,677.532
2009-08-12,687.689
2009-08-13,704.56
2009-08-14,704.277
2009-08-17,685.541
2009-08-18,678.935
2009-08-19,676.287
2009-08-20,689.903
2009-08-21,705.205
2009-08-24,714.413
2009-08-25,721.289
2009-08-26,714.21
2009-08-27,711.33
2009-08-28,724.772
2009-08-31,715.584
2009-09-01,713.964
2009-09-02,689.377
2009-09-03,691.113
2009-09-04,702.857
2009-09-07,715.164
2009-09-08,728.026
2009-09-09,735.053
2009-09-10,736.402
2009-09-11,734.651
2009-09-14,731.811
2009-09-15,729.379
2009-09-16,748.317
2009-09-17,749.431
2009-09-18,749.034
2009-09-21,743.999
2009-09-22,757.78
2009-09-23,750.267
2009-09-24,728.803
2009-09-25,730.328
2009-09-28,736.032
2009-09-29,729.566
2009-09-30,734.097
2009-10-01,723.83
2009-10-02,711.713
2009-10-05,713.647
2009-10-06,732.225
2009-10-07,724.26
2009-10-08,731.3
2009-10-09,728.105
2009-10-12,736.828
2009-10-13,730.131
2009-10-14,748.506
2009-10-15,751.975
2009-10-16,748.055
2009-10-19,755.87
2009-10-20,754.571
2009-10-21,759.4
2009-10-22,748.388
2009-10-23,753.775
2009-10-26,740.369
2009-10-27,734.941
2009-10-28,717.803
2009-10-29,722.659
2009-10-30,714.615
2009-11-02,721.086
2009-11-03,711.071
2009-11-04,725.224
2009-11-05,733.457
2009-11-06,730.844
2009-11-09,748.813
2009-11-10,742.32
2009-11-11,747.72
2009-11-12,738.28
2009-11-13,738.259
2009-11-16,756.328
2009-11-17,743.298
2009-11-18,755.415
2009-11-19,741.321
2009-11-20,739.12
2009-11-23,752.418
2009-11-24,738.998
2009-11-25,741.816
2009-11-26,730.826
2009-11-27,732.087
2009-11-30,733.385
2009-12-01,750.658
2009-12-02,761.166
2009-12-03,757.689
2009-12-04,753.086
2009-12-07,749.442
2009-12-08,737.115
2009-12-09,736.186
2009-12-10,731.397
2009-12-11,727.728
2009-12-14,727.434
2009-12-15,723.517
2009-12-16,732.751
2009-12-17,719.482
2009-12-18,714.542
2009-12-21,709.466
2009-12-22,710.082
2009-12-23,716.879
2009-12-24,718.088
2009-12-25,718.088
2009-12-28,718.692
2009-12-29,723.305
2009-12-30,719.348
2009-12-31,721.741
2010-01-01,721.741
2010-01-04,750.335
2010-01-05,742.89
2010-01-06,743.855
2010-01-07,751.142
2010-01-08,754.945
2010-01-11,779.731
2010-01-12,772.906
2010-01-13,770.762
2010-01-14,779.963
2010-01-15,769.552
2010-01-18,772.307
2010-01-19,768.372
2010-01-20,751.885
2010-01-21,735.382
2010-01-22,733.192
2010-01-25,740.625
2010-01-26,734.0
2010-01-27,734.876
2010-01-28,736.017
2010-01-29,740.296
2010-02-01,747.23
2010-02-02,748.639
2010-02-03,754.329
2010-02-04,738.241
2010-02-05,722.593
2010-02-08,713.129
2010-02-09,720.913
2010-02-10,713.266
2010-02-11,713.004
2010-02-12,716.096
2010-02-15,716.485
2010-02-16,730.082
2010-02-17,733.595
2010-02-18,735.091
2010-02-19,729.232
2010-02-22,736.893
2010-02-23,728.827
2010-02-24,731.913
2010-02-25,719.121
2010-02-26,727.597
2010-03-01,732.68
2010-03-02,741.817
2010-03-03,756.427
2010-03-04,745.165
2010-03-05,757.423
2010-03-08,760.7
2010-03-09,753.984
2010-03-10,767.222
2010-03-11,764.077
2010-03-12,768.55
2010-03-15,760.528
2010-03-16,778.14
2010-03-17,779.942
2010-03-18,772.158
2010-03-19,771.449
2010-03-22,769.157
2010-03-23,780.083
2010-03-24,775.866
2010-03-25,782.575
2010-03-26,779.778
2010-03-29,780.715
2010-03-30,777.616
2010-03-31,784.066
2010-04-01,784.352
2010-04-02,784.352
2010-04-05,782.459
2010-04-06,791.998
2010-04-07,800.929
2010-04-08,792.644
2010-04-09,801.339
2010-04-12,818.217
2010-04-13,811.043
2010-04-14,824.776
2010-04-15,830.129
2010-04-16,822.436
2010-04-19,814.154
2010-04-20,830.138
2010-04-21,828.476
2010-04-22,810.293
2010-04-23,826.301
2010-04-26,836.643
2010-04-27,827.353
2010-04-28,803.184
2010-04-29,825.008
2010-04-30,828.258
2010-05-03,824.797
2010-05-04,801.169
2010-05-05,771.529
2010-05-06,749.545
2010-05-07,714.827
2010-05-10,770.087
2010-05-11,757.926
2010-05-12,777.175
2010-05-13,770.387
2010-05-14,761.708
2010-05-17,749.254
2010-05-18,755.555
2010-05-19,733.744
2010-05-20,709.631
2010-05-21,716.549
2010-05-24,706.377
2010-05-25,684.299
2010-05-26,706.646
2010-05-27,725.63
2010-05-28,724.452
2010-05-31,724.061
2010-06-01,723.076
2010-06-02,723.454
2010-06-03,741.348
2010-06-04,724.552
2010-06-07,710.377
2010-06-08,706.714
2010-06-09,719.736
2010-06-10,737.524
2010-06-11,737.418
2010-06-14,763.755
2010-06-15,765.8
2010-06-16,762.064
2010-06-17,763.22
2010-06-18,779.673
2010-06-21,786.569
2010-06-22,772.992
2010-06-23,764.951
2010-06-24,757.483
2010-06-25,748.751
2010-06-28,753.045
2010-06-29,718.445
2010-06-30,726.372
2010-07-01,720.39
2010-07-02,741.268
2010-07-05,739.408
2010-07-06,764.591
2010-07-07,768.36
2010-07-08,776.117
2010-07-09,772.113
2010-07-12,771.656
2010-07-13,780.922
2010-07-14,790.581
2010-07-15,804.843
2010-07-16,796.962
2010-07-19,790.4
2010-07-20,777.122
2010-07-21,780.805
2010-07-22,794.825
2010-07-23,791.584
2010-07-26,801.317
2010-07-27,806.307
2010-07-28,806.058
2010-07-29,814.247
2010-07-30,803.057
2010-08-02,831.729
2010-08-03,843.333
2010-08-04,835.705
2010-08-05,838.967
2010-08-06,837.157
2010-08-09,845.937
2010-08-10,826.68
2010-08-11,799.081
2010-08-12,797.859
2010-08-13,793.056
2010-08-16,795.332
2010-08-17,805.458
2010-08-18,788.49
2010-08-19,782.061
2010-08-20,760.703
2010-08-23,761.977
2010-08-24,748.942
2010-08-25,731.915
2010-08-26,753.439
2010-08-27,753.558
2010-08-30,752.469
