Date,DENMARK IMI IMI (Large+Mid+Small Cap)
2010-09-01,778.698
2010-09-02,775.841
2010-09-03,782.56
2010-09-06,783.95
2010-09-07,774.597
2010-09-08,776.229
2010-09-09,788.037
2010-09-10,790.039
2010-09-13,805.019
2010-09-14,811.36
2010-09-15,809.622
2010-09-16,807.222
2010-09-17,803.327
2010-09-20,809.69
2010-09-21,815.901
2010-09-22,833.849
2010-09-23,826.246
2010-09-24,841.583
2010-09-27,837.11
2010-09-28,840.09
2010-09-29,842.05
2010-09-30,848.243
2010-10-01,844.638
2010-10-04,832.304
2010-10-05,848.466
2010-10-06,864.093
2010-10-07,867.661
2010-10-08,860.792
2010-10-11,868.57
2010-10-12,865.213
2010-10-13,888.736
2010-10-14,887.242
2010-10-15,876.995
2010-10-18,859.659
2010-10-19,838.709
2010-10-20,876.695
2010-10-21,888.849
2010-10-22,879.672
2010-10-25,890.086
2010-10-26,869.043
2010-10-27,865.909
2010-10-28,880.385
2010-10-29,877.895
2010-11-01,878.1
2010-11-02,891.367
2010-11-03,891.94
2010-11-04,914.573
2010-11-05,900.53
2010-11-08,891.611
2010-11-09,898.032
2010-11-10,883.088
2010-11-11,881.759
2010-11-12,881.336
2010-11-15,878.831
2010-11-16,866.027
2010-11-17,865.591
2010-11-18,874.611
2010-11-19,881.506
2010-11-22,875.985
2010-11-23,860.56
2010-11-24,862.274
2010-11-25,857.547
2010-11-26,845.354
2010-11-29,826.332
2010-11-30,824.86
2010-12-01,845.044
2010-12-02,865.3
2010-12-03,873.131
2010-12-06,870.771
2010-12-07,880.826
2010-12-08,873.352
2010-12-09,861.348
2010-12-10,882.648
2010-12-13,897.83
2010-12-14,898.625
2010-12-15,896.778
2010-12-16,885.664
2010-12-17,893.627
2010-12-20,886.014
2010-12-21,890.759
2010-12-22,885.575
2010-12-23,894.762
2010-12-24,898.314
2010-12-27,896.244
2010-12-28,900.584
2010-12-29,900.244
2010-12-30,906.654
2010-12-31,916.097
2011-01-03,919.263
2011-01-04,927.7
2011-01-05,916.03
2011-01-06,912.963
2011-01-07,899.927
2011-01-10,903.485
2011-01-11,911.47
2011-01-12,916.579
2011-01-13,918.941
2011-01-14,922.195
2011-01-17,917.025
2011-01-18,945.393
2011-01-19,944.18
2011-01-20,925.299
2011-01-21,930.203
2011-01-24,939.823
2011-01-25,939.18
2011-01-26,945.481
2011-01-27,954.557
2011-01-28,943.51
2011-01-31,939.632
2011-02-01,956.583
2011-02-02,946.97
2011-02-03,931.23
2011-02-04,927.504
2011-02-07,930.358
2011-02-08,938.471
2011-02-09,953.586
2011-02-10,934.221
2011-02-11,936.755
2011-02-14,944.115
2011-02-15,947.512
2011-02-16,946.755
2011-02-17,945.886
2011-02-18,954.234
2011-02-21,949.866
2011-02-22,950.891
2011-02-23,950.296
2011-02-24,949.792
2011-02-25,964.152
2011-02-28,975.137
2011-03-01,969.996
2011-03-02,967.468
2011-03-03,979.549
2011-03-04,981.112
2011-03-07,980.219
2011-03-08,973.271
2011-03-09,978.248
2011-03-10,959.335
2011-03-11,951.974
2011-03-14,957.024
2011-03-15,934.57
2011-03-16,930.281
2011-03-17,942.761
2011-03-18,971.759
2011-03-21,973.008
2011-03-22,970.863
2011-03-23,968.388
2011-03-24,980.156
2011-03-25,974.331
2011-03-28,971.032
2011-03-29,969.996
2011-03-30,987.098
2011-03-31,993.158
2011-04-01,993.933
2011-04-04,999.794
2011-04-05,1002.886
2011-04-06,1016.813
2011-04-07,1004.684
2011-04-08,1018.36
2011-04-11,1018.326
2011-04-12,1010.747
2011-04-13,1012.881
2011-04-14,1003.279
2011-04-15,1000.384
2011-04-18,976.305
2011-04-19,985.206
2011-04-20,1015.916
2011-04-21,1020.154
2011-04-22,1020.154
2011-04-25,1019.417
2011-04-26,1019.314
2011-04-27,1008.301
2011-04-28,1020.551
2011-04-29,1031.839
2011-05-02,1047.435
2011-05-03,1034.165
2011-05-04,1025.119
2011-05-05,998.244
2011-05-06,1001.591
2011-05-09,984.085
2011-05-10,985.985
2011-05-11,987.627
2011-05-12,982.168
2011-05-13,990.899
2011-05-16,993.339
2011-05-17,982.279
2011-05-18,987.322
2011-05-19,991.189
2011-05-20,984.455
2011-05-23,959.66
2011-05-24,966.938
2011-05-25,964.623
2011-05-26,956.637
2011-05-27,971.658
2011-05-30,974.944
2011-05-31,985.884
2011-06-01,986.308
2011-06-02,987.225
2011-06-03,995.905
2011-06-06,988.319
2011-06-07,989.024
2011-06-08,964.389
2011-06-09,961.291
2011-06-10,949.221
2011-06-13,950.328
2011-06-14,960.953
2011-06-15,931.14
2011-06-16,901.02
2011-06-17,912.383
2011-06-20,897.709
2011-06-21,916.141
2011-06-22,913.244
2011-06-23,881.772
2011-06-24,885.652
2011-06-27,891.748
2011-06-28,898.467
2011-06-29,917.995
2011-06-30,939.852
2011-07-01,949.905
2011-07-04,961.281
2011-07-05,955.821
2011-07-06,938.414
2011-07-07,946.881
2011-07-08,938.113
2011-07-11,907.401
2011-07-12,897.759
2011-07-13,920.766
2011-07-14,913.866
2011-07-15,915.311
2011-07-18,901.599
2011-07-19,916.907
2011-07-20,917.601
2011-07-21,936.292
2011-07-22,944.107
2011-07-25,936.844
2011-07-26,936.768
2011-07-27,922.813
2011-07-28,913.812
2011-07-29,906.906
2011-08-01,891.965
2011-08-02,867.665
2011-08-03,854.378
2011-08-04,827.031
2011-08-05,801.148
2011-08-08,774.676
2011-08-09,791.839
2011-08-10,770.571
2011-08-11,772.966
2011-08-12,793.529
2011-08-15,823.353
2011-08-16,805.735
2011-08-17,804.026
2011-08-18,758.979
2011-08-19,755.557
2011-08-22,745.336
2011-08-23,733.896
2011-08-24,738.893
2011-08-25,724.255
2011-08-26,727.781
2011-08-29,758.077
2011-08-30,754.056
2011-08-31,779.882
2011-09-01,777.879
2011-09-02,752.919
2011-09-05,724.93
2011-09-06,722.908
2011-09-07,746.809
2011-09-08,750.999
2011-09-09,715.488
2011-09-12,688.942
2011-09-13,693.211
2011-09-14,698.571
2011-09-15,726.645
2011-09-16,721.058
2011-09-19,698.143
2011-09-20,717.706
2011-09-21,719.179
2011-09-22,686.467
2011-09-23,688.197
2011-09-26,690.983
2011-09-27,727.277
2011-09-28,716.326
2011-09-29,724.322
2011-09-30,706.34
2011-10-03,697.875
2011-10-04,683.93
2011-10-05,687.349
2011-10-06,691.502
2011-10-07,697.818
2011-10-10,719.747
2011-10-11,711.794
2011-10-12,736.219
2011-10-13,723.355
2011-10-14,731.68
2011-10-17,712.531
2011-10-18,714.34
2011-10-19,715.15
2011-10-20,708.576
2011-10-21,732.719
2011-10-24,741.988
2011-10-25,745.927
2011-10-26,747.072
2011-10-27,792.554
2011-10-28,800.26
2011-10-31,762.904
2011-11-01,728.55
2011-11-02,734.012
2011-11-03,747.06
2011-11-04,750.615
2011-11-07,752.807
2011-11-08,766.983
2011-11-09,752.057
2011-11-10,744.917
2011-11-11,767.025
2011-11-14,766.688
2011-11-15,762.414
2011-11-16,763.843
2011-11-17,760.966
2011-11-18,756.225
2011-11-21,739.864
2011-11-22,736.389
2011-11-23,725.508
2011-11-24,717.564
2011-11-25,720.869
2011-11-28,741.006
2011-11-29,744.64
2011-11-30,778.006
2011-12-01,763.904
2011-12-02,771.846
2011-12-05,778.243
2011-12-06,774.074
2011-12-07,775.216
2011-12-08,763.24
2011-12-09,762.986
2011-12-12,747.075
2011-12-13,746.455
2011-12-14,720.734
2011-12-15,728.035
2011-12-16,728.605
2011-12-19,730.671
2011-12-20,745.547
2011-12-21,742.013
2011-12-22,737.48
2011-12-23,745.375
2011-12-26,745.375
2011-12-27,748.271
2011-12-28,744.529
2011-12-29,744.481
2011-12-30,756.401
2012-01-02,772.254
2012-01-03,780.471
2012-01-04,759.826
2012-01-05,764.403
2012-01-06,757.805
2012-01-09,769.186
2012-01-10,776.824
2012-01-11,764.573
2012-01-12,772.432
2012-01-13,763.854
2012-01-16,772.27
2012-01-17,778.059
2012-01-18,784.382
2012-01-19,793.412
2012-01-20,788.838
2012-01-23,797.771
2012-01-24,786.639
2012-01-25,788.812
2012-01-26,808.004
2012-01-27,798.815
2012-01-30,790.635
2012-01-31,802.194
2012-02-01,824.097
2012-02-02,837.354
2012-02-03,851.588
2012-02-06,847.067
2012-02-07,867.003
2012-02-08,870.255
2012-02-09,875.178
2012-02-10,867.499
2012-02-13,882.949
2012-02-14,871.396
2012-02-15,888.34
2012-02-16,877.525
2012-02-17,889.527
2012-02-20,908.544
2012-02-21,901.708
2012-02-22,895.593
2012-02-23,903.753
2012-02-24,918.504
2012-02-27,902.627
2012-02-28,915.691
2012-02-29,910.532
2012-03-01,913.481
2012-03-02,905.009
2012-03-05,904.434
2012-03-06,874.428
2012-03-07,881.035
2012-03-08,893.647
2012-03-09,899.88
2012-03-12,901.42
2012-03-13,906.576
2012-03-14,897.826
2012-03-15,899.338
2012-03-16,908.977
2012-03-19,912.665
2012-03-20,908.898
2012-03-21,906.051
2012-03-22,897.563
2012-03-23,898.883
2012-03-26,914.133
2012-03-27,900.417
2012-03-28,904.836
2012-03-29,882.578
2012-03-30,896.3
2012-04-02,925.083
2012-04-03,940.023
2012-04-04,902.98
2012-04-05,899.175
2012-04-06,899.175
2012-04-09,899.696
2012-04-10,892.609
2012-04-11,892.609
2012-04-12,908.229
2012-04-13,897.992
2012-04-16,905.532
2012-04-17,921.485
2012-04-18,919.472
2012-04-19,926.508
2012-04-20,929.832
2012-04-23,908.948
2012-04-24,915.743
2012-04-25,916.783
2012-04-26,918.942
2012-04-27,914.858
2012-04-30,921.751
2012-05-01,922.033
2012-05-02,917.382
2012-05-03,929.848
2012-05-04,927.175
2012-05-07,911.508
2012-05-08,903.794
2012-05-09,883.491
2012-05-10,889.8
2012-05-11,893.472
2012-05-14,865.791
2012-05-15,853.52
2012-05-16,854.273
2012-05-17,852.097
2012-05-18,852.994
2012-05-21,859.664
2012-05-22,868.218
2012-05-23,839.313
2012-05-24,842.715
2012-05-25,846.444
2012-05-28,848.236
2012-05-29,847.562
2012-05-30,821.72
2012-05-31,813.659
2012-06-01,789.867
2012-06-04,790.043
2012-06-05,787.863
2012-06-06,811.165
2012-06-07,828.369
2012-06-08,809.147
2012-06-11,822.642
2012-06-12,816.564
2012-06-13,823.634
2012-06-14,819.893
2012-06-15,826.624
2012-06-18,827.755
2012-06-19,846.98
2012-06-20,850.891
2012-06-21,842.76
2012-06-22,835.424
2012-06-25,820.241
2012-06-26,812.774
2012-06-27,821.032
2012-06-28,821.021
2012-06-29,859.811
2012-07-02,862.278
2012-07-03,875.807
2012-07-04,870.729
2012-07-05,866.934
2012-07-06,858.087
2012-07-09,854.072
2012-07-10,861.892
2012-07-11,854.731
2012-07-12,848.016
2012-07-13,855.471
2012-07-16,864.542
2012-07-17,863.971
2012-07-18,872.336
2012-07-19,884.165
2012-07-20,870.629
2012-07-23,849.765
2012-07-24,849.7
2012-07-25,856.592
2012-07-26,879.284
2012-07-27,903.396
2012-07-30,897.096
2012-07-31,900.811
2012-08-01,894.852
2012-08-02,880.727
2012-08-03,906.69
2012-08-06,916.354
2012-08-07,917.75
2012-08-08,910.882
2012-08-09,916.377
2012-08-10,911.9
2012-08-13,914.388
2012-08-14,927.907
2012-08-15,930.339
2012-08-16,929.099
2012-08-17,918.335
2012-08-20,923.091
2012-08-21,932.736
2012-08-22,925.267
2012-08-23,935.558
2012-08-24,924.265
2012-08-27,927.936
2012-08-28,927.895
2012-08-29,929.081
2012-08-30,925.215
2012-08-31,937.153
2012-09-03,943.576
2012-09-04,934.191
2012-09-05,942.964
2012-09-06,957.916
2012-09-07,964.334
2012-09-10,959.864
2012-09-11,965.341
2012-09-12,957.435
2012-09-13,950.518
2012-09-14,973.423
2012-09-17,969.289
2012-09-18,964.506
2012-09-19,967.784
2012-09-20,971.092
2012-09-21,982.257
2012-09-24,977.071
2012-09-25,984.013
2012-09-26,961.626
2012-09-27,963.468
2012-09-28,962.751
2012-10-01,977.438
2012-10-02,980.939
2012-10-03,977.539
2012-10-04,991.035
2012-10-05,1001.8
2012-10-08,992.458
2012-10-09,978.814
2012-10-10,971.624
2012-10-11,972.625
2012-10-12,967.815
2012-10-15,975.703
2012-10-16,992.449
2012-10-17,998.024
2012-10-18,997.911
2012-10-19,999.608
2012-10-22,1000.595
2012-10-23,982.571
2012-10-24,981.821
2012-10-25,985.955
2012-10-26,968.282
2012-10-29,968.715
2012-10-30,964.86
2012-10-31,957.101
2012-11-01,954.639
2012-11-02,956.196
2012-11-05,950.54
2012-11-06,922.477
2012-11-07,924.387
2012-11-08,916.715
2012-11-09,946.528
2012-11-12,941.341
2012-11-13,937.742
2012-11-14,937.573
2012-11-15,926.904
2012-11-16,917.85
2012-11-19,930.842
2012-11-20,937.018
2012-11-21,940.119
2012-11-22,954.643
2012-11-23,964.079
2012-11-26,958.25
2012-11-27,958.903
2012-11-28,952.619
2012-11-29,966.104
2012-11-30,968.543
2012-12-03,979.921
2012-12-04,979.289
2012-12-05,980.765
2012-12-06,980.4
2012-12-07,979.018
2012-12-10,980.253
2012-12-11,991.618
2012-12-12,991.709
2012-12-13,989.439
2012-12-14,992.71
2012-12-17,985.494
2012-12-18,987.547
2012-12-19,994.306
2012-12-20,996.01
2012-12-21,994.254
2012-12-24,995.792
2012-12-25,995.792
2012-12-26,998.175
2012-12-27,999.496
2012-12-28,995.858
2012-12-31,993.024
2013-01-01,993.024
2013-01-02,1017.459
2013-01-03,1010.565
2013-01-04,1015.388
2013-01-07,1021.451
2013-01-08,1026.824
2013-01-09,1030.235
2013-01-10,1046.004
2013-01-11,1057.996
2013-01-14,1056.622
2013-01-15,1064.131
2013-01-16,1066.124
2013-01-17,1075.786
2013-01-18,1068.045
2013-01-21,1079.059
2013-01-22,1078.425
2013-01-23,1083.874
2013-01-24,1089.413
2013-01-25,1107.807
2013-01-28,1101.095
2013-01-29,1103.146
2013-01-30,1113.294
2013-01-31,1102.071
2013-02-01,1136.334
2013-02-04,1125.012
2013-02-05,1130.945
2013-02-06,1130.665
2013-02-07,1121.797
2013-02-08,1127.276
2013-02-11,1054.056
2013-02-12,1065.072
2013-02-13,1072.558
2013-02-14,1073.44
2013-02-15,1075.674
2013-02-18,1069.26
2013-02-19,1080.402
2013-02-20,1093.804
2013-02-21,1073.322
2013-02-22,1075.295
2013-02-25,1087.242
2013-02-26,1078.649
2013-02-27,1078.738
2013-02-28,1083.183
2013-03-01,1081.357
2013-03-04,1097.396
2013-03-05,1110.159
2013-03-06,1099.794
2013-03-07,1096.563
2013-03-08,1090.823
2013-03-11,1097.673
2013-03-12,1097.39
2013-03-13,1093.896
2013-03-14,1094.648
2013-03-15,1103.153
2013-03-18,1073.148
2013-03-19,1069.393
2013-03-20,1069.427
2013-03-21,1064.954
2013-03-22,1065.362
2013-03-25,1060.577
2013-03-26,1062.701
2013-03-27,1048.59
2013-03-28,1053.268
2013-03-29,1053.268
2013-04-01,1053.74
2013-04-02,1064.793
2013-04-03,1071.893
2013-04-04,1057.179
2013-04-05,1052.938
2013-04-08,1064.886
2013-04-09,1067.006
2013-04-10,1078.974
2013-04-11,1090.851
2013-04-12,1079.62
2013-04-15,1076.556
2013-04-16,1072.888
2013-04-17,1054.331
2013-04-18,1054.707
2013-04-19,1058.754
2013-04-22,1054.05
2013-04-23,1064.461
2013-04-24,1074.005
2013-04-25,1077.748
2013-04-26,1079.48
2013-04-29,1087.957
2013-04-30,1096.179
2013-05-01,1091.858
2013-05-02,1084.12
2013-05-03,1089.695
2013-05-06,1090.785
2013-05-07,1093.916
2013-05-08,1109.679
2013-05-09,1103.099
2013-05-10,1092.504
2013-05-13,1104.205
2013-05-14,1114.244
2013-05-15,1106.829
2013-05-16,1102.468
2013-05-17,1092.23
2013-05-20,1094.896
2013-05-21,1097.311
2013-05-22,1100.612
2013-05-23,1082.657
2013-05-24,1088.024
2013-05-27,1093.354
2013-05-28,1096.216
2013-05-29,1087.74
2013-05-30,1097.119
2013-05-31,1072.176
2013-06-03,1074.34
2013-06-04,1085.284
2013-06-05,1086.513
2013-06-06,1077.857
2013-06-07,1076.594
2013-06-10,1079.88
2013-06-11,1077.877
2013-06-12,1086.537
2013-06-13,1080.206
2013-06-14,1084.952
2013-06-17,1076.323
2013-06-18,1078.868
2013-06-19,1069.041
2013-06-20,1033.49
2013-06-21,1026.0
2013-06-24,1001.623
2013-06-25,1018.43
2013-06-26,1028.202
2013-06-27,1044.634
2013-06-28,1030.563
2013-07-01,1047.155
2013-07-02,1048.037
2013-07-03,1036.659
2013-07-04,1050.426
2013-07-05,1046.638
2013-07-08,1061.097
2013-07-09,1052.417
2013-07-10,1069.725
2013-07-11,1089.196
2013-07-12,1091.989
2013-07-15,1089.037
2013-07-16,1086.761
2013-07-17,1094.924
2013-07-18,1095.53
2013-07-19,1094.235
2013-07-22,1096.205
2013-07-23,1105.489
2013-07-24,1118.195
2013-07-25,1111.302
2013-07-26,1112.436
2013-07-29,1116.513
2013-07-30,1120.561
2013-07-31,1122.961
2013-08-01,1146.132
2013-08-02,1149.965
2013-08-05,1153.224
2013-08-06,1147.224
2013-08-07,1140.946
2013-08-08,1152.761
2013-08-09,1155.717
2013-08-12,1156.359
2013-08-13,1162.484
2013-08-14,1162.825
2013-08-15,1155.775
2013-08-16,1174.833
2013-08-19,1176.282
2013-08-20,1177.713
2013-08-21,1170.118
2013-08-22,1169.342
2013-08-23,1173.19
2013-08-26,1172.223
2013-08-27,1156.475
2013-08-28,1145.767
2013-08-29,1142.431
2013-08-30,1127.742
2013-09-02,1146.596
2013-09-03,1132.524
2013-09-04,1133.842
2013-09-05,1127.666
2013-09-06,1127.991
2013-09-09,1143.493
2013-09-10,1164.37
2013-09-11,1167.452
2013-09-12,1167.582
2013-09-13,1160.069
2013-09-16,1181.005
2013-09-17,1178.149
2013-09-18,1179.397
2013-09-19,1213.26
2013-09-20,1211.926
2013-09-23,1194.539
2013-09-24,1196.617
2013-09-25,1189.009
2013-09-26,1189.831
2013-09-27,1199.28
2013-09-30,1192.006
2013-10-01,1193.717
2013-10-02,1194.204
2013-10-03,1200.871
2013-10-04,1195.619
2013-10-07,1194.308
2013-10-08,1192.078
2013-10-09,1175.554
2013-10-10,1197.139
2013-10-11,1202.007
2013-10-14,1206.188
2013-10-15,1197.764
2013-10-16,1214.732
2013-10-17,1233.657
2013-10-18,1239.255
2013-10-21,1245.127
2013-10-22,1269.978
2013-10-23,1268.73
2013-10-24,1278.883
2013-10-25,1272.158
2013-10-28,1266.9
2013-10-29,1272.395
2013-10-30,1270.434
2013-10-31,1222.028
2013-11-01,1216.223
2013-11-04,1219.816
2013-11-05,1208.087
2013-11-06,1234.453
2013-11-07,1222.274
2013-11-08,1214.441
2013-11-11,1224.476
2013-11-12,1219.391
2013-11-13,1219.081
2013-11-14,1232.345
2013-11-15,1236.648
2013-11-18,1250.019
2013-11-19,1240.57
2013-11-20,1228.036
2013-11-21,1230.246
2013-11-22,1230.218
2013-11-25,1235.352
2013-11-26,1237.29
2013-11-27,1244.649
2013-11-28,1267.318
2013-11-29,1274.057
2013-12-02,1268.814
2013-12-03,1264.905
2013-12-04,1247.858
2013-12-05,1258.298
2013-12-06,1259.864
2013-12-09,1267.239
2013-12-10,1269.419
2013-12-11,1271.776
2013-12-12,1253.846
2013-12-13,1248.614
2013-12-16,1256.459
2013-12-17,1247.004
2013-12-18,1259.0
2013-12-19,1273.019
2013-12-20,1286.415
2013-12-23,1291.904
2013-12-24,1288.354
2013-12-25,1288.354
2013-12-26,1290.719
2013-12-27,1312.959
2013-12-30,1322.083
2013-12-31,1318.664
2014-01-01,1318.664
2014-01-02,1316.686
2014-01-03,1328.283
2014-01-06,1335.447
2014-01-07,1346.294
2014-01-08,1350.326
2014-01-09,1354.601
2014-01-10,1372.424
2014-01-13,1370.509
2014-01-14,1371.299
2014-01-15,1369.034
2014-01-16,1370.156
2014-01-17,1365.855
2014-01-20,1369.574
2014-01-21,1377.96
2014-01-22,1371.901
2014-01-23,1376.211
2014-01-24,1358.33
2014-01-27,1325.998
2014-01-28,1333.059
2014-01-29,1321.91
2014-01-30,1345.39
2014-01-31,1355.394
2014-02-03,1360.212
2014-02-04,1340.915
2014-02-05,1367.75
2014-02-06,1396.362
2014-02-07,1414.732
2014-02-10,1427.283
2014-02-11,1431.555
2014-02-12,1426.357
2014-02-13,1441.12
2014-02-14,1453.091
2014-02-17,1457.826
2014-02-18,1461.432
2014-02-19,1474.86
2014-02-20,1467.94
2014-02-21,1485.247
2014-02-24,1500.764
2014-02-25,1543.488
2014-02-26,1522.73
2014-02-27,1515.072
2014-02-28,1541.233
2014-03-03,1500.152
2014-03-04,1533.472
2014-03-05,1534.125
2014-03-06,1542.14
2014-03-07,1533.183
2014-03-10,1519.435
2014-03-11,1518.145
2014-03-12,1499.812
2014-03-13,1498.973
2014-03-14,1473.466
2014-03-17,1484.525
2014-03-18,1498.135
2014-03-19,1491.664
2014-03-20,1470.663
2014-03-21,1465.439
2014-03-24,1456.235
2014-03-25,1460.436
2014-03-26,1472.589
2014-03-27,1478.042
2014-03-28,1498.534
2014-03-31,1513.475
2014-04-01,1518.898
2014-04-02,1526.704
2014-04-03,1517.398
2014-04-04,1518.382
2014-04-07,1499.455
2014-04-08,1483.398
2014-04-09,1505.043
2014-04-10,1498.275
2014-04-11,1478.261
2014-04-14,1456.73
2014-04-15,1449.415
2014-04-16,1475.569
2014-04-17,1478.659
2014-04-18,1478.659
2014-04-21,1475.31
2014-04-22,1519.26
2014-04-23,1520.24
2014-04-24,1514.108
2014-04-25,1505.648
2014-04-28,1513.327
2014-04-29,1522.793
2014-04-30,1530.689
2014-05-01,1526.05
2014-05-02,1528.42
2014-05-05,1527.912
2014-05-06,1532.858
2014-05-07,1521.633
2014-05-08,1516.621
2014-05-09,1518.428
2014-05-12,1537.536
2014-05-13,1529.412
2014-05-14,1529.429
2014-05-15,1518.709
2014-05-16,1517.343
2014-05-19,1512.865
2014-05-20,1522.497
2014-05-21,1536.148
2014-05-22,1542.15
2014-05-23,1530.171
2014-05-26,1547.119
2014-05-27,1545.808
2014-05-28,1537.553
2014-05-29,1539.601
2014-05-30,1543.063
2014-06-02,1541.591
2014-06-03,1540.171
2014-06-04,1554.409
2014-06-05,1553.941
2014-06-06,1569.068
2014-06-09,1563.837
2014-06-10,1577.976
2014-06-11,1566.806
2014-06-12,1583.166
2014-06-13,1571.627
2014-06-16,1579.231
2014-06-17,1576.261
2014-06-18,1586.283
2014-06-19,1596.535
2014-06-20,1586.617
2014-06-23,1586.136
2014-06-24,1577.901
2014-06-25,1569.233
2014-06-26,1573.271
2014-06-27,1583.588
2014-06-30,1593.242
2014-07-01,1596.475
2014-07-02,1605.379
2014-07-03,1605.812
2014-07-04,1597.696
2014-07-07,1589.227
2014-07-08,1571.449
2014-07-09,1563.718
2014-07-10,1551.21
2014-07-11,1558.324
2014-07-14,1576.11
2014-07-15,1562.625
2014-07-16,1575.34
2014-07-17,1571.287
2014-07-18,1554.538
2014-07-21,1545.809
2014-07-22,1568.289
2014-07-23,1567.941
2014-07-24,1564.002
2014-07-25,1563.665
2014-07-28,1559.806
2014-07-29,1564.567
2014-07-30,1562.241
2014-07-31,1549.733
2014-08-01,1526.346
2014-08-04,1527.114
2014-08-05,1540.42
2014-08-06,1518.401
2014-08-07,1500.714
2014-08-08,1485.81
2014-08-11,1510.047
2014-08-12,1510.48
2014-08-13,1520.047
2014-08-14,1517.398
2014-08-15,1513.657
2014-08-18,1530.176
2014-08-19,1541.781
2014-08-20,1539.065
2014-08-21,1539.844
2014-08-22,1526.328
2014-08-25,1536.046
2014-08-26,1540.257
2014-08-27,1546.384
2014-08-28,1533.401
2014-08-29,1529.591
2014-09-01,1526.501
2014-09-02,1525.766
2014-09-03,1537.183
2014-09-04,1519.905
2014-09-05,1509.67
2014-09-08,1518.936
2014-09-09,1524.413
2014-09-10,1525.752
2014-09-11,1532.432
2014-09-12,1548.488
2014-09-15,1548.549
2014-09-16,1535.128
2014-09-17,1559.133
2014-09-18,1567.547
2014-09-19,1563.197
2014-09-22,1557.927
2014-09-23,1543.174
2014-09-24,1530.595
2014-09-25,1525.708
2014-09-26,1531.27
2014-09-29,1526.148
2014-09-30,1517.02
2014-10-01,1514.946
2014-10-02,1492.138
2014-10-03,1490.013
2014-10-06,1486.662
2014-10-07,1465.11
2014-10-08,1441.622
2014-10-09,1438.424
2014-10-10,1399.771
2014-10-13,1398.963
2014-10-14,1403.447
2014-10-15,1381.816
2014-10-16,1356.38
2014-10-17,1407.677
2014-10-20,1417.259
2014-10-21,1439.646
2014-10-22,1461.771
2014-10-23,1471.296
2014-10-24,1464.55
2014-10-27,1474.048
2014-10-28,1454.275
2014-10-29,1469.96
2014-10-30,1493.055
2014-10-31,1489.349
2014-11-03,1466.741
2014-11-04,1466.849
2014-11-05,1458.576
2014-11-06,1454.708
2014-11-07,1450.037
2014-11-10,1453.786
2014-11-11,1458.04
2014-11-12,1453.551
2014-11-13,1451.649
2014-11-14,1446.437
2014-11-17,1444.539
2014-11-18,1464.69
2014-11-19,1473.502
2014-11-20,1470.283
2014-11-21,1470.607
2014-11-24,1483.032
2014-11-25,1492.875
2014-11-26,1500.498
2014-11-27,1497.462
2014-11-28,1493.738
2014-12-01,1489.448
2014-12-02,1497.647
2014-12-03,1490.107
2014-12-04,1495.276
2014-12-05,1500.081
2014-12-08,1492.445
2014-12-09,1488.637
2014-12-10,1486.693
2014-12-11,1476.478
2014-12-12,1461.963
2014-12-15,1432.575
2014-12-16,1420.531
2014-12-17,1421.596
2014-12-18,1444.456
2014-12-19,1449.595
2014-12-22,1458.145
2014-12-23,1435.589
2014-12-24,1437.0
2014-12-25,1437.0
2014-12-26,1434.791
2014-12-29,1443.009
2014-12-30,1429.592
2014-12-31,1421.856
2015-01-01,1421.856
2015-01-02,1430.683
2015-01-05,1414.281
2015-01-06,1403.756
2015-01-07,1383.466
2015-01-08,1403.646
2015-01-09,1410.259
2015-01-12,1418.738
2015-01-13,1433.763
2015-01-14,1419.905
2015-01-15,1416.572
2015-01-16,1399.588
2015-01-19,1447.979
2015-01-20,1444.008
2015-01-21,1448.423
2015-01-22,1428.42
2015-01-23,1424.194
2015-01-26,1446.399
2015-01-27,1452.779
2015-01-28,1455.667
2015-01-29,1454.233
2015-01-30,1440.696
2015-02-02,1439.822
2015-02-03,1456.328
2015-02-04,1441.143
2015-02-05,1441.398
2015-02-06,1419.363
2015-02-09,1408.581
2015-02-10,1421.794
2015-02-11,1408.194
2015-02-12,1429.383
2015-02-13,1445.127
2015-02-16,1444.661
2015-02-17,1465.64
2015-02-18,1486.629
2015-02-19,1501.055
2015-02-20,1526.163
2015-02-23,1538.567
2015-02-24,1530.947
2015-02-25,1546.307
2015-02-26,1543.146
2015-02-27,1556.915
2015-03-02,1547.894
2015-03-03,1536.009
2015-03-04,1522.294
2015-03-05,1533.425
2015-03-06,1518.293
2015-03-09,1514.14
2015-03-10,1500.3
2015-03-11,1488.387
2015-03-12,1494.72
2015-03-13,1503.556
2015-03-16,1532.734
2015-03-17,1514.581
2015-03-18,1525.87
2015-03-19,1532.881
2015-03-20,1572.949
2015-03-23,1588.426
2015-03-24,1599.576
2015-03-25,1595.197
2015-03-26,1560.502
2015-03-27,1631.963
2015-03-30,1651.787
2015-03-31,1623.078
2015-04-01,1644.121
2015-04-02,1662.858
2015-04-03,1662.858
2015-04-06,1685.404
2015-04-07,1679.627
2015-04-08,1674.497
2015-04-09,1667.802
2015-04-10,1687.836
2015-04-13,1673.971
2015-04-14,1680.955
2015-04-15,1674.802
2015-04-16,1670.374
2015-04-17,1655.79
2015-04-20,1674.498
2015-04-21,1705.867
2015-04-22,1696.129
2015-04-23,1685.891
2015-04-24,1712.573
