Date,ISRAEL LARGE CAP Large Cap
2005-11-10,826.251
2005-11-11,823.078
2005-11-14,837.215
2005-11-15,842.647
2005-11-16,836.857
2005-11-17,851.492
2005-11-18,850.719
2005-11-21,846.025
2005-11-22,854.845
2005-11-23,874.089
2005-11-24,875.36
2005-11-25,876.44
2005-11-28,877.675
2005-11-29,879.027
2005-11-30,879.211
2005-12-01,873.793
2005-12-02,876.144
2005-12-05,890.814
2005-12-06,895.966
2005-12-07,903.266
2005-12-08,915.538
2005-12-09,912.874
2005-12-12,917.58
2005-12-13,912.416
2005-12-14,915.872
2005-12-15,930.133
2005-12-16,930.082
2005-12-19,916.792
2005-12-20,910.829
2005-12-21,926.787
2005-12-22,931.377
2005-12-23,934.883
2005-12-26,932.474
2005-12-27,927.755
2005-12-28,916.382
2005-12-29,922.704
2005-12-30,917.652
2006-01-02,929.985
2006-01-03,933.357
2006-01-04,938.082
2006-01-05,910.945
2006-01-06,915.006
2006-01-09,921.678
2006-01-10,922.517
2006-01-11,927.983
2006-01-12,936.666
2006-01-13,937.623
2006-01-16,943.038
2006-01-17,921.81
2006-01-18,919.109
2006-01-19,926.327
2006-01-20,923.976
2006-01-23,921.611
2006-01-24,914.934
2006-01-25,920.368
2006-01-26,921.998
2006-01-27,922.353
2006-01-30,906.708
2006-01-31,913.598
2006-02-01,919.073
2006-02-02,908.908
2006-02-03,905.267
2006-02-06,884.459
2006-02-07,874.651
2006-02-08,869.242
2006-02-09,879.215
2006-02-10,879.321
2006-02-13,892.517
2006-02-14,882.135
2006-02-15,879.05
2006-02-16,886.642
2006-02-17,887.331
2006-02-20,885.519
2006-02-21,878.331
2006-02-22,875.726
2006-02-23,886.8
2006-02-24,887.843
2006-02-27,909.516
2006-02-28,900.395
2006-03-01,912.07
2006-03-02,920.079
2006-03-03,919.135
2006-03-06,904.014
2006-03-07,886.891
2006-03-08,885.091
2006-03-09,884.319
2006-03-10,884.095
2006-03-13,892.378
2006-03-14,894.006
2006-03-15,895.154
2006-03-16,905.782
2006-03-17,911.635
2006-03-20,916.724
2006-03-21,910.543
2006-03-22,914.154
2006-03-23,909.258
2006-03-24,904.324
2006-03-27,901.661
2006-03-28,900.72
2006-03-29,885.734
2006-03-30,881.307
2006-03-31,879.872
2006-04-03,890.107
2006-04-04,904.011
2006-04-05,901.353
2006-04-06,896.902
2006-04-07,895.086
2006-04-10,873.615
2006-04-11,871.051
2006-04-12,869.296
2006-04-13,867.742
2006-04-14,867.742
2006-04-17,882.469
2006-04-18,886.434
2006-04-19,889.865
2006-04-20,880.658
2006-04-21,882.719
2006-04-24,883.801
2006-04-25,883.468
2006-04-26,886.13
2006-04-27,893.577
2006-04-28,899.247
2006-05-01,916.916
2006-05-02,914.986
2006-05-03,913.416
2006-05-04,937.5
2006-05-05,940.913
2006-05-08,945.386
2006-05-09,944.167
2006-05-10,892.914
2006-05-11,886.198
2006-05-12,883.326
2006-05-15,867.613
2006-05-16,870.394
2006-05-17,869.422
2006-05-18,867.393
2006-05-19,866.693
2006-05-22,821.405
2006-05-23,838.695
2006-05-24,824.16
2006-05-25,816.181
2006-05-26,816.866
2006-05-29,851.085
2006-05-30,838.048
2006-05-31,827.073
2006-06-01,825.781
2006-06-02,827.091
2006-06-05,836.448
2006-06-06,814.223
2006-06-07,829.124
2006-06-08,824.637
2006-06-09,827.407
2006-06-12,817.576
2006-06-13,806.376
2006-06-14,811.132
2006-06-15,811.733
2006-06-16,815.585
2006-06-19,804.061
2006-06-20,798.331
2006-06-21,785.216
2006-06-22,738.343
2006-06-23,736.279
2006-06-26,751.089
2006-06-27,748.341
2006-06-28,741.676
2006-06-29,741.494
2006-06-30,745.002
2006-07-03,759.938
2006-07-04,778.164
2006-07-05,762.601
2006-07-06,768.759
2006-07-07,770.431
2006-07-10,768.637
2006-07-11,764.928
2006-07-12,739.601
2006-07-13,714.543
2006-07-14,711.177
2006-07-17,722.177
2006-07-18,725.581
2006-07-19,729.414
2006-07-20,735.141
2006-07-21,730.813
2006-07-24,706.195
2006-07-25,735.475
2006-07-26,742.114
2006-07-27,759.023
2006-07-28,759.265
2006-07-31,766.809
2006-08-01,762.301
2006-08-02,782.541
2006-08-03,782.005
2006-08-04,783.183
2006-08-07,782.165
2006-08-08,801.376
2006-08-09,798.832
2006-08-10,775.308
2006-08-11,776.837
2006-08-14,787.935
2006-08-15,789.398
2006-08-16,790.935
2006-08-17,805.101
2006-08-18,804.793
2006-08-21,791.153
2006-08-22,791.273
2006-08-23,792.811
2006-08-24,791.959
2006-08-25,788.164
2006-08-28,791.882
2006-08-29,791.984
2006-08-30,795.117
2006-08-31,798.315
2006-09-01,798.441
2006-09-04,798.581
2006-09-05,799.728
2006-09-06,796.347
2006-09-07,786.392
2006-09-08,787.774
2006-09-11,783.87
2006-09-12,794.448
2006-09-13,811.196
2006-09-14,810.519
2006-09-15,811.606
2006-09-18,811.314
2006-09-19,808.648
2006-09-20,810.83
2006-09-21,787.16
2006-09-22,786.293
2006-09-25,795.093
2006-09-26,802.623
2006-09-27,796.919
2006-09-28,797.58
2006-09-29,795.776
2006-10-02,795.052
2006-10-03,801.757
2006-10-04,817.434
2006-10-05,831.345
2006-10-06,834.777
2006-10-09,844.874
2006-10-10,841.518
2006-10-11,843.371
2006-10-12,843.573
2006-10-13,845.873
2006-10-16,842.443
2006-10-17,840.682
2006-10-18,827.458
2006-10-19,831.305
2006-10-20,829.362
2006-10-23,824.812
2006-10-24,813.439
2006-10-25,817.849
2006-10-26,823.962
2006-10-27,821.316
2006-10-30,816.519
2006-10-31,811.02
2006-11-01,824.387
2006-11-02,807.292
2006-11-03,806.474
2006-11-06,819.309
2006-11-07,817.251
2006-11-08,812.448
2006-11-09,815.176
2006-11-10,819.702
2006-11-13,809.319
2006-11-14,810.352
2006-11-15,795.981
2006-11-16,807.952
2006-11-17,805.942
2006-11-20,807.263
2006-11-21,815.662
2006-11-22,823.505
2006-11-23,818.914
2006-11-24,818.886
2006-11-27,823.488
2006-11-28,828.337
2006-11-29,829.955
2006-11-30,822.893
2006-12-01,821.798
2006-12-04,820.374
2006-12-05,825.437
2006-12-06,829.66
2006-12-07,829.821
2006-12-08,829.701
2006-12-11,822.516
2006-12-12,821.38
2006-12-13,822.734
2006-12-14,827.689
2006-12-15,824.923
2006-12-18,832.596
2006-12-19,823.526
2006-12-20,825.925
2006-12-21,824.461
2006-12-22,824.179
2006-12-25,814.458
2006-12-26,813.262
2006-12-27,815.83
2006-12-28,810.002
2006-12-29,807.887
2007-01-01,810.671
2007-01-02,817.499
2007-01-03,826.874
2007-01-04,810.941
2007-01-05,809.397
2007-01-08,823.941
2007-01-09,825.934
2007-01-10,814.885
2007-01-11,825.137
2007-01-12,831.358
2007-01-15,834.744
2007-01-16,833.435
2007-01-17,839.262
2007-01-18,846.413
2007-01-19,846.565
2007-01-22,855.99
2007-01-23,859.553
2007-01-24,868.786
2007-01-25,854.263
2007-01-26,853.168
2007-01-29,860.843
2007-01-30,860.57
2007-01-31,865.843
2007-02-01,874.154
2007-02-02,877.339
2007-02-05,875.079
2007-02-06,871.398
2007-02-07,868.513
2007-02-08,868.872
2007-02-09,868.126
2007-02-12,862.735
2007-02-13,897.47
2007-02-14,914.614
2007-02-15,920.507
2007-02-16,921.525
2007-02-19,919.281
2007-02-20,913.565
2007-02-21,920.914
2007-02-22,925.161
2007-02-23,924.383
2007-02-26,912.848
2007-02-27,887.461
2007-02-28,874.735
2007-03-01,860.735
2007-03-02,860.904
2007-03-05,855.372
2007-03-06,871.13
2007-03-07,873.74
2007-03-08,881.156
2007-03-09,881.864
2007-03-12,883.498
2007-03-13,876.775
2007-03-14,867.093
2007-03-15,871.519
2007-03-16,872.836
2007-03-19,873.427
2007-03-20,880.052
2007-03-21,884.376
2007-03-22,894.197
2007-03-23,895.353
2007-03-26,895.148
2007-03-27,904.063
2007-03-28,894.846
2007-03-29,906.682
2007-03-30,907.17
2007-04-02,915.667
2007-04-03,915.503
2007-04-04,938.051
2007-04-05,936.019
2007-04-06,936.019
2007-04-09,936.745
2007-04-10,940.049
2007-04-11,941.762
2007-04-12,941.522
2007-04-13,940.823
2007-04-16,947.567
2007-04-17,942.085
2007-04-18,943.454
2007-04-19,940.038
2007-04-20,939.828
2007-04-23,941.246
2007-04-24,941.641
2007-04-25,946.954
2007-04-26,969.941
2007-04-27,971.453
2007-04-30,967.666
2007-05-01,974.439
2007-05-02,988.475
2007-05-03,985.397
2007-05-04,986.773
2007-05-07,988.911
2007-05-08,991.144
2007-05-09,1000.741
2007-05-10,1003.809
2007-05-11,1002.055
2007-05-14,1024.1
2007-05-15,1028.15
2007-05-16,1034.53
2007-05-17,1024.345
2007-05-18,1017.177
2007-05-21,1007.574
2007-05-22,1015.315
2007-05-23,1014.021
2007-05-24,1005.766
2007-05-25,1004.405
2007-05-28,1015.265
2007-05-29,1017.175
2007-05-30,1004.093
2007-05-31,1000.0
2007-06-01,1000.037
2007-06-04,1009.257
2007-06-05,1013.394
2007-06-06,1000.036
2007-06-07,988.121
2007-06-08,983.135
2007-06-11,985.732
2007-06-12,982.367
2007-06-13,988.046
2007-06-14,998.73
2007-06-15,1007.402
2007-06-18,1006.999
2007-06-19,1000.78
2007-06-20,991.019
2007-06-21,987.389
2007-06-22,985.808
2007-06-25,991.096
2007-06-26,988.587
2007-06-27,993.066
2007-06-28,1000.928
2007-06-29,1002.198
2007-07-02,1014.165
2007-07-03,1024.729
2007-07-04,1018.131
2007-07-05,1009.599
2007-07-06,1007.623
2007-07-09,1018.753
2007-07-10,1009.298
2007-07-11,1008.795
2007-07-12,1026.468
2007-07-13,1025.089
2007-07-16,1041.133
2007-07-17,1042.894
2007-07-18,1051.89
2007-07-19,1056.127
2007-07-20,1056.607
2007-07-23,1046.964
2007-07-24,1067.097
2007-07-25,1060.359
2007-07-26,1040.242
2007-07-27,1027.402
2007-07-30,1012.196
2007-07-31,1033.532
2007-08-01,1003.0
2007-08-02,1018.486
2007-08-03,1013.765
2007-08-06,993.407
2007-08-07,1005.311
2007-08-08,1023.923
2007-08-09,1012.512
2007-08-10,1018.304
2007-08-13,1029.289
2007-08-14,1021.894
2007-08-15,1012.119
2007-08-16,980.591
2007-08-17,984.291
2007-08-20,982.952
2007-08-21,978.219
2007-08-22,994.642
2007-08-23,996.207
2007-08-24,995.512
2007-08-27,1007.121
2007-08-28,1010.02
2007-08-29,1012.276
2007-08-30,1012.846
2007-08-31,1016.859
2007-09-03,1021.151
2007-09-04,1030.97
2007-09-05,1030.847
2007-09-06,1029.836
2007-09-07,1028.912
2007-09-10,1018.878
2007-09-11,1030.421
2007-09-12,1030.182
2007-09-13,1030.286
2007-09-14,1029.547
2007-09-17,1031.198
2007-09-18,1040.491
2007-09-19,1067.605
2007-09-20,1064.702
2007-09-21,1065.269
2007-09-24,1078.151
2007-09-25,1087.634
2007-09-26,1088.756
2007-09-27,1089.898
2007-09-28,1091.818
2007-10-01,1106.487
2007-10-02,1106.411
2007-10-03,1105.92
2007-10-04,1107.415
2007-10-05,1110.566
2007-10-08,1105.534
2007-10-09,1109.493
2007-10-10,1104.824
2007-10-11,1116.377
2007-10-12,1117.07
2007-10-15,1116.398
2007-10-16,1123.65
2007-10-17,1127.357
2007-10-18,1122.489
2007-10-19,1121.306
2007-10-22,1107.703
2007-10-23,1113.441
2007-10-24,1109.622
2007-10-25,1116.622
2007-10-26,1127.947
2007-10-29,1145.087
2007-10-30,1128.794
2007-10-31,1131.601
2007-11-01,1120.989
2007-11-02,1122.812
2007-11-05,1121.464
2007-11-06,1137.02
2007-11-07,1131.791
2007-11-08,1121.104
2007-11-09,1116.74
2007-11-12,1103.491
2007-11-13,1111.243
2007-11-14,1115.811
2007-11-15,1106.486
2007-11-16,1110.275
2007-11-19,1102.883
2007-11-20,1109.173
2007-11-21,1088.073
2007-11-22,1090.424
2007-11-23,1088.32
2007-11-26,1089.351
2007-11-27,1078.582
2007-11-28,1095.719
2007-11-29,1109.501
2007-11-30,1111.525
2007-12-03,1125.447
2007-12-04,1127.246
2007-12-05,1130.84
2007-12-06,1136.417
2007-12-07,1135.722
2007-12-10,1142.587
2007-12-11,1129.606
2007-12-12,1144.645
2007-12-13,1141.167
2007-12-14,1125.188
2007-12-17,1101.98
2007-12-18,1108.357
2007-12-19,1114.363
2007-12-20,1120.485
2007-12-21,1132.227
2007-12-24,1180.56
2007-12-25,1179.926
2007-12-26,1172.23
2007-12-27,1177.967
2007-12-28,1185.516
2007-12-31,1165.008
2008-01-01,1178.238
2008-01-02,1181.196
2008-01-03,1192.638
2008-01-04,1190.387
2008-01-07,1182.608
2008-01-08,1207.893
2008-01-09,1225.128
2008-01-10,1179.695
2008-01-11,1183.381
2008-01-14,1201.281
2008-01-15,1178.16
2008-01-16,1174.022
2008-01-17,1169.099
2008-01-18,1162.945
2008-01-21,1150.478
2008-01-22,1147.032
2008-01-23,1113.293
2008-01-24,1111.487
2008-01-25,1111.075
2008-01-28,1105.284
2008-01-29,1124.359
2008-01-30,1125.348
2008-01-31,1127.37
2008-02-01,1139.142
2008-02-04,1154.099
2008-02-05,1146.289
2008-02-06,1146.902
2008-02-07,1134.7
2008-02-08,1132.912
2008-02-11,1142.685
2008-02-12,1152.838
2008-02-13,1174.158
2008-02-14,1177.055
2008-02-15,1178.336
2008-02-18,1173.852
2008-02-19,1179.256
2008-02-20,1179.611
2008-02-21,1203.482
2008-02-22,1211.132
2008-02-25,1228.06
2008-02-26,1225.556
2008-02-27,1233.867
2008-02-28,1221.222
2008-02-29,1203.526
2008-03-03,1189.226
2008-03-04,1183.539
2008-03-05,1207.012
2008-03-06,1200.37
2008-03-07,1198.614
2008-03-10,1178.296
2008-03-11,1184.315
2008-03-12,1204.914
2008-03-13,1174.01
2008-03-14,1165.788
2008-03-17,1104.096
2008-03-18,1141.741
2008-03-19,1167.331
2008-03-20,1139.33
2008-03-21,1139.33
2008-03-24,1137.919
2008-03-25,1156.977
2008-03-26,1147.001
2008-03-27,1139.348
2008-03-28,1131.32
2008-03-31,1131.043
2008-04-01,1140.691
2008-04-02,1170.589
2008-04-03,1157.137
2008-04-04,1146.28
2008-04-07,1168.455
2008-04-08,1164.748
2008-04-09,1168.355
2008-04-10,1175.371
2008-04-11,1171.816
2008-04-14,1192.738
2008-04-15,1206.442
2008-04-16,1218.271
2008-04-17,1232.176
2008-04-18,1244.91
2008-04-21,1246.02
2008-04-22,1249.041
2008-04-23,1254.339
2008-04-24,1250.145
2008-04-25,1242.0
2008-04-28,1223.372
2008-04-29,1219.672
2008-04-30,1241.921
2008-05-01,1233.209
2008-05-02,1228.95
2008-05-05,1247.269
2008-05-06,1235.792
2008-05-07,1224.987
2008-05-08,1226.482
2008-05-09,1219.924
2008-05-12,1219.948
2008-05-13,1219.521
2008-05-14,1239.354
2008-05-15,1240.548
2008-05-16,1260.192
2008-05-19,1263.99
2008-05-20,1245.208
2008-05-21,1264.799
2008-05-22,1257.383
2008-05-23,1255.285
2008-05-26,1252.88
2008-05-27,1274.278
2008-05-28,1277.476
2008-05-29,1289.2
2008-05-30,1298.613
2008-06-02,1285.748
2008-06-03,1290.11
2008-06-04,1269.394
2008-06-05,1283.427
2008-06-06,1288.563
2008-06-09,1294.699
2008-06-10,1240.85
2008-06-11,1248.78
2008-06-12,1237.274
2008-06-13,1231.692
2008-06-16,1265.196
2008-06-17,1305.569
2008-06-18,1295.477
2008-06-19,1297.709
2008-06-20,1299.013
2008-06-23,1289.661
2008-06-24,1281.621
2008-06-25,1279.156
2008-06-26,1276.322
2008-06-27,1276.604
2008-06-30,1285.93
2008-07-01,1301.935
2008-07-02,1298.682
2008-07-03,1263.019
2008-07-04,1266.737
2008-07-07,1231.966
2008-07-08,1219.272
2008-07-09,1249.209
2008-07-10,1215.056
2008-07-11,1209.271
2008-07-14,1174.068
2008-07-15,1172.464
2008-07-16,1152.593
2008-07-17,1167.131
2008-07-18,1152.899
2008-07-21,1173.694
2008-07-22,1176.623
2008-07-23,1179.32
2008-07-24,1184.767
2008-07-25,1195.39
2008-07-28,1202.762
2008-07-29,1185.919
2008-07-30,1180.708
2008-07-31,1196.025
2008-08-01,1182.192
2008-08-04,1157.355
2008-08-05,1171.697
2008-08-06,1178.051
2008-08-07,1183.382
2008-08-08,1177.506
2008-08-11,1173.745
2008-08-12,1158.069
2008-08-13,1154.812
2008-08-14,1181.659
2008-08-15,1186.548
2008-08-18,1206.035
2008-08-19,1195.067
2008-08-20,1207.034
2008-08-21,1203.067
2008-08-22,1208.58
2008-08-25,1191.086
2008-08-26,1192.125
2008-08-27,1189.323
2008-08-28,1181.738
2008-08-29,1192.654
2008-09-01,1158.602
2008-09-02,1166.667
2008-09-03,1147.336
2008-09-04,1157.749
2008-09-05,1150.018
2008-09-08,1158.074
2008-09-09,1130.527
2008-09-10,1118.125
2008-09-11,1099.939
2008-09-12,1109.036
2008-09-15,1107.674
2008-09-16,1079.431
2008-09-17,1050.588
2008-09-18,1062.496
2008-09-19,1068.802
2008-09-22,1104.948
2008-09-23,1087.493
2008-09-24,1091.295
2008-09-25,1124.78
2008-09-26,1111.198
2008-09-29,1094.728
2008-09-30,1095.969
2008-10-01,1090.936
2008-10-02,1071.096
2008-10-03,1067.691
2008-10-06,977.865
2008-10-07,981.548
2008-10-08,963.288
2008-10-09,963.88
2008-10-10,962.436
2008-10-13,962.491
2008-10-14,970.872
2008-10-15,924.969
2008-10-16,871.206
2008-10-17,868.056
2008-10-20,867.515
2008-10-21,858.108
2008-10-22,878.446
2008-10-23,888.626
2008-10-24,885.652
2008-10-27,849.301
2008-10-28,852.49
2008-10-29,871.724
2008-10-30,890.241
2008-10-31,900.804
2008-11-03,929.467
2008-11-04,948.893
2008-11-05,921.976
2008-11-06,883.116
2008-11-07,887.167
2008-11-10,941.232
2008-11-11,913.43
2008-11-12,903.212
2008-11-13,882.878
2008-11-14,882.067
2008-11-17,871.566
2008-11-18,877.188
2008-11-19,869.638
2008-11-20,833.944
2008-11-21,844.54
2008-11-24,831.05
2008-11-25,856.303
2008-11-26,861.356
2008-11-27,846.751
2008-11-28,845.813
2008-12-01,851.498
2008-12-02,854.666
2008-12-03,846.707
2008-12-04,859.242
2008-12-05,861.766
2008-12-08,900.847
2008-12-09,898.743
2008-12-10,882.183
2008-12-11,884.575
2008-12-12,881.18
2008-12-15,862.452
2008-12-16,877.625
2008-12-17,911.842
2008-12-18,917.316
2008-12-19,912.872
2008-12-22,880.463
2008-12-23,872.755
2008-12-24,851.035
2008-12-25,849.549
2008-12-26,853.813
2008-12-29,858.046
2008-12-30,869.831
2008-12-31,881.653
2009-01-01,885.497
2009-01-02,889.751
2009-01-05,892.82
2009-01-06,898.719
2009-01-07,883.54
2009-01-08,878.547
2009-01-09,879.688
2009-01-12,896.977
2009-01-13,893.621
2009-01-14,873.079
2009-01-15,886.835
2009-01-16,899.091
2009-01-19,890.976
2009-01-20,886.268
2009-01-21,878.127
2009-01-22,866.771
2009-01-23,859.837
2009-01-26,863.41
2009-01-27,863.373
2009-01-28,872.409
2009-01-29,858.906
2009-01-30,855.421
2009-02-02,856.361
2009-02-03,873.842
2009-02-04,889.484
2009-02-05,884.59
2009-02-06,895.373
2009-02-09,899.047
2009-02-10,901.628
2009-02-11,895.223
2009-02-12,900.18
2009-02-13,902.267
2009-02-16,899.652
2009-02-17,901.697
2009-02-18,929.192
2009-02-19,934.408
2009-02-20,931.233
2009-02-23,926.339
2009-02-24,908.096
2009-02-25,918.017
2009-02-26,920.905
2009-02-27,929.971
2009-03-02,885.978
2009-03-03,886.677
2009-03-04,888.135
2009-03-05,879.233
2009-03-06,877.932
2009-03-09,889.774
2009-03-10,895.67
2009-03-11,887.4
2009-03-12,892.696
2009-03-13,892.738
2009-03-16,914.69
2009-03-17,914.681
2009-03-18,911.162
2009-03-19,903.831
2009-03-20,904.821
2009-03-23,924.611
2009-03-24,932.134
2009-03-25,931.618
2009-03-26,943.829
2009-03-27,936.191
2009-03-30,925.471
2009-03-31,922.766
2009-04-01,928.349
2009-04-02,959.756
2009-04-03,960.034
2009-04-06,948.635
2009-04-07,954.527
2009-04-08,955.068
2009-04-09,962.94
2009-04-10,962.94
2009-04-13,978.321
2009-04-14,973.37
2009-04-15,970.449
2009-04-16,964.862
2009-04-17,967.695
2009-04-20,945.407
2009-04-21,928.632
2009-04-22,929.549
2009-04-23,925.963
2009-04-24,931.863
2009-04-27,942.966
2009-04-28,942.041
2009-04-29,951.676
2009-04-30,948.635
2009-05-01,949.954
2009-05-04,969.635
2009-05-05,969.504
2009-05-06,965.676
2009-05-07,969.676
2009-05-08,978.079
2009-05-11,971.951
2009-05-12,982.917
2009-05-13,970.686
2009-05-14,975.6
2009-05-15,973.947
2009-05-18,973.533
2009-05-19,991.889
2009-05-20,1011.81
2009-05-21,1005.675
2009-05-22,1016.621
2009-05-25,1013.05
2009-05-26,1007.954
2009-05-27,1020.33
2009-05-28,1022.153
2009-05-29,1035.403
2009-06-01,1050.368
2009-06-02,1048.16
2009-06-03,1026.294
2009-06-04,1040.045
2009-06-05,1033.853
2009-06-08,1044.727
2009-06-09,1061.297
2009-06-10,1061.767
2009-06-11,1064.298
2009-06-12,1063.185
2009-06-15,1047.994
2009-06-16,1053.04
2009-06-17,1031.21
2009-06-18,1024.301
2009-06-19,1024.726
2009-06-22,1016.26
2009-06-23,1011.562
2009-06-24,1034.624
2009-06-25,1020.263
2009-06-26,1023.401
2009-06-29,1056.759
2009-06-30,1054.332
2009-07-01,1072.55
2009-07-02,1072.129
2009-07-03,1069.616
2009-07-06,1054.111
2009-07-07,1063.685
2009-07-08,1054.822
2009-07-09,1044.347
2009-07-10,1039.843
2009-07-13,1042.894
2009-07-14,1054.248
2009-07-15,1069.878
2009-07-16,1079.44
2009-07-17,1076.029
2009-07-20,1074.206
2009-07-21,1084.058
2009-07-22,1082.906
2009-07-23,1085.669
2009-07-24,1086.877
2009-07-27,1119.581
2009-07-28,1153.23
2009-07-29,1160.354
2009-07-30,1167.073
2009-07-31,1170.028
2009-08-03,1174.867
2009-08-04,1161.582
2009-08-05,1176.389
2009-08-06,1165.996
2009-08-07,1169.292
2009-08-10,1145.759
2009-08-11,1138.549
2009-08-12,1146.945
2009-08-13,1179.045
2009-08-14,1173.673
2009-08-17,1128.101
2009-08-18,1137.087
2009-08-19,1133.418
2009-08-20,1146.88
2009-08-21,1150.358
2009-08-24,1168.246
2009-08-25,1187.579
2009-08-26,1174.431
2009-08-27,1151.287
2009-08-28,1152.633
2009-08-31,1146.223
2009-09-01,1148.437
2009-09-02,1131.668
2009-09-03,1139.587
2009-09-04,1151.986
2009-09-07,1144.41
2009-09-08,1147.967
2009-09-09,1157.245
2009-09-10,1158.249
2009-09-11,1163.713
2009-09-14,1137.238
2009-09-15,1149.592
2009-09-16,1152.25
2009-09-17,1157.339
2009-09-18,1158.368
2009-09-21,1149.519
2009-09-22,1162.177
2009-09-23,1149.949
2009-09-24,1147.36
2009-09-25,1142.873
2009-09-28,1145.318
2009-09-29,1155.476
2009-09-30,1137.527
2009-10-01,1146.547
2009-10-02,1144.877
2009-10-05,1154.41
2009-10-06,1168.305
2009-10-07,1171.33
2009-10-08,1177.07
2009-10-09,1177.413
2009-10-12,1185.557
2009-10-13,1174.712
2009-10-14,1179.792
2009-10-15,1180.608
2009-10-16,1179.1
2009-10-19,1168.908
2009-10-20,1182.984
2009-10-21,1190.023
2009-10-22,1186.793
2009-10-23,1188.593
2009-10-26,1186.137
2009-10-27,1176.891
2009-10-28,1154.811
2009-10-29,1157.904
2009-10-30,1156.896
2009-11-02,1160.167
2009-11-03,1138.99
2009-11-04,1157.421
2009-11-05,1173.842
2009-11-06,1179.672
2009-11-09,1205.844
2009-11-10,1214.588
2009-11-11,1226.491
2009-11-12,1211.38
2009-11-13,1214.772
2009-11-16,1229.533
2009-11-17,1233.782
2009-11-18,1226.958
2009-11-19,1223.319
2009-11-20,1219.417
2009-11-23,1241.444
2009-11-24,1249.344
2009-11-25,1250.91
2009-11-26,1223.714
2009-11-27,1223.902
2009-11-30,1234.318
2009-12-01,1242.868
2009-12-02,1248.693
2009-12-03,1263.099
2009-12-04,1259.074
2009-12-07,1263.808
2009-12-08,1256.224
2009-12-09,1240.968
2009-12-10,1255.129
2009-12-11,1252.33
2009-12-14,1257.32
2009-12-15,1266.039
2009-12-16,1262.433
2009-12-17,1243.099
2009-12-18,1239.256
2009-12-21,1251.761
2009-12-22,1271.521
2009-12-23,1292.823
2009-12-24,1303.605
2009-12-25,1303.605
2009-12-28,1300.356
2009-12-29,1292.687
2009-12-30,1286.701
2009-12-31,1302.723
2010-01-01,1302.723
2010-01-04,1327.45
2010-01-05,1351.952
2010-01-06,1343.299
2010-01-07,1341.712
2010-01-08,1343.532
2010-01-11,1373.946
2010-01-12,1349.266
2010-01-13,1356.302
2010-01-14,1356.86
2010-01-15,1358.199
2010-01-18,1356.141
2010-01-19,1353.507
2010-01-20,1330.912
2010-01-21,1342.824
2010-01-22,1342.838
2010-01-25,1308.874
2010-01-26,1307.028
2010-01-27,1303.031
2010-01-28,1308.298
2010-01-29,1306.977
2010-02-01,1292.43
2010-02-02,1301.277
2010-02-03,1317.175
2010-02-04,1311.671
2010-02-05,1309.158
2010-02-08,1294.376
2010-02-09,1302.254
2010-02-10,1303.563
2010-02-11,1305.236
2010-02-12,1300.528
2010-02-15,1340.613
2010-02-16,1336.338
2010-02-17,1322.785
2010-02-18,1319.748
2010-02-19,1309.601
2010-02-22,1334.344
2010-02-23,1347.381
2010-02-24,1351.183
2010-02-25,1334.9
2010-02-26,1341.828
2010-03-01,1359.606
2010-03-02,1363.496
2010-03-03,1378.179
2010-03-04,1383.296
2010-03-05,1384.246
2010-03-08,1396.8
2010-03-09,1379.734
2010-03-10,1398.948
2010-03-11,1398.028
2010-03-12,1400.731
2010-03-15,1394.822
2010-03-16,1383.681
2010-03-17,1390.481
2010-03-18,1415.1
2010-03-19,1412.539
2010-03-22,1436.463
2010-03-23,1453.453
2010-03-24,1448.737
2010-03-25,1445.22
2010-03-26,1443.551
2010-03-29,1450.208
2010-03-30,1453.256
2010-03-31,1448.604
2010-04-01,1443.101
2010-04-02,1443.101
2010-04-05,1445.461
2010-04-06,1454.342
2010-04-07,1445.021
2010-04-08,1431.847
2010-04-09,1436.269
2010-04-12,1439.395
2010-04-13,1428.403
2010-04-14,1436.231
2010-04-15,1416.03
2010-04-16,1411.343
2010-04-19,1397.845
2010-04-20,1401.447
2010-04-21,1408.473
2010-04-22,1399.879
2010-04-23,1406.562
2010-04-26,1384.581
2010-04-27,1377.151
2010-04-28,1363.677
2010-04-29,1340.184
2010-04-30,1342.34
2010-05-03,1353.894
2010-05-04,1349.422
2010-05-05,1316.718
2010-05-06,1341.886
2010-05-07,1337.473
2010-05-10,1343.881
2010-05-11,1326.333
2010-05-12,1334.432
2010-05-13,1321.172
2010-05-14,1315.634
2010-05-17,1303.473
2010-05-18,1297.926
2010-05-19,1289.684
2010-05-20,1256.146
2010-05-21,1263.082
2010-05-24,1250.472
2010-05-25,1264.372
2010-05-26,1242.935
2010-05-27,1230.713
2010-05-28,1234.597
2010-05-31,1199.56
2010-06-01,1207.609
2010-06-02,1214.984
2010-06-03,1227.016
2010-06-04,1223.286
2010-06-07,1191.315
2010-06-08,1175.741
2010-06-09,1173.414
2010-06-10,1189.342
2010-06-11,1188.571
2010-06-14,1215.347
2010-06-15,1212.965
2010-06-16,1212.586
2010-06-17,1222.039
2010-06-18,1223.798
2010-06-21,1229.53
2010-06-22,1201.968
2010-06-23,1196.555
2010-06-24,1180.413
2010-06-25,1178.734
2010-06-28,1181.273
2010-06-29,1166.742
2010-06-30,1189.27
2010-07-01,1174.489
2010-07-02,1173.388
