Date,ISRAEL LARGE CAP Large Cap
2005-11-10,819.143
2005-11-11,815.997
2005-11-14,830.012
2005-11-15,835.397
2005-11-16,829.869
2005-11-17,844.382
2005-11-18,843.616
2005-11-21,838.961
2005-11-22,847.707
2005-11-23,866.791
2005-11-24,868.051
2005-11-25,869.122
2005-11-28,870.346
2005-11-29,871.687
2005-11-30,871.87
2005-12-01,866.85
2005-12-02,869.183
2005-12-05,883.737
2005-12-06,888.847
2005-12-07,896.09
2005-12-08,908.264
2005-12-09,905.621
2005-12-12,910.289
2005-12-13,905.167
2005-12-14,908.595
2005-12-15,922.742
2005-12-16,922.692
2005-12-19,909.508
2005-12-20,903.592
2005-12-21,919.424
2005-12-22,923.977
2005-12-23,927.455
2005-12-26,925.066
2005-12-27,920.384
2005-12-28,909.101
2005-12-29,915.373
2005-12-30,910.361
2006-01-02,922.596
2006-01-03,925.941
2006-01-04,930.899
2006-01-05,903.97
2006-01-06,908.0
2006-01-09,914.62
2006-01-10,915.453
2006-01-11,920.877
2006-01-12,929.494
2006-01-13,930.443
2006-01-16,935.817
2006-01-17,914.751
2006-01-18,912.071
2006-01-19,919.234
2006-01-20,916.901
2006-01-23,914.554
2006-01-24,907.928
2006-01-25,913.32
2006-01-26,914.938
2006-01-27,915.29
2006-01-30,899.765
2006-01-31,906.603
2006-02-01,912.035
2006-02-02,901.948
2006-02-03,898.335
2006-02-06,877.686
2006-02-07,867.953
2006-02-08,862.586
2006-02-09,872.483
2006-02-10,872.588
2006-02-13,885.683
2006-02-14,875.38
2006-02-15,872.319
2006-02-16,880.387
2006-02-17,881.07
2006-02-20,879.271
2006-02-21,872.134
2006-02-22,869.548
2006-02-23,880.544
2006-02-24,881.579
2006-02-27,903.099
2006-02-28,894.043
2006-03-01,905.635
2006-03-02,913.588
2006-03-03,912.65
2006-03-06,897.636
2006-03-07,880.634
2006-03-08,878.847
2006-03-09,878.285
2006-03-10,878.063
2006-03-13,886.289
2006-03-14,887.906
2006-03-15,889.046
2006-03-16,899.601
2006-03-17,905.414
2006-03-20,910.469
2006-03-21,904.33
2006-03-22,907.917
2006-03-23,903.054
2006-03-24,898.154
2006-03-27,895.509
2006-03-28,894.574
2006-03-29,879.69
2006-03-30,875.294
2006-03-31,873.868
2006-04-03,884.46
2006-04-04,898.276
2006-04-05,895.635
2006-04-06,891.306
2006-04-07,889.501
2006-04-10,868.164
2006-04-11,865.615
2006-04-12,863.872
2006-04-13,862.328
2006-04-14,862.328
2006-04-17,876.963
2006-04-18,880.903
2006-04-19,884.313
2006-04-20,875.163
2006-04-21,877.211
2006-04-24,878.286
2006-04-25,878.109
2006-04-26,880.754
2006-04-27,888.156
2006-04-28,893.792
2006-05-01,911.354
2006-05-02,909.436
2006-05-03,907.876
2006-05-04,931.813
2006-05-05,935.205
2006-05-08,939.651
2006-05-09,938.439
2006-05-10,887.498
2006-05-11,880.822
2006-05-12,877.968
2006-05-15,862.35
2006-05-16,865.114
2006-05-17,864.367
2006-05-18,862.349
2006-05-19,861.653
2006-05-22,816.629
2006-05-23,833.818
2006-05-24,819.368
2006-05-25,811.435
2006-05-26,812.116
2006-05-29,846.136
2006-05-30,833.175
2006-05-31,822.263
2006-06-01,820.98
2006-06-02,822.282
2006-06-05,831.585
2006-06-06,809.904
2006-06-07,824.726
2006-06-08,820.263
2006-06-09,823.018
2006-06-12,813.24
2006-06-13,802.099
2006-06-14,806.829
2006-06-15,807.427
2006-06-16,811.259
2006-06-19,799.796
2006-06-20,794.096
2006-06-21,781.051
2006-06-22,734.427
2006-06-23,732.373
2006-06-26,747.105
2006-06-27,744.372
2006-06-28,737.742
2006-06-29,737.56
2006-06-30,741.05
2006-07-03,755.907
2006-07-04,774.037
2006-07-05,758.555
2006-07-06,764.681
2006-07-07,766.344
2006-07-10,764.56
2006-07-11,760.87
2006-07-12,735.678
2006-07-13,710.753
2006-07-14,707.404
2006-07-17,718.346
2006-07-18,721.732
2006-07-19,725.545
2006-07-20,731.241
2006-07-21,726.937
2006-07-24,702.449
2006-07-25,731.573
2006-07-26,738.178
2006-07-27,754.997
2006-07-28,755.237
2006-07-31,762.741
2006-08-01,758.258
2006-08-02,778.39
2006-08-03,777.857
2006-08-04,779.028
2006-08-07,778.016
2006-08-08,797.125
2006-08-09,794.594
2006-08-10,771.195
2006-08-11,772.716
2006-08-14,783.755
2006-08-15,785.211
2006-08-16,786.955
2006-08-17,801.05
2006-08-18,800.743
2006-08-21,787.172
2006-08-22,787.292
2006-08-23,788.822
2006-08-24,787.974
2006-08-25,784.199
2006-08-28,787.898
2006-08-29,788.234
2006-08-30,791.352
2006-08-31,794.534
2006-09-01,794.66
2006-09-04,794.799
2006-09-05,796.081
2006-09-06,792.716
2006-09-07,782.806
2006-09-08,784.182
2006-09-11,780.296
2006-09-12,790.825
2006-09-13,807.497
2006-09-14,806.823
2006-09-15,807.905
2006-09-18,807.614
2006-09-19,804.961
2006-09-20,807.133
2006-09-21,783.587
2006-09-22,782.724
2006-09-25,791.484
2006-09-26,798.98
2006-09-27,793.302
2006-09-28,793.959
2006-09-29,792.164
2006-10-02,791.443
2006-10-03,798.118
2006-10-04,813.723
2006-10-05,827.571
2006-10-06,830.988
2006-10-09,841.039
2006-10-10,837.699
2006-10-11,839.543
2006-10-12,839.744
2006-10-13,842.034
2006-10-16,838.619
2006-10-17,836.866
2006-10-18,823.851
2006-10-19,827.681
2006-10-20,825.746
2006-10-23,821.217
2006-10-24,809.893
2006-10-25,814.284
2006-10-26,820.37
2006-10-27,817.736
2006-10-30,812.96
2006-10-31,807.485
2006-11-01,820.793
2006-11-02,803.772
2006-11-03,802.958
2006-11-06,815.738
2006-11-07,813.689
2006-11-08,808.907
2006-11-09,811.622
2006-11-10,816.128
2006-11-13,805.791
2006-11-14,806.82
2006-11-15,792.733
2006-11-16,804.656
2006-11-17,802.653
2006-11-20,803.969
2006-11-21,812.334
2006-11-22,820.145
2006-11-23,815.573
2006-11-24,815.545
2006-11-27,820.128
2006-11-28,824.957
2006-11-29,826.569
2006-11-30,819.784
2006-12-01,818.693
2006-12-04,817.274
2006-12-05,822.319
2006-12-06,826.526
2006-12-07,826.685
2006-12-08,826.566
2006-12-11,819.409
2006-12-12,818.277
2006-12-13,819.625
2006-12-14,824.562
2006-12-15,821.806
2006-12-18,829.45
2006-12-19,820.414
2006-12-20,822.805
2006-12-21,821.347
2006-12-22,821.065
2006-12-25,811.381
2006-12-26,810.189
2006-12-27,812.748
2006-12-28,806.943
2006-12-29,804.836
2007-01-01,807.609
2007-01-02,814.411
2007-01-03,823.751
2007-01-04,807.878
2007-01-05,806.34
2007-01-08,820.829
2007-01-09,822.814
2007-01-10,811.807
2007-01-11,822.021
2007-01-12,828.218
2007-01-15,831.591
2007-01-16,830.287
2007-01-17,836.092
2007-01-18,843.216
2007-01-19,843.368
2007-01-22,852.757
2007-01-23,856.307
2007-01-24,865.505
2007-01-25,851.036
2007-01-26,849.945
2007-01-29,857.591
2007-01-30,857.32
2007-01-31,862.573
2007-02-01,870.852
2007-02-02,874.025
2007-02-05,871.774
2007-02-06,868.107
2007-02-07,865.233
2007-02-08,865.59
2007-02-09,864.847
2007-02-12,859.476
2007-02-13,894.08
2007-02-14,911.827
2007-02-15,917.702
2007-02-16,918.717
2007-02-19,917.891
2007-02-20,912.183
2007-02-21,919.521
2007-02-22,924.03
2007-02-23,923.254
2007-02-26,911.732
2007-02-27,886.376
2007-02-28,873.665
2007-03-01,859.683
2007-03-02,859.851
2007-03-05,854.327
2007-03-06,870.066
2007-03-07,872.672
2007-03-08,880.079
2007-03-09,880.786
2007-03-12,882.418
2007-03-13,875.704
2007-03-14,866.034
2007-03-15,870.453
2007-03-16,871.769
2007-03-19,872.36
2007-03-20,878.976
2007-03-21,883.295
2007-03-22,893.104
2007-03-23,894.259
2007-03-26,894.054
2007-03-27,902.958
2007-03-28,893.752
2007-03-29,905.913
2007-03-30,906.401
2007-04-02,914.89
2007-04-03,914.727
2007-04-04,937.256
2007-04-05,935.225
2007-04-06,935.225
2007-04-09,935.95
2007-04-10,939.252
2007-04-11,941.413
2007-04-12,941.173
2007-04-13,940.474
2007-04-16,947.303
2007-04-17,941.822
2007-04-18,943.191
2007-04-19,939.776
2007-04-20,939.566
2007-04-23,940.983
2007-04-24,941.379
2007-04-25,946.69
2007-04-26,969.671
2007-04-27,971.182
2007-04-30,967.397
2007-05-01,974.168
2007-05-02,988.2
2007-05-03,985.122
2007-05-04,986.498
2007-05-07,988.636
2007-05-08,990.868
2007-05-09,1000.462
2007-05-10,1003.529
2007-05-11,1001.776
2007-05-14,1023.815
2007-05-15,1028.15
2007-05-16,1034.53
2007-05-17,1024.345
2007-05-18,1017.177
2007-05-21,1007.574
2007-05-22,1015.315
2007-05-23,1014.021
2007-05-24,1005.766
2007-05-25,1004.405
2007-05-28,1015.265
2007-05-29,1017.175
2007-05-30,1004.093
2007-05-31,1000.0
2007-06-01,1000.037
2007-06-04,1009.257
2007-06-05,1013.608
2007-06-06,1000.347
2007-06-07,988.428
2007-06-08,983.44
2007-06-11,986.039
2007-06-12,982.673
2007-06-13,988.353
2007-06-14,999.04
2007-06-15,1007.716
2007-06-18,1007.312
2007-06-19,1001.091
2007-06-20,991.327
2007-06-21,987.696
2007-06-22,986.114
2007-06-25,991.404
2007-06-26,988.894
2007-06-27,993.374
2007-06-28,1001.239
2007-06-29,1002.51
2007-07-02,1014.481
2007-07-03,1025.047
2007-07-04,1018.448
2007-07-05,1009.913
2007-07-06,1007.936
2007-07-09,1019.07
2007-07-10,1009.612
2007-07-11,1009.108
2007-07-12,1026.788
2007-07-13,1025.407
2007-07-16,1041.457
2007-07-17,1043.218
2007-07-18,1052.217
2007-07-19,1056.455
2007-07-20,1056.935
2007-07-23,1047.289
2007-07-24,1067.429
2007-07-25,1060.689
2007-07-26,1040.565
2007-07-27,1027.721
2007-07-30,1012.511
2007-07-31,1033.853
2007-08-01,1003.312
2007-08-02,1018.803
2007-08-03,1014.08
2007-08-06,993.715
2007-08-07,1005.624
2007-08-08,1024.241
2007-08-09,1012.827
2007-08-10,1018.621
2007-08-13,1029.608
2007-08-14,1022.212
2007-08-15,1012.698
2007-08-16,981.152
2007-08-17,984.854
2007-08-20,983.514
2007-08-21,978.778
2007-08-22,995.211
2007-08-23,996.777
2007-08-24,996.081
2007-08-27,1007.697
2007-08-28,1010.598
2007-08-29,1012.855
2007-08-30,1013.425
2007-08-31,1017.441
2007-09-03,1021.865
2007-09-04,1031.691
2007-09-05,1031.568
2007-09-06,1030.897
2007-09-07,1029.971
2007-09-10,1019.928
2007-09-11,1031.482
2007-09-12,1031.243
2007-09-13,1031.347
2007-09-14,1030.607
2007-09-17,1032.26
2007-09-18,1041.562
2007-09-19,1068.704
2007-09-20,1065.799
2007-09-21,1066.366
2007-09-24,1079.261
2007-09-25,1088.754
2007-09-26,1089.877
2007-09-27,1091.021
2007-09-28,1092.943
2007-10-01,1107.626
2007-10-02,1107.833
2007-10-03,1107.342
2007-10-04,1108.838
2007-10-05,1111.994
2007-10-08,1106.955
2007-10-09,1110.919
2007-10-10,1106.244
2007-10-11,1117.812
2007-10-12,1118.506
2007-10-15,1117.833
2007-10-16,1125.095
2007-10-17,1128.806
2007-10-18,1123.932
2007-10-19,1122.747
2007-10-22,1109.127
2007-10-23,1114.872
2007-10-24,1111.048
2007-10-25,1118.057
2007-10-26,1129.397
2007-10-29,1146.559
2007-10-30,1130.245
2007-10-31,1133.055
2007-11-01,1122.43
2007-11-02,1124.255
2007-11-05,1122.905
2007-11-06,1138.481
2007-11-07,1133.534
2007-11-08,1122.83
2007-11-09,1118.46
2007-11-12,1105.189
2007-11-13,1112.954
2007-11-14,1117.528
2007-11-15,1108.189
2007-11-16,1111.984
2007-11-19,1104.581
2007-11-20,1110.88
2007-11-21,1089.748
2007-11-22,1092.103
2007-11-23,1089.996
2007-11-26,1091.029
2007-11-27,1080.242
2007-11-28,1097.699
2007-11-29,1111.662
2007-11-30,1113.69
2007-12-03,1127.639
2007-12-04,1129.442
2007-12-05,1133.042
2007-12-06,1138.631
2007-12-07,1137.934
2007-12-10,1144.813
2007-12-11,1131.807
2007-12-12,1146.874
2007-12-13,1143.389
2007-12-14,1127.379
2007-12-17,1104.126
2007-12-18,1110.516
2007-12-19,1116.533
2007-12-20,1122.667
2007-12-21,1134.432
2007-12-24,1182.859
2007-12-25,1182.224
2007-12-26,1174.513
2007-12-27,1180.262
2007-12-28,1187.825
2007-12-31,1167.277
2008-01-01,1180.533
2008-01-02,1183.497
2008-01-03,1194.961
2008-01-04,1192.705
2008-01-07,1184.911
2008-01-08,1210.246
2008-01-09,1227.515
2008-01-10,1181.992
2008-01-11,1185.686
2008-01-14,1203.621
2008-01-15,1180.455
2008-01-16,1176.309
2008-01-17,1171.376
2008-01-18,1165.21
2008-01-21,1153.551
2008-01-22,1150.095
2008-01-23,1116.266
2008-01-24,1114.456
2008-01-25,1114.043
2008-01-28,1108.236
2008-01-29,1127.362
2008-01-30,1128.354
2008-01-31,1130.381
2008-02-01,1142.185
2008-02-04,1157.182
2008-02-05,1149.351
2008-02-06,1149.965
2008-02-07,1137.731
2008-02-08,1135.938
2008-02-11,1145.737
2008-02-12,1155.918
2008-02-13,1177.294
2008-02-14,1180.199
2008-02-15,1181.483
2008-02-18,1176.988
2008-02-19,1182.406
2008-02-20,1182.762
2008-02-21,1207.054
2008-02-22,1214.726
2008-02-25,1231.705
2008-02-26,1229.193
2008-02-27,1237.529
2008-02-28,1224.847
2008-02-29,1207.097
2008-03-03,1192.756
2008-03-04,1187.051
2008-03-05,1210.594
2008-03-06,1203.933
2008-03-07,1202.171
2008-03-10,1181.793
2008-03-11,1187.829
2008-03-12,1208.49
2008-03-13,1177.494
2008-03-14,1169.248
2008-03-17,1107.373
2008-03-18,1145.129
2008-03-19,1170.796
2008-03-20,1142.711
2008-03-21,1142.711
2008-03-24,1141.296
2008-03-25,1160.411
2008-03-26,1150.405
2008-03-27,1143.02
2008-03-28,1134.966
2008-03-31,1134.688
2008-04-01,1144.368
2008-04-02,1174.362
2008-04-03,1160.866
2008-04-04,1149.974
2008-04-07,1172.221
2008-04-08,1168.503
2008-04-09,1172.121
2008-04-10,1179.16
2008-04-11,1175.593
2008-04-14,1196.871
2008-04-15,1210.902
2008-04-16,1222.775
2008-04-17,1236.73
2008-04-18,1249.512
2008-04-21,1250.626
2008-04-22,1253.658
2008-04-23,1258.975
2008-04-24,1254.766
2008-04-25,1246.591
2008-04-28,1227.895
2008-04-29,1224.18
2008-04-30,1246.511
2008-05-01,1237.768
2008-05-02,1233.493
2008-05-05,1251.879
2008-05-06,1240.36
2008-05-07,1229.515
2008-05-08,1231.016
2008-05-09,1224.434
2008-05-12,1224.457
2008-05-13,1224.029
2008-05-14,1243.935
2008-05-15,1245.511
2008-05-16,1265.233
2008-05-19,1269.047
2008-05-20,1250.189
2008-05-21,1269.859
2008-05-22,1262.414
2008-05-23,1260.307
2008-05-26,1257.892
2008-05-27,1279.376
2008-05-28,1282.586
2008-05-29,1294.358
2008-05-30,1303.808
2008-06-02,1290.892
2008-06-03,1295.271
2008-06-04,1274.472
2008-06-05,1288.562
2008-06-06,1293.718
2008-06-09,1299.878
2008-06-10,1245.814
2008-06-11,1253.776
2008-06-12,1242.48
2008-06-13,1236.875
2008-06-16,1270.52
2008-06-17,1311.063
2008-06-18,1301.13
2008-06-19,1303.372
2008-06-20,1304.682
2008-06-23,1295.289
2008-06-24,1287.214
2008-06-25,1284.739
2008-06-26,1281.892
2008-06-27,1282.175
2008-06-30,1291.542
2008-07-01,1307.617
2008-07-02,1304.35
2008-07-03,1268.531
2008-07-04,1272.265
2008-07-07,1237.342
2008-07-08,1224.593
2008-07-09,1254.661
2008-07-10,1220.359
2008-07-11,1214.549
2008-07-14,1179.192
2008-07-15,1177.581
2008-07-16,1157.623
2008-07-17,1172.224
2008-07-18,1157.931
2008-07-21,1178.816
2008-07-22,1181.758
2008-07-23,1184.467
2008-07-24,1189.938
2008-07-25,1200.607
2008-07-28,1208.011
2008-07-29,1191.095
2008-07-30,1185.861
2008-07-31,1201.245
2008-08-01,1187.351
2008-08-04,1162.406
2008-08-05,1176.811
2008-08-06,1183.554
2008-08-07,1188.91
2008-08-08,1183.007
2008-08-11,1179.228
2008-08-12,1163.48
2008-08-13,1160.207
2008-08-14,1187.179
2008-08-15,1192.091
2008-08-18,1211.669
2008-08-19,1200.65
2008-08-20,1212.673
2008-08-21,1208.688
2008-08-22,1214.226
2008-08-25,1196.65
2008-08-26,1197.695
2008-08-27,1194.879
2008-08-28,1187.259
2008-08-29,1198.226
2008-09-01,1164.015
2008-09-02,1172.118
2008-09-03,1152.696
2008-09-04,1163.158
2008-09-05,1155.39
2008-09-08,1163.484
2008-09-09,1136.309
2008-09-10,1123.843
2008-09-11,1105.564
2008-09-12,1114.708
2008-09-15,1113.338
2008-09-16,1084.951
2008-09-17,1055.961
2008-09-18,1067.929
2008-09-19,1074.267
2008-09-22,1110.599
2008-09-23,1093.054
2008-09-24,1096.876
2008-09-25,1130.532
2008-09-26,1116.881
2008-09-29,1100.327
2008-09-30,1101.574
2008-10-01,1096.515
2008-10-02,1076.574
2008-10-03,1073.151
2008-10-06,982.866
2008-10-07,986.568
2008-10-08,968.214
2008-10-09,968.809
2008-10-10,967.358
2008-10-13,967.413
2008-10-14,975.837
2008-10-15,930.037
2008-10-16,875.98
2008-10-17,872.812
2008-10-20,872.269
2008-10-21,862.811
2008-10-22,883.26
2008-10-23,893.495
2008-10-24,890.505
2008-10-27,853.955
2008-10-28,857.161
2008-10-29,876.501
2008-10-30,895.119
2008-10-31,905.74
2008-11-03,934.56
2008-11-04,954.093
2008-11-05,927.028
2008-11-06,887.955
2008-11-07,892.029
2008-11-10,946.39
2008-11-11,918.435
2008-11-12,908.162
2008-11-13,888.048
2008-11-14,887.232
2008-11-17,876.669
2008-11-18,882.325
2008-11-19,874.73
2008-11-20,838.828
2008-11-21,849.486
2008-11-24,835.916
2008-11-25,861.317
2008-11-26,866.399
2008-11-27,851.823
2008-11-28,850.88
2008-12-01,856.598
2008-12-02,859.786
2008-12-03,851.779
2008-12-04,864.389
2008-12-05,866.928
2008-12-08,906.825
2008-12-09,904.707
2008-12-10,888.037
2008-12-11,890.445
2008-12-12,887.027
2008-12-15,868.175
2008-12-16,883.448
2008-12-17,917.893
2008-12-18,923.403
2008-12-19,918.93
2008-12-22,886.306
2008-12-23,878.546
2008-12-24,856.682
2008-12-25,855.187
2008-12-26,859.479
2008-12-29,863.74
2008-12-30,875.603
2008-12-31,887.504
2009-01-01,891.373
2009-01-02,895.655
2009-01-05,898.745
2009-01-06,904.683
2009-01-07,889.403
2009-01-08,884.377
2009-01-09,885.525
2009-01-12,902.93
2009-01-13,899.551
2009-01-14,878.873
2009-01-15,892.72
2009-01-16,905.057
2009-01-19,896.888
2009-01-20,892.149
2009-01-21,883.954
2009-01-22,872.523
2009-01-23,865.543
2009-01-26,869.139
2009-01-27,869.102
2009-01-28,878.198
2009-01-29,864.605
2009-01-30,861.097
2009-02-02,862.044
2009-02-03,879.641
2009-02-04,895.386
2009-02-05,890.46
2009-02-06,901.314
2009-02-09,905.013
2009-02-10,907.611
2009-02-11,901.164
2009-02-12,906.154
2009-02-13,908.254
2009-02-16,905.622
2009-02-17,907.681
2009-02-18,935.358
2009-02-19,940.609
2009-02-20,937.412
2009-02-23,932.486
2009-02-24,914.122
2009-02-25,924.108
2009-02-26,927.445
2009-02-27,936.575
2009-03-02,892.27
2009-03-03,892.973
2009-03-04,894.442
2009-03-05,885.477
2009-03-06,884.167
2009-03-09,896.093
2009-03-10,902.03
2009-03-11,893.701
2009-03-12,899.035
2009-03-13,899.078
2009-03-16,921.186
2009-03-17,921.177
2009-03-18,917.632
2009-03-19,910.342
2009-03-20,911.338
2009-03-23,931.271
2009-03-24,938.848
2009-03-25,938.329
2009-03-26,950.628
2009-03-27,942.935
2009-03-30,932.138
2009-03-31,929.413
2009-04-01,935.037
2009-04-02,966.67
2009-04-03,966.949
2009-04-06,955.469
2009-04-07,961.403
2009-04-08,961.948
2009-04-09,969.876
2009-04-10,969.876
2009-04-13,985.368
2009-04-14,980.381
2009-04-15,977.439
2009-04-16,971.812
2009-04-17,974.665
2009-04-20,952.217
2009-04-21,935.559
2009-04-22,936.483
2009-04-23,932.87
2009-04-24,938.814
2009-04-27,949.999
2009-04-28,949.067
2009-04-29,958.775
2009-04-30,955.711
2009-05-01,957.04
2009-05-04,976.868
2009-05-05,976.735
2009-05-06,972.879
2009-05-07,976.908
2009-05-08,985.375
2009-05-11,979.2
2009-05-12,990.508
2009-05-13,978.183
2009-05-14,983.572
2009-05-15,981.905
2009-05-18,981.488
2009-05-19,999.994
2009-05-20,1020.078
2009-05-21,1013.893
2009-05-22,1024.928
2009-05-25,1021.328
2009-05-26,1016.19
2009-05-27,1028.667
2009-05-28,1030.505
2009-05-29,1043.863
2009-06-01,1058.95
2009-06-02,1056.725
2009-06-03,1034.831
2009-06-04,1048.696
2009-06-05,1042.453
2009-06-08,1053.417
2009-06-09,1070.125
2009-06-10,1070.599
2009-06-11,1073.151
2009-06-12,1072.028
2009-06-15,1056.711
2009-06-16,1061.799
2009-06-17,1039.787
2009-06-18,1032.821
2009-06-19,1033.249
2009-06-22,1024.713
2009-06-23,1019.976
2009-06-24,1043.23
2009-06-25,1028.75
2009-06-26,1031.913
2009-06-29,1065.55
2009-06-30,1063.102
2009-07-01,1081.472
2009-07-02,1081.047
2009-07-03,1078.513
2009-07-06,1062.879
2009-07-07,1072.533
2009-07-08,1063.596
2009-07-09,1053.033
2009-07-10,1048.492
2009-07-13,1051.569
2009-07-14,1063.017
2009-07-15,1078.778
2009-07-16,1088.419
2009-07-17,1084.98
2009-07-20,1083.141
2009-07-21,1093.075
2009-07-22,1091.914
2009-07-23,1094.699
2009-07-24,1095.917
2009-07-27,1128.893
2009-07-28,1162.822
2009-07-29,1170.006
2009-07-30,1176.781
2009-07-31,1179.76
2009-08-03,1184.64
2009-08-04,1171.244
2009-08-05,1186.174
2009-08-06,1176.185
2009-08-07,1179.51
2009-08-10,1155.771
2009-08-11,1148.499
2009-08-12,1156.967
2009-08-13,1189.348
2009-08-14,1183.929
2009-08-17,1137.959
2009-08-18,1147.023
2009-08-19,1143.322
2009-08-20,1156.902
2009-08-21,1160.41
2009-08-24,1178.455
2009-08-25,1197.957
2009-08-26,1184.694
2009-08-27,1161.348
2009-08-28,1162.705
2009-08-31,1156.239
2009-09-01,1158.473
2009-09-02,1141.702
2009-09-03,1149.692
2009-09-04,1162.2
2009-09-07,1154.558
2009-09-08,1158.146
2009-09-09,1167.506
2009-09-10,1168.518
2009-09-11,1174.031
2009-09-14,1147.321
2009-09-15,1159.785
2009-09-16,1162.466
2009-09-17,1167.601
2009-09-18,1168.639
2009-09-21,1159.711
2009-09-22,1172.481
2009-09-23,1160.643
2009-09-24,1158.029
2009-09-25,1153.501
2009-09-28,1155.968
2009-09-29,1166.221
2009-09-30,1148.105
2009-10-01,1157.209
2009-10-02,1155.523
2009-10-05,1165.145
2009-10-06,1179.169
2009-10-07,1182.223
2009-10-08,1188.016
2009-10-09,1188.362
2009-10-12,1196.582
2009-10-13,1185.636
2009-10-14,1190.763
2009-10-15,1191.587
2009-10-16,1190.065
2009-10-19,1179.778
2009-10-20,1193.984
2009-10-21,1201.089
2009-10-22,1197.829
2009-10-23,1199.646
2009-10-26,1197.167
2009-10-27,1187.835
2009-10-28,1165.55
2009-10-29,1168.672
2009-10-30,1167.655
2009-11-02,1170.956
2009-11-03,1149.581
2009-11-04,1168.185
2009-11-05,1184.758
2009-11-06,1190.642
2009-11-09,1217.057
2009-11-10,1225.882
2009-11-11,1237.897
2009-11-12,1223.157
2009-11-13,1226.582
2009-11-16,1241.487
2009-11-17,1245.778
2009-11-18,1238.887
2009-11-19,1235.212
2009-11-20,1231.273
2009-11-23,1253.514
2009-11-24,1261.49
2009-11-25,1263.072
2009-11-26,1235.611
2009-11-27,1235.801
2009-11-30,1246.319
2009-12-01,1254.952
2009-12-02,1260.833
2009-12-03,1275.38
2009-12-04,1271.315
2009-12-07,1276.095
2009-12-08,1268.687
2009-12-09,1253.279
2009-12-10,1267.58
2009-12-11,1264.754
2009-12-14,1269.794
2009-12-15,1278.6
2009-12-16,1274.958
2009-12-17,1255.432
2009-12-18,1251.551
2009-12-21,1264.18
2009-12-22,1284.136
2009-12-23,1305.649
2009-12-24,1316.538
2009-12-25,1316.538
2009-12-28,1313.257
2009-12-29,1305.512
2009-12-30,1299.466
2009-12-31,1315.648
2010-01-01,1315.648
2010-01-04,1340.619
2010-01-05,1365.365
2010-01-06,1356.626
2010-01-07,1355.023
2010-01-08,1356.861
2010-01-11,1387.578
2010-01-12,1362.652
2010-01-13,1369.758
2010-01-14,1370.321
2010-01-15,1371.674
2010-01-18,1369.595
2010-01-19,1366.935
2010-01-20,1344.116
2010-01-21,1356.146
2010-01-22,1356.161
2010-01-25,1321.86
2010-01-26,1319.996
2010-01-27,1315.958
2010-01-28,1321.278
2010-01-29,1319.944
2010-02-01,1305.252
2010-02-02,1314.187
2010-02-03,1330.243
2010-02-04,1324.684
2010-02-05,1322.147
2010-02-08,1307.218
2010-02-09,1315.173
2010-02-10,1316.496
2010-02-11,1318.186
2010-02-12,1313.43
2010-02-15,1353.913
2010-02-16,1349.596
2010-02-17,1335.908
2010-02-18,1332.842
2010-02-19,1322.594
2010-02-22,1347.582
2010-02-23,1360.748
2010-02-24,1365.195
2010-02-25,1348.744
2010-02-26,1355.743
2010-03-01,1373.706
2010-03-02,1377.636
2010-03-03,1392.471
2010-03-04,1397.641
2010-03-05,1398.601
2010-03-08,1411.286
2010-03-09,1394.042
2010-03-10,1413.456
2010-03-11,1412.527
2010-03-12,1415.257
2010-03-15,1409.287
2010-03-16,1398.03
2010-03-17,1404.901
2010-03-18,1429.776
2010-03-19,1427.188
2010-03-22,1451.36
2010-03-23,1468.527
2010-03-24,1463.761
2010-03-25,1460.208
2010-03-26,1458.522
2010-03-29,1465.248
2010-03-30,1468.327
2010-03-31,1463.627
2010-04-01,1458.067
2010-04-02,1458.067
2010-04-05,1460.451
2010-04-06,1469.424
2010-04-07,1460.007
2010-04-08,1446.696
2010-04-09,1451.164
2010-04-12,1454.322
2010-04-13,1443.436
2010-04-14,1451.346
2010-04-15,1430.932
2010-04-16,1426.196
2010-04-19,1413.603
2010-04-20,1417.246
2010-04-21,1424.35
2010-04-22,1415.66
2010-04-23,1422.418
2010-04-26,1400.189
2010-04-27,1392.676
2010-04-28,1379.05
2010-04-29,1355.292
2010-04-30,1357.472
2010-05-03,1369.156
2010-05-04,1364.634
2010-05-05,1331.561
2010-05-06,1357.013
2010-05-07,1352.55
2010-05-10,1359.03
2010-05-11,1341.285
2010-05-12,1349.475
2010-05-13,1336.68
2010-05-14,1331.077
2010-05-17,1318.773
2010-05-18,1313.161
2010-05-19,1304.823
2010-05-20,1270.89
2010-05-21,1277.908
2010-05-24,1265.149
2010-05-25,1279.213
2010-05-26,1257.524
2010-05-27,1245.159
2010-05-28,1249.088
2010-05-31,1213.641
2010-06-01,1221.784
2010-06-02,1229.245
2010-06-03,1241.419
2010-06-04,1237.645
2010-06-07,1205.299
2010-06-08,1189.542
2010-06-09,1187.188
2010-06-10,1203.303
2010-06-11,1202.522
2010-06-14,1229.612
2010-06-15,1228.086
2010-06-16,1227.703
2010-06-17,1237.274
2010-06-18,1239.055
2010-06-21,1244.858
2010-06-22,1216.953
2010-06-23,1211.472
2010-06-24,1195.129
2010-06-25,1193.429
2010-06-28,1195.999
2010-06-29,1181.287
2010-06-30,1204.097
2010-07-01,1189.131
2010-07-02,1188.016
