Date,FINLAND LARGE CAP Large Cap
2010-08-20,427.832
2010-08-23,423.88
2010-08-24,418.028
2010-08-25,411.839
2010-08-26,418.461
2010-08-27,414.822
2010-08-30,415.974
2010-08-31,413.104
2010-09-01,430.07
2010-09-02,430.3
2010-09-03,435.867
2010-09-06,438.501
2010-09-07,443.569
2010-09-08,451.352
2010-09-09,455.919
2010-09-10,459.488
2010-09-13,469.318
2010-09-14,463.441
2010-09-15,465.608
2010-09-16,470.155
2010-09-17,465.139
2010-09-20,478.018
2010-09-21,465.259
2010-09-22,470.077
2010-09-23,466.019
2010-09-24,475.077
2010-09-27,466.81
2010-09-28,468.621
2010-09-29,468.866
2010-09-30,477.352
2010-10-01,484.635
2010-10-04,476.682
2010-10-05,491.887
2010-10-06,496.688
2010-10-07,506.473
2010-10-08,508.596
2010-10-11,513.668
2010-10-12,511.214
2010-10-13,526.369
2010-10-14,518.449
2010-10-15,511.835
2010-10-18,513.909
2010-10-19,500.692
2010-10-20,505.825
2010-10-21,530.789
2010-10-22,520.883
2010-10-25,522.766
2010-10-26,513.283
2010-10-27,508.693
2010-10-28,517.32
2010-10-29,509.159
2010-11-01,502.478
2010-11-02,507.606
2010-11-03,500.656
2010-11-04,514.788
2010-11-05,510.592
2010-11-08,502.639
2010-11-09,511.145
2010-11-10,502.739
2010-11-11,497.329
2010-11-12,496.651
2010-11-15,494.183
2010-11-16,482.985
2010-11-17,487.445
2010-11-18,489.732
2010-11-19,487.781
2010-11-22,481.672
2010-11-23,467.748
2010-11-24,467.542
2010-11-25,473.789
2010-11-26,463.355
2010-11-29,448.321
2010-11-30,446.313
2010-12-01,459.897
2010-12-02,470.159
2010-12-03,482.022
2010-12-06,478.564
2010-12-07,486.707
2010-12-08,483.129
2010-12-09,476.879
2010-12-10,475.935
2010-12-13,484.613
2010-12-14,483.831
2010-12-15,482.29
2010-12-16,479.342
2010-12-17,477.067
2010-12-20,478.549
2010-12-21,488.717
2010-12-22,490.244
2010-12-23,489.664
2010-12-24,491.593
2010-12-27,489.344
2010-12-28,489.423
2010-12-29,489.797
2010-12-30,492.27
2010-12-31,497.218
2011-01-03,506.614
2011-01-04,504.325
2011-01-05,503.45
2011-01-06,499.275
2011-01-07,497.787
2011-01-10,485.317
2011-01-11,492.074
2011-01-12,504.87
2011-01-13,514.478
2011-01-14,515.993
2011-01-17,512.016
2011-01-18,510.26
2011-01-19,497.229
2011-01-20,498.584
2011-01-21,512.554
2011-01-24,516.557
2011-01-25,507.48
2011-01-26,509.738
2011-01-27,512.857
2011-01-28,511.722
2011-01-31,513.903
2011-02-01,522.335
2011-02-02,529.195
2011-02-03,520.427
2011-02-04,516.158
2011-02-07,525.276
2011-02-08,529.533
2011-02-09,537.508
2011-02-10,524.192
2011-02-11,483.799
2011-02-14,468.286
2011-02-15,471.105
2011-02-16,474.05
2011-02-17,472.838
2011-02-18,475.862
2011-02-21,471.83
2011-02-22,467.731
2011-02-23,459.434
2011-02-24,458.281
2011-02-25,461.67
2011-02-28,466.104
2011-03-01,467.455
2011-03-02,466.08
2011-03-03,465.474
2011-03-04,461.666
2011-03-07,461.837
2011-03-08,461.526
2011-03-09,470.866
2011-03-10,461.526
2011-03-11,456.543
2011-03-14,450.147
2011-03-15,445.266
2011-03-16,442.327
2011-03-17,450.593
2011-03-18,459.283
2011-03-21,466.396
2011-03-22,467.128
2011-03-23,467.744
2011-03-24,475.374
2011-03-25,473.867
2011-03-28,480.354
2011-03-29,477.677
2011-03-30,479.854
2011-03-31,479.393
2011-04-01,480.199
2011-04-04,487.014
2011-04-05,490.468
2011-04-06,498.936
2011-04-07,496.141
2011-04-08,503.06
2011-04-11,506.562
2011-04-12,498.434
2011-04-13,498.118
2011-04-14,491.175
2011-04-15,488.006
2011-04-18,471.694
2011-04-19,473.649
2011-04-20,488.88
2011-04-21,492.37
2011-04-22,492.37
2011-04-25,492.015
2011-04-26,495.245
2011-04-27,505.365
2011-04-28,516.827
2011-04-29,515.679
2011-05-02,524.07
2011-05-03,518.524
2011-05-04,508.752
2011-05-05,498.005
2011-05-06,498.463
2011-05-09,491.855
2011-05-10,502.199
2011-05-11,504.431
2011-05-12,496.496
2011-05-13,494.46
2011-05-16,497.689
2011-05-17,492.445
2011-05-18,496.87
2011-05-19,496.476
2011-05-20,488.963
2011-05-23,475.297
2011-05-24,479.413
2011-05-25,480.737
2011-05-26,478.266
2011-05-27,486.075
2011-05-30,489.56
2011-05-31,456.979
2011-06-01,454.729
2011-06-02,455.187
2011-06-03,447.604
2011-06-06,450.931
2011-06-07,452.221
2011-06-08,437.597
2011-06-09,442.032
2011-06-10,433.972
2011-06-13,433.148
2011-06-14,438.296
2011-06-15,424.623
2011-06-16,412.962
2011-06-17,424.205
2011-06-20,407.492
2011-06-21,415.553
2011-06-22,413.159
2011-06-23,400.956
2011-06-24,401.423
2011-06-27,404.886
2011-06-28,408.627
2011-06-29,422.325
2011-06-30,432.012
2011-07-01,432.225
2011-07-04,432.776
2011-07-05,428.855
2011-07-06,423.492
2011-07-07,431.423
2011-07-08,418.517
2011-07-11,402.141
2011-07-12,396.287
2011-07-13,399.684
2011-07-14,394.725
2011-07-15,389.867
2011-07-18,377.069
2011-07-19,386.093
2011-07-20,397.718
2011-07-21,409.384
2011-07-22,407.09
2011-07-25,400.779
2011-07-26,405.366
2011-07-27,398.93
2011-07-28,396.617
2011-07-29,396.342
2011-08-01,380.739
2011-08-02,373.525
2011-08-03,368.568
2011-08-04,350.248
2011-08-05,350.446
2011-08-08,340.3
2011-08-09,350.223
2011-08-10,335.552
2011-08-11,353.214
2011-08-12,366.173
2011-08-15,387.012
2011-08-16,390.573
2011-08-17,390.149
2011-08-18,365.85
2011-08-19,377.482
2011-08-22,377.606
2011-08-23,383.659
2011-08-24,388.372
2011-08-25,382.968
2011-08-26,381.905
2011-08-29,397.66
2011-08-30,400.875
2011-08-31,411.135
2011-09-01,414.393
2011-09-02,396.74
2011-09-05,376.718
2011-09-06,376.958
2011-09-07,393.502
2011-09-08,397.804
2011-09-09,373.036
2011-09-12,359.081
2011-09-13,361.421
2011-09-14,365.548
2011-09-15,380.292
2011-09-16,378.893
2011-09-19,365.542
2011-09-20,376.113
2011-09-21,369.214
2011-09-22,341.317
2011-09-23,339.436
2011-09-26,344.354
2011-09-27,367.356
2011-09-28,362.353
2011-09-29,369.502
2011-09-30,357.47
2011-10-03,354.253
2011-10-04,337.365
2011-10-05,350.367
2011-10-06,365.842
2011-10-07,369.386
2011-10-10,383.184
2011-10-11,381.36
2011-10-12,395.616
2011-10-13,385.94
2011-10-14,395.22
2011-10-17,381.234
2011-10-18,379.589
2011-10-19,384.081
2011-10-20,384.166
2011-10-21,391.727
2011-10-24,401.972
2011-10-25,401.795
2011-10-26,399.203
2011-10-27,430.951
2011-10-28,428.986
2011-10-31,405.293
2011-11-01,382.176
2011-11-02,392.326
2011-11-03,402.223
2011-11-04,395.998
2011-11-07,399.842
2011-11-08,402.505
2011-11-09,386.674
2011-11-10,385.215
2011-11-11,402.912
2011-11-14,393.233
2011-11-15,386.422
2011-11-16,390.161
2011-11-17,383.064
2011-11-18,377.978
2011-11-21,361.449
2011-11-22,349.872
2011-11-23,340.771
2011-11-24,340.958
2011-11-25,337.602
2011-11-28,358.194
2011-11-29,356.215
2011-11-30,367.464
2011-12-01,363.975
2011-12-02,361.545
2011-12-05,361.298
2011-12-06,359.004
2011-12-07,352.828
2011-12-08,340.235
2011-12-09,344.214
2011-12-12,330.493
2011-12-13,330.651
2011-12-14,322.517
2011-12-15,324.353
2011-12-16,319.811
2011-12-19,316.346
2011-12-20,327.564
2011-12-21,323.51
2011-12-22,329.757
2011-12-23,330.348
2011-12-26,330.348
2011-12-27,327.702
2011-12-28,322.252
2011-12-29,327.171
2011-12-30,331.496
2012-01-02,339.68
2012-01-03,345.297
2012-01-04,333.881
2012-01-05,338.294
2012-01-06,336.205
2012-01-09,331.457
2012-01-10,342.993
2012-01-11,334.238
2012-01-12,337.437
2012-01-13,331.021
2012-01-16,340.222
2012-01-17,345.95
2012-01-18,352.125
2012-01-19,356.213
2012-01-20,354.85
2012-01-23,359.703
2012-01-24,345.162
2012-01-25,342.172
2012-01-26,358.911
2012-01-27,349.288
2012-01-30,338.378
2012-01-31,343.201
2012-02-01,356.041
2012-02-02,352.633
2012-02-03,356.747
2012-02-06,352.573
2012-02-07,358.941
2012-02-08,362.403
2012-02-09,360.427
2012-02-10,354.121
2012-02-13,355.766
2012-02-14,354.417
2012-02-15,356.697
2012-02-16,356.988
2012-02-17,368.561
2012-02-20,379.317
2012-02-21,378.706
2012-02-22,375.128
2012-02-23,375.318
2012-02-24,389.169
2012-02-27,376.237
2012-02-28,374.93
2012-02-29,371.404
2012-03-01,369.057
2012-03-02,367.835
2012-03-05,367.463
2012-03-06,352.921
2012-03-07,358.759
2012-03-08,363.678
2012-03-09,359.758
2012-03-12,358.343
2012-03-13,359.864
2012-03-14,358.616
2012-03-15,362.117
2012-03-16,373.074
2012-03-19,377.855
2012-03-20,372.885
2012-03-21,365.395
2012-03-22,361.645
2012-03-23,366.093
2012-03-26,372.133
2012-03-27,368.497
2012-03-28,370.589
2012-03-29,361.859
2012-03-30,372.305
2012-04-02,372.715
2012-04-03,370.618
2012-04-04,351.902
2012-04-05,352.957
2012-04-06,352.957
2012-04-09,353.16
2012-04-10,346.89
2012-04-11,330.739
2012-04-12,324.595
2012-04-13,320.408
2012-04-16,317.484
2012-04-17,327.304
2012-04-18,321.913
2012-04-19,318.284
2012-04-20,315.782
2012-04-23,306.032
2012-04-24,316.469
2012-04-25,325.08
2012-04-26,320.471
2012-04-27,324.969
2012-04-30,320.481
2012-05-01,320.227
2012-05-02,318.376
2012-05-03,317.472
2012-05-04,309.695
2012-05-07,311.292
2012-05-08,310.501
2012-05-09,307.146
2012-05-10,310.163
2012-05-11,312.163
2012-05-14,296.689
2012-05-15,291.33
2012-05-16,287.675
2012-05-17,286.93
2012-05-18,284.176
2012-05-21,288.58
2012-05-22,292.547
2012-05-23,277.441
2012-05-24,280.243
2012-05-25,280.894
2012-05-28,282.055
2012-05-29,284.634
2012-05-30,275.11
2012-05-31,269.653
2012-06-01,263.738
2012-06-04,264.564
2012-06-05,266.124
2012-06-06,274.491
2012-06-07,276.962
2012-06-08,278.975
2012-06-11,275.895
2012-06-12,275.736
2012-06-13,273.964
2012-06-14,261.843
2012-06-15,269.725
2012-06-18,269.973
2012-06-19,278.028
2012-06-20,278.527
2012-06-21,274.377
2012-06-22,272.843
2012-06-25,260.106
2012-06-26,259.312
2012-06-27,263.825
2012-06-28,260.596
2012-06-29,270.877
2012-07-02,274.292
2012-07-03,276.871
2012-07-04,273.359
2012-07-05,268.928
2012-07-06,261.602
2012-07-09,258.828
2012-07-10,258.569
2012-07-11,261.501
2012-07-12,259.49
2012-07-13,260.318
2012-07-16,262.178
2012-07-17,257.538
2012-07-18,258.914
2012-07-19,260.576
2012-07-20,254.403
2012-07-23,249.426
2012-07-24,249.242
2012-07-25,253.805
2012-07-26,264.106
2012-07-27,273.425
2012-07-30,273.544
2012-07-31,277.327
2012-08-01,280.814
2012-08-02,270.164
2012-08-03,282.837
2012-08-06,286.393
2012-08-07,296.037
2012-08-08,293.632
2012-08-09,299.011
2012-08-10,298.745
2012-08-13,294.798
2012-08-14,288.733
2012-08-15,288.763
2012-08-16,296.623
2012-08-17,296.135
2012-08-20,296.767
2012-08-21,302.565
2012-08-22,301.278
2012-08-23,304.151
2012-08-24,305.448
2012-08-27,313.138
2012-08-28,304.985
2012-08-29,297.21
2012-08-30,296.585
2012-08-31,301.244
2012-09-03,307.488
2012-09-04,301.972
2012-09-05,292.185
2012-09-06,294.875
2012-09-07,307.314
2012-09-10,307.207
2012-09-11,312.858
2012-09-12,316.759
2012-09-13,318.116
2012-09-14,333.305
2012-09-17,329.064
2012-09-18,320.96
2012-09-19,322.549
2012-09-20,319.072
2012-09-21,319.535
2012-09-24,313.823
2012-09-25,320.522
2012-09-26,308.662
2012-09-27,312.155
2012-09-28,310.332
2012-10-01,319.333
2012-10-02,317.58
2012-10-03,313.844
2012-10-04,315.408
2012-10-05,321.04
2012-10-08,317.736
2012-10-09,317.337
2012-10-10,314.721
2012-10-11,316.374
2012-10-12,314.484
2012-10-15,317.12
2012-10-16,328.523
2012-10-17,333.184
2012-10-18,332.718
2012-10-19,325.544
2012-10-22,329.561
2012-10-23,316.611
2012-10-24,315.052
2012-10-25,315.867
2012-10-26,313.954
2012-10-29,313.747
2012-10-30,319.511
2012-10-31,318.342
2012-11-01,324.915
2012-11-02,326.725
2012-11-05,321.738
2012-11-06,321.975
2012-11-07,313.553
2012-11-08,313.956
2012-11-09,311.434
2012-11-12,313.474
2012-11-13,312.703
2012-11-14,314.871
2012-11-15,313.123
2012-11-16,308.281
2012-11-19,323.159
2012-11-20,325.626
2012-11-21,331.695
2012-11-22,335.596
2012-11-23,345.807
2012-11-26,340.78
2012-11-27,336.522
2012-11-28,335.716
2012-11-29,341.46
2012-11-30,339.962
2012-12-03,343.268
2012-12-04,344.345
2012-12-05,354.026
2012-12-06,351.818
2012-12-07,355.435
2012-12-10,351.615
2012-12-11,359.492
2012-12-12,358.479
2012-12-13,357.111
2012-12-14,359.04
2012-12-17,360.074
2012-12-18,369.446
2012-12-19,369.939
2012-12-20,369.262
2012-12-21,363.015
2012-12-24,363.58
2012-12-25,363.58
2012-12-26,364.324
2012-12-27,362.078
2012-12-28,357.179
2012-12-31,356.179
2013-01-01,356.179
2013-01-02,372.071
2013-01-03,372.047
2013-01-04,373.372
2013-01-07,376.203
2013-01-08,368.281
2013-01-09,364.849
2013-01-10,379.642
2013-01-11,386.498
2013-01-14,387.591
2013-01-15,385.139
2013-01-16,385.628
2013-01-17,387.678
2013-01-18,381.002
2013-01-21,385.699
2013-01-22,387.339
2013-01-23,388.887
2013-01-24,383.095
2013-01-25,377.845
2013-01-28,379.203
2013-01-29,382.92
2013-01-30,385.263
2013-01-31,380.308
2013-02-01,389.279
2013-02-04,384.217
2013-02-05,386.03
2013-02-06,389.046
2013-02-07,384.536
2013-02-08,391.445
2013-02-11,393.924
2013-02-12,397.655
2013-02-13,396.955
2013-02-14,392.795
2013-02-15,395.507
2013-02-18,392.189
2013-02-19,393.317
2013-02-20,389.645
2013-02-21,381.3
2013-02-22,383.723
2013-02-25,384.783
2013-02-26,371.641
2013-02-27,379.56
2013-02-28,377.293
2013-03-01,374.859
2013-03-04,372.766
2013-03-05,380.534
2013-03-06,380.17
2013-03-07,383.707
2013-03-08,383.236
2013-03-11,380.647
2013-03-12,381.266
2013-03-13,376.481
2013-03-14,379.891
2013-03-15,379.097
2013-03-18,375.765
2013-03-19,374.455
2013-03-20,378.28
2013-03-21,379.661
2013-03-22,379.044
2013-03-25,371.413
2013-03-26,371.739
2013-03-27,367.52
2013-03-28,372.093
2013-03-29,372.093
2013-04-01,372.266
2013-04-02,379.704
2013-04-03,382.422
2013-04-04,378.992
2013-04-05,378.755
2013-04-08,376.319
2013-04-09,379.544
2013-04-10,386.56
2013-04-11,390.393
2013-04-12,385.266
2013-04-15,381.091
2013-04-16,375.507
2013-04-17,371.787
2013-04-18,364.888
2013-04-19,360.153
2013-04-22,361.486
2013-04-23,375.014
2013-04-24,377.17
2013-04-25,387.777
2013-04-26,385.583
2013-04-29,390.705
2013-04-30,393.085
2013-05-01,393.354
2013-05-02,387.105
2013-05-03,394.009
2013-05-06,394.695
2013-05-07,400.275
2013-05-08,406.217
2013-05-09,403.796
2013-05-10,409.644
2013-05-13,413.528
2013-05-14,410.679
2013-05-15,414.42
2013-05-16,413.923
2013-05-17,410.231
2013-05-20,413.901
2013-05-21,415.809
2013-05-22,417.364
2013-05-23,405.576
2013-05-24,407.086
2013-05-27,406.877
2013-05-28,408.277
2013-05-29,406.341
2013-05-30,404.57
2013-05-31,398.418
2013-06-03,398.657
2013-06-04,403.352
2013-06-05,396.211
2013-06-06,397.604
2013-06-07,402.463
2013-06-10,402.913
2013-06-11,397.821
2013-06-12,400.385
2013-06-13,401.472
2013-06-14,409.355
2013-06-17,412.257
2013-06-18,412.828
2013-06-19,414.971
2013-06-20,406.957
2013-06-21,405.768
2013-06-24,389.394
2013-06-25,390.002
2013-06-26,393.275
2013-06-27,392.683
2013-06-28,389.294
2013-07-01,396.237
2013-07-02,398.313
2013-07-03,396.899
2013-07-04,404.474
2013-07-05,400.168
2013-07-08,407.205
2013-07-09,412.968
2013-07-10,411.898
2013-07-11,421.135
2013-07-12,418.951
2013-07-15,415.984
2013-07-16,412.75
2013-07-17,414.918
2013-07-18,413.056
2013-07-19,413.453
2013-07-22,411.172
2013-07-23,413.375
2013-07-24,415.348
2013-07-25,415.231
2013-07-26,413.115
2013-07-29,412.12
2013-07-30,412.664
2013-07-31,408.389
2013-08-01,412.676
2013-08-02,416.474
2013-08-05,417.182
2013-08-06,419.302
2013-08-07,415.187
2013-08-08,423.18
2013-08-09,427.131
2013-08-12,424.804
2013-08-13,421.592
2013-08-14,424.053
2013-08-15,420.993
2013-08-16,427.236
2013-08-19,427.003
2013-08-20,425.055
2013-08-21,419.792
2013-08-22,426.458
2013-08-23,432.055
2013-08-26,430.492
2013-08-27,422.669
2013-08-28,418.051
2013-08-29,416.829
2013-08-30,408.875
2013-09-02,416.955
2013-09-03,454.681
2013-09-04,457.153
2013-09-05,462.224
2013-09-06,462.734
2013-09-09,472.555
2013-09-10,478.948
2013-09-11,491.923
2013-09-12,496.464
2013-09-13,495.235
2013-09-16,499.567
2013-09-17,499.763
2013-09-18,506.869
2013-09-19,512.679
2013-09-20,514.981
2013-09-23,507.166
2013-09-24,510.806
2013-09-25,507.663
2013-09-26,510.517
2013-09-27,514.949
2013-09-30,509.729
2013-10-01,517.575
2013-10-02,516.826
2013-10-03,518.914
2013-10-04,518.696
2013-10-07,516.252
2013-10-08,518.631
2013-10-09,506.932
2013-10-10,518.314
2013-10-11,519.929
2013-10-14,520.661
2013-10-15,525.896
2013-10-16,529.543
2013-10-17,541.187
2013-10-18,549.736
2013-10-21,547.815
2013-10-22,547.803
2013-10-23,546.276
2013-10-24,540.541
2013-10-25,537.253
2013-10-28,532.118
2013-10-29,547.117
2013-10-30,557.999
2013-10-31,550.52
2013-11-01,552.184
2013-11-04,556.846
2013-11-05,554.352
2013-11-06,564.682
2013-11-07,552.271
2013-11-08,550.892
2013-11-11,558.749
2013-11-12,554.443
2013-11-13,554.42
2013-11-14,562.045
2013-11-15,562.858
2013-11-18,572.18
2013-11-19,563.356
2013-11-20,565.304
2013-11-21,566.997
2013-11-22,571.859
2013-11-25,571.762
2013-11-26,570.495
2013-11-27,572.619
2013-11-28,574.113
2013-11-29,570.507
2013-12-02,564.608
2013-12-03,552.48
2013-12-04,552.561
2013-12-05,553.05
2013-12-06,554.163
2013-12-09,565.488
2013-12-10,561.975
2013-12-11,560.204
2013-12-12,552.293
2013-12-13,546.84
2013-12-16,548.356
2013-12-17,541.888
2013-12-18,552.189
2013-12-19,555.992
2013-12-20,561.148
2013-12-23,566.46
2013-12-24,564.827
2013-12-25,564.827
2013-12-26,565.881
2013-12-27,578.974
2013-12-30,576.677
2013-12-31,575.216
2014-01-01,575.216
2014-01-02,568.753
2014-01-03,570.934
2014-01-06,572.15
2014-01-07,570.905
2014-01-08,568.529
2014-01-09,568.897
2014-01-10,573.916
2014-01-13,571.794
2014-01-14,566.395
2014-01-15,566.5
2014-01-16,565.44
2014-01-17,560.737
2014-01-20,559.596
2014-01-21,559.66
2014-01-22,561.91
2014-01-23,544.266
2014-01-24,535.829
2014-01-27,532.098
2014-01-28,537.015
2014-01-29,533.282
2014-01-30,529.038
2014-01-31,519.745
2014-02-03,514.112
2014-02-04,517.373
2014-02-05,517.932
2014-02-06,536.371
2014-02-07,543.188
2014-02-10,551.322
2014-02-11,555.957
2014-02-12,550.951
2014-02-13,550.91
2014-02-14,551.087
2014-02-17,554.816
2014-02-18,560.93
2014-02-19,559.599
2014-02-20,558.121
2014-02-21,564.954
2014-02-24,567.732
2014-02-25,567.616
2014-02-26,561.137
2014-02-27,561.304
2014-02-28,565.522
2014-03-03,550.978
2014-03-04,561.384
2014-03-05,563.261
2014-03-06,566.937
2014-03-07,565.594
2014-03-10,563.913
2014-03-11,564.107
2014-03-12,554.049
2014-03-13,548.875
2014-03-14,550.351
2014-03-17,555.403
2014-03-18,560.845
2014-03-19,557.841
2014-03-20,549.416
2014-03-21,543.208
2014-03-24,538.448
2014-03-25,546.004
2014-03-26,554.644
2014-03-27,549.577
2014-03-28,555.735
2014-03-31,561.076
2014-04-01,569.896
2014-04-02,572.277
2014-04-03,572.744
2014-04-04,570.423
2014-04-07,559.948
2014-04-08,571.752
2014-04-09,570.842
2014-04-10,570.67
2014-04-11,562.082
2014-04-14,555.078
2014-04-15,548.296
2014-04-16,551.764
2014-04-17,556.826
2014-04-18,556.826
2014-04-21,555.558
2014-04-22,564.784
2014-04-23,559.472
2014-04-24,557.785
2014-04-25,554.512
2014-04-28,549.686
2014-04-29,559.963
2014-04-30,565.152
2014-05-01,565.152
2014-05-02,562.796
2014-05-05,561.102
2014-05-06,560.951
2014-05-07,561.155
2014-05-08,566.669
2014-05-09,559.472
2014-05-12,565.099
2014-05-13,569.673
2014-05-14,566.465
2014-05-15,563.487
2014-05-16,560.437
2014-05-19,562.684
2014-05-20,567.007
2014-05-21,573.216
2014-05-22,578.62
2014-05-23,580.273
2014-05-26,582.584
2014-05-27,580.689
2014-05-28,578.611
2014-05-29,579.377
2014-05-30,588.083
2014-06-02,587.245
2014-06-03,583.85
2014-06-04,583.332
2014-06-05,587.252
2014-06-06,592.514
2014-06-09,589.566
2014-06-10,589.506
2014-06-11,589.726
2014-06-12,593.662
2014-06-13,590.478
2014-06-16,590.651
2014-06-17,592.493
2014-06-18,596.067
2014-06-19,604.893
2014-06-20,602.386
2014-06-23,606.867
2014-06-24,598.362
2014-06-25,594.408
2014-06-26,593.061
2014-06-27,594.197
2014-06-30,593.389
2014-07-01,597.351
2014-07-02,599.656
2014-07-03,606.017
2014-07-04,599.855
2014-07-07,595.427
2014-07-08,585.859
2014-07-09,589.595
2014-07-10,587.558
2014-07-11,587.032
2014-07-14,593.43
2014-07-15,588.37
2014-07-16,596.245
2014-07-17,595.143
2014-07-18,598.006
2014-07-21,601.534
2014-07-22,601.411
2014-07-23,600.523
2014-07-24,618.377
2014-07-25,614.156
2014-07-28,610.698
2014-07-29,611.706
2014-07-30,605.928
2014-07-31,598.049
2014-08-01,592.36
2014-08-04,593.173
2014-08-05,596.037
2014-08-06,587.83
2014-08-07,588.648
2014-08-08,581.61
2014-08-11,588.289
2014-08-12,590.095
2014-08-13,588.824
2014-08-14,590.225
2014-08-15,588.88
2014-08-18,592.773
2014-08-19,596.932
2014-08-20,606.671
2014-08-21,612.055
2014-08-22,605.084
2014-08-25,606.854
2014-08-26,606.891
2014-08-27,604.43
2014-08-28,597.408
2014-08-29,609.625
2014-09-01,605.339
2014-09-02,609.597
2014-09-03,615.227
2014-09-04,612.202
2014-09-05,606.827
2014-09-08,610.158
2014-09-09,603.203
2014-09-10,602.183
2014-09-11,603.527
2014-09-12,602.599
2014-09-15,607.948
2014-09-16,602.034
2014-09-17,607.299
2014-09-18,608.918
2014-09-19,614.424
2014-09-22,612.689
2014-09-23,609.242
2014-09-24,612.416
2014-09-25,608.357
2014-09-26,605.514
2014-09-29,603.485
2014-09-30,601.99
2014-10-01,590.797
2014-10-02,585.83
2014-10-03,586.289
2014-10-06,596.816
2014-10-07,586.762
2014-10-08,584.883
2014-10-09,587.732
2014-10-10,574.286
2014-10-13,577.189
2014-10-14,576.189
2014-10-15,558.539
2014-10-16,560.444
2014-10-17,576.037
2014-10-20,570.154
2014-10-21,582.366
2014-10-22,584.354
2014-10-23,594.06
2014-10-24,590.21
2014-10-27,591.732
2014-10-28,596.819
2014-10-29,595.69
2014-10-30,591.969
2014-10-31,596.596
2014-11-03,593.426
2014-11-04,588.299
2014-11-05,593.843
2014-11-06,591.066
2014-11-07,578.912
2014-11-10,587.889
2014-11-11,591.57
2014-11-12,586.228
2014-11-13,593.961
2014-11-14,582.197
2014-11-17,578.802
2014-11-18,591.108
2014-11-19,583.405
2014-11-20,586.118
2014-11-21,597.025
2014-11-24,605.019
2014-11-25,609.274
2014-11-26,614.429
2014-11-27,618.868
2014-11-28,616.78
2014-12-01,616.766
2014-12-02,615.956
2014-12-03,609.276
2014-12-04,610.102
2014-12-05,614.441
2014-12-08,614.226
2014-12-09,603.872
2014-12-10,605.011
2014-12-11,601.55
2014-12-12,590.974
2014-12-15,574.116
2014-12-16,585.243
2014-12-17,579.761
2014-12-18,589.924
2014-12-19,588.598
2014-12-22,592.554
2014-12-23,595.184
2014-12-24,595.819
2014-12-25,595.819
2014-12-26,594.89
2014-12-29,595.324
2014-12-30,586.709
2014-12-31,583.622
2015-01-01,583.622
2015-01-02,584.283
2015-01-05,566.355
2015-01-06,565.525
2015-01-07,554.837
2015-01-08,564.963
2015-01-09,560.733
2015-01-12,561.782
2015-01-13,565.591
2015-01-14,562.021
2015-01-15,554.601
2015-01-16,558.168
2015-01-19,577.465
2015-01-20,573.991
2015-01-21,581.738
2015-01-22,588.471
2015-01-23,591.919
2015-01-26,597.613
2015-01-27,598.88
2015-01-28,603.672
2015-01-29,584.911
2015-01-30,579.351
2015-02-02,576.107
2015-02-03,588.475
2015-02-04,591.401
2015-02-05,598.261
2015-02-06,592.667
2015-02-09,579.892
2015-02-10,585.602
2015-02-11,586.775
2015-02-12,594.153
2015-02-13,599.497
2015-02-16,597.968
2015-02-17,598.689
2015-02-18,598.932
2015-02-19,602.183
2015-02-20,600.256
2015-02-23,602.301
2015-02-24,605.526
2015-02-25,610.251
2015-02-26,605.874
2015-02-27,606.946
2015-03-02,607.863
2015-03-03,602.843
2015-03-04,596.973
2015-03-05,600.95
2015-03-06,593.177
2015-03-09,590.702
2015-03-10,581.217
2015-03-11,583.937
2015-03-12,585.265
2015-03-13,578.876
2015-03-16,582.341
2015-03-17,581.16
2015-03-18,588.325
2015-03-19,589.587
2015-03-20,601.957
2015-03-23,604.99
2015-03-24,608.959
2015-03-25,608.225
2015-03-26,594.404
2015-03-27,592.222
2015-03-30,595.892
2015-03-31,583.295
2015-04-01,581.479
2015-04-02,591.575
2015-04-03,591.575
2015-04-06,599.783
2015-04-07,598.807
2015-04-08,595.269
2015-04-09,591.669
2015-04-10,605.16
2015-04-13,608.881
2015-04-14,605.774
2015-04-15,597.742
2015-04-16,598.018
2015-04-17,588.113
2015-04-20,586.452
2015-04-21,596.735
2015-04-22,590.172
2015-04-23,582.576
2015-04-24,583.547
2015-04-27,583.291
2015-04-28,579.882
2015-04-29,575.963
2015-04-30,552.246
2015-05-01,553.083
2015-05-04,549.123
2015-05-05,538.345
2015-05-06,547.562
2015-05-07,554.327
2015-05-08,567.637
2015-05-11,565.381
2015-05-12,560.971
2015-05-13,568.848
2015-05-14,570.226
2015-05-15,571.651
2015-05-18,569.014
2015-05-19,569.109
2015-05-20,574.388
2015-05-21,583.856
2015-05-22,574.925
2015-05-25,568.807
2015-05-26,559.697
2015-05-27,567.234
2015-05-28,566.453
2015-05-29,559.142
2015-06-01,558.068
2015-06-02,569.065
2015-06-03,574.024
2015-06-04,572.892
2015-06-05,554.139
2015-06-08,552.919
2015-06-09,552.524
2015-06-10,562.916
2015-06-11,563.796
2015-06-12,557.199
2015-06-15,546.802
2015-06-16,552.329
2015-06-17,548.525
2015-06-18,559.704
2015-06-19,556.072
2015-06-22,573.436
2015-06-23,567.167
2015-06-24,565.156
2015-06-25,562.197
2015-06-26,563.532
2015-06-29,545.922
2015-06-30,536.894
2015-07-01,543.712
2015-07-02,537.967
