Date,AUSTRIA IMI IMI (Large+Mid+Small Cap)
2005-11-09,592.845
2005-11-10,591.595
2005-11-11,588.731
2005-11-14,591.372
2005-11-15,589.343
2005-11-16,588.853
2005-11-17,599.684
2005-11-18,600.61
2005-11-21,601.217
2005-11-22,605.304
2005-11-23,615.663
2005-11-24,617.306
2005-11-25,618.033
2005-11-28,620.742
2005-11-29,620.325
2005-11-30,621.674
2005-12-01,625.281
2005-12-02,626.722
2005-12-05,630.154
2005-12-06,632.821
2005-12-07,636.09
2005-12-08,641.679
2005-12-09,637.62
2005-12-12,638.62
2005-12-13,642.065
2005-12-14,647.363
2005-12-15,642.953
2005-12-16,647.347
2005-12-19,644.241
2005-12-20,640.374
2005-12-21,637.103
2005-12-22,645.174
2005-12-23,644.607
2005-12-26,644.607
2005-12-27,647.174
2005-12-28,651.528
2005-12-29,649.875
2005-12-30,647.214
2006-01-02,649.888
2006-01-03,666.088
2006-01-04,679.434
2006-01-05,681.501
2006-01-06,684.544
2006-01-09,687.543
2006-01-10,682.127
2006-01-11,685.967
2006-01-12,688.135
2006-01-13,684.468
2006-01-16,692.677
2006-01-17,685.965
2006-01-18,682.912
2006-01-19,693.346
2006-01-20,694.848
2006-01-23,711.088
2006-01-24,712.697
2006-01-25,711.681
2006-01-26,712.425
2006-01-27,715.453
2006-01-30,719.77
2006-01-31,718.696
2006-02-01,725.862
2006-02-02,714.359
2006-02-03,704.964
2006-02-06,714.684
2006-02-07,712.332
2006-02-08,707.191
2006-02-09,715.402
2006-02-10,711.484
2006-02-13,706.045
2006-02-14,698.044
2006-02-15,702.212
2006-02-16,713.418
2006-02-17,717.768
2006-02-20,727.955
2006-02-21,727.964
2006-02-22,722.394
2006-02-23,728.222
2006-02-24,723.111
2006-02-27,724.573
2006-02-28,715.073
2006-03-01,714.285
2006-03-02,711.764
2006-03-03,717.064
2006-03-06,722.164
2006-03-07,703.153
2006-03-08,692.318
2006-03-09,697.263
2006-03-10,695.258
2006-03-13,704.742
2006-03-14,706.233
2006-03-15,717.164
2006-03-16,726.564
2006-03-17,734.023
2006-03-20,729.4
2006-03-21,723.657
2006-03-22,727.135
2006-03-23,723.325
2006-03-24,721.336
2006-03-27,719.961
2006-03-28,721.693
2006-03-29,719.588
2006-03-30,735.249
2006-03-31,738.084
2006-04-03,736.687
2006-04-04,746.297
2006-04-05,745.746
2006-04-06,749.262
2006-04-07,737.801
2006-04-10,739.363
2006-04-11,740.316
2006-04-12,734.597
2006-04-13,736.454
2006-04-14,736.454
2006-04-17,748.151
2006-04-18,751.733
2006-04-19,766.647
2006-04-20,769.05
2006-04-21,772.895
2006-04-24,773.888
2006-04-25,783.477
2006-04-26,787.668
2006-04-27,780.226
2006-04-28,776.974
2006-05-01,778.331
2006-05-02,787.081
2006-05-03,790.774
2006-05-04,797.751
2006-05-05,810.608
2006-05-08,811.529
2006-05-09,801.036
2006-05-10,808.821
2006-05-11,812.48
2006-05-12,802.608
2006-05-15,777.534
2006-05-16,768.275
2006-05-17,746.383
2006-05-18,736.676
2006-05-19,732.961
2006-05-22,695.009
2006-05-23,722.177
2006-05-24,705.538
2006-05-25,706.533
2006-05-26,728.012
2006-05-29,734.218
2006-05-30,730.158
2006-05-31,728.466
2006-06-01,736.09
2006-06-02,755.028
2006-06-05,755.671
2006-06-06,717.498
2006-06-07,712.871
2006-06-08,682.346
2006-06-09,678.203
2006-06-12,673.784
2006-06-13,646.436
2006-06-14,656.739
2006-06-15,656.999
2006-06-16,667.807
2006-06-19,674.746
2006-06-20,675.523
2006-06-21,681.109
2006-06-22,681.414
2006-06-23,685.244
2006-06-26,690.329
2006-06-27,693.747
2006-06-28,685.364
2006-06-29,692.358
2006-06-30,726.028
2006-07-03,737.559
2006-07-04,736.717
2006-07-05,728.296
2006-07-06,741.8
2006-07-07,740.556
2006-07-10,734.177
2006-07-11,726.56
2006-07-12,730.178
2006-07-13,719.037
2006-07-14,704.677
2006-07-17,692.353
2006-07-18,685.102
2006-07-19,698.985
2006-07-20,707.784
2006-07-21,699.043
2006-07-24,703.083
2006-07-25,708.929
2006-07-26,715.915
2006-07-27,723.88
2006-07-28,727.348
2006-07-31,728.613
2006-08-01,727.862
2006-08-02,736.553
2006-08-03,730.347
2006-08-04,742.896
2006-08-07,737.372
2006-08-08,733.864
2006-08-09,735.487
2006-08-10,728.191
2006-08-11,722.766
2006-08-14,729.135
2006-08-15,731.538
2006-08-16,743.336
2006-08-17,741.726
2006-08-18,739.242
2006-08-21,740.62
2006-08-22,731.719
2006-08-23,731.367
2006-08-24,728.937
2006-08-25,732.421
2006-08-28,737.572
2006-08-29,731.619
2006-08-30,738.799
2006-08-31,736.264
2006-09-01,744.552
2006-09-04,748.463
2006-09-05,742.678
2006-09-06,734.251
2006-09-07,724.288
2006-09-08,725.284
2006-09-11,720.872
2006-09-12,721.572
2006-09-13,722.713
2006-09-14,731.768
2006-09-15,725.417
2006-09-18,731.276
2006-09-19,728.154
2006-09-20,728.941
2006-09-21,728.352
2006-09-22,727.582
2006-09-25,720.898
2006-09-26,727.12
2006-09-27,742.92
2006-09-28,749.196
2006-09-29,749.863
2006-10-02,737.918
2006-10-03,734.921
2006-10-04,734.745
2006-10-05,744.387
2006-10-06,735.894
2006-10-09,739.709
2006-10-10,744.918
2006-10-11,748.47
2006-10-12,753.066
2006-10-13,758.933
2006-10-16,766.99
2006-10-17,765.043
2006-10-18,767.233
2006-10-19,769.295
2006-10-20,774.179
2006-10-23,769.537
2006-10-24,772.003
2006-10-25,780.431
2006-10-26,785.515
2006-10-27,788.295
2006-10-30,784.729
2006-10-31,789.919
2006-11-01,790.476
2006-11-02,788.151
2006-11-03,783.754
2006-11-06,793.289
2006-11-07,791.979
2006-11-08,794.634
2006-11-09,797.82
2006-11-10,800.544
2006-11-13,799.352
2006-11-14,798.226
2006-11-15,798.527
2006-11-16,805.894
2006-11-17,804.449
2006-11-20,800.186
2006-11-21,804.159
2006-11-22,813.665
2006-11-23,810.655
2006-11-24,816.714
2006-11-27,811.658
2006-11-28,805.87
2006-11-29,822.073
2006-11-30,827.451
2006-12-01,840.228
2006-12-04,847.971
2006-12-05,848.97
2006-12-06,857.153
2006-12-07,864.868
2006-12-08,866.234
2006-12-11,858.735
2006-12-12,860.472
2006-12-13,868.016
2006-12-14,869.471
2006-12-15,875.516
2006-12-18,878.923
2006-12-19,877.681
2006-12-20,884.786
2006-12-21,880.967
2006-12-22,877.974
2006-12-25,877.974
2006-12-26,876.606
2006-12-27,881.682
2006-12-28,884.859
2006-12-29,887.754
2007-01-01,887.754
2007-01-02,908.699
2007-01-03,904.497
2007-01-04,892.273
2007-01-05,872.715
2007-01-08,868.764
2007-01-09,872.919
2007-01-10,855.907
2007-01-11,863.196
2007-01-12,870.375
2007-01-15,874.879
2007-01-16,867.88
2007-01-17,866.322
2007-01-18,864.748
2007-01-19,871.76
2007-01-22,880.755
2007-01-23,887.928
2007-01-24,887.473
2007-01-25,890.831
2007-01-26,877.383
2007-01-29,882.535
2007-01-30,886.323
2007-01-31,894.26
2007-02-01,902.529
2007-02-02,902.589
2007-02-05,900.882
2007-02-06,900.765
2007-02-07,907.506
2007-02-08,905.156
2007-02-09,904.543
2007-02-12,897.601
2007-02-13,901.71
2007-02-14,914.489
2007-02-15,918.317
2007-02-16,907.422
2007-02-19,922.091
2007-02-20,918.864
2007-02-21,910.206
2007-02-22,915.022
2007-02-23,922.593
2007-02-26,924.268
2007-02-27,891.696
2007-02-28,882.355
2007-03-01,873.311
2007-03-02,881.678
2007-03-05,867.409
2007-03-06,870.19
2007-03-07,882.731
2007-03-08,902.418
2007-03-09,907.735
2007-03-12,905.84
2007-03-13,901.704
2007-03-14,881.314
2007-03-15,897.367
2007-03-16,904.899
2007-03-19,920.016
2007-03-20,917.59
2007-03-21,924.393
2007-03-22,943.102
2007-03-23,943.046
2007-03-26,951.882
2007-03-27,941.378
2007-03-28,939.597
2007-03-29,943.572
2007-03-30,943.92
2007-04-02,955.594
2007-04-03,957.899
2007-04-04,961.903
2007-04-05,965.601
2007-04-06,965.601
2007-04-09,960.571
2007-04-10,974.674
2007-04-11,974.676
2007-04-12,968.327
2007-04-13,976.738
2007-04-16,982.037
2007-04-17,979.748
2007-04-18,972.256
2007-04-19,975.915
2007-04-20,982.675
2007-04-23,983.301
2007-04-24,983.389
2007-04-25,989.848
2007-04-26,997.693
2007-04-27,998.395
2007-04-30,986.623
2007-05-01,982.936
2007-05-02,979.126
2007-05-03,976.504
2007-05-04,976.61
2007-05-07,978.738
2007-05-08,966.308
2007-05-09,973.36
2007-05-10,966.521
2007-05-11,964.588
2007-05-14,967.61
2007-05-15,973.994
2007-05-16,978.221
2007-05-17,972.312
2007-05-18,980.366
2007-05-21,975.402
2007-05-22,977.906
2007-05-23,989.857
2007-05-24,989.093
2007-05-25,988.865
2007-05-28,988.865
2007-05-29,995.639
2007-05-30,983.832
2007-05-31,1000.0
2007-06-01,1004.452
2007-06-04,1011.744
2007-06-05,1005.191
2007-06-06,987.613
2007-06-07,985.124
2007-06-08,968.227
2007-06-11,978.016
2007-06-12,971.432
2007-06-13,966.967
2007-06-14,986.388
2007-06-15,998.653
2007-06-18,995.832
2007-06-19,989.998
2007-06-20,992.433
2007-06-21,976.827
2007-06-22,984.713
2007-06-25,974.113
2007-06-26,971.919
2007-06-27,964.231
2007-06-28,975.199
2007-06-29,985.827
2007-07-02,995.335
2007-07-03,997.74
2007-07-04,1002.29
2007-07-05,995.292
2007-07-06,1000.098
2007-07-09,1005.006
2007-07-10,1003.489
2007-07-11,994.563
2007-07-12,1000.269
2007-07-13,1005.413
2007-07-16,1004.009
2007-07-17,992.924
2007-07-18,983.414
2007-07-19,995.795
2007-07-20,989.848
2007-07-23,993.26
2007-07-24,985.109
2007-07-25,968.613
2007-07-26,938.461
2007-07-27,917.111
2007-07-30,895.96
2007-07-31,937.746
2007-08-01,917.627
2007-08-02,930.916
2007-08-03,926.533
2007-08-06,910.969
2007-08-07,921.384
2007-08-08,945.153
2007-08-09,921.266
2007-08-10,887.417
2007-08-13,898.974
2007-08-14,890.063
2007-08-15,883.374
2007-08-16,829.375
2007-08-17,832.834
2007-08-20,846.927
2007-08-21,845.682
2007-08-22,879.315
2007-08-23,873.517
2007-08-24,880.125
2007-08-27,889.718
2007-08-28,877.342
2007-08-29,876.997
2007-08-30,883.469
2007-08-31,900.788
2007-09-03,906.874
2007-09-04,918.219
2007-09-05,895.658
2007-09-06,891.304
2007-09-07,872.617
2007-09-10,857.905
2007-09-11,880.407
2007-09-12,876.63
2007-09-13,888.589
2007-09-14,879.347
2007-09-17,862.549
2007-09-18,876.22
2007-09-19,914.029
2007-09-20,914.871
2007-09-21,919.073
2007-09-24,916.209
2007-09-25,903.232
2007-09-26,903.866
2007-09-27,909.01
2007-09-28,904.66
2007-10-01,915.713
2007-10-02,922.816
2007-10-03,928.032
2007-10-04,938.282
2007-10-05,953.645
2007-10-08,939.511
2007-10-09,941.601
2007-10-10,946.029
2007-10-11,958.053
2007-10-12,956.763
2007-10-15,955.969
2007-10-16,944.487
2007-10-17,959.617
2007-10-18,955.416
2007-10-19,951.14
2007-10-22,924.32
2007-10-23,942.434
2007-10-24,936.072
2007-10-25,951.866
2007-10-26,957.188
2007-10-29,972.105
2007-10-30,965.756
2007-10-31,974.565
2007-11-01,972.342
2007-11-02,951.271
2007-11-05,938.398
2007-11-06,944.266
2007-11-07,935.372
2007-11-08,929.107
2007-11-09,918.13
2007-11-12,905.275
2007-11-13,901.529
2007-11-14,894.162
2007-11-15,879.146
2007-11-16,875.643
2007-11-19,847.254
2007-11-20,866.299
2007-11-21,841.165
2007-11-22,847.373
2007-11-23,856.511
2007-11-26,865.112
2007-11-27,856.96
2007-11-28,885.252
2007-11-29,893.647
2007-11-30,902.591
2007-12-03,897.023
2007-12-04,883.717
2007-12-05,894.097
2007-12-06,896.065
2007-12-07,908.919
2007-12-10,914.513
2007-12-11,907.896
2007-12-12,903.545
2007-12-13,878.385
2007-12-14,876.693
2007-12-17,850.825
2007-12-18,864.205
2007-12-19,857.425
2007-12-20,858.025
2007-12-21,872.111
2007-12-24,874.052
2007-12-25,874.052
2007-12-26,880.06
2007-12-27,895.925
2007-12-28,904.508
2007-12-31,899.341
2008-01-01,899.341
2008-01-02,905.932
2008-01-03,897.313
2008-01-04,881.027
2008-01-07,867.667
2008-01-08,872.856
2008-01-09,850.162
2008-01-10,832.398
2008-01-11,827.706
2008-01-14,837.661
2008-01-15,808.335
2008-01-16,780.882
2008-01-17,777.247
2008-01-18,775.552
2008-01-21,733.24
2008-01-22,754.706
2008-01-23,733.253
2008-01-24,777.509
2008-01-25,779.968
2008-01-28,764.792
2008-01-29,781.802
2008-01-30,781.556
2008-01-31,783.595
2008-02-01,799.034
2008-02-04,804.786
2008-02-05,775.439
2008-02-06,782.528
2008-02-07,754.957
2008-02-08,753.789
2008-02-11,747.052
2008-02-12,778.105
2008-02-13,784.928
2008-02-14,789.297
2008-02-15,780.059
2008-02-18,787.407
2008-02-19,803.591
2008-02-20,793.444
2008-02-21,798.428
2008-02-22,799.766
2008-02-25,811.05
2008-02-26,823.486
2008-02-27,821.624
2008-02-28,816.1
2008-02-29,813.342
2008-03-03,790.087
2008-03-04,778.241
2008-03-05,803.454
2008-03-06,800.696
2008-03-07,786.674
2008-03-10,784.523
2008-03-11,793.777
2008-03-12,811.244
2008-03-13,805.59
2008-03-14,803.441
2008-03-17,771.043
2008-03-18,789.506
2008-03-19,781.043
2008-03-20,755.523
2008-03-21,755.523
2008-03-24,754.445
2008-03-25,793.974
2008-03-26,795.586
2008-03-27,814.787
2008-03-28,823.826
2008-03-31,819.707
2008-04-01,829.204
2008-04-02,842.647
2008-04-03,837.265
2008-04-04,846.934
2008-04-07,861.948
2008-04-08,852.651
2008-04-09,854.528
2008-04-10,843.045
2008-04-11,843.731
2008-04-14,837.43
2008-04-15,847.855
2008-04-16,871.865
2008-04-17,869.745
2008-04-18,877.116
2008-04-21,879.868
2008-04-22,876.02
2008-04-23,881.037
2008-04-24,875.452
2008-04-25,878.925
2008-04-28,889.11
2008-04-29,890.869
2008-04-30,904.094
2008-05-01,897.213
2008-05-02,910.709
2008-05-05,913.136
2008-05-06,912.15
2008-05-07,914.756
2008-05-08,902.504
2008-05-09,898.242
2008-05-12,902.258
2008-05-13,916.842
2008-05-14,925.531
2008-05-15,930.618
2008-05-16,952.128
2008-05-19,959.323
2008-05-20,944.382
2008-05-21,954.564
2008-05-22,951.416
2008-05-23,945.62
2008-05-26,940.753
2008-05-27,935.663
2008-05-28,937.835
2008-05-29,933.084
2008-05-30,937.884
2008-06-02,932.045
2008-06-03,930.505
2008-06-04,915.116
2008-06-05,925.381
2008-06-06,923.916
2008-06-09,913.43
2008-06-10,884.749
2008-06-11,874.092
2008-06-12,882.283
2008-06-13,880.88
2008-06-16,893.472
2008-06-17,906.585
2008-06-18,892.54
2008-06-19,880.58
2008-06-20,871.709
2008-06-23,862.905
2008-06-24,857.718
2008-06-25,864.848
2008-06-26,849.464
2008-06-27,845.785
2008-06-30,855.52
2008-07-01,830.262
2008-07-02,831.866
2008-07-03,833.72
2008-07-04,806.466
2008-07-07,823.086
2008-07-08,806.587
2008-07-09,822.528
2008-07-10,799.349
2008-07-11,779.744
2008-07-14,776.156
2008-07-15,744.276
2008-07-16,742.851
2008-07-17,767.943
2008-07-18,780.619
2008-07-21,793.489
2008-07-22,789.11
2008-07-23,796.025
2008-07-24,776.16
2008-07-25,770.625
2008-07-28,765.254
2008-07-29,770.195
2008-07-30,771.763
2008-07-31,776.501
2008-08-01,764.742
2008-08-04,764.906
2008-08-05,764.995
2008-08-06,774.505
2008-08-07,774.163
2008-08-08,751.327
2008-08-11,752.924
2008-08-12,742.379
2008-08-13,726.124
2008-08-14,725.519
2008-08-15,715.39
2008-08-18,719.848
2008-08-19,696.181
2008-08-20,707.101
2008-08-21,711.026
2008-08-22,714.658
2008-08-25,715.265
2008-08-26,714.353
2008-08-27,714.513
2008-08-28,716.065
2008-08-29,730.328
2008-09-01,717.913
2008-09-02,717.492
2008-09-03,709.473
2008-09-04,681.585
2008-09-05,660.326
2008-09-08,680.206
2008-09-09,666.729
2008-09-10,644.651
2008-09-11,630.996
2008-09-12,653.685
2008-09-15,632.164
2008-09-16,605.023
2008-09-17,576.514
2008-09-18,552.967
2008-09-19,618.549
2008-09-22,628.942
2008-09-23,606.947
2008-09-24,606.539
2008-09-25,604.922
2008-09-26,583.424
2008-09-29,528.553
2008-09-30,515.627
2008-10-01,512.028
2008-10-02,483.935
2008-10-03,514.696
2008-10-06,460.523
2008-10-07,440.452
2008-10-08,403.718
2008-10-09,390.926
2008-10-10,356.517
2008-10-13,404.372
2008-10-14,435.035
2008-10-15,408.254
2008-10-16,372.404
2008-10-17,362.809
2008-10-20,371.504
2008-10-21,373.302
2008-10-22,344.12
2008-10-23,335.218
2008-10-24,316.365
2008-10-27,281.116
2008-10-28,287.451
2008-10-29,310.732
2008-10-30,322.901
2008-10-31,330.799
2008-11-03,342.458
2008-11-04,373.346
2008-11-05,359.451
2008-11-06,337.781
2008-11-07,351.316
2008-11-10,344.662
2008-11-11,324.204
2008-11-12,303.856
2008-11-13,290.985
2008-11-14,295.823
2008-11-17,291.07
2008-11-18,284.156
2008-11-19,270.228
2008-11-20,252.381
2008-11-21,246.011
2008-11-24,275.289
2008-11-25,295.469
2008-11-26,287.657
2008-11-27,297.895
2008-11-28,290.36
2008-12-01,276.129
2008-12-02,282.678
2008-12-03,278.579
2008-12-04,287.943
2008-12-05,272.779
2008-12-08,278.212
2008-12-09,294.996
2008-12-10,301.526
2008-12-11,302.856
2008-12-12,296.578
2008-12-15,310.102
2008-12-16,315.024
2008-12-17,325.133
2008-12-18,324.283
2008-12-19,296.806
2008-12-22,306.354
2008-12-23,309.472
2008-12-24,310.459
2008-12-25,310.459
2008-12-26,311.958
2008-12-29,319.273
2008-12-30,318.116
2008-12-31,312.628
2009-01-01,312.628
2009-01-02,326.78
2009-01-05,324.7
2009-01-06,318.722
2009-01-07,337.149
2009-01-08,333.517
2009-01-09,321.151
2009-01-12,313.655
2009-01-13,303.527
2009-01-14,289.606
2009-01-15,290.098
2009-01-16,302.152
2009-01-19,286.267
2009-01-20,277.374
2009-01-21,274.131
2009-01-22,273.169
2009-01-23,265.319
2009-01-26,283.941
2009-01-27,286.105
2009-01-28,297.69
2009-01-29,293.479
2009-01-30,292.503
2009-02-02,281.982
2009-02-03,287.841
2009-02-04,292.567
2009-02-05,284.948
2009-02-06,292.088
2009-02-09,298.298
2009-02-10,295.008
2009-02-11,289.813
2009-02-12,279.307
2009-02-13,284.894
2009-02-16,273.839
2009-02-17,247.356
2009-02-18,244.81
2009-02-19,252.666
2009-02-20,243.838
2009-02-23,245.803
2009-02-24,240.028
2009-02-25,243.055
2009-02-26,249.957
2009-02-27,249.345
2009-03-02,237.463
2009-03-03,237.338
2009-03-04,248.236
2009-03-05,239.081
2009-03-06,236.803
2009-03-09,235.195
2009-03-10,243.585
2009-03-11,243.622
2009-03-12,247.552
2009-03-13,254.124
2009-03-16,264.227
2009-03-17,264.644
2009-03-18,268.781
2009-03-19,289.587
2009-03-20,289.945
2009-03-23,302.452
2009-03-24,293.123
2009-03-25,303.13
2009-03-26,308.717
2009-03-27,298.301
2009-03-30,284.8
2009-03-31,298.873
2009-04-01,301.142
2009-04-02,319.531
2009-04-03,323.958
2009-04-06,321.023
2009-04-07,306.94
2009-04-08,313.673
2009-04-09,321.118
2009-04-10,321.118
2009-04-13,323.841
2009-04-14,335.259
2009-04-15,324.383
2009-04-16,328.14
2009-04-17,336.166
2009-04-20,320.123
2009-04-21,318.92
2009-04-22,320.827
2009-04-23,320.514
2009-04-24,332.983
2009-04-27,325.554
2009-04-28,319.008
2009-04-29,329.448
2009-04-30,336.146
2009-05-01,336.197
2009-05-04,354.929
2009-05-05,361.942
2009-05-06,365.055
2009-05-07,373.706
2009-05-08,383.13
2009-05-11,377.982
2009-05-12,374.816
2009-05-13,356.784
2009-05-14,356.293
2009-05-15,361.515
2009-05-18,365.933
2009-05-19,377.231
2009-05-20,393.094
2009-05-21,392.695
2009-05-22,389.132
2009-05-25,392.036
2009-05-26,389.122
2009-05-27,389.308
2009-05-28,387.023
2009-05-29,407.189
2009-06-01,407.261
2009-06-02,423.932
2009-06-03,413.978
2009-06-04,410.157
2009-06-05,409.213
2009-06-08,399.159
2009-06-09,408.545
2009-06-10,417.985
2009-06-11,419.925
2009-06-12,417.417
2009-06-15,401.757
2009-06-16,400.246
2009-06-17,384.645
2009-06-18,388.218
2009-06-19,393.498
2009-06-22,374.13
2009-06-23,375.284
2009-06-24,393.13
2009-06-25,390.746
2009-06-26,396.143
2009-06-29,405.248
2009-06-30,402.372
2009-07-01,413.998
2009-07-02,403.759
2009-07-03,397.792
2009-07-06,385.711
2009-07-07,390.64
2009-07-08,379.869
2009-07-09,380.745
2009-07-10,378.027
2009-07-13,385.14
2009-07-14,393.883
2009-07-15,407.15
2009-07-16,412.639
2009-07-17,405.156
2009-07-20,414.118
2009-07-21,418.949
2009-07-22,415.703
2009-07-23,425.117
2009-07-24,426.888
2009-07-27,434.655
2009-07-28,423.962
2009-07-29,422.997
2009-07-30,429.476
2009-07-31,433.407
2009-08-03,450.083
2009-08-04,454.062
2009-08-05,459.068
2009-08-06,460.419
2009-08-07,457.083
2009-08-10,457.16
2009-08-11,448.195
2009-08-12,456.928
2009-08-13,473.846
2009-08-14,469.951
2009-08-17,452.629
2009-08-18,460.685
2009-08-19,463.568
2009-08-20,474.641
2009-08-21,492.789
2009-08-24,513.37
2009-08-25,513.169
2009-08-26,501.047
2009-08-27,497.918
2009-08-28,514.374
2009-08-31,503.148
2009-09-01,493.263
2009-09-02,478.483
2009-09-03,485.926
2009-09-04,490.497
2009-09-07,509.359
2009-09-08,513.478
2009-09-09,520.383
2009-09-10,518.796
2009-09-11,526.16
2009-09-14,525.146
2009-09-15,526.815
2009-09-16,538.032
2009-09-17,544.445
2009-09-18,536.867
2009-09-21,529.779
2009-09-22,542.375
2009-09-23,540.56
2009-09-24,532.113
2009-09-25,529.095
2009-09-28,536.143
2009-09-29,537.114
2009-09-30,545.163
2009-10-01,532.938
2009-10-02,516.965
2009-10-05,519.938
2009-10-06,547.025
2009-10-07,545.475
2009-10-08,558.318
2009-10-09,561.623
2009-10-12,568.922
2009-10-13,567.121
2009-10-14,579.806
2009-10-15,583.254
2009-10-16,578.479
2009-10-19,584.031
2009-10-20,583.245
2009-10-21,579.092
2009-10-22,568.178
2009-10-23,570.073
2009-10-26,567.169
2009-10-27,544.209
2009-10-28,509.205
2009-10-29,529.834
2009-10-30,516.472
2009-11-02,525.999
2009-11-03,506.982
2009-11-04,527.76
2009-11-05,537.441
2009-11-06,537.734
2009-11-09,552.011
2009-11-10,549.529
2009-11-11,548.283
2009-11-12,551.262
2009-11-13,554.725
2009-11-16,557.644
2009-11-17,551.66
2009-11-18,562.516
2009-11-19,548.174
2009-11-20,543.145
2009-11-23,558.431
2009-11-24,551.576
2009-11-25,553.952
2009-11-26,534.996
2009-11-27,537.691
2009-11-30,527.817
2009-12-01,544.613
2009-12-02,549.834
2009-12-03,547.961
2009-12-04,545.719
2009-12-07,538.348
2009-12-08,534.954
2009-12-09,513.424
2009-12-10,519.838
2009-12-11,516.836
2009-12-14,522.013
2009-12-15,510.347
2009-12-16,515.81
2009-12-17,500.711
2009-12-18,493.403
2009-12-21,500.053
2009-12-22,496.443
2009-12-23,499.934
2009-12-24,500.789
2009-12-25,500.789
2009-12-28,505.514
2009-12-29,510.332
2009-12-30,506.788
2009-12-31,508.436
2010-01-01,508.436
2010-01-04,522.194
2010-01-05,531.601
2010-01-06,530.531
2010-01-07,528.362
2010-01-08,527.467
2010-01-11,548.759
2010-01-12,542.856
2010-01-13,544.212
2010-01-14,550.085
2010-01-15,543.865
2010-01-18,546.678
2010-01-19,542.381
2010-01-20,525.702
2010-01-21,514.703
2010-01-22,512.339
2010-01-25,509.694
2010-01-26,503.8
2010-01-27,498.002
2010-01-28,488.453
2010-01-29,489.19
2010-02-01,495.666
2010-02-02,502.889
2010-02-03,498.474
2010-02-04,481.969
2010-02-05,462.854
2010-02-08,464.975
2010-02-09,466.727
2010-02-10,472.705
2010-02-11,473.84
2010-02-12,470.274
2010-02-15,471.435
2010-02-16,483.1
2010-02-17,487.134
2010-02-18,490.559
2010-02-19,488.171
2010-02-22,490.104
2010-02-23,479.003
2010-02-24,479.975
2010-02-25,466.739
2010-02-26,471.072
2010-03-01,467.476
2010-03-02,472.636
2010-03-03,474.637
2010-03-04,464.304
2010-03-05,473.478
2010-03-08,480.625
2010-03-09,476.917
2010-03-10,485.497
2010-03-11,485.883
2010-03-12,492.808
2010-03-15,489.77
2010-03-16,500.088
2010-03-17,505.617
2010-03-18,497.021
2010-03-19,491.37
2010-03-22,489.593
2010-03-23,494.517
2010-03-24,489.021
2010-03-25,498.244
2010-03-26,499.876
2010-03-29,506.846
2010-03-30,502.521
2010-03-31,506.976
2010-04-01,512.753
2010-04-02,512.753
2010-04-05,511.579
2010-04-06,515.825
2010-04-07,519.548
2010-04-08,517.361
2010-04-09,529.366
2010-04-12,539.412
2010-04-13,531.395
2010-04-14,543.385
2010-04-15,540.646
2010-04-16,530.872
2010-04-19,524.625
2010-04-20,529.467
2010-04-21,525.532
2010-04-22,516.314
2010-04-23,525.306
2010-04-26,529.384
2010-04-27,518.232
2010-04-28,500.182
2010-04-29,504.89
2010-04-30,508.793
2010-05-03,507.569
2010-05-04,481.588
2010-05-05,460.107
2010-05-06,441.12
2010-05-07,423.74
2010-05-10,467.464
2010-05-11,455.161
2010-05-12,465.266
2010-05-13,461.065
2010-05-14,442.821
2010-05-17,436.847
2010-05-18,445.843
2010-05-19,433.488
2010-05-20,421.157
2010-05-21,430.707
2010-05-24,424.568
2010-05-25,400.789
2010-05-26,408.881
2010-05-27,425.612
2010-05-28,429.382
2010-05-31,427.093
2010-06-01,423.01
2010-06-02,416.32
2010-06-03,416.422
2010-06-04,397.269
2010-06-07,387.989
2010-06-08,384.38
2010-06-09,396.881
2010-06-10,408.984
2010-06-11,413.34
2010-06-14,427.222
2010-06-15,431.25
2010-06-16,428.029
2010-06-17,427.61
2010-06-18,431.587
2010-06-21,435.886
2010-06-22,433.058
2010-06-23,427.112
2010-06-24,420.453
2010-06-25,417.196
2010-06-28,423.817
2010-06-29,405.055
2010-06-30,401.516
2010-07-01,399.265
2010-07-02,404.412
2010-07-05,401.274
2010-07-06,410.42
2010-07-07,418.316
2010-07-08,427.303
2010-07-09,426.266
2010-07-12,424.963
2010-07-13,437.161
2010-07-14,440.286
2010-07-15,441.236
2010-07-16,435.274
2010-07-19,432.616
2010-07-20,430.808
2010-07-21,434.191
2010-07-22,449.246
2010-07-23,444.365
2010-07-26,457.072
2010-07-27,463.429
2010-07-28,464.661
2010-07-29,472.718
2010-07-30,467.613
2010-08-02,481.654
2010-08-03,485.053
2010-08-04,484.858
2010-08-05,482.682
2010-08-06,480.198
2010-08-09,484.404
2010-08-10,470.794
2010-08-11,454.832
2010-08-12,446.733
2010-08-13,448.454
2010-08-16,454.495
2010-08-17,466.121
2010-08-18,464.561
2010-08-19,460.362
2010-08-20,451.483
2010-08-23,452.946
2010-08-24,445.786
2010-08-25,439.518
2010-08-26,446.063
2010-08-27,447.448
2010-08-30,446.339
2010-08-31,445.006
2010-09-01,459.269
2010-09-02,461.564
2010-09-03,465.293
2010-09-06,470.29
2010-09-07,458.575
2010-09-08,462.526
2010-09-09,466.46
2010-09-10,463.581
2010-09-13,473.45
2010-09-14,477.287
2010-09-15,479.578
2010-09-16,482.859
2010-09-17,479.81
