Date,AUSTRIA IMI IMI (Large+Mid+Small Cap)
2010-09-20,496.318
2010-09-21,500.25
2010-09-22,505.67
2010-09-23,500.245
2010-09-24,513.233
2010-09-27,512.337
2010-09-28,514.74
2010-09-29,517.726
2010-09-30,520.769
2010-10-01,529.331
2010-10-04,523.682
2010-10-05,535.609
2010-10-06,545.627
2010-10-07,550.887
2010-10-08,551.457
2010-10-11,552.596
2010-10-12,546.66
2010-10-13,560.087
2010-10-14,564.205
2010-10-15,560.387
2010-10-18,562.718
2010-10-19,553.089
2010-10-20,561.18
2010-10-21,564.299
2010-10-22,561.76
2010-10-25,567.649
2010-10-26,563.182
2010-10-27,555.54
2010-10-28,560.107
2010-10-29,554.792
2010-11-01,554.353
2010-11-02,565.003
2010-11-03,559.708
2010-11-04,577.99
2010-11-05,570.398
2010-11-08,565.517
2010-11-09,570.031
2010-11-10,556.924
2010-11-11,545.107
2010-11-12,549.702
2010-11-15,551.33
2010-11-16,540.627
2010-11-17,543.775
2010-11-18,554.191
2010-11-19,557.29
2010-11-22,554.133
2010-11-23,534.174
2010-11-24,535.168
2010-11-25,537.029
2010-11-26,530.097
2010-11-29,517.606
2010-11-30,507.919
2010-12-01,527.957
2010-12-02,543.783
2010-12-03,553.375
2010-12-06,551.625
2010-12-07,559.715
2010-12-08,554.262
2010-12-09,559.117
2010-12-10,560.052
2010-12-13,570.146
2010-12-14,567.617
2010-12-15,564.316
2010-12-16,557.65
2010-12-17,556.737
2010-12-20,561.114
2010-12-21,570.194
2010-12-22,571.957
2010-12-23,565.807
2010-12-24,568.036
2010-12-27,569.296
2010-12-28,573.506
2010-12-29,580.914
2010-12-30,580.837
2010-12-31,586.675
2011-01-03,593.84
2011-01-04,588.441
2011-01-05,570.752
2011-01-06,566.019
2011-01-07,566.764
2011-01-10,553.214
2011-01-11,560.362
2011-01-12,573.441
2011-01-13,581.058
2011-01-14,577.268
2011-01-17,572.245
2011-01-18,587.237
2011-01-19,591.283
2011-01-20,575.143
2011-01-21,585.631
2011-01-24,591.992
2011-01-25,585.476
2011-01-26,591.885
2011-01-27,601.07
2011-01-28,594.564
2011-01-31,596.334
2011-02-01,610.946
2011-02-02,609.902
2011-02-03,600.136
2011-02-04,599.04
2011-02-07,603.907
2011-02-08,613.02
2011-02-09,612.864
2011-02-10,606.785
2011-02-11,604.433
2011-02-14,607.148
2011-02-15,605.638
2011-02-16,608.291
2011-02-17,607.761
2011-02-18,609.742
2011-02-21,600.78
2011-02-22,600.722
2011-02-23,593.076
2011-02-24,593.67
2011-02-25,596.392
2011-02-28,602.496
2011-03-01,601.775
2011-03-02,598.435
2011-03-03,599.66
2011-03-04,597.401
2011-03-07,599.249
2011-03-08,592.182
2011-03-09,592.997
2011-03-10,583.345
2011-03-11,580.89
2011-03-14,577.428
2011-03-15,567.461
2011-03-16,563.934
2011-03-17,581.643
2011-03-18,593.334
2011-03-21,603.306
2011-03-22,604.363
2011-03-23,604.311
2011-03-24,617.545
2011-03-25,615.841
2011-03-28,615.771
2011-03-29,615.54
2011-03-30,620.599
2011-03-31,618.419
2011-04-01,622.659
2011-04-04,624.33
2011-04-05,621.5
2011-04-06,632.753
2011-04-07,622.581
2011-04-08,633.236
2011-04-11,631.999
2011-04-12,622.759
2011-04-13,629.702
2011-04-14,621.51
2011-04-15,621.857
2011-04-18,598.382
2011-04-19,605.496
2011-04-20,626.945
2011-04-21,633.243
2011-04-22,633.243
2011-04-25,632.787
2011-04-26,634.073
2011-04-27,638.497
2011-04-28,642.887
2011-04-29,640.597
2011-05-02,647.213
2011-05-03,646.073
2011-05-04,639.348
2011-05-05,621.68
2011-05-06,620.629
2011-05-09,611.129
2011-05-10,623.293
2011-05-11,623.156
2011-05-12,611.387
2011-05-13,605.039
2011-05-16,606.074
2011-05-17,597.628
2011-05-18,605.055
2011-05-19,607.6
2011-05-20,599.332
2011-05-23,586.884
2011-05-24,594.406
2011-05-25,592.021
2011-05-26,592.995
2011-05-27,605.262
2011-05-30,607.092
2011-05-31,618.372
2011-06-01,618.586
2011-06-02,619.208
2011-06-03,621.29
2011-06-06,619.034
2011-06-07,619.535
2011-06-08,608.727
2011-06-09,607.893
2011-06-10,599.429
2011-06-13,600.139
2011-06-14,612.92
2011-06-15,601.175
2011-06-16,589.029
2011-06-17,597.741
2011-06-20,589.743
2011-06-21,604.683
2011-06-22,603.848
2011-06-23,591.904
2011-06-24,577.43
2011-06-27,581.208
2011-06-28,589.888
2011-06-29,604.118
2011-06-30,617.165
2011-07-01,625.127
2011-07-04,625.774
2011-07-05,619.119
2011-07-06,607.625
2011-07-07,613.962
2011-07-08,603.055
2011-07-11,578.081
2011-07-12,575.495
2011-07-13,589.188
2011-07-14,580.795
2011-07-15,576.855
2011-07-18,558.695
2011-07-19,570.147
2011-07-20,576.495
2011-07-21,594.57
2011-07-22,594.916
2011-07-25,591.873
2011-07-26,599.078
2011-07-27,587.051
2011-07-28,578.949
2011-07-29,579.053
2011-08-01,564.192
2011-08-02,545.056
2011-08-03,534.92
2011-08-04,511.909
2011-08-05,497.672
2011-08-08,467.376
2011-08-09,470.76
2011-08-10,460.205
2011-08-11,475.496
2011-08-12,490.791
2011-08-15,498.732
2011-08-16,496.225
2011-08-17,500.989
2011-08-18,471.803
2011-08-19,465.477
2011-08-22,470.091
2011-08-23,467.522
2011-08-24,479.431
2011-08-25,478.967
2011-08-26,478.198
2011-08-29,495.552
2011-08-30,494.863
2011-08-31,509.95
2011-09-01,504.83
2011-09-02,489.149
2011-09-05,466.33
2011-09-06,458.761
2011-09-07,468.935
2011-09-08,471.279
2011-09-09,438.816
2011-09-12,419.834
2011-09-13,423.997
2011-09-14,425.232
2011-09-15,440.808
2011-09-16,445.428
2011-09-19,426.76
2011-09-20,433.921
2011-09-21,428.514
2011-09-22,397.276
2011-09-23,393.847
2011-09-26,400.724
2011-09-27,428.73
2011-09-28,422.843
2011-09-29,428.339
2011-09-30,412.985
2011-10-03,395.648
2011-10-04,385.976
2011-10-05,407.088
2011-10-06,417.361
2011-10-07,425.723
2011-10-10,428.259
2011-10-11,417.321
2011-10-12,439.545
2011-10-13,429.36
2011-10-14,438.641
2011-10-17,431.56
2011-10-18,427.411
2011-10-19,429.483
2011-10-20,415.681
2011-10-21,433.465
2011-10-24,438.102
2011-10-25,437.42
2011-10-26,434.746
2011-10-27,468.909
2011-10-28,464.569
2011-10-31,440.815
2011-11-01,432.219
2011-11-02,427.187
2011-11-03,432.548
2011-11-04,436.146
2011-11-07,429.595
2011-11-08,438.31
2011-11-09,418.259
2011-11-10,409.671
2011-11-11,424.266
2011-11-14,417.935
2011-11-15,407.343
2011-11-16,404.218
2011-11-17,392.164
2011-11-18,389.121
2011-11-21,369.782
2011-11-22,360.26
2011-11-23,355.272
2011-11-24,358.537
2011-11-25,358.551
2011-11-28,377.919
2011-11-29,380.315
2011-11-30,399.056
2011-12-01,392.965
2011-12-02,398.841
2011-12-05,403.283
2011-12-06,400.306
2011-12-07,402.804
2011-12-08,400.443
2011-12-09,397.392
2011-12-12,379.703
2011-12-13,376.689
2011-12-14,365.868
2011-12-15,370.821
2011-12-16,374.835
2011-12-19,373.218
2011-12-20,386.198
2011-12-21,384.784
2011-12-22,392.869
2011-12-23,392.109
2011-12-26,392.109
2011-12-27,394.711
2011-12-28,388.657
2011-12-29,390.332
2011-12-30,392.357
2012-01-02,401.469
2012-01-03,407.282
2012-01-04,398.866
2012-01-05,387.585
2012-01-06,385.191
2012-01-09,379.551
2012-01-10,387.163
2012-01-11,385.124
2012-01-12,391.651
2012-01-13,388.728
2012-01-16,389.653
2012-01-17,396.67
2012-01-18,401.237
2012-01-19,410.695
2012-01-20,414.365
2012-01-23,430.48
2012-01-24,421.645
2012-01-25,422.816
2012-01-26,442.694
2012-01-27,439.957
2012-01-30,427.815
2012-01-31,429.183
2012-02-01,444.453
2012-02-02,448.895
2012-02-03,456.703
2012-02-06,457.535
2012-02-07,463.958
2012-02-08,465.178
2012-02-09,468.111
2012-02-10,451.149
2012-02-13,457.754
2012-02-14,449.004
2012-02-15,448.382
2012-02-16,444.759
2012-02-17,455.39
2012-02-20,465.279
2012-02-21,460.484
2012-02-22,454.604
2012-02-23,456.054
2012-02-24,468.013
2012-02-27,462.659
2012-02-28,463.677
2012-02-29,461.659
2012-03-01,466.242
2012-03-02,461.52
2012-03-05,457.163
2012-03-06,436.302
2012-03-07,439.2
2012-03-08,450.359
2012-03-09,446.259
2012-03-12,443.881
2012-03-13,449.682
2012-03-14,449.771
2012-03-15,454.847
2012-03-16,461.958
2012-03-19,466.413
2012-03-20,461.135
2012-03-21,458.512
2012-03-22,451.401
2012-03-23,454.973
2012-03-26,462.259
2012-03-27,461.257
2012-03-28,455.824
2012-03-29,451.686
2012-03-30,455.524
2012-04-02,455.016
2012-04-03,455.237
2012-04-04,437.739
2012-04-05,429.547
2012-04-06,429.547
2012-04-09,429.794
2012-04-10,421.519
2012-04-11,429.496
2012-04-12,438.337
2012-04-13,427.161
2012-04-16,426.571
2012-04-17,434.539
2012-04-18,429.174
2012-04-19,428.507
2012-04-20,435.947
2012-04-23,424.851
2012-04-24,434.136
2012-04-25,438.866
2012-04-26,441.265
2012-04-27,446.773
2012-04-30,446.936
2012-05-01,446.582
2012-05-02,442.387
2012-05-03,440.161
2012-05-04,435.625
2012-05-07,439.445
2012-05-08,432.535
2012-05-09,420.213
2012-05-10,423.411
2012-05-11,422.381
2012-05-14,406.127
2012-05-15,396.565
2012-05-16,395.467
2012-05-17,394.443
2012-05-18,391.633
2012-05-21,396.958
2012-05-22,407.483
2012-05-23,392.914
2012-05-24,394.831
2012-05-25,391.535
2012-05-28,392.348
2012-05-29,393.709
2012-05-30,380.706
2012-05-31,382.923
2012-06-01,375.671
2012-06-04,378.336
2012-06-05,379.631
2012-06-06,386.94
2012-06-07,388.952
2012-06-08,386.335
2012-06-11,387.694
2012-06-12,382.842
2012-06-13,386.508
2012-06-14,387.917
2012-06-15,395.76
2012-06-18,393.14
2012-06-19,404.641
2012-06-20,408.011
2012-06-21,400.206
2012-06-22,390.821
2012-06-25,383.731
2012-06-26,378.501
2012-06-27,383.307
2012-06-28,382.189
2012-06-29,407.603
2012-07-02,411.23
2012-07-03,413.188
2012-07-04,408.619
2012-07-05,401.776
2012-07-06,392.273
2012-07-09,390.903
2012-07-10,392.779
2012-07-11,391.296
2012-07-12,384.496
2012-07-13,391.244
2012-07-16,391.385
2012-07-17,391.973
2012-07-18,396.72
2012-07-19,400.073
2012-07-20,387.381
2012-07-23,374.903
2012-07-24,372.717
2012-07-25,374.736
2012-07-26,392.116
2012-07-27,396.56
2012-07-30,400.728
2012-07-31,402.71
2012-08-01,398.869
2012-08-02,385.247
2012-08-03,402.552
2012-08-06,410.437
2012-08-07,412.586
2012-08-08,411.078
2012-08-09,410.914
2012-08-10,409.639
2012-08-13,410.889
2012-08-14,410.886
2012-08-15,409.568
2012-08-16,416.704
2012-08-17,419.074
2012-08-20,415.504
2012-08-21,420.954
2012-08-22,417.02
2012-08-23,418.504
2012-08-24,411.768
2012-08-27,414.165
2012-08-28,412.247
2012-08-29,410.937
2012-08-30,403.692
2012-08-31,412.329
2012-09-03,413.225
2012-09-04,411.246
2012-09-05,414.892
2012-09-06,429.03
2012-09-07,438.156
2012-09-10,437.502
2012-09-11,441.676
2012-09-12,447.608
2012-09-13,445.209
2012-09-14,468.876
2012-09-17,465.867
2012-09-18,457.582
2012-09-19,457.303
2012-09-20,448.843
2012-09-21,453.355
2012-09-24,447.588
2012-09-25,447.625
2012-09-26,435.18
2012-09-27,439.244
2012-09-28,436.034
2012-10-01,444.324
2012-10-02,445.656
2012-10-03,446.993
2012-10-04,451.742
2012-10-05,458.877
2012-10-08,453.361
2012-10-09,447.091
2012-10-10,446.29
2012-10-11,453.887
2012-10-12,453.183
2012-10-15,455.485
2012-10-16,464.597
2012-10-17,473.664
2012-10-18,473.362
2012-10-19,464.348
2012-10-22,465.727
2012-10-23,452.56
2012-10-24,452.745
2012-10-25,453.262
2012-10-26,452.283
2012-10-29,448.766
2012-10-30,458.635
2012-10-31,459.274
2012-11-01,458.529
2012-11-02,463.375
2012-11-05,459.958
2012-11-06,462.25
2012-11-07,455.536
2012-11-08,448.628
2012-11-09,449.545
2012-11-12,449.582
2012-11-13,448.049
2012-11-14,448.261
2012-11-15,449.421
2012-11-16,443.587
2012-11-19,454.495
2012-11-20,455.312
2012-11-21,453.912
2012-11-22,460.725
2012-11-23,468.98
2012-11-26,469.705
2012-11-27,472.245
2012-11-28,471.03
2012-11-29,481.071
2012-11-30,482.722
2012-12-03,485.925
2012-12-04,485.267
2012-12-05,488.796
2012-12-06,490.181
2012-12-07,485.641
2012-12-10,486.938
2012-12-11,493.065
2012-12-12,496.499
2012-12-13,500.203
2012-12-14,500.37
2012-12-17,502.809
2012-12-18,511.926
2012-12-19,518.665
2012-12-20,514.629
2012-12-21,510.849
2012-12-24,511.644
2012-12-25,511.644
2012-12-26,512.691
2012-12-27,514.26
2012-12-28,511.239
2012-12-31,509.808
2013-01-01,509.808
2013-01-02,527.095
2013-01-03,523.032
2013-01-04,521.007
2013-01-07,523.664
2013-01-08,521.536
2013-01-09,522.115
2013-01-10,526.291
2013-01-11,529.181
2013-01-14,527.975
2013-01-15,525.206
2013-01-16,523.548
2013-01-17,531.13
2013-01-18,526.562
2013-01-21,525.885
2013-01-22,523.572
2013-01-23,523.633
2013-01-24,528.285
2013-01-25,535.035
2013-01-28,534.88
2013-01-29,535.302
2013-01-30,536.941
2013-01-31,536.059
2013-02-01,540.173
2013-02-04,523.983
2013-02-05,523.241
2013-02-06,522.872
2013-02-07,515.021
2013-02-08,521.909
2013-02-11,523.155
2013-02-12,527.837
2013-02-13,530.796
2013-02-14,523.245
2013-02-15,520.763
2013-02-18,519.125
2013-02-19,521.927
2013-02-20,525.945
2013-02-21,511.233
2013-02-22,516.273
2013-02-25,522.656
2013-02-26,508.196
2013-02-27,516.058
2013-02-28,520.929
2013-03-01,517.425
2013-03-04,517.16
2013-03-05,526.511
2013-03-06,525.091
2013-03-07,529.553
2013-03-08,532.89
2013-03-11,530.068
2013-03-12,527.24
2013-03-13,522.187
2013-03-14,526.952
2013-03-15,528.002
2013-03-18,518.768
2013-03-19,511.075
2013-03-20,517.081
2013-03-21,513.994
2013-03-22,510.764
2013-03-25,498.991
2013-03-26,497.696
2013-03-27,491.805
2013-03-28,492.797
2013-03-29,492.797
2013-04-01,493.028
2013-04-02,498.872
2013-04-03,497.435
2013-04-04,494.093
2013-04-05,494.618
2013-04-08,496.282
2013-04-09,505.651
2013-04-10,518.491
2013-04-11,525.889
2013-04-12,518.777
2013-04-15,506.86
2013-04-16,506.187
2013-04-17,496.357
2013-04-18,494.549
2013-04-19,498.202
2013-04-22,498.145
2013-04-23,504.766
2013-04-24,509.337
2013-04-25,514.512
2013-04-26,509.555
2013-04-29,515.158
2013-04-30,518.011
2013-05-01,518.365
2013-05-02,504.651
2013-05-03,513.685
2013-05-06,514.385
2013-05-07,516.883
2013-05-08,518.814
2013-05-09,515.722
2013-05-10,519.113
2013-05-13,520.989
2013-05-14,529.147
2013-05-15,524.932
2013-05-16,524.309
2013-05-17,523.457
2013-05-20,524.784
2013-05-21,529.192
2013-05-22,527.593
2013-05-23,518.596
2013-05-24,520.178
2013-05-27,522.69
2013-05-28,522.376
2013-05-29,521.987
2013-05-30,525.509
2013-05-31,516.344
2013-06-03,517.271
2013-06-04,518.898
2013-06-05,518.64
2013-06-06,513.316
2013-06-07,524.019
2013-06-10,521.906
2013-06-11,519.534
2013-06-12,517.344
2013-06-13,514.565
2013-06-14,520.408
2013-06-17,521.052
2013-06-18,525.223
2013-06-19,525.231
2013-06-20,503.552
2013-06-21,493.393
2013-06-24,470.091
2013-06-25,473.577
2013-06-26,478.141
2013-06-27,481.586
2013-06-28,477.646
2013-07-01,485.493
2013-07-02,485.256
2013-07-03,474.661
2013-07-04,479.734
2013-07-05,477.777
2013-07-08,484.076
2013-07-09,480.027
2013-07-10,477.243
2013-07-11,493.186
2013-07-12,497.992
2013-07-15,499.368
2013-07-16,498.674
2013-07-17,499.455
2013-07-18,503.822
2013-07-19,500.856
2013-07-22,501.99
2013-07-23,502.963
2013-07-24,509.4
2013-07-25,508.775
2013-07-26,512.92
2013-07-29,515.471
2013-07-30,511.649
2013-07-31,513.523
2013-08-01,526.742
2013-08-02,530.214
2013-08-05,529.454
2013-08-06,530.616
2013-08-07,529.448
2013-08-08,539.95
2013-08-09,543.226
2013-08-12,542.966
2013-08-13,543.067
2013-08-14,547.783
2013-08-15,547.164
2013-08-16,556.136
2013-08-19,550.139
2013-08-20,546.137
2013-08-21,542.67
2013-08-22,547.383
2013-08-23,554.678
2013-08-26,551.629
2013-08-27,541.451
2013-08-28,539.676
2013-08-29,536.864
2013-08-30,529.317
2013-09-02,534.661
2013-09-03,534.913
2013-09-04,541.126
2013-09-05,542.17
2013-09-06,543.276
2013-09-09,549.129
2013-09-10,555.757
2013-09-11,559.82
2013-09-12,553.455
2013-09-13,546.735
2013-09-16,556.238
2013-09-17,553.017
2013-09-18,554.496
2013-09-19,564.749
2013-09-20,561.193
2013-09-23,557.512
2013-09-24,562.468
2013-09-25,566.584
2013-09-26,567.087
2013-09-27,573.094
2013-09-30,569.323
2013-10-01,573.422
2013-10-02,574.46
2013-10-03,575.686
2013-10-04,573.409
2013-10-07,566.417
2013-10-08,562.152
2013-10-09,555.786
2013-10-10,566.695
2013-10-11,568.322
2013-10-14,570.439
2013-10-15,573.22
2013-10-16,572.392
2013-10-17,580.151
2013-10-18,586.986
2013-10-21,586.72
2013-10-22,589.472
2013-10-23,587.123
2013-10-24,587.508
2013-10-25,585.263
2013-10-28,584.126
2013-10-29,590.171
2013-10-30,599.527
2013-10-31,590.345
2013-11-01,585.677
2013-11-04,598.407
2013-11-05,594.289
2013-11-06,602.011
2013-11-07,594.579
2013-11-08,587.367
2013-11-11,592.254
2013-11-12,592.132
2013-11-13,587.297
2013-11-14,587.705
2013-11-15,589.445
2013-11-18,595.282
2013-11-19,592.52
2013-11-20,587.249
2013-11-21,591.569
2013-11-22,595.527
2013-11-25,597.256
2013-11-26,599.405
2013-11-27,602.02
2013-11-28,602.22
2013-11-29,601.611
2013-12-02,595.928
2013-12-03,586.828
2013-12-04,576.647
2013-12-05,574.787
2013-12-06,575.421
2013-12-09,581.864
2013-12-10,585.744
2013-12-11,580.84
2013-12-12,574.24
2013-12-13,568.182
2013-12-16,570.135
2013-12-17,564.08
2013-12-18,572.285
2013-12-19,569.564
2013-12-20,573.648
2013-12-23,581.55
2013-12-24,579.874
2013-12-25,579.874
2013-12-26,580.956
2013-12-27,589.121
2013-12-30,589.825
2013-12-31,588.331
2014-01-01,588.331
2014-01-02,581.157
2014-01-03,583.704
2014-01-06,584.947
2014-01-07,600.378
2014-01-08,608.217
2014-01-09,608.157
2014-01-10,613.305
2014-01-13,615.204
2014-01-14,615.735
2014-01-15,620.557
2014-01-16,617.673
2014-01-17,617.319
2014-01-20,614.279
2014-01-21,611.726
2014-01-22,614.693
2014-01-23,613.027
2014-01-24,599.952
2014-01-27,596.235
2014-01-28,605.206
2014-01-29,594.559
2014-01-30,586.675
2014-01-31,578.511
2014-02-03,572.198
2014-02-04,570.199
2014-02-05,576.13
2014-02-06,584.286
2014-02-07,591.945
2014-02-10,592.364
2014-02-11,605.235
2014-02-12,604.625
2014-02-13,600.022
2014-02-14,607.532
2014-02-17,611.797
2014-02-18,615.055
2014-02-19,610.371
2014-02-20,609.016
2014-02-21,615.262
2014-02-24,618.059
2014-02-25,619.86
2014-02-26,615.682
2014-02-27,608.761
2014-02-28,602.892
2014-03-03,579.883
2014-03-04,591.181
2014-03-05,590.367
2014-03-06,601.69
2014-03-07,594.982
2014-03-10,588.284
2014-03-11,583.801
2014-03-12,576.372
2014-03-13,567.493
2014-03-14,562.72
2014-03-17,574.161
2014-03-18,583.47
2014-03-19,585.01
2014-03-20,576.855
2014-03-21,576.66
2014-03-24,567.368
2014-03-25,571.779
2014-03-26,578.479
2014-03-27,571.659
2014-03-28,577.521
2014-03-31,588.704
2014-04-01,596.247
2014-04-02,595.269
2014-04-03,596.213
2014-04-04,597.888
2014-04-07,588.132
2014-04-08,583.464
2014-04-09,592.641
2014-04-10,591.521
2014-04-11,586.904
2014-04-14,577.068
2014-04-15,570.618
2014-04-16,576.064
2014-04-17,579.829
2014-04-18,579.829
2014-04-21,578.509
2014-04-22,587.522
2014-04-23,590.395
2014-04-24,589.391
2014-04-25,581.338
2014-04-28,581.964
2014-04-29,590.906
2014-04-30,593.0
2014-05-01,593.0
2014-05-02,593.541
2014-05-05,588.992
2014-05-06,586.901
2014-05-07,583.684
2014-05-08,586.653
2014-05-09,580.61
2014-05-12,583.884
2014-05-13,578.225
2014-05-14,576.088
2014-05-15,563.831
2014-05-16,559.219
2014-05-19,561.53
2014-05-20,560.941
2014-05-21,560.31
2014-05-22,569.35
2014-05-23,573.789
2014-05-26,581.831
2014-05-27,585.807
2014-05-28,585.292
2014-05-29,586.067
2014-05-30,588.074
2014-06-02,588.657
2014-06-03,585.527
2014-06-04,585.054
2014-06-05,591.374
2014-06-06,598.35
2014-06-09,596.332
2014-06-10,598.946
2014-06-11,594.714
2014-06-12,596.762
2014-06-13,594.825
2014-06-16,596.651
2014-06-17,596.203
2014-06-18,598.45
2014-06-19,601.095
2014-06-20,597.989
2014-06-23,591.081
2014-06-24,588.484
2014-06-25,585.087
2014-06-26,584.314
2014-06-27,585.282
2014-06-30,589.636
2014-07-01,590.18
2014-07-02,593.186
2014-07-03,593.833
2014-07-04,576.547
2014-07-07,571.48
2014-07-08,562.19
2014-07-09,564.771
2014-07-10,557.706
2014-07-11,560.421
2014-07-14,571.313
2014-07-15,560.902
2014-07-16,563.824
2014-07-17,559.746
2014-07-18,555.521
2014-07-21,553.75
2014-07-22,553.041
2014-07-23,555.496
2014-07-24,554.502
2014-07-25,552.922
2014-07-28,546.328
2014-07-29,545.41
2014-07-30,542.021
2014-07-31,535.563
2014-08-01,530.093
2014-08-04,527.584
2014-08-05,521.968
2014-08-06,518.53
2014-08-07,517.814
2014-08-08,517.817
2014-08-11,524.441
2014-08-12,520.254
2014-08-13,526.217
2014-08-14,526.285
2014-08-15,526.384
2014-08-18,528.475
2014-08-19,528.45
2014-08-20,523.815
2014-08-21,529.773
2014-08-22,526.671
2014-08-25,529.972
2014-08-26,533.105
2014-08-27,534.68
2014-08-28,523.09
2014-08-29,524.973
2014-09-01,523.523
2014-09-02,521.976
2014-09-03,529.239
2014-09-04,527.716
2014-09-05,528.417
2014-09-08,525.989
2014-09-09,522.711
2014-09-10,519.772
2014-09-11,518.65
2014-09-12,515.922
2014-09-15,512.346
2014-09-16,505.354
2014-09-17,511.776
2014-09-18,514.635
2014-09-19,510.771
2014-09-22,508.234
2014-09-23,499.149
2014-09-24,496.29
2014-09-25,492.909
2014-09-26,486.99
2014-09-29,484.201
2014-09-30,482.152
2014-10-01,478.046
2014-10-02,471.757
2014-10-03,468.189
2014-10-06,472.362
2014-10-07,468.874
2014-10-08,465.691
2014-10-09,464.678
2014-10-10,453.385
2014-10-13,459.659
2014-10-14,458.184
2014-10-15,449.837
2014-10-16,448.394
2014-10-17,458.535
2014-10-20,459.27
2014-10-21,466.253
2014-10-22,466.049
2014-10-23,468.992
2014-10-24,472.151
2014-10-27,474.772
2014-10-28,479.428
2014-10-29,477.586
2014-10-30,477.241
2014-10-31,478.752
2014-11-03,478.543
2014-11-04,480.514
2014-11-05,473.561
2014-11-06,472.715
2014-11-07,471.235
2014-11-10,475.671
2014-11-11,475.683
2014-11-12,474.064
2014-11-13,472.209
2014-11-14,472.852
2014-11-17,473.862
2014-11-18,481.968
2014-11-19,483.239
2014-11-20,479.642
2014-11-21,487.985
2014-11-24,491.29
2014-11-25,493.897
2014-11-26,496.246
2014-11-27,491.322
2014-11-28,490.649
2014-12-01,486.534
2014-12-02,485.488
2014-12-03,483.975
2014-12-04,485.11
2014-12-05,484.577
2014-12-08,484.36
2014-12-09,480.32
2014-12-10,479.879
2014-12-11,473.172
2014-12-12,461.932
2014-12-15,446.79
2014-12-16,451.49
2014-12-17,448.367
2014-12-18,451.258
2014-12-19,453.05
2014-12-22,459.383
2014-12-23,460.39
2014-12-24,460.882
2014-12-25,460.882
2014-12-26,460.163
2014-12-29,460.951
2014-12-30,457.364
2014-12-31,454.958
2015-01-01,454.958
2015-01-02,459.131
2015-01-05,443.571
2015-01-06,442.921
2015-01-07,440.086
2015-01-08,445.698
2015-01-09,443.02
2015-01-12,442.023
2015-01-13,443.012
2015-01-14,435.921
2015-01-15,432.307
2015-01-16,428.799
2015-01-19,434.98
2015-01-20,437.12
2015-01-21,441.775
2015-01-22,442.869
2015-01-23,436.378
2015-01-26,441.311
2015-01-27,441.268
2015-01-28,433.192
2015-01-29,432.048
2015-01-30,431.661
2015-02-02,439.255
2015-02-03,451.963
2015-02-04,449.214
2015-02-05,450.123
2015-02-06,450.531
2015-02-09,452.573
2015-02-10,460.099
2015-02-11,458.255
2015-02-12,472.309
2015-02-13,478.346
2015-02-16,479.508
2015-02-17,478.507
2015-02-18,481.412
2015-02-19,482.236
2015-02-20,486.316
2015-02-23,486.35
2015-02-24,488.383
2015-02-25,491.633
2015-02-26,484.28
2015-02-27,487.878
2015-03-02,483.917
2015-03-03,482.226
2015-03-04,474.996
2015-03-05,480.908
2015-03-06,481.653
2015-03-09,479.394
2015-03-10,462.83
2015-03-11,461.725
2015-03-12,463.507
2015-03-13,460.979
2015-03-16,465.245
2015-03-17,462.375
2015-03-18,460.849
2015-03-19,464.916
2015-03-20,474.917
2015-03-23,481.636
2015-03-24,481.572
2015-03-25,482.727
2015-03-26,472.046
2015-03-27,467.862
2015-03-30,474.91
2015-03-31,471.093
2015-04-01,477.882
2015-04-02,484.001
2015-04-03,484.001
2015-04-06,490.717
2015-04-07,489.78
2015-04-08,488.496
2015-04-09,487.005
2015-04-10,486.088
2015-04-13,488.524
2015-04-14,491.151
2015-04-15,491.057
2015-04-16,492.068
2015-04-17,486.914
2015-04-20,490.084
2015-04-21,494.287
2015-04-22,490.487
2015-04-23,493.118
2015-04-24,500.755
2015-04-27,506.314
2015-04-28,507.926
2015-04-29,505.711
2015-04-30,507.426
2015-05-01,508.196
2015-05-04,511.567
2015-05-05,507.617
2015-05-06,512.617
2015-05-07,516.703
2015-05-08,522.353
2015-05-11,519.442
2015-05-12,519.421
2015-05-13,529.719
2015-05-14,531.002
2015-05-15,538.281
2015-05-18,527.018
2015-05-19,517.422
2015-05-20,518.005
2015-05-21,516.479
2015-05-22,512.39
2015-05-25,512.39
2015-05-26,498.694
2015-05-27,503.61
2015-05-28,498.303
2015-05-29,499.019
2015-06-01,494.182
2015-06-02,509.231
2015-06-03,522.929
2015-06-04,523.695
2015-06-05,503.176
2015-06-08,499.09
2015-06-09,501.295
2015-06-10,512.34
2015-06-11,506.471
2015-06-12,501.627
2015-06-15,489.476
2015-06-16,492.893
2015-06-17,488.234
2015-06-18,498.151
2015-06-19,492.493
2015-06-22,510.37
2015-06-23,504.03
2015-06-24,502.949
2015-06-25,499.968
2015-06-26,499.748
2015-06-29,484.122
2015-06-30,480.568
2015-07-01,489.268
2015-07-02,484.283
2015-07-03,483.559
2015-07-06,472.829
2015-07-07,458.573
2015-07-08,469.793
2015-07-09,478.634
2015-07-10,493.577
2015-07-13,496.356
2015-07-14,494.8
2015-07-15,491.488
2015-07-16,495.68
2015-07-17,494.078
2015-07-20,498.706
2015-07-21,499.6
2015-07-22,493.234
2015-07-23,497.437
2015-07-24,494.362
2015-07-27,489.891
2015-07-28,492.188
2015-07-29,492.072
2015-07-30,487.785
