Date,SWITZERLAND MID CAP Mid Cap
2005-11-10,607.721
2005-11-11,606.829
2005-11-14,603.273
2005-11-15,599.238
2005-11-16,593.181
2005-11-17,602.24
2005-11-18,606.236
2005-11-21,610.943
2005-11-22,608.906
2005-11-23,614.072
2005-11-24,612.241
2005-11-25,612.623
2005-11-28,609.84
2005-11-29,608.993
2005-11-30,609.856
2005-12-01,617.95
2005-12-02,622.545
2005-12-05,630.4
2005-12-06,632.318
2005-12-07,629.695
2005-12-08,632.288
2005-12-09,632.885
2005-12-12,639.551
2005-12-13,635.454
2005-12-14,639.607
2005-12-15,631.07
2005-12-16,636.612
2005-12-19,636.304
2005-12-20,631.453
2005-12-21,633.162
2005-12-22,632.354
2005-12-23,634.366
2005-12-26,634.366
2005-12-27,637.516
2005-12-28,641.486
2005-12-29,642.35
2005-12-30,640.494
2006-01-02,640.494
2006-01-03,657.627
2006-01-04,664.014
2006-01-05,661.81
2006-01-06,669.736
2006-01-09,669.992
2006-01-10,663.479
2006-01-11,669.115
2006-01-12,666.887
2006-01-13,667.991
2006-01-16,672.628
2006-01-17,663.091
2006-01-18,660.742
2006-01-19,664.459
2006-01-20,663.525
2006-01-23,674.158
2006-01-24,668.971
2006-01-25,672.631
2006-01-26,677.495
2006-01-27,680.451
2006-01-30,672.181
2006-01-31,672.534
2006-02-01,678.18
2006-02-02,673.84
2006-02-03,667.337
2006-02-06,664.932
2006-02-07,665.988
2006-02-08,667.341
2006-02-09,672.111
2006-02-10,672.048
2006-02-13,669.75
2006-02-14,664.683
2006-02-15,665.951
2006-02-16,678.29
2006-02-17,685.448
2006-02-20,686.107
2006-02-21,687.849
2006-02-22,686.194
2006-02-23,687.358
2006-02-24,683.954
2006-02-27,681.281
2006-02-28,677.977
2006-03-01,685.088
2006-03-02,689.785
2006-03-03,690.534
2006-03-06,697.975
2006-03-07,683.099
2006-03-08,674.214
2006-03-09,679.007
2006-03-10,678.326
2006-03-13,683.345
2006-03-14,697.519
2006-03-15,703.633
2006-03-16,710.534
2006-03-17,716.122
2006-03-20,717.705
2006-03-21,704.63
2006-03-22,703.131
2006-03-23,696.409
2006-03-24,703.333
2006-03-27,703.271
2006-03-28,708.094
2006-03-29,703.894
2006-03-30,715.937
2006-03-31,704.165
2006-04-03,714.516
2006-04-04,722.034
2006-04-05,726.503
2006-04-06,724.654
2006-04-07,720.314
2006-04-10,710.57
2006-04-11,703.483
2006-04-12,699.213
2006-04-13,701.636
2006-04-14,701.636
2006-04-17,714.384
2006-04-18,713.829
2006-04-19,726.664
2006-04-20,728.413
2006-04-21,732.158
2006-04-24,736.639
2006-04-25,735.227
2006-04-26,742.273
2006-04-27,745.546
2006-04-28,753.45
2006-05-01,757.929
2006-05-02,759.653
2006-05-03,756.34
2006-05-04,766.79
2006-05-05,781.953
2006-05-08,791.008
2006-05-09,794.525
2006-05-10,794.049
2006-05-11,798.724
2006-05-12,788.652
2006-05-15,767.625
2006-05-16,763.215
2006-05-17,741.04
2006-05-18,729.379
2006-05-19,720.294
2006-05-22,705.402
2006-05-23,729.929
2006-05-24,714.736
2006-05-25,714.736
2006-05-26,730.421
2006-05-29,736.355
2006-05-30,725.552
2006-05-31,731.715
2006-06-01,729.015
2006-06-02,745.151
2006-06-05,746.543
2006-06-06,715.469
2006-06-07,709.456
2006-06-08,682.53
2006-06-09,695.238
2006-06-12,681.535
2006-06-13,664.667
2006-06-14,672.328
2006-06-15,691.701
2006-06-16,689.871
2006-06-19,687.879
2006-06-20,691.093
2006-06-21,693.167
2006-06-22,686.829
2006-06-23,683.967
2006-06-26,687.022
2006-06-27,690.43
2006-06-28,687.198
2006-06-29,700.059
2006-06-30,725.401
2006-07-03,736.109
2006-07-04,734.055
2006-07-05,719.539
2006-07-06,726.936
2006-07-07,723.54
2006-07-10,726.838
2006-07-11,719.26
2006-07-12,719.698
2006-07-13,708.609
2006-07-14,699.122
2006-07-17,682.328
2006-07-18,676.137
2006-07-19,691.056
2006-07-20,698.688
2006-07-21,693.912
2006-07-24,698.386
2006-07-25,698.728
2006-07-26,705.184
2006-07-27,721.545
2006-07-28,734.612
2006-07-31,733.5
2006-08-01,730.859
2006-08-02,737.074
2006-08-03,727.489
2006-08-04,738.952
2006-08-07,727.891
2006-08-08,723.976
2006-08-09,731.686
2006-08-10,714.328
2006-08-11,715.595
2006-08-14,723.811
2006-08-15,734.505
2006-08-16,746.874
2006-08-17,755.775
2006-08-18,748.226
2006-08-21,751.513
2006-08-22,747.397
2006-08-23,743.462
2006-08-24,746.803
2006-08-25,741.132
2006-08-28,743.025
2006-08-29,749.092
2006-08-30,757.404
2006-08-31,755.809
2006-09-01,761.638
2006-09-04,770.196
2006-09-05,762.39
2006-09-06,753.462
2006-09-07,739.5
2006-09-08,740.035
2006-09-11,739.098
2006-09-12,745.456
2006-09-13,748.884
2006-09-14,751.94
2006-09-15,740.155
2006-09-18,745.734
2006-09-19,746.285
2006-09-20,752.658
2006-09-21,766.657
2006-09-22,768.331
2006-09-25,762.659
2006-09-26,770.31
2006-09-27,774.554
2006-09-28,774.963
2006-09-29,775.695
2006-10-02,782.191
2006-10-03,778.524
2006-10-04,778.755
2006-10-05,782.988
2006-10-06,775.821
2006-10-09,772.367
2006-10-10,775.577
2006-10-11,776.759
2006-10-12,780.499
2006-10-13,781.296
2006-10-16,783.515
2006-10-17,778.282
2006-10-18,780.121
2006-10-19,792.593
2006-10-20,797.678
2006-10-23,791.78
2006-10-24,788.216
2006-10-25,802.583
2006-10-26,804.95
2006-10-27,808.663
2006-10-30,804.722
2006-10-31,807.345
2006-11-01,810.814
2006-11-02,805.983
2006-11-03,801.282
2006-11-06,806.749
2006-11-07,819.086
2006-11-08,812.213
2006-11-09,816.794
2006-11-10,819.858
2006-11-13,820.03
2006-11-14,817.446
2006-11-15,822.376
2006-11-16,825.543
2006-11-17,822.81
2006-11-20,821.349
2006-11-21,826.972
2006-11-22,838.617
2006-11-23,842.281
2006-11-24,840.148
2006-11-27,832.197
2006-11-28,825.899
2006-11-29,838.011
2006-11-30,839.253
2006-12-01,843.116
2006-12-04,848.666
2006-12-05,851.293
2006-12-06,861.357
2006-12-07,871.001
2006-12-08,870.35
2006-12-11,866.294
2006-12-12,865.209
2006-12-13,867.331
2006-12-14,865.074
2006-12-15,861.686
2006-12-18,866.036
2006-12-19,867.062
2006-12-20,870.793
2006-12-21,871.878
2006-12-22,869.982
2006-12-25,869.982
2006-12-26,868.698
2006-12-27,870.531
2006-12-28,871.729
2006-12-29,872.126
2007-01-01,872.126
2007-01-02,877.264
2007-01-03,884.959
2007-01-04,879.557
2007-01-05,870.475
2007-01-08,871.605
2007-01-09,877.831
2007-01-10,870.866
2007-01-11,877.754
2007-01-12,884.137
2007-01-15,891.798
2007-01-16,889.499
2007-01-17,896.977
2007-01-18,897.184
2007-01-19,898.623
2007-01-22,897.902
2007-01-23,903.082
2007-01-24,902.928
2007-01-25,904.004
2007-01-26,887.567
2007-01-29,890.18
2007-01-30,895.731
2007-01-31,901.606
2007-02-01,912.004
2007-02-02,918.661
2007-02-05,917.431
2007-02-06,921.904
2007-02-07,935.181
2007-02-08,930.642
2007-02-09,932.073
2007-02-12,921.427
2007-02-13,924.521
2007-02-14,937.531
2007-02-15,946.691
2007-02-16,944.8
2007-02-19,949.097
2007-02-20,941.445
2007-02-21,936.174
2007-02-22,938.18
2007-02-23,938.336
2007-02-26,939.19
2007-02-27,908.645
2007-02-28,901.416
2007-03-01,891.83
2007-03-02,898.287
2007-03-05,880.823
2007-03-06,893.203
2007-03-07,906.284
2007-03-08,914.92
2007-03-09,916.56
2007-03-12,922.452
2007-03-13,915.894
2007-03-14,891.226
2007-03-15,906.218
2007-03-16,911.445
2007-03-19,928.591
2007-03-20,932.738
2007-03-21,936.908
2007-03-22,955.902
2007-03-23,954.113
2007-03-26,950.42
2007-03-27,944.902
2007-03-28,937.977
2007-03-29,943.22
2007-03-30,941.71
2007-04-02,949.789
2007-04-03,958.873
2007-04-04,960.448
2007-04-05,969.739
2007-04-06,969.739
2007-04-09,960.75
2007-04-10,971.744
2007-04-11,969.08
2007-04-12,964.684
2007-04-13,968.825
2007-04-16,984.555
2007-04-17,984.904
2007-04-18,986.397
2007-04-19,979.186
2007-04-20,985.548
2007-04-23,986.425
2007-04-24,981.817
2007-04-25,996.89
2007-04-26,992.674
2007-04-27,985.299
2007-04-30,991.579
2007-05-01,985.373
2007-05-02,987.361
2007-05-03,981.024
2007-05-04,985.896
2007-05-07,989.956
2007-05-08,975.623
2007-05-09,986.608
2007-05-10,982.462
2007-05-11,982.817
2007-05-14,981.283
2007-05-15,988.05
2007-05-16,991.164
2007-05-17,984.699
2007-05-18,997.821
2007-05-21,991.921
2007-05-22,990.255
2007-05-23,999.272
2007-05-24,991.775
2007-05-25,992.148
2007-05-28,992.148
2007-05-29,996.11
2007-05-30,990.419
2007-05-31,1000.0
2007-06-01,1003.017
2007-06-04,1004.608
2007-06-05,1002.724
2007-06-06,985.46
2007-06-07,965.92
2007-06-08,960.395
2007-06-11,965.677
2007-06-12,959.567
2007-06-13,954.555
2007-06-14,967.257
2007-06-15,977.67
2007-06-18,986.848
2007-06-19,986.489
2007-06-20,996.517
2007-06-21,983.721
2007-06-22,984.135
2007-06-25,979.864
2007-06-26,974.588
2007-06-27,969.535
2007-06-28,979.888
2007-06-29,986.354
2007-07-02,999.196
2007-07-03,1002.193
2007-07-04,1006.558
2007-07-05,1005.455
2007-07-06,1008.359
2007-07-09,1015.067
2007-07-10,1016.022
2007-07-11,1015.6
2007-07-12,1017.624
2007-07-13,1018.648
2007-07-16,1019.241
2007-07-17,1014.895
2007-07-18,1006.683
2007-07-19,1011.742
2007-07-20,1008.528
2007-07-23,1001.308
2007-07-24,993.309
2007-07-25,970.164
2007-07-26,951.121
2007-07-27,939.047
2007-07-30,944.953
2007-07-31,957.374
2007-08-01,959.287
2007-08-02,940.068
2007-08-03,936.96
2007-08-06,933.599
2007-08-07,936.198
2007-08-08,955.47
2007-08-09,931.832
2007-08-10,904.238
2007-08-13,905.031
2007-08-14,895.349
2007-08-15,879.248
2007-08-16,836.677
2007-08-17,845.526
2007-08-20,851.094
2007-08-21,850.254
2007-08-22,865.598
2007-08-23,872.808
2007-08-24,881.139
2007-08-27,883.534
2007-08-28,875.972
2007-08-29,883.085
2007-08-30,885.865
2007-08-31,898.432
2007-09-03,900.671
2007-09-04,906.839
2007-09-05,896.326
2007-09-06,896.919
2007-09-07,886.032
2007-09-10,875.434
2007-09-11,884.676
2007-09-12,887.779
2007-09-13,883.848
2007-09-14,871.172
2007-09-17,862.948
2007-09-18,867.107
2007-09-19,892.155
2007-09-20,892.558
2007-09-21,894.298
2007-09-24,898.298
2007-09-25,896.001
2007-09-26,897.168
2007-09-27,901.183
2007-09-28,909.558
2007-10-01,919.791
2007-10-02,925.635
2007-10-03,934.132
2007-10-04,938.399
2007-10-05,948.588
2007-10-08,949.302
2007-10-09,955.375
2007-10-10,961.08
2007-10-11,965.936
2007-10-12,959.064
2007-10-15,960.582
2007-10-16,946.502
2007-10-17,957.217
2007-10-18,969.476
2007-10-19,961.618
2007-10-22,943.024
2007-10-23,953.236
2007-10-24,946.891
2007-10-25,957.98
2007-10-26,959.783
2007-10-29,962.723
2007-10-30,965.473
2007-10-31,983.5
2007-11-01,977.604
2007-11-02,976.077
2007-11-05,968.79
2007-11-06,991.725
2007-11-07,988.276
2007-11-08,980.628
2007-11-09,974.414
2007-11-12,965.985
2007-11-13,968.807
2007-11-14,977.853
2007-11-15,965.111
2007-11-16,955.809
2007-11-19,926.427
2007-11-20,940.443
2007-11-21,914.81
2007-11-22,910.964
2007-11-23,919.995
2007-11-26,918.802
2007-11-27,911.9
2007-11-28,930.79
2007-11-29,934.653
2007-11-30,946.75
2007-12-03,934.402
2007-12-04,936.21
2007-12-05,945.266
2007-12-06,944.905
2007-12-07,952.718
2007-12-10,960.694
2007-12-11,956.518
2007-12-12,956.193
2007-12-13,929.396
2007-12-14,925.355
2007-12-17,902.036
2007-12-18,900.534
2007-12-19,898.368
2007-12-20,892.501
2007-12-21,905.021
2007-12-24,903.809
2007-12-25,903.809
2007-12-26,909.741
2007-12-27,920.187
2007-12-28,933.224
2007-12-31,930.627
2008-01-01,930.627
2008-01-02,942.448
2008-01-03,924.248
2008-01-04,907.436
2008-01-07,880.468
2008-01-08,886.845
2008-01-09,871.11
2008-01-10,874.612
2008-01-11,874.99
2008-01-14,889.208
2008-01-15,862.434
2008-01-16,842.065
2008-01-17,834.79
2008-01-18,828.532
2008-01-21,790.661
2008-01-22,823.866
2008-01-23,816.51
2008-01-24,855.236
2008-01-25,858.405
2008-01-28,852.192
2008-01-29,872.864
2008-01-30,862.493
2008-01-31,865.223
2008-02-01,882.326
2008-02-04,879.058
2008-02-05,839.208
2008-02-06,845.085
2008-02-07,826.666
2008-02-08,828.14
2008-02-11,816.478
2008-02-12,837.065
2008-02-13,836.457
2008-02-14,856.758
2008-02-15,849.813
2008-02-18,852.793
2008-02-19,861.761
2008-02-20,852.356
2008-02-21,861.113
2008-02-22,857.076
2008-02-25,869.711
2008-02-26,889.067
2008-02-27,904.206
2008-02-28,902.384
2008-02-29,898.509
2008-03-03,884.435
2008-03-04,879.744
2008-03-05,897.215
2008-03-06,901.237
2008-03-07,886.929
2008-03-10,878.643
2008-03-11,883.944
2008-03-12,902.953
2008-03-13,895.482
2008-03-14,892.967
2008-03-17,874.97
2008-03-18,887.514
2008-03-19,876.253
2008-03-20,860.102
2008-03-21,860.102
2008-03-24,849.97
2008-03-25,891.92
2008-03-26,902.232
2008-03-27,924.438
2008-03-28,923.35
2008-03-31,934.816
2008-04-01,939.936
2008-04-02,944.968
2008-04-03,940.068
2008-04-04,956.61
2008-04-07,956.351
2008-04-08,939.303
2008-04-09,933.759
2008-04-10,929.568
2008-04-11,918.628
2008-04-14,911.093
2008-04-15,911.14
2008-04-16,929.977
2008-04-17,921.632
2008-04-18,922.975
2008-04-21,926.328
2008-04-22,939.055
2008-04-23,939.094
2008-04-24,914.622
2008-04-25,928.24
2008-04-28,935.647
2008-04-29,931.871
2008-04-30,934.636
2008-05-01,928.75
2008-05-02,930.344
2008-05-05,941.096
2008-05-06,937.198
2008-05-07,942.657
2008-05-08,949.671
2008-05-09,946.459
2008-05-12,945.102
2008-05-13,942.07
2008-05-14,941.287
2008-05-15,948.849
2008-05-16,961.552
2008-05-19,962.354
2008-05-20,955.4
2008-05-21,960.066
2008-05-22,954.683
2008-05-23,955.273
2008-05-26,948.71
2008-05-27,946.808
2008-05-28,950.434
2008-05-29,949.455
2008-05-30,959.157
2008-06-02,958.618
2008-06-03,960.628
2008-06-04,965.631
2008-06-05,971.461
2008-06-06,966.919
2008-06-09,953.43
2008-06-10,926.733
2008-06-11,922.931
2008-06-12,915.57
2008-06-13,910.424
2008-06-16,919.618
2008-06-17,927.047
2008-06-18,917.871
2008-06-19,906.971
2008-06-20,901.116
2008-06-23,879.659
2008-06-24,879.835
2008-06-25,885.425
2008-06-26,878.588
2008-06-27,875.019
2008-06-30,874.741
2008-07-01,849.397
2008-07-02,843.083
2008-07-03,834.758
2008-07-04,836.649
2008-07-07,836.916
2008-07-08,823.066
2008-07-09,843.502
2008-07-10,828.597
2008-07-11,817.511
2008-07-14,823.149
2008-07-15,816.154
2008-07-16,811.587
2008-07-17,840.418
2008-07-18,845.291
2008-07-21,859.127
2008-07-22,855.662
2008-07-23,860.263
2008-07-24,849.704
2008-07-25,841.733
2008-07-28,838.957
2008-07-29,826.895
2008-07-30,834.438
2008-07-31,834.243
2008-08-01,833.765
2008-08-04,829.724
2008-08-05,834.731
2008-08-06,845.736
2008-08-07,851.496
2008-08-08,835.86
2008-08-11,847.759
2008-08-12,840.796
2008-08-13,826.611
2008-08-14,821.811
2008-08-15,815.433
2008-08-18,811.692
2008-08-19,800.234
2008-08-20,794.793
2008-08-21,796.026
2008-08-22,804.814
2008-08-25,801.551
2008-08-26,804.314
2008-08-27,796.744
2008-08-28,808.022
2008-08-29,811.395
2008-09-01,807.805
2008-09-02,818.559
2008-09-03,809.62
2008-09-04,789.994
2008-09-05,777.539
2008-09-08,782.26
2008-09-09,776.033
2008-09-10,767.051
2008-09-11,757.818
2008-09-12,771.604
2008-09-15,759.714
2008-09-16,753.04
2008-09-17,745.27
2008-09-18,751.855
2008-09-19,785.336
2008-09-22,790.192
2008-09-23,780.776
2008-09-24,768.097
2008-09-25,773.736
2008-09-26,759.665
2008-09-29,714.237
2008-09-30,706.974
2008-10-01,703.151
2008-10-02,681.884
2008-10-03,686.661
2008-10-06,643.317
2008-10-07,633.285
2008-10-08,611.057
2008-10-09,597.826
2008-10-10,561.805
2008-10-13,595.216
2008-10-14,611.771
2008-10-15,578.011
2008-10-16,555.068
2008-10-17,560.65
2008-10-20,562.561
2008-10-21,562.533
2008-10-22,537.403
2008-10-23,527.451
2008-10-24,508.44
2008-10-27,483.415
2008-10-28,484.729
2008-10-29,530.001
2008-10-30,534.888
2008-10-31,532.909
2008-11-03,544.358
2008-11-04,579.93
2008-11-05,566.733
2008-11-06,527.551
2008-11-07,536.793
2008-11-10,543.586
2008-11-11,520.099
2008-11-12,495.941
2008-11-13,483.894
2008-11-14,492.704
2008-11-17,481.949
2008-11-18,475.3
2008-11-19,463.494
2008-11-20,441.07
2008-11-21,434.879
2008-11-24,462.575
2008-11-25,476.047
2008-11-26,470.066
2008-11-27,481.632
2008-11-28,483.954
2008-12-01,466.644
2008-12-02,472.583
2008-12-03,468.663
2008-12-04,472.828
2008-12-05,456.205
2008-12-08,482.814
2008-12-09,483.315
2008-12-10,490.781
2008-12-11,491.058
2008-12-12,493.534
2008-12-15,498.541
2008-12-16,508.516
2008-12-17,540.9
2008-12-18,552.407
2008-12-19,529.337
2008-12-22,526.474
2008-12-23,531.408
2008-12-24,536.649
2008-12-25,536.649
2008-12-26,538.905
2008-12-29,558.506
2008-12-30,555.404
2008-12-31,549.116
2009-01-01,549.116
2009-01-02,545.707
2009-01-05,556.9
2009-01-06,554.168
2009-01-07,560.71
2009-01-08,552.188
2009-01-09,542.405
2009-01-12,532.144
2009-01-13,521.963
2009-01-14,513.655
2009-01-15,507.963
2009-01-16,512.682
2009-01-19,504.024
2009-01-20,487.717
2009-01-21,485.464
2009-01-22,487.629
2009-01-23,472.888
2009-01-26,487.754
2009-01-27,493.053
2009-01-28,502.618
2009-01-29,497.329
2009-01-30,490.411
2009-02-02,479.21
2009-02-03,490.815
2009-02-04,500.01
2009-02-05,494.728
2009-02-06,501.57
2009-02-09,506.342
2009-02-10,502.444
2009-02-11,497.858
2009-02-12,492.149
2009-02-13,500.401
2009-02-16,494.247
2009-02-17,470.477
2009-02-18,464.125
2009-02-19,466.753
2009-02-20,455.174
2009-02-23,457.474
2009-02-24,455.506
2009-02-25,453.674
2009-02-26,452.775
2009-02-27,451.194
2009-03-02,426.155
2009-03-03,420.705
2009-03-04,428.634
2009-03-05,419.985
2009-03-06,423.76
2009-03-09,420.7
2009-03-10,444.852
2009-03-11,444.772
2009-03-12,438.157
2009-03-13,442.448
2009-03-16,454.555
2009-03-17,449.888
2009-03-18,454.056
2009-03-19,477.599
2009-03-20,480.037
2009-03-23,482.513
2009-03-24,478.45
2009-03-25,488.832
2009-03-26,486.348
2009-03-27,475.93
2009-03-30,460.873
2009-03-31,475.792
2009-04-01,480.091
2009-04-02,501.547
2009-04-03,504.661
2009-04-06,502.293
2009-04-07,490.088
2009-04-08,486.082
2009-04-09,499.792
2009-04-10,499.792
2009-04-13,505.739
2009-04-14,507.602
2009-04-15,501.806
2009-04-16,507.633
2009-04-17,508.269
2009-04-20,498.201
2009-04-21,503.208
2009-04-22,516.04
2009-04-23,517.711
2009-04-24,536.503
2009-04-27,533.44
2009-04-28,526.81
2009-04-29,542.42
2009-04-30,547.131
2009-05-01,548.045
2009-05-04,561.3
2009-05-05,562.88
2009-05-06,562.47
2009-05-07,562.371
2009-05-08,577.637
2009-05-11,575.156
2009-05-12,570.145
2009-05-13,562.008
2009-05-14,563.239
2009-05-15,571.845
2009-05-18,573.324
2009-05-19,588.45
2009-05-20,599.0
2009-05-21,596.286
2009-05-22,590.149
2009-05-25,597.717
2009-05-26,592.88
2009-05-27,596.151
2009-05-28,589.497
2009-05-29,601.597
2009-06-01,598.594
2009-06-02,621.437
2009-06-03,615.241
2009-06-04,619.596
2009-06-05,614.015
2009-06-08,606.004
2009-06-09,612.953
2009-06-10,618.03
2009-06-11,622.032
2009-06-12,619.757
2009-06-15,605.931
2009-06-16,604.361
2009-06-17,591.004
2009-06-18,594.267
2009-06-19,597.999
2009-06-22,582.437
2009-06-23,589.559
2009-06-24,595.208
2009-06-25,582.657
2009-06-26,592.573
2009-06-29,598.483
2009-06-30,599.402
2009-07-01,604.549
2009-07-02,592.196
2009-07-03,587.612
2009-07-06,584.716
2009-07-07,587.869
2009-07-08,579.379
2009-07-09,584.148
2009-07-10,578.462
2009-07-13,582.321
2009-07-14,585.172
2009-07-15,598.636
2009-07-16,602.503
2009-07-17,603.184
2009-07-20,612.772
2009-07-21,622.554
2009-07-22,622.57
2009-07-23,627.797
2009-07-24,622.585
2009-07-27,630.198
2009-07-28,629.899
2009-07-29,626.016
2009-07-30,633.765
2009-07-31,645.847
2009-08-03,663.699
2009-08-04,657.437
2009-08-05,659.423
2009-08-06,656.796
2009-08-07,653.04
2009-08-10,651.673
2009-08-11,646.033
2009-08-12,657.607
2009-08-13,662.619
2009-08-14,662.128
2009-08-17,647.103
2009-08-18,651.741
2009-08-19,662.966
2009-08-20,670.224
2009-08-21,681.917
2009-08-24,690.514
2009-08-25,692.927
2009-08-26,682.787
2009-08-27,683.86
2009-08-28,695.114
2009-08-31,691.36
2009-09-01,684.863
2009-09-02,672.305
2009-09-03,673.583
2009-09-04,677.093
2009-09-07,691.964
2009-09-08,704.539
2009-09-09,714.281
2009-09-10,717.744
2009-09-11,728.441
2009-09-14,729.851
2009-09-15,728.524
2009-09-16,739.448
2009-09-17,747.021
2009-09-18,747.09
2009-09-21,740.332
2009-09-22,747.51
2009-09-23,751.102
2009-09-24,739.504
2009-09-25,735.004
2009-09-28,736.63
2009-09-29,734.744
2009-09-30,738.354
2009-10-01,724.291
2009-10-02,712.346
2009-10-05,718.491
2009-10-06,733.809
2009-10-07,731.301
2009-10-08,742.138
2009-10-09,745.272
2009-10-12,755.134
2009-10-13,747.018
2009-10-14,755.857
2009-10-15,755.701
2009-10-16,751.959
2009-10-19,759.647
2009-10-20,753.456
2009-10-21,752.323
2009-10-22,745.136
2009-10-23,742.73
2009-10-26,730.737
2009-10-27,724.73
2009-10-28,706.629
2009-10-29,705.1
2009-10-30,700.213
2009-11-02,703.399
2009-11-03,694.502
2009-11-04,716.535
2009-11-05,722.176
2009-11-06,724.634
2009-11-09,739.986
2009-11-10,740.896
2009-11-11,742.34
2009-11-12,739.145
2009-11-13,740.132
2009-11-16,752.017
2009-11-17,740.092
2009-11-18,746.842
2009-11-19,729.123
2009-11-20,725.189
2009-11-23,740.228
2009-11-24,733.788
2009-11-25,741.064
2009-11-26,722.897
2009-11-27,730.33
2009-11-30,726.883
2009-12-01,738.135
2009-12-02,738.892
2009-12-03,744.113
2009-12-04,744.947
2009-12-07,739.23
2009-12-08,730.207
2009-12-09,724.805
2009-12-10,727.502
2009-12-11,724.594
2009-12-14,730.503
2009-12-15,727.538
2009-12-16,735.682
2009-12-17,721.133
2009-12-18,717.15
2009-12-21,722.202
2009-12-22,724.2
2009-12-23,734.979
2009-12-24,735.439
2009-12-25,735.439
2009-12-28,739.683
2009-12-29,745.052
2009-12-30,735.003
2009-12-31,740.158
2010-01-01,740.158
2010-01-04,758.054
2010-01-05,761.206
2010-01-06,762.474
2010-01-07,763.595
2010-01-08,766.652
2010-01-11,783.403
2010-01-12,779.109
2010-01-13,775.633
2010-01-14,781.684
2010-01-15,777.514
2010-01-18,780.728
2010-01-19,776.306
2010-01-20,764.304
2010-01-21,756.316
2010-01-22,752.429
2010-01-25,750.082
2010-01-26,745.721
2010-01-27,741.961
2010-01-28,733.355
2010-01-29,734.998
2010-02-01,732.93
2010-02-02,741.252
2010-02-03,736.494
2010-02-04,716.238
2010-02-05,694.825
2010-02-08,698.135
2010-02-09,701.482
2010-02-10,699.058
2010-02-11,694.278
2010-02-12,686.898
2010-02-15,692.012
2010-02-16,696.78
2010-02-17,700.876
2010-02-18,703.268
2010-02-19,702.35
2010-02-22,707.302
2010-02-23,704.758
2010-02-24,708.743
2010-02-25,697.46
2010-02-26,710.91
2010-03-01,700.477
2010-03-02,714.936
2010-03-03,729.976
2010-03-04,728.021
2010-03-05,732.726
2010-03-08,734.51
2010-03-09,727.766
2010-03-10,735.416
2010-03-11,733.092
2010-03-12,740.604
2010-03-15,735.164
2010-03-16,748.25
2010-03-17,753.969
2010-03-18,745.72
2010-03-19,747.187
2010-03-22,747.946
2010-03-23,752.294
2010-03-24,741.462
2010-03-25,746.609
2010-03-26,750.631
2010-03-29,754.194
2010-03-30,752.042
2010-03-31,763.851
2010-04-01,774.388
2010-04-02,774.388
2010-04-05,764.349
2010-04-06,763.7
2010-04-07,757.071
2010-04-08,753.131
2010-04-09,767.497
2010-04-12,777.74
2010-04-13,776.548
2010-04-14,785.765
2010-04-15,782.551
2010-04-16,774.755
2010-04-19,765.376
2010-04-20,771.364
2010-04-21,769.381
2010-04-22,757.163
2010-04-23,769.357
2010-04-26,769.538
2010-04-27,751.304
2010-04-28,728.571
2010-04-29,740.706
2010-04-30,739.014
2010-05-03,734.588
2010-05-04,709.942
2010-05-05,689.619
2010-05-06,686.278
2010-05-07,659.407
2010-05-10,696.135
2010-05-11,692.728
2010-05-12,705.143
2010-05-13,700.841
2010-05-14,674.94
2010-05-17,664.06
2010-05-18,671.161
2010-05-19,647.272
2010-05-20,633.847
2010-05-21,640.509
2010-05-24,635.145
2010-05-25,615.566
2010-05-26,629.813
2010-05-27,650.428
2010-05-28,651.838
2010-05-31,651.712
2010-06-01,650.261
2010-06-02,647.079
2010-06-03,658.433
2010-06-04,644.038
2010-06-07,637.021
2010-06-08,638.103
2010-06-09,653.853
2010-06-10,663.82
2010-06-11,660.951
2010-06-14,676.785
2010-06-15,683.825
2010-06-16,685.356
2010-06-17,693.151
2010-06-18,692.145
2010-06-21,701.335
2010-06-22,695.142
2010-06-23,686.015
2010-06-24,680.248
2010-06-25,682.102
2010-06-28,695.552
2010-06-29,674.531
2010-06-30,678.977
2010-07-01,676.918
2010-07-02,674.647
2010-07-05,674.663
2010-07-06,690.434
2010-07-07,695.869
2010-07-08,705.135
2010-07-09,705.02
2010-07-12,700.551
2010-07-13,717.857
2010-07-14,718.813
2010-07-15,723.218
2010-07-16,711.801
2010-07-19,702.661
2010-07-20,698.822
2010-07-21,706.06
2010-07-22,721.611
2010-07-23,716.309
2010-07-26,721.814
2010-07-27,716.171
2010-07-28,719.805
2010-07-29,730.913
2010-07-30,722.188
2010-08-02,747.246
2010-08-03,748.879
2010-08-04,743.099
2010-08-05,748.304
2010-08-06,749.566
2010-08-09,748.795
2010-08-10,734.739
2010-08-11,714.394
2010-08-12,713.759
2010-08-13,716.146
2010-08-16,722.393
2010-08-17,732.379
2010-08-18,736.399
2010-08-19,739.191
2010-08-20,722.886
2010-08-23,723.975
2010-08-24,721.347
2010-08-25,713.197
2010-08-26,723.86
2010-08-27,727.208
2010-08-30,730.397
2010-08-31,736.149
2010-09-01,752.274
2010-09-02,755.374
2010-09-03,758.202
2010-09-06,765.397
2010-09-07,758.849
2010-09-08,761.312
2010-09-09,763.9
2010-09-10,757.576
2010-09-13,770.73
2010-09-14,780.497
2010-09-15,774.078
2010-09-16,764.634
2010-09-17,768.321
2010-09-20,782.974
