Date,WORLD ex USA Standard (Large+Mid Cap)
2005-06-15,3090.404
2005-06-16,3103.518
2005-06-17,3142.021
2005-06-20,3123.314
2005-06-21,3136.654
2005-06-22,3141.501
2005-06-23,3134.476
2005-06-24,3118.851
2005-06-27,3105.352
2005-06-28,3112.07
2005-06-29,3116.858
2005-06-30,3112.704
2005-07-01,3097.689
2005-07-04,3095.719
2005-07-05,3090.9
2005-07-06,3108.033
2005-07-07,3071.069
2005-07-08,3096.444
2005-07-11,3141.107
2005-07-12,3164.4
2005-07-13,3149.432
2005-07-14,3164.559
2005-07-15,3149.345
2005-07-18,3151.635
2005-07-19,3141.064
2005-07-20,3141.213
2005-07-21,3182.674
2005-07-22,3181.186
2005-07-25,3176.712
2005-07-26,3163.513
2005-07-27,3179.043
2005-07-28,3197.527
2005-07-29,3213.23
2005-08-01,3232.045
2005-08-02,3259.278
2005-08-03,3280.219
2005-08-04,3269.919
2005-08-05,3240.046
2005-08-08,3264.342
2005-08-09,3276.928
2005-08-10,3328.367
2005-08-11,3351.129
2005-08-12,3350.308
2005-08-15,3336.343
2005-08-16,3325.922
2005-08-17,3310.408
2005-08-18,3268.083
2005-08-19,3283.343
2005-08-22,3322.167
2005-08-23,3302.566
2005-08-24,3300.804
2005-08-25,3292.158
2005-08-26,3289.368
2005-08-29,3268.603
2005-08-30,3260.105
2005-08-31,3301.938
2005-09-01,3366.309
2005-09-02,3382.97
2005-09-05,3397.961
2005-09-06,3404.976
2005-09-07,3406.385
2005-09-08,3391.511
2005-09-09,3420.854
2005-09-12,3405.617
2005-09-13,3385.623
2005-09-14,3404.858
2005-09-15,3394.636
2005-09-16,3404.061
2005-09-19,3401.071
2005-09-20,3420.814
2005-09-21,3414.651
2005-09-22,3385.199
2005-09-23,3375.529
2005-09-26,3414.359
2005-09-27,3394.944
2005-09-28,3428.545
2005-09-29,3444.251
2005-09-30,3452.629
2005-10-03,3436.273
2005-10-04,3448.686
2005-10-05,3412.064
2005-10-06,3385.996
2005-10-07,3374.551
2005-10-10,3366.601
2005-10-11,3376.985
2005-10-12,3365.091
2005-10-13,3316.557
2005-10-14,3345.368
2005-10-17,3333.546
2005-10-18,3300.156
2005-10-19,3268.689
2005-10-20,3275.029
2005-10-21,3270.171
2005-10-24,3285.041
2005-10-25,3317.533
2005-10-26,3323.602
2005-10-27,3318.039
2005-10-28,3302.613
2005-10-31,3341.065
2005-11-01,3358.368
2005-11-02,3385.194
2005-11-03,3409.066
2005-11-04,3375.004
2005-11-07,3380.734
2005-11-08,3379.618
2005-11-09,3369.155
2005-11-10,3364.283
2005-11-11,3387.298
2005-11-14,3373.447
2005-11-15,3355.617
2005-11-16,3347.53
2005-11-17,3388.82
2005-11-18,3406.626
2005-11-21,3427.342
2005-11-22,3421.463
2005-11-23,3452.051
2005-11-24,3447.863
2005-11-25,3441.905
2005-11-28,3449.114
2005-11-29,3443.825
2005-11-30,3429.542
2005-12-01,3459.206
2005-12-02,3488.17
2005-12-05,3498.542
2005-12-06,3511.947
2005-12-07,3505.274
2005-12-08,3511.287
2005-12-09,3523.79
2005-12-12,3565.284
2005-12-13,3569.24
2005-12-14,3589.295
2005-12-15,3558.205
2005-12-16,3587.805
2005-12-19,3587.452
2005-12-20,3579.336
2005-12-21,3587.492
2005-12-22,3600.163
2005-12-23,3604.199
2005-12-26,3609.224
2005-12-27,3600.779
2005-12-28,3619.176
2005-12-29,3621.656
2005-12-30,3588.556
2006-01-02,3596.578
2006-01-03,3664.272
2006-01-04,3730.087
2006-01-05,3731.156
2006-01-06,3768.256
2006-01-09,3760.981
2006-01-10,3730.816
2006-01-11,3761.34
2006-01-12,3763.825
2006-01-13,3754.337
2006-01-16,3758.264
2006-01-17,3702.589
2006-01-18,3658.628
2006-01-19,3703.238
2006-01-20,3689.849
2006-01-23,3710.362
2006-01-24,3712.943
2006-01-25,3733.735
2006-01-26,3766.487
2006-01-27,3798.601
2006-01-30,3793.556
2006-01-31,3815.531
2006-02-01,3818.788
2006-02-02,3795.659
2006-02-03,3767.118
2006-02-06,3773.623
2006-02-07,3757.153
2006-02-08,3721.126
2006-02-09,3758.282
2006-02-10,3733.537
2006-02-13,3718.999
2006-02-14,3725.765
2006-02-15,3725.661
2006-02-16,3739.629
2006-02-17,3738.854
2006-02-20,3742.242
2006-02-21,3756.635
2006-02-22,3764.021
2006-02-23,3795.484
2006-02-24,3798.278
2006-02-27,3818.463
2006-02-28,3802.717
2006-03-01,3812.297
2006-03-02,3805.383
2006-03-03,3797.16
2006-03-06,3807.061
2006-03-07,3756.445
2006-03-08,3736.878
2006-03-09,3776.477
2006-03-10,3777.94
2006-03-13,3823.156
2006-03-14,3855.728
2006-03-15,3868.933
2006-03-16,3887.522
2006-03-17,3904.737
2006-03-20,3920.01
2006-03-21,3898.208
2006-03-22,3906.806
2006-03-23,3873.763
2006-03-24,3899.591
2006-03-27,3894.95
2006-03-28,3893.861
2006-03-29,3884.226
2006-03-30,3954.264
2006-03-31,3923.316
2006-04-03,3964.616
2006-04-04,3983.857
2006-04-05,4000.815
2006-04-06,4022.484
2006-04-07,3990.023
2006-04-10,3993.423
2006-04-11,3965.208
2006-04-12,3940.117
2006-04-13,3945.693
2006-04-14,3946.131
2006-04-17,3983.08
2006-04-18,4002.483
2006-04-19,4051.376
2006-04-20,4049.937
2006-04-21,4089.026
2006-04-24,4071.612
2006-04-25,4083.809
2006-04-26,4104.295
2006-04-27,4119.733
2006-04-28,4110.919
2006-05-01,4138.325
2006-05-02,4177.599
2006-05-03,4147.682
2006-05-04,4172.922
2006-05-05,4225.298
2006-05-08,4243.55
2006-05-09,4267.068
2006-05-10,4255.092
2006-05-11,4239.308
2006-05-12,4179.626
2006-05-15,4115.77
2006-05-16,4105.06
2006-05-17,4028.293
2006-05-18,3990.062
2006-05-19,3956.487
2006-05-22,3892.853
2006-05-23,3946.157
2006-05-24,3895.616
2006-05-25,3929.292
2006-05-26,3982.695
2006-05-29,3996.06
2006-05-30,3969.837
2006-05-31,3954.735
2006-06-01,3964.172
2006-06-02,4020.296
2006-06-05,3992.881
2006-06-06,3881.008
2006-06-07,3861.723
2006-06-08,3727.983
2006-06-09,3790.071
2006-06-12,3756.963
2006-06-13,3645.041
2006-06-14,3667.055
2006-06-15,3739.847
2006-06-16,3759.751
2006-06-19,3742.417
2006-06-20,3752.605
2006-06-21,3771.293
2006-06-22,3789.053
2006-06-23,3776.763
2006-06-26,3780.994
2006-06-27,3775.524
2006-06-28,3750.784
2006-06-29,3820.349
2006-06-30,3949.643
2006-07-03,3967.325
2006-07-04,3983.691
2006-07-05,3915.815
2006-07-06,3942.22
2006-07-07,3963.998
2006-07-10,3964.702
2006-07-11,3938.786
2006-07-12,3909.559
2006-07-13,3865.368
2006-07-14,3795.723
2006-07-17,3750.308
2006-07-18,3713.384
2006-07-19,3785.496
2006-07-20,3839.672
2006-07-21,3819.725
2006-07-24,3850.844
2006-07-25,3872.019
2006-07-26,3874.335
2006-07-27,3949.58
2006-07-28,3987.961
2006-07-31,3986.649
2006-08-01,3955.259
2006-08-02,4004.296
2006-08-03,3977.325
2006-08-04,4031.834
2006-08-07,3975.521
2006-08-08,3989.593
2006-08-09,4025.867
2006-08-10,3980.595
2006-08-11,3975.379
2006-08-14,3998.653
2006-08-15,4037.446
2006-08-16,4084.392
2006-08-17,4095.703
2006-08-18,4081.932
2006-08-21,4094.312
2006-08-22,4089.876
2006-08-23,4075.796
2006-08-24,4066.494
2006-08-25,4048.909
2006-08-28,4060.423
2006-08-29,4070.309
2006-08-30,4099.253
2006-08-31,4099.956
2006-09-01,4115.585
2006-09-04,4162.431
2006-09-05,4141.691
2006-09-06,4094.149
2006-09-07,4036.485
2006-09-08,4030.728
2006-09-11,3989.708
2006-09-12,4016.159
2006-09-13,4026.02
2006-09-14,4050.838
2006-09-15,4031.492
2006-09-18,4042.524
2006-09-19,4035.402
2006-09-20,4042.727
2006-09-21,4068.983
2006-09-22,4046.022
2006-09-25,4027.375
2006-09-26,4045.099
2006-09-27,4097.079
2006-09-28,4100.729
2006-09-29,4096.653
2006-10-02,4124.214
2006-10-03,4103.141
2006-10-04,4101.256
2006-10-05,4145.143
2006-10-06,4117.067
2006-10-09,4121.744
2006-10-10,4125.703
2006-10-11,4121.963
2006-10-12,4140.566
2006-10-13,4150.03
2006-10-16,4180.249
2006-10-17,4154.012
2006-10-18,4171.798
2006-10-19,4194.68
2006-10-20,4210.99
2006-10-23,4214.527
2006-10-24,4217.107
2006-10-25,4239.442
2006-10-26,4266.348
2006-10-27,4271.746
2006-10-30,4245.986
2006-10-31,4258.553
2006-11-01,4270.612
2006-11-02,4257.445
2006-11-03,4249.327
2006-11-06,4281.008
2006-11-07,4324.891
2006-11-08,4299.492
2006-11-09,4293.519
2006-11-10,4306.196
2006-11-13,4286.365
2006-11-14,4297.671
2006-11-15,4311.472
2006-11-16,4309.389
2006-11-17,4292.407
2006-11-20,4269.181
2006-11-21,4284.462
2006-11-22,4332.759
2006-11-23,4336.057
2006-11-24,4340.595
2006-11-27,4310.099
2006-11-28,4301.521
2006-11-29,4360.666
2006-11-30,4385.397
2006-12-01,4382.726
2006-12-04,4399.331
2006-12-05,4415.826
2006-12-06,4431.99
2006-12-07,4446.562
2006-12-08,4444.533
2006-12-11,4432.768
2006-12-12,4452.094
2006-12-13,4467.455
2006-12-14,4485.092
2006-12-15,4481.463
2006-12-18,4474.58
2006-12-19,4465.596
2006-12-20,4494.039
2006-12-21,4484.84
2006-12-22,4469.054
2006-12-25,4465.693
2006-12-26,4462.867
2006-12-27,4501.714
2006-12-28,4510.309
2006-12-29,4511.137
2007-01-01,4511.137
2007-01-02,4575.118
2007-01-03,4545.32
2007-01-04,4512.542
2007-01-05,4453.004
2007-01-08,4453.413
2007-01-09,4461.919
2007-01-10,4407.025
2007-01-11,4437.571
2007-01-12,4488.032
2007-01-15,4522.265
2007-01-16,4499.121
2007-01-17,4505.954
2007-01-18,4503.731
2007-01-19,4524.583
2007-01-22,4527.096
2007-01-23,4549.604
2007-01-24,4567.957
2007-01-25,4554.415
2007-01-26,4511.741
2007-01-29,4525.346
2007-01-30,4546.906
2007-01-31,4538.659
2007-02-01,4598.146
2007-02-02,4599.425
2007-02-05,4583.117
2007-02-06,4609.682
2007-02-07,4631.477
2007-02-08,4604.24
2007-02-09,4618.742
2007-02-12,4589.928
2007-02-13,4621.959
2007-02-14,4686.986
2007-02-15,4711.943
2007-02-16,4701.856
2007-02-19,4717.812
2007-02-20,4709.826
2007-02-21,4680.712
2007-02-22,4693.709
2007-02-23,4727.03
2007-02-26,4749.783
2007-02-27,4673.846
2007-02-28,4574.967
2007-03-01,4532.967
2007-03-02,4515.268
2007-03-05,4424.392
2007-03-06,4479.781
2007-03-07,4509.097
2007-03-08,4557.907
2007-03-09,4565.557
2007-03-12,4584.566
2007-03-13,4546.44
2007-03-14,4442.87
2007-03-15,4515.372
2007-03-16,4522.114
2007-03-19,4574.993
2007-03-20,4609.737
2007-03-21,4629.183
2007-03-22,4705.949
2007-03-23,4714.302
2007-03-26,4700.171
2007-03-27,4692.609
2007-03-28,4679.893
2007-03-29,4698.051
2007-03-30,4692.192
2007-04-02,4703.893
2007-04-03,4748.036
2007-04-04,4777.845
2007-04-05,4790.74
2007-04-06,4788.415
2007-04-09,4778.036
2007-04-10,4821.651
2007-04-11,4818.785
2007-04-12,4820.769
2007-04-13,4833.608
2007-04-16,4894.309
2007-04-17,4901.95
2007-04-18,4909.833
2007-04-19,4880.823
2007-04-20,4921.518
2007-04-23,4911.915
2007-04-24,4894.835
2007-04-25,4919.577
2007-04-26,4911.094
2007-04-27,4903.7
2007-04-30,4905.774
2007-05-01,4881.709
2007-05-02,4911.564
2007-05-03,4918.023
2007-05-04,4956.697
2007-05-07,4993.989
2007-05-08,4944.089
2007-05-09,4968.562
2007-05-10,4926.291
2007-05-11,4938.35
2007-05-14,4944.468
2007-05-15,4959.985
2007-05-16,4945.923
2007-05-17,4935.714
2007-05-18,4961.835
2007-05-21,4961.952
2007-05-22,4973.3
2007-05-23,5013.557
2007-05-24,4967.725
2007-05-25,4958.303
2007-05-28,4969.187
2007-05-29,4987.142
2007-05-30,4966.771
2007-05-31,5014.618
2007-06-01,5047.81
2007-06-04,5067.438
2007-06-05,5059.901
2007-06-06,5003.924
2007-06-07,4950.072
2007-06-08,4905.234
2007-06-11,4933.345
2007-06-12,4902.24
2007-06-13,4902.655
2007-06-14,4961.402
2007-06-15,5027.369
2007-06-18,5035.154
2007-06-19,5029.647
2007-06-20,5041.249
2007-06-21,5008.024
2007-06-22,4992.735
2007-06-25,4982.511
2007-06-26,4963.727
2007-06-27,4924.95
2007-06-28,4976.112
2007-06-29,5019.65
2007-07-02,5057.236
2007-07-03,5086.422
2007-07-04,5104.822
2007-07-05,5083.08
2007-07-06,5109.308
2007-07-09,5133.248
2007-07-10,5122.756
2007-07-11,5111.138
2007-07-12,5152.117
2007-07-13,5188.374
2007-07-16,5192.013
2007-07-17,5177.415
2007-07-18,5140.336
2007-07-19,5185.012
2007-07-20,5165.756
2007-07-23,5166.21
2007-07-24,5120.586
2007-07-25,5054.802
2007-07-26,4948.38
2007-07-27,4877.053
2007-07-30,4883.884
2007-07-31,4950.261
2007-08-01,4865.832
2007-08-02,4895.767
2007-08-03,4877.486
2007-08-06,4849.489
2007-08-07,4876.715
2007-08-08,4968.313
2007-08-09,4892.826
2007-08-10,4753.23
2007-08-13,4804.569
2007-08-14,4751.679
2007-08-15,4679.604
2007-08-16,4543.524
2007-08-17,4587.286
2007-08-20,4643.466
2007-08-21,4671.81
2007-08-22,4731.265
2007-08-23,4786.206
2007-08-24,4810.583
2007-08-27,4824.363
2007-08-28,4763.328
2007-08-29,4765.034
2007-08-30,4802.932
2007-08-31,4878.607
2007-09-03,4885.106
2007-09-04,4898.58
2007-09-05,4847.657
2007-09-06,4873.323
2007-09-07,4825.52
2007-09-10,4779.21
2007-09-11,4849.323
2007-09-12,4875.11
2007-09-13,4894.166
2007-09-14,4878.729
2007-09-17,4828.775
2007-09-18,4851.259
2007-09-19,5006.415
2007-09-20,5037.949
2007-09-21,5041.364
2007-09-24,5050.844
2007-09-25,5043.862
2007-09-26,5060.934
2007-09-27,5128.487
2007-09-28,5155.778
2007-10-01,5187.48
2007-10-02,5195.215
2007-10-03,5202.675
2007-10-04,5197.139
2007-10-05,5241.865
2007-10-08,5205.855
2007-10-09,5241.031
2007-10-10,5265.048
2007-10-11,5319.395
2007-10-12,5296.316
2007-10-15,5274.231
2007-10-16,5204.774
2007-10-17,5228.199
2007-10-18,5247.48
2007-10-19,5198.497
2007-10-22,5101.154
2007-10-23,5173.949
2007-10-24,5151.715
2007-10-25,5202.853
2007-10-26,5280.473
2007-10-29,5344.136
2007-10-30,5323.187
2007-10-31,5379.903
2007-11-01,5327.83
2007-11-02,5287.832
2007-11-05,5238.163
2007-11-06,5283.413
2007-11-07,5290.511
2007-11-08,5239.529
2007-11-09,5166.316
2007-11-12,5082.79
2007-11-13,5108.041
2007-11-14,5178.081
2007-11-15,5099.015
2007-11-16,5051.93
2007-11-19,4976.777
2007-11-20,5049.677
2007-11-21,4950.114
2007-11-22,4978.09
2007-11-23,5025.927
2007-11-26,5045.432
2007-11-27,5033.12
2007-11-28,5092.834
2007-11-29,5146.547
2007-11-30,5169.519
2007-12-03,5153.306
2007-12-04,5116.322
2007-12-05,5150.352
2007-12-06,5166.034
2007-12-07,5208.699
2007-12-10,5240.272
2007-12-11,5228.513
2007-12-12,5221.244
2007-12-13,5086.096
2007-12-14,5032.631
2007-12-17,4924.136
2007-12-18,4922.007
2007-12-19,4899.913
2007-12-20,4902.572
2007-12-21,4971.999
2007-12-24,4989.65
2007-12-25,5007.978
2007-12-26,5039.173
2007-12-27,5055.92
2007-12-28,5078.104
2007-12-31,5072.342
2008-01-01,5072.342
2008-01-02,5071.435
2008-01-03,5062.523
2008-01-04,4973.06
2008-01-07,4924.258
2008-01-08,4943.127
2008-01-09,4904.436
2008-01-10,4872.327
2008-01-11,4847.748
2008-01-14,4887.397
2008-01-15,4777.42
2008-01-16,4653.619
2008-01-17,4650.454
2008-01-18,4608.232
2008-01-21,4351.396
2008-01-22,4372.933
2008-01-23,4321.914
2008-01-24,4535.997
2008-01-25,4595.801
2008-01-28,4549.359
2008-01-29,4614.2
2008-01-30,4582.72
2008-01-31,4615.013
2008-02-01,4688.61
2008-02-04,4713.741
2008-02-05,4557.167
2008-02-06,4523.877
2008-02-07,4440.715
2008-02-08,4443.692
2008-02-11,4417.823
2008-02-12,4533.174
2008-02-13,4520.872
2008-02-14,4580.807
2008-02-15,4539.02
2008-02-18,4577.975
2008-02-19,4626.951
2008-02-20,4531.714
2008-02-21,4610.169
2008-02-22,4587.719
2008-02-25,4667.836
2008-02-26,4733.442
2008-02-27,4805.194
2008-02-28,4765.346
2008-02-29,4698.647
2008-03-03,4613.571
2008-03-04,4574.88
2008-03-05,4629.963
2008-03-06,4628.762
2008-03-07,4551.881
2008-03-10,4492.19
2008-03-11,4528.764
2008-03-12,4625.397
2008-03-13,4588.946
2008-03-14,4547.575
2008-03-17,4408.949
2008-03-18,4522.668
2008-03-19,4477.801
2008-03-20,4409.242
2008-03-21,4424.822
2008-03-24,4420.918
2008-03-25,4598.366
2008-03-26,4630.569
2008-03-27,4659.941
2008-03-28,4644.781
2008-03-31,4631.575
2008-04-01,4671.67
2008-04-02,4760.817
2008-04-03,4780.216
2008-04-04,4818.835
2008-04-07,4849.069
2008-04-08,4797.504
2008-04-09,4773.569
2008-04-10,4770.613
2008-04-11,4746.656
2008-04-14,4698.225
2008-04-15,4714.839
2008-04-16,4831.607
2008-04-17,4810.984
2008-04-18,4837.137
2008-04-21,4892.548
2008-04-22,4872.902
2008-04-23,4869.57
2008-04-24,4823.119
2008-04-25,4881.168
2008-04-28,4908.672
2008-04-29,4878.54
2008-04-30,4889.024
2008-05-01,4860.242
2008-05-02,4936.172
2008-05-05,4950.816
2008-05-06,4963.528
2008-05-07,4956.332
2008-05-08,4965.191
2008-05-09,4911.256
2008-05-12,4943.651
2008-05-13,4941.778
2008-05-14,4955.986
2008-05-15,4998.862
2008-05-16,5055.077
2008-05-19,5089.152
2008-05-20,5052.367
2008-05-21,5032.419
2008-05-22,5032.188
2008-05-23,4986.399
2008-05-26,4952.937
2008-05-27,4932.946
2008-05-28,4928.245
2008-05-29,4937.403
2008-05-30,4963.213
2008-06-02,4947.388
2008-06-03,4929.139
2008-06-04,4905.602
2008-06-05,4905.362
2008-06-06,4901.641
2008-06-09,4852.616
2008-06-10,4743.464
2008-06-11,4716.841
2008-06-12,4668.926
2008-06-13,4682.447
2008-06-16,4726.595
2008-06-17,4758.949
2008-06-18,4726.915
2008-06-19,4672.613
2008-06-20,4628.836
2008-06-23,4592.266
2008-06-24,4586.998
2008-06-25,4608.316
2008-06-26,4575.685
2008-06-27,4554.036
2008-06-30,4577.26
2008-07-01,4504.976
2008-07-02,4477.169
2008-07-03,4461.923
2008-07-04,4426.24
2008-07-07,4447.402
2008-07-08,4386.891
2008-07-09,4450.157
2008-07-10,4410.209
2008-07-11,4363.391
2008-07-14,4372.414
2008-07-15,4306.647
2008-07-16,4298.57
2008-07-17,4391.91
2008-07-18,4407.841
2008-07-21,4445.455
2008-07-22,4448.62
2008-07-23,4483.37
2008-07-24,4447.433
2008-07-25,4407.857
2008-07-28,4387.296
2008-07-29,4344.762
2008-07-30,4410.808
2008-07-31,4414.373
2008-08-01,4346.094
2008-08-04,4305.541
2008-08-05,4332.534
2008-08-06,4370.246
2008-08-07,4336.101
2008-08-08,4279.77
2008-08-11,4325.129
2008-08-12,4294.927
2008-08-13,4209.261
2008-08-14,4221.674
2008-08-15,4180.913
2008-08-18,4195.499
2008-08-19,4103.067
2008-08-20,4130.346
2008-08-21,4151.756
2008-08-22,4168.866
2008-08-25,4166.082
2008-08-26,4136.511
2008-08-27,4157.181
2008-08-28,4202.891
2008-08-29,4243.656
2008-09-01,4187.24
2008-09-02,4165.642
2008-09-03,4115.406
2008-09-04,4010.337
2008-09-05,3913.398
2008-09-08,4015.609
2008-09-09,3951.946
2008-09-10,3922.429
2008-09-11,3863.478
2008-09-12,3974.077
2008-09-15,3873.781
2008-09-16,3754.118
2008-09-17,3706.496
2008-09-18,3707.128
2008-09-19,3979.735
2008-09-22,3999.391
2008-09-23,3964.669
2008-09-24,3937.445
2008-09-25,3978.235
2008-09-26,3903.05
2008-09-29,3701.089
2008-09-30,3630.964
2008-10-01,3662.315
2008-10-02,3550.182
2008-10-03,3582.018
2008-10-06,3312.003
2008-10-07,3297.68
2008-10-08,3110.607
2008-10-09,3060.691
2008-10-10,2801.032
2008-10-13,3007.033
2008-10-14,3187.031
2008-10-15,3025.144
2008-10-16,2824.059
2008-10-17,2922.577
2008-10-20,3021.38
2008-10-21,3007.942
2008-10-22,2806.785
2008-10-23,2782.233
2008-10-24,2637.635
2008-10-27,2494.948
2008-10-28,2572.882
2008-10-29,2795.244
2008-10-30,2890.569
2008-10-31,2875.652
2008-11-03,2911.382
2008-11-04,3073.305
2008-11-05,3088.313
2008-11-06,2881.165
2008-11-07,2887.003
2008-11-10,2935.254
2008-11-11,2786.43
2008-11-12,2710.373
2008-11-13,2673.345
2008-11-14,2703.682
2008-11-17,2646.806
2008-11-18,2638.643
2008-11-19,2559.141
2008-11-20,2421.571
2008-11-21,2416.996
2008-11-24,2592.257
2008-11-25,2659.673
2008-11-26,2647.32
2008-11-27,2696.048
2008-11-28,2719.706
2008-12-01,2584.336
2008-12-02,2584.717
2008-12-03,2599.233
2008-12-04,2584.538
2008-12-05,2510.929
2008-12-08,2693.613
2008-12-09,2713.723
2008-12-10,2750.013
2008-12-11,2788.956
2008-12-12,2724.578
2008-12-15,2796.325
2008-12-16,2816.432
2008-12-17,2909.242
2008-12-18,2914.556
2008-12-19,2828.197
2008-12-22,2791.5
2008-12-23,2789.223
2008-12-24,2773.092
2008-12-25,2780.963
2008-12-26,2791.832
2008-12-29,2850.863
2008-12-30,2877.398
2008-12-31,2863.076
2009-01-01,2863.076
2009-01-02,2933.306
2009-01-05,2940.227
2009-01-06,2943.551
2009-01-07,2968.967
2009-01-08,2951.224
2009-01-09,2912.716
2009-01-12,2853.793
2009-01-13,2765.221
2009-01-14,2689.475
2009-01-15,2628.543
2009-01-16,2685.506
2009-01-19,2647.014
2009-01-20,2560.085
2009-01-21,2548.455
2009-01-22,2540.895
2009-01-23,2494.612
2009-01-26,2582.754
2009-01-27,2631.472
2009-01-28,2693.901
2009-01-29,2654.834
2009-01-30,2595.931
2009-02-02,2535.912
2009-02-03,2588.362
2009-02-04,2633.308
2009-02-05,2621.067
2009-02-06,2659.583
2009-02-09,2693.719
2009-02-10,2636.487
2009-02-11,2609.054
2009-02-12,2557.322
2009-02-13,2578.915
2009-02-16,2542.247
2009-02-17,2447.231
2009-02-18,2418.538
2009-02-19,2440.093
2009-02-20,2359.964
2009-02-23,2349.448
2009-02-24,2320.373
2009-02-25,2321.576
2009-02-26,2358.882
2009-02-27,2333.14
2009-03-02,2213.436
2009-03-03,2173.798
2009-03-04,2227.401
2009-03-05,2186.562
2009-03-06,2165.23
2009-03-09,2131.835
2009-03-10,2223.264
2009-03-11,2254.691
2009-03-12,2253.134
2009-03-13,2303.533
2009-03-16,2368.706
2009-03-17,2375.713
2009-03-18,2389.715
2009-03-19,2508.239
2009-03-20,2475.157
2009-03-23,2555.974
2009-03-24,2569.97
2009-03-25,2581.051
2009-03-26,2600.887
2009-03-27,2551.267
2009-03-30,2440.98
2009-03-31,2486.884
2009-04-01,2523.316
2009-04-02,2667.75
2009-04-03,2654.072
2009-04-06,2636.99
2009-04-07,2603.331
2009-04-08,2590.685
2009-04-09,2653.775
2009-04-10,2657.447
2009-04-13,2679.065
2009-04-14,2704.573
2009-04-15,2682.773
2009-04-16,2715.377
2009-04-17,2737.036
2009-04-20,2655.006
2009-04-21,2645.15
2009-04-22,2673.513
2009-04-23,2691.513
2009-04-24,2759.703
2009-04-27,2750.856
2009-04-28,2695.528
2009-04-29,2761.044
2009-04-30,2807.589
2009-05-01,2812.845
2009-05-04,2879.787
2009-05-05,2898.368
2009-05-06,2929.501
2009-05-07,2965.457
2009-05-08,3019.292
2009-05-11,3019.105
2009-05-12,3012.221
2009-05-13,2955.193
2009-05-14,2934.46
2009-05-15,2965.929
2009-05-18,2978.842
2009-05-19,3055.578
2009-05-20,3107.635
2009-05-21,3056.736
2009-05-22,3083.809
2009-05-25,3092.799
2009-05-26,3116.813
2009-05-27,3132.747
2009-05-28,3107.238
2009-05-29,3162.654
2009-06-01,3240.301
2009-06-02,3270.058
2009-06-03,3208.002
2009-06-04,3193.525
2009-06-05,3177.486
2009-06-08,3136.666
2009-06-09,3171.159
2009-06-10,3212.009
2009-06-11,3252.066
2009-06-12,3233.64
2009-06-15,3141.957
2009-06-16,3127.153
2009-06-17,3083.71
2009-06-18,3098.542
2009-06-19,3128.94
2009-06-22,3058.383
2009-06-23,3046.478
2009-06-24,3107.194
2009-06-25,3087.334
2009-06-26,3129.747
2009-06-29,3148.498
2009-06-30,3129.903
2009-07-01,3174.002
2009-07-02,3100.874
2009-07-03,3095.371
2009-07-06,3053.006
2009-07-07,3041.025
2009-07-08,2989.994
2009-07-09,3014.149
2009-07-10,2992.798
2009-07-13,3008.514
2009-07-14,3061.452
2009-07-15,3143.267
2009-07-16,3169.004
2009-07-17,3182.008
2009-07-20,3230.646
2009-07-21,3275.414
2009-07-22,3279.969
2009-07-23,3330.974
2009-07-24,3337.077
2009-07-27,3359.17
2009-07-28,3342.184
2009-07-29,3328.5
2009-07-30,3388.594
2009-07-31,3423.794
2009-08-03,3505.659
2009-08-04,3504.417
2009-08-05,3483.423
2009-08-06,3486.256
2009-08-07,3469.072
2009-08-10,3460.731
2009-08-11,3433.364
2009-08-12,3456.127
2009-08-13,3512.297
2009-08-14,3496.062
2009-08-17,3387.523
2009-08-18,3423.755
2009-08-19,3437.726
2009-08-20,3482.544
2009-08-21,3533.898
2009-08-24,3581.868
2009-08-25,3593.411
2009-08-26,3568.45
2009-08-27,3554.327
2009-08-28,3613.32
2009-08-31,3587.881
2009-09-01,3538.487
2009-09-02,3501.057
2009-09-03,3506.2
2009-09-04,3534.571
2009-09-07,3597.127
2009-09-08,3651.37
2009-09-09,3675.156
2009-09-10,3694.718
2009-09-11,3726.332
2009-09-14,3699.968
2009-09-15,3699.236
2009-09-16,3764.103
2009-09-17,3800.168
2009-09-18,3774.165
2009-09-21,3731.375
2009-09-22,3787.661
2009-09-23,3788.983
2009-09-24,3727.834
2009-09-25,3704.344
2009-09-28,3721.877
2009-09-29,3715.964
2009-09-30,3735.911
2009-10-01,3665.105
2009-10-02,3597.47
2009-10-05,3615.907
2009-10-06,3710.325
2009-10-07,3709.614
2009-10-08,3775.309
2009-10-09,3770.604
2009-10-12,3794.246
2009-10-13,3780.105
2009-10-14,3849.826
2009-10-15,3861.335
2009-10-16,3823.231
2009-10-19,3881.162
2009-10-20,3874.433
2009-10-21,3889.653
2009-10-22,3853.769
2009-10-23,3832.385
2009-10-26,3787.478
2009-10-27,3746.579
2009-10-28,3673.178
2009-10-29,3718.003
2009-10-30,3675.938
2009-11-02,3674.111
2009-11-03,3630.919
2009-11-04,3699.45
2009-11-05,3718.0
2009-11-06,3734.567
2009-11-09,3820.976
2009-11-10,3815.711
2009-11-11,3833.984
2009-11-12,3808.946
2009-11-13,3826.484
2009-11-16,3884.776
2009-11-17,3844.262
2009-11-18,3861.309
2009-11-19,3785.486
2009-11-20,3757.791
2009-11-23,3839.641
2009-11-24,3805.212
2009-11-25,3855.551
2009-11-26,3755.497
2009-11-27,3751.24
2009-11-30,3766.89
