Date,WORLD ex USA Standard (Large+Mid Cap)
2005-06-15,3912.877
2005-06-16,3929.482
2005-06-17,3978.241
2005-06-20,3955.07
2005-06-21,3971.974
2005-06-22,3978.115
2005-06-23,3969.277
2005-06-24,3949.656
2005-06-27,3932.582
2005-06-28,3941.114
2005-06-29,3947.178
2005-06-30,3941.949
2005-07-01,3923.014
2005-07-04,3920.52
2005-07-05,3914.44
2005-07-06,3936.167
2005-07-07,3889.355
2005-07-08,3921.491
2005-07-11,3978.098
2005-07-12,4007.61
2005-07-13,3988.654
2005-07-14,4007.812
2005-07-15,3988.553
2005-07-18,3991.454
2005-07-19,3978.068
2005-07-20,3978.259
2005-07-21,4030.776
2005-07-22,4028.926
2005-07-25,4023.26
2005-07-26,4006.545
2005-07-27,4026.223
2005-07-28,4049.638
2005-07-29,4069.531
2005-08-01,4093.421
2005-08-02,4128.021
2005-08-03,4154.683
2005-08-04,4141.638
2005-08-05,4103.803
2005-08-08,4134.582
2005-08-09,4150.534
2005-08-10,4215.834
2005-08-11,4244.68
2005-08-12,4243.792
2005-08-15,4226.325
2005-08-16,4213.129
2005-08-17,4193.485
2005-08-18,4139.87
2005-08-19,4159.202
2005-08-22,4208.402
2005-08-23,4183.603
2005-08-24,4181.385
2005-08-25,4170.451
2005-08-26,4167.01
2005-08-29,4140.761
2005-08-30,4130.02
2005-08-31,4183.1
2005-09-01,4264.698
2005-09-02,4285.851
2005-09-05,4304.969
2005-09-06,4313.857
2005-09-07,4315.668
2005-09-08,4296.85
2005-09-09,4334.041
2005-09-12,4314.752
2005-09-13,4289.441
2005-09-14,4313.817
2005-09-15,4300.869
2005-09-16,4312.81
2005-09-19,4309.081
2005-09-20,4334.104
2005-09-21,4326.298
2005-09-22,4288.989
2005-09-23,4276.739
2005-09-26,4326.049
2005-09-27,4301.717
2005-09-28,4344.355
2005-09-29,4364.26
2005-09-30,4374.906
2005-10-03,4354.181
2005-10-04,4369.918
2005-10-05,4323.521
2005-10-06,4290.49
2005-10-07,4275.996
2005-10-10,4265.952
2005-10-11,4279.111
2005-10-12,4264.04
2005-10-13,4202.546
2005-10-14,4239.062
2005-10-17,4224.108
2005-10-18,4181.799
2005-10-19,4141.929
2005-10-20,4149.974
2005-10-21,4143.856
2005-10-24,4162.854
2005-10-25,4204.03
2005-10-26,4211.721
2005-10-27,4204.673
2005-10-28,4185.136
2005-10-31,4233.869
2005-11-01,4255.837
2005-11-02,4289.97
2005-11-03,4320.235
2005-11-04,4277.114
2005-11-07,4284.382
2005-11-08,4283.066
2005-11-09,4269.808
2005-11-10,4263.664
2005-11-11,4292.92
2005-11-14,4275.374
2005-11-15,4252.783
2005-11-16,4242.536
2005-11-17,4294.964
2005-11-18,4317.533
2005-11-21,4344.104
2005-11-22,4336.653
2005-11-23,4375.454
2005-11-24,4370.356
2005-11-25,4362.814
2005-11-28,4371.979
2005-11-29,4365.294
2005-11-30,4347.199
2005-12-01,4384.802
2005-12-02,4421.524
2005-12-05,4434.691
2005-12-06,4451.682
2005-12-07,4443.259
2005-12-08,4450.883
2005-12-09,4466.731
2005-12-12,4519.337
2005-12-13,4524.379
2005-12-14,4549.822
2005-12-15,4510.416
2005-12-16,4547.938
2005-12-19,4547.493
2005-12-20,4537.22
2005-12-21,4547.559
2005-12-22,4563.772
2005-12-23,4568.917
2005-12-26,4575.287
2005-12-27,4564.61
2005-12-28,4587.958
2005-12-29,4591.134
2005-12-30,4549.174
2006-01-02,4559.391
2006-01-03,4645.207
2006-01-04,4728.643
2006-01-05,4729.999
2006-01-06,4777.034
2006-01-09,4767.814
2006-01-10,4729.608
2006-01-11,4768.305
2006-01-12,4771.489
2006-01-13,4759.462
2006-01-16,4764.454
2006-01-17,4693.872
2006-01-18,4638.143
2006-01-19,4694.697
2006-01-20,4677.724
2006-01-23,4703.729
2006-01-24,4707.039
2006-01-25,4733.399
2006-01-26,4774.92
2006-01-27,4815.75
2006-01-30,4809.393
2006-01-31,4837.256
2006-02-01,4841.45
2006-02-02,4812.128
2006-02-03,4775.943
2006-02-06,4784.202
2006-02-07,4763.397
2006-02-08,4717.838
2006-02-09,4764.947
2006-02-10,4733.576
2006-02-13,4715.157
2006-02-14,4723.735
2006-02-15,4723.609
2006-02-16,4741.319
2006-02-17,4740.367
2006-02-20,4744.866
2006-02-21,4763.116
2006-02-22,4772.545
2006-02-23,4812.492
2006-02-24,4816.037
2006-02-27,4841.75
2006-02-28,4821.852
2006-03-01,4834.094
2006-03-02,4825.597
2006-03-03,4815.473
2006-03-06,4828.087
2006-03-07,4763.906
2006-03-08,4739.146
2006-03-09,4789.397
2006-03-10,4791.275
2006-03-13,4848.637
2006-03-14,4889.969
2006-03-15,4906.819
2006-03-16,4930.42
2006-03-17,4952.33
2006-03-20,4971.706
2006-03-21,4944.071
2006-03-22,4955.045
2006-03-23,4913.208
2006-03-24,4946.033
2006-03-27,4940.24
2006-03-28,4939.32
2006-03-29,4927.129
2006-03-30,5015.974
2006-03-31,4977.125
2006-04-03,5029.541
2006-04-04,5053.977
2006-04-05,5075.575
2006-04-06,5103.307
2006-04-07,5062.18
2006-04-10,5066.547
2006-04-11,5030.874
2006-04-12,4999.466
2006-04-13,5006.793
2006-04-14,5007.349
2006-04-17,5054.234
2006-04-18,5078.985
2006-04-19,5141.037
2006-04-20,5139.681
2006-04-21,5189.375
2006-04-24,5167.858
2006-04-25,5183.398
2006-04-26,5209.702
2006-04-27,5229.506
2006-04-28,5218.604
2006-05-01,5253.406
2006-05-02,5303.675
2006-05-03,5265.826
2006-05-04,5298.77
2006-05-05,5366.012
2006-05-08,5389.507
2006-05-09,5419.49
2006-05-10,5404.847
2006-05-11,5384.995
2006-05-12,5309.523
2006-05-15,5228.568
2006-05-16,5215.165
2006-05-17,5117.695
2006-05-18,5069.529
2006-05-19,5026.91
2006-05-22,4946.802
2006-05-23,5014.55
2006-05-24,4950.445
2006-05-25,4993.263
2006-05-26,5061.154
2006-05-29,5078.436
2006-05-30,5045.178
2006-05-31,5026.329
2006-06-01,5038.457
2006-06-02,5110.184
2006-06-05,5075.392
2006-06-06,4933.421
2006-06-07,4909.145
2006-06-08,4739.189
2006-06-09,4818.142
2006-06-12,4776.055
2006-06-13,4633.801
2006-06-14,4661.796
2006-06-15,4754.353
2006-06-16,4779.668
2006-06-19,4757.672
2006-06-20,4771.152
2006-06-21,4794.912
2006-06-22,4817.552
2006-06-23,4801.926
2006-06-26,4807.491
2006-06-27,4800.567
2006-06-28,4769.187
2006-06-29,4857.682
2006-06-30,5022.085
2006-07-03,5044.877
2006-07-04,5065.782
2006-07-05,4979.546
2006-07-06,5013.038
2006-07-07,5040.731
2006-07-10,5041.687
2006-07-11,5008.741
2006-07-12,4971.595
2006-07-13,4915.405
2006-07-14,4826.842
2006-07-17,4769.096
2006-07-18,4722.146
2006-07-19,4813.855
2006-07-20,4882.751
2006-07-21,4857.402
2006-07-24,4897.038
2006-07-25,4923.965
2006-07-26,4926.912
2006-07-27,5022.62
2006-07-28,5071.445
2006-07-31,5069.786
2006-08-01,5030.063
2006-08-02,5092.634
2006-08-03,5058.339
2006-08-04,5127.663
2006-08-07,5056.045
2006-08-08,5073.946
2006-08-09,5120.205
2006-08-10,5062.628
2006-08-11,5056.243
2006-08-14,5086.075
2006-08-15,5135.42
2006-08-16,5195.144
2006-08-17,5209.538
2006-08-18,5192.03
2006-08-21,5207.894
2006-08-22,5202.267
2006-08-23,5184.365
2006-08-24,5172.561
2006-08-25,5150.203
2006-08-28,5164.926
2006-08-29,5177.559
2006-08-30,5214.422
2006-08-31,5215.354
2006-09-01,5235.265
2006-09-04,5295.033
2006-09-05,5268.67
2006-09-06,5208.254
2006-09-07,5134.903
2006-09-08,5127.585
2006-09-11,5075.444
2006-09-12,5109.093
2006-09-13,5121.669
2006-09-14,5153.243
2006-09-15,5128.633
2006-09-18,5142.83
2006-09-19,5133.77
2006-09-20,5143.095
2006-09-21,5176.508
2006-09-22,5147.297
2006-09-25,5123.65
2006-09-26,5146.577
2006-09-27,5212.776
2006-09-28,5217.42
2006-09-29,5212.274
2006-10-02,5247.344
2006-10-03,5220.542
2006-10-04,5218.153
2006-10-05,5273.997
2006-10-06,5238.287
2006-10-09,5244.238
2006-10-10,5249.324
2006-10-11,5244.566
2006-10-12,5268.236
2006-10-13,5280.284
2006-10-16,5318.8
2006-10-17,5285.416
2006-10-18,5308.052
2006-10-19,5337.186
2006-10-20,5357.947
2006-10-23,5362.668
2006-10-24,5366.002
2006-10-25,5394.434
2006-10-26,5428.674
2006-10-27,5435.562
2006-10-30,5402.795
2006-10-31,5418.786
2006-11-01,5434.345
2006-11-02,5417.59
2006-11-03,5407.373
2006-11-06,5447.688
2006-11-07,5503.531
2006-11-08,5471.226
2006-11-09,5463.754
2006-11-10,5480.163
2006-11-13,5454.925
2006-11-14,5469.321
2006-11-15,5486.903
2006-11-16,5484.368
2006-11-17,5463.014
2006-11-20,5433.73
2006-11-21,5453.182
2006-11-22,5514.69
2006-11-23,5518.89
2006-11-24,5524.666
2006-11-27,5485.876
2006-11-28,5474.991
2006-11-29,5550.301
2006-11-30,5581.778
2006-12-01,5578.394
2006-12-04,5599.529
2006-12-05,5620.539
2006-12-06,5641.145
2006-12-07,5659.703
2006-12-08,5657.128
2006-12-11,5642.161
2006-12-12,5666.761
2006-12-13,5686.341
2006-12-14,5708.812
2006-12-15,5704.192
2006-12-18,5695.435
2006-12-19,5683.999
2006-12-20,5720.201
2006-12-21,5708.685
2006-12-22,5688.644
2006-12-25,5684.364
2006-12-26,5680.808
2006-12-27,5730.33
2006-12-28,5741.308
2006-12-29,5742.362
2007-01-01,5742.362
2007-01-02,5823.881
2007-01-03,5785.954
2007-01-04,5744.232
2007-01-05,5668.442
2007-01-08,5668.976
2007-01-09,5679.809
2007-01-10,5609.98
2007-01-11,5648.896
2007-01-12,5713.14
2007-01-15,5756.736
2007-01-16,5727.275
2007-01-17,5735.975
2007-01-18,5733.163
2007-01-19,5759.708
2007-01-22,5762.949
2007-01-23,5791.652
2007-01-24,5815.016
2007-01-25,5797.778
2007-01-26,5743.595
2007-01-29,5760.94
2007-01-30,5788.401
2007-01-31,5777.933
2007-02-01,5853.727
2007-02-02,5855.354
2007-02-05,5834.594
2007-02-06,5868.432
2007-02-07,5896.336
2007-02-08,5861.661
2007-02-09,5880.125
2007-02-12,5843.456
2007-02-13,5884.275
2007-02-14,5967.063
2007-02-15,5998.84
2007-02-16,5986.008
2007-02-19,6006.474
2007-02-20,5996.33
2007-02-21,5959.308
2007-02-22,5975.894
2007-02-23,6018.328
2007-02-26,6047.542
2007-02-27,5950.94
2007-02-28,5825.079
2007-03-01,5771.695
2007-03-02,5749.169
2007-03-05,5633.507
2007-03-06,5704.056
2007-03-07,5741.588
2007-03-08,5804.06
2007-03-09,5814.258
2007-03-12,5838.468
2007-03-13,5789.972
2007-03-14,5658.162
2007-03-15,5750.52
2007-03-16,5759.119
2007-03-19,5826.477
2007-03-20,5870.787
2007-03-21,5895.599
2007-03-22,5993.44
2007-03-23,6004.109
2007-03-26,5986.18
2007-03-27,5977.057
2007-03-28,5960.997
2007-03-29,5984.318
2007-03-30,5977.125
2007-04-02,5992.076
2007-04-03,6048.328
2007-04-04,6086.418
2007-04-05,6103.167
2007-04-06,6100.206
2007-04-09,6086.982
2007-04-10,6142.842
2007-04-11,6139.192
2007-04-12,6141.884
2007-04-13,6158.359
2007-04-16,6235.911
2007-04-17,6245.719
2007-04-18,6255.794
2007-04-19,6219.685
2007-04-20,6271.659
2007-04-23,6259.877
2007-04-24,6238.181
2007-04-25,6270.703
2007-04-26,6260.3
2007-04-27,6251.409
2007-04-30,6254.412
2007-05-01,6223.745
2007-05-02,6262.135
2007-05-03,6270.716
2007-05-04,6321.117
2007-05-07,6368.875
2007-05-08,6305.31
2007-05-09,6336.756
2007-05-10,6283.358
2007-05-11,6298.916
2007-05-14,6306.949
2007-05-15,6327.098
2007-05-16,6309.442
2007-05-17,6296.817
2007-05-18,6330.48
2007-05-21,6332.544
2007-05-22,6347.064
2007-05-23,6398.452
2007-05-24,6340.459
2007-05-25,6328.913
2007-05-28,6342.82
2007-05-29,6365.887
2007-05-30,6339.994
2007-05-31,6401.135
2007-06-01,6443.71
2007-06-04,6468.843
2007-06-05,6459.29
2007-06-06,6387.967
2007-06-07,6319.774
2007-06-08,6262.551
2007-06-11,6298.456
2007-06-12,6258.769
2007-06-13,6259.34
2007-06-14,6334.344
2007-06-15,6418.57
2007-06-18,6429.008
2007-06-19,6421.969
2007-06-20,6436.826
2007-06-21,6394.507
2007-06-22,6374.985
2007-06-25,6362.128
2007-06-26,6338.168
2007-06-27,6288.723
2007-06-28,6354.097
2007-06-29,6409.73
2007-07-02,6457.903
2007-07-03,6495.195
2007-07-04,6518.767
2007-07-05,6491.045
2007-07-06,6524.583
2007-07-09,6555.199
2007-07-10,6541.858
2007-07-11,6527.023
2007-07-12,6579.364
2007-07-13,6625.68
2007-07-16,6630.35
2007-07-17,6611.708
2007-07-18,6564.384
2007-07-19,6621.444
2007-07-20,6596.853
2007-07-23,6597.433
2007-07-24,6539.231
2007-07-25,6455.226
2007-07-26,6319.322
2007-07-27,6228.276
2007-07-30,6237.009
2007-07-31,6321.88
2007-08-01,6214.307
2007-08-02,6252.539
2007-08-03,6229.204
2007-08-06,6193.448
2007-08-07,6228.22
2007-08-08,6345.376
2007-08-09,6249.074
2007-08-10,6070.948
2007-08-13,6136.532
2007-08-14,6068.98
2007-08-15,5976.93
2007-08-16,5803.172
2007-08-17,5859.069
2007-08-20,5931.345
2007-08-21,5967.556
2007-08-22,6043.328
2007-08-23,6113.535
2007-08-24,6144.677
2007-08-27,6162.34
2007-08-28,6084.42
2007-08-29,6086.68
2007-08-30,6135.206
2007-08-31,6231.998
2007-09-03,6240.374
2007-09-04,6257.591
2007-09-05,6192.574
2007-09-06,6225.397
2007-09-07,6164.331
2007-09-10,6105.374
2007-09-11,6194.961
2007-09-12,6227.946
2007-09-13,6252.289
2007-09-14,6232.568
2007-09-17,6168.924
2007-09-18,6197.654
2007-09-19,6395.876
2007-09-20,6436.178
2007-09-21,6440.541
2007-09-24,6452.75
2007-09-25,6444.286
2007-09-26,6466.202
2007-09-27,6552.512
2007-09-28,6587.429
2007-10-01,6627.956
2007-10-02,6637.851
2007-10-03,6647.391
2007-10-04,6640.342
2007-10-05,6697.496
2007-10-08,6651.485
2007-10-09,6696.43
2007-10-10,6727.197
2007-10-11,6796.652
2007-10-12,6767.162
2007-10-15,6738.967
2007-10-16,6650.246
2007-10-17,6680.184
2007-10-18,6704.835
2007-10-19,6642.248
2007-10-22,6518.147
2007-10-23,6611.234
2007-10-24,6582.834
2007-10-25,6648.181
2007-10-26,6747.368
2007-10-29,6828.761
2007-10-30,6802.04
2007-10-31,6874.642
2007-11-01,6808.19
2007-11-02,6757.125
2007-11-05,6693.658
2007-11-06,6751.482
2007-11-07,6760.716
2007-11-08,6695.809
2007-11-09,6602.247
2007-11-12,6495.538
2007-11-13,6527.829
2007-11-14,6617.573
2007-11-15,6516.57
2007-11-16,6456.922
2007-11-19,6361.135
2007-11-20,6454.314
2007-11-21,6327.098
2007-11-22,6362.857
2007-11-23,6423.985
2007-11-26,6448.937
2007-11-27,6433.211
2007-11-28,6509.592
2007-11-29,6578.289
2007-11-30,6607.651
2007-12-03,6586.952
2007-12-04,6539.679
2007-12-05,6583.193
2007-12-06,6603.281
2007-12-07,6657.84
2007-12-10,6698.212
2007-12-11,6683.182
2007-12-12,6673.93
2007-12-13,6501.181
2007-12-14,6432.84
2007-12-17,6294.16
2007-12-18,6291.439
2007-12-19,6263.231
2007-12-20,6266.66
2007-12-21,6355.613
2007-12-24,6378.227
2007-12-25,6401.702
2007-12-26,6441.579
2007-12-27,6463.059
2007-12-28,6491.468
2007-12-31,6484.103
2008-01-01,6484.103
2008-01-02,6483.031
2008-01-03,6471.683
2008-01-04,6357.32
2008-01-07,6294.934
2008-01-08,6319.064
2008-01-09,6269.608
2008-01-10,6228.636
2008-01-11,6197.23
2008-01-14,6247.916
2008-01-15,6107.412
2008-01-16,5949.146
2008-01-17,5945.122
2008-01-18,5891.146
2008-01-21,5562.869
2008-01-22,5590.475
2008-01-23,5525.253
2008-01-24,5798.942
2008-01-25,5875.579
2008-01-28,5816.234
2008-01-29,5899.162
2008-01-30,5858.978
2008-01-31,5900.265
2008-02-01,5994.447
2008-02-04,6026.579
2008-02-05,5826.398
2008-02-06,5783.93
2008-02-07,5677.603
2008-02-08,5681.43
2008-02-11,5648.464
2008-02-12,5795.952
2008-02-13,5780.238
2008-02-14,5856.869
2008-02-15,5803.446
2008-02-18,5853.442
2008-02-19,5916.071
2008-02-20,5794.336
2008-02-21,5894.673
2008-02-22,5865.973
2008-02-25,5968.693
2008-02-26,6052.734
2008-02-27,6144.636
2008-02-28,6093.745
2008-02-29,6009.069
2008-03-03,5900.521
2008-03-04,5851.131
2008-03-05,5921.732
2008-03-06,5920.25
2008-03-07,5822.437
2008-03-10,5746.093
2008-03-11,5792.883
2008-03-12,5916.614
2008-03-13,5870.053
2008-03-14,5817.209
2008-03-17,5639.923
2008-03-18,5785.396
2008-03-19,5728.077
2008-03-20,5640.494
2008-03-21,5660.424
2008-03-24,5655.432
2008-03-25,5882.488
2008-03-26,5924.474
2008-03-27,5962.24
2008-03-28,5943.034
2008-03-31,5926.247
2008-04-01,5977.826
2008-04-02,6092.099
2008-04-03,6117.042
2008-04-04,6166.806
2008-04-07,6205.523
2008-04-08,6139.893
2008-04-09,6109.386
2008-04-10,6106.354
2008-04-11,6075.717
2008-04-14,6013.753
2008-04-15,6035.16
2008-04-16,6185.476
2008-04-17,6159.188
2008-04-18,6193.243
2008-04-21,6264.627
2008-04-22,6239.555
2008-04-23,6235.57
2008-04-24,6176.841
2008-04-25,6252.101
2008-04-28,6287.735
2008-04-29,6249.157
2008-04-30,6262.854
2008-05-01,6225.992
2008-05-02,6324.402
2008-05-05,6343.224
2008-05-06,6359.59
2008-05-07,6350.691
2008-05-08,6362.227
2008-05-09,6294.519
2008-05-12,6336.167
2008-05-13,6334.113
2008-05-14,6352.575
2008-05-15,6407.716
2008-05-16,6480.622
2008-05-19,6526.643
2008-05-20,6480.297
2008-05-21,6455.089
2008-05-22,6455.455
2008-05-23,6396.811
2008-05-26,6354.505
2008-05-27,6329.011
2008-05-28,6323.15
2008-05-29,6335.345
2008-05-30,6369.063
2008-06-02,6348.863
2008-06-03,6325.54
2008-06-04,6295.464
2008-06-05,6295.225
2008-06-06,6290.481
2008-06-09,6227.565
2008-06-10,6087.487
2008-06-11,6053.435
2008-06-12,5991.972
2008-06-13,6009.328
2008-06-16,6066.089
2008-06-17,6107.617
2008-06-18,6066.518
2008-06-19,5996.838
2008-06-20,5940.659
2008-06-23,5894.031
2008-06-24,5887.486
2008-06-25,5914.94
2008-06-26,5873.204
2008-06-27,5845.481
2008-06-30,5875.323
2008-07-01,5782.649
2008-07-02,5746.985
2008-07-03,5727.424
2008-07-04,5681.624
2008-07-07,5708.888
2008-07-08,5631.226
2008-07-09,5712.509
2008-07-10,5661.324
2008-07-11,5601.24
2008-07-14,5612.835
2008-07-15,5528.412
2008-07-16,5518.051
2008-07-17,5637.872
2008-07-18,5658.33
2008-07-21,5706.62
2008-07-22,5710.767
2008-07-23,5755.377
2008-07-24,5709.244
2008-07-25,5658.44
2008-07-28,5632.05
2008-07-29,5577.486
2008-07-30,5662.322
2008-07-31,5666.898
2008-08-01,5579.416
2008-08-04,5527.355
2008-08-05,5562.008
2008-08-06,5610.568
2008-08-07,5566.732
2008-08-08,5494.455
2008-08-11,5552.798
2008-08-12,5514.023
2008-08-13,5404.089
2008-08-14,5420.162
2008-08-15,5367.877
2008-08-18,5386.869
2008-08-19,5268.196
2008-08-20,5303.262
2008-08-21,5330.782
2008-08-22,5352.751
2008-08-25,5349.274
2008-08-26,5311.494
2008-08-27,5338.112
2008-08-28,5396.879
2008-08-29,5449.331
2008-09-01,5377.204
2008-09-02,5349.554
2008-09-03,5285.099
2008-09-04,5150.203
2008-09-05,5025.731
2008-09-08,5157.24
2008-09-09,5075.479
2008-09-10,5037.58
2008-09-11,4961.91
2008-09-12,5103.96
2008-09-15,4975.31
2008-09-16,4821.636
2008-09-17,4760.491
2008-09-18,4761.316
2008-09-19,5111.447
2008-09-22,5137.058
2008-09-23,5092.469
2008-09-24,5057.516
2008-09-25,5110.533
2008-09-26,5014.009
2008-09-29,4754.57
2008-09-30,4664.494
2008-10-01,4704.827
2008-10-02,4560.775
2008-10-03,4601.754
2008-10-06,4254.872
2008-10-07,4236.472
2008-10-08,3996.15
2008-10-09,3932.024
2008-10-10,3598.53
2008-10-13,3863.194
2008-10-14,4094.442
2008-10-15,3886.467
2008-10-16,3628.132
2008-10-17,3754.7
2008-10-20,3881.653
2008-10-21,3864.39
2008-10-22,3605.959
2008-10-23,3574.471
2008-10-24,3388.701
2008-10-27,3205.397
2008-10-28,3305.533
2008-10-29,3591.277
2008-10-30,3713.759
2008-10-31,3694.615
2008-11-03,3740.598
2008-11-04,3948.64
2008-11-05,3968.203
2008-11-06,3702.156
2008-11-07,3709.796
2008-11-10,3771.806
2008-11-11,3580.567
2008-11-12,3483.094
2008-11-13,3435.532
2008-11-14,3474.894
2008-11-17,3401.816
2008-11-18,3391.353
2008-11-19,3289.191
2008-11-20,3112.379
2008-11-21,3106.512
2008-11-24,3332.142
2008-11-25,3418.803
2008-11-26,3402.965
2008-11-27,3465.626
2008-11-28,3496.036
2008-12-01,3322.048
2008-12-02,3322.584
2008-12-03,3341.246
2008-12-04,3322.357
2008-12-05,3227.738
2008-12-08,3462.6
2008-12-09,3488.46
2008-12-10,3535.136
2008-12-11,3585.238
2008-12-12,3502.515
2008-12-15,3594.796
2008-12-16,3620.656
2008-12-17,3739.968
2008-12-18,3746.807
2008-12-19,3635.802
2008-12-22,3588.633
2008-12-23,3585.854
2008-12-24,3565.107
2008-12-25,3575.289
2008-12-26,3589.263
2008-12-29,3665.225
2008-12-30,3699.349
2008-12-31,3680.936
2009-01-01,3680.936
2009-01-02,3771.387
2009-01-05,3780.289
2009-01-06,3784.563
2009-01-07,3817.241
2009-01-08,3794.434
2009-01-09,3744.927
2009-01-12,3669.254
2009-01-13,3555.376
2009-01-14,3457.995
2009-01-15,3379.704
2009-01-16,3452.963
2009-01-19,3403.471
2009-01-20,3291.699
2009-01-21,3276.753
2009-01-22,3267.091
2009-01-23,3207.58
2009-01-26,3320.988
2009-01-27,3383.656
2009-01-28,3464.176
2009-01-29,3413.944
2009-01-30,3338.2
2009-02-02,3261.233
2009-02-03,3328.685
2009-02-04,3386.618
2009-02-05,3370.88
2009-02-06,3420.417
2009-02-09,3464.318
2009-02-10,3390.714
2009-02-11,3355.471
2009-02-12,3288.94
2009-02-13,3316.71
2009-02-16,3269.551
2009-02-17,3147.355
2009-02-18,3110.452
2009-02-19,3138.177
2009-02-20,3035.147
2009-02-23,3021.681
2009-02-24,2984.322
2009-02-25,2985.887
2009-02-26,3033.881
2009-02-27,3001.416
2009-03-02,2847.439
2009-03-03,2796.458
2009-03-04,2865.435
2009-03-05,2812.909
2009-03-06,2785.488
2009-03-09,2742.535
2009-03-10,2860.16
2009-03-11,2900.634
2009-03-12,2898.697
2009-03-13,2963.542
2009-03-16,3047.846
2009-03-17,3056.864
2009-03-18,3074.885
2009-03-19,3227.487
2009-03-20,3184.936
2009-03-23,3288.943
2009-03-24,3306.976
2009-03-25,3321.31
2009-03-26,3347.399
2009-03-27,3283.594
2009-03-30,3141.72
2009-03-31,3200.812
2009-04-01,3247.818
2009-04-02,3433.866
2009-04-03,3416.425
2009-04-06,3394.504
2009-04-07,3351.43
2009-04-08,3335.285
2009-04-09,3416.668
2009-04-10,3421.416
2009-04-13,3449.245
2009-04-14,3482.135
2009-04-15,3454.103
2009-04-16,3496.119
2009-04-17,3524.036
2009-04-20,3418.568
2009-04-21,3406.084
2009-04-22,3442.722
2009-04-23,3466.844
2009-04-24,3555.206
2009-04-27,3543.892
2009-04-28,3472.714
2009-04-29,3558.027
2009-04-30,3618.426
2009-05-01,3625.226
2009-05-04,3712.623
2009-05-05,3736.755
2009-05-06,3777.286
2009-05-07,3824.208
2009-05-08,3893.721
2009-05-11,3893.636
2009-05-12,3885.29
2009-05-13,3812.091
2009-05-14,3785.464
2009-05-15,3826.135
2009-05-18,3843.522
2009-05-19,3942.906
2009-05-20,4010.605
2009-05-21,3945.008
2009-05-22,3980.066
2009-05-25,3991.695
2009-05-26,4022.733
2009-05-27,4043.572
2009-05-28,4010.688
2009-05-29,4082.273
2009-06-01,4182.543
2009-06-02,4221.218
2009-06-03,4141.141
2009-06-04,4122.467
2009-06-05,4101.789
2009-06-08,4049.116
2009-06-09,4093.655
2009-06-10,4146.463
2009-06-11,4198.284
2009-06-12,4174.498
2009-06-15,4056.147
2009-06-16,4037.036
2009-06-17,3980.96
2009-06-18,4000.14
2009-06-19,4039.384
2009-06-22,3948.678
2009-06-23,3933.318
2009-06-24,4011.835
2009-06-25,3986.283
2009-06-26,4041.103
2009-06-29,4065.327
2009-06-30,4041.317
2009-07-01,4098.425
2009-07-02,4004.08
2009-07-03,3997.05
2009-07-06,3942.371
2009-07-07,3926.906
2009-07-08,3861.012
2009-07-09,3892.249
2009-07-10,3864.753
2009-07-13,3885.051
2009-07-14,3953.414
2009-07-15,4059.075
2009-07-16,4092.312
2009-07-17,4109.104
2009-07-20,4171.914
2009-07-21,4229.727
2009-07-22,4235.613
2009-07-23,4301.551
2009-07-24,4309.432
2009-07-27,4337.963
2009-07-28,4316.036
2009-07-29,4298.408
2009-07-30,4376.014
2009-07-31,4421.472
2009-08-03,4527.358
2009-08-04,4525.753
2009-08-05,4498.799
2009-08-06,4502.463
2009-08-07,4480.27
2009-08-10,4469.498
2009-08-11,4434.267
2009-08-12,4463.672
2009-08-13,4536.236
2009-08-14,4515.29
2009-08-17,4375.11
2009-08-18,4421.908
2009-08-19,4439.972
2009-08-20,4497.858
2009-08-21,4564.202
2009-08-24,4626.181
2009-08-25,4641.089
2009-08-26,4608.87
2009-08-27,4590.652
2009-08-28,4667.033
2009-08-31,4634.183
2009-09-01,4570.401
2009-09-02,4522.092
2009-09-03,4528.735
2009-09-04,4565.418
2009-09-07,4646.226
2009-09-08,4716.313
2009-09-09,4747.042
2009-09-10,4772.315
2009-09-11,4813.203
2009-09-14,4779.171
2009-09-15,4778.226
2009-09-16,4862.014
2009-09-17,4908.6
2009-09-18,4875.014
2009-09-21,4819.987
2009-09-22,4892.705
2009-09-23,4894.418
2009-09-24,4815.474
2009-09-25,4785.578
2009-09-28,4808.308
2009-09-29,4800.669
2009-09-30,4826.445
2009-10-01,4735.024
2009-10-02,4647.695
2009-10-05,4671.517
2009-10-06,4793.499
2009-10-07,4792.584
2009-10-08,4877.457
2009-10-09,4871.379
2009-10-12,4901.961
2009-10-13,4883.704
2009-10-14,4973.783
2009-10-15,4988.656
2009-10-16,4939.543
2009-10-19,5014.41
2009-10-20,5005.719
2009-10-21,5025.384
2009-10-22,4979.096
2009-10-23,4951.47
2009-10-26,4893.449
2009-10-27,4840.626
2009-10-28,4745.824
2009-10-29,4803.739
2009-10-30,4749.385
2009-11-02,4747.041
2009-11-03,4691.233
2009-11-04,4779.92
2009-11-05,4803.892
2009-11-06,4825.301
2009-11-09,4936.949
2009-11-10,4930.152
2009-11-11,4954.019
2009-11-12,4921.681
2009-11-13,4944.765
2009-11-16,5020.124
2009-11-17,4967.771
2009-11-18,4989.891
2009-11-19,4891.911
2009-11-20,4856.141
2009-11-23,4962.128
2009-11-24,4917.637
2009-11-25,4982.693
2009-11-26,4853.433
2009-11-27,4847.96
2009-11-30,4868.203
