Date,AUSTRALIA MID GROWTH Mid Cap
2005-11-10,571.47
2005-11-11,574.214
2005-11-14,577.104
2005-11-15,577.569
2005-11-16,576.249
2005-11-17,581.707
2005-11-18,588.838
2005-11-21,594.592
2005-11-22,587.965
2005-11-23,590.293
2005-11-24,595.326
2005-11-25,591.466
2005-11-28,597.883
2005-11-29,603.998
2005-11-30,602.245
2005-12-01,600.82
2005-12-02,609.996
2005-12-05,613.991
2005-12-06,617.051
2005-12-07,616.718
2005-12-08,611.854
2005-12-09,613.397
2005-12-12,617.452
2005-12-13,613.164
2005-12-14,619.761
2005-12-15,611.909
2005-12-16,609.915
2005-12-19,609.316
2005-12-20,604.319
2005-12-21,608.748
2005-12-22,611.958
2005-12-23,613.446
2005-12-26,613.446
2005-12-27,611.93
2005-12-28,620.317
2005-12-29,623.026
2005-12-30,623.111
2006-01-02,623.111
2006-01-03,628.67
2006-01-04,641.249
2006-01-05,639.525
2006-01-06,638.508
2006-01-09,643.746
2006-01-10,642.986
2006-01-11,646.003
2006-01-12,644.818
2006-01-13,644.881
2006-01-16,646.777
2006-01-17,648.293
2006-01-18,625.651
2006-01-19,628.773
2006-01-20,628.618
2006-01-23,631.438
2006-01-24,629.698
2006-01-25,631.641
2006-01-26,633.446
2006-01-27,637.993
2006-01-30,637.763
2006-01-31,645.56
2006-02-01,645.881
2006-02-02,639.621
2006-02-03,628.249
2006-02-06,628.082
2006-02-07,625.019
2006-02-08,610.189
2006-02-09,617.746
2006-02-10,615.751
2006-02-13,610.406
2006-02-14,616.954
2006-02-15,612.047
2006-02-16,605.272
2006-02-17,607.401
2006-02-20,618.691
2006-02-21,620.946
2006-02-22,625.303
2006-02-23,624.984
2006-02-24,617.05
2006-02-27,621.824
2006-02-28,630.572
2006-03-01,625.765
2006-03-02,636.954
2006-03-03,639.889
2006-03-06,637.138
2006-03-07,627.557
2006-03-08,628.367
2006-03-09,630.25
2006-03-10,626.676
2006-03-13,643.972
2006-03-14,644.386
2006-03-15,647.222
2006-03-16,649.827
2006-03-17,646.033
2006-03-20,639.653
2006-03-21,632.938
2006-03-22,642.869
2006-03-23,637.88
2006-03-24,633.179
2006-03-27,632.708
2006-03-28,638.981
2006-03-29,637.63
2006-03-30,646.277
2006-03-31,645.865
2006-04-03,653.885
2006-04-04,658.269
2006-04-05,665.674
2006-04-06,674.894
2006-04-07,672.372
2006-04-10,664.912
2006-04-11,667.042
2006-04-12,658.909
2006-04-13,649.236
2006-04-14,649.236
2006-04-17,660.597
2006-04-18,671.851
2006-04-19,690.721
2006-04-20,682.651
2006-04-21,684.698
2006-04-24,680.12
2006-04-25,682.316
2006-04-26,700.051
2006-04-27,702.778
2006-04-28,703.837
2006-05-01,714.665
2006-05-02,704.907
2006-05-03,711.972
2006-05-04,705.498
2006-05-05,714.302
2006-05-08,721.02
2006-05-09,726.691
2006-05-10,733.714
2006-05-11,738.246
2006-05-12,727.114
2006-05-15,700.577
2006-05-16,701.23
2006-05-17,697.27
2006-05-18,686.07
2006-05-19,677.371
2006-05-22,664.185
2006-05-23,664.853
2006-05-24,663.695
2006-05-25,661.659
2006-05-26,669.767
2006-05-29,678.266
2006-05-30,682.355
2006-05-31,661.08
2006-06-01,658.686
2006-06-02,660.376
2006-06-05,672.267
2006-06-06,651.415
2006-06-07,648.017
2006-06-08,632.64
2006-06-09,634.633
2006-06-12,632.433
2006-06-13,606.149
2006-06-14,604.88
2006-06-15,612.152
2006-06-16,631.863
2006-06-19,614.16
2006-06-20,608.921
2006-06-21,611.878
2006-06-22,625.739
2006-06-23,614.879
2006-06-26,616.498
2006-06-27,628.257
2006-06-28,615.435
2006-06-29,630.699
2006-06-30,658.419
2006-07-03,661.863
2006-07-04,663.144
2006-07-05,655.345
2006-07-06,661.563
2006-07-07,672.648
2006-07-10,665.0
2006-07-11,662.878
2006-07-12,671.411
2006-07-13,668.917
2006-07-14,650.003
2006-07-17,642.568
2006-07-18,636.445
2006-07-19,633.192
2006-07-20,649.484
2006-07-21,642.115
2006-07-24,639.309
2006-07-25,653.297
2006-07-26,645.719
2006-07-27,661.083
2006-07-28,656.808
2006-07-31,664.973
2006-08-01,659.812
2006-08-02,652.235
2006-08-03,651.897
2006-08-04,647.265
2006-08-07,645.703
2006-08-08,653.584
2006-08-09,644.183
2006-08-10,643.151
2006-08-11,643.497
2006-08-14,638.388
2006-08-15,627.298
2006-08-16,630.118
2006-08-17,637.978
2006-08-18,637.582
2006-08-21,645.583
2006-08-22,645.888
2006-08-23,646.56
2006-08-24,634.725
2006-08-25,637.24
2006-08-28,641.786
2006-08-29,641.059
2006-08-30,639.971
2006-08-31,648.747
2006-09-01,645.013
2006-09-04,658.963
2006-09-05,663.53
2006-09-06,659.115
2006-09-07,651.497
2006-09-08,643.676
2006-09-11,628.283
2006-09-12,618.054
2006-09-13,621.278
2006-09-14,631.925
2006-09-15,627.201
2006-09-18,632.829
2006-09-19,636.927
2006-09-20,622.54
2006-09-21,623.997
2006-09-22,623.913
2006-09-25,631.896
2006-09-26,635.73
2006-09-27,652.661
2006-09-28,652.628
2006-09-29,659.527
2006-10-02,663.903
2006-10-03,655.801
2006-10-04,644.126
2006-10-05,659.108
2006-10-06,657.158
2006-10-09,661.76
2006-10-10,668.412
2006-10-11,678.699
2006-10-12,682.723
2006-10-13,686.414
2006-10-16,694.849
2006-10-17,690.537
2006-10-18,698.28
2006-10-19,696.683
2006-10-20,705.431
2006-10-23,706.511
2006-10-24,701.218
2006-10-25,715.097
2006-10-26,721.927
2006-10-27,723.329
2006-10-30,732.127
2006-10-31,729.827
2006-11-01,740.223
2006-11-02,734.658
2006-11-03,734.055
2006-11-06,736.76
2006-11-07,748.966
2006-11-08,735.911
2006-11-09,728.677
2006-11-10,739.959
2006-11-13,727.22
2006-11-14,734.489
2006-11-15,739.769
2006-11-16,728.269
2006-11-17,738.276
2006-11-20,727.435
2006-11-21,736.368
2006-11-22,751.359
2006-11-23,757.035
2006-11-24,764.881
2006-11-27,768.728
2006-11-28,757.855
2006-11-29,776.422
2006-11-30,790.55
2006-12-01,789.138
2006-12-04,782.61
2006-12-05,775.418
2006-12-06,786.876
2006-12-07,786.078
2006-12-08,778.981
2006-12-11,778.823
2006-12-12,779.929
2006-12-13,785.724
2006-12-14,796.875
2006-12-15,799.24
2006-12-18,799.241
2006-12-19,801.068
2006-12-20,811.439
2006-12-21,804.214
2006-12-22,808.387
2006-12-25,808.387
2006-12-26,806.686
2006-12-27,812.432
2006-12-28,814.529
2006-12-29,817.845
2007-01-01,817.845
2007-01-02,831.27
2007-01-03,827.836
2007-01-04,809.706
2007-01-05,796.762
2007-01-08,785.763
2007-01-09,796.564
2007-01-10,782.071
2007-01-11,795.669
2007-01-12,812.155
2007-01-15,821.737
2007-01-16,822.121
2007-01-17,822.838
2007-01-18,821.607
2007-01-19,819.559
2007-01-22,827.739
2007-01-23,828.616
2007-01-24,822.012
2007-01-25,817.309
2007-01-26,811.429
2007-01-29,801.904
2007-01-30,808.57
2007-01-31,800.359
2007-02-01,805.341
2007-02-02,806.867
2007-02-05,808.088
2007-02-06,819.761
2007-02-07,819.429
2007-02-08,822.62
2007-02-09,824.026
2007-02-12,814.299
2007-02-13,822.842
2007-02-14,851.794
2007-02-15,865.665
2007-02-16,861.993
2007-02-19,870.762
2007-02-20,866.713
2007-02-21,863.648
2007-02-22,875.477
2007-02-23,882.106
2007-02-26,892.039
2007-02-27,889.545
2007-02-28,856.454
2007-03-01,851.72
2007-03-02,845.513
2007-03-05,810.772
2007-03-06,824.966
2007-03-07,834.161
2007-03-08,835.298
2007-03-09,843.155
2007-03-12,858.021
2007-03-13,859.515
2007-03-14,841.347
2007-03-15,860.025
2007-03-16,869.151
2007-03-19,878.602
2007-03-20,884.169
2007-03-21,882.645
2007-03-22,907.201
2007-03-23,905.595
2007-03-26,916.265
2007-03-27,914.065
2007-03-28,911.563
2007-03-29,914.258
2007-03-30,921.764
2007-04-02,919.941
2007-04-03,931.348
2007-04-04,949.279
2007-04-05,945.705
2007-04-06,945.705
2007-04-09,942.359
2007-04-10,961.589
2007-04-11,958.227
2007-04-12,964.424
2007-04-13,967.243
2007-04-16,978.779
2007-04-17,977.523
2007-04-18,999.509
2007-04-19,988.919
2007-04-20,993.012
2007-04-23,991.558
2007-04-24,981.143
2007-04-25,988.134
2007-04-26,982.326
2007-04-27,982.382
2007-04-30,985.215
2007-05-01,967.674
2007-05-02,974.483
2007-05-03,970.081
2007-05-04,973.414
2007-05-07,982.544
2007-05-08,980.377
2007-05-09,984.631
2007-05-10,996.052
2007-05-11,987.391
2007-05-14,1002.774
2007-05-15,1000.602
2007-05-16,986.888
2007-05-17,997.708
2007-05-18,995.196
2007-05-21,1006.091
2007-05-22,1005.294
2007-05-23,1012.981
2007-05-24,998.672
2007-05-25,989.746
2007-05-28,982.633
2007-05-29,991.634
2007-05-30,983.604
2007-05-31,1000.0
2007-06-01,1008.925
2007-06-04,1028.558
2007-06-05,1025.352
2007-06-06,1025.663
2007-06-07,1022.921
2007-06-08,1005.668
2007-06-11,1003.224
2007-06-12,1010.939
2007-06-13,992.364
2007-06-14,1000.407
2007-06-15,1012.306
2007-06-18,1028.472
2007-06-19,1030.082
2007-06-20,1043.626
2007-06-21,1044.997
2007-06-22,1047.422
2007-06-25,1046.236
2007-06-26,1039.915
2007-06-27,1000.47
2007-06-28,1026.863
2007-06-29,1028.055
2007-07-02,1033.814
2007-07-03,1036.187
2007-07-04,1038.273
2007-07-05,1043.174
2007-07-06,1039.557
2007-07-09,1051.71
2007-07-10,1048.114
2007-07-11,1048.537
2007-07-12,1062.006
2007-07-13,1072.884
2007-07-16,1073.882
2007-07-17,1077.431
2007-07-18,1069.205
2007-07-19,1088.037
2007-07-20,1094.052
2007-07-23,1084.413
2007-07-24,1094.052
2007-07-25,1078.535
2007-07-26,1061.551
2007-07-27,1001.099
2007-07-30,991.953
2007-07-31,1011.698
2007-08-01,963.525
2007-08-02,977.374
2007-08-03,978.451
2007-08-06,957.425
2007-08-07,961.087
2007-08-08,992.831
2007-08-09,1004.179
2007-08-10,955.727
2007-08-13,964.754
2007-08-14,950.389
2007-08-15,911.563
2007-08-16,845.846
2007-08-17,844.73
2007-08-20,897.251
2007-08-21,905.863
2007-08-22,914.908
2007-08-23,957.065
2007-08-24,949.079
2007-08-27,973.61
2007-08-28,961.846
2007-08-29,941.03
2007-08-30,949.789
2007-08-31,964.706
2007-09-03,971.197
2007-09-04,978.381
2007-09-05,976.293
2007-09-06,980.06
2007-09-07,986.594
2007-09-10,972.833
2007-09-11,991.482
2007-09-12,1001.99
2007-09-13,1003.249
2007-09-14,1014.014
2007-09-17,1024.344
2007-09-18,1020.475
2007-09-19,1082.127
2007-09-20,1105.15
2007-09-21,1094.69
2007-09-24,1103.688
2007-09-25,1097.94
2007-09-26,1120.946
2007-09-27,1134.729
2007-09-28,1135.128
2007-10-01,1151.965
2007-10-02,1140.033
2007-10-03,1141.901
2007-10-04,1129.599
2007-10-05,1155.603
2007-10-08,1164.889
2007-10-09,1166.37
2007-10-10,1172.509
2007-10-11,1174.855
2007-10-12,1169.946
2007-10-15,1167.473
2007-10-16,1141.628
2007-10-17,1155.202
2007-10-18,1172.797
2007-10-19,1163.695
2007-10-22,1102.517
2007-10-23,1133.314
2007-10-24,1137.473
2007-10-25,1147.346
2007-10-26,1186.654
2007-10-29,1208.522
2007-10-30,1190.632
2007-10-31,1206.616
2007-11-01,1217.384
2007-11-02,1192.683
2007-11-05,1187.416
2007-11-06,1197.413
2007-11-07,1238.781
2007-11-08,1198.465
2007-11-09,1216.964
2007-11-12,1143.042
2007-11-13,1157.035
2007-11-14,1186.996
2007-11-15,1183.749
2007-11-16,1158.908
2007-11-19,1172.837
2007-11-20,1148.528
2007-11-21,1115.518
2007-11-22,1108.374
2007-11-23,1105.08
2007-11-26,1149.757
2007-11-27,1134.343
2007-11-28,1125.001
2007-11-29,1139.211
2007-11-30,1156.965
2007-12-03,1151.008
2007-12-04,1130.901
2007-12-05,1122.872
2007-12-06,1142.001
2007-12-07,1169.204
2007-12-10,1161.543
2007-12-11,1172.024
2007-12-12,1162.528
2007-12-13,1160.003
2007-12-14,1120.159
2007-12-17,1072.65
2007-12-18,1055.761
2007-12-19,1055.412
2007-12-20,1044.171
2007-12-21,1071.547
2007-12-24,1092.073
2007-12-25,1092.073
2007-12-26,1095.019
2007-12-27,1105.225
2007-12-28,1110.273
2007-12-31,1122.663
2008-01-01,1122.663
2008-01-02,1127.766
2008-01-03,1143.715
2008-01-04,1132.656
2008-01-07,1101.241
2008-01-08,1118.559
2008-01-09,1122.312
2008-01-10,1121.137
2008-01-11,1113.696
2008-01-14,1118.233
2008-01-15,1111.407
2008-01-16,1064.179
2008-01-17,1071.222
2008-01-18,1034.123
2008-01-21,995.214
2008-01-22,928.628
2008-01-23,966.661
2008-01-24,994.15
2008-01-25,1048.703
2008-01-28,1050.664
2008-01-29,1038.281
2008-01-30,1038.557
2008-01-31,1039.595
2008-02-01,1074.121
2008-02-04,1097.279
2008-02-05,1066.231
2008-02-06,1036.784
2008-02-07,1029.045
2008-02-08,1045.115
2008-02-11,1036.77
2008-02-12,1038.459
2008-02-13,1023.333
2008-02-14,1048.986
2008-02-15,1033.138
2008-02-18,1037.897
2008-02-19,1046.464
2008-02-20,1033.391
2008-02-21,1056.121
2008-02-22,1056.494
2008-02-25,1077.183
2008-02-26,1080.989
2008-02-27,1117.096
2008-02-28,1113.728
2008-02-29,1102.516
2008-03-03,1087.248
2008-03-04,1061.332
2008-03-05,1057.404
2008-03-06,1064.532
2008-03-07,1026.881
2008-03-10,1004.287
2008-03-11,995.313
2008-03-12,1023.082
2008-03-13,1005.025
2008-03-14,1004.755
2008-03-17,962.781
2008-03-18,979.138
2008-03-19,992.472
2008-03-20,937.34
2008-03-21,937.34
2008-03-24,948.222
2008-03-25,1004.24
2008-03-26,1019.552
2008-03-27,1015.685
2008-03-28,1009.826
2008-03-31,1007.091
2008-04-01,996.661
2008-04-02,1032.507
2008-04-03,1041.981
2008-04-04,1056.795
2008-04-07,1073.966
2008-04-08,1062.391
2008-04-09,1062.894
2008-04-10,1048.555
2008-04-11,1036.948
2008-04-14,1007.386
2008-04-15,1025.471
2008-04-16,1054.046
2008-04-17,1058.535
2008-04-18,1028.692
2008-04-21,1078.754
2008-04-22,1065.283
2008-04-23,1081.624
2008-04-24,1066.837
2008-04-25,1059.582
2008-04-28,1080.288
2008-04-29,1063.643
2008-04-30,1122.6
2008-05-01,1115.148
2008-05-02,1133.157
2008-05-05,1146.352
2008-05-06,1152.538
2008-05-07,1146.805
2008-05-08,1146.247
2008-05-09,1152.286
2008-05-12,1161.589
2008-05-13,1154.57
2008-05-14,1148.692
2008-05-15,1160.32
2008-05-16,1176.302
2008-05-19,1186.554
2008-05-20,1190.867
2008-05-21,1189.406
2008-05-22,1176.07
2008-05-23,1165.23
2008-05-26,1145.813
2008-05-27,1151.298
2008-05-28,1147.646
2008-05-29,1144.222
2008-05-30,1149.705
2008-06-02,1155.984
2008-06-03,1142.162
2008-06-04,1154.09
2008-06-05,1132.047
2008-06-06,1160.587
2008-06-09,1150.624
2008-06-10,1123.994
2008-06-11,1113.067
2008-06-12,1080.64
2008-06-13,1091.938
2008-06-16,1092.978
2008-06-17,1102.954
2008-06-18,1112.702
2008-06-19,1119.863
2008-06-20,1095.289
2008-06-23,1085.498
2008-06-24,1103.4
2008-06-25,1098.172
2008-06-26,1110.06
2008-06-27,1112.546
2008-06-30,1106.723
2008-07-01,1087.395
2008-07-02,1085.977
2008-07-03,1065.777
2008-07-04,1074.724
2008-07-07,1051.36
2008-07-08,1040.68
2008-07-09,1057.064
2008-07-10,1059.027
2008-07-11,1072.225
2008-07-14,1071.11
2008-07-15,1070.448
2008-07-16,1065.795
2008-07-17,1066.15
2008-07-18,1035.334
2008-07-21,1067.824
2008-07-22,1067.958
2008-07-23,1063.349
2008-07-24,1050.78
2008-07-25,1026.641
2008-07-28,1032.474
2008-07-29,1016.222
2008-07-30,1014.497
2008-07-31,1025.53
2008-08-01,1001.26
2008-08-04,1015.887
2008-08-05,982.502
2008-08-06,983.872
2008-08-07,985.368
2008-08-08,975.169
2008-08-11,973.504
2008-08-12,954.458
2008-08-13,934.804
2008-08-14,955.948
2008-08-15,944.35
2008-08-18,943.985
2008-08-19,935.712
2008-08-20,949.236
2008-08-21,950.871
2008-08-22,953.55
2008-08-25,970.58
2008-08-26,957.991
2008-08-27,963.934
2008-08-28,979.805
2008-08-29,992.775
2008-09-01,968.444
2008-09-02,962.998
2008-09-03,936.907
2008-09-04,916.584
2008-09-05,868.573
2008-09-08,912.534
2008-09-09,884.921
2008-09-10,870.081
2008-09-11,849.598
2008-09-12,896.286
2008-09-15,875.809
2008-09-16,828.314
2008-09-17,835.478
2008-09-18,822.692
2008-09-19,873.666
2008-09-22,913.611
2008-09-23,896.728
2008-09-24,903.316
2008-09-25,895.274
2008-09-26,876.253
2008-09-29,833.74
2008-09-30,784.433
2008-10-01,810.99
2008-10-02,773.249
2008-10-03,764.525
2008-10-06,674.004
2008-10-07,683.305
2008-10-08,601.873
2008-10-09,629.694
2008-10-10,538.839
2008-10-13,574.02
2008-10-14,627.246
2008-10-15,610.821
2008-10-16,550.944
2008-10-17,575.946
2008-10-20,601.756
2008-10-21,614.162
2008-10-22,586.161
2008-10-23,554.544
2008-10-24,504.207
2008-10-27,485.109
2008-10-28,494.942
2008-10-29,526.326
2008-10-30,540.463
2008-10-31,537.627
2008-11-03,576.602
2008-11-04,593.889
2008-11-05,615.201
2008-11-06,570.014
2008-11-07,557.091
2008-11-10,578.339
2008-11-11,526.302
2008-11-12,512.549
2008-11-13,492.425
2008-11-14,508.31
2008-11-17,489.85
2008-11-18,476.768
2008-11-19,463.666
2008-11-20,423.169
2008-11-21,436.623
2008-11-24,451.441
2008-11-25,462.938
2008-11-26,448.993
2008-11-27,457.145
2008-11-28,463.052
2008-12-01,456.163
2008-12-02,439.481
2008-12-03,444.933
2008-12-04,442.036
2008-12-05,432.894
2008-12-08,467.511
2008-12-09,462.262
2008-12-10,469.153
2008-12-11,461.785
2008-12-12,445.659
2008-12-15,468.171
2008-12-16,455.6
2008-12-17,478.041
2008-12-18,489.914
2008-12-19,477.137
2008-12-22,470.107
2008-12-23,467.357
2008-12-24,476.257
2008-12-25,476.257
2008-12-26,474.689
2008-12-29,489.707
2008-12-30,493.339
2008-12-31,514.251
2009-01-01,514.251
2009-01-02,513.212
2009-01-05,509.754
2009-01-06,516.949
2009-01-07,517.514
2009-01-08,508.4
2009-01-09,511.304
2009-01-12,495.137
2009-01-13,479.912
2009-01-14,488.208
2009-01-15,468.726
2009-01-16,488.133
2009-01-19,489.289
2009-01-20,471.325
2009-01-21,461.139
2009-01-22,463.894
2009-01-23,455.116
2009-01-26,460.99
2009-01-27,471.483
2009-01-28,481.305
2009-01-29,479.123
2009-01-30,463.5
2009-02-02,451.105
2009-02-03,433.405
2009-02-04,425.319
2009-02-05,425.44
2009-02-06,441.598
2009-02-09,452.932
2009-02-10,445.639
2009-02-11,435.016
2009-02-12,438.612
2009-02-13,460.426
2009-02-16,444.406
2009-02-17,436.011
2009-02-18,431.753
2009-02-19,447.564
2009-02-20,437.819
2009-02-23,436.245
2009-02-24,427.523
2009-02-25,427.664
2009-02-26,439.385
2009-02-27,433.313
2009-03-02,422.17
2009-03-03,420.884
2009-03-04,420.319
2009-03-05,419.326
2009-03-06,413.942
2009-03-09,410.628
2009-03-10,423.03
2009-03-11,431.184
2009-03-12,423.154
2009-03-13,444.173
2009-03-16,452.411
2009-03-17,457.526
2009-03-18,455.349
2009-03-19,478.793
2009-03-20,477.002
2009-03-23,486.037
2009-03-24,492.069
2009-03-25,488.313
2009-03-26,494.367
2009-03-27,491.31
2009-03-30,477.582
2009-03-31,489.284
2009-04-01,483.479
2009-04-02,507.95
2009-04-03,507.194
2009-04-06,513.167
2009-04-07,513.376
2009-04-08,500.874
2009-04-09,514.65
2009-04-10,514.65
2009-04-13,521.934
2009-04-14,528.087
2009-04-15,525.381
2009-04-16,528.838
2009-04-17,530.635
2009-04-20,516.599
2009-04-21,511.713
2009-04-22,508.434
2009-04-23,517.289
2009-04-24,521.674
2009-04-27,539.672
2009-04-28,530.499
2009-04-29,545.471
2009-04-30,568.353
2009-05-01,562.425
2009-05-04,593.511
2009-05-05,592.176
2009-05-06,584.435
2009-05-07,606.993
2009-05-08,611.56
2009-05-11,614.783
2009-05-12,610.62
2009-05-13,606.828
2009-05-14,587.034
2009-05-15,596.265
2009-05-18,594.999
2009-05-19,616.936
2009-05-20,608.668
2009-05-21,607.378
2009-05-22,611.727
2009-05-25,613.796
2009-05-26,615.059
2009-05-27,633.498
2009-05-28,620.504
2009-05-29,643.296
2009-06-01,658.128
2009-06-02,674.722
2009-06-03,677.696
2009-06-04,656.442
2009-06-05,655.65
2009-06-08,642.997
2009-06-09,647.043
2009-06-10,660.147
2009-06-11,671.284
2009-06-12,670.991
2009-06-15,653.892
2009-06-16,646.089
2009-06-17,628.843
2009-06-18,637.351
2009-06-19,641.417
2009-06-22,633.144
2009-06-23,617.007
2009-06-24,628.064
2009-06-25,630.182
2009-06-26,648.714
2009-06-29,639.212
2009-06-30,655.407
2009-07-01,645.641
2009-07-02,633.502
2009-07-03,629.133
2009-07-06,614.948
2009-07-07,616.717
2009-07-08,602.327
2009-07-09,598.728
2009-07-10,594.171
2009-07-13,591.18
2009-07-14,611.857
2009-07-15,641.658
2009-07-16,652.216
2009-07-17,651.97
2009-07-20,670.206
2009-07-21,671.819
2009-07-22,675.438
2009-07-23,685.63
2009-07-24,686.842
2009-07-27,696.582
2009-07-28,708.596
2009-07-29,694.441
2009-07-30,708.006
2009-07-31,715.963
2009-08-03,723.174
2009-08-04,723.706
2009-08-05,714.165
2009-08-06,726.607
2009-08-07,723.036
2009-08-10,726.611
2009-08-11,720.61
2009-08-12,720.682
2009-08-13,748.761
2009-08-14,744.341
2009-08-17,722.714
2009-08-18,730.075
2009-08-19,733.438
2009-08-20,735.802
2009-08-21,729.594
2009-08-24,749.334
2009-08-25,748.678
2009-08-26,745.052
2009-08-27,751.612
2009-08-28,775.934
2009-08-31,775.081
2009-09-01,777.637
2009-09-02,763.674
2009-09-03,768.571
2009-09-04,780.829
2009-09-07,792.561
2009-09-08,809.957
2009-09-09,805.979
2009-09-10,812.015
2009-09-11,809.439
2009-09-14,796.427
2009-09-15,799.379
2009-09-16,823.827
2009-09-17,841.047
2009-09-18,825.841
2009-09-21,823.915
2009-09-22,837.491
2009-09-23,844.829
2009-09-24,837.431
2009-09-25,831.101
2009-09-28,827.271
2009-09-29,835.011
2009-09-30,849.744
2009-10-01,838.104
2009-10-02,818.574
2009-10-05,823.54
2009-10-06,842.298
2009-10-07,852.292
2009-10-08,874.456
2009-10-09,869.559
2009-10-12,875.59
2009-10-13,879.567
2009-10-14,893.189
2009-10-15,908.126
2009-10-16,894.311
2009-10-19,896.827
2009-10-20,904.021
2009-10-21,908.006
2009-10-22,899.39
2009-10-23,899.36
2009-10-26,886.484
2009-10-27,865.155
2009-10-28,848.606
2009-10-29,850.035
2009-10-30,852.003
2009-11-02,830.924
2009-11-03,829.237
2009-11-04,836.9
2009-11-05,843.94
2009-11-06,870.87
2009-11-09,895.103
2009-11-10,899.963
2009-11-11,898.237
2009-11-12,898.607
2009-11-13,897.835
2009-11-16,914.993
2009-11-17,900.982
2009-11-18,900.877
2009-11-19,884.716
2009-11-20,873.345
2009-11-23,896.601
2009-11-24,883.507
2009-11-25,897.317
2009-11-26,877.05
2009-11-27,854.032
2009-11-30,878.848
2009-12-01,891.996
2009-12-02,907.996
2009-12-03,912.509
2009-12-04,892.435
2009-12-07,892.388
2009-12-08,884.024
2009-12-09,878.991
2009-12-10,883.829
2009-12-11,886.744
2009-12-14,891.794
2009-12-15,893.913
2009-12-16,881.075
2009-12-17,870.526
2009-12-18,873.427
2009-12-21,867.636
2009-12-22,871.639
2009-12-23,881.321
2009-12-24,888.561
2009-12-25,888.561
2009-12-28,893.646
2009-12-29,911.666
2009-12-30,903.55
2009-12-31,918.374
2010-01-01,918.374
2010-01-04,937.196
2010-01-05,945.602
2010-01-06,943.299
2010-01-07,950.684
2010-01-08,951.557
2010-01-11,973.199
2010-01-12,955.653
2010-01-13,940.601
2010-01-14,950.021
2010-01-15,940.534
2010-01-18,940.034
2010-01-19,932.092
2010-01-20,917.26
2010-01-21,897.07
2010-01-22,890.092
2010-01-25,886.749
2010-01-26,882.038
2010-01-27,865.403
2010-01-28,868.464
2010-01-29,836.581
2010-02-01,828.309
2010-02-02,839.151
2010-02-03,847.975
2010-02-04,828.09
2010-02-05,804.648
2010-02-08,807.794
2010-02-09,813.086
2010-02-10,820.099
2010-02-11,837.861
2010-02-12,834.474
2010-02-15,835.298
2010-02-16,841.26
2010-02-17,858.777
2010-02-18,859.989
2010-02-19,845.305
2010-02-22,865.389
2010-02-23,861.026
2010-02-24,854.871
2010-02-25,826.867
2010-02-26,836.025
2010-03-01,851.954
2010-03-02,854.564
2010-03-03,861.606
2010-03-04,857.621
2010-03-05,871.607
2010-03-08,892.109
2010-03-09,897.561
2010-03-10,904.94
2010-03-11,895.721
2010-03-12,899.416
2010-03-15,891.075
2010-03-16,892.644
2010-03-17,920.514
2010-03-18,915.812
2010-03-19,913.534
2010-03-22,903.334
2010-03-23,912.51
2010-03-24,905.118
2010-03-25,903.083
2010-03-26,898.366
2010-03-29,908.01
2010-03-30,918.25
2010-03-31,913.565
2010-04-01,920.71
2010-04-02,920.71
2010-04-05,920.16
2010-04-06,936.13
2010-04-07,941.641
2010-04-08,939.927
2010-04-09,948.661
2010-04-12,954.091
2010-04-13,938.716
2010-04-14,950.693
2010-04-15,950.645
2010-04-16,938.336
2010-04-19,920.671
2010-04-20,926.291
2010-04-21,935.551
2010-04-22,921.167
2010-04-23,917.246
2010-04-26,922.62
2010-04-27,919.673
2010-04-28,902.769
2010-04-29,908.017
2010-04-30,909.854
2010-05-03,902.206
2010-05-04,882.157
2010-05-05,867.757
2010-05-06,853.696
2010-05-07,828.008
2010-05-10,857.768
2010-05-11,847.886
2010-05-12,854.21
2010-05-13,868.405
2010-05-14,858.489
2010-05-17,825.749
2010-05-18,816.517
2010-05-19,774.093
2010-05-20,745.676
2010-05-21,742.649
2010-05-24,754.722
2010-05-25,718.542
2010-05-26,741.079
2010-05-27,762.744
2010-05-28,775.652
2010-05-31,764.44
2010-06-01,763.718
2010-06-02,747.213
2010-06-03,772.754
2010-06-04,758.374
2010-06-07,720.61
2010-06-08,729.712
2010-06-09,742.293
2010-06-10,760.981
2010-06-11,771.89
2010-06-14,786.161
2010-06-15,786.124
2010-06-16,798.865
2010-06-17,789.628
2010-06-18,797.738
2010-06-21,817.651
2010-06-22,803.26
2010-06-23,780.767
2010-06-24,778.282
2010-06-25,772.237
2010-06-28,773.987
2010-06-29,750.171
2010-06-30,734.188
2010-07-01,717.094
2010-07-02,725.493
2010-07-05,714.581
2010-07-06,734.294
2010-07-07,738.77
2010-07-08,763.269
2010-07-09,771.032
2010-07-12,773.559
2010-07-13,765.424
2010-07-14,781.675
2010-07-15,779.189
2010-07-16,774.473
2010-07-19,754.937
2010-07-20,768.422
2010-07-21,775.942
2010-07-22,786.475
2010-07-23,805.769
2010-07-26,814.428
2010-07-27,817.152
2010-07-28,808.39
2010-07-29,812.747
2010-07-30,810.828
2010-08-02,824.749
2010-08-03,831.782
2010-08-04,821.68
2010-08-05,828.699
2010-08-06,833.535
2010-08-09,837.095
2010-08-10,820.948
2010-08-11,792.924
2010-08-12,780.63
2010-08-13,795.915
2010-08-16,792.366
2010-08-17,808.872
2010-08-18,805.092
