Date,AUSTRALIA LARGE GROWTH Large Cap
2005-11-10,590.986
2005-11-11,595.098
2005-11-14,598.611
2005-11-15,598.607
2005-11-16,600.714
2005-11-17,605.437
2005-11-18,609.705
2005-11-21,612.641
2005-11-22,606.871
2005-11-23,607.98
2005-11-24,616.208
2005-11-25,613.335
2005-11-28,616.75
2005-11-29,610.57
2005-11-30,611.123
2005-12-01,605.352
2005-12-02,617.942
2005-12-05,622.539
2005-12-06,623.191
2005-12-07,620.819
2005-12-08,615.464
2005-12-09,621.359
2005-12-12,627.658
2005-12-13,622.746
2005-12-14,627.535
2005-12-15,620.979
2005-12-16,617.779
2005-12-19,621.914
2005-12-20,618.508
2005-12-21,623.727
2005-12-22,622.599
2005-12-23,622.097
2005-12-26,622.097
2005-12-27,620.56
2005-12-28,626.732
2005-12-29,632.224
2005-12-30,631.145
2006-01-02,631.145
2006-01-03,638.952
2006-01-04,655.144
2006-01-05,653.319
2006-01-06,652.259
2006-01-09,662.297
2006-01-10,658.755
2006-01-11,662.904
2006-01-12,661.927
2006-01-13,661.47
2006-01-16,664.945
2006-01-17,669.385
2006-01-18,656.132
2006-01-19,665.302
2006-01-20,668.579
2006-01-23,667.397
2006-01-24,669.194
2006-01-25,677.22
2006-01-26,679.156
2006-01-27,688.826
2006-01-30,695.485
2006-01-31,691.536
2006-02-01,692.021
2006-02-02,683.32
2006-02-03,674.201
2006-02-06,674.12
2006-02-07,671.115
2006-02-08,652.083
2006-02-09,661.53
2006-02-10,662.356
2006-02-13,649.239
2006-02-14,654.05
2006-02-15,653.36
2006-02-16,645.488
2006-02-17,642.386
2006-02-20,656.68
2006-02-21,661.779
2006-02-22,658.579
2006-02-23,667.963
2006-02-24,660.674
2006-02-27,666.348
2006-02-28,666.868
2006-03-01,659.196
2006-03-02,669.782
2006-03-03,667.127
2006-03-06,666.98
2006-03-07,652.644
2006-03-08,647.254
2006-03-09,653.08
2006-03-10,647.465
2006-03-13,660.104
2006-03-14,658.646
2006-03-15,666.167
2006-03-16,673.047
2006-03-17,667.622
2006-03-20,669.451
2006-03-21,662.881
2006-03-22,667.153
2006-03-23,667.231
2006-03-24,666.064
2006-03-27,673.151
2006-03-28,676.498
2006-03-29,670.92
2006-03-30,687.848
2006-03-31,693.678
2006-04-03,709.939
2006-04-04,713.68
2006-04-05,727.651
2006-04-06,740.968
2006-04-07,736.125
2006-04-10,731.925
2006-04-11,749.772
2006-04-12,736.066
2006-04-13,732.575
2006-04-14,732.575
2006-04-17,745.395
2006-04-18,758.778
2006-04-19,774.671
2006-04-20,761.137
2006-04-21,759.81
2006-04-24,767.717
2006-04-25,770.195
2006-04-26,782.99
2006-04-27,777.231
2006-04-28,765.557
2006-05-01,781.789
2006-05-02,780.902
2006-05-03,791.531
2006-05-04,776.26
2006-05-05,788.202
2006-05-08,800.872
2006-05-09,801.765
2006-05-10,812.178
2006-05-11,817.122
2006-05-12,810.597
2006-05-15,780.743
2006-05-16,779.032
2006-05-17,776.14
2006-05-18,758.964
2006-05-19,742.86
2006-05-22,724.655
2006-05-23,724.169
2006-05-24,729.975
2006-05-25,722.301
2006-05-26,740.85
2006-05-29,756.584
2006-05-30,759.106
2006-05-31,727.341
2006-06-01,729.844
2006-06-02,735.735
2006-06-05,744.236
2006-06-06,719.409
2006-06-07,713.297
2006-06-08,691.159
2006-06-09,704.086
2006-06-12,701.645
2006-06-13,668.951
2006-06-14,675.499
2006-06-15,678.77
2006-06-16,703.307
2006-06-19,689.081
2006-06-20,681.098
2006-06-21,691.533
2006-06-22,708.619
2006-06-23,696.91
2006-06-26,698.284
2006-06-27,708.02
2006-06-28,689.705
2006-06-29,700.894
2006-06-30,728.671
2006-07-03,735.4
2006-07-04,739.949
2006-07-05,729.638
2006-07-06,734.562
2006-07-07,745.016
2006-07-10,742.884
2006-07-11,740.057
2006-07-12,748.924
2006-07-13,744.014
2006-07-14,720.37
2006-07-17,716.585
2006-07-18,709.121
2006-07-19,704.489
2006-07-20,725.446
2006-07-21,715.271
2006-07-24,705.937
2006-07-25,719.115
2006-07-26,714.458
2006-07-27,729.656
2006-07-28,722.958
2006-07-31,723.42
2006-08-01,715.858
2006-08-02,707.608
2006-08-03,715.089
2006-08-04,713.737
2006-08-07,713.465
2006-08-08,717.277
2006-08-09,711.192
2006-08-10,709.369
2006-08-11,707.721
2006-08-14,708.24
2006-08-15,704.454
2006-08-16,715.538
2006-08-17,729.853
2006-08-18,729.428
2006-08-21,738.756
2006-08-22,744.201
2006-08-23,745.206
2006-08-24,729.661
2006-08-25,727.058
2006-08-28,730.606
2006-08-29,738.613
2006-08-30,738.199
2006-08-31,745.223
2006-09-01,743.752
2006-09-04,754.444
2006-09-05,759.772
2006-09-06,748.836
2006-09-07,737.915
2006-09-08,727.579
2006-09-11,708.534
2006-09-12,691.283
2006-09-13,698.829
2006-09-14,712.712
2006-09-15,702.124
2006-09-18,706.342
2006-09-19,708.0
2006-09-20,696.164
2006-09-21,700.772
2006-09-22,697.716
2006-09-25,693.973
2006-09-26,691.522
2006-09-27,710.265
2006-09-28,714.835
2006-09-29,718.158
2006-10-02,722.391
2006-10-03,720.57
2006-10-04,705.508
2006-10-05,718.293
2006-10-06,715.033
2006-10-09,712.566
2006-10-10,724.561
2006-10-11,730.472
2006-10-12,732.797
2006-10-13,740.619
2006-10-16,752.587
2006-10-17,751.483
2006-10-18,754.329
2006-10-19,749.877
2006-10-20,758.881
2006-10-23,758.177
2006-10-24,752.671
2006-10-25,761.358
2006-10-26,769.669
2006-10-27,769.098
2006-10-30,785.911
2006-10-31,783.128
2006-11-01,788.737
2006-11-02,786.566
2006-11-03,782.026
2006-11-06,787.755
2006-11-07,802.016
2006-11-08,787.086
2006-11-09,782.441
2006-11-10,787.171
2006-11-13,772.841
2006-11-14,777.699
2006-11-15,774.082
2006-11-16,773.164
2006-11-17,774.242
2006-11-20,761.894
2006-11-21,763.369
2006-11-22,783.4
2006-11-23,781.44
2006-11-24,779.627
2006-11-27,780.443
2006-11-28,772.617
2006-11-29,784.292
2006-11-30,795.673
2006-12-01,789.22
2006-12-04,785.826
2006-12-05,787.268
2006-12-06,797.951
2006-12-07,798.253
2006-12-08,791.108
2006-12-11,788.264
2006-12-12,787.637
2006-12-13,791.673
2006-12-14,804.109
2006-12-15,802.346
2006-12-18,798.811
2006-12-19,796.381
2006-12-20,808.949
2006-12-21,800.981
2006-12-22,800.548
2006-12-25,800.548
2006-12-26,798.864
2006-12-27,803.917
2006-12-28,809.947
2006-12-29,812.4
2007-01-01,812.4
2007-01-02,822.617
2007-01-03,817.337
2007-01-04,792.331
2007-01-05,784.674
2007-01-08,775.509
2007-01-09,787.765
2007-01-10,772.767
2007-01-11,784.602
2007-01-12,799.354
2007-01-15,805.629
2007-01-16,799.81
2007-01-17,798.865
2007-01-18,806.821
2007-01-19,807.74
2007-01-22,821.072
2007-01-23,825.374
2007-01-24,822.324
2007-01-25,820.83
2007-01-26,814.925
2007-01-29,814.971
2007-01-30,821.47
2007-01-31,820.898
2007-02-01,827.748
2007-02-02,833.338
2007-02-05,831.437
2007-02-06,836.692
2007-02-07,852.229
2007-02-08,850.643
2007-02-09,852.188
2007-02-12,850.882
2007-02-13,855.231
2007-02-14,867.681
2007-02-15,872.867
2007-02-16,867.069
2007-02-19,873.834
2007-02-20,877.904
2007-02-21,873.421
2007-02-22,879.959
2007-02-23,892.6
2007-02-26,905.425
2007-02-27,898.85
2007-02-28,860.917
2007-03-01,857.942
2007-03-02,852.969
2007-03-05,823.069
2007-03-06,840.907
2007-03-07,853.499
2007-03-08,850.68
2007-03-09,855.445
2007-03-12,870.313
2007-03-13,871.489
2007-03-14,849.838
2007-03-15,869.797
2007-03-16,876.469
2007-03-19,886.845
2007-03-20,893.976
2007-03-21,895.147
2007-03-22,917.21
2007-03-23,913.063
2007-03-26,931.898
2007-03-27,925.206
2007-03-28,915.732
2007-03-29,921.622
2007-03-30,926.05
2007-04-02,920.66
2007-04-03,937.547
2007-04-04,958.157
2007-04-05,957.678
2007-04-06,957.678
2007-04-09,954.289
2007-04-10,974.761
2007-04-11,977.118
2007-04-12,976.18
2007-04-13,977.648
2007-04-16,991.744
2007-04-17,988.028
2007-04-18,992.981
2007-04-19,976.295
2007-04-20,985.133
2007-04-23,984.791
2007-04-24,976.461
2007-04-25,983.418
2007-04-26,979.37
2007-04-27,970.886
2007-04-30,971.3
2007-05-01,961.069
2007-05-02,972.659
2007-05-03,973.208
2007-05-04,982.868
2007-05-07,1002.291
2007-05-08,1000.902
2007-05-09,1016.536
2007-05-10,1021.351
2007-05-11,1007.977
2007-05-14,1018.567
2007-05-15,1006.714
2007-05-16,999.404
2007-05-17,1011.096
2007-05-18,999.821
2007-05-21,1007.559
2007-05-22,1007.7
2007-05-23,1015.751
2007-05-24,997.388
2007-05-25,986.245
2007-05-28,988.521
2007-05-29,1000.803
2007-05-30,988.197
2007-05-31,1000.0
2007-06-01,1012.299
2007-06-04,1026.772
2007-06-05,1028.779
2007-06-06,1029.927
2007-06-07,1030.919
2007-06-08,1018.752
2007-06-11,1016.276
2007-06-12,1020.689
2007-06-13,1008.295
2007-06-14,1024.825
2007-06-15,1038.675
2007-06-18,1055.744
2007-06-19,1065.054
2007-06-20,1065.687
2007-06-21,1065.944
2007-06-22,1066.99
2007-06-25,1056.904
2007-06-26,1051.006
2007-06-27,1014.855
2007-06-28,1039.811
2007-06-29,1046.176
2007-07-02,1057.704
2007-07-03,1065.342
2007-07-04,1073.056
2007-07-05,1084.464
2007-07-06,1086.222
2007-07-09,1103.231
2007-07-10,1096.703
2007-07-11,1087.273
2007-07-12,1101.728
2007-07-13,1111.517
2007-07-16,1108.188
2007-07-17,1110.536
2007-07-18,1100.819
2007-07-19,1111.371
2007-07-20,1121.679
2007-07-23,1118.121
2007-07-24,1125.048
2007-07-25,1105.96
2007-07-26,1081.694
2007-07-27,1019.886
2007-07-30,1025.709
2007-07-31,1041.257
2007-08-01,997.291
2007-08-02,1014.501
2007-08-03,1019.728
2007-08-06,998.609
2007-08-07,1004.022
2007-08-08,1040.737
2007-08-09,1036.526
2007-08-10,982.067
2007-08-13,990.163
2007-08-14,979.815
2007-08-15,933.441
2007-08-16,875.955
2007-08-17,870.525
2007-08-20,940.964
2007-08-21,952.502
2007-08-22,956.525
2007-08-23,1010.795
2007-08-24,1001.505
2007-08-27,1031.293
2007-08-28,1022.947
2007-08-29,1001.544
2007-08-30,1015.947
2007-08-31,1032.586
2007-09-03,1043.653
2007-09-04,1054.967
2007-09-05,1051.969
2007-09-06,1058.959
2007-09-07,1067.547
2007-09-10,1043.811
2007-09-11,1060.281
2007-09-12,1069.386
2007-09-13,1072.86
2007-09-14,1092.126
2007-09-17,1077.982
2007-09-18,1066.355
2007-09-19,1125.704
2007-09-20,1148.948
2007-09-21,1143.179
2007-09-24,1175.398
2007-09-25,1190.154
2007-09-26,1189.051
2007-09-27,1207.588
2007-09-28,1228.024
2007-10-01,1235.288
2007-10-02,1252.036
2007-10-03,1254.357
2007-10-04,1228.635
2007-10-05,1254.019
2007-10-08,1262.692
2007-10-09,1267.026
2007-10-10,1281.063
2007-10-11,1297.986
2007-10-12,1291.084
2007-10-15,1293.588
2007-10-16,1259.35
2007-10-17,1264.529
2007-10-18,1294.951
2007-10-19,1274.823
2007-10-22,1226.062
2007-10-23,1262.417
2007-10-24,1262.509
2007-10-25,1268.275
2007-10-26,1305.149
2007-10-29,1336.377
2007-10-30,1321.411
2007-10-31,1328.125
2007-11-01,1331.866
2007-11-02,1295.33
2007-11-05,1268.914
2007-11-06,1285.794
2007-11-07,1324.748
2007-11-08,1279.287
2007-11-09,1270.016
2007-11-12,1211.23
2007-11-13,1235.353
2007-11-14,1260.913
2007-11-15,1221.455
2007-11-16,1206.991
2007-11-19,1219.974
2007-11-20,1198.058
2007-11-21,1167.452
2007-11-22,1157.909
2007-11-23,1160.081
2007-11-26,1202.462
2007-11-27,1196.32
2007-11-28,1194.908
2007-11-29,1209.735
2007-11-30,1238.772
2007-12-03,1235.149
2007-12-04,1221.811
2007-12-05,1213.036
2007-12-06,1232.082
2007-12-07,1250.197
2007-12-10,1253.668
2007-12-11,1269.697
2007-12-12,1253.815
2007-12-13,1240.325
2007-12-14,1202.275
2007-12-17,1161.954
2007-12-18,1158.462
2007-12-19,1149.828
2007-12-20,1137.926
2007-12-21,1162.003
2007-12-24,1184.348
2007-12-25,1184.348
2007-12-26,1187.543
2007-12-27,1205.124
2007-12-28,1204.118
2007-12-31,1199.88
2008-01-01,1199.88
2008-01-02,1208.199
2008-01-03,1197.299
2008-01-04,1190.592
2008-01-07,1158.548
2008-01-08,1160.328
2008-01-09,1155.156
2008-01-10,1166.735
2008-01-11,1155.733
2008-01-14,1162.923
2008-01-15,1151.665
2008-01-16,1099.069
2008-01-17,1095.011
2008-01-18,1072.323
2008-01-21,1013.031
2008-01-22,942.988
2008-01-23,995.692
2008-01-24,1040.858
2008-01-25,1100.67
2008-01-28,1102.728
2008-01-29,1079.299
2008-01-30,1072.599
2008-01-31,1084.895
2008-02-01,1137.563
2008-02-04,1160.23
2008-02-05,1135.859
2008-02-06,1090.527
2008-02-07,1083.152
2008-02-08,1087.58
2008-02-11,1072.931
2008-02-12,1094.421
2008-02-13,1075.934
2008-02-14,1121.593
2008-02-15,1115.531
2008-02-18,1113.105
2008-02-19,1137.939
2008-02-20,1112.75
2008-02-21,1139.422
2008-02-22,1145.686
2008-02-25,1167.401
2008-02-26,1175.086
2008-02-27,1207.284
2008-02-28,1200.251
2008-02-29,1172.981
2008-03-03,1151.283
2008-03-04,1135.593
2008-03-05,1143.32
2008-03-06,1162.178
2008-03-07,1130.845
2008-03-10,1090.387
2008-03-11,1067.881
2008-03-12,1104.936
2008-03-13,1096.558
2008-03-14,1117.352
2008-03-17,1078.966
2008-03-18,1073.3
2008-03-19,1105.151
2008-03-20,1023.242
2008-03-21,1023.242
2008-03-24,1035.121
2008-03-25,1066.902
2008-03-26,1089.98
2008-03-27,1094.361
2008-03-28,1090.971
2008-03-31,1082.707
2008-04-01,1081.299
2008-04-02,1113.048
2008-04-03,1146.434
2008-04-04,1162.798
2008-04-07,1191.617
2008-04-08,1182.556
2008-04-09,1188.588
2008-04-10,1187.702
2008-04-11,1183.922
2008-04-14,1156.755
2008-04-15,1166.788
2008-04-16,1203.611
2008-04-17,1213.229
2008-04-18,1174.932
2008-04-21,1228.076
2008-04-22,1224.091
2008-04-23,1259.257
2008-04-24,1239.695
2008-04-25,1231.264
2008-04-28,1217.984
2008-04-29,1210.8
2008-04-30,1202.321
2008-05-01,1193.305
2008-05-02,1219.529
2008-05-05,1244.584
2008-05-06,1249.854
2008-05-07,1249.658
2008-05-08,1253.462
2008-05-09,1266.566
2008-05-12,1279.607
2008-05-13,1274.978
2008-05-14,1301.284
2008-05-15,1310.1
2008-05-16,1335.865
2008-05-19,1361.484
2008-05-20,1357.643
2008-05-21,1336.645
2008-05-22,1338.719
2008-05-23,1329.842
2008-05-26,1311.044
2008-05-27,1313.505
2008-05-28,1281.589
2008-05-29,1294.452
2008-05-30,1264.737
2008-06-02,1293.692
2008-06-03,1278.987
2008-06-04,1282.04
2008-06-05,1235.842
2008-06-06,1270.076
2008-06-09,1259.174
2008-06-10,1224.993
2008-06-11,1227.098
2008-06-12,1174.87
2008-06-13,1209.102
2008-06-16,1214.346
2008-06-17,1237.063
2008-06-18,1251.695
2008-06-19,1253.174
2008-06-20,1244.473
2008-06-23,1243.394
2008-06-24,1279.227
2008-06-25,1237.643
2008-06-26,1247.859
2008-06-27,1241.632
2008-06-30,1249.206
2008-07-01,1236.839
2008-07-02,1218.445
2008-07-03,1150.89
2008-07-04,1167.869
2008-07-07,1134.084
2008-07-08,1123.018
2008-07-09,1144.764
2008-07-10,1132.697
2008-07-11,1172.669
2008-07-14,1164.096
2008-07-15,1158.281
2008-07-16,1150.599
2008-07-17,1135.295
2008-07-18,1110.104
2008-07-21,1153.363
2008-07-22,1154.304
2008-07-23,1138.274
2008-07-24,1114.898
2008-07-25,1090.208
2008-07-28,1100.576
2008-07-29,1092.461
2008-07-30,1098.757
2008-07-31,1115.309
2008-08-01,1089.537
2008-08-04,1080.279
2008-08-05,1012.237
2008-08-06,1034.375
2008-08-07,1036.847
2008-08-08,1019.126
2008-08-11,1013.512
2008-08-12,1009.033
2008-08-13,986.52
2008-08-14,1024.312
2008-08-15,1001.939
2008-08-18,1018.817
2008-08-19,989.649
2008-08-20,1015.606
2008-08-21,1024.051
2008-08-22,1033.647
2008-08-25,1035.825
2008-08-26,1030.629
2008-08-27,1042.349
2008-08-28,1072.652
2008-08-29,1076.719
2008-09-01,1056.765
2008-09-02,1017.821
2008-09-03,984.078
2008-09-04,968.522
2008-09-05,929.683
2008-09-08,969.397
2008-09-09,930.272
2008-09-10,901.013
2008-09-11,877.117
2008-09-12,928.519
2008-09-15,918.328
2008-09-16,893.76
2008-09-17,882.449
2008-09-18,883.965
2008-09-19,925.365
2008-09-22,1012.979
2008-09-23,983.153
2008-09-24,981.9
2008-09-25,962.727
2008-09-26,950.136
2008-09-29,908.802
2008-09-30,819.858
2008-10-01,865.99
2008-10-02,831.889
2008-10-03,821.47
2008-10-06,728.179
2008-10-07,750.151
2008-10-08,658.273
2008-10-09,692.984
2008-10-10,592.146
2008-10-13,645.895
2008-10-14,700.258
2008-10-15,667.039
2008-10-16,587.444
2008-10-17,594.63
2008-10-20,633.532
2008-10-21,663.688
2008-10-22,625.049
2008-10-23,575.764
2008-10-24,525.431
2008-10-27,517.263
2008-10-28,539.001
2008-10-29,593.485
2008-10-30,632.227
2008-10-31,618.327
2008-11-03,669.086
2008-11-04,680.792
2008-11-05,715.739
2008-11-06,659.832
2008-11-07,634.405
2008-11-10,675.223
2008-11-11,619.722
2008-11-12,606.16
2008-11-13,562.073
2008-11-14,595.42
2008-11-17,574.283
2008-11-18,550.554
2008-11-19,532.631
2008-11-20,472.198
2008-11-21,487.119
2008-11-24,522.583
2008-11-25,553.625
2008-11-26,539.245
2008-11-27,563.701
2008-11-28,590.423
2008-12-01,569.674
2008-12-02,538.287
2008-12-03,547.024
2008-12-04,546.125
2008-12-05,522.134
2008-12-08,567.556
2008-12-09,571.435
2008-12-10,585.412
2008-12-11,590.293
2008-12-12,560.022
2008-12-15,592.119
2008-12-16,589.919
2008-12-17,614.8
2008-12-18,620.844
2008-12-19,606.65
2008-12-22,594.98
2008-12-23,581.389
2008-12-24,592.448
2008-12-25,592.448
2008-12-26,590.498
2008-12-29,605.067
2008-12-30,610.619
2008-12-31,628.512
2009-01-01,628.512
2009-01-02,635.329
2009-01-05,644.808
2009-01-06,651.177
2009-01-07,658.528
2009-01-08,631.58
2009-01-09,637.126
2009-01-12,609.024
2009-01-13,588.408
2009-01-14,589.889
2009-01-15,560.81
2009-01-16,581.351
2009-01-19,586.695
2009-01-20,554.679
2009-01-21,545.27
2009-01-22,557.609
2009-01-23,531.593
2009-01-26,538.454
2009-01-27,564.635
2009-01-28,578.343
2009-01-29,575.225
2009-01-30,560.292
2009-02-02,548.966
2009-02-03,562.379
2009-02-04,563.02
2009-02-05,575.395
2009-02-06,600.762
2009-02-09,623.325
2009-02-10,607.352
2009-02-11,587.239
2009-02-12,589.519
2009-02-13,609.238
2009-02-16,590.124
2009-02-17,573.416
2009-02-18,562.152
2009-02-19,574.054
2009-02-20,562.067
2009-02-23,558.368
2009-02-24,558.202
2009-02-25,559.487
2009-02-26,566.614
2009-02-27,551.466
2009-03-02,529.791
2009-03-03,530.123
2009-03-04,529.965
2009-03-05,537.917
2009-03-06,531.909
2009-03-09,534.881
2009-03-10,553.606
2009-03-11,568.253
2009-03-12,560.084
2009-03-13,584.218
2009-03-16,580.611
2009-03-17,594.636
2009-03-18,585.481
2009-03-19,620.629
2009-03-20,622.906
2009-03-23,651.141
2009-03-24,660.471
2009-03-25,659.102
2009-03-26,669.722
2009-03-27,666.288
2009-03-30,637.792
2009-03-31,642.92
2009-04-01,644.421
2009-04-02,683.613
2009-04-03,685.704
2009-04-06,684.934
2009-04-07,674.521
2009-04-08,657.335
2009-04-09,672.883
2009-04-10,672.883
2009-04-13,682.407
2009-04-14,696.419
2009-04-15,695.082
2009-04-16,692.438
2009-04-17,692.833
2009-04-20,675.029
2009-04-21,658.677
2009-04-22,661.408
2009-04-23,681.082
2009-04-24,686.165
2009-04-27,683.829
2009-04-28,668.178
2009-04-29,683.823
2009-04-30,711.098
2009-05-01,700.07
2009-05-04,731.97
2009-05-05,740.645
2009-05-06,738.202
2009-05-07,771.119
2009-05-08,772.069
2009-05-11,773.237
2009-05-12,763.167
2009-05-13,754.115
2009-05-14,718.764
2009-05-15,736.548
2009-05-18,732.091
2009-05-19,764.271
2009-05-20,770.508
2009-05-21,762.088
2009-05-22,762.0
2009-05-25,756.326
2009-05-26,764.158
2009-05-27,769.994
2009-05-28,755.006
2009-05-29,781.858
2009-06-01,804.643
2009-06-02,828.674
2009-06-03,829.895
2009-06-04,796.743
2009-06-05,823.753
2009-06-08,807.857
2009-06-09,805.107
2009-06-10,833.396
2009-06-11,855.017
2009-06-12,849.15
2009-06-15,818.642
2009-06-16,813.244
2009-06-17,788.466
2009-06-18,792.646
2009-06-19,799.738
2009-06-22,790.856
2009-06-23,758.823
2009-06-24,777.161
2009-06-25,782.181
2009-06-26,797.774
2009-06-29,789.304
2009-06-30,810.649
2009-07-01,794.424
2009-07-02,783.447
2009-07-03,773.447
2009-07-06,752.856
2009-07-07,755.264
2009-07-08,741.211
2009-07-09,739.738
2009-07-10,739.334
2009-07-13,728.976
2009-07-14,764.46
2009-07-15,788.634
2009-07-16,803.248
2009-07-17,804.796
2009-07-20,828.271
2009-07-21,836.636
2009-07-22,839.475
2009-07-23,842.191
2009-07-24,843.508
2009-07-27,856.995
2009-07-28,871.518
2009-07-29,854.5
2009-07-30,868.662
2009-07-31,884.026
2009-08-03,898.747
2009-08-04,909.159
2009-08-05,895.397
2009-08-06,912.027
2009-08-07,900.437
2009-08-10,894.804
2009-08-11,887.959
2009-08-12,894.213
2009-08-13,922.352
2009-08-14,916.921
2009-08-17,885.706
2009-08-18,885.543
2009-08-19,883.847
2009-08-20,895.231
2009-08-21,888.156
2009-08-24,926.946
2009-08-25,917.773
2009-08-26,914.844
2009-08-27,913.777
2009-08-28,935.465
2009-08-31,925.29
2009-09-01,928.886
2009-09-02,908.739
2009-09-03,913.939
2009-09-04,923.833
2009-09-07,939.726
2009-09-08,965.03
2009-09-09,964.057
2009-09-10,964.696
2009-09-11,978.753
2009-09-14,961.459
2009-09-15,961.465
2009-09-16,998.255
2009-09-17,1015.12
2009-09-18,995.944
2009-09-21,982.606
2009-09-22,996.053
2009-09-23,1008.85
2009-09-24,995.925
2009-09-25,994.592
2009-09-28,985.569
2009-09-29,1002.697
2009-09-30,1012.741
2009-10-01,998.798
2009-10-02,963.538
2009-10-05,970.869
2009-10-06,997.05
2009-10-07,1016.157
2009-10-08,1043.847
2009-10-09,1036.828
2009-10-12,1039.803
2009-10-13,1047.117
2009-10-14,1067.969
2009-10-15,1086.997
2009-10-16,1081.867
2009-10-19,1087.331
2009-10-20,1098.577
2009-10-21,1100.156
2009-10-22,1092.941
2009-10-23,1106.298
2009-10-26,1093.654
2009-10-27,1068.64
2009-10-28,1039.501
2009-10-29,1027.342
2009-10-30,1027.035
2009-11-02,1012.678
2009-11-03,1004.647
2009-11-04,1018.466
2009-11-05,1014.026
2009-11-06,1043.776
2009-11-09,1068.364
2009-11-10,1082.105
2009-11-11,1090.923
2009-11-12,1090.884
2009-11-13,1084.143
2009-11-16,1108.032
2009-11-17,1091.915
2009-11-18,1096.834
2009-11-19,1080.883
2009-11-20,1062.513
2009-11-23,1086.534
2009-11-24,1069.812
2009-11-25,1094.094
2009-11-26,1078.577
2009-11-27,1043.773
2009-11-30,1077.056
2009-12-01,1089.429
2009-12-02,1108.365
2009-12-03,1113.357
2009-12-04,1079.521
2009-12-07,1062.548
2009-12-08,1058.82
2009-12-09,1045.854
2009-12-10,1047.717
2009-12-11,1048.057
2009-12-14,1055.325
2009-12-15,1056.759
2009-12-16,1042.656
2009-12-17,1029.922
2009-12-18,1024.215
2009-12-21,1020.792
2009-12-22,1030.885
2009-12-23,1046.047
2009-12-24,1060.302
2009-12-25,1060.302
2009-12-28,1066.371
2009-12-29,1085.895
2009-12-30,1076.667
2009-12-31,1091.338
2010-01-01,1091.338
2010-01-04,1110.852
2010-01-05,1120.196
2010-01-06,1132.029
2010-01-07,1133.181
2010-01-08,1133.301
2010-01-11,1159.441
2010-01-12,1138.533
2010-01-13,1127.257
2010-01-14,1148.111
2010-01-15,1137.134
2010-01-18,1140.923
2010-01-19,1129.01
2010-01-20,1111.657
2010-01-21,1093.589
2010-01-22,1073.397
2010-01-25,1062.522
2010-01-26,1056.878
2010-01-27,1030.888
2010-01-28,1036.892
2010-01-29,1001.094
2010-02-01,987.436
2010-02-02,1008.415
2010-02-03,1021.95
2010-02-04,998.842
2010-02-05,962.966
2010-02-08,975.338
2010-02-09,975.47
2010-02-10,976.669
2010-02-11,1001.904
2010-02-12,1008.612
2010-02-15,1015.091
2010-02-16,1037.867
2010-02-17,1064.361
2010-02-18,1058.753
2010-02-19,1046.511
2010-02-22,1078.741
2010-02-23,1076.222
2010-02-24,1049.956
2010-02-25,1025.731
2010-02-26,1057.126
2010-03-01,1075.926
2010-03-02,1086.693
2010-03-03,1100.54
2010-03-04,1101.918
2010-03-05,1116.367
2010-03-08,1136.053
2010-03-09,1138.819
2010-03-10,1145.054
2010-03-11,1136.01
2010-03-12,1137.8
2010-03-15,1122.407
2010-03-16,1130.35
2010-03-17,1157.413
2010-03-18,1151.873
2010-03-19,1147.596
2010-03-22,1135.932
2010-03-23,1149.772
2010-03-24,1146.106
2010-03-25,1151.035
2010-03-26,1143.122
2010-03-29,1156.542
2010-03-30,1171.808
2010-03-31,1156.626
2010-04-01,1168.447
2010-04-02,1168.447
2010-04-05,1167.749
2010-04-06,1188.214
2010-04-07,1190.532
2010-04-08,1179.049
2010-04-09,1185.205
2010-04-12,1190.239
2010-04-13,1171.651
2010-04-14,1192.667
2010-04-15,1189.576
2010-04-16,1176.021
2010-04-19,1149.648
2010-04-20,1163.187
2010-04-21,1166.435
2010-04-22,1148.546
2010-04-23,1131.099
2010-04-26,1137.725
2010-04-27,1131.893
2010-04-28,1115.45
2010-04-29,1110.165
2010-04-30,1118.574
2010-05-03,1094.216
2010-05-04,1061.126
2010-05-05,1050.326
2010-05-06,1016.779
2010-05-07,984.268
2010-05-10,1032.781
2010-05-11,1012.891
2010-05-12,1015.476
2010-05-13,1040.407
2010-05-14,1022.934
2010-05-17,972.607
2010-05-18,971.269
2010-05-19,919.6
2010-05-20,881.754
2010-05-21,888.163
2010-05-24,916.668
2010-05-25,867.951
2010-05-26,899.697
2010-05-27,938.062
2010-05-28,954.433
2010-05-31,933.718
2010-06-01,935.605
2010-06-02,920.025
2010-06-03,953.02
2010-06-04,925.471
2010-06-07,884.312
2010-06-08,899.829
2010-06-09,917.454
2010-06-10,942.583
2010-06-11,966.23
2010-06-14,984.095
2010-06-15,976.135
2010-06-16,993.642
2010-06-17,984.402
2010-06-18,999.395
2010-06-21,1027.197
2010-06-22,1013.808
2010-06-23,985.871
2010-06-24,983.028
2010-06-25,963.538
2010-06-28,966.705
2010-06-29,934.173
2010-06-30,915.811
2010-07-01,894.1
2010-07-02,903.852
2010-07-05,890.979
2010-07-06,918.922
2010-07-07,922.632
2010-07-08,961.273
2010-07-09,972.089
2010-07-12,974.523
2010-07-13,964.515
2010-07-14,987.74
2010-07-15,974.47
2010-07-16,964.048
2010-07-19,945.85
2010-07-20,965.575
2010-07-21,974.929
2010-07-22,980.141
