Date,AUSTRALIA LARGE GROWTH Large Cap
2010-07-23,988.793
2010-07-26,1001.693
2010-07-27,1007.634
2010-07-28,1006.396
2010-07-29,1018.433
2010-07-30,1014.607
2010-08-02,1031.684
2010-08-03,1041.847
2010-08-04,1036.497
2010-08-05,1039.131
2010-08-06,1045.184
2010-08-09,1055.431
2010-08-10,1031.949
2010-08-11,1002.337
2010-08-12,987.856
2010-08-13,1004.42
2010-08-16,1000.697
2010-08-17,1016.797
2010-08-18,1000.968
2010-08-19,997.29
2010-08-20,979.305
2010-08-23,984.156
2010-08-24,961.385
2010-08-25,944.063
2010-08-26,964.392
2010-08-27,972.211
2010-08-30,990.513
2010-08-31,970.235
2010-09-01,1012.214
2010-09-02,1024.169
2010-09-03,1028.383
2010-09-06,1041.63
2010-09-07,1037.653
2010-09-08,1034.278
2010-09-09,1050.308
2010-09-10,1044.676
2010-09-13,1068.696
2010-09-14,1079.37
2010-09-15,1089.936
2010-09-16,1075.893
2010-09-17,1084.993
2010-09-20,1095.388
2010-09-21,1090.637
2010-09-22,1108.1
2010-09-23,1111.156
2010-09-24,1113.235
2010-09-27,1133.049
2010-09-28,1134.635
2010-09-29,1134.416
2010-09-30,1120.007
2010-10-01,1126.761
2010-10-04,1139.364
2010-10-05,1131.998
2010-10-06,1161.94
2010-10-07,1175.88
2010-10-08,1174.5
2010-10-11,1181.797
2010-10-12,1156.737
2010-10-13,1167.918
2010-10-14,1196.176
2010-10-15,1186.567
2010-10-18,1176.643
2010-10-19,1155.767
2010-10-20,1162.036
2010-10-21,1163.278
2010-10-22,1163.753
2010-10-25,1195.684
2010-10-26,1185.227
2010-10-27,1152.706
2010-10-28,1172.075
2010-10-29,1169.986
2010-11-01,1187.275
2010-11-02,1200.107
2010-11-03,1207.324
2010-11-04,1245.483
2010-11-05,1275.016
2010-11-08,1267.187
2010-11-09,1261.077
2010-11-10,1226.972
2010-11-11,1234.905
2010-11-12,1216.962
2010-11-15,1213.54
2010-11-16,1202.46
2010-11-17,1185.227
2010-11-18,1198.751
2010-11-19,1189.168
2010-11-22,1195.815
2010-11-23,1165.937
2010-11-24,1172.791
2010-11-25,1171.43
2010-11-26,1154.008
2010-11-29,1151.217
2010-11-30,1141.605
2010-12-01,1149.69
2010-12-02,1184.427
2010-12-03,1208.801
2010-12-06,1211.133
2010-12-07,1225.857
2010-12-08,1200.219
2010-12-09,1216.646
2010-12-10,1217.477
2010-12-13,1230.022
2010-12-14,1242.174
2010-12-15,1231.454
2010-12-16,1224.775
2010-12-17,1217.194
2010-12-20,1220.682
2010-12-21,1238.201
2010-12-22,1247.888
2010-12-23,1260.122
2010-12-24,1251.832
2010-12-27,1251.084
2010-12-28,1261.373
2010-12-29,1258.978
2010-12-30,1264.27
2010-12-31,1266.529
2011-01-03,1258.622
2011-01-04,1243.559
2011-01-05,1221.126
2011-01-06,1221.664
2011-01-07,1216.111
2011-01-10,1206.875
2011-01-11,1200.861
2011-01-12,1219.46
2011-01-13,1244.194
2011-01-14,1233.337
2011-01-17,1230.763
2011-01-18,1244.767
2011-01-19,1260.951
2011-01-20,1220.149
2011-01-21,1215.85
2011-01-24,1229.955
2011-01-25,1231.184
2011-01-26,1233.041
2011-01-27,1233.922
2011-01-28,1220.361
2011-01-31,1216.15
2011-02-01,1235.285
2011-02-02,1248.229
2011-02-03,1258.433
2011-02-04,1272.615
2011-02-07,1271.252
2011-02-08,1280.075
2011-02-09,1267.685
2011-02-10,1261.184
2011-02-11,1248.264
2011-02-14,1263.563
2011-02-15,1263.779
2011-02-16,1256.681
2011-02-17,1269.167
2011-02-18,1274.358
2011-02-21,1262.215
2011-02-22,1254.455
2011-02-23,1250.708
2011-02-24,1248.471
2011-02-25,1261.915
2011-02-28,1268.032
2011-03-01,1268.528
2011-03-02,1265.142
2011-03-03,1269.642
2011-03-04,1284.569
2011-03-07,1275.497
2011-03-08,1268.882
2011-03-09,1255.477
2011-03-10,1218.136
2011-03-11,1211.049
2011-03-14,1211.884
2011-03-15,1164.658
2011-03-16,1168.139
2011-03-17,1168.418
2011-03-18,1205.936
2011-03-21,1221.354
2011-03-22,1224.087
2011-03-23,1225.664
2011-03-24,1253.109
2011-03-25,1271.159
2011-03-28,1266.198
2011-03-29,1269.552
2011-03-30,1301.397
2011-03-31,1313.555
2011-04-01,1327.382
2011-04-04,1329.502
2011-04-05,1333.713
2011-04-06,1356.009
2011-04-07,1358.001
2011-04-08,1373.004
2011-04-11,1401.633
2011-04-12,1368.112
2011-04-13,1371.127
2011-04-14,1360.865
2011-04-15,1354.064
2011-04-18,1343.253
2011-04-19,1327.631
2011-04-20,1366.506
2011-04-21,1388.439
2011-04-22,1388.439
2011-04-25,1383.334
2011-04-26,1391.218
2011-04-27,1377.97
2011-04-28,1391.145
2011-04-29,1376.757
2011-05-02,1386.835
2011-05-03,1361.656
2011-05-04,1337.284
2011-05-05,1327.569
2011-05-06,1327.131
2011-05-09,1327.546
2011-05-10,1331.599
2011-05-11,1344.843
2011-05-12,1297.494
2011-05-13,1302.474
2011-05-16,1286.644
2011-05-17,1291.502
2011-05-18,1301.233
2011-05-19,1319.211
2011-05-20,1308.953
2011-05-23,1275.106
2011-05-24,1280.235
2011-05-25,1263.679
2011-05-26,1296.296
2011-05-27,1317.464
2011-05-30,1314.93
2011-05-31,1323.922
2011-06-01,1332.553
2011-06-02,1298.724
2011-06-03,1297.923
2011-06-06,1295.717
2011-06-07,1293.391
2011-06-08,1271.85
2011-06-09,1271.755
2011-06-10,1267.856
2011-06-13,1269.838
2011-06-14,1286.256
2011-06-15,1277.293
2011-06-16,1237.889
2011-06-17,1244.247
2011-06-20,1226.543
2011-06-21,1248.052
2011-06-22,1256.897
2011-06-23,1229.83
2011-06-24,1239.084
2011-06-27,1220.572
2011-06-28,1230.907
2011-06-29,1268.87
2011-06-30,1297.258
2011-07-01,1297.624
2011-07-04,1302.348
2011-07-05,1297.809
2011-07-06,1300.557
2011-07-07,1310.741
2011-07-08,1317.619
2011-07-11,1287.737
2011-07-12,1262.631
2011-07-13,1289.727
2011-07-14,1284.101
2011-07-15,1265.954
2011-07-18,1253.047
2011-07-19,1269.916
2011-07-20,1295.719
2011-07-21,1307.798
2011-07-22,1311.902
2011-07-25,1292.783
2011-07-26,1313.68
2011-07-27,1314.57
2011-07-28,1290.23
2011-07-29,1271.66
2011-08-01,1289.475
2011-08-02,1257.228
2011-08-03,1210.797
2011-08-04,1187.591
2011-08-05,1122.769
2011-08-08,1076.005
2011-08-09,1073.35
2011-08-10,1110.473
2011-08-11,1111.603
2011-08-12,1128.826
2011-08-15,1180.363
2011-08-16,1169.953
2011-08-17,1195.596
2011-08-18,1156.995
2011-08-19,1124.88
2011-08-22,1124.035
2011-08-23,1153.729
2011-08-24,1151.463
2011-08-25,1151.419
2011-08-26,1154.478
2011-08-29,1182.055
2011-08-30,1184.518
2011-08-31,1197.719
2011-09-01,1205.126
2011-09-02,1178.441
2011-09-05,1145.807
2011-09-06,1124.001
2011-09-07,1162.221
2011-09-08,1168.064
2011-09-09,1146.647
2011-09-12,1094.866
2011-09-13,1108.679
2011-09-14,1081.772
2011-09-15,1107.284
2011-09-16,1135.101
2011-09-19,1098.884
2011-09-20,1102.143
2011-09-21,1104.81
2011-09-22,1024.954
2011-09-23,1002.16
2011-09-26,975.363
2011-09-27,1036.674
2011-09-28,1035.638
2011-09-29,1019.704
2011-09-30,1008.749
2011-10-03,973.27
2011-10-04,948.984
2011-10-05,984.149
2011-10-06,1026.272
2011-10-07,1067.446
2011-10-10,1088.301
2011-10-11,1090.58
2011-10-12,1107.609
2011-10-13,1114.369
2011-10-14,1121.464
2011-10-17,1132.055
2011-10-18,1099.714
2011-10-19,1110.997
2011-10-20,1071.522
2011-10-21,1083.924
2011-10-24,1125.737
2011-10-25,1126.241
2011-10-26,1117.887
2011-10-27,1188.273
2011-10-28,1191.782
2011-10-31,1163.343
2011-11-01,1110.386
2011-11-02,1109.69
2011-11-03,1107.774
2011-11-04,1141.362
2011-11-07,1139.032
2011-11-08,1143.256
2011-11-09,1141.108
2011-11-10,1111.235
2011-11-11,1141.671
2011-11-14,1135.155
2011-11-15,1121.715
2011-11-16,1109.262
2011-11-17,1106.64
2011-11-18,1086.947
2011-11-21,1058.24
2011-11-22,1049.941
2011-11-23,1014.348
2011-11-24,1017.852
2011-11-25,1003.961
2011-11-28,1038.216
2011-11-29,1054.216
2011-11-30,1081.361
2011-12-01,1108.154
2011-12-02,1125.617
2011-12-05,1138.491
2011-12-06,1111.317
2011-12-07,1121.574
2011-12-08,1112.87
2011-12-09,1084.928
2011-12-12,1087.853
2011-12-13,1071.819
2011-12-14,1049.955
2011-12-15,1037.759
2011-12-16,1049.979
2011-12-19,1018.181
2011-12-20,1027.279
2011-12-21,1052.326
2011-12-22,1045.773
2011-12-23,1059.052
2011-12-26,1059.052
2011-12-27,1059.574
2011-12-28,1040.642
2011-12-29,1035.851
2011-12-30,1045.572
2012-01-02,1045.572
2012-01-03,1070.498
2012-01-04,1094.402
2012-01-05,1072.091
2012-01-06,1060.7
2012-01-09,1061.675
2012-01-10,1086.96
2012-01-11,1094.615
2012-01-12,1098.019
2012-01-13,1099.467
2012-01-16,1091.416
2012-01-17,1117.483
2012-01-18,1122.989
2012-01-19,1125.504
2012-01-20,1133.51
2012-01-23,1137.827
2012-01-24,1127.922
2012-01-25,1137.187
2012-01-26,1155.859
2012-01-27,1162.75
2012-01-30,1152.221
2012-01-31,1156.27
2012-02-01,1155.286
2012-02-02,1168.039
2012-02-03,1168.674
2012-02-06,1174.109
2012-02-07,1176.739
2012-02-08,1183.282
2012-02-09,1177.342
2012-02-10,1150.28
2012-02-13,1168.887
2012-02-14,1151.412
2012-02-15,1157.616
2012-02-16,1133.965
2012-02-17,1134.514
2012-02-20,1164.503
2012-02-21,1169.147
2012-02-22,1163.505
2012-02-23,1172.372
2012-02-24,1177.343
2012-02-27,1170.605
2012-02-28,1171.858
2012-02-29,1189.293
2012-03-01,1171.275
2012-03-02,1169.389
2012-03-05,1154.697
2012-03-06,1122.826
2012-03-07,1105.027
2012-03-08,1118.768
2012-03-09,1136.954
2012-03-12,1119.955
2012-03-13,1136.055
2012-03-14,1134.396
2012-03-15,1134.52
2012-03-16,1138.288
2012-03-19,1146.477
2012-03-20,1129.073
2012-03-21,1114.252
2012-03-22,1109.232
2012-03-23,1114.701
2012-03-26,1116.972
2012-03-27,1122.502
2012-03-28,1123.322
2012-03-29,1117.0
2012-03-30,1124.531
2012-04-02,1131.926
2012-04-03,1131.627
2012-04-04,1112.048
2012-04-05,1112.631
2012-04-06,1112.631
2012-04-09,1112.955
2012-04-10,1100.5
2012-04-11,1092.334
2012-04-12,1113.725
2012-04-13,1121.035
2012-04-16,1110.575
2012-04-17,1111.879
2012-04-18,1127.655
2012-04-19,1130.673
2012-04-20,1135.326
2012-04-23,1119.81
2012-04-24,1115.701
2012-04-25,1118.408
2012-04-26,1123.812
2012-04-27,1125.748
2012-04-30,1134.468
2012-05-01,1139.769
2012-05-02,1143.551
2012-05-03,1138.332
2012-05-04,1119.016
2012-05-07,1086.655
2012-05-08,1079.937
2012-05-09,1059.87
2012-05-10,1080.992
2012-05-11,1074.541
2012-05-14,1067.526
2012-05-15,1055.781
2012-05-16,1021.699
2012-05-17,1023.142
2012-05-18,991.05
2012-05-21,1001.004
2012-05-22,1014.535
2012-05-23,983.923
2012-05-24,990.711
2012-05-25,980.854
2012-05-28,995.905
2012-05-29,1010.45
2012-05-30,988.748
2012-05-31,983.742
2012-06-01,971.966
2012-06-04,958.345
2012-06-05,972.799
2012-06-06,992.305
2012-06-07,1009.381
2012-06-08,998.095
2012-06-11,1003.654
2012-06-12,999.411
2012-06-13,1009.668
2012-06-14,1003.017
2012-06-15,1012.228
2012-06-18,1037.273
2012-06-19,1044.023
2012-06-20,1045.628
2012-06-21,1026.205
2012-06-22,1004.628
2012-06-25,991.407
2012-06-26,989.844
2012-06-27,996.073
2012-06-28,990.699
2012-06-29,1026.663
2012-07-02,1033.054
2012-07-03,1036.202
2012-07-04,1055.874
2012-07-05,1055.476
2012-07-06,1040.519
2012-07-09,1024.643
2012-07-10,1018.544
2012-07-11,1018.706
2012-07-12,993.753
2012-07-13,1004.538
2012-07-16,1013.206
2012-07-17,1019.532
2012-07-18,1015.434
2012-07-19,1054.029
2012-07-20,1049.42
2012-07-23,1018.34
2012-07-24,1026.172
2012-07-25,1025.469
2012-07-26,1041.347
2012-07-27,1063.78
2012-07-30,1072.99
2012-07-31,1083.751
2012-08-01,1080.484
2012-08-02,1081.991
2012-08-03,1071.608
2012-08-06,1092.195
2012-08-07,1093.955
2012-08-08,1100.469
2012-08-09,1107.711
2012-08-10,1099.479
2012-08-13,1101.776
2012-08-14,1101.343
2012-08-15,1095.127
2012-08-16,1105.225
2012-08-17,1108.62
2012-08-20,1113.357
2012-08-21,1129.726
2012-08-22,1121.269
2012-08-23,1131.778
2012-08-24,1111.347
2012-08-27,1108.656
2012-08-28,1111.215
2012-08-29,1104.839
2012-08-30,1082.796
2012-08-31,1086.888
2012-09-03,1085.593
2012-09-04,1085.595
2012-09-05,1074.566
2012-09-06,1094.551
2012-09-07,1113.193
2012-09-10,1120.963
2012-09-11,1128.227
2012-09-12,1133.533
2012-09-13,1126.533
2012-09-14,1157.9
2012-09-17,1159.311
2012-09-18,1152.344
2012-09-19,1165.018
2012-09-20,1146.772
2012-09-21,1154.444
2012-09-24,1140.878
2012-09-25,1136.899
2012-09-26,1119.271
2012-09-27,1133.942
2012-09-28,1132.234
2012-10-01,1130.061
2012-10-02,1132.701
2012-10-03,1119.655
2012-10-04,1116.496
2012-10-05,1129.943
2012-10-08,1124.083
2012-10-09,1131.7
2012-10-10,1135.42
2012-10-11,1133.473
2012-10-12,1131.535
2012-10-15,1127.371
2012-10-16,1128.629
2012-10-17,1151.093
2012-10-18,1172.231
2012-10-19,1177.104
2012-10-22,1163.324
2012-10-23,1156.09
2012-10-24,1153.708
2012-10-25,1156.244
2012-10-26,1143.386
2012-10-29,1140.999
2012-10-30,1147.992
2012-10-31,1157.147
2012-11-01,1145.896
2012-11-02,1147.667
2012-11-05,1155.244
2012-11-06,1165.151
2012-11-07,1171.129
2012-11-08,1163.479
2012-11-09,1154.18
2012-11-12,1153.682
2012-11-13,1139.808
2012-11-14,1132.08
2012-11-15,1111.15
2012-11-16,1108.329
2012-11-19,1128.538
2012-11-20,1135.057
2012-11-21,1124.801
2012-11-22,1138.229
2012-11-23,1143.484
2012-11-26,1150.405
2012-11-27,1161.179
2012-11-28,1158.007
2012-11-29,1167.837
2012-11-30,1172.915
2012-12-03,1179.189
2012-12-04,1177.811
2012-12-05,1176.21
2012-12-06,1182.43
2012-12-07,1193.863
2012-12-10,1195.486
2012-12-11,1203.292
2012-12-12,1213.45
2012-12-13,1213.836
2012-12-14,1214.931
2012-12-17,1211.838
2012-12-18,1218.889
2012-12-19,1219.811
2012-12-20,1218.632
2012-12-21,1211.083
2012-12-24,1209.233
2012-12-25,1209.233
2012-12-26,1207.136
2012-12-27,1210.708
2012-12-28,1221.359
2012-12-31,1214.33
2013-01-01,1214.33
2013-01-02,1245.601
2013-01-03,1259.73
2013-01-04,1243.876
2013-01-07,1244.03
2013-01-08,1236.747
2013-01-09,1243.135
2013-01-10,1253.027
2013-01-11,1241.212
2013-01-14,1242.497
2013-01-15,1243.998
2013-01-16,1247.188
2013-01-17,1249.323
2013-01-18,1249.055
2013-01-21,1250.533
2013-01-22,1259.922
2013-01-23,1260.901
2013-01-24,1255.707
2013-01-25,1253.286
2013-01-28,1249.564
2013-01-29,1265.299
2013-01-30,1267.84
2013-01-31,1260.221
2013-02-01,1265.946
2013-02-04,1267.21
2013-02-05,1256.341
2013-02-06,1261.862
2013-02-07,1265.799
2013-02-08,1278.507
2013-02-11,1267.943
2013-02-12,1272.172
2013-02-13,1286.948
2013-02-14,1302.964
2013-02-15,1292.934
2013-02-18,1300.193
2013-02-19,1314.979
2013-02-20,1313.527
2013-02-21,1276.875
2013-02-22,1288.348
2013-02-25,1290.35
2013-02-26,1266.173
2013-02-27,1277.94
2013-02-28,1302.11
2013-03-01,1293.329
2013-03-04,1265.558
2013-03-05,1287.213
2013-03-06,1299.565
2013-03-07,1301.14
2013-03-08,1302.797
2013-03-11,1310.113
2013-03-12,1307.399
2013-03-13,1305.444
2013-03-14,1297.064
2013-03-15,1324.388
2013-03-18,1294.038
2013-03-19,1277.617
2013-03-20,1268.827
2013-03-21,1269.119
2013-03-22,1270.458
2013-03-25,1274.239
2013-03-26,1264.942
2013-03-27,1270.118
2013-03-28,1257.32
2013-03-29,1257.32
2013-04-01,1255.994
2013-04-02,1264.482
2013-04-03,1255.271
2013-04-04,1235.01
2013-04-05,1230.065
2013-04-08,1237.062
2013-04-09,1263.549
2013-04-10,1273.294
2013-04-11,1283.271
2013-04-12,1277.323
2013-04-15,1242.053
2013-04-16,1230.811
2013-04-17,1237.301
2013-04-18,1207.664
2013-04-19,1219.907
2013-04-22,1223.829
2013-04-23,1235.729
2013-04-24,1255.292
2013-04-25,1262.023
2013-04-26,1261.683
2013-04-29,1273.415
2013-04-30,1285.023
2013-05-01,1261.176
2013-05-02,1242.533
2013-05-03,1251.155
2013-05-06,1257.911
2013-05-07,1252.553
2013-05-08,1264.133
2013-05-09,1267.763
2013-05-10,1252.603
2013-05-13,1250.697
2013-05-14,1247.894
2013-05-15,1231.868
2013-05-16,1221.531
2013-05-17,1210.944
2013-05-20,1224.69
2013-05-21,1217.964
2013-05-22,1209.823
2013-05-23,1201.093
2013-05-24,1178.941
2013-05-27,1164.1
2013-05-28,1161.935
2013-05-29,1173.779
2013-05-30,1173.516
2013-05-31,1162.72
2013-06-03,1164.661
2013-06-04,1159.138
2013-06-05,1132.903
2013-06-06,1122.025
2013-06-07,1101.353
2013-06-10,1096.65
2013-06-11,1095.634
2013-06-12,1102.377
2013-06-13,1097.095
2013-06-14,1124.775
2013-06-17,1122.684
2013-06-18,1105.198
2013-06-19,1125.787
2013-06-20,1063.827
2013-06-21,1066.945
2013-06-24,1056.163
2013-06-25,1049.494
2013-06-26,1073.597
2013-06-27,1081.866
2013-06-28,1066.525
2013-07-01,1056.464
2013-07-02,1082.522
2013-07-03,1047.623
2013-07-04,1071.969
2013-07-05,1068.917
2013-07-08,1066.061
2013-07-09,1087.197
2013-07-10,1098.319
2013-07-11,1110.93
2013-07-12,1109.627
2013-07-15,1112.61
2013-07-16,1129.85
2013-07-17,1135.234
2013-07-18,1126.69
2013-07-19,1122.119
2013-07-22,1136.715
2013-07-23,1143.502
2013-07-24,1142.096
2013-07-25,1141.879
2013-07-26,1146.144
2013-07-29,1141.144
2013-07-30,1125.402
2013-07-31,1114.701
2013-08-01,1117.276
2013-08-02,1128.506
2013-08-05,1128.526
2013-08-06,1134.086
2013-08-07,1114.14
2013-08-08,1141.388
2013-08-09,1154.91
2013-08-12,1166.818
2013-08-13,1168.055
2013-08-14,1174.847
2013-08-15,1161.975
2013-08-16,1167.311
2013-08-19,1169.334
2013-08-20,1149.695
2013-08-21,1139.594
2013-08-22,1130.614
2013-08-23,1143.557
2013-08-26,1149.155
2013-08-27,1142.442
2013-08-28,1127.65
2013-08-29,1132.824
2013-08-30,1140.41
2013-09-02,1165.694
2013-09-03,1179.178
2013-09-04,1188.066
2013-09-05,1176.728
2013-09-06,1185.471
2013-09-09,1198.518
2013-09-10,1211.961
2013-09-11,1220.996
2013-09-12,1219.174
2013-09-13,1211.051
2013-09-16,1229.952
2013-09-17,1227.713
2013-09-18,1220.816
2013-09-19,1246.415
2013-09-20,1232.683
2013-09-23,1232.318
2013-09-24,1221.947
2013-09-25,1227.648
2013-09-26,1232.533
2013-09-27,1229.833
2013-09-30,1211.917
2013-10-01,1211.945
2013-10-02,1209.459
2013-10-03,1216.207
2013-10-04,1217.665
2013-10-07,1202.581
2013-10-08,1206.457
2013-10-09,1206.367
2013-10-10,1203.562
2013-10-11,1220.834
2013-10-14,1218.253
2013-10-15,1237.721
2013-10-16,1243.975
2013-10-17,1257.863
2013-10-18,1268.732
2013-10-21,1280.655
2013-10-22,1295.229
2013-10-23,1283.051
2013-10-24,1278.008
2013-10-25,1278.85
2013-10-28,1292.851
2013-10-29,1273.748
2013-10-30,1278.137
2013-10-31,1277.927
2013-11-01,1268.708
2013-11-04,1274.247
2013-11-05,1283.592
2013-11-06,1292.409
2013-11-07,1286.837
2013-11-08,1270.866
2013-11-11,1269.857
2013-11-12,1267.273
2013-11-13,1251.847
2013-11-14,1260.834
2013-11-15,1272.736
2013-11-18,1276.313
2013-11-19,1275.466
2013-11-20,1264.747
2013-11-21,1243.287
2013-11-22,1241.622
2013-11-25,1242.559
2013-11-26,1237.622
2013-11-27,1224.169
2013-11-28,1224.056
2013-11-29,1226.715
2013-12-02,1211.953
2013-12-03,1211.134
2013-12-04,1200.311
2013-12-05,1191.085
2013-12-06,1198.119
2013-12-09,1183.441
2013-12-10,1189.356
2013-12-11,1168.527
2013-12-12,1137.682
2013-12-13,1148.702
2013-12-16,1145.259
2013-12-17,1141.357
2013-12-18,1140.222
2013-12-19,1162.751
2013-12-20,1185.824
2013-12-23,1193.986
2013-12-24,1199.115
2013-12-25,1199.115
2013-12-26,1193.338
2013-12-27,1195.999
2013-12-30,1206.398
2013-12-31,1209.544
2014-01-01,1209.544
2014-01-02,1210.319
2014-01-03,1211.862
2014-01-06,1202.978
2014-01-07,1192.499
2014-01-08,1194.584
2014-01-09,1191.674
2014-01-10,1196.033
2014-01-13,1202.696
2014-01-14,1178.771
2014-01-15,1172.812
2014-01-16,1176.562
2014-01-17,1182.825
2014-01-20,1183.43
2014-01-21,1187.807
2014-01-22,1189.151
2014-01-23,1168.399
2014-01-24,1159.486
2014-01-27,1163.076
2014-01-28,1149.836
2014-01-29,1159.165
2014-01-30,1152.945
2014-01-31,1146.183
2014-02-03,1156.948
2014-02-04,1146.123
2014-02-05,1143.699
2014-02-06,1164.814
2014-02-07,1171.692
2014-02-10,1179.825
2014-02-11,1194.784
2014-02-12,1205.565
2014-02-13,1197.484
2014-02-14,1213.644
2014-02-17,1221.993
2014-02-18,1229.009
2014-02-19,1229.474
2014-02-20,1224.123
2014-02-21,1229.39
2014-02-24,1240.834
2014-02-25,1240.809
2014-02-26,1231.847
2014-02-27,1227.314
2014-02-28,1223.314
2014-03-03,1216.875
2014-03-04,1221.31
2014-03-05,1236.172
2014-03-06,1247.072
2014-03-07,1254.386
2014-03-10,1231.472
2014-03-11,1229.972
2014-03-12,1218.289
2014-03-13,1233.655
2014-03-14,1212.809
2014-03-17,1216.819
2014-03-18,1229.535
2014-03-19,1226.839
2014-03-20,1204.106
2014-03-21,1223.173
2014-03-24,1230.912
2014-03-25,1233.943
2014-03-26,1256.21
2014-03-27,1252.041
2014-03-28,1248.565
2014-03-31,1258.264
2014-04-01,1256.945
2014-04-02,1261.333
2014-04-03,1264.521
2014-04-04,1276.236
2014-04-07,1272.883
2014-04-08,1280.788
2014-04-09,1295.25
2014-04-10,1301.137
2014-04-11,1286.367
2014-04-14,1272.878
2014-04-15,1273.462
2014-04-16,1283.495
2014-04-17,1286.714
2014-04-18,1286.714
2014-04-21,1286.989
2014-04-22,1297.054
2014-04-23,1294.725
2014-04-24,1291.418
2014-04-25,1293.369
2014-04-28,1291.665
2014-04-29,1282.566
2014-04-30,1280.823
2014-05-01,1276.482
2014-05-02,1276.272
2014-05-05,1283.617
2014-05-06,1300.919
2014-05-07,1286.436
2014-05-08,1300.03
2014-05-09,1294.135
2014-05-12,1290.015
2014-05-13,1306.062
2014-05-14,1314.258
2014-05-15,1314.295
2014-05-16,1309.509
2014-05-19,1291.129
2014-05-20,1282.108
2014-05-21,1275.781
2014-05-22,1291.454
2014-05-23,1294.006
2014-05-26,1301.374
2014-05-27,1300.639
2014-05-28,1297.862
2014-05-29,1304.881
2014-05-30,1299.65
2014-06-02,1293.353
2014-06-03,1284.172
2014-06-04,1275.811
2014-06-05,1280.734
2014-06-06,1288.55
2014-06-09,1289.793
2014-06-10,1291.945
2014-06-11,1289.426
2014-06-12,1287.374
2014-06-13,1277.35
2014-06-16,1278.243
2014-06-17,1262.75
2014-06-18,1259.381
2014-06-19,1291.375
2014-06-20,1272.938
2014-06-23,1288.371
2014-06-24,1279.316
2014-06-25,1273.266
2014-06-26,1289.126
2014-06-27,1289.373
2014-06-30,1279.985
2014-07-01,1281.191
2014-07-02,1297.08
2014-07-03,1295.283
2014-07-04,1304.115
2014-07-07,1303.24
2014-07-08,1304.812
2014-07-09,1292.206
2014-07-10,1290.026
2014-07-11,1296.358
2014-07-14,1304.951
2014-07-15,1301.813
2014-07-16,1304.487
2014-07-17,1306.83
2014-07-18,1308.355
2014-07-21,1306.884
2014-07-22,1310.522
2014-07-23,1326.188
2014-07-24,1327.192
2014-07-25,1322.599
2014-07-28,1320.604
2014-07-29,1319.393
2014-07-30,1318.436
2014-07-31,1317.541
2014-08-01,1302.85
2014-08-04,1300.524
2014-08-05,1291.35
2014-08-06,1292.055
2014-08-07,1284.536
2014-08-08,1265.615
2014-08-11,1270.236
2014-08-12,1286.515
2014-08-13,1289.971
2014-08-14,1300.687
2014-08-15,1307.446
2014-08-18,1317.552
2014-08-19,1331.33
2014-08-20,1327.897
2014-08-21,1326.92
2014-08-22,1327.04
2014-08-25,1323.692
2014-08-26,1328.021
2014-08-27,1336.094
2014-08-28,1331.554
2014-08-29,1327.676
2014-09-01,1326.035
2014-09-02,1325.774
2014-09-03,1335.208
2014-09-04,1337.559
2014-09-05,1331.323
2014-09-08,1320.914
2014-09-09,1316.207
2014-09-10,1300.952
2014-09-11,1288.016
2014-09-12,1278.199
2014-09-15,1266.213
2014-09-16,1262.636
2014-09-17,1262.225
2014-09-18,1253.365
2014-09-19,1245.917
2014-09-22,1221.952
2014-09-23,1231.123
2014-09-24,1226.834
2014-09-25,1221.797
2014-09-26,1198.736
2014-09-29,1178.904
2014-09-30,1187.912
2014-10-01,1188.633
2014-10-02,1189.527
2014-10-03,1176.765
2014-10-06,1177.166
2014-10-07,1188.06
2014-10-08,1168.546
2014-10-09,1188.199
2014-10-10,1150.581
2014-10-13,1149.582
2014-10-14,1161.351
2014-10-15,1178.898
2014-10-16,1176.285
2014-10-17,1176.475
2014-10-20,1189.73
2014-10-21,1193.257
2014-10-22,1204.669
2014-10-23,1195.889
2014-10-24,1207.443
2014-10-27,1218.909
2014-10-28,1222.981
2014-10-29,1234.326
2014-10-30,1229.426
2014-10-31,1235.897
2014-11-03,1213.886
2014-11-04,1219.796
2014-11-05,1202.13
2014-11-06,1202.084
2014-11-07,1223.026
2014-11-10,1224.843
2014-11-11,1222.71
2014-11-12,1217.255
2014-11-13,1213.663
2014-11-14,1214.464
2014-11-17,1203.816
2014-11-18,1201.633
2014-11-19,1176.174
2014-11-20,1158.544
2014-11-21,1165.383
2014-11-24,1174.383
2014-11-25,1153.532
2014-11-26,1165.092
2014-11-27,1167.651
2014-11-28,1140.216
2014-12-01,1108.421
2014-12-02,1122.365
2014-12-03,1127.363
2014-12-04,1132.789
2014-12-05,1115.888
2014-12-08,1119.261
2014-12-09,1104.0
2014-12-10,1093.101
2014-12-11,1082.159
2014-12-12,1076.904
2014-12-15,1064.259
2014-12-16,1054.027
2014-12-17,1050.751
2014-12-18,1057.867
2014-12-19,1081.855
2014-12-22,1104.562
2014-12-23,1083.945
2014-12-24,1086.59
2014-12-25,1086.59
2014-12-26,1087.529
2014-12-29,1110.519
2014-12-30,1105.273
2014-12-31,1102.091
2015-01-01,1102.091
2015-01-02,1098.082
2015-01-05,1095.592
2015-01-06,1076.626
2015-01-07,1064.404
2015-01-08,1076.884
2015-01-09,1105.451
2015-01-12,1091.342
