Date,ISRAEL SMALL VALUE Small Cap
2012-01-09,773.238
2012-01-10,787.456
2012-01-11,782.893
2012-01-12,792.265
2012-01-13,788.182
2012-01-16,786.329
2012-01-17,801.12
2012-01-18,809.615
2012-01-19,814.848
2012-01-20,817.081
2012-01-23,816.263
2012-01-24,804.687
2012-01-25,801.994
2012-01-26,817.928
2012-01-27,815.252
2012-01-30,804.403
2012-01-31,812.45
2012-02-01,818.307
2012-02-02,821.176
2012-02-03,823.446
2012-02-06,817.942
2012-02-07,815.98
2012-02-08,814.705
2012-02-09,816.101
2012-02-10,812.538
2012-02-13,820.334
2012-02-14,819.651
2012-02-15,814.511
2012-02-16,802.561
2012-02-17,808.377
2012-02-20,819.046
2012-02-21,810.77
2012-02-22,800.041
2012-02-23,783.751
2012-02-24,779.333
2012-02-27,762.983
2012-02-28,754.253
2012-02-29,766.316
2012-03-01,769.395
2012-03-02,764.164
2012-03-05,770.423
2012-03-06,748.542
2012-03-07,750.035
2012-03-08,757.475
2012-03-09,754.826
2012-03-12,751.801
2012-03-13,761.737
2012-03-14,780.303
2012-03-15,783.518
2012-03-16,789.138
2012-03-19,805.734
2012-03-20,799.434
2012-03-21,797.601
2012-03-22,808.51
2012-03-23,812.53
2012-03-26,833.426
2012-03-27,836.367
2012-03-28,825.492
2012-03-29,814.238
2012-03-30,820.299
2012-04-02,833.94
2012-04-03,843.053
2012-04-04,834.29
2012-04-05,833.87
2012-04-06,833.87
2012-04-09,827.219
2012-04-10,834.518
2012-04-11,827.125
2012-04-12,829.941
2012-04-13,830.562
2012-04-16,821.198
2012-04-17,830.99
2012-04-18,828.835
2012-04-19,825.463
2012-04-20,826.266
2012-04-23,817.712
2012-04-24,828.428
2012-04-25,827.314
2012-04-26,826.885
2012-04-27,828.274
2012-04-30,825.781
2012-05-01,821.676
2012-05-02,813.508
2012-05-03,814.672
2012-05-04,814.209
2012-05-07,797.681
2012-05-08,798.531
2012-05-09,789.335
2012-05-10,793.045
2012-05-11,792.162
2012-05-14,779.098
2012-05-15,763.855
2012-05-16,760.169
2012-05-17,730.154
2012-05-18,732.534
2012-05-21,736.388
2012-05-22,736.857
2012-05-23,721.589
2012-05-24,720.982
2012-05-25,719.983
2012-05-28,717.058
2012-05-29,708.632
2012-05-30,702.175
2012-05-31,704.83
2012-06-01,703.973
2012-06-04,693.871
2012-06-05,699.479
2012-06-06,710.235
2012-06-07,725.329
2012-06-08,723.459
2012-06-11,717.188
2012-06-12,711.876
2012-06-13,704.316
2012-06-14,701.242
2012-06-15,705.065
2012-06-18,707.852
2012-06-19,708.136
2012-06-20,697.554
2012-06-21,687.968
2012-06-22,685.413
2012-06-25,670.355
2012-06-26,661.002
2012-06-27,658.155
2012-06-28,648.013
2012-06-29,653.834
2012-07-02,661.662
2012-07-03,657.568
2012-07-04,655.873
2012-07-05,655.698
2012-07-06,654.824
2012-07-09,653.556
2012-07-10,654.4
2012-07-11,653.812
2012-07-12,652.843
2012-07-13,655.843
2012-07-16,643.507
2012-07-17,637.994
2012-07-18,631.366
2012-07-19,628.781
2012-07-20,628.741
2012-07-23,603.954
2012-07-24,597.412
2012-07-25,595.34
2012-07-26,597.7
2012-07-27,602.464
2012-07-30,607.756
2012-07-31,614.077
2012-08-01,628.039
2012-08-02,619.477
2012-08-03,623.568
2012-08-06,627.528
2012-08-07,634.222
2012-08-08,633.499
2012-08-09,627.29
2012-08-10,626.348
2012-08-13,582.695
2012-08-14,588.861
2012-08-15,580.396
2012-08-16,598.36
2012-08-17,596.849
2012-08-20,604.365
2012-08-21,610.776
2012-08-22,606.953
2012-08-23,605.741
2012-08-24,603.002
2012-08-27,606.111
2012-08-28,608.231
2012-08-29,614.834
2012-08-30,622.073
2012-08-31,625.893
2012-09-03,622.892
2012-09-04,611.659
2012-09-05,607.376
2012-09-06,612.55
2012-09-07,619.805
2012-09-10,639.162
2012-09-11,644.105
2012-09-12,657.29
2012-09-13,662.46
2012-09-14,673.346
2012-09-17,672.845
2012-09-18,672.378
2012-09-19,681.293
2012-09-20,684.218
2012-09-21,684.841
2012-09-24,710.402
2012-09-25,713.237
2012-09-26,707.77
2012-09-27,714.873
2012-09-28,713.789
2012-10-01,715.988
2012-10-02,745.009
2012-10-03,745.591
2012-10-04,747.027
2012-10-05,750.855
2012-10-08,745.744
2012-10-09,744.836
2012-10-10,747.473
2012-10-11,760.394
2012-10-12,763.736
2012-10-15,792.408
2012-10-16,798.56
2012-10-17,806.579
2012-10-18,797.444
2012-10-19,794.079
2012-10-22,796.346
2012-10-23,774.882
2012-10-24,784.049
2012-10-25,795.582
2012-10-26,793.528
2012-10-29,780.068
2012-10-30,794.398
2012-10-31,792.915
2012-11-01,799.382
2012-11-02,795.462
2012-11-05,795.248
2012-11-06,806.803
2012-11-07,800.169
2012-11-08,793.216
2012-11-09,792.252
2012-11-12,781.051
2012-11-13,780.602
2012-11-14,771.114
2012-11-15,765.02
2012-11-16,761.734
2012-11-19,783.847
2012-11-20,787.953
2012-11-21,790.77
2012-11-22,802.816
2012-11-23,806.555
2012-11-26,822.347
2012-11-27,829.585
2012-11-28,825.825
2012-11-29,842.656
2012-11-30,844.79
2012-12-03,846.097
2012-12-04,841.426
2012-12-05,846.475
2012-12-06,843.365
2012-12-07,841.935
2012-12-10,844.374
2012-12-11,859.491
2012-12-12,872.582
2012-12-13,860.309
2012-12-14,859.47
2012-12-17,846.197
2012-12-18,864.437
2012-12-19,884.917
2012-12-20,894.313
2012-12-21,895.268
2012-12-24,868.717
2012-12-25,863.654
2012-12-26,867.919
2012-12-27,877.937
2012-12-28,876.257
2012-12-31,880.116
2013-01-01,910.044
2013-01-02,927.156
2013-01-03,907.589
2013-01-04,902.242
2013-01-07,897.518
2013-01-08,899.814
2013-01-09,906.539
2013-01-10,915.795
2013-01-11,921.655
2013-01-14,920.346
2013-01-15,909.469
2013-01-16,906.318
2013-01-17,913.649
2013-01-18,911.676
2013-01-21,894.932
2013-01-22,894.632
2013-01-23,906.594
2013-01-24,913.61
2013-01-25,912.835
2013-01-28,916.783
2013-01-29,909.769
2013-01-30,900.25
2013-01-31,901.972
2013-02-01,912.395
2013-02-04,922.0
2013-02-05,932.971
2013-02-06,936.631
2013-02-07,943.246
2013-02-08,946.856
2013-02-11,943.608
2013-02-12,954.181
2013-02-13,952.761
2013-02-14,945.222
2013-02-15,942.918
2013-02-18,943.192
2013-02-19,947.859
2013-02-20,964.051
2013-02-21,936.836
2013-02-22,930.41
2013-02-25,931.434
2013-02-26,918.912
2013-02-27,927.974
2013-02-28,937.188
2013-03-01,931.283
2013-03-04,932.778
2013-03-05,947.043
2013-03-06,952.711
2013-03-07,946.589
2013-03-08,952.334
2013-03-11,952.517
2013-03-12,955.62
2013-03-13,952.642
2013-03-14,958.368
2013-03-15,962.146
2013-03-18,958.845
2013-03-19,968.842
2013-03-20,969.764
2013-03-21,962.731
2013-03-22,966.715
2013-03-25,981.821
2013-03-26,982.688
2013-03-27,977.627
2013-03-28,968.129
2013-03-29,968.129
2013-04-01,967.131
2013-04-02,976.829
2013-04-03,973.843
2013-04-04,959.827
2013-04-05,960.952
2013-04-08,963.324
2013-04-09,962.572
2013-04-10,968.45
2013-04-11,968.836
2013-04-12,969.37
2013-04-15,968.827
2013-04-16,970.793
2013-04-17,956.077
2013-04-18,940.426
2013-04-19,940.271
2013-04-22,941.857
2013-04-23,952.574
2013-04-24,965.641
2013-04-25,965.728
2013-04-26,967.74
2013-04-29,972.365
2013-04-30,983.641
2013-05-01,989.826
2013-05-02,994.192
2013-05-03,997.673
2013-05-06,1002.348
2013-05-07,1011.317
2013-05-08,1018.438
2013-05-09,998.246
2013-05-10,990.831
2013-05-13,981.554
2013-05-14,970.175
2013-05-15,965.025
2013-05-16,979.613
2013-05-17,971.129
2013-05-20,987.82
2013-05-21,995.244
2013-05-22,986.847
2013-05-23,968.293
2013-05-24,969.144
2013-05-27,980.096
2013-05-28,1005.629
2013-05-29,998.813
2013-05-30,1003.885
2013-05-31,999.604
2013-06-03,1018.679
2013-06-04,1024.264
2013-06-05,1018.805
2013-06-06,1032.824
2013-06-07,1033.467
2013-06-10,1034.858
2013-06-11,1020.269
2013-06-12,1012.199
2013-06-13,1002.861
2013-06-14,1007.438
2013-06-17,1028.174
2013-06-18,1031.016
2013-06-19,1026.059
2013-06-20,997.804
2013-06-21,996.792
2013-06-24,971.911
2013-06-25,985.594
2013-06-26,974.68
2013-06-27,977.545
2013-06-28,973.558
2013-07-01,986.467
2013-07-02,984.807
2013-07-03,976.525
2013-07-04,977.656
2013-07-05,971.051
2013-07-08,973.811
2013-07-09,977.742
2013-07-10,984.711
2013-07-11,1002.347
2013-07-12,1004.646
2013-07-15,1020.271
2013-07-16,1024.637
2013-07-17,1032.89
2013-07-18,1035.513
2013-07-19,1039.356
2013-07-22,1044.304
2013-07-23,1036.224
2013-07-24,1032.362
2013-07-25,1020.963
2013-07-26,1022.645
2013-07-29,1024.419
2013-07-30,1033.919
2013-07-31,1038.683
2013-08-01,1045.699
2013-08-02,1044.321
2013-08-05,1048.979
2013-08-06,1050.71
2013-08-07,1045.955
2013-08-08,1055.768
2013-08-09,1055.544
2013-08-12,1051.353
2013-08-13,1057.653
2013-08-14,1051.563
2013-08-15,1041.444
2013-08-16,1043.636
2013-08-19,1043.518
2013-08-20,1046.276
2013-08-21,1039.608
2013-08-22,1032.251
2013-08-23,1032.596
2013-08-26,1004.886
2013-08-27,965.097
2013-08-28,977.288
2013-08-29,993.745
2013-08-30,995.929
2013-09-02,1019.686
2013-09-03,1002.701
2013-09-04,1001.38
2013-09-05,998.57
2013-09-06,1000.418
2013-09-09,998.743
2013-09-10,1019.018
2013-09-11,1033.142
2013-09-12,1039.547
2013-09-13,1038.799
2013-09-16,1063.187
2013-09-17,1068.722
2013-09-18,1070.778
2013-09-19,1084.96
2013-09-20,1077.086
2013-09-23,1078.549
2013-09-24,1080.777
2013-09-25,1075.838
2013-09-26,1074.675
2013-09-27,1075.43
2013-09-30,1090.477
2013-10-01,1091.783
2013-10-02,1084.326
2013-10-03,1064.87
2013-10-04,1065.38
2013-10-07,1078.373
2013-10-08,1075.97
2013-10-09,1078.175
2013-10-10,1079.186
2013-10-11,1082.047
2013-10-14,1080.708
2013-10-15,1072.313
2013-10-16,1079.746
2013-10-17,1084.127
2013-10-18,1083.881
2013-10-21,1085.27
2013-10-22,1102.821
2013-10-23,1095.522
2013-10-24,1092.409
2013-10-25,1091.743
2013-10-28,1097.983
2013-10-29,1109.103
2013-10-30,1107.65
2013-10-31,1110.154
2013-11-01,1105.02
2013-11-04,1112.804
2013-11-05,1105.042
2013-11-06,1115.404
2013-11-07,1120.079
2013-11-08,1121.345
2013-11-11,1128.359
2013-11-12,1126.792
2013-11-13,1123.268
2013-11-14,1132.41
2013-11-15,1131.911
2013-11-18,1140.14
2013-11-19,1133.862
2013-11-20,1121.994
2013-11-21,1112.809
2013-11-22,1113.028
2013-11-25,1118.381
2013-11-26,1121.886
2013-11-27,1119.644
2013-11-28,1129.975
2013-11-29,1130.921
2013-12-02,1140.627
2013-12-03,1125.492
2013-12-04,1110.78
2013-12-05,1118.636
2013-12-06,1123.573
2013-12-09,1135.516
2013-12-10,1112.309
2013-12-11,1104.473
2013-12-12,1094.325
2013-12-13,1095.779
2013-12-16,1109.602
2013-12-17,1106.388
2013-12-18,1109.933
2013-12-19,1106.82
2013-12-20,1105.781
2013-12-23,1137.82
2013-12-24,1132.372
2013-12-25,1129.845
2013-12-26,1121.666
2013-12-27,1126.6
2013-12-30,1119.031
2013-12-31,1131.586
2014-01-01,1141.076
2014-01-02,1114.278
2014-01-03,1109.337
2014-01-06,1117.777
2014-01-07,1125.422
2014-01-08,1122.736
2014-01-09,1120.884
2014-01-10,1125.05
2014-01-13,1135.336
2014-01-14,1135.605
2014-01-15,1137.898
2014-01-16,1126.491
2014-01-17,1125.056
2014-01-20,1106.25
2014-01-21,1107.253
2014-01-22,1110.094
2014-01-23,1108.945
2014-01-24,1105.12
2014-01-27,1094.743
2014-01-28,1087.876
2014-01-29,1076.644
2014-01-30,1074.395
2014-01-31,1066.17
2014-02-03,1055.453
2014-02-04,1049.656
2014-02-05,1059.569
2014-02-06,1065.954
2014-02-07,1065.32
2014-02-10,1074.046
2014-02-11,1079.149
2014-02-12,1076.822
2014-02-13,1077.775
2014-02-14,1076.256
2014-02-17,1087.131
2014-02-18,1085.327
2014-02-19,1082.471
2014-02-20,1077.262
2014-02-21,1079.8
2014-02-24,1084.904
2014-02-25,1091.14
2014-02-26,1105.889
2014-02-27,1119.162
2014-02-28,1124.633
2014-03-03,1115.394
2014-03-04,1128.847
2014-03-05,1131.276
2014-03-06,1139.317
2014-03-07,1138.1
2014-03-10,1137.278
2014-03-11,1145.685
2014-03-12,1137.794
2014-03-13,1138.713
2014-03-14,1139.272
2014-03-17,1149.869
2014-03-18,1150.623
2014-03-19,1154.002
2014-03-20,1133.176
2014-03-21,1133.958
2014-03-24,1139.138
2014-03-25,1146.911
2014-03-26,1141.143
2014-03-27,1135.166
2014-03-28,1134.744
2014-03-31,1139.235
2014-04-01,1151.382
2014-04-02,1155.439
2014-04-03,1157.399
2014-04-04,1154.707
2014-04-07,1156.456
2014-04-08,1150.751
2014-04-09,1152.549
2014-04-10,1153.315
2014-04-11,1154.064
2014-04-14,1147.842
2014-04-15,1147.346
2014-04-16,1154.839
2014-04-17,1146.576
2014-04-18,1146.576
2014-04-21,1145.505
2014-04-22,1140.877
2014-04-23,1140.237
2014-04-24,1137.128
2014-04-25,1139.207
2014-04-28,1134.48
2014-04-29,1134.5
2014-04-30,1124.551
2014-05-01,1122.994
2014-05-02,1123.238
2014-05-05,1119.216
2014-05-06,1122.51
2014-05-07,1121.93
2014-05-08,1121.892
2014-05-09,1118.743
2014-05-12,1123.59
2014-05-13,1132.91
2014-05-14,1140.216
2014-05-15,1136.718
2014-05-16,1135.157
2014-05-19,1139.942
2014-05-20,1133.533
2014-05-21,1132.031
2014-05-22,1121.953
2014-05-23,1122.791
2014-05-26,1135.391
2014-05-27,1132.871
2014-05-28,1130.555
2014-05-29,1132.789
2014-05-30,1132.593
2014-06-02,1136.952
2014-06-03,1135.236
2014-06-04,1134.828
2014-06-05,1140.512
2014-06-06,1143.66
2014-06-09,1155.441
2014-06-10,1150.305
2014-06-11,1143.91
2014-06-12,1142.959
2014-06-13,1144.283
2014-06-16,1141.795
2014-06-17,1146.027
2014-06-18,1146.735
2014-06-19,1154.767
2014-06-20,1152.422
2014-06-23,1153.369
2014-06-24,1150.685
2014-06-25,1138.12
2014-06-26,1132.524
2014-06-27,1131.979
2014-06-30,1132.172
2014-07-01,1130.974
2014-07-02,1128.025
2014-07-03,1137.241
2014-07-04,1137.358
2014-07-07,1107.847
2014-07-08,1095.332
2014-07-09,1107.524
2014-07-10,1112.209
2014-07-11,1113.313
2014-07-14,1139.018
2014-07-15,1137.259
2014-07-16,1137.753
2014-07-17,1140.43
2014-07-18,1134.56
2014-07-21,1121.74
2014-07-22,1126.267
2014-07-23,1123.981
2014-07-24,1129.383
2014-07-25,1125.01
2014-07-28,1118.232
2014-07-29,1121.009
2014-07-30,1121.907
2014-07-31,1116.63
2014-08-01,1117.576
2014-08-04,1126.818
2014-08-05,1125.748
2014-08-06,1116.466
2014-08-07,1098.872
2014-08-08,1098.286
2014-08-11,1101.772
2014-08-12,1096.742
2014-08-13,1097.665
2014-08-14,1096.944
2014-08-15,1091.928
2014-08-18,1079.843
2014-08-19,1073.328
2014-08-20,1071.704
2014-08-21,1081.82
2014-08-22,1077.475
2014-08-25,1067.5
2014-08-26,1073.515
2014-08-27,1090.87
2014-08-28,1084.423
2014-08-29,1083.071
2014-09-01,1091.945
2014-09-02,1097.58
2014-09-03,1107.354
2014-09-04,1102.881
2014-09-05,1099.729
2014-09-08,1111.263
2014-09-09,1096.965
2014-09-10,1099.186
2014-09-11,1099.391
2014-09-12,1099.3
2014-09-15,1091.429
2014-09-16,1087.395
2014-09-17,1099.167
2014-09-18,1101.457
2014-09-19,1099.404
2014-09-22,1093.466
2014-09-23,1092.188
2014-09-24,1089.375
2014-09-25,1089.093
2014-09-26,1085.972
2014-09-29,1086.835
2014-09-30,1083.004
2014-10-01,1083.532
2014-10-02,1079.086
2014-10-03,1072.212
2014-10-06,1090.265
2014-10-07,1082.59
2014-10-08,1078.722
2014-10-09,1086.294
2014-10-10,1077.073
2014-10-13,1056.477
2014-10-14,1049.151
2014-10-15,1060.486
2014-10-16,1061.273
2014-10-17,1054.866
2014-10-20,1038.566
2014-10-21,1045.348
2014-10-22,1038.66
2014-10-23,1032.529
2014-10-24,1030.727
2014-10-27,1027.72
2014-10-28,1035.44
2014-10-29,1033.251
2014-10-30,1007.022
2014-10-31,1000.344
2014-11-03,1007.082
2014-11-04,1014.82
2014-11-05,1011.811
2014-11-06,1017.7
2014-11-07,1014.359
2014-11-10,1008.919
2014-11-11,985.476
2014-11-12,988.847
2014-11-13,988.458
2014-11-14,984.09
2014-11-17,984.465
2014-11-18,977.879
2014-11-19,981.776
2014-11-20,977.115
2014-11-21,974.262
2014-11-24,951.162
2014-11-25,949.647
2014-11-26,969.924
2014-11-27,969.006
2014-11-28,968.857
2014-12-01,960.076
2014-12-02,946.066
2014-12-03,953.89
2014-12-04,962.976
2014-12-05,956.99
2014-12-08,961.16
2014-12-09,960.091
2014-12-10,962.041
2014-12-11,963.435
2014-12-12,967.699
2014-12-15,954.262
2014-12-16,940.037
2014-12-17,934.217
2014-12-18,935.668
2014-12-19,941.722
2014-12-22,941.849
2014-12-23,933.335
2014-12-24,927.081
2014-12-25,922.243
2014-12-26,924.009
2014-12-29,904.33
2014-12-30,906.45
2014-12-31,924.705
2015-01-01,928.913
2015-01-02,918.364
2015-01-05,901.825
2015-01-06,901.373
2015-01-07,893.87
2015-01-08,903.935
2015-01-09,907.077
2015-01-12,913.163
2015-01-13,919.351
2015-01-14,925.534
2015-01-15,914.25
2015-01-16,913.214
2015-01-19,907.106
2015-01-20,900.507
2015-01-21,900.773
2015-01-22,897.351
2015-01-23,883.762
2015-01-26,895.736
2015-01-27,911.596
2015-01-28,911.65
2015-01-29,916.593
2015-01-30,916.862
2015-02-02,914.724
2015-02-03,928.483
2015-02-04,925.28
2015-02-05,937.711
2015-02-06,931.433
2015-02-09,936.021
2015-02-10,944.092
2015-02-11,941.094
2015-02-12,939.935
2015-02-13,939.259
2015-02-16,966.998
2015-02-17,968.125
2015-02-18,967.689
2015-02-19,979.9
2015-02-20,975.926
2015-02-23,975.187
2015-02-24,964.885
2015-02-25,981.19
2015-02-26,982.641
2015-02-27,974.571
2015-03-02,975.237
2015-03-03,989.927
2015-03-04,986.074
2015-03-05,985.938
2015-03-06,977.979
2015-03-09,979.771
2015-03-10,965.745
2015-03-11,972.685
2015-03-12,978.023
2015-03-13,969.694
2015-03-16,967.326
2015-03-17,968.014
2015-03-18,972.838
2015-03-19,981.55
2015-03-20,975.381
2015-03-23,998.979
2015-03-24,1014.636
2015-03-25,1010.357
2015-03-26,999.769
2015-03-27,998.004
2015-03-30,1002.831
2015-03-31,993.209
2015-04-01,1008.767
2015-04-02,1021.876
2015-04-03,1021.876
2015-04-06,1040.665
2015-04-07,1046.684
2015-04-08,1037.482
2015-04-09,1032.716
2015-04-10,1022.878
2015-04-13,1018.817
2015-04-14,1022.142
2015-04-15,1022.171
2015-04-16,1027.432
2015-04-17,1032.273
2015-04-20,1018.595
2015-04-21,1023.288
2015-04-22,1025.886
2015-04-23,1026.759
2015-04-24,1032.662
2015-04-27,1039.312
2015-04-28,1041.217
2015-04-29,1032.023
2015-04-30,1030.371
2015-05-01,1025.87
2015-05-04,1023.101
2015-05-05,1021.265
2015-05-06,1011.824
2015-05-07,1007.044
2015-05-08,1006.965
2015-05-11,1021.714
2015-05-12,1010.912
2015-05-13,1026.242
2015-05-14,1026.338
2015-05-15,1029.974
2015-05-18,1042.07
2015-05-19,1042.279
2015-05-20,1041.346
2015-05-21,1032.07
2015-05-22,1027.309
2015-05-25,1018.437
2015-05-26,1013.694
2015-05-27,1011.57
2015-05-28,1009.433
2015-05-29,1009.55
2015-06-01,1023.591
2015-06-02,1025.294
2015-06-03,1021.797
2015-06-04,1017.946
2015-06-05,1009.76
2015-06-08,1015.356
2015-06-09,1006.428
2015-06-10,1005.721
2015-06-11,1013.515
2015-06-12,1008.835
2015-06-15,996.742
2015-06-16,1002.561
2015-06-17,1011.408
2015-06-18,1020.119
2015-06-19,1019.066
2015-06-22,1044.966
2015-06-23,1039.72
2015-06-24,1038.035
2015-06-25,1041.461
2015-06-26,1038.026
2015-06-29,1015.188
2015-06-30,1024.839
2015-07-01,1030.913
2015-07-02,1026.113
2015-07-03,1028.323
2015-07-06,1020.498
2015-07-07,1009.128
2015-07-08,1003.373
2015-07-09,1013.718
2015-07-10,1019.641
2015-07-13,1038.429
2015-07-14,1033.848
2015-07-15,1036.438
2015-07-16,1052.323
2015-07-17,1044.056
2015-07-20,1065.498
2015-07-21,1069.94
2015-07-22,1050.949
2015-07-23,1052.467
2015-07-24,1053.804
2015-07-27,1065.001
2015-07-28,1072.934
2015-07-29,1077.475
2015-07-30,1073.338
2015-07-31,1080.153
2015-08-03,1085.541
2015-08-04,1068.182
2015-08-05,1067.118
2015-08-06,1071.748
2015-08-07,1072.086
2015-08-10,1091.306
2015-08-11,1090.583
2015-08-12,1086.066
2015-08-13,1094.874
2015-08-14,1101.139
2015-08-17,1103.03
2015-08-18,1101.723
2015-08-19,1085.56
2015-08-20,1061.748
2015-08-21,1062.406
2015-08-24,982.12
2015-08-25,1008.521
2015-08-26,991.91
2015-08-27,1000.19
2015-08-28,995.878
2015-08-31,995.745
2015-09-01,987.971
2015-09-02,1002.556
2015-09-03,997.04
2015-09-04,999.145
2015-09-07,999.63
2015-09-08,1027.777
2015-09-09,1032.696
2015-09-10,1043.462
2015-09-11,1050.688
2015-09-14,1046.389
2015-09-15,1046.847
2015-09-16,1043.991
2015-09-17,1027.009
2015-09-18,1022.653
2015-09-21,1000.651
2015-09-22,998.888
2015-09-23,994.763
2015-09-24,977.005
2015-09-25,974.647
2015-09-28,974.462
2015-09-29,976.299
2015-09-30,966.925
2015-10-01,965.917
2015-10-02,967.616
2015-10-05,981.082
2015-10-06,992.773
2015-10-07,1016.544
2015-10-08,999.427
2015-10-09,1007.376
2015-10-12,1005.298
2015-10-13,976.755
2015-10-14,989.728
2015-10-15,1008.032
2015-10-16,1005.191
2015-10-19,998.935
2015-10-20,1009.622
2015-10-21,1027.577
2015-10-22,1019.385
2015-10-23,1014.28
2015-10-26,1024.065
2015-10-27,1021.096
2015-10-28,1017.849
2015-10-29,1008.714
2015-10-30,1011.495
2015-11-02,1013.94
2015-11-03,1016.875
2015-11-04,1011.383
2015-11-05,1009.43
2015-11-06,999.985
2015-11-09,997.949
2015-11-10,1002.031
2015-11-11,1010.178
2015-11-12,1015.259
2015-11-13,1014.371
2015-11-16,1007.858
2015-11-17,1011.229
2015-11-18,1021.893
2015-11-19,1024.626
2015-11-20,1025.418
2015-11-23,1016.827
2015-11-24,1012.636
2015-11-25,1015.978
2015-11-26,1009.978
2015-11-27,1008.639
2015-11-30,1009.784
2015-12-01,1018.441
2015-12-02,1022.318
2015-12-03,1024.949
2015-12-04,1035.539
2015-12-07,1011.914
2015-12-08,1002.021
2015-12-09,1002.194
2015-12-10,1000.253
2015-12-11,1003.649
2015-12-14,974.423
2015-12-15,982.318
2015-12-16,970.367
2015-12-17,982.699
2015-12-18,979.614
2015-12-21,965.269
2015-12-22,950.988
2015-12-23,955.267
2015-12-24,966.613
2015-12-25,966.613
2015-12-28,981.868
2015-12-29,976.624
2015-12-30,972.126
2015-12-31,976.971
2016-01-01,976.971
2016-01-04,974.803
2016-01-05,984.541
2016-01-06,968.98
2016-01-07,951.523
2016-01-08,952.218
2016-01-11,956.724
2016-01-12,959.369
2016-01-13,949.528
2016-01-14,919.404
2016-01-15,914.431
2016-01-18,913.599
2016-01-19,917.939
2016-01-20,897.551
2016-01-21,897.529
2016-01-22,895.405
2016-01-25,906.108
2016-01-26,902.432
2016-01-27,905.077
2016-01-28,919.681
2016-01-29,920.074
2016-02-01,923.969
2016-02-02,908.887
2016-02-03,910.775
2016-02-04,922.145
2016-02-05,926.112
2016-02-08,902.256
2016-02-09,903.849
2016-02-10,899.431
2016-02-11,877.71
2016-02-12,878.262
2016-02-15,899.404
2016-02-16,892.109
2016-02-17,901.872
2016-02-18,902.245
2016-02-19,901.106
2016-02-22,915.509
2016-02-23,917.991
2016-02-24,909.422
2016-02-25,911.82
2016-02-26,911.669
2016-02-29,924.262
2016-03-01,938.839
2016-03-02,940.877
2016-03-03,935.279
2016-03-04,929.63
2016-03-07,927.449
2016-03-08,924.753
2016-03-09,930.15
2016-03-10,941.483
2016-03-11,945.284
2016-03-14,945.91
2016-03-15,943.33
2016-03-16,950.59
2016-03-17,967.076
2016-03-18,968.999
2016-03-21,972.07
2016-03-22,969.023
2016-03-23,969.899
2016-03-24,970.768
2016-03-25,970.768
2016-03-28,971.125
2016-03-29,970.612
2016-03-30,989.513
2016-03-31,992.023
2016-04-01,987.619
2016-04-04,987.519
2016-04-05,968.822
2016-04-06,968.332
2016-04-07,969.792
2016-04-08,972.293
2016-04-11,988.517
2016-04-12,987.923
2016-04-13,999.895
2016-04-14,999.749
2016-04-15,1003.076
2016-04-18,1013.345
2016-04-19,1021.152
2016-04-20,1027.876
2016-04-21,1028.62
2016-04-22,1028.302
2016-04-25,1033.878
2016-04-26,1034.505
2016-04-27,1017.374
2016-04-28,1016.59
2016-04-29,1022.417
2016-05-02,1019.999
2016-05-03,1007.704
2016-05-04,998.232
2016-05-05,1001.982
2016-05-06,999.988
2016-05-09,1006.659
2016-05-10,1012.714
2016-05-11,1018.58
2016-05-12,1015.67
2016-05-13,1009.342
2016-05-16,999.253
2016-05-17,996.537
2016-05-18,987.916
2016-05-19,970.888
2016-05-20,968.763
2016-05-23,982.885
2016-05-24,1001.785
2016-05-25,1011.454
2016-05-26,1014.625
2016-05-27,1012.808
2016-05-30,1021.002
2016-05-31,1020.572
2016-06-01,1016.275
2016-06-02,1015.29
2016-06-03,1021.344
2016-06-06,1026.094
2016-06-07,1023.141
2016-06-08,1018.204
2016-06-09,1010.157
2016-06-10,1005.41
2016-06-13,989.761
2016-06-14,982.892
2016-06-15,986.071
2016-06-16,985.679
2016-06-17,989.369
2016-06-20,1012.702
2016-06-21,1010.852
2016-06-22,1016.951
2016-06-23,1021.977
2016-06-24,1008.681
2016-06-27,965.937
2016-06-28,982.893
2016-06-29,998.87
2016-06-30,998.851
2016-07-01,998.202
2016-07-04,1016.978
2016-07-05,1001.644
2016-07-06,991.48
2016-07-07,1002.131
2016-07-08,1000.862
2016-07-11,1018.651
2016-07-12,1027.773
2016-07-13,1028.388
2016-07-14,1041.401
2016-07-15,1036.57
2016-07-18,1043.948
2016-07-19,1044.494
2016-07-20,1057.577
2016-07-21,1055.897
2016-07-22,1058.828
2016-07-25,1063.562
2016-07-26,1065.701
2016-07-27,1065.053
2016-07-28,1059.195
2016-07-29,1064.056
2016-08-01,1079.583
2016-08-02,1069.351
2016-08-03,1061.564
2016-08-04,1066.193
2016-08-05,1062.013
2016-08-08,1086.497
2016-08-09,1096.581
2016-08-10,1106.101
2016-08-11,1111.428
2016-08-12,1113.125
2016-08-15,1112.959
2016-08-16,1110.671
2016-08-17,1102.601
2016-08-18,1111.921
2016-08-19,1112.959
2016-08-22,1116.824
2016-08-23,1133.106
2016-08-24,1138.452
2016-08-25,1139.584
2016-08-26,1138.869
2016-08-29,1119.254
2016-08-30,1115.442
2016-08-31,1108.885
2016-09-01,1105.104
2016-09-02,1108.37
