Date,FINLAND MID CAP Mid Cap
2005-11-11,503.447
2005-11-14,511.012
2005-11-15,502.879
2005-11-16,505.025
2005-11-17,510.899
2005-11-18,512.997
2005-11-21,523.18
2005-11-22,527.271
2005-11-23,531.844
2005-11-24,525.206
2005-11-25,527.321
2005-11-28,524.447
2005-11-29,519.056
2005-11-30,521.159
2005-12-01,525.571
2005-12-02,532.692
2005-12-05,538.732
2005-12-06,539.487
2005-12-07,548.784
2005-12-08,547.827
2005-12-09,549.126
2005-12-12,537.335
2005-12-13,542.659
2005-12-14,554.484
2005-12-15,550.649
2005-12-16,562.465
2005-12-19,559.137
2005-12-20,553.006
2005-12-21,550.87
2005-12-22,550.193
2005-12-23,550.114
2005-12-26,550.114
2005-12-27,554.897
2005-12-28,555.8
2005-12-29,550.19
2005-12-30,551.162
2006-01-02,553.477
2006-01-03,575.109
2006-01-04,585.724
2006-01-05,580.366
2006-01-06,582.958
2006-01-09,581.306
2006-01-10,579.453
2006-01-11,596.318
2006-01-12,593.95
2006-01-13,590.542
2006-01-16,597.349
2006-01-17,589.59
2006-01-18,588.726
2006-01-19,595.999
2006-01-20,597.634
2006-01-23,602.036
2006-01-24,598.042
2006-01-25,606.229
2006-01-26,605.127
2006-01-27,608.365
2006-01-30,607.949
2006-01-31,609.37
2006-02-01,612.41
2006-02-02,613.125
2006-02-03,604.8
2006-02-06,618.726
2006-02-07,614.966
2006-02-08,609.105
2006-02-09,609.201
2006-02-10,605.157
2006-02-13,608.638
2006-02-14,599.928
2006-02-15,606.585
2006-02-16,611.351
2006-02-17,615.996
2006-02-20,625.329
2006-02-21,628.145
2006-02-22,617.231
2006-02-23,620.83
2006-02-24,622.779
2006-02-27,627.703
2006-02-28,615.951
2006-03-01,618.051
2006-03-02,624.319
2006-03-03,629.421
2006-03-06,627.649
2006-03-07,616.368
2006-03-08,617.267
2006-03-09,626.346
2006-03-10,634.274
2006-03-13,636.443
2006-03-14,650.761
2006-03-15,639.945
2006-03-16,645.781
2006-03-17,653.33
2006-03-20,658.798
2006-03-21,652.479
2006-03-22,647.312
2006-03-23,639.854
2006-03-24,642.443
2006-03-27,643.586
2006-03-28,642.974
2006-03-29,645.506
2006-03-30,662.622
2006-03-31,654.008
2006-04-03,660.528
2006-04-04,665.487
2006-04-05,672.02
2006-04-06,673.315
2006-04-07,665.907
2006-04-10,665.677
2006-04-11,661.462
2006-04-12,658.756
2006-04-13,660.248
2006-04-14,660.248
2006-04-17,670.734
2006-04-18,674.948
2006-04-19,679.141
2006-04-20,683.756
2006-04-21,687.961
2006-04-24,698.73
2006-04-25,686.106
2006-04-26,684.743
2006-04-27,676.522
2006-04-28,675.78
2006-05-01,676.96
2006-05-02,683.154
2006-05-03,675.331
2006-05-04,689.227
2006-05-05,701.089
2006-05-08,690.559
2006-05-09,693.22
2006-05-10,683.516
2006-05-11,692.62
2006-05-12,676.551
2006-05-15,658.966
2006-05-16,664.401
2006-05-17,635.174
2006-05-18,622.605
2006-05-19,613.276
2006-05-22,587.032
2006-05-23,613.281
2006-05-24,606.634
2006-05-25,607.489
2006-05-26,631.721
2006-05-29,635.842
2006-05-30,633.665
2006-05-31,637.91
2006-06-01,640.634
2006-06-02,653.62
2006-06-05,651.882
2006-06-06,623.974
2006-06-07,619.766
2006-06-08,587.399
2006-06-09,592.573
2006-06-12,579.652
2006-06-13,561.948
2006-06-14,573.591
2006-06-15,593.137
2006-06-16,588.737
2006-06-19,592.431
2006-06-20,592.82
2006-06-21,598.052
2006-06-22,600.909
2006-06-23,598.137
2006-06-26,597.203
2006-06-27,600.389
2006-06-28,597.687
2006-06-29,614.159
2006-06-30,639.092
2006-07-03,647.417
2006-07-04,647.245
2006-07-05,634.564
2006-07-06,639.803
2006-07-07,639.09
2006-07-10,637.394
2006-07-11,634.862
2006-07-12,630.785
2006-07-13,610.049
2006-07-14,597.771
2006-07-17,583.743
2006-07-18,576.131
2006-07-19,602.637
2006-07-20,612.651
2006-07-21,605.294
2006-07-24,611.805
2006-07-25,620.144
2006-07-26,620.775
2006-07-27,641.297
2006-07-28,642.748
2006-07-31,639.645
2006-08-01,643.617
2006-08-02,655.719
2006-08-03,643.06
2006-08-04,652.792
2006-08-07,643.802
2006-08-08,645.448
2006-08-09,652.096
2006-08-10,645.102
2006-08-11,650.061
2006-08-14,650.059
2006-08-15,648.883
2006-08-16,663.859
2006-08-17,657.832
2006-08-18,657.941
2006-08-21,665.774
2006-08-22,662.008
2006-08-23,660.343
2006-08-24,660.756
2006-08-25,652.837
2006-08-28,658.539
2006-08-29,658.482
2006-08-30,666.145
2006-08-31,658.065
2006-09-01,659.354
2006-09-04,665.036
2006-09-05,657.988
2006-09-06,652.589
2006-09-07,636.446
2006-09-08,636.866
2006-09-11,631.266
2006-09-12,636.037
2006-09-13,641.378
2006-09-14,646.348
2006-09-15,641.272
2006-09-18,641.441
2006-09-19,642.456
2006-09-20,641.0
2006-09-21,648.366
2006-09-22,643.377
2006-09-25,628.911
2006-09-26,635.36
2006-09-27,650.187
2006-09-28,655.374
2006-09-29,656.013
2006-10-02,663.364
2006-10-03,656.132
2006-10-04,653.837
2006-10-05,664.448
2006-10-06,655.384
2006-10-09,662.037
2006-10-10,666.542
2006-10-11,670.307
2006-10-12,679.506
2006-10-13,678.889
2006-10-16,684.298
2006-10-17,678.667
2006-10-18,682.991
2006-10-19,689.374
2006-10-20,687.649
2006-10-23,683.175
2006-10-24,691.174
2006-10-25,696.486
2006-10-26,701.825
2006-10-27,709.906
2006-10-30,699.609
2006-10-31,701.295
2006-11-01,706.607
2006-11-02,697.08
2006-11-03,695.656
2006-11-06,704.203
2006-11-07,718.885
2006-11-08,718.282
2006-11-09,749.053
2006-11-10,746.811
2006-11-13,738.234
2006-11-14,745.792
2006-11-15,756.66
2006-11-16,752.557
2006-11-17,743.844
2006-11-20,750.806
2006-11-21,752.95
2006-11-22,762.018
2006-11-23,764.639
2006-11-24,765.6
2006-11-27,751.892
2006-11-28,748.252
2006-11-29,766.771
2006-11-30,771.924
2006-12-01,777.52
2006-12-04,773.902
2006-12-05,788.896
2006-12-06,789.429
2006-12-07,800.449
2006-12-08,796.31
2006-12-11,796.442
2006-12-12,802.017
2006-12-13,809.112
2006-12-14,808.145
2006-12-15,806.163
2006-12-18,810.602
2006-12-19,806.555
2006-12-20,818.743
2006-12-21,813.434
2006-12-22,812.131
2006-12-25,812.131
2006-12-26,810.866
2006-12-27,821.535
2006-12-28,822.358
2006-12-29,823.16
2007-01-01,823.16
2007-01-02,837.287
2007-01-03,824.411
2007-01-04,800.823
2007-01-05,783.415
2007-01-08,788.685
2007-01-09,793.364
2007-01-10,785.198
2007-01-11,793.587
2007-01-12,795.222
2007-01-15,810.365
2007-01-16,804.058
2007-01-17,806.621
2007-01-18,804.272
2007-01-19,813.319
2007-01-22,816.303
2007-01-23,817.454
2007-01-24,830.809
2007-01-25,825.713
2007-01-26,812.891
2007-01-29,822.326
2007-01-30,835.524
2007-01-31,839.373
2007-02-01,836.188
2007-02-02,836.999
2007-02-05,835.476
2007-02-06,833.613
2007-02-07,852.421
2007-02-08,849.395
2007-02-09,859.254
2007-02-12,844.893
2007-02-13,849.623
2007-02-14,866.558
2007-02-15,863.493
2007-02-16,866.837
2007-02-19,876.397
2007-02-20,877.784
2007-02-21,869.423
2007-02-22,878.182
2007-02-23,883.452
2007-02-26,889.023
2007-02-27,855.679
2007-02-28,845.497
2007-03-01,834.106
2007-03-02,846.515
2007-03-05,832.213
2007-03-06,841.046
2007-03-07,856.063
2007-03-08,865.384
2007-03-09,865.179
2007-03-12,866.725
2007-03-13,858.091
2007-03-14,830.854
2007-03-15,849.058
2007-03-16,853.694
2007-03-19,869.158
2007-03-20,874.155
2007-03-21,878.883
2007-03-22,897.737
2007-03-23,892.205
2007-03-26,885.864
2007-03-27,886.42
2007-03-28,884.775
2007-03-29,889.443
2007-03-30,889.341
2007-04-02,897.836
2007-04-03,910.565
2007-04-04,920.081
2007-04-05,922.059
2007-04-06,922.059
2007-04-09,917.255
2007-04-10,931.002
2007-04-11,935.091
2007-04-12,941.265
2007-04-13,942.185
2007-04-16,949.132
2007-04-17,951.811
2007-04-18,947.15
2007-04-19,949.387
2007-04-20,978.705
2007-04-23,983.142
2007-04-24,969.762
2007-04-25,987.085
2007-04-26,983.297
2007-04-27,979.898
2007-04-30,973.973
2007-05-01,970.333
2007-05-02,989.931
2007-05-03,991.842
2007-05-04,1000.81
2007-05-07,1013.806
2007-05-08,979.333
2007-05-09,972.942
2007-05-10,960.256
2007-05-11,963.299
2007-05-14,968.317
2007-05-15,970.203
2007-05-16,963.492
2007-05-17,957.671
2007-05-18,964.654
2007-05-21,969.674
2007-05-22,974.785
2007-05-23,984.285
2007-05-24,983.009
2007-05-25,981.672
2007-05-28,985.646
2007-05-29,985.168
2007-05-30,979.001
2007-05-31,1000.0
2007-06-01,1005.85
2007-06-04,1008.745
2007-06-05,1006.425
2007-06-06,980.051
2007-06-07,961.175
2007-06-08,957.007
2007-06-11,971.858
2007-06-12,961.883
2007-06-13,959.797
2007-06-14,980.823
2007-06-15,999.558
2007-06-18,1007.416
2007-06-19,1006.655
2007-06-20,1012.009
2007-06-21,1003.878
2007-06-22,1006.125
2007-06-25,991.627
2007-06-26,991.6
2007-06-27,977.158
2007-06-28,992.345
2007-06-29,997.639
2007-07-02,1022.425
2007-07-03,1028.477
2007-07-04,1040.166
2007-07-05,1026.738
2007-07-06,1032.384
2007-07-09,1038.404
2007-07-10,1036.173
2007-07-11,1038.197
2007-07-12,1048.088
2007-07-13,1056.537
2007-07-16,1054.175
2007-07-17,1045.08
2007-07-18,1028.724
2007-07-19,1032.373
2007-07-20,1033.089
2007-07-23,1036.343
2007-07-24,1014.581
2007-07-25,979.686
2007-07-26,961.563
2007-07-27,956.075
2007-07-30,965.391
2007-07-31,992.772
2007-08-01,962.573
2007-08-02,968.03
2007-08-03,946.194
2007-08-06,933.108
2007-08-07,943.395
2007-08-08,960.279
2007-08-09,927.282
2007-08-10,887.022
2007-08-13,923.862
2007-08-14,915.78
2007-08-15,908.047
2007-08-16,858.294
2007-08-17,873.304
2007-08-20,889.639
2007-08-21,891.831
2007-08-22,920.942
2007-08-23,930.783
2007-08-24,936.294
2007-08-27,941.762
2007-08-28,919.396
2007-08-29,933.181
2007-08-30,941.581
2007-08-31,953.106
2007-09-03,957.369
2007-09-04,961.218
2007-09-05,953.088
2007-09-06,965.356
2007-09-07,941.074
2007-09-10,925.342
2007-09-11,942.453
2007-09-12,950.762
2007-09-13,954.925
2007-09-14,952.317
2007-09-17,933.636
2007-09-18,946.595
2007-09-19,993.708
2007-09-20,998.73
2007-09-21,1024.574
2007-09-24,1027.161
2007-09-25,1006.959
2007-09-26,1027.014
2007-09-27,1036.883
2007-09-28,1036.409
2007-10-01,1042.56
2007-10-02,1036.509
2007-10-03,1032.903
2007-10-04,1021.961
2007-10-05,1032.649
2007-10-08,1024.088
2007-10-09,1037.758
2007-10-10,1036.132
2007-10-11,1050.291
2007-10-12,1037.668
2007-10-15,1028.547
2007-10-16,1005.39
2007-10-17,1019.036
2007-10-18,1021.392
2007-10-19,1022.745
2007-10-22,989.36
2007-10-23,1019.196
2007-10-24,1014.3
2007-10-25,1027.711
2007-10-26,1022.455
2007-10-29,1035.373
2007-10-30,1039.096
2007-10-31,1045.803
2007-11-01,1039.081
2007-11-02,1046.36
2007-11-05,1038.746
2007-11-06,1065.837
2007-11-07,1056.831
2007-11-08,1045.983
2007-11-09,1017.914
2007-11-12,998.598
2007-11-13,980.491
2007-11-14,998.152
2007-11-15,976.88
2007-11-16,958.221
2007-11-19,929.655
2007-11-20,961.582
2007-11-21,935.871
2007-11-22,931.805
2007-11-23,938.803
2007-11-26,948.284
2007-11-27,929.53
2007-11-28,950.393
2007-11-29,952.356
2007-11-30,962.084
2007-12-03,953.424
2007-12-04,932.766
2007-12-05,944.874
2007-12-06,942.586
2007-12-07,973.993
2007-12-10,977.578
2007-12-11,975.274
2007-12-12,971.945
2007-12-13,934.168
2007-12-14,921.192
2007-12-17,886.95
2007-12-18,892.817
2007-12-19,880.437
2007-12-20,881.042
2007-12-21,903.324
2007-12-24,905.335
2007-12-25,905.335
2007-12-26,911.558
2007-12-27,915.351
2007-12-28,928.878
2007-12-31,923.572
2008-01-01,923.572
2008-01-02,923.6
2008-01-03,913.894
2008-01-04,896.296
2008-01-07,866.77
2008-01-08,874.25
2008-01-09,856.078
2008-01-10,835.572
2008-01-11,840.056
2008-01-14,859.17
2008-01-15,825.388
2008-01-16,802.086
2008-01-17,804.895
2008-01-18,790.021
2008-01-21,751.941
2008-01-22,783.747
2008-01-23,763.497
2008-01-24,823.466
2008-01-25,840.646
2008-01-28,833.769
2008-01-29,858.83
2008-01-30,849.549
2008-01-31,844.743
2008-02-01,875.571
2008-02-04,891.912
2008-02-05,831.153
2008-02-06,841.481
2008-02-07,808.926
2008-02-08,805.819
2008-02-11,799.502
2008-02-12,840.743
2008-02-13,842.806
2008-02-14,857.287
2008-02-15,857.94
2008-02-18,875.515
2008-02-19,883.434
2008-02-20,872.043
2008-02-21,889.306
2008-02-22,873.128
2008-02-25,894.212
2008-02-26,911.953
2008-02-27,927.178
2008-02-28,919.838
2008-02-29,907.618
2008-03-03,898.13
2008-03-04,884.879
2008-03-05,912.876
2008-03-06,911.546
2008-03-07,903.732
2008-03-10,883.855
2008-03-11,894.689
2008-03-12,919.792
2008-03-13,911.978
2008-03-14,918.609
2008-03-17,887.655
2008-03-18,913.358
2008-03-19,908.02
2008-03-20,885.971
2008-03-21,885.971
2008-03-24,884.706
2008-03-25,934.033
2008-03-26,957.776
2008-03-27,965.327
2008-03-28,965.306
2008-03-31,976.747
2008-04-01,993.92
2008-04-02,995.972
2008-04-03,969.892
2008-04-04,974.111
2008-04-07,982.365
2008-04-08,966.002
2008-04-09,964.32
2008-04-10,956.167
2008-04-11,952.616
2008-04-14,940.85
2008-04-15,937.996
2008-04-16,978.173
2008-04-17,968.907
2008-04-18,967.746
2008-04-21,973.686
2008-04-22,973.028
2008-04-23,958.009
2008-04-24,930.325
2008-04-25,949.694
2008-04-28,956.177
2008-04-29,941.887
2008-04-30,944.519
2008-05-01,937.33
2008-05-02,954.912
2008-05-05,964.555
2008-05-06,966.696
2008-05-07,985.648
2008-05-08,982.755
2008-05-09,975.764
2008-05-12,990.17
2008-05-13,994.746
2008-05-14,1009.937
2008-05-15,1004.186
2008-05-16,1024.369
2008-05-19,1030.114
2008-05-20,1007.79
2008-05-21,1013.535
2008-05-22,1017.175
2008-05-23,995.682
2008-05-26,992.796
2008-05-27,977.792
2008-05-28,985.814
2008-05-29,986.484
2008-05-30,990.551
2008-06-02,985.785
2008-06-03,995.033
2008-06-04,986.529
2008-06-05,989.646
2008-06-06,979.824
2008-06-09,960.185
2008-06-10,930.569
2008-06-11,907.045
2008-06-12,891.595
2008-06-13,902.14
2008-06-16,915.756
2008-06-17,912.925
2008-06-18,883.576
2008-06-19,873.74
2008-06-20,881.863
2008-06-23,843.966
2008-06-24,841.842
2008-06-25,855.149
2008-06-26,845.824
2008-06-27,852.246
2008-06-30,853.068
2008-07-01,825.477
2008-07-02,827.252
2008-07-03,816.807
2008-07-04,806.285
2008-07-07,816.897
2008-07-08,796.253
2008-07-09,825.418
2008-07-10,815.174
2008-07-11,798.102
2008-07-14,801.235
2008-07-15,786.19
2008-07-16,796.232
2008-07-17,819.026
2008-07-18,827.041
2008-07-21,852.874
2008-07-22,834.305
2008-07-23,831.858
2008-07-24,759.817
2008-07-25,759.815
2008-07-28,752.479
2008-07-29,736.432
2008-07-30,754.862
2008-07-31,756.621
2008-08-01,742.729
2008-08-04,732.862
2008-08-05,758.329
2008-08-06,766.538
2008-08-07,765.986
2008-08-08,770.432
2008-08-11,779.841
2008-08-12,772.648
2008-08-13,748.01
2008-08-14,759.136
2008-08-15,763.008
2008-08-18,756.949
2008-08-19,732.618
2008-08-20,737.136
2008-08-21,740.833
2008-08-22,754.179
2008-08-25,747.863
2008-08-26,740.902
2008-08-27,740.514
2008-08-28,754.486
2008-08-29,757.035
2008-09-01,752.114
2008-09-02,755.944
2008-09-03,748.629
2008-09-04,716.594
2008-09-05,688.763
2008-09-08,711.399
2008-09-09,695.083
2008-09-10,698.646
2008-09-11,688.717
2008-09-12,710.009
2008-09-15,694.862
2008-09-16,675.734
2008-09-17,652.962
2008-09-18,647.969
2008-09-19,710.048
2008-09-22,700.75
2008-09-23,676.186
2008-09-24,664.917
2008-09-25,669.426
2008-09-26,648.301
2008-09-29,606.017
2008-09-30,598.497
2008-10-01,590.566
2008-10-02,573.34
2008-10-03,588.3
2008-10-06,526.47
2008-10-07,525.008
2008-10-08,493.124
2008-10-09,496.471
2008-10-10,469.769
2008-10-13,519.014
2008-10-14,529.753
2008-10-15,490.98
2008-10-16,463.115
2008-10-17,476.092
2008-10-20,480.37
2008-10-21,479.175
2008-10-22,448.668
2008-10-23,445.447
2008-10-24,421.296
2008-10-27,410.081
2008-10-28,419.268
2008-10-29,451.101
2008-10-30,469.067
2008-10-31,474.122
2008-11-03,488.09
2008-11-04,528.713
2008-11-05,527.241
2008-11-06,479.756
2008-11-07,482.374
2008-11-10,495.096
2008-11-11,470.456
2008-11-12,461.056
2008-11-13,453.343
2008-11-14,454.311
2008-11-17,442.706
2008-11-18,433.836
2008-11-19,411.494
2008-11-20,399.423
2008-11-21,385.438
2008-11-24,428.481
2008-11-25,440.012
2008-11-26,437.748
2008-11-27,457.152
2008-11-28,448.347
2008-12-01,416.345
2008-12-02,429.038
2008-12-03,431.148
2008-12-04,428.328
2008-12-05,408.03
2008-12-08,434.105
2008-12-09,439.698
2008-12-10,444.015
2008-12-11,437.523
2008-12-12,428.992
2008-12-15,435.135
2008-12-16,438.172
2008-12-17,451.006
2008-12-18,456.636
2008-12-19,440.159
2008-12-22,435.818
2008-12-23,439.661
2008-12-24,441.065
2008-12-25,441.065
2008-12-26,443.193
2008-12-29,454.996
2008-12-30,464.007
2008-12-31,456.003
2009-01-01,456.003
2009-01-02,480.442
2009-01-05,486.038
2009-01-06,477.089
2009-01-07,478.966
2009-01-08,460.382
2009-01-09,452.811
2009-01-12,449.708
2009-01-13,429.44
2009-01-14,412.478
2009-01-15,403.105
2009-01-16,415.546
2009-01-19,403.951
2009-01-20,393.132
2009-01-21,392.872
2009-01-22,395.023
2009-01-23,385.695
2009-01-26,406.004
2009-01-27,409.798
2009-01-28,426.324
2009-01-29,413.149
2009-01-30,403.992
2009-02-02,392.287
2009-02-03,402.23
2009-02-04,421.516
2009-02-05,410.497
2009-02-06,427.41
2009-02-09,440.061
2009-02-10,424.286
2009-02-11,418.457
2009-02-12,407.879
2009-02-13,411.602
2009-02-16,407.643
2009-02-17,386.534
2009-02-18,379.623
2009-02-19,381.993
2009-02-20,364.714
2009-02-23,359.585
2009-02-24,355.767
2009-02-25,347.18
2009-02-26,353.518
2009-02-27,346.517
2009-03-02,332.804
2009-03-03,322.019
2009-03-04,338.461
2009-03-05,329.5
2009-03-06,328.492
2009-03-09,324.296
2009-03-10,345.863
2009-03-11,351.82
2009-03-12,351.695
2009-03-13,350.904
2009-03-16,361.373
2009-03-17,357.285
2009-03-18,357.267
2009-03-19,377.467
2009-03-20,370.27
2009-03-23,377.213
2009-03-24,367.694
2009-03-25,372.305
2009-03-26,369.921
2009-03-27,356.715
2009-03-30,340.466
2009-03-31,346.75
2009-04-01,347.094
2009-04-02,378.479
2009-04-03,387.085
2009-04-06,385.923
2009-04-07,373.945
2009-04-08,374.613
2009-04-09,384.123
2009-04-10,384.123
2009-04-13,387.38
2009-04-14,399.311
2009-04-15,393.948
2009-04-16,406.404
2009-04-17,406.02
2009-04-20,385.238
2009-04-21,386.997
2009-04-22,411.922
2009-04-23,420.136
2009-04-24,442.709
2009-04-27,441.514
2009-04-28,435.72
2009-04-29,455.4
2009-04-30,457.461
2009-05-01,457.53
2009-05-04,491.767
2009-05-05,487.768
2009-05-06,504.529
2009-05-07,503.509
2009-05-08,520.383
2009-05-11,500.693
2009-05-12,488.3
2009-05-13,464.601
2009-05-14,470.533
2009-05-15,481.227
2009-05-18,485.993
2009-05-19,495.305
2009-05-20,514.496
2009-05-21,513.974
2009-05-22,502.865
2009-05-25,508.758
2009-05-26,501.661
2009-05-27,503.365
2009-05-28,499.545
2009-05-29,509.496
2009-06-01,528.462
2009-06-02,534.784
2009-06-03,515.18
2009-06-04,511.15
2009-06-05,502.658
2009-06-08,490.157
2009-06-09,499.607
2009-06-10,509.299
2009-06-11,518.134
2009-06-12,513.283
2009-06-15,492.383
2009-06-16,496.251
2009-06-17,473.816
2009-06-18,472.367
2009-06-19,471.183
2009-06-22,463.705
2009-06-23,464.001
2009-06-24,481.003
2009-06-25,474.639
2009-06-26,483.751
2009-06-29,496.563
2009-06-30,483.754
2009-07-01,502.682
2009-07-02,487.888
2009-07-03,481.814
2009-07-06,469.978
2009-07-07,474.106
2009-07-08,459.662
2009-07-09,464.181
2009-07-10,456.949
2009-07-13,465.288
2009-07-14,471.396
2009-07-15,497.421
2009-07-16,494.802
2009-07-17,496.005
2009-07-20,509.077
2009-07-21,525.064
2009-07-22,534.886
2009-07-23,539.599
2009-07-24,538.455
2009-07-27,541.366
2009-07-28,533.456
2009-07-29,528.044
2009-07-30,544.348
2009-07-31,546.619
2009-08-03,573.102
2009-08-04,566.03
2009-08-05,570.537
2009-08-06,568.432
2009-08-07,567.991
2009-08-10,559.96
2009-08-11,552.773
2009-08-12,562.049
2009-08-13,577.168
2009-08-14,580.743
2009-08-17,558.484
2009-08-18,563.392
2009-08-19,568.53
2009-08-20,578.339
2009-08-21,594.452
2009-08-24,606.853
2009-08-25,609.496
2009-08-26,596.293
2009-08-27,598.638
2009-08-28,612.727
2009-08-31,600.707
2009-09-01,589.135
2009-09-02,572.92
2009-09-03,578.694
2009-09-04,585.965
2009-09-07,607.756
2009-09-08,621.435
2009-09-09,631.015
2009-09-10,631.311
2009-09-11,640.024
2009-09-14,632.344
2009-09-15,634.234
2009-09-16,650.991
2009-09-17,660.11
2009-09-18,656.089
2009-09-21,644.579
2009-09-22,655.146
2009-09-23,653.915
2009-09-24,634.475
2009-09-25,627.401
2009-09-28,638.681
2009-09-29,626.629
2009-09-30,624.929
2009-10-01,608.421
2009-10-02,594.387
2009-10-05,601.269
2009-10-06,625.119
2009-10-07,616.819
2009-10-08,629.195
2009-10-09,630.611
2009-10-12,634.498
2009-10-13,632.871
2009-10-14,647.678
2009-10-15,651.359
2009-10-16,651.654
2009-10-19,662.005
2009-10-20,663.838
2009-10-21,663.091
2009-10-22,655.026
2009-10-23,654.489
2009-10-26,637.544
2009-10-27,623.933
2009-10-28,602.116
2009-10-29,622.961
2009-10-30,611.754
2009-11-02,617.981
2009-11-03,606.809
2009-11-04,625.508
2009-11-05,631.091
2009-11-06,632.582
2009-11-09,648.689
2009-11-10,646.865
2009-11-11,658.674
2009-11-12,656.858
2009-11-13,658.168
2009-11-16,681.167
2009-11-17,663.779
2009-11-18,678.589
2009-11-19,658.546
2009-11-20,657.326
2009-11-23,678.055
2009-11-24,668.921
2009-11-25,672.819
2009-11-26,646.839
2009-11-27,656.6
2009-11-30,647.633
2009-12-01,667.887
2009-12-02,674.135
2009-12-03,670.837
2009-12-04,663.043
2009-12-07,659.992
2009-12-08,649.049
2009-12-09,644.351
2009-12-10,649.48
2009-12-11,654.947
2009-12-14,654.628
2009-12-15,648.622
2009-12-16,648.679
2009-12-17,638.59
2009-12-18,630.378
2009-12-21,639.55
2009-12-22,644.137
2009-12-23,649.482
2009-12-24,650.592
2009-12-25,650.592
2009-12-28,655.541
2009-12-29,662.873
2009-12-30,660.543
2009-12-31,662.691
2010-01-01,662.691
2010-01-04,682.065
2010-01-05,686.902
2010-01-06,685.52
2010-01-07,687.86
2010-01-08,692.223
2010-01-11,696.456
2010-01-12,677.995
2010-01-13,683.292
2010-01-14,682.183
2010-01-15,668.112
2010-01-18,676.027
2010-01-19,675.693
2010-01-20,658.223
2010-01-21,655.338
2010-01-22,650.344
2010-01-25,651.24
2010-01-26,638.398
2010-01-27,642.222
2010-01-28,637.384
2010-01-29,640.085
2010-02-01,648.153
2010-02-02,652.202
2010-02-03,645.039
2010-02-04,622.603
2010-02-05,607.384
2010-02-08,598.227
2010-02-09,606.303
2010-02-10,607.284
2010-02-11,606.281
2010-02-12,596.453
2010-02-15,597.42
2010-02-16,612.131
2010-02-17,619.242
2010-02-18,624.021
2010-02-19,620.054
2010-02-22,629.319
2010-02-23,626.232
2010-02-24,630.774
2010-02-25,619.02
2010-02-26,631.707
2010-03-01,636.008
2010-03-02,646.312
2010-03-03,661.478
2010-03-04,659.498
2010-03-05,662.181
2010-03-08,669.693
2010-03-09,667.282
2010-03-10,678.738
2010-03-11,675.148
2010-03-12,695.64
2010-03-15,680.755
2010-03-16,692.766
2010-03-17,697.834
2010-03-18,686.934
2010-03-19,676.363
2010-03-22,685.641
2010-03-23,691.636
2010-03-24,684.733
2010-03-25,695.8
2010-03-26,707.765
2010-03-29,709.517
2010-03-30,701.144
2010-03-31,707.761
2010-04-01,718.025
2010-04-02,718.025
2010-04-05,716.38
2010-04-06,719.275
2010-04-07,714.694
2010-04-08,708.046
2010-04-09,719.627
2010-04-12,730.853
2010-04-13,727.251
2010-04-14,738.535
2010-04-15,736.362
2010-04-16,723.225
2010-04-19,713.956
2010-04-20,735.79
2010-04-21,727.372
2010-04-22,718.193
2010-04-23,731.838
2010-04-26,740.159
2010-04-27,715.641
2010-04-28,700.906
2010-04-29,719.869
2010-04-30,727.71
2010-05-03,721.333
2010-05-04,683.764
2010-05-05,658.791
2010-05-06,644.737
2010-05-07,612.327
2010-05-10,675.869
2010-05-11,662.664
2010-05-12,684.798
2010-05-13,678.614
2010-05-14,651.627
2010-05-17,648.551
2010-05-18,663.969
2010-05-19,635.888
2010-05-20,622.658
2010-05-21,632.671
2010-05-24,621.514
2010-05-25,594.024
2010-05-26,611.032
2010-05-27,631.49
2010-05-28,635.225
2010-05-31,630.809
2010-06-01,633.477
2010-06-02,637.869
2010-06-03,644.456
2010-06-04,624.811
2010-06-07,614.032
2010-06-08,610.862
2010-06-09,633.135
2010-06-10,654.111
2010-06-11,656.728
2010-06-14,685.562
2010-06-15,694.256
2010-06-16,689.527
2010-06-17,689.072
2010-06-18,694.244
2010-06-21,700.931
2010-06-22,693.38
2010-06-23,681.03
2010-06-24,667.727
2010-06-25,666.426
2010-06-28,673.84
2010-06-29,642.039
2010-06-30,645.09
2010-07-01,640.177
2010-07-02,648.054
2010-07-05,640.785
2010-07-06,666.041
2010-07-07,664.541
2010-07-08,675.347
2010-07-09,682.058
2010-07-12,679.224
2010-07-13,700.481
2010-07-14,701.677
2010-07-15,700.36
2010-07-16,691.747
2010-07-19,692.302
2010-07-20,689.335
2010-07-21,699.972
2010-07-22,716.061
2010-07-23,717.834
2010-07-26,727.448
2010-07-27,732.784
2010-07-28,732.525
2010-07-29,737.742
2010-07-30,730.024
2010-08-02,757.886
2010-08-03,762.782
2010-08-04,757.607
2010-08-05,766.045
2010-08-06,769.935
2010-08-09,778.68
2010-08-10,756.681
2010-08-11,723.06
2010-08-12,720.14
2010-08-13,725.976
2010-08-16,728.491
2010-08-17,744.151
2010-08-18,743.448
2010-08-19,732.32
2010-08-20,706.892
2010-08-23,706.944
2010-08-24,693.139
2010-08-25,685.338
2010-08-26,698.982
2010-08-27,701.883
2010-08-30,699.931
2010-08-31,707.936
2010-09-01,735.35
2010-09-02,743.275
2010-09-03,746.708
2010-09-06,745.829
2010-09-07,729.674
2010-09-08,741.763
2010-09-09,749.721
2010-09-10,755.161
2010-09-13,771.902
2010-09-14,773.816
2010-09-15,777.925
