Date,BELGIUM IMI GROWTH IMI (Large+Mid+Small Cap)
2005-11-08,623.501
2005-11-09,621.012
2005-11-10,628.654
2005-11-11,627.593
2005-11-14,630.545
2005-11-15,626.436
2005-11-16,621.004
2005-11-17,620.119
2005-11-18,618.906
2005-11-21,622.085
2005-11-22,622.553
2005-11-23,627.906
2005-11-24,633.805
2005-11-25,633.773
2005-11-28,636.983
2005-11-29,635.583
2005-11-30,634.109
2005-12-01,633.944
2005-12-02,642.149
2005-12-05,639.039
2005-12-06,646.447
2005-12-07,645.691
2005-12-08,646.981
2005-12-09,644.555
2005-12-12,649.388
2005-12-13,645.331
2005-12-14,658.434
2005-12-15,646.51
2005-12-16,653.609
2005-12-19,656.991
2005-12-20,644.867
2005-12-21,639.528
2005-12-22,640.022
2005-12-23,641.197
2005-12-26,641.197
2005-12-27,649.117
2005-12-28,653.279
2005-12-29,652.368
2005-12-30,648.464
2006-01-02,650.581
2006-01-03,671.739
2006-01-04,679.251
2006-01-05,682.193
2006-01-06,688.084
2006-01-09,685.998
2006-01-10,685.769
2006-01-11,693.559
2006-01-12,696.864
2006-01-13,700.76
2006-01-16,704.086
2006-01-17,688.037
2006-01-18,688.223
2006-01-19,692.541
2006-01-20,690.717
2006-01-23,700.123
2006-01-24,703.957
2006-01-25,708.678
2006-01-26,703.818
2006-01-27,696.714
2006-01-30,693.211
2006-01-31,691.584
2006-02-01,691.529
2006-02-02,692.317
2006-02-03,689.819
2006-02-06,686.807
2006-02-07,685.024
2006-02-08,688.341
2006-02-09,690.842
2006-02-10,687.287
2006-02-13,682.001
2006-02-14,673.762
2006-02-15,679.788
2006-02-16,682.19
2006-02-17,682.787
2006-02-20,689.165
2006-02-21,688.309
2006-02-22,693.799
2006-02-23,695.705
2006-02-24,688.301
2006-02-27,692.846
2006-02-28,695.375
2006-03-01,700.494
2006-03-02,703.139
2006-03-03,705.746
2006-03-06,709.587
2006-03-07,694.906
2006-03-08,689.083
2006-03-09,692.761
2006-03-10,695.351
2006-03-13,700.596
2006-03-14,706.098
2006-03-15,711.219
2006-03-16,718.558
2006-03-17,725.675
2006-03-20,726.382
2006-03-21,719.822
2006-03-22,725.696
2006-03-23,717.563
2006-03-24,725.518
2006-03-27,719.749
2006-03-28,716.582
2006-03-29,709.652
2006-03-30,717.794
2006-03-31,711.904
2006-04-03,717.933
2006-04-04,725.07
2006-04-05,728.963
2006-04-06,729.726
2006-04-07,719.675
2006-04-10,719.339
2006-04-11,715.933
2006-04-12,714.562
2006-04-13,717.396
2006-04-14,717.396
2006-04-17,728.79
2006-04-18,732.826
2006-04-19,737.472
2006-04-20,735.906
2006-04-21,742.588
2006-04-24,749.367
2006-04-25,757.045
2006-04-26,764.547
2006-04-27,773.494
2006-04-28,776.564
2006-05-01,777.92
2006-05-02,781.907
2006-05-03,778.775
2006-05-04,786.816
2006-05-05,792.215
2006-05-08,793.137
2006-05-09,798.653
2006-05-10,797.295
2006-05-11,799.196
2006-05-12,784.476
2006-05-15,760.019
2006-05-16,766.576
2006-05-17,749.407
2006-05-18,742.834
2006-05-19,737.216
2006-05-22,706.526
2006-05-23,733.959
2006-05-24,726.884
2006-05-25,733.193
2006-05-26,750.468
2006-05-29,752.984
2006-05-30,742.864
2006-05-31,749.69
2006-06-01,745.234
2006-06-02,757.388
2006-06-05,754.642
2006-06-06,731.22
2006-06-07,727.838
2006-06-08,697.767
2006-06-09,703.841
2006-06-12,696.18
2006-06-13,678.103
2006-06-14,681.301
2006-06-15,702.272
2006-06-16,699.692
2006-06-19,695.841
2006-06-20,699.807
2006-06-21,706.618
2006-06-22,708.437
2006-06-23,708.936
2006-06-26,711.237
2006-06-27,713.436
2006-06-28,709.794
2006-06-29,719.159
2006-06-30,747.523
2006-07-03,751.614
2006-07-04,750.5
2006-07-05,738.063
2006-07-06,747.823
2006-07-07,753.912
2006-07-10,751.268
2006-07-11,748.888
2006-07-12,746.228
2006-07-13,728.271
2006-07-14,717.433
2006-07-17,704.174
2006-07-18,705.572
2006-07-19,717.72
2006-07-20,727.79
2006-07-21,723.436
2006-07-24,732.305
2006-07-25,733.151
2006-07-26,733.409
2006-07-27,748.323
2006-07-28,752.372
2006-07-31,755.422
2006-08-01,749.109
2006-08-02,757.247
2006-08-03,753.432
2006-08-04,763.555
2006-08-07,755.561
2006-08-08,753.198
2006-08-09,756.634
2006-08-10,745.528
2006-08-11,752.305
2006-08-14,754.606
2006-08-15,768.117
2006-08-16,773.857
2006-08-17,771.683
2006-08-18,770.721
2006-08-21,773.18
2006-08-22,767.536
2006-08-23,761.849
2006-08-24,765.26
2006-08-25,762.895
2006-08-28,768.623
2006-08-29,765.364
2006-08-30,775.174
2006-08-31,764.999
2006-09-01,767.733
2006-09-04,771.766
2006-09-05,771.623
2006-09-06,763.194
2006-09-07,759.804
2006-09-08,755.582
2006-09-11,756.657
2006-09-12,764.608
2006-09-13,768.407
2006-09-14,775.157
2006-09-15,770.062
2006-09-18,772.98
2006-09-19,772.375
2006-09-20,777.244
2006-09-21,781.046
2006-09-22,779.072
2006-09-25,774.72
2006-09-26,777.2
2006-09-27,783.223
2006-09-28,776.984
2006-09-29,776.783
2006-10-02,782.774
2006-10-03,777.409
2006-10-04,777.929
2006-10-05,783.806
2006-10-06,771.721
2006-10-09,772.246
2006-10-10,775.229
2006-10-11,778.194
2006-10-12,787.753
2006-10-13,783.782
2006-10-16,787.024
2006-10-17,781.13
2006-10-18,786.516
2006-10-19,790.0
2006-10-20,793.575
2006-10-23,790.037
2006-10-24,787.161
2006-10-25,794.676
2006-10-26,800.418
2006-10-27,798.868
2006-10-30,794.348
2006-10-31,800.019
2006-11-01,806.151
2006-11-02,801.965
2006-11-03,800.325
2006-11-06,805.495
2006-11-07,811.316
2006-11-08,809.925
2006-11-09,817.746
2006-11-10,824.787
2006-11-13,824.9
2006-11-14,825.972
2006-11-15,834.429
2006-11-16,831.551
2006-11-17,824.479
2006-11-20,819.74
2006-11-21,828.517
2006-11-22,833.943
2006-11-23,832.803
2006-11-24,840.612
2006-11-27,831.43
2006-11-28,825.514
2006-11-29,841.436
2006-11-30,842.295
2006-12-01,842.194
2006-12-04,846.687
2006-12-05,850.592
2006-12-06,848.313
2006-12-07,855.882
2006-12-08,861.59
2006-12-11,859.889
2006-12-12,867.652
2006-12-13,873.83
2006-12-14,871.689
2006-12-15,873.227
2006-12-18,872.12
2006-12-19,878.033
2006-12-20,879.143
2006-12-21,881.261
2006-12-22,877.253
2006-12-25,877.253
2006-12-26,875.886
2006-12-27,874.418
2006-12-28,877.372
2006-12-29,884.705
2007-01-01,884.705
2007-01-02,895.887
2007-01-03,889.924
2007-01-04,867.3
2007-01-05,858.997
2007-01-08,868.811
2007-01-09,873.2
2007-01-10,870.09
2007-01-11,873.197
2007-01-12,881.089
2007-01-15,879.911
2007-01-16,877.121
2007-01-17,878.394
2007-01-18,882.696
2007-01-19,881.571
2007-01-22,879.964
2007-01-23,879.264
2007-01-24,878.659
2007-01-25,881.308
2007-01-26,869.766
2007-01-29,873.874
2007-01-30,879.448
2007-01-31,880.997
2007-02-01,884.842
2007-02-02,881.519
2007-02-05,880.001
2007-02-06,894.615
2007-02-07,900.971
2007-02-08,894.076
2007-02-09,890.87
2007-02-12,883.077
2007-02-13,888.967
2007-02-14,904.447
2007-02-15,914.611
2007-02-16,907.553
2007-02-19,915.727
2007-02-20,914.415
2007-02-21,909.444
2007-02-22,908.808
2007-02-23,907.818
2007-02-26,910.014
2007-02-27,882.171
2007-02-28,876.552
2007-03-01,870.095
2007-03-02,880.806
2007-03-05,864.337
2007-03-06,868.711
2007-03-07,888.253
2007-03-08,896.159
2007-03-09,893.019
2007-03-12,896.182
2007-03-13,888.599
2007-03-14,871.294
2007-03-15,879.109
2007-03-16,885.786
2007-03-19,897.86
2007-03-20,902.702
2007-03-21,904.763
2007-03-22,911.241
2007-03-23,904.557
2007-03-26,902.014
2007-03-27,908.458
2007-03-28,901.146
2007-03-29,907.401
2007-03-30,899.989
2007-04-02,909.04
2007-04-03,917.472
2007-04-04,917.396
2007-04-05,920.435
2007-04-06,920.435
2007-04-09,915.64
2007-04-10,927.98
2007-04-11,928.569
2007-04-12,929.403
2007-04-13,936.593
2007-04-16,945.718
2007-04-17,944.524
2007-04-18,939.974
2007-04-19,939.836
2007-04-20,947.629
2007-04-23,945.145
2007-04-24,944.376
2007-04-25,956.615
2007-04-26,958.237
2007-04-27,963.275
2007-04-30,965.775
2007-05-01,962.166
2007-05-02,972.428
2007-05-03,976.127
2007-05-04,989.593
2007-05-07,996.315
2007-05-08,982.732
2007-05-09,986.929
2007-05-10,978.096
2007-05-11,969.45
2007-05-14,975.892
2007-05-15,981.223
2007-05-16,981.084
2007-05-17,978.76
2007-05-18,987.656
2007-05-21,983.356
2007-05-22,985.766
2007-05-23,990.532
2007-05-24,982.83
2007-05-25,981.355
2007-05-28,982.717
2007-05-29,982.403
2007-05-30,975.667
2007-05-31,1000.0
2007-06-01,995.917
2007-06-04,995.783
2007-06-05,994.787
2007-06-06,973.306
2007-06-07,957.818
2007-06-08,951.625
2007-06-11,970.219
2007-06-12,960.157
2007-06-13,963.262
2007-06-14,973.102
2007-06-15,987.774
2007-06-18,990.272
2007-06-19,985.323
2007-06-20,989.104
2007-06-21,980.943
2007-06-22,975.672
2007-06-25,977.72
2007-06-26,970.888
2007-06-27,960.723
2007-06-28,969.358
2007-06-29,978.841
2007-07-02,979.984
2007-07-03,990.226
2007-07-04,1001.485
2007-07-05,1000.378
2007-07-06,1004.641
2007-07-09,1007.381
2007-07-10,1008.015
2007-07-11,1005.264
2007-07-12,1011.161
2007-07-13,1015.741
2007-07-16,1015.758
2007-07-17,1008.38
2007-07-18,1012.495
2007-07-19,1019.102
2007-07-20,1015.721
2007-07-23,1027.517
2007-07-24,1010.517
2007-07-25,991.841
2007-07-26,961.265
2007-07-27,953.968
2007-07-30,958.614
2007-07-31,976.539
2007-08-01,961.051
2007-08-02,963.89
2007-08-03,963.832
2007-08-06,947.877
2007-08-07,952.189
2007-08-08,968.473
2007-08-09,938.093
2007-08-10,913.057
2007-08-13,926.729
2007-08-14,915.147
2007-08-15,903.854
2007-08-16,859.46
2007-08-17,881.273
2007-08-20,888.782
2007-08-21,892.745
2007-08-22,905.721
2007-08-23,918.285
2007-08-24,933.226
2007-08-27,944.183
2007-08-28,933.219
2007-08-29,940.173
2007-08-30,957.517
2007-08-31,964.732
2007-09-03,974.93
2007-09-04,972.878
2007-09-05,969.475
2007-09-06,970.357
2007-09-07,958.721
2007-09-10,953.472
2007-09-11,971.485
2007-09-12,980.272
2007-09-13,986.086
2007-09-14,977.546
2007-09-17,966.795
2007-09-18,990.595
2007-09-19,1014.246
2007-09-20,1014.73
2007-09-21,1014.066
2007-09-24,1008.66
2007-09-25,994.567
2007-09-26,1003.373
2007-09-27,1012.989
2007-09-28,1018.982
2007-10-01,1019.954
2007-10-02,1015.645
2007-10-03,1023.496
2007-10-04,1027.799
2007-10-05,1030.32
2007-10-08,1033.814
2007-10-09,1045.331
2007-10-10,1056.263
2007-10-11,1066.491
2007-10-12,1051.088
2007-10-15,1051.254
2007-10-16,1042.488
2007-10-17,1052.644
2007-10-18,1044.95
2007-10-19,1018.506
2007-10-22,1009.697
2007-10-23,1025.575
2007-10-24,1003.393
2007-10-25,1018.935
2007-10-26,1029.807
2007-10-29,1041.687
2007-10-30,1030.527
2007-10-31,1041.558
2007-11-01,1034.925
2007-11-02,1033.549
2007-11-05,1030.477
2007-11-06,1046.015
2007-11-07,1043.416
2007-11-08,993.56
2007-11-09,979.5
2007-11-12,953.535
2007-11-13,975.58
2007-11-14,997.726
2007-11-15,973.667
2007-11-16,976.698
2007-11-19,961.961
2007-11-20,976.454
2007-11-21,947.749
2007-11-22,958.79
2007-11-23,972.204
2007-11-26,979.915
2007-11-27,981.975
2007-11-28,996.607
2007-11-29,999.34
2007-11-30,1009.78
2007-12-03,1009.211
2007-12-04,999.98
2007-12-05,999.776
2007-12-06,1000.717
2007-12-07,1003.666
2007-12-10,1003.352
2007-12-11,995.774
2007-12-12,990.387
2007-12-13,966.956
2007-12-14,967.663
2007-12-17,955.944
2007-12-18,963.294
2007-12-19,951.909
2007-12-20,961.881
2007-12-21,977.127
2007-12-24,987.138
2007-12-25,987.138
2007-12-26,993.923
2007-12-27,995.517
2007-12-28,1008.246
2007-12-31,1004.3
2008-01-01,1004.3
2008-01-02,1006.554
2008-01-03,1002.309
2008-01-04,1001.068
2008-01-07,995.589
2008-01-08,1000.301
2008-01-09,980.583
2008-01-10,975.257
2008-01-11,962.82
2008-01-14,973.951
2008-01-15,935.217
2008-01-16,890.845
2008-01-17,892.939
2008-01-18,870.539
2008-01-21,827.05
2008-01-22,851.958
2008-01-23,838.011
2008-01-24,902.338
2008-01-25,894.267
2008-01-28,907.536
2008-01-29,928.589
2008-01-30,922.883
2008-01-31,927.144
2008-02-01,947.331
2008-02-04,941.713
2008-02-05,907.209
2008-02-06,905.079
2008-02-07,896.14
2008-02-08,889.61
2008-02-11,882.551
2008-02-12,911.458
2008-02-13,915.316
2008-02-14,932.361
2008-02-15,910.506
2008-02-18,919.619
2008-02-19,932.151
2008-02-20,916.18
2008-02-21,926.03
2008-02-22,919.982
2008-02-25,935.237
2008-02-26,946.485
2008-02-27,951.507
2008-02-28,972.958
2008-02-29,983.804
2008-03-03,984.236
2008-03-04,986.501
2008-03-05,1006.242
2008-03-06,990.416
2008-03-07,969.622
2008-03-10,957.705
2008-03-11,968.036
2008-03-12,989.524
2008-03-13,989.513
2008-03-14,981.78
2008-03-17,962.794
2008-03-18,990.095
2008-03-19,972.489
2008-03-20,947.846
2008-03-21,947.846
2008-03-24,946.493
2008-03-25,964.536
2008-03-26,980.086
2008-03-27,985.303
2008-03-28,979.989
2008-03-31,991.196
2008-04-01,999.049
2008-04-02,1008.132
2008-04-03,990.335
2008-04-04,1004.501
2008-04-07,1012.694
2008-04-08,1009.503
2008-04-09,1014.077
2008-04-10,1019.234
2008-04-11,1009.608
2008-04-14,1011.096
2008-04-15,1014.304
2008-04-16,1041.471
2008-04-17,1027.194
2008-04-18,1024.662
2008-04-21,1029.735
2008-04-22,1020.281
2008-04-23,997.985
2008-04-24,989.354
2008-04-25,993.793
2008-04-28,1006.493
2008-04-29,991.948
2008-04-30,998.431
2008-05-01,990.831
2008-05-02,1003.603
2008-05-05,1008.531
2008-05-06,1003.541
2008-05-07,997.799
2008-05-08,979.24
2008-05-09,973.642
2008-05-12,980.813
2008-05-13,986.076
2008-05-14,984.572
2008-05-15,974.382
2008-05-16,988.18
2008-05-19,1004.731
2008-05-20,996.36
2008-05-21,998.116
2008-05-22,990.091
2008-05-23,972.845
2008-05-26,964.065
2008-05-27,957.219
2008-05-28,964.692
2008-05-29,967.887
2008-05-30,975.419
2008-06-02,951.783
2008-06-03,947.095
2008-06-04,960.396
2008-06-05,980.032
2008-06-06,970.63
2008-06-09,965.321
2008-06-10,951.281
2008-06-11,946.282
2008-06-12,959.56
2008-06-13,947.167
2008-06-16,945.997
2008-06-17,954.798
2008-06-18,945.272
2008-06-19,923.828
2008-06-20,924.5
2008-06-23,916.336
2008-06-24,907.19
2008-06-25,907.51
2008-06-26,900.464
2008-06-27,889.868
2008-06-30,894.368
2008-07-01,874.451
2008-07-02,871.018
2008-07-03,852.221
2008-07-04,845.896
2008-07-07,858.602
2008-07-08,844.137
2008-07-09,863.41
2008-07-10,852.48
2008-07-11,864.818
2008-07-14,855.377
2008-07-15,837.134
2008-07-16,835.789
2008-07-17,852.085
2008-07-18,852.178
2008-07-21,863.609
2008-07-22,862.377
2008-07-23,873.864
2008-07-24,863.71
2008-07-25,862.635
2008-07-28,862.038
2008-07-29,855.797
2008-07-30,872.565
2008-07-31,864.102
2008-08-01,843.357
2008-08-04,845.142
2008-08-05,863.736
2008-08-06,890.123
2008-08-07,876.625
2008-08-08,852.622
2008-08-11,866.081
2008-08-12,858.639
2008-08-13,832.902
2008-08-14,840.395
2008-08-15,844.967
2008-08-18,833.173
2008-08-19,821.877
2008-08-20,820.665
2008-08-21,829.852
2008-08-22,835.409
2008-08-25,833.516
2008-08-26,830.193
2008-08-27,838.823
2008-08-28,847.217
2008-08-29,857.504
2008-09-01,848.18
2008-09-02,859.473
2008-09-03,843.966
2008-09-04,816.586
2008-09-05,794.06
2008-09-08,820.198
2008-09-09,808.713
2008-09-10,798.029
2008-09-11,781.416
2008-09-12,806.18
2008-09-15,786.245
2008-09-16,772.212
2008-09-17,755.339
2008-09-18,757.159
2008-09-19,792.826
2008-09-22,793.764
2008-09-23,772.994
2008-09-24,753.594
2008-09-25,757.332
2008-09-26,746.0
2008-09-29,711.002
2008-09-30,711.979
2008-10-01,709.182
2008-10-02,696.817
2008-10-03,687.029
2008-10-06,636.363
2008-10-07,638.279
2008-10-08,590.941
2008-10-09,584.237
2008-10-10,542.866
2008-10-13,574.353
2008-10-14,593.246
2008-10-15,572.058
2008-10-16,537.699
2008-10-17,529.45
2008-10-20,535.842
2008-10-21,528.786
2008-10-22,478.412
2008-10-23,483.778
2008-10-24,461.674
2008-10-27,431.647
2008-10-28,443.994
2008-10-29,487.002
2008-10-30,502.64
2008-10-31,503.657
2008-11-03,520.987
2008-11-04,545.648
2008-11-05,517.531
2008-11-06,500.949
2008-11-07,502.169
2008-11-10,519.115
2008-11-11,494.0
2008-11-12,477.145
2008-11-13,471.57
2008-11-14,473.69
2008-11-17,466.623
2008-11-18,469.046
2008-11-19,443.195
2008-11-20,413.782
2008-11-21,383.67
2008-11-24,382.137
2008-11-25,404.817
2008-11-26,393.172
2008-11-27,414.101
2008-11-28,410.977
2008-12-01,386.033
2008-12-02,380.847
2008-12-03,386.8
2008-12-04,404.544
2008-12-05,396.718
2008-12-08,420.711
2008-12-09,427.665
2008-12-10,436.976
2008-12-11,438.091
2008-12-12,438.997
2008-12-15,447.772
2008-12-16,458.573
2008-12-17,473.815
2008-12-18,491.684
2008-12-19,461.224
2008-12-22,468.345
2008-12-23,475.238
2008-12-24,479.936
2008-12-25,479.936
2008-12-26,482.252
2008-12-29,496.683
2008-12-30,485.754
2008-12-31,487.586
2009-01-01,487.586
2009-01-02,514.627
2009-01-05,497.225
2009-01-06,495.111
2009-01-07,513.466
2009-01-08,507.728
2009-01-09,513.846
2009-01-12,513.451
2009-01-13,505.633
2009-01-14,489.393
2009-01-15,463.507
2009-01-16,479.828
2009-01-19,487.46
2009-01-20,472.794
2009-01-21,475.157
2009-01-22,471.685
2009-01-23,475.727
2009-01-26,509.119
2009-01-27,499.157
2009-01-28,524.388
2009-01-29,508.499
2009-01-30,505.659
2009-02-02,489.25
2009-02-03,499.649
2009-02-04,512.783
2009-02-05,503.741
2009-02-06,515.239
2009-02-09,535.296
2009-02-10,528.881
2009-02-11,522.551
2009-02-12,505.609
2009-02-13,510.327
2009-02-16,506.843
2009-02-17,492.234
2009-02-18,485.554
2009-02-19,516.772
2009-02-20,499.642
2009-02-23,518.035
2009-02-24,506.875
2009-02-25,510.512
2009-02-26,507.196
2009-02-27,521.828
2009-03-02,488.808
2009-03-03,464.512
2009-03-04,474.629
2009-03-05,484.804
2009-03-06,464.103
2009-03-09,470.913
2009-03-10,488.62
2009-03-11,520.429
2009-03-12,512.531
2009-03-13,514.574
2009-03-16,531.757
2009-03-17,525.461
2009-03-18,522.259
2009-03-19,530.564
2009-03-20,518.941
2009-03-23,528.663
2009-03-24,517.983
2009-03-25,530.387
2009-03-26,547.181
2009-03-27,514.122
2009-03-30,503.775
2009-03-31,520.995
2009-04-01,526.733
2009-04-02,553.992
2009-04-03,535.744
2009-04-06,546.603
2009-04-07,530.374
2009-04-08,522.732
2009-04-09,521.17
2009-04-10,521.17
2009-04-13,525.589
2009-04-14,529.3
2009-04-15,537.438
2009-04-16,541.9
2009-04-17,546.101
2009-04-20,539.093
2009-04-21,550.442
2009-04-22,552.036
2009-04-23,549.871
2009-04-24,560.703
2009-04-27,555.498
2009-04-28,558.516
2009-04-29,580.459
2009-04-30,581.267
2009-05-01,581.355
2009-05-04,594.694
2009-05-05,580.846
2009-05-06,596.516
2009-05-07,611.551
2009-05-08,619.49
2009-05-11,627.095
2009-05-12,619.007
2009-05-13,621.872
2009-05-14,614.735
2009-05-15,610.043
2009-05-18,620.955
2009-05-19,621.843
2009-05-20,638.078
2009-05-21,631.985
2009-05-22,633.843
2009-05-25,638.456
2009-05-26,632.607
2009-05-27,640.372
2009-05-28,636.467
2009-05-29,647.38
2009-06-01,651.213
2009-06-02,654.218
2009-06-03,644.808
2009-06-04,646.066
2009-06-05,644.4
2009-06-08,631.187
2009-06-09,642.051
2009-06-10,646.121
2009-06-11,640.179
2009-06-12,635.735
2009-06-15,614.968
2009-06-16,616.034
2009-06-17,622.268
2009-06-18,625.932
2009-06-19,627.108
2009-06-22,612.925
2009-06-23,633.564
2009-06-24,644.697
2009-06-25,643.707
2009-06-26,647.606
2009-06-29,656.18
2009-06-30,651.482
2009-07-01,679.142
2009-07-02,672.685
2009-07-03,673.527
2009-07-06,658.272
2009-07-07,659.55
2009-07-08,655.72
2009-07-09,657.0
2009-07-10,656.696
2009-07-13,660.139
2009-07-14,673.436
2009-07-15,688.559
2009-07-16,690.854
2009-07-17,681.015
2009-07-20,690.882
2009-07-21,688.874
2009-07-22,694.62
2009-07-23,701.121
2009-07-24,698.765
2009-07-27,698.384
2009-07-28,693.887
2009-07-29,690.679
2009-07-30,697.195
2009-07-31,702.773
2009-08-03,707.611
2009-08-04,701.765
2009-08-05,698.7
2009-08-06,706.835
2009-08-07,704.628
2009-08-10,713.107
2009-08-11,713.915
2009-08-12,722.413
2009-08-13,700.852
2009-08-14,698.592
2009-08-17,692.427
2009-08-18,705.882
2009-08-19,712.992
2009-08-20,723.725
2009-08-21,744.385
2009-08-24,749.869
2009-08-25,752.783
2009-08-26,752.129
2009-08-27,744.782
2009-08-28,759.425
2009-08-31,764.904
2009-09-01,748.573
2009-09-02,737.869
2009-09-03,739.212
2009-09-04,740.164
2009-09-07,753.281
2009-09-08,778.235
2009-09-09,789.577
2009-09-10,794.528
2009-09-11,806.151
2009-09-14,809.821
2009-09-15,808.066
2009-09-16,822.091
2009-09-17,826.004
2009-09-18,828.753
2009-09-21,830.149
2009-09-22,822.982
2009-09-23,818.393
2009-09-24,808.056
2009-09-25,798.688
2009-09-28,809.977
2009-09-29,807.141
2009-09-30,810.411
2009-10-01,795.598
2009-10-02,781.443
2009-10-05,801.049
2009-10-06,826.859
2009-10-07,819.957
2009-10-08,842.724
2009-10-09,837.32
2009-10-12,846.859
2009-10-13,839.5
2009-10-14,868.458
2009-10-15,871.086
2009-10-16,875.857
2009-10-19,889.187
2009-10-20,874.446
2009-10-21,889.534
2009-10-22,893.997
2009-10-23,885.619
2009-10-26,870.383
2009-10-27,850.8
2009-10-28,833.887
2009-10-29,848.991
2009-10-30,828.724
2009-11-02,840.801
2009-11-03,818.372
2009-11-04,834.912
2009-11-05,849.305
2009-11-06,847.336
2009-11-09,869.451
2009-11-10,851.917
2009-11-11,853.53
2009-11-12,856.044
2009-11-13,874.874
2009-11-16,898.551
2009-11-17,885.724
2009-11-18,895.365
2009-11-19,877.716
2009-11-20,879.003
2009-11-23,893.117
2009-11-24,891.252
2009-11-25,906.091
2009-11-26,872.341
2009-11-27,881.236
2009-11-30,870.997
2009-12-01,900.008
2009-12-02,917.595
2009-12-03,918.287
2009-12-04,910.445
2009-12-07,905.049
2009-12-08,889.402
2009-12-09,886.938
2009-12-10,891.152
2009-12-11,894.546
2009-12-14,903.044
2009-12-15,896.935
2009-12-16,901.467
2009-12-17,879.301
2009-12-18,861.053
2009-12-21,869.628
2009-12-22,866.481
2009-12-23,873.865
2009-12-24,877.224
2009-12-25,877.224
2009-12-28,890.106
2009-12-29,898.779
2009-12-30,886.061
2009-12-31,890.349
2010-01-01,890.349
2010-01-04,916.032
2010-01-05,909.025
2010-01-06,905.047
2010-01-07,890.605
2010-01-08,885.633
2010-01-11,901.921
2010-01-12,894.458
2010-01-13,903.776
2010-01-14,904.278
2010-01-15,884.789
2010-01-18,895.766
2010-01-19,886.104
2010-01-20,860.922
2010-01-21,842.493
2010-01-22,853.4
2010-01-25,845.869
2010-01-26,847.573
2010-01-27,862.093
2010-01-28,853.324
2010-01-29,867.385
2010-02-01,872.451
2010-02-02,883.42
2010-02-03,877.147
2010-02-04,841.072
2010-02-05,808.247
2010-02-08,821.944
2010-02-09,829.703
2010-02-10,831.665
2010-02-11,836.582
2010-02-12,843.68
2010-02-15,838.533
2010-02-16,852.933
2010-02-17,868.08
2010-02-18,867.843
2010-02-19,860.151
2010-02-22,853.909
2010-02-23,848.022
2010-02-24,860.495
2010-02-25,840.669
2010-02-26,859.563
2010-03-01,867.314
2010-03-02,871.495
2010-03-03,887.429
2010-03-04,862.914
2010-03-05,861.43
2010-03-08,854.951
2010-03-09,862.702
2010-03-10,877.401
2010-03-11,875.297
2010-03-12,881.318
2010-03-15,868.189
2010-03-16,889.853
2010-03-17,895.51
2010-03-18,892.442
2010-03-19,887.898
2010-03-22,889.417
2010-03-23,896.064
2010-03-24,882.465
2010-03-25,881.571
2010-03-26,877.219
2010-03-29,887.637
2010-03-30,880.28
2010-03-31,882.136
2010-04-01,890.317
2010-04-02,890.317
2010-04-05,888.279
2010-04-06,894.341
2010-04-07,893.542
2010-04-08,890.358
2010-04-09,906.304
2010-04-12,919.101
2010-04-13,899.786
2010-04-14,902.341
2010-04-15,893.478
2010-04-16,878.329
2010-04-19,870.186
2010-04-20,883.125
2010-04-21,872.983
2010-04-22,865.378
2010-04-23,871.609
2010-04-26,875.907
2010-04-27,852.524
2010-04-28,838.336
2010-04-29,861.76
2010-04-30,862.877
2010-05-03,858.356
2010-05-04,829.986
2010-05-05,825.257
2010-05-06,820.735
2010-05-07,788.838
2010-05-10,861.108
2010-05-11,847.033
2010-05-12,855.092
2010-05-13,854.964
2010-05-14,819.013
2010-05-17,817.725
2010-05-18,841.342
2010-05-19,820.649
2010-05-20,801.954
2010-05-21,816.882
2010-05-24,813.569
2010-05-25,781.189
2010-05-26,795.016
2010-05-27,824.166
2010-05-28,822.815
2010-05-31,821.352
2010-06-01,822.854
2010-06-02,822.667
2010-06-03,829.214
2010-06-04,802.344
2010-06-07,797.729
2010-06-08,796.142
2010-06-09,816.787
2010-06-10,831.551
2010-06-11,829.136
2010-06-14,854.703
2010-06-15,861.585
2010-06-16,865.808
2010-06-17,869.016
2010-06-18,867.641
2010-06-21,874.75
2010-06-22,864.579
2010-06-23,846.63
2010-06-24,842.859
2010-06-25,838.595
2010-06-28,852.99
2010-06-29,816.791
2010-06-30,825.252
2010-07-01,823.098
2010-07-02,830.543
2010-07-05,823.872
2010-07-06,859.604
2010-07-07,858.986
2010-07-08,876.85
2010-07-09,879.185
2010-07-12,883.045
2010-07-13,904.305
2010-07-14,906.541
2010-07-15,911.174
2010-07-16,900.253
2010-07-19,896.803
2010-07-20,884.31
2010-07-21,899.138
2010-07-22,918.27
2010-07-23,913.179
2010-07-26,928.139
2010-07-27,928.957
2010-07-28,918.518
2010-07-29,911.551
2010-07-30,903.012
2010-08-02,931.212
2010-08-03,935.957
2010-08-04,936.958
2010-08-05,923.243
2010-08-06,909.387
2010-08-09,914.247
2010-08-10,901.763
2010-08-11,875.993
2010-08-12,902.504
2010-08-13,909.306
2010-08-16,911.783
2010-08-17,919.074
2010-08-18,915.431
2010-08-19,900.061
2010-08-20,883.312
2010-08-23,885.63
2010-08-24,878.102
2010-08-25,867.463
2010-08-26,885.676
2010-08-27,889.273
2010-08-30,887.881
2010-08-31,893.823
2010-09-01,933.897
2010-09-02,935.462
2010-09-03,934.84
2010-09-06,942.082
2010-09-07,929.747
2010-09-08,945.378
