Date,BELGIUM IMI GROWTH IMI (Large+Mid+Small Cap)
2010-09-08,961.908
2010-09-09,961.463
2010-09-10,952.045
2010-09-13,965.249
2010-09-14,974.928
2010-09-15,982.858
2010-09-16,980.523
2010-09-17,966.859
2010-09-20,985.5
2010-09-21,982.415
2010-09-22,989.708
2010-09-23,994.221
2010-09-24,1017.776
2010-09-27,1015.509
2010-09-28,1027.942
2010-09-29,1036.628
2010-09-30,1032.077
2010-10-01,1031.031
2010-10-04,1015.812
2010-10-05,1042.186
2010-10-06,1052.491
2010-10-07,1052.648
2010-10-08,1076.977
2010-10-11,1079.317
2010-10-12,1078.13
2010-10-13,1115.793
2010-10-14,1112.325
2010-10-15,1101.533
2010-10-18,1097.461
2010-10-19,1079.624
2010-10-20,1097.632
2010-10-21,1119.008
2010-10-22,1115.008
2010-10-25,1121.401
2010-10-26,1101.13
2010-10-27,1083.244
2010-10-28,1095.249
2010-10-29,1104.662
2010-11-01,1109.312
2010-11-02,1116.825
2010-11-03,1090.169
2010-11-04,1125.623
2010-11-05,1099.565
2010-11-08,1089.553
2010-11-09,1100.096
2010-11-10,1074.436
2010-11-11,1063.787
2010-11-12,1058.754
2010-11-15,1060.774
2010-11-16,1033.24
2010-11-17,1050.119
2010-11-18,1079.581
2010-11-19,1083.032
2010-11-22,1079.288
2010-11-23,1048.362
2010-11-24,1047.831
2010-11-25,1049.429
2010-11-26,1026.464
2010-11-29,994.471
2010-11-30,982.077
2010-12-01,1009.554
2010-12-02,1037.135
2010-12-03,1050.752
2010-12-06,1045.43
2010-12-07,1056.726
2010-12-08,1042.691
2010-12-09,1030.605
2010-12-10,1042.987
2010-12-13,1059.236
2010-12-14,1055.498
2010-12-15,1050.722
2010-12-16,1040.279
2010-12-17,1034.392
2010-12-20,1035.481
2010-12-21,1045.053
2010-12-22,1040.637
2010-12-23,1041.033
2010-12-24,1041.821
2010-12-27,1036.976
2010-12-28,1034.328
2010-12-29,1037.255
2010-12-30,1043.424
2010-12-31,1048.891
2011-01-03,1055.593
2011-01-04,1049.49
2011-01-05,1031.713
2011-01-06,1031.95
2011-01-07,1019.995
2011-01-10,1007.202
2011-01-11,1018.912
2011-01-12,1036.839
2011-01-13,1053.188
2011-01-14,1039.031
2011-01-17,1028.32
2011-01-18,1044.162
2011-01-19,1033.897
2011-01-20,1003.194
2011-01-21,1020.508
2011-01-24,1029.59
2011-01-25,1038.116
2011-01-26,1048.35
2011-01-27,1044.044
2011-01-28,1018.066
2011-01-31,1022.347
2011-02-01,1036.332
2011-02-02,1044.56
2011-02-03,1034.132
2011-02-04,1023.764
2011-02-07,1044.241
2011-02-08,1052.298
2011-02-09,1047.048
2011-02-10,1032.504
2011-02-11,1037.134
2011-02-14,1027.602
2011-02-15,1033.431
2011-02-16,1028.209
2011-02-17,1027.329
2011-02-18,1027.048
2011-02-21,1021.546
2011-02-22,1024.714
2011-02-23,1025.724
2011-02-24,1022.513
2011-02-25,1026.516
2011-02-28,1039.79
2011-03-01,1055.211
2011-03-02,1039.49
2011-03-03,1060.01
2011-03-04,1068.396
2011-03-07,1060.74
2011-03-08,1052.09
2011-03-09,1058.019
2011-03-10,1042.785
2011-03-11,1039.054
2011-03-14,1036.703
2011-03-15,1005.432
2011-03-16,994.737
2011-03-17,1015.869
2011-03-18,1021.293
2011-03-21,1046.312
2011-03-22,1040.571
2011-03-23,1042.298
2011-03-24,1061.236
2011-03-25,1063.222
2011-03-28,1054.899
2011-03-29,1053.748
2011-03-30,1061.986
2011-03-31,1059.237
2011-04-01,1083.58
2011-04-04,1098.318
2011-04-05,1096.438
2011-04-06,1105.153
2011-04-07,1088.385
2011-04-08,1098.146
2011-04-11,1102.903
2011-04-12,1094.129
2011-04-13,1109.464
2011-04-14,1104.453
2011-04-15,1116.08
2011-04-18,1089.094
2011-04-19,1113.962
2011-04-20,1130.14
2011-04-21,1136.382
2011-04-22,1136.382
2011-04-25,1135.563
2011-04-26,1160.928
2011-04-27,1162.618
2011-04-28,1183.164
2011-04-29,1189.109
2011-05-02,1192.318
2011-05-03,1183.899
2011-05-04,1157.467
2011-05-05,1122.444
2011-05-06,1125.892
2011-05-09,1104.932
2011-05-10,1117.597
2011-05-11,1104.23
2011-05-12,1101.263
2011-05-13,1112.338
2011-05-16,1117.461
2011-05-17,1107.011
2011-05-18,1114.691
2011-05-19,1120.327
2011-05-20,1120.805
2011-05-23,1086.979
2011-05-24,1094.896
2011-05-25,1092.49
2011-05-26,1082.245
2011-05-27,1094.978
2011-05-30,1099.253
2011-05-31,1126.791
2011-06-01,1126.787
2011-06-02,1108.815
2011-06-03,1112.045
2011-06-06,1110.074
2011-06-07,1112.534
2011-06-08,1096.068
2011-06-09,1095.884
2011-06-10,1064.314
2011-06-13,1067.449
2011-06-14,1082.953
2011-06-15,1058.987
2011-06-16,1043.044
2011-06-17,1062.147
2011-06-20,1056.521
2011-06-21,1070.175
2011-06-22,1059.117
2011-06-23,1030.613
2011-06-24,1031.66
2011-06-27,1043.281
2011-06-28,1044.181
2011-06-29,1063.434
2011-06-30,1070.674
2011-07-01,1072.361
2011-07-04,1090.04
2011-07-05,1076.251
2011-07-06,1065.11
2011-07-07,1083.217
2011-07-08,1060.826
2011-07-11,1025.117
2011-07-12,1005.835
2011-07-13,1018.301
2011-07-14,1024.178
2011-07-15,1021.702
2011-07-18,1006.853
2011-07-19,1026.802
2011-07-20,1040.381
2011-07-21,1060.122
2011-07-22,1078.635
2011-07-25,1076.484
2011-07-26,1084.022
2011-07-27,1068.191
2011-07-28,1064.68
2011-07-29,1045.826
2011-08-01,1024.018
2011-08-02,1016.035
2011-08-03,991.702
2011-08-04,958.455
2011-08-05,949.773
2011-08-08,918.091
2011-08-09,937.198
2011-08-10,907.358
2011-08-11,936.332
2011-08-12,985.502
2011-08-15,999.036
2011-08-16,1004.874
2011-08-17,1014.895
2011-08-18,971.405
2011-08-19,962.426
2011-08-22,973.998
2011-08-23,976.622
2011-08-24,971.699
2011-08-25,966.534
2011-08-26,961.857
2011-08-29,982.807
2011-08-30,987.964
2011-08-31,1005.854
2011-09-01,996.229
2011-09-02,985.389
2011-09-05,931.922
2011-09-06,940.744
2011-09-07,957.414
2011-09-08,965.151
2011-09-09,926.258
2011-09-12,892.566
2011-09-13,900.28
2011-09-14,906.48
2011-09-15,926.745
2011-09-16,944.233
2011-09-19,920.015
2011-09-20,944.578
2011-09-21,934.351
2011-09-22,880.426
2011-09-23,898.379
2011-09-26,908.628
2011-09-27,951.002
2011-09-28,941.399
2011-09-29,946.379
2011-09-30,927.679
2011-10-03,924.574
2011-10-04,908.366
2011-10-05,914.062
2011-10-06,923.959
2011-10-07,919.604
2011-10-10,942.058
2011-10-11,940.385
2011-10-12,957.347
2011-10-13,953.761
2011-10-14,977.701
2011-10-17,960.111
2011-10-18,950.733
2011-10-19,958.65
2011-10-20,949.808
2011-10-21,974.492
2011-10-24,983.383
2011-10-25,973.309
2011-10-26,963.444
2011-10-27,1009.436
2011-10-28,1004.975
2011-10-31,984.076
2011-11-01,952.49
2011-11-02,954.098
2011-11-03,964.429
2011-11-04,955.039
2011-11-07,958.842
2011-11-08,982.641
2011-11-09,974.349
2011-11-10,978.937
2011-11-11,1014.808
2011-11-14,992.586
2011-11-15,979.316
2011-11-16,987.679
2011-11-17,979.148
2011-11-18,983.438
2011-11-21,958.506
2011-11-22,971.524
2011-11-23,957.389
2011-11-24,951.164
2011-11-25,951.369
2011-11-28,985.48
2011-11-29,985.14
2011-11-30,1010.414
2011-12-01,1005.937
2011-12-02,1009.031
2011-12-05,1024.48
2011-12-06,1007.214
2011-12-07,1014.93
2011-12-08,1002.085
2011-12-09,1003.661
2011-12-12,984.135
2011-12-13,984.284
2011-12-14,961.249
2011-12-15,972.082
2011-12-16,966.761
2011-12-19,982.907
2011-12-20,997.697
2011-12-21,990.586
2011-12-22,998.057
2011-12-23,1006.327
2011-12-26,1006.327
2011-12-27,1017.094
2011-12-28,1008.038
2011-12-29,1016.638
2011-12-30,1026.087
2012-01-02,1045.093
2012-01-03,1039.159
2012-01-04,1012.534
2012-01-05,1011.077
2012-01-06,994.919
2012-01-09,1012.619
2012-01-10,1027.428
2012-01-11,1015.4
2012-01-12,1027.332
2012-01-13,1001.975
2012-01-16,1018.783
2012-01-17,1027.99
2012-01-18,1038.464
2012-01-19,1048.546
2012-01-20,1046.834
2012-01-23,1050.385
2012-01-24,1034.769
2012-01-25,1040.509
2012-01-26,1062.773
2012-01-27,1049.406
2012-01-30,1041.605
2012-01-31,1037.59
2012-02-01,1066.342
2012-02-02,1072.411
2012-02-03,1092.696
2012-02-06,1085.508
2012-02-07,1100.5
2012-02-08,1098.101
2012-02-09,1101.236
2012-02-10,1083.496
2012-02-13,1099.466
2012-02-14,1092.68
2012-02-15,1092.228
2012-02-16,1095.694
2012-02-17,1107.271
2012-02-20,1119.146
2012-02-21,1112.981
2012-02-22,1109.106
2012-02-23,1116.694
2012-02-24,1124.591
2012-02-27,1119.552
2012-02-28,1130.319
2012-02-29,1136.171
2012-03-01,1145.893
2012-03-02,1129.069
2012-03-05,1134.53
2012-03-06,1102.583
2012-03-07,1117.762
2012-03-08,1166.96
2012-03-09,1161.344
2012-03-12,1175.502
2012-03-13,1186.693
2012-03-14,1187.894
2012-03-15,1187.654
2012-03-16,1204.836
2012-03-19,1211.982
2012-03-20,1203.05
2012-03-21,1207.997
2012-03-22,1203.022
2012-03-23,1205.213
2012-03-26,1220.606
2012-03-27,1218.994
2012-03-28,1204.697
2012-03-29,1193.793
2012-03-30,1215.483
2012-04-02,1224.721
2012-04-03,1233.709
2012-04-04,1182.79
2012-04-05,1171.708
2012-04-06,1171.708
2012-04-09,1172.38
2012-04-10,1168.478
2012-04-11,1182.539
2012-04-12,1202.348
2012-04-13,1180.042
2012-04-16,1194.862
2012-04-17,1212.579
2012-04-18,1219.532
2012-04-19,1211.108
2012-04-20,1215.287
2012-04-23,1186.754
2012-04-24,1203.355
2012-04-25,1214.293
2012-04-26,1221.856
2012-04-27,1234.147
2012-04-30,1224.404
2012-05-01,1223.433
2012-05-02,1238.046
2012-05-03,1256.947
2012-05-04,1235.627
2012-05-07,1254.007
2012-05-08,1218.812
2012-05-09,1207.905
2012-05-10,1214.594
2012-05-11,1222.866
2012-05-14,1196.522
2012-05-15,1183.542
2012-05-16,1178.469
2012-05-17,1172.345
2012-05-18,1147.205
2012-05-21,1154.102
2012-05-22,1171.325
2012-05-23,1137.259
2012-05-24,1158.309
2012-05-25,1157.589
2012-05-28,1149.14
2012-05-29,1170.833
2012-05-30,1147.063
2012-05-31,1144.892
2012-06-01,1112.247
2012-06-04,1117.885
2012-06-05,1117.937
2012-06-06,1140.657
2012-06-07,1141.122
2012-06-08,1145.208
2012-06-11,1147.18
2012-06-12,1156.939
2012-06-13,1179.545
2012-06-14,1188.788
2012-06-15,1187.14
2012-06-18,1183.622
2012-06-19,1201.126
2012-06-20,1183.845
2012-06-21,1181.036
2012-06-22,1167.764
2012-06-25,1178.397
2012-06-26,1193.254
2012-06-27,1211.067
2012-06-28,1214.807
2012-06-29,1286.915
2012-07-02,1303.409
2012-07-03,1309.847
2012-07-04,1300.361
2012-07-05,1284.979
2012-07-06,1272.812
2012-07-09,1263.871
2012-07-10,1284.779
2012-07-11,1270.208
2012-07-12,1261.13
2012-07-13,1269.706
2012-07-16,1271.037
2012-07-17,1268.045
2012-07-18,1287.141
2012-07-19,1312.454
2012-07-20,1283.989
2012-07-23,1257.42
2012-07-24,1257.667
2012-07-25,1258.332
2012-07-26,1314.157
2012-07-27,1329.501
2012-07-30,1330.559
2012-07-31,1303.084
2012-08-01,1325.605
2012-08-02,1299.292
2012-08-03,1340.967
2012-08-06,1344.987
2012-08-07,1356.377
2012-08-08,1347.251
2012-08-09,1342.515
2012-08-10,1333.429
2012-08-13,1329.841
2012-08-14,1328.434
2012-08-15,1328.996
2012-08-16,1335.244
2012-08-17,1333.03
2012-08-20,1342.701
2012-08-21,1351.438
2012-08-22,1338.759
2012-08-23,1334.28
2012-08-24,1348.272
2012-08-27,1358.752
2012-08-28,1370.824
2012-08-29,1371.214
2012-08-30,1362.448
2012-08-31,1379.35
2012-09-03,1411.352
2012-09-04,1397.151
2012-09-05,1406.035
2012-09-06,1441.392
2012-09-07,1431.509
2012-09-10,1399.426
2012-09-11,1410.946
2012-09-12,1396.022
2012-09-13,1396.096
2012-09-14,1426.647
2012-09-17,1426.189
2012-09-18,1429.779
2012-09-19,1437.299
2012-09-20,1444.016
2012-09-21,1450.764
2012-09-24,1437.254
2012-09-25,1452.137
2012-09-26,1438.721
2012-09-27,1424.521
2012-09-28,1414.867
2012-10-01,1431.483
2012-10-02,1455.421
2012-10-03,1456.772
2012-10-04,1466.008
2012-10-05,1496.468
2012-10-08,1477.707
2012-10-09,1454.611
2012-10-10,1438.145
2012-10-11,1441.304
2012-10-12,1439.481
2012-10-15,1437.06
2012-10-16,1462.037
2012-10-17,1470.744
2012-10-18,1446.973
2012-10-19,1434.291
2012-10-22,1436.91
2012-10-23,1422.771
2012-10-24,1428.964
2012-10-25,1421.563
2012-10-26,1422.506
2012-10-29,1419.421
2012-10-30,1434.312
2012-10-31,1400.229
2012-11-01,1397.993
2012-11-02,1401.986
2012-11-05,1380.775
2012-11-06,1398.777
2012-11-07,1374.412
2012-11-08,1372.0
2012-11-09,1383.284
2012-11-12,1383.688
2012-11-13,1402.008
2012-11-14,1380.176
2012-11-15,1382.108
2012-11-16,1368.24
2012-11-19,1414.67
2012-11-20,1428.108
2012-11-21,1412.637
2012-11-22,1431.851
2012-11-23,1438.428
2012-11-26,1437.641
2012-11-27,1429.183
2012-11-28,1418.889
2012-11-29,1438.275
2012-11-30,1454.366
2012-12-03,1471.693
2012-12-04,1466.554
2012-12-05,1450.927
2012-12-06,1451.059
2012-12-07,1451.755
2012-12-10,1459.343
2012-12-11,1474.898
2012-12-12,1462.735
2012-12-13,1462.321
2012-12-14,1471.439
2012-12-17,1463.0
2012-12-18,1478.886
2012-12-19,1498.489
2012-12-20,1494.95
2012-12-21,1476.724
2012-12-24,1469.293
2012-12-25,1469.293
2012-12-26,1472.299
2012-12-27,1477.605
2012-12-28,1464.182
2012-12-31,1461.943
2013-01-01,1461.943
2013-01-02,1500.306
2013-01-03,1468.543
2013-01-04,1478.748
2013-01-07,1471.787
2013-01-08,1450.466
2013-01-09,1431.353
2013-01-10,1455.23
2013-01-11,1476.666
2013-01-14,1470.641
2013-01-15,1492.925
2013-01-16,1497.553
2013-01-17,1492.471
2013-01-18,1497.789
2013-01-21,1499.025
2013-01-22,1509.987
2013-01-23,1503.105
2013-01-24,1516.608
2013-01-25,1539.165
2013-01-28,1538.386
2013-01-29,1553.32
2013-01-30,1562.363
2013-01-31,1471.029
2013-02-01,1533.916
2013-02-04,1489.286
2013-02-05,1486.746
2013-02-06,1476.945
2013-02-07,1458.263
2013-02-08,1452.649
2013-02-11,1447.836
2013-02-12,1478.904
2013-02-13,1485.928
2013-02-14,1541.722
2013-02-15,1545.609
2013-02-18,1524.869
2013-02-19,1542.81
2013-02-20,1556.44
2013-02-21,1523.867
2013-02-22,1540.756
2013-02-25,1547.201
2013-02-26,1513.235
2013-02-27,1537.615
2013-02-28,1555.967
2013-03-01,1550.767
2013-03-04,1550.0
2013-03-05,1567.917
2013-03-06,1565.812
2013-03-07,1581.298
2013-03-08,1591.87
2013-03-11,1599.331
2013-03-12,1586.229
2013-03-13,1579.637
2013-03-14,1593.77
2013-03-15,1586.73
2013-03-18,1588.495
2013-03-19,1566.989
2013-03-20,1585.794
2013-03-21,1580.569
2013-03-22,1601.565
2013-03-25,1593.26
2013-03-26,1604.613
2013-03-27,1586.884
2013-03-28,1613.772
2013-03-29,1613.772
2013-04-01,1614.526
2013-04-02,1637.32
2013-04-03,1615.514
2013-04-04,1599.007
2013-04-05,1591.461
2013-04-08,1608.974
2013-04-09,1602.091
2013-04-10,1647.747
2013-04-11,1645.961
2013-04-12,1625.033
2013-04-15,1614.975
2013-04-16,1608.387
2013-04-17,1575.652
2013-04-18,1583.197
2013-04-19,1605.306
2013-04-22,1608.062
2013-04-23,1629.617
2013-04-24,1620.99
2013-04-25,1610.146
2013-04-26,1576.246
2013-04-29,1607.672
2013-04-30,1602.123
2013-05-01,1603.217
2013-05-02,1602.845
2013-05-03,1619.51
2013-05-06,1618.049
2013-05-07,1623.567
2013-05-08,1653.452
2013-05-09,1637.973
2013-05-10,1630.709
2013-05-13,1638.108
2013-05-14,1652.459
2013-05-15,1641.139
2013-05-16,1639.828
2013-05-17,1619.293
2013-05-20,1618.049
2013-05-21,1616.736
2013-05-22,1620.115
2013-05-23,1603.946
2013-05-24,1613.348
2013-05-27,1627.039
2013-05-28,1624.039
2013-05-29,1597.018
2013-05-30,1601.657
2013-05-31,1565.486
2013-06-03,1557.029
2013-06-04,1571.866
2013-06-05,1544.546
2013-06-06,1563.147
2013-06-07,1598.219
2013-06-10,1584.915
2013-06-11,1573.623
2013-06-12,1572.418
2013-06-13,1566.577
2013-06-14,1591.249
2013-06-17,1601.469
2013-06-18,1589.463
2013-06-19,1586.178
2013-06-20,1495.481
2013-06-21,1486.442
2013-06-24,1447.975
2013-06-25,1472.515
2013-06-26,1502.685
2013-06-27,1514.421
2013-06-28,1496.765
2013-07-01,1511.515
2013-07-02,1502.766
2013-07-03,1471.004
2013-07-04,1516.063
2013-07-05,1476.444
2013-07-08,1510.386
2013-07-09,1517.086
2013-07-10,1532.415
2013-07-11,1567.432
2013-07-12,1553.66
2013-07-15,1559.525
2013-07-16,1547.284
2013-07-17,1545.472
2013-07-18,1538.148
2013-07-19,1536.795
2013-07-22,1533.899
2013-07-23,1520.516
2013-07-24,1542.195
2013-07-25,1520.812
2013-07-26,1522.902
2013-07-29,1520.978
2013-07-30,1534.247
2013-07-31,1608.944
2013-08-01,1633.396
2013-08-02,1656.243
2013-08-05,1656.986
2013-08-06,1663.425
2013-08-07,1666.498
2013-08-08,1699.839
2013-08-09,1694.747
2013-08-12,1698.048
2013-08-13,1701.461
2013-08-14,1695.186
2013-08-15,1676.897
2013-08-16,1689.605
2013-08-19,1675.559
2013-08-20,1665.705
2013-08-21,1655.816
2013-08-22,1655.655
2013-08-23,1673.624
2013-08-26,1662.159
2013-08-27,1629.863
2013-08-28,1607.92
2013-08-29,1607.096
2013-08-30,1583.966
2013-09-02,1617.284
2013-09-03,1609.492
2013-09-04,1617.772
2013-09-05,1613.875
2013-09-06,1632.814
2013-09-09,1629.538
2013-09-10,1652.771
2013-09-11,1662.47
2013-09-12,1656.399
2013-09-13,1668.669
2013-09-16,1697.008
2013-09-17,1693.562
2013-09-18,1707.466
2013-09-19,1750.925
2013-09-20,1720.542
2013-09-23,1706.295
2013-09-24,1697.267
2013-09-25,1699.543
2013-09-26,1704.491
2013-09-27,1701.153
2013-09-30,1698.852
2013-10-01,1691.815
2013-10-02,1687.107
2013-10-03,1683.057
2013-10-04,1691.494
2013-10-07,1677.803
2013-10-08,1663.269
2013-10-09,1650.123
2013-10-10,1678.395
2013-10-11,1686.83
2013-10-14,1690.467
2013-10-15,1704.984
2013-10-16,1710.292
2013-10-17,1741.103
2013-10-18,1767.434
2013-10-21,1766.509
2013-10-22,1795.116
2013-10-23,1778.172
2013-10-24,1783.854
2013-10-25,1789.308
2013-10-28,1786.309
2013-10-29,1792.258
2013-10-30,1772.664
2013-10-31,1784.968
2013-11-01,1752.23
2013-11-04,1761.523
2013-11-05,1755.017
2013-11-06,1783.354
2013-11-07,1757.217
2013-11-08,1742.706
2013-11-11,1783.745
2013-11-12,1774.696
2013-11-13,1764.073
2013-11-14,1793.962
2013-11-15,1792.961
2013-11-18,1799.064
2013-11-19,1786.331
2013-11-20,1777.443
2013-11-21,1765.191
2013-11-22,1760.813
2013-11-25,1777.251
2013-11-26,1768.098
2013-11-27,1774.639
2013-11-28,1769.548
2013-11-29,1772.384
2013-12-02,1762.237
2013-12-03,1745.438
2013-12-04,1735.897
2013-12-05,1738.067
2013-12-06,1763.867
2013-12-09,1763.728
2013-12-10,1762.156
2013-12-11,1754.81
2013-12-12,1739.232
2013-12-13,1727.234
2013-12-16,1764.248
2013-12-17,1751.363
2013-12-18,1774.282
2013-12-19,1787.286
2013-12-20,1799.232
2013-12-23,1807.228
2013-12-24,1805.786
2013-12-25,1805.786
2013-12-26,1809.156
2013-12-27,1847.823
2013-12-30,1844.032
2013-12-31,1849.68
2014-01-01,1849.68
2014-01-02,1802.482
2014-01-03,1813.749
2014-01-06,1791.843
2014-01-07,1808.332
2014-01-08,1809.973
2014-01-09,1806.465
2014-01-10,1813.296
2014-01-13,1800.866
2014-01-14,1789.898
2014-01-15,1780.624
2014-01-16,1792.147
2014-01-17,1774.651
2014-01-20,1789.508
2014-01-21,1793.216
2014-01-22,1796.728
2014-01-23,1788.938
2014-01-24,1735.408
2014-01-27,1726.717
2014-01-28,1730.962
2014-01-29,1718.37
2014-01-30,1701.307
2014-01-31,1696.035
2014-02-03,1674.268
2014-02-04,1667.798
2014-02-05,1669.291
2014-02-06,1703.854
2014-02-07,1719.892
2014-02-10,1725.867
2014-02-11,1761.062
2014-02-12,1763.669
2014-02-13,1769.297
2014-02-14,1787.169
2014-02-17,1800.399
2014-02-18,1797.521
2014-02-19,1805.588
2014-02-20,1796.015
2014-02-21,1803.43
2014-02-24,1816.651
2014-02-25,1809.273
2014-02-26,1840.997
2014-02-27,1836.592
2014-02-28,1861.174
2014-03-03,1815.788
2014-03-04,1849.987
2014-03-05,1840.788
2014-03-06,1861.594
2014-03-07,1842.351
2014-03-10,1841.99
2014-03-11,1844.956
2014-03-12,1825.887
2014-03-13,1815.658
2014-03-14,1802.502
2014-03-17,1810.034
2014-03-18,1823.277
2014-03-19,1816.053
2014-03-20,1806.388
2014-03-21,1829.068
2014-03-24,1813.376
2014-03-25,1831.897
2014-03-26,1850.644
2014-03-27,1855.104
2014-03-28,1882.411
2014-03-31,1867.42
2014-04-01,1888.273
2014-04-02,1892.143
2014-04-03,1887.23
2014-04-04,1890.38
2014-04-07,1874.308
2014-04-08,1875.757
2014-04-09,1884.206
2014-04-10,1883.752
2014-04-11,1863.849
2014-04-14,1883.662
2014-04-15,1879.565
2014-04-16,1909.313
2014-04-17,1909.267
2014-04-18,1909.267
2014-04-21,1904.92
2014-04-22,1926.466
2014-04-23,1916.729
2014-04-24,1924.275
2014-04-25,1917.272
2014-04-28,1940.439
2014-04-29,1952.207
2014-04-30,1920.453
2014-05-01,1920.453
2014-05-02,1907.48
2014-05-05,1926.563
2014-05-06,1928.255
2014-05-07,1941.637
2014-05-08,1967.635
2014-05-09,1944.845
2014-05-12,1963.121
2014-05-13,1949.729
2014-05-14,1947.925
2014-05-15,1934.65
2014-05-16,1946.552
2014-05-19,1945.528
2014-05-20,1945.389
2014-05-21,1949.678
2014-05-22,1955.765
2014-05-23,1948.357
2014-05-26,1967.457
2014-05-27,1959.125
2014-05-28,1952.655
2014-05-29,1952.073
2014-05-30,1952.408
2014-06-02,1947.085
2014-06-03,1941.181
2014-06-04,1944.914
2014-06-05,1947.381
2014-06-06,1957.623
2014-06-09,1956.499
2014-06-10,1979.079
2014-06-11,1975.27
2014-06-12,1970.668
2014-06-13,1954.019
2014-06-16,1952.645
2014-06-17,1964.651
2014-06-18,1964.03
2014-06-19,1999.296
2014-06-20,2006.274
2014-06-23,1991.756
2014-06-24,1983.959
2014-06-25,1982.66
2014-06-26,1973.651
2014-06-27,1980.419
2014-06-30,1989.271
2014-07-01,2002.392
2014-07-02,2000.189
2014-07-03,2017.714
2014-07-04,2001.352
2014-07-07,1994.079
2014-07-08,1978.633
2014-07-09,1987.655
2014-07-10,1961.428
2014-07-11,1950.929
2014-07-14,1971.228
2014-07-15,1953.94
2014-07-16,1971.351
2014-07-17,1943.934
2014-07-18,1949.96
2014-07-21,1939.759
2014-07-22,1964.995
2014-07-23,1968.211
2014-07-24,1976.006
2014-07-25,1950.508
2014-07-28,1938.904
2014-07-29,1942.616
2014-07-30,1935.315
2014-07-31,1915.631
2014-08-01,1893.095
2014-08-04,1898.805
2014-08-05,1903.379
2014-08-06,1893.727
2014-08-07,1885.621
2014-08-08,1879.465
2014-08-11,1911.686
2014-08-12,1902.13
2014-08-13,1920.283
2014-08-14,1927.593
2014-08-15,1930.042
2014-08-18,1954.983
2014-08-19,1959.811
2014-08-20,1951.85
2014-08-21,1965.077
2014-08-22,1951.555
2014-08-25,1972.678
2014-08-26,1985.929
2014-08-27,1984.273
2014-08-28,1966.946
2014-08-29,1965.706
2014-09-01,1962.424
2014-09-02,1958.782
2014-09-03,1968.317
2014-09-04,1983.029
2014-09-05,1967.554
2014-09-08,1953.766
2014-09-09,1943.638
2014-09-10,1943.445
2014-09-11,1946.034
2014-09-12,1935.506
2014-09-15,1966.424
2014-09-16,1957.517
2014-09-17,1964.198
2014-09-18,1978.457
2014-09-19,1972.903
2014-09-22,1966.214
2014-09-23,1957.479
2014-09-24,1959.103
2014-09-25,1941.038
2014-09-26,1929.755
2014-09-29,1917.852
2014-09-30,1922.951
2014-10-01,1884.346
2014-10-02,1851.394
2014-10-03,1853.798
2014-10-06,1875.286
2014-10-07,1844.711
2014-10-08,1835.779
2014-10-09,1841.719
2014-10-10,1816.999
2014-10-13,1818.017
2014-10-14,1819.947
2014-10-15,1771.783
2014-10-16,1770.75
2014-10-17,1819.955
2014-10-20,1818.985
2014-10-21,1849.747
2014-10-22,1848.085
2014-10-23,1852.808
2014-10-24,1852.13
2014-10-27,1844.924
2014-10-28,1877.115
2014-10-29,1884.367
2014-10-30,1864.719
2014-10-31,1869.943
2014-11-03,1854.572
2014-11-04,1846.482
2014-11-05,1863.555
2014-11-06,1864.19
2014-11-07,1848.729
2014-11-10,1869.4
2014-11-11,1876.755
2014-11-12,1865.62
2014-11-13,1887.651
2014-11-14,1881.859
2014-11-17,1886.908
2014-11-18,1906.134
2014-11-19,1917.142
2014-11-20,1919.997
2014-11-21,1941.833
2014-11-24,1950.151
2014-11-25,1957.318
2014-11-26,1959.852
2014-11-27,1970.796
2014-11-28,1983.384
2014-12-01,1967.258
2014-12-02,1949.82
2014-12-03,1941.378
2014-12-04,1941.052
2014-12-05,1969.251
2014-12-08,1959.87
2014-12-09,1935.4
2014-12-10,1941.723
2014-12-11,1935.763
2014-12-12,1894.942
2014-12-15,1867.031
2014-12-16,1899.594
2014-12-17,1879.558
2014-12-18,1930.526
2014-12-19,1947.998
2014-12-22,1951.521
2014-12-23,1958.573
2014-12-24,1952.201
2014-12-25,1952.201
2014-12-26,1949.158
2014-12-29,1958.474
2014-12-30,1923.979
2014-12-31,1930.088
2015-01-01,1930.088
2015-01-02,1906.067
2015-01-05,1852.331
2015-01-06,1828.625
2015-01-07,1833.414
2015-01-08,1907.615
2015-01-09,1885.357
2015-01-12,1904.744
2015-01-13,1925.257
2015-01-14,1905.478
2015-01-15,1916.056
2015-01-16,1933.348
2015-01-19,1967.248
2015-01-20,1955.466
2015-01-21,1981.137
2015-01-22,1974.575
2015-01-23,1992.858
2015-01-26,2004.509
2015-01-27,2013.834
2015-01-28,2017.604
2015-01-29,2028.059
2015-01-30,2014.441
2015-02-02,2028.683
2015-02-03,2056.044
2015-02-04,2058.552
2015-02-05,2055.971
2015-02-06,2024.458
2015-02-09,2000.156
2015-02-10,2014.514
2015-02-11,2014.435
2015-02-12,2038.264
2015-02-13,2033.223
2015-02-16,2027.226
2015-02-17,2047.923
2015-02-18,2040.076
2015-02-19,2070.645
2015-02-20,2061.279
2015-02-23,2090.388
2015-02-24,2097.918
2015-02-25,2093.779
2015-02-26,2115.599
2015-02-27,2117.515
2015-03-02,2116.343
2015-03-03,2091.733
2015-03-04,2096.18
2015-03-05,2110.477
