Date,FINLAND Standard (Large+Mid Cap)
2005-11-09,653.785
2005-11-10,654.932
2005-11-11,660.66
2005-11-14,663.045
2005-11-15,654.134
2005-11-16,647.71
2005-11-17,657.359
2005-11-18,658.51
2005-11-21,662.302
2005-11-22,660.693
2005-11-23,670.099
2005-11-24,669.021
2005-11-25,669.652
2005-11-28,667.555
2005-11-29,662.923
2005-11-30,660.085
2005-12-01,666.188
2005-12-02,668.14
2005-12-05,675.529
2005-12-06,676.477
2005-12-07,685.978
2005-12-08,696.362
2005-12-09,691.762
2005-12-12,699.539
2005-12-13,700.559
2005-12-14,709.775
2005-12-15,700.286
2005-12-16,711.674
2005-12-19,711.514
2005-12-20,702.587
2005-12-21,699.158
2005-12-22,703.023
2005-12-23,710.216
2005-12-26,710.216
2005-12-27,712.363
2005-12-28,710.099
2005-12-29,707.846
2005-12-30,699.8
2006-01-02,702.858
2006-01-03,719.144
2006-01-04,736.396
2006-01-05,740.246
2006-01-06,743.552
2006-01-09,744.579
2006-01-10,736.257
2006-01-11,736.267
2006-01-12,731.319
2006-01-13,729.534
2006-01-16,732.983
2006-01-17,724.892
2006-01-18,721.699
2006-01-19,730.059
2006-01-20,721.843
2006-01-23,729.228
2006-01-24,725.726
2006-01-25,734.099
2006-01-26,728.183
2006-01-27,729.185
2006-01-30,726.652
2006-01-31,733.819
2006-02-01,742.684
2006-02-02,737.726
2006-02-03,729.678
2006-02-06,728.098
2006-02-07,722.906
2006-02-08,724.886
2006-02-09,731.745
2006-02-10,724.696
2006-02-13,725.919
2006-02-14,734.271
2006-02-15,747.017
2006-02-16,751.97
2006-02-17,755.129
2006-02-20,760.192
2006-02-21,763.772
2006-02-22,762.699
2006-02-23,766.867
2006-02-24,766.581
2006-02-27,766.183
2006-02-28,759.596
2006-03-01,761.841
2006-03-02,767.957
2006-03-03,766.273
2006-03-06,773.192
2006-03-07,769.994
2006-03-08,782.907
2006-03-09,796.425
2006-03-10,795.494
2006-03-13,803.194
2006-03-14,816.467
2006-03-15,814.944
2006-03-16,826.306
2006-03-17,828.22
2006-03-20,834.884
2006-03-21,832.375
2006-03-22,824.91
2006-03-23,813.988
2006-03-24,819.25
2006-03-27,818.623
2006-03-28,812.956
2006-03-29,810.382
2006-03-30,845.716
2006-03-31,837.243
2006-04-03,842.213
2006-04-04,844.109
2006-04-05,849.332
2006-04-06,848.998
2006-04-07,837.114
2006-04-10,834.84
2006-04-11,849.082
2006-04-12,839.967
2006-04-13,840.78
2006-04-14,840.78
2006-04-17,854.134
2006-04-18,852.496
2006-04-19,864.709
2006-04-20,893.474
2006-04-21,906.267
2006-04-24,900.109
2006-04-25,896.283
2006-04-26,902.442
2006-04-27,897.785
2006-04-28,889.486
2006-05-01,891.039
2006-05-02,897.674
2006-05-03,891.549
2006-05-04,903.638
2006-05-05,907.989
2006-05-08,908.399
2006-05-09,915.104
2006-05-10,907.002
2006-05-11,890.382
2006-05-12,866.959
2006-05-15,864.101
2006-05-16,866.868
2006-05-17,838.4
2006-05-18,823.906
2006-05-19,816.859
2006-05-22,796.512
2006-05-23,832.166
2006-05-24,819.816
2006-05-25,820.972
2006-05-26,844.996
2006-05-29,846.549
2006-05-30,835.436
2006-05-31,836.956
2006-06-01,848.256
2006-06-02,854.408
2006-06-05,846.853
2006-06-06,804.981
2006-06-07,807.861
2006-06-08,773.282
2006-06-09,789.03
2006-06-12,770.905
2006-06-13,748.011
2006-06-14,752.394
2006-06-15,782.403
2006-06-16,772.117
2006-06-19,783.157
2006-06-20,781.591
2006-06-21,786.081
2006-06-22,779.814
2006-06-23,776.217
2006-06-26,779.262
2006-06-27,777.546
2006-06-28,759.141
2006-06-29,775.734
2006-06-30,813.725
2006-07-03,818.624
2006-07-04,819.799
2006-07-05,803.68
2006-07-06,809.95
2006-07-07,802.448
2006-07-10,799.024
2006-07-11,789.342
2006-07-12,790.168
2006-07-13,769.735
2006-07-14,758.037
2006-07-17,747.58
2006-07-18,747.229
2006-07-19,783.153
2006-07-20,795.004
2006-07-21,785.878
2006-07-24,796.919
2006-07-25,797.094
2006-07-26,787.673
2006-07-27,804.054
2006-07-28,807.086
2006-07-31,805.688
2006-08-01,797.658
2006-08-02,804.517
2006-08-03,797.905
2006-08-04,816.083
2006-08-07,799.077
2006-08-08,802.523
2006-08-09,816.969
2006-08-10,806.028
2006-08-11,803.641
2006-08-14,812.635
2006-08-15,824.532
2006-08-16,846.309
2006-08-17,853.669
2006-08-18,844.864
2006-08-21,852.166
2006-08-22,857.007
2006-08-23,846.484
2006-08-24,841.435
2006-08-25,836.715
2006-08-28,846.169
2006-08-29,840.858
2006-08-30,851.194
2006-08-31,844.266
2006-09-01,838.673
2006-09-04,842.919
2006-09-05,830.684
2006-09-06,815.15
2006-09-07,800.946
2006-09-08,798.505
2006-09-11,795.232
2006-09-12,809.344
2006-09-13,814.555
2006-09-14,813.452
2006-09-15,804.942
2006-09-18,802.587
2006-09-19,797.396
2006-09-20,804.094
2006-09-21,811.509
2006-09-22,807.592
2006-09-25,798.867
2006-09-26,805.958
2006-09-27,819.526
2006-09-28,824.221
2006-09-29,823.522
2006-10-02,823.804
2006-10-03,820.308
2006-10-04,813.968
2006-10-05,819.227
2006-10-06,814.056
2006-10-09,816.744
2006-10-10,826.192
2006-10-11,836.339
2006-10-12,840.376
2006-10-13,838.327
2006-10-16,844.194
2006-10-17,833.75
2006-10-18,844.452
2006-10-19,837.265
2006-10-20,838.737
2006-10-23,840.415
2006-10-24,837.888
2006-10-25,837.033
2006-10-26,846.994
2006-10-27,855.604
2006-10-30,851.863
2006-10-31,854.906
2006-11-01,852.601
2006-11-02,842.129
2006-11-03,837.292
2006-11-06,847.387
2006-11-07,859.794
2006-11-08,854.405
2006-11-09,861.457
2006-11-10,860.812
2006-11-13,859.498
2006-11-14,864.543
2006-11-15,875.689
2006-11-16,875.023
2006-11-17,869.342
2006-11-20,870.334
2006-11-21,878.4
2006-11-22,898.245
2006-11-23,897.122
2006-11-24,901.811
2006-11-27,883.406
2006-11-28,875.521
2006-11-29,889.401
2006-11-30,883.735
2006-12-01,880.781
2006-12-04,882.688
2006-12-05,894.748
2006-12-06,895.353
2006-12-07,903.541
2006-12-08,902.353
2006-12-11,902.692
2006-12-12,905.77
2006-12-13,907.021
2006-12-14,903.943
2006-12-15,904.784
2006-12-18,905.106
2006-12-19,901.221
2006-12-20,904.781
2006-12-21,902.249
2006-12-22,899.618
2006-12-25,899.618
2006-12-26,898.216
2006-12-27,909.388
2006-12-28,908.168
2006-12-29,909.33
2007-01-01,909.33
2007-01-02,925.874
2007-01-03,917.512
2007-01-04,904.209
2007-01-05,874.357
2007-01-08,873.218
2007-01-09,872.186
2007-01-10,858.321
2007-01-11,872.251
2007-01-12,874.845
2007-01-15,886.39
2007-01-16,891.27
2007-01-17,894.87
2007-01-18,890.28
2007-01-19,900.127
2007-01-22,895.597
2007-01-23,898.498
2007-01-24,907.668
2007-01-25,925.413
2007-01-26,926.789
2007-01-29,933.239
2007-01-30,946.229
2007-01-31,943.954
2007-02-01,952.827
2007-02-02,950.981
2007-02-05,950.672
2007-02-06,950.521
2007-02-07,958.094
2007-02-08,952.682
2007-02-09,955.181
2007-02-12,944.469
2007-02-13,953.138
2007-02-14,981.889
2007-02-15,982.339
2007-02-16,987.645
2007-02-19,996.185
2007-02-20,995.405
2007-02-21,989.109
2007-02-22,988.382
2007-02-23,994.511
2007-02-26,1000.439
2007-02-27,971.291
2007-02-28,952.162
2007-03-01,933.832
2007-03-02,941.799
2007-03-05,930.294
2007-03-06,934.182
2007-03-07,947.963
2007-03-08,961.338
2007-03-09,959.853
2007-03-12,960.193
2007-03-13,951.032
2007-03-14,927.834
2007-03-15,951.332
2007-03-16,961.427
2007-03-19,974.799
2007-03-20,971.285
2007-03-21,979.561
2007-03-22,1008.027
2007-03-23,1005.995
2007-03-26,998.941
2007-03-27,995.428
2007-03-28,988.754
2007-03-29,1001.431
2007-03-30,1003.709
2007-04-02,1000.741
2007-04-03,1014.551
2007-04-04,1023.496
2007-04-05,1033.798
2007-04-06,1033.798
2007-04-09,1028.412
2007-04-10,1038.291
2007-04-11,1035.53
2007-04-12,1033.581
2007-04-13,1041.387
2007-04-16,1052.394
2007-04-17,1052.928
2007-04-18,1046.029
2007-04-19,1064.247
2007-04-20,1079.825
2007-04-23,1077.897
2007-04-24,1072.758
2007-04-25,1087.652
2007-04-26,1097.418
2007-04-27,1096.546
2007-04-30,1092.13
2007-05-01,1088.049
2007-05-02,1105.287
2007-05-03,1101.21
2007-05-04,1110.359
2007-05-07,1111.665
2007-05-08,1085.864
2007-05-09,1086.099
2007-05-10,1077.014
2007-05-11,1081.363
2007-05-14,1106.17
2007-05-15,1118.499
2007-05-16,1124.528
2007-05-17,1117.734
2007-05-18,1129.727
2007-05-21,1135.285
2007-05-22,1127.81
2007-05-23,1134.562
2007-05-24,1128.843
2007-05-25,1135.188
2007-05-28,1140.789
2007-05-29,1136.639
2007-05-30,1142.411
2007-05-31,1159.143
2007-06-01,1175.432
2007-06-04,1184.348
2007-06-05,1177.605
2007-06-06,1163.585
2007-06-07,1146.361
2007-06-08,1142.318
2007-06-11,1155.088
2007-06-12,1136.969
2007-06-13,1139.679
2007-06-14,1163.196
2007-06-15,1186.459
2007-06-18,1178.741
2007-06-19,1175.849
2007-06-20,1183.645
2007-06-21,1160.391
2007-06-22,1162.989
2007-06-25,1155.184
2007-06-26,1151.694
2007-06-27,1137.888
2007-06-28,1156.674
2007-06-29,1160.259
2007-07-02,1180.891
2007-07-03,1195.66
2007-07-04,1198.888
2007-07-05,1185.749
2007-07-06,1197.195
2007-07-09,1199.764
2007-07-10,1200.932
2007-07-11,1196.762
2007-07-12,1218.837
2007-07-13,1230.982
2007-07-16,1229.347
2007-07-17,1225.224
2007-07-18,1214.73
2007-07-19,1217.828
2007-07-20,1204.557
2007-07-23,1201.602
2007-07-24,1186.688
2007-07-25,1156.416
2007-07-26,1131.025
2007-07-27,1140.191
2007-07-30,1148.044
2007-07-31,1168.741
2007-08-01,1138.9
2007-08-02,1188.516
2007-08-03,1171.551
2007-08-06,1160.046
2007-08-07,1164.649
2007-08-08,1201.289
2007-08-09,1172.399
2007-08-10,1134.76
2007-08-13,1179.872
2007-08-14,1162.518
2007-08-15,1139.115
2007-08-16,1088.415
2007-08-17,1121.74
2007-08-20,1135.193
2007-08-21,1139.078
2007-08-22,1171.686
2007-08-23,1169.402
2007-08-24,1183.614
2007-08-27,1189.254
2007-08-28,1168.617
2007-08-29,1204.769
2007-08-30,1227.01
2007-08-31,1237.225
2007-09-03,1237.188
2007-09-04,1250.084
2007-09-05,1237.676
2007-09-06,1259.237
2007-09-07,1247.611
2007-09-10,1240.002
2007-09-11,1266.284
2007-09-12,1254.037
2007-09-13,1255.498
2007-09-14,1248.854
2007-09-17,1249.041
2007-09-18,1272.363
2007-09-19,1336.105
2007-09-20,1337.546
2007-09-21,1353.183
2007-09-24,1349.551
2007-09-25,1338.08
2007-09-26,1365.895
2007-09-27,1377.308
2007-09-28,1381.045
2007-10-01,1370.854
2007-10-02,1362.069
2007-10-03,1353.602
2007-10-04,1329.582
2007-10-05,1342.283
2007-10-08,1328.412
2007-10-09,1330.094
2007-10-10,1350.174
2007-10-11,1387.841
2007-10-12,1359.919
2007-10-15,1336.129
2007-10-16,1302.302
2007-10-17,1336.568
2007-10-18,1363.74
2007-10-19,1355.418
2007-10-22,1334.378
2007-10-23,1366.244
2007-10-24,1367.222
2007-10-25,1397.262
2007-10-26,1414.833
2007-10-29,1424.324
2007-10-30,1417.857
2007-10-31,1427.797
2007-11-01,1418.286
2007-11-02,1422.137
2007-11-05,1417.528
2007-11-06,1451.481
2007-11-07,1479.23
2007-11-08,1437.243
2007-11-09,1390.152
2007-11-12,1363.38
2007-11-13,1367.223
2007-11-14,1387.594
2007-11-15,1368.667
2007-11-16,1355.588
2007-11-19,1348.055
2007-11-20,1377.829
2007-11-21,1331.604
2007-11-22,1341.415
2007-11-23,1352.238
2007-11-26,1366.107
2007-11-27,1338.489
2007-11-28,1381.136
2007-11-29,1393.026
2007-11-30,1398.389
2007-12-03,1401.102
2007-12-04,1362.38
2007-12-05,1376.03
2007-12-06,1372.697
2007-12-07,1384.706
2007-12-10,1403.837
2007-12-11,1399.429
2007-12-12,1398.077
2007-12-13,1348.819
2007-12-14,1336.293
2007-12-17,1290.863
2007-12-18,1278.045
2007-12-19,1284.302
2007-12-20,1296.347
2007-12-21,1338.773
2007-12-24,1341.754
2007-12-25,1341.754
2007-12-26,1350.976
2007-12-27,1351.218
2007-12-28,1359.494
2007-12-31,1351.728
2008-01-01,1351.728
2008-01-02,1336.491
2008-01-03,1341.757
2008-01-04,1302.511
2008-01-07,1258.499
2008-01-08,1269.456
2008-01-09,1229.701
2008-01-10,1228.858
2008-01-11,1232.096
2008-01-14,1255.062
2008-01-15,1232.539
2008-01-16,1199.403
2008-01-17,1191.114
2008-01-18,1158.83
2008-01-21,1080.479
2008-01-22,1117.075
2008-01-23,1085.693
2008-01-24,1218.851
2008-01-25,1242.008
2008-01-28,1214.298
2008-01-29,1222.661
2008-01-30,1227.214
2008-01-31,1248.186
2008-02-01,1285.613
2008-02-04,1292.869
2008-02-05,1215.559
2008-02-06,1232.182
2008-02-07,1192.596
2008-02-08,1214.583
2008-02-11,1221.53
2008-02-12,1279.861
2008-02-13,1269.206
2008-02-14,1267.814
2008-02-15,1245.226
2008-02-18,1275.441
2008-02-19,1279.892
2008-02-20,1263.816
2008-02-21,1280.013
2008-02-22,1266.897
2008-02-25,1290.03
2008-02-26,1316.066
2008-02-27,1340.313
2008-02-28,1325.611
2008-02-29,1287.751
2008-03-03,1254.679
2008-03-04,1214.316
2008-03-05,1250.742
2008-03-06,1232.436
2008-03-07,1219.124
2008-03-10,1198.522
2008-03-11,1171.317
2008-03-12,1203.346
2008-03-13,1201.119
2008-03-14,1185.853
2008-03-17,1148.681
2008-03-18,1194.548
2008-03-19,1142.249
2008-03-20,1097.171
2008-03-21,1097.171
2008-03-24,1095.605
2008-03-25,1178.985
2008-03-26,1192.713
2008-03-27,1198.879
2008-03-28,1202.925
2008-03-31,1209.612
2008-04-01,1257.06
2008-04-02,1260.186
2008-04-03,1253.9
2008-04-04,1258.241
2008-04-07,1272.06
2008-04-08,1256.835
2008-04-09,1243.417
2008-04-10,1234.022
2008-04-11,1222.656
2008-04-14,1215.201
2008-04-15,1209.323
2008-04-16,1259.291
2008-04-17,1155.591
2008-04-18,1155.04
2008-04-21,1169.566
2008-04-22,1160.86
2008-04-23,1163.528
2008-04-24,1140.061
2008-04-25,1162.165
2008-04-28,1174.431
2008-04-29,1168.418
2008-04-30,1191.617
2008-05-01,1182.547
2008-05-02,1181.591
2008-05-05,1180.987
2008-05-06,1175.024
2008-05-07,1197.262
2008-05-08,1186.51
2008-05-09,1178.714
2008-05-12,1183.758
2008-05-13,1180.859
2008-05-14,1191.744
2008-05-15,1181.512
2008-05-16,1204.889
2008-05-19,1234.914
2008-05-20,1212.832
2008-05-21,1214.978
2008-05-22,1212.541
2008-05-23,1191.996
2008-05-26,1183.917
2008-05-27,1175.523
2008-05-28,1183.754
2008-05-29,1173.899
2008-05-30,1194.511
2008-06-02,1172.597
2008-06-03,1174.576
2008-06-04,1158.966
2008-06-05,1141.164
2008-06-06,1132.934
2008-06-09,1128.07
2008-06-10,1101.047
2008-06-11,1085.997
2008-06-12,1080.17
2008-06-13,1085.949
2008-06-16,1086.719
2008-06-17,1090.88
2008-06-18,1076.684
2008-06-19,1050.775
2008-06-20,1060.544
2008-06-23,1030.753
2008-06-24,1035.337
2008-06-25,1073.393
2008-06-26,1052.408
2008-06-27,1034.246
2008-06-30,1043.347
2008-07-01,1020.716
2008-07-02,1015.589
2008-07-03,1023.203
2008-07-04,1011.542
2008-07-07,1028.029
2008-07-08,1012.762
2008-07-09,1042.122
2008-07-10,1038.297
2008-07-11,1034.165
2008-07-14,1028.852
2008-07-15,1015.321
2008-07-16,1019.817
2008-07-17,1072.02
2008-07-18,1088.681
2008-07-21,1093.653
2008-07-22,1073.953
2008-07-23,1062.844
2008-07-24,1053.714
2008-07-25,1066.444
2008-07-28,1059.395
2008-07-29,1046.096
2008-07-30,1055.118
2008-07-31,1057.26
2008-08-01,1036.648
2008-08-04,1040.831
2008-08-05,1054.459
2008-08-06,1056.883
2008-08-07,1045.214
2008-08-08,1032.482
2008-08-11,1041.704
2008-08-12,1028.568
2008-08-13,994.901
2008-08-14,1015.868
2008-08-15,1004.296
2008-08-18,999.031
2008-08-19,974.407
2008-08-20,984.16
2008-08-21,992.817
2008-08-22,1015.886
2008-08-25,1003.438
2008-08-26,1009.5
2008-08-27,1005.013
2008-08-28,1008.932
2008-08-29,998.631
2008-09-01,989.883
2008-09-02,979.859
2008-09-03,949.273
2008-09-04,913.591
2008-09-05,847.839
2008-09-08,854.075
2008-09-09,840.797
2008-09-10,837.755
2008-09-11,833.444
2008-09-12,866.356
2008-09-15,851.714
2008-09-16,833.684
2008-09-17,801.859
2008-09-18,800.022
2008-09-19,878.472
2008-09-22,857.553
2008-09-23,850.263
2008-09-24,837.416
2008-09-25,852.155
2008-09-26,825.105
2008-09-29,769.112
2008-09-30,758.806
2008-10-01,760.047
2008-10-02,732.329
2008-10-03,748.543
2008-10-06,676.034
2008-10-07,681.488
2008-10-08,654.266
2008-10-09,654.155
2008-10-10,619.501
2008-10-13,661.937
2008-10-14,696.653
2008-10-15,645.164
2008-10-16,609.434
2008-10-17,652.745
2008-10-20,673.645
2008-10-21,670.133
2008-10-22,615.316
2008-10-23,619.963
2008-10-24,594.868
2008-10-27,573.716
2008-10-28,567.65
2008-10-29,622.232
2008-10-30,640.485
2008-10-31,624.547
2008-11-03,645.16
2008-11-04,684.84
2008-11-05,678.294
2008-11-06,614.378
2008-11-07,624.011
2008-11-10,632.02
2008-11-11,584.135
2008-11-12,556.964
2008-11-13,553.334
2008-11-14,545.632
2008-11-17,537.084
2008-11-18,545.378
2008-11-19,538.749
2008-11-20,520.213
2008-11-21,501.185
2008-11-24,555.514
2008-11-25,570.451
2008-11-26,568.057
2008-11-27,583.902
2008-11-28,571.283
2008-12-01,533.289
2008-12-02,550.916
2008-12-03,543.409
2008-12-04,554.216
2008-12-05,520.801
2008-12-08,565.358
2008-12-09,575.798
2008-12-10,588.868
2008-12-11,593.443
2008-12-12,583.059
2008-12-15,591.965
2008-12-16,601.334
2008-12-17,621.466
2008-12-18,627.243
2008-12-19,605.061
2008-12-22,595.018
2008-12-23,596.285
2008-12-24,598.188
2008-12-25,598.188
2008-12-26,601.075
2008-12-29,597.273
2008-12-30,616.657
2008-12-31,606.02
2009-01-01,606.02
2009-01-02,625.899
2009-01-05,640.647
2009-01-06,628.852
2009-01-07,633.136
2009-01-08,611.255
2009-01-09,608.405
2009-01-12,593.217
2009-01-13,568.211
2009-01-14,544.16
2009-01-15,538.178
2009-01-16,562.465
2009-01-19,546.681
2009-01-20,519.79
2009-01-21,520.047
2009-01-22,499.171
2009-01-23,496.022
2009-01-26,511.097
2009-01-27,520.841
2009-01-28,539.611
2009-01-29,520.165
2009-01-30,509.069
2009-02-02,498.444
2009-02-03,507.567
2009-02-04,527.992
2009-02-05,523.881
2009-02-06,543.607
2009-02-09,551.079
2009-02-10,527.12
2009-02-11,517.037
2009-02-12,505.625
2009-02-13,509.606
2009-02-16,498.018
2009-02-17,468.862
2009-02-18,467.267
2009-02-19,459.289
2009-02-20,436.328
2009-02-23,436.296
2009-02-24,427.107
2009-02-25,418.091
2009-02-26,424.193
2009-02-27,415.514
2009-03-02,391.98
2009-03-03,393.972
2009-03-04,406.103
2009-03-05,394.181
2009-03-06,384.219
2009-03-09,388.438
2009-03-10,417.309
2009-03-11,432.082
2009-03-12,447.63
2009-03-13,441.774
2009-03-16,470.668
2009-03-17,459.252
2009-03-18,466.165
2009-03-19,497.52
2009-03-20,474.863
2009-03-23,486.938
2009-03-24,488.864
2009-03-25,500.95
2009-03-26,495.506
2009-03-27,481.622
2009-03-30,453.542
2009-03-31,471.408
2009-04-01,471.322
2009-04-02,519.872
2009-04-03,511.623
2009-04-06,520.328
2009-04-07,503.618
2009-04-08,509.824
2009-04-09,528.0
2009-04-10,528.0
2009-04-13,532.478
2009-04-14,541.67
2009-04-15,526.023
2009-04-16,563.394
2009-04-17,571.748
2009-04-20,551.575
2009-04-21,559.127
2009-04-22,572.125
2009-04-23,569.341
2009-04-24,583.076
2009-04-27,569.35
2009-04-28,556.313
2009-04-29,580.578
2009-04-30,598.781
2009-05-01,598.871
2009-05-04,633.464
2009-05-05,621.538
2009-05-06,631.108
2009-05-07,623.629
2009-05-08,636.189
2009-05-11,619.763
2009-05-12,606.316
2009-05-13,586.807
2009-05-14,593.398
2009-05-15,609.261
2009-05-18,614.727
2009-05-19,637.667
2009-05-20,656.886
2009-05-21,656.219
2009-05-22,636.174
2009-05-25,643.945
2009-05-26,637.418
2009-05-27,646.187
2009-05-28,644.04
2009-05-29,649.269
2009-06-01,677.726
2009-06-02,687.869
2009-06-03,655.1
2009-06-04,651.718
2009-06-05,644.315
2009-06-08,630.794
2009-06-09,653.037
2009-06-10,662.404
2009-06-11,668.786
2009-06-12,656.175
2009-06-15,629.95
2009-06-16,634.452
2009-06-17,613.676
2009-06-18,621.058
2009-06-19,619.501
2009-06-22,600.877
2009-06-23,600.791
2009-06-24,621.594
2009-06-25,608.144
2009-06-26,623.907
2009-06-29,635.169
2009-06-30,618.849
2009-07-01,635.26
2009-07-02,618.561
2009-07-03,612.168
2009-07-06,603.008
2009-07-07,607.532
2009-07-08,592.275
2009-07-09,597.879
2009-07-10,587.812
2009-07-13,605.686
2009-07-14,607.914
2009-07-15,646.567
2009-07-16,594.924
2009-07-17,592.172
2009-07-20,599.597
2009-07-21,600.619
2009-07-22,607.173
2009-07-23,620.123
2009-07-24,612.285
2009-07-27,613.721
2009-07-28,607.28
2009-07-29,603.61
2009-07-30,616.164
2009-07-31,617.846
2009-08-03,639.629
2009-08-04,633.854
2009-08-05,631.044
2009-08-06,633.892
2009-08-07,635.679
2009-08-10,627.605
2009-08-11,620.51
2009-08-12,628.787
2009-08-13,639.281
2009-08-14,634.041
2009-08-17,610.654
2009-08-18,614.238
2009-08-19,613.474
2009-08-20,616.032
2009-08-21,635.316
2009-08-24,648.19
2009-08-25,646.14
2009-08-26,649.591
2009-08-27,657.941
2009-08-28,676.883
2009-08-31,669.905
2009-09-01,652.281
2009-09-02,638.313
2009-09-03,649.81
2009-09-04,665.14
2009-09-07,686.223
2009-09-08,697.591
2009-09-09,709.106
2009-09-10,712.654
2009-09-11,712.13
2009-09-14,707.431
2009-09-15,718.56
2009-09-16,735.724
2009-09-17,741.677
2009-09-18,737.163
2009-09-21,729.947
2009-09-22,737.073
2009-09-23,736.526
2009-09-24,709.647
2009-09-25,709.341
2009-09-28,718.9
2009-09-29,701.269
2009-09-30,697.91
2009-10-01,681.193
2009-10-02,664.491
2009-10-05,674.983
2009-10-06,694.798
2009-10-07,688.827
2009-10-08,696.751
2009-10-09,700.844
2009-10-12,709.897
2009-10-13,705.071
2009-10-14,722.321
2009-10-15,687.35
2009-10-16,682.577
2009-10-19,691.255
2009-10-20,686.584
2009-10-21,683.651
2009-10-22,679.44
2009-10-23,677.452
2009-10-26,666.122
2009-10-27,659.81
2009-10-28,644.777
2009-10-29,658.539
2009-10-30,642.308
2009-11-02,649.406
2009-11-03,638.276
2009-11-04,656.862
2009-11-05,660.168
2009-11-06,661.611
2009-11-09,683.261
2009-11-10,675.474
2009-11-11,689.807
2009-11-12,684.978
2009-11-13,687.328
2009-11-16,700.831
2009-11-17,688.214
2009-11-18,703.854
2009-11-19,683.012
2009-11-20,677.625
2009-11-23,695.406
2009-11-24,685.606
2009-11-25,690.265
2009-11-26,666.095
2009-11-27,677.066
2009-11-30,669.142
2009-12-01,686.225
2009-12-02,682.293
2009-12-03,674.323
2009-12-04,668.109
2009-12-07,665.213
2009-12-08,660.357
2009-12-09,655.691
2009-12-10,659.235
2009-12-11,664.578
2009-12-14,667.578
2009-12-15,662.389
2009-12-16,665.873
2009-12-17,651.129
2009-12-18,645.877
2009-12-21,650.394
2009-12-22,658.086
2009-12-23,664.47
2009-12-24,665.606
2009-12-25,665.606
2009-12-28,665.897
2009-12-29,672.921
2009-12-30,671.339
2009-12-31,673.521
2010-01-01,673.521
2010-01-04,697.34
2010-01-05,696.656
2010-01-06,695.254
2010-01-07,697.181
2010-01-08,697.886
2010-01-11,700.093
2010-01-12,687.923
2010-01-13,690.158
2010-01-14,695.591
2010-01-15,686.172
2010-01-18,695.478
2010-01-19,690.012
2010-01-20,674.017
2010-01-21,673.08
2010-01-22,671.671
2010-01-25,665.241
2010-01-26,658.793
2010-01-27,659.049
2010-01-28,682.001
2010-01-29,688.807
2010-02-01,691.821
2010-02-02,701.224
2010-02-03,697.298
2010-02-04,675.329
2010-02-05,654.573
2010-02-08,652.563
2010-02-09,654.236
2010-02-10,649.257
2010-02-11,646.447
2010-02-12,640.812
2010-02-15,641.358
2010-02-16,655.344
2010-02-17,663.255
2010-02-18,667.287
2010-02-19,662.894
2010-02-22,669.117
2010-02-23,664.232
2010-02-24,669.16
2010-02-25,655.405
2010-02-26,672.159
2010-03-01,669.078
2010-03-02,679.498
2010-03-03,696.927
2010-03-04,692.098
2010-03-05,700.166
2010-03-08,707.482
2010-03-09,704.851
2010-03-10,720.367
2010-03-11,716.145
2010-03-12,735.447
2010-03-15,726.967
2010-03-16,742.244
2010-03-17,752.403
2010-03-18,737.785
2010-03-19,730.305
2010-03-22,735.462
2010-03-23,739.824
2010-03-24,733.561
2010-03-25,744.339
2010-03-26,751.126
2010-03-29,750.546
2010-03-30,745.342
2010-03-31,753.7
2010-04-01,764.877
2010-04-02,764.877
2010-04-05,763.125
2010-04-06,757.82
2010-04-07,757.505
2010-04-08,745.603
2010-04-09,752.004
2010-04-12,758.319
2010-04-13,754.018
2010-04-14,763.64
2010-04-15,762.207
2010-04-16,741.592
2010-04-19,741.874
2010-04-20,755.067
2010-04-21,746.905
2010-04-22,692.431
2010-04-23,695.424
2010-04-26,695.717
2010-04-27,677.448
2010-04-28,664.833
2010-04-29,676.645
2010-04-30,686.022
2010-05-03,678.097
2010-05-04,652.691
2010-05-05,636.378
2010-05-06,620.025
2010-05-07,594.912
2010-05-10,646.351
2010-05-11,632.887
2010-05-12,643.963
2010-05-13,638.148
2010-05-14,606.178
2010-05-17,604.642
2010-05-18,617.466
2010-05-19,593.751
2010-05-20,581.762
2010-05-21,590.931
2010-05-24,581.049
2010-05-25,566.407
2010-05-26,580.115
2010-05-27,595.983
2010-05-28,597.914
2010-05-31,595.677
2010-06-01,596.346
2010-06-02,593.596
2010-06-03,601.418
2010-06-04,579.653
2010-06-07,567.552
2010-06-08,568.485
2010-06-09,576.204
2010-06-10,587.291
2010-06-11,589.616
2010-06-14,605.299
2010-06-15,614.248
2010-06-16,592.556
2010-06-17,591.899
2010-06-18,597.69
2010-06-21,598.874
2010-06-22,590.469
2010-06-23,582.149
2010-06-24,570.882
2010-06-25,569.77
2010-06-28,573.734
2010-06-29,549.262
2010-06-30,554.5
2010-07-01,553.696
2010-07-02,564.167
2010-07-05,556.086
2010-07-06,575.008
2010-07-07,579.743
2010-07-08,581.009
2010-07-09,581.241
2010-07-12,577.177
2010-07-13,592.279
2010-07-14,594.912
2010-07-15,600.77
2010-07-16,592.437
2010-07-19,591.837
2010-07-20,594.166
2010-07-21,598.903
2010-07-22,613.591
2010-07-23,614.453
2010-07-26,623.642
2010-07-27,625.093
2010-07-28,625.944
2010-07-29,628.871
2010-07-30,622.217
2010-08-02,646.675
2010-08-03,651.894
2010-08-04,646.262
2010-08-05,649.864
