Date,BELGIUM SMID CAP SMID (Small+Mid Cap)
2010-09-16,791.049
2010-09-17,787.231
2010-09-20,796.545
2010-09-21,803.879
2010-09-22,816.279
2010-09-23,810.316
2010-09-24,826.57
2010-09-27,828.205
2010-09-28,836.879
2010-09-29,838.185
2010-09-30,836.444
2010-10-01,840.532
2010-10-04,833.115
2010-10-05,852.214
2010-10-06,859.626
2010-10-07,858.661
2010-10-08,863.049
2010-10-11,861.943
2010-10-12,856.992
2010-10-13,885.192
2010-10-14,895.093
2010-10-15,886.962
2010-10-18,889.914
2010-10-19,874.913
2010-10-20,887.928
2010-10-21,894.362
2010-10-22,888.654
2010-10-25,896.141
2010-10-26,888.695
2010-10-27,878.995
2010-10-28,885.125
2010-10-29,883.95
2010-11-01,890.661
2010-11-02,904.089
2010-11-03,896.361
2010-11-04,922.27
2010-11-05,906.613
2010-11-08,900.124
2010-11-09,905.075
2010-11-10,891.174
2010-11-11,878.715
2010-11-12,875.77
2010-11-15,877.952
2010-11-16,858.733
2010-11-17,859.031
2010-11-18,874.779
2010-11-19,878.296
2010-11-22,867.509
2010-11-23,839.232
2010-11-24,836.093
2010-11-25,840.07
2010-11-26,823.939
2010-11-29,800.767
2010-11-30,794.781
2010-12-01,816.376
2010-12-02,841.999
2010-12-03,856.113
2010-12-06,851.229
2010-12-07,857.353
2010-12-08,845.564
2010-12-09,839.243
2010-12-10,845.128
2010-12-13,863.451
2010-12-14,862.351
2010-12-15,858.711
2010-12-16,846.196
2010-12-17,844.222
2010-12-20,845.047
2010-12-21,849.301
2010-12-22,853.079
2010-12-23,851.144
2010-12-24,851.417
2010-12-27,845.938
2010-12-28,845.139
2010-12-29,852.29
2010-12-30,857.219
2010-12-31,865.279
2011-01-03,879.445
2011-01-04,877.862
2011-01-05,858.916
2011-01-06,848.439
2011-01-07,840.348
2011-01-10,824.998
2011-01-11,832.972
2011-01-12,852.405
2011-01-13,868.867
2011-01-14,866.561
2011-01-17,863.353
2011-01-18,880.183
2011-01-19,879.028
2011-01-20,862.158
2011-01-21,881.874
2011-01-24,886.461
2011-01-25,886.064
2011-01-26,896.035
2011-01-27,905.35
2011-01-28,889.928
2011-01-31,887.575
2011-02-01,910.109
2011-02-02,908.897
2011-02-03,894.452
2011-02-04,896.154
2011-02-07,904.016
2011-02-08,914.368
2011-02-09,917.077
2011-02-10,902.445
2011-02-11,904.853
2011-02-14,906.813
2011-02-15,908.431
2011-02-16,914.887
2011-02-17,926.02
2011-02-18,926.177
2011-02-21,915.255
2011-02-22,913.549
2011-02-23,908.423
2011-02-24,904.385
2011-02-25,910.454
2011-02-28,920.349
2011-03-01,927.678
2011-03-02,926.805
2011-03-03,931.62
2011-03-04,936.156
2011-03-07,936.889
2011-03-08,928.538
2011-03-09,925.675
2011-03-10,913.632
2011-03-11,910.708
2011-03-14,918.55
2011-03-15,892.413
2011-03-16,877.67
2011-03-17,896.695
2011-03-18,912.836
2011-03-21,935.194
2011-03-22,929.191
2011-03-23,927.6
2011-03-24,939.333
2011-03-25,937.361
2011-03-28,935.96
2011-03-29,936.01
2011-03-30,941.495
2011-03-31,944.311
2011-04-01,949.485
2011-04-04,963.823
2011-04-05,958.666
2011-04-06,973.874
2011-04-07,972.93
2011-04-08,987.037
2011-04-11,986.42
2011-04-12,977.205
2011-04-13,988.613
2011-04-14,980.154
2011-04-15,979.042
2011-04-18,955.625
2011-04-19,968.822
2011-04-20,994.761
2011-04-21,1001.824
2011-04-22,1001.824
2011-04-25,1001.102
2011-04-26,1017.835
2011-04-27,1019.608
2011-04-28,1036.905
2011-04-29,1039.993
2011-05-02,1047.924
2011-05-03,1036.629
2011-05-04,1028.146
2011-05-05,1011.433
2011-05-06,1009.358
2011-05-09,996.369
2011-05-10,1018.9
2011-05-11,1006.57
2011-05-12,999.443
2011-05-13,1002.504
2011-05-16,1005.326
2011-05-17,987.638
2011-05-18,995.01
2011-05-19,1001.025
2011-05-20,995.501
2011-05-23,969.784
2011-05-24,982.025
2011-05-25,975.337
2011-05-26,975.013
2011-05-27,984.382
2011-05-30,986.409
2011-05-31,1005.53
2011-06-01,1006.729
2011-06-02,993.152
2011-06-03,1005.33
2011-06-06,1005.019
2011-06-07,1010.083
2011-06-08,992.25
2011-06-09,991.76
2011-06-10,967.387
2011-06-13,965.608
2011-06-14,980.947
2011-06-15,960.324
2011-06-16,942.253
2011-06-17,956.82
2011-06-20,949.056
2011-06-21,964.866
2011-06-22,960.709
2011-06-23,924.13
2011-06-24,930.403
2011-06-27,933.238
2011-06-28,931.652
2011-06-29,955.378
2011-06-30,966.851
2011-07-01,969.279
2011-07-04,978.901
2011-07-05,967.136
2011-07-06,950.232
2011-07-07,963.643
2011-07-08,943.804
2011-07-11,905.218
2011-07-12,892.526
2011-07-13,914.99
2011-07-14,903.481
2011-07-15,900.085
2011-07-18,873.047
2011-07-19,891.491
2011-07-20,905.226
2011-07-21,932.537
2011-07-22,937.082
2011-07-25,930.789
2011-07-26,938.145
2011-07-27,919.043
2011-07-28,906.589
2011-07-29,899.59
2011-08-01,873.826
2011-08-02,850.75
2011-08-03,835.924
2011-08-04,801.626
2011-08-05,783.52
2011-08-08,748.903
2011-08-09,781.621
2011-08-10,766.928
2011-08-11,790.149
2011-08-12,826.381
2011-08-15,847.136
2011-08-16,830.021
2011-08-17,834.817
2011-08-18,784.64
2011-08-19,778.735
2011-08-22,784.497
2011-08-23,782.249
2011-08-24,811.903
2011-08-25,801.709
2011-08-26,797.776
2011-08-29,820.377
2011-08-30,820.155
2011-08-31,840.994
2011-09-01,833.692
2011-09-02,814.449
2011-09-05,771.846
2011-09-06,763.396
2011-09-07,785.863
2011-09-08,789.253
2011-09-09,748.333
2011-09-12,720.0
2011-09-13,730.243
2011-09-14,739.661
2011-09-15,762.879
2011-09-16,765.474
2011-09-19,734.833
2011-09-20,747.09
2011-09-21,742.228
2011-09-22,689.648
2011-09-23,694.625
2011-09-26,698.672
2011-09-27,735.463
2011-09-28,727.929
2011-09-29,733.857
2011-09-30,709.873
2011-10-03,687.59
2011-10-04,664.049
2011-10-05,689.97
2011-10-06,709.197
2011-10-07,710.927
2011-10-10,733.9
2011-10-11,731.468
2011-10-12,753.205
2011-10-13,742.638
2011-10-14,760.515
2011-10-17,745.143
2011-10-18,737.443
2011-10-19,739.423
2011-10-20,723.949
2011-10-21,748.454
2011-10-24,758.297
2011-10-25,753.207
2011-10-26,749.728
2011-10-27,791.883
2011-10-28,788.618
2011-10-31,755.995
2011-11-01,712.901
2011-11-02,723.839
2011-11-03,737.536
2011-11-04,725.067
2011-11-07,719.732
2011-11-08,726.854
2011-11-09,704.586
2011-11-10,697.687
2011-11-11,721.887
2011-11-14,709.978
2011-11-15,694.887
2011-11-16,690.456
2011-11-17,684.864
2011-11-18,674.91
2011-11-21,652.085
2011-11-22,649.869
2011-11-23,637.531
2011-11-24,637.498
2011-11-25,634.631
2011-11-28,666.198
2011-11-29,663.028
2011-11-30,694.363
2011-12-01,681.813
2011-12-02,688.663
2011-12-05,704.37
2011-12-06,691.928
2011-12-07,689.932
2011-12-08,669.245
2011-12-09,682.345
2011-12-12,657.566
2011-12-13,653.225
2011-12-14,632.546
2011-12-15,638.409
2011-12-16,644.33
2011-12-19,640.325
2011-12-20,660.797
2011-12-21,652.926
2011-12-22,657.162
2011-12-23,659.183
2011-12-26,659.183
2011-12-27,658.954
2011-12-28,651.763
2011-12-29,655.672
2011-12-30,663.759
2012-01-02,671.634
2012-01-03,691.456
2012-01-04,678.108
2012-01-05,662.995
2012-01-06,658.741
2012-01-09,655.426
2012-01-10,668.518
2012-01-11,668.757
2012-01-12,672.673
2012-01-13,664.511
2012-01-16,664.444
2012-01-17,677.425
2012-01-18,682.018
2012-01-19,698.206
2012-01-20,700.58
2012-01-23,714.591
2012-01-24,705.389
2012-01-25,706.007
2012-01-26,733.277
2012-01-27,728.474
2012-01-30,713.351
2012-01-31,716.934
2012-02-01,742.915
2012-02-02,740.706
2012-02-03,744.418
2012-02-06,738.816
2012-02-07,747.843
2012-02-08,750.635
2012-02-09,752.489
2012-02-10,735.246
2012-02-13,745.802
2012-02-14,734.735
2012-02-15,732.559
2012-02-16,737.776
2012-02-17,751.617
2012-02-20,766.84
2012-02-21,759.986
2012-02-22,750.091
2012-02-23,752.948
2012-02-24,763.489
2012-02-27,756.287
2012-02-28,760.403
2012-02-29,760.014
2012-03-01,758.904
2012-03-02,760.419
2012-03-05,756.044
2012-03-06,724.509
2012-03-07,733.613
2012-03-08,749.103
2012-03-09,746.17
2012-03-12,747.981
2012-03-13,758.036
2012-03-14,753.416
2012-03-15,758.194
2012-03-16,772.165
2012-03-19,778.931
2012-03-20,767.29
2012-03-21,765.778
2012-03-22,757.809
2012-03-23,768.334
2012-03-26,781.571
2012-03-27,778.202
2012-03-28,766.584
2012-03-29,759.722
2012-03-30,770.424
2012-04-02,781.598
2012-04-03,781.474
2012-04-04,745.219
2012-04-05,739.889
2012-04-06,739.889
2012-04-09,740.314
2012-04-10,726.713
2012-04-11,734.556
2012-04-12,751.945
2012-04-13,737.744
2012-04-16,734.81
2012-04-17,755.114
2012-04-18,745.133
2012-04-19,741.588
2012-04-20,749.237
2012-04-23,724.867
2012-04-24,733.536
2012-04-25,750.45
2012-04-26,741.542
2012-04-27,750.973
2012-04-30,751.14
2012-05-01,750.544
2012-05-02,747.286
2012-05-03,739.398
2012-05-04,724.228
2012-05-07,721.32
2012-05-08,719.325
2012-05-09,713.229
2012-05-10,724.68
2012-05-11,724.037
2012-05-14,700.906
2012-05-15,687.867
2012-05-16,687.076
2012-05-17,677.748
2012-05-18,675.848
2012-05-21,686.954
2012-05-22,704.072
2012-05-23,678.276
2012-05-24,682.643
2012-05-25,682.153
2012-05-28,686.246
2012-05-29,691.703
2012-05-30,674.892
2012-05-31,668.794
2012-06-01,656.822
2012-06-04,661.137
2012-06-05,660.72
2012-06-06,679.362
2012-06-07,686.21
2012-06-08,674.121
2012-06-11,676.784
2012-06-12,671.649
2012-06-13,670.771
2012-06-14,671.759
2012-06-15,679.475
2012-06-18,675.363
2012-06-19,693.641
2012-06-20,697.076
2012-06-21,686.07
2012-06-22,674.136
2012-06-25,661.307
2012-06-26,656.791
2012-06-27,666.006
2012-06-28,665.965
2012-06-29,708.058
2012-07-02,710.016
2012-07-03,719.148
2012-07-04,713.456
2012-07-05,700.446
2012-07-06,684.817
2012-07-09,677.857
2012-07-10,682.514
2012-07-11,682.69
2012-07-12,672.574
2012-07-13,681.904
2012-07-16,684.039
2012-07-17,684.859
2012-07-18,700.133
2012-07-19,709.093
2012-07-20,693.287
2012-07-23,668.268
2012-07-24,663.212
2012-07-25,668.205
2012-07-26,694.15
2012-07-27,714.055
2012-07-30,715.801
2012-07-31,709.362
2012-08-01,710.418
2012-08-02,684.337
2012-08-03,712.27
2012-08-06,728.983
2012-08-07,730.903
2012-08-08,723.603
2012-08-09,727.023
2012-08-10,726.472
2012-08-13,726.765
2012-08-14,728.075
2012-08-15,724.845
2012-08-16,735.518
2012-08-17,739.655
2012-08-20,736.672
2012-08-21,749.909
2012-08-22,744.905
2012-08-23,745.779
2012-08-24,738.898
2012-08-27,744.201
2012-08-28,738.209
2012-08-29,737.803
2012-08-30,728.597
2012-08-31,739.137
2012-09-03,743.337
2012-09-04,736.676
2012-09-05,740.047
2012-09-06,760.843
2012-09-07,782.672
2012-09-10,782.65
2012-09-11,787.44
2012-09-12,801.818
2012-09-13,799.18
2012-09-14,831.81
2012-09-17,833.151
2012-09-18,816.921
2012-09-19,817.053
2012-09-20,813.311
2012-09-21,820.098
2012-09-24,811.275
2012-09-25,816.681
2012-09-26,791.776
2012-09-27,796.16
2012-09-28,787.432
2012-10-01,799.017
2012-10-02,801.481
2012-10-03,797.973
2012-10-04,808.253
2012-10-05,820.512
2012-10-08,805.794
2012-10-09,797.552
2012-10-10,789.724
2012-10-11,796.667
2012-10-12,796.792
2012-10-15,799.306
2012-10-16,812.233
2012-10-17,826.118
2012-10-18,823.435
2012-10-19,811.657
2012-10-22,811.961
2012-10-23,793.547
2012-10-24,798.313
2012-10-25,798.128
2012-10-26,797.996
2012-10-29,792.558
2012-10-30,805.933
2012-10-31,801.691
2012-11-01,809.287
2012-11-02,806.014
2012-11-05,795.75
2012-11-06,805.685
2012-11-07,790.656
2012-11-08,789.062
2012-11-09,783.208
2012-11-12,784.109
2012-11-13,782.896
2012-11-14,778.676
2012-11-15,776.271
2012-11-16,764.143
2012-11-19,786.417
2012-11-20,789.555
2012-11-21,793.583
2012-11-22,802.856
2012-11-23,813.69
2012-11-26,811.461
2012-11-27,815.128
2012-11-28,813.912
2012-11-29,834.726
2012-11-30,830.246
2012-12-03,833.007
2012-12-04,835.9
2012-12-05,836.523
2012-12-06,837.503
2012-12-07,836.734
2012-12-10,835.23
2012-12-11,841.843
2012-12-12,851.548
2012-12-13,858.46
2012-12-14,866.279
2012-12-17,874.443
2012-12-18,885.514
2012-12-19,897.676
2012-12-20,894.931
2012-12-21,887.168
2012-12-24,885.694
2012-12-25,885.694
2012-12-26,887.506
2012-12-27,891.362
2012-12-28,883.873
2012-12-31,885.893
2013-01-01,885.893
2013-01-02,904.624
2013-01-03,895.226
2013-01-04,889.043
2013-01-07,891.017
2013-01-08,887.81
2013-01-09,894.269
2013-01-10,907.167
2013-01-11,911.47
2013-01-14,912.154
2013-01-15,912.795
2013-01-16,910.467
2013-01-17,928.721
2013-01-18,926.065
2013-01-21,929.058
2013-01-22,928.368
2013-01-23,923.138
2013-01-24,938.096
2013-01-25,951.895
2013-01-28,953.252
2013-01-29,950.131
2013-01-30,950.784
2013-01-31,946.219
2013-02-01,967.338
2013-02-04,939.724
2013-02-05,944.987
2013-02-06,943.263
2013-02-07,927.285
2013-02-08,934.101
2013-02-11,930.098
2013-02-12,943.028
2013-02-13,947.779
2013-02-14,944.067
2013-02-15,940.265
2013-02-18,934.902
2013-02-19,949.42
2013-02-20,953.296
2013-02-21,922.872
2013-02-22,929.74
2013-02-25,935.54
2013-02-26,908.275
2013-02-27,922.276
2013-02-28,927.038
2013-03-01,913.746
2013-03-04,914.279
2013-03-05,936.259
2013-03-06,934.722
2013-03-07,946.91
2013-03-08,947.473
2013-03-11,949.459
2013-03-12,950.688
2013-03-13,948.632
2013-03-14,955.156
2013-03-15,958.645
2013-03-18,943.708
2013-03-19,930.821
2013-03-20,938.747
2013-03-21,931.937
2013-03-22,932.784
2013-03-25,918.49
2013-03-26,913.642
2013-03-27,904.455
2013-03-28,911.533
2013-03-29,911.533
2013-04-01,911.959
2013-04-02,917.377
2013-04-03,905.635
2013-04-04,902.723
2013-04-05,897.529
2013-04-08,896.444
2013-04-09,904.144
2013-04-10,928.22
2013-04-11,937.481
2013-04-12,927.628
2013-04-15,916.847
2013-04-16,916.876
2013-04-17,892.689
2013-04-18,897.738
2013-04-19,904.82
2013-04-22,915.512
2013-04-23,937.992
2013-04-24,939.191
2013-04-25,943.437
2013-04-26,939.626
2013-04-29,958.655
2013-04-30,966.282
2013-05-01,966.941
2013-05-02,962.739
2013-05-03,979.03
2013-05-06,977.709
2013-05-07,991.993
2013-05-08,1004.565
2013-05-09,997.95
2013-05-10,985.323
2013-05-13,981.543
2013-05-14,981.747
2013-05-15,975.534
2013-05-16,983.095
2013-05-17,975.772
2013-05-20,982.855
2013-05-21,982.407
2013-05-22,988.565
2013-05-23,974.947
2013-05-24,974.655
2013-05-27,981.389
2013-05-28,982.937
2013-05-29,980.183
2013-05-30,986.315
2013-05-31,969.943
2013-06-03,972.012
2013-06-04,978.829
2013-06-05,969.994
2013-06-06,968.866
2013-06-07,978.823
2013-06-10,974.334
2013-06-11,967.207
2013-06-12,966.558
2013-06-13,964.811
2013-06-14,977.351
2013-06-17,984.015
2013-06-18,987.093
2013-06-19,990.137
2013-06-20,946.889
2013-06-21,930.313
2013-06-24,905.025
2013-06-25,912.932
2013-06-26,925.192
2013-06-27,927.195
2013-06-28,920.51
2013-07-01,924.314
2013-07-02,918.802
2013-07-03,916.745
2013-07-04,929.171
2013-07-05,917.947
2013-07-08,932.251
2013-07-09,933.912
2013-07-10,943.385
2013-07-11,965.737
2013-07-12,967.908
2013-07-15,973.037
2013-07-16,972.354
2013-07-17,974.062
2013-07-18,981.087
2013-07-19,984.2
2013-07-22,979.972
2013-07-23,978.43
2013-07-24,994.081
2013-07-25,983.435
2013-07-26,978.318
2013-07-29,971.973
2013-07-30,975.457
2013-07-31,983.209
2013-08-01,997.268
2013-08-02,1018.631
2013-08-05,1018.971
2013-08-06,1018.986
2013-08-07,1017.416
2013-08-08,1048.226
2013-08-09,1048.678
2013-08-12,1049.351
2013-08-13,1050.265
2013-08-14,1052.701
2013-08-15,1044.507
2013-08-16,1055.523
2013-08-19,1051.347
2013-08-20,1045.863
2013-08-21,1035.546
2013-08-22,1045.566
2013-08-23,1054.997
2013-08-26,1044.286
2013-08-27,1018.253
2013-08-28,1010.479
2013-08-29,1005.915
2013-08-30,986.399
2013-09-02,999.253
2013-09-03,997.623
2013-09-04,995.251
2013-09-05,995.371
2013-09-06,998.909
2013-09-09,1010.549
2013-09-10,1025.068
2013-09-11,1030.883
2013-09-12,1027.543
2013-09-13,1023.756
2013-09-16,1042.847
2013-09-17,1037.209
2013-09-18,1045.184
2013-09-19,1061.408
2013-09-20,1061.525
2013-09-23,1054.23
2013-09-24,1052.703
2013-09-25,1051.553
2013-09-26,1047.565
2013-09-27,1049.847
2013-09-30,1046.738
2013-10-01,1057.314
2013-10-02,1059.602
2013-10-03,1053.147
2013-10-04,1055.554
2013-10-07,1048.631
2013-10-08,1044.614
2013-10-09,1035.566
2013-10-10,1057.241
2013-10-11,1056.69
2013-10-14,1057.051
2013-10-15,1070.185
2013-10-16,1078.426
2013-10-17,1090.164
2013-10-18,1100.39
2013-10-21,1102.035
2013-10-22,1113.332
2013-10-23,1111.043
2013-10-24,1114.998
2013-10-25,1105.944
2013-10-28,1103.203
2013-10-29,1112.689
2013-10-30,1107.904
2013-10-31,1100.069
2013-11-01,1085.433
2013-11-04,1092.532
2013-11-05,1087.933
2013-11-06,1100.784
2013-11-07,1081.228
2013-11-08,1072.732
2013-11-11,1083.776
2013-11-12,1079.936
2013-11-13,1065.324
2013-11-14,1076.247
2013-11-15,1074.846
2013-11-18,1077.221
2013-11-19,1070.342
2013-11-20,1063.834
2013-11-21,1062.82
2013-11-22,1063.135
2013-11-25,1068.0
2013-11-26,1076.442
2013-11-27,1080.663
2013-11-28,1084.607
2013-11-29,1087.276
2013-12-02,1076.796
2013-12-03,1061.957
2013-12-04,1056.455
2013-12-05,1060.49
2013-12-06,1068.779
2013-12-09,1071.849
2013-12-10,1076.189
2013-12-11,1075.142
2013-12-12,1068.95
2013-12-13,1062.349
2013-12-16,1074.595
2013-12-17,1072.197
2013-12-18,1080.147
2013-12-19,1087.308
2013-12-20,1101.328
2013-12-23,1111.549
2013-12-24,1114.408
2013-12-25,1114.408
2013-12-26,1116.487
2013-12-27,1131.372
2013-12-30,1133.496
2013-12-31,1133.599
2014-01-01,1133.599
2014-01-02,1111.93
2014-01-03,1116.417
2014-01-06,1118.273
2014-01-07,1114.772
2014-01-08,1111.945
2014-01-09,1109.738
2014-01-10,1125.994
2014-01-13,1124.889
2014-01-14,1125.523
2014-01-15,1118.342
2014-01-16,1124.915
2014-01-17,1122.287
2014-01-20,1121.208
2014-01-21,1120.805
2014-01-22,1119.115
2014-01-23,1132.034
2014-01-24,1116.83
2014-01-27,1111.013
2014-01-28,1117.762
2014-01-29,1111.846
2014-01-30,1110.642
2014-01-31,1105.6
2014-02-03,1091.532
2014-02-04,1086.867
2014-02-05,1087.63
2014-02-06,1111.556
2014-02-07,1115.549
2014-02-10,1120.8
2014-02-11,1134.835
2014-02-12,1132.21
2014-02-13,1140.24
2014-02-14,1146.152
2014-02-17,1155.853
2014-02-18,1163.406
2014-02-19,1168.677
2014-02-20,1160.695
2014-02-21,1167.741
2014-02-24,1177.213
2014-02-25,1178.875
2014-02-26,1181.523
2014-02-27,1182.902
2014-02-28,1203.605
2014-03-03,1181.602
2014-03-04,1199.356
2014-03-05,1203.084
2014-03-06,1216.011
2014-03-07,1212.58
2014-03-10,1209.732
2014-03-11,1209.839
2014-03-12,1202.119
2014-03-13,1187.433
2014-03-14,1177.687
2014-03-17,1190.818
2014-03-18,1200.143
2014-03-19,1203.54
2014-03-20,1189.723
2014-03-21,1194.677
2014-03-24,1184.115
2014-03-25,1194.247
2014-03-26,1203.353
2014-03-27,1197.886
2014-03-28,1202.668
2014-03-31,1213.107
2014-04-01,1213.758
2014-04-02,1214.831
2014-04-03,1206.641
2014-04-04,1205.71
2014-04-07,1203.109
2014-04-08,1194.924
2014-04-09,1198.99
2014-04-10,1199.981
2014-04-11,1189.663
2014-04-14,1182.583
2014-04-15,1180.189
2014-04-16,1192.998
2014-04-17,1199.741
2014-04-18,1199.741
2014-04-21,1197.01
2014-04-22,1212.278
2014-04-23,1214.761
2014-04-24,1216.99
2014-04-25,1217.2
2014-04-28,1216.881
2014-04-29,1215.209
2014-04-30,1220.538
2014-05-01,1220.538
2014-05-02,1218.605
2014-05-05,1219.367
2014-05-06,1232.851
2014-05-07,1237.38
2014-05-08,1237.722
2014-05-09,1226.397
2014-05-12,1229.147
2014-05-13,1215.163
2014-05-14,1217.142
2014-05-15,1206.275
2014-05-16,1192.397
2014-05-19,1195.66
2014-05-20,1190.823
2014-05-21,1191.068
2014-05-22,1193.249
2014-05-23,1192.259
2014-05-26,1201.095
2014-05-27,1203.602
2014-05-28,1205.234
2014-05-29,1210.048
2014-05-30,1209.695
2014-06-02,1206.618
2014-06-03,1199.421
2014-06-04,1199.474
2014-06-05,1199.924
2014-06-06,1206.935
2014-06-09,1208.073
2014-06-10,1205.211
2014-06-11,1205.992
2014-06-12,1204.548
2014-06-13,1191.18
2014-06-16,1190.603
2014-06-17,1191.999
2014-06-18,1193.294
2014-06-19,1205.687
2014-06-20,1199.52
2014-06-23,1195.57
2014-06-24,1193.56
2014-06-25,1179.953
2014-06-26,1181.294
2014-06-27,1185.584
2014-06-30,1194.363
2014-07-01,1203.291
2014-07-02,1209.906
2014-07-03,1216.71
2014-07-04,1212.689
2014-07-07,1202.782
2014-07-08,1194.034
2014-07-09,1194.689
2014-07-10,1182.435
2014-07-11,1178.205
2014-07-14,1191.954
2014-07-15,1188.043
2014-07-16,1200.407
2014-07-17,1193.933
2014-07-18,1192.466
2014-07-21,1194.99
2014-07-22,1200.308
2014-07-23,1207.757
2014-07-24,1210.995
2014-07-25,1202.931
2014-07-28,1203.27
2014-07-29,1191.324
2014-07-30,1176.669
2014-07-31,1173.435
2014-08-01,1160.513
2014-08-04,1153.045
2014-08-05,1156.505
2014-08-06,1151.893
2014-08-07,1151.408
2014-08-08,1143.446
2014-08-11,1154.243
2014-08-12,1150.518
2014-08-13,1163.347
2014-08-14,1169.344
2014-08-15,1167.86
2014-08-18,1181.571
2014-08-19,1183.969
2014-08-20,1176.785
2014-08-21,1184.487
2014-08-22,1178.575
2014-08-25,1177.729
2014-08-26,1187.484
2014-08-27,1191.299
2014-08-28,1186.473
2014-08-29,1180.283
2014-09-01,1172.152
2014-09-02,1170.887
2014-09-03,1173.321
2014-09-04,1165.055
2014-09-05,1160.963
2014-09-08,1158.442
2014-09-09,1148.294
2014-09-10,1144.39
2014-09-11,1140.816
2014-09-12,1141.13
2014-09-15,1136.659
2014-09-16,1129.582
2014-09-17,1140.507
2014-09-18,1145.32
2014-09-19,1139.461
2014-09-22,1138.737
2014-09-23,1137.075
2014-09-24,1135.233
2014-09-25,1130.005
2014-09-26,1127.955
2014-09-29,1129.989
2014-09-30,1129.375
2014-10-01,1116.243
2014-10-02,1102.89
2014-10-03,1100.186
2014-10-06,1100.516
2014-10-07,1089.158
2014-10-08,1085.65
2014-10-09,1089.872
2014-10-10,1059.319
2014-10-13,1054.554
2014-10-14,1052.875
2014-10-15,1033.843
2014-10-16,1025.145
2014-10-17,1060.776
2014-10-20,1056.488
2014-10-21,1074.694
2014-10-22,1085.199
2014-10-23,1081.764
2014-10-24,1080.337
2014-10-27,1080.729
2014-10-28,1095.349
2014-10-29,1095.029
2014-10-30,1080.59
2014-10-31,1077.745
2014-11-03,1067.371
2014-11-04,1079.088
2014-11-05,1083.829
2014-11-06,1083.352
2014-11-07,1076.832
2014-11-10,1085.08
2014-11-11,1085.881
2014-11-12,1085.857
2014-11-13,1086.494
2014-11-14,1084.827
2014-11-17,1083.771
2014-11-18,1099.39
2014-11-19,1104.482
2014-11-20,1099.093
2014-11-21,1095.771
2014-11-24,1100.86
2014-11-25,1109.51
2014-11-26,1114.285
2014-11-27,1112.221
2014-11-28,1107.859
2014-12-01,1107.525
2014-12-02,1106.298
2014-12-03,1106.012
2014-12-04,1109.789
2014-12-05,1109.932
2014-12-08,1112.174
2014-12-09,1108.264
2014-12-10,1107.618
2014-12-11,1107.643
2014-12-12,1090.332
2014-12-15,1072.537
2014-12-16,1093.882
2014-12-17,1081.871
2014-12-18,1092.102
2014-12-19,1103.75
2014-12-22,1106.963
2014-12-23,1108.94
2014-12-24,1108.553
2014-12-25,1108.553
2014-12-26,1106.825
2014-12-29,1109.689
2014-12-30,1101.965
2014-12-31,1098.369
2015-01-01,1098.369
2015-01-02,1093.502
2015-01-05,1069.697
2015-01-06,1063.485
2015-01-07,1053.569
2015-01-08,1077.349
2015-01-09,1077.054
2015-01-12,1075.903
2015-01-13,1086.422
2015-01-14,1079.501
2015-01-15,1074.944
2015-01-16,1079.633
2015-01-19,1100.564
2015-01-20,1096.397
2015-01-21,1101.251
2015-01-22,1087.134
2015-01-23,1090.218
2015-01-26,1109.992
2015-01-27,1122.152
2015-01-28,1119.302
2015-01-29,1116.888
2015-01-30,1108.716
2015-02-02,1118.826
2015-02-03,1135.886
2015-02-04,1131.659
2015-02-05,1136.847
2015-02-06,1125.528
2015-02-09,1115.97
2015-02-10,1121.026
2015-02-11,1115.185
2015-02-12,1132.414
2015-02-13,1143.168
2015-02-16,1135.907
2015-02-17,1136.553
2015-02-18,1142.93
2015-02-19,1154.851
2015-02-20,1153.392
2015-02-23,1155.714
2015-02-24,1153.652
2015-02-25,1161.208
2015-02-26,1154.743
2015-02-27,1158.778
2015-03-02,1156.186
2015-03-03,1141.847
2015-03-04,1138.785
2015-03-05,1145.445
2015-03-06,1130.713
2015-03-09,1122.609
2015-03-10,1098.24
2015-03-11,1094.69
2015-03-12,1100.021
2015-03-13,1096.111
2015-03-16,1115.644
2015-03-17,1105.699
2015-03-18,1108.578
2015-03-19,1107.242
2015-03-20,1139.037
2015-03-23,1149.888
2015-03-24,1153.35
2015-03-25,1153.521
2015-03-26,1131.441
2015-03-27,1133.677
2015-03-30,1143.481
2015-03-31,1123.103
2015-04-01,1126.847
2015-04-02,1149.882
2015-04-03,1149.882
2015-04-06,1165.837
2015-04-07,1164.885
2015-04-08,1159.672
2015-04-09,1161.03
2015-04-10,1170.676
2015-04-13,1161.499
2015-04-14,1172.766
2015-04-15,1163.51
2015-04-16,1162.798
2015-04-17,1147.173
2015-04-20,1156.541
2015-04-21,1160.106
2015-04-22,1151.626
2015-04-23,1158.05
2015-04-24,1165.352
2015-04-27,1182.996
2015-04-28,1179.849
2015-04-29,1164.754
2015-04-30,1162.614
2015-05-01,1164.378
2015-05-04,1167.698
2015-05-05,1150.411
2015-05-06,1159.13
2015-05-07,1148.534
2015-05-08,1160.236
2015-05-11,1174.157
2015-05-12,1180.043
2015-05-13,1188.516
2015-05-14,1200.876
2015-05-15,1211.849
2015-05-18,1207.287
2015-05-19,1192.235
2015-05-20,1188.073
2015-05-21,1196.324
2015-05-22,1190.007
2015-05-25,1186.02
2015-05-26,1165.319
2015-05-27,1174.083
