Date,BELGIUM SMID CAP SMID (Small+Mid Cap)
2005-11-09,647.394
2005-11-10,651.428
2005-11-11,652.921
2005-11-14,650.638
2005-11-15,649.477
2005-11-16,642.532
2005-11-17,643.039
2005-11-18,645.667
2005-11-21,648.135
2005-11-22,649.517
2005-11-23,657.389
2005-11-24,655.677
2005-11-25,655.561
2005-11-28,657.815
2005-11-29,648.595
2005-11-30,648.491
2005-12-01,649.13
2005-12-02,652.061
2005-12-05,654.886
2005-12-06,657.201
2005-12-07,656.984
2005-12-08,659.708
2005-12-09,660.486
2005-12-12,666.324
2005-12-13,665.699
2005-12-14,672.065
2005-12-15,664.124
2005-12-16,671.486
2005-12-19,671.1
2005-12-20,664.806
2005-12-21,661.818
2005-12-22,661.868
2005-12-23,663.12
2005-12-26,663.12
2005-12-27,667.326
2005-12-28,670.844
2005-12-29,667.645
2005-12-30,664.06
2006-01-02,668.07
2006-01-03,686.729
2006-01-04,698.148
2006-01-05,699.501
2006-01-06,703.756
2006-01-09,699.203
2006-01-10,696.326
2006-01-11,702.822
2006-01-12,700.087
2006-01-13,703.285
2006-01-16,707.141
2006-01-17,695.188
2006-01-18,693.992
2006-01-19,700.68
2006-01-20,699.651
2006-01-23,708.175
2006-01-24,709.965
2006-01-25,710.807
2006-01-26,712.984
2006-01-27,711.948
2006-01-30,708.608
2006-01-31,709.4
2006-02-01,708.094
2006-02-02,706.769
2006-02-03,703.225
2006-02-06,703.11
2006-02-07,699.887
2006-02-08,695.772
2006-02-09,702.211
2006-02-10,697.663
2006-02-13,695.816
2006-02-14,694.142
2006-02-15,697.957
2006-02-16,698.411
2006-02-17,704.679
2006-02-20,707.241
2006-02-21,707.841
2006-02-22,707.571
2006-02-23,712.19
2006-02-24,712.497
2006-02-27,710.141
2006-02-28,709.788
2006-03-01,712.764
2006-03-02,711.893
2006-03-03,712.554
2006-03-06,719.379
2006-03-07,706.386
2006-03-08,706.82
2006-03-09,711.198
2006-03-10,707.498
2006-03-13,710.469
2006-03-14,713.831
2006-03-15,719.317
2006-03-16,727.102
2006-03-17,727.762
2006-03-20,728.996
2006-03-21,725.066
2006-03-22,726.876
2006-03-23,720.356
2006-03-24,724.532
2006-03-27,723.921
2006-03-28,726.2
2006-03-29,719.013
2006-03-30,730.267
2006-03-31,727.423
2006-04-03,729.619
2006-04-04,739.391
2006-04-05,742.421
2006-04-06,742.305
2006-04-07,736.403
2006-04-10,733.852
2006-04-11,730.153
2006-04-12,721.907
2006-04-13,722.821
2006-04-14,722.821
2006-04-17,734.302
2006-04-18,735.45
2006-04-19,742.663
2006-04-20,742.968
2006-04-21,747.577
2006-04-24,754.73
2006-04-25,759.63
2006-04-26,765.439
2006-04-27,767.94
2006-04-28,771.364
2006-05-01,772.711
2006-05-02,776.866
2006-05-03,773.821
2006-05-04,783.687
2006-05-05,792.339
2006-05-08,793.273
2006-05-09,796.317
2006-05-10,796.38
2006-05-11,797.144
2006-05-12,784.015
2006-05-15,768.477
2006-05-16,767.253
2006-05-17,749.739
2006-05-18,740.867
2006-05-19,732.449
2006-05-22,712.436
2006-05-23,732.523
2006-05-24,725.896
2006-05-25,734.602
2006-05-26,745.104
2006-05-29,746.539
2006-05-30,741.452
2006-05-31,743.432
2006-06-01,742.599
2006-06-02,757.546
2006-06-05,752.605
2006-06-06,734.072
2006-06-07,730.616
2006-06-08,709.264
2006-06-09,714.329
2006-06-12,707.751
2006-06-13,689.859
2006-06-14,695.288
2006-06-15,713.546
2006-06-16,711.488
2006-06-19,711.772
2006-06-20,712.603
2006-06-21,719.067
2006-06-22,722.48
2006-06-23,721.255
2006-06-26,725.867
2006-06-27,727.887
2006-06-28,723.026
2006-06-29,731.067
2006-06-30,759.493
2006-07-03,768.653
2006-07-04,766.282
2006-07-05,754.439
2006-07-06,761.739
2006-07-07,764.886
2006-07-10,765.397
2006-07-11,763.014
2006-07-12,762.535
2006-07-13,749.077
2006-07-14,738.893
2006-07-17,727.285
2006-07-18,723.06
2006-07-19,736.136
2006-07-20,746.063
2006-07-21,742.281
2006-07-24,745.963
2006-07-25,748.244
2006-07-26,748.538
2006-07-27,760.06
2006-07-28,762.977
2006-07-31,765.772
2006-08-01,760.541
2006-08-02,767.384
2006-08-03,765.006
2006-08-04,775.789
2006-08-07,765.95
2006-08-08,769.719
2006-08-09,771.048
2006-08-10,760.257
2006-08-11,762.562
2006-08-14,766.471
2006-08-15,777.136
2006-08-16,782.821
2006-08-17,786.779
2006-08-18,785.873
2006-08-21,790.01
2006-08-22,781.47
2006-08-23,776.612
2006-08-24,781.492
2006-08-25,778.739
2006-08-28,784.873
2006-08-29,781.725
2006-08-30,789.906
2006-08-31,786.09
2006-09-01,789.639
2006-09-04,795.021
2006-09-05,793.339
2006-09-06,787.211
2006-09-07,778.192
2006-09-08,777.094
2006-09-11,775.373
2006-09-12,783.192
2006-09-13,787.548
2006-09-14,791.954
2006-09-15,786.722
2006-09-18,787.218
2006-09-19,788.059
2006-09-20,792.858
2006-09-21,799.401
2006-09-22,800.471
2006-09-25,797.574
2006-09-26,800.696
2006-09-27,809.66
2006-09-28,809.982
2006-09-29,811.219
2006-10-02,815.346
2006-10-03,809.03
2006-10-04,806.991
2006-10-05,812.859
2006-10-06,799.39
2006-10-09,798.173
2006-10-10,798.109
2006-10-11,800.749
2006-10-12,805.894
2006-10-13,803.89
2006-10-16,805.127
2006-10-17,799.32
2006-10-18,803.988
2006-10-19,809.959
2006-10-20,811.64
2006-10-23,807.646
2006-10-24,807.177
2006-10-25,813.577
2006-10-26,821.978
2006-10-27,819.204
2006-10-30,814.214
2006-10-31,821.611
2006-11-01,824.379
2006-11-02,822.696
2006-11-03,823.94
2006-11-06,824.782
2006-11-07,831.81
2006-11-08,830.469
2006-11-09,831.627
2006-11-10,839.736
2006-11-13,834.891
2006-11-14,836.339
2006-11-15,843.478
2006-11-16,839.957
2006-11-17,834.031
2006-11-20,830.358
2006-11-21,837.232
2006-11-22,845.001
2006-11-23,844.012
2006-11-24,847.853
2006-11-27,840.058
2006-11-28,831.935
2006-11-29,845.654
2006-11-30,846.275
2006-12-01,850.984
2006-12-04,856.332
2006-12-05,863.305
2006-12-06,865.283
2006-12-07,872.452
2006-12-08,877.683
2006-12-11,876.543
2006-12-12,883.666
2006-12-13,890.896
2006-12-14,886.978
2006-12-15,891.891
2006-12-18,890.888
2006-12-19,893.428
2006-12-20,893.545
2006-12-21,896.861
2006-12-22,894.326
2006-12-25,894.326
2006-12-26,892.932
2006-12-27,893.378
2006-12-28,894.044
2006-12-29,899.365
2007-01-01,899.365
2007-01-02,914.397
2007-01-03,914.336
2007-01-04,895.718
2007-01-05,886.695
2007-01-08,894.121
2007-01-09,898.13
2007-01-10,892.623
2007-01-11,898.532
2007-01-12,902.775
2007-01-15,904.563
2007-01-16,900.156
2007-01-17,903.785
2007-01-18,904.561
2007-01-19,905.77
2007-01-22,904.606
2007-01-23,904.254
2007-01-24,902.093
2007-01-25,901.439
2007-01-26,893.508
2007-01-29,896.059
2007-01-30,898.783
2007-01-31,903.304
2007-02-01,910.913
2007-02-02,911.882
2007-02-05,910.83
2007-02-06,922.911
2007-02-07,928.324
2007-02-08,922.768
2007-02-09,919.077
2007-02-12,913.21
2007-02-13,919.589
2007-02-14,933.023
2007-02-15,927.258
2007-02-16,923.193
2007-02-19,925.754
2007-02-20,922.292
2007-02-21,921.858
2007-02-22,921.688
2007-02-23,921.701
2007-02-26,925.865
2007-02-27,904.915
2007-02-28,892.822
2007-03-01,885.022
2007-03-02,891.893
2007-03-05,871.387
2007-03-06,876.499
2007-03-07,888.668
2007-03-08,897.253
2007-03-09,901.877
2007-03-12,908.893
2007-03-13,901.414
2007-03-14,883.14
2007-03-15,898.068
2007-03-16,903.727
2007-03-19,910.57
2007-03-20,912.748
2007-03-21,917.99
2007-03-22,929.374
2007-03-23,921.177
2007-03-26,923.286
2007-03-27,926.783
2007-03-28,924.022
2007-03-29,930.008
2007-03-30,925.174
2007-04-02,933.619
2007-04-03,937.739
2007-04-04,943.22
2007-04-05,948.719
2007-04-06,948.719
2007-04-09,943.777
2007-04-10,952.909
2007-04-11,952.479
2007-04-12,951.978
2007-04-13,955.816
2007-04-16,965.155
2007-04-17,963.101
2007-04-18,961.629
2007-04-19,958.987
2007-04-20,965.844
2007-04-23,963.174
2007-04-24,965.269
2007-04-25,974.994
2007-04-26,975.137
2007-04-27,975.214
2007-04-30,976.734
2007-05-01,973.084
2007-05-02,983.054
2007-05-03,991.138
2007-05-04,997.092
2007-05-07,1001.22
2007-05-08,991.578
2007-05-09,994.518
2007-05-10,991.945
2007-05-11,991.047
2007-05-14,993.003
2007-05-15,995.508
2007-05-16,995.183
2007-05-17,994.224
2007-05-18,1000.86
2007-05-21,994.49
2007-05-22,1004.548
2007-05-23,1007.177
2007-05-24,998.2
2007-05-25,997.073
2007-05-28,997.015
2007-05-29,996.8
2007-05-30,988.573
2007-05-31,1000.0
2007-06-01,1001.299
2007-06-04,1011.335
2007-06-05,1012.313
2007-06-06,995.414
2007-06-07,983.343
2007-06-08,973.583
2007-06-11,987.406
2007-06-12,984.907
2007-06-13,981.21
2007-06-14,994.683
2007-06-15,1005.902
2007-06-18,1007.405
2007-06-19,1005.074
2007-06-20,1009.619
2007-06-21,998.667
2007-06-22,996.591
2007-06-25,997.507
2007-06-26,995.165
2007-06-27,990.535
2007-06-28,999.68
2007-06-29,1007.369
2007-07-02,1006.764
2007-07-03,1015.935
2007-07-04,1025.634
2007-07-05,1017.314
2007-07-06,1022.847
2007-07-09,1024.562
2007-07-10,1028.733
2007-07-11,1026.831
2007-07-12,1034.756
2007-07-13,1039.301
2007-07-16,1039.229
2007-07-17,1036.53
2007-07-18,1029.563
2007-07-19,1033.109
2007-07-20,1030.503
2007-07-23,1032.568
2007-07-24,1016.794
2007-07-25,1001.593
2007-07-26,977.575
2007-07-27,962.559
2007-07-30,969.25
2007-07-31,979.579
2007-08-01,968.2
2007-08-02,975.339
2007-08-03,970.155
2007-08-06,952.686
2007-08-07,961.429
2007-08-08,974.193
2007-08-09,949.045
2007-08-10,934.085
2007-08-13,937.142
2007-08-14,928.341
2007-08-15,916.103
2007-08-16,881.702
2007-08-17,897.69
2007-08-20,906.964
2007-08-21,907.264
2007-08-22,924.09
2007-08-23,936.658
2007-08-24,949.672
2007-08-27,950.962
2007-08-28,939.504
2007-08-29,943.681
2007-08-30,956.974
2007-08-31,968.211
2007-09-03,974.991
2007-09-04,973.249
2007-09-05,970.467
2007-09-06,972.588
2007-09-07,961.31
2007-09-10,951.047
2007-09-11,964.013
2007-09-12,968.162
2007-09-13,970.474
2007-09-14,958.044
2007-09-17,946.555
2007-09-18,957.178
2007-09-19,982.617
2007-09-20,983.353
2007-09-21,987.336
2007-09-24,983.792
2007-09-25,969.323
2007-09-26,973.208
2007-09-27,980.02
2007-09-28,982.744
2007-10-01,982.231
2007-10-02,983.262
2007-10-03,989.978
2007-10-04,995.324
2007-10-05,996.88
2007-10-08,991.032
2007-10-09,996.493
2007-10-10,1002.396
2007-10-11,1012.594
2007-10-12,1001.072
2007-10-15,1003.989
2007-10-16,990.239
2007-10-17,999.807
2007-10-18,986.29
2007-10-19,975.0
2007-10-22,951.418
2007-10-23,965.733
2007-10-24,955.887
2007-10-25,969.155
2007-10-26,975.949
2007-10-29,981.887
2007-10-30,973.094
2007-10-31,984.56
2007-11-01,969.862
2007-11-02,972.591
2007-11-05,966.39
2007-11-06,975.532
2007-11-07,973.409
2007-11-08,951.104
2007-11-09,940.936
2007-11-12,931.197
2007-11-13,936.357
2007-11-14,947.277
2007-11-15,931.023
2007-11-16,917.907
2007-11-19,900.82
2007-11-20,908.002
2007-11-21,884.451
2007-11-22,896.308
2007-11-23,914.529
2007-11-26,915.152
2007-11-27,921.335
2007-11-28,930.547
2007-11-29,932.367
2007-11-30,942.263
2007-12-03,942.053
2007-12-04,935.611
2007-12-05,938.753
2007-12-06,934.243
2007-12-07,940.476
2007-12-10,946.173
2007-12-11,942.332
2007-12-12,935.679
2007-12-13,918.001
2007-12-14,915.13
2007-12-17,896.881
2007-12-18,896.988
2007-12-19,895.9
2007-12-20,899.476
2007-12-21,910.066
2007-12-24,916.889
2007-12-25,916.889
2007-12-26,923.191
2007-12-27,929.424
2007-12-28,942.392
2007-12-31,939.325
2008-01-01,939.325
2008-01-02,940.861
2008-01-03,930.901
2008-01-04,925.893
2008-01-07,913.832
2008-01-08,913.39
2008-01-09,888.872
2008-01-10,882.73
2008-01-11,883.311
2008-01-14,892.499
2008-01-15,866.243
2008-01-16,839.293
2008-01-17,843.723
2008-01-18,825.023
2008-01-21,782.883
2008-01-22,805.507
2008-01-23,792.765
2008-01-24,831.0
2008-01-25,843.182
2008-01-28,849.16
2008-01-29,875.445
2008-01-30,868.793
2008-01-31,864.564
2008-02-01,881.541
2008-02-04,882.389
2008-02-05,846.023
2008-02-06,855.515
2008-02-07,830.089
2008-02-08,825.178
2008-02-11,821.591
2008-02-12,849.244
2008-02-13,850.687
2008-02-14,857.269
2008-02-15,851.012
2008-02-18,855.002
2008-02-19,869.82
2008-02-20,861.032
2008-02-21,873.964
2008-02-22,870.12
2008-02-25,879.934
2008-02-26,897.374
2008-02-27,906.288
2008-02-28,894.487
2008-02-29,886.817
2008-03-03,880.018
2008-03-04,874.921
2008-03-05,890.854
2008-03-06,890.816
2008-03-07,872.019
2008-03-10,855.268
2008-03-11,861.896
2008-03-12,883.759
2008-03-13,879.082
2008-03-14,877.646
2008-03-17,864.277
2008-03-18,878.601
2008-03-19,863.659
2008-03-20,839.841
2008-03-21,839.841
2008-03-24,838.642
2008-03-25,867.222
2008-03-26,875.718
2008-03-27,883.024
2008-03-28,880.295
2008-03-31,886.182
2008-04-01,890.946
2008-04-02,894.039
2008-04-03,882.46
2008-04-04,893.614
2008-04-07,901.654
2008-04-08,891.883
2008-04-09,889.375
2008-04-10,887.439
2008-04-11,883.881
2008-04-14,879.475
2008-04-15,880.548
2008-04-16,898.428
2008-04-17,896.147
2008-04-18,902.48
2008-04-21,909.85
2008-04-22,910.269
2008-04-23,913.52
2008-04-24,903.087
2008-04-25,911.608
2008-04-28,920.105
2008-04-29,924.578
2008-04-30,934.05
2008-05-01,926.94
2008-05-02,933.534
2008-05-05,937.551
2008-05-06,934.442
2008-05-07,923.709
2008-05-08,924.314
2008-05-09,912.861
2008-05-12,923.632
2008-05-13,924.871
2008-05-14,925.784
2008-05-15,926.166
2008-05-16,937.377
2008-05-19,943.669
2008-05-20,940.486
2008-05-21,945.671
2008-05-22,939.23
2008-05-23,927.18
2008-05-26,923.578
2008-05-27,921.966
2008-05-28,925.355
2008-05-29,922.776
2008-05-30,925.921
2008-06-02,925.945
2008-06-03,934.226
2008-06-04,931.056
2008-06-05,946.745
2008-06-06,949.197
2008-06-09,938.91
2008-06-10,922.685
2008-06-11,915.12
2008-06-12,909.176
2008-06-13,902.317
2008-06-16,914.171
2008-06-17,921.294
2008-06-18,905.558
2008-06-19,883.328
2008-06-20,882.077
2008-06-23,871.106
2008-06-24,861.729
2008-06-25,870.208
2008-06-26,866.088
2008-06-27,856.26
2008-06-30,859.875
2008-07-01,841.457
2008-07-02,838.788
2008-07-03,825.795
2008-07-04,819.478
2008-07-07,831.944
2008-07-08,820.165
2008-07-09,842.141
2008-07-10,831.22
2008-07-11,817.803
2008-07-14,821.149
2008-07-15,806.883
2008-07-16,799.747
2008-07-17,828.511
2008-07-18,831.561
2008-07-21,846.405
2008-07-22,838.877
2008-07-23,837.834
2008-07-24,820.59
2008-07-25,823.152
2008-07-28,820.221
2008-07-29,812.22
2008-07-30,819.954
2008-07-31,807.981
2008-08-01,805.202
2008-08-04,799.345
2008-08-05,811.761
2008-08-06,831.104
2008-08-07,817.414
2008-08-08,805.311
2008-08-11,812.951
2008-08-12,812.375
2008-08-13,795.611
2008-08-14,798.639
2008-08-15,798.922
2008-08-18,798.92
2008-08-19,785.064
2008-08-20,781.322
2008-08-21,792.099
2008-08-22,801.057
2008-08-25,798.419
2008-08-26,792.324
2008-08-27,796.581
2008-08-28,803.915
2008-08-29,820.596
2008-09-01,813.195
2008-09-02,820.564
2008-09-03,807.6
2008-09-04,779.228
2008-09-05,758.195
2008-09-08,780.197
2008-09-09,765.368
2008-09-10,760.885
2008-09-11,744.664
2008-09-12,770.723
2008-09-15,758.883
2008-09-16,748.543
2008-09-17,736.712
2008-09-18,738.656
2008-09-19,775.441
2008-09-22,783.052
2008-09-23,766.775
2008-09-24,758.78
2008-09-25,767.267
2008-09-26,752.797
2008-09-29,710.038
2008-09-30,709.897
2008-10-01,705.532
2008-10-02,692.712
2008-10-03,697.866
2008-10-06,644.966
2008-10-07,640.935
2008-10-08,606.41
2008-10-09,592.697
2008-10-10,557.736
2008-10-13,602.563
2008-10-14,617.471
2008-10-15,591.227
2008-10-16,554.35
2008-10-17,565.479
2008-10-20,567.331
2008-10-21,562.358
2008-10-22,523.983
2008-10-23,518.091
2008-10-24,492.581
2008-10-27,463.602
2008-10-28,474.421
2008-10-29,516.294
2008-10-30,528.909
2008-10-31,536.837
2008-11-03,555.557
2008-11-04,582.818
2008-11-05,578.06
2008-11-06,547.375
2008-11-07,547.921
2008-11-10,561.097
2008-11-11,536.781
2008-11-12,524.247
2008-11-13,523.585
2008-11-14,529.823
2008-11-17,518.441
2008-11-18,515.414
2008-11-19,497.908
2008-11-20,476.192
2008-11-21,468.256
2008-11-24,499.245
2008-11-25,505.802
2008-11-26,500.447
2008-11-27,512.959
2008-11-28,508.598
2008-12-01,481.762
2008-12-02,491.733
2008-12-03,494.425
2008-12-04,493.104
2008-12-05,485.948
2008-12-08,508.632
2008-12-09,508.649
2008-12-10,517.928
2008-12-11,523.636
2008-12-12,523.891
2008-12-15,534.214
2008-12-16,536.242
2008-12-17,556.663
2008-12-18,566.16
2008-12-19,544.695
2008-12-22,533.871
2008-12-23,536.992
2008-12-24,531.716
2008-12-25,531.716
2008-12-26,534.283
2008-12-29,547.53
2008-12-30,549.4
2008-12-31,537.178
2009-01-01,537.178
2009-01-02,563.615
2009-01-05,558.829
2009-01-06,556.84
2009-01-07,573.219
2009-01-08,568.405
2009-01-09,558.812
2009-01-12,555.839
2009-01-13,555.019
2009-01-14,538.451
2009-01-15,527.296
2009-01-16,542.377
2009-01-19,528.435
2009-01-20,510.964
2009-01-21,520.786
2009-01-22,523.305
2009-01-23,516.836
2009-01-26,546.569
2009-01-27,545.184
2009-01-28,562.367
2009-01-29,550.956
2009-01-30,546.98
2009-02-02,536.806
2009-02-03,544.849
2009-02-04,541.331
2009-02-05,540.351
2009-02-06,552.123
2009-02-09,565.564
2009-02-10,551.201
2009-02-11,545.918
2009-02-12,527.008
2009-02-13,530.591
2009-02-16,526.903
2009-02-17,501.704
2009-02-18,495.375
2009-02-19,507.534
2009-02-20,495.328
2009-02-23,491.723
2009-02-24,487.262
2009-02-25,486.572
2009-02-26,491.291
2009-02-27,491.274
2009-03-02,468.892
2009-03-03,459.059
2009-03-04,464.931
2009-03-05,448.658
2009-03-06,447.918
2009-03-09,454.248
2009-03-10,474.898
2009-03-11,475.083
2009-03-12,486.15
2009-03-13,488.06
2009-03-16,497.729
2009-03-17,498.782
2009-03-18,506.588
2009-03-19,528.079
2009-03-20,529.728
2009-03-23,536.291
2009-03-24,537.354
2009-03-25,537.006
2009-03-26,542.718
2009-03-27,527.894
2009-03-30,511.217
2009-03-31,528.313
2009-04-01,538.509
2009-04-02,562.566
2009-04-03,561.498
2009-04-06,553.288
2009-04-07,534.291
2009-04-08,538.158
2009-04-09,553.485
2009-04-10,553.485
2009-04-13,558.179
2009-04-14,563.58
2009-04-15,568.182
2009-04-16,571.318
2009-04-17,579.717
2009-04-20,558.091
2009-04-21,566.435
2009-04-22,577.281
2009-04-23,584.18
2009-04-24,605.984
2009-04-27,592.687
2009-04-28,584.383
2009-04-29,602.154
2009-04-30,602.377
2009-05-01,602.468
2009-05-04,615.895
2009-05-05,609.769
2009-05-06,622.581
2009-05-07,644.016
2009-05-08,660.041
2009-05-11,649.669
2009-05-12,651.545
2009-05-13,626.416
2009-05-14,629.89
2009-05-15,646.776
2009-05-18,657.003
2009-05-19,673.027
2009-05-20,694.911
2009-05-21,678.262
2009-05-22,694.445
2009-05-25,698.606
2009-05-26,693.991
2009-05-27,698.739
2009-05-28,692.002
2009-05-29,702.489
2009-06-01,714.087
2009-06-02,717.868
2009-06-03,701.982
2009-06-04,699.193
2009-06-05,686.701
2009-06-08,670.893
2009-06-09,683.213
2009-06-10,688.021
2009-06-11,688.743
2009-06-12,687.196
2009-06-15,659.663
2009-06-16,657.648
2009-06-17,639.096
2009-06-18,653.531
2009-06-19,659.519
2009-06-22,637.099
2009-06-23,646.515
2009-06-24,663.741
2009-06-25,657.061
2009-06-26,667.163
2009-06-29,675.589
2009-06-30,674.549
2009-07-01,687.715
2009-07-02,668.219
2009-07-03,665.897
2009-07-06,654.27
2009-07-07,656.381
2009-07-08,637.338
2009-07-09,650.327
2009-07-10,644.973
2009-07-13,655.348
2009-07-14,661.265
2009-07-15,687.39
2009-07-16,689.17
2009-07-17,690.845
2009-07-20,704.202
2009-07-21,707.765
2009-07-22,709.496
2009-07-23,715.769
2009-07-24,711.981
2009-07-27,715.849
2009-07-28,699.487
2009-07-29,697.187
2009-07-30,708.071
2009-07-31,725.972
2009-08-03,742.91
2009-08-04,742.702
2009-08-05,744.51
2009-08-06,752.013
2009-08-07,746.609
2009-08-10,752.514
2009-08-11,740.2
2009-08-12,747.19
2009-08-13,761.888
2009-08-14,759.164
2009-08-17,729.478
2009-08-18,738.17
2009-08-19,745.204
2009-08-20,764.56
2009-08-21,777.853
2009-08-24,794.062
2009-08-25,798.711
2009-08-26,786.64
2009-08-27,779.472
2009-08-28,797.212
2009-08-31,783.804
2009-09-01,772.752
2009-09-02,751.975
2009-09-03,765.368
2009-09-04,775.819
2009-09-07,799.587
2009-09-08,813.948
2009-09-09,824.709
2009-09-10,824.203
2009-09-11,827.571
2009-09-14,817.007
2009-09-15,824.758
2009-09-16,839.69
2009-09-17,842.275
2009-09-18,837.035
2009-09-21,825.152
2009-09-22,830.331
2009-09-23,839.238
2009-09-24,828.045
2009-09-25,828.906
2009-09-28,830.088
2009-09-29,828.436
2009-09-30,830.045
2009-10-01,818.475
2009-10-02,811.439
2009-10-05,820.983
2009-10-06,848.204
2009-10-07,837.726
2009-10-08,850.324
2009-10-09,852.651
2009-10-12,867.272
2009-10-13,860.842
2009-10-14,878.826
2009-10-15,884.831
2009-10-16,879.743
2009-10-19,887.659
2009-10-20,881.73
2009-10-21,878.036
2009-10-22,864.722
2009-10-23,867.925
2009-10-26,846.76
2009-10-27,825.245
2009-10-28,799.004
2009-10-29,828.267
2009-10-30,817.9
2009-11-02,821.474
2009-11-03,798.967
2009-11-04,827.29
2009-11-05,834.421
2009-11-06,837.623
2009-11-09,861.05
2009-11-10,854.875
2009-11-11,860.958
2009-11-12,852.924
2009-11-13,857.406
2009-11-16,870.994
2009-11-17,866.49
2009-11-18,872.627
2009-11-19,854.322
2009-11-20,854.502
2009-11-23,874.661
2009-11-24,866.448
2009-11-25,873.302
2009-11-26,848.052
2009-11-27,857.688
2009-11-30,848.326
2009-12-01,874.634
2009-12-02,878.057
2009-12-03,884.56
2009-12-04,872.648
2009-12-07,868.984
2009-12-08,855.074
2009-12-09,838.857
2009-12-10,843.08
2009-12-11,834.031
2009-12-14,840.076
2009-12-15,837.128
2009-12-16,844.786
2009-12-17,824.926
2009-12-18,812.017
2009-12-21,820.352
2009-12-22,817.524
2009-12-23,823.087
2009-12-24,824.072
2009-12-25,824.072
2009-12-28,833.697
2009-12-29,834.796
2009-12-30,825.157
2009-12-31,826.688
2010-01-01,826.688
2010-01-04,850.281
2010-01-05,858.692
2010-01-06,859.758
2010-01-07,860.561
2010-01-08,862.779
2010-01-11,874.385
2010-01-12,868.496
2010-01-13,867.975
2010-01-14,867.183
2010-01-15,856.808
2010-01-18,860.957
2010-01-19,853.416
2010-01-20,836.471
2010-01-21,825.262
2010-01-22,821.851
2010-01-25,827.295
2010-01-26,828.359
2010-01-27,821.624
2010-01-28,816.156
2010-01-29,814.403
2010-02-01,825.046
2010-02-02,834.469
2010-02-03,827.319
2010-02-04,795.467
2010-02-05,772.981
2010-02-08,774.567
2010-02-09,782.499
2010-02-10,789.353
2010-02-11,786.668
2010-02-12,786.907
2010-02-15,782.711
2010-02-16,795.962
2010-02-17,802.676
2010-02-18,803.091
2010-02-19,798.512
2010-02-22,803.695
2010-02-23,798.022
2010-02-24,798.925
2010-02-25,786.211
2010-02-26,802.098
2010-03-01,801.24
2010-03-02,812.301
2010-03-03,833.441
2010-03-04,831.94
2010-03-05,840.41
2010-03-08,837.271
2010-03-09,832.667
2010-03-10,845.259
2010-03-11,837.309
2010-03-12,846.003
2010-03-15,835.753
2010-03-16,850.048
2010-03-17,860.751
2010-03-18,848.523
2010-03-19,837.665
2010-03-22,837.984
2010-03-23,844.11
2010-03-24,834.88
2010-03-25,842.258
2010-03-26,840.97
2010-03-29,846.077
2010-03-30,839.493
2010-03-31,843.374
2010-04-01,854.659
2010-04-02,854.659
2010-04-05,852.702
2010-04-06,850.004
2010-04-07,845.806
2010-04-08,840.548
2010-04-09,860.124
2010-04-12,873.441
2010-04-13,871.655
2010-04-14,879.175
2010-04-15,875.462
2010-04-16,864.811
2010-04-19,854.24
2010-04-20,859.48
2010-04-21,854.067
2010-04-22,839.964
2010-04-23,850.77
2010-04-26,849.99
2010-04-27,824.554
2010-04-28,794.941
2010-04-29,813.001
2010-04-30,815.296
2010-05-03,813.225
2010-05-04,782.416
2010-05-05,753.447
2010-05-06,733.157
2010-05-07,703.098
2010-05-10,774.507
2010-05-11,756.75
2010-05-12,776.829
2010-05-13,771.87
2010-05-14,740.579
2010-05-17,727.588
2010-05-18,744.0
2010-05-19,724.64
2010-05-20,707.928
2010-05-21,720.603
2010-05-24,712.841
2010-05-25,684.928
2010-05-26,703.027
2010-05-27,732.951
2010-05-28,734.223
2010-05-31,732.858
2010-06-01,740.489
2010-06-02,734.616
2010-06-03,741.225
2010-06-04,718.955
2010-06-07,707.092
2010-06-08,702.662
2010-06-09,718.713
2010-06-10,733.411
2010-06-11,729.012
2010-06-14,749.257
2010-06-15,750.689
2010-06-16,749.29
2010-06-17,753.07
2010-06-18,757.962
2010-06-21,762.156
2010-06-22,754.401
2010-06-23,739.648
2010-06-24,731.801
2010-06-25,726.611
2010-06-28,735.732
2010-06-29,703.803
2010-06-30,707.602
2010-07-01,704.159
2010-07-02,712.181
2010-07-05,708.327
2010-07-06,730.841
2010-07-07,731.696
2010-07-08,744.562
2010-07-09,744.583
2010-07-12,741.661
2010-07-13,759.057
2010-07-14,763.595
2010-07-15,765.8
2010-07-16,759.299
2010-07-19,756.63
2010-07-20,747.687
2010-07-21,753.706
2010-07-22,772.235
2010-07-23,768.035
2010-07-26,781.882
2010-07-27,787.352
2010-07-28,786.561
2010-07-29,789.186
2010-07-30,784.179
2010-08-02,811.174
2010-08-03,815.555
2010-08-04,809.948
2010-08-05,812.645
2010-08-06,817.543
2010-08-09,818.114
2010-08-10,804.19
2010-08-11,773.277
2010-08-12,765.431
2010-08-13,750.043
2010-08-16,752.29
2010-08-17,771.14
2010-08-18,768.733
2010-08-19,759.477
2010-08-20,741.108
2010-08-23,744.672
2010-08-24,737.491
2010-08-25,735.413
2010-08-26,750.357
2010-08-27,755.643
2010-08-30,750.874
2010-08-31,750.629
2010-09-01,774.948
2010-09-02,780.544
2010-09-03,786.043
2010-09-06,789.766
2010-09-07,773.78
2010-09-08,777.051
2010-09-09,782.066
2010-09-10,782.925
2010-09-13,802.205
2010-09-14,809.352
2010-09-15,811.706
