Date,WORLD ex USA IMI VALUE IMI (Large+Mid+Small Cap)
2010-09-14,727.946
2010-09-15,726.004
2010-09-16,723.697
2010-09-17,720.518
2010-09-20,728.855
2010-09-21,728.663
2010-09-22,732.507
2010-09-23,728.443
2010-09-24,738.174
2010-09-27,739.044
2010-09-28,740.838
2010-09-29,742.037
2010-09-30,738.763
2010-10-01,742.145
2010-10-04,735.805
2010-10-05,751.366
2010-10-06,759.849
2010-10-07,763.372
2010-10-08,762.515
2010-10-11,763.127
2010-10-12,755.917
2010-10-13,768.353
2010-10-14,775.798
2010-10-15,770.473
2010-10-18,772.362
2010-10-19,761.861
2010-10-20,769.728
2010-10-21,771.392
2010-10-22,767.898
2010-10-25,773.163
2010-10-26,766.563
2010-10-27,756.363
2010-10-28,764.548
2010-10-29,766.668
2010-11-01,766.415
2010-11-02,774.087
2010-11-03,770.811
2010-11-04,790.844
2010-11-05,787.464
2010-11-08,784.574
2010-11-09,787.674
2010-11-10,774.106
2010-11-11,773.063
2010-11-12,769.243
2010-11-15,768.916
2010-11-16,753.589
2010-11-17,756.399
2010-11-18,768.335
2010-11-19,768.643
2010-11-22,763.351
2010-11-23,748.068
2010-11-24,749.604
2010-11-25,750.819
2010-11-26,739.568
2010-11-29,728.822
2010-11-30,723.998
2010-12-01,737.441
2010-12-02,752.637
2010-12-03,761.726
2010-12-06,759.188
2010-12-07,764.794
2010-12-08,761.14
2010-12-09,765.849
2010-12-10,767.576
2010-12-13,778.554
2010-12-14,781.482
2010-12-15,776.502
2010-12-16,771.593
2010-12-17,767.043
2010-12-20,767.117
2010-12-21,775.89
2010-12-22,776.008
2010-12-23,777.177
2010-12-24,778.082
2010-12-27,775.576
2010-12-28,778.453
2010-12-29,782.75
2010-12-30,781.149
2010-12-31,786.022
2011-01-03,787.515
2011-01-04,791.206
2011-01-05,783.307
2011-01-06,783.272
2011-01-07,781.398
2011-01-10,775.0
2011-01-11,779.267
2011-01-12,794.18
2011-01-13,806.967
2011-01-14,807.196
2011-01-17,805.129
2011-01-18,814.652
2011-01-19,815.808
2011-01-20,803.241
2011-01-21,812.211
2011-01-24,819.436
2011-01-25,817.079
2011-01-26,820.318
2011-01-27,823.269
2011-01-28,814.552
2011-01-31,815.627
2011-02-01,830.661
2011-02-02,834.894
2011-02-03,828.783
2011-02-04,829.165
2011-02-07,834.237
2011-02-08,840.579
2011-02-09,838.091
2011-02-10,831.378
2011-02-11,829.022
2011-02-14,830.624
2011-02-15,834.235
2011-02-16,840.166
2011-02-17,847.542
2011-02-18,851.026
2011-02-21,844.806
2011-02-22,836.195
2011-02-23,831.798
2011-02-24,829.418
2011-02-25,836.759
2011-02-28,845.732
2011-03-01,844.686
2011-03-02,839.338
2011-03-03,842.311
2011-03-04,844.74
2011-03-07,840.868
2011-03-08,836.817
2011-03-09,836.995
2011-03-10,821.428
2011-03-11,817.579
2011-03-14,804.859
2011-03-15,775.818
2011-03-16,775.975
2011-03-17,790.323
2011-03-18,796.16
2011-03-21,810.137
2011-03-22,819.503
2011-03-23,816.919
2011-03-24,824.334
2011-03-25,823.962
2011-03-28,821.512
2011-03-29,818.354
2011-03-30,825.488
2011-03-31,825.037
2011-04-01,829.352
2011-04-04,833.319
2011-04-05,829.686
2011-04-06,835.069
2011-04-07,833.296
2011-04-08,844.54
2011-04-11,843.539
2011-04-12,832.544
2011-04-13,838.079
2011-04-14,834.705
2011-04-15,831.942
2011-04-18,814.225
2011-04-19,817.806
2011-04-20,837.891
2011-04-21,845.949
2011-04-22,846.057
2011-04-25,843.354
2011-04-26,848.064
2011-04-27,849.926
2011-04-28,865.36
2011-04-29,868.117
2011-05-02,873.672
2011-05-03,866.822
2011-05-04,859.101
2011-05-05,847.376
2011-05-06,848.914
2011-05-09,837.555
2011-05-10,847.115
2011-05-11,846.428
2011-05-12,835.493
2011-05-13,831.646
2011-05-16,827.812
2011-05-17,819.252
2011-05-18,827.574
2011-05-19,830.482
2011-05-20,825.525
2011-05-23,807.937
2011-05-24,809.945
2011-05-25,812.946
2011-05-26,816.622
2011-05-27,826.692
2011-05-30,826.109
2011-05-31,838.184
2011-06-01,833.131
2011-06-02,821.863
2011-06-03,823.987
2011-06-06,819.041
2011-06-07,822.97
2011-06-08,815.014
2011-06-09,815.841
2011-06-10,803.655
2011-06-13,803.487
2011-06-14,816.498
2011-06-15,803.023
2011-06-16,789.984
2011-06-17,798.142
2011-06-20,794.868
2011-06-21,808.846
2011-06-22,811.489
2011-06-23,790.196
2011-06-24,790.208
2011-06-27,790.057
2011-06-28,798.129
2011-06-29,813.183
2011-06-30,827.851
2011-07-01,832.241
2011-07-04,837.003
2011-07-05,833.966
2011-07-06,826.62
2011-07-07,829.934
2011-07-08,822.798
2011-07-11,801.201
2011-07-12,795.568
2011-07-13,808.289
2011-07-14,801.912
2011-07-15,799.323
2011-07-18,785.599
2011-07-19,797.337
2011-07-20,808.45
2011-07-21,824.473
2011-07-22,829.055
2011-07-25,822.026
2011-07-26,827.092
2011-07-27,814.256
2011-07-28,809.96
2011-07-29,807.88
2011-08-01,798.472
2011-08-02,784.789
2011-08-03,773.579
2011-08-04,745.075
2011-08-05,728.668
2011-08-08,703.921
2011-08-09,707.873
2011-08-10,695.572
2011-08-11,708.661
2011-08-12,722.557
2011-08-15,736.895
2011-08-16,733.288
2011-08-17,738.372
2011-08-18,708.26
2011-08-19,698.409
2011-08-22,698.061
2011-08-23,706.99
2011-08-24,711.826
2011-08-25,705.925
2011-08-26,703.603
2011-08-29,718.694
2011-08-30,721.901
2011-08-31,736.17
2011-09-01,734.228
2011-09-02,717.933
2011-09-05,692.094
2011-09-06,681.678
2011-09-07,699.174
2011-09-08,702.6
2011-09-09,678.793
2011-09-12,658.534
2011-09-13,667.828
2011-09-14,670.517
2011-09-15,690.696
2011-09-16,695.197
2011-09-19,679.047
2011-09-20,685.746
2011-09-21,677.196
2011-09-22,644.38
2011-09-23,647.959
2011-09-26,651.419
2011-09-27,681.225
2011-09-28,678.392
2011-09-29,683.589
2011-09-30,670.952
2011-10-03,654.952
2011-10-04,639.004
2011-10-05,652.671
2011-10-06,672.617
2011-10-07,681.289
2011-10-10,695.029
2011-10-11,697.973
2011-10-12,711.966
2011-10-13,704.671
2011-10-14,712.452
2011-10-17,709.829
2011-10-18,701.201
2011-10-19,709.844
2011-10-20,696.787
2011-10-21,715.63
2011-10-24,725.611
2011-10-25,720.127
2011-10-26,717.413
2011-10-27,754.576
2011-10-28,755.711
2011-10-31,730.922
2011-11-01,697.489
2011-11-02,703.344
2011-11-03,710.396
2011-11-04,708.698
2011-11-07,706.871
2011-11-08,710.512
2011-11-09,696.618
2011-11-10,690.283
2011-11-11,708.048
2011-11-14,702.374
2011-11-15,693.191
2011-11-16,691.919
2011-11-17,685.381
2011-11-18,680.144
2011-11-21,662.011
2011-11-22,658.73
2011-11-23,644.858
2011-11-24,640.311
2011-11-25,639.908
2011-11-28,661.678
2011-11-29,669.425
2011-11-30,693.077
2011-12-01,693.906
2011-12-02,700.324
2011-12-05,708.758
2011-12-06,700.473
2011-12-07,703.306
2011-12-08,690.653
2011-12-09,695.231
2011-12-12,682.623
2011-12-13,677.671
2011-12-14,661.697
2011-12-15,664.746
2011-12-16,666.491
2011-12-19,661.067
2011-12-20,674.648
2011-12-21,673.885
2011-12-22,680.147
2011-12-23,684.144
2011-12-26,684.72
2011-12-27,685.365
2011-12-28,675.104
2011-12-29,679.259
2011-12-30,689.005
2012-01-02,693.823
2012-01-03,706.174
2012-01-04,702.741
2012-01-05,690.28
2012-01-06,685.859
2012-01-09,683.743
2012-01-10,695.941
2012-01-11,692.336
2012-01-12,694.658
2012-01-13,690.73
2012-01-16,692.45
2012-01-17,701.554
2012-01-18,704.754
2012-01-19,716.448
2012-01-20,720.15
2012-01-23,729.794
2012-01-24,723.436
2012-01-25,723.493
2012-01-26,736.413
2012-01-27,731.834
2012-01-30,724.62
2012-01-31,728.017
2012-02-01,741.785
2012-02-02,743.876
2012-02-03,748.702
2012-02-06,748.924
2012-02-07,753.643
2012-02-08,756.563
2012-02-09,758.866
2012-02-10,745.374
2012-02-13,751.578
2012-02-14,745.249
2012-02-15,750.465
2012-02-16,747.656
2012-02-17,757.473
2012-02-20,767.831
2012-02-21,765.45
2012-02-22,760.257
2012-02-23,762.301
2012-02-24,769.976
2012-02-27,766.302
2012-02-28,769.007
2012-02-29,767.965
2012-03-01,770.152
2012-03-02,766.507
2012-03-05,762.043
2012-03-06,742.269
2012-03-07,742.661
2012-03-08,758.038
2012-03-09,756.652
2012-03-12,753.487
2012-03-13,762.935
2012-03-14,762.494
2012-03-15,767.495
2012-03-16,774.432
2012-03-19,777.931
2012-03-20,770.108
2012-03-21,765.44
2012-03-22,761.94
2012-03-23,763.885
2012-03-26,770.178
2012-03-27,771.361
2012-03-28,764.623
2012-03-29,755.845
2012-03-30,759.821
2012-04-02,766.768
2012-04-03,760.495
2012-04-04,739.506
2012-04-05,737.481
2012-04-06,736.302
2012-04-09,734.48
2012-04-10,722.855
2012-04-11,725.804
2012-04-12,734.462
2012-04-13,725.391
2012-04-16,722.859
2012-04-17,735.822
2012-04-18,734.399
2012-04-19,729.613
2012-04-20,734.074
2012-04-23,720.872
2012-04-24,728.216
2012-04-25,733.588
2012-04-26,737.236
2012-04-27,743.231
2012-04-30,740.965
2012-05-01,739.656
2012-05-02,733.916
2012-05-03,731.531
2012-05-04,722.331
2012-05-07,718.108
2012-05-08,710.635
2012-05-09,703.319
2012-05-10,708.821
2012-05-11,707.385
2012-05-14,693.711
2012-05-15,684.777
2012-05-16,676.624
2012-05-17,672.693
2012-05-18,663.639
2012-05-21,666.349
2012-05-22,677.265
2012-05-23,660.577
2012-05-24,664.323
2012-05-25,662.062
2012-05-28,663.187
2012-05-29,667.579
2012-05-30,654.938
2012-05-31,653.312
2012-06-01,644.245
2012-06-04,643.247
2012-06-05,647.374
2012-06-06,661.404
2012-06-07,670.174
2012-06-08,661.649
2012-06-11,665.224
2012-06-12,664.947
2012-06-13,668.544
2012-06-14,668.516
2012-06-15,678.093
2012-06-18,678.899
2012-06-19,690.497
2012-06-20,696.511
2012-06-21,687.428
2012-06-22,681.382
2012-06-25,671.287
2012-06-26,669.343
2012-06-27,677.519
2012-06-28,677.411
2012-06-29,702.492
2012-07-02,706.462
2012-07-03,713.67
2012-07-04,711.749
2012-07-05,705.23
2012-07-06,696.237
2012-07-09,691.842
2012-07-10,691.865
2012-07-11,693.783
2012-07-12,683.845
2012-07-13,692.73
2012-07-16,694.478
2012-07-17,692.646
2012-07-18,698.765
2012-07-19,706.382
2012-07-20,692.031
2012-07-23,675.562
2012-07-24,670.34
2012-07-25,669.549
2012-07-26,688.978
2012-07-27,701.73
2012-07-30,708.374
2012-07-31,708.063
2012-08-01,706.942
2012-08-02,695.709
2012-08-03,712.145
2012-08-06,720.853
2012-08-07,728.926
2012-08-08,728.853
2012-08-09,729.495
2012-08-10,728.622
2012-08-13,727.427
2012-08-14,729.258
2012-08-15,727.443
2012-08-16,735.601
2012-08-17,738.739
2012-08-20,737.821
2012-08-21,746.109
2012-08-22,739.286
2012-08-23,741.981
2012-08-24,736.925
2012-08-27,738.608
2012-08-28,736.118
2012-08-29,733.984
2012-08-30,726.304
2012-08-31,731.739
2012-09-03,733.3
2012-09-04,727.051
2012-09-05,725.656
2012-09-06,739.292
2012-09-07,756.16
2012-09-10,755.717
2012-09-11,761.313
2012-09-12,767.46
2012-09-13,768.473
2012-09-14,788.564
2012-09-17,784.521
2012-09-18,777.26
2012-09-19,781.598
2012-09-20,773.195
2012-09-21,778.521
2012-09-24,773.246
2012-09-25,777.297
2012-09-26,759.798
2012-09-27,765.077
2012-09-28,757.148
2012-10-01,764.099
2012-10-02,763.891
2012-10-03,760.166
2012-10-04,766.449
2012-10-05,774.666
2012-10-08,766.956
2012-10-09,759.892
2012-10-10,755.167
2012-10-11,759.88
2012-10-12,759.033
2012-10-15,760.761
2012-10-16,774.135
2012-10-17,785.172
2012-10-18,788.064
2012-10-19,779.523
2012-10-22,777.784
2012-10-23,764.117
2012-10-24,764.541
2012-10-25,766.07
2012-10-26,763.486
2012-10-29,758.063
2012-10-30,765.82
2012-10-31,765.538
2012-11-01,771.401
2012-11-02,770.157
2012-11-05,764.081
2012-11-06,767.746
2012-11-07,760.109
2012-11-08,755.136
2012-11-09,752.18
2012-11-12,750.245
2012-11-13,750.14
2012-11-14,744.447
2012-11-15,742.81
2012-11-16,736.549
2012-11-19,755.099
2012-11-20,754.371
2012-11-21,756.952
2012-11-22,764.437
2012-11-23,771.553
2012-11-26,769.925
2012-11-27,769.538
2012-11-28,768.122
2012-11-29,778.71
2012-11-30,779.456
2012-12-03,782.192
2012-12-04,783.718
2012-12-05,785.185
2012-12-06,786.788
2012-12-07,786.054
2012-12-10,785.947
2012-12-11,791.589
2012-12-12,795.778
2012-12-13,796.77
2012-12-14,797.771
2012-12-17,800.772
2012-12-18,807.384
2012-12-19,816.501
2012-12-20,815.592
2012-12-21,811.129
2012-12-24,809.9
2012-12-25,810.617
2012-12-26,811.419
2012-12-27,812.898
2012-12-28,810.078
2012-12-31,810.107
2013-01-01,810.208
2013-01-02,825.485
2013-01-03,823.385
2013-01-04,826.869
2013-01-07,827.365
2013-01-08,823.923
2013-01-09,828.298
2013-01-10,837.474
2013-01-11,841.913
2013-01-14,840.874
2013-01-15,841.715
2013-01-16,835.978
2013-01-17,840.145
2013-01-18,839.898
2013-01-21,842.72
2013-01-22,842.68
2013-01-23,839.388
2013-01-24,843.913
2013-01-25,849.905
2013-01-28,849.907
2013-01-29,855.889
2013-01-30,857.477
2013-01-31,854.975
2013-02-01,857.828
2013-02-04,845.473
2013-02-05,843.268
2013-02-06,846.148
2013-02-07,840.369
2013-02-08,845.816
2013-02-11,842.087
2013-02-12,851.109
2013-02-13,850.272
2013-02-14,845.246
2013-02-15,839.394
2013-02-18,842.707
2013-02-19,849.948
2013-02-20,848.187
2013-02-21,830.38
2013-02-22,834.625
2013-02-25,839.14
2013-02-26,825.054
2013-02-27,830.966
2013-02-28,838.162
2013-03-01,830.888
2013-03-04,830.05
2013-03-05,841.287
2013-03-06,843.472
2013-03-07,844.072
2013-03-08,846.365
2013-03-11,851.245
2013-03-12,851.047
2013-03-13,844.471
2013-03-14,852.689
2013-03-15,859.064
2013-03-18,847.458
2013-03-19,844.021
2013-03-20,848.312
2013-03-21,848.556
2013-03-22,849.31
2013-03-25,844.105
2013-03-26,843.725
2013-03-27,839.608
2013-03-28,841.031
2013-03-29,840.416
2013-04-01,835.879
2013-04-02,841.259
2013-04-03,837.308
2013-04-04,829.885
2013-04-05,830.699
2013-04-08,833.063
2013-04-09,840.958
2013-04-10,855.516
2013-04-11,864.452
2013-04-12,860.252
2013-04-15,851.491
2013-04-16,847.663
2013-04-17,839.403
2013-04-18,836.455
2013-04-19,838.297
2013-04-22,841.45
2013-04-23,852.833
2013-04-24,862.831
2013-04-25,870.334
2013-04-26,870.1
2013-04-29,877.588
2013-04-30,885.675
2013-05-01,883.099
2013-05-02,878.34
2013-05-03,885.01
2013-05-06,881.941
2013-05-07,890.844
2013-05-08,900.966
2013-05-09,894.505
2013-05-10,888.561
2013-05-13,890.299
2013-05-14,890.364
2013-05-15,891.531
2013-05-16,893.144
2013-05-17,890.873
2013-05-20,899.898
2013-05-21,901.282
2013-05-22,899.834
2013-05-23,876.991
2013-05-24,875.955
2013-05-27,872.478
2013-05-28,876.301
2013-05-29,874.742
2013-05-30,873.671
2013-05-31,863.135
2013-06-03,859.851
2013-06-04,865.88
2013-06-05,850.967
2013-06-06,846.296
2013-06-07,852.471
2013-06-10,855.372
2013-06-11,853.336
2013-06-12,853.046
2013-06-13,848.365
2013-06-14,853.799
2013-06-17,863.88
2013-06-18,863.812
2013-06-19,866.73
2013-06-20,827.666
2013-06-21,821.279
2013-06-24,808.444
2013-06-25,813.232
2013-06-26,819.925
2013-06-27,826.076
2013-06-28,827.986
2013-07-01,835.576
2013-07-02,836.453
2013-07-03,829.631
2013-07-04,839.398
2013-07-05,830.276
2013-07-08,836.888
2013-07-09,843.555
2013-07-10,848.813
2013-07-11,864.45
2013-07-12,863.428
2013-07-15,865.684
2013-07-16,870.258
2013-07-17,871.069
2013-07-18,877.629
2013-07-19,879.595
2013-07-22,887.64
2013-07-23,890.524
2013-07-24,893.113
2013-07-25,888.811
2013-07-26,886.576
2013-07-29,880.268
2013-07-30,880.892
2013-07-31,877.708
2013-08-01,884.986
2013-08-02,893.551
2013-08-05,890.825
2013-08-06,892.267
2013-08-07,886.778
2013-08-08,895.755
2013-08-09,899.265
2013-08-12,897.487
2013-08-13,898.558
2013-08-14,904.396
2013-08-15,896.346
2013-08-16,901.488
2013-08-19,897.013
2013-08-20,891.031
2013-08-21,883.203
2013-08-22,885.335
2013-08-23,894.897
2013-08-26,892.916
2013-08-27,883.682
2013-08-28,877.094
2013-08-29,876.372
2013-08-30,868.287
2013-09-02,878.991
2013-09-03,881.687
2013-09-04,887.464
2013-09-05,889.407
2013-09-06,896.38
2013-09-09,904.055
2013-09-10,914.032
2013-09-11,919.582
2013-09-12,920.197
2013-09-13,917.886
2013-09-16,928.257
2013-09-17,924.637
2013-09-18,929.461
2013-09-19,944.97
2013-09-20,939.339
2013-09-23,937.878
2013-09-24,938.652
2013-09-25,939.84
2013-09-26,940.9
2013-09-27,942.786
2013-09-30,934.246
2013-10-01,939.116
2013-10-02,938.346
2013-10-03,936.94
2013-10-04,937.445
2013-10-07,932.252
2013-10-08,929.343
2013-10-09,926.526
2013-10-10,938.026
2013-10-11,945.807
2013-10-14,949.255
2013-10-15,951.686
2013-10-16,953.42
2013-10-17,966.844
2013-10-18,973.08
2013-10-21,974.638
2013-10-22,982.269
2013-10-23,974.503
2013-10-24,979.509
2013-10-25,975.293
2013-10-28,975.707
2013-10-29,977.591
2013-10-30,980.114
2013-10-31,972.034
2013-11-01,962.597
2013-11-04,966.792
2013-11-05,963.612
2013-11-06,971.2
2013-11-07,961.191
2013-11-08,957.072
2013-11-11,961.897
2013-11-12,961.222
2013-11-13,956.454
2013-11-14,965.003
2013-11-15,971.599
2013-11-18,978.978
2013-11-19,972.616
2013-11-20,969.929
2013-11-21,967.397
2013-11-22,970.719
2013-11-25,971.687
2013-11-26,969.906
2013-11-27,970.514
2013-11-28,975.345
2013-11-29,976.08
2013-12-02,969.293
2013-12-03,962.078
2013-12-04,952.291
2013-12-05,948.081
2013-12-06,954.025
2013-12-09,958.294
2013-12-10,958.024
2013-12-11,952.468
2013-12-12,942.667
2013-12-13,940.287
2013-12-16,947.399
2013-12-17,943.696
2013-12-18,951.743
2013-12-19,958.525
2013-12-20,963.638
2013-12-23,971.817
2013-12-24,971.626
2013-12-25,971.528
2013-12-26,974.822
2013-12-27,985.186
2013-12-30,988.491
2013-12-31,990.159
2014-01-01,990.191
2014-01-02,980.114
2014-01-03,981.497
2014-01-06,979.364
2014-01-07,980.714
2014-01-08,983.415
2014-01-09,978.836
2014-01-10,987.837
2014-01-13,990.299
2014-01-14,986.653
2014-01-15,992.424
2014-01-16,992.673
2014-01-17,995.766
2014-01-20,995.338
2014-01-21,993.479
2014-01-22,995.629
2014-01-23,992.559
2014-01-24,975.652
2014-01-27,964.035
2014-01-28,965.548
2014-01-29,967.746
2014-01-30,960.882
2014-01-31,955.794
2014-02-03,945.874
2014-02-04,934.582
2014-02-05,939.976
2014-02-06,952.228
2014-02-07,963.053
2014-02-10,966.687
2014-02-11,977.379
2014-02-12,983.209
2014-02-13,984.336
2014-02-14,988.248
2014-02-17,993.43
2014-02-18,1000.717
2014-02-19,1001.946
2014-02-20,996.317
2014-02-21,1003.989
2014-02-24,1006.81
2014-02-25,1009.042
2014-02-26,1002.497
2014-02-27,1001.423
2014-02-28,1008.345
2014-03-03,991.997
2014-03-04,1002.895
2014-03-05,1005.82
2014-03-06,1013.057
2014-03-07,1005.651
2014-03-10,1000.544
2014-03-11,1001.589
2014-03-12,993.485
2014-03-13,990.168
2014-03-14,978.978
2014-03-17,985.092
2014-03-18,991.198
2014-03-19,988.673
2014-03-20,976.44
2014-03-21,978.963
2014-03-24,974.763
2014-03-25,983.001
2014-03-26,989.837
2014-03-27,991.629
2014-03-28,997.952
2014-03-31,1004.537
2014-04-01,1008.81
2014-04-02,1010.291
2014-04-03,1009.082
2014-04-04,1014.203
2014-04-07,1006.218
2014-04-08,1007.314
2014-04-09,1009.919
2014-04-10,1009.973
2014-04-11,998.785
2014-04-14,996.831
2014-04-15,991.558
2014-04-16,1002.833
2014-04-17,1008.838
2014-04-18,1009.662
2014-04-21,1007.201
2014-04-22,1014.72
2014-04-23,1014.542
2014-04-24,1016.168
2014-04-25,1012.886
2014-04-28,1012.668
2014-04-29,1021.342
2014-04-30,1024.685
2014-05-01,1026.615
2014-05-02,1027.545
2014-05-05,1026.679
2014-05-06,1029.72
2014-05-07,1024.782
2014-05-08,1032.144
2014-05-09,1025.396
2014-05-12,1029.303
2014-05-13,1031.953
2014-05-14,1034.262
2014-05-15,1028.292
2014-05-16,1024.982
2014-05-19,1022.779
2014-05-20,1019.568
2014-05-21,1021.628
2014-05-22,1025.615
2014-05-23,1029.22
2014-05-26,1036.486
2014-05-27,1034.94
2014-05-28,1034.78
2014-05-29,1037.183
2014-05-30,1036.772
2014-06-02,1039.119
2014-06-03,1037.642
2014-06-04,1037.203
2014-06-05,1039.734
2014-06-06,1048.105
2014-06-09,1049.507
2014-06-10,1047.993
2014-06-11,1047.755
2014-06-12,1049.842
2014-06-13,1048.768
2014-06-16,1047.119
2014-06-17,1045.895
2014-06-18,1050.043
2014-06-19,1062.677
2014-06-20,1058.066
2014-06-23,1057.781
2014-06-24,1054.225
2014-06-25,1048.69
2014-06-26,1049.262
2014-06-27,1051.318
2014-06-30,1054.808
2014-07-01,1061.261
2014-07-02,1063.687
2014-07-03,1065.742
2014-07-04,1065.16
2014-07-07,1059.164
2014-07-08,1051.049
2014-07-09,1051.215
2014-07-10,1040.723
2014-07-11,1041.132
2014-07-14,1049.053
2014-07-15,1044.721
2014-07-16,1053.588
2014-07-17,1045.846
2014-07-18,1044.902
2014-07-21,1042.478
2014-07-22,1049.894
2014-07-23,1052.361
2014-07-24,1054.746
2014-07-25,1051.538
2014-07-28,1051.572
2014-07-29,1052.231
2014-07-30,1045.764
2014-07-31,1038.298
2014-08-01,1029.098
2014-08-04,1027.185
2014-08-05,1021.683
2014-08-06,1014.999
2014-08-07,1010.408
2014-08-08,1003.855
2014-08-11,1014.659
2014-08-12,1013.995
2014-08-13,1018.715
2014-08-14,1022.126
2014-08-15,1020.372
2014-08-18,1026.416
2014-08-19,1029.274
2014-08-20,1027.477
2014-08-21,1032.786
2014-08-22,1027.067
2014-08-25,1032.752
2014-08-26,1036.778
2014-08-27,1039.569
2014-08-28,1033.047
2014-08-29,1034.649
2014-09-01,1034.316
2014-09-02,1032.007
2014-09-03,1040.051
2014-09-04,1037.116
2014-09-05,1033.597
2014-09-08,1028.239
2014-09-09,1020.948
2014-09-10,1020.529
2014-09-11,1019.896
2014-09-12,1017.305
2014-09-15,1014.541
2014-09-16,1012.462
2014-09-17,1015.168
2014-09-18,1018.166
2014-09-19,1015.834
2014-09-22,1009.236
2014-09-23,1003.765
2014-09-24,1003.358
2014-09-25,995.954
2014-09-26,992.144
2014-09-29,986.953
2014-09-30,985.618
2014-10-01,977.756
2014-10-02,961.985
2014-10-03,957.072
2014-10-06,964.907
2014-10-07,960.542
2014-10-08,955.929
2014-10-09,953.79
2014-10-10,933.719
2014-10-13,937.789
2014-10-14,931.961
2014-10-15,919.267
2014-10-16,913.625
2014-10-17,925.702
2014-10-20,930.746
2014-10-21,940.544
2014-10-22,944.87
2014-10-23,946.875
2014-10-24,947.904
2014-10-27,947.618
2014-10-28,955.954
2014-10-29,959.459
2014-10-30,953.582
2014-10-31,963.077
2014-11-03,951.285
2014-11-04,952.78
2014-11-05,956.981
2014-11-06,951.684
2014-11-07,951.702
2014-11-10,957.981
2014-11-11,958.893
2014-11-12,957.06
2014-11-13,956.528
2014-11-14,958.236
2014-11-17,955.357
2014-11-18,965.643
2014-11-19,962.402
2014-11-20,960.085
2014-11-21,969.65
2014-11-24,969.404
2014-11-25,974.763
2014-11-26,977.822
2014-11-27,970.589
2014-11-28,966.574
2014-12-01,963.155
2014-12-02,964.406
2014-12-03,964.774
2014-12-04,960.289
2014-12-05,959.924
2014-12-08,953.952
2014-12-09,948.546
2014-12-10,939.259
2014-12-11,934.226
2014-12-12,922.004
2014-12-15,903.085
2014-12-16,916.009
2014-12-17,914.213
2014-12-18,927.123
2014-12-19,936.181
2014-12-22,939.082
2014-12-23,939.171
2014-12-24,942.351
2014-12-25,941.66
2014-12-26,942.169
2014-12-29,943.789
2014-12-30,937.129
2014-12-31,936.056
2015-01-01,936.068
2015-01-02,930.168
2015-01-05,907.775
2015-01-06,897.765
2015-01-07,893.207
2015-01-08,910.509
2015-01-09,906.904
2015-01-12,906.222
2015-01-13,910.811
2015-01-14,901.0
2015-01-15,908.31
2015-01-16,909.013
2015-01-19,917.174
2015-01-20,920.235
2015-01-21,926.028
2015-01-22,929.624
2015-01-23,931.071
2015-01-26,932.934
2015-01-27,940.289
2015-01-28,936.226
2015-01-29,929.331
2015-01-30,925.273
2015-02-02,933.271
2015-02-03,945.544
2015-02-04,948.973
2015-02-05,953.648
2015-02-06,949.426
2015-02-09,946.939
2015-02-10,946.774
2015-02-11,940.233
2015-02-12,954.528
2015-02-13,964.794
2015-02-16,966.741
2015-02-17,966.554
2015-02-18,972.528
2015-02-19,975.006
2015-02-20,975.625
2015-02-23,976.336
2015-02-24,979.864
2015-02-25,983.653
2015-02-26,980.323
2015-02-27,982.88
2015-03-02,978.548
2015-03-03,974.708
2015-03-04,969.601
2015-03-05,971.738
2015-03-06,961.155
2015-03-09,955.946
2015-03-10,939.201
2015-03-11,938.674
2015-03-12,946.025
2015-03-13,940.075
2015-03-16,948.146
2015-03-17,947.877
2015-03-18,954.958
2015-03-19,957.349
2015-03-20,977.701
2015-03-23,986.473
2015-03-24,987.807
2015-03-25,988.513
2015-03-26,976.826
2015-03-27,972.516
2015-03-30,971.798
2015-03-31,961.806
2015-04-01,963.845
2015-04-02,973.914
2015-04-03,974.865
2015-04-06,984.883
2015-04-07,987.922
2015-04-08,985.286
2015-04-09,985.251
2015-04-10,987.562
2015-04-13,984.081
2015-04-14,994.177
2015-04-15,993.783
2015-04-16,999.244
2015-04-17,993.121
2015-04-20,994.933
2015-04-21,997.746
2015-04-22,997.396
2015-04-23,1002.741
2015-04-24,1010.992
2015-04-27,1018.995
2015-04-28,1019.956
2015-04-29,1016.757
2015-04-30,1008.127
2015-05-01,1004.95
2015-05-04,1005.369
2015-05-05,999.448
2015-05-06,1004.877
2015-05-07,994.981
2015-05-08,1012.347
2015-05-11,1013.106
2015-05-12,1012.234
2015-05-13,1020.033
2015-05-14,1023.499
2015-05-15,1025.893
2015-05-18,1023.055
2015-05-19,1015.919
2015-05-20,1017.046
2015-05-21,1022.828
2015-05-22,1016.538
2015-05-25,1016.783
2015-05-26,1000.027
2015-05-27,1003.229
2015-05-28,1001.659
2015-05-29,995.574
2015-06-01,990.984
2015-06-02,999.482
2015-06-03,1007.015
2015-06-04,998.765
2015-06-05,981.322
2015-06-08,979.156
2015-06-09,978.509
2015-06-10,995.567
2015-06-11,995.782
2015-06-12,992.546
2015-06-15,981.527
2015-06-16,981.507
2015-06-17,977.446
2015-06-18,987.665
2015-06-19,986.785
2015-06-22,1005.997
2015-06-23,1005.023
2015-06-24,1003.021
2015-06-25,1001.224
2015-06-26,995.462
2015-06-29,972.718
2015-06-30,966.557
2015-07-01,970.566
2015-07-02,972.126
2015-07-03,968.351
