Date,ISRAEL MID VALUE Mid Cap
2010-08-25,910.564
2010-08-26,934.364
2010-08-27,930.762
2010-08-30,928.208
2010-08-31,926.388
2010-09-01,947.123
2010-09-02,952.095
2010-09-03,953.607
2010-09-06,974.946
2010-09-07,967.865
2010-09-08,971.533
2010-09-09,972.332
2010-09-10,972.745
2010-09-13,971.35
2010-09-14,970.505
2010-09-15,964.125
2010-09-16,963.36
2010-09-17,963.618
2010-09-20,997.546
2010-09-21,1025.335
2010-09-22,1030.249
2010-09-23,1028.369
2010-09-24,1036.353
2010-09-27,1032.026
2010-09-28,1034.513
2010-09-29,1044.176
2010-09-30,1045.756
2010-10-01,1045.612
2010-10-04,1051.347
2010-10-05,1069.744
2010-10-06,1060.827
2010-10-07,1047.975
2010-10-08,1045.646
2010-10-11,1061.513
2010-10-12,1051.929
2010-10-13,1070.859
2010-10-14,1078.216
2010-10-15,1080.618
2010-10-18,1082.782
2010-10-19,1065.14
2010-10-20,1065.281
2010-10-21,1083.956
2010-10-22,1079.021
2010-10-25,1089.411
2010-10-26,1065.055
2010-10-27,1057.734
2010-10-28,1069.434
2010-10-29,1071.349
2010-11-01,1083.07
2010-11-02,1093.802
2010-11-03,1086.977
2010-11-04,1110.839
2010-11-05,1107.635
2010-11-08,1100.513
2010-11-09,1109.709
2010-11-10,1100.519
2010-11-11,1085.045
2010-11-12,1079.361
2010-11-15,1100.825
2010-11-16,1095.538
2010-11-17,1095.543
2010-11-18,1114.288
2010-11-19,1118.421
2010-11-22,1128.405
2010-11-23,1103.911
2010-11-24,1116.065
2010-11-25,1110.315
2010-11-26,1102.906
2010-11-29,1101.37
2010-11-30,1084.558
2010-12-01,1103.351
2010-12-02,1111.859
2010-12-03,1119.55
2010-12-06,1136.133
2010-12-07,1146.824
2010-12-08,1149.686
2010-12-09,1147.809
2010-12-10,1150.366
2010-12-13,1156.346
2010-12-14,1151.51
2010-12-15,1157.088
2010-12-16,1159.614
2010-12-17,1161.245
2010-12-20,1151.185
2010-12-21,1150.246
2010-12-22,1154.631
2010-12-23,1159.985
2010-12-24,1161.439
2010-12-27,1151.996
2010-12-28,1160.861
2010-12-29,1181.036
2010-12-30,1192.621
2010-12-31,1193.294
2011-01-03,1210.168
2011-01-04,1207.55
2011-01-05,1196.898
2011-01-06,1185.692
2011-01-07,1182.627
2011-01-10,1152.162
2011-01-11,1177.346
2011-01-12,1185.35
2011-01-13,1185.207
2011-01-14,1185.04
2011-01-17,1181.44
2011-01-18,1183.163
2011-01-19,1181.019
2011-01-20,1152.409
2011-01-21,1151.581
2011-01-24,1138.972
2011-01-25,1143.489
2011-01-26,1142.974
2011-01-27,1130.616
2011-01-28,1113.773
2011-01-31,1060.245
2011-02-01,1050.226
2011-02-02,1057.48
2011-02-03,1055.926
2011-02-04,1048.082
2011-02-07,1089.039
2011-02-08,1103.112
2011-02-09,1090.323
2011-02-10,1072.877
2011-02-11,1072.177
2011-02-14,1105.935
2011-02-15,1108.67
2011-02-16,1140.306
2011-02-17,1129.785
2011-02-18,1131.313
2011-02-21,1134.872
2011-02-22,1112.625
2011-02-23,1093.587
2011-02-24,1066.324
2011-02-25,1068.809
2011-02-28,1080.635
2011-03-01,1057.092
2011-03-02,1046.824
2011-03-03,1057.615
2011-03-04,1058.479
2011-03-07,1069.504
2011-03-08,1066.213
2011-03-09,1060.465
2011-03-10,1067.415
2011-03-11,1067.49
2011-03-14,1075.725
2011-03-15,1075.028
2011-03-16,1084.848
2011-03-17,1106.834
2011-03-18,1112.653
2011-03-21,1138.711
2011-03-22,1147.508
2011-03-23,1119.02
2011-03-24,1115.644
2011-03-25,1117.608
2011-03-28,1153.909
2011-03-29,1173.152
2011-03-30,1176.732
2011-03-31,1192.638
2011-04-01,1192.055
2011-04-04,1202.775
2011-04-05,1194.849
2011-04-06,1193.741
2011-04-07,1175.924
2011-04-08,1181.144
2011-04-11,1207.4
2011-04-12,1202.786
2011-04-13,1216.082
2011-04-14,1200.594
2011-04-15,1200.577
2011-04-18,1198.601
2011-04-19,1208.648
2011-04-20,1219.863
2011-04-21,1226.801
2011-04-22,1226.801
2011-04-25,1223.652
2011-04-26,1210.928
2011-04-27,1199.711
2011-04-28,1188.324
2011-04-29,1198.112
2011-05-02,1174.59
2011-05-03,1160.276
2011-05-04,1175.086
2011-05-05,1153.107
2011-05-06,1146.436
2011-05-09,1150.192
2011-05-10,1151.64
2011-05-11,1158.86
2011-05-12,1140.028
2011-05-13,1140.044
2011-05-16,1123.589
2011-05-17,1108.895
2011-05-18,1120.829
2011-05-19,1132.111
2011-05-20,1133.896
2011-05-23,1101.728
2011-05-24,1099.444
2011-05-25,1074.553
2011-05-26,1081.474
2011-05-27,1085.163
2011-05-30,1122.286
2011-05-31,1149.756
2011-06-01,1127.235
2011-06-02,1120.161
2011-06-03,1127.064
2011-06-06,1123.845
2011-06-07,1128.825
2011-06-08,1126.982
2011-06-09,1108.017
2011-06-10,1101.078
2011-06-13,1101.763
2011-06-14,1117.716
2011-06-15,1074.23
2011-06-16,1073.723
2011-06-17,1084.988
2011-06-20,1071.699
2011-06-21,1098.3
2011-06-22,1118.515
2011-06-23,1075.43
2011-06-24,1079.991
2011-06-27,1090.403
2011-06-28,1093.86
2011-06-29,1099.816
2011-06-30,1099.978
2011-07-01,1103.058
2011-07-04,1122.317
2011-07-05,1115.854
2011-07-06,1105.863
2011-07-07,1122.691
2011-07-08,1118.609
2011-07-11,1097.52
2011-07-12,1092.897
2011-07-13,1093.879
2011-07-14,1090.362
2011-07-15,1082.23
2011-07-18,1067.15
2011-07-19,1074.442
2011-07-20,1081.073
2011-07-21,1097.596
2011-07-22,1099.371
2011-07-25,1101.098
2011-07-26,1107.571
2011-07-27,1098.081
2011-07-28,1072.69
2011-07-29,1077.133
2011-08-01,1040.894
2011-08-02,1026.943
2011-08-03,1013.963
2011-08-04,981.782
2011-08-05,972.154
2011-08-08,894.102
2011-08-09,883.198
2011-08-10,840.908
2011-08-11,848.13
2011-08-12,846.754
2011-08-15,876.594
2011-08-16,869.475
2011-08-17,891.977
2011-08-18,847.056
2011-08-19,847.565
2011-08-22,879.501
2011-08-23,876.227
2011-08-24,877.614
2011-08-25,854.688
2011-08-26,851.972
2011-08-29,894.422
2011-08-30,898.891
2011-08-31,917.761
2011-09-01,913.385
2011-09-02,906.738
2011-09-05,853.875
2011-09-06,816.405
2011-09-07,851.781
2011-09-08,841.538
2011-09-09,837.17
2011-09-12,783.372
2011-09-13,800.676
2011-09-14,811.079
2011-09-15,838.916
2011-09-16,843.562
2011-09-19,790.679
2011-09-20,832.34
2011-09-21,843.806
2011-09-22,805.084
2011-09-23,810.232
2011-09-26,814.961
2011-09-27,836.302
2011-09-28,833.156
2011-09-29,832.172
2011-09-30,825.833
2011-10-03,827.289
2011-10-04,792.335
2011-10-05,816.909
2011-10-06,823.221
2011-10-07,825.446
2011-10-10,862.327
2011-10-11,873.646
2011-10-12,881.607
2011-10-13,878.297
2011-10-14,879.618
2011-10-17,928.228
2011-10-18,925.858
2011-10-19,928.992
2011-10-20,919.928
2011-10-21,928.443
2011-10-24,937.49
2011-10-25,923.846
2011-10-26,921.397
2011-10-27,958.334
2011-10-28,965.588
2011-10-31,940.439
2011-11-01,896.944
2011-11-02,899.263
2011-11-03,895.779
2011-11-04,897.857
2011-11-07,907.404
2011-11-08,910.716
2011-11-09,873.759
2011-11-10,881.533
2011-11-11,884.364
2011-11-14,899.889
2011-11-15,889.575
2011-11-16,882.962
2011-11-17,869.639
2011-11-18,870.165
2011-11-21,806.644
2011-11-22,784.225
2011-11-23,779.082
2011-11-24,756.48
2011-11-25,756.57
2011-11-28,803.358
2011-11-29,774.714
2011-11-30,814.915
2011-12-01,817.807
2011-12-02,816.716
2011-12-05,848.877
2011-12-06,823.642
2011-12-07,800.927
2011-12-08,802.39
2011-12-09,802.017
2011-12-12,791.448
2011-12-13,795.827
2011-12-14,776.249
2011-12-15,792.287
2011-12-16,795.564
2011-12-19,796.848
2011-12-20,802.949
2011-12-21,784.156
2011-12-22,776.017
2011-12-23,776.119
2011-12-26,804.788
2011-12-27,800.727
2011-12-28,789.635
2011-12-29,768.751
2011-12-30,766.289
2012-01-02,782.589
2012-01-03,791.987
2012-01-04,774.526
2012-01-05,780.142
2012-01-06,779.413
2012-01-09,767.927
2012-01-10,779.653
2012-01-11,771.99
2012-01-12,785.876
2012-01-13,781.826
2012-01-16,775.622
2012-01-17,789.414
2012-01-18,803.472
2012-01-19,798.371
2012-01-20,800.559
2012-01-23,787.512
2012-01-24,769.865
2012-01-25,742.556
2012-01-26,762.393
2012-01-27,759.899
2012-01-30,741.205
2012-01-31,763.539
2012-02-01,769.165
2012-02-02,769.654
2012-02-03,771.781
2012-02-06,778.314
2012-02-07,779.305
2012-02-08,778.087
2012-02-09,779.42
2012-02-10,776.018
2012-02-13,787.828
2012-02-14,775.508
2012-02-15,763.647
2012-02-16,749.583
2012-02-17,755.015
2012-02-20,760.573
2012-02-21,764.83
2012-02-22,739.064
2012-02-23,726.396
2012-02-24,722.302
2012-02-27,696.605
2012-02-28,678.459
2012-02-29,684.553
2012-03-01,686.577
2012-03-02,681.909
2012-03-05,687.883
2012-03-06,670.807
2012-03-07,665.962
2012-03-08,672.567
2012-03-09,670.215
2012-03-12,656.454
2012-03-13,657.276
2012-03-14,702.488
2012-03-15,705.308
2012-03-16,710.367
2012-03-19,705.786
2012-03-20,703.66
2012-03-21,709.406
2012-03-22,706.961
2012-03-23,710.476
2012-03-26,733.559
2012-03-27,732.686
2012-03-28,722.763
2012-03-29,699.558
2012-03-30,704.765
2012-04-02,706.071
2012-04-03,704.698
2012-04-04,698.51
2012-04-05,701.649
2012-04-06,701.649
2012-04-09,688.392
2012-04-10,687.021
2012-04-11,674.082
2012-04-12,676.377
2012-04-13,676.883
2012-04-16,672.462
2012-04-17,685.5
2012-04-18,689.545
2012-04-19,681.877
2012-04-20,682.54
2012-04-23,678.233
2012-04-24,688.635
2012-04-25,687.709
2012-04-26,687.353
2012-04-27,688.507
2012-04-30,692.627
2012-05-01,696.745
2012-05-02,685.487
2012-05-03,685.759
2012-05-04,685.37
2012-05-07,678.558
2012-05-08,675.906
2012-05-09,663.29
2012-05-10,668.352
2012-05-11,667.608
2012-05-14,638.086
2012-05-15,600.962
2012-05-16,572.451
2012-05-17,552.102
2012-05-18,553.901
2012-05-21,537.547
2012-05-22,537.708
2012-05-23,513.964
2012-05-24,508.358
2012-05-25,507.654
2012-05-28,512.614
2012-05-29,513.978
2012-05-30,504.285
2012-05-31,502.347
2012-06-01,501.736
2012-06-04,497.627
2012-06-05,501.42
2012-06-06,512.885
2012-06-07,522.758
2012-06-08,521.411
2012-06-11,506.54
2012-06-12,505.215
2012-06-13,495.671
2012-06-14,493.443
2012-06-15,496.133
2012-06-18,497.202
2012-06-19,502.036
2012-06-20,492.899
2012-06-21,481.991
2012-06-22,480.201
2012-06-25,468.672
2012-06-26,464.884
2012-06-27,467.44
2012-06-28,456.736
2012-06-29,460.84
2012-07-02,472.203
2012-07-03,474.978
2012-07-04,471.534
2012-07-05,469.971
2012-07-06,469.344
2012-07-09,460.693
2012-07-10,468.26
2012-07-11,474.084
2012-07-12,470.377
2012-07-13,472.538
2012-07-16,460.779
2012-07-17,454.104
2012-07-18,448.42
2012-07-19,439.961
2012-07-20,439.933
2012-07-23,430.426
2012-07-24,424.689
2012-07-25,426.341
2012-07-26,428.841
2012-07-27,432.259
2012-07-30,429.992
2012-07-31,437.433
2012-08-01,446.116
2012-08-02,446.485
2012-08-03,449.434
2012-08-06,451.652
2012-08-07,456.263
2012-08-08,456.966
2012-08-09,455.073
2012-08-10,454.39
2012-08-13,423.609
2012-08-14,434.089
2012-08-15,436.273
2012-08-16,449.77
2012-08-17,448.635
2012-08-20,451.835
2012-08-21,460.925
2012-08-22,462.086
2012-08-23,461.263
2012-08-24,459.178
2012-08-27,455.807
2012-08-28,451.57
2012-08-29,458.356
2012-08-30,457.288
2012-08-31,460.097
2012-09-03,457.044
2012-09-04,453.483
2012-09-05,453.778
2012-09-06,454.773
2012-09-07,460.16
2012-09-10,485.801
2012-09-11,495.67
2012-09-12,497.032
2012-09-13,494.049
2012-09-14,502.168
2012-09-17,501.794
2012-09-18,501.446
2012-09-19,502.19
2012-09-20,496.447
2012-09-21,496.899
2012-09-24,526.119
2012-09-25,528.219
2012-09-26,524.17
2012-09-27,542.926
2012-09-28,542.102
2012-10-01,543.773
2012-10-02,573.833
2012-10-03,587.04
2012-10-04,582.636
2012-10-05,585.621
2012-10-08,581.635
2012-10-09,579.035
2012-10-10,581.153
2012-10-11,586.413
2012-10-12,588.99
2012-10-15,606.965
2012-10-16,617.995
2012-10-17,613.866
2012-10-18,612.294
2012-10-19,609.71
2012-10-22,611.268
2012-10-23,595.071
2012-10-24,598.702
2012-10-25,600.416
2012-10-26,598.867
2012-10-29,591.364
2012-10-30,598.739
2012-10-31,597.861
2012-11-01,601.468
2012-11-02,598.518
2012-11-05,601.365
2012-11-06,605.956
2012-11-07,595.142
2012-11-08,590.027
2012-11-09,589.31
2012-11-12,579.922
2012-11-13,585.363
2012-11-14,571.046
2012-11-15,572.671
2012-11-16,570.211
2012-11-19,595.205
2012-11-20,592.774
2012-11-21,598.469
2012-11-22,611.66
2012-11-23,614.508
2012-11-26,625.342
2012-11-27,623.247
2012-11-28,616.774
2012-11-29,629.996
2012-11-30,631.591
2012-12-03,630.169
2012-12-04,625.607
2012-12-05,625.096
2012-12-06,621.411
2012-12-07,620.357
2012-12-10,623.02
2012-12-11,630.065
2012-12-12,637.569
2012-12-13,622.539
2012-12-14,621.932
2012-12-17,626.538
2012-12-18,638.031
2012-12-19,639.683
2012-12-20,644.93
2012-12-21,645.619
2012-12-24,621.733
2012-12-25,613.386
2012-12-26,618.432
2012-12-27,623.546
2012-12-28,622.352
2012-12-31,625.1
2013-01-01,647.705
2013-01-02,651.026
2013-01-03,637.684
2013-01-04,633.927
2013-01-07,624.656
2013-01-08,628.243
2013-01-09,635.622
2013-01-10,647.961
2013-01-11,652.107
2013-01-14,652.275
2013-01-15,645.34
2013-01-16,640.435
2013-01-17,640.881
2013-01-18,639.497
2013-01-21,625.775
2013-01-22,625.566
2013-01-23,640.119
2013-01-24,644.973
2013-01-25,644.426
2013-01-28,638.48
2013-01-29,631.795
2013-01-30,627.088
2013-01-31,629.974
2013-02-01,637.254
2013-02-04,641.058
2013-02-05,650.445
2013-02-06,647.484
2013-02-07,657.666
2013-02-08,660.183
2013-02-11,655.543
2013-02-12,664.119
2013-02-13,670.51
2013-02-14,667.075
2013-02-15,665.449
2013-02-18,670.409
2013-02-19,676.602
2013-02-20,695.059
2013-02-21,670.948
2013-02-22,666.345
2013-02-25,662.589
2013-02-26,664.057
2013-02-27,665.326
2013-02-28,673.559
2013-03-01,669.315
2013-03-04,660.662
2013-03-05,666.484
2013-03-06,667.244
2013-03-07,664.239
2013-03-08,668.27
2013-03-11,676.914
2013-03-12,674.79
2013-03-13,667.528
2013-03-14,670.808
2013-03-15,673.452
2013-03-18,683.793
2013-03-19,683.636
2013-03-20,689.549
2013-03-21,680.356
2013-03-22,683.172
2013-03-25,692.944
2013-03-26,693.555
2013-03-27,694.121
2013-03-28,693.479
2013-03-29,693.479
2013-04-01,692.764
2013-04-02,701.591
2013-04-03,695.905
2013-04-04,685.53
2013-04-05,686.334
2013-04-08,684.045
2013-04-09,686.873
2013-04-10,688.405
2013-04-11,686.928
2013-04-12,687.307
2013-04-15,684.683
2013-04-16,686.073
2013-04-17,680.696
2013-04-18,673.703
2013-04-19,673.592
2013-04-22,662.54
2013-04-23,671.675
2013-04-24,677.604
2013-04-25,678.205
2013-04-26,679.619
2013-04-29,680.403
2013-04-30,688.16
2013-05-01,686.886
2013-05-02,690.132
2013-05-03,692.548
2013-05-06,691.261
2013-05-07,693.821
2013-05-08,694.708
2013-05-09,686.38
2013-05-10,681.281
2013-05-13,679.46
2013-05-14,671.584
2013-05-15,668.019
2013-05-16,675.671
2013-05-17,669.819
2013-05-20,673.665
2013-05-21,678.618
2013-05-22,674.48
2013-05-23,667.989
2013-05-24,668.575
2013-05-27,673.341
2013-05-28,682.732
2013-05-29,677.966
2013-05-30,680.69
2013-05-31,677.787
2013-06-03,679.94
2013-06-04,683.201
2013-06-05,683.989
2013-06-06,696.302
2013-06-07,696.736
2013-06-10,700.072
2013-06-11,691.949
2013-06-12,709.269
2013-06-13,712.698
2013-06-14,715.951
2013-06-17,737.328
2013-06-18,731.26
2013-06-19,722.434
2013-06-20,688.229
2013-06-21,687.531
2013-06-24,700.43
2013-06-25,711.351
2013-06-26,698.141
2013-06-27,696.856
2013-06-28,694.013
2013-07-01,698.164
2013-07-02,709.648
2013-07-03,707.276
2013-07-04,714.302
2013-07-05,709.476
2013-07-08,713.397
2013-07-09,713.166
2013-07-10,718.893
2013-07-11,746.808
2013-07-12,748.52
2013-07-15,757.938
2013-07-16,761.181
2013-07-17,755.735
2013-07-18,756.975
2013-07-19,759.784
2013-07-22,762.189
2013-07-23,767.865
2013-07-24,771.698
2013-07-25,769.903
2013-07-26,771.172
2013-07-29,771.851
2013-07-30,768.563
2013-07-31,779.948
2013-08-01,795.817
2013-08-02,794.769
2013-08-05,800.337
2013-08-06,805.779
2013-08-07,819.015
2013-08-08,803.245
2013-08-09,803.074
2013-08-12,791.329
2013-08-13,810.265
2013-08-14,807.118
2013-08-15,811.539
2013-08-16,813.247
2013-08-19,825.868
2013-08-20,831.14
2013-08-21,815.895
2013-08-22,798.968
2013-08-23,799.235
2013-08-26,778.981
2013-08-27,728.316
2013-08-28,747.833
2013-08-29,776.439
2013-08-30,778.146
2013-09-02,772.481
2013-09-03,770.497
2013-09-04,769.482
2013-09-05,767.323
2013-09-06,768.744
2013-09-09,793.635
2013-09-10,822.844
2013-09-11,820.831
2013-09-12,825.347
2013-09-13,824.754
2013-09-16,877.357
2013-09-17,894.406
2013-09-18,896.127
2013-09-19,907.996
2013-09-20,901.406
2013-09-23,911.277
2013-09-24,920.011
2013-09-25,915.807
2013-09-26,914.816
2013-09-27,915.459
2013-09-30,954.626
2013-10-01,966.34
2013-10-02,952.296
2013-10-03,919.419
2013-10-04,919.859
2013-10-07,934.142
2013-10-08,946.261
2013-10-09,941.758
2013-10-10,945.407
2013-10-11,947.913
2013-10-14,964.123
2013-10-15,961.47
2013-10-16,969.482
2013-10-17,975.959
2013-10-18,975.738
2013-10-21,984.367
2013-10-22,988.492
2013-10-23,937.663
2013-10-24,927.712
2013-10-25,927.146
2013-10-28,911.068
2013-10-29,927.83
2013-10-30,917.045
2013-10-31,926.311
2013-11-01,922.028
2013-11-04,932.846
2013-11-05,935.404
2013-11-06,968.034
2013-11-07,966.29
2013-11-08,967.382
2013-11-11,929.745
2013-11-12,920.866
2013-11-13,930.287
2013-11-14,943.079
2013-11-15,942.664
2013-11-18,970.423
2013-11-19,972.985
2013-11-20,954.643
2013-11-21,921.943
2013-11-22,922.124
2013-11-25,920.496
2013-11-26,889.956
2013-11-27,906.144
2013-11-28,919.806
2013-11-29,920.576
2013-12-02,953.725
2013-12-03,942.909
2013-12-04,959.018
2013-12-05,970.899
2013-12-06,975.184
2013-12-09,950.26
2013-12-10,947.242
2013-12-11,945.776
2013-12-12,957.917
2013-12-13,959.189
2013-12-16,935.596
2013-12-17,922.017
2013-12-18,926.863
2013-12-19,930.812
2013-12-20,929.938
2013-12-23,970.949
2013-12-24,958.154
2013-12-25,960.173
2013-12-26,942.62
2013-12-27,946.766
2013-12-30,934.606
2013-12-31,934.714
2014-01-01,939.135
2014-01-02,919.551
2014-01-03,915.474
2014-01-06,927.472
2014-01-07,938.67
2014-01-08,934.373
2014-01-09,911.729
2014-01-10,915.118
2014-01-13,930.723
2014-01-14,940.305
2014-01-15,917.923
2014-01-16,889.914
2014-01-17,888.781
2014-01-20,858.789
2014-01-21,873.186
2014-01-22,878.166
2014-01-23,877.047
2014-01-24,874.022
2014-01-27,874.539
2014-01-28,870.618
2014-01-29,863.331
2014-01-30,857.465
2014-01-31,850.901
2014-02-03,848.751
2014-02-04,876.499
2014-02-05,875.531
2014-02-06,870.998
2014-02-07,870.48
2014-02-10,879.457
2014-02-11,901.311
2014-02-12,895.158
2014-02-13,900.174
2014-02-14,898.906
2014-02-17,893.458
2014-02-18,893.713
2014-02-19,910.395
2014-02-20,924.022
2014-02-21,926.199
2014-02-24,923.036
2014-02-25,914.256
2014-02-26,903.46
2014-02-27,896.223
2014-02-28,900.604
2014-03-03,924.276
2014-03-04,935.475
2014-03-05,925.679
2014-03-06,921.108
2014-03-07,920.124
2014-03-10,893.399
2014-03-11,914.43
2014-03-12,910.776
2014-03-13,927.713
2014-03-14,928.169
2014-03-17,916.537
2014-03-18,907.721
2014-03-19,928.334
2014-03-20,930.327
2014-03-21,930.969
2014-03-24,958.039
2014-03-25,977.045
2014-03-26,972.471
2014-03-27,988.523
2014-03-28,988.155
2014-03-31,982.29
2014-04-01,998.786
2014-04-02,1015.285
2014-04-03,1001.249
2014-04-04,998.92
2014-04-07,988.207
2014-04-08,1005.473
2014-04-09,998.731
2014-04-10,1013.449
2014-04-11,1014.107
2014-04-14,1015.97
2014-04-15,1015.531
2014-04-16,1044.658
2014-04-17,1025.057
2014-04-18,1025.057
2014-04-21,1024.1
2014-04-22,1028.883
2014-04-23,1018.487
2014-04-24,1020.343
2014-04-25,1022.21
2014-04-28,1023.355
2014-04-29,1031.523
2014-04-30,1041.396
2014-05-01,1049.088
2014-05-02,1049.315
2014-05-05,1039.163
2014-05-06,1042.222
2014-05-07,1072.425
2014-05-08,1071.732
2014-05-09,1068.723
2014-05-12,1049.094
2014-05-13,1038.563
2014-05-14,1048.941
2014-05-15,1054.357
2014-05-16,1052.909
2014-05-19,1053.757
2014-05-20,1033.547
2014-05-21,1028.613
2014-05-22,1034.102
2014-05-23,1034.874
2014-05-26,1051.33
2014-05-27,1048.676
2014-05-28,1055.303
2014-05-29,1037.355
2014-05-30,1037.176
2014-06-02,1039.983
2014-06-03,1038.414
2014-06-04,1038.041
2014-06-05,1032.722
2014-06-06,1035.573
2014-06-09,1035.916
2014-06-10,1030.031
2014-06-11,1027.088
2014-06-12,1020.666
2014-06-13,1021.848
2014-06-16,1029.66
2014-06-17,1030.864
2014-06-18,1032.198
2014-06-19,1049.909
2014-06-20,1047.777
2014-06-23,1054.53
2014-06-24,1060.857
2014-06-25,1048.855
2014-06-26,1041.802
2014-06-27,1041.3
2014-06-30,1047.02
2014-07-01,1042.234
2014-07-02,1029.218
2014-07-03,1040.88
2014-07-04,1040.987
2014-07-07,1029.028
2014-07-08,1025.9
2014-07-09,1039.417
2014-07-10,1038.075
2014-07-11,1039.106
2014-07-14,1053.958
2014-07-15,1053.019
2014-07-16,1055.205
2014-07-17,1064.883
2014-07-18,1059.402
2014-07-21,1058.67
2014-07-22,1058.007
2014-07-23,1047.861
2014-07-24,1043.755
2014-07-25,1039.714
2014-07-28,1045.014
2014-07-29,1048.148
2014-07-30,1050.916
2014-07-31,1053.489
2014-08-01,1054.381
2014-08-04,1058.956
2014-08-05,1057.95
2014-08-06,1061.176
2014-08-07,1051.83
2014-08-08,1051.269
2014-08-11,1056.943
2014-08-12,1049.887
2014-08-13,1053.468
2014-08-14,1058.534
2014-08-15,1053.694
2014-08-18,1033.715
2014-08-19,1026.754
2014-08-20,1015.209
2014-08-21,1019.828
2014-08-22,1015.732
2014-08-25,1009.416
2014-08-26,1014.509
2014-08-27,1042.501
2014-08-28,1046.816
2014-08-29,1045.51
2014-09-01,1036.05
2014-09-02,1041.778
2014-09-03,1048.773
2014-09-04,1051.796
2014-09-05,1048.79
2014-09-08,1057.542
2014-09-09,1045.731
2014-09-10,1049.404
2014-09-11,1039.396
2014-09-12,1039.311
2014-09-15,1045.353
2014-09-16,1037.239
2014-09-17,1040.47
2014-09-18,1048.686
2014-09-19,1046.732
2014-09-22,1067.351
2014-09-23,1072.539
2014-09-24,1069.777
2014-09-25,1069.5
2014-09-26,1066.435
2014-09-29,1043.669
2014-09-30,1041.135
2014-10-01,1049.355
2014-10-02,1035.759
2014-10-03,1029.161
2014-10-06,1039.762
2014-10-07,1038.072
2014-10-08,1034.364
2014-10-09,1041.624
2014-10-10,1032.782
2014-10-13,1025.889
2014-10-14,1019.214
2014-10-15,1030.226
2014-10-16,1030.991
2014-10-17,1024.766
2014-10-20,1021.348
2014-10-21,1024.523
2014-10-22,1022.895
2014-10-23,1004.277
2014-10-24,1002.524
2014-10-27,1009.41
2014-10-28,1012.513
2014-10-29,997.982
2014-10-30,971.305
2014-10-31,964.864
2014-11-03,970.381
2014-11-04,977.63
2014-11-05,970.492
2014-11-06,975.458
2014-11-07,972.256
2014-11-10,978.679
2014-11-11,961.217
2014-11-12,967.375
2014-11-13,968.631
2014-11-14,964.352
2014-11-17,951.623
2014-11-18,950.378
2014-11-19,957.044
2014-11-20,955.909
2014-11-21,953.119
2014-11-24,951.635
2014-11-25,970.152
2014-11-26,980.352
2014-11-27,983.069
2014-11-28,982.918
2014-12-01,973.855
2014-12-02,957.351
2014-12-03,958.374
2014-12-04,970.448
2014-12-05,964.416
2014-12-08,982.807
2014-12-09,975.203
2014-12-10,970.17
2014-12-11,977.563
2014-12-12,981.891
2014-12-15,962.315
2014-12-16,961.062
2014-12-17,968.593
2014-12-18,964.468
2014-12-19,970.708
2014-12-22,961.286
2014-12-23,943.08
2014-12-24,930.539
2014-12-25,940.929
2014-12-26,942.731
2014-12-29,938.427
2014-12-30,934.839
2014-12-31,947.686
2015-01-01,951.81
2015-01-02,941.001
2015-01-05,927.554
2015-01-06,929.867
2015-01-07,929.065
2015-01-08,929.962
2015-01-09,933.194
2015-01-12,932.617
2015-01-13,936.653
2015-01-14,955.565
2015-01-15,944.637
2015-01-16,943.567
2015-01-19,935.784
2015-01-20,927.73
2015-01-21,919.001
2015-01-22,915.614
2015-01-23,901.748
2015-01-26,894.6
2015-01-27,903.962
2015-01-28,902.365
2015-01-29,905.871
2015-01-30,906.137
2015-02-02,911.244
2015-02-03,947.473
2015-02-04,934.425
2015-02-05,942.616
2015-02-06,936.306
2015-02-09,923.251
2015-02-10,926.682
2015-02-11,926.124
2015-02-12,922.554
2015-02-13,921.891
2015-02-16,950.745
2015-02-17,947.165
2015-02-18,961.718
2015-02-19,960.382
2015-02-20,956.487
2015-02-23,952.11
2015-02-24,918.927
2015-02-25,913.642
2015-02-26,921.126
2015-02-27,913.56
2015-03-02,930.775
2015-03-03,928.821
2015-03-04,931.942
2015-03-05,931.814
2015-03-06,924.292
2015-03-09,937.965
2015-03-10,921.666
2015-03-11,941.986
2015-03-12,938.817
2015-03-13,930.822
2015-03-16,929.818
2015-03-17,930.48
2015-03-18,923.261
2015-03-19,947.787
2015-03-20,941.831
2015-03-23,989.835
2015-03-24,1005.437
2015-03-25,1004.291
2015-03-26,993.662
2015-03-27,991.907
2015-03-30,1008.921
2015-03-31,1001.188
2015-04-01,1017.372
2015-04-02,1021.082
2015-04-03,1021.082
2015-04-06,1032.101
2015-04-07,1028.987
2015-04-08,1030.536
2015-04-09,1025.802
2015-04-10,1016.03
2015-04-13,1018.233
2015-04-14,1014.193
2015-04-15,1017.156
2015-04-16,1035.43
2015-04-17,1040.308
2015-04-20,1046.728
2015-04-21,1039.412
2015-04-22,1042.05
2015-04-23,1042.937
2015-04-24,1048.934
2015-04-27,1064.334
2015-04-28,1063.96
2015-04-29,1053.187
2015-04-30,1045.057
2015-05-01,1040.492
2015-05-04,1026.663
2015-05-05,1024.901
2015-05-06,1021.585
2015-05-07,1026.031
2015-05-08,1025.952
2015-05-11,1025.451
2015-05-12,1014.398
2015-05-13,1028.749
2015-05-14,1022.011
2015-05-15,1025.631
