Date,BELGIUM MID CAP Mid Cap
2005-11-10,678.073
2005-11-11,681.153
2005-11-14,677.581
2005-11-15,677.236
2005-11-16,668.777
2005-11-17,673.974
2005-11-18,675.68
2005-11-21,676.408
2005-11-22,678.746
2005-11-23,686.379
2005-11-24,685.589
2005-11-25,684.631
2005-11-28,687.551
2005-11-29,671.499
2005-11-30,670.823
2005-12-01,671.475
2005-12-02,673.246
2005-12-05,674.209
2005-12-06,675.893
2005-12-07,673.34
2005-12-08,675.175
2005-12-09,677.841
2005-12-12,683.605
2005-12-13,684.674
2005-12-14,692.405
2005-12-15,682.642
2005-12-16,691.607
2005-12-19,691.69
2005-12-20,683.856
2005-12-21,680.638
2005-12-22,677.636
2005-12-23,677.812
2005-12-26,677.812
2005-12-27,683.188
2005-12-28,685.9
2005-12-29,681.33
2005-12-30,677.541
2006-01-02,680.942
2006-01-03,696.07
2006-01-04,706.305
2006-01-05,707.536
2006-01-06,712.191
2006-01-09,707.587
2006-01-10,706.006
2006-01-11,712.373
2006-01-12,709.05
2006-01-13,713.214
2006-01-16,719.17
2006-01-17,709.649
2006-01-18,707.621
2006-01-19,712.913
2006-01-20,711.391
2006-01-23,722.881
2006-01-24,722.469
2006-01-25,723.289
2006-01-26,725.463
2006-01-27,724.344
2006-01-30,719.634
2006-01-31,719.332
2006-02-01,716.118
2006-02-02,713.665
2006-02-03,710.404
2006-02-06,709.53
2006-02-07,708.113
2006-02-08,705.371
2006-02-09,712.948
2006-02-10,708.535
2006-02-13,704.556
2006-02-14,702.917
2006-02-15,704.935
2006-02-16,702.617
2006-02-17,702.703
2006-02-20,703.821
2006-02-21,703.414
2006-02-22,701.288
2006-02-23,704.543
2006-02-24,703.687
2006-02-27,700.705
2006-02-28,702.523
2006-03-01,705.948
2006-03-02,704.052
2006-03-03,705.719
2006-03-06,714.583
2006-03-07,701.966
2006-03-08,702.772
2006-03-09,707.394
2006-03-10,705.769
2006-03-13,710.665
2006-03-14,712.103
2006-03-15,719.199
2006-03-16,728.999
2006-03-17,727.106
2006-03-20,726.956
2006-03-21,723.957
2006-03-22,724.485
2006-03-23,717.347
2006-03-24,718.972
2006-03-27,719.249
2006-03-28,722.964
2006-03-29,717.924
2006-03-30,729.548
2006-03-31,728.449
2006-04-03,730.595
2006-04-04,736.149
2006-04-05,738.803
2006-04-06,738.609
2006-04-07,731.889
2006-04-10,727.029
2006-04-11,721.314
2006-04-12,712.334
2006-04-13,714.209
2006-04-14,714.209
2006-04-17,725.552
2006-04-18,728.061
2006-04-19,734.168
2006-04-20,734.494
2006-04-21,736.785
2006-04-24,743.626
2006-04-25,746.816
2006-04-26,749.438
2006-04-27,752.221
2006-04-28,752.551
2006-05-01,753.865
2006-05-02,755.41
2006-05-03,750.324
2006-05-04,761.518
2006-05-05,770.557
2006-05-08,772.291
2006-05-09,774.751
2006-05-10,774.867
2006-05-11,777.618
2006-05-12,765.733
2006-05-15,755.712
2006-05-16,755.627
2006-05-17,738.659
2006-05-18,731.888
2006-05-19,722.579
2006-05-22,707.985
2006-05-23,724.714
2006-05-24,719.608
2006-05-25,730.061
2006-05-26,739.899
2006-05-29,736.241
2006-05-30,734.893
2006-05-31,734.976
2006-06-01,734.107
2006-06-02,750.328
2006-06-05,744.103
2006-06-06,729.025
2006-06-07,727.717
2006-06-08,709.67
2006-06-09,713.017
2006-06-12,709.147
2006-06-13,695.039
2006-06-14,699.563
2006-06-15,709.69
2006-06-16,708.658
2006-06-19,706.953
2006-06-20,710.1
2006-06-21,719.451
2006-06-22,720.161
2006-06-23,717.082
2006-06-26,722.599
2006-06-27,723.145
2006-06-28,720.576
2006-06-29,726.97
2006-06-30,757.235
2006-07-03,768.036
2006-07-04,764.693
2006-07-05,753.077
2006-07-06,760.922
2006-07-07,762.856
2006-07-10,768.112
2006-07-11,767.059
2006-07-12,769.752
2006-07-13,759.74
2006-07-14,749.614
2006-07-17,742.774
2006-07-18,737.423
2006-07-19,751.282
2006-07-20,764.444
2006-07-21,761.979
2006-07-24,767.035
2006-07-25,771.659
2006-07-26,771.335
2006-07-27,783.624
2006-07-28,788.804
2006-07-31,789.864
2006-08-01,783.868
2006-08-02,794.831
2006-08-03,789.459
2006-08-04,803.042
2006-08-07,791.387
2006-08-08,796.096
2006-08-09,797.051
2006-08-10,787.367
2006-08-11,789.96
2006-08-14,795.078
2006-08-15,808.051
2006-08-16,811.397
2006-08-17,813.635
2006-08-18,815.387
2006-08-21,821.553
2006-08-22,811.5
2006-08-23,804.955
2006-08-24,805.399
2006-08-25,802.451
2006-08-28,807.55
2006-08-29,806.461
2006-08-30,814.332
2006-08-31,807.865
2006-09-01,813.465
2006-09-04,817.765
2006-09-05,817.305
2006-09-06,808.323
2006-09-07,801.588
2006-09-08,802.187
2006-09-11,801.347
2006-09-12,812.737
2006-09-13,815.69
2006-09-14,817.651
2006-09-15,813.279
2006-09-18,813.573
2006-09-19,814.086
2006-09-20,821.923
2006-09-21,829.912
2006-09-22,830.477
2006-09-25,828.025
2006-09-26,832.424
2006-09-27,843.127
2006-09-28,850.694
2006-09-29,853.859
2006-10-02,855.393
2006-10-03,849.835
2006-10-04,848.514
2006-10-05,853.897
2006-10-06,841.655
2006-10-09,839.25
2006-10-10,836.972
2006-10-11,837.6
2006-10-12,840.811
2006-10-13,838.255
2006-10-16,838.282
2006-10-17,832.067
2006-10-18,837.106
2006-10-19,844.624
2006-10-20,844.002
2006-10-23,838.808
2006-10-24,836.319
2006-10-25,840.267
2006-10-26,850.24
2006-10-27,845.216
2006-10-30,837.579
2006-10-31,849.295
2006-11-01,854.25
2006-11-02,852.1
2006-11-03,856.06
2006-11-06,855.266
2006-11-07,862.535
2006-11-08,859.409
2006-11-09,857.091
2006-11-10,866.486
2006-11-13,862.519
2006-11-14,862.086
2006-11-15,869.863
2006-11-16,871.652
2006-11-17,867.772
2006-11-20,865.449
2006-11-21,872.879
2006-11-22,881.87
2006-11-23,882.018
2006-11-24,883.675
2006-11-27,876.172
2006-11-28,868.203
2006-11-29,881.083
2006-11-30,882.899
2006-12-01,887.55
2006-12-04,895.88
2006-12-05,908.677
2006-12-06,908.393
2006-12-07,920.467
2006-12-08,929.02
2006-12-11,926.494
2006-12-12,930.251
2006-12-13,938.254
2006-12-14,931.452
2006-12-15,938.141
2006-12-18,935.487
2006-12-19,939.553
2006-12-20,938.565
2006-12-21,945.646
2006-12-22,938.595
2006-12-25,938.595
2006-12-26,937.132
2006-12-27,934.995
2006-12-28,937.808
2006-12-29,943.417
2007-01-01,943.417
2007-01-02,959.336
2007-01-03,961.896
2007-01-04,941.797
2007-01-05,933.815
2007-01-08,943.473
2007-01-09,953.622
2007-01-10,947.276
2007-01-11,954.758
2007-01-12,961.26
2007-01-15,962.406
2007-01-16,952.971
2007-01-17,958.73
2007-01-18,956.046
2007-01-19,953.91
2007-01-22,949.357
2007-01-23,948.647
2007-01-24,943.682
2007-01-25,937.931
2007-01-26,930.802
2007-01-29,928.082
2007-01-30,934.406
2007-01-31,939.388
2007-02-01,947.049
2007-02-02,946.961
2007-02-05,948.081
2007-02-06,960.209
2007-02-07,959.624
2007-02-08,955.537
2007-02-09,950.622
2007-02-12,946.269
2007-02-13,955.265
2007-02-14,968.215
2007-02-15,957.969
2007-02-16,950.883
2007-02-19,951.002
2007-02-20,947.811
2007-02-21,944.712
2007-02-22,942.766
2007-02-23,942.523
2007-02-26,945.721
2007-02-27,925.127
2007-02-28,914.743
2007-03-01,909.147
2007-03-02,915.5
2007-03-05,897.743
2007-03-06,898.774
2007-03-07,914.19
2007-03-08,919.487
2007-03-09,929.428
2007-03-12,937.541
2007-03-13,928.223
2007-03-14,910.272
2007-03-15,927.41
2007-03-16,930.948
2007-03-19,937.262
2007-03-20,938.013
2007-03-21,941.114
2007-03-22,951.669
2007-03-23,939.868
2007-03-26,944.131
2007-03-27,948.23
2007-03-28,944.169
2007-03-29,950.889
2007-03-30,941.537
2007-04-02,945.587
2007-04-03,947.019
2007-04-04,957.026
2007-04-05,962.346
2007-04-06,962.346
2007-04-09,957.332
2007-04-10,962.532
2007-04-11,961.674
2007-04-12,959.609
2007-04-13,965.191
2007-04-16,980.001
2007-04-17,975.866
2007-04-18,975.46
2007-04-19,973.451
2007-04-20,980.162
2007-04-23,978.573
2007-04-24,979.007
2007-04-25,991.526
2007-04-26,987.932
2007-04-27,987.933
2007-04-30,988.293
2007-05-01,984.6
2007-05-02,995.215
2007-05-03,1010.319
2007-05-04,1013.363
2007-05-07,1017.623
2007-05-08,1009.522
2007-05-09,1008.587
2007-05-10,1001.598
2007-05-11,1003.981
2007-05-14,1003.362
2007-05-15,1001.366
2007-05-16,1001.168
2007-05-17,999.743
2007-05-18,1007.418
2007-05-21,997.4
2007-05-22,1010.31
2007-05-23,1011.869
2007-05-24,1004.365
2007-05-25,1002.092
2007-05-28,1002.415
2007-05-29,999.726
2007-05-30,991.427
2007-05-31,1000.0
2007-06-01,999.059
2007-06-04,1008.448
2007-06-05,1011.713
2007-06-06,990.072
2007-06-07,977.844
2007-06-08,971.449
2007-06-11,987.997
2007-06-12,985.531
2007-06-13,984.306
2007-06-14,1001.369
2007-06-15,1018.044
2007-06-18,1015.924
2007-06-19,1012.367
2007-06-20,1018.095
2007-06-21,1003.234
2007-06-22,997.532
2007-06-25,996.527
2007-06-26,990.323
2007-06-27,985.231
2007-06-28,992.9
2007-06-29,1000.433
2007-07-02,990.321
2007-07-03,1002.802
2007-07-04,1017.668
2007-07-05,1010.35
2007-07-06,1014.77
2007-07-09,1016.22
2007-07-10,1023.485
2007-07-11,1020.139
2007-07-12,1030.058
2007-07-13,1031.787
2007-07-16,1030.614
2007-07-17,1027.203
2007-07-18,1016.907
2007-07-19,1022.688
2007-07-20,1020.95
2007-07-23,1024.415
2007-07-24,1003.354
2007-07-25,988.741
2007-07-26,966.48
2007-07-27,951.635
2007-07-30,958.173
2007-07-31,977.217
2007-08-01,967.563
2007-08-02,975.27
2007-08-03,970.328
2007-08-06,953.037
2007-08-07,966.503
2007-08-08,984.329
2007-08-09,960.502
2007-08-10,944.029
2007-08-13,944.226
2007-08-14,937.518
2007-08-15,926.164
2007-08-16,886.883
2007-08-17,905.52
2007-08-20,916.724
2007-08-21,922.952
2007-08-22,940.77
2007-08-23,954.93
2007-08-24,966.868
2007-08-27,966.742
2007-08-28,954.089
2007-08-29,960.244
2007-08-30,969.727
2007-08-31,982.776
2007-09-03,993.959
2007-09-04,987.183
2007-09-05,984.928
2007-09-06,988.041
2007-09-07,972.758
2007-09-10,962.558
2007-09-11,974.78
2007-09-12,977.323
2007-09-13,979.868
2007-09-14,966.698
2007-09-17,955.337
2007-09-18,967.926
2007-09-19,996.999
2007-09-20,998.653
2007-09-21,1004.792
2007-09-24,1007.913
2007-09-25,993.282
2007-09-26,995.974
2007-09-27,1003.432
2007-09-28,1002.193
2007-10-01,996.62
2007-10-02,998.072
2007-10-03,1013.219
2007-10-04,1020.909
2007-10-05,1021.155
2007-10-08,1011.925
2007-10-09,1016.209
2007-10-10,1019.442
2007-10-11,1029.878
2007-10-12,1015.321
2007-10-15,1017.547
2007-10-16,1000.663
2007-10-17,1013.488
2007-10-18,1008.465
2007-10-19,1000.676
2007-10-22,976.952
2007-10-23,993.274
2007-10-24,984.551
2007-10-25,1003.129
2007-10-26,1011.647
2007-10-29,1023.478
2007-10-30,1010.235
2007-10-31,1017.711
2007-11-01,1000.978
2007-11-02,1003.649
2007-11-05,1002.094
2007-11-06,1010.192
2007-11-07,1006.045
2007-11-08,967.318
2007-11-09,956.787
2007-11-12,947.072
2007-11-13,954.517
2007-11-14,963.626
2007-11-15,948.002
2007-11-16,930.267
2007-11-19,915.988
2007-11-20,924.177
2007-11-21,895.641
2007-11-22,909.713
2007-11-23,927.799
2007-11-26,929.011
2007-11-27,936.031
2007-11-28,942.772
2007-11-29,942.288
2007-11-30,956.752
2007-12-03,957.904
2007-12-04,952.416
2007-12-05,960.017
2007-12-06,952.825
2007-12-07,955.166
2007-12-10,960.58
2007-12-11,954.987
2007-12-12,946.69
2007-12-13,930.694
2007-12-14,931.829
2007-12-17,911.943
2007-12-18,912.812
2007-12-19,910.905
2007-12-20,916.541
2007-12-21,925.509
2007-12-24,932.723
2007-12-25,932.723
2007-12-26,939.134
2007-12-27,944.503
2007-12-28,955.937
2007-12-31,953.479
2008-01-01,953.479
2008-01-02,953.513
2008-01-03,940.941
2008-01-04,942.435
2008-01-07,933.42
2008-01-08,932.615
2008-01-09,907.651
2008-01-10,901.248
2008-01-11,907.09
2008-01-14,914.228
2008-01-15,887.319
2008-01-16,859.296
2008-01-17,863.914
2008-01-18,849.922
2008-01-21,804.618
2008-01-22,825.869
2008-01-23,809.107
2008-01-24,852.075
2008-01-25,867.348
2008-01-28,876.143
2008-01-29,904.895
2008-01-30,892.344
2008-01-31,888.099
2008-02-01,902.571
2008-02-04,900.697
2008-02-05,859.383
2008-02-06,874.372
2008-02-07,847.656
2008-02-08,838.746
2008-02-11,834.781
2008-02-12,863.039
2008-02-13,865.903
2008-02-14,869.298
2008-02-15,862.203
2008-02-18,865.982
2008-02-19,887.175
2008-02-20,877.449
2008-02-21,888.114
2008-02-22,882.529
2008-02-25,894.719
2008-02-26,916.396
2008-02-27,931.642
2008-02-28,913.862
2008-02-29,909.585
2008-03-03,902.483
2008-03-04,898.117
2008-03-05,917.935
2008-03-06,918.785
2008-03-07,899.503
2008-03-10,874.713
2008-03-11,884.031
2008-03-12,912.293
2008-03-13,905.691
2008-03-14,905.033
2008-03-17,890.118
2008-03-18,906.708
2008-03-19,892.447
2008-03-20,862.847
2008-03-21,862.847
2008-03-24,861.616
2008-03-25,891.714
2008-03-26,899.686
2008-03-27,905.067
2008-03-28,901.734
2008-03-31,904.777
2008-04-01,908.234
2008-04-02,912.674
2008-04-03,898.597
2008-04-04,913.844
2008-04-07,922.722
2008-04-08,912.703
2008-04-09,907.684
2008-04-10,910.608
2008-04-11,907.232
2008-04-14,905.088
2008-04-15,909.545
2008-04-16,928.427
2008-04-17,927.513
2008-04-18,936.238
2008-04-21,942.747
2008-04-22,945.528
2008-04-23,953.375
2008-04-24,942.421
2008-04-25,947.364
2008-04-28,958.011
2008-04-29,965.006
2008-04-30,981.628
2008-05-01,974.156
2008-05-02,981.116
2008-05-05,984.639
2008-05-06,978.516
2008-05-07,959.712
2008-05-08,957.618
2008-05-09,940.383
2008-05-12,952.327
2008-05-13,951.351
2008-05-14,949.391
2008-05-15,948.64
2008-05-16,960.405
2008-05-19,966.793
2008-05-20,966.522
2008-05-21,972.899
2008-05-22,966.219
2008-05-23,952.824
2008-05-26,948.018
2008-05-27,948.006
2008-05-28,951.043
2008-05-29,950.171
2008-05-30,953.466
2008-06-02,953.601
2008-06-03,969.661
2008-06-04,967.537
2008-06-05,985.075
2008-06-06,983.779
2008-06-09,973.354
2008-06-10,959.687
2008-06-11,949.742
2008-06-12,945.198
2008-06-13,935.469
2008-06-16,948.366
2008-06-17,954.043
2008-06-18,937.678
2008-06-19,911.395
2008-06-20,910.449
2008-06-23,897.067
2008-06-24,887.96
2008-06-25,895.237
2008-06-26,891.354
2008-06-27,881.799
2008-06-30,884.912
2008-07-01,868.1
2008-07-02,866.992
2008-07-03,859.145
2008-07-04,851.527
2008-07-07,866.645
2008-07-08,859.547
2008-07-09,883.484
2008-07-10,867.37
2008-07-11,850.087
2008-07-14,856.11
2008-07-15,840.15
2008-07-16,834.208
2008-07-17,865.435
2008-07-18,864.003
2008-07-21,879.297
2008-07-22,869.687
2008-07-23,866.968
2008-07-24,846.369
2008-07-25,852.797
2008-07-28,852.481
2008-07-29,842.868
2008-07-30,845.738
2008-07-31,826.804
2008-08-01,820.724
2008-08-04,814.109
2008-08-05,831.862
2008-08-06,856.668
2008-08-07,838.451
2008-08-08,828.361
2008-08-11,835.665
2008-08-12,838.404
2008-08-13,818.107
2008-08-14,819.716
2008-08-15,821.348
2008-08-18,821.044
2008-08-19,809.165
2008-08-20,801.09
2008-08-21,819.409
2008-08-22,829.042
2008-08-25,826.314
2008-08-26,819.527
2008-08-27,825.63
2008-08-28,833.334
2008-08-29,849.025
2008-09-01,843.489
2008-09-02,858.377
2008-09-03,841.637
2008-09-04,805.408
2008-09-05,781.875
2008-09-08,808.564
2008-09-09,793.739
2008-09-10,791.222
2008-09-11,774.081
2008-09-12,804.364
2008-09-15,793.331
2008-09-16,785.591
2008-09-17,772.538
2008-09-18,773.191
2008-09-19,817.64
2008-09-22,821.826
2008-09-23,805.06
2008-09-24,791.839
2008-09-25,805.741
2008-09-26,790.327
2008-09-29,743.262
2008-09-30,750.59
2008-10-01,745.183
2008-10-02,733.535
2008-10-03,744.0
2008-10-06,691.803
2008-10-07,686.513
2008-10-08,654.61
2008-10-09,631.714
2008-10-10,600.052
2008-10-13,645.013
2008-10-14,651.08
2008-10-15,627.258
2008-10-16,588.093
2008-10-17,607.398
2008-10-20,610.184
2008-10-21,599.353
2008-10-22,556.62
2008-10-23,554.846
2008-10-24,535.661
2008-10-27,504.08
2008-10-28,521.55
2008-10-29,572.553
2008-10-30,582.493
2008-10-31,592.288
2008-11-03,609.699
2008-11-04,636.683
2008-11-05,631.094
2008-11-06,600.873
2008-11-07,605.331
2008-11-10,619.209
2008-11-11,594.824
2008-11-12,579.104
2008-11-13,586.226
2008-11-14,595.026
2008-11-17,583.257
2008-11-18,582.091
2008-11-19,559.809
2008-11-20,539.417
2008-11-21,532.285
2008-11-24,566.148
2008-11-25,574.579
2008-11-26,566.687
2008-11-27,580.886
2008-11-28,581.514
2008-12-01,544.887
2008-12-02,559.391
2008-12-03,563.89
2008-12-04,560.904
2008-12-05,557.083
2008-12-08,581.664
2008-12-09,582.215
2008-12-10,595.356
2008-12-11,605.287
2008-12-12,607.637
2008-12-15,617.329
2008-12-16,619.315
2008-12-17,645.354
2008-12-18,662.005
2008-12-19,634.804
2008-12-22,618.548
2008-12-23,623.512
2008-12-24,614.244
2008-12-25,614.244
2008-12-26,617.209
2008-12-29,633.709
2008-12-30,631.936
2008-12-31,616.157
2009-01-01,616.157
2009-01-02,646.422
2009-01-05,637.496
2009-01-06,635.392
2009-01-07,660.075
2009-01-08,652.399
2009-01-09,641.002
2009-01-12,642.826
2009-01-13,648.469
2009-01-14,628.782
2009-01-15,614.023
2009-01-16,633.645
2009-01-19,617.545
2009-01-20,597.561
2009-01-21,614.878
2009-01-22,617.322
2009-01-23,614.093
2009-01-26,652.292
2009-01-27,648.466
2009-01-28,669.583
2009-01-29,654.705
2009-01-30,649.166
2009-02-02,640.302
2009-02-03,647.681
2009-02-04,639.729
2009-02-05,636.861
2009-02-06,652.214
2009-02-09,662.868
2009-02-10,642.639
2009-02-11,640.077
2009-02-12,614.865
2009-02-13,616.025
2009-02-16,613.754
2009-02-17,583.677
2009-02-18,577.157
2009-02-19,594.134
2009-02-20,582.345
2009-02-23,575.098
2009-02-24,566.96
2009-02-25,564.533
2009-02-26,568.475
2009-02-27,571.039
2009-03-02,541.81
2009-03-03,533.105
2009-03-04,536.516
2009-03-05,518.353
2009-03-06,520.94
2009-03-09,535.876
2009-03-10,560.239
2009-03-11,556.919
2009-03-12,575.051
2009-03-13,576.15
2009-03-16,586.854
2009-03-17,588.825
2009-03-18,601.249
2009-03-19,623.617
2009-03-20,627.478
2009-03-23,633.43
2009-03-24,637.899
2009-03-25,635.265
2009-03-26,643.656
2009-03-27,627.311
2009-03-30,608.912
2009-03-31,628.376
2009-04-01,641.345
2009-04-02,666.162
2009-04-03,664.003
2009-04-06,650.497
2009-04-07,625.592
2009-04-08,629.781
2009-04-09,650.265
2009-04-10,650.265
2009-04-13,655.779
2009-04-14,658.314
2009-04-15,659.837
2009-04-16,661.124
2009-04-17,667.261
2009-04-20,646.116
2009-04-21,658.435
2009-04-22,669.318
2009-04-23,677.074
2009-04-24,705.796
2009-04-27,686.053
2009-04-28,677.426
2009-04-29,695.572
2009-04-30,692.839
2009-05-01,692.943
2009-05-04,702.233
2009-05-05,693.281
2009-05-06,710.127
2009-05-07,739.745
2009-05-08,759.238
2009-05-11,748.153
2009-05-12,753.488
2009-05-13,722.313
2009-05-14,731.205
2009-05-15,753.366
2009-05-18,766.738
2009-05-19,784.765
2009-05-20,811.424
2009-05-21,789.416
2009-05-22,810.067
2009-05-25,818.334
2009-05-26,813.819
2009-05-27,819.287
2009-05-28,811.153
2009-05-29,822.552
2009-06-01,831.786
2009-06-02,831.047
2009-06-03,812.818
2009-06-04,811.315
2009-06-05,794.681
2009-06-08,774.656
2009-06-09,790.394
2009-06-10,793.085
2009-06-11,790.374
2009-06-12,789.808
2009-06-15,756.25
2009-06-16,751.712
2009-06-17,731.469
2009-06-18,750.78
2009-06-19,757.853
2009-06-22,732.888
2009-06-23,748.037
2009-06-24,766.712
2009-06-25,757.111
2009-06-26,766.289
2009-06-29,774.71
2009-06-30,775.436
2009-07-01,790.812
2009-07-02,765.192
2009-07-03,762.898
2009-07-06,751.469
2009-07-07,752.37
2009-07-08,730.791
2009-07-09,749.154
2009-07-10,742.495
2009-07-13,755.443
2009-07-14,762.014
2009-07-15,794.308
2009-07-16,795.447
2009-07-17,798.385
2009-07-20,813.782
2009-07-21,815.653
2009-07-22,819.37
2009-07-23,827.703
2009-07-24,820.203
2009-07-27,823.061
2009-07-28,801.766
2009-07-29,797.407
2009-07-30,809.809
2009-07-31,833.773
2009-08-03,851.65
2009-08-04,853.048
2009-08-05,853.969
2009-08-06,859.321
2009-08-07,851.026
2009-08-10,856.812
2009-08-11,841.277
2009-08-12,850.975
2009-08-13,868.967
2009-08-14,866.149
2009-08-17,830.703
2009-08-18,839.167
2009-08-19,847.234
2009-08-20,870.597
2009-08-21,883.37
2009-08-24,902.203
2009-08-25,904.137
2009-08-26,887.52
2009-08-27,882.249
2009-08-28,896.616
2009-08-31,880.418
2009-09-01,868.827
2009-09-02,845.911
2009-09-03,862.431
2009-09-04,870.007
2009-09-07,898.787
2009-09-08,916.036
2009-09-09,928.344
2009-09-10,925.579
2009-09-11,925.132
2009-09-14,913.642
2009-09-15,920.845
2009-09-16,936.112
2009-09-17,938.704
2009-09-18,931.921
2009-09-21,918.919
2009-09-22,922.423
2009-09-23,935.959
2009-09-24,927.278
2009-09-25,933.041
2009-09-28,933.462
2009-09-29,927.682
2009-09-30,929.407
2009-10-01,918.505
2009-10-02,915.753
2009-10-05,924.669
2009-10-06,953.155
2009-10-07,939.711
2009-10-08,951.592
2009-10-09,952.424
2009-10-12,968.392
2009-10-13,961.316
2009-10-14,983.469
2009-10-15,989.007
2009-10-16,981.72
2009-10-19,990.862
2009-10-20,982.152
2009-10-21,976.744
2009-10-22,958.36
2009-10-23,962.55
2009-10-26,938.378
2009-10-27,914.399
2009-10-28,889.73
2009-10-29,915.921
2009-10-30,905.562
2009-11-02,912.403
2009-11-03,887.575
2009-11-04,919.668
2009-11-05,926.83
2009-11-06,934.482
2009-11-09,962.074
2009-11-10,953.751
2009-11-11,960.755
2009-11-12,953.714
2009-11-13,956.542
2009-11-16,968.712
2009-11-17,967.048
2009-11-18,970.021
2009-11-19,947.986
2009-11-20,949.673
2009-11-23,973.473
2009-11-24,959.096
2009-11-25,970.502
2009-11-26,944.375
2009-11-27,954.963
2009-11-30,945.658
2009-12-01,973.968
2009-12-02,979.192
2009-12-03,990.266
2009-12-04,977.512
2009-12-07,970.788
2009-12-08,956.213
2009-12-09,934.952
2009-12-10,941.221
2009-12-11,930.246
2009-12-14,938.099
2009-12-15,937.572
2009-12-16,948.284
2009-12-17,923.012
2009-12-18,903.918
2009-12-21,912.976
2009-12-22,909.742
2009-12-23,915.087
2009-12-24,914.137
2009-12-25,914.137
2009-12-28,926.581
2009-12-29,928.36
2009-12-30,915.526
2009-12-31,916.158
2010-01-01,916.158
2010-01-04,942.239
2010-01-05,950.21
2010-01-06,947.163
2010-01-07,949.011
2010-01-08,950.864
2010-01-11,959.216
2010-01-12,954.155
2010-01-13,951.339
2010-01-14,947.953
2010-01-15,933.451
2010-01-18,937.87
2010-01-19,928.671
2010-01-20,911.766
2010-01-21,899.184
2010-01-22,899.759
2010-01-25,907.166
2010-01-26,912.136
2010-01-27,901.526
2010-01-28,894.773
2010-01-29,893.817
2010-02-01,905.79
2010-02-02,911.656
2010-02-03,902.079
2010-02-04,866.138
2010-02-05,845.857
2010-02-08,850.455
2010-02-09,857.654
2010-02-10,866.884
2010-02-11,864.179
2010-02-12,865.61
2010-02-15,859.968
2010-02-16,877.054
2010-02-17,883.908
2010-02-18,882.605
2010-02-19,877.442
2010-02-22,879.652
2010-02-23,872.503
2010-02-24,874.825
2010-02-25,859.475
2010-02-26,874.316
2010-03-01,874.512
2010-03-02,884.835
2010-03-03,909.09
2010-03-04,906.678
2010-03-05,918.094
2010-03-08,913.697
2010-03-09,908.363
2010-03-10,922.04
2010-03-11,912.298
2010-03-12,917.738
2010-03-15,903.7
2010-03-16,918.804
2010-03-17,933.49
2010-03-18,917.26
2010-03-19,904.57
2010-03-22,904.455
2010-03-23,908.642
2010-03-24,899.594
2010-03-25,906.51
2010-03-26,906.111
2010-03-29,910.528
2010-03-30,904.815
2010-03-31,910.854
2010-04-01,923.101
2010-04-02,923.101
2010-04-05,920.987
2010-04-06,915.313
2010-04-07,909.806
2010-04-08,905.177
2010-04-09,930.586
2010-04-12,944.473
2010-04-13,947.379
2010-04-14,954.376
2010-04-15,947.876
2010-04-16,938.026
2010-04-19,927.669
2010-04-20,929.59
2010-04-21,921.467
2010-04-22,908.874
2010-04-23,919.526
2010-04-26,916.079
2010-04-27,884.753
2010-04-28,855.145
2010-04-29,873.925
2010-04-30,876.204
2010-05-03,872.921
2010-05-04,844.343
2010-05-05,815.807
2010-05-06,790.697
2010-05-07,760.449
2010-05-10,838.691
2010-05-11,819.722
2010-05-12,839.452
2010-05-13,833.244
2010-05-14,798.924
2010-05-17,787.299
2010-05-18,804.59
2010-05-19,783.681
2010-05-20,767.659
2010-05-21,778.716
2010-05-24,770.19
2010-05-25,742.702
2010-05-26,761.434
2010-05-27,794.77
2010-05-28,794.858
2010-05-31,792.78
2010-06-01,803.383
2010-06-02,796.841
2010-06-03,801.412
2010-06-04,777.428
2010-06-07,766.49
2010-06-08,760.679
2010-06-09,777.216
2010-06-10,792.821
2010-06-11,784.261
2010-06-14,807.74
2010-06-15,809.103
2010-06-16,808.337
2010-06-17,814.547
2010-06-18,818.926
2010-06-21,824.767
2010-06-22,815.028
2010-06-23,796.105
2010-06-24,788.855
2010-06-25,782.274
2010-06-28,790.19
2010-06-29,753.695
2010-06-30,758.3
2010-07-01,753.864
2010-07-02,761.35
2010-07-05,756.835
2010-07-06,778.194
2010-07-07,777.352
2010-07-08,792.526
2010-07-09,792.066
2010-07-12,787.754
2010-07-13,808.915
2010-07-14,813.756
2010-07-15,815.556
2010-07-16,807.096
2010-07-19,803.911
2010-07-20,796.451
2010-07-21,803.426
2010-07-22,823.111
2010-07-23,818.944
2010-07-26,833.506
2010-07-27,838.589
2010-07-28,836.879
2010-07-29,840.078
2010-07-30,829.179
2010-08-02,861.411
2010-08-03,867.482
2010-08-04,860.778
2010-08-05,864.919
2010-08-06,870.999
2010-08-09,869.907
2010-08-10,855.989
2010-08-11,822.48
2010-08-12,814.502
2010-08-13,788.484
2010-08-16,790.383
2010-08-17,814.384
2010-08-18,809.26
2010-08-19,799.808
2010-08-20,779.638
2010-08-23,783.602
2010-08-24,775.248
2010-08-25,772.001
2010-08-26,787.704
2010-08-27,791.722
2010-08-30,784.003
2010-08-31,783.935
2010-09-01,811.666
2010-09-02,820.107
2010-09-03,824.499
2010-09-06,828.701
2010-09-07,812.316
2010-09-08,815.487
2010-09-09,821.478
2010-09-10,822.345
2010-09-13,843.661
2010-09-14,851.967
