Date,SWITZERLAND MID VALUE Mid Cap
2005-11-08,631.601
2005-11-09,629.801
2005-11-10,635.384
2005-11-11,634.038
2005-11-14,630.614
2005-11-15,625.874
2005-11-16,617.404
2005-11-17,625.113
2005-11-18,630.85
2005-11-21,634.873
2005-11-22,634.468
2005-11-23,638.224
2005-11-24,640.614
2005-11-25,639.598
2005-11-28,642.393
2005-11-29,642.325
2005-11-30,640.12
2005-12-01,651.209
2005-12-02,664.522
2005-12-05,671.347
2005-12-06,674.89
2005-12-07,672.072
2005-12-08,674.611
2005-12-09,673.719
2005-12-12,683.665
2005-12-13,680.716
2005-12-14,683.913
2005-12-15,675.585
2005-12-16,681.558
2005-12-19,681.68
2005-12-20,677.531
2005-12-21,686.371
2005-12-22,686.344
2005-12-23,687.187
2005-12-26,687.187
2005-12-27,693.006
2005-12-28,697.855
2005-12-29,697.88
2005-12-30,694.705
2006-01-02,694.705
2006-01-03,716.482
2006-01-04,725.97
2006-01-05,725.646
2006-01-06,730.219
2006-01-09,731.262
2006-01-10,721.365
2006-01-11,723.29
2006-01-12,724.13
2006-01-13,720.258
2006-01-16,723.929
2006-01-17,710.444
2006-01-18,706.042
2006-01-19,711.634
2006-01-20,709.609
2006-01-23,722.78
2006-01-24,722.473
2006-01-25,727.623
2006-01-26,733.358
2006-01-27,740.613
2006-01-30,729.319
2006-01-31,731.196
2006-02-01,734.699
2006-02-02,732.517
2006-02-03,725.351
2006-02-06,726.952
2006-02-07,727.862
2006-02-08,727.588
2006-02-09,732.177
2006-02-10,733.838
2006-02-13,735.797
2006-02-14,731.952
2006-02-15,727.961
2006-02-16,741.309
2006-02-17,747.591
2006-02-20,749.301
2006-02-21,749.97
2006-02-22,745.705
2006-02-23,749.172
2006-02-24,745.64
2006-02-27,746.284
2006-02-28,739.752
2006-03-01,749.412
2006-03-02,749.146
2006-03-03,749.345
2006-03-06,760.686
2006-03-07,743.601
2006-03-08,737.183
2006-03-09,741.766
2006-03-10,740.677
2006-03-13,750.636
2006-03-14,771.916
2006-03-15,780.927
2006-03-16,785.844
2006-03-17,795.438
2006-03-20,798.267
2006-03-21,783.61
2006-03-22,779.948
2006-03-23,775.75
2006-03-24,784.539
2006-03-27,789.599
2006-03-28,783.279
2006-03-29,778.755
2006-03-30,791.65
2006-03-31,780.735
2006-04-03,795.514
2006-04-04,807.155
2006-04-05,807.571
2006-04-06,807.321
2006-04-07,800.374
2006-04-10,794.028
2006-04-11,786.024
2006-04-12,782.614
2006-04-13,788.727
2006-04-14,788.727
2006-04-17,803.057
2006-04-18,803.041
2006-04-19,820.079
2006-04-20,821.003
2006-04-21,821.775
2006-04-24,824.595
2006-04-25,822.328
2006-04-26,826.621
2006-04-27,825.801
2006-04-28,833.635
2006-05-01,838.59
2006-05-02,844.489
2006-05-03,831.602
2006-05-04,843.141
2006-05-05,859.74
2006-05-08,868.04
2006-05-09,874.18
2006-05-10,878.354
2006-05-11,884.824
2006-05-12,872.787
2006-05-15,848.765
2006-05-16,842.811
2006-05-17,810.394
2006-05-18,797.149
2006-05-19,789.91
2006-05-22,771.321
2006-05-23,801.995
2006-05-24,783.636
2006-05-25,783.636
2006-05-26,804.266
2006-05-29,806.723
2006-05-30,791.269
2006-05-31,803.225
2006-06-01,794.977
2006-06-02,803.074
2006-06-05,804.574
2006-06-06,773.928
2006-06-07,761.66
2006-06-08,731.076
2006-06-09,746.832
2006-06-12,728.805
2006-06-13,715.578
2006-06-14,722.705
2006-06-15,749.185
2006-06-16,742.615
2006-06-19,748.032
2006-06-20,751.98
2006-06-21,756.77
2006-06-22,749.73
2006-06-23,746.293
2006-06-26,746.655
2006-06-27,748.323
2006-06-28,752.166
2006-06-29,766.542
2006-06-30,795.22
2006-07-03,809.27
2006-07-04,803.08
2006-07-05,784.015
2006-07-06,791.905
2006-07-07,791.139
2006-07-10,792.203
2006-07-11,779.651
2006-07-12,779.643
2006-07-13,763.326
2006-07-14,760.332
2006-07-17,738.362
2006-07-18,733.404
2006-07-19,752.767
2006-07-20,761.673
2006-07-21,758.706
2006-07-24,763.322
2006-07-25,767.089
2006-07-26,772.688
2006-07-27,791.024
2006-07-28,795.707
2006-07-31,788.268
2006-08-01,785.429
2006-08-02,794.456
2006-08-03,783.905
2006-08-04,795.614
2006-08-07,787.783
2006-08-08,783.148
2006-08-09,787.793
2006-08-10,774.531
2006-08-11,773.926
2006-08-14,781.317
2006-08-15,791.943
2006-08-16,808.292
2006-08-17,834.724
2006-08-18,825.119
2006-08-21,827.031
2006-08-22,824.979
2006-08-23,816.783
2006-08-24,816.996
2006-08-25,810.945
2006-08-28,808.877
2006-08-29,816.884
2006-08-30,823.995
2006-08-31,821.934
2006-09-01,827.063
2006-09-04,835.743
2006-09-05,824.371
2006-09-06,807.403
2006-09-07,790.034
2006-09-08,791.817
2006-09-11,790.012
2006-09-12,793.966
2006-09-13,798.497
2006-09-14,805.62
2006-09-15,801.489
2006-09-18,798.053
2006-09-19,799.337
2006-09-20,804.139
2006-09-21,814.561
2006-09-22,813.889
2006-09-25,814.72
2006-09-26,825.056
2006-09-27,830.269
2006-09-28,827.402
2006-09-29,823.822
2006-10-02,834.902
2006-10-03,824.809
2006-10-04,820.276
2006-10-05,824.882
2006-10-06,822.742
2006-10-09,818.45
2006-10-10,823.391
2006-10-11,827.885
2006-10-12,830.046
2006-10-13,826.62
2006-10-16,828.366
2006-10-17,817.205
2006-10-18,818.65
2006-10-19,828.398
2006-10-20,827.897
2006-10-23,828.945
2006-10-24,825.274
2006-10-25,826.31
2006-10-26,826.39
2006-10-27,833.527
2006-10-30,835.53
2006-10-31,833.378
2006-11-01,833.486
2006-11-02,830.782
2006-11-03,827.891
2006-11-06,843.328
2006-11-07,858.049
2006-11-08,848.192
2006-11-09,852.221
2006-11-10,853.842
2006-11-13,858.465
2006-11-14,849.388
2006-11-15,851.117
2006-11-16,855.953
2006-11-17,851.476
2006-11-20,849.886
2006-11-21,855.285
2006-11-22,873.302
2006-11-23,881.764
2006-11-24,881.101
2006-11-27,867.19
2006-11-28,865.824
2006-11-29,874.587
2006-11-30,878.468
2006-12-01,882.415
2006-12-04,883.972
2006-12-05,891.289
2006-12-06,895.488
2006-12-07,906.615
2006-12-08,909.33
2006-12-11,902.5
2006-12-12,906.893
2006-12-13,903.916
2006-12-14,901.008
2006-12-15,890.422
2006-12-18,894.647
2006-12-19,894.552
2006-12-20,900.843
2006-12-21,899.499
2006-12-22,898.823
2006-12-25,898.823
2006-12-26,897.497
2006-12-27,899.355
2006-12-28,900.612
2006-12-29,899.509
2007-01-01,899.509
2007-01-02,904.809
2007-01-03,905.765
2007-01-04,902.601
2007-01-05,899.0
2007-01-08,899.12
2007-01-09,901.071
2007-01-10,893.489
2007-01-11,906.658
2007-01-12,909.878
2007-01-15,909.432
2007-01-16,906.518
2007-01-17,919.914
2007-01-18,922.406
2007-01-19,925.667
2007-01-22,923.737
2007-01-23,929.691
2007-01-24,928.258
2007-01-25,929.041
2007-01-26,913.636
2007-01-29,914.014
2007-01-30,915.381
2007-01-31,915.368
2007-02-01,928.071
2007-02-02,936.149
2007-02-05,931.92
2007-02-06,940.316
2007-02-07,958.477
2007-02-08,962.449
2007-02-09,964.437
2007-02-12,952.462
2007-02-13,957.192
2007-02-14,963.683
2007-02-15,969.698
2007-02-16,969.649
2007-02-19,979.188
2007-02-20,971.635
2007-02-21,963.895
2007-02-22,968.265
2007-02-23,967.199
2007-02-26,978.953
2007-02-27,943.237
2007-02-28,922.59
2007-03-01,911.41
2007-03-02,913.21
2007-03-05,899.625
2007-03-06,906.152
2007-03-07,917.19
2007-03-08,921.005
2007-03-09,925.772
2007-03-12,932.217
2007-03-13,928.165
2007-03-14,899.248
2007-03-15,917.195
2007-03-16,917.605
2007-03-19,935.089
2007-03-20,945.866
2007-03-21,941.256
2007-03-22,962.357
2007-03-23,961.589
2007-03-26,954.844
2007-03-27,946.727
2007-03-28,940.06
2007-03-29,950.169
2007-03-30,945.594
2007-04-02,953.24
2007-04-03,964.168
2007-04-04,966.247
2007-04-05,973.0
2007-04-06,973.0
2007-04-09,963.981
2007-04-10,978.356
2007-04-11,970.561
2007-04-12,973.56
2007-04-13,973.265
2007-04-16,993.907
2007-04-17,991.431
2007-04-18,992.236
2007-04-19,989.812
2007-04-20,996.609
2007-04-23,992.094
2007-04-24,988.067
2007-04-25,1001.039
2007-04-26,994.466
2007-04-27,983.434
2007-04-30,982.783
2007-05-01,976.632
2007-05-02,980.143
2007-05-03,971.191
2007-05-04,976.908
2007-05-07,980.133
2007-05-08,962.997
2007-05-09,970.987
2007-05-10,969.306
2007-05-11,971.593
2007-05-14,967.587
2007-05-15,978.476
2007-05-16,981.928
2007-05-17,975.523
2007-05-18,993.843
2007-05-21,988.099
2007-05-22,986.646
2007-05-23,996.092
2007-05-24,987.723
2007-05-25,987.419
2007-05-28,987.419
2007-05-29,991.768
2007-05-30,984.86
2007-05-31,1000.0
2007-06-01,999.308
2007-06-04,1005.023
2007-06-05,1007.142
2007-06-06,992.619
2007-06-07,978.157
2007-06-08,968.462
2007-06-11,972.696
2007-06-12,963.191
2007-06-13,961.786
2007-06-14,970.387
2007-06-15,983.631
2007-06-18,988.911
2007-06-19,986.776
2007-06-20,999.661
2007-06-21,983.222
2007-06-22,981.87
2007-06-25,984.461
2007-06-26,978.164
2007-06-27,972.633
2007-06-28,977.898
2007-06-29,991.447
2007-07-02,994.373
2007-07-03,995.303
2007-07-04,990.655
2007-07-05,982.891
2007-07-06,986.339
2007-07-09,988.918
2007-07-10,988.588
2007-07-11,986.105
2007-07-12,984.957
2007-07-13,987.556
2007-07-16,994.892
2007-07-17,986.402
2007-07-18,974.86
2007-07-19,975.097
2007-07-20,969.049
2007-07-23,964.462
2007-07-24,956.71
2007-07-25,936.633
2007-07-26,920.113
2007-07-27,917.639
2007-07-30,924.117
2007-07-31,933.083
2007-08-01,934.948
2007-08-02,913.294
2007-08-03,912.925
2007-08-06,912.217
2007-08-07,913.275
2007-08-08,926.409
2007-08-09,906.569
2007-08-10,882.789
2007-08-13,885.815
2007-08-14,875.562
2007-08-15,860.84
2007-08-16,823.359
2007-08-17,831.777
2007-08-20,835.505
2007-08-21,836.338
2007-08-22,852.481
2007-08-23,859.639
2007-08-24,861.864
2007-08-27,864.237
2007-08-28,864.275
2007-08-29,871.442
2007-08-30,878.945
2007-08-31,884.832
2007-09-03,887.304
2007-09-04,889.668
2007-09-05,880.982
2007-09-06,885.18
2007-09-07,881.442
2007-09-10,879.032
2007-09-11,884.678
2007-09-12,888.176
2007-09-13,887.785
2007-09-14,879.303
2007-09-17,873.609
2007-09-18,872.957
2007-09-19,895.133
2007-09-20,898.256
2007-09-21,907.211
2007-09-24,908.97
2007-09-25,912.027
2007-09-26,912.417
2007-09-27,910.982
2007-09-28,917.562
2007-10-01,929.385
2007-10-02,930.526
2007-10-03,939.83
2007-10-04,943.777
2007-10-05,944.55
2007-10-08,937.588
2007-10-09,941.815
2007-10-10,951.173
2007-10-11,953.627
2007-10-12,942.093
2007-10-15,941.317
2007-10-16,931.533
2007-10-17,936.041
2007-10-18,936.712
2007-10-19,935.088
2007-10-22,910.312
2007-10-23,920.919
2007-10-24,914.579
2007-10-25,923.211
2007-10-26,929.112
2007-10-29,930.914
2007-10-30,933.691
2007-10-31,955.655
2007-11-01,935.162
2007-11-02,938.409
2007-11-05,929.121
2007-11-06,972.685
2007-11-07,937.682
2007-11-08,909.005
2007-11-09,893.016
2007-11-12,885.742
2007-11-13,895.036
2007-11-14,898.934
2007-11-15,889.865
2007-11-16,879.234
2007-11-19,880.576
2007-11-20,916.386
2007-11-21,892.83
2007-11-22,883.304
2007-11-23,898.673
2007-11-26,897.648
2007-11-27,907.954
2007-11-28,928.566
2007-11-29,933.777
2007-11-30,947.185
2007-12-03,888.817
2007-12-04,905.096
2007-12-05,921.34
2007-12-06,918.57
2007-12-07,931.502
2007-12-10,935.443
2007-12-11,923.322
2007-12-12,925.97
2007-12-13,898.658
2007-12-14,892.034
2007-12-17,877.621
2007-12-18,866.319
2007-12-19,859.219
2007-12-20,849.62
2007-12-21,852.479
2007-12-24,851.338
2007-12-25,851.338
2007-12-26,856.926
2007-12-27,860.729
2007-12-28,875.142
2007-12-31,872.707
2008-01-01,872.707
2008-01-02,883.792
2008-01-03,868.295
2008-01-04,860.674
2008-01-07,836.596
2008-01-08,834.803
2008-01-09,828.525
2008-01-10,820.631
2008-01-11,830.495
2008-01-14,851.258
2008-01-15,839.996
2008-01-16,825.025
2008-01-17,817.459
2008-01-18,801.851
2008-01-21,745.329
2008-01-22,777.146
2008-01-23,764.645
2008-01-24,815.976
2008-01-25,809.107
2008-01-28,805.319
2008-01-29,819.926
2008-01-30,817.171
2008-01-31,814.677
2008-02-01,829.931
2008-02-04,826.359
2008-02-05,785.142
2008-02-06,798.375
2008-02-07,782.679
2008-02-08,780.408
2008-02-11,765.257
2008-02-12,782.218
2008-02-13,784.795
2008-02-14,792.811
2008-02-15,785.07
2008-02-18,787.821
2008-02-19,799.998
2008-02-20,793.059
2008-02-21,800.494
2008-02-22,797.091
2008-02-25,812.736
2008-02-26,840.269
2008-02-27,848.823
2008-02-28,849.678
2008-02-29,844.691
2008-03-03,823.974
2008-03-04,808.1
2008-03-05,813.722
2008-03-06,800.579
2008-03-07,783.801
2008-03-10,777.646
2008-03-11,783.561
2008-03-12,804.933
2008-03-13,796.695
2008-03-14,795.583
2008-03-17,775.4
2008-03-18,795.184
2008-03-19,787.064
2008-03-20,776.673
2008-03-21,776.673
2008-03-24,767.523
2008-03-25,818.233
2008-03-26,838.706
2008-03-27,888.915
2008-03-28,889.26
2008-03-31,909.704
2008-04-01,933.933
2008-04-02,927.989
2008-04-03,920.608
2008-04-04,949.849
2008-04-07,956.038
2008-04-08,945.065
2008-04-09,933.132
2008-04-10,936.337
2008-04-11,934.071
2008-04-14,930.107
2008-04-15,935.487
2008-04-16,953.688
2008-04-17,943.932
2008-04-18,955.097
2008-04-21,946.972
2008-04-22,931.757
2008-04-23,924.449
2008-04-24,915.589
2008-04-25,936.274
2008-04-28,953.939
2008-04-29,937.795
2008-04-30,940.937
2008-05-01,935.012
2008-05-02,942.154
2008-05-05,949.211
2008-05-06,935.75
2008-05-07,933.727
2008-05-08,935.697
2008-05-09,931.971
2008-05-12,930.634
2008-05-13,911.438
2008-05-14,907.577
2008-05-15,923.675
2008-05-16,937.751
2008-05-19,922.47
2008-05-20,917.485
2008-05-21,913.154
2008-05-22,901.87
2008-05-23,896.845
2008-05-26,898.296
2008-05-27,889.72
2008-05-28,889.057
2008-05-29,892.179
2008-05-30,894.336
2008-06-02,889.265
2008-06-03,884.154
2008-06-04,887.973
2008-06-05,891.857
2008-06-06,891.101
2008-06-09,892.565
2008-06-10,868.125
2008-06-11,868.703
2008-06-12,859.115
2008-06-13,858.592
2008-06-16,861.831
2008-06-17,866.52
2008-06-18,859.741
2008-06-19,848.877
2008-06-20,845.15
2008-06-23,817.379
2008-06-24,817.469
2008-06-25,825.198
2008-06-26,817.902
2008-06-27,824.768
2008-06-30,832.751
2008-07-01,804.792
2008-07-02,807.355
2008-07-03,802.351
2008-07-04,791.867
2008-07-07,785.117
2008-07-08,767.321
2008-07-09,791.853
2008-07-10,789.157
2008-07-11,760.181
2008-07-14,755.582
2008-07-15,747.997
2008-07-16,745.624
2008-07-17,766.804
2008-07-18,789.561
2008-07-21,804.847
2008-07-22,811.954
2008-07-23,817.543
2008-07-24,815.625
2008-07-25,783.46
2008-07-28,782.558
2008-07-29,772.489
2008-07-30,780.229
2008-07-31,783.0
2008-08-01,782.552
2008-08-04,779.165
2008-08-05,797.826
2008-08-06,812.361
2008-08-07,808.917
2008-08-08,787.83
2008-08-11,797.255
2008-08-12,793.821
2008-08-13,771.087
2008-08-14,760.817
2008-08-15,747.0
2008-08-18,750.136
2008-08-19,731.764
2008-08-20,728.156
2008-08-21,723.593
2008-08-22,731.93
2008-08-25,728.124
2008-08-26,720.659
2008-08-27,692.581
2008-08-28,690.669
2008-08-29,684.527
2008-09-01,678.11
2008-09-02,686.338
2008-09-03,673.276
2008-09-04,656.733
2008-09-05,645.501
2008-09-08,653.786
2008-09-09,647.139
2008-09-10,623.443
2008-09-11,613.575
2008-09-12,622.476
2008-09-15,609.219
2008-09-16,577.768
2008-09-17,562.977
2008-09-18,560.642
2008-09-19,598.697
2008-09-22,609.952
2008-09-23,595.073
2008-09-24,587.774
2008-09-25,594.683
2008-09-26,590.604
2008-09-29,554.204
2008-09-30,542.867
2008-10-01,547.279
2008-10-02,542.114
2008-10-03,542.166
2008-10-06,495.998
2008-10-07,482.034
2008-10-08,447.681
2008-10-09,442.889
2008-10-10,414.777
2008-10-13,440.615
2008-10-14,455.844
2008-10-15,423.95
2008-10-16,401.894
2008-10-17,407.445
2008-10-20,415.331
2008-10-21,421.049
2008-10-22,388.992
2008-10-23,387.587
2008-10-24,374.843
2008-10-27,347.548
2008-10-28,343.65
2008-10-29,390.494
2008-10-30,402.993
2008-10-31,423.015
2008-11-03,426.601
2008-11-04,474.271
2008-11-05,466.708
2008-11-06,422.048
2008-11-07,421.003
2008-11-10,423.102
2008-11-11,397.593
2008-11-12,361.107
2008-11-13,353.453
2008-11-14,372.448
2008-11-17,370.283
2008-11-18,386.222
2008-11-19,386.168
2008-11-20,383.555
2008-11-21,362.9
2008-11-24,378.105
2008-11-25,383.391
2008-11-26,380.828
2008-11-27,398.782
2008-11-28,399.477
2008-12-01,387.627
2008-12-02,388.591
2008-12-03,382.762
2008-12-04,396.072
2008-12-05,379.589
2008-12-08,411.753
2008-12-09,409.789
2008-12-10,418.36
2008-12-11,415.658
2008-12-12,422.461
2008-12-15,420.78
2008-12-16,419.307
2008-12-17,437.763
2008-12-18,440.858
2008-12-19,411.302
2008-12-22,408.404
2008-12-23,423.407
2008-12-24,427.583
2008-12-25,427.583
2008-12-26,429.38
2008-12-29,441.85
2008-12-30,444.237
2008-12-31,439.208
2009-01-01,439.208
2009-01-02,436.48
2009-01-05,443.751
2009-01-06,442.552
2009-01-07,448.823
2009-01-08,435.998
2009-01-09,434.202
2009-01-12,428.918
2009-01-13,416.305
2009-01-14,412.985
2009-01-15,402.424
2009-01-16,406.561
2009-01-19,384.875
2009-01-20,373.089
2009-01-21,368.206
2009-01-22,360.23
2009-01-23,350.62
2009-01-26,373.48
2009-01-27,378.551
2009-01-28,392.846
2009-01-29,381.024
2009-01-30,380.428
2009-02-02,380.156
2009-02-03,388.639
2009-02-04,392.765
2009-02-05,381.565
2009-02-06,381.706
2009-02-09,383.331
2009-02-10,387.35
2009-02-11,377.434
2009-02-12,370.347
2009-02-13,376.333
2009-02-16,369.164
2009-02-17,336.896
2009-02-18,329.63
2009-02-19,336.53
2009-02-20,324.432
2009-02-23,336.198
2009-02-24,342.812
2009-02-25,341.035
2009-02-26,348.141
2009-02-27,339.783
2009-03-02,320.034
2009-03-03,314.718
2009-03-04,314.798
2009-03-05,303.828
2009-03-06,301.372
2009-03-09,287.199
2009-03-10,307.057
2009-03-11,312.469
2009-03-12,317.176
2009-03-13,326.844
2009-03-16,335.74
2009-03-17,338.343
2009-03-18,343.588
2009-03-19,376.934
2009-03-20,380.131
2009-03-23,389.737
2009-03-24,389.555
2009-03-25,398.863
2009-03-26,401.173
2009-03-27,385.196
2009-03-30,364.03
2009-03-31,383.691
2009-04-01,395.825
2009-04-02,413.838
2009-04-03,423.171
2009-04-06,423.097
2009-04-07,402.651
2009-04-08,401.697
2009-04-09,409.919
2009-04-10,409.919
2009-04-13,414.796
2009-04-14,421.258
2009-04-15,418.314
2009-04-16,431.051
2009-04-17,430.401
2009-04-20,417.559
2009-04-21,412.055
2009-04-22,420.897
2009-04-23,420.335
2009-04-24,436.759
2009-04-27,431.688
2009-04-28,423.084
2009-04-29,435.881
2009-04-30,442.198
2009-05-01,442.937
2009-05-04,458.926
2009-05-05,464.327
2009-05-06,460.782
2009-05-07,463.186
2009-05-08,487.651
2009-05-11,485.675
2009-05-12,479.934
2009-05-13,472.845
2009-05-14,470.853
2009-05-15,470.549
2009-05-18,477.941
2009-05-19,487.457
2009-05-20,490.414
2009-05-21,488.192
2009-05-22,483.398
2009-05-25,485.645
2009-05-26,481.751
2009-05-27,483.367
2009-05-28,473.85
2009-05-29,485.981
2009-06-01,483.555
2009-06-02,506.202
2009-06-03,497.614
2009-06-04,507.1
2009-06-05,508.096
2009-06-08,502.675
2009-06-09,505.133
2009-06-10,509.09
2009-06-11,512.193
2009-06-12,503.988
2009-06-15,492.81
2009-06-16,493.891
2009-06-17,478.654
2009-06-18,481.257
2009-06-19,482.353
2009-06-22,464.199
2009-06-23,460.794
2009-06-24,466.157
2009-06-25,452.458
2009-06-26,462.924
2009-06-29,474.964
2009-06-30,473.036
2009-07-01,478.532
2009-07-02,468.86
2009-07-03,464.399
2009-07-06,460.762
2009-07-07,461.783
2009-07-08,447.632
2009-07-09,452.512
2009-07-10,452.437
2009-07-13,454.979
2009-07-14,463.349
2009-07-15,482.872
2009-07-16,490.106
2009-07-17,488.562
2009-07-20,500.884
2009-07-21,507.155
2009-07-22,509.962
2009-07-23,516.496
2009-07-24,515.687
2009-07-27,519.035
2009-07-28,512.718
2009-07-29,513.107
2009-07-30,517.259
2009-07-31,529.129
2009-08-03,544.067
2009-08-04,537.833
2009-08-05,543.587
2009-08-06,541.604
2009-08-07,540.335
2009-08-10,541.736
2009-08-11,537.5
2009-08-12,546.026
2009-08-13,549.277
2009-08-14,554.28
2009-08-17,538.016
2009-08-18,542.219
2009-08-19,553.624
2009-08-20,558.998
2009-08-21,572.055
2009-08-24,592.833
2009-08-25,602.136
2009-08-26,577.484
2009-08-27,584.4
2009-08-28,590.178
2009-08-31,592.1
2009-09-01,580.875
2009-09-02,562.077
2009-09-03,562.441
2009-09-04,566.447
2009-09-07,583.422
2009-09-08,594.196
2009-09-09,603.966
2009-09-10,606.787
2009-09-11,611.317
2009-09-14,610.294
2009-09-15,606.118
2009-09-16,622.761
2009-09-17,630.421
2009-09-18,636.075
2009-09-21,624.151
2009-09-22,632.088
2009-09-23,633.839
2009-09-24,626.618
2009-09-25,618.56
2009-09-28,618.769
2009-09-29,619.159
2009-09-30,630.595
2009-10-01,616.729
2009-10-02,605.789
2009-10-05,616.968
2009-10-06,632.773
2009-10-07,627.478
2009-10-08,633.703
2009-10-09,638.052
2009-10-12,653.521
2009-10-13,646.581
2009-10-14,652.678
2009-10-15,654.436
2009-10-16,660.756
2009-10-19,662.764
2009-10-20,657.004
2009-10-21,658.596
2009-10-22,649.443
2009-10-23,646.186
2009-10-26,628.501
2009-10-27,616.201
2009-10-28,593.608
2009-10-29,603.147
2009-10-30,593.527
2009-11-02,595.194
2009-11-03,586.548
2009-11-04,607.935
2009-11-05,611.207
2009-11-06,615.345
2009-11-09,627.796
2009-11-10,618.76
2009-11-11,631.618
2009-11-12,627.235
2009-11-13,626.889
2009-11-16,641.597
2009-11-17,631.655
2009-11-18,632.527
2009-11-19,617.468
2009-11-20,610.675
2009-11-23,627.268
2009-11-24,620.542
2009-11-25,622.709
2009-11-26,603.809
2009-11-27,610.295
2009-11-30,600.293
2009-12-01,607.052
2009-12-02,609.276
2009-12-03,611.543
2009-12-04,614.051
2009-12-07,612.126
2009-12-08,604.035
2009-12-09,593.949
2009-12-10,596.292
2009-12-11,592.181
2009-12-14,599.652
2009-12-15,594.932
2009-12-16,600.405
2009-12-17,587.616
2009-12-18,578.734
2009-12-21,582.582
2009-12-22,581.538
2009-12-23,592.108
2009-12-24,592.479
2009-12-25,592.479
2009-12-28,596.056
2009-12-29,601.919
2009-12-30,595.323
2009-12-31,599.498
2010-01-01,599.498
2010-01-04,616.171
2010-01-05,628.859
2010-01-06,624.736
2010-01-07,626.53
2010-01-08,631.501
2010-01-11,649.401
2010-01-12,646.832
2010-01-13,638.337
2010-01-14,643.809
2010-01-15,634.73
2010-01-18,638.074
2010-01-19,635.877
2010-01-20,621.583
2010-01-21,612.368
2010-01-22,611.001
2010-01-25,608.514
2010-01-26,604.316
2010-01-27,605.34
2010-01-28,601.052
2010-01-29,602.629
2010-02-01,602.075
2010-02-02,610.936
2010-02-03,604.434
2010-02-04,593.393
2010-02-05,573.832
2010-02-08,571.769
2010-02-09,572.5
2010-02-10,580.315
2010-02-11,578.104
2010-02-12,573.211
2010-02-15,579.116
2010-02-16,588.293
2010-02-17,591.373
2010-02-18,592.361
2010-02-19,587.969
2010-02-22,593.686
2010-02-23,587.184
2010-02-24,589.746
2010-02-25,584.657
2010-02-26,595.071
2010-03-01,591.25
2010-03-02,598.694
2010-03-03,608.838
2010-03-04,604.633
2010-03-05,602.599
2010-03-08,605.952
2010-03-09,603.119
2010-03-10,617.493
2010-03-11,613.01
2010-03-12,620.764
2010-03-15,613.978
2010-03-16,630.125
2010-03-17,636.591
2010-03-18,623.213
2010-03-19,623.047
2010-03-22,619.015
2010-03-23,623.116
2010-03-24,613.62
2010-03-25,616.199
2010-03-26,618.993
2010-03-29,622.193
2010-03-30,619.935
2010-03-31,630.119
2010-04-01,639.303
2010-04-02,639.303
2010-04-05,631.015
2010-04-06,627.228
2010-04-07,624.286
2010-04-08,619.396
2010-04-09,628.663
2010-04-12,637.109
2010-04-13,633.689
2010-04-14,638.53
2010-04-15,639.068
2010-04-16,631.768
2010-04-19,622.525
2010-04-20,622.133
2010-04-21,615.329
2010-04-22,607.4
2010-04-23,617.867
2010-04-26,619.931
2010-04-27,607.044
2010-04-28,590.425
2010-04-29,599.431
2010-04-30,599.215
2010-05-03,592.296
2010-05-04,572.67
2010-05-05,554.522
2010-05-06,551.502
2010-05-07,533.474
2010-05-10,565.667
2010-05-11,565.805
2010-05-12,574.072
2010-05-13,570.569
2010-05-14,547.264
2010-05-17,541.1
2010-05-18,549.185
2010-05-19,529.693
2010-05-20,522.709
2010-05-21,526.697
2010-05-24,522.285
2010-05-25,506.478
2010-05-26,518.654
2010-05-27,537.693
2010-05-28,538.017
2010-05-31,539.076
2010-06-01,536.603
2010-06-02,533.467
2010-06-03,541.071
2010-06-04,524.116
2010-06-07,516.878
2010-06-08,514.625
2010-06-09,522.776
2010-06-10,526.535
2010-06-11,527.205
2010-06-14,537.29
2010-06-15,544.26
2010-06-16,546.803
2010-06-17,550.366
2010-06-18,549.533
2010-06-21,556.233
2010-06-22,549.981
2010-06-23,542.598
2010-06-24,534.574
2010-06-25,535.128
2010-06-28,542.528
2010-06-29,525.306
2010-06-30,526.264
2010-07-01,522.838
2010-07-02,518.088
2010-07-05,514.169
2010-07-06,530.325
2010-07-07,536.778
2010-07-08,543.126
2010-07-09,547.67
2010-07-12,544.409
2010-07-13,559.38
2010-07-14,562.107
2010-07-15,564.032
2010-07-16,551.274
2010-07-19,548.075
2010-07-20,541.385
2010-07-21,547.039
2010-07-22,562.81
2010-07-23,559.197
2010-07-26,565.912
2010-07-27,571.281
2010-07-28,574.048
2010-07-29,582.029
2010-07-30,576.979
2010-08-02,601.496
2010-08-03,603.232
2010-08-04,599.853
2010-08-05,603.276
2010-08-06,600.528
2010-08-09,598.612
2010-08-10,585.263
2010-08-11,568.905
2010-08-12,565.374
2010-08-13,564.702
2010-08-16,564.985
2010-08-17,574.575
2010-08-18,582.948
2010-08-19,581.746
2010-08-20,564.596
2010-08-23,569.108
2010-08-24,570.582
2010-08-25,563.9
2010-08-26,573.018
2010-08-27,574.669
2010-08-30,578.152
2010-08-31,578.143
2010-09-01,593.946
2010-09-02,602.562
2010-09-03,610.452
2010-09-06,613.299
2010-09-07,608.146
2010-09-08,611.011
2010-09-09,613.916
2010-09-10,609.471
2010-09-13,620.848
2010-09-14,625.619
2010-09-15,617.878
2010-09-16,610.887
2010-09-17,612.515
2010-09-20,621.003
