Date,SWEDEN SMALL CAP Small Cap
2010-09-23,392.544
2010-09-24,404.054
2010-09-27,402.559
2010-09-28,409.021
2010-09-29,412.217
2010-09-30,414.379
2010-10-01,416.165
2010-10-04,410.571
2010-10-05,419.693
2010-10-06,420.964
2010-10-07,423.392
2010-10-08,422.17
2010-10-11,426.092
2010-10-12,426.019
2010-10-13,437.39
2010-10-14,444.228
2010-10-15,437.319
2010-10-18,434.232
2010-10-19,424.409
2010-10-20,429.658
2010-10-21,435.059
2010-10-22,431.267
2010-10-25,435.142
2010-10-26,428.647
2010-10-27,421.083
2010-10-28,419.318
2010-10-29,421.766
2010-11-01,425.56
2010-11-02,428.368
2010-11-03,427.12
2010-11-04,440.313
2010-11-05,435.692
2010-11-08,430.368
2010-11-09,432.968
2010-11-10,423.746
2010-11-11,419.835
2010-11-12,415.294
2010-11-15,414.997
2010-11-16,404.632
2010-11-17,407.274
2010-11-18,414.833
2010-11-19,416.172
2010-11-22,413.692
2010-11-23,402.955
2010-11-24,408.881
2010-11-25,410.673
2010-11-26,404.665
2010-11-29,398.27
2010-11-30,399.162
2010-12-01,409.371
2010-12-02,420.74
2010-12-03,427.214
2010-12-06,427.669
2010-12-07,431.526
2010-12-08,425.821
2010-12-09,426.416
2010-12-10,427.341
2010-12-13,438.566
2010-12-14,445.33
2010-12-15,445.78
2010-12-16,442.903
2010-12-17,441.831
2010-12-20,442.209
2010-12-21,450.607
2010-12-22,446.339
2010-12-23,448.95
2010-12-24,449.667
2010-12-27,450.672
2010-12-28,449.785
2010-12-29,454.413
2010-12-30,459.55
2010-12-31,462.353
2011-01-03,474.182
2011-01-04,473.648
2011-01-05,466.22
2011-01-06,460.457
2011-01-07,455.834
2011-01-10,453.421
2011-01-11,461.086
2011-01-12,468.913
2011-01-13,472.478
2011-01-14,470.819
2011-01-17,468.36
2011-01-18,472.215
2011-01-19,467.83
2011-01-20,454.51
2011-01-21,461.905
2011-01-24,460.222
2011-01-25,463.886
2011-01-26,473.677
2011-01-27,477.639
2011-01-28,470.605
2011-01-31,472.49
2011-02-01,477.212
2011-02-02,464.941
2011-02-03,459.978
2011-02-04,459.849
2011-02-07,463.721
2011-02-08,463.88
2011-02-09,464.368
2011-02-10,457.435
2011-02-11,459.056
2011-02-14,459.586
2011-02-15,455.189
2011-02-16,459.352
2011-02-17,457.761
2011-02-18,462.472
2011-02-21,460.001
2011-02-22,459.342
2011-02-23,454.429
2011-02-24,455.715
2011-02-25,457.303
2011-02-28,469.727
2011-03-01,473.697
2011-03-02,468.245
2011-03-03,473.432
2011-03-04,478.491
2011-03-07,482.471
2011-03-08,479.773
2011-03-09,486.371
2011-03-10,478.073
2011-03-11,471.176
2011-03-14,467.888
2011-03-15,452.688
2011-03-16,444.892
2011-03-17,455.554
2011-03-18,470.778
2011-03-21,478.677
2011-03-22,477.281
2011-03-23,476.273
2011-03-24,484.628
2011-03-25,482.782
2011-03-28,484.479
2011-03-29,484.058
2011-03-30,489.254
2011-03-31,491.722
2011-04-01,493.236
2011-04-04,496.605
2011-04-05,495.581
2011-04-06,501.606
2011-04-07,496.189
2011-04-08,503.496
2011-04-11,499.379
2011-04-12,487.915
2011-04-13,494.971
2011-04-14,493.667
2011-04-15,495.019
2011-04-18,479.077
2011-04-19,489.015
2011-04-20,504.175
2011-04-21,509.502
2011-04-22,509.502
2011-04-25,509.628
2011-04-26,507.55
2011-04-27,506.778
2011-04-28,514.695
2011-04-29,518.758
2011-05-02,522.138
2011-05-03,514.82
2011-05-04,508.617
2011-05-05,495.79
2011-05-06,500.88
2011-05-09,491.842
2011-05-10,499.191
2011-05-11,495.44
2011-05-12,485.373
2011-05-13,487.874
2011-05-16,490.489
2011-05-17,484.821
2011-05-18,492.182
2011-05-19,496.744
2011-05-20,493.931
2011-05-23,480.298
2011-05-24,484.453
2011-05-25,484.142
2011-05-26,484.04
2011-05-27,493.006
2011-05-30,493.693
2011-05-31,500.791
2011-06-01,503.224
2011-06-02,499.58
2011-06-03,497.044
2011-06-06,495.345
2011-06-07,493.543
2011-06-08,478.426
2011-06-09,477.262
2011-06-10,462.672
2011-06-13,459.842
2011-06-14,465.566
2011-06-15,450.913
2011-06-16,437.726
2011-06-17,444.292
2011-06-20,437.505
2011-06-21,448.839
2011-06-22,445.845
2011-06-23,427.953
2011-06-24,429.23
2011-06-27,437.55
2011-06-28,441.401
2011-06-29,460.158
2011-06-30,473.515
2011-07-01,476.258
2011-07-04,480.822
2011-07-05,480.914
2011-07-06,471.995
2011-07-07,481.329
2011-07-08,471.323
2011-07-11,451.3
2011-07-12,449.187
2011-07-13,457.923
2011-07-14,447.573
2011-07-15,442.985
2011-07-18,428.44
2011-07-19,442.308
2011-07-20,452.588
2011-07-21,462.882
2011-07-22,464.384
2011-07-25,464.069
2011-07-26,465.074
2011-07-27,459.821
2011-07-28,454.389
2011-07-29,454.335
2011-08-01,443.322
2011-08-02,431.73
2011-08-03,414.473
2011-08-04,385.558
2011-08-05,376.704
2011-08-08,350.637
2011-08-09,363.723
2011-08-10,360.366
2011-08-11,376.153
2011-08-12,386.078
2011-08-15,400.367
2011-08-16,399.079
2011-08-17,406.48
2011-08-18,379.963
2011-08-19,376.627
2011-08-22,380.546
2011-08-23,384.637
2011-08-24,392.585
2011-08-25,388.57
2011-08-26,387.708
2011-08-29,403.255
2011-08-30,399.45
2011-08-31,413.5
2011-09-01,409.264
2011-09-02,398.177
2011-09-05,377.098
2011-09-06,378.135
2011-09-07,392.378
2011-09-08,396.412
2011-09-09,380.512
2011-09-12,358.185
2011-09-13,356.869
2011-09-14,358.032
2011-09-15,377.053
2011-09-16,379.648
2011-09-19,365.307
2011-09-20,375.986
2011-09-21,368.92
2011-09-22,340.122
2011-09-23,338.201
2011-09-26,333.606
2011-09-27,356.791
2011-09-28,353.7
2011-09-29,359.236
2011-09-30,355.657
2011-10-03,353.287
2011-10-04,341.356
2011-10-05,351.517
2011-10-06,360.956
2011-10-07,366.29
2011-10-10,381.481
2011-10-11,379.989
2011-10-12,389.303
2011-10-13,380.753
2011-10-14,393.226
2011-10-17,386.517
2011-10-18,387.939
2011-10-19,390.756
2011-10-20,385.494
2011-10-21,400.035
2011-10-24,408.126
2011-10-25,406.697
2011-10-26,405.5
2011-10-27,428.53
2011-10-28,432.833
2011-10-31,418.129
2011-11-01,391.309
2011-11-02,399.943
2011-11-03,405.88
2011-11-04,409.678
2011-11-07,404.222
2011-11-08,409.245
2011-11-09,396.749
2011-11-10,390.019
2011-11-11,405.265
2011-11-14,398.164
2011-11-15,394.71
2011-11-16,392.414
2011-11-17,384.622
2011-11-18,380.351
2011-11-21,363.164
2011-11-22,363.44
2011-11-23,353.958
2011-11-24,352.138
2011-11-25,352.547
2011-11-28,367.602
2011-11-29,373.204
2011-11-30,393.452
2011-12-01,387.528
2011-12-02,391.204
2011-12-05,397.561
2011-12-06,393.4
2011-12-07,394.77
2011-12-08,382.952
2011-12-09,383.873
2011-12-12,370.078
2011-12-13,369.826
2011-12-14,361.402
2011-12-15,367.224
2011-12-16,370.3
2011-12-19,372.367
2011-12-20,386.088
2011-12-21,385.918
2011-12-22,391.328
2011-12-23,394.878
2011-12-26,394.878
2011-12-27,396.591
2011-12-28,391.528
2011-12-29,392.258
2011-12-30,401.71
2012-01-02,406.816
2012-01-03,413.238
2012-01-04,407.269
2012-01-05,405.522
2012-01-06,404.362
2012-01-09,404.999
2012-01-10,410.277
2012-01-11,407.469
2012-01-12,410.016
2012-01-13,405.794
2012-01-16,408.151
2012-01-17,414.544
2012-01-18,418.915
2012-01-19,428.378
2012-01-20,429.935
2012-01-23,434.967
2012-01-24,426.407
2012-01-25,425.041
2012-01-26,435.031
2012-01-27,435.153
2012-01-30,429.956
2012-01-31,432.05
2012-02-01,445.661
2012-02-02,450.347
2012-02-03,456.134
2012-02-06,453.907
2012-02-07,455.125
2012-02-08,457.153
2012-02-09,457.337
2012-02-10,449.876
2012-02-13,452.034
2012-02-14,449.643
2012-02-15,452.382
2012-02-16,449.828
2012-02-17,455.737
2012-02-20,462.751
2012-02-21,460.423
2012-02-22,456.032
2012-02-23,454.047
2012-02-24,461.23
2012-02-27,455.313
2012-02-28,459.915
2012-02-29,461.504
2012-03-01,460.185
2012-03-02,455.479
2012-03-05,455.413
2012-03-06,433.298
2012-03-07,435.402
2012-03-08,451.291
2012-03-09,448.899
2012-03-12,446.757
2012-03-13,453.701
2012-03-14,449.408
2012-03-15,451.663
2012-03-16,456.281
2012-03-19,457.479
2012-03-20,450.306
2012-03-21,449.136
2012-03-22,441.042
2012-03-23,443.113
2012-03-26,457.88
2012-03-27,456.591
2012-03-28,453.112
2012-03-29,447.273
2012-03-30,453.738
2012-04-02,461.588
2012-04-03,464.593
2012-04-04,445.341
2012-04-05,442.537
2012-04-06,442.537
2012-04-09,439.259
2012-04-10,430.401
2012-04-11,433.523
2012-04-12,443.339
2012-04-13,436.908
2012-04-16,437.745
2012-04-17,448.726
2012-04-18,447.946
2012-04-19,450.271
2012-04-20,452.406
2012-04-23,436.926
2012-04-24,443.415
2012-04-25,447.915
2012-04-26,442.617
2012-04-27,446.645
2012-04-30,450.001
2012-05-01,449.7
2012-05-02,447.747
2012-05-03,448.885
2012-05-04,436.629
2012-05-07,436.572
2012-05-08,427.688
2012-05-09,422.977
2012-05-10,426.122
2012-05-11,429.043
2012-05-14,416.465
2012-05-15,410.07
2012-05-16,405.205
2012-05-17,402.054
2012-05-18,393.621
2012-05-21,403.82
2012-05-22,414.993
2012-05-23,401.137
2012-05-24,405.232
2012-05-25,403.467
2012-05-28,405.222
2012-05-29,410.159
2012-05-30,401.142
2012-05-31,398.58
2012-06-01,387.687
2012-06-04,388.2
2012-06-05,385.086
2012-06-06,384.996
2012-06-07,400.521
2012-06-08,395.316
2012-06-11,396.86
2012-06-12,394.274
2012-06-13,393.225
2012-06-14,391.692
2012-06-15,396.91
2012-06-18,395.141
2012-06-19,403.627
2012-06-20,408.854
2012-06-21,404.813
2012-06-22,403.411
2012-06-25,391.762
2012-06-26,388.552
2012-06-27,394.588
2012-06-28,389.535
2012-06-29,414.14
2012-07-02,412.448
2012-07-03,419.612
2012-07-04,420.571
2012-07-05,420.285
2012-07-06,412.261
2012-07-09,411.118
2012-07-10,415.113
2012-07-11,413.027
2012-07-12,405.501
2012-07-13,411.967
2012-07-16,413.734
2012-07-17,415.733
2012-07-18,419.61
2012-07-19,426.155
2012-07-20,423.398
2012-07-23,413.501
2012-07-24,413.785
2012-07-25,412.467
2012-07-26,424.192
2012-07-27,427.847
2012-07-30,434.84
2012-07-31,433.563
2012-08-01,433.683
2012-08-02,428.269
2012-08-03,438.999
2012-08-06,442.738
2012-08-07,442.459
2012-08-08,444.12
2012-08-09,445.903
2012-08-10,447.367
2012-08-13,443.828
2012-08-14,442.892
2012-08-15,440.493
2012-08-16,438.322
2012-08-17,441.551
2012-08-20,443.03
2012-08-21,445.039
2012-08-22,438.121
2012-08-23,440.82
2012-08-24,440.599
2012-08-27,440.965
2012-08-28,437.048
2012-08-29,433.149
2012-08-30,429.304
2012-08-31,436.856
2012-09-03,432.416
2012-09-04,430.37
2012-09-05,432.645
2012-09-06,437.236
2012-09-07,450.035
2012-09-10,448.02
2012-09-11,450.16
2012-09-12,456.064
2012-09-13,453.955
2012-09-14,466.906
2012-09-17,465.378
2012-09-18,461.168
2012-09-19,467.827
2012-09-20,462.181
2012-09-21,460.822
2012-09-24,456.96
2012-09-25,461.723
2012-09-26,453.854
2012-09-27,459.643
2012-09-28,457.519
2012-10-01,460.398
2012-10-02,456.458
2012-10-03,449.566
2012-10-04,456.134
2012-10-05,462.175
2012-10-08,455.063
2012-10-09,448.738
2012-10-10,442.848
2012-10-11,442.587
2012-10-12,441.211
2012-10-15,443.537
2012-10-16,446.416
2012-10-17,453.772
2012-10-18,456.782
2012-10-19,451.95
2012-10-22,450.841
2012-10-23,439.701
2012-10-24,437.193
2012-10-25,436.422
2012-10-26,440.457
2012-10-29,440.824
2012-10-30,446.682
2012-10-31,445.609
2012-11-01,446.641
2012-11-02,445.139
2012-11-05,444.198
2012-11-06,447.566
2012-11-07,441.91
2012-11-08,439.655
2012-11-09,435.939
2012-11-12,434.749
2012-11-13,430.0
2012-11-14,428.941
2012-11-15,426.154
2012-11-16,420.415
2012-11-19,431.458
2012-11-20,429.072
2012-11-21,431.979
2012-11-22,439.129
2012-11-23,445.134
2012-11-26,442.666
2012-11-27,441.125
2012-11-28,442.306
2012-11-29,447.557
2012-11-30,451.666
2012-12-03,454.651
2012-12-04,456.021
2012-12-05,457.841
2012-12-06,458.001
2012-12-07,454.447
2012-12-10,453.992
2012-12-11,460.464
2012-12-12,459.977
2012-12-13,454.596
2012-12-14,457.246
2012-12-17,460.314
2012-12-18,467.07
2012-12-19,473.727
2012-12-20,475.273
2012-12-21,470.944
2012-12-24,470.328
2012-12-25,470.328
2012-12-26,472.024
2012-12-27,473.862
2012-12-28,475.832
2012-12-31,476.223
2013-01-01,476.223
2013-01-02,488.862
2013-01-03,484.899
2013-01-04,483.503
2013-01-07,487.129
2013-01-08,484.604
2013-01-09,483.766
2013-01-10,487.253
2013-01-11,488.979
2013-01-14,490.398
2013-01-15,488.362
2013-01-16,488.948
2013-01-17,493.319
2013-01-18,489.908
2013-01-21,494.832
2013-01-22,494.565
2013-01-23,495.761
2013-01-24,501.45
2013-01-25,505.577
2013-01-28,509.254
2013-01-29,510.217
2013-01-30,516.083
2013-01-31,511.479
2013-02-01,522.393
2013-02-04,513.575
2013-02-05,515.676
2013-02-06,518.751
2013-02-07,511.465
2013-02-08,514.8
2013-02-11,519.497
2013-02-12,527.952
2013-02-13,543.634
2013-02-14,540.402
2013-02-15,544.747
2013-02-18,544.605
2013-02-19,553.132
2013-02-20,559.174
2013-02-21,542.891
2013-02-22,542.899
2013-02-25,545.135
2013-02-26,536.135
2013-02-27,540.871
2013-02-28,545.04
2013-03-01,541.039
2013-03-04,541.426
2013-03-05,551.35
2013-03-06,548.275
2013-03-07,554.386
2013-03-08,550.297
2013-03-11,551.421
2013-03-12,549.64
2013-03-13,544.642
2013-03-14,548.673
2013-03-15,551.36
2013-03-18,546.341
2013-03-19,538.092
2013-03-20,539.369
2013-03-21,536.639
2013-03-22,535.926
2013-03-25,532.7
2013-03-26,535.396
2013-03-27,531.878
2013-03-28,536.141
2013-03-29,536.141
2013-04-01,535.688
2013-04-02,541.942
2013-04-03,538.46
2013-04-04,526.877
2013-04-05,527.156
2013-04-08,530.075
2013-04-09,531.613
2013-04-10,538.88
2013-04-11,543.516
2013-04-12,537.956
2013-04-15,530.358
2013-04-16,525.962
2013-04-17,508.435
2013-04-18,509.154
2013-04-19,510.432
2013-04-22,510.617
2013-04-23,513.562
2013-04-24,517.991
2013-04-25,526.767
2013-04-26,529.464
2013-04-29,535.809
2013-04-30,545.577
2013-05-01,546.037
2013-05-02,541.096
2013-05-03,545.122
2013-05-06,545.228
2013-05-07,547.792
2013-05-08,554.671
2013-05-09,552.199
2013-05-10,546.193
2013-05-13,545.839
2013-05-14,544.018
2013-05-15,544.482
2013-05-16,546.891
2013-05-17,542.364
2013-05-20,546.52
2013-05-21,549.095
2013-05-22,552.441
2013-05-23,538.632
2013-05-24,541.071
2013-05-27,545.046
2013-05-28,544.971
2013-05-29,542.711
2013-05-30,552.744
2013-05-31,544.107
2013-06-03,544.478
2013-06-04,546.687
2013-06-05,533.813
2013-06-06,535.83
2013-06-07,538.908
2013-06-10,534.202
2013-06-11,532.225
2013-06-12,538.512
2013-06-13,536.235
2013-06-14,545.529
2013-06-17,547.804
2013-06-18,547.595
2013-06-19,552.839
2013-06-20,523.104
2013-06-21,516.852
2013-06-24,497.459
2013-06-25,507.855
2013-06-26,514.118
2013-06-27,516.384
2013-06-28,516.672
2013-07-01,525.336
2013-07-02,529.493
2013-07-03,524.113
2013-07-04,534.363
2013-07-05,523.609
2013-07-08,527.462
2013-07-09,530.063
2013-07-10,534.704
2013-07-11,544.931
2013-07-12,546.431
2013-07-15,547.802
2013-07-16,554.529
2013-07-17,557.792
2013-07-18,561.519
2013-07-19,566.917
2013-07-22,570.353
2013-07-23,576.21
2013-07-24,575.831
2013-07-25,574.107
2013-07-26,575.866
2013-07-29,574.903
2013-07-30,571.48
2013-07-31,572.783
2013-08-01,575.017
2013-08-02,571.736
2013-08-05,574.731
2013-08-06,575.536
2013-08-07,573.481
2013-08-08,580.277
2013-08-09,581.154
2013-08-12,579.029
2013-08-13,577.838
2013-08-14,584.488
2013-08-15,573.9
2013-08-16,581.256
2013-08-19,585.271
2013-08-20,585.792
2013-08-21,573.788
2013-08-22,581.977
2013-08-23,585.074
2013-08-26,583.078
2013-08-27,579.12
2013-08-28,572.626
2013-08-29,569.736
2013-08-30,564.922
2013-09-02,577.274
2013-09-03,577.255
2013-09-04,583.01
2013-09-05,579.975
2013-09-06,582.688
2013-09-09,588.117
2013-09-10,599.026
2013-09-11,602.758
2013-09-12,602.045
2013-09-13,598.764
2013-09-16,610.605
2013-09-17,612.873
2013-09-18,614.186
2013-09-19,633.976
2013-09-20,627.83
2013-09-23,624.669
2013-09-24,627.014
2013-09-25,622.521
2013-09-26,624.198
2013-09-27,622.55
2013-09-30,618.443
2013-10-01,627.414
2013-10-02,626.429
2013-10-03,626.532
2013-10-04,619.298
2013-10-07,615.464
2013-10-08,613.058
2013-10-09,604.14
2013-10-10,609.04
2013-10-11,614.568
2013-10-14,612.256
2013-10-15,613.503
2013-10-16,613.197
2013-10-17,625.481
2013-10-18,630.781
2013-10-21,637.445
2013-10-22,642.371
2013-10-23,638.384
2013-10-24,641.806
2013-10-25,648.677
2013-10-28,646.785
2013-10-29,642.271
2013-10-30,642.904
2013-10-31,631.873
2013-11-01,624.399
2013-11-04,626.649
2013-11-05,626.468
2013-11-06,635.231
2013-11-07,635.08
2013-11-08,628.768
2013-11-11,637.431
2013-11-12,629.085
2013-11-13,618.136
2013-11-14,624.388
2013-11-15,626.018
2013-11-18,636.261
2013-11-19,630.932
2013-11-20,628.034
2013-11-21,620.803
2013-11-22,629.715
2013-11-25,633.567
2013-11-26,636.979
2013-11-27,640.461
2013-11-28,644.389
2013-11-29,645.121
2013-12-02,642.332
2013-12-03,636.658
2013-12-04,634.135
2013-12-05,634.177
2013-12-06,634.521
2013-12-09,633.265
2013-12-10,629.79
2013-12-11,627.034
2013-12-12,616.904
2013-12-13,617.471
2013-12-16,620.014
2013-12-17,619.394
2013-12-18,627.529
2013-12-19,634.934
2013-12-20,640.867
2013-12-23,649.918
2013-12-24,647.471
2013-12-25,647.471
2013-12-26,650.022
2013-12-27,658.326
2013-12-30,666.414
2013-12-31,666.777
2014-01-01,666.777
2014-01-02,658.722
2014-01-03,661.718
2014-01-06,661.23
2014-01-07,662.151
2014-01-08,660.524
2014-01-09,661.312
2014-01-10,676.89
2014-01-13,678.064
2014-01-14,683.062
2014-01-15,685.928
2014-01-16,687.103
2014-01-17,693.092
2014-01-20,690.106
2014-01-21,686.68
2014-01-22,693.33
2014-01-23,690.192
2014-01-24,673.621
2014-01-27,666.225
2014-01-28,672.794
2014-01-29,664.339
2014-01-30,658.562
2014-01-31,654.229
2014-02-03,646.646
2014-02-04,644.299
2014-02-05,645.79
2014-02-06,660.732
2014-02-07,664.1
2014-02-10,668.836
2014-02-11,682.751
2014-02-12,683.098
2014-02-13,681.11
2014-02-14,687.192
2014-02-17,690.555
2014-02-18,685.185
2014-02-19,691.78
2014-02-20,685.99
2014-02-21,690.294
2014-02-24,701.26
2014-02-25,704.322
2014-02-26,702.454
2014-02-27,699.817
2014-02-28,719.106
2014-03-03,689.025
2014-03-04,703.881
2014-03-05,702.369
2014-03-06,710.232
2014-03-07,706.002
2014-03-10,704.781
2014-03-11,708.558
2014-03-12,704.864
2014-03-13,702.649
2014-03-14,697.443
2014-03-17,711.001
2014-03-18,717.879
2014-03-19,717.209
2014-03-20,704.443
2014-03-21,700.05
2014-03-24,691.029
2014-03-25,698.95
2014-03-26,698.937
2014-03-27,697.361
2014-03-28,699.186
2014-03-31,710.511
2014-04-01,720.512
2014-04-02,720.558
2014-04-03,712.091
2014-04-04,719.183
2014-04-07,715.396
2014-04-08,712.747
2014-04-09,719.53
2014-04-10,713.293
2014-04-11,703.348
2014-04-14,696.733
2014-04-15,687.657
2014-04-16,694.987
2014-04-17,700.08
2014-04-18,700.08
2014-04-21,697.492
2014-04-22,712.058
2014-04-23,714.981
2014-04-24,720.68
2014-04-25,722.746
2014-04-28,722.843
2014-04-29,725.395
2014-04-30,729.906
2014-05-01,731.556
2014-05-02,735.285
2014-05-05,729.563
2014-05-06,737.634
2014-05-07,736.693
2014-05-08,744.266
2014-05-09,738.227
2014-05-12,747.75
2014-05-13,749.903
2014-05-14,747.656
2014-05-15,746.189
2014-05-16,739.176
2014-05-19,741.229
2014-05-20,740.98
2014-05-21,743.462
2014-05-22,747.677
2014-05-23,743.279
2014-05-26,748.595
2014-05-27,751.253
2014-05-28,752.818
2014-05-29,754.078
2014-05-30,748.738
2014-06-02,748.985
2014-06-03,745.068
2014-06-04,749.873
2014-06-05,746.016
2014-06-06,752.257
2014-06-09,754.82
2014-06-10,752.414
2014-06-11,746.304
2014-06-12,748.0
2014-06-13,744.192
2014-06-16,734.68
2014-06-17,732.299
2014-06-18,732.908
2014-06-19,734.981
2014-06-20,729.37
2014-06-23,741.521
2014-06-24,739.467
2014-06-25,732.504
2014-06-26,731.076
2014-06-27,735.839
2014-06-30,743.989
2014-07-01,744.476
2014-07-02,746.499
2014-07-03,747.016
2014-07-04,743.143
2014-07-07,740.536
2014-07-08,733.93
2014-07-09,736.953
2014-07-10,727.264
2014-07-11,725.122
2014-07-14,734.247
2014-07-15,725.153
2014-07-16,725.951
2014-07-17,722.635
2014-07-18,715.904
2014-07-21,712.152
2014-07-22,714.147
2014-07-23,718.505
2014-07-24,718.986
2014-07-25,717.341
2014-07-28,713.068
2014-07-29,711.319
2014-07-30,702.347
2014-07-31,693.587
2014-08-01,687.721
2014-08-04,685.51
2014-08-05,687.318
2014-08-06,672.673
2014-08-07,668.695
2014-08-08,664.247
2014-08-11,680.85
2014-08-12,680.058
2014-08-13,681.262
2014-08-14,682.994
2014-08-15,679.227
2014-08-18,687.246
2014-08-19,691.32
2014-08-20,688.045
2014-08-21,691.295
2014-08-22,686.561
2014-08-25,689.725
2014-08-26,692.31
2014-08-27,696.895
2014-08-28,686.725
2014-08-29,685.806
2014-09-01,681.87
2014-09-02,680.916
2014-09-03,686.366
2014-09-04,682.295
2014-09-05,673.858
2014-09-08,672.915
2014-09-09,666.288
2014-09-10,663.148
2014-09-11,657.778
2014-09-12,659.581
2014-09-15,659.199
2014-09-16,653.111
2014-09-17,658.299
2014-09-18,661.276
2014-09-19,655.427
2014-09-22,655.012
2014-09-23,649.452
2014-09-24,647.188
2014-09-25,639.993
2014-09-26,636.402
2014-09-29,634.587
2014-09-30,641.92
2014-10-01,631.781
2014-10-02,620.916
2014-10-03,620.525
2014-10-06,623.171
2014-10-07,610.865
2014-10-08,604.678
2014-10-09,601.583
2014-10-10,590.945
2014-10-13,591.58
2014-10-14,594.836
2014-10-15,582.741
2014-10-16,585.746
2014-10-17,606.09
2014-10-20,605.756
2014-10-21,620.827
2014-10-22,626.145
2014-10-23,635.566
2014-10-24,630.35
2014-10-27,629.011
2014-10-28,637.251
2014-10-29,645.507
2014-10-30,643.971
2014-10-31,648.473
2014-11-03,645.256
2014-11-04,647.265
2014-11-05,651.031
2014-11-06,649.228
2014-11-07,643.91
2014-11-10,651.73
2014-11-11,652.925
2014-11-12,650.206
2014-11-13,649.849
2014-11-14,650.82
2014-11-17,648.746
2014-11-18,655.321
2014-11-19,652.244
2014-11-20,650.677
2014-11-21,653.208
2014-11-24,659.836
2014-11-25,666.418
2014-11-26,667.126
2014-11-27,665.217
2014-11-28,663.208
2014-12-01,663.949
2014-12-02,658.045
2014-12-03,662.97
2014-12-04,663.294
2014-12-05,663.854
2014-12-08,662.198
2014-12-09,660.674
2014-12-10,662.707
2014-12-11,657.318
2014-12-12,652.061
2014-12-15,638.813
2014-12-16,637.446
2014-12-17,635.124
2014-12-18,647.149
2014-12-19,650.01
2014-12-22,651.358
2014-12-23,653.792
2014-12-24,651.388
2014-12-25,651.388
2014-12-26,648.523
2014-12-29,652.035
2014-12-30,656.709
2014-12-31,650.191
2015-01-01,650.191
2015-01-02,648.519
2015-01-05,646.602
2015-01-06,647.424
2015-01-07,627.573
2015-01-08,638.239
2015-01-09,636.451
2015-01-12,636.446
2015-01-13,641.939
2015-01-14,630.083
2015-01-15,630.221
2015-01-16,631.148
2015-01-19,637.407
2015-01-20,638.072
2015-01-21,637.053
2015-01-22,641.671
2015-01-23,638.548
2015-01-26,643.497
2015-01-27,645.966
2015-01-28,647.343
2015-01-29,648.572
2015-01-30,651.129
2015-02-02,653.301
2015-02-03,660.816
2015-02-04,659.099
2015-02-05,666.133
2015-02-06,660.356
2015-02-09,658.178
2015-02-10,670.999
2015-02-11,665.287
2015-02-12,677.978
2015-02-13,688.939
2015-02-16,692.708
2015-02-17,690.149
2015-02-18,694.184
2015-02-19,696.745
2015-02-20,697.544
2015-02-23,698.921
2015-02-24,702.482
2015-02-25,710.437
2015-02-26,706.285
2015-02-27,710.862
2015-03-02,707.297
2015-03-03,699.681
2015-03-04,687.159
2015-03-05,693.283
2015-03-06,676.656
2015-03-09,670.511
2015-03-10,656.849
2015-03-11,658.145
2015-03-12,660.378
2015-03-13,661.008
2015-03-16,671.621
2015-03-17,662.668
2015-03-18,666.053
2015-03-19,673.177
2015-03-20,678.99
2015-03-23,686.571
2015-03-24,691.844
2015-03-25,691.403
2015-03-26,676.053
2015-03-27,674.911
2015-03-30,685.053
2015-03-31,682.001
2015-04-01,683.583
2015-04-02,689.576
2015-04-03,689.576
2015-04-06,701.014
2015-04-07,698.853
2015-04-08,695.574
2015-04-09,699.135
2015-04-10,699.821
2015-04-13,701.419
2015-04-14,707.75
2015-04-15,706.833
2015-04-16,714.107
2015-04-17,700.854
2015-04-20,703.722
2015-04-21,712.974
2015-04-22,699.775
2015-04-23,704.351
2015-04-24,711.511
2015-04-27,727.898
2015-04-28,721.782
2015-04-29,723.255
2015-04-30,722.688
2015-05-01,721.077
2015-05-04,727.613
2015-05-05,712.792
2015-05-06,714.16
2015-05-07,707.329
2015-05-08,720.996
2015-05-11,717.943
2015-05-12,709.16
2015-05-13,723.462
2015-05-14,721.395
2015-05-15,732.927
2015-05-18,736.616
2015-05-19,731.92
2015-05-20,729.069
2015-05-21,731.894
2015-05-22,727.366
2015-05-25,727.957
2015-05-26,714.326
2015-05-27,715.879
2015-05-28,715.878
2015-05-29,703.486
2015-06-01,702.579
2015-06-02,706.312
2015-06-03,721.28
2015-06-04,719.592
2015-06-05,694.512
2015-06-08,690.71
2015-06-09,694.249
2015-06-10,708.223
2015-06-11,708.841
2015-06-12,705.193
2015-06-15,686.73
2015-06-16,696.126
2015-06-17,686.824
2015-06-18,692.286
2015-06-19,690.393
2015-06-22,705.35
2015-06-23,702.604
2015-06-24,694.97
2015-06-25,695.85
2015-06-26,693.311
2015-06-29,683.156
2015-06-30,677.653
2015-07-01,688.036
2015-07-02,677.715
2015-07-03,677.277
2015-07-06,669.075
2015-07-07,655.442
2015-07-08,667.622
2015-07-09,679.632
2015-07-10,700.632
2015-07-13,708.862
2015-07-14,703.104
2015-07-15,697.734
2015-07-16,708.815
2015-07-17,701.346
2015-07-20,711.314
2015-07-21,715.074
2015-07-22,700.665
2015-07-23,705.306
2015-07-24,701.715
2015-07-27,695.689
2015-07-28,693.427
2015-07-29,697.607
2015-07-30,695.769
2015-07-31,703.058
2015-08-03,703.771
2015-08-04,702.091
2015-08-05,704.935
