Date,SWEDEN SMALL CAP Small Cap
2005-11-10,253.157
2005-11-11,256.135
2005-11-14,257.036
2005-11-15,254.36
2005-11-16,254.352
2005-11-17,258.9
2005-11-18,259.383
2005-11-21,262.774
2005-11-22,263.092
2005-11-23,266.447
2005-11-24,266.455
2005-11-25,267.878
2005-11-28,268.889
2005-11-29,267.572
2005-11-30,266.855
2005-12-01,267.707
2005-12-02,271.132
2005-12-05,271.335
2005-12-06,274.553
2005-12-07,273.272
2005-12-08,275.598
2005-12-09,276.704
2005-12-12,277.692
2005-12-13,277.97
2005-12-14,278.303
2005-12-15,275.749
2005-12-16,278.892
2005-12-19,280.973
2005-12-20,279.224
2005-12-21,280.469
2005-12-22,281.567
2005-12-23,282.48
2005-12-26,282.48
2005-12-27,285.29
2005-12-28,288.448
2005-12-29,288.076
2005-12-30,289.366
2006-01-02,286.552
2006-01-03,293.885
2006-01-04,299.071
2006-01-05,301.305
2006-01-06,302.99
2006-01-09,306.164
2006-01-10,302.93
2006-01-11,308.439
2006-01-12,307.816
2006-01-13,308.679
2006-01-16,309.187
2006-01-17,305.852
2006-01-18,300.683
2006-01-19,307.828
2006-01-20,311.369
2006-01-23,311.784
2006-01-24,310.207
2006-01-25,314.267
2006-01-26,318.444
2006-01-27,322.081
2006-01-30,320.536
2006-01-31,327.066
2006-02-01,328.251
2006-02-02,324.9
2006-02-03,322.056
2006-02-06,321.491
2006-02-07,318.777
2006-02-08,318.793
2006-02-09,324.243
2006-02-10,320.876
2006-02-13,317.854
2006-02-14,318.788
2006-02-15,322.657
2006-02-16,324.47
2006-02-17,327.959
2006-02-20,331.551
2006-02-21,330.382
2006-02-22,330.653
2006-02-23,332.958
2006-02-24,332.583
2006-02-27,334.789
2006-02-28,328.17
2006-03-01,335.108
2006-03-02,335.825
2006-03-03,338.979
2006-03-06,341.022
2006-03-07,333.67
2006-03-08,331.707
2006-03-09,332.732
2006-03-10,333.419
2006-03-13,337.084
2006-03-14,343.365
2006-03-15,344.47
2006-03-16,352.912
2006-03-17,356.758
2006-03-20,359.513
2006-03-21,356.908
2006-03-22,357.713
2006-03-23,357.636
2006-03-24,361.98
2006-03-27,362.088
2006-03-28,363.835
2006-03-29,361.115
2006-03-30,365.839
2006-03-31,366.723
2006-04-03,374.797
2006-04-04,379.79
2006-04-05,383.765
2006-04-06,385.677
2006-04-07,379.115
2006-04-10,377.783
2006-04-11,377.532
2006-04-12,375.4
2006-04-13,379.334
2006-04-14,379.334
2006-04-17,386.123
2006-04-18,387.848
2006-04-19,394.13
2006-04-20,391.725
2006-04-21,395.724
2006-04-24,395.697
2006-04-25,391.622
2006-04-26,394.126
2006-04-27,389.217
2006-04-28,395.026
2006-05-01,396.559
2006-05-02,405.089
2006-05-03,404.939
2006-05-04,410.934
2006-05-05,415.455
2006-05-08,418.836
2006-05-09,424.168
2006-05-10,426.364
2006-05-11,427.759
2006-05-12,417.995
2006-05-15,394.856
2006-05-16,389.715
2006-05-17,372.63
2006-05-18,357.786
2006-05-19,355.647
2006-05-22,331.729
2006-05-23,354.689
2006-05-24,350.831
2006-05-25,351.298
2006-05-26,365.97
2006-05-29,377.781
2006-05-30,371.123
2006-05-31,376.6
2006-06-01,377.921
2006-06-02,386.818
2006-06-05,388.404
2006-06-06,383.853
2006-06-07,373.62
2006-06-08,352.817
2006-06-09,358.556
2006-06-12,352.983
2006-06-13,334.672
2006-06-14,340.83
2006-06-15,361.258
2006-06-16,350.859
2006-06-19,355.174
2006-06-20,355.424
2006-06-21,358.591
2006-06-22,359.567
2006-06-23,358.244
2006-06-26,360.357
2006-06-27,355.503
2006-06-28,351.315
2006-06-29,355.395
2006-06-30,370.382
2006-07-03,374.018
2006-07-04,376.559
2006-07-05,368.529
2006-07-06,371.331
2006-07-07,372.116
2006-07-10,367.082
2006-07-11,366.138
2006-07-12,363.14
2006-07-13,357.69
2006-07-14,351.323
2006-07-17,337.054
2006-07-18,332.55
2006-07-19,342.909
2006-07-20,345.643
2006-07-21,343.602
2006-07-24,348.705
2006-07-25,349.976
2006-07-26,352.729
2006-07-27,362.756
2006-07-28,362.452
2006-07-31,365.377
2006-08-01,362.599
2006-08-02,369.168
2006-08-03,365.481
2006-08-04,371.387
2006-08-07,369.731
2006-08-08,369.78
2006-08-09,371.96
2006-08-10,362.402
2006-08-11,364.164
2006-08-14,362.863
2006-08-15,366.598
2006-08-16,371.762
2006-08-17,375.734
2006-08-18,373.09
2006-08-21,377.922
2006-08-22,376.392
2006-08-23,372.506
2006-08-24,371.35
2006-08-25,367.907
2006-08-28,369.364
2006-08-29,370.66
2006-08-30,372.981
2006-08-31,372.154
2006-09-01,374.642
2006-09-04,381.887
2006-09-05,380.788
2006-09-06,377.045
2006-09-07,370.891
2006-09-08,373.632
2006-09-11,375.634
2006-09-12,381.222
2006-09-13,383.708
2006-09-14,388.661
2006-09-15,389.15
2006-09-18,392.897
2006-09-19,391.159
2006-09-20,392.051
2006-09-21,396.7
2006-09-22,394.084
2006-09-25,388.821
2006-09-26,389.041
2006-09-27,395.306
2006-09-28,395.963
2006-09-29,394.755
2006-10-02,396.507
2006-10-03,391.537
2006-10-04,393.509
2006-10-05,399.605
2006-10-06,396.77
2006-10-09,395.404
2006-10-10,396.292
2006-10-11,396.759
2006-10-12,401.13
2006-10-13,399.913
2006-10-16,401.083
2006-10-17,398.141
2006-10-18,400.353
2006-10-19,403.042
2006-10-20,408.239
2006-10-23,409.434
2006-10-24,407.862
2006-10-25,408.204
2006-10-26,408.988
2006-10-27,411.455
2006-10-30,407.434
2006-10-31,409.175
2006-11-01,413.4
2006-11-02,409.32
2006-11-03,406.686
2006-11-06,410.975
2006-11-07,417.949
2006-11-08,417.958
2006-11-09,422.482
2006-11-10,424.895
2006-11-13,425.93
2006-11-14,429.691
2006-11-15,431.524
2006-11-16,431.931
2006-11-17,427.619
2006-11-20,427.282
2006-11-21,429.019
2006-11-22,436.737
2006-11-23,438.038
2006-11-24,439.847
2006-11-27,430.49
2006-11-28,424.79
2006-11-29,432.96
2006-11-30,436.835
2006-12-01,438.132
2006-12-04,438.712
2006-12-05,440.775
2006-12-06,443.29
2006-12-07,448.079
2006-12-08,448.282
2006-12-11,450.258
2006-12-12,457.458
2006-12-13,456.202
2006-12-14,454.582
2006-12-15,456.454
2006-12-18,455.928
2006-12-19,456.284
2006-12-20,462.937
2006-12-21,465.344
2006-12-22,465.493
2006-12-25,465.493
2006-12-26,463.443
2006-12-27,468.166
2006-12-28,466.763
2006-12-29,469.739
2007-01-01,469.739
2007-01-02,473.032
2007-01-03,469.054
2007-01-04,455.857
2007-01-05,454.012
2007-01-08,456.177
2007-01-09,454.482
2007-01-10,449.148
2007-01-11,452.402
2007-01-12,459.697
2007-01-15,467.783
2007-01-16,471.238
2007-01-17,471.041
2007-01-18,468.205
2007-01-19,467.263
2007-01-22,468.47
2007-01-23,472.374
2007-01-24,472.269
2007-01-25,472.017
2007-01-26,463.565
2007-01-29,466.692
2007-01-30,469.84
2007-01-31,466.952
2007-02-01,469.352
2007-02-02,468.799
2007-02-05,465.612
2007-02-06,468.075
2007-02-07,473.538
2007-02-08,468.075
2007-02-09,469.073
2007-02-12,463.159
2007-02-13,469.62
2007-02-14,478.484
2007-02-15,478.014
2007-02-16,478.17
2007-02-19,484.391
2007-02-20,483.258
2007-02-21,476.924
2007-02-22,478.352
2007-02-23,480.929
2007-02-26,486.766
2007-02-27,469.773
2007-02-28,459.619
2007-03-01,452.762
2007-03-02,456.389
2007-03-05,440.7
2007-03-06,449.736
2007-03-07,460.847
2007-03-08,465.568
2007-03-09,466.55
2007-03-12,467.906
2007-03-13,462.808
2007-03-14,447.753
2007-03-15,462.13
2007-03-16,463.565
2007-03-19,467.645
2007-03-20,471.947
2007-03-21,475.151
2007-03-22,482.176
2007-03-23,477.72
2007-03-26,477.912
2007-03-27,477.855
2007-03-28,474.102
2007-03-29,479.091
2007-03-30,481.384
2007-04-02,484.925
2007-04-03,491.422
2007-04-04,494.379
2007-04-05,501.697
2007-04-06,501.697
2007-04-09,498.359
2007-04-10,507.045
2007-04-11,505.867
2007-04-12,506.419
2007-04-13,509.565
2007-04-16,515.099
2007-04-17,517.557
2007-04-18,511.465
2007-04-19,506.178
2007-04-20,512.497
2007-04-23,510.326
2007-04-24,507.364
2007-04-25,513.272
2007-04-26,512.083
2007-04-27,514.737
2007-04-30,513.74
2007-05-01,513.281
2007-05-02,513.473
2007-05-03,513.554
2007-05-04,513.566
2007-05-07,516.811
2007-05-08,503.252
2007-05-09,503.453
2007-05-10,501.042
2007-05-11,501.17
2007-05-14,503.82
2007-05-15,508.249
2007-05-16,504.375
2007-05-17,499.507
2007-05-18,505.708
2007-05-21,508.698
2007-05-22,512.52
2007-05-23,517.791
2007-05-24,515.416
2007-05-25,516.902
2007-05-28,519.962
2007-05-29,516.266
2007-05-30,510.431
2007-05-31,520.191
2007-06-01,520.417
2007-06-04,521.545
2007-06-05,520.992
2007-06-06,518.779
2007-06-07,499.46
2007-06-08,497.221
2007-06-11,501.964
2007-06-12,489.35
2007-06-13,486.54
2007-06-14,493.815
2007-06-15,496.946
2007-06-18,493.361
2007-06-19,493.24
2007-06-20,503.389
2007-06-21,495.174
2007-06-22,497.563
2007-06-25,493.648
2007-06-26,493.241
2007-06-27,492.611
2007-06-28,500.248
2007-06-29,501.656
2007-07-02,504.795
2007-07-03,507.356
2007-07-04,511.291
2007-07-05,508.656
2007-07-06,509.414
2007-07-09,509.776
2007-07-10,512.241
2007-07-11,516.815
2007-07-12,518.722
2007-07-13,521.163
2007-07-16,520.635
2007-07-17,520.278
2007-07-18,519.212
2007-07-19,520.355
2007-07-20,518.775
2007-07-23,517.155
2007-07-24,511.068
2007-07-25,504.699
2007-07-26,493.328
2007-07-27,487.106
2007-07-30,494.98
2007-07-31,499.414
2007-08-01,486.272
2007-08-02,491.228
2007-08-03,490.188
2007-08-06,478.337
2007-08-07,477.914
2007-08-08,492.551
2007-08-09,483.46
2007-08-10,472.114
2007-08-13,474.934
2007-08-14,469.917
2007-08-15,457.187
2007-08-16,438.737
2007-08-17,451.134
2007-08-20,452.303
2007-08-21,450.416
2007-08-22,454.991
2007-08-23,459.174
2007-08-24,465.658
2007-08-27,467.234
2007-08-28,460.389
2007-08-29,463.445
2007-08-30,464.494
2007-08-31,467.988
2007-09-03,469.142
2007-09-04,467.579
2007-09-05,461.276
2007-09-06,467.189
2007-09-07,462.063
2007-09-10,456.176
2007-09-11,468.53
2007-09-12,474.907
2007-09-13,477.377
2007-09-14,470.247
2007-09-17,465.198
2007-09-18,465.81
2007-09-19,479.668
2007-09-20,475.533
2007-09-21,476.335
2007-09-24,477.424
2007-09-25,471.992
2007-09-26,475.64
2007-09-27,478.233
2007-09-28,486.861
2007-10-01,491.376
2007-10-02,486.91
2007-10-03,489.535
2007-10-04,488.317
2007-10-05,495.773
2007-10-08,491.861
2007-10-09,494.86
2007-10-10,499.512
2007-10-11,508.804
2007-10-12,505.347
2007-10-15,503.15
2007-10-16,492.692
2007-10-17,501.795
2007-10-18,500.34
2007-10-19,491.72
2007-10-22,473.902
2007-10-23,485.174
2007-10-24,478.379
2007-10-25,487.246
2007-10-26,492.245
2007-10-29,493.888
2007-10-30,492.363
2007-10-31,498.025
2007-11-01,491.102
2007-11-02,487.787
2007-11-05,484.244
2007-11-06,490.175
2007-11-07,490.396
2007-11-08,489.789
2007-11-09,479.589
2007-11-12,474.049
2007-11-13,484.241
2007-11-14,494.389
2007-11-15,485.242
2007-11-16,483.519
2007-11-19,468.169
2007-11-20,476.057
2007-11-21,462.968
2007-11-22,462.918
2007-11-23,468.61
2007-11-26,475.836
2007-11-27,469.977
2007-11-28,475.164
2007-11-29,476.917
2007-11-30,479.713
2007-12-03,478.427
2007-12-04,471.266
2007-12-05,475.057
2007-12-06,474.465
2007-12-07,481.724
2007-12-10,486.461
2007-12-11,486.948
2007-12-12,485.444
2007-12-13,470.641
2007-12-14,467.45
2007-12-17,450.643
2007-12-18,450.159
2007-12-19,447.064
2007-12-20,444.75
2007-12-21,452.561
2007-12-24,452.084
2007-12-25,452.084
2007-12-26,457.315
2007-12-27,458.248
2007-12-28,467.061
2007-12-31,464.535
2008-01-01,464.535
2008-01-02,466.523
2008-01-03,466.742
2008-01-04,457.425
2008-01-07,449.968
2008-01-08,453.017
2008-01-09,437.953
2008-01-10,433.691
2008-01-11,431.191
2008-01-14,437.71
2008-01-15,423.024
2008-01-16,412.183
2008-01-17,414.359
2008-01-18,406.402
2008-01-21,384.631
2008-01-22,395.019
2008-01-23,387.41
2008-01-24,407.371
2008-01-25,414.782
2008-01-28,411.537
2008-01-29,421.531
2008-01-30,421.253
2008-01-31,415.312
2008-02-01,430.328
2008-02-04,436.369
2008-02-05,417.351
2008-02-06,417.019
2008-02-07,401.967
2008-02-08,404.378
2008-02-11,400.483
2008-02-12,420.26
2008-02-13,423.381
2008-02-14,426.147
2008-02-15,426.383
2008-02-18,433.954
2008-02-19,439.75
2008-02-20,431.93
2008-02-21,445.68
2008-02-22,444.22
2008-02-25,453.383
2008-02-26,461.58
2008-02-27,469.623
2008-02-28,462.953
2008-02-29,459.465
2008-03-03,453.972
2008-03-04,448.306
2008-03-05,458.084
2008-03-06,456.397
2008-03-07,447.14
2008-03-10,439.818
2008-03-11,446.439
2008-03-12,455.145
2008-03-13,449.617
2008-03-14,445.664
2008-03-17,436.194
2008-03-18,444.657
2008-03-19,438.485
2008-03-20,425.934
2008-03-21,425.934
2008-03-24,425.073
2008-03-25,449.057
2008-03-26,454.099
2008-03-27,467.423
2008-03-28,465.993
2008-03-31,469.92
2008-04-01,476.695
2008-04-02,481.29
2008-04-03,475.608
2008-04-04,475.255
2008-04-07,480.904
2008-04-08,474.683
2008-04-09,477.461
2008-04-10,474.594
2008-04-11,466.976
2008-04-14,463.152
2008-04-15,462.997
2008-04-16,469.293
2008-04-17,460.838
2008-04-18,459.282
2008-04-21,464.901
2008-04-22,466.669
2008-04-23,466.744
2008-04-24,456.626
2008-04-25,457.694
2008-04-28,462.851
2008-04-29,454.784
2008-04-30,457.053
2008-05-01,452.837
2008-05-02,461.563
2008-05-05,462.918
2008-05-06,469.849
2008-05-07,471.25
2008-05-08,474.293
2008-05-09,472.767
2008-05-12,477.953
2008-05-13,476.232
2008-05-14,474.42
2008-05-15,475.108
2008-05-16,482.25
2008-05-19,489.06
2008-05-20,482.948
2008-05-21,488.129
2008-05-22,483.892
2008-05-23,481.611
2008-05-26,483.525
2008-05-27,478.878
2008-05-28,475.806
2008-05-29,477.034
2008-05-30,477.267
2008-06-02,473.312
2008-06-03,473.246
2008-06-04,465.237
2008-06-05,468.42
2008-06-06,474.413
2008-06-09,463.449
2008-06-10,449.873
2008-06-11,444.589
2008-06-12,441.387
2008-06-13,442.168
2008-06-16,448.87
2008-06-17,454.623
2008-06-18,442.512
2008-06-19,440.569
2008-06-20,443.898
2008-06-23,431.383
2008-06-24,422.362
2008-06-25,429.819
2008-06-26,425.485
2008-06-27,422.039
2008-06-30,420.909
2008-07-01,411.4
2008-07-02,410.192
2008-07-03,403.596
2008-07-04,400.327
2008-07-07,402.236
2008-07-08,392.248
2008-07-09,398.585
2008-07-10,392.765
2008-07-11,388.544
2008-07-14,387.567
2008-07-15,379.201
2008-07-16,374.541
2008-07-17,391.908
2008-07-18,398.261
2008-07-21,402.279
2008-07-22,391.688
2008-07-23,396.169
2008-07-24,387.765
2008-07-25,384.947
2008-07-28,384.391
2008-07-29,379.461
2008-07-30,391.191
2008-07-31,392.33
2008-08-01,388.059
2008-08-04,385.82
2008-08-05,390.539
2008-08-06,396.94
2008-08-07,397.322
2008-08-08,391.866
2008-08-11,396.225
2008-08-12,397.0
2008-08-13,389.628
2008-08-14,392.117
2008-08-15,388.902
2008-08-18,388.788
2008-08-19,373.229
2008-08-20,373.691
2008-08-21,376.367
2008-08-22,381.605
2008-08-25,376.384
2008-08-26,371.634
2008-08-27,372.447
2008-08-28,379.16
2008-08-29,380.071
2008-09-01,376.818
2008-09-02,376.654
2008-09-03,371.184
2008-09-04,358.723
2008-09-05,347.135
2008-09-08,354.291
2008-09-09,343.53
2008-09-10,336.498
2008-09-11,326.31
2008-09-12,338.041
2008-09-15,326.551
2008-09-16,312.516
2008-09-17,303.97
2008-09-18,302.345
2008-09-19,327.547
2008-09-22,333.434
2008-09-23,325.123
2008-09-24,320.634
2008-09-25,325.31
2008-09-26,318.954
2008-09-29,296.657
2008-09-30,289.69
2008-10-01,291.001
2008-10-02,283.631
2008-10-03,284.345
2008-10-06,255.951
2008-10-07,251.413
2008-10-08,231.381
2008-10-09,232.273
2008-10-10,217.44
2008-10-13,239.371
2008-10-14,250.138
2008-10-15,231.088
2008-10-16,214.819
2008-10-17,218.078
2008-10-20,219.665
2008-10-21,218.209
2008-10-22,204.008
2008-10-23,196.778
2008-10-24,181.393
2008-10-27,166.728
2008-10-28,169.311
2008-10-29,193.088
2008-10-30,200.609
2008-10-31,199.521
2008-11-03,212.252
2008-11-04,225.934
2008-11-05,220.063
2008-11-06,202.373
2008-11-07,204.539
2008-11-10,208.333
2008-11-11,192.217
2008-11-12,182.013
2008-11-13,181.833
2008-11-14,183.379
2008-11-17,179.772
2008-11-18,174.613
2008-11-19,167.479
2008-11-20,157.943
2008-11-21,152.875
2008-11-24,167.13
2008-11-25,171.24
2008-11-26,168.267
2008-11-27,174.964
2008-11-28,170.937
2008-12-01,159.274
2008-12-02,163.772
2008-12-03,164.511
2008-12-04,166.323
2008-12-05,159.575
2008-12-08,176.06
2008-12-09,177.694
2008-12-10,181.57
2008-12-11,182.867
2008-12-12,178.683
2008-12-15,176.564
2008-12-16,177.631
2008-12-17,186.442
2008-12-18,192.6
2008-12-19,184.442
2008-12-22,179.899
2008-12-23,178.847
2008-12-24,177.347
2008-12-25,177.347
2008-12-26,178.153
2008-12-29,184.787
2008-12-30,188.972
2008-12-31,185.039
2009-01-01,185.039
2009-01-02,197.724
2009-01-05,198.036
2009-01-06,197.734
2009-01-07,203.097
2009-01-08,198.489
2009-01-09,196.69
2009-01-12,191.831
2009-01-13,183.826
2009-01-14,174.482
2009-01-15,173.1
2009-01-16,178.014
2009-01-19,173.379
2009-01-20,165.108
2009-01-21,168.665
2009-01-22,169.685
2009-01-23,168.284
2009-01-26,179.788
2009-01-27,177.605
2009-01-28,185.33
2009-01-29,179.571
2009-01-30,173.475
2009-02-02,169.566
2009-02-03,171.499
2009-02-04,175.914
2009-02-05,176.269
2009-02-06,185.547
2009-02-09,196.715
2009-02-10,189.58
2009-02-11,183.218
2009-02-12,179.935
2009-02-13,185.369
2009-02-16,181.495
2009-02-17,170.079
2009-02-18,168.953
2009-02-19,169.895
2009-02-20,161.946
2009-02-23,161.003
2009-02-24,156.572
2009-02-25,156.622
2009-02-26,161.44
2009-02-27,159.937
2009-03-02,151.322
2009-03-03,148.737
2009-03-04,156.249
2009-03-05,146.735
2009-03-06,145.846
2009-03-09,146.079
2009-03-10,156.964
2009-03-11,161.038
2009-03-12,163.562
2009-03-13,167.333
2009-03-16,173.854
2009-03-17,171.457
2009-03-18,172.036
2009-03-19,183.208
2009-03-20,178.859
2009-03-23,183.321
2009-03-24,179.532
2009-03-25,182.156
2009-03-26,185.2
2009-03-27,181.275
2009-03-30,172.986
2009-03-31,177.086
2009-04-01,180.603
2009-04-02,194.652
2009-04-03,197.766
2009-04-06,198.331
2009-04-07,195.219
2009-04-08,195.42
2009-04-09,199.889
2009-04-10,199.889
2009-04-13,201.657
2009-04-14,211.053
2009-04-15,209.172
2009-04-16,211.153
2009-04-17,213.86
2009-04-20,199.294
2009-04-21,202.909
2009-04-22,214.234
2009-04-23,218.939
2009-04-24,230.094
2009-04-27,230.524
2009-04-28,225.84
2009-04-29,232.837
2009-04-30,234.126
2009-05-01,233.986
2009-05-04,243.966
2009-05-05,244.344
2009-05-06,252.542
2009-05-07,256.064
2009-05-08,259.599
2009-05-11,255.301
2009-05-12,252.629
2009-05-13,241.173
2009-05-14,244.381
2009-05-15,250.765
2009-05-18,255.052
2009-05-19,265.084
2009-05-20,270.999
2009-05-21,268.492
2009-05-22,271.172
2009-05-25,267.799
2009-05-26,263.451
2009-05-27,259.722
2009-05-28,257.286
2009-05-29,261.689
2009-06-01,274.667
2009-06-02,273.432
2009-06-03,259.609
2009-06-04,261.183
2009-06-05,256.066
2009-06-08,250.558
2009-06-09,254.786
2009-06-10,263.3
2009-06-11,264.5
2009-06-12,264.261
2009-06-15,255.412
2009-06-16,255.69
2009-06-17,247.548
2009-06-18,248.391
2009-06-19,247.417
2009-06-22,234.356
2009-06-23,235.581
2009-06-24,244.755
2009-06-25,238.607
2009-06-26,245.616
2009-06-29,251.491
2009-06-30,247.605
2009-07-01,259.662
2009-07-02,251.059
2009-07-03,249.671
2009-07-06,241.327
2009-07-07,241.1
2009-07-08,235.974
2009-07-09,236.71
2009-07-10,233.395
2009-07-13,235.942
2009-07-14,239.491
2009-07-15,250.661
2009-07-16,249.872
2009-07-17,252.114
2009-07-20,259.305
2009-07-21,265.998
2009-07-22,268.166
2009-07-23,277.305
2009-07-24,279.066
2009-07-27,276.147
2009-07-28,275.836
2009-07-29,275.083
2009-07-30,283.496
2009-07-31,289.182
2009-08-03,302.022
2009-08-04,296.964
2009-08-05,299.768
2009-08-06,301.442
2009-08-07,302.918
2009-08-10,301.259
2009-08-11,293.551
2009-08-12,301.547
2009-08-13,309.503
2009-08-14,305.567
2009-08-17,295.927
2009-08-18,303.144
2009-08-19,302.662
2009-08-20,309.477
2009-08-21,318.741
2009-08-24,323.241
2009-08-25,321.318
2009-08-26,313.449
2009-08-27,311.425
2009-08-28,320.635
2009-08-31,314.951
2009-09-01,308.473
2009-09-02,299.129
2009-09-03,303.933
2009-09-04,310.653
2009-09-07,320.365
2009-09-08,327.706
2009-09-09,332.725
2009-09-10,330.825
2009-09-11,335.62
2009-09-14,333.861
2009-09-15,338.14
2009-09-16,346.593
2009-09-17,349.11
2009-09-18,346.19
2009-09-21,340.983
2009-09-22,349.969
2009-09-23,350.658
2009-09-24,338.404
2009-09-25,335.227
2009-09-28,338.348
2009-09-29,336.032
2009-09-30,337.074
2009-10-01,329.6
2009-10-02,324.255
2009-10-05,325.78
2009-10-06,341.079
2009-10-07,335.458
2009-10-08,341.556
2009-10-09,342.641
2009-10-12,346.929
2009-10-13,345.888
2009-10-14,356.095
2009-10-15,355.195
2009-10-16,352.946
2009-10-19,357.919
2009-10-20,355.827
2009-10-21,359.469
2009-10-22,356.578
2009-10-23,363.991
2009-10-26,361.643
2009-10-27,354.752
2009-10-28,341.52
2009-10-29,352.937
2009-10-30,353.922
2009-11-02,353.291
2009-11-03,341.511
2009-11-04,355.267
2009-11-05,361.891
2009-11-06,359.352
2009-11-09,373.955
2009-11-10,373.397
2009-11-11,379.702
2009-11-12,378.645
2009-11-13,379.712
2009-11-16,387.054
2009-11-17,379.569
2009-11-18,383.533
2009-11-19,371.179
2009-11-20,369.125
2009-11-23,382.86
2009-11-24,378.281
2009-11-25,381.165
2009-11-26,364.097
2009-11-27,372.909
2009-11-30,365.862
2009-12-01,377.853
2009-12-02,384.128
2009-12-03,382.637
2009-12-04,381.132
2009-12-07,377.219
2009-12-08,369.987
2009-12-09,366.6
2009-12-10,368.881
2009-12-11,368.051
2009-12-14,368.895
2009-12-15,361.875
2009-12-16,364.802
2009-12-17,356.585
2009-12-18,354.544
2009-12-21,358.191
2009-12-22,354.844
2009-12-23,360.833
2009-12-24,359.571
2009-12-25,359.571
2009-12-28,365.413
2009-12-29,369.757
2009-12-30,370.247
2009-12-31,372.129
2010-01-01,372.129
2010-01-04,384.797
2010-01-05,386.545
2010-01-06,385.908
2010-01-07,387.825
2010-01-08,389.292
2010-01-11,395.837
2010-01-12,389.174
2010-01-13,389.07
2010-01-14,391.413
2010-01-15,391.017
2010-01-18,397.041
2010-01-19,397.172
2010-01-20,386.369
2010-01-21,380.99
2010-01-22,375.925
2010-01-25,376.67
2010-01-26,370.894
2010-01-27,371.48
2010-01-28,367.681
2010-01-29,370.036
2010-02-01,377.925
2010-02-02,383.557
2010-02-03,383.467
2010-02-04,369.302
2010-02-05,360.868
2010-02-08,358.625
2010-02-09,363.263
2010-02-10,363.378
2010-02-11,369.583
2010-02-12,364.682
2010-02-15,359.673
2010-02-16,365.114
2010-02-17,372.091
2010-02-18,374.279
2010-02-19,372.487
2010-02-22,377.829
2010-02-23,374.408
2010-02-24,377.258
2010-02-25,370.384
2010-02-26,378.395
2010-03-01,379.351
2010-03-02,386.589
2010-03-03,393.276
2010-03-04,394.458
2010-03-05,399.68
2010-03-08,402.06
2010-03-09,398.427
2010-03-10,402.019
2010-03-11,404.426
2010-03-12,408.966
2010-03-15,403.308
2010-03-16,410.435
2010-03-17,409.97
2010-03-18,403.185
2010-03-19,400.594
2010-03-22,401.616
2010-03-23,405.968
2010-03-24,399.71
2010-03-25,405.234
2010-03-26,404.728
2010-03-29,405.994
2010-03-30,405.805
2010-03-31,408.808
2010-04-01,416.703
2010-04-02,416.703
2010-04-05,417.532
2010-04-06,419.308
2010-04-07,417.566
2010-04-08,416.495
2010-04-09,420.879
2010-04-12,422.722
2010-04-13,417.323
2010-04-14,420.499
2010-04-15,421.546
2010-04-16,417.08
2010-04-19,411.639
2010-04-20,421.29
2010-04-21,412.535
2010-04-22,404.151
2010-04-23,415.26
2010-04-26,415.575
2010-04-27,401.201
2010-04-28,391.176
2010-04-29,400.796
2010-04-30,402.425
2010-05-03,402.465
2010-05-04,387.949
2010-05-05,366.799
2010-05-06,351.346
2010-05-07,331.095
2010-05-10,362.667
2010-05-11,354.519
2010-05-12,366.618
2010-05-13,363.296
2010-05-14,352.449
2010-05-17,346.419
2010-05-18,354.492
2010-05-19,339.125
2010-05-20,325.317
2010-05-21,333.415
2010-05-24,332.85
2010-05-25,314.712
2010-05-26,326.884
2010-05-27,339.008
2010-05-28,341.552
2010-05-31,344.438
2010-06-01,345.34
2010-06-02,344.561
2010-06-03,350.224
2010-06-04,336.912
2010-06-07,325.64
2010-06-08,321.177
2010-06-09,333.009
2010-06-10,342.509
2010-06-11,340.015
2010-06-14,350.099
2010-06-15,353.433
2010-06-16,348.833
2010-06-17,350.167
2010-06-18,353.416
2010-06-21,356.746
2010-06-22,355.347
2010-06-23,351.193
2010-06-24,343.836
2010-06-25,344.137
2010-06-28,347.264
2010-06-29,331.431
2010-06-30,335.947
2010-07-01,330.016
2010-07-02,337.539
2010-07-05,335.14
2010-07-06,347.601
2010-07-07,350.881
2010-07-08,357.39
2010-07-09,361.428
2010-07-12,362.314
2010-07-13,373.339
2010-07-14,376.041
2010-07-15,375.676
2010-07-16,370.04
2010-07-19,368.265
2010-07-20,363.008
2010-07-21,369.66
2010-07-22,376.14
2010-07-23,372.856
2010-07-26,380.193
2010-07-27,383.064
2010-07-28,384.202
2010-07-29,385.98
2010-07-30,385.022
2010-08-02,399.081
2010-08-03,400.958
2010-08-04,397.512
2010-08-05,400.461
2010-08-06,402.72
2010-08-09,405.981
2010-08-10,397.15
2010-08-11,377.823
2010-08-12,372.884
2010-08-13,371.876
2010-08-16,379.126
2010-08-17,387.218
2010-08-18,383.886
2010-08-19,378.131
2010-08-20,369.776
2010-08-23,371.22
2010-08-24,361.299
2010-08-25,357.65
2010-08-26,364.925
2010-08-27,369.92
2010-08-30,367.099
2010-08-31,364.55
2010-09-01,379.669
2010-09-02,382.145
2010-09-03,385.59
2010-09-06,390.177
2010-09-07,383.995
2010-09-08,390.29
2010-09-09,394.303
2010-09-10,397.478
2010-09-13,406.312
2010-09-14,412.684
2010-09-15,412.526
2010-09-16,414.397
2010-09-17,417.015
2010-09-20,422.392
2010-09-21,427.595
2010-09-22,434.529
