Date,NORWAY SMALL CAP Small Cap
2001-01-01,100.0
2001-01-02,103.97
2001-01-03,99.138
2001-01-04,100.943
2001-01-05,103.006
2001-01-08,103.973
2001-01-09,103.228
2001-01-10,102.535
2001-01-11,105.382
2001-01-12,107.179
2001-01-15,106.247
2001-01-16,105.726
2001-01-17,106.338
2001-01-18,107.112
2001-01-19,108.478
2001-01-22,107.354
2001-01-23,107.203
2001-01-24,105.486
2001-01-25,103.659
2001-01-26,102.966
2001-01-29,103.849
2001-01-30,104.627
2001-01-31,104.922
2001-02-01,107.745
2001-02-02,107.022
2001-02-05,106.964
2001-02-06,106.478
2001-02-07,105.93
2001-02-08,102.865
2001-02-09,102.727
2001-02-12,102.534
2001-02-13,103.212
2001-02-14,102.896
2001-02-15,100.702
2001-02-16,101.522
2001-02-19,100.956
2001-02-20,99.663
2001-02-21,98.541
2001-02-22,97.908
2001-02-23,96.875
2001-02-26,97.714
2001-02-27,98.048
2001-02-28,98.864
2001-03-01,97.445
2001-03-02,99.049
2001-03-05,99.786
2001-03-06,100.687
2001-03-07,100.012
2001-03-08,100.748
2001-03-09,99.326
2001-03-12,98.491
2001-03-13,95.031
2001-03-14,92.848
2001-03-15,93.718
2001-03-16,92.236
2001-03-19,91.752
2001-03-20,92.915
2001-03-21,90.817
2001-03-22,88.29
2001-03-23,89.867
2001-03-26,90.726
2001-03-27,92.166
2001-03-28,90.593
2001-03-29,91.253
2001-03-30,92.113
2001-04-02,92.158
2001-04-03,90.5
2001-04-04,91.005
2001-04-05,92.478
2001-04-06,92.809
2001-04-09,93.271
2001-04-10,95.438
2001-04-11,94.517
2001-04-12,95.414
2001-04-13,95.414
2001-04-16,94.442
2001-04-17,94.622
2001-04-18,94.052
2001-04-19,94.881
2001-04-20,94.715
2001-04-23,93.658
2001-04-24,92.473
2001-04-25,91.832
2001-04-26,92.009
2001-04-27,92.737
2001-04-30,93.17
2001-05-01,93.721
2001-05-02,92.542
2001-05-03,92.352
2001-05-04,91.424
2001-05-07,91.053
2001-05-08,92.062
2001-05-09,93.435
2001-05-10,93.793
2001-05-11,93.056
2001-05-14,90.958
2001-05-15,92.966
2001-05-16,92.847
2001-05-17,92.856
2001-05-18,92.872
2001-05-21,94.42
2001-05-22,94.095
2001-05-23,92.721
2001-05-24,92.765
2001-05-25,93.031
2001-05-28,93.394
2001-05-29,91.603
2001-05-30,91.426
2001-05-31,90.58
2001-06-01,90.528
2001-06-04,90.656
2001-06-05,91.493
2001-06-06,91.026
2001-06-07,90.645
2001-06-08,89.863
2001-06-11,87.825
2001-06-12,86.096
2001-06-13,87.302
2001-06-14,87.546
2001-06-15,86.823
2001-06-18,86.759
2001-06-19,88.19
2001-06-20,86.91
2001-06-21,87.095
2001-06-22,86.514
2001-06-25,86.96
2001-06-26,85.784
2001-06-27,85.307
2001-06-28,84.813
2001-06-29,84.617
2001-07-02,83.643
2001-07-03,83.935
2001-07-04,84.254
2001-07-05,83.776
2001-07-06,83.667
2001-07-09,83.637
2001-07-10,83.458
2001-07-11,83.217
2001-07-12,83.377
2001-07-13,83.323
2001-07-16,82.311
2001-07-17,81.272
2001-07-18,82.876
2001-07-19,83.196
2001-07-20,83.719
2001-07-23,83.987
2001-07-24,83.831
2001-07-25,83.367
2001-07-26,84.114
2001-07-27,84.686
2001-07-30,84.92
2001-07-31,85.287
2001-08-01,84.991
2001-08-02,85.58
2001-08-03,86.07
2001-08-06,85.034
2001-08-07,85.541
2001-08-08,84.501
2001-08-09,84.995
2001-08-10,85.377
2001-08-13,85.059
2001-08-14,84.598
2001-08-15,85.647
2001-08-16,85.808
2001-08-17,85.07
2001-08-20,83.959
2001-08-21,85.031
2001-08-22,86.085
2001-08-23,84.964
2001-08-24,85.648
2001-08-27,84.986
2001-08-28,84.325
2001-08-29,83.617
2001-08-30,84.011
2001-08-31,83.455
2001-09-03,82.971
2001-09-04,81.88
2001-09-05,81.417
2001-09-06,81.296
2001-09-07,81.128
2001-09-10,79.026
2001-09-11,79.129
2001-09-12,77.438
2001-09-13,78.149
2001-09-14,77.603
2001-09-17,75.784
2001-09-18,76.926
2001-09-19,76.579
2001-09-20,74.307
2001-09-21,70.074
2001-09-24,72.229
2001-09-25,73.331
2001-09-26,73.866
2001-09-27,74.126
2001-09-28,74.826
2001-10-01,75.971
2001-10-02,75.214
2001-10-03,73.642
2001-10-04,73.503
2001-10-05,72.897
2001-10-08,72.583
2001-10-09,73.009
2001-10-10,73.002
2001-10-11,74.148
2001-10-12,73.04
2001-10-15,72.316
2001-10-16,73.052
2001-10-17,74.721
2001-10-18,73.85
2001-10-19,72.787
2001-10-22,73.721
2001-10-23,74.279
2001-10-24,73.595
2001-10-25,71.886
2001-10-26,73.149
2001-10-29,73.414
2001-10-30,72.625
2001-10-31,72.837
2001-11-01,72.677
2001-11-02,72.335
2001-11-05,72.965
2001-11-06,73.278
2001-11-07,74.461
2001-11-08,74.474
2001-11-09,75.653
2001-11-12,72.935
2001-11-13,75.909
2001-11-14,76.875
2001-11-15,75.119
2001-11-16,74.748
2001-11-19,75.403
2001-11-20,76.621
2001-11-21,74.78
2001-11-22,76.672
2001-11-23,76.034
2001-11-26,77.383
2001-11-27,76.77
2001-11-28,77.012
2001-11-29,76.879
2001-11-30,78.464
2001-12-03,77.374
2001-12-04,78.232
2001-12-05,79.435
2001-12-06,80.268
2001-12-07,79.922
2001-12-10,79.888
2001-12-11,80.6
2001-12-12,80.699
2001-12-13,78.92
2001-12-14,80.124
2001-12-17,78.47
2001-12-18,77.752
2001-12-19,77.17
2001-12-20,78.405
2001-12-21,78.358
2001-12-24,77.358
2001-12-25,77.358
2001-12-26,77.463
2001-12-27,80.938
2001-12-28,80.544
2001-12-31,81.129
2002-01-01,81.129
2002-01-02,82.234
2002-01-03,82.775
2002-01-04,81.956
2002-01-07,81.827
2002-01-08,80.241
2002-01-09,81.657
2002-01-10,82.025
2002-01-11,82.759
2002-01-14,82.935
2002-01-15,81.539
2002-01-16,80.059
2002-01-17,79.797
2002-01-18,79.2
2002-01-21,79.641
2002-01-22,82.257
2002-01-23,82.55
2002-01-24,82.798
2002-01-25,81.015
2002-01-28,80.753
2002-01-29,80.896
2002-01-30,80.28
2002-01-31,81.124
2002-02-01,80.984
2002-02-04,80.583
2002-02-05,79.796
2002-02-06,80.103
2002-02-07,80.397
2002-02-08,80.747
2002-02-11,81.3
2002-02-12,80.239
2002-02-13,80.749
2002-02-14,81.362
2002-02-15,81.013
2002-02-18,80.813
2002-02-19,80.72
2002-02-20,81.021
2002-02-21,80.592
2002-02-22,80.656
2002-02-25,79.33
2002-02-26,79.331
2002-02-27,79.655
2002-02-28,80.345
2002-03-01,81.936
2002-03-04,82.707
2002-03-05,83.057
2002-03-06,82.65
2002-03-07,85.895
2002-03-08,86.698
2002-03-11,86.291
2002-03-12,85.582
2002-03-13,85.374
2002-03-14,85.627
2002-03-15,85.604
2002-03-18,85.845
2002-03-19,86.812
2002-03-20,86.514
2002-03-21,86.404
2002-03-22,86.035
2002-03-25,85.456
2002-03-26,85.932
2002-03-27,86.726
2002-03-28,86.769
2002-03-29,86.769
2002-04-01,87.424
2002-04-02,89.809
2002-04-03,89.081
2002-04-04,87.605
2002-04-05,89.015
2002-04-08,87.614
2002-04-09,87.915
2002-04-10,87.723
2002-04-11,88.722
2002-04-12,87.639
2002-04-15,87.596
2002-04-16,88.093
2002-04-17,88.884
2002-04-18,89.508
2002-04-19,90.175
2002-04-22,89.856
2002-04-23,88.969
2002-04-24,89.308
2002-04-25,88.938
2002-04-26,88.951
2002-04-29,88.526
2002-04-30,88.584
2002-05-01,89.13
2002-05-02,90.327
2002-05-03,91.083
2002-05-06,90.415
2002-05-07,88.491
2002-05-08,89.309
2002-05-09,89.466
2002-05-10,89.433
2002-05-13,88.844
2002-05-14,90.069
2002-05-15,90.787
2002-05-16,92.146
2002-05-17,93.13
2002-05-20,93.405
2002-05-21,92.758
2002-05-22,93.273
2002-05-23,92.071
2002-05-24,91.496
2002-05-27,90.56
2002-05-28,90.801
2002-05-29,89.109
2002-05-30,87.624
2002-05-31,87.366
2002-06-03,88.794
2002-06-04,87.374
2002-06-05,87.007
2002-06-06,87.578
2002-06-07,84.6
2002-06-10,85.047
2002-06-11,85.037
2002-06-12,84.285
2002-06-13,83.782
2002-06-14,81.882
2002-06-17,83.576
2002-06-18,84.243
2002-06-19,84.777
2002-06-20,82.738
2002-06-21,81.564
2002-06-24,80.926
2002-06-25,81.681
2002-06-26,79.036
2002-06-27,80.501
2002-06-28,82.109
2002-07-01,83.032
2002-07-02,81.722
2002-07-03,79.362
2002-07-04,79.868
2002-07-05,81.541
2002-07-08,83.642
2002-07-09,83.359
2002-07-10,82.533
2002-07-11,82.242
2002-07-12,81.562
2002-07-15,82.071
2002-07-16,82.125
2002-07-17,82.425
2002-07-18,81.713
2002-07-19,79.368
2002-07-22,76.637
2002-07-23,72.407
2002-07-24,67.635
2002-07-25,70.85
2002-07-26,70.453
2002-07-29,71.373
2002-07-30,73.781
2002-07-31,71.389
2002-08-01,71.491
2002-08-02,70.547
2002-08-05,68.916
2002-08-06,66.66
2002-08-07,67.111
2002-08-08,66.694
2002-08-09,67.502
2002-08-12,66.971
2002-08-13,66.702
2002-08-14,66.781
2002-08-15,65.257
2002-08-16,65.721
2002-08-19,65.228
2002-08-20,64.964
2002-08-21,65.479
2002-08-22,67.062
2002-08-23,66.671
2002-08-26,66.227
2002-08-27,65.941
2002-08-28,65.14
2002-08-29,63.87
2002-08-30,64.593
2002-09-02,64.23
2002-09-03,63.541
2002-09-04,62.765
2002-09-05,61.811
2002-09-06,61.734
2002-09-09,60.765
2002-09-10,60.673
2002-09-11,62.238
2002-09-12,62.489
2002-09-13,62.072
2002-09-16,60.323
2002-09-17,60.496
2002-09-18,59.11
2002-09-19,57.252
2002-09-20,57.32
2002-09-23,56.005
2002-09-24,54.562
2002-09-25,55.411
2002-09-26,56.11
2002-09-27,56.57
2002-09-30,56.683
2002-10-01,57.604
2002-10-02,57.684
2002-10-03,57.825
2002-10-04,57.19
2002-10-07,55.692
2002-10-08,55.169
2002-10-09,55.781
2002-10-10,56.204
2002-10-11,58.572
2002-10-14,59.422
2002-10-15,62.069
2002-10-16,61.724
2002-10-17,60.853
2002-10-18,58.063
2002-10-21,58.252
2002-10-22,57.471
2002-10-23,56.713
2002-10-24,56.828
2002-10-25,56.941
2002-10-28,57.548
2002-10-29,56.627
2002-10-30,57.197
2002-10-31,58.926
2002-11-01,58.096
2002-11-04,59.906
2002-11-05,60.241
2002-11-06,60.812
2002-11-07,60.613
2002-11-08,60.486
2002-11-11,60.349
2002-11-12,59.757
2002-11-13,59.788
2002-11-14,59.753
2002-11-15,60.083
2002-11-18,60.353
2002-11-19,59.787
2002-11-20,59.087
2002-11-21,59.311
2002-11-22,58.892
2002-11-25,58.824
2002-11-26,59.034
2002-11-27,59.363
2002-11-28,60.308
2002-11-29,61.555
2002-12-02,62.431
2002-12-03,60.369
2002-12-04,60.065
2002-12-05,57.867
2002-12-06,49.874
2002-12-09,50.438
2002-12-10,50.795
2002-12-11,51.829
2002-12-12,51.448
2002-12-13,50.91
2002-12-16,50.579
2002-12-17,51.299
2002-12-18,50.564
2002-12-19,50.5
2002-12-20,50.113
2002-12-23,49.017
2002-12-24,49.242
2002-12-25,49.242
2002-12-26,49.295
2002-12-27,48.382
2002-12-30,48.34
2002-12-31,48.563
2003-01-01,48.563
2003-01-02,49.368
2003-01-03,50.123
2003-01-06,49.183
2003-01-07,51.237
2003-01-08,50.191
2003-01-09,51.967
2003-01-10,52.821
2003-01-13,54.924
2003-01-14,55.217
2003-01-15,55.76
2003-01-16,55.861
2003-01-17,55.17
2003-01-20,54.839
2003-01-21,53.567
2003-01-22,52.508
2003-01-23,52.765
2003-01-24,53.997
2003-01-27,47.109
2003-01-28,46.262
2003-01-29,45.488
2003-01-30,46.385
2003-01-31,46.88
2003-02-03,46.745
2003-02-04,46.115
2003-02-05,45.914
2003-02-06,45.06
2003-02-07,44.688
2003-02-10,44.103
2003-02-11,44.323
2003-02-12,44.543
2003-02-13,44.069
2003-02-14,43.889
2003-02-17,44.934
2003-02-18,45.089
2003-02-19,44.102
2003-02-20,43.625
2003-02-21,43.751
2003-02-24,42.777
2003-02-25,40.813
2003-02-26,40.651
2003-02-27,39.809
2003-02-28,41.607
2003-03-03,42.936
2003-03-04,41.976
2003-03-05,42.456
2003-03-06,41.404
2003-03-07,40.346
2003-03-10,40.497
2003-03-11,40.851
2003-03-12,41.235
2003-03-13,41.353
2003-03-14,41.493
2003-03-17,40.391
2003-03-18,40.937
2003-03-19,41.64
2003-03-20,41.67
2003-03-21,42.383
2003-03-24,39.485
2003-03-25,40.123
2003-03-26,39.995
2003-03-27,39.659
2003-03-28,39.403
2003-03-31,39.916
2003-04-01,39.875
2003-04-02,41.238
2003-04-03,41.168
2003-04-04,41.526
2003-04-07,44.366
2003-04-08,44.504
2003-04-09,44.749
2003-04-10,44.526
2003-04-11,44.644
2003-04-14,45.257
2003-04-15,45.555
2003-04-16,47.012
2003-04-17,47.105
2003-04-18,47.105
2003-04-21,47.097
2003-04-22,46.682
2003-04-23,47.408
2003-04-24,47.313
2003-04-25,47.452
2003-04-28,48.093
2003-04-29,49.124
2003-04-30,48.833
2003-05-01,49.14
2003-05-02,48.783
2003-05-05,49.747
2003-05-06,50.942
2003-05-07,50.945
2003-05-08,50.953
2003-05-09,52.513
2003-05-12,52.507
2003-05-13,52.415
2003-05-14,53.344
2003-05-15,53.787
2003-05-16,54.426
2003-05-19,53.539
2003-05-20,53.416
2003-05-21,53.236
2003-05-22,53.609
2003-05-23,55.164
2003-05-26,54.905
2003-05-27,54.056
2003-05-28,53.724
2003-05-29,54.107
2003-05-30,53.751
2003-06-02,55.059
2003-06-03,54.052
2003-06-04,53.397
2003-06-05,53.866
2003-06-06,54.341
2003-06-09,54.443
2003-06-10,53.669
2003-06-11,54.242
2003-06-12,55.273
2003-06-13,54.881
2003-06-16,54.891
2003-06-17,55.816
2003-06-18,55.376
2003-06-19,55.528
2003-06-20,54.515
2003-06-23,53.714
2003-06-24,53.517
2003-06-25,53.197
2003-06-26,52.731
2003-06-27,53.779
2003-06-30,53.673
2003-07-01,54.076
2003-07-02,54.593
2003-07-03,54.533
2003-07-04,54.411
2003-07-07,54.055
2003-07-08,54.37
2003-07-09,54.31
2003-07-10,54.148
2003-07-11,55.23
2003-07-14,56.441
2003-07-15,56.347
2003-07-16,56.191
2003-07-17,55.209
2003-07-18,55.462
2003-07-21,56.159
2003-07-22,55.8
2003-07-23,56.794
2003-07-24,58.116
2003-07-25,58.947
2003-07-28,59.32
2003-07-29,59.375
2003-07-30,58.789
2003-07-31,58.98
2003-08-01,59.763
2003-08-04,60.502
2003-08-05,60.234
2003-08-06,59.959
2003-08-07,59.665
2003-08-08,60.976
2003-08-11,60.833
2003-08-12,60.428
2003-08-13,60.394
2003-08-14,60.252
2003-08-15,61.05
2003-08-18,61.034
2003-08-19,60.569
2003-08-20,60.361
2003-08-21,60.825
2003-08-22,61.161
2003-08-25,60.307
2003-08-26,59.682
2003-08-27,59.633
2003-08-28,60.616
2003-08-29,63.367
2003-09-01,65.604
2003-09-02,64.655
2003-09-03,65.681
2003-09-04,66.304
2003-09-05,66.619
2003-09-08,66.615
2003-09-09,67.091
2003-09-10,65.696
2003-09-11,65.188
2003-09-12,65.517
2003-09-15,65.959
2003-09-16,65.747
2003-09-17,66.986
2003-09-18,65.975
2003-09-19,65.744
2003-09-22,64.042
2003-09-23,65.02
2003-09-24,65.15
2003-09-25,63.3
2003-09-26,61.538
2003-09-29,63.197
2003-09-30,61.775
2003-10-01,62.584
2003-10-02,63.386
2003-10-03,64.775
2003-10-06,65.222
2003-10-07,65.216
2003-10-08,66.132
2003-10-09,65.967
2003-10-10,66.724
2003-10-13,66.589
2003-10-14,66.07
2003-10-15,66.88
2003-10-16,66.731
2003-10-17,66.487
2003-10-20,65.648
2003-10-21,65.925
2003-10-22,66.245
2003-10-23,65.731
2003-10-24,66.971
2003-10-27,67.995
2003-10-28,68.057
2003-10-29,68.993
2003-10-30,69.654
2003-10-31,69.398
2003-11-03,68.67
2003-11-04,69.721
2003-11-05,68.761
2003-11-06,68.934
2003-11-07,69.817
2003-11-10,69.303
2003-11-11,68.861
2003-11-12,70.016
2003-11-13,70.752
2003-11-14,72.162
2003-11-17,71.151
2003-11-18,70.981
2003-11-19,70.471
2003-11-20,70.709
2003-11-21,70.874
2003-11-24,70.684
2003-11-25,70.891
2003-11-26,71.649
2003-11-27,71.586
2003-11-28,72.096
2003-12-01,72.631
2003-12-02,73.159
2003-12-03,73.699
2003-12-04,73.863
2003-12-05,75.212
2003-12-08,74.97
2003-12-09,76.028
2003-12-10,75.865
2003-12-11,75.305
2003-12-12,75.855
2003-12-15,76.759
2003-12-16,76.608
2003-12-17,76.141
2003-12-18,76.618
2003-12-19,76.824
2003-12-22,76.569
2003-12-23,76.646
2003-12-24,76.44
2003-12-25,76.44
2003-12-26,76.332
2003-12-29,77.543
2003-12-30,77.301
2003-12-31,78.062
2004-01-01,78.062
2004-01-02,79.336
2004-01-05,80.049
2004-01-06,79.776
2004-01-07,79.686
2004-01-08,81.107
2004-01-09,83.089
2004-01-12,84.166
2004-01-13,85.513
2004-01-14,86.212
2004-01-15,85.236
2004-01-16,84.794
2004-01-19,85.963
2004-01-20,87.793
2004-01-21,88.456
2004-01-22,89.515
2004-01-23,88.181
2004-01-26,87.909
2004-01-27,88.998
2004-01-28,86.487
2004-01-29,83.886
2004-01-30,85.162
2004-02-02,85.31
2004-02-03,84.844
2004-02-04,85.155
2004-02-05,85.592
2004-02-06,86.386
2004-02-09,88.696
2004-02-10,87.102
2004-02-11,88.097
2004-02-12,89.274
2004-02-13,88.164
2004-02-16,88.239
2004-02-17,90.017
2004-02-18,91.345
2004-02-19,90.391
2004-02-20,90.151
2004-02-23,90.872
2004-02-24,88.892
2004-02-25,88.197
2004-02-26,88.577
2004-02-27,90.629
2004-03-01,91.458
2004-03-02,91.338
2004-03-03,90.222
2004-03-04,90.185
2004-03-05,92.2
2004-03-08,93.409
2004-03-09,93.439
2004-03-10,90.663
2004-03-11,86.927
2004-03-12,88.03
2004-03-15,85.665
2004-03-16,87.357
2004-03-17,87.254
2004-03-18,86.944
2004-03-19,86.156
2004-03-22,82.184
2004-03-23,83.49
2004-03-24,82.761
2004-03-25,83.002
2004-03-26,82.491
2004-03-29,84.057
2004-03-30,82.861
2004-03-31,84.209
2004-04-01,85.633
2004-04-02,85.384
2004-04-05,85.677
2004-04-06,84.635
2004-04-07,86.631
2004-04-08,86.267
2004-04-09,86.267
2004-04-12,85.53
2004-04-13,85.704
2004-04-14,84.167
2004-04-15,85.153
2004-04-16,85.441
2004-04-19,84.761
2004-04-20,85.31
2004-04-21,83.992
2004-04-22,84.284
2004-04-23,83.428
2004-04-26,83.704
2004-04-27,83.816
2004-04-28,82.151
2004-04-29,81.265
2004-04-30,80.092
2004-05-03,79.395
2004-05-04,80.885
2004-05-05,82.106
2004-05-06,80.492
2004-05-07,78.351
2004-05-10,75.204
2004-05-11,75.679
2004-05-12,76.322
2004-05-13,77.032
2004-05-14,77.792
2004-05-17,78.118
2004-05-18,78.841
2004-05-19,80.967
2004-05-20,80.447
2004-05-21,81.315
2004-05-24,81.946
2004-05-25,82.591
2004-05-26,83.378
2004-05-27,85.071
2004-05-28,85.941
2004-05-31,85.941
2004-06-01,86.951
2004-06-02,87.186
2004-06-03,86.843
2004-06-04,86.656
2004-06-07,87.704
2004-06-08,87.671
2004-06-09,87.02
2004-06-10,85.441
2004-06-11,84.841
2004-06-14,85.297
2004-06-15,85.766
2004-06-16,87.15
2004-06-17,87.533
2004-06-18,90.236
2004-06-21,89.734
2004-06-22,89.554
2004-06-23,89.492
2004-06-24,91.076
2004-06-25,92.234
2004-06-28,93.0
2004-06-29,92.674
2004-06-30,92.71
2004-07-01,92.848
2004-07-02,92.511
2004-07-05,92.463
2004-07-06,93.183
2004-07-07,93.862
2004-07-08,93.065
2004-07-09,93.065
2004-07-12,93.011
2004-07-13,91.503
2004-07-14,90.465
2004-07-15,90.344
2004-07-16,91.077
2004-07-19,89.928
2004-07-20,89.615
2004-07-21,90.183
2004-07-22,89.383
2004-07-23,88.66
2004-07-26,88.003
2004-07-27,87.813
2004-07-28,88.118
2004-07-29,89.084
2004-07-30,89.162
2004-08-02,89.632
2004-08-03,89.765
2004-08-04,89.657
2004-08-05,88.773
2004-08-06,88.359
2004-08-09,88.124
2004-08-10,88.985
2004-08-11,87.226
2004-08-12,87.915
2004-08-13,90.489
2004-08-16,91.94
2004-08-17,92.188
2004-08-18,91.429
2004-08-19,93.36
2004-08-20,93.514
2004-08-23,93.378
2004-08-24,93.145
2004-08-25,92.798
2004-08-26,93.218
2004-08-27,92.584
2004-08-30,92.484
2004-08-31,92.056
2004-09-01,93.373
2004-09-02,94.703
2004-09-03,94.119
2004-09-06,94.557
2004-09-07,94.368
2004-09-08,95.091
2004-09-09,95.833
2004-09-10,96.84
2004-09-13,96.285
2004-09-14,96.307
2004-09-15,95.541
2004-09-16,96.361
2004-09-17,96.601
2004-09-20,96.511
2004-09-21,98.194
2004-09-22,99.046
2004-09-23,100.084
2004-09-24,101.049
2004-09-27,101.505
2004-09-28,101.373
2004-09-29,101.823
2004-09-30,102.579
2004-10-01,103.821
2004-10-04,105.078
2004-10-05,105.611
2004-10-06,105.007
2004-10-07,106.293
2004-10-08,106.632
2004-10-11,106.51
2004-10-12,103.906
2004-10-13,103.637
2004-10-14,102.183
2004-10-15,103.4
2004-10-18,104.262
2004-10-19,104.336
2004-10-20,103.418
2004-10-21,106.063
2004-10-22,107.461
2004-10-25,106.561
2004-10-26,105.801
2004-10-27,106.379
2004-10-28,104.941
2004-10-29,105.065
2004-11-01,107.553
2004-11-02,106.612
2004-11-03,109.531
2004-11-04,110.046
2004-11-05,112.485
2004-11-08,113.089
2004-11-09,113.105
2004-11-10,113.116
2004-11-11,114.659
2004-11-12,115.45
2004-11-15,117.701
2004-11-16,118.057
2004-11-17,119.816
2004-11-18,120.276
2004-11-19,122.714
2004-11-22,122.578
2004-11-23,125.373
2004-11-24,125.756
2004-11-25,127.704
2004-11-26,128.194
2004-11-29,130.543
2004-11-30,129.379
2004-12-01,132.248
2004-12-02,129.882
2004-12-03,130.06
2004-12-06,131.542
2004-12-07,132.521
2004-12-08,128.786
2004-12-09,127.911
2004-12-10,129.039
2004-12-13,129.566
2004-12-14,131.361
2004-12-15,134.084
2004-12-16,133.472
2004-12-17,131.706
2004-12-20,133.307
2004-12-21,133.477
2004-12-22,133.552
2004-12-23,134.97
2004-12-24,135.238
2004-12-27,136.318
2004-12-28,135.956
2004-12-29,136.041
2004-12-30,136.966
2004-12-31,136.958
2005-01-03,137.358
2005-01-04,133.526
2005-01-05,131.618
2005-01-06,130.449
2005-01-07,130.166
2005-01-10,132.347
2005-01-11,132.998
2005-01-12,134.032
2005-01-13,134.913
2005-01-14,134.969
2005-01-17,137.705
2005-01-18,137.384
2005-01-19,138.097
2005-01-20,134.593
2005-01-21,135.843
2005-01-24,137.012
2005-01-25,137.451
2005-01-26,138.68
2005-01-27,138.253
2005-01-28,138.66
2005-01-31,137.581
2005-02-01,139.628
2005-02-02,140.413
2005-02-03,140.87
2005-02-04,142.251
2005-02-07,141.598
2005-02-08,138.088
2005-02-09,138.567
2005-02-10,138.94
2005-02-11,137.799
2005-02-14,140.343
2005-02-15,141.625
2005-02-16,140.163
2005-02-17,140.129
2005-02-18,140.505
2005-02-21,141.489
2005-02-22,142.145
2005-02-23,143.631
2005-02-24,144.925
2005-02-25,144.377
2005-02-28,144.096
2005-03-01,143.598
2005-03-02,142.028
2005-03-03,142.791
2005-03-04,144.969
2005-03-07,145.343
2005-03-08,147.031
2005-03-09,145.834
2005-03-10,145.598
2005-03-11,145.836
2005-03-14,143.219
2005-03-15,142.864
2005-03-16,141.445
2005-03-17,142.343
2005-03-18,142.807
2005-03-21,141.192
2005-03-22,140.243
2005-03-23,136.842
2005-03-24,135.947
2005-03-25,135.947
2005-03-28,134.887
2005-03-29,135.026
2005-03-30,135.171
2005-03-31,137.511
2005-04-01,139.078
2005-04-04,138.854
2005-04-05,139.636
2005-04-06,139.783
2005-04-07,141.711
2005-04-08,142.166
2005-04-11,142.275
2005-04-12,142.117
2005-04-13,142.207
2005-04-14,139.534
2005-04-15,138.121
2005-04-18,134.11
2005-04-19,135.25
2005-04-20,136.688
2005-04-21,136.656
2005-04-22,137.906
2005-04-25,137.055
2005-04-26,135.619
2005-04-27,131.48
2005-04-28,128.05
2005-04-29,129.236
2005-05-02,129.429
2005-05-03,130.635
2005-05-04,129.539
2005-05-05,129.403
2005-05-06,131.753
2005-05-09,133.981
2005-05-10,134.712
2005-05-11,134.401
2005-05-12,132.999
2005-05-13,131.338
2005-05-16,130.994
2005-05-17,131.047
2005-05-18,131.919
2005-05-19,133.529
2005-05-20,133.145
2005-05-23,133.583
2005-05-24,135.721
2005-05-25,136.84
2005-05-26,139.877
2005-05-27,140.556
2005-05-30,140.936
2005-05-31,140.742
2005-06-01,141.019
2005-06-02,140.608
2005-06-03,141.646
2005-06-06,142.155
2005-06-07,143.584
2005-06-08,144.432
2005-06-09,143.797
2005-06-10,146.224
2005-06-13,145.614
2005-06-14,146.339
2005-06-15,146.798
2005-06-16,147.582
2005-06-17,149.354
2005-06-20,149.304
2005-06-21,149.802
2005-06-22,149.645
2005-06-23,148.755
2005-06-24,149.774
2005-06-27,148.147
2005-06-28,147.98
2005-06-29,148.311
2005-06-30,148.675
2005-07-01,148.752
2005-07-04,151.182
2005-07-05,151.041
2005-07-06,153.097
2005-07-07,150.331
2005-07-08,154.477
2005-07-11,156.37
2005-07-12,156.761
2005-07-13,157.111
2005-07-14,158.074
2005-07-15,155.193
2005-07-18,155.164
2005-07-19,153.127
2005-07-20,154.257
2005-07-21,154.013
2005-07-22,155.262
2005-07-25,157.742
2005-07-26,157.985
2005-07-27,159.356
2005-07-28,160.394
2005-07-29,163.026
2005-08-01,164.559
2005-08-02,165.654
2005-08-03,167.797
2005-08-04,167.433
2005-08-05,167.409
2005-08-08,168.855
2005-08-09,170.722
2005-08-10,172.849
2005-08-11,177.053
2005-08-12,179.052
2005-08-15,175.278
2005-08-16,171.563
2005-08-17,170.388
2005-08-18,168.185
2005-08-19,169.184
2005-08-22,172.878
2005-08-23,171.424
2005-08-24,171.287
2005-08-25,173.256
2005-08-26,176.707
2005-08-29,178.907
2005-08-30,178.882
2005-08-31,184.879
2005-09-01,190.915
2005-09-02,189.881
2005-09-05,187.393
2005-09-06,189.591
2005-09-07,188.362
2005-09-08,186.39
2005-09-09,188.336
2005-09-12,186.032
2005-09-13,184.284
2005-09-14,185.756
2005-09-15,187.539
2005-09-16,188.887
2005-09-19,189.2
2005-09-20,192.528
2005-09-21,193.212
2005-09-22,191.957
2005-09-23,189.15
2005-09-26,187.294
2005-09-27,186.412
2005-09-28,186.657
2005-09-29,188.844
2005-09-30,190.456
2005-10-03,188.583
2005-10-04,188.787
2005-10-05,186.223
2005-10-06,179.776
2005-10-07,179.227
2005-10-10,180.106
2005-10-11,180.077
2005-10-12,179.92
2005-10-13,166.887
2005-10-14,165.782
2005-10-17,167.577
2005-10-18,159.854
2005-10-19,154.555
2005-10-20,159.957
2005-10-21,158.003
2005-10-24,164.254
2005-10-25,167.453
2005-10-26,170.121
2005-10-27,166.698
2005-10-28,164.961
2005-10-31,168.211
2005-11-01,166.119
2005-11-02,168.11
2005-11-03,172.413
2005-11-04,169.002
2005-11-07,168.587
2005-11-08,165.669
2005-11-09,167.279
2005-11-10,164.868
2005-11-11,163.04
