Date,NEW ZEALAND SMALL GROWTH Small Cap
2010-09-09,808.648
2010-09-10,804.175
2010-09-13,809.331
2010-09-14,820.564
2010-09-15,820.628
2010-09-16,807.17
2010-09-17,818.503
2010-09-20,829.551
2010-09-21,836.834
2010-09-22,849.603
2010-09-23,827.638
2010-09-24,826.549
2010-09-27,833.593
2010-09-28,829.299
2010-09-29,828.324
2010-09-30,816.211
2010-10-01,837.03
2010-10-04,837.196
2010-10-05,847.462
2010-10-06,857.424
2010-10-07,854.864
2010-10-08,855.923
2010-10-11,859.403
2010-10-12,859.516
2010-10-13,873.647
2010-10-14,874.512
2010-10-15,865.964
2010-10-18,873.86
2010-10-19,854.373
2010-10-20,860.597
2010-10-21,865.033
2010-10-22,870.724
2010-10-25,879.829
2010-10-26,876.623
2010-10-27,864.215
2010-10-28,872.829
2010-10-29,894.865
2010-11-01,895.628
2010-11-02,907.005
2010-11-03,908.858
2010-11-04,921.023
2010-11-05,912.407
2010-11-08,896.963
2010-11-09,904.193
2010-11-10,898.553
2010-11-11,902.429
2010-11-12,891.335
2010-11-15,897.081
2010-11-16,880.033
2010-11-17,874.44
2010-11-18,870.38
2010-11-19,869.164
2010-11-22,871.741
2010-11-23,840.981
2010-11-24,833.187
2010-11-25,830.531
2010-11-26,820.359
2010-11-29,814.588
2010-11-30,817.428
2010-12-01,825.871
2010-12-02,841.172
2010-12-03,856.51
2010-12-06,856.81
2010-12-07,861.924
2010-12-08,841.969
2010-12-09,848.836
2010-12-10,846.867
2010-12-13,852.617
2010-12-14,845.896
2010-12-15,836.669
2010-12-16,826.504
2010-12-17,838.293
2010-12-20,844.506
2010-12-21,846.961
2010-12-22,852.399
2010-12-23,860.795
2010-12-24,856.659
2010-12-27,857.404
2010-12-28,866.172
2010-12-29,876.022
2010-12-30,885.377
2010-12-31,892.018
2011-01-03,885.167
2011-01-04,877.06
2011-01-05,881.999
2011-01-06,868.545
2011-01-07,867.355
2011-01-10,869.673
2011-01-11,866.393
2011-01-12,869.845
2011-01-13,890.918
2011-01-14,887.737
2011-01-17,894.064
2011-01-18,889.488
2011-01-19,890.96
2011-01-20,870.904
2011-01-21,880.674
2011-01-24,885.558
2011-01-25,894.007
2011-01-26,862.763
2011-01-27,867.908
2011-01-28,866.651
2011-01-31,867.012
2011-02-01,883.608
2011-02-02,889.294
2011-02-03,870.149
2011-02-04,871.982
2011-02-07,871.799
2011-02-08,880.351
2011-02-09,874.88
2011-02-10,857.5
2011-02-11,846.671
2011-02-14,836.957
2011-02-15,839.755
2011-02-16,840.302
2011-02-17,850.708
2011-02-18,861.393
2011-02-21,848.616
2011-02-22,831.877
2011-02-23,825.065
2011-02-24,828.989
2011-02-25,832.532
2011-02-28,831.684
2011-03-01,836.057
2011-03-02,823.773
2011-03-03,824.753
2011-03-04,824.572
2011-03-07,832.622
2011-03-08,840.429
2011-03-09,839.897
2011-03-10,833.601
2011-03-11,832.642
2011-03-14,827.59
2011-03-15,808.189
2011-03-16,812.883
2011-03-17,804.876
2011-03-18,818.323
2011-03-21,830.299
2011-03-22,846.566
2011-03-23,841.609
2011-03-24,860.716
2011-03-25,864.087
2011-03-28,860.433
2011-03-29,867.65
2011-03-30,880.001
2011-03-31,879.801
2011-04-01,886.739
2011-04-04,893.478
2011-04-05,903.68
2011-04-06,906.644
2011-04-07,904.98
2011-04-08,907.268
2011-04-11,913.461
2011-04-12,916.808
2011-04-13,929.119
2011-04-14,933.945
2011-04-15,942.915
2011-04-18,923.431
2011-04-19,918.013
2011-04-20,933.594
2011-04-21,939.712
2011-04-22,939.712
2011-04-25,938.009
2011-04-26,944.12
2011-04-27,948.923
2011-04-28,948.361
2011-04-29,954.407
2011-05-02,950.283
2011-05-03,940.916
2011-05-04,923.196
2011-05-05,923.044
2011-05-06,937.329
2011-05-09,926.518
2011-05-10,931.574
2011-05-11,930.138
2011-05-12,927.917
2011-05-13,927.113
2011-05-16,923.273
2011-05-17,918.996
2011-05-18,933.756
2011-05-19,937.557
2011-05-20,949.644
2011-05-23,939.126
2011-05-24,944.64
2011-05-25,934.319
2011-05-26,945.361
2011-05-27,957.428
2011-05-30,960.197
2011-05-31,957.139
2011-06-01,970.105
2011-06-02,958.765
2011-06-03,956.019
2011-06-06,959.902
2011-06-07,966.299
2011-06-08,967.255
2011-06-09,977.663
2011-06-10,974.137
2011-06-13,964.687
2011-06-14,966.065
2011-06-15,957.11
2011-06-16,945.577
2011-06-17,948.037
2011-06-20,948.831
2011-06-21,952.469
2011-06-22,955.53
2011-06-23,938.374
2011-06-24,928.806
2011-06-27,919.97
2011-06-28,927.807
2011-06-29,934.515
2011-06-30,950.151
2011-07-01,957.628
2011-07-04,965.528
2011-07-05,966.998
2011-07-06,965.678
2011-07-07,968.462
2011-07-08,968.796
2011-07-11,962.15
2011-07-12,947.288
2011-07-13,965.414
2011-07-14,976.222
2011-07-15,968.189
2011-07-18,960.871
2011-07-19,979.92
2011-07-20,983.123
2011-07-21,989.561
2011-07-22,990.843
2011-07-25,980.098
2011-07-26,991.751
2011-07-27,983.887
2011-07-28,985.632
2011-07-29,991.678
2011-08-01,1006.636
2011-08-02,999.174
2011-08-03,979.446
2011-08-04,972.226
2011-08-05,930.248
2011-08-08,883.387
2011-08-09,857.273
2011-08-10,876.293
2011-08-11,877.256
2011-08-12,889.98
2011-08-15,895.892
2011-08-16,907.214
2011-08-17,913.147
2011-08-18,898.846
2011-08-19,891.628
2011-08-22,886.544
2011-08-23,885.212
2011-08-24,880.657
2011-08-25,883.062
2011-08-26,885.612
2011-08-29,898.98
2011-08-30,901.972
2011-08-31,914.833
2011-09-01,921.597
2011-09-02,909.787
2011-09-05,891.468
2011-09-06,871.609
2011-09-07,877.737
2011-09-08,889.795
2011-09-09,876.189
2011-09-12,863.893
2011-09-13,873.096
2011-09-14,863.863
2011-09-15,873.073
2011-09-16,885.447
2011-09-19,875.065
2011-09-20,882.926
2011-09-21,871.728
2011-09-22,839.218
2011-09-23,838.733
2011-09-26,825.954
2011-09-27,861.555
2011-09-28,851.0
2011-09-29,846.066
2011-09-30,841.095
2011-10-03,831.837
2011-10-04,833.735
2011-10-05,844.796
2011-10-06,849.019
2011-10-07,874.997
2011-10-10,881.376
2011-10-11,879.599
2011-10-12,886.361
2011-10-13,878.556
2011-10-14,884.047
2011-10-17,882.53
2011-10-18,874.218
2011-10-19,883.472
2011-10-20,876.705
2011-10-21,876.342
2011-10-24,881.972
2011-10-25,877.688
2011-10-26,866.229
2011-10-27,895.006
2011-10-28,904.826
2011-10-31,895.603
2011-11-01,875.435
2011-11-02,871.036
2011-11-03,864.218
2011-11-04,871.86
2011-11-07,878.518
2011-11-08,878.795
2011-11-09,863.606
2011-11-10,846.857
2011-11-11,865.105
2011-11-14,854.147
2011-11-15,848.141
2011-11-16,845.425
2011-11-17,843.926
2011-11-18,840.157
2011-11-21,829.623
2011-11-22,830.859
2011-11-23,820.78
2011-11-24,810.749
2011-11-25,809.792
2011-11-28,823.118
2011-11-29,835.7
2011-11-30,863.631
2011-12-01,857.769
2011-12-02,863.295
2011-12-05,861.122
2011-12-06,854.492
2011-12-07,850.771
2011-12-08,842.991
2011-12-09,839.54
2011-12-12,835.361
2011-12-13,834.185
2011-12-14,825.841
2011-12-15,831.523
2011-12-16,837.656
2011-12-19,833.18
2011-12-20,835.925
2011-12-21,830.681
2011-12-22,847.368
2011-12-23,846.915
2011-12-26,846.915
2011-12-27,844.341
2011-12-28,856.155
2011-12-29,855.934
2011-12-30,877.34
2012-01-02,877.34
2012-01-03,888.98
2012-01-04,891.199
2012-01-05,876.026
2012-01-06,872.406
2012-01-09,877.328
2012-01-10,875.031
2012-01-11,872.842
2012-01-12,857.222
2012-01-13,859.493
2012-01-16,857.231
2012-01-17,870.109
2012-01-18,877.91
2012-01-19,878.65
2012-01-20,883.619
2012-01-23,890.003
2012-01-24,882.307
2012-01-25,869.553
2012-01-26,884.71
2012-01-27,888.433
2012-01-30,889.93
2012-01-31,894.182
2012-02-01,903.453
2012-02-02,904.87
2012-02-03,906.272
2012-02-06,901.297
2012-02-07,904.385
2012-02-08,901.479
2012-02-09,905.955
2012-02-10,901.277
2012-02-13,910.29
2012-02-14,887.316
2012-02-15,888.605
2012-02-16,879.638
2012-02-17,887.858
2012-02-20,898.742
2012-02-21,902.342
2012-02-22,895.044
2012-02-23,896.617
2012-02-24,899.487
2012-02-27,899.42
2012-02-28,898.526
2012-02-29,908.53
2012-03-01,901.259
2012-03-02,906.327
2012-03-05,905.609
2012-03-06,900.701
2012-03-07,908.656
2012-03-08,923.523
2012-03-09,926.846
2012-03-12,929.05
2012-03-13,934.003
2012-03-14,926.673
2012-03-15,934.671
2012-03-16,937.02
2012-03-19,931.194
2012-03-20,909.635
2012-03-21,906.892
2012-03-22,899.314
2012-03-23,905.178
2012-03-26,914.185
2012-03-27,905.529
2012-03-28,904.091
2012-03-29,904.067
2012-03-30,916.031
2012-04-02,921.841
2012-04-03,923.102
2012-04-04,917.837
2012-04-05,929.588
2012-04-06,929.588
2012-04-09,935.677
2012-04-10,927.976
2012-04-11,916.558
2012-04-12,926.127
2012-04-13,918.47
2012-04-16,902.525
2012-04-17,904.008
2012-04-18,912.682
2012-04-19,914.804
2012-04-20,923.518
2012-04-23,915.926
2012-04-24,916.839
2012-04-25,916.22
2012-04-26,915.679
2012-04-27,924.561
2012-04-30,930.592
2012-05-01,933.132
2012-05-02,930.423
2012-05-03,917.748
2012-05-04,911.174
2012-05-07,913.065
2012-05-08,906.414
2012-05-09,900.829
2012-05-10,909.988
2012-05-11,916.805
2012-05-14,902.747
2012-05-15,888.972
2012-05-16,879.613
2012-05-17,886.398
2012-05-18,874.26
2012-05-21,882.518
2012-05-22,890.157
2012-05-23,872.825
2012-05-24,881.606
2012-05-25,870.97
2012-05-28,868.36
2012-05-29,869.207
2012-05-30,862.729
2012-05-31,846.717
2012-06-01,839.151
2012-06-04,846.583
2012-06-05,841.114
2012-06-06,866.521
2012-06-07,869.747
2012-06-08,867.035
2012-06-11,873.576
2012-06-12,865.224
2012-06-13,859.888
2012-06-14,873.104
2012-06-15,883.16
2012-06-18,890.645
2012-06-19,895.003
2012-06-20,886.63
2012-06-21,881.881
2012-06-22,878.791
2012-06-25,878.919
2012-06-26,877.03
2012-06-27,884.204
2012-06-28,881.16
2012-06-29,902.777
2012-07-02,904.737
2012-07-03,910.005
2012-07-04,915.63
2012-07-05,920.275
2012-07-06,910.604
2012-07-09,912.92
2012-07-10,907.566
2012-07-11,915.432
2012-07-12,906.98
2012-07-13,917.119
2012-07-16,909.963
2012-07-17,897.577
2012-07-18,906.875
2012-07-19,915.164
2012-07-20,905.324
2012-07-23,894.018
2012-07-24,890.535
2012-07-25,890.506
2012-07-26,912.029
2012-07-27,919.135
2012-07-30,920.122
2012-07-31,928.11
2012-08-01,926.682
2012-08-02,928.796
2012-08-03,938.43
2012-08-06,938.465
2012-08-07,938.372
2012-08-08,932.458
2012-08-09,929.594
2012-08-10,927.795
2012-08-13,932.563
2012-08-14,933.854
2012-08-15,934.167
2012-08-16,933.485
2012-08-17,939.445
2012-08-20,942.195
2012-08-21,950.416
2012-08-22,948.438
2012-08-23,959.77
2012-08-24,950.865
2012-08-27,960.132
2012-08-28,954.258
2012-08-29,950.948
2012-08-30,955.059
2012-08-31,966.05
2012-09-03,960.776
2012-09-04,961.212
2012-09-05,960.74
2012-09-06,978.978
2012-09-07,1001.601
2012-09-10,1021.446
2012-09-11,1039.555
2012-09-12,1063.606
2012-09-13,1073.363
2012-09-14,1073.536
2012-09-17,1080.064
2012-09-18,1078.885
2012-09-19,1076.391
2012-09-20,1077.512
2012-09-21,1079.18
2012-09-24,1065.208
2012-09-25,1078.31
2012-09-26,1068.091
2012-09-27,1081.111
2012-09-28,1094.718
2012-10-01,1088.238
2012-10-02,1100.943
2012-10-03,1086.216
2012-10-04,1086.629
2012-10-05,1091.811
2012-10-08,1094.583
2012-10-09,1091.427
2012-10-10,1086.164
2012-10-11,1077.332
2012-10-12,1085.097
2012-10-15,1086.372
2012-10-16,1077.77
2012-10-17,1103.843
2012-10-18,1106.013
2012-10-19,1103.503
2012-10-22,1103.436
2012-10-23,1109.286
2012-10-24,1111.973
2012-10-25,1122.93
2012-10-26,1125.177
2012-10-29,1111.708
2012-10-30,1113.561
2012-10-31,1114.152
2012-11-01,1116.687
2012-11-02,1101.798
2012-11-05,1101.894
2012-11-06,1110.038
2012-11-07,1111.017
2012-11-08,1097.884
2012-11-09,1094.022
2012-11-12,1101.668
2012-11-13,1104.639
2012-11-14,1093.807
2012-11-15,1094.421
2012-11-16,1094.117
2012-11-19,1110.057
2012-11-20,1107.963
2012-11-21,1104.928
2012-11-22,1116.635
2012-11-23,1124.641
2012-11-26,1130.153
2012-11-27,1130.927
2012-11-28,1145.947
2012-11-29,1147.238
2012-11-30,1162.566
2012-12-03,1133.223
2012-12-04,1125.416
2012-12-05,1128.216
2012-12-06,1140.863
2012-12-07,1136.952
2012-12-10,1134.558
2012-12-11,1131.343
2012-12-12,1131.665
2012-12-13,1135.01
2012-12-14,1134.701
2012-12-17,1135.393
2012-12-18,1132.064
2012-12-19,1132.0
2012-12-20,1146.02
2012-12-21,1141.367
2012-12-24,1137.818
2012-12-25,1137.818
2012-12-26,1130.011
2012-12-27,1129.938
2012-12-28,1132.286
2012-12-31,1145.886
2013-01-01,1145.886
2013-01-02,1157.761
2013-01-03,1164.415
2013-01-04,1151.295
2013-01-07,1169.521
2013-01-08,1166.844
2013-01-09,1170.371
2013-01-10,1180.762
2013-01-11,1176.391
2013-01-14,1178.531
2013-01-15,1178.144
2013-01-16,1181.127
2013-01-17,1181.316
2013-01-18,1162.5
2013-01-21,1161.327
2013-01-22,1168.869
2013-01-23,1171.01
2013-01-24,1166.411
2013-01-25,1174.171
2013-01-28,1165.161
2013-01-29,1166.079
2013-01-30,1178.377
2013-01-31,1176.425
2013-02-01,1184.541
2013-02-04,1194.577
2013-02-05,1183.065
2013-02-06,1182.363
2013-02-07,1164.21
2013-02-08,1189.777
2013-02-11,1187.742
2013-02-12,1193.944
2013-02-13,1195.801
2013-02-14,1216.305
2013-02-15,1200.499
2013-02-18,1202.869
2013-02-19,1204.633
2013-02-20,1203.614
2013-02-21,1196.616
2013-02-22,1197.658
2013-02-25,1203.512
2013-02-26,1183.853
2013-02-27,1195.889
2013-02-28,1206.451
2013-03-01,1202.1
2013-03-04,1179.95
2013-03-05,1189.98
2013-03-06,1202.594
2013-03-07,1197.136
2013-03-08,1187.546
2013-03-11,1197.771
2013-03-12,1204.067
2013-03-13,1200.97
2013-03-14,1209.552
2013-03-15,1215.275
2013-03-18,1196.763
2013-03-19,1197.954
2013-03-20,1200.39
2013-03-21,1209.591
2013-03-22,1207.563
2013-03-25,1208.554
2013-03-26,1224.492
2013-03-27,1229.324
2013-03-28,1234.828
2013-03-29,1234.828
2013-04-01,1233.576
2013-04-02,1243.875
2013-04-03,1243.636
2013-04-04,1245.987
2013-04-05,1243.125
2013-04-08,1228.06
2013-04-09,1228.193
2013-04-10,1242.541
2013-04-11,1250.717
2013-04-12,1242.063
2013-04-15,1241.775
2013-04-16,1241.283
2013-04-17,1263.081
2013-04-18,1253.147
2013-04-19,1262.19
2013-04-22,1273.412
2013-04-23,1270.594
2013-04-24,1280.552
2013-04-25,1291.767
2013-04-26,1294.556
2013-04-29,1316.171
2013-04-30,1318.026
2013-05-01,1306.182
2013-05-02,1298.938
2013-05-03,1293.101
2013-05-06,1316.052
2013-05-07,1308.816
2013-05-08,1303.747
2013-05-09,1312.869
2013-05-10,1287.049
2013-05-13,1295.023
2013-05-14,1289.469
2013-05-15,1296.232
2013-05-16,1306.822
2013-05-17,1282.744
2013-05-20,1309.784
2013-05-21,1309.72
2013-05-22,1311.029
2013-05-23,1319.202
2013-05-24,1297.191
2013-05-27,1277.507
2013-05-28,1272.472
2013-05-29,1293.256
2013-05-30,1282.217
2013-05-31,1263.92
2013-06-03,1278.186
2013-06-04,1253.373
2013-06-05,1247.991
2013-06-06,1247.97
2013-06-07,1240.406
2013-06-10,1245.642
2013-06-11,1237.666
2013-06-12,1248.489
2013-06-13,1246.029
2013-06-14,1263.27
2013-06-17,1249.256
2013-06-18,1258.257
2013-06-19,1273.44
2013-06-20,1210.23
2013-06-21,1206.783
2013-06-24,1219.706
2013-06-25,1201.22
2013-06-26,1225.029
2013-06-27,1220.323
2013-06-28,1225.624
2013-07-01,1235.407
2013-07-02,1235.06
2013-07-03,1235.255
2013-07-04,1252.124
2013-07-05,1235.753
2013-07-08,1262.585
2013-07-09,1279.227
2013-07-10,1281.699
2013-07-11,1286.665
2013-07-12,1280.647
2013-07-15,1282.007
2013-07-16,1279.116
2013-07-17,1297.49
2013-07-18,1295.193
2013-07-19,1297.91
2013-07-22,1307.33
2013-07-23,1315.01
2013-07-24,1327.601
2013-07-25,1339.537
2013-07-26,1342.0
2013-07-29,1331.957
2013-07-30,1322.727
2013-07-31,1312.765
2013-08-01,1293.151
2013-08-02,1295.082
2013-08-05,1292.697
2013-08-06,1303.33
2013-08-07,1302.014
2013-08-08,1304.955
2013-08-09,1305.35
2013-08-12,1309.596
2013-08-13,1292.388
2013-08-14,1312.177
2013-08-15,1308.802
2013-08-16,1317.89
2013-08-19,1305.966
2013-08-20,1281.9
2013-08-21,1251.895
2013-08-22,1242.772
2013-08-23,1236.927
2013-08-26,1252.054
2013-08-27,1233.706
2013-08-28,1227.748
2013-08-29,1214.66
2013-08-30,1217.792
2013-09-02,1255.9
2013-09-03,1249.562
2013-09-04,1270.963
2013-09-05,1272.849
2013-09-06,1285.254
2013-09-09,1296.428
2013-09-10,1311.943
2013-09-11,1311.574
2013-09-12,1330.056
2013-09-13,1334.324
2013-09-16,1362.076
2013-09-17,1370.401
2013-09-18,1366.879
2013-09-19,1405.128
2013-09-20,1400.767
2013-09-23,1389.096
2013-09-24,1378.823
2013-09-25,1383.331
2013-09-26,1379.826
2013-09-27,1377.791
2013-09-30,1381.761
2013-10-01,1373.749
2013-10-02,1384.603
2013-10-03,1387.297
2013-10-04,1395.826
2013-10-07,1391.535
2013-10-08,1385.13
2013-10-09,1373.586
2013-10-10,1376.225
2013-10-11,1380.098
2013-10-14,1381.956
2013-10-15,1389.394
2013-10-16,1402.852
2013-10-17,1427.362
2013-10-18,1428.913
2013-10-21,1446.725
2013-10-22,1468.374
2013-10-23,1456.791
2013-10-24,1441.365
2013-10-25,1441.702
2013-10-28,1439.877
2013-10-29,1423.903
2013-10-30,1419.917
2013-10-31,1432.647
2013-11-01,1434.951
2013-11-04,1443.776
2013-11-05,1475.573
2013-11-06,1509.903
2013-11-07,1485.98
2013-11-08,1479.006
2013-11-11,1471.26
2013-11-12,1474.132
2013-11-13,1480.821
2013-11-14,1489.429
2013-11-15,1492.984
2013-11-18,1492.457
2013-11-19,1481.279
2013-11-20,1470.432
2013-11-21,1446.341
2013-11-22,1424.847
2013-11-25,1431.217
2013-11-26,1422.443
2013-11-27,1415.256
2013-11-28,1417.785
2013-11-29,1423.681
2013-12-02,1422.932
2013-12-03,1432.908
2013-12-04,1390.454
2013-12-05,1375.984
2013-12-06,1392.533
2013-12-09,1401.4
2013-12-10,1410.292
2013-12-11,1405.167
2013-12-12,1407.898
2013-12-13,1415.401
2013-12-16,1417.13
2013-12-17,1415.01
2013-12-18,1404.735
2013-12-19,1393.362
2013-12-20,1393.903
2013-12-23,1404.098
2013-12-24,1418.94
2013-12-25,1418.94
2013-12-26,1412.704
2013-12-27,1411.029
2013-12-30,1418.637
2013-12-31,1410.773
2014-01-01,1410.773
2014-01-02,1407.773
2014-01-03,1423.38
2014-01-06,1433.415
2014-01-07,1445.275
2014-01-08,1467.163
2014-01-09,1484.761
2014-01-10,1508.055
2014-01-13,1532.533
2014-01-14,1524.575
2014-01-15,1536.581
2014-01-16,1534.115
2014-01-17,1521.017
2014-01-20,1519.835
2014-01-21,1542.814
2014-01-22,1557.235
2014-01-23,1540.54
2014-01-24,1506.338
2014-01-27,1488.788
2014-01-28,1491.684
2014-01-29,1499.643
2014-01-30,1468.63
2014-01-31,1472.859
2014-02-03,1465.249
2014-02-04,1443.215
2014-02-05,1459.667
2014-02-06,1470.957
2014-02-07,1482.073
2014-02-10,1468.864
2014-02-11,1482.346
2014-02-12,1486.775
2014-02-13,1495.927
2014-02-14,1501.344
2014-02-17,1501.516
2014-02-18,1497.557
2014-02-19,1489.87
2014-02-20,1497.53
2014-02-21,1497.421
2014-02-24,1511.372
2014-02-25,1527.841
2014-02-26,1517.893
2014-02-27,1524.236
2014-02-28,1524.735
2014-03-03,1534.178
2014-03-04,1550.901
2014-03-05,1568.161
2014-03-06,1599.897
2014-03-07,1606.91
2014-03-10,1607.76
2014-03-11,1616.385
2014-03-12,1609.182
2014-03-13,1616.924
2014-03-14,1602.646
2014-03-17,1602.904
2014-03-18,1629.303
2014-03-19,1637.56
2014-03-20,1633.98
2014-03-21,1620.735
2014-03-24,1630.967
2014-03-25,1635.307
2014-03-26,1637.305
2014-03-27,1633.944
2014-03-28,1624.115
2014-03-31,1631.18
2014-04-01,1623.06
2014-04-02,1594.732
2014-04-03,1589.847
2014-04-04,1595.138
2014-04-07,1566.428
2014-04-08,1532.653
2014-04-09,1545.155
2014-04-10,1577.822
2014-04-11,1550.582
2014-04-14,1530.557
2014-04-15,1520.5
2014-04-16,1507.153
2014-04-17,1516.575
2014-04-18,1516.575
2014-04-21,1514.279
2014-04-22,1527.661
2014-04-23,1532.84
2014-04-24,1536.727
2014-04-25,1539.955
2014-04-28,1505.136
2014-04-29,1511.413
2014-04-30,1556.291
2014-05-01,1553.223
2014-05-02,1575.434
2014-05-05,1573.386
2014-05-06,1586.065
2014-05-07,1583.242
2014-05-08,1568.209
2014-05-09,1549.034
2014-05-12,1556.189
2014-05-13,1573.562
2014-05-14,1595.061
2014-05-15,1587.532
2014-05-16,1583.09
2014-05-19,1577.11
2014-05-20,1547.721
2014-05-21,1536.767
2014-05-22,1536.482
2014-05-23,1554.935
2014-05-26,1561.578
2014-05-27,1560.788
2014-05-28,1565.743
2014-05-29,1566.389
2014-05-30,1576.216
2014-06-02,1572.967
2014-06-03,1545.952
2014-06-04,1543.592
2014-06-05,1559.717
2014-06-06,1572.453
2014-06-09,1573.142
2014-06-10,1573.767
2014-06-11,1585.733
2014-06-12,1616.083
2014-06-13,1614.886
2014-06-16,1623.056
2014-06-17,1622.346
2014-06-18,1634.381
2014-06-19,1641.25
2014-06-20,1603.959
2014-06-23,1616.412
2014-06-24,1599.03
2014-06-25,1602.85
2014-06-26,1617.803
2014-06-27,1620.632
2014-06-30,1621.352
2014-07-01,1626.492
2014-07-02,1624.036
2014-07-03,1628.409
2014-07-04,1625.37
2014-07-07,1626.86
2014-07-08,1620.699
2014-07-09,1610.704
2014-07-10,1611.991
2014-07-11,1603.452
2014-07-14,1611.706
2014-07-15,1597.379
2014-07-16,1589.699
2014-07-17,1585.429
2014-07-18,1576.571
2014-07-21,1586.746
2014-07-22,1585.99
2014-07-23,1584.696
2014-07-24,1574.268
2014-07-25,1566.891
2014-07-28,1564.517
2014-07-29,1558.63
2014-07-30,1550.721
2014-07-31,1557.146
2014-08-01,1549.853
2014-08-04,1538.643
2014-08-05,1542.208
2014-08-06,1537.655
2014-08-07,1539.251
2014-08-08,1528.119
2014-08-11,1526.822
2014-08-12,1522.112
2014-08-13,1524.532
2014-08-14,1533.883
2014-08-15,1543.237
2014-08-18,1540.784
2014-08-19,1545.926
2014-08-20,1546.266
2014-08-21,1542.23
2014-08-22,1555.779
2014-08-25,1551.974
2014-08-26,1554.357
2014-08-27,1563.175
2014-08-28,1571.573
2014-08-29,1576.074
2014-09-01,1570.372
2014-09-02,1557.009
2014-09-03,1566.39
2014-09-04,1558.635
2014-09-05,1561.514
2014-09-08,1556.258
2014-09-09,1551.705
2014-09-10,1550.943
2014-09-11,1550.788
2014-09-12,1534.167
2014-09-15,1545.595
2014-09-16,1531.579
2014-09-17,1517.517
2014-09-18,1517.318
2014-09-19,1523.358
2014-09-22,1535.893
2014-09-23,1529.528
2014-09-24,1534.281
2014-09-25,1521.556
2014-09-26,1500.235
2014-09-29,1477.271
2014-09-30,1481.76
2014-10-01,1489.489
2014-10-02,1497.777
2014-10-03,1477.296
2014-10-06,1487.118
2014-10-07,1488.299
2014-10-08,1483.221
2014-10-09,1507.27
2014-10-10,1484.844
2014-10-13,1477.06
2014-10-14,1474.345
2014-10-15,1486.748
2014-10-16,1481.183
2014-10-17,1491.081
2014-10-20,1508.126
2014-10-21,1525.607
2014-10-22,1541.598
2014-10-23,1521.195
2014-10-24,1538.111
2014-10-27,1544.083
2014-10-28,1561.231
2014-10-29,1572.122
2014-10-30,1561.655
2014-10-31,1553.824
2014-11-03,1549.026
2014-11-04,1559.204
2014-11-05,1548.374
2014-11-06,1542.507
2014-11-07,1547.473
2014-11-10,1562.165
2014-11-11,1572.706
2014-11-12,1599.559
2014-11-13,1592.83
2014-11-14,1602.619
2014-11-17,1604.691
2014-11-18,1609.968
2014-11-19,1596.479
2014-11-20,1603.738
2014-11-21,1593.725
2014-11-24,1588.191
2014-11-25,1597.416
2014-11-26,1599.099
2014-11-27,1593.092
2014-11-28,1570.412
2014-12-01,1584.716
2014-12-02,1589.312
2014-12-03,1621.665
2014-12-04,1632.884
2014-12-05,1618.32
2014-12-08,1610.22
2014-12-09,1626.64
2014-12-10,1619.25
2014-12-11,1613.412
2014-12-12,1624.53
2014-12-15,1612.669
2014-12-16,1624.442
2014-12-17,1611.187
2014-12-18,1627.751
2014-12-19,1632.426
2014-12-22,1609.53
2014-12-23,1605.078
2014-12-24,1605.47
2014-12-25,1605.47
2014-12-26,1614.63
2014-12-29,1637.265
2014-12-30,1642.487
2014-12-31,1641.162
2015-01-01,1641.162
2015-01-02,1621.949
2015-01-05,1609.667
2015-01-06,1605.001
2015-01-07,1600.436
2015-01-08,1617.484
2015-01-09,1631.927
2015-01-12,1621.825
2015-01-13,1621.82
2015-01-14,1617.644
2015-01-15,1618.771
2015-01-16,1606.651
2015-01-19,1613.014
2015-01-20,1588.678
2015-01-21,1580.647
2015-01-22,1571.774
2015-01-23,1571.447
2015-01-26,1553.748
2015-01-27,1577.12
2015-01-28,1584.784
2015-01-29,1551.887
2015-01-30,1540.009
2015-02-02,1531.829
2015-02-03,1530.873
2015-02-04,1549.159
2015-02-05,1562.787
2015-02-06,1560.776
2015-02-09,1570.613
2015-02-10,1575.591
2015-02-11,1579.819
2015-02-12,1585.562
2015-02-13,1608.823
2015-02-16,1611.384
2015-02-17,1613.477
2015-02-18,1622.812
2015-02-19,1631.772
2015-02-20,1639.509
2015-02-23,1653.828
2015-02-24,1633.459
2015-02-25,1693.57
2015-02-26,1713.626
2015-02-27,1721.404
2015-03-02,1704.905
2015-03-03,1703.327
2015-03-04,1701.397
2015-03-05,1683.344
2015-03-06,1675.105
2015-03-09,1656.194
2015-03-10,1637.738
2015-03-11,1616.336
2015-03-12,1655.709
2015-03-13,1643.922
2015-03-16,1670.898
2015-03-17,1649.212
2015-03-18,1653.996
2015-03-19,1666.183
2015-03-20,1705.352
2015-03-23,1714.326
2015-03-24,1708.683
2015-03-25,1712.616
2015-03-26,1691.462
2015-03-27,1697.014
2015-03-30,1677.756
2015-03-31,1679.134
2015-04-01,1661.24
2015-04-02,1676.001
2015-04-03,1676.001
2015-04-06,1703.176
2015-04-07,1692.439
2015-04-08,1715.568
2015-04-09,1716.278
2015-04-10,1718.066
2015-04-13,1695.056
2015-04-14,1727.241
2015-04-15,1723.472
2015-04-16,1756.234
2015-04-17,1758.472
2015-04-20,1737.396
2015-04-21,1749.159
2015-04-22,1727.932
2015-04-23,1698.498
2015-04-24,1694.028
