Date,NEW ZEALAND SMALL GROWTH Small Cap
2005-11-09,620.465
2005-11-10,623.877
2005-11-11,619.91
2005-11-14,615.543
2005-11-15,622.469
2005-11-16,623.395
2005-11-17,624.47
2005-11-18,628.127
2005-11-21,626.582
2005-11-22,624.804
2005-11-23,620.021
2005-11-24,630.692
2005-11-25,637.855
2005-11-28,638.966
2005-11-29,634.649
2005-11-30,643.548
2005-12-01,636.168
2005-12-02,640.174
2005-12-05,640.339
2005-12-06,627.361
2005-12-07,620.177
2005-12-08,617.255
2005-12-09,610.181
2005-12-12,617.309
2005-12-13,618.346
2005-12-14,619.473
2005-12-15,617.756
2005-12-16,624.494
2005-12-19,630.173
2005-12-20,623.914
2005-12-21,617.297
2005-12-22,614.082
2005-12-23,610.495
2005-12-26,610.495
2005-12-27,612.81
2005-12-28,617.952
2005-12-29,618.733
2005-12-30,626.908
2006-01-02,626.908
2006-01-03,627.185
2006-01-04,629.192
2006-01-05,619.977
2006-01-06,625.305
2006-01-09,629.12
2006-01-10,632.468
2006-01-11,635.144
2006-01-12,633.19
2006-01-13,635.854
2006-01-16,637.296
2006-01-17,626.492
2006-01-18,620.824
2006-01-19,615.487
2006-01-20,617.702
2006-01-23,616.679
2006-01-24,613.509
2006-01-25,616.195
2006-01-26,614.115
2006-01-27,613.951
2006-01-30,611.642
2006-01-31,621.674
2006-02-01,624.114
2006-02-02,630.964
2006-02-03,623.941
2006-02-06,620.215
2006-02-07,616.357
2006-02-08,614.257
2006-02-09,614.834
2006-02-10,615.613
2006-02-13,614.466
2006-02-14,614.152
2006-02-15,615.041
2006-02-16,604.874
2006-02-17,607.861
2006-02-20,610.18
2006-02-21,601.736
2006-02-22,612.529
2006-02-23,614.813
2006-02-24,615.105
2006-02-27,611.633
2006-02-28,621.164
2006-03-01,624.673
2006-03-02,628.493
2006-03-03,626.055
2006-03-06,620.588
2006-03-07,616.425
2006-03-08,620.327
2006-03-09,620.421
2006-03-10,617.195
2006-03-13,617.079
2006-03-14,629.15
2006-03-15,631.261
2006-03-16,619.611
2006-03-17,622.917
2006-03-20,614.969
2006-03-21,614.314
2006-03-22,626.893
2006-03-23,627.066
2006-03-24,617.256
2006-03-27,620.743
2006-03-28,627.309
2006-03-29,627.128
2006-03-30,635.028
2006-03-31,634.055
2006-04-03,639.212
2006-04-04,635.241
2006-04-05,644.541
2006-04-06,644.979
2006-04-07,638.295
2006-04-10,631.315
2006-04-11,631.33
2006-04-12,638.011
2006-04-13,638.111
2006-04-14,638.111
2006-04-17,643.785
2006-04-18,647.164
2006-04-19,654.144
2006-04-20,645.628
2006-04-21,657.737
2006-04-24,657.643
2006-04-25,650.976
2006-04-26,660.867
2006-04-27,666.107
2006-04-28,673.955
2006-05-01,673.615
2006-05-02,673.038
2006-05-03,677.103
2006-05-04,682.856
2006-05-05,684.603
2006-05-08,674.453
2006-05-09,682.62
2006-05-10,691.378
2006-05-11,692.934
2006-05-12,687.43
2006-05-15,666.165
2006-05-16,675.394
2006-05-17,676.662
2006-05-18,672.494
2006-05-19,666.054
2006-05-22,663.346
2006-05-23,662.514
2006-05-24,672.331
2006-05-25,668.572
2006-05-26,668.42
2006-05-29,670.068
2006-05-30,684.092
2006-05-31,681.917
2006-06-01,677.603
2006-06-02,681.955
2006-06-05,682.117
2006-06-06,677.72
2006-06-07,679.918
2006-06-08,680.419
2006-06-09,679.93
2006-06-12,678.095
2006-06-13,669.521
2006-06-14,667.218
2006-06-15,662.213
2006-06-16,670.206
2006-06-19,671.421
2006-06-20,668.382
2006-06-21,670.0
2006-06-22,666.453
2006-06-23,662.006
2006-06-26,659.211
2006-06-27,667.546
2006-06-28,651.663
2006-06-29,651.653
2006-06-30,671.942
2006-07-03,668.676
2006-07-04,674.673
2006-07-05,672.654
2006-07-06,674.662
2006-07-07,693.844
2006-07-10,700.233
2006-07-11,702.458
2006-07-12,703.731
2006-07-13,707.31
2006-07-14,695.184
2006-07-17,690.624
2006-07-18,695.528
2006-07-19,686.258
2006-07-20,686.16
2006-07-21,687.317
2006-07-24,684.644
2006-07-25,693.013
2006-07-26,694.01
2006-07-27,697.273
2006-07-28,693.954
2006-07-31,700.335
2006-08-01,698.534
2006-08-02,695.84
2006-08-03,697.658
2006-08-04,705.259
2006-08-07,698.416
2006-08-08,706.458
2006-08-09,700.127
2006-08-10,695.747
2006-08-11,694.863
2006-08-14,683.708
2006-08-15,688.462
2006-08-16,693.199
2006-08-17,692.267
2006-08-18,679.2
2006-08-21,668.477
2006-08-22,660.727
2006-08-23,673.244
2006-08-24,671.356
2006-08-25,674.287
2006-08-28,679.547
2006-08-29,687.969
2006-08-30,697.027
2006-08-31,696.427
2006-09-01,693.807
2006-09-04,697.675
2006-09-05,691.027
2006-09-06,692.111
2006-09-07,687.614
2006-09-08,676.368
2006-09-11,675.415
2006-09-12,671.769
2006-09-13,675.907
2006-09-14,695.344
2006-09-15,702.931
2006-09-18,702.157
2006-09-19,707.781
2006-09-20,698.085
2006-09-21,704.697
2006-09-22,696.174
2006-09-25,701.451
2006-09-26,696.608
2006-09-27,698.725
2006-09-28,699.369
2006-09-29,702.994
2006-10-02,707.369
2006-10-03,721.74
2006-10-04,730.22
2006-10-05,731.961
2006-10-06,724.055
2006-10-09,722.729
2006-10-10,730.31
2006-10-11,733.414
2006-10-12,735.347
2006-10-13,730.574
2006-10-16,729.601
2006-10-17,737.429
2006-10-18,733.945
2006-10-19,732.291
2006-10-20,733.665
2006-10-23,729.651
2006-10-24,732.352
2006-10-25,728.04
2006-10-26,722.839
2006-10-27,729.984
2006-10-30,739.944
2006-10-31,760.743
2006-11-01,774.275
2006-11-02,772.602
2006-11-03,766.156
2006-11-06,769.9
2006-11-07,778.048
2006-11-08,770.669
2006-11-09,766.712
2006-11-10,778.86
2006-11-13,757.01
2006-11-14,756.746
2006-11-15,759.713
2006-11-16,763.341
2006-11-17,762.864
2006-11-20,770.841
2006-11-21,775.391
2006-11-22,779.731
2006-11-23,776.919
2006-11-24,781.596
2006-11-27,779.394
2006-11-28,786.378
2006-11-29,791.672
2006-11-30,801.341
2006-12-01,806.969
2006-12-04,809.886
2006-12-05,806.664
2006-12-06,809.236
2006-12-07,818.576
2006-12-08,819.43
2006-12-11,814.481
2006-12-12,821.89
2006-12-13,827.848
2006-12-14,829.741
2006-12-15,828.917
2006-12-18,834.243
2006-12-19,834.304
2006-12-20,842.564
2006-12-21,840.771
2006-12-22,850.677
2006-12-25,850.677
2006-12-26,850.374
2006-12-27,862.291
2006-12-28,868.845
2006-12-29,872.546
2007-01-01,872.546
2007-01-02,875.763
2007-01-03,883.474
2007-01-04,867.438
2007-01-05,859.805
2007-01-08,860.264
2007-01-09,863.547
2007-01-10,853.467
2007-01-11,857.198
2007-01-12,856.828
2007-01-15,862.458
2007-01-16,862.839
2007-01-17,861.728
2007-01-18,874.066
2007-01-19,874.821
2007-01-22,885.304
2007-01-23,886.32
2007-01-24,884.57
2007-01-25,888.091
2007-01-26,882.779
2007-01-29,886.61
2007-01-30,874.162
2007-01-31,877.399
2007-02-01,878.054
2007-02-02,882.074
2007-02-05,891.906
2007-02-06,886.682
2007-02-07,900.426
2007-02-08,897.163
2007-02-09,897.272
2007-02-12,894.063
2007-02-13,897.549
2007-02-14,903.516
2007-02-15,910.416
2007-02-16,908.564
2007-02-19,912.685
2007-02-20,903.632
2007-02-21,901.158
2007-02-22,908.365
2007-02-23,911.344
2007-02-26,910.634
2007-02-27,916.228
2007-02-28,886.081
2007-03-01,879.242
2007-03-02,873.498
2007-03-05,836.281
2007-03-06,837.199
2007-03-07,857.234
2007-03-08,853.891
2007-03-09,864.539
2007-03-12,866.797
2007-03-13,880.112
2007-03-14,861.695
2007-03-15,868.707
2007-03-16,869.878
2007-03-19,878.7
2007-03-20,885.062
2007-03-21,882.178
2007-03-22,899.685
2007-03-23,900.358
2007-03-26,910.076
2007-03-27,917.676
2007-03-28,901.181
2007-03-29,914.598
2007-03-30,912.706
2007-04-02,925.04
2007-04-03,933.077
2007-04-04,938.655
2007-04-05,949.744
2007-04-06,949.744
2007-04-09,945.019
2007-04-10,960.588
2007-04-11,971.018
2007-04-12,977.662
2007-04-13,989.257
2007-04-16,991.586
2007-04-17,1002.554
2007-04-18,995.644
2007-04-19,996.911
2007-04-20,1003.289
2007-04-23,1006.713
2007-04-24,996.689
2007-04-25,1001.254
2007-04-26,1000.069
2007-04-27,997.411
2007-04-30,1006.215
2007-05-01,993.359
2007-05-02,990.77
2007-05-03,985.943
2007-05-04,989.123
2007-05-07,999.178
2007-05-08,1003.155
2007-05-09,1005.653
2007-05-10,1001.22
2007-05-11,994.976
2007-05-14,1008.967
2007-05-15,1008.043
2007-05-16,993.213
2007-05-17,991.118
2007-05-18,989.92
2007-05-21,997.384
2007-05-22,1011.538
2007-05-23,1011.632
2007-05-24,1007.79
2007-05-25,998.474
2007-05-28,996.697
2007-05-29,995.899
2007-05-30,992.944
2007-05-31,1000.0
2007-06-01,1008.453
2007-06-04,1013.611
2007-06-05,1023.267
2007-06-06,1018.381
2007-06-07,1015.733
2007-06-08,1007.655
2007-06-11,1007.33
2007-06-12,1017.182
2007-06-13,1002.678
2007-06-14,1002.279
2007-06-15,1013.88
2007-06-18,1025.249
2007-06-19,1026.893
2007-06-20,1033.834
2007-06-21,1030.814
2007-06-22,1040.412
2007-06-25,1032.317
2007-06-26,1024.442
2007-06-27,991.759
2007-06-28,1003.975
2007-06-29,1020.214
2007-07-02,1030.581
2007-07-03,1024.529
2007-07-04,1023.423
2007-07-05,1024.973
2007-07-06,1017.244
2007-07-09,1022.164
2007-07-10,1016.328
2007-07-11,1010.786
2007-07-12,1022.982
2007-07-13,1023.82
2007-07-16,1028.828
2007-07-17,1033.547
2007-07-18,1035.13
2007-07-19,1036.83
2007-07-20,1040.252
2007-07-23,1044.919
2007-07-24,1054.023
2007-07-25,1042.601
2007-07-26,1031.206
2007-07-27,993.854
2007-07-30,1004.276
2007-07-31,1008.024
2007-08-01,983.209
2007-08-02,979.538
2007-08-03,972.183
2007-08-06,965.922
2007-08-07,990.211
2007-08-08,998.405
2007-08-09,1003.856
2007-08-10,981.317
2007-08-13,962.591
2007-08-14,945.667
2007-08-15,921.736
2007-08-16,874.23
2007-08-17,864.355
2007-08-20,900.692
2007-08-21,898.596
2007-08-22,893.093
2007-08-23,919.08
2007-08-24,920.64
2007-08-27,928.486
2007-08-28,908.63
2007-08-29,890.22
2007-08-30,903.876
2007-08-31,898.343
2007-09-03,900.168
2007-09-04,909.004
2007-09-05,901.409
2007-09-06,891.21
2007-09-07,898.192
2007-09-10,903.17
2007-09-11,916.229
2007-09-12,934.199
2007-09-13,937.183
2007-09-14,940.829
2007-09-17,937.207
2007-09-18,926.702
2007-09-19,963.102
2007-09-20,974.872
2007-09-21,971.425
2007-09-24,965.683
2007-09-25,959.126
2007-09-26,973.407
2007-09-27,982.874
2007-09-28,993.591
2007-10-01,1003.781
2007-10-02,1004.12
2007-10-03,1003.647
2007-10-04,995.238
2007-10-05,1006.577
2007-10-08,1005.771
2007-10-09,999.313
2007-10-10,997.911
2007-10-11,1020.347
2007-10-12,1022.137
2007-10-15,1024.605
2007-10-16,989.462
2007-10-17,1005.533
2007-10-18,1004.035
2007-10-19,999.867
2007-10-22,988.993
2007-10-23,1002.667
2007-10-24,994.837
2007-10-25,1001.118
2007-10-26,1004.483
2007-10-29,1005.673
2007-10-30,1003.85
2007-10-31,1008.333
2007-11-01,994.03
2007-11-02,983.558
2007-11-05,993.087
2007-11-06,994.81
2007-11-07,1019.235
2007-11-08,1005.436
2007-11-09,986.828
2007-11-12,956.39
2007-11-13,964.972
2007-11-14,988.868
2007-11-15,971.792
2007-11-16,968.199
2007-11-19,970.52
2007-11-20,968.963
2007-11-21,954.667
2007-11-22,949.748
2007-11-23,951.727
2007-11-26,945.662
2007-11-27,952.042
2007-11-28,962.856
2007-11-29,960.079
2007-11-30,960.371
2007-12-03,966.87
2007-12-04,960.822
2007-12-05,969.803
2007-12-06,983.304
2007-12-07,1007.551
2007-12-10,1011.489
2007-12-11,1002.746
2007-12-12,1010.974
2007-12-13,1003.711
2007-12-14,987.37
2007-12-17,965.871
2007-12-18,951.438
2007-12-19,957.796
2007-12-20,962.634
2007-12-21,985.088
2007-12-24,1005.173
2007-12-25,1005.173
2007-12-26,1008.777
2007-12-27,1009.891
2007-12-28,1010.571
2007-12-31,1004.973
2008-01-01,1004.973
2008-01-02,1008.173
2008-01-03,1010.912
2008-01-04,998.611
2008-01-07,984.797
2008-01-08,987.445
2008-01-09,983.138
2008-01-10,986.608
2008-01-11,990.1
2008-01-14,983.925
2008-01-15,970.155
2008-01-16,941.733
2008-01-17,937.68
2008-01-18,899.267
2008-01-21,877.061
2008-01-22,892.977
2008-01-23,885.486
2008-01-24,919.856
2008-01-25,928.41
2008-01-28,918.349
2008-01-29,920.8
2008-01-30,924.347
2008-01-31,916.941
2008-02-01,927.578
2008-02-04,925.672
2008-02-05,909.934
2008-02-06,910.282
2008-02-07,903.063
2008-02-08,895.333
2008-02-11,885.824
2008-02-12,887.976
2008-02-13,877.482
2008-02-14,882.03
2008-02-15,869.008
2008-02-18,899.31
2008-02-19,904.84
2008-02-20,886.426
2008-02-21,884.372
2008-02-22,889.73
2008-02-25,889.925
2008-02-26,898.257
2008-02-27,912.246
2008-02-28,912.758
2008-02-29,889.28
2008-03-03,891.76
2008-03-04,899.574
2008-03-05,913.849
2008-03-06,913.438
2008-03-07,891.926
2008-03-10,886.88
2008-03-11,884.373
2008-03-12,901.325
2008-03-13,910.084
2008-03-14,887.655
2008-03-17,853.584
2008-03-18,851.732
2008-03-19,860.008
2008-03-20,838.979
2008-03-21,838.979
2008-03-24,848.296
2008-03-25,855.423
2008-03-26,853.505
2008-03-27,854.425
2008-03-28,859.151
2008-03-31,863.229
2008-04-01,856.752
2008-04-02,885.292
2008-04-03,885.297
2008-04-04,892.925
2008-04-07,906.257
2008-04-08,900.068
2008-04-09,890.914
2008-04-10,884.586
2008-04-11,878.004
2008-04-14,853.261
2008-04-15,851.756
2008-04-16,864.241
2008-04-17,870.931
2008-04-18,866.519
2008-04-21,880.126
2008-04-22,881.467
2008-04-23,880.261
2008-04-24,875.552
2008-04-25,870.721
2008-04-28,874.54
2008-04-29,854.857
2008-04-30,859.13
2008-05-01,850.307
2008-05-02,864.061
2008-05-05,873.989
2008-05-06,876.001
2008-05-07,854.576
2008-05-08,838.621
2008-05-09,832.773
2008-05-12,838.059
2008-05-13,845.546
2008-05-14,834.768
2008-05-15,838.302
2008-05-16,852.209
2008-05-19,866.213
2008-05-20,866.801
2008-05-21,867.624
2008-05-22,871.024
2008-05-23,867.029
2008-05-26,850.766
2008-05-27,837.136
2008-05-28,828.944
2008-05-29,818.607
2008-05-30,839.208
2008-06-02,840.494
2008-06-03,829.711
2008-06-04,836.86
2008-06-05,831.45
2008-06-06,828.576
2008-06-09,810.073
2008-06-10,808.201
2008-06-11,804.747
2008-06-12,783.8
2008-06-13,787.16
2008-06-16,782.698
2008-06-17,784.96
2008-06-18,782.246
2008-06-19,772.649
2008-06-20,758.414
2008-06-23,754.61
2008-06-24,764.004
2008-06-25,753.039
2008-06-26,752.439
2008-06-27,743.251
2008-06-30,738.615
2008-07-01,736.011
2008-07-02,740.964
2008-07-03,714.188
2008-07-04,739.608
2008-07-07,726.487
2008-07-08,726.992
2008-07-09,750.061
2008-07-10,740.665
2008-07-11,746.701
2008-07-14,735.993
2008-07-15,746.435
2008-07-16,736.919
2008-07-17,738.736
2008-07-18,739.064
2008-07-21,742.521
2008-07-22,749.187
2008-07-23,757.468
2008-07-24,781.584
2008-07-25,779.367
2008-07-28,780.255
2008-07-29,775.205
2008-07-30,783.36
2008-07-31,781.351
2008-08-01,777.13
2008-08-04,787.631
2008-08-05,776.262
2008-08-06,776.523
2008-08-07,768.171
2008-08-08,770.92
2008-08-11,776.397
2008-08-12,773.639
2008-08-13,768.201
2008-08-14,774.938
2008-08-15,787.882
2008-08-18,788.629
2008-08-19,797.509
2008-08-20,795.551
2008-08-21,804.382
2008-08-22,800.888
2008-08-25,788.967
2008-08-26,772.259
2008-08-27,782.941
2008-08-28,789.786
2008-08-29,801.082
2008-09-01,795.96
2008-09-02,785.47
2008-09-03,787.55
2008-09-04,775.058
2008-09-05,751.755
2008-09-08,755.773
2008-09-09,757.684
2008-09-10,748.587
2008-09-11,722.482
2008-09-12,754.593
2008-09-15,744.027
2008-09-16,715.336
2008-09-17,735.261
2008-09-18,718.238
2008-09-19,742.915
2008-09-22,751.396
2008-09-23,732.825
2008-09-24,738.616
2008-09-25,730.401
2008-09-26,721.678
2008-09-29,712.659
2008-09-30,684.189
2008-10-01,705.534
2008-10-02,706.705
2008-10-03,699.046
2008-10-06,644.022
2008-10-07,646.934
2008-10-08,606.958
2008-10-09,626.522
2008-10-10,574.268
2008-10-13,583.35
2008-10-14,634.485
2008-10-15,621.005
2008-10-16,585.268
2008-10-17,617.138
2008-10-20,637.299
2008-10-21,658.046
2008-10-22,624.789
2008-10-23,606.449
2008-10-24,559.092
2008-10-27,544.056
2008-10-28,537.129
2008-10-29,572.978
2008-10-30,573.38
2008-10-31,582.056
2008-11-03,600.499
2008-11-04,621.907
2008-11-05,625.188
2008-11-06,599.186
2008-11-07,577.88
2008-11-10,591.745
2008-11-11,573.41
2008-11-12,559.716
2008-11-13,544.986
2008-11-14,553.959
2008-11-17,541.198
2008-11-18,533.481
2008-11-19,526.547
2008-11-20,491.568
2008-11-21,481.72
2008-11-24,492.626
2008-11-25,495.332
2008-11-26,495.23
2008-11-27,504.128
2008-11-28,515.347
2008-12-01,501.814
2008-12-02,491.326
2008-12-03,501.06
2008-12-04,499.61
2008-12-05,486.327
2008-12-08,503.775
2008-12-09,510.202
2008-12-10,510.997
2008-12-11,515.073
2008-12-12,504.401
2008-12-15,511.276
2008-12-16,520.092
2008-12-17,544.885
2008-12-18,556.183
2008-12-19,532.25
2008-12-22,527.694
2008-12-23,526.43
2008-12-24,534.353
2008-12-25,534.353
2008-12-26,535.375
2008-12-29,547.858
2008-12-30,546.925
2008-12-31,553.363
2009-01-01,553.363
2009-01-02,553.978
2009-01-05,569.009
2009-01-06,568.55
2009-01-07,563.724
2009-01-08,560.794
2009-01-09,556.947
2009-01-12,546.844
2009-01-13,521.217
2009-01-14,515.099
2009-01-15,506.612
2009-01-16,518.414
2009-01-19,515.506
2009-01-20,495.647
2009-01-21,486.322
2009-01-22,494.288
2009-01-23,491.775
2009-01-26,498.839
2009-01-27,501.008
2009-01-28,517.232
2009-01-29,502.101
2009-01-30,494.318
2009-02-02,493.199
2009-02-03,497.722
2009-02-04,499.58
2009-02-05,497.169
2009-02-06,509.214
2009-02-09,532.294
2009-02-10,521.487
2009-02-11,509.803
2009-02-12,505.541
2009-02-13,516.715
2009-02-16,495.456
2009-02-17,484.404
2009-02-18,475.985
2009-02-19,478.91
2009-02-20,472.275
2009-02-23,462.924
2009-02-24,451.786
2009-02-25,452.016
2009-02-26,463.076
2009-02-27,460.149
2009-03-02,448.725
2009-03-03,444.887
2009-03-04,456.181
2009-03-05,457.998
2009-03-06,459.294
2009-03-09,453.846
2009-03-10,466.266
2009-03-11,472.941
2009-03-12,473.642
2009-03-13,484.33
2009-03-16,496.634
2009-03-17,490.979
2009-03-18,492.706
2009-03-19,516.502
2009-03-20,509.416
2009-03-23,516.934
2009-03-24,526.065
2009-03-25,528.34
2009-03-26,534.728
2009-03-27,529.689
2009-03-30,524.823
2009-03-31,525.351
2009-04-01,506.028
2009-04-02,527.05
2009-04-03,526.626
2009-04-06,528.614
2009-04-07,508.884
2009-04-08,515.254
2009-04-09,515.39
2009-04-10,515.39
2009-04-13,519.018
2009-04-14,522.849
2009-04-15,511.105
2009-04-16,512.897
2009-04-17,520.424
2009-04-20,513.079
2009-04-21,509.946
2009-04-22,508.401
2009-04-23,507.74
2009-04-24,516.853
2009-04-27,515.641
2009-04-28,509.802
2009-04-29,527.343
2009-04-30,530.624
2009-05-01,534.709
2009-05-04,545.226
2009-05-05,562.627
2009-05-06,565.342
2009-05-07,592.516
2009-05-08,601.23
2009-05-11,612.693
2009-05-12,607.425
2009-05-13,598.422
2009-05-14,584.747
2009-05-15,584.841
2009-05-18,574.737
2009-05-19,599.283
2009-05-20,606.193
2009-05-21,601.812
2009-05-22,607.361
2009-05-25,603.553
2009-05-26,591.856
2009-05-27,598.1
2009-05-28,585.513
2009-05-29,621.362
2009-06-01,628.687
2009-06-02,647.178
2009-06-03,641.999
2009-06-04,627.611
2009-06-05,643.315
2009-06-08,619.983
2009-06-09,633.927
2009-06-10,635.258
2009-06-11,641.86
2009-06-12,633.359
2009-06-15,628.044
2009-06-16,626.422
2009-06-17,620.196
2009-06-18,632.456
2009-06-19,630.06
2009-06-22,628.333
2009-06-23,615.588
2009-06-24,631.338
2009-06-25,629.214
2009-06-26,641.418
2009-06-29,637.829
2009-06-30,636.808
2009-07-01,628.324
2009-07-02,613.558
2009-07-03,609.945
2009-07-06,607.38
2009-07-07,613.869
2009-07-08,600.594
2009-07-09,601.508
2009-07-10,602.661
2009-07-13,600.613
2009-07-14,608.132
2009-07-15,627.559
2009-07-16,630.474
2009-07-17,631.526
2009-07-20,640.93
2009-07-21,658.81
2009-07-22,661.322
2009-07-23,670.925
2009-07-24,670.881
2009-07-27,679.951
2009-07-28,683.505
2009-07-29,679.858
2009-07-30,677.544
2009-07-31,691.077
2009-08-03,708.241
2009-08-04,713.168
2009-08-05,718.584
2009-08-06,720.78
2009-08-07,727.05
2009-08-10,737.816
2009-08-11,726.349
2009-08-12,727.793
2009-08-13,743.609
2009-08-14,752.222
2009-08-17,721.123
2009-08-18,721.596
2009-08-19,732.696
2009-08-20,725.336
2009-08-21,739.488
2009-08-24,736.422
2009-08-25,730.189
2009-08-26,716.92
2009-08-27,712.217
2009-08-28,726.187
2009-08-31,718.347
2009-09-01,724.959
2009-09-02,714.768
2009-09-03,725.902
2009-09-04,734.746
2009-09-07,747.976
2009-09-08,746.299
2009-09-09,744.158
2009-09-10,750.46
2009-09-11,764.778
2009-09-14,753.373
2009-09-15,738.799
2009-09-16,742.613
2009-09-17,753.956
2009-09-18,753.81
2009-09-21,745.485
2009-09-22,762.7
2009-09-23,770.589
2009-09-24,766.453
2009-09-25,759.24
2009-09-28,759.54
2009-09-29,760.215
2009-09-30,777.114
2009-10-01,770.24
2009-10-02,760.871
2009-10-05,768.372
2009-10-06,784.056
2009-10-07,785.338
2009-10-08,785.715
2009-10-09,779.796
2009-10-12,780.534
2009-10-13,768.624
2009-10-14,776.571
2009-10-15,787.167
2009-10-16,781.434
2009-10-19,802.631
2009-10-20,798.817
2009-10-21,794.146
2009-10-22,791.461
2009-10-23,793.226
2009-10-26,787.238
2009-10-27,780.378
2009-10-28,770.986
2009-10-29,776.05
2009-10-30,773.25
2009-11-02,768.632
2009-11-03,763.676
2009-11-04,775.14
2009-11-05,778.37
2009-11-06,786.51
2009-11-09,798.684
2009-11-10,797.468
2009-11-11,793.929
2009-11-12,788.254
2009-11-13,791.278
2009-11-16,798.988
2009-11-17,784.532
2009-11-18,784.082
2009-11-19,777.47
2009-11-20,772.228
2009-11-23,785.071
2009-11-24,769.488
2009-11-25,769.809
2009-11-26,766.43
2009-11-27,758.548
2009-11-30,764.105
2009-12-01,786.172
2009-12-02,783.699
2009-12-03,786.376
2009-12-04,784.023
2009-12-07,793.577
2009-12-08,792.463
2009-12-09,791.684
2009-12-10,814.694
2009-12-11,805.21
2009-12-14,795.345
2009-12-15,800.945
2009-12-16,800.764
2009-12-17,789.929
2009-12-18,781.066
2009-12-21,785.251
2009-12-22,787.757
2009-12-23,792.443
2009-12-24,791.704
2009-12-25,791.704
2009-12-28,795.864
2009-12-29,812.25
2009-12-30,811.652
2009-12-31,821.095
2010-01-01,821.095
2010-01-04,828.147
2010-01-05,827.323
2010-01-06,826.264
2010-01-07,836.038
2010-01-08,835.668
2010-01-11,840.97
2010-01-12,838.491
2010-01-13,838.862
2010-01-14,840.234
2010-01-15,836.582
2010-01-18,834.293
2010-01-19,830.019
2010-01-20,807.841
2010-01-21,802.945
2010-01-22,788.952
2010-01-25,788.694
2010-01-26,781.351
2010-01-27,779.728
2010-01-28,781.801
2010-01-29,775.112
2010-02-01,768.147
2010-02-02,782.468
2010-02-03,774.979
2010-02-04,758.862
2010-02-05,749.147
2010-02-08,747.47
2010-02-09,745.468
2010-02-10,748.796
2010-02-11,749.415
2010-02-12,747.873
2010-02-15,742.909
2010-02-16,751.538
2010-02-17,753.435
2010-02-18,753.645
2010-02-19,748.067
2010-02-22,761.643
2010-02-23,759.055
2010-02-24,753.703
2010-02-25,751.331
2010-02-26,764.23
2010-03-01,769.865
2010-03-02,769.543
2010-03-03,764.225
2010-03-04,757.486
2010-03-05,768.394
2010-03-08,775.385
2010-03-09,774.801
2010-03-10,785.392
2010-03-11,773.643
2010-03-12,772.604
2010-03-15,775.133
2010-03-16,775.23
2010-03-17,785.313
2010-03-18,784.08
2010-03-19,782.447
2010-03-22,776.583
2010-03-23,782.99
2010-03-24,777.41
2010-03-25,786.426
2010-03-26,782.759
2010-03-29,792.623
2010-03-30,794.207
2010-03-31,796.105
2010-04-01,792.485
2010-04-02,792.485
2010-04-05,789.626
2010-04-06,792.939
2010-04-07,805.81
2010-04-08,805.504
2010-04-09,820.265
2010-04-12,819.021
2010-04-13,815.467
2010-04-14,820.142
2010-04-15,820.091
2010-04-16,813.33
2010-04-19,802.031
2010-04-20,810.345
2010-04-21,817.143
2010-04-22,813.928
2010-04-23,820.73
2010-04-26,834.006
2010-04-27,829.193
2010-04-28,821.474
2010-04-29,829.322
2010-04-30,842.012
2010-05-03,841.739
2010-05-04,837.532
2010-05-05,821.885
2010-05-06,816.755
2010-05-07,788.978
2010-05-10,808.131
2010-05-11,802.187
2010-05-12,799.729
2010-05-13,806.404
2010-05-14,806.599
2010-05-17,788.301
2010-05-18,784.616
2010-05-19,747.114
2010-05-20,736.909
2010-05-21,735.382
2010-05-24,737.041
2010-05-25,719.568
2010-05-26,713.879
2010-05-27,729.763
2010-05-28,729.96
2010-05-31,723.145
2010-06-01,731.018
2010-06-02,717.254
2010-06-03,722.284
2010-06-04,716.227
2010-06-07,702.416
2010-06-08,695.352
2010-06-09,709.659
2010-06-10,722.163
2010-06-11,732.064
2010-06-14,743.518
2010-06-15,739.255
2010-06-16,749.401
2010-06-17,746.893
2010-06-18,751.119
2010-06-21,754.344
2010-06-22,748.705
2010-06-23,748.906
2010-06-24,744.629
2010-06-25,741.137
2010-06-28,739.302
2010-06-29,721.68
2010-06-30,712.987
2010-07-01,703.683
2010-07-02,707.982
2010-07-05,707.33
2010-07-06,714.911
2010-07-07,714.538
2010-07-08,729.389
2010-07-09,734.3
2010-07-12,739.794
2010-07-13,740.193
2010-07-14,753.264
2010-07-15,754.369
2010-07-16,736.654
2010-07-19,720.662
2010-07-20,735.351
2010-07-21,742.101
2010-07-22,739.585
2010-07-23,743.066
2010-07-26,751.815
2010-07-27,756.439
2010-07-28,754.265
2010-07-29,756.718
2010-07-30,760.93
2010-08-02,774.387
2010-08-03,778.301
2010-08-04,770.478
2010-08-05,759.802
2010-08-06,759.633
2010-08-09,764.189
2010-08-10,755.207
2010-08-11,743.717
2010-08-12,730.034
2010-08-13,732.836
2010-08-16,730.611
2010-08-17,726.992
2010-08-18,735.79
2010-08-19,731.085
2010-08-20,718.168
2010-08-23,727.42
2010-08-24,735.68
2010-08-25,719.08
2010-08-26,731.285
2010-08-27,728.754
2010-08-30,740.289
2010-08-31,731.096
2010-09-01,749.756
2010-09-02,763.54
2010-09-03,772.169
2010-09-06,780.531
2010-09-07,787.805
2010-09-08,784.249
2010-09-09,792.162
